"Date","AA","ABB","ABT","ADM","ADT","ADTN","AEO","AGCO","AIN","ALK","ALL","AMH","ATMI","AVD","AVT","AXP","BAC","BAX","BCC","BEN","BG","BHE","BHI","BK","BKH","BPFH","BRK","BSX","BXS","CA","CALM","CAT","CBWBF","CNI","COF","COP","COV","CSCO","CVS","DGX","DLR","DNB","DOW","DVN","EME","EMR","ENDP","EQC","ESRX","ETR","EXC","FDX","FE","FFH","FLR","FLS","FN","FSP","FTO","GE","GL","GLT","GOOGL","GR","GTS","HAR","HE","HES","HRB","HRL","HUM","IAG","INTC","IRC","IVC","JBHT","JBLU","JCI","JNJ","KBR","KEX","KMT","KSS","KSU","LPNT","LUV","LXU","MAN","MDU","MHK","MI","MOS","MRO","MS","MTZ","MUSA","OMI","ORCL","OSG","OSK","PFE","PFG","PG","PLAB","PLXS","PNC","PNM","PNR","PSO","PTEN","PWR","R","RCII","RCL","RHI","RJF","RPM","SAWLF","SCHW","SFD","SFY","SIGI","SLB","SM","SNY","STI","STNG","STX","STZ","SU","SUG","SWKS","T","TDW","TEG","TEL","TEVA","TFC","TKR","TT","UFPI","UGI","ULTR","UNM","UNT","UVV","VAL","VZ","WAFD","WBA","WERN","WFC","WFR","WLTW","WMS","WMT","WPS","WPX","XEC","XOM","XRAY","ZBH","ZION"
2006-10-01,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.67,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,2.25,0,0,0,0,0,0,0,2.65,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.57,0,0,0,3.08,0,0,0,0,0,0,2.39,0,0,2.42,2.36,0,0,0,0,0,0
2006-11-01,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.67,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,2.25,0,0,0,0,0,0,0,2.65,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.57,0,0,0,3.08,0,0,0,0,0,0,2.39,0,0,2.42,2.36,0,0,0,0,0,0
2006-12-01,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,2.67,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,2.25,0,0,0,0,0,0,0,2.65,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.57,0,0,0,3.08,0,0,0,0,0,0,2.39,0,0,2.42,2.36,0,0,0,0,0,0
2007-01-01,2.87,0,0,0,0,0,0,0,0,0,2.54,0,0,0,2.75,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,2.85,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,2.34,2.42,0,2.53,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,2.44,0,2.34,0,3.74,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0
2007-02-01,2.87,0,0,0,0,0,0,0,0,0,2.54,0,0,0,2.75,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,2.85,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,2.34,2.42,0,2.53,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,2.44,0,2.34,0,3.74,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0
2007-03-01,2.87,0,0,0,0,0,0,0,0,0,2.54,0,0,0,2.75,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,2.85,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,2.34,2.42,0,2.53,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,2.44,0,2.34,0,3.74,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0
2007-04-01,2.4,0,0,0,0,0,0,0,2.15,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,2.64,0,0,0,0,2.76,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,2.27,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,2.72,0,2.28,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.32,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0
2007-05-01,2.4,0,0,0,0,0,0,0,2.15,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,2.64,0,0,0,0,2.76,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,2.27,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,2.72,0,2.28,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.32,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0
2007-06-01,2.4,0,0,0,0,0,0,0,2.15,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,2.64,0,0,0,0,2.76,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,2.27,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,2.72,0,2.28,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.32,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0
2007-07-01,2.48,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,2.51,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.36,0,3.25,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,2.33,0,0,0,2.61,0,0,0,0,0,0,0,2.39,0,0,0,2.28,2.86,0,2.5,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,2.48,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,2.51,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.36,0,3.25,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,2.33,0,0,0,2.61,0,0,0,0,0,0,0,2.39,0,0,0,2.28,2.86,0,2.5,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,2.48,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,2.51,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.36,0,3.25,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,2.33,0,0,0,2.61,0,0,0,0,0,0,0,2.39,0,0,0,2.28,2.86,0,2.5,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.44,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,2.41,0,0,0,0,0,0,2.34,2.38,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,2.25,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,2.34,0,0,0,2.82,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,2.32,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0
2007-11-01,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.44,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,2.41,0,0,0,0,0,0,2.34,2.38,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,2.25,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,2.34,0,0,0,2.82,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,2.32,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0
2007-12-01,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.44,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,2.41,0,0,0,0,0,0,2.34,2.38,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,2.25,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,2.34,0,0,0,2.82,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,2.32,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0
2008-01-01,2.54,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.73,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,2.66,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,2.32,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.27,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,2.37,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01,2.54,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.73,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,2.66,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,2.32,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.27,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,2.37,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-01,2.54,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.73,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,2.66,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,2.32,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.27,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,2.37,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.27,2.88,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,2.43,0,0,3.63,0,0,2.78,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.27,0,0,2.67,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.27,2.88,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,2.43,0,0,3.63,0,0,2.78,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.27,0,0,2.67,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-01,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.27,2.88,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,2.43,0,0,3.63,0,0,2.78,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.27,0,0,2.67,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.14,0,2.27,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,2.14,2.33,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,2.4,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,2.77,2.32,0,0,2.62,0,0,2.34,2.64,2.53,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.14,0,2.27,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,2.14,2.33,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,2.4,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,2.77,2.32,0,0,2.62,0,0,2.34,2.64,2.53,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.14,0,2.27,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,2.14,2.33,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,2.4,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,2.77,2.32,0,0,2.62,0,0,2.34,2.64,2.53,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01,2.29,3.55,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,3.36,2.3,2.41,2.28,0,0,0,0,0,0,2.21,0,0,0,2.28,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,2.44,0,2.41,0,0,0,0,0,2.55,2.69,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,2.29,3.55,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,3.36,2.3,2.41,2.28,0,0,0,0,0,0,2.21,0,0,0,2.28,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,2.44,0,2.41,0,0,0,0,0,2.55,2.69,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,2.29,3.55,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,3.36,2.3,2.41,2.28,0,0,0,0,0,0,2.21,0,0,0,2.28,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,2.44,0,2.41,0,0,0,0,0,2.55,2.69,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01,0,3.63,0,0,0,2.41,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,2.96,2.58,0,0,0,0,0,0,0,0,2.55,0,0,0,2.93,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,2.77,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,0,3.63,0,0,0,2.41,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,2.96,2.58,0,0,0,0,0,0,0,0,2.55,0,0,0,2.93,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,2.77,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01,0,3.63,0,0,0,2.41,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,2.96,2.58,0,0,0,0,0,0,0,0,2.55,0,0,0,2.93,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,2.77,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01,0,2.52,0,0,0,2.56,0,0,0,2.38,0,0,0,0,2.26,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,2.42,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,2.25,2.25,0,0,0,0,0,0,0,2.61,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,2.27,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,0,2.52,0,0,0,2.56,0,0,0,2.38,0,0,0,0,2.26,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,2.42,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,2.25,2.25,0,0,0,0,0,0,0,2.61,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,2.27,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01,0,2.52,0,0,0,2.56,0,0,0,2.38,0,0,0,0,2.26,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,2.42,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,2.25,2.25,0,0,0,0,0,0,0,2.61,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,2.27,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,0,2.54,0,0,0,2.15,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.1,0,2.58,0,0,0,0,0,0,0,0,2.45,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,3.14,0,2.1,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,2.08,2.09,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,0,2.54,0,0,0,2.15,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.1,0,2.58,0,0,0,0,0,0,0,0,2.45,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,3.14,0,2.1,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,2.08,2.09,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,0,2.54,0,0,0,2.15,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.1,0,2.58,0,0,0,0,0,0,0,0,2.45,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,3.14,0,2.1,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,2.08,2.09,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
