"Date","AAL","AAPL","AMP","AMZN","ANTM","AXP","BAC","BK","BUD","CBI","CEG","CHTR","COP","COST","CVS","DAL","DE","DG","DVA","FISV","FWONA","GD","GE","GHC","GL","GM","GS","GSK","IBM","INTC","IR","IRM","JNJ","JPM","KHC","KMX","KO","LSXMK","LUV","MA","MCO","MDLZ","MON","MTB","NKE","NLC","NOV","NRG","NSC","NSRGY","ORCL","PCP","PG","PSX","RSG","SNY","SU","T","TT","UAL","UNP","UPS","USB","V","VRSN","VZ","WFC","WMT","WSC","XOM"
2019-01-01,0,23.77,0,0,0,8.31,12.39,2.05,0,0,0,0.99,0,0,0,1.84,0,0,1.05,0,0,0,0,0,0,1.34,1.77,0,0,0,0,0,0,3.02,5.33,0,9.4,0,1.4,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,3.12,0.83,1.18,0,9.93,0,0,0
2019-02-01,0,23.77,0,0,0,8.31,12.39,2.05,0,0,0,0.99,0,0,0,1.84,0,0,1.05,0,0,0,0,0,0,1.34,1.77,0,0,0,0,0,0,3.02,5.33,0,9.4,0,1.4,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,3.12,0.83,1.18,0,9.93,0,0,0
2019-03-01,0,23.77,0,0,0,8.31,12.39,2.05,0,0,0,0.99,0,0,0,1.84,0,0,1.05,0,0,0,0,0,0,1.34,1.77,0,0,0,0,0,0,3.02,5.33,0,9.4,0,1.4,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,3.12,0.83,1.18,0,9.93,0,0,0
2019-04-01,0.68,23.74,0,0,0,8.99,12.92,1.72,0,0,0,1.03,0,0,0,1.93,0,0,1.04,0,0,0,0,0,0,1.34,1.8,0,0,0,0,0,0,3.2,4.86,0,9.79,0,1.31,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,3.34,0.88,1.3,0,9.32,0,0,0
2019-05-01,0.68,23.74,0,0,0,8.99,12.92,1.72,0,0,0,1.03,0,0,0,1.93,0,0,1.04,0,0,0,0,0,0,1.34,1.8,0,0,0,0,0,0,3.2,4.86,0,9.79,0,1.31,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,3.34,0.88,1.3,0,9.32,0,0,0
2019-06-01,0.68,23.74,0,0,0,8.99,12.92,1.72,0,0,0,1.03,0,0,0,1.93,0,0,1.04,0,0,0,0,0,0,1.34,1.8,0,0,0,0,0,0,3.2,4.86,0,9.79,0,1.31,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,3.34,0.88,1.3,0,9.32,0,0,0
2019-07-01,0,25.96,0,0,0,8.35,12.6,1.7,0,0,0,1.04,0,0,0,1.9,0,0,1.03,0,0,0,0,0,0,1.26,1.77,0,0,0,0,0,0,3.26,4.24,0,10.14,0,1.35,0.62,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,3.41,0.85,1.14,0,8.89,0,0,0
2019-08-01,0,25.96,0,0,0,8.35,12.6,1.7,0,0,0,1.04,0,0,0,1.9,0,0,1.03,0,0,0,0,0,0,1.26,1.77,0,0,0,0,0,0,3.26,4.24,0,10.14,0,1.35,0.62,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,3.41,0.85,1.14,0,8.89,0,0,0
2019-09-01,0,25.96,0,0,0,8.35,12.6,1.7,0,0,0,1.04,0,0,0,1.9,0,0,1.03,0,0,0,0,0,0,1.26,1.77,0,0,0,0,0,0,3.26,4.24,0,10.14,0,1.35,0.62,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,3.41,0.85,1.14,0,8.89,0,0,0
2019-10-01,0,29.74,0,0,0,7.8,13.46,1.66,0,0,0,1.09,0,0,0,1.71,0,0,1.2,0,0,0,0,0,0,1.13,1.14,0,0,0,0,0,0,3.43,4.32,0,9.15,0.62,1.2,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,3.24,0.82,1.03,0,7.18,0,0,0
2019-11-01,0,29.74,0,0,0,7.8,13.46,1.66,0,0,0,1.09,0,0,0,1.71,0,0,1.2,0,0,0,0,0,0,1.13,1.14,0,0,0,0,0,0,3.43,4.32,0,9.15,0.62,1.2,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,3.24,0.82,1.03,0,7.18,0,0,0
2019-12-01,0,29.74,0,0,0,7.8,13.46,1.66,0,0,0,1.09,0,0,0,1.71,0,0,1.2,0,0,0,0,0,0,1.13,1.14,0,0,0,0,0,0,3.43,4.32,0,9.15,0.62,1.2,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,3.24,0.82,1.03,0,7.18,0,0,0
2020-01-01,0,35.52,0,0.59,0,7.39,11.19,1.53,0,0,0,1.35,0,0.7,0,1.17,0,0,1.65,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,2.96,4.59,0,10.08,0,1.09,0.68,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.97,1.31,0,5.28,0,0,0
2020-02-01,0,35.52,0,0.59,0,7.39,11.19,1.53,0,0,0,1.35,0,0.7,0,1.17,0,0,1.65,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,2.96,4.59,0,10.08,0,1.09,0.68,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.97,1.31,0,5.28,0,0,0
2020-03-01,0,35.52,0,0.59,0,7.39,11.19,1.53,0,0,0,1.35,0,0.7,0,1.17,0,0,1.65,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,2.96,4.59,0,10.08,0,1.09,0.68,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.97,1.31,0,5.28,0,0,0
