"Date","AA","AAPL","ADBE","ADP","AEP","AET","AKAM","ALD","ALL","AMD","AMGN","AMZN","AXP","BA","BAC","BBY","BDX","BIIB","BK","BMY","BUD","C","CAT","CL","CMG","CMP","CPB","CSCO","CVS","DD","DHI","DIS","EBAY","EMC","EMR","EPD","FB","FDX","GE","GIS","GLW","GPS","GR","GS","HD","HNZ","HOT","HPQ","HST","HSY","IBM","INTC","IR","JNJ","JPM","JWN","K","KHC","LH","LLY","LRCX","MCD","MDLZ","MDT","MKC","MRK","MSFT","NKE","NSC","NUE","ORCL","PANL","PETM","PFE","PG","QCOM","RIG","ROK","RTN","SBUX","SJM","SO","SPG","SRCL","SYY","T","TGT","TIF","TXN","VZ","WFC","WMT","WU","XOM","YUM"
2016-04-01,0,0,0,0,0,0,0,0,0,0,3.52,3.77,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,3.53,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,5.1,3.2,3.45,0,0,0,3.34,0,0,0,0,0,0,0,0,0,3.03,3.59,0,0,0,3.16,0,0,0,0,0,0,0,0,5.01,0,0,0,0,0,0,0,3.19,0,0,0,5.13,0,4.34,2.91
2016-05-01,0,0,0,0,0,0,0,0,0,0,3.52,3.77,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,3.53,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,5.1,3.2,3.45,0,0,0,3.34,0,0,0,0,0,0,0,0,0,3.03,3.59,0,0,0,3.16,0,0,0,0,0,0,0,0,5.01,0,0,0,0,0,0,0,3.19,0,0,0,5.13,0,4.34,2.91
2016-06-01,0,0,0,0,0,0,0,0,0,0,3.52,3.77,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,3.53,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,5.1,3.2,3.45,0,0,0,3.34,0,0,0,0,0,0,0,0,0,3.03,3.59,0,0,0,3.16,0,0,0,0,0,0,0,0,5.01,0,0,0,0,0,0,0,3.19,0,0,0,5.13,0,4.34,2.91
2016-07-01,0,0,0,0,0,0,0,0,0,0,3.57,4.08,3.12,0,0,0,0,0,3.37,2.98,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,3.97,3.09,3.68,0,0,0,4.21,0,0,0,0,0,0,0,0,0,3.04,3.74,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,3.12,0,0,3.34,3.53,0,0,3.02,0,0,3.74,2.95
2016-08-01,0,0,0,0,0,0,0,0,0,0,3.57,4.08,3.12,0,0,0,0,0,3.37,2.98,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,3.97,3.09,3.68,0,0,0,4.21,0,0,0,0,0,0,0,0,0,3.04,3.74,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,3.12,0,0,3.34,3.53,0,0,3.02,0,0,3.74,2.95
2016-09-01,0,0,0,0,0,0,0,0,0,0,3.57,4.08,3.12,0,0,0,0,0,3.37,2.98,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,3.97,3.09,3.68,0,0,0,4.21,0,0,0,0,0,0,0,0,0,3.04,3.74,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,3.12,0,0,3.34,3.53,0,0,3.02,0,0,3.74,2.95
2016-10-01,0,2.91,0,0,0,0,0,0,0,0,3.03,3.53,3.48,0,3.81,0,0,0,3.86,3.11,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,4.15,3.12,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.19,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,3.39,3.64,0,0,3.63,0,0,3.73,0
2016-11-01,0,2.91,0,0,0,0,0,0,0,0,3.03,3.53,3.48,0,3.81,0,0,0,3.86,3.11,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,4.15,3.12,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.19,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,3.39,3.64,0,0,3.63,0,0,3.73,0
2016-12-01,0,2.91,0,0,0,0,0,0,0,0,3.03,3.53,3.48,0,3.81,0,0,0,3.86,3.11,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,4.15,3.12,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.19,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,3.39,3.64,0,0,3.63,0,0,3.73,0
2017-01-01,0,4.25,0,0,0,0,0,0,0,0,4,4.92,4.39,3.07,3.05,0,0,0,4.54,5.43,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,3.52,0,4.12,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,3.68,0,0,3.06,0,0,0,4.32,0,0,4,0
2017-02-01,0,4.25,0,0,0,0,0,0,0,0,4,4.92,4.39,3.07,3.05,0,0,0,4.54,5.43,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,3.52,0,4.12,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,3.68,0,0,3.06,0,0,0,4.32,0,0,4,0
2017-03-01,0,4.25,0,0,0,0,0,0,0,0,4,4.92,4.39,3.07,3.05,0,0,0,4.54,5.43,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,3.52,0,4.12,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,3.68,0,0,3.06,0,0,0,4.32,0,0,4,0
2017-04-01,0,3.6,0,0,0,0,0,0,0,0,3.56,3.33,3.95,0,4.17,0,0,0,0,4.7,3.45,0,0,0,0,3.07,0,0,0,0,0,3.32,0,0,3.36,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.15,0,3.45,0,0,0,3.41,0,0,0,0,0,0,0,0,0,4.19,3.47,0,0,3.33,0
2017-05-01,0,3.6,0,0,0,0,0,0,0,0,3.56,3.33,3.95,0,4.17,0,0,0,0,4.7,3.45,0,0,0,0,3.07,0,0,0,0,0,3.32,0,0,3.36,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.15,0,3.45,0,0,0,3.41,0,0,0,0,0,0,0,0,0,4.19,3.47,0,0,3.33,0
2017-06-01,0,3.6,0,0,0,0,0,0,0,0,3.56,3.33,3.95,0,4.17,0,0,0,0,4.7,3.45,0,0,0,0,3.07,0,0,0,0,0,3.32,0,0,3.36,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,3.69,0,0,0,0,0,3.15,0,3.45,0,0,0,3.41,0,0,0,0,0,0,0,0,0,4.19,3.47,0,0,3.33,0
2017-07-01,0,3.94,0,0,0,0,0,0,0,0,3.93,3.38,0,0,0,0,0,0,0,5.5,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,3.35,3.34,0,0,0,0,4.52,0,0,0,3.33,0,0,3.38,0,0,0,4.76,0,0,0,0,0,0,3.42,0,3.31,3.44,0,0,6.3,0,0,0,0,0,0,0,0,0,0,3.52,0,4.56,3.46,0
2017-08-01,0,3.94,0,0,0,0,0,0,0,0,3.93,3.38,0,0,0,0,0,0,0,5.5,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,3.35,3.34,0,0,0,0,4.52,0,0,0,3.33,0,0,3.38,0,0,0,4.76,0,0,0,0,0,0,3.42,0,3.31,3.44,0,0,6.3,0,0,0,0,0,0,0,0,0,0,3.52,0,4.56,3.46,0
2017-09-01,0,3.94,0,0,0,0,0,0,0,0,3.93,3.38,0,0,0,0,0,0,0,5.5,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,3.35,3.34,0,0,0,0,4.52,0,0,0,3.33,0,0,3.38,0,0,0,4.76,0,0,0,0,0,0,3.42,0,3.31,3.44,0,0,6.3,0,0,0,0,0,0,0,0,0,0,3.52,0,4.56,3.46,0
2017-10-01,0,5.22,0,0,0,0,0,0,0,0,4.42,4.95,0,0,0,0,0,0,0,0,4.3,0,0,0,4.57,4.18,0,0,0,0,0,4.14,0,0,4.83,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,4.2,4.26,0,0,0,0,0,0,0,3.69,3.97,0,0,4.29,4.36,0,0,0,0,0,0,0,0,0,4.19,0,0,4.11,0,0,8.12,5.12,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0
2017-11-01,0,5.22,0,0,0,0,0,0,0,0,4.42,4.95,0,0,0,0,0,0,0,0,4.3,0,0,0,4.57,4.18,0,0,0,0,0,4.14,0,0,4.83,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,4.2,4.26,0,0,0,0,0,0,0,3.69,3.97,0,0,4.29,4.36,0,0,0,0,0,0,0,0,0,4.19,0,0,4.11,0,0,8.12,5.12,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0
2017-12-01,0,5.22,0,0,0,0,0,0,0,0,4.42,4.95,0,0,0,0,0,0,0,0,4.3,0,0,0,4.57,4.18,0,0,0,0,0,4.14,0,0,4.83,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,4.2,4.26,0,0,0,0,0,0,0,3.69,3.97,0,0,4.29,4.36,0,0,0,0,0,0,0,0,0,4.19,0,0,4.11,0,0,8.12,5.12,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0
2018-01-01,0,3.48,0,0,0,0,0,0,0,0,3.89,3.5,0,0,0,0,0,0,0,0,3.8,0,0,3.72,4.58,0,0,0,0,0,0,3.47,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,3.28,3.82,0,0,0,0,0,0,0,3.36,0,0,0,3.75,3.88,0,0,0,0,0,0,0,0,0,3.68,4.11,0,3.42,0,0,4.6,4.59,3.86,0,0,0,0,0,0,0,0,0,0,3.79,0,0
2018-02-01,0,3.48,0,0,0,0,0,0,0,0,3.89,3.5,0,0,0,0,0,0,0,0,3.8,0,0,3.72,4.58,0,0,0,0,0,0,3.47,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,3.28,3.82,0,0,0,0,0,0,0,3.36,0,0,0,3.75,3.88,0,0,0,0,0,0,0,0,0,3.68,4.11,0,3.42,0,0,4.6,4.59,3.86,0,0,0,0,0,0,0,0,0,0,3.79,0,0
2018-03-01,0,3.48,0,0,0,0,0,0,0,0,3.89,3.5,0,0,0,0,0,0,0,0,3.8,0,0,3.72,4.58,0,0,0,0,0,0,3.47,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,3.28,3.82,0,0,0,0,0,0,0,3.36,0,0,0,3.75,3.88,0,0,0,0,0,0,0,0,0,3.68,4.11,0,3.42,0,0,4.6,4.59,3.86,0,0,0,0,0,0,0,0,0,0,3.79,0,0
2018-04-01,0,3.83,0,0,0,0,0,0,0,0,4.2,4.1,0,0,0,0,0,0,0,0,3.48,0,0,0,0,3.4,0,0,0,0,0,3.61,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,3.71,3.59,0,0,3.68,4.13,0,0,0,0,0,0,0,0,0,3.75,4.04,0,0,0,0,3.88,3.96,3.99,0,3.38,0,0,0,0,3.46,0,0,0,4,0,0
2018-05-01,0,3.83,0,0,0,0,0,0,0,0,4.2,4.1,0,0,0,0,0,0,0,0,3.48,0,0,0,0,3.4,0,0,0,0,0,3.61,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,3.71,3.59,0,0,3.68,4.13,0,0,0,0,0,0,0,0,0,3.75,4.04,0,0,0,0,3.88,3.96,3.99,0,3.38,0,0,0,0,3.46,0,0,0,4,0,0
2018-06-01,0,3.83,0,0,0,0,0,0,0,0,4.2,4.1,0,0,0,0,0,0,0,0,3.48,0,0,0,0,3.4,0,0,0,0,0,3.61,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,3.71,3.59,0,0,3.68,4.13,0,0,0,0,0,0,0,0,0,3.75,4.04,0,0,0,0,3.88,3.96,3.99,0,3.38,0,0,0,0,3.46,0,0,0,4,0,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,4.25,4.35,0,0,0,0,0,0,0,0,0,0,0,3.12,0,3.13,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,3.24,4.07,0,3.38,3.47,4.28,0,0,0,0,0,0,0,0,0,4.11,3.88,3.49,0,0,0,4.06,3.41,3.39,0,0,0,3.34,0,0,0,3.32,0,0,3.37,0,0
2018-08-01,0,0,0,0,0,0,0,0,0,0,4.25,4.35,0,0,0,0,0,0,0,0,0,0,0,3.12,0,3.13,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,3.24,4.07,0,3.38,3.47,4.28,0,0,0,0,0,0,0,0,0,4.11,3.88,3.49,0,0,0,4.06,3.41,3.39,0,0,0,3.34,0,0,0,3.32,0,0,3.37,0,0
2018-09-01,0,0,0,0,0,0,0,0,0,0,4.25,4.35,0,0,0,0,0,0,0,0,0,0,0,3.12,0,3.13,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,3.24,4.07,0,3.38,3.47,4.28,0,0,0,0,0,0,0,0,0,4.11,3.88,3.49,0,0,0,4.06,3.41,3.39,0,0,0,3.34,0,0,0,3.32,0,0,3.37,0,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,3.08,0,3.16,0,0,0,0,0,3.78,3.38,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.98,3.59,4.39,0,0,0,0,0,0,0,0,0,4.51,4.75,3.06,0,0,0,5.1,3.45,3.78,0,0,0,3.15,0,0,2.96,3.87,0,0,3.35,0,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,3.08,0,3.16,0,0,0,0,0,3.78,3.38,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.98,3.59,4.39,0,0,0,0,0,0,0,0,0,4.51,4.75,3.06,0,0,0,5.1,3.45,3.78,0,0,0,3.15,0,0,2.96,3.87,0,0,3.35,0,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,3.08,0,3.16,0,0,0,0,0,3.78,3.38,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.98,3.59,4.39,0,0,0,0,0,0,0,0,0,4.51,4.75,3.06,0,0,0,5.1,3.45,3.78,0,0,0,3.15,0,0,2.96,3.87,0,0,3.35,0,0
2019-01-01,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,3.83,0,0,0,0,0,3.33,0,3.88,0,0,0,0,0,3.6,0,0,0,3.21,3.78,0,0,3.69,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,2.98,0,0,4,4.21,4.13,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,0,3.13,0,0,0,3.88,0,3.25,0,0,3.13,3.83,0,0,3.41,0,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,3.83,0,0,0,0,0,3.33,0,3.88,0,0,0,0,0,3.6,0,0,0,3.21,3.78,0,0,3.69,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,2.98,0,0,4,4.21,4.13,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,0,3.13,0,0,0,3.88,0,3.25,0,0,3.13,3.83,0,0,3.41,0,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,3.83,0,0,0,0,0,3.33,0,3.88,0,0,0,0,0,3.6,0,0,0,3.21,3.78,0,0,3.69,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,2.98,0,0,4,4.21,4.13,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,0,3.13,0,0,0,3.88,0,3.25,0,0,3.13,3.83,0,0,3.41,0,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,3.27,0,3.38,0,0,0,0,0,2.82,0,0,3.18,0,0,3.26,0,0,0,0,3.15,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,2.97,3.5,3.33,0,0,0,3.15,3.27,3.18,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,2.67,0,0,0,3.11,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,3.27,0,3.38,0,0,0,0,0,2.82,0,0,3.18,0,0,3.26,0,0,0,0,3.15,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,2.97,3.5,3.33,0,0,0,3.15,3.27,3.18,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,2.67,0,0,0,3.11,0
2019-06-01,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,3.27,0,3.38,0,0,0,0,0,2.82,0,0,3.18,0,0,3.26,0,0,0,0,3.15,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,2.97,3.5,3.33,0,0,0,3.15,3.27,3.18,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,2.67,0,0,0,3.11,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,3.45,3.16,0,0,0,0,3.1,0,0,3.46,0,0,0,0,0,3.33,3.23,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,3.53,3.39,3.35,0,0,0,0,0,0,0,3.23,3.74,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,3.36,3.3,0,3.27,0,0,0,0,3.43,0,0,0,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,3.45,3.16,0,0,0,0,3.1,0,0,3.46,0,0,0,0,0,3.33,3.23,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,3.53,3.39,3.35,0,0,0,0,0,0,0,3.23,3.74,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,3.36,3.3,0,3.27,0,0,0,0,3.43,0,0,0,0
2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,3.45,3.16,0,0,0,0,3.1,0,0,3.46,0,0,0,0,0,3.33,3.23,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,3.53,3.39,3.35,0,0,0,0,0,0,0,3.23,3.74,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,3.36,3.3,0,3.27,0,0,0,0,3.43,0,0,0,0
2019-10-01,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,3.35,0,3.34,3.34,0,0,0,0,3.3,0,0,3.36,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,3.33,3.24,0,0,0,3.37,0,3.3,0,0,0,3.44,0,0,0,3.39,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,3.36,0,0,3.27,0,0,0,3.47,3.4,0,0,3.39,0
2019-11-01,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,3.35,0,3.34,3.34,0,0,0,0,3.3,0,0,3.36,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,3.33,3.24,0,0,0,3.37,0,3.3,0,0,0,3.44,0,0,0,3.39,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,3.36,0,0,3.27,0,0,0,3.47,3.4,0,0,3.39,0
2019-12-01,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,3.35,0,3.34,3.34,0,0,0,0,3.3,0,0,3.36,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,3.33,3.24,0,0,0,3.37,0,3.3,0,0,0,3.44,0,0,0,3.39,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,3.36,0,0,3.27,0,0,0,3.47,3.4,0,0,3.39,0
2020-01-01,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,4.09,4.7,0,3.8,3.68,0,0,0,0,2.74,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0,0,0,0,4.12,3.34,3.38,0,0,3.78,0,0,0,4.16,3.98,3.44,0,0,0,0,0,3.95,0,0,0,0,4.09,0,0,0,0,3.46,0,3.4,0,0,0,4.1,0,0,0,0,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,4.09,4.7,0,3.8,3.68,0,0,0,0,2.74,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0,0,0,0,4.12,3.34,3.38,0,0,3.78,0,0,0,4.16,3.98,3.44,0,0,0,0,0,3.95,0,0,0,0,4.09,0,0,0,0,3.46,0,3.4,0,0,0,4.1,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,4.09,4.7,0,3.8,3.68,0,0,0,0,2.74,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0,0,0,0,4.12,3.34,3.38,0,0,3.78,0,0,0,4.16,3.98,3.44,0,0,0,0,0,3.95,0,0,0,0,4.09,0,0,0,0,3.46,0,3.4,0,0,0,4.1,0,0,0,0,0
