"Date","A","ABT","ADI","AER","AES","AET","AGN","AIG","ALXN","AMAT","ANTM","AON","AR","BAC","BAX","BG","BHI","BP","BRK","BRL","BSX","C","CAH","CB","CBS","CFG","CI","CIT","CMCSA","COF","COP","CPN","CS","CSCO","CTXS","CVS","CVX","DAL","DD","DIS","DUK","DVN","EBAY","ELAN","EP","EQT","ETN","EXC","FLEX","FLR","FWONA","GE","GHC","GM","GNW","GOLD","GOOGL","GT","HES","HMC","HPE","IGT","INTU","IP","IPG","IVZ","KEYS","KMB","KO","LBTYK","LIFE","LOW","LUV","LYB","MDLZ","MET","MMC","MRK","MRO","MS","MSFT","NEM","NLOK","NVS","NXPI","OI","ORCL","OXY","PFE","PG","PGR","PNR","PRGO","PXD","QCOM","RDS","RLGY","RS","RSG","SABR","SCHW","SE","SIVB","SLB","SNY","ST","STT","SUN","SYY","TDC","TMO","TOT","TWX","TXN","UN","UNH","UNM","USB","V","VLO","VOD","VZ","WBA","WM","WMT"
2006-10-01,0,0,0,0,0,0,0,0,0,0,0,3.06,0,2.94,2.6,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,2.87,0,3.35,2.57,0,0,2.71,0,0,0,0,3.12,0,0,0,0,3.12,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,3.29,0,0,3.12,0,0,0,0,0,0,0
2006-11-01,0,0,0,0,0,0,0,0,0,0,0,3.06,0,2.94,2.6,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,2.87,0,3.35,2.57,0,0,2.71,0,0,0,0,3.12,0,0,0,0,3.12,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,3.29,0,0,3.12,0,0,0,0,0,0,0
2006-12-01,0,0,0,0,0,0,0,0,0,0,0,3.06,0,2.94,2.6,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,2.87,0,3.35,2.57,0,0,2.71,0,0,0,0,3.12,0,0,0,0,3.12,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,3.29,0,0,3.12,0,0,0,0,0,0,0
2007-01-01,0,0,0,0,2.68,0,0,0,0,0,0,2.62,0,3.37,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,3.2,0,2.91,3.64,2.62,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,3.07,0,0,0,2.61,0,0,0,0,0,2.54,0,0,0,0,0,3.08,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,3.43,0,0,3.07,0,0,0,0,0,2.65,0
2007-02-01,0,0,0,0,2.68,0,0,0,0,0,0,2.62,0,3.37,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,3.2,0,2.91,3.64,2.62,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,3.07,0,0,0,2.61,0,0,0,0,0,2.54,0,0,0,0,0,3.08,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,3.43,0,0,3.07,0,0,0,0,0,2.65,0
2007-03-01,0,0,0,0,2.68,0,0,0,0,0,0,2.62,0,3.37,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,3.2,0,2.91,3.64,2.62,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,3.07,0,0,0,2.61,0,0,0,0,0,2.54,0,0,0,0,0,3.08,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,3.43,0,0,3.07,0,0,0,0,0,2.65,0
2007-04-01,0,0,0,0,3.31,0,0,2.98,0,0,0,2.56,0,2.8,0,0,0,0,0,2.96,2.77,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,3.21,0,0,0,3.24,0,0,3.8,3.12,0,0,2.91,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,3.01,0,0,0,2.65,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,2.65,0,0,0,0,0,0,0,0,3.01,0
2007-05-01,0,0,0,0,3.31,0,0,2.98,0,0,0,2.56,0,2.8,0,0,0,0,0,2.96,2.77,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,3.21,0,0,0,3.24,0,0,3.8,3.12,0,0,2.91,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,3.01,0,0,0,2.65,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,2.65,0,0,0,0,0,0,0,0,3.01,0
2007-06-01,0,0,0,0,3.31,0,0,2.98,0,0,0,2.56,0,2.8,0,0,0,0,0,2.96,2.77,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,3.21,0,0,0,3.24,0,0,3.8,3.12,0,0,2.91,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,3.01,0,0,0,2.65,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,2.65,0,0,0,0,0,0,0,0,3.01,0
2007-07-01,0,0,0,0,3.57,0,0,0,0,0,0,2.91,0,3.46,0,0,0,0,0,3.38,3.88,0,0,0,0,0,2.62,0,3.17,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,2.89,0,0,0,2.95,0,0,4.15,2.9,0,0,3.33,0,0,0,0,0,0,0,0,2.89,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,2.65,0,2.61,0,0,0,0,0,0,2.94,0
2007-08-01,0,0,0,0,3.57,0,0,0,0,0,0,2.91,0,3.46,0,0,0,0,0,3.38,3.88,0,0,0,0,0,2.62,0,3.17,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,2.89,0,0,0,2.95,0,0,4.15,2.9,0,0,3.33,0,0,0,0,0,0,0,0,2.89,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,2.65,0,2.61,0,0,0,0,0,0,2.94,0
2007-09-01,0,0,0,0,3.57,0,0,0,0,0,0,2.91,0,3.46,0,0,0,0,0,3.38,3.88,0,0,0,0,0,2.62,0,3.17,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,2.89,0,0,0,2.95,0,0,4.15,2.9,0,0,3.33,0,0,0,0,0,0,0,0,2.89,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,2.65,0,2.61,0,0,0,0,0,0,2.94,0
2007-10-01,0,0,0,0,3.5,0,0,0,0,0,0,3.02,0,0,2.97,0,0,0,0,3.41,2.52,0,0,0,0,0,3.58,0,0,0,0,0,2.65,0,0,0,0,0,0,3.72,0,0,0,0,3.51,0,0,0,3.57,0,0,4.02,3.21,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,4.07,2.92,0,0,3.41,0,0,0,0,0,0,2.75,0
2007-11-01,0,0,0,0,3.5,0,0,0,0,0,0,3.02,0,0,2.97,0,0,0,0,3.41,2.52,0,0,0,0,0,3.58,0,0,0,0,0,2.65,0,0,0,0,0,0,3.72,0,0,0,0,3.51,0,0,0,3.57,0,0,4.02,3.21,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,4.07,2.92,0,0,3.41,0,0,0,0,0,0,2.75,0
2007-12-01,0,0,0,0,3.5,0,0,0,0,0,0,3.02,0,0,2.97,0,0,0,0,3.41,2.52,0,0,0,0,0,3.58,0,0,0,0,0,2.65,0,0,0,0,0,0,3.72,0,0,0,0,3.51,0,0,0,3.57,0,0,4.02,3.21,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,4.07,2.92,0,0,3.41,0,0,0,0,0,0,2.75,0
2008-01-01,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.33,0,0,0,0,0,3.23,0,3.23,0,0,0,3.48,0,0,0,0,0,0,3.34,0,0,0,0,3.47,0,0,0,3.21,0,0,3.85,3.08,0,0,0,0,0,0,0,0,0,0,0,2.81,2.78,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,3.56,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,3.07,0,3.08,0,2.66,0,0,0,0,0,0,0,0
2008-02-01,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.33,0,0,0,0,0,3.23,0,3.23,0,0,0,3.48,0,0,0,0,0,0,3.34,0,0,0,0,3.47,0,0,0,3.21,0,0,3.85,3.08,0,0,0,0,0,0,0,0,0,0,0,2.81,2.78,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,3.56,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,3.07,0,3.08,0,2.66,0,0,0,0,0,0,0,0
2008-03-01,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.33,0,0,0,0,0,3.23,0,3.23,0,0,0,3.48,0,0,0,0,0,0,3.34,0,0,0,0,3.47,0,0,0,3.21,0,0,3.85,3.08,0,0,0,0,0,0,0,0,0,0,0,2.81,2.78,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,3.56,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,3.07,0,3.08,0,2.66,0,0,0,0,0,0,0,0
2008-04-01,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,3.24,0,0,0,0,0,3.14,0,3.06,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,3.04,0,0,0,3.02,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,2.88,0,0,0,0,0,3.15,0,0,0,0,2.67,0,3.13,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.3,2.81,2.64,0,2.76,0,0,0,0,0,0,0,0
2008-05-01,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,3.24,0,0,0,0,0,3.14,0,3.06,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,3.04,0,0,0,3.02,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,2.88,0,0,0,0,0,3.15,0,0,0,0,2.67,0,3.13,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.3,2.81,2.64,0,2.76,0,0,0,0,0,0,0,0
2008-06-01,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,3.24,0,0,0,0,0,3.14,0,3.06,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,3.04,0,0,0,3.02,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,2.88,0,0,0,0,0,3.15,0,0,0,0,2.67,0,3.13,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.3,2.81,2.64,0,2.76,0,0,0,0,0,0,0,0
2008-07-01,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.14,0,0,0,0,0,3.44,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,2.79,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,3.12,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,3.3,0,0,0,0,0,3.36,0,0,0,0,0,0,3.59,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,3.52,2.72,3.2,0,2.86,0,0,0,0,0,0,0,0
2008-08-01,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.14,0,0,0,0,0,3.44,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,2.79,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,3.12,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,3.3,0,0,0,0,0,3.36,0,0,0,0,0,0,3.59,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,3.52,2.72,3.2,0,2.86,0,0,0,0,0,0,0,0
2008-09-01,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.14,0,0,0,0,0,3.44,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,2.79,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,3.12,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,3.3,0,0,0,0,0,3.36,0,0,0,0,0,0,3.59,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,3.52,2.72,3.2,0,2.86,0,0,0,0,0,0,0,0
2008-10-01,0,2.77,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,3.28,0,0,0,0,0,3.12,0,0,0,2.73,0,0,0,0,0,0,0,2.67,2.59,0,0,2.64,0,0,2.74,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,2.83,0,0,0,0,0,3.96,0,0,0,0,0,0,2.95,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,3.67,3.22,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,0,2.77,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,3.28,0,0,0,0,0,3.12,0,0,0,2.73,0,0,0,0,0,0,0,2.67,2.59,0,0,2.64,0,0,2.74,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,2.83,0,0,0,0,0,3.96,0,0,0,0,0,0,2.95,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,3.67,3.22,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,0,2.77,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,3.28,0,0,0,0,0,3.12,0,0,0,2.73,0,0,0,0,0,0,0,2.67,2.59,0,0,2.64,0,0,2.74,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,2.83,0,0,0,0,0,3.96,0,0,0,0,0,0,2.95,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,3.67,3.22,0,0,0,0,0,0,0,0,0,0,0
2009-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,3.31,0,0,0,0,3.13,0,0,0,3.59,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,2.93,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,3.46,0,0,0,0,0,0,0,3.3,0,2.91,0,0,0,2.92,2.93,0,0,0,0,3.39,0,3.36,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,3.25,3.3,0,0,0,0,0,0,0,0,0,0,2.75
2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,3.31,0,0,0,0,3.13,0,0,0,3.59,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,2.93,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,3.46,0,0,0,0,0,0,0,3.3,0,2.91,0,0,0,2.92,2.93,0,0,0,0,3.39,0,3.36,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,3.25,3.3,0,0,0,0,0,0,0,0,0,0,2.75
2009-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,3.31,0,0,0,0,3.13,0,0,0,3.59,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,2.93,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,3.46,0,0,0,0,0,0,0,3.3,0,2.91,0,0,0,2.92,2.93,0,0,0,0,3.39,0,3.36,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,3.25,3.3,0,0,0,0,0,0,0,0,0,0,2.75
2009-04-01,0,2.96,0,0,3.37,2.81,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,3.4,0,0,3.02,0,0,0,0,2.79,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,3.38,0,0,0,0,0,0,0,2.98,0,0,0,0,0,2.64,2.85,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,3.15,2.69,0,0,0,0,0,0,0,0,0,2.85
2009-05-01,0,2.96,0,0,3.37,2.81,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,3.4,0,0,3.02,0,0,0,0,2.79,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,3.38,0,0,0,0,0,0,0,2.98,0,0,0,0,0,2.64,2.85,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,3.15,2.69,0,0,0,0,0,0,0,0,0,2.85
2009-06-01,0,2.96,0,0,3.37,2.81,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,3.4,0,0,3.02,0,0,0,0,2.79,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,3.38,0,0,0,0,0,0,0,2.98,0,0,0,0,0,2.64,2.85,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,3.15,2.69,0,0,0,0,0,0,0,0,0,2.85
2009-07-01,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,3.12,0,3.19,0,2.28,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,2.5,2.42,0,0,0,2.58,0,0,0,0,0,3.1,0,0,0,2.36,0,0,2.63,0,0,0,0,0,0,0,0,0,0,3.18,0,0,2.57,2.67,0,2.86,2.68,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
2009-08-01,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,3.12,0,3.19,0,2.28,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,2.5,2.42,0,0,0,2.58,0,0,0,0,0,3.1,0,0,0,2.36,0,0,2.63,0,0,0,0,0,0,0,0,0,0,3.18,0,0,2.57,2.67,0,2.86,2.68,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
2009-09-01,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,3.12,0,3.19,0,2.28,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,2.5,2.42,0,0,0,2.58,0,0,0,0,0,3.1,0,0,0,2.36,0,0,2.63,0,0,0,0,0,0,0,0,0,0,3.18,0,0,2.57,2.67,0,2.86,2.68,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
2009-10-01,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,2.46,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,2.63,0,0,2.88,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,2.81,0,0,2.81,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,2.84,0,2.58,0,0,0,0,0,3.34,0,0,0,0,0,2.66,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,2.55
2009-11-01,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,2.46,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,2.63,0,0,2.88,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,2.81,0,0,2.81,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,2.84,0,2.58,0,0,0,0,0,3.34,0,0,0,0,0,2.66,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,2.55
2009-12-01,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,2.46,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,2.63,0,0,2.88,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,2.81,0,0,2.81,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,2.84,0,2.58,0,0,0,0,0,3.34,0,0,0,0,0,2.66,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,2.55
2010-01-01,0,0,0,0,2.49,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.78,0,2.89,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,2.79,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,2.58,0,0,0,0,3.08,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,2.89,0,0,0,0,0,3.07,0,0,0,0,3.08
2010-02-01,0,0,0,0,2.49,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.78,0,2.89,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,2.79,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,2.58,0,0,0,0,3.08,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,2.89,0,0,0,0,0,3.07,0,0,0,0,3.08
2010-03-01,0,0,0,0,2.49,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.78,0,2.89,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,2.79,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,2.58,0,0,0,0,3.08,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,2.89,0,0,0,0,0,3.07,0,0,0,0,3.08
2010-04-01,0,3.16,0,0,3.12,0,0,0,0,2.62,0,0,0,0,2.7,0,0,0,0,0,0,2.77,0,0,0,0,0,0,2.83,0,0,0,2.61,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,3.08,0,3.13,0,2.61,2.95,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,3.07,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,3.08
2010-05-01,0,3.16,0,0,3.12,0,0,0,0,2.62,0,0,0,0,2.7,0,0,0,0,0,0,2.77,0,0,0,0,0,0,2.83,0,0,0,2.61,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,3.08,0,3.13,0,2.61,2.95,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,3.07,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,3.08
2010-06-01,0,3.16,0,0,3.12,0,0,0,0,2.62,0,0,0,0,2.7,0,0,0,0,0,0,2.77,0,0,0,0,0,0,2.83,0,0,0,2.61,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,3.08,0,3.13,0,2.61,2.95,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,3.07,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,3.08
