"Date","AABA","ABBV","ACCL","ACF","ACN","ADBE","AET","ALA","ALR","APD","ATVI","AVGO","AVY","AXTA","BAX","BHP","BIIB","CHTR","CMCSA","CME","CNC","CNI","COL","COLD","COP","COTY","COWN","CRESY","CSWC","CXO","D","DB","DG","DISCA","DISCK","DISH","DRI","DVMT","EMC","EMN","EQNR","FANG","FB","FCX","FDX","FNB","FOX","FOXA","FRGI","FTI","FWONA","FWONK","GD","GLIBA","GOLD","HES","HPE","HPQ","HUN","IAC","INTL","ITC","JEF","KEQU","LBRDA","LONE","LSXMA","LSXMK","LTRPA","MEG","MHK","MLI","MNRL","MOMO","MON","MSG","NDAQ","NWSA","NXPI","NYRT","PAHC","PE","PG","PGR","QCP","RAD","REGI","REGN","RTLR","SABR","SBLK","SE","SIG","SINA","SNI","SODA","SPB","STBZ","STZ","SXT","T","TA","TEX","TGT","TPIC","TTD","TWX","UA","UNH","URBN","VAR","VECO","VLO","VZ","WINN","WPX","WTRH","XL","ZBH","ZEUS"
2014-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,0,0,0,0,0.08,0.12,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.1,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.08,0.05,0,0,0,0,0,0,0,0.05,0
2016-02-01,0,0,0,0,0.08,0.12,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.1,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.08,0.05,0,0,0,0,0,0,0,0.05,0
2016-03-01,0,0,0,0,0.08,0.12,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.1,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.08,0.05,0,0,0,0,0,0,0,0.05,0
2016-04-01,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,4.05,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0.81,0,0.23,0.31,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,4.05,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0.81,0,0.23,0.31,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,4.05,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0.81,0,0.23,0.31,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.58,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.87,0.38,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,13.94,0,0,0.84,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.58,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.87,0.38,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,13.94,0,0,0.84,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.58,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.87,0.38,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,13.94,0,0,0.84,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,1.59,0,0,0.03,1.93,0.08,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,1.59,0,0,0.03,1.93,0.08,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,1.59,0,0,0.03,1.93,0.08,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1.65,1.05,0.51,0,0,0,0,0,0,0,0,0,0,1.66,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1.65,1.05,0.51,0,0,0,0,0,0,0,0,0,0,1.66,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1.65,1.05,0.51,0,0,0,0,0,0,0,0,0,0,1.66,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0.54,0,1.48,0,0,0,0,0,0.83,1.49,1.15,0.5,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-01,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0.54,0,1.48,0,0,0,0,0,0.83,1.49,1.15,0.5,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0.54,0,1.48,0,0,0,0,0,0.83,1.49,1.15,0.5,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0.65,0,0,0,0,0,0,2.48,0.94,0,0,0,0,0.9,1.17,1.64,0.48,0,0,0,0,0,0,0,0,0,0,2.35,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0.65,0,0,0,0,0,0,2.48,0.94,0,0,0,0,0.9,1.17,1.64,0.48,0,0,0,0,0,0,0,0,0,0,2.35,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0.65,0,0,0,0,0,0,2.48,0.94,0,0,0,0,0.9,1.17,1.64,0.48,0,0,0,0,0,0,0,0,0,0,2.35,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,4.11,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,3.62,0,1.12,0,0,0,0,0,0,0,0,1.31,0,0,0,0,1.48,1.21,1.61,0.42,0,0,0,0,0,0,2.21,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0.45,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,4.11,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,3.62,0,1.12,0,0,0,0,0,0,0,0,1.31,0,0,0,0,1.48,1.21,1.61,0.42,0,0,0,0,0,0,2.21,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0.45,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,4.11,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,3.62,0,1.12,0,0,0,0,0,0,0,0,1.31,0,0,0,0,1.48,1.21,1.61,0.42,0,0,0,0,0,0,2.21,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0.45,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,4.75,0,0,0,0,0,2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0,0.56,0,0,0,1.44,0,0,1.79,0,0,0,0,0,0,0,0,0,0,4.54,0,0.44,0,0,1.1,0,0,0,0,0,2.21,0,0,0,0,0,1.3,1.66,0,0,0,0,0,0,0,1.43,0,0,0,3.46,0,0,0,0,0,0.73,0,0,0,0,0,0.69,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,4.75,0,0,0,0,0,2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0,0.56,0,0,0,1.44,0,0,1.79,0,0,0,0,0,0,0,0,0,0,4.54,0,0.44,0,0,1.1,0,0,0,0,0,2.21,0,0,0,0,0,1.3,1.66,0,0,0,0,0,0,0,1.43,0,0,0,3.46,0,0,0,0,0,0.73,0,0,0,0,0,0.69,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,4.75,0,0,0,0,0,2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0,0.56,0,0,0,1.44,0,0,1.79,0,0,0,0,0,0,0,0,0,0,4.54,0,0.44,0,0,1.1,0,0,0,0,0,2.21,0,0,0,0,0,1.3,1.66,0,0,0,0,0,0,0,1.43,0,0,0,3.46,0,0,0,0,0,0.73,0,0,0,0,0,0.69,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,6.09,0,0,0,0,0,1.77,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.14,0,0,0,0,0,0,0,0,1.02,0,7.62,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,2.73,1.98,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,1.64,0,0.49,0,0,0,0.99,0,0,0,0,0,0,0.75,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0
2018-05-01,6.09,0,0,0,0,0,1.77,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.14,0,0,0,0,0,0,0,0,1.02,0,7.62,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,2.73,1.98,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,1.64,0,0.49,0,0,0,0.99,0,0,0,0,0,0,0.75,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0
2018-06-01,6.09,0,0,0,0,0,1.77,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.14,0,0,0,0,0,0,0,0,1.02,0,7.62,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,2.73,1.98,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,1.64,0,0.49,0,0,0,0.99,0,0,0,0,0,0,0.75,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0
2018-07-01,5.69,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.57,0,0,0,0,2.68,0,0,1.51,0,0,0,0,0,0,0,0,0.75,0.95,7.66,0,0,0,0,0,0.46,0,0,0,0,2.91,0,0,0,0,0,2.71,2.05,0,0,0,0,0,0,0,0,0.55,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0.76,49.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,5.69,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.57,0,0,0,0,2.68,0,0,1.51,0,0,0,0,0,0,0,0,0.75,0.95,7.66,0,0,0,0,0,0.46,0,0,0,0,2.91,0,0,0,0,0,2.71,2.05,0,0,0,0,0,0,0,0,0.55,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0.76,49.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,5.69,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.57,0,0,0,0,2.68,0,0,1.51,0,0,0,0,0,0,0,0,0.75,0.95,7.66,0,0,0,0,0,0.46,0,0,0,0,2.91,0,0,0,0,0,2.71,2.05,0,0,0,0,0,0,0,0,0.55,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0.76,49.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.59,0,0,0,0,0,2.81,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,1.66,2.1,0.63,0.58,0,0,0.66,0.66,9.91,0,0,0,0,0,0,0.94,0,0.6,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,55.9,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1.1,7.65,0,0,0
2018-11-01,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.59,0,0,0,0,0,2.81,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,1.66,2.1,0.63,0.58,0,0,0.66,0.66,9.91,0,0,0,0,0,0,0.94,0,0.6,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,55.9,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1.1,7.65,0,0,0
