"Date","AABA","AAL","AAPL","ADBE","AGN","AIG","ALL","ALLY","AMAT","AMZN","APA","AVGO","AY","BA","BABA","BAC","BC","BKNG","BSX","BZH","C","CBI","CBS","CCI","CF","CFG","CHK","CLMT","CNC","CNO","COF","COOP","COP","CRM","CSCO","CVI","CVX","CWEN","CYH","CZR","DAL","DAN","DDAIF","DDS","DG","DIS","DLPH","DVN","EMC","EMN","ET","ETFC","ETP","EXP","F","FB","FITB","FLR","FOXA","GM","GOOG","GOOGL","GPT","GT","HAIN","HAL","HCA","HDS","HFC","HIG","HOT","HPQ","HUM","HUN","I","IP","JBLU","JNJ","JPM","KEY","KLAC","KMI","KMT","LNG","LRCX","LUV","M","MAS","MDT","MEE","MET","MGM","MHK","MOS","MRK","MRO","MS","MSFT","MU","MWA","MYL","NAV","NFLX","NRG","NXPI","NXY","OC","OMX","ORCL","OXY","PCG","PCX","PCZ","PENN","PFE","PHH","PNC","PPG","PRU","QCOM","RAD","RBS","RF","RIG","RTH","S","SBAC","SLM","SMH","STI","STT","SYF","TERP","TEVA","TEX","TGI","TLM","TMO","TMUS","TPX","TSLA","TWTR","UAL","UBS","UNH","URI","VCI","VLO","VST","WB","WDC","WFC","WHR","WLTW","WMB","WPZ","XL","XLE","XPO"
2014-01-01,0,5.49,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,8.36,1.86,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,1.92,0,0,0,1.73,0,0,0,0,1.98,0,0,0,0,4.73,0,8.59,0,5.14,0,5.16,4.87,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0
2014-02-01,0,5.49,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,8.36,1.86,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,1.92,0,0,0,1.73,0,0,0,0,1.98,0,0,0,0,4.73,0,8.59,0,5.14,0,5.16,4.87,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0
2014-03-01,0,5.49,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,8.36,1.86,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,1.92,0,0,0,1.73,0,0,0,0,1.98,0,0,0,0,4.73,0,8.59,0,5.14,0,5.16,4.87,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0
2014-04-01,0,7.64,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0,0,6.2,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,0,1.8,0,0,0,0,0,0,0,0,1.92,3.68,0,0,0,7.19,5.59,3.95,0,4.78,0,5.45,4.58,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0
2014-05-01,0,7.64,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0,0,6.2,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,0,1.8,0,0,0,0,0,0,0,0,1.92,3.68,0,0,0,7.19,5.59,3.95,0,4.78,0,5.45,4.58,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0
2014-06-01,0,7.64,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0,0,6.2,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,0,1.8,0,0,0,0,0,0,0,0,1.92,3.68,0,0,0,7.19,5.59,3.95,0,4.78,0,5.45,4.58,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0
2014-07-01,0,4.18,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,6.97,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,4.58,0,0,0,7.68,5.95,4.21,0,4.12,0,5.24,6.08,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0
2014-08-01,0,4.18,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,6.97,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,4.58,0,0,0,7.68,5.95,4.21,0,4.12,0,5.24,6.08,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0
2014-09-01,0,4.18,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,6.97,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,4.58,0,0,0,7.68,5.95,4.21,0,4.12,0,5.24,6.08,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0
2014-10-01,0,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,6.55,4.88,0,7.28,0,0,9.15,0.96,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.27,0,0,0,0,0,0,8.19,0,0,0,0,0,0,0,0,0,8.19,0,0,0,0,0,0
2014-11-01,0,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,6.55,4.88,0,7.28,0,0,9.15,0.96,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.27,0,0,0,0,0,0,8.19,0,0,0,0,0,0,0,0,0,8.19,0,0,0,0,0,0
2014-12-01,0,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,6.55,4.88,0,7.28,0,0,9.15,0.96,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.27,0,0,0,0,0,0,8.19,0,0,0,0,0,0,0,0,0,8.19,0,0,0,0,0,0
2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,13.64,5.32,4.52,0,6.43,0,0,8.78,2.11,0,0,0,0,0,4.26,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,4.36,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0
2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,13.64,5.32,4.52,0,6.43,0,0,8.78,2.11,0,0,0,0,0,4.26,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,4.36,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0
2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,13.64,5.32,4.52,0,6.43,0,0,8.78,2.11,0,0,0,0,0,4.26,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,4.36,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0
2015-04-01,0,0,7.83,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,6.55,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,15.54,4.51,0,0,7.47,0,0,9.41,2.19,0,0,0,0,0,4.42,0,0,2.55,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,4.05,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0
2015-05-01,0,0,7.83,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,6.55,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,15.54,4.51,0,0,7.47,0,0,9.41,2.19,0,0,0,0,0,4.42,0,0,2.55,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,4.05,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0
2015-06-01,0,0,7.83,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,6.55,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,15.54,4.51,0,0,7.47,0,0,9.41,2.19,0,0,0,0,0,4.42,0,0,2.55,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,4.05,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0
2015-07-01,0,0,5.13,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,1.77,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,9.69,0,0,0,0,0,0,0,0,1.8,0,0,0,1.88,0,0,0,0,0,13.74,4.03,0,0,6.18,0,0,9.77,2.31,0,0,0,0,0,2.77,0,0,4.11,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,5.93,0,0,0,0,0,0
2015-08-01,0,0,5.13,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,1.77,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,9.69,0,0,0,0,0,0,0,0,1.8,0,0,0,1.88,0,0,0,0,0,13.74,4.03,0,0,6.18,0,0,9.77,2.31,0,0,0,0,0,2.77,0,0,4.11,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,5.93,0,0,0,0,0,0
2015-09-01,0,0,5.13,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,1.77,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,9.69,0,0,0,0,0,0,0,0,1.8,0,0,0,1.88,0,0,0,0,0,13.74,4.03,0,0,6.18,0,0,9.77,2.31,0,0,0,0,0,2.77,0,0,4.11,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,5.93,0,0,0,0,0,0
2015-10-01,0,0,3.08,0,0,0,4.19,0,0,0,0,0,2.81,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,9.89,9.4,0,0,1.62,0,0,7.09,2.22,0,0,0,0,0,2.11,0,0,0,0,0,0,0,3.26,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,3.65,0,0,0,0,0,0,0,1.8,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0
2015-11-01,0,0,3.08,0,0,0,4.19,0,0,0,0,0,2.81,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,9.89,9.4,0,0,1.62,0,0,7.09,2.22,0,0,0,0,0,2.11,0,0,0,0,0,0,0,3.26,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,3.65,0,0,0,0,0,0,0,1.8,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0
2015-12-01,0,0,3.08,0,0,0,4.19,0,0,0,0,0,2.81,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,9.89,9.4,0,0,1.62,0,0,7.09,2.22,0,0,0,0,0,2.11,0,0,0,0,0,0,0,3.26,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,3.65,0,0,0,0,0,0,0,1.8,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0
2016-01-01,0,0,0,0,0,0,4.45,0,0,0,0,0,2.34,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,8.65,0,0,0,0,0,0,0,0,0,0,0,10.81,0,0,3.84,0,0,1.71,0,9.25,0,0,0,0,0,5.12,2.27,0,0,0,0,0,2.21,0,0,0,0,0,0,0,1.66,0,0,0,4.04,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,2.42,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.6,0,0,0
2016-02-01,0,0,0,0,0,0,4.45,0,0,0,0,0,2.34,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,8.65,0,0,0,0,0,0,0,0,0,0,0,10.81,0,0,3.84,0,0,1.71,0,9.25,0,0,0,0,0,5.12,2.27,0,0,0,0,0,2.21,0,0,0,0,0,0,0,1.66,0,0,0,4.04,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,2.42,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.6,0,0,0
2016-03-01,0,0,0,0,0,0,4.45,0,0,0,0,0,2.34,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,8.65,0,0,0,0,0,0,0,0,0,0,0,10.81,0,0,3.84,0,0,1.71,0,9.25,0,0,0,0,0,5.12,2.27,0,0,0,0,0,2.21,0,0,0,0,0,0,0,1.66,0,0,0,4.04,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,2.42,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.6,0,0,0
2016-04-01,0,0,0,0,7.79,0,6.24,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0,0,0,0,0,2.37,0,11.67,0,0,0,1.71,0,2.51,2.57,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,2.93,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,5.82,0,0,8.59,0,0,0
2016-05-01,0,0,0,0,7.79,0,6.24,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0,0,0,0,0,2.37,0,11.67,0,0,0,1.71,0,2.51,2.57,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,2.93,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,5.82,0,0,8.59,0,0,0
2016-06-01,0,0,0,0,7.79,0,6.24,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0,0,0,0,0,2.37,0,11.67,0,0,0,1.71,0,2.51,2.57,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,2.93,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,5.82,0,0,8.59,0,0,0
2016-07-01,0,0,2.38,0,7.39,0,5.68,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,0,0,5.01,0,0,0,0,9.66,0,0,0,0,0,2.46,2.38,0,0,0,0,0,2.72,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.19,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,1.77,0,4.95,0,0,9.08,0,0,0
2016-08-01,0,0,2.38,0,7.39,0,5.68,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,0,0,5.01,0,0,0,0,9.66,0,0,0,0,0,2.46,2.38,0,0,0,0,0,2.72,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.19,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,1.77,0,4.95,0,0,9.08,0,0,0
2016-09-01,0,0,2.38,0,7.39,0,5.68,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,0,0,5.01,0,0,0,0,9.66,0,0,0,0,0,2.46,2.38,0,0,0,0,0,2.72,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.19,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,1.77,0,4.95,0,0,9.08,0,0,0
2016-10-01,0,0,0,0,16.72,0,3.59,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4.69,0,0,0,0,6.97,0,0,0,0,0,1.58,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,2.33,0,0,0,0,0,2.62,0,0,0,0,0,0,0,2.92,0,4.26,0,0,1.71,0,0,1.97,0,0,0,0,0,0,0,0,0,2.08,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,6.74,0,0,0
2016-11-01,0,0,0,0,16.72,0,3.59,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4.69,0,0,0,0,6.97,0,0,0,0,0,1.58,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,2.33,0,0,0,0,0,2.62,0,0,0,0,0,0,0,2.92,0,4.26,0,0,1.71,0,0,1.97,0,0,0,0,0,0,0,0,0,2.08,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,6.74,0,0,0
2016-12-01,0,0,0,0,16.72,0,3.59,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4.69,0,0,0,0,6.97,0,0,0,0,0,1.58,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,2.33,0,0,0,0,0,2.62,0,0,0,0,0,0,0,2.92,0,4.26,0,0,1.71,0,0,1.97,0,0,0,0,0,0,0,0,0,2.08,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,6.74,0,0,0
