"Date","ABT","ADP","AFL","AIG","AMAT","AMGN","ANTM","AXP","BAC","BAX","BDX","BMY","BP","BRK","BWP","C","CAH","CB","CBI","CHK","CL","CSCO","CTAS","DD","DHR","DIS","DOW","EMC","ETN","FFH","GCI","GD","GE","GM","GRA","GS","HAE","HPE","HPQ","IBM","INTC","ITW","JNJ","JPM","KBR","KHC","KMX","L","LAB","LLY","MDLZ","MDT","MKL","MMC","MMM","OC","ORLY","PG","RDS","RSG","SPGI","SWK","SYY","T","TGNA","TRB","TUP","UNH","VMW","WBA","WFC","WU"
2018-08-01,0,0,0,3.89,0,0,0,5.91,5.95,0,2.9,0,5.33,3.88,0,0,0,3.44,0,0,0,6.27,0,0,0,0,0,0,4,0,0,0,0,3.65,0,0,0,0,4.06,3.67,3.31,0,4.17,0,0,0,0,5.07,0,0,0,0,0,3.59,0,0,0,0,4.25,0,0,0,0,0,2.86,0,0,0,0,0,3.69,0
2018-09-01,0,0,0,3.89,0,0,0,5.91,5.95,0,2.9,0,5.33,3.88,0,0,0,3.44,0,0,0,6.27,0,0,0,0,0,0,4,0,0,0,0,3.65,0,0,0,0,4.06,3.67,3.31,0,4.17,0,0,0,0,5.07,0,0,0,0,0,3.59,0,0,0,0,4.25,0,0,0,0,0,2.86,0,0,0,0,0,3.69,0
2018-10-01,0,0,0,3.89,0,0,0,6.04,5.69,0,2.86,0,5.01,4.23,0,0,0,3.8,0,0,0,6.38,0,0,0,0,0,0,3.61,0,0,0,0,4.14,0,0,0,0,3.69,3.73,3.75,0,4.45,0,0,0,0,5.25,0,0,0,0,0,3.96,0,0,0,0,4.15,0,0,0,0,0,2.97,0,0,0,0,0,3.7,0
2018-11-01,0,0,0,3.89,0,0,0,6.04,5.69,0,2.86,0,5.01,4.23,0,0,0,3.8,0,0,0,6.38,0,0,0,0,0,0,3.61,0,0,0,0,4.14,0,0,0,0,3.69,3.73,3.75,0,4.45,0,0,0,0,5.25,0,0,0,0,0,3.96,0,0,0,0,4.15,0,0,0,0,0,2.97,0,0,0,0,0,3.7,0
2018-12-01,0,0,0,3.89,0,0,0,6.04,5.69,0,2.86,0,5.01,4.23,0,0,0,3.8,0,0,0,6.38,0,0,0,0,0,0,3.61,0,0,0,0,4.14,0,0,0,0,3.69,3.73,3.75,0,4.45,0,0,0,0,5.25,0,0,0,0,0,3.96,0,0,0,0,4.15,0,0,0,0,0,2.97,0,0,0,0,0,3.7,0
2019-01-01,0,0,0,3.79,0,0,0,6.18,5.68,0,0,0,5.16,3.71,0,0,0,3.68,0,0,0,5.14,0,0,0,0,0,0,3.79,0,0,3.03,0,4.1,0,0,0,0,3.12,4.13,3.83,0,4.3,0,0,0,0,4.93,0,0,0,0,0,4.16,0,0,0,0,3.98,0,0,0,0,0,3.44,0,0,0,0,0,3.46,0
2019-02-01,0,0,0,3.79,0,0,0,6.18,5.68,0,0,0,5.16,3.71,0,0,0,3.68,0,0,0,5.14,0,0,0,0,0,0,3.79,0,0,3.03,0,4.1,0,0,0,0,3.12,4.13,3.83,0,4.3,0,0,0,0,4.93,0,0,0,0,0,4.16,0,0,0,0,3.98,0,0,0,0,0,3.44,0,0,0,0,0,3.46,0
2019-03-01,0,0,0,3.79,0,0,0,6.18,5.68,0,0,0,5.16,3.71,0,0,0,3.68,0,0,0,5.14,0,0,0,0,0,0,3.79,0,0,3.03,0,4.1,0,0,0,0,3.12,4.13,3.83,0,4.3,0,0,0,0,4.93,0,0,0,0,0,4.16,0,0,0,0,3.98,0,0,0,0,0,3.44,0,0,0,0,0,3.46,0
2019-04-01,0,0,0,4.38,0,0,0,6.51,5.57,0,0,0,4.59,3.67,0,0,0,3.61,0,0,0,4.86,0,0,0,0,0,0,3.65,0,0,3.04,0,3.97,0,0,0,0,3.12,3.76,3.19,0,4,0,0,0,0,5.25,0,0,0,0,0,4.12,0,0,0,0,3.86,0,0,0,0,0,3.45,0,0,0,0,0,3.16,0
2019-05-01,0,0,0,4.38,0,0,0,6.51,5.57,0,0,0,4.59,3.67,0,0,0,3.61,0,0,0,4.86,0,0,0,0,0,0,3.65,0,0,3.04,0,3.97,0,0,0,0,3.12,3.76,3.19,0,4,0,0,0,0,5.25,0,0,0,0,0,4.12,0,0,0,0,3.86,0,0,0,0,0,3.45,0,0,0,0,0,3.16,0
2019-06-01,0,0,0,4.38,0,0,0,6.51,5.57,0,0,0,4.59,3.67,0,0,0,3.61,0,0,0,4.86,0,0,0,0,0,0,3.65,0,0,3.04,0,3.97,0,0,0,0,3.12,3.76,3.19,0,4,0,0,0,0,5.25,0,0,0,0,0,4.12,0,0,0,0,3.86,0,0,0,0,0,3.45,0,0,0,0,0,3.16,0
2019-07-01,0,0,0,4.81,0,0,0,6.56,5.89,0,0,0,4.39,3.77,0,0,0,4.16,0,0,0,4.61,0,0,0,0,0,0,3.83,0,0,3.21,0,4.06,0,0,0,0,0,4.17,3.61,0,3.9,3.23,0,0,0,5.2,0,0,0,0,0,4.35,0,0,0,0,3.67,0,0,0,0,0,3.72,0,0,0,0,0,3.54,3.05
2019-08-01,0,0,0,4.81,0,0,0,6.56,5.89,0,0,0,4.39,3.77,0,0,0,4.16,0,0,0,4.61,0,0,0,0,0,0,3.83,0,0,3.21,0,4.06,0,0,0,0,0,4.17,3.61,0,3.9,3.23,0,0,0,5.2,0,0,0,0,0,4.35,0,0,0,0,3.67,0,0,0,0,0,3.72,0,0,0,0,0,3.54,3.05
2019-09-01,0,0,0,4.81,0,0,0,6.56,5.89,0,0,0,4.39,3.77,0,0,0,4.16,0,0,0,4.61,0,0,0,0,0,0,3.83,0,0,3.21,0,4.06,0,0,0,0,0,4.17,3.61,0,3.9,3.23,0,0,0,5.2,0,0,0,0,0,4.35,0,0,0,0,3.67,0,0,0,0,0,3.72,0,0,0,0,0,3.54,3.05
2019-10-01,0,0,0,4.4,0,0,0,5.62,5.71,0,3.01,0,4.34,4.08,0,0,0,3.98,0,0,0,4.45,0,0,0,0,0,0,4.34,0,0,3.08,0,3.94,0,0,0,0,0,3.82,4.16,0,4.37,3.8,0,0,0,5.27,0,0,0,0,0,4.81,0,0,0,0,3.65,0,0,0,0,0,3.97,0,0,0,0,0,3.75,0
2019-11-01,0,0,0,4.4,0,0,0,5.62,5.71,0,3.01,0,4.34,4.08,0,0,0,3.98,0,0,0,4.45,0,0,0,0,0,0,4.34,0,0,3.08,0,3.94,0,0,0,0,0,3.82,4.16,0,4.37,3.8,0,0,0,5.27,0,0,0,0,0,4.81,0,0,0,0,3.65,0,0,0,0,0,3.97,0,0,0,0,0,3.75,0
2019-12-01,0,0,0,4.4,0,0,0,5.62,5.71,0,3.01,0,4.34,4.08,0,0,0,3.98,0,0,0,4.45,0,0,0,0,0,0,4.34,0,0,3.08,0,3.94,0,0,0,0,0,3.82,4.16,0,4.37,3.8,0,0,0,5.27,0,0,0,0,0,4.81,0,0,0,0,3.65,0,0,0,0,0,3.97,0,0,0,0,0,3.75,0
2020-01-01,0,0,0,0,0,0,0,5.27,4.7,0,3.46,3.42,3.82,5.24,0,0,0,3.9,0,0,0,4.97,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,4.31,5.13,0,5.36,4.07,0,4.21,0,4.76,0,0,0,0,0,5.09,0,0,0,0,3.54,0,0,0,3.25,0,0,0,0,4.03,0,0,0,0
2020-02-01,0,0,0,0,0,0,0,5.27,4.7,0,3.46,3.42,3.82,5.24,0,0,0,3.9,0,0,0,4.97,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,4.31,5.13,0,5.36,4.07,0,4.21,0,4.76,0,0,0,0,0,5.09,0,0,0,0,3.54,0,0,0,3.25,0,0,0,0,4.03,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,5.27,4.7,0,3.46,3.42,3.82,5.24,0,0,0,3.9,0,0,0,4.97,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,4.31,5.13,0,5.36,4.07,0,4.21,0,4.76,0,0,0,0,0,5.09,0,0,0,0,3.54,0,0,0,3.25,0,0,0,0,4.03,0,0,0,0
