"Date","ABG","ACM","ADNT","ADT","AGCO","ALK","ARRS","ASH","ATI","AVT","AXL","AXTA","BDC","BHI","BW","CAG","CAH","CBT","CCK","COMM","CPRI","CR","CSC","CSX","CTB","CW","DAN","DBD","DRC","EMN","FLEX","FLS","FMC","FTI","GDI","GEO","GPI","GPK","GRA","GT","HAR","HII","HPE","HPQ","HSC","HUN","IGT","IM","IP","IPGP","ITT","KEX","KFY","KMT","KS","MAS","MGA","MHK","MOS","MRC","MTW","MU","MWA","NAV","NCR","NOMD","NOV","NSC","NWSA","OI","OIS","OSK","PAY","RHI","RL","ROC","RRD","SCS","SEE","SJM","SPR","SPXC","TAM","TECD","TEN","TEX","TGI","TIF","TKR","TSLA","TW","VC","WCC","WRK","ZTO"
2016-12-01,1.05,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0.47,0,0,0,0,14.33,0,0,0.48,0,0.48,0,0,12.93,0,11.26,0,0,0,0,0,0,0,0,0,11.38,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.48,0.76,0,0,0,0,1.01,0,0,0,0,0,0,0,0,7.92,0,0,0,0,0,0,0,0
2017-01-01,0,0,0,0,0,0,7.56,0,0,0,0,0,0.49,0,1.01,0,0,0,0,16.44,0,0,0.99,0,0,0,0,16.38,0,13.19,0,0,0,0,0,0,0,0,0,1.24,12,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0.46,0,0,0,0.3,0,0,0,20.86,0,0,0,0,0.76,0,0,0.9,0,0,0,0,0,0,0,0,4.62,0,0,0,0,0,0,0,0.07
2017-02-01,0,0,0,0,0,0,7.56,0,0,0,0,0,0.49,0,1.01,0,0,0,0,16.44,0,0,0.99,0,0,0,0,16.38,0,13.19,0,0,0,0,0,0,0,0,0,1.24,12,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0.46,0,0,0,0.3,0,0,0,20.86,0,0,0,0,0.76,0,0,0.9,0,0,0,0,0,0,0,0,4.62,0,0,0,0,0,0,0,0.07
2017-03-01,0,0,0,0,0,0,7.56,0,0,0,0,0,0.49,0,1.01,0,0,0,0,16.44,0,0,0.99,0,0,0,0,16.38,0,13.19,0,0,0,0,0,0,0,0,0,1.24,12,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0.46,0,0,0,0.3,0,0,0,20.86,0,0,0,0,0.76,0,0,0.9,0,0,0,0,0,0,0,0,4.62,0,0,0,0,0,0,0,0.07
2017-04-01,0,0,0.34,0,0,0,12.33,0,0,0.63,0.24,0,0,0,0.47,0,0,0,0,16.67,0,0,0,0,0,0,0,17.26,0,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0.78,0,0,0,0,0,0,0,0.32,0,0.83,0,0,0,0,0,0,0,0,0.45,0,0,0,20.6,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0.18
2017-05-01,0,0,0.34,0,0,0,12.33,0,0,0.63,0.24,0,0,0,0.47,0,0,0,0,16.67,0,0,0,0,0,0,0,17.26,0,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0.78,0,0,0,0,0,0,0,0.32,0,0.83,0,0,0,0,0,0,0,0,0.45,0,0,0,20.6,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0.18
2017-06-01,0,0,0.34,0,0,0,12.33,0,0,0.63,0.24,0,0,0,0.47,0,0,0,0,16.67,0,0,0,0,0,0,0,17.26,0,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0.78,0,0,0,0,0,0,0,0.32,0,0.83,0,0,0,0,0,0,0,0,0.45,0,0,0,20.6,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0.18
2017-07-01,0,0,0,0,0,0.9,14.03,0,0,0.92,0.88,0,0,0,0.31,0,0,0,0,15.21,0,0,0,0,0,0,0,18.43,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88,0.89,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0
2017-08-01,0,0,0,0,0,0.9,14.03,0,0,0.92,0.88,0,0,0,0.31,0,0,0,0,15.21,0,0,0,0,0,0,0,18.43,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88,0.89,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0
2017-09-01,0,0,0,0,0,0.9,14.03,0,0,0.92,0.88,0,0,0,0.31,0,0,0,0,15.21,0,0,0,0,0,0,0,18.43,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88,0.89,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0
2017-10-01,0,0,0,0,0,0.86,15.12,0,0,1.18,0.79,0,0,0,0,0,0,0,0,18.94,0,0,0,0,0,0,0,11.61,0,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,18.83,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0
2017-11-01,0,0,0,0,0,0.86,15.12,0,0,1.18,0.79,0,0,0,0,0,0,0,0,18.94,0,0,0,0,0,0,0,11.61,0,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,18.83,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0
2017-12-01,0,0,0,0,0,0.86,15.12,0,0,1.18,0.79,0,0,0,0,0,0,0,0,18.94,0,0,0,0,0,0,0,11.61,0,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,18.83,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0
2018-01-01,0,0,0,0,0,0,17.17,0,0,0.74,0.76,0,0.63,0,0,0,0,0,0.79,11.75,0,0,0,0,0,0,0,13.23,0,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.3,0,0,0,0,23.52,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.68,0,0.62,0,0,0,0,0,0,0,0
2018-02-01,0,0,0,0,0,0,17.17,0,0,0.74,0.76,0,0.63,0,0,0,0,0,0.79,11.75,0,0,0,0,0,0,0,13.23,0,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.3,0,0,0,0,23.52,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.68,0,0.62,0,0,0,0,0,0,0,0
2018-03-01,0,0,0,0,0,0,17.17,0,0,0.74,0.76,0,0.63,0,0,0,0,0,0.79,11.75,0,0,0,0,0,0,0,13.23,0,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.3,0,0,0,0,23.52,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.68,0,0.62,0,0,0,0,0,0,0,0
2018-04-01,0,0,0,0.74,0,0,15.01,0,0,5.79,0.66,0,0.7,0,0,0,0,0,0.89,13.67,0,0,0,0,0,0,0,12.79,0,8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.48,0,0,0,0,24.84,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.29,0
2018-05-01,0,0,0,0.74,0,0,15.01,0,0,5.79,0.66,0,0.7,0,0,0,0,0,0.89,13.67,0,0,0,0,0,0,0,12.79,0,8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.48,0,0,0,0,24.84,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.29,0
2018-06-01,0,0,0,0.74,0,0,15.01,0,0,5.79,0.66,0,0.7,0,0,0,0,0,0.89,13.67,0,0,0,0,0,0,0,12.79,0,8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.48,0,0,0,0,24.84,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.29,0
2018-07-01,0,0,0.17,0.68,0,0,11.67,0,0,12.59,0.45,0,0,0,0,0,0,0,0.58,12.8,0,0,0,0,0,0,0,5.24,0,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.33,0.34,0,0,0,0,29.76,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.7,0,0.71,0.12,0,0,0,0,0
2018-08-01,0,0,0.17,0.68,0,0,11.67,0,0,12.59,0.45,0,0,0,0,0,0,0,0.58,12.8,0,0,0,0,0,0,0,5.24,0,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.33,0.34,0,0,0,0,29.76,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.7,0,0.71,0.12,0,0,0,0,0
2018-09-01,0,0,0.17,0.68,0,0,11.67,0,0,12.59,0.45,0,0,0,0,0,0,0,0.58,12.8,0,0,0,0,0,0,0,5.24,0,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.33,0.34,0,0,0,0,29.76,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.7,0,0.71,0.12,0,0,0,0,0
2018-10-01,0,0,0,0.55,0,0,0,0,0,11.38,0.55,0,0,0,0,0,0,0.76,0.63,12.66,0,0,0,0,0,0,0,2.16,0,1.92,0,0,0,0,0.29,0,0,0.28,0,0.7,0,0,0,0,0,13.56,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,32.74,0,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.29,0.68,0,0,0,0,0,0
2018-11-01,0,0,0,0.55,0,0,0,0,0,11.38,0.55,0,0,0,0,0,0,0.76,0.63,12.66,0,0,0,0,0,0,0,2.16,0,1.92,0,0,0,0,0.29,0,0,0.28,0,0.7,0,0,0,0,0,13.56,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,32.74,0,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.29,0.68,0,0,0,0,0,0
2018-12-01,0,0,0,0.55,0,0,0,0,0,11.38,0.55,0,0,0,0,0,0,0.76,0.63,12.66,0,0,0,0,0,0,0,2.16,0,1.92,0,0,0,0,0.29,0,0,0.28,0,0.7,0,0,0,0,0,13.56,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,32.74,0,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.29,0.68,0,0,0,0,0,0
2019-01-01,0,0,0,0.97,0,0,0,0,0,12.14,0,0,0,0,0,0.75,0,0.66,0,0,0,0.51,0,0,0,0,0,1.41,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.34,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,20.61,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,0,0,0,0,0.66,0
2019-02-01,0,0,0,0.97,0,0,0,0,0,12.14,0,0,0,0,0,0.75,0,0.66,0,0,0,0.51,0,0,0,0,0,1.41,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.34,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,20.61,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,0,0,0,0,0.66,0
2019-03-01,0,0,0,0.97,0,0,0,0,0,12.14,0,0,0,0,0,0.75,0,0.66,0,0,0,0.51,0,0,0,0,0,1.41,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.34,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,20.61,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,0,0,0,0,0.66,0
2019-04-01,0,0,0,0,0,0,0,0,0,11.15,0,0,0,0,0,0.61,0,0.47,0,0,0,0,0,0,0,0,0,0,0,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0,0,0,0,0.45,0.61,0,0,0,0,0.44,0,0,0,0.55,0,0,0,0,0,0,23.48,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,12.66,0,0,0,0,0.37,0
2019-05-01,0,0,0,0,0,0,0,0,0,11.15,0,0,0,0,0,0.61,0,0.47,0,0,0,0,0,0,0,0,0,0,0,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0,0,0,0,0.45,0.61,0,0,0,0,0.44,0,0,0,0.55,0,0,0,0,0,0,23.48,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,12.66,0,0,0,0,0.37,0
2019-06-01,0,0,0,0,0,0,0,0,0,11.15,0,0,0,0,0,0.61,0,0.47,0,0,0,0,0,0,0,0,0,0,0,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0,0,0,0,0.45,0.61,0,0,0,0,0.44,0,0,0,0.55,0,0,0,0,0,0,23.48,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,12.66,0,0,0,0,0.37,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28,0,0,0,0.32,0,0.28,0,0,13.03,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,26.12,0,11.35,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,0,0,0.46,0,0.3,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28,0,0,0,0.32,0,0.28,0,0,13.03,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,26.12,0,11.35,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,0,0,0.46,0,0.3,0
2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28,0,0,0,0.32,0,0.28,0,0,13.03,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,26.12,0,11.35,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,0,0,0.46,0,0.3,0
2019-10-01,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,15.13,0,0,0,0.17,0,0,0,0,9.69,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.76,0,0,0,27.91,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,8.35,0,0,0,0,10.8,0
2019-11-01,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,15.13,0,0,0,0.17,0,0,0,0,9.69,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.76,0,0,0,27.91,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,8.35,0,0,0,0,10.8,0
2019-12-01,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,15.13,0,0,0,0.17,0,0,0,0,9.69,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.76,0,0,0,27.91,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,8.35,0,0,0,0,10.8,0
2020-01-01,0,0,0,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,2.63,0,0,0,6.69,0,0,0,0,0.32,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.25,0,0.34,0,0,0,0,0,0.33,0,1.06,0,0,0,26.05,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,11.25,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,2.63,0,0,0,6.69,0,0,0,0,0.32,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.25,0,0.34,0,0,0,0,0,0.33,0,1.06,0,0,0,26.05,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,11.25,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,2.63,0,0,0,6.69,0,0,0,0,0.32,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.25,0,0.34,0,0,0,0,0,0.33,0,1.06,0,0,0,26.05,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,11.25,0
