Date,WHR
1983-07-13,25.0625
1983-07-14,25.5625
1983-07-15,25.625
1983-07-18,25.625
1983-07-19,25.8125
1983-07-20,26.4375
1983-07-21,27.0
1983-07-22,26.5
1983-07-25,27.0
1983-07-26,27.375
1983-07-27,26.5
1983-07-28,26.0625
1983-07-29,25.5
1983-08-01,25.625
1983-08-02,25.5
1983-08-03,25.8125
1983-08-04,25.125
1983-08-05,24.75
1983-08-08,24.125
1983-08-09,23.25
1983-08-10,23.3125
1983-08-11,22.875
1983-08-12,22.875
1983-08-15,23.3125
1983-08-16,22.9375
1983-08-17,23.25
1983-08-18,23.25
1983-08-19,23.125
1983-08-22,23.125
1983-08-23,22.75
1983-08-24,22.6875
1983-08-25,22.3125
1983-08-26,22.3125
1983-08-29,22.375
1983-08-30,22.75
1983-08-31,23.1875
1983-09-01,23.5
1983-09-02,24.1875
1983-09-06,24.6875
1983-09-07,24.0
1983-09-08,23.875
1983-09-09,23.8125
1983-09-12,24.125
1983-09-13,23.75
1983-09-14,23.5625
1983-09-15,23.375
1983-09-16,23.4375
1983-09-19,23.875
1983-09-20,24.5
1983-09-21,23.9375
1983-09-22,23.9375
1983-09-23,23.375
1983-09-26,23.25
1983-09-27,22.9375
1983-09-28,23.375
1983-09-29,23.5
1983-09-30,23.1875
1983-10-03,23.1875
1983-10-04,23.375
1983-10-05,23.25
1983-10-06,23.75
1983-10-07,23.625
1983-10-10,23.75
1983-10-11,24.5
1983-10-12,24.375
1983-10-13,24.0
1983-10-14,23.9375
1983-10-17,24.75
1983-10-18,24.4375
1983-10-19,24.0625
1983-10-20,24.125
1983-10-21,23.5
1983-10-24,24.0625
1983-10-25,24.25
1983-10-26,24.25
1983-10-27,23.5625
1983-10-28,23.5
1983-10-31,23.25
1983-11-01,23.0625
1983-11-02,23.125
1983-11-03,22.8125
1983-11-04,22.625
1983-11-07,22.625
1983-11-08,23.0
1983-11-09,22.8125
1983-11-10,22.875
1983-11-11,23.125
1983-11-14,23.625
1983-11-15,23.6875
1983-11-16,23.875
1983-11-17,23.875
1983-11-18,23.75
1983-11-21,23.875
1983-11-22,24.25
1983-11-23,24.1875
1983-11-25,24.75
1983-11-28,25.25
1983-11-29,25.4375
1983-11-30,25.25
1983-12-01,25.0625
1983-12-02,24.5625
1983-12-05,24.5
1983-12-06,24.375
1983-12-07,24.1875
1983-12-08,24.25
1983-12-09,24.5
1983-12-12,24.875
1983-12-13,24.625
1983-12-14,24.5
1983-12-15,23.9375
1983-12-16,23.4375
1983-12-19,24.0
1983-12-20,23.75
1983-12-21,24.0
1983-12-22,24.3125
1983-12-23,24.375
1983-12-27,24.25
1983-12-28,24.3125
1983-12-29,24.1875
1983-12-30,24.25
1984-01-03,24.25
1984-01-04,24.625
1984-01-05,24.875
1984-01-06,24.875
1984-01-09,24.875
1984-01-10,24.6875
1984-01-11,24.625
1984-01-12,24.3125
1984-01-13,23.9375
1984-01-16,23.9375
1984-01-17,23.8125
1984-01-18,23.125
1984-01-19,23.5
1984-01-20,23.375
1984-01-23,22.9375
1984-01-24,22.75
1984-01-25,22.75
1984-01-26,22.3125
1984-01-27,22.4375
1984-01-30,21.9375
1984-01-31,22.25
1984-02-01,22.125
1984-02-02,21.5625
1984-02-03,21.625
1984-02-06,21.5
1984-02-07,21.4375
1984-02-08,21.4375
1984-02-09,21.375
1984-02-10,21.75
1984-02-13,21.125
1984-02-14,21.1875
1984-02-15,21.5
1984-02-16,21.375
1984-02-17,20.875
1984-02-21,20.1875
1984-02-22,20.3125
1984-02-23,20.625
1984-02-24,21.125
1984-02-27,21.75
1984-02-28,21.125
1984-02-29,20.5
1984-03-01,20.375
1984-03-02,20.5625
1984-03-05,20.5
1984-03-06,20.3125
1984-03-07,20.375
1984-03-08,19.5
1984-03-09,19.9375
1984-03-12,20.625
1984-03-13,20.75
1984-03-14,21.0
1984-03-15,21.75
1984-03-16,21.875
1984-03-19,21.25
1984-03-20,21.4375
1984-03-21,21.25
1984-03-22,21.0625
1984-03-23,20.875
1984-03-26,20.5625
1984-03-27,20.3125
1984-03-28,20.6875
1984-03-29,20.75
1984-03-30,20.5
1984-04-02,20.5
1984-04-03,19.875
1984-04-04,20.0625
1984-04-05,19.5
1984-04-06,19.5625
1984-04-09,20.1875
1984-04-10,20.25
1984-04-11,20.375
1984-04-12,20.25
1984-04-13,20.0625
1984-04-16,19.75
1984-04-17,19.875
1984-04-18,20.125
1984-04-19,19.875
1984-04-23,19.625
1984-04-24,19.4375
1984-04-25,19.5
1984-04-26,19.625
1984-04-27,19.9375
1984-04-30,20.5
1984-05-01,20.6875
1984-05-02,20.9375
1984-05-03,20.375
1984-05-04,20.25
1984-05-07,20.375
1984-05-08,20.625
1984-05-09,20.625
1984-05-10,20.375
1984-05-11,19.8125
1984-05-14,19.0
1984-05-15,18.8125
1984-05-16,18.6875
1984-05-17,19.0
1984-05-18,19.125
1984-05-21,19.125
1984-05-22,19.25
1984-05-23,19.375
1984-05-24,19.0625
1984-05-25,19.125
1984-05-29,18.75
1984-05-30,18.75
1984-05-31,18.375
1984-06-01,18.5
1984-06-04,18.625
1984-06-05,18.75
1984-06-06,18.9375
1984-06-07,19.125
1984-06-08,19.375
1984-06-11,18.5
1984-06-12,18.5
1984-06-13,18.6875
1984-06-14,18.625
1984-06-15,18.875
1984-06-18,19.125
1984-06-19,19.5625
1984-06-20,19.6875
1984-06-21,19.625
1984-06-22,19.5
1984-06-25,19.4375
1984-06-26,19.0
1984-06-27,19.125
1984-06-28,19.25
1984-06-29,19.5625
1984-07-02,19.5
1984-07-03,19.875
1984-07-05,19.375
1984-07-06,19.5
1984-07-09,19.875
1984-07-10,19.375
1984-07-11,19.625
1984-07-12,19.6875
1984-07-13,19.8125
1984-07-16,19.75
1984-07-17,19.8125
1984-07-18,19.6875
1984-07-19,19.5
1984-07-20,19.6875
1984-07-23,19.5
1984-07-24,19.625
1984-07-25,19.9375
1984-07-26,20.0
1984-07-27,21.0
1984-07-30,20.875
1984-07-31,20.8125
1984-08-01,20.9375
1984-08-02,21.375
1984-08-03,22.125
1984-08-06,21.9375
1984-08-07,21.8125
1984-08-08,21.9375
1984-08-09,22.0625
1984-08-10,22.625
1984-08-13,22.375
1984-08-14,22.25
1984-08-15,21.75
1984-08-16,21.9375
1984-08-17,21.6875
1984-08-20,21.875
1984-08-21,21.875
1984-08-22,21.625
1984-08-23,22.0
1984-08-24,22.0
1984-08-27,22.0
1984-08-28,22.0625
1984-08-29,22.125
1984-08-30,21.9375
1984-08-31,21.9375
1984-09-04,21.625
1984-09-05,21.1875
1984-09-06,21.4375
1984-09-07,21.125
1984-09-10,21.25
1984-09-11,21.6875
1984-09-12,21.375
1984-09-13,21.4375
1984-09-14,21.6875
1984-09-17,22.0
1984-09-18,21.5
1984-09-19,21.25
1984-09-20,21.375
1984-09-21,21.25
1984-09-24,21.3125
1984-09-25,21.0
1984-09-26,21.0
1984-09-27,21.5
1984-09-28,21.125
1984-10-01,20.9375
1984-10-02,20.5
1984-10-03,20.375
1984-10-04,20.0
1984-10-05,20.0
1984-10-08,20.0
1984-10-09,19.9375
1984-10-10,20.3125
1984-10-11,20.0625
1984-10-12,20.25
1984-10-15,20.375
1984-10-16,20.5
1984-10-17,20.375
1984-10-18,20.25
1984-10-19,21.375
1984-10-22,21.5625
1984-10-23,21.75
1984-10-24,21.8125
1984-10-25,21.875
1984-10-26,21.75
1984-10-29,21.25
1984-10-30,21.5
1984-10-31,21.875
1984-11-01,22.0
1984-11-02,21.875
1984-11-05,21.9375
1984-11-06,21.875
1984-11-07,22.0
1984-11-08,21.875
1984-11-09,21.6875
1984-11-12,22.0
1984-11-13,21.8125
1984-11-14,21.9375
1984-11-15,21.6875
1984-11-16,21.625
1984-11-19,21.375
1984-11-20,21.3125
1984-11-21,21.375
1984-11-23,22.1875
1984-11-26,21.9375
1984-11-27,21.9375
1984-11-28,21.8125
1984-11-29,21.5625
1984-11-30,21.6875
1984-12-03,21.6875
1984-12-04,21.0
1984-12-05,21.25
1984-12-06,21.75
1984-12-07,21.75
1984-12-10,21.6875
1984-12-11,21.6875
1984-12-12,21.75
1984-12-13,21.5
1984-12-14,21.5625
1984-12-17,21.9375
1984-12-18,22.375
1984-12-19,22.375
1984-12-20,22.375
1984-12-21,22.6875
1984-12-24,22.875
1984-12-26,23.0
1984-12-27,23.125
1984-12-28,23.125
1984-12-31,23.25
1985-01-02,23.0625
1985-01-03,23.0
1985-01-04,22.25
1985-01-07,22.3125
1985-01-08,22.5
1985-01-09,23.0
1985-01-10,23.4375
1985-01-11,23.0625
1985-01-14,23.1875
1985-01-15,23.625
1985-01-16,24.25
1985-01-17,24.1875
1985-01-18,24.0
1985-01-21,24.5
1985-01-22,24.75
1985-01-23,24.5625
1985-01-24,24.125
1985-01-25,23.625
1985-01-28,23.9375
1985-01-29,24.0
1985-01-30,23.875
1985-01-31,23.4375
1985-02-01,23.375
1985-02-04,23.25
1985-02-05,22.75
1985-02-06,23.0
1985-02-07,23.375
1985-02-08,23.75
1985-02-11,23.625
1985-02-12,23.375
1985-02-13,23.9375
1985-02-14,23.8125
1985-02-15,23.75
1985-02-19,24.0
1985-02-20,23.9375
1985-02-21,24.1875
1985-02-22,24.25
1985-02-25,24.0
1985-02-26,24.0625
1985-02-27,23.8125
1985-02-28,23.75
1985-03-01,24.1875
1985-03-04,23.75
1985-03-05,23.25
1985-03-06,23.25
1985-03-07,23.0
1985-03-08,23.125
1985-03-11,23.0625
1985-03-12,23.1875
1985-03-13,23.125
1985-03-14,23.125
1985-03-15,23.0
1985-03-18,22.6875
1985-03-19,22.6875
1985-03-20,22.6875
1985-03-21,23.0
1985-03-22,23.0
1985-03-25,23.125
1985-03-26,22.9375
1985-03-27,22.5
1985-03-28,22.625
1985-03-29,22.5
1985-04-01,22.75
1985-04-02,22.625
1985-04-03,22.125
1985-04-04,22.125
1985-04-08,22.0625
1985-04-09,22.0625
1985-04-10,21.875
1985-04-11,21.9375
1985-04-12,21.9375
1985-04-15,21.8125
1985-04-16,22.125
1985-04-17,22.25
1985-04-18,22.125
1985-04-19,22.125
1985-04-22,21.875
1985-04-23,21.75
1985-04-24,21.5
1985-04-25,21.625
1985-04-26,21.4375
1985-04-29,20.625
1985-04-30,20.6875
1985-05-01,20.6875
1985-05-02,20.5
1985-05-03,20.5
1985-05-06,20.375
1985-05-07,20.625
1985-05-08,20.5
1985-05-09,20.9375
1985-05-10,21.75
1985-05-13,21.6875
1985-05-14,21.5
1985-05-15,21.75
1985-05-16,22.0
1985-05-17,22.0625
1985-05-20,22.3125
1985-05-21,22.375
1985-05-22,21.875
1985-05-23,22.1875
1985-05-24,22.375
1985-05-28,22.125
1985-05-29,22.3125
1985-05-30,22.5
1985-05-31,22.5625
1985-06-03,22.9375
1985-06-04,23.0625
1985-06-05,24.0
1985-06-06,24.25
1985-06-07,23.75
1985-06-10,23.8125
1985-06-11,24.0
1985-06-12,23.875
1985-06-13,23.3125
1985-06-14,23.375
1985-06-17,23.75
1985-06-18,23.9375
1985-06-19,23.875
1985-06-20,24.0625
1985-06-21,24.0625
1985-06-24,23.9375
1985-06-25,23.9375
1985-06-26,23.8125
1985-06-27,23.75
1985-06-28,23.875
1985-07-01,23.625
1985-07-02,23.375
1985-07-03,23.1875
1985-07-05,23.375
1985-07-08,23.125
1985-07-09,23.125
1985-07-10,23.125
1985-07-11,23.125
1985-07-12,23.3125
1985-07-15,23.375
1985-07-16,24.0625
1985-07-17,24.5625
1985-07-18,24.6875
1985-07-19,24.9375
1985-07-22,25.3125
1985-07-23,24.75
1985-07-24,24.75
1985-07-25,24.75
1985-07-26,24.875
1985-07-29,24.5625
1985-07-30,24.0
1985-07-31,24.625
1985-08-01,25.0
1985-08-02,24.8125
1985-08-05,24.25
1985-08-06,23.75
1985-08-07,23.75
1985-08-08,24.0
1985-08-09,23.6875
1985-08-12,23.5
1985-08-13,23.125
1985-08-14,23.125
1985-08-15,23.0
1985-08-16,23.0
1985-08-19,23.25
1985-08-20,23.25
1985-08-21,23.6875
1985-08-22,23.3125
1985-08-23,23.375
1985-08-26,23.25
1985-08-27,23.375
1985-08-28,23.6875
1985-08-29,23.75
1985-08-30,24.0
1985-09-03,23.9375
1985-09-04,23.5625
1985-09-05,23.5
1985-09-06,23.4375
1985-09-09,23.25
1985-09-10,22.875
1985-09-11,22.625
1985-09-12,22.25
1985-09-13,22.1875
1985-09-16,22.375
1985-09-17,22.625
1985-09-18,22.8125
1985-09-19,23.1875
1985-09-20,22.9375
1985-09-23,23.375
1985-09-24,23.0
1985-09-25,22.875
1985-09-26,23.0
1985-09-30,23.1875
1985-10-01,22.9375
1985-10-02,22.875
1985-10-03,22.875
1985-10-04,22.875
1985-10-07,22.9375
1985-10-08,23.0
1985-10-09,22.5
1985-10-10,22.0
1985-10-11,22.0
1985-10-14,21.9375
1985-10-15,21.875
1985-10-16,21.75
1985-10-17,21.5
1985-10-18,21.875
1985-10-21,21.875
1985-10-22,22.125
1985-10-23,21.8125
1985-10-24,21.9375
1985-10-25,21.9375
1985-10-28,21.4375
1985-10-29,21.4375
1985-10-30,22.3125
1985-10-31,22.0625
1985-11-01,22.25
1985-11-04,22.5
1985-11-05,23.0
1985-11-06,22.5
1985-11-07,22.0
1985-11-08,22.75
1985-11-11,23.875
1985-11-12,23.5
1985-11-13,23.125
1985-11-14,23.0625
1985-11-15,22.875
1985-11-18,22.625
1985-11-19,22.5
1985-11-20,22.5625
1985-11-21,23.0
1985-11-22,23.0
1985-11-25,22.875
1985-11-26,23.25
1985-11-27,23.625
1985-11-29,23.875
1985-12-02,23.5
1985-12-03,23.4375
1985-12-04,23.5625
1985-12-05,24.0
1985-12-06,23.75
1985-12-09,24.125
1985-12-10,23.75
1985-12-11,24.0
1985-12-12,24.625
1985-12-13,24.9375
1985-12-16,25.0
1985-12-17,24.75
1985-12-18,24.875
1985-12-19,24.5
1985-12-20,24.4375
1985-12-23,24.5
1985-12-24,24.4375
1985-12-26,24.625
1985-12-27,24.25
1985-12-30,24.125
1985-12-31,24.6875
1986-01-02,24.625
1986-01-03,25.0625
1986-01-06,25.0
1986-01-07,25.375
1986-01-08,24.375
1986-01-09,24.75
1986-01-10,24.6875
1986-01-13,24.875
1986-01-14,25.0625
1986-01-15,25.0625
1986-01-16,24.8125
1986-01-17,25.0
1986-01-20,24.75
1986-01-21,24.875
1986-01-22,24.875
1986-01-23,25.0
1986-01-24,26.0
1986-01-27,26.125
1986-01-28,26.75
1986-01-29,26.875
1986-01-30,27.0
1986-01-31,27.4375
1986-02-03,28.5
1986-02-04,28.1875
1986-02-05,28.5
1986-02-06,28.25
1986-02-07,28.125
1986-02-10,28.125
1986-02-11,29.125
1986-02-12,29.5
1986-02-13,29.4375
1986-02-14,29.5
1986-02-18,29.875
1986-02-19,30.25
1986-02-20,32.0
1986-02-21,32.625
1986-02-24,32.6875
1986-02-25,32.125
1986-02-26,32.25
1986-02-27,32.1875
1986-02-28,32.3125
1986-03-03,32.375
1986-03-04,32.4375
1986-03-05,32.25
1986-03-06,32.3125
1986-03-07,32.5
1986-03-10,33.5
1986-03-11,33.3125
1986-03-12,33.0
1986-03-13,33.5
1986-03-14,33.5
1986-03-17,33.125
1986-03-18,33.75
1986-03-19,33.3125
1986-03-20,34.0
1986-03-21,33.375
1986-03-24,34.4375
1986-03-25,34.5
1986-03-26,33.875
1986-03-27,33.75
1986-03-31,33.875
1986-04-01,33.9375
1986-04-02,33.9375
1986-04-03,33.625
1986-04-04,32.1875
1986-04-07,32.25
1986-04-08,33.75
1986-04-09,34.0
1986-04-10,34.0
1986-04-11,34.5
1986-04-14,34.875
1986-04-15,35.8125
1986-04-16,37.75
1986-04-17,37.875
1986-04-18,37.75
1986-04-21,37.875
1986-04-22,36.3125
1986-04-23,35.6875
1986-04-24,35.125
1986-04-25,36.0
1986-04-28,36.3125
1986-04-29,36.375
1986-04-30,35.625
1986-05-01,35.125
1986-05-02,34.875
1986-05-05,35.1875
1986-05-06,35.75
1986-05-07,37.125
1986-05-08,37.0
1986-05-09,37.3125
1986-05-12,37.1875
1986-05-13,37.0625
1986-05-14,37.1875
1986-05-15,37.3125
1986-05-16,37.25
1986-05-19,36.9375
1986-05-20,37.125
1986-05-21,37.0
1986-05-22,37.625
1986-05-23,38.125
1986-05-27,39.125
1986-05-28,40.125
1986-05-29,40.0625
1986-05-30,40.0
1986-06-02,39.5
1986-06-03,39.25
1986-06-04,39.0
1986-06-05,39.0625
1986-06-06,39.4375
1986-06-09,39.4375
1986-06-10,39.4375
1986-06-11,39.25
1986-06-12,39.375
1986-06-13,39.6875
1986-06-16,39.875
1986-06-17,40.375
1986-06-18,40.875
1986-06-19,40.875
1986-06-20,41.5
1986-06-23,40.25
1986-06-24,40.5625
1986-06-25,39.75
1986-06-26,40.125
1986-06-27,39.625
1986-06-30,38.9375
1986-07-01,38.8125
1986-07-02,39.25
1986-07-03,39.0
1986-07-07,36.9375
1986-07-08,35.5
1986-07-09,37.25
1986-07-10,37.375
1986-07-11,36.25
1986-07-14,34.5
1986-07-15,33.5
1986-07-16,33.3125
1986-07-17,33.6875
1986-07-18,33.6875
1986-07-21,33.25
1986-07-22,33.75
1986-07-23,33.625
1986-07-24,33.8125
1986-07-25,33.625
1986-07-28,33.375
1986-07-29,32.875
1986-07-30,33.6875
1986-07-31,33.6875
1986-08-01,33.625
1986-08-04,33.875
1986-08-05,34.5
1986-08-06,34.625
1986-08-07,35.0
1986-08-08,35.375
1986-08-11,35.875
1986-08-12,35.75
1986-08-13,35.875
1986-08-14,36.0
1986-08-15,36.625
1986-08-18,36.625
1986-08-19,36.625
1986-08-20,36.6875
1986-08-21,36.9375
1986-08-22,36.6875
1986-08-25,35.9375
1986-08-26,37.3125
1986-08-27,36.75
1986-08-28,37.0
1986-08-29,37.0
1986-09-02,35.75
1986-09-03,36.125
1986-09-04,37.25
1986-09-05,36.75
1986-09-08,36.1875
1986-09-09,36.375
1986-09-10,36.0625
1986-09-11,33.5
1986-09-12,32.625
1986-09-15,32.4375
1986-09-16,32.625
1986-09-17,32.375
1986-09-18,32.3125
1986-09-19,32.5
1986-09-22,31.8125
1986-09-23,31.875
1986-09-24,31.75
1986-09-25,30.625
1986-09-26,30.25
1986-09-29,29.75
1986-09-30,29.75
1986-10-01,29.75
1986-10-02,29.875
1986-10-03,30.125
1986-10-06,30.5
1986-10-07,30.875
1986-10-08,31.8125
1986-10-09,33.25
1986-10-10,32.125
1986-10-13,32.625
1986-10-14,33.125
1986-10-15,34.4375
1986-10-16,33.5625
1986-10-17,33.875
1986-10-20,33.6875
1986-10-21,34.0625
1986-10-22,33.75
1986-10-23,34.0
1986-10-24,34.0
1986-10-27,34.0
1986-10-28,33.5
1986-10-29,33.9375
1986-10-30,33.75
1986-10-31,35.125
1986-11-03,36.375
1986-11-04,36.875
1986-11-05,36.25
1986-11-06,36.25
1986-11-07,36.5625
1986-11-10,36.75
1986-11-11,36.5625
1986-11-12,37.375
1986-11-13,37.75
1986-11-14,36.875
1986-11-17,36.75
1986-11-18,34.875
1986-11-19,35.5
1986-11-20,34.8125
1986-11-21,34.75
1986-11-24,34.5
1986-11-25,35.4375
1986-11-26,35.75
1986-11-28,35.8125
1986-12-01,35.375
1986-12-02,36.0
1986-12-03,36.0
1986-12-04,35.875
1986-12-05,36.0
1986-12-08,35.8125
1986-12-09,34.75
1986-12-10,35.4375
1986-12-11,35.25
1986-12-12,34.9375
1986-12-15,34.625
1986-12-16,34.9375
1986-12-17,34.625
1986-12-18,34.75
1986-12-19,34.875
1986-12-22,34.8125
1986-12-23,34.25
1986-12-24,34.25
1986-12-26,34.3125
1986-12-29,34.1875
1986-12-30,34.25
1986-12-31,33.875
1987-01-02,34.5
1987-01-05,34.875
1987-01-06,34.875
1987-01-07,35.625
1987-01-08,35.625
1987-01-09,36.25
1987-01-12,36.0
1987-01-13,36.0
1987-01-14,36.625
1987-01-15,38.25
1987-01-16,38.0
1987-01-19,38.625
1987-01-20,37.0
1987-01-21,36.125
1987-01-22,35.0
1987-01-23,34.0
1987-01-26,32.75
1987-01-27,33.25
1987-01-28,33.5
1987-01-29,34.125
1987-01-30,34.375
1987-02-02,35.5
1987-02-03,35.75
1987-02-04,37.125
1987-02-05,38.375
1987-02-06,36.875
1987-02-09,36.375
1987-02-10,35.375
1987-02-11,35.625
1987-02-12,35.875
1987-02-13,36.5
1987-02-17,38.75
1987-02-18,38.25
1987-02-19,38.25
1987-02-20,38.375
1987-02-23,38.625
1987-02-24,39.375
1987-02-25,39.625
1987-02-26,38.875
1987-02-27,38.375
1987-03-02,36.875
1987-03-03,36.5
1987-03-04,36.0
1987-03-05,36.375
1987-03-06,36.0
1987-03-09,35.75
1987-03-10,37.375
1987-03-11,38.0
1987-03-12,38.75
1987-03-13,38.125
1987-03-16,37.375
1987-03-17,37.75
1987-03-18,38.5
1987-03-19,38.625
1987-03-20,39.875
1987-03-23,40.375
1987-03-24,40.75
1987-03-25,40.75
1987-03-26,39.5
1987-03-27,38.75
1987-03-30,37.75
1987-03-31,37.75
1987-04-01,37.5
1987-04-02,37.5
1987-04-03,38.375
1987-04-06,37.875
1987-04-07,37.75
1987-04-08,38.625
1987-04-09,39.125
1987-04-10,39.125
1987-04-13,37.75
1987-04-14,36.75
1987-04-15,36.5
1987-04-16,36.625
1987-04-20,37.0
1987-04-21,38.25
1987-04-22,37.25
1987-04-23,37.25
1987-04-24,37.0
1987-04-27,36.0
1987-04-28,36.125
1987-04-29,36.375
1987-04-30,36.5
1987-05-01,36.375
1987-05-04,36.5
1987-05-05,37.25
1987-05-06,37.125
1987-05-07,36.0
1987-05-08,36.5
1987-05-11,37.375
1987-05-12,37.125
1987-05-13,36.5
1987-05-14,36.0
1987-05-15,35.875
1987-05-18,35.5
1987-05-19,34.625
1987-05-20,34.125
1987-05-21,34.375
1987-05-22,34.75
1987-05-26,35.875
1987-05-27,36.125
1987-05-28,36.125
1987-05-29,37.0
1987-06-01,36.125
1987-06-02,35.875
1987-06-03,36.0
1987-06-04,36.375
1987-06-05,36.25
1987-06-08,36.25
1987-06-09,36.125
1987-06-10,36.375
1987-06-11,36.25
1987-06-12,36.125
1987-06-15,36.25
1987-06-16,36.375
1987-06-17,36.25
1987-06-18,36.375
1987-06-19,35.625
1987-06-22,36.25
1987-06-23,35.75
1987-06-24,35.625
1987-06-25,35.625
1987-06-26,35.625
1987-06-29,35.875
1987-06-30,35.625
1987-07-01,35.375
1987-07-02,35.75
1987-07-06,35.875
1987-07-07,35.75
1987-07-08,35.75
1987-07-09,35.625
1987-07-10,36.375
1987-07-13,35.875
1987-07-14,35.125
1987-07-15,34.75
1987-07-16,34.25
1987-07-17,34.25
1987-07-20,34.0
1987-07-21,34.375
1987-07-22,34.625
1987-07-23,34.625
1987-07-24,34.0
1987-07-27,34.5
1987-07-28,34.875
1987-07-29,34.875
1987-07-30,35.625
1987-07-31,35.5
1987-08-03,35.5
1987-08-04,35.375
1987-08-05,35.75
1987-08-06,36.75
1987-08-07,36.5
1987-08-10,37.5
1987-08-11,38.5
1987-08-12,38.5
1987-08-13,38.5
1987-08-14,38.5
1987-08-17,38.75
1987-08-18,38.25
1987-08-19,38.25
1987-08-20,38.375
1987-08-21,39.5
1987-08-24,39.125
1987-08-25,39.875
1987-08-26,39.5
1987-08-27,39.0
1987-08-28,38.875
1987-08-31,39.25
1987-09-01,39.25
1987-09-02,38.0
1987-09-03,37.375
1987-09-04,37.25
1987-09-08,37.0
1987-09-09,36.75
1987-09-10,38.0
1987-09-11,38.25
1987-09-14,39.0
1987-09-15,38.5
1987-09-16,38.25
1987-09-17,37.875
1987-09-18,37.75
1987-09-21,36.125
1987-09-22,37.125
1987-09-23,36.75
1987-09-24,36.625
1987-09-25,36.5
1987-09-28,36.75
1987-09-29,36.75
1987-09-30,36.375
1987-10-01,36.75
1987-10-02,36.625
1987-10-05,36.375
1987-10-06,35.125
1987-10-07,36.0
1987-10-08,35.25
1987-10-09,35.0
1987-10-12,34.625
1987-10-13,35.0
1987-10-14,33.625
1987-10-15,32.125
1987-10-16,31.625
1987-10-19,25.0
1987-10-20,24.75
1987-10-21,26.125
1987-10-22,24.875
1987-10-23,25.5
1987-10-26,23.875
1987-10-27,24.0
1987-10-28,22.875
1987-10-29,23.5
1987-10-30,23.75
1987-11-02,24.125
1987-11-03,24.25
1987-11-04,24.25
1987-11-05,24.75
1987-11-06,25.25
1987-11-09,26.0
1987-11-10,25.625
1987-11-11,26.125
1987-11-12,26.625
1987-11-13,26.125
1987-11-16,26.25
1987-11-17,26.625
1987-11-18,27.25
1987-11-19,26.5
1987-11-20,26.25
1987-11-23,26.625
1987-11-24,26.75
1987-11-25,25.5
1987-11-27,24.75
1987-11-30,21.375
1987-12-01,22.125
1987-12-02,22.5
1987-12-03,22.125
1987-12-04,21.5
1987-12-07,21.5
1987-12-08,22.125
1987-12-09,22.125
1987-12-10,21.25
1987-12-11,22.5
1987-12-14,22.875
1987-12-15,22.75
1987-12-16,24.0
1987-12-17,23.5
1987-12-18,24.0
1987-12-21,23.5
1987-12-22,23.375
1987-12-23,24.5
1987-12-24,24.375
1987-12-28,24.0
1987-12-29,23.75
1987-12-30,24.125
1987-12-31,24.375
1988-01-04,25.125
1988-01-05,25.75
1988-01-06,25.625
1988-01-07,26.125
1988-01-08,24.125
1988-01-11,24.75
1988-01-12,24.625
1988-01-13,24.75
1988-01-14,24.5
1988-01-15,25.875
1988-01-18,25.625
1988-01-19,25.625
1988-01-20,25.25
1988-01-21,25.625
1988-01-22,25.75
1988-01-25,26.375
1988-01-26,26.375
1988-01-27,26.375
1988-01-28,26.125
1988-01-29,26.375
1988-02-01,27.25
1988-02-02,27.5
1988-02-03,26.875
1988-02-04,27.0
1988-02-05,27.5
1988-02-08,27.625
1988-02-09,27.625
1988-02-10,28.125
1988-02-11,28.25
1988-02-12,28.0
1988-02-16,27.875
1988-02-17,27.625
1988-02-18,27.625
1988-02-19,27.625
1988-02-22,28.125
1988-02-23,28.0
1988-02-24,27.75
1988-02-25,27.5
1988-02-26,27.75
1988-02-29,28.0
1988-03-01,28.25
1988-03-02,28.875
1988-03-03,29.625
1988-03-04,29.375
1988-03-07,28.75
1988-03-08,28.375
1988-03-09,28.125
1988-03-10,26.75
1988-03-11,27.125
1988-03-14,27.625
1988-03-15,27.875
1988-03-16,27.75
1988-03-17,28.0
1988-03-18,27.375
1988-03-21,27.25
1988-03-22,27.75
1988-03-23,27.75
1988-03-24,27.0
1988-03-25,25.625
1988-03-28,25.75
1988-03-29,26.5
1988-03-30,26.375
1988-03-31,26.5
1988-04-04,26.25
1988-04-05,27.0
1988-04-06,27.625
1988-04-07,27.25
1988-04-08,26.875
1988-04-11,26.75
1988-04-12,26.625
1988-04-13,26.75
1988-04-14,25.5
1988-04-15,25.5
1988-04-18,25.0
1988-04-19,24.5
1988-04-20,24.5
1988-04-21,24.5
1988-04-22,24.875
1988-04-25,25.0
1988-04-26,25.125
1988-04-27,24.875
1988-04-28,26.125
1988-04-29,27.25
1988-05-02,26.75
1988-05-03,26.75
1988-05-04,26.25
1988-05-05,26.125
1988-05-06,25.75
1988-05-09,26.125
1988-05-10,26.875
1988-05-11,26.5
1988-05-12,26.375
1988-05-13,26.25
1988-05-16,26.25
1988-05-17,26.5
1988-05-18,25.375
1988-05-19,25.5
1988-05-20,25.5
1988-05-23,25.125
1988-05-24,25.375
1988-05-25,25.25
1988-05-26,25.25
1988-05-27,25.375
1988-05-31,26.25
1988-06-01,26.375
1988-06-02,26.5
1988-06-03,27.0
1988-06-06,26.75
1988-06-07,26.875
1988-06-08,27.25
1988-06-09,27.375
1988-06-10,27.75
1988-06-13,27.5
1988-06-14,28.0
