Date,DGX
2001-08-23,32.009997999999996
2001-08-24,32.369999
2001-08-27,32.93
2001-08-28,32.169998
2001-08-29,31.5
2001-08-30,31.709999
2001-08-31,31.325001
2001-09-04,32.005001
2001-09-05,31.860001
2001-09-06,31.24
2001-09-07,30.959999
2001-09-10,30.43
2001-09-17,29.42
2001-09-18,28.700001
2001-09-19,28.1
2001-09-20,26.85
2001-09-21,24.5
2001-09-24,25.5
2001-09-25,27.125
2001-09-26,29.25
2001-09-27,30.934998999999998
2001-09-28,30.85
2001-10-01,29.5
2001-10-02,29.775
2001-10-03,30.780001000000002
2001-10-04,30.07
2001-10-05,29.01
2001-10-08,28.0
2001-10-09,28.105
2001-10-10,28.955
2001-10-11,28.32
2001-10-12,28.485001
2001-10-15,29.014999
2001-10-16,29.299999
2001-10-17,29.075001
2001-10-18,29.0
2001-10-19,31.674999
2001-10-22,34.150002
2001-10-23,33.474998
2001-10-24,33.919998
2001-10-25,33.98
2001-10-26,34.849998
2001-10-29,35.075001
2001-10-30,33.369999
2001-10-31,32.689999
2001-11-01,33.849998
2001-11-02,33.505001
2001-11-05,33.5
2001-11-06,33.404999
2001-11-07,33.075001
2001-11-08,31.245001000000002
2001-11-09,30.875
2001-11-12,30.834999
2001-11-13,31.629998999999998
2001-11-14,31.51
2001-11-15,31.5
2001-11-16,31.25
2001-11-19,30.715
2001-11-20,31.575001
2001-11-21,32.200001
2001-11-23,32.84
2001-11-26,32.650002
2001-11-27,31.875
2001-11-28,31.105
2001-11-29,31.184998999999998
2001-11-30,30.879998999999998
2001-12-03,30.59
2001-12-04,31.26
2001-12-05,31.315001000000002
2001-12-06,32.290001000000004
2001-12-07,32.150002
2001-12-10,32.07
2001-12-11,32.389998999999996
2001-12-12,32.18
2001-12-13,32.674999
2001-12-14,33.355
2001-12-17,33.805
2001-12-18,34.349998
2001-12-19,34.27
2001-12-20,34.575001
2001-12-21,34.950001
2001-12-24,35.174999
2001-12-26,35.700001
2001-12-27,35.005001
2001-12-28,35.5
2001-12-31,35.855
2002-01-02,34.73
2002-01-03,33.849998
2002-01-04,34.174999
2002-01-07,33.849998
2002-01-08,33.924999
2002-01-09,33.380001
2002-01-10,33.810001
2002-01-11,34.654999
2002-01-14,34.98
2002-01-15,36.005001
2002-01-16,35.625
2002-01-17,35.599998
2002-01-18,36.450001
2002-01-22,36.0
2002-01-23,36.105
2002-01-24,35.869999
2002-01-25,35.799999
2002-01-28,35.375
2002-01-29,34.799999
2002-01-30,34.349998
2002-01-31,34.645
2002-02-01,34.064999
2002-02-04,34.0
2002-02-05,34.595001
2002-02-06,33.669998
2002-02-07,33.825001
2002-02-08,35.66
2002-02-11,35.855
2002-02-12,35.950001
2002-02-13,37.099998
2002-02-14,37.375
2002-02-15,36.939999
2002-02-19,35.474998
2002-02-20,36.025002
2002-02-21,36.174999
2002-02-22,36.275002
2002-02-25,36.055
2002-02-26,35.560001
2002-02-27,35.375
2002-02-28,35.455002
2002-03-01,35.654999
2002-03-04,36.630001
2002-03-05,36.775002
2002-03-06,36.650002
2002-03-07,36.509997999999996
2002-03-08,36.299999
2002-03-11,36.805
2002-03-12,38.314999
2002-03-13,39.139998999999996
2002-03-14,40.209998999999996
2002-03-15,40.625
2002-03-18,39.849998
2002-03-19,39.424999
2002-03-20,39.685001
2002-03-21,39.400002
2002-03-22,39.654999
2002-03-25,39.965
2002-03-26,40.674999
2002-03-27,41.775002
2002-03-28,41.424999
2002-04-01,41.395
2002-04-02,39.720001
2002-04-03,40.325001
2002-04-04,40.400002
2002-04-05,41.25
2002-04-08,42.360001000000004
2002-04-09,42.955002
2002-04-10,43.735001000000004
2002-04-11,44.5
2002-04-12,42.939999
2002-04-15,42.849998
2002-04-16,42.400002
2002-04-17,42.84
2002-04-18,43.325001
2002-04-19,44.674999
2002-04-22,43.025002
2002-04-23,42.849998
2002-04-24,44.25
2002-04-25,44.625
2002-04-26,45.525002
2002-04-29,45.0
2002-04-30,45.945
2002-05-01,47.375
2002-05-02,47.400002
2002-05-03,47.455002
2002-05-06,47.34
2002-05-07,47.314999
2002-05-08,47.264998999999996
2002-05-09,46.310001
2002-05-10,46.965
2002-05-13,46.0
2002-05-14,45.43
2002-05-15,45.595001
2002-05-16,45.005001
2002-05-17,45.07
2002-05-20,43.994999
2002-05-21,43.5
2002-05-22,43.014998999999996
2002-05-23,42.48
2002-05-24,42.474998
2002-05-28,42.695
2002-05-29,42.860001000000004
2002-05-30,43.5
2002-05-31,43.709998999999996
2002-06-03,43.700001
2002-06-04,43.345001
2002-06-05,44.084998999999996
2002-06-06,44.375
2002-06-07,45.465
2002-06-10,45.945
2002-06-11,45.695
2002-06-12,44.610001000000004
2002-06-13,44.134997999999996
2002-06-14,44.119999
2002-06-17,44.93
2002-06-18,45.395
2002-06-19,45.924999
2002-06-20,45.650002
2002-06-21,43.575001
2002-06-24,42.855
2002-06-25,41.705002
2002-06-26,42.810001
2002-06-27,42.049999
2002-06-28,43.025002
2002-07-01,40.299999
2002-07-02,37.505001
2002-07-03,39.16
2002-07-05,39.5
2002-07-08,39.299999
2002-07-09,37.674999
2002-07-10,36.0
2002-07-11,35.650002
2002-07-12,36.029999
2002-07-15,34.994999
2002-07-16,34.25
2002-07-17,35.115002000000004
2002-07-18,32.535
2002-07-19,31.495001000000002
2002-07-22,29.705
2002-07-23,27.5
2002-07-24,30.785
2002-07-25,26.549999
2002-07-26,26.075001
2002-07-29,28.375
2002-07-30,28.415001
2002-07-31,30.195
2002-08-01,30.209999
2002-08-02,29.315001000000002
2002-08-05,27.950001
2002-08-06,28.700001
2002-08-07,29.295
2002-08-08,29.975
2002-08-09,29.055
2002-08-12,29.24
2002-08-13,28.41
2002-08-14,29.655001000000002
2002-08-15,29.785
2002-08-16,30.049999
2002-08-19,30.68
2002-08-20,30.23
2002-08-21,30.280001000000002
2002-08-22,29.700001
2002-08-23,29.200001
2002-08-26,29.355
2002-08-27,28.629998999999998
2002-08-28,27.615
2002-08-29,28.424999
2002-08-30,28.025
2002-09-03,26.945
2002-09-04,26.875
2002-09-05,27.120001000000002
2002-09-06,28.215
2002-09-09,28.254998999999998
2002-09-10,28.0
2002-09-11,28.5
2002-09-12,27.950001
2002-09-13,28.485001
2002-09-16,29.625
2002-09-17,29.34
2002-09-18,29.52
2002-09-19,29.155001000000002
2002-09-20,29.110001
2002-09-23,28.25
2002-09-24,29.209999
2002-09-25,30.65
2002-09-26,31.5
2002-09-27,31.264999
2002-09-30,30.764999
2002-10-01,31.190001000000002
2002-10-02,30.775
2002-10-03,31.209999
2002-10-04,27.74
2002-10-07,26.575001
2002-10-08,25.355
2002-10-09,28.690001000000002
2002-10-10,30.200001
2002-10-11,31.5
2002-10-14,31.275
2002-10-15,32.625
2002-10-16,31.825001
2002-10-17,32.435001
2002-10-18,33.084998999999996
2002-10-21,31.985001
2002-10-22,31.91
2002-10-23,32.959998999999996
2002-10-24,32.575001
2002-10-25,32.07
2002-10-28,30.305
2002-10-29,30.35
2002-10-30,30.75
2002-10-31,31.915001
2002-11-01,32.424999
2002-11-04,32.549999
2002-11-05,31.5
2002-11-06,32.5
2002-11-07,32.73
2002-11-08,30.264999
2002-11-11,29.85
2002-11-12,30.0
2002-11-13,29.125
2002-11-14,29.940001000000002
2002-11-15,30.75
2002-11-18,30.4
2002-11-19,28.415001
2002-11-20,28.85
2002-11-21,28.174999
2002-11-22,28.115
2002-11-25,27.35
2002-11-26,27.549999
2002-11-27,27.674999
2002-11-29,27.895
2002-12-02,28.93
2002-12-03,28.955
2002-12-04,29.0
2002-12-05,29.945
2002-12-06,30.1
2002-12-09,29.625
2002-12-10,29.76
2002-12-11,29.5
2002-12-12,29.15
2002-12-13,28.775
2002-12-16,29.4
2002-12-17,29.09
2002-12-18,28.905001000000002
2002-12-19,28.924999
2002-12-20,28.65
2002-12-23,29.535
2002-12-24,29.450001
2002-12-26,28.975
2002-12-27,28.25
2002-12-30,28.5
2002-12-31,28.450001
2003-01-02,29.5
2003-01-03,29.610001
2003-01-06,30.280001000000002
2003-01-07,29.73
2003-01-08,30.025
2003-01-09,29.995001000000002
2003-01-10,29.42
2003-01-13,29.559998999999998
2003-01-14,29.299999
2003-01-15,28.82
2003-01-16,29.075001
2003-01-17,29.584999
2003-01-21,29.385
2003-01-22,29.290001
2003-01-23,29.950001
2003-01-24,27.15
2003-01-27,26.325001
2003-01-28,27.25
2003-01-29,27.174999
2003-01-30,26.299999
2003-01-31,26.889999
2003-02-03,26.725
2003-02-04,26.275
2003-02-05,25.615
2003-02-06,26.110001
2003-02-07,25.950001
2003-02-10,25.895
2003-02-11,25.74
2003-02-12,24.985001
2003-02-13,24.450001
2003-02-14,23.985001
2003-02-18,24.5
2003-02-19,25.969998999999998
2003-02-20,25.639999
2003-02-21,26.405001000000002
2003-02-24,25.975
2003-02-25,26.725
2003-02-26,26.9
2003-02-27,26.674999
2003-02-28,26.379998999999998
2003-03-03,26.26
2003-03-04,25.775
2003-03-05,26.094998999999998
2003-03-06,26.18
2003-03-07,26.225
2003-03-10,25.405001000000002
2003-03-11,25.48
2003-03-12,26.025
2003-03-13,26.75
2003-03-14,26.32
2003-03-17,27.549999
2003-03-18,27.5
2003-03-19,27.35
2003-03-20,27.254998999999998
2003-03-21,28.58
2003-03-24,28.195
2003-03-25,29.375
2003-03-26,29.235001
2003-03-27,29.59
2003-03-28,29.805
2003-03-31,29.844998999999998
2003-04-01,30.4
2003-04-02,31.075001
2003-04-03,31.57
2003-04-04,30.27
2003-04-07,30.465
2003-04-08,30.110001
2003-04-09,29.76
2003-04-10,29.52
2003-04-11,29.934998999999998
2003-04-14,30.844998999999998
2003-04-15,29.375
2003-04-16,28.35
2003-04-17,29.280001000000002
2003-04-21,28.57
2003-04-22,28.25
2003-04-23,27.735001
2003-04-24,28.344998999999998
2003-04-25,28.6
2003-04-28,28.32
2003-04-29,29.184998999999998
2003-04-30,29.875
2003-05-01,29.5
2003-05-02,30.125
2003-05-05,30.379998999999998
2003-05-06,30.645
2003-05-07,30.424999
2003-05-08,29.754998999999998
2003-05-09,30.405001000000002
2003-05-12,30.995001000000002
2003-05-13,30.334999
2003-05-14,30.42
2003-05-15,30.530001000000002
2003-05-16,30.610001
2003-05-19,30.129998999999998
2003-05-20,29.98
2003-05-21,30.094998999999998
2003-05-22,30.0
2003-05-23,29.815001000000002
2003-05-27,30.700001
2003-05-28,31.225
2003-05-29,31.055
2003-05-30,31.68
2003-06-02,32.715
2003-06-03,31.870001000000002
2003-06-04,31.625
2003-06-05,31.889999
2003-06-06,30.959999
2003-06-09,30.549999
2003-06-10,31.245001000000002
2003-06-11,32.0
2003-06-12,31.15
2003-06-13,30.75
2003-06-16,31.65
2003-06-17,32.25
2003-06-18,32.459998999999996
2003-06-19,31.43
2003-06-20,31.57
2003-06-23,31.35
2003-06-24,31.76
2003-06-25,31.405001000000002
2003-06-26,31.92
2003-06-27,31.84
2003-06-30,31.9
2003-07-01,31.415001
2003-07-02,32.535
2003-07-03,32.889998999999996
2003-07-07,33.915001000000004
2003-07-08,33.974998
2003-07-09,34.235001000000004
2003-07-10,33.825001
2003-07-11,33.509997999999996
2003-07-14,33.224998
2003-07-15,33.025002
2003-07-16,32.605
2003-07-17,32.674999
2003-07-18,32.900002
2003-07-21,32.215
2003-07-22,29.780001000000002
2003-07-23,29.165001
2003-07-24,29.74
2003-07-25,29.389999
2003-07-28,30.299999
2003-07-29,30.424999
2003-07-30,30.575001
2003-07-31,29.879998999999998
2003-08-01,29.18
2003-08-04,29.184998999999998
2003-08-05,28.870001000000002
2003-08-06,28.615
2003-08-07,28.75
2003-08-08,29.09
2003-08-11,29.43
2003-08-12,29.52
2003-08-13,29.375
2003-08-14,29.299999
2003-08-15,29.655001000000002
2003-08-18,29.58
2003-08-19,29.49
2003-08-20,29.315001000000002
2003-08-21,29.559998999999998
2003-08-22,29.165001
2003-08-25,28.91
2003-08-26,29.16
2003-08-27,29.24
2003-08-28,29.530001000000002
2003-08-29,30.0
2003-09-02,30.139999
2003-09-03,30.405001000000002
2003-09-04,30.895
2003-09-05,30.174999
2003-09-08,30.389999
2003-09-09,29.969998999999998
2003-09-10,29.885
2003-09-11,30.385
2003-09-12,30.6
2003-09-15,30.275
2003-09-16,30.059998999999998
2003-09-17,29.985001
2003-09-18,31.355
2003-09-19,32.0
2003-09-22,31.65
2003-09-23,30.795
2003-09-24,29.969998999999998
2003-09-25,30.09
2003-09-26,30.049999
2003-09-29,30.254998999999998
2003-09-30,30.32
2003-10-01,30.719998999999998
2003-10-02,31.0
2003-10-03,30.905001000000002
2003-10-06,30.665001
2003-10-07,30.504998999999998
2003-10-08,30.5
2003-10-09,30.555
2003-10-10,30.275
2003-10-13,30.15
2003-10-14,30.190001000000002
2003-10-15,29.799999
2003-10-16,30.290001
2003-10-17,29.915001
2003-10-20,30.25
2003-10-21,31.4
2003-10-22,31.995001000000002
2003-10-23,33.73
2003-10-24,34.165001000000004
2003-10-27,33.400002
2003-10-28,33.75
2003-10-29,33.849998
2003-10-30,33.814999
2003-10-31,33.825001
2003-11-03,34.174999
2003-11-04,33.869999
2003-11-05,33.345001
2003-11-06,33.415001000000004
2003-11-07,33.174999
2003-11-10,33.025002
2003-11-11,33.48
2003-11-12,34.064999
2003-11-13,34.73
2003-11-14,35.099998
2003-11-17,35.665001000000004
2003-11-18,35.27
2003-11-19,35.505001
2003-11-20,35.605
2003-11-21,35.799999
2003-11-24,35.849998
2003-11-25,36.23
2003-11-26,36.330002
2003-11-28,36.485001000000004
2003-12-01,36.919998
2003-12-02,37.060001
2003-12-03,36.525002
2003-12-04,36.264998999999996
2003-12-05,35.825001
2003-12-08,36.02
2003-12-09,35.470001
2003-12-10,35.365002000000004
2003-12-11,36.255001
2003-12-12,35.889998999999996
2003-12-15,35.5
2003-12-16,35.099998
2003-12-17,34.985001000000004
2003-12-18,35.095001
2003-12-19,34.5
2003-12-22,34.91
2003-12-23,34.875
2003-12-24,34.93
2003-12-26,35.150002
2003-12-29,35.855
2003-12-30,36.474998
2003-12-31,36.555
2004-01-02,36.125
2004-01-05,36.25
2004-01-06,36.505001
2004-01-07,36.814999
2004-01-08,36.514998999999996
2004-01-09,36.535
2004-01-12,36.799999
2004-01-13,36.755001
2004-01-14,37.935001
2004-01-15,38.389998999999996
2004-01-16,38.404999
2004-01-20,38.775002
2004-01-21,38.919998
2004-01-22,39.209998999999996
2004-01-23,38.950001
2004-01-26,39.064999
2004-01-27,41.41
2004-01-28,41.25
2004-01-29,41.575001
2004-01-30,42.5
2004-02-02,42.205002
2004-02-03,42.200001
2004-02-04,42.709998999999996
2004-02-05,42.099998
2004-02-06,42.445
2004-02-09,42.18
2004-02-10,42.514998999999996
2004-02-11,42.615002000000004
2004-02-12,41.560001
2004-02-13,41.369999
2004-02-17,41.200001
2004-02-18,41.105
2004-02-19,39.860001000000004
2004-02-20,40.099998
2004-02-23,39.974998
2004-02-24,40.080002
2004-02-25,40.93
2004-02-26,41.075001
2004-02-27,41.435001
2004-03-01,40.895
2004-03-02,40.27
2004-03-03,40.945
2004-03-04,41.110001000000004
2004-03-05,40.974998
2004-03-08,40.84
2004-03-09,40.764998999999996
2004-03-10,41.285
2004-03-11,40.41
2004-03-12,40.900002
2004-03-15,41.060001
2004-03-16,40.950001
2004-03-17,41.105
2004-03-18,41.485001000000004
2004-03-19,41.174999
2004-03-22,40.794998
2004-03-23,41.099998
2004-03-24,40.625
2004-03-25,40.505001
2004-03-26,41.049999
2004-03-29,41.77
2004-03-30,41.830002
2004-03-31,41.415001000000004
2004-04-01,41.25
2004-04-02,41.25
2004-04-05,41.674999
2004-04-06,41.575001
2004-04-07,41.75
2004-04-08,41.775002
2004-04-12,42.049999
2004-04-13,41.974998
2004-04-14,41.689999
2004-04-15,41.0
2004-04-16,41.095001
2004-04-19,40.880001
2004-04-20,41.0
2004-04-21,41.174999
2004-04-22,42.299999
2004-04-23,43.075001
2004-04-26,42.509997999999996
2004-04-27,42.334998999999996
2004-04-28,42.625
2004-04-29,42.174999
2004-04-30,42.174999
2004-05-03,42.970001
2004-05-04,42.580002
2004-05-05,43.209998999999996
2004-05-06,43.0
2004-05-07,42.075001
2004-05-10,41.419998
2004-05-11,41.775002
2004-05-12,41.240002000000004
2004-05-13,41.404999
2004-05-14,41.369999
2004-05-17,41.049999
2004-05-18,41.095001
2004-05-19,40.875
2004-05-20,40.974998
2004-05-21,41.200001
2004-05-24,41.564999
2004-05-25,42.490002000000004
2004-05-26,42.375
2004-05-27,42.84
2004-05-28,43.075001
2004-06-01,43.849998
2004-06-02,43.924999
2004-06-03,44.040001000000004
2004-06-04,44.299999
2004-06-07,44.150002
2004-06-08,44.0
2004-06-09,43.735001000000004
2004-06-10,43.849998
2004-06-14,43.470001
2004-06-15,43.724998
2004-06-16,44.099998
2004-06-17,43.560001
2004-06-18,43.68
2004-06-21,43.145
2004-06-22,43.66
2004-06-23,43.485001000000004
2004-06-24,43.509997999999996
2004-06-25,43.650002
2004-06-28,42.035
2004-06-29,41.880001
2004-06-30,42.474998
2004-07-01,42.654999
2004-07-02,42.150002
2004-07-06,42.0
2004-07-07,42.459998999999996
2004-07-08,42.200001
2004-07-09,42.205002
2004-07-12,42.264998999999996
2004-07-13,42.445
2004-07-14,42.099998
2004-07-15,42.139998999999996
2004-07-16,42.110001000000004
2004-07-19,42.150002
2004-07-20,42.200001
2004-07-21,40.889998999999996
2004-07-22,42.040001000000004
2004-07-23,41.779999
2004-07-26,40.959998999999996
2004-07-27,40.564999
2004-07-28,40.849998
2004-07-29,41.060001
2004-07-30,41.040001000000004
2004-08-02,41.540001000000004
2004-08-03,40.724998
2004-08-04,41.005001
2004-08-05,40.724998
2004-08-06,39.689999
2004-08-09,40.215
2004-08-10,40.845001
2004-08-11,41.419998
2004-08-12,40.830002
2004-08-13,41.189999
2004-08-16,41.955002
2004-08-17,42.235001000000004
2004-08-18,42.310001
2004-08-19,42.005001
2004-08-20,42.174999
2004-08-23,41.75
2004-08-24,41.404999
2004-08-25,41.264998999999996
2004-08-26,41.580002
2004-08-27,42.325001
2004-08-30,41.709998999999996
2004-08-31,42.799999
2004-09-01,43.375
2004-09-02,43.43
2004-09-03,43.154999
2004-09-07,43.075001
2004-09-08,42.549999
2004-09-09,42.325001
2004-09-10,42.424999
2004-09-13,42.544998
2004-09-14,42.244999
2004-09-15,42.099998
2004-09-16,42.369999
2004-09-17,42.125
2004-09-20,42.095001
2004-09-21,42.794998
2004-09-22,42.720001
2004-09-23,42.66
2004-09-24,43.195
2004-09-27,43.150002
2004-09-28,43.790001000000004
2004-09-29,43.924999
2004-09-30,44.110001000000004
2004-10-01,44.0
2004-10-04,43.865002000000004
2004-10-05,44.055
2004-10-06,43.805
2004-10-07,43.380001
2004-10-08,43.134997999999996
2004-10-11,43.099998
2004-10-12,43.205002
2004-10-13,42.564999
2004-10-14,42.360001000000004
2004-10-15,42.669998
2004-10-18,43.115002000000004
2004-10-19,42.32
2004-10-20,42.724998
2004-10-21,42.720001
2004-10-22,42.73
2004-10-25,42.535
2004-10-26,43.294998
2004-10-27,43.799999
2004-10-28,43.474998
2004-10-29,43.77
2004-11-01,44.080002
2004-11-02,43.93
2004-11-03,44.474998
2004-11-04,44.994999
2004-11-05,45.375
2004-11-08,45.049999
2004-11-09,45.630001
2004-11-10,45.294998
2004-11-11,45.674999
2004-11-12,46.025002
2004-11-15,46.48
2004-11-16,46.025002
2004-11-17,45.52
2004-11-18,46.0
2004-11-19,45.724998
2004-11-22,46.285
2004-11-23,46.145
2004-11-24,45.945
2004-11-26,46.060001
2004-11-29,46.494999
2004-11-30,46.875
2004-12-01,47.275002
2004-12-02,47.174999
2004-12-03,47.334998999999996
2004-12-06,47.735001000000004
2004-12-07,47.005001
2004-12-08,47.900002
2004-12-09,48.294998
2004-12-10,48.07
2004-12-13,48.130001
2004-12-14,47.860001000000004
2004-12-15,47.165001000000004
2004-12-16,46.965
2004-12-17,47.064999
2004-12-20,47.049999
2004-12-21,47.435001
2004-12-22,47.294998
2004-12-23,47.650002
2004-12-27,47.439999
2004-12-28,47.825001
2004-12-29,47.869999
2004-12-30,48.055
2004-12-31,47.775002
2005-01-03,47.365002000000004
2005-01-04,46.834998999999996
2005-01-05,46.195
2005-01-06,46.064999
2005-01-07,45.709998999999996
2005-01-10,45.700001
2005-01-11,45.345001
2005-01-12,46.755001
2005-01-13,46.240002000000004
2005-01-14,46.625
2005-01-18,46.474998
2005-01-19,46.150002
2005-01-20,45.740002000000004
2005-01-21,44.994999
2005-01-24,44.965
2005-01-25,44.505001
2005-01-26,44.759997999999996
2005-01-27,47.939999
2005-01-28,47.32
2005-01-31,47.650002
2005-02-01,48.25
2005-02-02,48.575001
2005-02-03,48.625
2005-02-04,49.605
2005-02-07,49.48
2005-02-08,49.275002
2005-02-09,49.110001000000004
2005-02-10,49.759997999999996
2005-02-11,50.005001
2005-02-14,49.740002000000004
2005-02-15,49.994999
2005-02-16,49.830002
2005-02-17,49.450001
2005-02-18,49.294998
2005-02-22,48.564999
2005-02-23,49.07
2005-02-24,49.474998
2005-02-25,49.720001
2005-02-28,49.700001
2005-03-01,49.57
2005-03-02,49.735001000000004
2005-03-03,49.950001
2005-03-04,50.139998999999996
2005-03-07,50.110001000000004
2005-03-08,50.0
2005-03-09,49.715
2005-03-10,49.825001
2005-03-11,49.689999
2005-03-14,49.845001
2005-03-15,49.73
2005-03-16,49.349998
2005-03-17,50.095001
2005-03-18,50.049999
2005-03-21,50.224998
2005-03-22,49.915001000000004
2005-03-23,50.064999
2005-03-24,49.939999
2005-03-28,50.345001
2005-03-29,50.875
2005-03-30,52.494999
2005-03-31,52.564999
2005-04-01,52.505001
2005-04-04,52.040001000000004
2005-04-05,52.555
2005-04-06,52.48
2005-04-07,52.904999
2005-04-08,52.705002
2005-04-11,52.900002
2005-04-12,53.130001
2005-04-13,52.59
2005-04-14,51.685001
2005-04-15,51.720001
2005-04-18,51.584998999999996
2005-04-19,52.424999
2005-04-20,51.174999
2005-04-21,51.84
2005-04-22,51.900002
2005-04-25,52.525002
2005-04-26,52.465
2005-04-27,52.634997999999996
2005-04-28,52.084998999999996
2005-04-29,52.900002
2005-05-02,52.915001000000004
2005-05-03,52.875
2005-05-04,53.389998999999996
2005-05-05,53.119999
2005-05-06,53.125
2005-05-09,53.349998
2005-05-10,53.09
2005-05-11,53.235001000000004
2005-05-12,52.830002
2005-05-13,52.634997999999996
2005-05-16,53.330002
2005-05-17,53.945
2005-05-18,54.389998999999996
2005-05-19,54.325001
2005-05-20,54.5
2005-05-23,54.240002000000004
2005-05-24,53.630001
2005-05-25,53.5
2005-05-26,53.275002
2005-05-27,53.189999
2005-05-31,52.5
2005-06-01,52.889998999999996
2005-06-02,53.0
2005-06-03,53.215
2005-06-06,52.709998999999996
2005-06-07,52.924999
2005-06-08,52.560001
2005-06-09,52.560001
2005-06-10,52.365002000000004
2005-06-13,52.599998
2005-06-14,53.189999
2005-06-15,53.205002
2005-06-16,53.154999
2005-06-17,53.68
2005-06-20,53.650002
2005-06-21,53.650002
2005-06-22,53.599998
2005-06-23,53.5
2005-06-24,52.970001
2005-06-27,52.849998
2005-06-28,53.610001000000004
2005-06-29,53.43
2005-06-30,53.27
2005-07-01,53.099998
2005-07-05,53.650002
2005-07-06,53.23
2005-07-07,52.939999
2005-07-08,53.0
2005-07-11,52.98
2005-07-12,52.799999
2005-07-13,52.439999
2005-07-14,52.43
2005-07-15,52.810001
2005-07-18,52.950001
2005-07-19,53.389998999999996
2005-07-20,52.200001
2005-07-21,51.509997999999996
2005-07-22,51.619999
2005-07-25,51.119999
2005-07-26,51.880001
2005-07-27,52.040001000000004
2005-07-28,52.169998
2005-07-29,51.34
2005-08-01,51.709998999999996
2005-08-02,51.540001000000004
2005-08-03,49.990002000000004
2005-08-04,47.959998999999996
2005-08-05,47.5
2005-08-08,49.209998999999996
2005-08-09,49.509997999999996
2005-08-10,50.200001
2005-08-11,50.349998
2005-08-12,50.139998999999996
2005-08-15,50.02
2005-08-16,50.139998999999996
2005-08-17,49.799999
2005-08-18,49.48
2005-08-19,49.98
2005-08-22,50.150002
2005-08-23,49.950001
2005-08-24,50.0
2005-08-25,49.900002
2005-08-26,49.650002
2005-08-29,50.439999
2005-08-30,49.919998
2005-08-31,49.98
2005-09-01,50.200001
2005-09-02,50.259997999999996
2005-09-06,50.810001
2005-09-07,50.66
2005-09-08,50.93
2005-09-09,51.5
2005-09-12,51.48
2005-09-13,51.5
2005-09-14,50.950001
2005-09-15,50.450001
2005-09-16,50.349998
2005-09-19,50.189999
2005-09-20,50.130001
2005-09-21,49.77
2005-09-22,50.07
2005-09-23,50.73
2005-09-26,51.169998
2005-09-27,50.939999
2005-09-28,50.720001
2005-09-29,51.0
2005-09-30,50.540001000000004
2005-10-03,50.23
2005-10-04,49.84
2005-10-05,49.43
2005-10-06,49.07
2005-10-07,49.25
2005-10-10,49.360001000000004
2005-10-11,48.990002000000004
2005-10-12,48.700001
2005-10-13,48.41
2005-10-14,49.099998
2005-10-17,49.130001
2005-10-18,49.32
2005-10-19,49.59
2005-10-20,49.02
2005-10-21,47.450001
2005-10-24,46.68
2005-10-25,46.0
2005-10-26,45.639998999999996
2005-10-27,45.740002000000004
2005-10-28,46.5
2005-10-31,46.709998999999996
2005-11-01,47.27
2005-11-02,47.599998
2005-11-03,47.23
2005-11-04,47.700001
2005-11-07,47.860001000000004
2005-11-08,48.650002
2005-11-09,48.459998999999996
2005-11-10,49.25
2005-11-11,49.220001
2005-11-14,48.209998999999996
2005-11-15,48.700001
2005-11-16,48.77
2005-11-17,49.150002
2005-11-18,49.16
2005-11-21,49.77
2005-11-22,50.240002000000004
2005-11-23,50.029999
2005-11-25,50.400002
2005-11-28,50.119999
2005-11-29,50.779999
2005-11-30,50.09
2005-12-01,51.040001000000004
2005-12-02,50.790001000000004
2005-12-05,50.240002000000004
2005-12-06,50.790001000000004
2005-12-07,50.029999
2005-12-08,50.860001000000004
2005-12-09,51.439999
2005-12-12,51.889998999999996
2005-12-13,52.470001
2005-12-14,52.509997999999996
2005-12-15,52.169998
2005-12-16,52.080002
2005-12-19,51.689999
2005-12-20,52.310001
2005-12-21,52.16
2005-12-22,52.41
2005-12-23,52.389998999999996
2005-12-27,51.959998999999996
2005-12-28,51.790001000000004
2005-12-29,51.860001000000004
2005-12-30,51.48
2006-01-03,51.330002
2006-01-04,51.540001000000004
2006-01-05,51.610001000000004
2006-01-06,52.009997999999996
2006-01-09,51.959998999999996
2006-01-10,50.919998
2006-01-11,50.919998
2006-01-12,50.73
2006-01-13,50.779999
2006-01-17,51.279999
2006-01-18,51.639998999999996
2006-01-19,51.169998
2006-01-20,50.400002
2006-01-23,49.0
2006-01-24,49.59
2006-01-25,49.459998999999996
2006-01-26,50.549999
2006-01-27,50.360001000000004
2006-01-30,49.52
2006-01-31,49.43
2006-02-01,50.09
2006-02-02,50.849998
2006-02-03,50.669998
2006-02-06,50.18
2006-02-07,50.279999
2006-02-08,51.450001
2006-02-09,51.849998
2006-02-10,51.779999
2006-02-13,51.959998999999996
2006-02-14,51.98
2006-02-15,52.48
2006-02-16,53.099998
2006-02-17,52.799999
2006-02-21,52.790001000000004
2006-02-22,52.950001
2006-02-23,53.57
2006-02-24,53.060001
2006-02-27,52.919998
2006-02-28,52.869999
2006-03-01,53.150002
2006-03-02,53.650002
2006-03-03,53.77
2006-03-06,53.540001000000004
2006-03-07,53.099998
2006-03-08,53.099998
2006-03-09,52.830002
2006-03-10,52.799999
2006-03-13,52.439999
2006-03-14,52.279999
2006-03-15,52.23
2006-03-16,51.939999
2006-03-17,51.860001000000004
2006-03-20,51.91
2006-03-21,51.720001
2006-03-22,52.02
