Date,PG
1964-09-21,1.298828
1964-09-22,1.298828
1964-09-23,1.316406
1964-09-24,1.3125
1964-09-25,1.316406
1964-09-28,1.3203129999999998
1964-09-29,1.3125
1964-09-30,1.324219
1964-10-01,1.328125
1964-10-02,1.3359379999999998
1964-10-05,1.330078
1964-10-06,1.328125
1964-10-07,1.322266
1964-10-08,1.322266
1964-10-09,1.328125
1964-10-12,1.314453
1964-10-13,1.326172
1964-10-14,1.322266
1964-10-15,1.300781
1964-10-16,1.328125
1964-10-19,1.324219
1964-10-20,1.302734
1964-10-21,1.316406
1964-10-22,1.328125
1964-10-23,1.3125
1964-10-26,1.308594
1964-10-27,1.300781
1964-10-28,1.296875
1964-10-29,1.296875
1964-10-30,1.3046879999999998
1964-11-02,1.3046879999999998
1964-11-04,1.296875
1964-11-05,1.283203
1964-11-06,1.287109
1964-11-09,1.2890629999999998
1964-11-10,1.271484
1964-11-11,1.275391
1964-11-12,1.2734379999999998
1964-11-13,1.265625
1964-11-16,1.2578129999999998
1964-11-17,1.259766
1964-11-18,1.259766
1964-11-19,1.255859
1964-11-20,1.271484
1964-11-23,1.265625
1964-11-24,1.2578129999999998
1964-11-25,1.2578129999999998
1964-11-27,1.255859
1964-11-30,1.234375
1964-12-01,1.236328
1964-12-02,1.25
1964-12-03,1.267578
1964-12-04,1.271484
1964-12-07,1.28125
1964-12-08,1.277344
1964-12-09,1.279297
1964-12-10,1.2734379999999998
1964-12-11,1.265625
1964-12-14,1.2734379999999998
1964-12-15,1.265625
1964-12-16,1.2734379999999998
1964-12-17,1.28125
1964-12-18,1.2734379999999998
1964-12-21,1.269531
1964-12-22,1.261719
1964-12-23,1.279297
1964-12-24,1.246094
1964-12-28,1.238281
1964-12-29,1.244141
1964-12-30,1.269531
1964-12-31,1.2734379999999998
1965-01-04,1.269531
1965-01-05,1.269531
1965-01-06,1.2578129999999998
1965-01-07,1.265625
1965-01-08,1.267578
1965-01-11,1.2734379999999998
1965-01-12,1.279297
1965-01-13,1.2734379999999998
1965-01-14,1.28125
1965-01-15,1.267578
1965-01-18,1.277344
1965-01-19,1.271484
1965-01-20,1.2734379999999998
1965-01-21,1.263672
1965-01-22,1.251953
1965-01-25,1.255859
1965-01-26,1.251953
1965-01-27,1.224609
1965-01-28,1.214844
1965-01-29,1.214844
1965-02-01,1.208984
1965-02-02,1.216797
1965-02-03,1.2265629999999998
1965-02-04,1.232422
1965-02-05,1.228516
1965-02-08,1.212891
1965-02-09,1.208984
1965-02-10,1.201172
1965-02-11,1.183594
1965-02-12,1.183594
1965-02-15,1.173828
1965-02-16,1.173828
1965-02-17,1.175781
1965-02-18,1.173828
1965-02-19,1.175781
1965-02-23,1.173828
1965-02-24,1.181641
1965-02-25,1.175781
1965-02-26,1.177734
1965-03-01,1.169922
1965-03-02,1.166016
1965-03-03,1.1640629999999998
1965-03-04,1.15625
1965-03-05,1.1640629999999998
1965-03-08,1.160156
1965-03-09,1.162109
1965-03-10,1.171875
1965-03-11,1.1640629999999998
1965-03-12,1.171875
1965-03-15,1.1640629999999998
1965-03-16,1.15625
1965-03-17,1.1484379999999998
1965-03-18,1.140625
1965-03-19,1.15625
1965-03-22,1.154297
1965-03-23,1.1640629999999998
1965-03-24,1.160156
1965-03-25,1.158203
1965-03-26,1.154297
1965-03-29,1.1484379999999998
1965-03-30,1.146484
1965-03-31,1.152344
1965-04-01,1.144531
1965-04-02,1.146484
1965-04-05,1.152344
1965-04-06,1.142578
1965-04-07,1.136719
1965-04-08,1.1328129999999998
1965-04-09,1.136719
1965-04-12,1.136719
1965-04-13,1.130859
1965-04-14,1.128906
1965-04-15,1.130859
1965-04-19,1.126953
1965-04-20,1.111328
1965-04-21,1.113281
1965-04-22,1.109375
1965-04-23,1.103516
1965-04-26,1.099609
1965-04-27,1.119141
1965-04-28,1.140625
1965-04-29,1.144531
1965-04-30,1.1796879999999998
1965-05-03,1.169922
1965-05-04,1.166016
1965-05-05,1.162109
1965-05-06,1.15625
1965-05-07,1.160156
1965-05-10,1.15625
1965-05-11,1.154297
1965-05-12,1.152344
1965-05-13,1.158203
1965-05-14,1.162109
1965-05-17,1.158203
1965-05-18,1.160156
1965-05-19,1.167969
1965-05-20,1.171875
1965-05-21,1.175781
1965-05-24,1.169922
1965-05-25,1.169922
1965-05-26,1.1640629999999998
1965-05-27,1.154297
1965-05-28,1.154297
1965-06-01,1.152344
1965-06-02,1.140625
1965-06-03,1.121094
1965-06-04,1.130859
1965-06-07,1.1484379999999998
1965-06-08,1.136719
1965-06-09,1.1328129999999998
1965-06-10,1.126953
1965-06-11,1.128906
1965-06-14,1.125
1965-06-15,1.1328129999999998
1965-06-16,1.125
1965-06-17,1.125
1965-06-18,1.126953
1965-06-21,1.125
1965-06-22,1.119141
1965-06-23,1.115234
1965-06-24,1.113281
1965-06-25,1.111328
1965-06-28,1.113281
1965-06-29,1.109375
1965-06-30,1.128906
1965-07-01,1.1328129999999998
1965-07-02,1.130859
1965-07-06,1.140625
1965-07-07,1.140625
1965-07-08,1.15625
1965-07-09,1.166016
1965-07-12,1.1640629999999998
1965-07-13,1.158203
1965-07-14,1.169922
1965-07-15,1.158203
1965-07-16,1.142578
1965-07-19,1.146484
1965-07-20,1.134766
1965-07-21,1.115234
1965-07-22,1.144531
1965-07-23,1.140625
1965-07-26,1.1328129999999998
1965-07-27,1.136719
1965-07-28,1.136719
1965-07-29,1.1484379999999998
1965-07-30,1.150391
1965-08-02,1.152344
1965-08-03,1.152344
1965-08-04,1.144531
1965-08-05,1.144531
1965-08-06,1.1484379999999998
1965-08-09,1.136719
1965-08-10,1.125
1965-08-11,1.119141
1965-08-12,1.123047
1965-08-13,1.136719
1965-08-16,1.125
1965-08-17,1.121094
1965-08-18,1.113281
1965-08-19,1.109375
1965-08-20,1.111328
1965-08-23,1.109375
1965-08-24,1.107422
1965-08-25,1.1015629999999998
1965-08-26,1.1015629999999998
1965-08-27,1.1171879999999998
1965-08-30,1.121094
1965-08-31,1.115234
1965-09-01,1.111328
1965-09-02,1.111328
1965-09-03,1.111328
1965-09-07,1.121094
1965-09-08,1.119141
1965-09-09,1.123047
1965-09-10,1.111328
1965-09-13,1.109375
1965-09-14,1.119141
1965-09-15,1.128906
1965-09-16,1.130859
1965-09-17,1.130859
1965-09-20,1.121094
1965-09-21,1.113281
1965-09-22,1.1171879999999998
1965-09-23,1.097656
1965-09-24,1.105469
1965-09-27,1.099609
1965-09-28,1.113281
1965-09-29,1.113281
1965-09-30,1.121094
1965-10-01,1.107422
1965-10-04,1.109375
1965-10-05,1.115234
1965-10-06,1.119141
1965-10-07,1.105469
1965-10-08,1.121094
1965-10-11,1.119141
1965-10-12,1.123047
1965-10-13,1.115234
1965-10-14,1.097656
1965-10-15,1.097656
1965-10-18,1.113281
1965-10-19,1.105469
1965-10-20,1.095703
1965-10-21,1.09375
1965-10-22,1.091797
1965-10-25,1.0859379999999998
1965-10-26,1.089844
1965-10-27,1.091797
1965-10-28,1.1015629999999998
1965-10-29,1.097656
1965-11-01,1.099609
1965-11-03,1.095703
1965-11-04,1.099609
1965-11-05,1.105469
1965-11-08,1.097656
1965-11-09,1.1015629999999998
1965-11-10,1.097656
1965-11-11,1.09375
1965-11-12,1.091797
1965-11-15,1.099609
1965-11-16,1.09375
1965-11-17,1.091797
1965-11-18,1.107422
1965-11-19,1.099609
1965-11-22,1.097656
1965-11-23,1.1015629999999998
1965-11-24,1.107422
1965-11-26,1.105469
1965-11-29,1.113281
1965-11-30,1.1171879999999998
1965-12-01,1.119141
1965-12-02,1.121094
1965-12-03,1.121094
1965-12-06,1.113281
1965-12-07,1.113281
1965-12-08,1.099609
1965-12-09,1.083984
1965-12-10,1.097656
1965-12-13,1.091797
1965-12-14,1.080078
1965-12-15,1.074219
1965-12-16,1.0703129999999998
1965-12-17,1.072266
1965-12-20,1.0703129999999998
1965-12-21,1.0703129999999998
1965-12-22,1.083984
1965-12-23,1.0859379999999998
1965-12-27,1.074219
1965-12-28,1.078125
1965-12-29,1.078125
1965-12-30,1.078125
1965-12-31,1.083984
1966-01-03,1.078125
1966-01-04,1.072266
1966-01-05,1.078125
1966-01-06,1.076172
1966-01-07,1.074219
1966-01-10,1.068359
1966-01-11,1.0703129999999998
1966-01-12,1.072266
1966-01-13,1.074219
1966-01-14,1.0703129999999998
1966-01-17,1.074219
1966-01-18,1.078125
1966-01-19,1.068359
1966-01-20,1.060547
1966-01-21,1.046875
1966-01-24,1.064453
1966-01-25,1.072266
1966-01-26,1.078125
1966-01-27,1.089844
1966-01-28,1.091797
1966-01-31,1.0859379999999998
1966-02-01,1.0859379999999998
1966-02-02,1.091797
1966-02-03,1.0703129999999998
1966-02-04,1.0859379999999998
1966-02-07,1.078125
1966-02-08,1.074219
1966-02-09,1.0703129999999998
1966-02-10,1.0703129999999998
1966-02-11,1.0625
1966-02-14,1.042969
1966-02-15,1.042969
1966-02-16,1.042969
1966-02-17,1.037109
1966-02-18,1.0234379999999998
1966-02-21,1.03125
1966-02-23,1.025391
1966-02-24,1.015625
1966-02-25,1.015625
1966-02-28,1.0078129999999998
1966-03-01,0.976563
1966-03-02,0.984375
1966-03-03,0.9785159999999999
1966-03-04,0.984375
1966-03-07,0.9707030000000001
1966-03-08,0.953125
1966-03-09,0.984375
1966-03-10,0.988281
1966-03-11,0.984375
1966-03-14,0.988281
1966-03-15,0.988281
1966-03-16,0.976563
1966-03-17,0.984375
1966-03-18,1.0234379999999998
1966-03-21,1.021484
1966-03-22,1.0234379999999998
1966-03-23,1.03125
1966-03-24,1.03125
1966-03-25,1.029297
1966-03-28,1.037109
1966-03-29,1.042969
1966-03-30,1.027344
1966-03-31,1.03125
1966-04-01,1.03125
1966-04-04,1.027344
1966-04-05,1.033203
1966-04-06,1.027344
1966-04-07,1.033203
1966-04-11,1.033203
1966-04-12,1.011719
1966-04-13,1.009766
1966-04-14,1.003906
1966-04-15,1.003906
1966-04-18,1.001953
1966-04-19,0.980469
1966-04-20,0.984375
1966-04-21,0.964844
1966-04-22,0.9746090000000001
1966-04-25,0.953125
1966-04-26,0.953125
1966-04-27,0.960938
1966-04-28,0.9589840000000001
1966-04-29,0.964844
1966-05-02,0.96875
1966-05-03,0.980469
1966-05-04,0.964844
1966-05-05,0.960938
1966-05-06,0.976563
1966-05-09,0.9785159999999999
1966-05-10,0.9863280000000001
1966-05-11,0.984375
1966-05-12,0.96875
1966-05-13,0.9589840000000001
1966-05-16,0.945313
1966-05-17,0.953125
1966-05-18,0.976563
1966-05-19,0.976563
1966-05-20,0.96875
1966-05-23,0.9902340000000001
1966-05-24,1.0
