Date,MKC
1982-09-02,1.390625
1982-09-03,1.3984379999999998
1982-09-07,1.40625
1982-09-08,1.3984379999999998
1982-09-09,1.3984379999999998
1982-09-10,1.3984379999999998
1982-09-13,1.4140629999999998
1982-09-14,1.421875
1982-09-15,1.421875
1982-09-16,1.515625
1982-09-17,1.5703129999999998
1982-09-20,1.5390629999999998
1982-09-21,1.5546879999999998
1982-09-22,1.578125
1982-09-23,1.578125
1982-09-24,1.6171879999999998
1982-09-27,1.664063
1982-09-28,1.648438
1982-09-29,1.640625
1982-09-30,1.640625
1982-10-01,1.640625
1982-10-04,1.6328129999999998
1982-10-05,1.6328129999999998
1982-10-06,1.679688
1982-10-07,1.710938
1982-10-08,1.726563
1982-10-11,1.6875
1982-10-12,1.6875
1982-10-13,1.703125
1982-10-14,1.71875
1982-10-15,1.710938
1982-10-18,1.710938
1982-10-19,1.71875
1982-10-20,1.71875
1982-10-21,1.796875
1982-10-22,1.820313
1982-10-25,1.773438
1982-10-26,1.71875
1982-10-27,1.742188
1982-10-28,1.75
1982-10-29,1.765625
1982-11-01,1.78125
1982-11-02,1.867188
1982-11-03,1.921875
1982-11-04,1.929688
1982-11-05,1.945313
1982-11-08,1.875
1982-11-09,1.90625
1982-11-10,1.914063
1982-11-11,1.90625
1982-11-12,1.9375
1982-11-15,1.90625
1982-11-16,1.875
1982-11-17,1.890625
1982-11-18,1.890625
1982-11-19,1.882813
1982-11-22,1.875
1982-11-23,1.859375
1982-11-24,1.882813
1982-11-26,1.875
1982-11-29,1.882813
1982-11-30,1.890625
1982-12-01,1.890625
1982-12-02,1.898438
1982-12-03,1.929688
1982-12-06,1.921875
1982-12-07,1.984375
1982-12-08,2.0
1982-12-09,1.992188
1982-12-10,1.992188
1982-12-13,1.921875
1982-12-14,1.921875
1982-12-15,1.75
1982-12-16,1.734375
1982-12-17,1.765625
1982-12-20,1.765625
1982-12-21,1.765625
1982-12-22,1.757813
1982-12-23,1.710938
1982-12-27,1.71875
1982-12-28,1.710938
1982-12-29,1.6875
1982-12-30,1.65625
1982-12-31,1.664063
1983-01-03,1.664063
1983-01-04,1.671875
1983-01-05,1.6875
1983-01-06,1.71875
1983-01-07,1.734375
1983-01-10,1.742188
1983-01-11,1.734375
1983-01-12,1.757813
1983-01-13,1.765625
1983-01-14,1.765625
1983-01-17,1.773438
1983-01-18,1.6875
1983-01-19,1.6328129999999998
1983-01-20,1.640625
1983-01-21,1.6171879999999998
1983-01-24,1.5859379999999998
1983-01-25,1.6015629999999998
1983-01-26,1.640625
1983-01-27,1.648438
1983-01-28,1.5859379999999998
1983-01-31,1.5546879999999998
1983-02-01,1.5625
1983-02-02,1.546875
1983-02-03,1.578125
1983-02-04,1.5546879999999998
1983-02-07,1.5625
1983-02-08,1.5546879999999998
1983-02-09,1.5546879999999998
1983-02-10,1.5625
1983-02-11,1.5703129999999998
1983-02-14,1.5703129999999998
1983-02-15,1.5859379999999998
1983-02-16,1.6328129999999998
1983-02-17,1.648438
1983-02-18,1.6875
1983-02-22,1.710938
1983-02-23,1.757813
1983-02-24,1.789063
1983-02-25,1.789063
1983-02-28,1.773438
1983-03-01,1.71875
1983-03-02,1.726563
1983-03-03,1.75
1983-03-04,1.75
1983-03-07,1.75
1983-03-08,1.65625
1983-03-09,1.648438
1983-03-10,1.648438
1983-03-11,1.648438
1983-03-14,1.65625
1983-03-15,1.65625
1983-03-16,1.6875
1983-03-17,1.6875
1983-03-18,1.695313
1983-03-21,1.742188
1983-03-22,1.804688
1983-03-23,1.796875
1983-03-24,1.789063
1983-03-25,1.796875
1983-03-28,1.78125
1983-03-29,1.78125
1983-03-30,1.773438
1983-03-31,1.75
1983-04-04,1.742188
1983-04-05,1.75
1983-04-06,1.757813
1983-04-07,1.773438
1983-04-08,1.773438
1983-04-11,1.757813
1983-04-12,1.773438
1983-04-13,1.78125
1983-04-14,1.796875
1983-04-15,1.789063
1983-04-18,1.765625
1983-04-19,1.78125
1983-04-20,1.78125
1983-04-21,1.78125
1983-04-22,1.78125
1983-04-25,1.773438
1983-04-26,1.765625
1983-04-27,1.796875
1983-04-28,1.90625
1983-04-29,1.96875
1983-05-02,1.90625
1983-05-03,1.890625
1983-05-04,1.890625
1983-05-05,1.96875
1983-05-06,1.984375
1983-05-09,1.953125
1983-05-10,1.960938
1983-05-11,1.960938
1983-05-12,1.953125
1983-05-13,1.953125
1983-05-16,1.882813
1983-05-17,1.882813
1983-05-18,1.882813
1983-05-19,1.890625
1983-05-20,1.898438
1983-05-23,1.929688
1983-05-24,1.960938
1983-05-25,1.960938
1983-05-26,1.945313
1983-05-27,1.9375
1983-05-31,1.90625
1983-06-01,1.921875
1983-06-02,1.921875
1983-06-03,1.984375
1983-06-06,2.039063
1983-06-07,2.046875
1983-06-08,2.054688
1983-06-09,1.984375
1983-06-10,1.992188
1983-06-13,2.007813
1983-06-14,2.023438
1983-06-15,2.0625
1983-06-16,2.1875
1983-06-17,2.21875
1983-06-20,2.203125
1983-06-21,2.1875
1983-06-22,2.148438
1983-06-23,2.109375
1983-06-24,2.109375
1983-06-27,2.085938
1983-06-28,2.0625
1983-06-29,2.0625
1983-06-30,2.078125
1983-07-01,2.078125
1983-07-05,2.09375
1983-07-06,2.085938
1983-07-07,2.078125
1983-07-08,2.0625
1983-07-11,2.070313
1983-07-12,2.070313
1983-07-13,2.132813
1983-07-14,2.140625
1983-07-15,2.085938
1983-07-18,2.0625
1983-07-19,2.0625
1983-07-20,2.054688
1983-07-21,2.070313
1983-07-22,2.078125
1983-07-25,2.070313
1983-07-26,2.070313
1983-07-27,1.984375
1983-07-28,1.953125
1983-07-29,1.960938
1983-08-01,1.976563
1983-08-02,1.960938
1983-08-03,1.960938
1983-08-04,1.953125
1983-08-05,1.882813
1983-08-08,1.882813
1983-08-09,1.851563
1983-08-10,1.859375
1983-08-11,1.867188
1983-08-12,1.867188
1983-08-15,1.859375
1983-08-16,1.867188
1983-08-17,1.867188
1983-08-18,1.890625
1983-08-19,1.890625
1983-08-22,1.890625
1983-08-23,1.875
1983-08-24,1.867188
1983-08-25,1.867188
1983-08-26,1.890625
1983-08-29,1.890625
1983-08-30,1.90625
1983-08-31,1.90625
1983-09-01,1.9375
1983-09-02,1.96875
1983-09-06,1.96875
1983-09-07,1.953125
1983-09-08,1.929688
1983-09-09,1.882813
1983-09-12,1.875
1983-09-13,1.859375
1983-09-14,1.859375
1983-09-15,1.828125
1983-09-16,1.734375
1983-09-19,1.710938
1983-09-20,1.671875
1983-09-21,1.65625
1983-09-22,1.648438
1983-09-23,1.6875
1983-09-26,1.695313
1983-09-27,1.679688
1983-09-28,1.671875
1983-09-29,1.648438
1983-09-30,1.640625
1983-10-03,1.640625
1983-10-04,1.710938
1983-10-05,1.710938
1983-10-06,1.71875
1983-10-07,1.71875
1983-10-10,1.742188
1983-10-11,1.734375
1983-10-12,1.757813
1983-10-13,1.75
1983-10-14,1.734375
1983-10-17,1.75
1983-10-18,1.734375
1983-10-19,1.742188
1983-10-20,1.742188
1983-10-21,1.742188
1983-10-24,1.75
1983-10-25,1.734375
1983-10-26,1.734375
1983-10-27,1.742188
1983-10-28,1.71875
1983-10-31,1.71875
1983-11-01,1.710938
1983-11-02,1.71875
1983-11-03,1.75
1983-11-04,1.75
1983-11-07,1.757813
1983-11-08,1.773438
1983-11-09,1.789063
1983-11-10,1.789063
1983-11-11,1.78125
1983-11-14,1.734375
1983-11-15,1.742188
1983-11-16,1.757813
1983-11-17,1.757813
1983-11-18,1.765625
1983-11-21,1.773438
1983-11-22,1.757813
1983-11-23,1.820313
1983-11-25,1.859375
1983-11-28,1.851563
1983-11-29,1.84375
1983-11-30,1.867188
1983-12-01,1.859375
1983-12-02,1.882813
1983-12-05,1.890625
1983-12-06,1.9375
1983-12-07,1.929688
1983-12-08,1.90625
1983-12-09,1.914063
1983-12-12,1.890625
1983-12-13,1.875
1983-12-14,1.867188
1983-12-15,1.867188
1983-12-16,1.898438
1983-12-19,1.890625
1983-12-20,1.851563
1983-12-21,1.867188
1983-12-22,1.890625
1983-12-23,1.882813
1983-12-27,1.875
1983-12-28,1.859375
1983-12-29,1.859375
1983-12-30,1.890625
1984-01-03,1.90625
1984-01-04,1.929688
1984-01-05,1.953125
1984-01-06,1.953125
1984-01-09,1.976563
1984-01-10,2.023438
1984-01-11,2.070313
1984-01-12,2.085938
1984-01-13,2.070313
1984-01-16,2.054688
1984-01-17,2.0
1984-01-18,1.945313
1984-01-19,1.945313
1984-01-20,1.960938
1984-01-23,1.953125
1984-01-24,1.992188
1984-01-25,1.992188
1984-01-26,1.953125
1984-01-27,1.9375
1984-01-30,1.976563
1984-01-31,1.953125
1984-02-01,1.945313
1984-02-02,1.960938
1984-02-03,1.945313
1984-02-06,1.882813
1984-02-07,1.921875
1984-02-08,1.898438
1984-02-09,1.921875
1984-02-10,1.90625
1984-02-13,1.875
1984-02-14,1.875
1984-02-15,1.882813
1984-02-16,1.851563
1984-02-17,1.882813
1984-02-21,1.867188
1984-02-22,1.867188
1984-02-23,1.882813
1984-02-24,1.890625
1984-02-27,1.890625
1984-02-28,1.84375
1984-02-29,1.84375
1984-03-01,1.859375
1984-03-02,1.875
1984-03-05,1.867188
1984-03-06,1.867188
1984-03-07,1.84375
1984-03-08,1.835938
1984-03-09,1.84375
1984-03-12,1.921875
1984-03-13,1.929688
1984-03-14,1.9375
1984-03-15,1.945313
1984-03-16,1.953125
1984-03-19,1.945313
1984-03-20,1.9375
1984-03-21,1.9375
1984-03-22,1.882813
1984-03-23,1.867188
1984-03-26,1.875
1984-03-27,1.851563
1984-03-28,1.851563
1984-03-29,1.796875
1984-03-30,1.804688
1984-04-02,1.804688
1984-04-03,1.796875
1984-04-04,1.804688
1984-04-05,1.796875
1984-04-06,1.789063
1984-04-09,1.804688
1984-04-10,1.789063
1984-04-11,1.789063
1984-04-12,1.796875
1984-04-13,1.78125
1984-04-16,1.796875
1984-04-17,1.882813
1984-04-18,1.890625
1984-04-19,1.875
1984-04-23,1.875
1984-04-24,1.875
1984-04-25,1.867188
1984-04-26,1.867188
1984-04-27,1.875
1984-04-30,1.875
1984-05-01,1.875
1984-05-02,1.875
1984-05-03,1.867188
1984-05-04,1.851563
1984-05-07,1.875
1984-05-08,1.882813
1984-05-09,1.875
1984-05-10,1.875
1984-05-11,1.867188
1984-05-14,1.875
1984-05-15,1.867188
1984-05-16,1.84375
1984-05-17,1.84375
1984-05-18,1.859375
1984-05-21,1.84375
1984-05-22,1.84375
1984-05-23,1.828125
1984-05-24,1.8125
1984-05-25,1.8125
1984-05-29,1.8125
1984-05-30,1.804688
1984-05-31,1.8125
1984-06-01,1.859375
1984-06-04,1.921875
1984-06-05,1.90625
1984-06-06,1.921875
1984-06-07,1.960938
1984-06-08,1.984375
1984-06-11,1.953125
1984-06-12,1.9375
1984-06-13,1.960938
1984-06-14,1.96875
1984-06-15,1.984375
1984-06-18,2.023438
1984-06-19,2.03125
1984-06-20,2.03125
1984-06-21,2.054688
1984-06-22,2.046875
1984-06-25,2.0625
1984-06-26,2.078125
1984-06-27,2.039063
1984-06-28,2.03125
1984-06-29,2.054688
1984-07-02,2.007813
1984-07-03,2.007813
1984-07-05,2.0
1984-07-06,2.015625
1984-07-09,2.0
1984-07-10,1.992188
1984-07-11,1.992188
1984-07-12,1.984375
1984-07-13,1.976563
1984-07-16,1.96875
1984-07-17,1.960938
1984-07-18,1.953125
1984-07-19,1.953125
1984-07-20,1.921875
1984-07-23,1.914063
1984-07-24,1.898438
1984-07-25,1.882813
1984-07-26,1.882813
1984-07-27,1.890625
1984-07-30,1.90625
1984-07-31,1.914063
1984-08-01,1.9375
1984-08-02,2.0
1984-08-03,2.078125
1984-08-06,2.109375
1984-08-07,2.109375
1984-08-08,2.078125
1984-08-09,2.078125
1984-08-10,2.085938
1984-08-13,2.078125
1984-08-14,2.078125
1984-08-15,2.070313
1984-08-16,2.078125
1984-08-17,2.054688
1984-08-20,2.054688
1984-08-21,2.085938
1984-08-22,2.070313
1984-08-23,2.109375
1984-08-24,2.132813
1984-08-27,2.125
1984-08-28,2.117188
1984-08-29,2.109375
1984-08-30,2.101563
1984-08-31,2.109375
1984-09-04,2.09375
1984-09-05,2.09375
1984-09-06,2.09375
1984-09-07,2.03125
1984-09-10,1.984375
1984-09-11,2.007813
1984-09-12,2.0
1984-09-13,2.03125
1984-09-14,2.046875
1984-09-17,1.945313
1984-09-18,1.882813
1984-09-19,1.867188
1984-09-20,1.890625
1984-09-21,1.9375
1984-09-24,1.890625
1984-09-25,1.914063
1984-09-26,1.90625
1984-09-27,1.976563
1984-09-28,1.945313
1984-10-01,1.914063
1984-10-02,1.914063
1984-10-03,1.929688
1984-10-04,1.9375
1984-10-05,1.96875
1984-10-08,1.960938
1984-10-09,1.96875
1984-10-10,1.96875
1984-10-11,1.96875
1984-10-12,1.976563
1984-10-15,2.007813
1984-10-16,2.015625
1984-10-17,2.007813
1984-10-18,2.015625
1984-10-19,2.054688
1984-10-22,2.070313
1984-10-23,2.054688
1984-10-24,2.0625
1984-10-25,2.054688
1984-10-26,2.070313
1984-10-29,2.070313
1984-10-30,2.085938
1984-10-31,2.09375
1984-11-01,2.09375
1984-11-02,2.085938
1984-11-05,2.078125
1984-11-06,2.078125
1984-11-07,2.0625
1984-11-08,2.078125
1984-11-09,2.078125
1984-11-12,2.09375
1984-11-13,2.0625
1984-11-14,2.039063
1984-11-15,2.054688
1984-11-16,2.039063
1984-11-19,2.015625
1984-11-20,2.007813
1984-11-21,2.0
1984-11-23,2.039063
1984-11-26,2.039063
1984-11-27,2.03125
1984-11-28,2.03125
1984-11-29,2.023438
1984-11-30,2.03125
1984-12-03,1.992188
1984-12-04,1.992188
1984-12-05,1.960938
1984-12-06,1.929688
1984-12-07,1.929688
1984-12-10,1.929688
1984-12-11,1.929688
1984-12-12,1.945313
1984-12-13,1.953125
1984-12-14,1.960938
1984-12-17,1.960938
1984-12-18,1.976563
1984-12-19,1.976563
1984-12-20,1.992188
1984-12-21,1.976563
1984-12-24,1.984375
1984-12-26,1.984375
1984-12-27,2.0
1984-12-28,1.992188
1984-12-31,2.0
1985-01-02,1.992188
1985-01-03,2.015625
1985-01-04,2.0
1985-01-07,2.0
1985-01-08,2.0
1985-01-09,1.984375
1985-01-10,2.0
1985-01-11,2.007813
1985-01-14,2.015625
1985-01-15,2.007813
1985-01-16,2.015625
1985-01-17,2.023438
1985-01-18,2.046875
1985-01-21,2.0625
1985-01-22,2.125
1985-01-23,2.171875
1985-01-24,2.171875
1985-01-25,2.179688
1985-01-28,2.1875
1985-01-29,2.1875
1985-01-30,2.179688
1985-01-31,2.171875
1985-02-01,2.1875
1985-02-04,2.171875
1985-02-05,2.179688
1985-02-06,2.1875
1985-02-07,2.195313
1985-02-08,2.179688
1985-02-11,2.1875
1985-02-12,2.179688
1985-02-13,2.179688
1985-02-14,2.1875
1985-02-15,2.1875
1985-02-19,2.179688
1985-02-20,2.179688
1985-02-21,2.140625
1985-02-22,2.125
1985-02-25,2.140625
1985-02-26,2.132813
1985-02-27,2.140625
1985-02-28,2.148438
1985-03-01,2.171875
1985-03-04,2.171875
1985-03-05,2.1875
1985-03-06,2.171875
1985-03-07,2.179688
1985-03-08,2.148438
1985-03-11,2.15625
1985-03-12,2.164063
1985-03-13,2.15625
1985-03-14,2.0625
1985-03-15,2.0625
1985-03-18,2.0625
1985-03-19,2.09375
1985-03-20,2.085938
1985-03-21,2.109375
1985-03-22,2.125
1985-03-25,2.125
1985-03-26,2.140625
1985-03-27,2.132813
1985-03-28,2.195313
1985-03-29,2.179688
1985-04-01,2.1875
1985-04-02,2.148438
1985-04-03,2.15625
1985-04-04,2.15625
1985-04-08,2.15625
1985-04-09,2.164063
1985-04-10,2.15625
1985-04-11,2.179688
1985-04-12,2.179688
1985-04-15,2.179688
1985-04-16,2.15625
1985-04-17,2.171875
1985-04-18,2.164063
1985-04-19,2.15625
1985-04-22,2.148438
1985-04-23,2.140625
1985-04-24,2.109375
1985-04-25,2.101563
1985-04-26,2.101563
1985-04-29,2.109375
1985-04-30,2.125
1985-05-01,2.15625
1985-05-02,2.140625
1985-05-03,2.164063
1985-05-06,2.164063
1985-05-07,2.1875
1985-05-08,2.1875
1985-05-09,2.179688
1985-05-10,2.1875
1985-05-13,2.195313
1985-05-14,2.195313
1985-05-15,2.296875
1985-05-16,2.289063
1985-05-17,2.289063
1985-05-20,2.28125
1985-05-21,2.234375
1985-05-22,2.25
1985-05-23,2.242188
1985-05-24,2.21875
1985-05-28,2.210938
1985-05-29,2.25
1985-05-30,2.28125
1985-05-31,2.28125
1985-06-03,2.296875
1985-06-04,2.375
1985-06-05,2.359375
1985-06-06,2.359375
1985-06-07,2.34375
1985-06-10,2.335938
1985-06-11,2.328125
1985-06-12,2.304688
1985-06-13,2.265625
1985-06-14,2.226563
1985-06-17,2.15625
1985-06-18,2.15625
1985-06-19,2.171875
1985-06-20,2.179688
1985-06-21,2.1875
1985-06-24,2.1875
1985-06-25,2.195313
1985-06-26,2.1875
1985-06-27,2.1875
1985-06-28,2.1875
1985-07-01,2.179688
1985-07-02,2.164063
1985-07-03,2.148438
1985-07-05,2.164063
1985-07-08,2.164063
1985-07-09,2.171875
1985-07-10,2.171875
1985-07-11,2.179688
1985-07-12,2.195313
1985-07-15,2.195313
1985-07-16,2.210938
1985-07-17,2.226563
1985-07-18,2.21875
1985-07-19,2.210938
1985-07-22,2.21875
1985-07-23,2.195313
1985-07-24,2.203125
1985-07-25,2.203125
1985-07-26,2.1875
1985-07-29,2.164063
1985-07-30,2.148438
1985-07-31,2.140625
1985-08-01,2.15625
1985-08-02,2.140625
1985-08-05,2.125
1985-08-06,2.078125
1985-08-07,2.070313
1985-08-08,2.078125
1985-08-09,2.09375
1985-08-12,2.109375
1985-08-13,2.09375
1985-08-14,2.0625
1985-08-15,2.046875
1985-08-16,2.015625
1985-08-19,1.929688
1985-08-20,1.992188
1985-08-21,2.03125
1985-08-22,2.023438
1985-08-23,2.023438
1985-08-26,2.109375
1985-08-27,2.117188
1985-08-28,2.125
1985-08-29,2.109375
1985-08-30,2.125
1985-09-03,2.148438
1985-09-04,2.234375
1985-09-05,2.28125
1985-09-06,2.28125
1985-09-09,2.289063
1985-09-10,2.242188
1985-09-11,2.164063
1985-09-12,2.164063
1985-09-13,2.117188
1985-09-16,2.125
1985-09-17,2.0625
1985-09-18,2.015625
1985-09-19,2.023438
1985-09-20,2.03125
1985-09-23,2.023438
1985-09-24,1.976563
1985-09-25,1.984375
1985-09-26,1.984375
1985-09-30,1.960938
1985-10-01,2.015625
1985-10-02,2.0
1985-10-03,2.015625
1985-10-04,2.0
1985-10-07,1.992188
1985-10-08,2.0
1985-10-09,2.015625
1985-10-10,2.03125
1985-10-11,2.046875
1985-10-14,2.09375
1985-10-15,2.101563
1985-10-16,2.109375
1985-10-17,2.179688
1985-10-18,2.195313
1985-10-21,2.21875
1985-10-22,2.226563
1985-10-23,2.210938
1985-10-24,2.203125
1985-10-25,2.203125
1985-10-28,2.203125
1985-10-29,2.203125
1985-10-30,2.234375
1985-10-31,2.257813
1985-11-01,2.273438
1985-11-04,2.265625
1985-11-05,2.21875
1985-11-06,2.234375
1985-11-07,2.21875
1985-11-08,2.234375
1985-11-11,2.21875
1985-11-12,2.226563
1985-11-13,2.25
1985-11-14,2.265625
1985-11-15,2.226563
1985-11-18,2.25
1985-11-19,2.304688
1985-11-20,2.28125
1985-11-21,2.28125
1985-11-22,2.273438
1985-11-25,2.273438
1985-11-26,2.265625
1985-11-27,2.25
1985-11-29,2.210938
1985-12-02,2.226563
1985-12-03,2.234375
1985-12-04,2.226563
1985-12-05,2.226563
1985-12-06,2.21875
1985-12-09,2.21875
1985-12-10,2.203125
1985-12-11,2.203125
1985-12-12,2.210938
1985-12-13,2.203125
1985-12-16,2.203125
1985-12-17,2.195313
1985-12-18,2.179688
1985-12-19,2.164063
1985-12-20,2.117188
1985-12-23,2.078125
1985-12-24,2.109375
1985-12-26,2.101563
1985-12-27,2.109375
1985-12-30,2.125
1985-12-31,2.140625
1986-01-02,2.109375
1986-01-03,2.117188
1986-01-06,2.117188
1986-01-07,2.15625
1986-01-08,2.171875
1986-01-09,2.171875
1986-01-10,2.164063
1986-01-13,2.1875
1986-01-14,2.234375
1986-01-15,2.296875
1986-01-16,2.3125
1986-01-17,2.320313
1986-01-20,2.296875
1986-01-21,2.3125
1986-01-22,2.304688
1986-01-23,2.304688
1986-01-24,2.3125
1986-01-27,2.304688
1986-01-28,2.320313
1986-01-29,2.296875
1986-01-30,2.28125
1986-01-31,2.265625
1986-02-03,2.265625
1986-02-04,2.28125
1986-02-05,2.28125
1986-02-06,2.265625
1986-02-07,2.257813
1986-02-10,2.265625
1986-02-11,2.242188
1986-02-12,2.28125
1986-02-13,2.265625
1986-02-14,2.289063
1986-02-18,2.367188
1986-02-19,2.335938
1986-02-20,2.335938
1986-02-21,2.34375
1986-02-24,2.320313
1986-02-25,2.320313
1986-02-26,2.320313
1986-02-27,2.351563
1986-02-28,2.367188
1986-03-03,2.382813
1986-03-04,2.398438
1986-03-05,2.429688
1986-03-06,2.453125
1986-03-07,2.4375
1986-03-10,2.460938
1986-03-11,2.460938
1986-03-12,2.484375
1986-03-13,2.484375
1986-03-14,2.5
1986-03-17,2.484375
1986-03-18,2.5
1986-03-19,2.59375
1986-03-20,2.664063
1986-03-21,2.703125
1986-03-24,2.640625
1986-03-25,2.570313
1986-03-26,2.578125
1986-03-27,2.601563
1986-03-31,2.601563
1986-04-01,2.65625
1986-04-02,2.648438
1986-04-03,2.65625
1986-04-04,2.640625
1986-04-07,2.59375
1986-04-08,2.625
1986-04-09,2.625
1986-04-10,2.632813
1986-04-11,2.601563
1986-04-14,2.65625
1986-04-15,2.632813
1986-04-16,2.695313
1986-04-17,2.671875
1986-04-18,2.679688
1986-04-21,2.710938
1986-04-22,2.710938
1986-04-23,2.703125
1986-04-24,2.710938
1986-04-25,2.710938
1986-04-28,2.679688
1986-04-29,2.671875
1986-04-30,2.609375
1986-05-01,2.570313
1986-05-02,2.570313
1986-05-05,2.53125
1986-05-06,2.5
1986-05-07,2.492188
1986-05-08,2.5
1986-05-09,2.515625
1986-05-12,2.5
1986-05-13,2.523438
1986-05-14,2.523438
1986-05-15,2.492188
1986-05-16,2.46875
1986-05-19,2.460938
1986-05-20,2.492188
1986-05-21,2.476563
1986-05-22,2.476563
1986-05-23,2.484375
1986-05-27,2.5
1986-05-28,2.5
1986-05-29,2.484375
1986-05-30,2.453125
1986-06-02,2.429688
1986-06-03,2.4375
1986-06-04,2.414063
1986-06-05,2.414063
1986-06-06,2.4375
1986-06-09,2.445313
1986-06-10,2.445313
1986-06-11,2.445313
1986-06-12,2.421875
1986-06-13,2.421875
1986-06-16,2.421875
1986-06-17,2.421875
1986-06-18,2.421875
1986-06-19,2.421875
1986-06-20,2.429688
1986-06-23,2.429688
1986-06-24,2.523438
1986-06-25,2.796875
1986-06-26,2.726563
1986-06-27,2.695313
1986-06-30,2.679688
1986-07-01,2.703125
1986-07-02,2.703125
1986-07-03,2.6875
1986-07-07,2.6875
1986-07-08,2.59375
1986-07-09,2.570313
1986-07-10,2.523438
1986-07-11,2.546875
1986-07-14,2.484375
1986-07-15,2.484375
1986-07-16,2.515625
1986-07-17,2.539063
1986-07-18,2.546875
1986-07-21,2.507813
1986-07-22,2.53125
1986-07-23,2.539063
1986-07-24,2.515625
1986-07-25,2.578125
1986-07-28,2.578125
1986-07-29,2.59375
1986-07-30,2.578125
1986-07-31,2.53125
1986-08-01,2.585938
1986-08-04,2.59375
1986-08-05,2.71875
1986-08-06,2.71875
1986-08-07,2.695313
1986-08-08,2.648438
1986-08-11,2.648438
1986-08-12,2.640625
1986-08-13,2.742188
1986-08-14,2.820313
1986-08-15,2.789063
1986-08-18,2.765625
1986-08-19,2.71875
1986-08-20,2.765625
1986-08-21,2.828125
1986-08-22,2.828125
1986-08-25,2.820313
1986-08-26,2.828125
1986-08-27,2.8125
1986-08-28,2.765625
1986-08-29,2.78125
1986-09-02,2.765625
1986-09-03,2.703125
1986-09-04,2.695313
1986-09-05,2.679688
1986-09-08,2.640625
1986-09-09,2.570313
1986-09-10,2.546875
1986-09-11,2.484375
1986-09-12,2.484375
1986-09-15,2.492188
1986-09-16,2.5
1986-09-17,2.59375
1986-09-18,2.601563
1986-09-19,2.585938
1986-09-22,2.585938
1986-09-23,2.585938
1986-09-24,2.609375
1986-09-25,2.617188
1986-09-26,2.710938
1986-09-29,2.679688
1986-09-30,2.6875
1986-10-01,2.6875
1986-10-02,2.679688
1986-10-03,2.648438
1986-10-06,2.648438
1986-10-07,2.632813
1986-10-08,2.59375
1986-10-09,2.578125
1986-10-10,2.578125
1986-10-13,2.578125
1986-10-14,2.585938
1986-10-15,2.570313
1986-10-16,2.554688
1986-10-17,2.515625
1986-10-20,2.492188
1986-10-21,2.492188
1986-10-22,2.492188
1986-10-23,2.53125
1986-10-24,2.570313
1986-10-27,2.570313
1986-10-28,2.570313
1986-10-29,2.632813
1986-10-30,2.640625
1986-10-31,2.632813
1986-11-03,2.679688
1986-11-04,2.671875
1986-11-05,2.671875
1986-11-06,2.710938
1986-11-07,2.710938
1986-11-10,2.742188
1986-11-11,2.75
1986-11-12,2.734375
1986-11-13,2.71875
1986-11-14,2.726563
1986-11-17,2.726563
1986-11-18,2.679688
1986-11-19,2.664063
1986-11-20,2.671875
1986-11-21,2.679688
1986-11-24,2.671875
1986-11-25,2.679688
1986-11-26,2.6875
1986-11-28,2.671875
1986-12-01,2.679688
1986-12-02,2.695313
1986-12-03,2.671875
1986-12-04,2.6875
1986-12-05,2.671875
1986-12-08,2.671875
1986-12-09,2.65625
1986-12-10,2.59375
1986-12-11,2.59375
1986-12-12,2.585938
1986-12-15,2.585938
1986-12-16,2.570313
1986-12-17,2.585938
1986-12-18,2.515625
1986-12-19,2.53125
1986-12-22,2.46875
1986-12-23,2.476563
1986-12-24,2.46875
1986-12-26,2.460938
1986-12-29,2.445313
1986-12-30,2.4375
1986-12-31,2.460938
1987-01-02,2.484375
1987-01-05,2.523438
1987-01-06,2.507813
1987-01-07,2.53125
1987-01-08,2.570313
1987-01-09,2.515625
1987-01-12,2.554688
1987-01-13,2.570313
1987-01-14,2.570313
1987-01-15,2.617188
1987-01-16,2.617188
1987-01-19,2.617188
1987-01-20,2.570313
1987-01-21,2.546875
1987-01-22,2.570313
1987-01-23,2.625
1987-01-26,2.609375
1987-01-27,2.625
1987-01-28,2.617188
1987-01-29,2.625
1987-01-30,2.625
1987-02-02,2.625
1987-02-03,2.609375
1987-02-04,2.609375
1987-02-05,2.609375
1987-02-06,2.617188
1987-02-09,2.601563
1987-02-10,2.601563
1987-02-11,2.648438
1987-02-12,2.6875
1987-02-13,2.75
1987-02-17,2.8125
1987-02-18,2.742188
1987-02-19,2.726563
1987-02-20,2.71875
1987-02-23,2.726563
1987-02-24,2.71875
1987-02-25,2.726563
1987-02-26,2.71875
1987-02-27,2.726563
1987-03-02,2.726563
1987-03-03,2.71875
1987-03-04,2.726563
1987-03-05,2.8125
1987-03-06,2.976563
1987-03-09,2.984375
1987-03-10,3.039063
1987-03-11,3.0625
1987-03-12,3.023438
1987-03-13,3.007813
1987-03-16,2.929688
1987-03-17,2.820313
1987-03-18,2.78125
1987-03-19,2.773438
1987-03-20,2.828125
1987-03-23,2.804688
1987-03-24,2.828125
1987-03-25,2.828125
1987-03-26,2.882813
1987-03-27,2.875
1987-03-30,2.84375
1987-03-31,2.875
1987-04-01,2.90625
1987-04-02,2.914063
1987-04-03,2.914063
1987-04-06,2.914063
1987-04-07,2.960938
1987-04-08,2.945313
1987-04-09,2.945313
1987-04-10,2.921875
