Date,RCL
1998-02-20,26.3125
1998-02-23,26.28125
1998-02-24,26.28125
1998-02-25,27.125
1998-02-26,27.125
1998-02-27,27.375
1998-03-02,27.5
1998-03-03,28.375
1998-03-04,28.25
1998-03-05,27.9375
1998-03-06,28.78125
1998-03-09,28.90625
1998-03-10,28.96875
1998-03-11,29.0
1998-03-12,29.90625
1998-03-13,29.90625
1998-03-16,30.0
1998-03-17,31.03125
1998-03-18,30.5
1998-03-19,30.8125
1998-03-20,32.46875
1998-03-23,33.5
1998-03-24,33.46875
1998-03-25,34.125
1998-03-26,34.4375
1998-03-27,34.59375
1998-03-30,34.4375
1998-03-31,35.1875
1998-04-01,35.9375
1998-04-02,35.375
1998-04-03,35.875
1998-04-06,35.8125
1998-04-07,34.875
1998-04-08,34.34375
1998-04-09,34.375
1998-04-13,34.5
1998-04-14,34.09375
1998-04-15,35.4375
1998-04-16,35.53125
1998-04-17,35.84375
1998-04-20,35.5625
1998-04-21,35.03125
1998-04-22,34.78125
1998-04-23,33.84375
1998-04-24,34.03125
1998-04-27,32.84375
1998-04-28,33.65625
1998-04-29,33.75
1998-04-30,34.1875
1998-05-01,34.25
1998-05-04,34.09375
1998-05-05,34.15625
1998-05-06,34.25
1998-05-07,33.53125
1998-05-08,33.65625
1998-05-11,33.75
1998-05-12,33.90625
1998-05-13,34.28125
1998-05-14,33.9375
1998-05-15,34.375
1998-05-18,33.96875
1998-05-19,33.25
1998-05-20,34.125
1998-05-21,34.84375
1998-05-22,35.25
1998-05-26,35.15625
1998-05-27,34.9375
1998-05-28,35.0625
1998-05-29,34.84375
1998-06-01,34.875
1998-06-02,35.125
1998-06-03,34.84375
1998-06-04,35.4375
1998-06-05,35.75
1998-06-08,36.59375
1998-06-09,37.25
1998-06-10,37.0625
1998-06-11,37.28125
1998-06-12,36.53125
1998-06-15,35.96875
1998-06-16,36.0625
1998-06-17,36.53125
1998-06-18,36.125
1998-06-19,36.3125
1998-06-22,37.53125
1998-06-23,39.25
1998-06-24,39.125
1998-06-25,39.0
1998-06-26,38.4375
1998-06-29,39.0625
1998-06-30,39.75
1998-07-01,40.15625
1998-07-02,40.0625
1998-07-06,40.0
1998-07-07,40.28125
1998-07-08,41.03125
1998-07-09,41.1875
1998-07-10,41.46875
1998-07-13,41.5625
1998-07-14,42.1875
1998-07-15,42.53125
1998-07-16,42.46875
1998-07-17,43.125
1998-07-20,43.65625
1998-07-21,43.09375
1998-07-22,42.5
1998-07-23,41.4375
1998-07-24,40.28125
1998-07-27,37.78125
1998-07-28,37.65625
1998-07-29,37.59375
1998-07-30,37.625
1998-07-31,37.375
1998-08-03,35.6875
1998-08-04,34.1875
1998-08-05,33.25
1998-08-06,33.875
1998-08-07,36.5
1998-08-10,35.25
1998-08-11,32.625
1998-08-12,33.125
1998-08-13,32.0
1998-08-14,30.8125
1998-08-17,28.8125
1998-08-18,29.0
1998-08-19,32.0
1998-08-20,32.6875
1998-08-21,33.3125
1998-08-24,31.8125
1998-08-25,31.875
1998-08-26,32.5625
1998-08-27,30.375
1998-08-28,28.5625
1998-08-31,24.5
1998-09-01,25.875
1998-09-02,27.125
1998-09-03,27.0625
1998-09-04,27.3125
1998-09-08,28.8125
1998-09-09,28.6875
1998-09-10,28.1875
1998-09-11,28.4375
1998-09-14,28.9375
1998-09-15,29.75
1998-09-16,30.6875
1998-09-17,28.875
1998-09-18,29.0
1998-09-21,28.1875
1998-09-22,27.875
1998-09-23,26.9375
1998-09-24,27.125
1998-09-25,27.6875
1998-09-28,27.125
1998-09-29,26.75
1998-09-30,26.5625
1998-10-01,23.9375
1998-10-02,21.5
1998-10-05,22.25
1998-10-06,22.5
1998-10-07,20.625
1998-10-08,18.0
1998-10-09,20.4375
1998-10-12,23.5
1998-10-13,21.5
1998-10-14,22.9375
1998-10-15,23.375
1998-10-16,23.625
1998-10-19,25.0
1998-10-20,26.5625
1998-10-21,25.5
1998-10-22,25.6875
1998-10-23,25.1875
1998-10-26,25.75
1998-10-27,26.0625
1998-10-28,25.8125
1998-10-29,26.25
1998-10-30,27.875
1998-11-02,29.0
1998-11-03,28.4375
1998-11-04,28.5
1998-11-05,29.5625
1998-11-06,30.625
1998-11-09,29.25
1998-11-10,28.5
1998-11-11,28.875
1998-11-12,27.5625
1998-11-13,27.125
1998-11-16,26.0
1998-11-17,26.6875
1998-11-18,26.3125
1998-11-19,26.3125
1998-11-20,28.1875
1998-11-23,29.875
1998-11-24,30.0
1998-11-25,30.0
1998-11-27,30.125
1998-11-30,30.375
1998-12-01,30.25
1998-12-02,30.375
1998-12-03,30.5625
1998-12-04,31.5625
1998-12-07,32.875
1998-12-08,33.8125
1998-12-09,33.0625
1998-12-10,31.9375
1998-12-11,32.25
1998-12-14,31.0
1998-12-15,30.875
1998-12-16,30.4375
1998-12-17,31.0
1998-12-18,31.25
1998-12-21,32.375
1998-12-22,33.0625
1998-12-23,35.25
1998-12-24,35.25
1998-12-28,34.375
1998-12-29,36.5
1998-12-30,35.3125
1998-12-31,37.0
1999-01-04,35.25
1999-01-05,36.625
1999-01-06,38.5
1999-01-07,37.625
1999-01-08,38.3125
1999-01-11,37.6875
1999-01-12,37.0
1999-01-13,35.375
1999-01-14,35.0625
1999-01-15,35.875
1999-01-19,37.375
1999-01-20,39.0625
1999-01-21,37.875
1999-01-22,37.0
1999-01-25,37.25
1999-01-26,37.875
1999-01-27,38.875
1999-01-28,39.125
1999-01-29,39.75
1999-02-01,38.0
1999-02-02,36.5625
1999-02-03,37.0
1999-02-04,35.5625
1999-02-05,34.5625
1999-02-08,35.0
1999-02-09,34.25
1999-02-10,34.0625
1999-02-11,34.625
1999-02-12,33.625
1999-02-16,32.875
1999-02-17,31.75
1999-02-18,33.5
1999-02-19,33.8125
1999-02-22,34.1875
1999-02-23,34.5
1999-02-24,33.875
1999-02-25,33.125
1999-02-26,33.1875
1999-03-01,32.75
1999-03-02,32.5625
1999-03-03,32.75
1999-03-04,34.0
1999-03-05,36.0
1999-03-08,34.5
1999-03-09,34.125
1999-03-10,36.5625
1999-03-11,38.5
1999-03-12,37.0
1999-03-15,37.4375
1999-03-16,36.875
1999-03-17,36.125
1999-03-18,35.9375
1999-03-19,35.875
1999-03-22,35.5
1999-03-23,34.0
1999-03-24,34.3125
1999-03-25,35.375
1999-03-26,36.5
1999-03-29,36.8125
1999-03-30,37.4375
1999-03-31,39.0
1999-04-01,38.75
1999-04-05,38.6875
1999-04-06,37.4375
1999-04-07,37.6875
1999-04-08,38.6875
1999-04-09,39.5
1999-04-12,39.6875
1999-04-13,38.125
1999-04-14,38.0
1999-04-15,36.375
1999-04-16,36.0
1999-04-19,33.75
1999-04-20,34.1875
1999-04-21,33.25
1999-04-22,36.75
1999-04-23,38.125
1999-04-26,36.5625
1999-04-27,35.5
1999-04-28,37.125
1999-04-29,36.625
1999-04-30,36.9375
1999-05-03,38.1875
1999-05-04,37.3125
1999-05-05,37.0
1999-05-06,37.75
1999-05-07,37.625
1999-05-10,37.1875
1999-05-11,37.1875
1999-05-12,38.125
1999-05-13,38.875
1999-05-14,38.0
1999-05-17,37.8125
1999-05-18,38.5
1999-05-19,41.75
1999-05-20,43.25
1999-05-21,41.125
1999-05-24,40.25
1999-05-25,39.0
1999-05-26,38.3125
1999-05-27,37.75
1999-05-28,39.125
1999-06-01,40.25
1999-06-02,38.625
1999-06-03,41.9375
1999-06-04,41.0
1999-06-07,41.5625
1999-06-08,41.4375
1999-06-09,42.75
1999-06-10,43.8125
1999-06-11,43.6875
1999-06-14,42.625
1999-06-15,42.5625
1999-06-16,44.0
1999-06-17,43.3125
1999-06-18,43.6875
1999-06-21,43.1875
1999-06-22,42.9375
1999-06-23,43.375
1999-06-24,42.6875
1999-06-25,43.0
1999-06-28,43.125
1999-06-29,43.875
1999-06-30,43.75
1999-07-01,43.0625
1999-07-02,43.625
1999-07-06,44.875
1999-07-07,46.1875
1999-07-08,45.0
1999-07-09,44.375
1999-07-12,43.9375
1999-07-13,43.5625
1999-07-14,43.25
1999-07-15,43.625
1999-07-16,43.0625
1999-07-19,42.75
1999-07-20,41.5625
1999-07-21,42.625
1999-07-22,44.5625
1999-07-23,45.75
1999-07-26,46.0
1999-07-27,47.875
1999-07-28,48.6875
1999-07-29,47.375
1999-07-30,47.0
1999-08-02,45.5
1999-08-03,45.8125
1999-08-04,46.0
1999-08-05,45.3125
1999-08-06,46.0625
1999-08-09,45.4375
1999-08-10,45.8125
1999-08-11,46.3125
1999-08-12,47.0
1999-08-13,48.6875
1999-08-16,48.6875
1999-08-17,47.8125
1999-08-18,48.1875
1999-08-19,48.5625
1999-08-20,49.875
1999-08-23,51.5
1999-08-24,50.875
1999-08-25,50.3125
1999-08-26,48.625
1999-08-27,47.75
1999-08-30,47.0625
1999-08-31,46.8125
1999-09-01,46.4375
1999-09-02,43.3125
1999-09-03,45.125
1999-09-07,46.375
1999-09-08,46.5
1999-09-09,45.5
1999-09-10,42.75
1999-09-13,43.125
1999-09-14,43.625
1999-09-15,43.0
1999-09-16,43.25
1999-09-17,47.0
1999-09-20,47.6875
1999-09-21,46.25
1999-09-22,46.8125
1999-09-23,46.75
1999-09-24,46.25
1999-09-27,45.25
1999-09-28,43.5
1999-09-29,43.9375
1999-09-30,45.0
1999-10-01,45.125
1999-10-04,45.5
1999-10-05,46.0
1999-10-06,46.25
1999-10-07,46.75
1999-10-08,46.375
1999-10-11,47.1875
1999-10-12,46.8125
1999-10-13,45.875
1999-10-14,45.8125
1999-10-15,45.25
1999-10-18,43.6875
1999-10-19,43.8125
1999-10-20,49.375
1999-10-21,48.875
1999-10-22,49.0625
1999-10-25,48.875
1999-10-26,49.4375
1999-10-27,49.3125
1999-10-28,51.125
1999-10-29,53.0625
1999-11-01,52.9375
1999-11-02,54.0
1999-11-03,51.9375
1999-11-04,51.0
1999-11-05,49.5625
1999-11-08,49.3125
1999-11-09,50.6875
1999-11-10,52.0
1999-11-11,52.75
1999-11-12,51.6875
1999-11-15,53.0625
1999-11-16,56.4375
1999-11-17,55.8125
1999-11-18,54.75
1999-11-19,54.25
1999-11-22,53.0
1999-11-23,51.375
1999-11-24,50.5
1999-11-26,50.9375
1999-11-29,49.875
1999-11-30,49.375
1999-12-01,48.5
1999-12-02,51.8125
1999-12-03,52.5
1999-12-06,52.0
1999-12-07,52.625
1999-12-08,47.625
1999-12-09,48.375
1999-12-10,49.75
1999-12-13,48.25
1999-12-14,49.3125
1999-12-15,48.625
1999-12-16,46.4375
1999-12-17,46.75
1999-12-20,46.375
1999-12-21,46.125
1999-12-22,47.0
1999-12-23,47.5
1999-12-27,46.4375
1999-12-28,46.1875
1999-12-29,45.4375
1999-12-30,47.8125
1999-12-31,49.3125
2000-01-03,46.375
2000-01-04,44.8125
2000-01-05,47.5625
2000-01-06,48.5
2000-01-07,49.25
2000-01-10,51.9375
2000-01-11,52.125
2000-01-12,52.3125
2000-01-13,53.625
2000-01-14,55.6875
2000-01-18,55.1875
2000-01-19,55.4375
2000-01-20,54.75
2000-01-21,53.75
2000-01-24,52.25
2000-01-25,52.4375
2000-01-26,55.0
2000-01-27,53.75
2000-01-28,51.375
2000-01-31,49.4375
2000-02-01,47.375
2000-02-02,46.9375
2000-02-03,48.1875
2000-02-04,47.6875
2000-02-07,44.6875
2000-02-08,45.0
2000-02-09,45.0
2000-02-10,45.0
2000-02-11,41.75
2000-02-14,36.5
2000-02-15,37.4375
2000-02-16,37.25
2000-02-17,37.6875
2000-02-18,36.5
2000-02-22,37.0625
2000-02-23,36.6875
2000-02-24,34.5
2000-02-25,33.9375
2000-02-28,33.9375
2000-02-29,35.375
2000-03-01,29.375
2000-03-02,28.375
2000-03-03,29.0
2000-03-06,29.0
2000-03-07,27.75
2000-03-08,26.796875
2000-03-09,27.5
2000-03-10,26.875
2000-03-13,26.125
2000-03-14,26.0
2000-03-15,27.0
2000-03-16,31.5
2000-03-17,28.6875
2000-03-20,28.375
2000-03-21,30.0
2000-03-22,29.875
2000-03-23,30.5625
2000-03-24,30.75
2000-03-27,30.9375
2000-03-28,30.75
2000-03-29,30.0
2000-03-30,29.5
2000-03-31,28.0
2000-04-03,26.5
2000-04-04,26.4375
2000-04-05,26.0
2000-04-06,26.0625
2000-04-07,26.0625
2000-04-10,25.875
2000-04-11,25.0
2000-04-12,24.75
2000-04-13,25.0625
2000-04-14,23.0
2000-04-17,23.75
2000-04-18,23.75
2000-04-19,24.5
2000-04-20,24.5
2000-04-24,22.5625
2000-04-25,21.9375
2000-04-26,21.4375
2000-04-27,21.0
2000-04-28,20.8125
2000-05-01,21.0
2000-05-02,21.4375
2000-05-03,22.9375
2000-05-04,23.9375
2000-05-05,23.0625
2000-05-08,23.0
2000-05-09,22.6875
2000-05-10,22.4375
2000-05-11,22.5
2000-05-12,23.0
2000-05-15,23.5
2000-05-16,24.375
2000-05-17,23.75
2000-05-18,24.375
2000-05-19,24.0
2000-05-22,23.25
2000-05-23,22.875
2000-05-24,22.875
2000-05-25,22.875
2000-05-26,23.25
2000-05-30,24.75
2000-05-31,24.625
2000-06-01,23.625
2000-06-02,24.1875
2000-06-05,23.5
2000-06-06,22.875
2000-06-07,22.9375
2000-06-08,22.9375
2000-06-09,22.75
2000-06-12,22.125
2000-06-13,21.0
2000-06-14,21.0
2000-06-15,21.375
2000-06-16,21.0625
2000-06-19,21.0625
2000-06-20,18.5625
2000-06-21,17.9375
2000-06-22,17.6875
2000-06-23,17.25
2000-06-26,17.625
2000-06-27,18.875
2000-06-28,18.875
2000-06-29,18.875
2000-06-30,18.5
2000-07-03,19.0625
2000-07-05,19.5
2000-07-06,20.125
2000-07-07,20.25
2000-07-10,19.9375
2000-07-11,19.8125
2000-07-12,20.5
2000-07-13,19.9375
2000-07-14,19.875
2000-07-17,19.3125
2000-07-18,19.25
2000-07-19,19.125
2000-07-20,19.25
2000-07-21,19.4375
2000-07-24,19.125
2000-07-25,19.9375
2000-07-26,20.0625
2000-07-27,20.125
2000-07-28,19.625
2000-07-31,19.875
2000-08-01,20.0
2000-08-02,19.625
2000-08-03,19.5625
2000-08-04,20.25
2000-08-07,20.0625
2000-08-08,21.1875
2000-08-09,22.375
2000-08-10,24.0
2000-08-11,25.0625
2000-08-14,25.5625
2000-08-15,25.25
2000-08-16,24.8125
2000-08-17,24.3125
2000-08-18,24.5625
2000-08-21,25.1875
2000-08-22,25.1875
2000-08-23,24.875
2000-08-24,24.0
2000-08-25,23.3125
2000-08-28,23.4375
2000-08-29,23.3125
2000-08-30,22.1875
2000-08-31,22.875
2000-09-01,22.9375
2000-09-05,22.75
2000-09-06,23.4375
2000-09-07,22.5625
2000-09-08,22.6875
2000-09-11,22.625
2000-09-12,22.5625
2000-09-13,22.5
2000-09-14,22.75
2000-09-15,24.5
2000-09-18,23.9375
2000-09-19,23.0
2000-09-20,22.75
2000-09-21,25.1875
2000-09-22,25.0
2000-09-25,24.4
2000-09-26,24.120001000000002
2000-09-27,24.15
2000-09-28,25.16
2000-09-29,25.74
2000-10-02,25.24
2000-10-03,25.74
2000-10-04,25.5
2000-10-05,25.75
2000-10-06,26.27
2000-10-09,26.059998999999998
2000-10-10,25.309998999999998
2000-10-11,24.790001
2000-10-12,23.35
2000-10-13,23.51
2000-10-16,22.07
2000-10-17,21.35
2000-10-18,21.9
2000-10-19,22.0
2000-10-20,21.15
2000-10-23,21.15
2000-10-24,21.0
2000-10-25,20.459999
2000-10-26,20.26
2000-10-27,20.049999
2000-10-30,20.6
2000-10-31,22.5
2000-11-01,21.48
2000-11-02,22.200001
2000-11-03,22.0
2000-11-06,21.99
2000-11-07,22.200001
2000-11-08,22.059998999999998
2000-11-09,21.51
2000-11-10,20.49
2000-11-13,20.540001
2000-11-14,21.0
2000-11-15,20.379998999999998
2000-11-16,20.290001
2000-11-17,19.42
2000-11-20,19.0
2000-11-21,18.969998999999998
2000-11-22,18.799999
2000-11-24,19.25
2000-11-27,19.950001
2000-11-28,19.9
2000-11-29,20.610001
2000-11-30,19.82
2000-12-01,20.35
2000-12-04,20.5
2000-12-05,20.889999
2000-12-06,21.65
2000-12-07,22.209999
2000-12-08,24.700001
2000-12-11,23.99
2000-12-12,23.27
2000-12-13,23.52
2000-12-14,22.85
2000-12-15,22.75
2000-12-18,22.799999
2000-12-19,22.620001000000002
2000-12-20,21.459999
2000-12-21,21.799999
2000-12-22,23.950001
2000-12-26,23.02
2000-12-27,23.65
2000-12-28,27.190001000000002
2000-12-29,26.450001
2001-01-02,25.190001000000002
2001-01-03,25.65
2001-01-04,25.549999
2001-01-05,25.549999
2001-01-08,25.309998999999998
2001-01-09,25.370001000000002
2001-01-10,25.450001
2001-01-11,26.26
2001-01-12,25.809998999999998
2001-01-16,25.700001
2001-01-17,27.5
2001-01-18,28.15
2001-01-19,28.0
2001-01-22,28.389999
2001-01-23,28.940001000000002
2001-01-24,28.59
2001-01-25,27.0
2001-01-26,26.549999
2001-01-29,25.65
2001-01-30,25.700001
2001-01-31,26.18
2001-02-01,26.25
2001-02-02,25.799999
2001-02-05,27.040001
2001-02-06,27.52
2001-02-07,28.799999
2001-02-08,29.120001000000002
2001-02-09,30.0
2001-02-12,29.6
2001-02-13,28.940001000000002
2001-02-14,29.0
2001-02-15,28.75
2001-02-16,28.610001
2001-02-20,28.639999
2001-02-21,28.549999
2001-02-22,28.700001
2001-02-23,27.74
2001-02-26,27.6
2001-02-27,28.08
2001-02-28,28.25
2001-03-01,27.450001
2001-03-02,27.25
2001-03-05,26.74
2001-03-06,27.68
2001-03-07,27.290001
2001-03-08,26.99
2001-03-09,25.549999
2001-03-12,23.9
2001-03-13,24.450001
2001-03-14,22.9
2001-03-15,23.5
2001-03-16,22.700001
2001-03-19,22.07
2001-03-20,22.049999
2001-03-21,20.889999
2001-03-22,20.559998999999998
2001-03-23,21.18
2001-03-26,21.9
2001-03-27,22.48
2001-03-28,22.129998999999998
2001-03-29,22.6
2001-03-30,23.049999
2001-04-02,22.549999
2001-04-03,20.85
2001-04-04,21.200001
2001-04-05,22.049999
2001-04-06,21.4
2001-04-09,22.190001000000002
2001-04-10,22.15
2001-04-11,21.700001
2001-04-12,21.5
2001-04-16,21.0
2001-04-17,20.1
2001-04-18,22.059998999999998
2001-04-19,21.6
2001-04-20,20.549999
2001-04-23,20.9
2001-04-24,20.41
2001-04-25,20.1
2001-04-26,19.5
2001-04-27,19.799999
2001-04-30,20.379998999999998
2001-05-01,20.5
2001-05-02,20.76
2001-05-03,21.040001
2001-05-04,21.040001
2001-05-07,21.059998999999998
2001-05-08,21.120001000000002
2001-05-09,20.860001
2001-05-10,21.07
2001-05-11,21.15
2001-05-14,19.5
2001-05-15,19.99
2001-05-16,20.99
2001-05-17,21.32
2001-05-18,21.200001
2001-05-21,22.15
2001-05-22,21.9
2001-05-23,21.65
2001-05-24,22.01
2001-05-25,21.35
2001-05-29,21.35
2001-05-30,21.5
2001-05-31,21.48
2001-06-01,21.26
2001-06-04,21.34
2001-06-05,21.59
2001-06-06,20.780001000000002
2001-06-07,20.9
2001-06-08,20.940001000000002
2001-06-11,20.309998999999998
2001-06-12,19.6
2001-06-13,19.6
2001-06-14,19.25
2001-06-15,19.4
2001-06-18,19.15
2001-06-19,19.0
2001-06-20,18.790001
2001-06-21,20.219998999999998
2001-06-22,20.85
2001-06-25,20.48
2001-06-26,20.700001
2001-06-27,21.110001
2001-06-28,21.5
2001-06-29,22.110001
2001-07-02,21.950001
2001-07-03,21.700001
2001-07-05,21.59
2001-07-06,21.389999
2001-07-09,21.35
2001-07-10,21.200001
2001-07-11,21.040001
2001-07-12,20.469998999999998
2001-07-13,20.24
2001-07-16,20.33
2001-07-17,20.65
2001-07-18,20.49
2001-07-19,20.48
2001-07-20,20.0
2001-07-23,19.76
2001-07-24,19.379998999999998
2001-07-25,21.700001
2001-07-26,23.799999
2001-07-27,23.25
2001-07-30,23.91
2001-07-31,23.629998999999998
2001-08-01,23.1
2001-08-02,23.85
2001-08-03,24.15
2001-08-06,23.65
2001-08-07,23.75
2001-08-08,23.4
2001-08-09,23.200001
2001-08-10,23.33
2001-08-13,23.059998999999998
2001-08-14,22.85
2001-08-15,23.15
2001-08-16,23.5
2001-08-17,23.290001
2001-08-20,22.969998999999998
2001-08-21,23.190001000000002
2001-08-22,23.299999
2001-08-23,23.799999
2001-08-24,24.49
2001-08-27,24.51
2001-08-28,24.01
2001-08-29,23.780001000000002
2001-08-30,23.25
2001-08-31,23.34
2001-09-04,23.5
2001-09-05,23.77
2001-09-06,23.5
2001-09-07,21.950001
2001-09-10,21.309998999999998
2001-09-17,12.76
2001-09-18,11.81
2001-09-19,11.16
2001-09-20,9.05
2001-09-21,8.67
2001-09-24,9.1
2001-09-25,9.6
2001-09-26,10.18
2001-09-27,10.1
2001-09-28,10.73
2001-10-01,10.31
2001-10-02,10.47
2001-10-03,10.7
2001-10-04,10.87
2001-10-05,10.48
2001-10-08,10.02
2001-10-09,9.48
2001-10-10,9.95
2001-10-11,10.34
2001-10-12,10.05
2001-10-15,9.59
2001-10-16,9.47
2001-10-17,9.1
2001-10-18,8.8
2001-10-19,9.01
2001-10-22,8.68
2001-10-23,8.45
2001-10-24,8.8
2001-10-25,8.7
2001-10-26,9.11
2001-10-29,9.15
2001-10-30,10.43
2001-10-31,11.0
2001-11-01,11.01
2001-11-02,11.41
2001-11-05,12.65
2001-11-06,12.51
2001-11-07,12.4
2001-11-08,12.73
2001-11-09,12.83
2001-11-12,11.91
2001-11-13,12.75
2001-11-14,13.32
2001-11-15,15.05
2001-11-16,14.8
2001-11-19,15.01
2001-11-20,16.1
2001-11-21,15.3
2001-11-23,15.35
2001-11-26,15.6
2001-11-27,15.62
2001-11-28,15.4
2001-11-29,15.4
2001-11-30,15.51
2001-12-03,15.38
2001-12-04,15.74
2001-12-05,16.780001000000002
2001-12-06,16.6
2001-12-07,16.370001000000002
2001-12-10,16.32
2001-12-11,16.43
2001-12-12,16.4
2001-12-13,15.98
2001-12-14,16.33
2001-12-17,14.42
2001-12-18,14.25
2001-12-19,13.73
2001-12-20,14.78
2001-12-21,14.85
2001-12-24,14.92
2001-12-26,15.33
2001-12-27,16.0
2001-12-28,16.610001
2001-12-31,16.200001
2002-01-02,16.35
2002-01-03,16.780001000000002
2002-01-04,18.280001000000002
2002-01-07,17.950001
2002-01-08,16.99
2002-01-09,16.82
2002-01-10,17.030001000000002
2002-01-11,17.219998999999998
2002-01-14,17.48
2002-01-15,17.34
2002-01-16,16.75
2002-01-17,16.190001000000002
2002-01-18,17.08
2002-01-22,16.700001
2002-01-23,17.09
2002-01-24,17.440001000000002
2002-01-25,18.02
2002-01-28,18.85
2002-01-29,18.700001
2002-01-30,18.190001000000002
2002-01-31,18.059998999999998
2002-02-01,18.18
2002-02-04,17.530001000000002
2002-02-05,17.219998999999998
2002-02-06,17.5
2002-02-07,17.299999
2002-02-08,17.25
2002-02-11,17.290001
2002-02-12,17.139999
2002-02-13,18.23
2002-02-14,17.299999
2002-02-15,16.51
2002-02-19,16.32
2002-02-20,16.700001
2002-02-21,16.540001
2002-02-22,16.799999
2002-02-25,17.07
2002-02-26,17.41
2002-02-27,17.65
2002-02-28,18.48
2002-03-01,18.889999
2002-03-04,20.370001000000002
2002-03-05,19.82
2002-03-06,20.16
2002-03-07,20.4
2002-03-08,22.059998999999998
2002-03-11,22.1
2002-03-12,21.35
2002-03-13,21.25
2002-03-14,21.0
2002-03-15,23.0
2002-03-18,23.450001
2002-03-19,23.700001
2002-03-20,23.07
2002-03-21,23.139999
2002-03-22,22.33
2002-03-25,21.9
2002-03-26,21.77
2002-03-27,21.860001
2002-03-28,22.549999
2002-04-01,22.0
2002-04-02,21.610001
2002-04-03,21.33
2002-04-04,21.25
2002-04-05,21.0
2002-04-08,20.85
2002-04-09,21.65
2002-04-10,22.51
2002-04-11,22.33
2002-04-12,22.030001000000002
2002-04-15,21.700001
2002-04-16,22.379998999999998
2002-04-17,22.370001000000002
2002-04-18,22.15
2002-04-19,22.4
2002-04-22,22.059998999999998
2002-04-23,22.02
2002-04-24,22.75
2002-04-25,22.75
2002-04-26,22.9
2002-04-29,23.120001000000002
2002-04-30,23.59
2002-05-01,24.129998999999998
2002-05-02,23.799999
2002-05-03,23.26
2002-05-06,22.959999
2002-05-07,22.790001
2002-05-08,23.610001
2002-05-09,23.450001
2002-05-10,23.299999
2002-05-13,22.93
2002-05-14,23.6
2002-05-15,23.32
2002-05-16,23.68
2002-05-17,23.969998999999998
2002-05-20,24.09
2002-05-21,23.65
2002-05-22,23.200001
2002-05-23,23.15
2002-05-24,22.860001
2002-05-28,22.92
2002-05-29,22.25
2002-05-30,22.309998999999998
2002-05-31,22.51
2002-06-03,22.5
2002-06-04,21.950001
2002-06-05,22.530001000000002
2002-06-06,22.18
2002-06-07,22.02
2002-06-10,22.4
2002-06-11,22.24
2002-06-12,21.93
2002-06-13,21.24
2002-06-14,20.51
2002-06-17,21.299999
2002-06-18,22.02
2002-06-19,21.75
2002-06-20,21.440001000000002
2002-06-21,21.360001
2002-06-24,20.5
2002-06-25,19.959999
2002-06-26,19.700001
2002-06-27,19.950001
2002-06-28,19.5
2002-07-01,19.969998999999998
2002-07-02,19.52
2002-07-03,19.6
2002-07-05,20.5
2002-07-08,20.18
2002-07-09,19.85
2002-07-10,19.68
2002-07-11,19.73
2002-07-12,19.530001000000002
2002-07-15,19.049999
2002-07-16,19.0
2002-07-17,19.299999
2002-07-18,19.200001
2002-07-19,18.950001
2002-07-22,18.059998999999998
2002-07-23,17.4
2002-07-24,18.15
2002-07-25,18.809998999999998
2002-07-26,18.42
2002-07-29,19.5
2002-07-30,20.18
2002-07-31,19.82
2002-08-01,19.360001
2002-08-02,17.85
2002-08-05,17.42
2002-08-06,18.1
2002-08-07,18.16
2002-08-08,18.75
2002-08-09,18.49
2002-08-12,17.92
2002-08-13,17.459999
2002-08-14,17.389999
2002-08-15,18.450001
2002-08-16,19.030001000000002
2002-08-19,19.389999
2002-08-20,19.18
2002-08-21,19.4
2002-08-22,19.540001
2002-08-23,19.25
2002-08-26,19.6
2002-08-27,19.4
2002-08-28,18.25
2002-08-29,17.98
2002-08-30,17.700001
2002-09-03,17.389999
2002-09-04,17.450001
2002-09-05,17.030001000000002
2002-09-06,16.68
2002-09-09,16.200001
2002-09-10,16.41
2002-09-11,16.25
2002-09-12,15.59
2002-09-13,15.06
2002-09-16,15.3
2002-09-17,15.15
2002-09-18,15.08
2002-09-19,14.35
2002-09-20,15.15
2002-09-23,14.94
2002-09-24,14.27
2002-09-25,15.87
2002-09-26,16.459999
2002-09-27,16.299999
2002-09-30,15.92
2002-10-01,16.549999
2002-10-02,16.02
2002-10-03,16.049999
2002-10-04,15.87
2002-10-07,15.01
2002-10-08,15.96
2002-10-09,16.08
2002-10-10,16.84
2002-10-11,18.4
2002-10-14,17.77
2002-10-15,18.25
2002-10-16,18.27
2002-10-17,18.969998999999998
2002-10-18,18.969998999999998
2002-10-21,19.469998999999998
2002-10-22,19.52
2002-10-23,19.959999
2002-10-24,19.549999
2002-10-25,19.280001000000002
2002-10-28,19.01
2002-10-29,18.25
2002-10-30,18.1
2002-10-31,18.360001
2002-11-01,18.469998999999998
2002-11-04,19.25
2002-11-05,19.93
2002-11-06,20.65
2002-11-07,20.120001000000002
2002-11-08,20.200001
2002-11-11,19.709999
2002-11-12,19.959999
2002-11-13,20.379998999999998
2002-11-14,21.1
2002-11-15,20.799999
2002-11-18,20.9
2002-11-19,20.6
2002-11-20,20.85
2002-11-21,22.280001000000002
2002-11-22,22.0
2002-11-25,22.15
2002-11-26,21.459999
2002-11-27,22.0
2002-11-29,21.68
2002-12-02,21.379998999999998
2002-12-03,19.33
2002-12-04,19.200001
2002-12-05,18.98
2002-12-06,19.030001000000002
