Date,FRC
2019-12-31,117.449997
2020-01-02,117.980003
2020-01-03,117.66999799999999
2020-01-06,116.220001
2020-01-07,115.620003
2020-01-08,116.089996
2020-01-09,115.75
2020-01-10,114.300003
2020-01-13,115.449997
2020-01-14,120.75
2020-01-15,117.379997
2020-01-16,119.07
2020-01-17,118.18
2020-01-21,117.120003
2020-01-22,117.339996
2020-01-23,115.910004
2020-01-24,113.75
2020-01-27,111.989998
2020-01-28,113.610001
2020-01-29,112.07
2020-01-30,112.980003
2020-01-31,110.879997
2020-02-03,112.279999
2020-02-04,114.389999
2020-02-05,116.629997
2020-02-06,116.220001
2020-02-07,115.010002
2020-02-10,115.889999
2020-02-11,117.16999799999999
2020-02-12,117.93
2020-02-13,118.110001
2020-02-14,117.730003
2020-02-18,116.809998
2020-02-19,117.269997
2020-02-20,117.690002
2020-02-21,116.620003
2020-02-24,114.339996
2020-02-25,109.970001
2020-02-26,107.82
2020-02-27,104.589996
2020-02-28,100.57
2020-03-02,105.68
2020-03-03,101.760002
2020-03-04,104.709999
2020-03-05,99.870003
2020-03-06,94.910004
2020-03-09,86.349998
2020-03-10,92.129997
2020-03-11,89.220001
2020-03-12,87.43
2020-03-13,96.809998
2020-03-16,82.91999799999999
2020-03-17,93.599998
2020-03-18,85.349998
2020-03-19,90.059998
2020-03-20,79.57
2020-03-23,75.599998
2020-03-24,82.790001
2020-03-25,84.449997
2020-03-26,81.389999
2020-03-27,82.339996
2020-03-30,86.400002
2020-03-31,82.279999
2020-04-01,81.660004
2020-04-02,83.959999
2020-04-03,81.779999
2020-04-06,88.57
2020-04-07,90.190002
2020-04-08,93.400002
2020-04-09,99.5
2020-04-13,93.410004
2020-04-14,99.589996
2020-04-15,94.529999
2020-04-16,95.190002
2020-04-17,100.019997
2020-04-20,100.41999799999999
2020-04-21,97.730003
2020-04-22,98.120003
2020-04-23,99.08000200000001
2020-04-24,100.050003
2020-04-27,104.709999
2020-04-28,105.260002
2020-04-29,106.83000200000001
2020-04-30,104.290001
2020-05-01,100.589996
2020-05-04,99.0
2020-05-05,99.760002
2020-05-06,99.559998
2020-05-07,101.879997
2020-05-08,103.910004
2020-05-11,102.68
2020-05-12,98.949997
2020-05-13,95.709999
2020-05-14,96.18
2020-05-15,95.910004
2020-05-18,101.08000200000001
2020-05-19,97.610001
2020-05-20,98.779999
2020-05-21,98.550003
2020-05-22,97.300003
2020-05-26,104.559998
2020-05-27,111.769997
