Date,CNC
2016-02-08,26.860001
2016-02-09,27.754998999999998
2016-02-10,27.450001
2016-02-11,26.860001
2016-02-12,26.915001
2016-02-16,27.575001
2016-02-17,28.809998999999998
2016-02-18,27.959999
2016-02-19,27.715
2016-02-22,28.860001
2016-02-23,28.57
2016-02-24,28.635
2016-02-25,28.754998999999998
2016-02-26,28.84
2016-02-29,28.48
2016-03-01,29.24
2016-03-02,29.594998999999998
2016-03-03,30.16
2016-03-04,29.375
2016-03-07,29.205
2016-03-08,28.629998999999998
2016-03-09,29.075001
2016-03-10,28.959999
2016-03-11,30.334999
2016-03-14,30.01
2016-03-15,29.275
2016-03-16,29.025
2016-03-17,28.09
2016-03-18,29.27
2016-03-21,28.99
2016-03-22,30.190001000000002
2016-03-23,31.35
2016-03-24,31.879998999999998
2016-03-28,31.195
2016-03-29,31.299999
2016-03-30,31.23
2016-03-31,30.785
2016-04-01,30.895
2016-04-04,30.695
2016-04-05,30.315001000000002
2016-04-06,30.73
2016-04-07,30.959999
2016-04-08,30.450001
2016-04-11,29.715
2016-04-12,29.51
2016-04-13,29.860001
2016-04-14,29.605
2016-04-15,29.299999
2016-04-18,29.695
2016-04-19,29.575001
2016-04-20,29.85
2016-04-21,30.25
2016-04-22,31.174999
2016-04-25,31.43
2016-04-26,33.355
2016-04-27,32.75
2016-04-28,31.809998999999998
2016-04-29,30.98
2016-05-02,31.434998999999998
2016-05-03,31.32
2016-05-04,30.565001000000002
2016-05-05,30.34
2016-05-06,29.879998999999998
2016-05-09,30.33
2016-05-10,29.58
2016-05-11,28.674999
2016-05-12,28.215
2016-05-13,28.32
2016-05-16,28.57
2016-05-17,28.215
2016-05-18,28.504998999999998
2016-05-19,28.315001000000002
2016-05-20,28.620001000000002
2016-05-23,28.709999
2016-05-24,29.379998999999998
2016-05-25,30.084999
2016-05-26,30.5
2016-05-27,30.895
2016-05-31,31.174999
2016-06-01,31.625
2016-06-02,32.580002
2016-06-03,32.535
2016-06-06,33.325001
2016-06-07,33.310001
2016-06-08,34.110001000000004
2016-06-09,34.18
2016-06-10,33.959998999999996
2016-06-13,33.650002
2016-06-14,33.514998999999996
2016-06-15,33.505001
2016-06-16,33.470001
2016-06-17,33.505001
2016-06-20,34.610001000000004
2016-06-21,34.555
2016-06-22,34.59
2016-06-23,34.919998
2016-06-24,34.605
2016-06-27,33.865002000000004
2016-06-28,33.904999
2016-06-29,35.330002
2016-06-30,35.685001
2016-07-01,35.645
2016-07-05,34.849998
2016-07-06,34.715
2016-07-07,34.5
2016-07-08,35.465
2016-07-11,35.799999
2016-07-12,36.215
2016-07-13,36.139998999999996
2016-07-14,36.025002
2016-07-15,35.665001000000004
2016-07-18,36.055
2016-07-19,35.895
2016-07-20,36.224998
2016-07-21,36.5
2016-07-22,37.695
2016-07-25,37.630001
2016-07-26,34.435001
2016-07-27,33.705002
2016-07-28,34.98
2016-07-29,35.275002
2016-08-01,34.720001
2016-08-02,34.43
2016-08-03,35.77
2016-08-04,35.634997999999996
2016-08-05,35.474998
2016-08-08,35.145
2016-08-09,35.205002
2016-08-10,35.044998
2016-08-11,34.790001000000004
2016-08-12,35.119999
2016-08-15,35.48
2016-08-16,34.75
2016-08-17,34.084998999999996
2016-08-18,34.715
2016-08-19,35.040001000000004
2016-08-22,35.32
2016-08-23,34.965
2016-08-24,34.369999
2016-08-25,33.849998
2016-08-26,33.830002
2016-08-29,33.740002000000004
2016-08-30,34.424999
2016-08-31,34.145
2016-09-01,33.669998
2016-09-02,34.310001
2016-09-06,32.650002
2016-09-07,33.52
2016-09-08,33.834998999999996
2016-09-09,33.424999
2016-09-12,34.02
2016-09-13,33.389998999999996
2016-09-14,33.080002
2016-09-15,33.619999
2016-09-16,33.650002
2016-09-19,33.709998999999996
2016-09-20,33.445
2016-09-21,34.139998999999996
2016-09-22,34.5
2016-09-23,34.275002
2016-09-26,34.064999
2016-09-27,34.540001000000004
2016-09-28,34.52
2016-09-29,33.825001
2016-09-30,33.48
2016-10-03,31.655001000000002
2016-10-04,31.15
2016-10-05,30.950001
2016-10-06,31.049999
2016-10-07,30.959999
2016-10-10,31.540001
2016-10-11,30.85
2016-10-12,30.415001
2016-10-13,30.110001
2016-10-14,30.030001000000002
2016-10-17,29.865
2016-10-18,30.705
2016-10-19,31.094998999999998
2016-10-20,30.965
2016-10-21,31.049999
2016-10-24,31.525
2016-10-25,32.68
2016-10-26,31.975
2016-10-27,31.709999
2016-10-28,31.57
2016-10-31,31.24
2016-11-01,30.98
2016-11-02,30.450001
2016-11-03,30.33
2016-11-04,30.805
2016-11-07,32.610001000000004
2016-11-08,33.400002
2016-11-09,27.025
2016-11-10,27.715
2016-11-11,25.34
2016-11-14,25.785
2016-11-15,27.375
2016-11-16,27.805
2016-11-17,28.700001
2016-11-18,28.450001
2016-11-21,28.905001000000002
2016-11-22,27.959999
2016-11-23,28.205
2016-11-25,28.385
2016-11-28,27.725
2016-11-29,28.799999
2016-11-30,28.815001000000002
2016-12-01,28.975
2016-12-02,28.74
2016-12-05,28.48
2016-12-06,28.295
2016-12-07,28.365
2016-12-08,28.469998999999998
2016-12-09,28.4
2016-12-12,28.129998999999998
2016-12-13,28.51
2016-12-14,28.07
2016-12-15,28.620001000000002
2016-12-16,28.26
2016-12-19,28.1
2016-12-20,28.360001
2016-12-21,29.25
2016-12-22,29.030001000000002
2016-12-23,29.32
2016-12-27,29.32
2016-12-28,28.735001
2016-12-29,28.415001
2016-12-30,28.254998999999998
2017-01-03,29.155001000000002
2017-01-04,30.125
2017-01-05,30.075001
2017-01-06,30.52
2017-01-09,30.985001
2017-01-10,31.059998999999998
2017-01-11,30.84
2017-01-12,31.355
2017-01-13,31.325001
2017-01-17,31.540001
2017-01-18,31.434998999999998
2017-01-19,31.129998999999998
2017-01-20,31.655001000000002
2017-01-23,31.545
2017-01-24,31.48
2017-01-25,32.240002000000004
2017-01-26,31.745001000000002
2017-01-27,31.9
2017-01-30,31.375
2017-01-31,31.635
2017-02-01,32.099998
2017-02-02,32.005001
2017-02-03,32.360001000000004
2017-02-06,31.815001000000002
2017-02-07,33.5
2017-02-08,34.334998999999996
2017-02-09,34.669998
2017-02-10,34.700001
2017-02-13,34.965
2017-02-14,35.465
2017-02-15,35.724998
2017-02-16,35.035
2017-02-17,33.805
2017-02-21,35.139998999999996
2017-02-22,35.119999
2017-02-23,35.290001000000004
2017-02-24,35.305
2017-02-27,35.555
2017-02-28,35.25
2017-03-01,36.209998999999996
2017-03-02,35.619999
2017-03-03,35.485001000000004
2017-03-06,35.485001000000004
2017-03-07,35.279999
2017-03-08,35.119999
2017-03-09,34.779999
2017-03-10,34.215
2017-03-13,34.715
2017-03-14,33.75
2017-03-15,34.279999
2017-03-16,34.299999
2017-03-17,34.294998
2017-03-20,33.860001000000004
2017-03-21,33.459998999999996
2017-03-22,34.005001
2017-03-23,32.654999
2017-03-24,34.365002000000004
2017-03-27,35.115002000000004
2017-03-28,35.415001000000004
2017-03-29,35.544998
2017-03-30,36.075001
2017-03-31,35.630001
2017-04-03,35.834998999999996
2017-04-04,34.884997999999996
2017-04-05,35.369999
2017-04-06,35.740002000000004
2017-04-07,35.52
2017-04-10,35.884997999999996
2017-04-11,36.099998
2017-04-12,35.439999
2017-04-13,35.279999
2017-04-17,35.514998999999996
2017-04-18,35.584998999999996
2017-04-19,35.849998
2017-04-20,35.865002000000004
2017-04-21,35.32
2017-04-24,35.994999
2017-04-25,36.724998
2017-04-26,36.400002
2017-04-27,36.474998
2017-04-28,37.200001
2017-05-01,37.665001000000004
2017-05-02,38.494999
2017-05-03,38.02
2017-05-04,37.935001
2017-05-05,38.439999
2017-05-08,37.895
2017-05-09,37.865002000000004
2017-05-10,38.68
2017-05-11,38.119999
2017-05-12,37.834998999999996
2017-05-15,38.200001
2017-05-16,38.220001
2017-05-17,37.709998999999996
2017-05-18,37.810001
2017-05-19,37.535
2017-05-22,37.009997999999996
2017-05-23,36.994999
2017-05-24,37.375
2017-05-25,37.625
2017-05-26,37.285
2017-05-30,36.73
2017-05-31,36.314999
2017-06-01,37.625
2017-06-02,37.595001
2017-06-05,37.799999
2017-06-06,38.115002000000004
2017-06-07,38.810001
2017-06-08,38.834998999999996
2017-06-09,38.75
2017-06-12,38.244999
2017-06-13,39.029999
2017-06-14,39.18
2017-06-15,39.509997999999996
2017-06-16,39.314999
2017-06-19,39.314999
2017-06-20,39.16
2017-06-21,40.060001
2017-06-22,41.5
2017-06-23,42.075001
2017-06-26,41.174999
2017-06-27,40.505001
2017-06-28,40.68
2017-06-29,39.974998
2017-06-30,39.939999
2017-07-03,40.07
2017-07-05,40.794998
2017-07-06,39.849998
2017-07-07,40.630001
2017-07-10,40.564999
2017-07-11,40.990002000000004
2017-07-12,41.25
2017-07-13,41.200001
2017-07-14,41.400002
2017-07-17,41.845001
2017-07-18,42.220001
2017-07-19,42.325001
2017-07-20,42.700001
2017-07-21,42.365002000000004
2017-07-24,42.099998
2017-07-25,41.424999
2017-07-26,41.695
2017-07-27,40.584998999999996
2017-07-28,41.345001
2017-07-31,39.709998999999996
2017-08-01,40.224998
2017-08-02,40.895
2017-08-03,41.595001
2017-08-04,41.189999
2017-08-07,41.299999
2017-08-08,41.360001000000004
2017-08-09,41.365002000000004
2017-08-10,40.705002
2017-08-11,41.07
2017-08-14,41.474998
2017-08-15,41.424999
2017-08-16,41.435001
2017-08-17,41.810001
2017-08-18,41.744999
2017-08-21,42.130001
2017-08-22,43.125
2017-08-23,42.849998
2017-08-24,43.0
2017-08-25,42.950001
2017-08-28,43.169998
2017-08-29,43.110001000000004
2017-08-30,43.215
2017-08-31,44.424999
2017-09-01,44.310001
2017-09-05,44.314999
2017-09-06,44.16
2017-09-07,44.540001000000004
2017-09-08,44.77
2017-09-11,45.27
2017-09-12,45.439999
2017-09-13,49.080002
2017-09-14,47.959998999999996
2017-09-15,47.990002000000004
2017-09-18,47.290001000000004
2017-09-19,44.889998999999996
2017-09-20,45.380001
2017-09-21,45.369999
2017-09-22,46.110001000000004
2017-09-25,45.165001000000004
2017-09-26,46.16
2017-09-27,46.860001000000004
2017-09-28,47.919998
2017-09-29,48.384997999999996
2017-10-02,48.48
2017-10-03,48.485001000000004
2017-10-04,48.384997999999996
2017-10-05,48.674999
2017-10-06,49.005001
2017-10-09,48.610001000000004
2017-10-10,48.174999
2017-10-11,48.025002
2017-10-12,46.84
2017-10-13,45.279999
2017-10-16,45.459998999999996
2017-10-17,46.900002
2017-10-18,46.77
2017-10-19,47.349998
2017-10-20,48.25
2017-10-23,48.994999
2017-10-24,46.509997999999996
2017-10-25,45.380001
2017-10-26,45.564999
2017-10-27,47.205002
2017-10-30,46.904999
2017-10-31,46.834998999999996
2017-11-01,48.325001
2017-11-02,47.904999
2017-11-03,48.014998999999996
2017-11-06,47.66
2017-11-07,47.404999
2017-11-08,46.575001
2017-11-09,46.639998999999996
2017-11-10,46.84
2017-11-13,47.18
2017-11-14,46.514998999999996
2017-11-15,46.075001
2017-11-16,47.970001
2017-11-17,47.57
2017-11-20,46.889998999999996
2017-11-21,46.959998999999996
2017-11-22,48.474998
2017-11-24,48.584998999999996
2017-11-27,49.044998
2017-11-28,48.904999
2017-11-29,49.505001
2017-11-30,51.044998
2017-12-01,50.549999
2017-12-04,49.139998999999996
2017-12-05,49.865002000000004
2017-12-06,49.255001
2017-12-07,50.450001
2017-12-08,50.669998
2017-12-11,49.849998
2017-12-12,50.43
2017-12-13,50.595001
2017-12-14,49.509997999999996
2017-12-15,47.43
2017-12-18,48.965
2017-12-19,50.470001
2017-12-20,51.474998
2017-12-21,51.294998
2017-12-22,51.080002
2017-12-26,51.130001
2017-12-27,51.509997999999996
2017-12-28,51.450001
2017-12-29,50.439999
2018-01-02,51.294998
2018-01-03,52.215
2018-01-04,51.25
2018-01-05,52.744999
2018-01-08,52.459998999999996
2018-01-09,52.985001000000004
2018-01-10,52.900002
2018-01-11,53.389998999999996
2018-01-12,54.740002000000004
2018-01-16,54.650002
2018-01-17,55.674999
2018-01-18,55.5
2018-01-19,55.334998999999996
2018-01-22,55.794998
2018-01-23,55.485001000000004
2018-01-24,55.509997999999996
2018-01-25,55.330002
2018-01-26,55.400002
2018-01-29,55.634997999999996
2018-01-30,54.345001
2018-01-31,53.619999
2018-02-01,53.365002000000004
2018-02-02,51.875
2018-02-05,49.689999
2018-02-06,51.834998999999996
2018-02-07,52.189999
2018-02-08,50.18
2018-02-09,50.830002
2018-02-12,51.544998
2018-02-13,51.5
2018-02-14,51.064999
2018-02-15,49.880001
2018-02-16,50.110001000000004
2018-02-20,50.130001
2018-02-21,50.099998
2018-02-22,49.744999
2018-02-23,50.224998
2018-02-26,51.34
2018-02-27,51.185001
2018-02-28,50.709998999999996
2018-03-01,49.904999
2018-03-02,50.389998999999996
2018-03-05,50.959998999999996
2018-03-06,50.514998999999996
2018-03-07,50.855
2018-03-08,50.139998999999996
2018-03-09,51.330002
2018-03-12,50.150002
2018-03-13,50.834998999999996
2018-03-14,51.779999
2018-03-15,52.619999
2018-03-16,52.805
2018-03-19,52.205002
2018-03-20,51.825001
2018-03-21,52.345001
2018-03-22,51.919998
2018-03-23,50.735001000000004
2018-03-26,50.849998
2018-03-27,50.57
2018-03-28,50.174999
2018-03-29,53.435001
2018-04-02,53.125
2018-04-03,53.105
2018-04-04,53.205002
2018-04-05,54.474998
2018-04-06,53.514998999999996
2018-04-09,53.290001000000004
2018-04-10,53.98
2018-04-11,52.965
2018-04-12,53.009997999999996
2018-04-13,53.32
2018-04-16,54.959998999999996
2018-04-17,56.055
2018-04-18,56.110001000000004
2018-04-19,55.685001
2018-04-20,55.314999
2018-04-23,55.285
2018-04-24,53.869999
2018-04-25,54.645
2018-04-26,54.5
2018-04-27,55.084998999999996
2018-04-30,54.290001000000004
2018-05-01,54.384997999999996
2018-05-02,57.119999
2018-05-03,57.505001
2018-05-04,58.325001
2018-05-07,57.744999
2018-05-08,56.705002
2018-05-09,56.415001000000004
2018-05-10,56.529999
2018-05-11,57.220001
2018-05-14,57.365002000000004
2018-05-15,56.549999
2018-05-16,56.529999
2018-05-17,57.285
2018-05-18,57.689999
2018-05-21,58.025002
2018-05-22,57.865002000000004
2018-05-23,58.235001000000004
2018-05-24,58.305
2018-05-25,59.209998999999996
2018-05-29,58.455002
2018-05-30,59.404999
2018-05-31,58.580002
2018-06-01,58.785
2018-06-04,59.125
2018-06-05,59.005001
2018-06-06,59.485001000000004
2018-06-07,59.59
2018-06-08,59.904999
2018-06-11,60.970001
2018-06-12,61.855
2018-06-13,62.334998999999996
2018-06-14,61.75
2018-06-15,61.884997999999996
2018-06-18,62.52
2018-06-19,62.134997999999996
2018-06-20,62.875
2018-06-21,62.305
2018-06-22,62.799999
2018-06-25,61.915001000000004
2018-06-26,61.674999
2018-06-27,61.055
2018-06-28,61.889998999999996
2018-06-29,61.605
2018-07-02,62.029999
2018-07-03,62.59
2018-07-05,63.994999
2018-07-06,64.58000200000001
2018-07-09,64.650002
2018-07-10,65.305
2018-07-11,65.724998
2018-07-12,66.339996
2018-07-13,67.264999
2018-07-16,66.614998
2018-07-17,66.95500200000001
2018-07-18,67.010002
2018-07-19,67.625
2018-07-20,67.724998
2018-07-23,68.059998
2018-07-24,65.0
2018-07-25,65.940002
2018-07-26,66.514999
2018-07-27,66.040001
2018-07-30,64.699997
2018-07-31,65.165001
2018-08-01,66.400002
2018-08-02,67.550003
2018-08-03,67.415001
2018-08-06,67.595001
2018-08-07,67.839996
2018-08-08,68.730003
2018-08-09,69.235001
2018-08-10,69.245003
2018-08-13,69.754997
2018-08-14,71.839996
2018-08-15,71.849998
2018-08-16,71.959999
2018-08-17,71.855003
2018-08-20,71.540001
2018-08-21,71.900002
2018-08-22,72.029999
2018-08-23,72.175003
2018-08-24,72.620003
2018-08-27,72.764999
2018-08-28,73.190002
2018-08-29,73.440002
2018-08-30,73.345001
2018-08-31,73.239998
2018-09-04,73.105003
2018-09-05,72.614998
2018-09-06,72.654999
2018-09-07,73.025002
2018-09-10,71.714996
2018-09-11,72.144997
2018-09-12,72.139999
2018-09-13,72.464996
2018-09-14,72.620003
2018-09-17,70.875
2018-09-18,71.41999799999999
2018-09-19,71.535004
2018-09-20,71.415001
2018-09-21,71.355003
2018-09-24,71.489998
2018-09-25,71.110001
2018-09-26,70.790001
2018-09-27,71.610001
2018-09-28,72.389999
2018-10-01,72.675003
2018-10-02,72.5
2018-10-03,72.584999
2018-10-04,71.474998
2018-10-05,71.985001
2018-10-08,71.349998
2018-10-09,71.495003
2018-10-10,70.974998
2018-10-11,69.464996
2018-10-12,70.410004
2018-10-15,69.709999
2018-10-16,73.230003
2018-10-17,72.68
2018-10-18,72.949997
2018-10-19,71.389999
2018-10-22,70.654999
2018-10-23,67.184998
2018-10-24,64.764999
2018-10-25,65.724998
2018-10-26,63.625
2018-10-29,62.445
2018-10-30,64.074997
2018-10-31,65.160004
2018-11-01,65.565002
2018-11-02,64.654999
2018-11-05,65.885002
2018-11-06,65.440002
2018-11-07,71.480003
2018-11-08,71.824997
2018-11-09,71.154999
2018-11-12,68.790001
2018-11-13,68.470001
2018-11-14,68.095001
2018-11-15,67.934998
2018-11-16,68.0
2018-11-19,65.684998
2018-11-20,65.160004
2018-11-21,66.764999
2018-11-23,68.095001
2018-11-26,69.224998
2018-11-27,68.04499799999999
2018-11-28,70.43
2018-11-29,70.970001
2018-11-30,71.125
2018-12-03,73.415001
2018-12-04,71.089996
2018-12-06,67.720001
2018-12-07,66.610001
2018-12-10,66.230003
2018-12-11,66.415001
2018-12-12,67.144997
2018-12-13,66.434998
2018-12-14,63.764998999999996
2018-12-17,60.709998999999996
2018-12-18,60.044998
2018-12-19,59.459998999999996
2018-12-20,57.825001
2018-12-21,56.255001
2018-12-24,54.544998
2018-12-26,57.689999
2018-12-27,56.880001
2018-12-28,56.400002
2018-12-31,57.650002
2019-01-02,56.5
2019-01-03,54.959998999999996
2019-01-04,56.764998999999996
2019-01-07,57.25
2019-01-08,58.040001000000004
2019-01-09,59.115002000000004
2019-01-10,59.209998999999996
2019-01-11,59.990002000000004
2019-01-14,60.950001
2019-01-15,62.560001
2019-01-16,63.23
2019-01-17,62.634997999999996
2019-01-18,63.310001
2019-01-22,62.775002
2019-01-23,62.77
2019-01-24,63.365002000000004
2019-01-25,64.5
2019-01-28,64.480003
2019-01-29,63.945
2019-01-30,65.029999
2019-01-31,65.285004
2019-02-01,65.889999
2019-02-04,64.985001
2019-02-05,63.735001000000004
2019-02-06,63.080002
2019-02-07,63.91
2019-02-08,62.900002
2019-02-11,61.950001
2019-02-12,63.049999
2019-02-13,63.689999
2019-02-14,63.959998999999996
2019-02-15,64.970001
2019-02-19,64.410004
2019-02-20,65.279999
2019-02-21,63.509997999999996
2019-02-22,64.010002
2019-02-25,64.019997
2019-02-26,63.790001000000004
2019-02-27,61.889998999999996
2019-02-28,60.889998999999996
2019-03-01,61.34
2019-03-04,58.560001
2019-03-05,58.080002
2019-03-06,56.880001
2019-03-07,56.43
2019-03-08,56.560001
2019-03-11,57.450001
2019-03-12,58.279999
2019-03-13,59.98
2019-03-14,59.380001
2019-03-15,59.150002
2019-03-18,59.360001000000004
2019-03-19,59.970001
2019-03-20,58.68
2019-03-21,58.91
2019-03-22,57.139998999999996
2019-03-25,57.049999
2019-03-26,54.849998
2019-03-27,52.119999
2019-03-28,52.82
2019-03-29,53.099998
2019-04-01,54.16
2019-04-02,53.689999
2019-04-03,53.369999
2019-04-04,53.560001
2019-04-05,55.84
2019-04-08,56.639998999999996
2019-04-09,57.880001
2019-04-10,57.290001000000004
2019-04-11,55.130001
2019-04-12,52.919998
2019-04-15,53.220001
2019-04-16,50.07
2019-04-17,47.009997999999996
2019-04-18,48.200001
2019-04-22,48.080002
2019-04-23,50.310001
2019-04-24,50.200001
2019-04-25,50.23
2019-04-26,52.630001
2019-04-29,52.259997999999996
2019-04-30,51.560001
2019-05-01,49.73
2019-05-02,51.619999
2019-05-03,52.59
2019-05-06,56.040001000000004
2019-05-07,55.849998
2019-05-08,56.619999
2019-05-09,54.740002000000004
2019-05-10,55.049999
2019-05-13,54.900002
2019-05-14,54.740002000000004
2019-05-15,54.43
2019-05-16,55.57
2019-05-17,56.040001000000004
2019-05-20,55.509997999999996
2019-05-21,57.139998999999996
2019-05-22,56.779999
2019-05-23,55.419998
2019-05-24,56.869999
2019-05-28,56.09
2019-05-29,56.23
2019-05-30,57.0
2019-05-31,57.75
2019-06-03,51.82
2019-06-04,53.939999
2019-06-05,53.869999
2019-06-06,53.889998999999996
2019-06-07,54.209998999999996
2019-06-10,54.970001
2019-06-11,54.16
2019-06-12,53.689999
2019-06-13,53.740002000000004
2019-06-14,53.549999
2019-06-17,55.009997999999996
2019-06-18,55.259997999999996
2019-06-19,55.459998999999996
2019-06-20,55.380001
2019-06-21,56.369999
2019-06-24,55.330002
2019-06-25,53.91
2019-06-26,52.02
2019-06-27,52.439999
2019-06-28,52.439999
2019-07-01,51.349998
2019-07-02,51.540001000000004
2019-07-03,51.349998
2019-07-05,51.48
2019-07-08,51.259997999999996
2019-07-09,50.450001
2019-07-10,51.209998999999996
2019-07-11,53.220001
2019-07-12,54.509997999999996
2019-07-15,54.060001
2019-07-16,53.740002000000004
2019-07-17,53.23
2019-07-18,53.169998
2019-07-19,52.66
2019-07-22,52.189999
2019-07-23,52.560001
2019-07-24,53.73
2019-07-25,52.130001
2019-07-26,53.419998
2019-07-29,53.84
2019-07-30,53.799999
2019-07-31,52.09
2019-08-01,51.349998
2019-08-02,50.970001
2019-08-05,48.52
2019-08-06,48.950001
2019-08-07,48.959998999999996
2019-08-08,49.450001
2019-08-09,48.700001
2019-08-12,47.959998999999996
2019-08-13,49.73
2019-08-14,47.779999
2019-08-15,47.560001
2019-08-16,48.009997999999996
2019-08-19,47.439999
2019-08-20,46.540001000000004
2019-08-21,46.93
2019-08-22,45.549999
2019-08-23,44.720001
2019-08-26,45.27
2019-08-27,45.029999
2019-08-28,45.32
2019-08-29,46.32
2019-08-30,46.619999
2019-09-03,46.139998999999996
2019-09-04,45.610001000000004
2019-09-05,46.139998999999996
2019-09-06,45.889998999999996
2019-09-09,46.23
2019-09-10,47.310001
2019-09-11,46.779999
2019-09-12,44.889998999999996
2019-09-13,45.400002
2019-09-16,46.119999
2019-09-17,45.549999
2019-09-18,46.0
2019-09-19,46.450001
2019-09-20,46.389998999999996
2019-09-23,46.389998999999996
2019-09-24,45.779999
2019-09-25,45.330002
2019-09-26,43.130001
2019-09-27,43.169998
2019-09-30,43.259997999999996
2019-10-01,42.75
2019-10-02,42.73
2019-10-03,43.23
2019-10-04,43.57
2019-10-07,43.82
2019-10-08,42.759997999999996
2019-10-09,43.82
2019-10-10,44.09
2019-10-11,44.27
2019-10-14,43.900002
2019-10-15,45.209998999999996
2019-10-16,45.540001000000004
2019-10-17,47.18
2019-10-18,46.880001
2019-10-21,45.77
2019-10-22,48.75
2019-10-23,48.389998999999996
2019-10-24,47.639998999999996
2019-10-25,48.23
2019-10-28,48.599998
2019-10-29,49.91
2019-10-30,54.040001000000004
2019-10-31,53.080002
2019-11-01,52.130001
2019-11-04,51.709998999999996
2019-11-05,51.84
2019-11-06,50.830002
2019-11-07,53.09
2019-11-08,55.060001
2019-11-11,53.959998999999996
2019-11-12,55.200001
2019-11-13,55.349998
2019-11-14,54.650002
2019-11-15,57.560001
2019-11-18,59.360001000000004
2019-11-19,59.389998999999996
2019-11-20,59.459998999999996
2019-11-21,59.689999
2019-11-22,59.450001
2019-11-25,61.169998
2019-11-26,60.02
2019-11-27,60.439999
2019-11-29,60.470001
2019-12-02,60.18
2019-12-03,60.07
2019-12-04,59.98
2019-12-05,60.02
2019-12-06,60.98
2019-12-09,59.169998
2019-12-10,59.619999
2019-12-11,58.639998999999996
2019-12-12,58.52
2019-12-13,57.709998999999996
2019-12-16,60.02
2019-12-17,58.939999
2019-12-18,60.349998
2019-12-19,61.869999
2019-12-20,61.93
2019-12-23,62.900002
2019-12-24,63.23
2019-12-26,63.400002
2019-12-27,63.650002
2019-12-30,63.040001000000004
2019-12-31,62.869999
2020-01-02,61.880001
2020-01-03,61.16
2020-01-06,63.029999
2020-01-07,63.029999
2020-01-08,64.370003
2020-01-09,64.160004
2020-01-10,64.480003
2020-01-13,63.400002
2020-01-14,63.169998
2020-01-15,64.519997
2020-01-16,65.129997
2020-01-17,64.540001
2020-01-21,65.489998
2020-01-22,66.760002
2020-01-23,68.019997
2020-01-24,66.610001
2020-01-27,63.419998
2020-01-28,65.25
2020-01-29,65.199997
2020-01-30,63.52
2020-01-31,62.810001
2020-02-03,62.880001
2020-02-04,61.970001
2020-02-05,66.07
2020-02-06,64.349998
2020-02-07,63.16
2020-02-10,63.0
2020-02-11,63.709998999999996
2020-02-12,66.489998
2020-02-13,65.889999
2020-02-14,64.940002
2020-02-18,66.709999
2020-02-19,67.370003
2020-02-20,65.730003
2020-02-21,65.489998
2020-02-24,59.349998
2020-02-25,55.950001
2020-02-26,54.389998999999996
2020-02-27,52.619999
2020-02-28,53.02
2020-03-02,55.439999
2020-03-03,54.029999
2020-03-04,62.459998999999996
2020-03-05,59.720001
2020-03-06,58.560001
2020-03-09,55.360001000000004
2020-03-10,60.369999
2020-03-11,57.950001
2020-03-12,57.130001
2020-03-13,63.57
2020-03-16,54.029999
2020-03-17,57.990002000000004
2020-03-18,52.68
2020-03-19,53.599998
2020-03-20,48.849998
2020-03-23,45.549999
2020-03-24,48.73
2020-03-25,52.290001000000004
2020-03-26,58.299999
2020-03-27,55.099998
2020-03-30,57.709998999999996
2020-03-31,59.41
2020-04-01,56.119999
2020-04-02,56.360001000000004
2020-04-03,54.599998
2020-04-06,60.119999
2020-04-07,60.150002
2020-04-08,65.150002
2020-04-09,66.41999799999999
2020-04-13,65.150002
2020-04-14,66.400002
2020-04-15,69.019997
2020-04-16,72.849998
2020-04-17,71.290001
2020-04-20,68.41999799999999
2020-04-21,66.239998
2020-04-22,68.349998
2020-04-23,69.239998
2020-04-24,70.58000200000001
2020-04-27,70.82
2020-04-28,67.16999799999999
2020-04-29,66.16999799999999
2020-04-30,66.58000200000001
2020-05-01,64.970001
2020-05-04,65.860001
2020-05-05,68.349998
2020-05-06,65.5
2020-05-07,64.610001
2020-05-08,65.879997
2020-05-11,67.540001
2020-05-12,66.75
2020-05-13,64.690002
2020-05-14,65.839996
2020-05-15,68.699997
2020-05-18,67.739998
2020-05-19,66.910004
2020-05-20,65.32
2020-05-21,65.650002
2020-05-22,64.839996
2020-05-26,64.489998
2020-05-27,65.690002
