Date,SLG
2007-01-09,133.800003
2007-01-10,135.800003
2007-01-11,137.190002
2007-01-12,138.259995
2007-01-16,139.600006
2007-01-17,139.309998
2007-01-18,140.33999599999999
2007-01-19,143.0
2007-01-22,142.449997
2007-01-23,143.130005
2007-01-24,145.699997
2007-01-25,146.429993
2007-01-26,148.009995
2007-01-29,146.869995
2007-01-30,144.899994
2007-01-31,146.580002
2007-02-01,148.83999599999999
2007-02-02,150.970001
2007-02-05,152.380005
2007-02-06,152.759995
2007-02-07,156.100006
2007-02-08,155.03999299999998
2007-02-09,152.479996
2007-02-12,148.080002
2007-02-13,151.199997
2007-02-14,149.520004
2007-02-15,150.899994
2007-02-16,151.639999
2007-02-20,152.21000700000002
2007-02-21,151.800003
2007-02-22,151.0
2007-02-23,147.25
2007-02-26,146.71000700000002
2007-02-27,143.399994
2007-02-28,145.880005
2007-03-01,145.389999
2007-03-02,141.860001
2007-03-05,137.149994
2007-03-06,141.619995
2007-03-07,138.509995
2007-03-08,140.889999
2007-03-09,141.580002
2007-03-12,142.399994
2007-03-13,139.470001
2007-03-14,139.360001
2007-03-15,139.610001
2007-03-16,138.46000700000002
2007-03-19,138.649994
2007-03-20,138.639999
2007-03-21,137.110001
2007-03-22,138.380005
2007-03-23,138.619995
2007-03-26,137.240005
2007-03-27,134.949997
2007-03-28,133.220001
2007-03-29,133.75
2007-03-30,137.179993
2007-04-02,139.080002
2007-04-03,139.270004
2007-04-04,137.729996
2007-04-05,136.83999599999999
2007-04-09,139.229996
2007-04-10,139.899994
2007-04-11,137.490005
2007-04-12,137.389999
2007-04-13,139.149994
2007-04-16,139.190002
2007-04-17,141.419998
2007-04-18,139.610001
2007-04-19,139.820007
2007-04-20,140.029999
2007-04-23,142.610001
2007-04-24,142.070007
2007-04-25,141.53999299999998
2007-04-26,141.449997
2007-04-27,143.470001
2007-04-30,140.899994
2007-05-01,139.639999
2007-05-02,140.600006
2007-05-03,140.559998
2007-05-04,138.729996
2007-05-07,138.5
2007-05-08,136.759995
2007-05-09,139.350006
2007-05-10,137.690002
2007-05-11,139.139999
2007-05-14,138.070007
2007-05-15,136.449997
2007-05-16,134.529999
2007-05-17,132.0
2007-05-18,130.889999
2007-05-21,132.610001
2007-05-22,133.820007
2007-05-23,132.199997
2007-05-24,129.929993
2007-05-25,130.279999
2007-05-29,135.75
2007-05-30,139.320007
2007-05-31,140.080002
2007-06-01,139.809998
2007-06-04,142.809998
2007-06-05,141.639999
2007-06-06,140.669998
2007-06-07,135.889999
2007-06-08,137.479996
2007-06-11,134.729996
2007-06-12,132.559998
2007-06-13,134.979996
2007-06-14,133.899994
2007-06-15,138.110001
2007-06-18,134.759995
2007-06-19,133.020004
2007-06-20,129.490005
2007-06-21,127.160004
2007-06-22,126.650002
2007-06-25,122.779999
2007-06-26,123.41999799999999
2007-06-27,126.790001
2007-06-28,124.08000200000001
2007-06-29,123.889999
2007-07-02,128.199997
2007-07-03,129.979996
2007-07-05,133.350006
2007-07-06,133.33999599999999
2007-07-09,133.139999
2007-07-10,130.669998
2007-07-11,129.169998
2007-07-12,130.229996
2007-07-13,132.520004
2007-07-16,132.190002
2007-07-17,131.449997
2007-07-18,130.080002
2007-07-19,131.75
2007-07-20,130.419998
2007-07-23,127.260002
2007-07-24,125.949997
2007-07-25,126.300003
2007-07-26,124.050003
2007-07-27,120.309998
2007-07-30,119.800003
2007-07-31,121.41999799999999
2007-08-01,120.730003
2007-08-02,121.339996
2007-08-03,118.25
2007-08-06,118.370003
2007-08-07,115.900002
2007-08-08,118.459999
2007-08-09,116.349998
2007-08-10,110.83000200000001
2007-08-13,111.970001
2007-08-14,106.0
2007-08-15,103.839996
2007-08-16,104.0
2007-08-17,107.25
2007-08-20,108.690002
2007-08-21,109.510002
2007-08-22,113.16999799999999
2007-08-23,113.41999799999999
2007-08-24,112.83000200000001
2007-08-27,112.099998
2007-08-28,108.400002
2007-08-29,109.529999
2007-08-30,109.150002
2007-08-31,111.510002
2007-09-04,113.470001
2007-09-05,109.089996
2007-09-06,107.470001
2007-09-07,103.839996
2007-09-10,101.610001
2007-09-11,101.860001
2007-09-12,101.800003
2007-09-13,102.650002
2007-09-14,103.739998
2007-09-17,103.589996
2007-09-18,107.610001
2007-09-19,111.559998
2007-09-20,108.519997
2007-09-21,108.559998
2007-09-24,112.099998
2007-09-25,110.199997
2007-09-26,112.019997
2007-09-27,115.769997
2007-09-28,116.769997
2007-10-01,118.68
2007-10-02,121.150002
2007-10-03,120.150002
2007-10-04,118.389999
2007-10-05,122.220001
2007-10-08,122.199997
2007-10-09,122.849998
2007-10-10,122.879997
2007-10-11,123.279999
2007-10-12,120.230003
2007-10-15,119.370003
2007-10-16,117.559998
2007-10-17,117.260002
2007-10-18,120.860001
2007-10-19,114.300003
2007-10-22,117.82
2007-10-23,120.0
2007-10-24,117.0
2007-10-25,116.75
2007-10-26,119.099998
2007-10-29,117.809998
2007-10-30,117.5
2007-10-31,120.660004
2007-11-01,116.800003
2007-11-02,114.040001
2007-11-05,112.25
2007-11-06,114.0
2007-11-07,111.900002
2007-11-08,112.18
2007-11-09,111.480003
2007-11-12,109.32
2007-11-13,113.349998
2007-11-14,113.0
2007-11-15,110.709999
2007-11-16,107.650002
2007-11-19,101.220001
2007-11-20,102.08000200000001
2007-11-21,99.279999
2007-11-23,101.18
2007-11-26,96.540001
2007-11-27,96.800003
2007-11-28,100.0
2007-11-29,100.610001
2007-11-30,103.900002
2007-12-03,101.66999799999999
2007-12-04,97.300003
2007-12-05,99.68
2007-12-06,102.809998
2007-12-07,102.519997
2007-12-10,105.239998
2007-12-11,97.75
2007-12-12,97.279999
2007-12-13,98.050003
2007-12-14,95.25
2007-12-17,89.82
2007-12-18,89.43
2007-12-19,93.699997
2007-12-20,96.290001
2007-12-21,96.879997
2007-12-24,99.989998
2007-12-26,97.860001
2007-12-27,94.510002
2007-12-28,91.139999
2007-12-31,93.459999
2008-01-02,92.559998
2008-01-03,89.279999
2008-01-04,86.839996
2008-01-07,86.459999
2008-01-08,83.839996
2008-01-09,84.839996
2008-01-10,84.699997
2008-01-11,84.800003
2008-01-14,84.900002
2008-01-15,83.0
2008-01-16,84.809998
2008-01-17,83.16999799999999
2008-01-18,83.160004
2008-01-22,85.059998
2008-01-23,90.970001
2008-01-24,89.889999
2008-01-25,88.480003
2008-01-28,94.160004
2008-01-29,93.33000200000001
2008-01-30,89.459999
2008-01-31,92.660004
2008-02-01,98.769997
2008-02-04,96.25
2008-02-05,92.129997
2008-02-06,89.699997
2008-02-07,91.650002
2008-02-08,87.360001
2008-02-11,85.949997
2008-02-12,86.949997
2008-02-13,88.540001
2008-02-14,85.980003
2008-02-15,87.879997
2008-02-19,87.190002
2008-02-20,89.83000200000001
2008-02-21,87.889999
2008-02-22,89.029999
2008-02-25,92.870003
2008-02-26,95.199997
2008-02-27,95.41999799999999
2008-02-28,95.050003
2008-02-29,91.5
2008-03-03,91.190002
2008-03-04,88.370003
2008-03-05,87.099998
2008-03-06,84.510002
2008-03-07,84.41999799999999
2008-03-10,82.480003
2008-03-11,86.050003
2008-03-12,83.129997
2008-03-13,82.860001
2008-03-14,79.730003
2008-03-17,76.779999
2008-03-18,79.519997
2008-03-19,80.300003
2008-03-20,82.83000200000001
2008-03-24,84.110001
2008-03-25,84.129997
2008-03-26,80.120003
2008-03-27,82.720001
2008-03-28,81.339996
2008-03-31,81.470001
2008-04-01,86.489998
2008-04-02,86.699997
2008-04-03,89.010002
2008-04-04,88.489998
2008-04-07,89.510002
2008-04-08,87.360001
2008-04-09,85.019997
2008-04-10,87.58000200000001
2008-04-11,85.379997
2008-04-14,83.129997
2008-04-15,85.690002
2008-04-16,87.58000200000001
2008-04-17,87.940002
2008-04-18,87.690002
2008-04-21,88.209999
2008-04-22,92.199997
2008-04-23,93.309998
2008-04-24,93.449997
2008-04-25,94.0
2008-04-28,93.050003
2008-04-29,92.980003
2008-04-30,92.800003
2008-05-01,97.849998
2008-05-02,98.900002
2008-05-05,99.440002
2008-05-06,99.650002
2008-05-07,95.260002
2008-05-08,95.959999
2008-05-09,94.75
2008-05-12,95.559998
2008-05-13,95.620003
2008-05-14,97.449997
2008-05-15,99.75
2008-05-16,99.940002
2008-05-19,99.660004
2008-05-20,97.900002
2008-05-21,95.25
2008-05-22,94.389999
2008-05-23,93.699997
2008-05-27,95.550003
2008-05-28,96.059998
2008-05-29,98.599998
2008-05-30,99.699997
2008-06-02,96.160004
2008-06-03,97.0
2008-06-04,97.75
2008-06-05,100.739998
2008-06-06,95.08000200000001
2008-06-09,92.91999799999999
2008-06-10,93.050003
2008-06-11,90.480003
2008-06-12,90.959999
2008-06-13,93.940002
2008-06-16,94.07
2008-06-17,91.110001
2008-06-18,89.66999799999999
2008-06-19,89.629997
2008-06-20,87.43
2008-06-23,85.690002
2008-06-24,86.910004
2008-06-25,89.029999
2008-06-26,83.730003
2008-06-27,82.550003
2008-06-30,82.720001
2008-07-01,83.379997
2008-07-02,82.730003
2008-07-03,81.959999
2008-07-07,80.83000200000001
2008-07-08,86.550003
2008-07-09,81.190002
2008-07-10,82.239998
2008-07-11,82.089996
2008-07-14,79.110001
2008-07-15,76.779999
2008-07-16,80.849998
2008-07-17,82.440002
2008-07-18,81.400002
2008-07-21,81.599998
2008-07-22,85.279999
2008-07-23,87.459999
2008-07-24,82.019997
2008-07-25,83.0
2008-07-28,78.900002
2008-07-29,83.639999
2008-07-30,84.970001
2008-07-31,83.339996
2008-08-01,80.940002
2008-08-04,79.66999799999999
2008-08-05,83.949997
2008-08-06,83.559998
2008-08-07,81.360001
2008-08-08,85.190002
2008-08-11,87.480003
2008-08-12,86.889999
2008-08-13,87.25
2008-08-14,89.199997
2008-08-15,87.660004
2008-08-18,85.449997
2008-08-19,84.349998
2008-08-20,84.760002
2008-08-21,83.699997
2008-08-22,86.150002
2008-08-25,83.08000200000001
2008-08-26,83.099998
2008-08-27,83.58000200000001
2008-08-28,86.5
2008-08-29,86.0
2008-09-02,88.5
2008-09-03,90.190002
2008-09-04,88.07
2008-09-05,88.160004
2008-09-08,92.230003
2008-09-09,89.870003
2008-09-10,89.029999
2008-09-11,87.730003
2008-09-12,88.059998
2008-09-15,70.459999
2008-09-16,70.91999799999999
2008-09-17,66.599998
2008-09-18,69.66999799999999
2008-09-19,73.75
2008-09-22,65.010002
2008-09-23,64.870003
2008-09-24,66.089996
2008-09-25,69.83000200000001
2008-09-26,70.18
2008-09-29,63.650002
2008-09-30,64.800003
2008-10-01,62.740002000000004
2008-10-02,54.959998999999996
2008-10-03,54.740002000000004
2008-10-06,49.509997999999996
2008-10-07,45.330002
2008-10-08,49.07
2008-10-09,47.029999
2008-10-10,55.0
2008-10-13,53.75
2008-10-14,46.880001
2008-10-15,41.189999
2008-10-16,40.970001
2008-10-17,42.580002
2008-10-20,41.009997999999996
2008-10-21,41.560001
2008-10-22,34.709998999999996
2008-10-23,32.700001
2008-10-24,29.43
2008-10-27,26.879998999999998
2008-10-28,35.09
2008-10-29,32.779999
2008-10-30,37.82
2008-10-31,42.040001000000004
2008-11-03,35.900002
2008-11-04,38.59
2008-11-05,32.700001
2008-11-06,32.549999
2008-11-07,35.029999
2008-11-10,32.009997999999996
2008-11-11,31.75
2008-11-12,28.75
2008-11-13,32.470001
2008-11-14,27.639999
2008-11-17,25.870001000000002
2008-11-18,24.059998999999998
2008-11-19,17.73
2008-11-20,12.81
2008-11-21,11.36
2008-11-24,16.0
2008-11-25,15.69
2008-11-26,18.66
2008-11-28,18.959999
2008-12-01,15.33
2008-12-02,17.280001000000002
2008-12-03,18.469998999999998
2008-12-04,19.440001000000002
2008-12-05,21.9
2008-12-08,27.889999
2008-12-09,22.040001
2008-12-10,22.719998999999998
2008-12-11,18.129998999999998
2008-12-12,19.93
2008-12-15,20.67
2008-12-16,24.9
2008-12-17,26.26
2008-12-18,24.35
2008-12-19,25.84
2008-12-22,26.16
2008-12-23,26.24
2008-12-24,26.389999
2008-12-26,27.219998999999998
2008-12-29,24.42
2008-12-30,24.98
2008-12-31,25.9
2009-01-02,24.860001
2009-01-05,23.559998999999998
2009-01-06,25.83
2009-01-07,24.07
2009-01-08,23.15
2009-01-09,20.24
2009-01-12,18.200001
2009-01-13,18.4
2009-01-14,17.4
2009-01-15,16.110001
2009-01-16,16.290001
2009-01-20,13.77
2009-01-21,15.22
2009-01-22,14.47
2009-01-23,15.14
2009-01-26,15.46
2009-01-27,15.35
2009-01-28,18.25
2009-01-29,16.34
2009-01-30,15.71
2009-02-02,15.13
2009-02-03,15.51
2009-02-04,15.03
2009-02-05,15.6
2009-02-06,18.07
2009-02-09,18.219998999999998
2009-02-10,16.07
2009-02-11,16.32
2009-02-12,15.68
2009-02-13,14.71
2009-02-17,13.0
2009-02-18,13.42
2009-02-19,12.52
2009-02-20,13.33
2009-02-23,11.86
2009-02-24,13.23
2009-02-25,12.85
2009-02-26,12.21
2009-02-27,11.62
2009-03-02,10.29
2009-03-03,10.77
2009-03-04,11.19
2009-03-05,9.59
2009-03-06,8.69
2009-03-09,9.35
2009-03-10,11.73
2009-03-11,12.24
2009-03-12,14.0
2009-03-13,12.31
2009-03-16,11.28
2009-03-17,12.59
2009-03-18,13.09
2009-03-19,12.32
2009-03-20,10.37
2009-03-23,12.85
2009-03-24,11.99
2009-03-25,11.84
2009-03-26,12.91
2009-03-27,12.29
2009-03-30,10.46
2009-03-31,10.8
2009-04-01,10.68
2009-04-02,11.87
2009-04-03,13.27
2009-04-06,12.08
2009-04-07,10.84
2009-04-08,10.87
2009-04-09,13.02
2009-04-13,13.75
2009-04-14,12.73
2009-04-15,14.93
2009-04-16,16.790001
2009-04-17,19.219998999999998
2009-04-20,14.65
2009-04-21,16.99
2009-04-22,16.76
2009-04-23,17.0
2009-04-24,19.459999
2009-04-27,19.26
2009-04-28,18.5
2009-04-29,18.41
2009-04-30,17.66
2009-05-01,17.6
2009-05-04,20.440001000000002
2009-05-05,20.02
2009-05-06,21.049999
2009-05-07,19.43
2009-05-08,22.6
2009-05-11,22.02
2009-05-12,23.4
2009-05-13,20.74
2009-05-14,20.58
2009-05-15,19.799999
2009-05-18,22.379998999999998
2009-05-19,21.370001000000002
2009-05-20,21.299999
2009-05-21,20.870001000000002
2009-05-22,21.190001000000002
2009-05-26,23.43
2009-05-27,21.530001000000002
2009-05-28,22.24
2009-05-29,22.9
2009-06-01,24.98
2009-06-02,24.84
2009-06-03,24.959999
2009-06-04,26.700001
2009-06-05,26.51
2009-06-08,25.700001
2009-06-09,24.92
2009-06-10,24.41
2009-06-11,24.110001
2009-06-12,25.129998999999998
2009-06-15,23.34
2009-06-16,22.469998999999998
2009-06-17,21.91
2009-06-18,22.23
2009-06-19,22.549999
2009-06-22,20.57
2009-06-23,20.49
2009-06-24,21.610001
2009-06-25,22.24
2009-06-26,22.440001000000002
2009-06-29,22.99
2009-06-30,22.940001000000002
2009-07-01,23.1
2009-07-02,20.950001
2009-07-06,21.790001
2009-07-07,20.1
2009-07-08,19.32
2009-07-09,19.049999
2009-07-10,18.66
2009-07-13,19.799999
2009-07-14,19.91
2009-07-15,21.290001
2009-07-16,21.9
2009-07-17,21.23
2009-07-20,22.17
2009-07-21,21.52
2009-07-22,22.049999
2009-07-23,23.17
2009-07-24,23.51
2009-07-27,23.799999
2009-07-28,24.549999
2009-07-29,23.969998999999998
2009-07-30,25.49
2009-07-31,25.780001000000002
2009-08-03,26.35
2009-08-04,28.66
2009-08-05,29.9
2009-08-06,30.77
2009-08-07,32.48
2009-08-10,32.450001
2009-08-11,31.08
2009-08-12,32.619999
2009-08-13,33.700001
2009-08-14,32.610001000000004
2009-08-17,30.030001000000002
2009-08-18,30.91
2009-08-19,30.16
2009-08-20,32.419998
2009-08-21,34.970001
2009-08-24,35.029999
2009-08-25,35.369999
2009-08-26,35.529999
2009-08-27,36.740002000000004
2009-08-28,37.07
2009-08-31,35.290001000000004
2009-09-01,32.66
2009-09-02,32.389998999999996
2009-09-03,32.959998999999996
2009-09-04,33.599998
2009-09-08,35.619999
2009-09-09,36.279999
2009-09-10,37.200001
2009-09-11,37.119999
2009-09-14,40.060001
2009-09-15,40.599998
2009-09-16,42.5
2009-09-17,43.419998
2009-09-18,43.189999
2009-09-21,43.630001
2009-09-22,46.810001
2009-09-23,43.389998999999996
2009-09-24,41.009997999999996
2009-09-25,41.360001000000004
2009-09-28,43.740002000000004
2009-09-29,43.98
2009-09-30,43.849998
2009-10-01,40.779999
2009-10-02,40.220001
2009-10-05,42.509997999999996
2009-10-06,41.669998
2009-10-07,41.299999
2009-10-08,43.150002
2009-10-09,43.619999
2009-10-12,43.540001000000004
2009-10-13,43.25
2009-10-14,45.619999
2009-10-15,45.48
2009-10-16,44.02
2009-10-19,44.75
2009-10-20,42.939999
2009-10-21,42.34
2009-10-22,43.02
2009-10-23,42.189999
2009-10-26,41.810001
2009-10-27,39.59
2009-10-28,37.959998999999996
2009-10-29,39.41
2009-10-30,38.759997999999996
2009-11-02,37.720001
2009-11-03,38.23
2009-11-04,38.110001000000004
2009-11-05,38.529999
2009-11-06,37.849998
2009-11-09,40.860001000000004
2009-11-10,40.990002000000004
2009-11-11,42.209998999999996
2009-11-12,41.610001000000004
2009-11-13,42.32
2009-11-16,44.049999
2009-11-17,44.009997999999996
2009-11-18,45.310001
2009-11-19,45.369999
2009-11-20,44.98
2009-11-23,46.02
2009-11-24,44.91
2009-11-25,44.68
2009-11-27,42.830002
2009-11-30,44.419998
2009-12-01,45.720001
2009-12-02,47.0
2009-12-03,45.970001
2009-12-04,47.970001
2009-12-07,46.32
2009-12-08,46.59
2009-12-09,46.98
2009-12-10,46.380001
2009-12-11,48.799999
2009-12-14,50.779999
2009-12-15,49.849998
2009-12-16,51.450001
2009-12-17,50.900002
2009-12-18,50.389998999999996
2009-12-21,50.970001
2009-12-22,50.880001
2009-12-23,51.169998
2009-12-24,52.299999
2009-12-28,52.740002000000004
2009-12-29,51.75
2009-12-30,51.580002
2009-12-31,50.240002000000004
2010-01-04,48.93
2010-01-05,48.02
2010-01-06,47.700001
2010-01-07,48.91
2010-01-08,48.560001
2010-01-11,49.43
2010-01-12,49.619999
2010-01-13,50.810001
2010-01-14,50.59
2010-01-15,50.049999
2010-01-19,51.720001
2010-01-20,50.98
2010-01-21,47.709998999999996
2010-01-22,46.0
2010-01-25,45.919998
2010-01-26,45.720001
2010-01-27,45.93
2010-01-28,45.639998999999996
2010-01-29,45.490002000000004
2010-02-01,47.549999
2010-02-02,47.990002000000004
2010-02-03,47.759997999999996
2010-02-04,45.099998
2010-02-05,45.540001000000004
2010-02-08,44.18
2010-02-09,44.259997999999996
2010-02-10,44.75
2010-02-11,45.330002
2010-02-12,45.959998999999996
2010-02-16,47.939999
2010-02-17,47.900002
2010-02-18,48.110001000000004
2010-02-19,48.119999
2010-02-22,49.57
2010-02-23,48.790001000000004
2010-02-24,49.959998999999996
2010-02-25,50.490002000000004
2010-02-26,51.060001
2010-03-01,51.5
2010-03-02,52.41
2010-03-03,52.07
2010-03-04,52.830002
2010-03-05,55.400002
2010-03-08,57.450001
2010-03-09,57.0
2010-03-10,57.110001000000004
2010-03-11,57.369999
2010-03-12,56.41
2010-03-15,55.669998
2010-03-16,57.080002
2010-03-17,57.599998
2010-03-18,56.740002000000004
2010-03-19,55.18
2010-03-22,55.509997999999996
2010-03-23,54.900002
2010-03-24,54.779999
2010-03-25,55.93
2010-03-26,54.549999
2010-03-29,56.119999
2010-03-30,57.060001
2010-03-31,57.27
2010-04-01,57.799999
2010-04-05,60.389998999999996
2010-04-06,63.490002000000004
2010-04-07,59.849998
2010-04-08,60.5
2010-04-09,61.799999
2010-04-12,60.529999
2010-04-13,62.049999
2010-04-14,61.66
2010-04-15,59.82
2010-04-16,58.360001000000004
2010-04-19,59.389998999999996
2010-04-20,60.860001000000004
2010-04-21,62.279999
2010-04-22,63.82
2010-04-23,64.519997
2010-04-26,64.33000200000001
2010-04-27,61.419998
2010-04-28,62.349998
2010-04-29,64.800003
2010-04-30,62.169998
2010-05-03,64.709999
2010-05-04,65.120003
2010-05-05,65.0
2010-05-06,62.900002
2010-05-07,59.25
2010-05-10,64.849998
2010-05-11,65.400002
2010-05-12,67.690002
2010-05-13,67.480003
2010-05-14,63.990002000000004
2010-05-17,63.419998
2010-05-18,61.509997999999996
2010-05-19,59.860001000000004
2010-05-20,56.259997999999996
2010-05-21,59.82
2010-05-24,57.169998
2010-05-25,56.860001000000004
2010-05-26,58.029999
2010-05-27,62.709998999999996
2010-05-28,62.290001000000004
2010-06-01,60.849998
2010-06-02,61.77
2010-06-03,62.490002000000004
2010-06-04,57.950001
2010-06-07,56.389998999999996
2010-06-08,56.32
2010-06-09,56.970001
2010-06-10,60.279999
2010-06-11,61.380001
2010-06-14,62.290001000000004
2010-06-15,63.790001000000004
2010-06-16,62.700001
2010-06-17,63.380001
2010-06-18,62.630001
2010-06-21,61.509997999999996
2010-06-22,58.470001
2010-06-23,59.73
2010-06-24,57.82
2010-06-25,59.720001
2010-06-28,58.720001
2010-06-29,55.41
2010-06-30,55.040001000000004
2010-07-01,53.990002000000004
2010-07-02,52.209998999999996
2010-07-06,50.41
2010-07-07,53.299999
2010-07-08,54.5
2010-07-09,56.200001
2010-07-12,56.139998999999996
2010-07-13,57.68
2010-07-14,57.209998999999996
2010-07-15,57.07
2010-07-16,54.66
2010-07-19,54.810001
2010-07-20,56.360001000000004
2010-07-21,54.810001
2010-07-22,56.299999
2010-07-23,56.950001
2010-07-26,58.57
2010-07-27,59.139998999999996
2010-07-28,59.07
2010-07-29,59.599998
2010-07-30,60.240002000000004
2010-08-02,63.290001000000004
2010-08-03,60.93
2010-08-04,62.360001000000004
2010-08-05,61.759997999999996
2010-08-06,61.439999
2010-08-09,62.75
2010-08-10,60.400002
2010-08-11,57.639998999999996
2010-08-12,57.740002000000004
2010-08-13,57.02
2010-08-16,56.860001000000004
2010-08-17,57.950001
2010-08-18,58.740002000000004
2010-08-19,57.0
2010-08-20,57.02
2010-08-23,57.799999
2010-08-24,56.82
2010-08-25,58.580002
2010-08-26,58.07
2010-08-27,58.849998
2010-08-30,58.25
2010-08-31,60.279999
2010-09-01,62.25
2010-09-02,63.07
2010-09-03,63.68
2010-09-07,61.84
2010-09-08,61.900002
2010-09-09,60.919998
2010-09-10,61.68
2010-09-13,63.099998
2010-09-14,63.52
2010-09-15,64.790001
2010-09-16,64.5
2010-09-17,64.629997
2010-09-20,66.610001
2010-09-21,64.650002
2010-09-22,62.93
2010-09-23,60.84
2010-09-24,63.23
2010-09-27,63.52
2010-09-28,62.73
2010-09-29,62.619999
2010-09-30,63.330002
2010-10-01,63.75
2010-10-04,64.339996
2010-10-05,66.010002
2010-10-06,64.370003
2010-10-07,64.5
2010-10-08,65.589996
2010-10-11,65.66999799999999
2010-10-12,67.220001
2010-10-13,68.449997
2010-10-14,69.300003
2010-10-15,69.339996
2010-10-18,69.660004
2010-10-19,67.209999
2010-10-20,68.400002
2010-10-21,68.029999
2010-10-22,69.739998
2010-10-25,70.040001
2010-10-26,68.08000200000001
2010-10-27,66.510002
2010-10-28,66.019997
2010-10-29,65.709999
2010-11-01,66.410004
2010-11-02,67.32
2010-11-03,66.889999
2010-11-04,69.75
2010-11-05,70.269997
2010-11-08,68.389999
2010-11-09,65.43
2010-11-10,65.32
2010-11-11,64.75
2010-11-12,64.25
2010-11-15,63.540001000000004
2010-11-16,61.5
2010-11-17,62.849998
2010-11-18,63.849998
2010-11-19,64.139999
2010-11-22,63.91
2010-11-23,63.549999
2010-11-24,65.279999
2010-11-26,64.889999
2010-11-29,65.690002
2010-11-30,65.400002
2010-12-01,66.08000200000001
2010-12-02,66.43
2010-12-03,65.889999
2010-12-06,67.029999
2010-12-07,66.41999799999999
2010-12-08,64.480003
2010-12-09,63.689999
2010-12-10,64.040001
2010-12-13,64.82
2010-12-14,63.98
2010-12-15,63.18
2010-12-16,63.290001000000004
2010-12-17,63.529999
2010-12-20,64.290001
2010-12-21,65.349998
2010-12-22,65.860001
2010-12-23,65.739998
2010-12-27,66.620003
2010-12-28,67.290001
2010-12-29,67.699997
2010-12-30,67.57
2010-12-31,67.510002
2011-01-03,69.139999
2011-01-04,68.260002
2011-01-05,68.07
2011-01-06,67.480003
2011-01-07,67.050003
2011-01-10,68.160004
2011-01-11,68.400002
2011-01-12,70.019997
2011-01-13,70.190002
2011-01-14,70.949997
2011-01-18,71.150002
2011-01-19,69.769997
2011-01-20,70.300003
2011-01-21,70.769997
2011-01-24,71.5
2011-01-25,70.739998
2011-01-26,70.790001
2011-01-27,72.589996
2011-01-28,71.849998
2011-01-31,72.760002
2011-02-01,73.43
2011-02-02,73.339996
2011-02-03,73.389999
2011-02-04,72.480003
2011-02-07,73.300003
2011-02-08,73.5
2011-02-09,73.83000200000001
2011-02-10,75.010002
2011-02-11,74.5
2011-02-14,73.559998
2011-02-15,73.400002
2011-02-16,73.209999
2011-02-17,73.5
2011-02-18,74.099998
2011-02-22,73.209999
2011-02-23,71.860001
2011-02-24,70.809998
2011-02-25,73.07
2011-02-28,75.730003
2011-03-01,73.900002
2011-03-02,72.43
2011-03-03,74.099998
2011-03-04,73.110001
2011-03-07,72.459999
2011-03-08,73.370003
2011-03-09,72.849998
2011-03-10,71.290001
2011-03-11,72.089996
2011-03-14,70.470001
2011-03-15,69.889999
2011-03-16,69.029999
2011-03-17,70.720001
2011-03-18,71.08000200000001
2011-03-21,71.690002
2011-03-22,71.660004
2011-03-23,71.300003
2011-03-24,71.650002
2011-03-25,73.029999
2011-03-28,72.58000200000001
2011-03-29,73.16999799999999
2011-03-30,74.559998
2011-03-31,75.199997
2011-04-01,76.32
2011-04-04,76.5
2011-04-05,77.470001
2011-04-06,77.400002
2011-04-07,76.339996
2011-04-08,75.489998
2011-04-11,75.540001
2011-04-12,75.91999799999999
2011-04-13,74.739998
2011-04-14,75.0
2011-04-15,76.150002
2011-04-18,74.720001
2011-04-19,76.68
2011-04-20,77.440002
2011-04-21,78.709999
2011-04-25,79.5
2011-04-26,80.260002
2011-04-27,80.970001
2011-04-28,82.540001
2011-04-29,82.529999
2011-05-02,82.839996
2011-05-03,82.739998
2011-05-04,82.400002
2011-05-05,82.93
2011-05-06,82.150002
2011-05-09,83.129997
2011-05-10,85.160004
2011-05-11,83.989998
2011-05-12,83.989998
2011-05-13,83.91999799999999
2011-05-16,84.389999
2011-05-17,83.849998
2011-05-18,86.010002
2011-05-19,85.980003
2011-05-20,85.25
2011-05-23,84.75
2011-05-24,85.040001
2011-05-25,85.690002
2011-05-26,87.239998
2011-05-27,88.300003
2011-05-31,90.010002
2011-06-01,87.589996
2011-06-02,86.41999799999999
2011-06-03,86.279999
2011-06-06,84.91999799999999
2011-06-07,86.209999
2011-06-08,84.519997
2011-06-09,82.41999799999999
2011-06-10,80.040001
2011-06-13,80.199997
2011-06-14,82.440002
2011-06-15,80.75
2011-06-16,81.129997
2011-06-17,82.0
2011-06-20,84.279999
2011-06-21,85.110001
2011-06-22,85.040001
2011-06-23,82.58000200000001
2011-06-24,81.959999
2011-06-27,82.129997
2011-06-28,82.440002
2011-06-29,82.739998
2011-06-30,82.870003
2011-07-01,84.949997
2011-07-05,86.029999
2011-07-06,86.739998
2011-07-07,87.540001
2011-07-08,87.339996
2011-07-11,84.720001
2011-07-12,85.470001
2011-07-13,85.849998
2011-07-14,83.790001
2011-07-15,84.709999
2011-07-18,84.739998
2011-07-19,86.32
2011-07-20,86.800003
2011-07-21,87.400002
2011-07-22,87.379997
2011-07-25,87.040001
2011-07-26,86.269997
2011-07-27,82.849998
2011-07-28,82.650002
2011-07-29,82.019997
2011-08-01,80.059998
2011-08-02,76.120003
2011-08-03,77.910004
2011-08-04,73.230003
