Date,ORLY
1998-01-05,6.40625
1998-01-06,6.90625
1998-01-07,6.9375
1998-01-08,7.0
1998-01-09,6.765625
1998-01-12,6.75
1998-01-13,6.78125
1998-01-14,7.109375
1998-01-15,7.046875
1998-01-16,7.1875
1998-01-20,7.21875
1998-01-21,6.9375
1998-01-22,6.5625
1998-01-23,6.515625
1998-01-26,6.578125
1998-01-27,6.46875
1998-01-28,6.5
1998-01-29,6.59375
1998-01-30,6.34375
1998-02-02,6.4375
1998-02-03,6.5
1998-02-04,6.6875
1998-02-05,6.78125
1998-02-06,6.875
1998-02-09,6.9375
1998-02-10,7.0625
1998-02-11,7.1875
1998-02-12,7.09375
1998-02-13,7.21875
1998-02-17,7.40625
1998-02-18,7.0
1998-02-19,6.59375
1998-02-20,6.703125
1998-02-23,7.125
1998-02-24,7.25
1998-02-25,7.28125
1998-02-26,7.5
1998-02-27,7.421875
1998-03-02,7.5625
1998-03-03,7.40625
1998-03-04,7.375
1998-03-05,7.28125
1998-03-06,7.375
1998-03-09,7.359375
1998-03-10,7.375
1998-03-11,7.390625
1998-03-12,7.1875
1998-03-13,7.125
1998-03-16,7.09375
1998-03-17,6.90625
1998-03-18,6.875
1998-03-19,7.0625
1998-03-20,7.09375
1998-03-23,7.25
1998-03-24,6.890625
1998-03-25,6.75
1998-03-26,7.046875
1998-03-27,6.9375
1998-03-30,6.859375
1998-03-31,6.890625
1998-04-01,6.9375
1998-04-02,6.875
1998-04-03,6.6875
1998-04-06,6.5625
1998-04-07,6.4375
1998-04-08,6.484375
1998-04-09,6.796875
1998-04-13,6.75
1998-04-14,6.84375
1998-04-15,6.734375
1998-04-16,6.71875
1998-04-17,6.875
1998-04-20,6.8125
1998-04-21,6.625
1998-04-22,6.75
1998-04-23,6.625
1998-04-24,6.609375
1998-04-27,6.5
1998-04-28,6.625
1998-04-29,6.65625
1998-04-30,6.875
1998-05-01,7.15625
1998-05-04,7.453125
1998-05-05,7.390625
1998-05-06,7.4375
1998-05-07,7.5
1998-05-08,7.5
1998-05-11,7.71875
1998-05-12,8.0625
1998-05-13,7.921875
1998-05-14,7.765625
1998-05-15,7.96875
1998-05-18,8.0625
1998-05-19,8.125
1998-05-20,8.0625
1998-05-21,8.25
1998-05-22,8.25
1998-05-26,8.125
1998-05-27,8.015625
1998-05-28,8.09375
1998-05-29,8.125
1998-06-01,8.3125
1998-06-02,7.9375
1998-06-03,7.8125
1998-06-04,8.0
1998-06-05,8.0625
1998-06-08,8.109375
1998-06-09,8.0
1998-06-10,7.953125
1998-06-11,7.78125
1998-06-12,7.625
1998-06-15,7.25
1998-06-16,7.75
1998-06-17,8.109375
1998-06-18,7.84375
1998-06-19,8.0
1998-06-22,8.46875
1998-06-23,8.3125
1998-06-24,8.25
1998-06-25,8.515625
1998-06-26,8.90625
1998-06-29,9.0625
1998-06-30,9.0
1998-07-01,9.3125
1998-07-02,8.765625
1998-07-06,8.96875
1998-07-07,8.75
1998-07-08,8.859375
1998-07-09,9.09375
1998-07-10,9.0
1998-07-13,9.21875
1998-07-14,9.375
1998-07-15,9.0625
1998-07-16,9.132813
1998-07-17,9.03125
1998-07-20,9.09375
1998-07-21,8.90625
1998-07-22,8.8125
1998-07-23,8.515625
1998-07-24,8.71875
1998-07-27,8.71875
1998-07-28,8.625
1998-07-29,8.78125
1998-07-30,9.0625
1998-07-31,8.84375
1998-08-03,8.875
1998-08-04,8.921875
1998-08-05,8.875
1998-08-06,8.703125
1998-08-07,8.9375
1998-08-10,9.375
1998-08-11,9.28125
1998-08-12,9.34375
1998-08-13,9.46875
1998-08-14,9.3125
1998-08-17,9.25
1998-08-18,9.625
1998-08-19,9.53125
1998-08-20,9.1875
1998-08-21,9.09375
1998-08-24,9.28125
1998-08-25,9.46875
1998-08-26,9.046875
1998-08-27,8.59375
1998-08-28,8.164063
1998-08-31,7.21875
1998-09-01,7.9375
1998-09-02,8.15625
1998-09-03,7.78125
1998-09-04,7.84375
1998-09-08,8.25
1998-09-09,7.5625
1998-09-10,7.265625
1998-09-11,8.03125
1998-09-14,8.21875
1998-09-15,8.125
1998-09-16,8.0625
1998-09-17,8.0
1998-09-18,8.3125
1998-09-21,7.953125
1998-09-22,8.28125
1998-09-23,9.125
1998-09-24,9.5625
1998-09-25,9.1875
1998-09-28,9.140625
1998-09-29,9.25
1998-09-30,9.0625
1998-10-01,8.921875
1998-10-02,8.78125
1998-10-05,8.34375
1998-10-06,8.3125
1998-10-07,8.3125
1998-10-08,8.1875
1998-10-09,8.40625
1998-10-12,8.46875
1998-10-13,8.3125
1998-10-14,8.46875
1998-10-15,8.46875
1998-10-16,8.34375
1998-10-19,8.375
1998-10-20,8.75
1998-10-21,8.78125
1998-10-22,9.140625
1998-10-23,9.375
1998-10-26,9.125
1998-10-27,9.53125
1998-10-28,9.390625
1998-10-29,9.78125
1998-10-30,9.78125
1998-11-02,10.0
1998-11-03,9.875
1998-11-04,10.4375
1998-11-05,10.984375
1998-11-06,10.6875
1998-11-09,10.75
1998-11-10,10.71875
1998-11-11,10.5
1998-11-12,10.1875
1998-11-13,9.765625
1998-11-16,10.375
1998-11-17,10.3125
1998-11-18,11.046875
1998-11-19,10.9375
1998-11-20,10.71875
1998-11-23,10.890625
1998-11-24,10.75
1998-11-25,11.375
1998-11-27,11.226563
1998-11-30,11.34375
1998-12-01,11.453125
1998-12-02,11.5
1998-12-03,11.125
1998-12-04,11.0625
1998-12-07,11.0
1998-12-08,11.296875
1998-12-09,11.125
1998-12-10,10.921875
1998-12-11,11.09375
1998-12-14,10.640625
1998-12-15,10.4375
1998-12-16,10.578125
1998-12-17,10.5625
1998-12-18,11.0
1998-12-21,11.3125
1998-12-22,11.375
1998-12-23,11.625
1998-12-24,11.78125
1998-12-28,12.015625
1998-12-29,11.703125
1998-12-30,11.625
1998-12-31,11.8125
1999-01-04,11.75
1999-01-05,11.921875
1999-01-06,12.023438
1999-01-07,11.890625
1999-01-08,11.921875
1999-01-11,12.125
1999-01-12,11.984375
1999-01-13,11.96875
1999-01-14,12.25
1999-01-15,12.515625
1999-01-19,12.234375
1999-01-20,12.59375
1999-01-21,12.84375
1999-01-22,12.6875
1999-01-25,12.9375
1999-01-26,12.75
1999-01-27,12.65625
1999-01-28,12.5
1999-01-29,12.4375
1999-02-01,12.125
1999-02-02,12.125
1999-02-03,12.53125
1999-02-04,12.4375
1999-02-05,11.8125
1999-02-08,11.96875
1999-02-09,11.75
1999-02-10,11.375
1999-02-11,11.484375
1999-02-12,11.28125
1999-02-16,11.0625
1999-02-17,11.03125
1999-02-18,10.59375
1999-02-19,10.9375
1999-02-22,11.3125
1999-02-23,11.78125
1999-02-24,11.75
1999-02-25,11.328125
1999-02-26,10.984375
1999-03-01,10.875
1999-03-02,10.953125
1999-03-03,10.84375
1999-03-04,11.09375
1999-03-05,11.1875
1999-03-08,10.921875
1999-03-09,10.96875
1999-03-10,11.0
1999-03-11,10.9375
1999-03-12,10.65625
1999-03-15,10.453125
1999-03-16,10.9375
1999-03-17,10.46875
1999-03-18,10.5
1999-03-19,10.140625
1999-03-22,9.890625
1999-03-23,9.46875
1999-03-24,9.375
1999-03-25,9.53125
1999-03-26,9.328125
1999-03-29,10.09375
1999-03-30,10.96875
1999-03-31,11.1875
1999-04-01,11.296875
1999-04-05,11.8125
1999-04-06,11.375
1999-04-07,11.515625
1999-04-08,11.46875
1999-04-09,11.648438
1999-04-12,11.90625
1999-04-13,12.0625
1999-04-14,11.703125
1999-04-15,12.09375
1999-04-16,12.0
1999-04-19,11.929688
1999-04-20,11.9375
1999-04-21,11.75
1999-04-22,11.953125
1999-04-23,11.710938
1999-04-26,11.265625
1999-04-27,11.546875
1999-04-28,11.3125
1999-04-29,11.296875
1999-04-30,11.4375
1999-05-03,11.71875
1999-05-04,11.328125
1999-05-05,11.03125
1999-05-06,10.6875
1999-05-07,10.703125
1999-05-10,10.671875
1999-05-11,10.875
1999-05-12,11.21875
1999-05-13,10.90625
1999-05-14,10.65625
1999-05-17,10.3125
1999-05-18,10.46875
1999-05-19,10.34375
1999-05-20,10.875
1999-05-21,11.15625
1999-05-24,11.382813
1999-05-25,11.265625
1999-05-26,11.53125
1999-05-27,11.242188
1999-05-28,11.015625
1999-06-01,10.71875
1999-06-02,10.703125
1999-06-03,10.65625
1999-06-04,10.765625
1999-06-07,10.765625
1999-06-08,10.90625
1999-06-09,11.25
1999-06-10,11.1875
1999-06-11,11.375
1999-06-14,11.28125
1999-06-15,11.5
1999-06-16,11.328125
1999-06-17,11.53125
1999-06-18,12.0
1999-06-21,12.164063
1999-06-22,12.460938
1999-06-23,12.421875
1999-06-24,12.28125
1999-06-25,12.5625
1999-06-28,12.5
1999-06-29,12.515625
1999-06-30,12.59375
1999-07-01,12.5625
1999-07-02,12.484375
1999-07-06,12.40625
1999-07-07,12.34375
1999-07-08,12.375
1999-07-09,12.4375
1999-07-12,12.71875
1999-07-13,12.625
1999-07-14,12.71875
1999-07-15,12.90625
1999-07-16,13.1875
1999-07-19,13.367188
1999-07-20,13.375
1999-07-21,12.84375
1999-07-22,12.53125
1999-07-23,12.5625
1999-07-26,12.0625
1999-07-27,11.9375
1999-07-28,11.171875
1999-07-29,11.0
1999-07-30,10.65625
1999-08-02,10.257813
1999-08-03,10.140625
1999-08-04,10.296875
1999-08-05,10.65625
1999-08-06,10.734375
1999-08-09,10.25
1999-08-10,10.3125
1999-08-11,10.03125
1999-08-12,10.125
1999-08-13,10.40625
1999-08-16,10.125
1999-08-17,9.78125
1999-08-18,9.359375
1999-08-19,9.75
1999-08-20,9.75
1999-08-23,9.734375
1999-08-24,9.898438
1999-08-25,9.21875
1999-08-26,9.515625
1999-08-27,9.53125
1999-08-30,9.6875
1999-08-31,9.5625
1999-09-01,9.875
1999-09-02,9.9375
1999-09-03,10.21875
1999-09-07,10.25
1999-09-08,10.070313
1999-09-09,10.046875
1999-09-10,10.15625
1999-09-13,10.28125
1999-09-14,10.289063
1999-09-15,10.65625
1999-09-16,10.5625
1999-09-17,10.625
1999-09-20,10.679688
1999-09-21,10.375
1999-09-22,10.46875
1999-09-23,10.5
1999-09-24,10.757813
1999-09-27,11.171875
1999-09-28,11.203125
1999-09-29,11.234375
1999-09-30,11.914063
1999-10-01,11.695313
1999-10-04,11.90625
1999-10-05,11.53125
1999-10-06,11.75
1999-10-07,11.765625
1999-10-08,11.828125
1999-10-11,11.851563
1999-10-12,11.5
1999-10-13,11.28125
1999-10-14,10.96875
1999-10-15,10.453125
1999-10-18,10.25
1999-10-19,10.6875
1999-10-20,10.65625
1999-10-21,10.5
1999-10-22,10.6875
1999-10-25,10.40625
1999-10-26,10.125
1999-10-27,9.875
1999-10-28,10.46875
1999-10-29,10.90625
1999-11-01,10.78125
1999-11-02,10.78125
1999-11-03,11.09375
1999-11-04,11.15625
1999-11-05,11.234375
1999-11-08,11.257813
1999-11-09,11.328125
1999-11-10,11.292969
1999-11-11,11.0625
1999-11-12,10.90625
1999-11-15,11.0
1999-11-16,11.125
1999-11-17,11.171875
1999-11-18,11.3125
1999-11-19,11.40625
1999-11-22,11.734375
1999-11-23,11.96875
1999-11-24,11.953125
1999-11-26,11.984375
1999-11-29,11.71875
1999-11-30,11.5
1999-12-01,11.96875
1999-12-02,11.5625
1999-12-03,11.53125
1999-12-06,11.3125
1999-12-07,10.8125
1999-12-08,10.3125
1999-12-09,10.875
1999-12-10,9.78125
1999-12-13,10.96875
1999-12-14,10.5625
1999-12-15,11.25
1999-12-16,10.28125
1999-12-17,10.03125
1999-12-20,10.03125
1999-12-21,10.03125
1999-12-22,10.5625
1999-12-23,10.5625
1999-12-27,10.921875
1999-12-28,10.984375
1999-12-29,11.0
1999-12-30,10.40625
1999-12-31,10.75
2000-01-03,10.75
2000-01-04,9.96875
2000-01-05,10.03125
2000-01-06,9.46875
2000-01-07,8.3125
2000-01-10,8.40625
2000-01-11,8.28125
2000-01-12,8.125
2000-01-13,8.1875
2000-01-14,7.140625
2000-01-18,7.0625
2000-01-19,6.65625
2000-01-20,6.65625
2000-01-21,6.78125
2000-01-24,6.75
2000-01-25,6.875
2000-01-26,6.3125
2000-01-27,6.65625
2000-01-28,6.5
2000-01-31,6.5625
2000-02-01,6.6875
2000-02-02,6.375
2000-02-03,6.78125
2000-02-04,6.625
2000-02-07,6.5
2000-02-08,6.625
2000-02-09,6.03125
2000-02-10,6.53125
2000-02-11,6.09375
2000-02-14,6.34375
2000-02-15,6.09375
2000-02-16,5.75
2000-02-17,5.375
2000-02-18,5.375
2000-02-22,5.625
2000-02-23,5.765625
2000-02-24,6.53125
2000-02-25,6.4375
2000-02-28,6.546875
2000-02-29,7.0
2000-03-01,6.03125
2000-03-02,5.53125
2000-03-03,6.0625
2000-03-06,5.46875
2000-03-07,4.8125
2000-03-08,4.625
2000-03-09,5.46875
2000-03-10,5.0
2000-03-13,5.28125
2000-03-14,5.65625
2000-03-15,6.1875
2000-03-16,7.4375
2000-03-17,7.1875
2000-03-20,7.28125
2000-03-21,7.53125
2000-03-22,7.4375
2000-03-23,7.375
2000-03-24,8.125
2000-03-27,8.1875
2000-03-28,7.6875
2000-03-29,7.21875
2000-03-30,7.5
2000-03-31,7.09375
2000-04-03,7.375
2000-04-04,7.375
2000-04-05,7.40625
2000-04-06,7.21875
2000-04-07,6.96875
2000-04-10,6.84375
2000-04-11,6.53125
2000-04-12,6.4375
2000-04-13,6.71875
2000-04-14,6.46875
2000-04-17,6.5
2000-04-18,6.53125
2000-04-19,6.09375
2000-04-20,6.375
2000-04-24,6.21875
2000-04-25,6.65625
2000-04-26,7.15625
2000-04-27,6.8125
2000-04-28,6.75
2000-05-01,6.96875
2000-05-02,6.71875
2000-05-03,6.5
2000-05-04,6.5
2000-05-05,6.9375
2000-05-08,6.875
2000-05-09,6.875
2000-05-10,6.9375
2000-05-11,7.09375
2000-05-12,6.875
2000-05-15,7.59375
2000-05-16,7.625
2000-05-17,7.375
2000-05-18,7.5
2000-05-19,7.375
2000-05-22,7.3125
2000-05-23,7.3125
2000-05-24,7.40625
2000-05-25,7.28125
2000-05-26,6.9375
2000-05-30,6.90625
2000-05-31,6.8125
2000-06-01,6.8125
2000-06-02,6.96875
2000-06-05,7.0
2000-06-06,6.71875
2000-06-07,6.8125
2000-06-08,7.03125
2000-06-09,6.8125
2000-06-12,6.96875
2000-06-13,7.03125
2000-06-14,6.75
2000-06-15,7.03125
2000-06-16,6.96875
2000-06-19,6.953125
2000-06-20,6.78125
2000-06-21,6.96875
2000-06-22,6.84375
2000-06-23,6.1875
2000-06-26,6.21875
2000-06-27,6.34375
2000-06-28,7.0
2000-06-29,6.875
2000-06-30,6.9375
2000-07-03,6.71875
2000-07-05,6.6875
2000-07-06,7.21875
2000-07-07,7.21875
2000-07-10,7.1875
2000-07-11,7.40625
2000-07-12,7.25
2000-07-13,7.25
2000-07-14,7.1875
2000-07-17,7.28125
2000-07-18,7.1875
2000-07-19,7.125
2000-07-20,7.15625
2000-07-21,6.75
2000-07-24,6.8125
2000-07-25,6.96875
2000-07-26,7.25
2000-07-27,7.15625
2000-07-28,6.875
2000-07-31,7.21875
2000-08-01,7.28125
2000-08-02,7.34375
2000-08-03,7.71875
2000-08-04,8.03125
2000-08-07,8.03125
2000-08-08,7.90625
2000-08-09,7.8125
2000-08-10,7.65625
2000-08-11,7.9375
2000-08-14,8.03125
2000-08-15,7.875
2000-08-16,7.9375
2000-08-17,7.90625
2000-08-18,7.75
2000-08-21,7.6875
2000-08-22,7.375
2000-08-23,7.875
2000-08-24,7.8125
2000-08-25,7.75
2000-08-28,7.71875
2000-08-29,7.71875
2000-08-30,7.78125
2000-08-31,7.625
2000-09-01,7.53125
2000-09-05,7.375
2000-09-06,7.28125
2000-09-07,7.46875
2000-09-08,7.15625
2000-09-11,7.21875
2000-09-12,7.3125
2000-09-13,7.28125
2000-09-14,7.3125
2000-09-15,6.9375
2000-09-18,6.90625
2000-09-19,7.0625
2000-09-20,6.96875
2000-09-21,7.21875
2000-09-22,7.0625
2000-09-25,6.8125
2000-09-26,7.0
2000-09-27,7.03125
2000-09-28,7.34375
2000-09-29,7.3125
2000-10-02,7.125
2000-10-03,7.3125
2000-10-04,7.375
2000-10-05,7.0625
2000-10-06,7.0625
2000-10-09,7.1875
2000-10-10,7.09375
2000-10-11,7.03125
2000-10-12,7.21875
2000-10-13,7.75
2000-10-16,7.28125
2000-10-17,7.28125
2000-10-18,7.25
2000-10-19,7.25
2000-10-20,7.125
2000-10-23,7.1875
2000-10-24,7.1875
2000-10-25,7.59375
2000-10-26,7.84375
2000-10-27,7.9375
2000-10-30,8.8125
2000-10-31,9.0
2000-11-01,8.90625
2000-11-02,8.9375
2000-11-03,9.15625
2000-11-06,8.8125
2000-11-07,8.84375
2000-11-08,9.3125
2000-11-09,8.90625
2000-11-10,8.34375
2000-11-13,8.6875
2000-11-14,8.9375
2000-11-15,8.75
2000-11-16,8.875
2000-11-17,9.3125
2000-11-20,9.34375
2000-11-21,9.40625
2000-11-22,9.40625
2000-11-24,9.5
2000-11-27,9.375
2000-11-28,9.4375
2000-11-29,8.5
2000-11-30,8.3125
2000-12-01,9.0
2000-12-04,8.554688
2000-12-05,8.8125
2000-12-06,8.75
2000-12-07,8.78125
2000-12-08,9.1875
2000-12-11,10.09375
2000-12-12,11.03125
2000-12-13,11.03125
2000-12-14,11.0
2000-12-15,11.0
2000-12-18,10.96875
2000-12-19,11.125
2000-12-20,11.03125
2000-12-21,11.34375
2000-12-22,11.5
2000-12-26,12.125
2000-12-27,12.25
2000-12-28,12.46875
2000-12-29,13.375
2001-01-02,12.1875
2001-01-03,12.9375
2001-01-04,12.875
2001-01-05,12.90625
2001-01-08,12.53125
2001-01-09,12.46875
2001-01-10,12.625
2001-01-11,12.5625
2001-01-12,12.4375
2001-01-16,12.8125
2001-01-17,12.71875
2001-01-18,12.75
2001-01-19,11.625
2001-01-22,11.96875
2001-01-23,11.40625
2001-01-24,10.59375
2001-01-25,10.65625
2001-01-26,10.71875
2001-01-29,11.0
2001-01-30,11.0
2001-01-31,11.25
2001-02-01,11.375
2001-02-02,10.6875
2001-02-05,10.5
2001-02-06,10.84375
2001-02-07,11.0
2001-02-08,10.53125
2001-02-09,9.96875
2001-02-12,10.0
2001-02-13,9.625
2001-02-14,10.0625
2001-02-15,10.03125
2001-02-16,9.75
2001-02-20,9.96875
2001-02-21,9.53125
2001-02-22,9.5
2001-02-23,9.71875
2001-02-26,9.71875
2001-02-27,9.59375
2001-02-28,9.46875
2001-03-01,9.15625
2001-03-02,9.21875
2001-03-05,9.25
2001-03-06,9.0625
2001-03-07,9.25
2001-03-08,9.375
2001-03-09,9.25
2001-03-12,9.21875
2001-03-13,9.46875
2001-03-14,9.5
2001-03-15,9.375
2001-03-16,9.375
2001-03-19,9.53125
2001-03-20,9.28125
2001-03-21,9.46875
2001-03-22,8.90625
2001-03-23,9.3125
2001-03-26,9.125
2001-03-27,9.34375
2001-03-28,9.15625
2001-03-29,9.15625
2001-03-30,9.96875
2001-04-02,9.84375
2001-04-03,9.8125
2001-04-04,9.96875
2001-04-05,10.5
2001-04-06,10.28125
2001-04-09,10.175
2001-04-10,10.3
2001-04-11,10.455
2001-04-12,10.545
2001-04-16,10.405
2001-04-17,10.5
2001-04-18,10.53
2001-04-19,10.95
2001-04-20,10.69
2001-04-23,10.325
2001-04-24,10.895
2001-04-25,11.425
2001-04-26,11.82
2001-04-27,12.06
2001-04-30,11.825
2001-05-01,11.97
2001-05-02,11.775
2001-05-03,11.555
2001-05-04,11.7
2001-05-07,11.3
2001-05-08,11.42
2001-05-09,11.06
2001-05-10,11.175
2001-05-11,11.195
2001-05-14,11.025
2001-05-15,11.25
2001-05-16,11.225
2001-05-17,11.47
2001-05-18,11.885
2001-05-21,12.89
2001-05-22,12.5
2001-05-23,12.08
2001-05-24,12.275
2001-05-25,12.155
2001-05-29,12.125
2001-05-30,12.475
2001-05-31,12.605
2001-06-01,12.5
2001-06-04,12.995
2001-06-05,13.2
2001-06-06,13.05
2001-06-07,13.05
2001-06-08,13.0
2001-06-11,12.91
2001-06-12,13.025
2001-06-13,13.335
2001-06-14,13.255
2001-06-15,13.495
2001-06-18,14.03
2001-06-19,14.115
2001-06-20,14.415
2001-06-21,14.095
2001-06-22,12.925
2001-06-25,13.135
2001-06-26,13.375
2001-06-27,13.85
2001-06-28,13.96
2001-06-29,14.35
2001-07-02,14.235
2001-07-03,14.5
2001-07-05,14.37
2001-07-06,13.945
2001-07-09,14.07
2001-07-10,14.075
2001-07-11,14.4
2001-07-12,16.24
2001-07-13,16.049999
2001-07-16,15.825
2001-07-17,16.15
2001-07-18,16.254998999999998
2001-07-19,16.475
2001-07-20,16.68
2001-07-23,16.98
2001-07-24,16.825001
2001-07-25,17.059998999999998
2001-07-26,17.725
2001-07-27,17.355
2001-07-30,17.35
2001-07-31,17.450001
2001-08-01,17.15
2001-08-02,17.15
2001-08-03,16.790001
2001-08-06,16.455
2001-08-07,16.5
2001-08-08,16.1
2001-08-09,16.4
2001-08-10,16.375
2001-08-13,16.379998999999998
2001-08-14,16.25
2001-08-15,16.455
2001-08-16,16.065001000000002
2001-08-17,15.735
2001-08-20,15.55
2001-08-21,15.205
2001-08-22,14.875
2001-08-23,15.18
2001-08-24,15.49
2001-08-27,15.55
2001-08-28,15.53
2001-08-29,15.3
2001-08-30,15.56
2001-08-31,15.6
2001-09-04,15.88
2001-09-05,15.73
2001-09-06,15.615
2001-09-07,14.185
2001-09-10,12.8
2001-09-17,12.0
2001-09-18,11.825
2001-09-19,13.245
2001-09-20,12.035
2001-09-21,12.495
2001-09-24,13.795
2001-09-25,14.05
2001-09-26,13.65
2001-09-27,14.055
2001-09-28,14.325
2001-10-01,13.845
2001-10-02,14.5
2001-10-03,15.475
2001-10-04,15.175
2001-10-05,14.625
2001-10-08,14.395
2001-10-09,14.36
2001-10-10,15.1
2001-10-11,15.5
2001-10-12,14.775
2001-10-15,15.03
2001-10-16,14.85
2001-10-17,14.92
2001-10-18,14.74
2001-10-19,15.325
2001-10-22,15.82
2001-10-23,15.86
2001-10-24,15.11
2001-10-25,14.655
2001-10-26,14.8
2001-10-29,14.42
2001-10-30,13.925
2001-10-31,14.13
2001-11-01,14.2
2001-11-02,14.415
2001-11-05,14.725
2001-11-06,14.545
2001-11-07,14.545
2001-11-08,14.5
2001-11-09,14.55
2001-11-12,14.875
2001-11-13,15.525
2001-11-14,16.459999
2001-11-15,16.530001000000002
2001-11-16,16.52
2001-11-19,16.575001
2001-11-20,16.34
2001-11-21,16.25
2001-11-23,16.35
2001-11-26,16.129998999999998
2001-11-27,16.195
2001-11-28,15.75
2001-11-29,15.975
2001-11-30,16.719998999999998
2001-12-03,16.219998999999998
2001-12-04,16.334999
2001-12-05,18.110001
2001-12-06,18.105
2001-12-07,18.02
2001-12-10,17.655001000000002
2001-12-11,17.15
2001-12-12,17.280001000000002
2001-12-13,17.450001
2001-12-14,17.725
2001-12-17,18.809998999999998
2001-12-18,19.094998999999998
2001-12-19,19.0
2001-12-20,18.690001000000002
2001-12-21,18.6
2001-12-24,18.49
2001-12-26,18.52
2001-12-27,18.834999
2001-12-28,18.395
2001-12-31,18.235001
2002-01-02,17.59
2002-01-03,16.790001
2002-01-04,15.95
2002-01-07,14.99
2002-01-08,14.745
2002-01-09,14.91
2002-01-10,15.0
2002-01-11,14.8
2002-01-14,14.84
2002-01-15,15.245
2002-01-16,15.14
2002-01-17,15.36
2002-01-18,15.045
2002-01-22,15.35
2002-01-23,15.42
2002-01-24,15.32
2002-01-25,15.475
2002-01-28,15.925
2002-01-29,15.65
2002-01-30,15.99
2002-01-31,16.545
2002-02-01,16.674999
2002-02-04,16.35
2002-02-05,16.594998999999998
2002-02-06,16.049999
2002-02-07,16.125
2002-02-08,16.51
2002-02-11,17.139999
2002-02-12,17.370001000000002
2002-02-13,17.74
2002-02-14,17.49
2002-02-15,17.459999
2002-02-19,16.860001
2002-02-20,17.01
2002-02-21,16.68
2002-02-22,16.4
2002-02-25,16.555
2002-02-26,16.950001
2002-02-27,16.465
2002-02-28,16.525
2002-03-01,16.4
2002-03-04,16.219998999999998
2002-03-05,15.655
2002-03-06,16.01
2002-03-07,16.35
2002-03-08,16.375
2002-03-11,15.97
2002-03-12,16.0
2002-03-13,15.92
2002-03-14,15.865
2002-03-15,16.040001
2002-03-18,15.925
2002-03-19,15.955
2002-03-20,16.094998999999998
2002-03-21,15.845
2002-03-22,15.985
2002-03-25,15.875
2002-03-26,16.01
2002-03-27,16.049999
2002-03-28,15.785
2002-04-01,14.97
2002-04-02,14.48
2002-04-03,14.125
2002-04-04,14.26
2002-04-05,14.56
2002-04-08,14.665
2002-04-09,14.435
2002-04-10,14.565
2002-04-11,14.5
2002-04-12,14.555
2002-04-15,14.305
2002-04-16,14.5
2002-04-17,13.925
2002-04-18,13.825
2002-04-19,14.125
2002-04-22,14.51
2002-04-23,14.5
2002-04-24,15.355
2002-04-25,16.465
2002-04-26,16.174999
2002-04-29,16.25
2002-04-30,16.195
2002-05-01,16.58
2002-05-02,16.709999
2002-05-03,16.344998999999998
2002-05-06,16.264999
2002-05-07,15.93
2002-05-08,16.135
2002-05-09,15.76
2002-05-10,15.455
2002-05-13,15.375
2002-05-14,16.055
2002-05-15,16.365
2002-05-16,16.09
2002-05-17,16.360001
2002-05-20,15.985
2002-05-21,15.13
2002-05-22,15.83
2002-05-23,16.24
2002-05-24,16.049999
2002-05-28,15.96
2002-05-29,15.64
2002-05-30,15.995
2002-05-31,16.08
2002-06-03,15.94
2002-06-04,15.65
2002-06-05,15.93
2002-06-06,15.845
2002-06-07,16.290001
2002-06-10,16.379998999999998
2002-06-11,16.155001000000002
2002-06-12,15.885
2002-06-13,15.425
2002-06-14,15.8
2002-06-17,15.325
2002-06-18,15.05
2002-06-19,14.81
2002-06-20,14.625
2002-06-21,14.555
2002-06-24,14.35
2002-06-25,14.185
2002-06-26,14.48
2002-06-27,14.54
2002-06-28,13.78
2002-07-01,13.805
2002-07-02,13.63
2002-07-03,13.755
2002-07-05,14.16
2002-07-08,14.165
2002-07-09,13.42
2002-07-10,13.6
2002-07-11,13.775
2002-07-12,13.69
2002-07-15,13.55
2002-07-16,13.44
2002-07-17,13.95
2002-07-18,13.79
2002-07-19,13.325
2002-07-22,12.87
2002-07-23,12.575
2002-07-24,13.975
2002-07-25,13.6
2002-07-26,14.41
2002-07-29,14.75
2002-07-30,14.465
2002-07-31,14.09
2002-08-01,13.57
2002-08-02,13.0
2002-08-05,13.0
2002-08-06,13.51
2002-08-07,13.505
2002-08-08,13.585
2002-08-09,13.835
2002-08-12,13.58
2002-08-13,13.64
2002-08-14,14.2
2002-08-15,14.825
2002-08-16,14.835
2002-08-19,14.995
2002-08-20,14.76
2002-08-21,15.095
2002-08-22,15.225
2002-08-23,15.005
2002-08-26,15.365
2002-08-27,15.06
2002-08-28,15.185
2002-08-29,15.06
2002-08-30,14.89
2002-09-03,14.5
2002-09-04,14.875
2002-09-05,14.71
2002-09-06,15.205
2002-09-09,15.415
2002-09-10,15.8
2002-09-11,15.98
2002-09-12,15.47
2002-09-13,15.48
2002-09-16,15.59
2002-09-17,15.35
2002-09-18,15.32
2002-09-19,15.2
2002-09-20,14.97
2002-09-23,14.51
2002-09-24,14.43
2002-09-25,15.225
2002-09-26,15.115
2002-09-27,14.68
2002-09-30,14.31
2002-10-01,14.365
2002-10-02,14.04
2002-10-03,13.745
2002-10-04,13.55
2002-10-07,12.64
2002-10-08,13.59
2002-10-09,12.92
2002-10-10,13.23
2002-10-11,13.785
2002-10-14,14.08
2002-10-15,14.215
2002-10-16,13.9
2002-10-17,14.905
2002-10-18,14.95
2002-10-21,15.41
2002-10-22,15.58
