Date,FMC
1984-04-02,1.9676930000000001
1984-04-03,1.9676930000000001
1984-04-04,1.9893759999999998
1984-04-05,1.9297490000000002
1984-04-06,1.897225
1984-04-09,1.908066
1984-04-10,1.913487
1984-04-11,1.913487
1984-04-12,1.94059
1984-04-13,1.9460099999999998
1984-04-16,1.9514310000000001
1984-04-17,1.9514310000000001
1984-04-18,1.962272
1984-04-19,1.9460099999999998
1984-04-23,1.935169
1984-04-24,1.9297490000000002
1984-04-25,1.935169
1984-04-26,1.9297490000000002
1984-04-27,1.9243279999999998
1984-04-30,1.935169
1984-05-01,1.9514310000000001
1984-05-02,1.973114
1984-05-03,2.049003
1984-05-04,2.005637
1984-05-07,1.994796
1984-05-08,2.081527
1984-05-09,2.02732
1984-05-10,2.043582
1984-05-11,2.016479
1984-05-14,2.038161
1984-05-15,2.0706849999999997
1984-05-16,2.065264
1984-05-17,2.0002169999999997
1984-05-18,2.005637
1984-05-21,1.994796
1984-05-22,1.9893759999999998
1984-05-23,1.9893759999999998
1984-05-24,1.962272
1984-05-25,1.978534
1984-05-29,1.973114
1984-05-30,1.9514310000000001
1984-05-31,1.983955
1984-06-01,2.016479
1984-06-04,2.0218990000000003
1984-06-05,2.016479
1984-06-06,2.0218990000000003
1984-06-07,2.0218990000000003
1984-06-08,2.043582
1984-06-11,2.038161
1984-06-12,2.02732
1984-06-13,2.054423
1984-06-14,2.049003
1984-06-15,2.005637
1984-06-18,2.0218990000000003
1984-06-19,2.032741
1984-06-20,2.005637
1984-06-21,2.032741
1984-06-22,2.038161
1984-06-25,2.032741
1984-06-26,2.043582
