Date,NLSN
2019-05-21,24.16
2019-05-22,23.98
2019-05-23,23.41
2019-05-24,23.0
2019-05-28,22.629998999999998
2019-05-29,22.59
2019-05-30,22.360001
2019-05-31,22.73
2019-06-03,22.889999
2019-06-04,22.67
2019-06-05,22.58
2019-06-06,22.610001
2019-06-07,22.75
2019-06-10,22.450001
2019-06-11,22.540001
2019-06-12,22.799999
2019-06-13,23.17
2019-06-14,23.059998999999998
2019-06-17,23.459999
2019-06-18,23.42
2019-06-19,23.6
2019-06-20,23.450001
2019-06-21,23.41
2019-06-24,22.34
2019-06-25,21.99
2019-06-26,22.1
2019-06-27,22.33
2019-06-28,22.6
2019-07-01,22.41
2019-07-02,22.82
2019-07-03,22.92
2019-07-05,23.02
2019-07-08,22.889999
2019-07-09,22.43
2019-07-10,22.469998999999998
2019-07-11,22.860001
2019-07-12,22.860001
2019-07-15,23.41
2019-07-16,23.389999
2019-07-17,23.35
2019-07-18,23.559998999999998
2019-07-19,23.5
2019-07-22,23.5
2019-07-23,23.530001000000002
2019-07-24,23.799999
2019-07-25,23.67
2019-07-26,23.549999
2019-07-29,23.5
2019-07-30,22.9
2019-07-31,23.16
2019-08-01,22.98
2019-08-02,22.73
2019-08-05,21.879998999999998
2019-08-06,21.76
2019-08-07,21.719998999999998
2019-08-08,22.120001000000002
2019-08-09,21.700001
2019-08-12,21.129998999999998
2019-08-13,21.27
2019-08-14,20.92
2019-08-15,20.23
2019-08-16,20.35
2019-08-19,20.719998999999998
2019-08-20,20.73
2019-08-21,20.690001000000002
2019-08-22,20.68
2019-08-23,20.02
2019-08-26,20.280001000000002
2019-08-27,20.32
2019-08-28,20.52
2019-08-29,20.9
2019-08-30,20.76
2019-09-03,20.51
2019-09-04,20.58
2019-09-05,21.02
2019-09-06,21.209999
2019-09-09,21.67
2019-09-10,22.389999
2019-09-11,22.84
2019-09-12,22.51
2019-09-13,22.459999
2019-09-16,22.65
2019-09-17,22.57
2019-09-18,22.74
2019-09-19,22.629998999999998
2019-09-20,22.379998999999998
2019-09-23,22.4
2019-09-24,22.07
2019-09-25,22.190001000000002
2019-09-26,21.35
2019-09-27,21.049999
2019-09-30,21.25
2019-10-01,20.969998999999998
2019-10-02,20.299999
2019-10-03,20.700001
2019-10-04,21.35
2019-10-07,20.940001000000002
2019-10-08,20.27
2019-10-09,20.200001
2019-10-10,20.26
2019-10-11,20.690001000000002
2019-10-14,20.559998999999998
2019-10-15,20.620001000000002
2019-10-16,20.66
2019-10-17,20.610001
2019-10-18,20.879998999999998
2019-10-21,20.969998999999998
2019-10-22,21.280001000000002
2019-10-23,21.41
2019-10-24,21.309998999999998
2019-10-25,20.6
2019-10-28,20.950001
2019-10-29,20.889999
2019-10-30,20.200001
2019-10-31,20.16
2019-11-01,20.440001000000002
2019-11-04,20.790001
2019-11-05,20.889999
2019-11-06,20.09
2019-11-07,19.91
2019-11-08,20.35
2019-11-11,20.6
2019-11-12,20.450001
2019-11-13,20.559998999999998
2019-11-14,20.540001
2019-11-15,20.700001
2019-11-18,20.459999
2019-11-19,20.33
2019-11-20,20.049999
2019-11-21,19.629998999999998
2019-11-22,19.700001
2019-11-25,20.120001000000002
2019-11-26,19.74
2019-11-27,19.83
2019-11-29,19.549999
2019-12-02,19.469998999999998
2019-12-03,19.5
2019-12-04,19.469998999999998
2019-12-05,19.719998999999998
2019-12-06,20.16
2019-12-09,19.99
2019-12-10,19.74
2019-12-11,19.629998999999998
2019-12-12,20.0
2019-12-13,19.950001
2019-12-16,19.98
2019-12-17,19.74
2019-12-18,19.879998999999998
2019-12-19,20.09
2019-12-20,20.790001
2019-12-23,20.17
2019-12-24,20.110001
2019-12-26,20.280001000000002
2019-12-27,20.190001000000002
2019-12-30,20.1
2019-12-31,20.299999
2020-01-02,20.120001000000002
2020-01-03,20.08
2020-01-06,20.49
2020-01-07,20.360001
2020-01-08,20.34
2020-01-09,20.09
2020-01-10,19.98
2020-01-13,19.860001
2020-01-14,20.42
2020-01-15,21.51
2020-01-16,21.77
2020-01-17,21.51
2020-01-21,21.219998999999998
2020-01-22,21.219998999999998
2020-01-23,21.370001000000002
2020-01-24,21.16
2020-01-27,20.65
2020-01-28,20.84
2020-01-29,20.540001
2020-01-30,20.809998999999998
2020-01-31,20.4
2020-02-03,20.610001
2020-02-04,20.799999
2020-02-05,21.17
2020-02-06,21.200001
2020-02-07,21.290001
2020-02-10,21.200001
2020-02-11,21.43
2020-02-12,21.799999
2020-02-13,21.6
2020-02-14,21.389999
2020-02-18,21.719998999999998
2020-02-19,21.83
2020-02-20,22.25
2020-02-21,21.85
2020-02-24,21.379998999999998
2020-02-25,20.42
2020-02-26,20.290001
2020-02-27,18.58
2020-02-28,18.209999
2020-03-02,18.120001000000002
2020-03-03,17.58
2020-03-04,17.790001
2020-03-05,16.65
2020-03-06,16.360001
2020-03-09,14.28
2020-03-10,16.049999
2020-03-11,15.42
2020-03-12,13.64
2020-03-13,15.05
2020-03-16,14.66
2020-03-17,16.219998999999998
2020-03-18,16.08
2020-03-19,15.14
2020-03-20,13.62
2020-03-23,11.94
2020-03-24,13.28
2020-03-25,13.62
2020-03-26,13.81
2020-03-27,13.0
2020-03-30,13.09
2020-03-31,12.54
2020-04-01,11.85
2020-04-02,12.31
2020-04-03,12.17
2020-04-06,13.17
2020-04-07,13.43
2020-04-08,14.9
2020-04-09,14.14
2020-04-13,13.79
2020-04-14,14.02
2020-04-15,13.1
2020-04-16,12.6
2020-04-17,13.26
2020-04-20,12.77
2020-04-21,11.94
2020-04-22,11.86
2020-04-23,12.36
2020-04-24,12.47
2020-04-27,13.16
2020-04-28,13.6
2020-04-29,13.96
2020-04-30,14.73
2020-05-01,13.96
2020-05-04,14.15
2020-05-05,13.52
2020-05-06,13.15
2020-05-07,13.68
2020-05-08,14.15
2020-05-11,13.94
2020-05-12,12.96
2020-05-13,12.26
2020-05-14,12.85
2020-05-15,12.71
2020-05-18,13.8
2020-05-19,13.34
2020-05-20,13.59
2020-05-21,13.42
2020-05-22,13.59
2020-05-26,14.19
2020-05-27,14.47
