Date,LNT
1984-05-10,6.625
1984-05-11,6.59375
1984-05-14,6.5625
1984-05-15,6.5
1984-05-16,6.5625
1984-05-17,6.53125
1984-05-18,6.53125
1984-05-21,6.5625
1984-05-22,6.59375
1984-05-23,6.625
1984-05-24,6.59375
1984-05-25,6.59375
1984-05-29,6.59375
1984-05-30,6.53125
1984-05-31,6.625
1984-06-01,6.5625
1984-06-04,6.625
1984-06-05,6.625
1984-06-06,6.625
1984-06-07,6.625
1984-06-08,6.65625
1984-06-11,6.65625
1984-06-12,6.71875
1984-06-13,6.75
1984-06-14,6.75
1984-06-15,6.71875
1984-06-18,6.8125
1984-06-19,6.9375
1984-06-20,6.9375
1984-06-21,6.8125
1984-06-22,6.875
1984-06-25,6.90625
1984-06-26,6.875
1984-06-27,6.875
1984-06-28,6.84375
1984-06-29,6.84375
1984-07-02,6.75
1984-07-03,6.875
1984-07-05,6.84375
1984-07-06,6.875
1984-07-09,6.875
1984-07-10,6.875
1984-07-11,6.875
1984-07-12,6.84375
1984-07-13,6.875
1984-07-16,6.875
1984-07-17,6.90625
1984-07-18,7.03125
1984-07-19,7.15625
1984-07-20,7.09375
1984-07-23,7.09375
1984-07-24,6.9375
1984-07-25,6.71875
1984-07-26,6.75
1984-07-27,6.5
1984-07-30,6.5625
1984-07-31,6.65625
1984-08-01,6.6875
1984-08-02,6.71875
1984-08-03,6.90625
1984-08-06,6.875
1984-08-07,6.90625
1984-08-08,6.875
1984-08-09,6.90625
1984-08-10,6.875
1984-08-13,6.90625
1984-08-14,6.875
1984-08-15,6.84375
1984-08-16,6.84375
1984-08-17,6.8125
1984-08-20,6.8125
1984-08-21,6.90625
1984-08-22,6.875
1984-08-23,6.90625
1984-08-24,6.84375
1984-08-27,6.84375
1984-08-28,6.9375
1984-08-29,6.90625
1984-08-30,6.90625
1984-08-31,6.96875
1984-09-04,6.9375
1984-09-05,6.96875
1984-09-06,6.9375
1984-09-07,6.96875
1984-09-10,7.03125
1984-09-11,7.0
1984-09-12,7.0
1984-09-13,6.96875
1984-09-14,7.03125
1984-09-17,7.0
1984-09-18,7.03125
1984-09-19,7.1875
1984-09-20,7.15625
1984-09-21,7.125
1984-09-24,7.21875
1984-09-25,7.21875
1984-09-26,7.21875
1984-09-27,7.25
1984-09-28,7.25
1984-10-01,7.1875
1984-10-02,7.25
1984-10-03,7.28125
1984-10-04,7.3125
1984-10-05,7.34375
1984-10-08,7.28125
1984-10-09,7.375
1984-10-10,7.46875
1984-10-11,7.46875
1984-10-12,7.53125
1984-10-15,7.65625
1984-10-16,7.6875
1984-10-17,7.53125
1984-10-18,7.625
1984-10-19,7.625
1984-10-22,7.59375
1984-10-23,7.5625
1984-10-24,7.53125
1984-10-25,7.3125
1984-10-26,7.15625
1984-10-29,7.15625
1984-10-30,7.15625
1984-10-31,7.25
1984-11-01,7.21875
1984-11-02,7.1875
1984-11-05,7.1875
1984-11-06,7.21875
1984-11-07,7.21875
1984-11-08,7.1875
1984-11-09,7.25
1984-11-12,7.1875
1984-11-13,7.15625
1984-11-14,7.1875
1984-11-15,7.1875
1984-11-16,7.15625
1984-11-19,7.09375
1984-11-20,7.03125
1984-11-21,7.0625
1984-11-23,7.125
1984-11-26,7.0625
1984-11-27,7.09375
1984-11-28,7.09375
1984-11-29,7.125
1984-11-30,7.125
1984-12-03,7.09375
1984-12-04,7.1875
1984-12-05,7.1875
1984-12-06,7.125
1984-12-07,7.09375
1984-12-10,7.125
1984-12-11,7.15625
1984-12-12,7.125
1984-12-13,7.21875
1984-12-14,7.25
1984-12-17,7.34375
1984-12-18,7.25
1984-12-19,7.21875
1984-12-20,7.1875
1984-12-21,7.25
1984-12-24,7.3125
1984-12-26,7.375
1984-12-27,7.375
1984-12-28,7.4375
1984-12-31,7.4375
1985-01-02,7.375
1985-01-03,7.3125
1985-01-04,7.375
1985-01-07,7.5
1985-01-08,7.53125
1985-01-09,7.59375
1985-01-10,7.625
1985-01-11,7.59375
1985-01-14,7.625
1985-01-15,7.59375
1985-01-16,7.6875
1985-01-17,7.65625
1985-01-18,7.625
1985-01-21,7.625
1985-01-22,7.625
1985-01-23,7.59375
1985-01-24,7.59375
1985-01-25,7.40625
1985-01-28,7.4375
1985-01-29,7.4375
1985-01-30,7.46875
1985-01-31,7.34375
1985-02-01,7.375
1985-02-04,7.34375
1985-02-05,7.375
1985-02-06,7.40625
1985-02-07,7.4375
1985-02-08,7.46875
1985-02-11,7.375
1985-02-12,7.46875
1985-02-13,7.4375
1985-02-14,7.5
1985-02-15,7.4375
1985-02-19,7.53125
1985-02-20,7.5
1985-02-21,7.46875
1985-02-22,7.4375
1985-02-25,7.375
1985-02-26,7.375
1985-02-27,7.46875
1985-02-28,7.46875
1985-03-01,7.5
1985-03-04,7.53125
1985-03-05,7.59375
1985-03-06,7.5
1985-03-07,7.53125
1985-03-08,7.59375
1985-03-11,7.59375
1985-03-12,7.59375
1985-03-13,7.5625
1985-03-14,7.59375
1985-03-15,7.625
1985-03-18,7.71875
1985-03-19,7.75
1985-03-20,7.75
1985-03-21,7.875
1985-03-22,7.8125
1985-03-25,7.9375
1985-03-26,8.0625
1985-03-27,8.03125
1985-03-28,8.0
1985-03-29,8.03125
1985-04-01,8.1875
1985-04-02,8.28125
1985-04-03,8.375
1985-04-04,8.40625
1985-04-08,8.4375
1985-04-09,8.40625
1985-04-10,8.4375
1985-04-11,8.4375
1985-04-12,8.53125
1985-04-15,8.6875
1985-04-16,8.71875
1985-04-17,8.6875
1985-04-18,8.625
1985-04-19,8.65625
1985-04-22,8.625
1985-04-23,8.65625
1985-04-24,8.5
1985-04-25,8.53125
1985-04-26,8.59375
1985-04-29,8.5
1985-04-30,8.46875
1985-05-01,8.4375
1985-05-02,8.46875
1985-05-03,8.5
1985-05-06,8.5625
1985-05-07,8.625
1985-05-08,8.78125
1985-05-09,8.78125
1985-05-10,8.71875
1985-05-13,8.8125
1985-05-14,8.84375
1985-05-15,8.8125
1985-05-16,8.8125
1985-05-17,8.875
1985-05-20,9.09375
1985-05-21,9.125
1985-05-22,9.03125
1985-05-23,9.03125
1985-05-24,9.0
1985-05-28,8.875
1985-05-29,8.9375
1985-05-30,8.96875
1985-05-31,9.0
1985-06-03,8.96875
1985-06-04,9.0625
1985-06-05,9.03125
1985-06-06,8.9375
1985-06-07,8.96875
1985-06-10,8.875
1985-06-11,8.875
1985-06-12,8.9375
1985-06-13,8.875
1985-06-14,8.90625
1985-06-17,8.90625
1985-06-18,8.9375
1985-06-19,8.9375
1985-06-20,8.96875
1985-06-21,9.0
1985-06-24,9.0625
1985-06-25,9.0625
1985-06-26,9.0
1985-06-27,9.0625
1985-06-28,9.09375
1985-07-01,9.15625
1985-07-02,9.25
1985-07-03,9.40625
1985-07-05,9.5
1985-07-08,9.5625
1985-07-09,9.53125
1985-07-10,9.65625
1985-07-11,9.6875
1985-07-12,9.78125
1985-07-15,9.90625
1985-07-16,9.96875
1985-07-17,10.0
1985-07-18,10.03125
1985-07-19,10.0
1985-07-22,9.9375
1985-07-23,9.625
1985-07-24,9.34375
1985-07-25,9.1875
1985-07-26,8.90625
1985-07-29,8.875
1985-07-30,8.90625
1985-07-31,8.875
1985-08-01,8.875
1985-08-02,8.8125
1985-08-05,8.8125
1985-08-06,8.6875
1985-08-07,8.6875
1985-08-08,8.71875
1985-08-09,8.71875
1985-08-12,8.9375
1985-08-13,9.0625
1985-08-14,9.125
1985-08-15,9.125
1985-08-16,9.15625
1985-08-19,9.21875
1985-08-20,9.25
1985-08-21,9.3125
1985-08-22,9.34375
1985-08-23,9.34375
1985-08-26,9.40625
1985-08-27,9.3125
1985-08-28,9.21875
1985-08-29,9.1875
1985-08-30,9.15625
1985-09-03,9.15625
1985-09-04,9.125
1985-09-05,9.0625
1985-09-06,9.09375
1985-09-09,9.15625
1985-09-10,9.09375
1985-09-11,9.125
1985-09-12,9.0625
1985-09-13,8.96875
1985-09-16,8.8125
1985-09-17,8.78125
1985-09-18,8.6875
1985-09-19,8.75
1985-09-20,8.75
1985-09-23,8.78125
1985-09-24,8.84375
1985-09-25,8.8125
1985-09-26,8.75
1985-09-30,8.71875
1985-10-01,8.78125
1985-10-02,8.75
1985-10-03,8.75
1985-10-04,8.8125
1985-10-07,8.90625
1985-10-08,9.0
1985-10-09,9.0625
1985-10-10,9.0625
1985-10-11,9.0625
1985-10-14,9.0625
1985-10-15,9.0625
1985-10-16,9.0
1985-10-17,9.0
1985-10-18,9.0
1985-10-21,9.0625
1985-10-22,9.0625
1985-10-23,9.15625
1985-10-24,9.15625
1985-10-25,8.96875
1985-10-28,8.90625
1985-10-29,9.0
1985-10-30,9.125
1985-10-31,9.09375
1985-11-01,9.03125
1985-11-04,9.09375
1985-11-05,9.15625
1985-11-06,9.15625
1985-11-07,9.1875
1985-11-08,9.34375
1985-11-11,9.40625
1985-11-12,9.625
1985-11-13,9.53125
1985-11-14,9.5625
1985-11-15,9.65625
1985-11-18,9.65625
1985-11-19,9.6875
1985-11-20,9.6875
1985-11-21,9.75
1985-11-22,9.84375
1985-11-25,9.78125
1985-11-26,9.78125
1985-11-27,9.8125
1985-11-29,9.78125
1985-12-02,9.65625
1985-12-03,9.71875
1985-12-04,9.71875
1985-12-05,9.65625
1985-12-06,9.75
1985-12-09,9.78125
1985-12-10,9.8125
1985-12-11,9.84375
1985-12-12,9.84375
1985-12-13,9.84375
1985-12-16,10.0
1985-12-17,10.0
1985-12-18,9.96875
1985-12-19,10.0
1985-12-20,10.0625
1985-12-23,9.875
1985-12-24,9.96875
1985-12-26,10.03125
1985-12-27,10.09375
1985-12-30,10.125
1985-12-31,10.09375
1986-01-02,10.125
1986-01-03,10.15625
1986-01-06,10.1875
1986-01-07,10.1875
1986-01-08,10.21875
1986-01-09,10.125
1986-01-10,10.03125
1986-01-13,9.9375
1986-01-14,9.78125
1986-01-15,9.875
1986-01-16,10.0625
1986-01-17,10.03125
1986-01-20,9.96875
1986-01-21,10.09375
1986-01-22,10.21875
1986-01-23,10.21875
1986-01-24,10.40625
1986-01-27,10.21875
1986-01-28,10.375
1986-01-29,10.40625
1986-01-30,10.40625
1986-01-31,10.46875
1986-02-03,10.53125
1986-02-04,10.59375
1986-02-05,10.6875
1986-02-06,10.6875
1986-02-07,10.5625
1986-02-10,10.65625
1986-02-11,10.65625
1986-02-12,10.75
1986-02-13,10.875
1986-02-14,11.03125
1986-02-18,11.3125
1986-02-19,11.28125
1986-02-20,11.28125
1986-02-21,11.28125
1986-02-24,11.3125
1986-02-25,11.40625
1986-02-26,11.34375
1986-02-27,11.375
1986-02-28,11.34375
1986-03-03,11.375
1986-03-04,11.375
1986-03-05,11.34375
1986-03-06,11.34375
1986-03-07,11.34375
1986-03-10,11.4375
1986-03-11,11.5
1986-03-12,11.5
1986-03-13,11.4375
1986-03-14,11.5
1986-03-17,11.46875
1986-03-18,11.625
1986-03-19,11.5
1986-03-20,11.4375
1986-03-21,11.40625
1986-03-24,11.40625
1986-03-25,11.375
1986-03-26,11.59375
1986-03-27,11.625
1986-03-31,11.71875
1986-04-01,11.6875
1986-04-02,11.6875
1986-04-03,11.75
1986-04-04,11.65625
1986-04-07,11.6875
1986-04-08,11.71875
1986-04-09,11.75
1986-04-10,11.78125
1986-04-11,11.6875
1986-04-14,11.71875
1986-04-15,11.84375
1986-04-16,12.03125
1986-04-17,12.09375
1986-04-18,12.25
1986-04-21,12.3125
1986-04-22,12.28125
1986-04-23,12.21875
1986-04-24,12.09375
1986-04-25,12.0
1986-04-28,12.0
1986-04-29,11.75
1986-04-30,11.53125
1986-05-01,11.3125
1986-05-02,11.46875
1986-05-05,11.5
1986-05-06,11.46875
1986-05-07,11.28125
1986-05-08,11.28125
1986-05-09,11.3125
1986-05-12,11.3125
1986-05-13,11.3125
1986-05-14,11.3125
1986-05-15,11.34375
1986-05-16,11.34375
1986-05-19,11.40625
1986-05-20,11.4375
1986-05-21,11.65625
1986-05-22,11.84375
1986-05-23,11.8125
1986-05-27,11.96875
1986-05-28,11.90625
1986-05-29,11.90625
1986-05-30,11.90625
1986-06-02,11.90625
1986-06-03,11.9375
1986-06-04,12.125
1986-06-05,12.21875
1986-06-06,12.0
1986-06-09,11.9375
1986-06-10,11.96875
1986-06-11,12.09375
1986-06-12,12.0
1986-06-13,12.0
1986-06-16,12.125
1986-06-17,12.21875
1986-06-18,12.21875
1986-06-19,12.25
1986-06-20,12.28125
1986-06-23,12.21875
1986-06-24,12.34375
1986-06-25,12.375
1986-06-26,12.375
1986-06-27,12.34375
1986-06-30,12.375
1986-07-01,12.34375
1986-07-02,12.375
1986-07-03,12.40625
1986-07-07,12.5
1986-07-08,12.4375
1986-07-09,12.46875
1986-07-10,12.71875
1986-07-11,12.875
1986-07-14,12.96875
1986-07-15,13.0
1986-07-16,13.21875
1986-07-17,13.25
1986-07-18,13.25
1986-07-21,13.34375
1986-07-22,13.625
1986-07-23,13.75
1986-07-24,14.1875
1986-07-25,14.125
1986-07-28,14.125
1986-07-29,14.03125
1986-07-30,13.90625
1986-07-31,13.875
1986-08-01,13.84375
1986-08-04,14.0
1986-08-05,14.0625
1986-08-06,14.0625
1986-08-07,13.875
1986-08-08,13.875
1986-08-11,14.0
1986-08-12,13.875
1986-08-13,13.96875
1986-08-14,13.9375
1986-08-15,13.96875
1986-08-18,14.375
1986-08-19,14.75
1986-08-20,14.9375
1986-08-21,14.875
1986-08-22,14.75
1986-08-25,14.34375
1986-08-26,14.375
1986-08-27,14.5
1986-08-28,14.375
1986-08-29,14.28125
1986-09-02,14.1875
1986-09-03,14.0625
1986-09-04,14.03125
1986-09-05,13.75
1986-09-08,13.125
1986-09-09,13.5
1986-09-10,13.25
1986-09-11,12.5625
1986-09-12,12.625
1986-09-15,12.75
1986-09-16,12.75
1986-09-17,13.0625
1986-09-18,13.0
1986-09-19,13.0
1986-09-22,13.15625
1986-09-23,13.21875
1986-09-24,13.34375
1986-09-25,13.3125
1986-09-26,13.3125
1986-09-29,13.0625
1986-09-30,13.21875
1986-10-01,13.1875
1986-10-02,13.25
1986-10-03,13.46875
1986-10-06,13.6875
1986-10-07,13.6875
1986-10-08,13.65625
1986-10-09,13.59375
1986-10-10,13.5
1986-10-13,13.46875
1986-10-14,13.5625
1986-10-15,13.53125
1986-10-16,13.5625
1986-10-17,13.4375
1986-10-20,13.375
1986-10-21,13.5
1986-10-22,13.5
1986-10-23,13.53125
1986-10-24,13.25
1986-10-27,13.1875
1986-10-28,13.03125
1986-10-29,13.15625
1986-10-30,13.21875
1986-10-31,13.34375
1986-11-03,13.28125
1986-11-04,13.1875
1986-11-05,13.40625
1986-11-06,13.40625
1986-11-07,13.40625
1986-11-10,13.4375
1986-11-11,13.4375
1986-11-12,13.4375
1986-11-13,13.3125
1986-11-14,13.25
1986-11-17,13.0625
1986-11-18,12.75
1986-11-19,12.875
1986-11-20,13.03125
1986-11-21,13.28125
1986-11-24,13.25
1986-11-25,13.3125
1986-11-26,13.3125
1986-11-28,13.21875
1986-12-01,13.1875
1986-12-02,13.46875
1986-12-03,13.4375
1986-12-04,13.3125
1986-12-05,13.25
1986-12-08,13.25
1986-12-09,13.28125
1986-12-10,13.21875
1986-12-11,13.28125
1986-12-12,13.28125
1986-12-15,13.25
1986-12-16,13.34375
1986-12-17,13.1875
1986-12-18,13.125
1986-12-19,13.21875
1986-12-22,13.09375
1986-12-23,13.0
1986-12-24,12.9375
1986-12-26,12.9375
1986-12-29,12.75
1986-12-30,12.71875
1986-12-31,12.5
1987-01-02,12.6875
1987-01-05,12.96875
1987-01-06,13.21875
1987-01-07,13.28125
1987-01-08,13.375
1987-01-09,13.34375
1987-01-12,13.4375
1987-01-13,13.375
1987-01-14,13.65625
1987-01-15,13.4375
1987-01-16,13.4375
1987-01-19,13.46875
1987-01-20,13.5
1987-01-21,13.40625
1987-01-22,13.625
1987-01-23,13.40625
1987-01-26,13.15625
1987-01-27,13.4375
1987-01-28,13.28125
1987-01-29,13.25
1987-01-30,13.25
1987-02-02,13.3125
1987-02-03,13.28125
1987-02-04,13.3125
1987-02-05,13.28125
1987-02-06,13.28125
1987-02-09,13.25
1987-02-10,13.25
1987-02-11,13.28125
1987-02-12,13.375
1987-02-13,13.28125
1987-02-17,13.15625
1987-02-18,12.875
1987-02-19,12.84375
1987-02-20,13.03125
1987-02-23,13.0625
1987-02-24,13.1875
1987-02-25,13.1875
1987-02-26,13.0
1987-02-27,13.03125
1987-03-02,13.03125
1987-03-03,12.875
1987-03-04,12.84375
1987-03-05,12.9375
1987-03-06,12.9375
1987-03-09,12.9375
1987-03-10,12.875
1987-03-11,12.875
1987-03-12,12.875
1987-03-13,12.84375
1987-03-16,12.8125
1987-03-17,12.75
1987-03-18,12.5
1987-03-19,12.375
1987-03-20,12.5
1987-03-23,12.53125
1987-03-24,12.53125
1987-03-25,12.59375
1987-03-26,12.59375
1987-03-27,12.5
1987-03-30,12.4375
1987-03-31,12.5
1987-04-01,12.4375
1987-04-02,12.28125
1987-04-03,12.25
1987-04-06,12.15625
1987-04-07,11.9375
1987-04-08,11.9375
1987-04-09,11.6875
1987-04-10,11.40625
1987-04-13,11.40625
1987-04-14,11.0
1987-04-15,11.375
1987-04-16,11.75
1987-04-20,11.59375
1987-04-21,11.5625
1987-04-22,11.5
1987-04-23,11.5
1987-04-24,11.0
1987-04-27,10.75
1987-04-28,10.84375
1987-04-29,10.9375
1987-04-30,11.0
1987-05-01,11.03125
1987-05-04,11.40625
1987-05-05,11.75
1987-05-06,11.75
1987-05-07,11.75
1987-05-08,11.75
1987-05-11,11.75
1987-05-12,11.625
1987-05-13,11.6875
1987-05-14,11.65625
1987-05-15,11.5
1987-05-18,11.5
1987-05-19,11.53125
1987-05-20,11.40625
1987-05-21,11.625
1987-05-22,11.625
1987-05-26,11.65625
1987-05-27,11.65625
1987-05-28,11.5625
1987-05-29,11.8125
1987-06-01,11.75
1987-06-02,11.5625
1987-06-03,11.5625
1987-06-04,11.65625
1987-06-05,11.6875
1987-06-08,11.75
1987-06-09,11.71875
1987-06-10,11.9375
1987-06-11,11.84375
1987-06-12,11.90625
1987-06-15,11.96875
1987-06-16,11.90625
1987-06-17,11.875
1987-06-18,11.90625
1987-06-19,11.96875
1987-06-22,11.96875
1987-06-23,11.96875
1987-06-24,11.96875
1987-06-25,11.90625
1987-06-26,11.96875
1987-06-29,11.96875
1987-06-30,12.0
1987-07-01,11.90625
1987-07-02,11.9375
1987-07-06,11.8125
1987-07-07,11.84375
1987-07-08,11.84375
1987-07-09,11.8125
1987-07-10,11.84375
1987-07-13,11.875
1987-07-14,11.84375
1987-07-15,11.9375
1987-07-16,12.0625
1987-07-17,12.0625
1987-07-20,12.0
1987-07-21,12.0
1987-07-22,11.96875
1987-07-23,11.9375
1987-07-24,11.9375
1987-07-27,11.75
1987-07-28,11.75
1987-07-29,11.75
1987-07-30,11.78125
1987-07-31,11.71875
1987-08-03,11.6875
1987-08-04,11.625
1987-08-05,11.625
1987-08-06,11.6875
1987-08-07,11.5625
1987-08-10,11.625
1987-08-11,11.6875
1987-08-12,11.8125
1987-08-13,11.875
1987-08-14,12.0
1987-08-17,12.0625
1987-08-18,12.0
1987-08-19,11.96875
1987-08-20,12.125
1987-08-21,12.0625
1987-08-24,12.03125
1987-08-25,12.03125
1987-08-26,12.09375
1987-08-27,12.0625
1987-08-28,12.0
1987-08-31,12.0625
1987-09-01,12.03125
1987-09-02,11.875
1987-09-03,11.90625
1987-09-04,11.96875
1987-09-08,11.9375
1987-09-09,11.9375
1987-09-10,11.875
1987-09-11,11.875
1987-09-14,11.90625
1987-09-15,11.84375
1987-09-16,11.71875
1987-09-17,11.65625
1987-09-18,11.5
1987-09-21,11.4375
1987-09-22,11.5625
1987-09-23,11.46875
1987-09-24,11.5
1987-09-25,11.46875
1987-09-28,11.625
1987-09-29,11.71875
1987-09-30,11.75
1987-10-01,11.65625
1987-10-02,11.6875
1987-10-05,11.71875
1987-10-06,11.71875
1987-10-07,11.6875
1987-10-08,11.71875
1987-10-09,11.78125
1987-10-12,11.8125
1987-10-13,11.8125
1987-10-14,11.8125
1987-10-15,11.90625
1987-10-16,11.8125
1987-10-19,11.3125
1987-10-20,11.3125
1987-10-21,11.5625
1987-10-22,11.5
1987-10-23,11.375
1987-10-26,11.03125
1987-10-27,11.15625
1987-10-28,11.0625
1987-10-29,11.1875
1987-10-30,11.4375
1987-11-02,11.28125
1987-11-03,11.3125
1987-11-04,11.25
1987-11-05,11.3125
1987-11-06,11.53125
1987-11-09,11.53125
1987-11-10,11.625
1987-11-11,11.5625
1987-11-12,11.53125
1987-11-13,11.5
1987-11-16,11.4375
1987-11-17,11.25
1987-11-18,11.25
1987-11-19,11.21875
1987-11-20,11.21875
1987-11-23,11.21875
1987-11-24,11.3125
1987-11-25,11.25
1987-11-27,11.25
1987-11-30,11.125
1987-12-01,11.25
1987-12-02,11.15625
1987-12-03,11.03125
1987-12-04,10.90625
1987-12-07,10.8125
1987-12-08,10.9375
1987-12-09,11.0
1987-12-10,10.8125
1987-12-11,10.78125
1987-12-14,10.8125
1987-12-15,10.875
1987-12-16,10.84375
1987-12-17,10.75
1987-12-18,10.78125
1987-12-21,10.84375
1987-12-22,10.8125
1987-12-23,10.9375
1987-12-24,11.0
1987-12-28,10.78125
1987-12-29,10.78125
1987-12-30,10.84375
1987-12-31,10.875
1988-01-04,11.0625
1988-01-05,11.0625
1988-01-06,11.0
1988-01-07,11.0
1988-01-08,10.9375
1988-01-11,10.9375
1988-01-12,11.0
1988-01-13,11.1875
1988-01-14,11.25
1988-01-15,11.3125
1988-01-18,11.40625
1988-01-19,11.4375
1988-01-20,11.40625
1988-01-21,11.34375
1988-01-22,11.40625
1988-01-25,11.375
1988-01-26,11.34375
1988-01-27,11.28125
1988-01-28,11.28125
1988-01-29,11.4375
1988-02-01,11.5
1988-02-02,11.625
1988-02-03,11.5
1988-02-04,11.59375
1988-02-05,11.625
1988-02-08,11.4375
1988-02-09,11.5
1988-02-10,11.5625
1988-02-11,11.5625
1988-02-12,11.625
1988-02-16,11.59375
1988-02-17,11.5625
1988-02-18,11.59375
1988-02-19,11.5625
1988-02-22,11.625
1988-02-23,11.65625
1988-02-24,11.6875
1988-02-25,11.6875
1988-02-26,11.875
1988-02-29,11.875
1988-03-01,11.8125
1988-03-02,11.875
1988-03-03,11.90625
1988-03-04,11.84375
1988-03-07,11.75
1988-03-08,11.71875
1988-03-09,11.75
1988-03-10,11.625
1988-03-11,11.65625
1988-03-14,11.65625
1988-03-15,11.625
1988-03-16,11.59375
1988-03-17,11.59375
1988-03-18,11.59375
1988-03-21,11.53125
1988-03-22,11.5
1988-03-23,11.46875
1988-03-24,11.34375
1988-03-25,11.1875
1988-03-28,11.25
1988-03-29,11.3125
1988-03-30,11.28125
1988-03-31,11.3125
1988-04-04,11.375
1988-04-05,11.34375
1988-04-06,11.25
1988-04-07,11.34375
1988-04-08,11.34375
1988-04-11,11.34375
1988-04-12,11.34375
1988-04-13,11.34375
1988-04-14,11.34375
1988-04-15,11.21875
1988-04-18,11.125
1988-04-19,11.09375
1988-04-20,11.0625
1988-04-21,11.0625
1988-04-22,11.0
1988-04-25,10.78125
1988-04-26,10.84375
1988-04-27,11.0
1988-04-28,10.90625
1988-04-29,11.125
1988-05-02,11.0
1988-05-03,11.0
1988-05-04,11.0
1988-05-05,10.9375
1988-05-06,10.9375
1988-05-09,10.875
1988-05-10,10.9375
1988-05-11,10.875
1988-05-12,10.90625
1988-05-13,10.90625
1988-05-16,10.875
1988-05-17,10.875
1988-05-18,10.90625
1988-05-19,10.96875
1988-05-20,10.96875
1988-05-23,10.90625
1988-05-24,11.0
1988-05-25,10.96875
1988-05-26,10.90625
1988-05-27,11.0625
1988-05-31,11.09375
1988-06-01,11.375
1988-06-02,11.40625
1988-06-03,11.40625
1988-06-06,11.3125
1988-06-07,11.4375
1988-06-08,11.4375
1988-06-09,11.4375
1988-06-10,11.5625
1988-06-13,11.5
1988-06-14,11.5
1988-06-15,11.53125
1988-06-16,11.53125
1988-06-17,11.5625
1988-06-20,11.625
1988-06-21,11.59375
1988-06-22,11.75
1988-06-23,11.71875
1988-06-24,11.6875
1988-06-27,11.65625
1988-06-28,11.5
1988-06-29,11.5625
1988-06-30,11.625
1988-07-01,11.625
1988-07-05,11.6875
1988-07-06,11.6875
1988-07-07,11.625
1988-07-08,11.65625
1988-07-11,11.6875
1988-07-12,11.6875
1988-07-13,11.6875
1988-07-14,11.6875
1988-07-15,11.71875
1988-07-18,11.5625
1988-07-19,11.53125
1988-07-20,11.5625
1988-07-21,11.53125
1988-07-22,11.3125
1988-07-25,11.0625
1988-07-26,11.0625
1988-07-27,11.15625
1988-07-28,11.15625
1988-07-29,11.1875
1988-08-01,11.15625
1988-08-02,11.09375
1988-08-03,11.15625
1988-08-04,11.25
1988-08-05,11.125
1988-08-08,11.09375
1988-08-09,10.96875
1988-08-10,10.71875
1988-08-11,10.84375
1988-08-12,10.84375
1988-08-15,11.03125
1988-08-16,11.1875
1988-08-17,11.125
1988-08-18,11.21875
1988-08-19,11.25
1988-08-22,11.3125
1988-08-23,11.3125
1988-08-24,11.375
1988-08-25,11.375
1988-08-26,11.46875
1988-08-29,11.4375
1988-08-30,11.5
1988-08-31,11.4375
1988-09-01,11.46875
1988-09-02,11.5
1988-09-06,11.46875
1988-09-07,11.4375
1988-09-08,11.4375
1988-09-09,11.4375
1988-09-12,11.4375
1988-09-13,11.375
1988-09-14,11.21875
1988-09-15,11.21875
1988-09-16,11.0625
1988-09-19,11.25
1988-09-20,11.375
1988-09-21,11.34375
1988-09-22,11.25
1988-09-23,11.28125
1988-09-26,11.1875
1988-09-27,11.5
1988-09-28,11.375
1988-09-29,11.5625
1988-09-30,11.625
1988-10-03,11.6875
1988-10-04,11.625
1988-10-05,11.625
1988-10-06,11.5625
1988-10-07,11.6875
1988-10-10,11.8125
1988-10-11,11.6875
1988-10-12,11.5625
1988-10-13,11.4375
1988-10-14,11.4375
1988-10-17,11.375
1988-10-18,11.4375
1988-10-19,11.1875
1988-10-20,11.3125
1988-10-21,11.3125
1988-10-24,11.4375
1988-10-25,11.3125
1988-10-26,11.5625
1988-10-27,11.625
1988-10-28,11.3125
1988-10-31,11.375
1988-11-01,11.4375
1988-11-02,11.25
1988-11-03,11.4375
1988-11-04,11.5
1988-11-07,11.25
1988-11-08,11.375
1988-11-09,11.75
1988-11-10,11.5625
1988-11-11,11.5
1988-11-14,11.5625
1988-11-15,11.375
1988-11-16,11.4375
1988-11-17,11.25
1988-11-18,11.25
1988-11-21,11.3125
1988-11-22,11.25
1988-11-23,11.375
1988-11-25,11.3125
1988-11-28,11.25
1988-11-29,11.1875
1988-11-30,11.25
1988-12-01,11.25
1988-12-02,11.3125
1988-12-05,11.1875
1988-12-06,11.25
1988-12-07,11.3125
1988-12-08,11.5
1988-12-09,11.5
1988-12-12,11.5
1988-12-13,11.5
1988-12-14,11.5
1988-12-15,11.5
1988-12-16,11.5625
1988-12-19,11.5
1988-12-20,11.5625
1988-12-21,11.5625
1988-12-22,11.4375
1988-12-23,11.25
1988-12-27,11.25
1988-12-28,11.375
1988-12-29,11.1875
1988-12-30,11.5
1989-01-03,11.1875
1989-01-04,11.3125
1989-01-05,11.3125
1989-01-06,11.4375
1989-01-09,11.5
1989-01-10,11.5
1989-01-11,11.5
1989-01-12,11.4375
1989-01-13,11.375
1989-01-16,11.4375
1989-01-17,11.4375
1989-01-18,11.5
1989-01-19,11.4375
1989-01-20,11.375
1989-01-23,11.5
1989-01-24,11.4375
1989-01-25,11.125
1989-01-26,11.125
1989-01-27,11.1875
1989-01-30,11.1875
1989-01-31,11.25
1989-02-01,11.125
1989-02-02,11.0625
1989-02-03,11.25
