Date,NI
1981-01-13,2.333006
1981-01-14,2.308448
1981-01-15,2.333006
1981-01-16,2.308448
1981-01-19,2.308448
1981-01-20,2.28389
1981-01-21,2.28389
1981-01-22,2.2347740000000003
1981-01-23,2.2347740000000003
1981-01-26,2.111984
1981-01-27,2.111984
1981-01-28,2.087426
1981-01-29,2.136542
1981-01-30,2.136542
1981-02-02,2.111984
1981-02-03,2.185658
1981-02-04,2.1611
1981-02-05,2.1611
1981-02-06,2.185658
1981-02-09,2.1611
1981-02-10,2.111984
1981-02-11,2.087426
1981-02-12,2.087426
1981-02-13,2.087426
1981-02-17,2.136542
1981-02-18,2.1611
1981-02-19,2.210216
1981-02-20,2.2347740000000003
1981-02-23,2.210216
1981-02-24,2.2347740000000003
1981-02-25,2.2347740000000003
1981-02-26,2.210216
1981-02-27,2.185658
1981-03-02,2.185658
1981-03-03,2.185658
1981-03-04,2.1611
1981-03-05,2.1611
1981-03-06,2.111984
1981-03-09,2.136542
1981-03-10,2.136542
1981-03-11,2.136542
1981-03-12,2.185658
1981-03-13,2.2347740000000003
1981-03-16,2.185658
1981-03-17,2.28389
1981-03-18,2.259332
1981-03-19,2.28389
1981-03-20,2.28389
1981-03-23,2.2347740000000003
1981-03-24,2.259332
1981-03-25,2.259332
1981-03-26,2.2347740000000003
1981-03-27,2.210216
1981-03-30,2.185658
1981-03-31,2.185658
1981-04-01,2.185658
1981-04-02,2.1611
1981-04-03,2.185658
1981-04-06,2.185658
1981-04-07,2.185658
1981-04-08,2.2347740000000003
1981-04-09,2.210216
1981-04-10,2.210216
1981-04-13,2.1611
1981-04-14,2.185658
1981-04-15,2.1611
1981-04-16,2.210216
1981-04-20,2.2347740000000003
1981-04-21,2.210216
1981-04-22,2.210216
1981-04-23,2.210216
1981-04-24,2.111984
1981-04-27,2.111984
1981-04-28,2.136542
1981-04-29,2.111984
1981-04-30,2.111984
1981-05-01,2.087426
1981-05-04,2.062868
1981-05-05,2.062868
1981-05-06,2.062868
1981-05-07,2.038311
1981-05-08,2.038311
1981-05-11,2.013752
1981-05-12,2.038311
1981-05-13,2.087426
1981-05-14,2.111984
1981-05-15,2.185658
1981-05-18,2.185658
1981-05-19,2.136542
1981-05-20,2.087426
1981-05-21,2.111984
1981-05-22,2.038311
1981-05-26,2.087426
1981-05-27,2.087426
1981-05-28,2.111984
1981-05-29,2.087426
1981-06-01,2.136542
1981-06-02,2.1611
1981-06-03,2.1611
1981-06-04,2.1611
1981-06-05,2.1611
1981-06-08,2.1611
1981-06-09,2.1611
1981-06-10,2.210216
1981-06-11,2.259332
1981-06-12,2.333006
1981-06-15,2.3821220000000003
1981-06-16,2.357564
1981-06-17,2.357564
1981-06-18,2.308448
1981-06-19,2.28389
1981-06-22,2.308448
1981-06-23,2.333006
1981-06-24,2.308448
1981-06-25,2.28389
1981-06-26,2.259332
1981-06-29,2.259332
1981-06-30,2.259332
1981-07-01,2.210216
1981-07-02,2.210216
1981-07-06,2.210216
1981-07-07,2.210216
1981-07-08,2.2347740000000003
1981-07-09,2.210216
1981-07-10,2.2347740000000003
1981-07-13,2.259332
1981-07-14,2.2347740000000003
1981-07-15,2.259332
1981-07-16,2.2347740000000003
1981-07-17,2.2347740000000003
1981-07-20,2.2347740000000003
1981-07-21,2.210216
1981-07-22,2.210216
1981-07-23,2.185658
1981-07-24,2.2347740000000003
1981-07-27,2.136542
1981-07-28,2.136542
1981-07-29,2.1611
1981-07-30,2.136542
1981-07-31,2.1611
1981-08-03,2.136542
1981-08-04,2.111984
1981-08-05,2.111984
1981-08-06,2.136542
1981-08-07,2.136542
1981-08-10,2.1611
1981-08-11,2.2347740000000003
1981-08-12,2.2347740000000003
1981-08-13,2.259332
1981-08-14,2.28389
1981-08-17,2.210216
1981-08-18,2.185658
1981-08-19,2.2347740000000003
1981-08-20,2.2347740000000003
1981-08-21,2.210216
1981-08-24,2.185658
1981-08-25,2.136542
1981-08-26,2.1611
1981-08-27,2.210216
1981-08-28,2.259332
1981-08-31,2.185658
1981-09-01,2.210216
1981-09-02,2.185658
1981-09-03,2.111984
1981-09-04,2.111984
1981-09-08,2.111984
1981-09-09,2.111984
1981-09-10,2.1611
1981-09-11,2.185658
1981-09-14,2.1611
1981-09-15,2.136542
1981-09-16,2.111984
1981-09-17,2.111984
1981-09-18,2.111984
1981-09-21,2.111984
1981-09-22,2.111984
1981-09-23,2.136542
1981-09-24,2.136542
1981-09-25,2.111984
1981-09-28,2.111984
1981-09-29,2.111984
1981-09-30,2.111984
1981-10-01,2.111984
1981-10-02,2.111984
1981-10-05,2.1611
1981-10-06,2.1611
1981-10-07,2.185658
1981-10-08,2.185658
1981-10-09,2.185658
1981-10-12,2.185658
1981-10-13,2.185658
1981-10-14,2.185658
1981-10-15,2.1611
1981-10-16,2.1611
1981-10-19,2.1611
1981-10-20,2.1611
1981-10-21,2.185658
1981-10-22,2.1611
1981-10-23,2.185658
1981-10-26,2.136542
1981-10-27,2.136542
1981-10-28,2.136542
1981-10-29,2.111984
1981-10-30,2.185658
1981-11-02,2.185658
1981-11-03,2.185658
1981-11-04,2.185658
1981-11-05,2.210216
1981-11-06,2.185658
1981-11-09,2.2347740000000003
1981-11-10,2.28389
1981-11-11,2.333006
1981-11-12,2.357564
1981-11-13,2.333006
1981-11-16,2.308448
1981-11-17,2.28389
1981-11-18,2.28389
1981-11-19,2.308448
1981-11-20,2.308448
1981-11-23,2.185658
1981-11-24,2.1611
1981-11-25,2.1611
1981-11-27,2.1611
1981-11-30,2.1611
1981-12-01,2.1611
1981-12-02,2.185658
1981-12-03,2.185658
1981-12-04,2.185658
1981-12-07,2.1611
1981-12-08,2.1611
1981-12-09,2.1611
1981-12-10,2.1611
1981-12-11,2.1611
1981-12-14,2.1611
1981-12-15,2.1611
1981-12-16,2.111984
1981-12-17,2.111984
1981-12-18,2.111984
1981-12-21,2.136542
1981-12-22,2.1611
1981-12-23,2.1611
1981-12-24,2.185658
1981-12-28,2.185658
1981-12-29,2.185658
1981-12-30,2.185658
1981-12-31,2.1611
1982-01-04,2.185658
1982-01-05,2.210216
1982-01-06,2.210216
1982-01-07,2.210216
1982-01-08,2.2347740000000003
1982-01-11,2.210216
1982-01-12,2.185658
1982-01-13,2.1611
1982-01-14,2.185658
1982-01-15,2.185658
1982-01-18,2.1611
1982-01-19,2.185658
1982-01-20,2.185658
1982-01-21,2.185658
1982-01-22,2.136542
1982-01-25,2.062868
1982-01-26,2.136542
1982-01-27,2.111984
1982-01-28,2.087426
1982-01-29,2.111984
1982-02-01,2.087426
1982-02-02,2.111984
1982-02-03,2.087426
1982-02-04,2.087426
1982-02-05,2.111984
1982-02-08,2.087426
1982-02-09,2.111984
1982-02-10,2.087426
1982-02-11,2.087426
1982-02-12,2.111984
1982-02-16,2.111984
1982-02-17,2.111984
1982-02-18,2.062868
1982-02-19,2.062868
1982-02-22,2.087426
1982-02-23,2.111984
1982-02-24,2.1611
1982-02-25,2.1611
1982-02-26,2.1611
1982-03-01,2.1611
1982-03-02,2.185658
1982-03-03,2.185658
1982-03-04,2.185658
1982-03-05,2.210216
1982-03-08,2.210216
1982-03-09,2.2347740000000003
1982-03-10,2.210216
1982-03-11,2.210216
1982-03-12,2.185658
1982-03-15,2.1611
1982-03-16,2.210216
1982-03-17,2.136542
1982-03-18,2.136542
1982-03-19,2.1611
1982-03-22,2.136542
1982-03-23,2.185658
1982-03-24,2.1611
1982-03-25,2.1611
1982-03-26,2.1611
1982-03-29,2.1611
1982-03-30,2.1611
1982-03-31,2.1611
1982-04-01,2.1611
1982-04-02,2.185658
1982-04-05,2.185658
1982-04-06,2.185658
1982-04-07,2.210216
1982-04-08,2.210216
1982-04-12,2.2347740000000003
1982-04-13,2.210216
1982-04-14,2.210216
1982-04-15,2.185658
1982-04-16,2.210216
1982-04-19,2.210216
1982-04-20,2.210216
1982-04-21,2.210216
1982-04-22,2.2347740000000003
1982-04-23,2.28389
1982-04-26,2.185658
1982-04-27,2.185658
1982-04-28,2.1611
1982-04-29,2.1611
1982-04-30,2.1611
1982-05-03,2.136542
1982-05-04,2.136542
1982-05-05,2.1611
1982-05-06,2.185658
1982-05-07,2.2347740000000003
1982-05-10,2.210216
1982-05-11,2.2347740000000003
1982-05-12,2.210216
1982-05-13,2.2347740000000003
1982-05-14,2.210216
1982-05-17,2.210216
1982-05-18,2.185658
1982-05-19,2.1611
1982-05-20,2.111984
1982-05-21,2.1611
1982-05-24,2.136542
1982-05-25,2.136542
1982-05-26,2.136542
1982-05-27,2.111984
1982-05-28,2.136542
1982-06-01,2.1611
1982-06-02,2.1611
1982-06-03,2.136542
1982-06-04,2.111984
1982-06-07,2.136542
1982-06-08,2.136542
1982-06-09,2.136542
1982-06-10,2.1611
1982-06-11,2.185658
1982-06-14,2.210216
1982-06-15,2.185658
1982-06-16,2.1611
1982-06-17,2.1611
1982-06-18,2.136542
1982-06-21,2.1611
1982-06-22,2.1611
1982-06-23,2.136542
1982-06-24,2.136542
1982-06-25,2.136542
1982-06-28,2.136542
1982-06-29,2.1611
1982-06-30,2.185658
1982-07-01,2.1611
1982-07-02,2.1611
1982-07-06,2.1611
1982-07-07,2.185658
1982-07-08,2.185658
1982-07-09,2.210216
1982-07-12,2.2347740000000003
1982-07-13,2.2347740000000003
1982-07-14,2.259332
1982-07-15,2.259332
1982-07-16,2.259332
1982-07-19,2.259332
1982-07-20,2.259332
1982-07-21,2.259332
1982-07-22,2.2347740000000003
1982-07-23,2.259332
1982-07-26,2.136542
1982-07-27,2.111984
1982-07-28,2.111984
1982-07-29,2.087426
1982-07-30,2.111984
1982-08-02,2.1611
1982-08-03,2.087426
1982-08-04,2.087426
1982-08-05,2.087426
1982-08-06,2.087426
1982-08-09,2.062868
1982-08-10,2.062868
1982-08-11,2.062868
1982-08-12,2.087426
1982-08-13,2.1611
1982-08-16,2.185658
1982-08-17,2.333006
1982-08-18,2.333006
1982-08-19,2.357564
1982-08-20,2.431238
1982-08-23,2.431238
1982-08-24,2.431238
1982-08-25,2.431238
1982-08-26,2.4066799999999997
1982-08-27,2.357564
1982-08-30,2.3821220000000003
1982-08-31,2.431238
1982-09-01,2.4066799999999997
1982-09-02,2.431238
1982-09-03,2.431238
1982-09-07,2.455796
1982-09-08,2.455796
1982-09-09,2.455796
1982-09-10,2.455796
1982-09-13,2.431238
1982-09-14,2.455796
1982-09-15,2.480354
1982-09-16,2.455796
1982-09-17,2.431238
1982-09-20,2.431238
1982-09-21,2.4066799999999997
1982-09-22,2.4066799999999997
1982-09-23,2.3821220000000003
1982-09-24,2.3821220000000003
1982-09-27,2.4066799999999997
1982-09-28,2.4066799999999997
1982-09-29,2.4066799999999997
1982-09-30,2.3821220000000003
1982-10-01,2.455796
1982-10-04,2.4066799999999997
1982-10-05,2.455796
1982-10-06,2.455796
1982-10-07,2.455796
1982-10-08,2.578585
1982-10-11,2.578585
1982-10-12,2.6277009999999996
1982-10-13,2.652259
1982-10-14,2.6277009999999996
1982-10-15,2.6277009999999996
1982-10-18,2.5540279999999997
1982-10-19,2.578585
1982-10-20,2.578585
1982-10-21,2.578585
1982-10-22,2.5294689999999997
1982-10-25,2.357564
1982-10-26,2.28389
1982-10-27,2.333006
1982-10-28,2.333006
1982-10-29,2.308448
1982-11-01,2.4066799999999997
1982-11-02,2.3821220000000003
1982-11-03,2.4066799999999997
1982-11-04,2.480354
1982-11-05,2.480354
1982-11-08,2.480354
1982-11-09,2.480354
1982-11-10,2.504912
1982-11-11,2.480354
1982-11-12,2.480354
1982-11-15,2.455796
1982-11-16,2.431238
1982-11-17,2.455796
1982-11-18,2.431238
1982-11-19,2.431238
1982-11-22,2.455796
1982-11-23,2.3821220000000003
1982-11-24,2.431238
1982-11-26,2.4066799999999997
1982-11-29,2.4066799999999997
1982-11-30,2.3821220000000003
1982-12-01,2.4066799999999997
1982-12-02,2.431238
1982-12-03,2.357564
1982-12-06,2.3821220000000003
1982-12-07,2.4066799999999997
1982-12-08,2.3821220000000003
1982-12-09,2.333006
1982-12-10,2.3821220000000003
1982-12-13,2.3821220000000003
1982-12-14,2.3821220000000003
1982-12-15,2.4066799999999997
1982-12-16,2.4066799999999997
1982-12-17,2.4066799999999997
1982-12-20,2.4066799999999997
1982-12-21,2.4066799999999997
1982-12-22,2.431238
1982-12-23,2.431238
1982-12-27,2.431238
1982-12-28,2.504912
1982-12-29,2.480354
1982-12-30,2.480354
1982-12-31,2.480354
1983-01-03,2.480354
1983-01-04,2.480354
1983-01-05,2.480354
1983-01-06,2.480354
1983-01-07,2.5294689999999997
1983-01-10,2.578585
1983-01-11,2.603143
1983-01-12,2.676817
1983-01-13,2.676817
1983-01-14,2.676817
1983-01-17,2.701375
1983-01-18,2.701375
1983-01-19,2.652259
1983-01-20,2.6277009999999996
1983-01-21,2.603143
1983-01-24,2.5294689999999997
1983-01-25,2.4066799999999997
1983-01-26,2.431238
1983-01-27,2.4066799999999997
1983-01-28,2.431238
1983-01-31,2.4066799999999997
1983-02-01,2.431238
1983-02-02,2.4066799999999997
1983-02-03,2.431238
1983-02-04,2.431238
1983-02-07,2.4066799999999997
1983-02-08,2.431238
1983-02-09,2.455796
1983-02-10,2.455796
1983-02-11,2.480354
1983-02-14,2.431238
1983-02-15,2.431238
1983-02-16,2.4066799999999997
1983-02-17,2.4066799999999997
1983-02-18,2.431238
1983-02-22,2.431238
1983-02-23,2.480354
1983-02-24,2.480354
1983-02-25,2.603143
1983-02-28,2.5540279999999997
1983-03-01,2.578585
1983-03-02,2.603143
1983-03-03,2.652259
1983-03-04,2.652259
1983-03-07,2.676817
1983-03-08,2.6277009999999996
1983-03-09,2.603143
1983-03-10,2.6277009999999996
1983-03-11,2.6277009999999996
1983-03-14,2.652259
1983-03-15,2.6277009999999996
1983-03-16,2.676817
1983-03-17,2.652259
1983-03-18,2.676817
1983-03-21,2.676817
1983-03-22,2.676817
1983-03-23,2.676817
1983-03-24,2.676817
1983-03-25,2.652259
1983-03-28,2.652259
1983-03-29,2.6277009999999996
1983-03-30,2.578585
1983-03-31,2.6277009999999996
1983-04-04,2.652259
1983-04-05,2.652259
1983-04-06,2.676817
1983-04-07,2.652259
1983-04-08,2.701375
1983-04-11,2.701375
1983-04-12,2.701375
1983-04-13,2.7259330000000004
1983-04-14,2.750491
1983-04-15,2.750491
1983-04-18,2.799607
1983-04-19,2.750491
1983-04-20,2.775049
1983-04-21,2.750491
1983-04-22,2.750491
1983-04-25,2.676817
1983-04-26,2.676817
1983-04-27,2.676817
1983-04-28,2.676817
1983-04-29,2.676817
1983-05-02,2.701375
1983-05-03,2.701375
1983-05-04,2.701375
1983-05-05,2.7259330000000004
1983-05-06,2.701375
1983-05-09,2.676817
1983-05-10,2.701375
1983-05-11,2.701375
1983-05-12,2.701375
1983-05-13,2.701375
1983-05-16,2.652259
1983-05-17,2.6277009999999996
1983-05-18,2.701375
1983-05-19,2.676817
1983-05-20,2.652259
1983-05-23,2.6277009999999996
1983-05-24,2.652259
1983-05-25,2.6277009999999996
1983-05-26,2.603143
1983-05-27,2.6277009999999996
1983-05-31,2.652259
1983-06-01,2.676817
1983-06-02,2.676817
1983-06-03,2.6277009999999996
1983-06-06,2.676817
1983-06-07,2.701375
1983-06-08,2.701375
1983-06-09,2.676817
1983-06-10,2.701375
1983-06-13,2.7259330000000004
1983-06-14,2.701375
1983-06-15,2.7259330000000004
1983-06-16,2.701375
1983-06-17,2.701375
1983-06-20,2.701375
1983-06-21,2.676817
1983-06-22,2.6277009999999996
1983-06-23,2.603143
1983-06-24,2.603143
1983-06-27,2.603143
1983-06-28,2.603143
1983-06-29,2.603143
1983-06-30,2.652259
1983-07-01,2.676817
1983-07-05,2.676817
1983-07-06,2.701375
1983-07-07,2.701375
1983-07-08,2.676817
1983-07-11,2.7259330000000004
1983-07-12,2.676817
1983-07-13,2.701375
1983-07-14,2.701375
1983-07-15,2.676817
1983-07-18,2.7259330000000004
1983-07-19,2.750491
1983-07-20,2.750491
1983-07-21,2.750491
1983-07-22,2.701375
1983-07-25,2.603143
1983-07-26,2.652259
1983-07-27,2.652259
1983-07-28,2.603143
1983-07-29,2.578585
1983-08-01,2.603143
1983-08-02,2.578585
1983-08-03,2.603143
1983-08-04,2.6277009999999996
1983-08-05,2.6277009999999996
1983-08-08,2.578585
1983-08-09,2.603143
1983-08-10,2.603143
1983-08-11,2.652259
1983-08-12,2.701375
1983-08-15,2.7259330000000004
1983-08-16,2.676817
1983-08-17,2.701375
1983-08-18,2.676817
1983-08-19,2.652259
1983-08-22,2.676817
1983-08-23,2.701375
1983-08-24,2.701375
1983-08-25,2.701375
1983-08-26,2.676817
1983-08-29,2.652259
1983-08-30,2.652259
1983-08-31,2.652259
1983-09-01,2.652259
1983-09-02,2.676817
1983-09-06,2.7259330000000004
1983-09-07,2.750491
1983-09-08,2.775049
1983-09-09,2.799607
1983-09-12,2.775049
1983-09-13,2.7259330000000004
1983-09-14,2.750491
1983-09-15,2.7259330000000004
1983-09-16,2.750491
1983-09-19,2.8241650000000003
1983-09-20,2.8241650000000003
1983-09-21,2.775049
1983-09-22,2.8241650000000003
1983-09-23,2.8241650000000003
1983-09-26,2.848723
1983-09-27,2.8241650000000003
1983-09-28,2.8241650000000003
1983-09-29,2.848723
1983-09-30,2.873281
1983-10-03,2.873281
1983-10-04,2.922397
1983-10-05,2.946955
1983-10-06,2.922397
1983-10-07,2.922397
1983-10-10,2.897839
1983-10-11,2.873281
1983-10-12,2.8241650000000003
1983-10-13,2.8241650000000003
1983-10-14,2.873281
1983-10-17,2.873281
1983-10-18,2.897839
1983-10-19,2.946955
1983-10-20,2.922397
1983-10-21,2.946955
1983-10-24,2.946955
1983-10-25,2.897839
1983-10-26,2.922397
1983-10-27,2.946955
1983-10-28,2.922397
1983-10-31,2.946955
1983-11-01,2.946955
1983-11-02,3.020629
1983-11-03,2.9960709999999997
1983-11-04,3.020629
1983-11-07,2.9715130000000003
1983-11-08,2.946955
1983-11-09,2.922397
1983-11-10,2.897839
1983-11-11,2.946955
1983-11-14,2.946955
1983-11-15,2.922397
1983-11-16,2.897839
1983-11-17,2.897839
1983-11-18,2.873281
1983-11-21,2.873281
1983-11-22,2.897839
1983-11-23,2.873281
1983-11-25,2.897839
1983-11-28,2.873281
1983-11-29,2.873281
1983-11-30,2.873281
1983-12-01,2.848723
1983-12-02,2.848723
1983-12-05,2.8241650000000003
1983-12-06,2.848723
1983-12-07,2.848723
1983-12-08,2.873281
1983-12-09,2.873281
1983-12-12,2.922397
1983-12-13,2.922397
1983-12-14,2.922397
1983-12-15,2.922397
1983-12-16,2.922397
1983-12-19,2.922397
1983-12-20,2.922397
1983-12-21,2.946955
1983-12-22,2.848723
1983-12-23,2.848723
1983-12-27,2.873281
1983-12-28,2.873281
1983-12-29,2.873281
1983-12-30,2.873281
1984-01-03,2.873281
1984-01-04,2.873281
1984-01-05,2.873281
1984-01-06,2.897839
1984-01-09,2.897839
1984-01-10,2.922397
1984-01-11,2.897839
1984-01-12,2.873281
1984-01-13,2.873281
1984-01-16,2.873281
1984-01-17,2.8241650000000003
1984-01-18,2.848723
1984-01-19,2.873281
1984-01-20,2.897839
1984-01-23,2.897839
1984-01-24,2.873281
1984-01-25,2.775049
1984-01-26,2.750491
1984-01-27,2.775049
1984-01-30,2.7259330000000004
1984-01-31,2.775049
1984-02-01,2.750491
1984-02-02,2.873281
1984-02-03,2.775049
1984-02-06,2.701375
1984-02-07,2.701375
1984-02-08,2.750491
1984-02-09,2.775049
1984-02-10,2.701375
1984-02-13,2.652259
1984-02-14,2.701375
1984-02-15,2.676817
1984-02-16,2.652259
1984-02-17,2.676817
1984-02-21,2.652259
1984-02-22,2.652259
1984-02-23,2.701375
1984-02-24,2.7259330000000004
1984-02-27,2.7259330000000004
1984-02-28,2.7259330000000004
1984-02-29,2.750491
1984-03-01,2.775049
1984-03-02,2.8241650000000003
1984-03-05,2.799607
1984-03-06,2.775049
1984-03-07,2.750491
1984-03-08,2.750491
1984-03-09,2.750491
1984-03-12,2.775049
1984-03-13,2.750491
1984-03-14,2.750491
1984-03-15,2.750491
1984-03-16,2.750491
1984-03-19,2.7259330000000004
1984-03-20,2.7259330000000004
1984-03-21,2.7259330000000004
1984-03-22,2.652259
1984-03-23,2.6277009999999996
1984-03-26,2.6277009999999996
1984-03-27,2.652259
1984-03-28,2.676817
1984-03-29,2.676817
1984-03-30,2.701375
1984-04-02,2.676817
1984-04-03,2.676817
1984-04-04,2.7259330000000004
1984-04-05,2.676817
1984-04-06,2.7259330000000004
1984-04-09,2.750491
1984-04-10,2.775049
1984-04-11,2.8241650000000003
1984-04-12,2.799607
1984-04-13,2.799607
1984-04-16,2.799607
1984-04-17,2.799607
1984-04-18,2.775049
1984-04-19,2.799607
1984-04-23,2.775049
1984-04-24,2.7259330000000004
1984-04-25,2.750491
1984-04-26,2.750491
1984-04-27,2.701375
1984-04-30,2.701375
1984-05-01,2.7259330000000004
1984-05-02,2.701375
1984-05-03,2.7259330000000004
1984-05-04,2.7259330000000004
1984-05-07,2.7259330000000004
1984-05-08,2.750491
1984-05-09,2.750491
1984-05-10,2.750491
1984-05-11,2.750491
1984-05-14,2.701375
1984-05-15,2.701375
1984-05-16,2.7259330000000004
1984-05-17,2.7259330000000004
1984-05-18,2.701375
1984-05-21,2.6277009999999996
1984-05-22,2.6277009999999996
1984-05-23,2.6277009999999996
1984-05-24,2.5540279999999997
1984-05-25,2.5540279999999997
1984-05-29,2.5294689999999997
1984-05-30,2.504912
1984-05-31,2.5294689999999997
1984-06-01,2.603143
1984-06-04,2.6277009999999996
1984-06-05,2.603143
1984-06-06,2.6277009999999996
1984-06-07,2.603143
1984-06-08,2.578585
1984-06-11,2.578585
1984-06-12,2.603143
1984-06-13,2.603143
1984-06-14,2.603143
1984-06-15,2.603143
1984-06-18,2.603143
1984-06-19,2.6277009999999996
1984-06-20,2.701375
1984-06-21,2.652259
1984-06-22,2.652259
1984-06-25,2.652259
1984-06-26,2.676817
1984-06-27,2.701375
1984-06-28,2.7259330000000004
1984-06-29,2.701375
1984-07-02,2.652259
1984-07-03,2.676817
1984-07-05,2.652259
1984-07-06,2.6277009999999996
1984-07-09,2.676817
1984-07-10,2.652259
1984-07-11,2.701375
1984-07-12,2.701375
1984-07-13,2.701375
1984-07-16,2.701375
1984-07-17,2.701375
1984-07-18,2.701375
1984-07-19,2.701375
1984-07-20,2.701375
1984-07-23,2.652259
1984-07-24,2.603143
1984-07-25,2.431238
1984-07-26,2.357564
1984-07-27,2.455796
1984-07-30,2.431238
1984-07-31,2.455796
1984-08-01,2.504912
1984-08-02,2.578585
1984-08-03,2.578585
1984-08-06,2.5540279999999997
1984-08-07,2.603143
1984-08-08,2.603143
1984-08-09,2.652259
1984-08-10,2.701375
1984-08-13,2.652259
1984-08-14,2.652259
1984-08-15,2.652259
1984-08-16,2.603143
1984-08-17,2.603143
1984-08-20,2.578585
1984-08-21,2.6277009999999996
1984-08-22,2.6277009999999996
1984-08-23,2.603143
1984-08-24,2.652259
1984-08-27,2.6277009999999996
1984-08-28,2.6277009999999996
1984-08-29,2.603143
1984-08-30,2.652259
1984-08-31,2.6277009999999996
1984-09-04,2.6277009999999996
1984-09-05,2.603143
1984-09-06,2.652259
1984-09-07,2.652259
1984-09-10,2.652259
1984-09-11,2.652259
1984-09-12,2.578585
1984-09-13,2.6277009999999996
1984-09-14,2.676817
1984-09-17,2.652259
1984-09-18,2.652259
1984-09-19,2.701375
1984-09-20,2.701375
1984-09-21,2.652259
1984-09-24,2.652259
1984-09-25,2.676817
1984-09-26,2.701375
1984-09-27,2.750491
1984-09-28,2.7259330000000004
1984-10-01,2.750491
1984-10-02,2.7259330000000004
1984-10-03,2.750491
1984-10-04,2.775049
1984-10-05,2.750491
1984-10-08,2.750491
1984-10-09,2.799607
1984-10-10,2.799607
1984-10-11,2.873281
1984-10-12,2.922397
1984-10-15,2.922397
1984-10-16,2.873281
1984-10-17,2.897839
1984-10-18,2.946955
1984-10-19,2.922397
1984-10-22,2.897839
1984-10-23,2.873281
1984-10-24,2.848723
1984-10-25,2.701375
1984-10-26,2.701375
1984-10-29,2.7259330000000004
1984-10-30,2.750491
1984-10-31,2.750491
1984-11-01,2.775049
1984-11-02,2.799607
1984-11-05,2.799607
1984-11-06,2.848723
1984-11-07,2.8241650000000003
1984-11-08,2.799607
1984-11-09,2.775049
1984-11-12,2.775049
1984-11-13,2.7259330000000004
1984-11-14,2.750491
1984-11-15,2.775049
1984-11-16,2.750491
1984-11-19,2.775049
1984-11-20,2.775049
1984-11-21,2.799607
1984-11-23,2.799607
1984-11-26,2.799607
1984-11-27,2.799607
1984-11-28,2.799607
1984-11-29,2.799607
1984-11-30,2.775049
1984-12-03,2.775049
1984-12-04,2.750491
1984-12-05,2.750491
1984-12-06,2.7259330000000004
1984-12-07,2.676817
1984-12-10,2.676817
1984-12-11,2.676817
1984-12-12,2.676817
1984-12-13,2.676817
1984-12-14,2.676817
1984-12-17,2.603143
1984-12-18,2.6277009999999996
1984-12-19,2.676817
1984-12-20,2.676817
1984-12-21,2.676817
1984-12-24,2.701375
1984-12-26,2.7259330000000004
1984-12-27,2.357564
1984-12-28,2.333006
1984-12-31,2.308448
1985-01-02,2.28389
1985-01-03,2.2347740000000003
1985-01-04,2.2347740000000003
1985-01-07,2.28389
1985-01-08,2.333006
1985-01-09,2.3821220000000003
1985-01-10,2.431238
1985-01-11,2.4066799999999997
1985-01-14,2.4066799999999997
1985-01-15,2.4066799999999997
1985-01-16,2.4066799999999997
1985-01-17,2.431238
1985-01-18,2.3821220000000003
1985-01-21,2.4066799999999997
1985-01-22,2.3821220000000003
1985-01-23,2.3821220000000003
1985-01-24,2.3821220000000003
1985-01-25,2.357564
1985-01-28,2.333006
1985-01-29,2.333006
1985-01-30,2.333006
1985-01-31,2.333006
1985-02-01,2.333006
1985-02-04,2.333006
1985-02-05,2.308448
1985-02-06,2.308448
1985-02-07,2.308448
1985-02-08,2.28389
1985-02-11,2.259332
1985-02-12,2.308448
1985-02-13,2.357564
1985-02-14,2.308448
1985-02-15,2.357564
1985-02-19,2.333006
1985-02-20,2.357564
1985-02-21,2.333006
1985-02-22,2.4066799999999997
1985-02-25,2.333006
1985-02-26,2.333006
1985-02-27,2.357564
1985-02-28,2.357564
1985-03-01,2.357564
1985-03-04,2.357564
1985-03-05,2.357564
1985-03-06,2.357564
1985-03-07,2.357564
1985-03-08,2.3821220000000003
1985-03-11,2.357564
1985-03-12,2.357564
1985-03-13,2.357564
1985-03-14,2.3821220000000003
1985-03-15,2.357564
1985-03-18,2.3821220000000003
1985-03-19,2.3821220000000003
1985-03-20,2.4066799999999997
1985-03-21,2.3821220000000003
1985-03-22,2.3821220000000003
1985-03-25,2.3821220000000003
1985-03-26,2.3821220000000003
1985-03-27,2.4066799999999997
1985-03-28,2.431238
1985-03-29,2.431238
1985-04-01,2.455796
1985-04-02,2.431238
1985-04-03,2.455796
1985-04-04,2.455796
1985-04-08,2.4066799999999997
1985-04-09,2.4066799999999997
1985-04-10,2.4066799999999997
1985-04-11,2.431238
1985-04-12,2.4066799999999997
1985-04-15,2.3821220000000003
1985-04-16,2.4066799999999997
1985-04-17,2.431238
1985-04-18,2.431238
1985-04-19,2.4066799999999997
1985-04-22,2.4066799999999997
1985-04-23,2.431238
1985-04-24,2.333006
1985-04-25,2.333006
1985-04-26,2.333006
1985-04-29,2.308448
1985-04-30,2.333006
1985-05-01,2.28389
1985-05-02,2.259332
1985-05-03,2.2347740000000003
1985-05-06,2.185658
1985-05-07,2.185658
1985-05-08,2.185658
1985-05-09,2.210216
1985-05-10,2.185658
1985-05-13,2.1611
1985-05-14,2.1611
1985-05-15,2.185658
1985-05-16,2.210216
