Date,PNC
1986-02-06,19.0
1986-02-07,19.0
1986-02-10,19.0
1986-02-11,19.3125
1986-02-12,19.75
1986-02-13,20.1875
1986-02-14,20.4375
1986-02-18,20.5
1986-02-19,21.125
1986-02-20,21.25
1986-02-21,21.25
1986-02-24,20.75
1986-02-25,20.3125
1986-02-26,20.4375
1986-02-27,21.125
1986-02-28,21.3125
1986-03-03,21.625
1986-03-04,21.8125
1986-03-05,21.8125
1986-03-06,22.375
1986-03-07,22.625
1986-03-10,23.125
1986-03-11,23.0
1986-03-12,22.875
1986-03-13,22.5625
1986-03-14,22.4375
1986-03-17,22.3125
1986-03-18,22.3125
1986-03-19,21.9375
1986-03-20,22.3125
1986-03-21,22.4375
1986-03-24,22.0
1986-03-25,21.5
1986-03-26,21.5625
1986-03-27,21.625
1986-03-31,22.0
1986-04-01,22.125
1986-04-02,21.9375
1986-04-03,22.625
1986-04-04,22.3125
1986-04-07,22.25
1986-04-08,22.125
1986-04-09,22.1875
1986-04-10,22.5625
1986-04-11,22.4375
1986-04-14,22.25
1986-04-15,22.0625
1986-04-16,21.875
1986-04-17,22.1875
1986-04-18,22.375
1986-04-21,22.25
1986-04-22,22.3125
1986-04-23,22.1875
1986-04-24,22.125
1986-04-25,22.0
1986-04-28,21.9375
1986-04-29,21.5
1986-04-30,20.875
1986-05-01,21.4375
1986-05-02,22.0
1986-05-05,22.25
1986-05-06,22.5625
1986-05-07,22.625
1986-05-08,22.1875
1986-05-09,22.125
1986-05-12,22.125
1986-05-13,21.3125
1986-05-14,21.1875
1986-05-15,20.8125
1986-05-16,21.5625
1986-05-19,21.4375
1986-05-20,21.5625
1986-05-21,22.0625
1986-05-22,22.25
1986-05-23,22.375
1986-05-27,22.4375
1986-05-28,22.8125
1986-05-29,22.625
1986-05-30,22.75
1986-06-02,22.8125
1986-06-03,22.75
1986-06-04,22.5
1986-06-05,22.5
1986-06-06,22.5
1986-06-09,22.0625
1986-06-10,21.875
1986-06-11,21.875
1986-06-12,21.9375
1986-06-13,22.0
1986-06-16,22.125
1986-06-17,22.125
1986-06-18,22.0
1986-06-19,21.875
1986-06-20,22.0
1986-06-23,22.0625
1986-06-24,22.1875
1986-06-25,22.375
1986-06-26,22.5
1986-06-27,22.6875
1986-06-30,22.3125
1986-07-01,23.4375
1986-07-02,24.0625
1986-07-03,23.9375
1986-07-07,24.0625
1986-07-08,23.875
1986-07-09,23.875
1986-07-10,23.5625
1986-07-11,23.4375
1986-07-14,23.4375
1986-07-15,23.125
1986-07-16,22.8125
1986-07-17,22.75
1986-07-18,22.75
1986-07-21,22.3125
1986-07-22,22.4375
1986-07-23,22.5
1986-07-24,22.5625
1986-07-25,22.6875
1986-07-28,22.625
1986-07-29,22.6875
1986-07-30,22.625
1986-07-31,22.875
1986-08-01,23.0
1986-08-04,23.0
1986-08-05,22.8125
1986-08-06,22.8125
1986-08-07,22.8125
1986-08-08,22.75
1986-08-11,22.8125
1986-08-12,23.125
1986-08-13,23.75
1986-08-14,24.375
1986-08-15,24.0
1986-08-18,24.0
1986-08-19,23.9375
1986-08-20,23.9375
1986-08-21,24.0
1986-08-22,24.0625
1986-08-25,24.0
1986-08-26,24.4375
1986-08-27,24.5
1986-08-28,25.0
1986-08-29,25.1875
1986-09-02,25.3125
1986-09-03,25.375
1986-09-04,25.3125
1986-09-05,24.625
1986-09-08,23.25
1986-09-09,22.625
1986-09-10,22.375
1986-09-11,21.3125
1986-09-12,21.25
1986-09-15,21.25
1986-09-16,21.125
1986-09-17,21.125
1986-09-18,21.0
1986-09-19,21.375
1986-09-22,21.9375
1986-09-23,22.125
1986-09-24,22.4375
1986-09-25,22.0
1986-09-26,22.0625
1986-09-29,21.875
1986-09-30,22.0
1986-10-01,22.3125
1986-10-02,22.125
1986-10-03,21.875
1986-10-06,21.9375
1986-10-07,21.75
1986-10-08,21.5
1986-10-09,21.1875
1986-10-10,21.25
1986-10-13,21.25
1986-10-14,21.3125
1986-10-15,21.25
1986-10-16,21.375
1986-10-17,21.3125
1986-10-20,21.1875
1986-10-21,21.1875
1986-10-22,21.125
1986-10-23,21.0
1986-10-24,21.0625
1986-10-27,21.0625
1986-10-28,21.1875
1986-10-29,21.125
1986-10-30,21.375
1986-10-31,21.4375
1986-11-03,21.625
1986-11-04,21.75
1986-11-05,21.6875
1986-11-06,21.25
1986-11-07,21.3125
1986-11-10,21.25
1986-11-11,21.25
1986-11-12,21.375
1986-11-13,21.1875
1986-11-14,21.1875
1986-11-17,20.875
1986-11-18,21.0
1986-11-19,20.5
1986-11-20,20.5625
1986-11-21,20.6875
1986-11-24,20.625
1986-11-25,20.5
1986-11-26,20.5
1986-11-28,20.5625
1986-12-01,20.5
1986-12-02,20.875
1986-12-03,21.4375
1986-12-04,21.5625
1986-12-05,21.6875
1986-12-08,21.5625
1986-12-09,21.5
1986-12-10,21.375
1986-12-11,21.5
1986-12-12,21.375
1986-12-15,21.375
1986-12-16,21.5
1986-12-17,21.8125
1986-12-18,22.0
1986-12-19,22.25
1986-12-22,22.0
1986-12-23,21.75
1986-12-24,21.5
1986-12-26,20.9375
1986-12-29,21.0
1986-12-30,20.875
1986-12-31,20.625
1987-01-02,20.9375
1987-01-05,21.4375
1987-01-06,21.75
1987-01-07,22.3125
1987-01-08,22.25
1987-01-09,22.625
1987-01-12,23.125
1987-01-13,23.1875
1987-01-14,23.3125
1987-01-15,23.25
1987-01-16,22.8125
1987-01-19,22.5625
1987-01-20,22.3125
1987-01-21,22.0625
1987-01-22,21.75
1987-01-23,21.5625
1987-01-26,21.1875
1987-01-27,20.9375
1987-01-28,20.875
1987-01-29,21.25
1987-01-30,21.5625
1987-02-02,22.25
1987-02-03,22.3125
1987-02-04,22.4375
1987-02-05,22.4375
1987-02-06,22.625
1987-02-09,22.625
1987-02-10,22.375
1987-02-11,22.4375
1987-02-12,22.25
1987-02-13,22.25
1987-02-17,22.5
1987-02-18,22.875
1987-02-19,23.0
1987-02-20,23.625
1987-02-23,23.625
1987-02-24,24.0
1987-02-25,24.25
1987-02-26,24.125
1987-02-27,24.1875
1987-03-02,24.625
1987-03-03,24.5
1987-03-04,24.25
1987-03-05,24.5
1987-03-06,24.4375
1987-03-09,24.375
1987-03-10,24.125
1987-03-11,23.875
1987-03-12,23.75
1987-03-13,23.6875
1987-03-16,23.75
1987-03-17,23.8125
1987-03-18,23.6875
1987-03-19,23.5625
1987-03-20,23.5625
1987-03-23,23.75
1987-03-24,23.625
1987-03-25,23.625
1987-03-26,23.6875
1987-03-27,23.6875
1987-03-30,22.625
1987-03-31,22.875
1987-04-01,22.6875
1987-04-02,23.0
1987-04-03,23.5625
1987-04-06,23.5625
1987-04-07,23.8125
1987-04-08,24.125
1987-04-09,24.0
1987-04-10,23.875
1987-04-13,23.25
1987-04-14,22.8125
1987-04-15,22.875
1987-04-16,23.0625
1987-04-20,22.9375
1987-04-21,22.875
1987-04-22,22.5625
1987-04-23,22.375
1987-04-24,22.4375
1987-04-27,22.5625
1987-04-28,22.5
1987-04-29,22.875
1987-04-30,23.3125
1987-05-01,23.25
1987-05-04,23.3125
1987-05-05,23.4375
1987-05-06,23.1875
1987-05-07,23.1875
1987-05-08,23.0625
1987-05-11,22.9375
1987-05-12,23.0
1987-05-13,23.0
1987-05-14,23.25
1987-05-15,22.8125
1987-05-18,22.75
1987-05-19,22.75
1987-05-20,22.5
1987-05-21,22.125
1987-05-22,21.75
1987-05-26,22.0625
1987-05-27,22.3125
1987-05-28,22.375
1987-05-29,22.6875
1987-06-01,22.5625
1987-06-02,22.6875
1987-06-03,22.625
1987-06-04,22.75
1987-06-05,22.8125
1987-06-08,22.9375
1987-06-09,23.25
1987-06-10,23.3125
1987-06-11,23.4375
1987-06-12,23.5625
1987-06-15,23.6875
1987-06-16,23.9375
1987-06-17,24.125
1987-06-18,24.5625
1987-06-19,24.3125
1987-06-22,24.3125
1987-06-23,24.1875
1987-06-24,24.25
1987-06-25,24.4375
1987-06-26,24.5625
1987-06-29,24.4375
1987-06-30,24.25
1987-07-01,24.3125
1987-07-02,24.25
1987-07-06,24.125
1987-07-07,23.9375
1987-07-08,23.75
1987-07-09,23.9375
1987-07-10,23.875
1987-07-13,23.9375
1987-07-14,24.0625
1987-07-15,23.875
1987-07-16,23.875
1987-07-17,23.5
1987-07-20,23.1875
1987-07-21,22.5
1987-07-22,22.5
1987-07-23,22.6875
1987-07-24,22.5625
1987-07-27,22.6875
1987-07-28,22.9375
1987-07-29,23.0
1987-07-30,23.0
1987-07-31,22.75
1987-08-03,22.5
1987-08-04,21.75
1987-08-05,22.125
1987-08-06,22.375
1987-08-07,22.625
1987-08-10,22.75
1987-08-11,23.375
1987-08-12,23.8125
1987-08-13,24.5
1987-08-14,25.0
1987-08-17,25.125
1987-08-18,24.75
1987-08-19,24.6875
1987-08-20,25.0625
1987-08-21,25.25
1987-08-24,25.1875
1987-08-25,25.25
1987-08-26,25.3125
1987-08-27,25.4375
1987-08-28,25.375
1987-08-31,25.25
1987-09-01,25.25
1987-09-02,24.6875
1987-09-03,24.8125
1987-09-04,24.5625
1987-09-08,23.75
1987-09-09,23.875
1987-09-10,24.0
1987-09-11,24.0
1987-09-14,23.9375
1987-09-15,23.4375
1987-09-16,23.25
1987-09-17,23.125
1987-09-18,23.1875
1987-09-21,22.75
1987-09-22,23.0
1987-09-23,22.75
1987-09-24,22.375
1987-09-25,22.8125
1987-09-28,22.9375
1987-09-29,23.125
1987-09-30,23.0625
1987-10-01,23.375
1987-10-02,23.125
1987-10-05,23.375
1987-10-06,23.5
1987-10-07,23.625
1987-10-08,23.6875
1987-10-09,23.75
1987-10-12,23.8125
1987-10-13,24.3125
1987-10-14,24.1875
1987-10-15,24.25
1987-10-16,23.875
1987-10-19,21.875
1987-10-20,19.0
1987-10-21,21.0
1987-10-22,20.625
1987-10-23,20.25
1987-10-26,18.6875
1987-10-27,18.75
1987-10-28,19.0
1987-10-29,18.875
1987-10-30,18.4375
1987-11-02,18.125
1987-11-03,18.75
1987-11-04,18.75
1987-11-05,19.4375
1987-11-06,19.125
1987-11-09,18.6875
1987-11-10,17.9375
1987-11-11,18.0625
1987-11-12,18.25
1987-11-13,17.875
1987-11-16,18.1875
1987-11-17,17.875
1987-11-18,18.1875
1987-11-19,18.125
1987-11-20,18.25
1987-11-23,18.75
1987-11-24,19.0
1987-11-25,19.0
1987-11-27,19.0625
1987-11-30,18.25
1987-12-01,17.875
1987-12-02,18.0
1987-12-03,17.875
1987-12-04,17.625
1987-12-07,17.625
1987-12-08,17.75
1987-12-09,17.4375
1987-12-10,17.0
1987-12-11,17.3125
1987-12-14,17.375
1987-12-15,17.25
1987-12-16,17.25
1987-12-17,16.8125
1987-12-18,18.0625
1987-12-21,18.4375
1987-12-22,18.25
1987-12-23,18.8125
1987-12-24,18.125
1987-12-28,17.875
1987-12-29,18.0
1987-12-30,18.375
1987-12-31,18.625
1988-01-04,19.0
1988-01-05,20.0625
1988-01-06,20.125
1988-01-07,20.125
1988-01-08,19.75
1988-01-11,20.125
1988-01-12,19.875
1988-01-13,19.75
1988-01-14,19.8125
1988-01-15,20.1875
1988-01-18,20.25
1988-01-19,20.5
1988-01-20,20.625
1988-01-21,20.9375
1988-01-22,21.0625
1988-01-25,21.375
1988-01-26,21.5625
1988-01-27,21.625
1988-01-28,21.5625
1988-01-29,21.5
1988-02-01,21.6875
1988-02-02,21.5625
1988-02-03,21.625
1988-02-04,21.5
1988-02-05,21.3125
1988-02-08,21.375
1988-02-09,21.0
1988-02-10,20.8125
1988-02-11,20.625
1988-02-12,20.8125
1988-02-16,20.8125
1988-02-17,20.75
1988-02-18,20.625
1988-02-19,20.6875
1988-02-22,20.875
1988-02-23,20.8125
1988-02-24,21.125
1988-02-25,21.1875
1988-02-26,21.125
1988-02-29,21.0
1988-03-01,21.3125
1988-03-02,21.5
1988-03-03,21.3125
1988-03-04,21.3125
1988-03-07,21.1875
1988-03-08,21.375
1988-03-09,21.0
1988-03-10,20.75
1988-03-11,20.5625
1988-03-14,20.1875
1988-03-15,20.1875
1988-03-16,19.75
1988-03-17,20.125
1988-03-18,20.4375
1988-03-21,20.6875
1988-03-22,20.5625
1988-03-23,20.625
1988-03-24,20.3125
1988-03-25,19.625
1988-03-28,19.4375
1988-03-29,19.75
1988-03-30,19.875
1988-03-31,19.4375
1988-04-04,19.25
1988-04-05,19.375
1988-04-06,19.4375
1988-04-07,19.125
1988-04-08,20.125
1988-04-11,19.8125
1988-04-12,19.9375
1988-04-13,19.9375
1988-04-14,20.5
1988-04-15,20.5625
1988-04-18,21.125
1988-04-19,21.25
1988-04-20,21.625
1988-04-21,21.625
1988-04-22,21.8125
1988-04-25,21.9375
1988-04-26,21.875
1988-04-27,21.625
1988-04-28,21.625
1988-04-29,21.6875
1988-05-02,21.5625
1988-05-03,21.875
1988-05-04,21.8125
1988-05-05,21.625
1988-05-06,21.6875
1988-05-09,21.625
1988-05-10,21.6875
1988-05-11,21.75
1988-05-12,21.75
1988-05-13,22.0625
1988-05-16,22.0
1988-05-17,21.625
1988-05-18,21.5
1988-05-19,21.6875
1988-05-20,21.875
1988-05-23,21.8125
1988-05-24,21.6875
1988-05-25,21.625
1988-05-26,21.6875
1988-05-27,21.4375
1988-05-31,21.5625
1988-06-01,21.75
1988-06-02,22.0625
1988-06-03,21.9375
1988-06-06,22.0
1988-06-07,22.0
1988-06-08,22.25
1988-06-09,22.5
1988-06-10,22.5625
1988-06-13,22.625
1988-06-14,22.8125
1988-06-15,22.875
1988-06-16,22.9375
1988-06-17,22.9375
1988-06-20,22.875
1988-06-21,22.625
1988-06-22,22.9375
1988-06-23,22.8125
1988-06-24,22.9375
1988-06-27,22.1875
1988-06-28,22.125
1988-06-29,22.0
1988-06-30,22.1875
1988-07-01,22.4375
1988-07-05,22.6875
1988-07-06,22.4375
1988-07-07,22.4375
1988-07-08,22.4375
1988-07-11,22.375
1988-07-12,21.625
1988-07-13,22.375
1988-07-14,22.9375
1988-07-15,23.0625
1988-07-18,22.75
1988-07-19,22.8125
1988-07-20,22.5625
1988-07-21,22.375
1988-07-22,22.0625
1988-07-25,21.75
1988-07-26,21.5
1988-07-27,21.25
1988-07-28,21.8125
1988-07-29,22.625
1988-08-01,22.625
1988-08-02,22.6875
1988-08-03,22.875
1988-08-04,22.6875
1988-08-05,22.9375
1988-08-08,22.75
1988-08-09,22.75
1988-08-10,22.4375
1988-08-11,22.4375
1988-08-12,22.5
1988-08-15,22.125
1988-08-16,22.125
1988-08-17,22.375
1988-08-18,22.9375
1988-08-19,23.0
1988-08-22,22.4375
1988-08-23,22.5
1988-08-24,22.625
1988-08-25,22.3125
1988-08-26,22.1875
1988-08-29,22.125
1988-08-30,22.125
1988-08-31,21.875
1988-09-01,21.375
1988-09-02,21.75
1988-09-06,21.9375
1988-09-07,21.9375
1988-09-08,21.875
1988-09-09,21.9375
1988-09-12,21.9375
1988-09-13,21.6875
1988-09-14,21.5
1988-09-15,21.5
1988-09-16,21.6875
1988-09-19,21.625
1988-09-20,21.75
1988-09-21,21.5625
1988-09-22,21.4375
1988-09-23,21.5
1988-09-26,21.4375
1988-09-27,21.5625
1988-09-28,21.5
1988-09-29,21.6875
1988-09-30,21.625
1988-10-03,21.75
1988-10-04,21.5625
1988-10-05,21.5625
1988-10-06,21.375
1988-10-07,21.8125
1988-10-10,21.8125
1988-10-11,21.75
1988-10-12,21.6875
1988-10-13,21.875
1988-10-14,21.5
1988-10-17,21.4375
1988-10-18,21.75
1988-10-19,21.5
1988-10-20,21.5
1988-10-21,21.4375
1988-10-24,21.0
1988-10-25,20.8125
1988-10-26,21.0
1988-10-27,20.8125
1988-10-28,20.875
1988-10-31,20.875
1988-11-01,21.125
1988-11-02,21.125
1988-11-03,21.0625
1988-11-04,21.125
1988-11-07,20.75
1988-11-08,21.0
1988-11-09,20.875
1988-11-10,20.875
1988-11-11,20.625
1988-11-14,20.3125
1988-11-15,20.5625
1988-11-16,20.375
1988-11-17,20.375
1988-11-18,20.25
1988-11-21,20.4375
1988-11-22,20.375
1988-11-23,20.0
1988-11-25,19.8125
1988-11-28,19.875
1988-11-29,20.3125
1988-11-30,20.5
1988-12-01,20.625
1988-12-02,20.4375
1988-12-05,20.5
1988-12-06,20.625
1988-12-07,20.6875
1988-12-08,20.6875
1988-12-09,20.8125
1988-12-12,20.625
1988-12-13,20.625
1988-12-14,20.5625
1988-12-15,20.4375
1988-12-16,20.375
1988-12-19,20.5
1988-12-20,19.875
1988-12-21,20.1875
1988-12-22,20.0
1988-12-23,20.0
1988-12-27,20.0
1988-12-28,20.125
1988-12-29,20.125
1988-12-30,19.875
1989-01-03,19.625
1989-01-04,19.8125
1989-01-05,19.75
1989-01-06,19.6875
1989-01-09,19.9375
1989-01-10,19.875
1989-01-11,19.9375
1989-01-12,20.0
1989-01-13,20.0
1989-01-16,20.0625
1989-01-17,20.125
1989-01-18,20.3125
1989-01-19,20.25
1989-01-20,20.1875
1989-01-23,20.1875
1989-01-24,20.25
1989-01-25,20.4375
1989-01-26,20.1875
1989-01-27,20.625
1989-01-30,20.8125
1989-01-31,21.125
1989-02-01,21.25
1989-02-02,21.3125
1989-02-03,21.1875
1989-02-06,21.25
1989-02-07,21.6875
1989-02-08,21.6875
1989-02-09,21.3125
1989-02-10,21.0
1989-02-13,20.9375
1989-02-14,20.9375
1989-02-15,21.1875
1989-02-16,21.25
1989-02-17,21.5625
1989-02-21,21.5625
1989-02-22,21.0
1989-02-23,20.75
1989-02-24,20.5
1989-02-27,20.3125
1989-02-28,20.4375
1989-03-01,20.0
1989-03-02,20.3125
1989-03-03,20.5625
1989-03-06,21.0
1989-03-07,20.75
1989-03-08,20.75
1989-03-09,20.8125
1989-03-10,20.8125
1989-03-13,20.875
1989-03-14,20.75
1989-03-15,20.5625
1989-03-16,20.9375
1989-03-17,20.6875
1989-03-20,20.375
1989-03-21,20.5
1989-03-22,20.625
1989-03-23,20.5
1989-03-27,20.25
1989-03-28,20.3125
1989-03-29,19.875
1989-03-30,20.125
1989-03-31,20.5
1989-04-03,20.625
1989-04-04,20.6875
1989-04-05,20.875
1989-04-06,20.75
1989-04-07,20.75
1989-04-10,20.875
1989-04-11,21.0625
1989-04-12,21.375
1989-04-13,21.0
1989-04-14,21.4375
1989-04-17,21.4375
1989-04-18,21.6875
1989-04-19,21.5625
1989-04-20,21.25
1989-04-21,21.6875
1989-04-24,21.75
1989-04-25,21.6875
1989-04-26,21.8125
1989-04-27,21.9375
1989-04-28,21.9375
1989-05-01,22.25
1989-05-02,22.125
1989-05-03,22.1875
1989-05-04,22.125
1989-05-05,22.25
1989-05-08,22.125
1989-05-09,21.8125
1989-05-10,21.6875
1989-05-11,21.875
1989-05-12,22.3125
1989-05-15,22.5
1989-05-16,22.875
1989-05-17,22.9375
1989-05-18,23.0
1989-05-19,23.0
1989-05-22,23.0
1989-05-23,22.875
1989-05-24,22.8125
1989-05-25,22.8125
1989-05-26,22.6875
1989-05-30,22.875
1989-05-31,23.25
1989-06-01,23.5
1989-06-02,23.5
1989-06-05,23.5
1989-06-06,24.0
1989-06-07,24.0
1989-06-08,24.0
1989-06-09,24.125
1989-06-12,24.125
1989-06-13,23.875
1989-06-14,23.0
1989-06-15,22.3125
1989-06-16,22.5625
1989-06-19,22.875
1989-06-20,22.875
1989-06-21,22.75
1989-06-22,22.8125
1989-06-23,22.875
1989-06-26,22.25
1989-06-27,22.3125
1989-06-28,22.0625
1989-06-29,22.0
1989-06-30,21.75
1989-07-03,21.75
1989-07-05,21.75
1989-07-06,22.0
1989-07-07,22.125
1989-07-10,22.5
1989-07-11,22.4375
1989-07-12,22.5
1989-07-13,22.3125
1989-07-14,22.4375
1989-07-17,22.5
1989-07-18,22.5625
1989-07-19,22.5625
1989-07-20,22.875
1989-07-21,22.8125
1989-07-24,22.4375
1989-07-25,22.625
1989-07-26,22.6875
1989-07-27,23.0
1989-07-28,23.1875
1989-07-31,23.4375
1989-08-01,23.4375
1989-08-02,23.375
1989-08-03,23.25
1989-08-04,23.125
1989-08-07,23.5625
1989-08-08,23.625
1989-08-09,23.3125
1989-08-10,23.4375
1989-08-11,23.0625
1989-08-14,23.1875
1989-08-15,23.375
1989-08-16,23.6875
1989-08-17,23.3125
1989-08-18,23.6875
1989-08-21,23.4375
1989-08-22,23.25
1989-08-23,23.5
1989-08-24,23.625
1989-08-25,23.375
1989-08-28,23.5625
1989-08-29,23.375
1989-08-30,23.375
1989-08-31,23.5625
1989-09-01,23.5625
1989-09-05,23.5
1989-09-06,23.125
1989-09-07,23.4375
1989-09-08,23.4375
1989-09-11,23.5625
1989-09-12,23.6875
1989-09-13,23.3125
1989-09-14,23.3125
1989-09-15,23.875
1989-09-18,23.75
1989-09-19,24.25
1989-09-20,24.0625
1989-09-21,24.0
1989-09-22,23.9375
1989-09-25,23.75
1989-09-26,23.5625
1989-09-27,23.8125
1989-09-28,23.8125
1989-09-29,23.875
1989-10-02,23.6875
1989-10-03,23.9375
1989-10-04,23.8125
1989-10-05,23.75
1989-10-06,23.625
1989-10-09,23.5625
1989-10-10,23.6875
1989-10-11,23.625
1989-10-12,23.625
1989-10-13,23.25
1989-10-16,23.1875
1989-10-17,22.8125
1989-10-18,22.4375
1989-10-19,22.0625
1989-10-20,22.3125
1989-10-23,21.5
1989-10-24,22.5
1989-10-25,22.0
1989-10-26,21.8125
1989-10-27,21.9375
1989-10-30,21.25
1989-10-31,21.875
1989-11-01,22.0
1989-11-02,22.0
1989-11-03,21.6875
1989-11-06,21.375
1989-11-07,21.25
1989-11-08,21.375
1989-11-09,21.125
1989-11-10,21.1875
1989-11-13,21.0625
1989-11-14,21.0
1989-11-15,21.25
1989-11-16,21.25
1989-11-17,21.125
1989-11-20,20.75
1989-11-21,20.75
1989-11-22,20.5
1989-11-24,20.5625
1989-11-27,20.625
1989-11-28,20.75
1989-11-29,20.625
1989-11-30,20.5
1989-12-01,20.5
1989-12-04,20.0625
1989-12-05,19.5625
1989-12-06,19.5625
1989-12-07,19.4375
1989-12-08,19.6875
1989-12-11,20.1875
1989-12-12,20.375
1989-12-13,20.875
1989-12-14,20.5
1989-12-15,20.4375
1989-12-18,19.875
1989-12-19,20.0
1989-12-20,20.5625
1989-12-21,20.625
1989-12-22,20.5625
1989-12-26,20.5625
1989-12-27,20.8125
1989-12-28,20.8125
1989-12-29,20.8125
1990-01-02,21.125
1990-01-03,21.625
1990-01-04,22.0
1990-01-05,21.8125
1990-01-08,21.75
1990-01-09,21.5625
1990-01-10,21.625
1990-01-11,21.4375
1990-01-12,20.875
1990-01-15,20.625
1990-01-16,20.875
1990-01-17,20.4375
1990-01-18,20.25
1990-01-19,19.9375
1990-01-22,19.5
1990-01-23,19.3125
1990-01-24,20.0
1990-01-25,19.5625
1990-01-26,19.5625
1990-01-29,19.25
1990-01-30,19.375
1990-01-31,19.5625
1990-02-01,19.5
1990-02-02,19.625
1990-02-05,19.6875
1990-02-06,19.5625
1990-02-07,20.0
1990-02-08,19.9375
1990-02-09,20.0625
1990-02-12,19.75
1990-02-13,20.25
1990-02-14,20.125
1990-02-15,19.9375
1990-02-16,19.9375
1990-02-20,19.9375
1990-02-21,20.0
1990-02-22,20.0
1990-02-23,19.875
1990-02-26,20.125
1990-02-27,20.0
1990-02-28,19.9375
1990-03-01,20.0
1990-03-02,20.0
1990-03-05,19.8125
1990-03-06,20.125
1990-03-07,20.1875
1990-03-08,20.375
1990-03-09,20.25
1990-03-12,20.0625
1990-03-13,20.1875
1990-03-14,20.25
1990-03-15,20.125
1990-03-16,20.125
1990-03-19,20.3125
1990-03-20,20.125
1990-03-21,20.125
1990-03-22,19.9375
1990-03-23,19.9375
1990-03-26,19.9375
1990-03-27,20.0625
1990-03-28,20.125
1990-03-29,20.125
1990-03-30,19.8125
1990-04-02,19.875
1990-04-03,20.0625
1990-04-04,20.0625
1990-04-05,18.9375
1990-04-06,17.0
1990-04-09,17.375
1990-04-10,17.625
1990-04-11,17.875
1990-04-12,17.9375
1990-04-16,17.8125
1990-04-17,17.75
1990-04-18,17.8125
1990-04-19,17.1875
1990-04-20,16.75
1990-04-23,16.75
1990-04-24,16.75
1990-04-25,16.75
1990-04-26,17.0625
1990-04-27,17.25
1990-04-30,17.4375
1990-05-01,17.625
1990-05-02,18.0625
1990-05-03,18.4375
1990-05-04,18.875
1990-05-07,19.0625
1990-05-08,19.0625
1990-05-09,18.4375
1990-05-10,18.0
1990-05-11,18.0625
1990-05-14,18.0625
1990-05-15,17.8125
1990-05-16,17.8125
1990-05-17,17.8125
1990-05-18,18.0
1990-05-21,18.375
1990-05-22,18.8125
1990-05-23,19.0625
1990-05-24,18.9375
1990-05-25,17.9375
1990-05-29,18.0625
1990-05-30,17.8125
1990-05-31,17.75
1990-06-01,17.8125
1990-06-04,18.25
1990-06-05,18.75
1990-06-06,18.625
1990-06-07,18.375
1990-06-08,18.125
1990-06-11,17.875
1990-06-12,17.8125
1990-06-13,17.125
1990-06-14,16.625
1990-06-15,16.4375
1990-06-18,16.0625
1990-06-19,16.4375
1990-06-20,16.5
1990-06-21,16.0625
1990-06-22,15.25
1990-06-25,14.75
1990-06-26,14.875
1990-06-27,15.0625
1990-06-28,14.9375
1990-06-29,15.0
1990-07-02,15.0625
1990-07-03,15.0625
1990-07-05,15.0
1990-07-06,15.0
1990-07-09,15.125
1990-07-10,14.9375
1990-07-11,15.25
1990-07-12,15.25
1990-07-13,15.3125
1990-07-16,15.125
1990-07-17,15.0625
1990-07-18,15.0625
1990-07-19,15.25
1990-07-20,15.1875
1990-07-23,15.125
1990-07-24,15.0625
1990-07-25,15.0625
1990-07-26,14.625
1990-07-27,14.0625
1990-07-30,14.0625
1990-07-31,13.25
1990-08-01,12.875
1990-08-02,12.875
1990-08-03,12.875
1990-08-06,12.75
1990-08-07,12.75
1990-08-08,12.75
1990-08-09,12.625
1990-08-10,12.4375
1990-08-13,12.625
1990-08-14,12.3125
1990-08-15,12.5625
1990-08-16,12.25
1990-08-17,12.25
1990-08-20,12.375
1990-08-21,12.0625
1990-08-22,11.8125
1990-08-23,11.25
1990-08-24,11.625
1990-08-27,12.1875
1990-08-28,12.5
1990-08-29,12.5625
1990-08-30,12.25
1990-08-31,12.125
1990-09-04,11.9375
1990-09-05,11.8125
1990-09-06,11.3125
1990-09-07,11.5625
1990-09-10,11.5625
1990-09-11,11.625
1990-09-12,11.8125
1990-09-13,11.8125
1990-09-14,11.75
1990-09-17,12.125
1990-09-18,12.1875
1990-09-19,12.3125
1990-09-20,11.4375
1990-09-21,11.375
1990-09-24,10.875
1990-09-25,10.875
1990-09-26,10.875
1990-09-27,10.0625
1990-09-28,11.125
1990-10-01,11.75
1990-10-02,11.4375
1990-10-03,11.0
1990-10-04,10.875
1990-10-05,10.375
1990-10-08,10.1875
1990-10-09,10.0625
1990-10-10,9.375
1990-10-11,8.9375
1990-10-12,9.0625
1990-10-15,8.8125
1990-10-16,8.5
1990-10-17,8.5
1990-10-18,8.4375
1990-10-19,8.4375
1990-10-22,8.625
1990-10-23,8.5
1990-10-24,8.6875
1990-10-25,8.625
1990-10-26,8.0625
1990-10-29,8.0
1990-10-30,8.1875
1990-10-31,8.125
1990-11-01,8.375
1990-11-02,8.75
1990-11-05,8.9375
1990-11-06,8.9375
1990-11-07,9.125
1990-11-08,9.8125
1990-11-09,10.0
1990-11-12,10.5
1990-11-13,10.625
1990-11-14,11.5
1990-11-15,11.1875
1990-11-16,10.5
1990-11-19,10.5
1990-11-20,10.25
1990-11-21,10.25
1990-11-23,10.3125
1990-11-26,10.375
1990-11-27,10.4375
1990-11-28,10.5
1990-11-29,10.875
1990-11-30,11.25
1990-12-03,11.0625
1990-12-04,11.125
1990-12-05,12.375
