Date,CFG
2019-04-09,33.959998999999996
2019-04-10,34.110001000000004
2019-04-11,34.360001000000004
2019-04-12,35.060001
2019-04-15,34.450001
2019-04-16,34.900002
2019-04-17,35.0
2019-04-18,35.360001000000004
2019-04-22,35.700001
2019-04-23,36.099998
2019-04-24,35.810001
2019-04-25,35.720001
2019-04-26,35.970001
2019-04-29,36.389998999999996
2019-04-30,36.200001
2019-05-01,35.889998999999996
2019-05-02,36.25
2019-05-03,36.799999
2019-05-06,36.59
2019-05-07,35.900002
2019-05-08,35.669998
2019-05-09,35.82
2019-05-10,36.049999
2019-05-13,34.52
2019-05-14,34.91
2019-05-15,34.209998999999996
2019-05-16,34.759997999999996
2019-05-17,34.759997999999996
2019-05-20,34.849998
2019-05-21,35.27
2019-05-22,34.880001
2019-05-23,34.02
2019-05-24,34.439999
2019-05-28,33.759997999999996
2019-05-29,33.950001
2019-05-30,33.52
2019-05-31,32.580002
2019-06-03,33.099998
2019-06-04,34.540001000000004
2019-06-05,34.310001
2019-06-06,34.41
2019-06-07,33.860001000000004
2019-06-10,34.459998999999996
2019-06-11,34.84
2019-06-12,34.75
2019-06-13,34.880001
2019-06-14,34.970001
2019-06-17,34.380001
2019-06-18,35.290001000000004
2019-06-19,34.669998
2019-06-20,34.959998999999996
2019-06-21,34.790001000000004
2019-06-24,34.459998999999996
2019-06-25,34.34
2019-06-26,34.389998999999996
2019-06-27,34.77
2019-06-28,35.360001000000004
2019-07-01,35.599998
2019-07-02,35.02
2019-07-03,35.509997999999996
2019-07-05,35.889998999999996
2019-07-08,35.599998
2019-07-09,35.990002000000004
2019-07-10,34.990002000000004
2019-07-11,35.560001
2019-07-12,35.75
2019-07-15,35.080002
2019-07-16,34.939999
2019-07-17,34.349998
2019-07-18,34.619999
2019-07-19,36.830002
2019-07-22,36.580002
2019-07-23,37.16
2019-07-24,37.619999
2019-07-25,37.02
2019-07-26,37.68
2019-07-29,37.529999
2019-07-30,37.639998999999996
2019-07-31,37.259997999999996
2019-08-01,35.68
2019-08-02,35.509997999999996
2019-08-05,34.619999
2019-08-06,34.779999
2019-08-07,33.23
2019-08-08,33.5
2019-08-09,33.310001
2019-08-12,32.68
2019-08-13,33.130001
2019-08-14,31.719998999999998
2019-08-15,31.42
2019-08-16,32.400002
2019-08-19,32.950001
2019-08-20,32.299999
2019-08-21,32.599998
2019-08-22,32.77
2019-08-23,31.77
2019-08-26,32.209998999999996
2019-08-27,31.889999
2019-08-28,32.860001000000004
2019-08-29,33.490002000000004
2019-08-30,33.740002000000004
2019-09-03,32.889998999999996
2019-09-04,33.25
2019-09-05,34.200001
2019-09-06,34.139998999999996
2019-09-09,35.720001
2019-09-10,36.279999
2019-09-11,36.209998999999996
2019-09-12,36.369999
2019-09-13,36.830002
2019-09-16,36.959998999999996
2019-09-17,36.400002
2019-09-18,36.610001000000004
2019-09-19,36.169998
2019-09-20,35.880001
2019-09-23,35.869999
2019-09-24,35.27
2019-09-25,35.599998
2019-09-26,35.16
2019-09-27,35.380001
2019-09-30,35.369999
2019-10-01,34.200001
2019-10-02,33.5
2019-10-03,33.43
2019-10-04,33.759997999999996
2019-10-07,33.939999
2019-10-08,32.580002
2019-10-09,32.990002000000004
2019-10-10,33.77
2019-10-11,34.48
2019-10-14,34.560001
2019-10-15,35.119999
2019-10-16,35.130001
2019-10-17,35.009997999999996
2019-10-18,35.32
2019-10-21,35.580002
2019-10-22,35.939999
2019-10-23,35.98
2019-10-24,35.580002
2019-10-25,35.849998
2019-10-28,36.169998
2019-10-29,35.73
2019-10-30,35.5
2019-10-31,35.16
2019-11-01,36.049999
2019-11-04,37.150002
2019-11-05,37.900002
2019-11-06,37.68
2019-11-07,38.189999
2019-11-08,38.52
2019-11-11,38.380001
2019-11-12,38.389998999999996
2019-11-13,37.900002
2019-11-14,37.57
2019-11-15,38.0
2019-11-18,38.0
2019-11-19,38.029999
2019-11-20,38.0
2019-11-21,38.110001000000004
2019-11-22,38.59
2019-11-25,38.740002000000004
2019-11-26,38.490002000000004
2019-11-27,38.650002
2019-11-29,38.459998999999996
2019-12-02,38.310001
2019-12-03,37.759997999999996
2019-12-04,38.360001000000004
2019-12-05,38.560001
2019-12-06,39.029999
2019-12-09,38.950001
2019-12-10,39.330002
2019-12-11,39.139998999999996
2019-12-12,40.560001
2019-12-13,40.119999
2019-12-16,40.290001000000004
2019-12-17,40.529999
2019-12-18,40.400002
2019-12-19,40.310001
2019-12-20,40.540001000000004
2019-12-23,40.439999
2019-12-24,40.509997999999996
2019-12-26,40.75
2019-12-27,40.48
2019-12-30,40.43
2019-12-31,40.610001000000004
2020-01-02,40.75
2020-01-03,39.91
2020-01-06,39.700001
2020-01-07,39.450001
2020-01-08,39.759997999999996
2020-01-09,40.02
2020-01-10,39.52
2020-01-13,39.860001000000004
2020-01-14,40.009997999999996
2020-01-15,38.98
2020-01-16,39.59
2020-01-17,40.869999
2020-01-21,40.09
2020-01-22,40.150002
2020-01-23,39.860001000000004
2020-01-24,39.130001
2020-01-27,38.099998
2020-01-28,38.009997999999996
2020-01-29,37.619999
2020-01-30,37.91
2020-01-31,37.279999
2020-02-03,37.68
2020-02-04,38.290001000000004
2020-02-05,39.509997999999996
2020-02-06,38.720001
2020-02-07,38.419998
2020-02-10,38.490002000000004
2020-02-11,39.0
2020-02-12,38.880001
2020-02-13,38.950001
2020-02-14,38.669998
2020-02-18,37.959998999999996
2020-02-19,38.349998
2020-02-20,38.779999
2020-02-21,37.610001000000004
2020-02-24,36.060001
2020-02-25,34.439999
2020-02-26,33.689999
2020-02-27,32.439999
2020-02-28,31.690001000000002
2020-03-02,33.32
2020-03-03,31.15
2020-03-04,31.709999
2020-03-05,29.77
2020-03-06,27.98
2020-03-09,22.76
2020-03-10,25.41
2020-03-11,23.34
2020-03-12,21.25
2020-03-13,23.66
2020-03-16,18.51
2020-03-17,19.110001
2020-03-18,15.32
2020-03-19,17.370001000000002
2020-03-20,17.52
2020-03-23,15.87
2020-03-24,17.799999
2020-03-25,17.709999
2020-03-26,20.719998999999998
2020-03-27,19.959999
2020-03-30,19.65
2020-03-31,18.809998999999998
2020-04-01,17.299999
2020-04-02,17.42
2020-04-03,16.940001000000002
2020-04-06,18.790001
2020-04-07,19.530001000000002
2020-04-08,20.530001000000002
2020-04-09,22.110001
2020-04-13,21.190001000000002
2020-04-14,20.33
2020-04-15,18.58
2020-04-16,17.190001000000002
2020-04-17,19.870001000000002
2020-04-20,20.299999
2020-04-21,19.290001
2020-04-22,19.58
2020-04-23,20.25
2020-04-24,20.6
2020-04-27,22.43
2020-04-28,22.290001
2020-04-29,23.33
2020-04-30,22.389999
2020-05-01,21.42
2020-05-04,21.200001
2020-05-05,21.18
2020-05-06,20.540001
2020-05-07,21.25
2020-05-08,22.200001
2020-05-11,21.08
2020-05-12,20.129998999999998
2020-05-13,19.33
2020-05-14,20.15
2020-05-15,19.92
2020-05-18,21.58
2020-05-19,20.67
2020-05-20,21.67
2020-05-21,21.35
2020-05-22,21.280001000000002
2020-05-26,23.91
2020-05-27,25.629998999999998
