Date,JWN
2002-01-31,12.65
2002-02-01,12.49
2002-02-04,12.26
2002-02-05,12.16
2002-02-06,12.035
2002-02-07,11.79
2002-02-08,11.53
2002-02-11,11.7
2002-02-12,11.81
2002-02-13,12.65
2002-02-14,12.335
2002-02-15,12.455
2002-02-19,12.205
2002-02-20,12.55
2002-02-21,12.69
2002-02-22,12.54
2002-02-25,12.68
2002-02-26,12.91
2002-02-27,12.79
2002-02-28,12.73
2002-03-01,12.955
2002-03-04,13.115
2002-03-05,12.68
2002-03-06,12.925
2002-03-07,12.705
2002-03-08,12.7
2002-03-11,12.85
2002-03-12,13.1
2002-03-13,12.87
2002-03-14,12.945
2002-03-15,12.99
2002-03-18,12.965
2002-03-19,12.825
2002-03-20,12.61
2002-03-21,12.395
2002-03-22,12.38
2002-03-25,11.95
2002-03-26,12.25
2002-03-27,12.12
2002-03-28,12.25
2002-04-01,11.79
2002-04-02,11.185
2002-04-03,11.25
2002-04-04,11.725
2002-04-05,11.785
2002-04-08,12.01
2002-04-09,12.205
2002-04-10,12.595
2002-04-11,12.115
2002-04-12,12.225
2002-04-15,12.07
2002-04-16,12.24
2002-04-17,12.265
2002-04-18,12.425
2002-04-19,12.46
2002-04-22,12.14
2002-04-23,12.2
2002-04-24,11.91
2002-04-25,11.79
2002-04-26,11.76
2002-04-29,11.645
2002-04-30,11.73
2002-05-01,11.75
2002-05-02,11.725
2002-05-03,11.455
2002-05-06,11.255
2002-05-07,11.505
2002-05-08,11.54
2002-05-09,11.855
2002-05-10,12.115
2002-05-13,12.23
2002-05-14,12.875
2002-05-15,13.185
2002-05-16,13.1
2002-05-17,13.035
2002-05-20,12.865
2002-05-21,12.5
2002-05-22,12.405
2002-05-23,12.68
2002-05-24,12.55
2002-05-28,12.275
2002-05-29,12.12
2002-05-30,11.825
2002-05-31,12.31
2002-06-03,12.075
2002-06-04,11.705
2002-06-05,12.135
2002-06-06,12.0
2002-06-07,12.21
2002-06-10,12.26
2002-06-11,12.1
2002-06-12,12.31
2002-06-13,11.765
2002-06-14,11.71
2002-06-17,12.15
2002-06-18,11.88
2002-06-19,11.875
2002-06-20,11.63
2002-06-21,11.4
2002-06-24,11.43
2002-06-25,11.2
2002-06-26,11.125
2002-06-27,11.245
2002-06-28,11.325
2002-07-01,10.975
2002-07-02,10.515
2002-07-03,10.545
2002-07-05,11.12
2002-07-08,11.175
2002-07-09,11.0
2002-07-10,10.66
2002-07-11,10.395
2002-07-12,9.89
2002-07-15,9.51
2002-07-16,9.41
2002-07-17,9.345
2002-07-18,9.395
2002-07-19,8.975
2002-07-22,8.655
2002-07-23,8.8
2002-07-24,9.45
2002-07-25,9.15
2002-07-26,9.205
2002-07-29,9.925
2002-07-30,9.79
2002-07-31,9.45
2002-08-01,8.995
2002-08-02,8.53
2002-08-05,8.36
2002-08-06,8.87
2002-08-07,8.655
2002-08-08,8.71
2002-08-09,8.78
2002-08-12,8.69
2002-08-13,8.615
2002-08-14,9.22
2002-08-15,10.31
2002-08-16,10.34
2002-08-19,10.49
2002-08-20,10.405
2002-08-21,10.3
2002-08-22,10.41
2002-08-23,10.09
2002-08-26,10.065
2002-08-27,9.585
2002-08-28,9.49
2002-08-29,9.47
2002-08-30,9.665
2002-09-03,9.595
2002-09-04,9.955
2002-09-05,9.655
2002-09-06,10.575
2002-09-09,10.67
2002-09-10,10.825
2002-09-11,10.705
2002-09-12,10.465
2002-09-13,10.62
2002-09-16,10.5
2002-09-17,10.475
2002-09-18,10.275
2002-09-19,10.225
2002-09-20,10.3
2002-09-23,9.775
2002-09-24,9.61
2002-09-25,9.825
2002-09-26,10.095
2002-09-27,9.675
2002-09-30,8.97
2002-10-01,8.885
2002-10-02,8.9
2002-10-03,8.5
2002-10-04,8.495
2002-10-07,7.855
2002-10-08,8.115
2002-10-09,7.745
2002-10-10,8.485
2002-10-11,9.305
2002-10-14,9.18
2002-10-15,9.65
2002-10-16,9.15
2002-10-17,9.445
2002-10-18,9.61
2002-10-21,9.74
2002-10-22,9.745
2002-10-23,10.02
2002-10-24,10.075
2002-10-25,10.49
2002-10-28,9.965
2002-10-29,10.11
2002-10-30,10.035
2002-10-31,9.96
2002-11-01,10.34
2002-11-04,9.955
2002-11-05,10.5
2002-11-06,10.65
2002-11-07,10.94
2002-11-08,11.0
2002-11-11,10.685
2002-11-12,11.015
2002-11-13,9.56
2002-11-14,10.085
2002-11-15,10.055
2002-11-18,9.73
2002-11-19,9.565
2002-11-20,10.11
2002-11-21,10.0
2002-11-22,9.91
2002-11-25,9.955
2002-11-26,9.745
2002-11-27,10.11
2002-11-29,10.0
2002-12-02,10.0
2002-12-03,9.765
2002-12-04,10.13
2002-12-05,9.935
2002-12-06,9.875
2002-12-09,9.585
2002-12-10,9.79
2002-12-11,9.765
2002-12-12,9.56
2002-12-13,9.35
2002-12-16,9.655
2002-12-17,9.395
2002-12-18,9.15
2002-12-19,9.0
2002-12-20,9.455
2002-12-23,9.39
2002-12-24,9.39
2002-12-26,9.445
2002-12-27,9.395
2002-12-30,9.505
2002-12-31,9.485
2003-01-02,9.755
2003-01-03,9.535
2003-01-06,9.505
2003-01-07,9.55
2003-01-08,9.4
2003-01-09,9.72
2003-01-10,9.605
2003-01-13,9.415
2003-01-14,9.545
2003-01-15,9.59
2003-01-16,9.525
2003-01-17,9.39
2003-01-21,9.12
2003-01-22,9.11
2003-01-23,9.32
2003-01-24,9.095
2003-01-27,9.04
2003-01-28,9.185
2003-01-29,9.105
2003-01-30,8.995
2003-01-31,9.02
2003-02-03,9.115
2003-02-04,8.875
2003-02-05,8.775
2003-02-06,8.67
2003-02-07,8.425
2003-02-10,8.605
2003-02-11,8.635
2003-02-12,8.615
2003-02-13,8.525
2003-02-14,8.655
2003-02-18,8.85
2003-02-19,8.625
2003-02-20,8.585
2003-02-21,8.62
2003-02-24,8.315
2003-02-25,8.5
2003-02-26,8.28
2003-02-27,8.415
2003-02-28,8.505
2003-03-03,8.48
2003-03-04,8.355
2003-03-05,8.33
2003-03-06,8.395
2003-03-07,8.475
2003-03-10,8.425
2003-03-11,8.215
2003-03-12,8.18
2003-03-13,8.445
2003-03-14,8.59
2003-03-17,9.09
2003-03-18,9.05
2003-03-19,9.075
2003-03-20,9.115
2003-03-21,9.23
2003-03-24,8.87
2003-03-25,8.94
2003-03-26,8.925
2003-03-27,8.745
2003-03-28,8.66
2003-03-31,8.1
2003-04-01,8.0
2003-04-02,8.115
2003-04-03,8.235
2003-04-04,8.265
2003-04-07,8.275
2003-04-08,8.19
2003-04-09,8.05
2003-04-10,8.26
2003-04-11,8.205
2003-04-14,8.415
2003-04-15,8.5
2003-04-16,8.305
2003-04-17,8.56
2003-04-21,8.44
2003-04-22,8.63
2003-04-23,8.6
2003-04-24,8.5
2003-04-25,8.42
2003-04-28,8.565
2003-04-29,8.64
2003-04-30,8.665
2003-05-01,8.45
2003-05-02,8.635
2003-05-05,8.665
2003-05-06,8.845
2003-05-07,8.805
2003-05-08,8.05
2003-05-09,8.01
2003-05-12,8.22
2003-05-13,8.52
2003-05-14,8.475
2003-05-15,8.285
2003-05-16,8.08
2003-05-19,7.93
2003-05-20,8.625
2003-05-21,8.535
2003-05-22,8.75
2003-05-23,8.67
2003-05-27,8.945
2003-05-28,9.095
2003-05-29,8.97
2003-05-30,9.325
2003-06-02,9.4
2003-06-03,9.5
2003-06-04,9.54
2003-06-05,9.85
2003-06-06,9.785
2003-06-09,9.5
2003-06-10,9.66
2003-06-11,9.715
2003-06-12,9.745
2003-06-13,9.55
2003-06-16,9.82
2003-06-17,9.775
2003-06-18,9.7
2003-06-19,9.595
2003-06-20,9.665
2003-06-23,9.6
2003-06-24,9.64
2003-06-25,9.705
2003-06-26,9.795
2003-06-27,9.695
2003-06-30,9.76
2003-07-01,9.895
2003-07-02,9.85
2003-07-03,9.75
2003-07-07,9.96
2003-07-08,10.23
2003-07-09,10.2
2003-07-10,10.405
2003-07-11,10.49
2003-07-14,10.6
2003-07-15,10.805
2003-07-16,10.685
2003-07-17,10.505
2003-07-18,10.6
2003-07-21,10.52
2003-07-22,10.645
2003-07-23,10.695
2003-07-24,10.49
2003-07-25,10.64
2003-07-28,10.695
2003-07-29,10.57
2003-07-30,10.565
2003-07-31,10.555
2003-08-01,10.515
2003-08-04,10.77
2003-08-05,10.65
2003-08-06,10.885
2003-08-07,10.935
2003-08-08,11.01
2003-08-11,11.225
2003-08-12,11.49
2003-08-13,11.485
2003-08-14,11.65
2003-08-15,11.71
2003-08-18,11.875
2003-08-19,11.86
2003-08-20,11.84
2003-08-21,12.0
2003-08-22,12.535
2003-08-25,12.37
2003-08-26,12.38
2003-08-27,12.47
2003-08-28,12.845
2003-08-29,13.035
2003-09-02,13.125
2003-09-03,13.1
2003-09-04,12.825
2003-09-05,12.745
2003-09-08,12.615
2003-09-09,12.55
2003-09-10,12.55
2003-09-11,12.675
2003-09-12,12.445
2003-09-15,12.54
2003-09-16,12.88
2003-09-17,13.055
2003-09-18,12.97
2003-09-19,12.91
2003-09-22,12.685
2003-09-23,12.91
2003-09-24,12.805
2003-09-25,12.755
2003-09-26,12.44
2003-09-29,12.57
2003-09-30,12.405
2003-10-01,12.955
2003-10-02,12.93
2003-10-03,13.19
2003-10-06,13.26
2003-10-07,13.5
2003-10-08,13.515
2003-10-09,14.105
2003-10-10,14.07
2003-10-13,14.42
2003-10-14,14.305
2003-10-15,14.275
2003-10-16,14.29
2003-10-17,14.375
2003-10-20,14.73
2003-10-21,14.9
2003-10-22,14.58
2003-10-23,15.005
2003-10-24,14.845
2003-10-27,14.9
2003-10-28,15.165
2003-10-29,15.435
2003-10-30,15.275
2003-10-31,15.245
2003-11-03,15.45
2003-11-04,15.3
2003-11-05,15.05
2003-11-06,15.305
2003-11-07,15.27
2003-11-10,15.275
2003-11-11,15.585
2003-11-12,15.895
2003-11-13,15.8
2003-11-14,15.585
2003-11-17,14.97
2003-11-18,14.93
2003-11-19,15.26
2003-11-20,15.91
2003-11-21,17.459999
2003-11-24,17.450001
2003-11-25,17.625
2003-11-26,17.209999
2003-11-28,17.25
2003-12-01,17.25
2003-12-02,17.129998999999998
2003-12-03,17.25
2003-12-04,17.105
2003-12-05,16.85
2003-12-08,16.98
2003-12-09,16.975
2003-12-10,16.84
2003-12-11,17.040001
2003-12-12,16.905001000000002
2003-12-15,16.35
2003-12-16,15.97
2003-12-17,16.094998999999998
2003-12-18,16.385
2003-12-19,16.365
2003-12-22,16.445
2003-12-23,16.65
2003-12-24,16.629998999999998
2003-12-26,16.92
2003-12-29,17.08
2003-12-30,17.055
2003-12-31,17.15
2004-01-02,16.625
2004-01-05,16.93
2004-01-06,17.43
2004-01-07,17.485001
2004-01-08,18.030001000000002
2004-01-09,17.955
2004-01-12,18.165001
2004-01-13,18.23
2004-01-14,18.575001
2004-01-15,18.844998999999998
2004-01-16,19.174999
2004-01-20,18.865
2004-01-21,18.924999
2004-01-22,19.174999
2004-01-23,19.82
2004-01-26,20.18
2004-01-27,19.75
2004-01-28,19.32
2004-01-29,19.695
2004-01-30,19.65
2004-02-02,20.0
2004-02-03,20.0
2004-02-04,19.985001
2004-02-05,19.98
2004-02-06,20.08
2004-02-09,20.120001000000002
2004-02-10,20.0
2004-02-11,19.995001000000002
2004-02-12,19.975
2004-02-13,19.735001
2004-02-17,20.059998999999998
2004-02-18,20.325001
2004-02-19,19.889999
2004-02-20,19.535
2004-02-23,19.385
2004-02-24,19.66
2004-02-25,19.559998999999998
2004-02-26,19.415001
2004-02-27,19.57
2004-03-01,19.719998999999998
2004-03-02,19.870001000000002
2004-03-03,19.780001000000002
2004-03-04,19.945
2004-03-05,19.809998999999998
2004-03-08,19.74
2004-03-09,19.440001000000002
2004-03-10,19.09
2004-03-11,18.889999
2004-03-12,19.35
2004-03-15,18.735001
2004-03-16,18.74
2004-03-17,18.85
2004-03-18,18.825001
2004-03-19,18.665001
2004-03-22,18.525
2004-03-23,18.725
2004-03-24,18.715
2004-03-25,19.25
2004-03-26,18.84
2004-03-29,19.334999
2004-03-30,19.950001
2004-03-31,19.950001
2004-04-01,19.889999
2004-04-02,19.924999
2004-04-05,20.084999
2004-04-06,20.035
2004-04-07,19.995001000000002
2004-04-08,19.620001000000002
2004-04-12,19.639999
2004-04-13,18.969998999999998
2004-04-14,18.6
2004-04-15,18.85
2004-04-16,18.719998999999998
2004-04-19,18.860001
2004-04-20,18.665001
2004-04-21,18.895
2004-04-22,19.16
2004-04-23,19.139999
2004-04-26,19.025
2004-04-27,19.360001
2004-04-28,18.725
2004-04-29,18.075001
2004-04-30,17.815001000000002
2004-05-03,18.014999
2004-05-04,18.295
2004-05-05,18.705
2004-05-06,18.32
2004-05-07,17.75
2004-05-10,17.719998999999998
2004-05-11,18.049999
2004-05-12,18.184998999999998
2004-05-13,18.309998999999998
2004-05-14,18.135
2004-05-17,17.75
2004-05-18,18.445
2004-05-19,18.629998999999998
2004-05-20,18.615
2004-05-21,19.950001
2004-05-24,19.92
2004-05-25,20.059998999999998
2004-05-26,20.094998999999998
2004-05-27,20.325001
2004-05-28,20.275
2004-06-01,20.49
2004-06-02,20.690001000000002
2004-06-03,20.360001
2004-06-04,20.33
2004-06-07,20.469998999999998
2004-06-08,20.645
2004-06-09,20.49
2004-06-10,20.684998999999998
2004-06-14,20.35
2004-06-15,20.625
2004-06-16,20.594998999999998
2004-06-17,20.695
2004-06-18,20.844998999999998
2004-06-21,21.129998999999998
2004-06-22,21.219998999999998
2004-06-23,21.885
2004-06-24,22.120001000000002
2004-06-25,22.125
2004-06-28,22.129998999999998
2004-06-29,21.315001000000002
2004-06-30,21.305
2004-07-01,21.530001000000002
2004-07-02,21.219998999999998
2004-07-06,21.35
2004-07-07,21.66
2004-07-08,20.635
2004-07-09,20.805
2004-07-12,21.110001
2004-07-13,21.245001000000002
2004-07-14,20.844998999999998
2004-07-15,20.805
2004-07-16,20.459999
2004-07-19,20.309998999999998
2004-07-20,21.365
2004-07-21,21.110001
2004-07-22,21.615
2004-07-23,21.424999
2004-07-26,21.24
2004-07-27,21.959999
2004-07-28,22.5
2004-07-29,22.700001
2004-07-30,21.950001
2004-08-02,22.0
2004-08-03,21.74
2004-08-04,21.469998999999998
2004-08-05,20.360001
2004-08-06,19.975
2004-08-09,20.325001
2004-08-10,20.74
2004-08-11,20.424999
2004-08-12,19.57
2004-08-13,19.764999
2004-08-16,20.165001
2004-08-17,20.379998999999998
2004-08-18,20.299999
2004-08-19,20.280001000000002
2004-08-20,18.41
2004-08-23,18.215
2004-08-24,18.295
2004-08-25,18.295
2004-08-26,18.625
2004-08-27,18.775
2004-08-30,18.5
2004-08-31,18.565001000000002
2004-09-01,18.709999
2004-09-02,19.290001
2004-09-03,19.475
2004-09-07,19.934998999999998
2004-09-08,19.545
2004-09-09,19.33
2004-09-10,19.834999
2004-09-13,20.0
2004-09-14,20.135
2004-09-15,19.870001000000002
2004-09-16,19.889999
2004-09-17,19.775
2004-09-20,19.73
2004-09-21,20.105
2004-09-22,19.725
2004-09-23,19.67
2004-09-24,19.790001
2004-09-27,19.360001
2004-09-28,19.34
2004-09-29,19.209999
2004-09-30,19.120001000000002
2004-10-01,19.105
2004-10-04,19.700001
2004-10-05,19.254998999999998
2004-10-06,19.525
2004-10-07,20.24
2004-10-08,19.844998999999998
2004-10-11,20.184998999999998
2004-10-12,19.969998999999998
2004-10-13,19.92
2004-10-14,19.709999
2004-10-15,19.76
2004-10-18,20.084999
2004-10-19,20.18
2004-10-20,20.09
2004-10-21,20.555
2004-10-22,20.504998999999998
2004-10-25,20.365
2004-10-26,20.955
2004-10-27,21.290001
2004-10-28,21.780001000000002
2004-10-29,21.59
2004-11-01,21.4
2004-11-02,21.700001
2004-11-03,21.865
2004-11-04,22.475
2004-11-05,22.495001000000002
2004-11-08,22.535
2004-11-09,22.325001
2004-11-10,22.67
2004-11-11,22.525
2004-11-12,22.860001
2004-11-15,23.0
2004-11-16,22.4
2004-11-17,22.790001
2004-11-18,22.469998999999998
2004-11-19,22.165001
2004-11-22,22.5
2004-11-23,22.674999
2004-11-24,22.575001
2004-11-26,22.565001000000002
2004-11-29,22.325001
2004-11-30,21.875
2004-12-01,22.299999
2004-12-02,21.625
2004-12-03,21.74
2004-12-06,21.924999
2004-12-07,21.975
2004-12-08,22.555
2004-12-09,22.6
2004-12-10,22.5
2004-12-13,22.73
2004-12-14,23.110001
2004-12-15,23.18
2004-12-16,23.125
2004-12-17,22.754998999999998
2004-12-20,22.68
2004-12-21,23.299999
2004-12-22,23.275
2004-12-23,23.200001
2004-12-27,23.18
2004-12-28,23.469998999999998
2004-12-29,23.51
2004-12-30,23.475
2004-12-31,23.365
2005-01-03,23.200001
2005-01-04,22.809998999999998
2005-01-05,23.530001000000002
2005-01-06,23.84
2005-01-07,23.924999
2005-01-10,24.110001
2005-01-11,24.135
2005-01-12,24.035
2005-01-13,24.0
2005-01-14,24.375
2005-01-18,24.315001000000002
2005-01-19,24.055
2005-01-20,24.059998999999998
2005-01-21,23.68
2005-01-24,23.315001000000002
2005-01-25,23.924999
2005-01-26,23.844998999999998
2005-01-27,23.805
2005-01-28,23.799999
2005-01-31,24.125
2005-02-01,24.440001000000002
2005-02-02,24.855
2005-02-03,25.315001000000002
2005-02-04,25.105
2005-02-07,25.344998999999998
2005-02-08,25.07
2005-02-09,24.73
2005-02-10,24.809998999999998
2005-02-11,25.209999
2005-02-14,25.375
2005-02-15,25.780001000000002
2005-02-16,26.129998999999998
2005-02-17,26.825001
2005-02-18,26.315001000000002
2005-02-22,26.035
2005-02-23,26.01
2005-02-24,26.215
2005-02-25,26.485001
2005-02-28,26.879998999999998
2005-03-01,27.155001000000002
2005-03-02,26.955
2005-03-03,26.885
2005-03-04,26.955
2005-03-07,27.434998999999998
2005-03-08,27.17
2005-03-09,26.950001
2005-03-10,26.975
2005-03-11,26.844998999999998
2005-03-14,26.84
2005-03-15,27.35
2005-03-16,27.445
2005-03-17,27.135
2005-03-18,26.450001
2005-03-21,26.155001000000002
2005-03-22,26.139999
2005-03-23,26.094998999999998
2005-03-24,26.004998999999998
2005-03-28,26.35
2005-03-29,26.200001
2005-03-30,26.950001
2005-03-31,27.690001000000002
2005-04-01,27.110001
2005-04-04,27.219998999999998
2005-04-05,27.6
2005-04-06,27.48
2005-04-07,28.08
2005-04-08,27.375
2005-04-11,27.424999
2005-04-12,27.700001
2005-04-13,27.424999
2005-04-14,26.865
2005-04-15,26.25
2005-04-18,26.655001000000002
2005-04-19,27.145
2005-04-20,26.639999
2005-04-21,27.030001000000002
2005-04-22,26.5
2005-04-25,26.775
2005-04-26,27.135
2005-04-27,27.129998999999998
2005-04-28,26.264999
2005-04-29,25.415001
2005-05-02,25.475
2005-05-03,25.459999
2005-05-04,25.85
2005-05-05,26.945
2005-05-06,27.549999
2005-05-09,27.91
2005-05-10,27.5
2005-05-11,27.67
2005-05-12,27.26
2005-05-13,27.225
2005-05-16,27.815001000000002
2005-05-17,28.66
2005-05-18,29.360001
2005-05-19,29.965
2005-05-20,29.950001
2005-05-23,29.905001000000002
2005-05-24,29.870001000000002
2005-05-25,29.795
2005-05-26,30.084999
2005-05-27,30.125
2005-05-31,30.52
2005-06-01,30.674999
2005-06-02,32.009997999999996
2005-06-03,31.549999
2005-06-06,32.005001
2005-06-07,32.459998999999996
2005-06-08,32.27
2005-06-09,32.865002000000004
2005-06-10,33.09
2005-06-13,32.98
2005-06-14,33.935001
2005-06-15,34.259997999999996
2005-06-16,34.174999
2005-06-17,34.529999
2005-06-20,34.395
2005-06-21,34.900002
2005-06-22,34.700001
2005-06-23,33.669998
2005-06-24,32.75
2005-06-27,32.834998999999996
2005-06-28,33.799999
2005-06-29,34.174999
2005-06-30,33.985001000000004
2005-07-01,34.060001
2005-07-05,34.990002000000004
2005-07-06,34.849998
2005-07-07,35.560001
2005-07-08,35.549999
2005-07-11,35.459998999999996
2005-07-12,35.869999
2005-07-13,35.91
2005-07-14,35.759997999999996
2005-07-15,36.0
2005-07-18,36.189999
2005-07-19,37.02
2005-07-20,36.919998
2005-07-21,36.41
2005-07-22,37.139998999999996
2005-07-25,36.169998
2005-07-26,35.860001000000004
2005-07-27,36.779999
2005-07-28,37.389998999999996
2005-07-29,37.009997999999996
2005-08-01,36.830002
2005-08-02,36.959998999999996
2005-08-03,36.450001
2005-08-04,33.450001
2005-08-05,31.99
2005-08-08,31.879998999999998
2005-08-09,32.459998999999996
2005-08-10,32.34
2005-08-11,31.92
2005-08-12,32.400002
2005-08-15,32.599998
2005-08-16,31.120001000000002
2005-08-17,34.299999
2005-08-18,34.040001000000004
2005-08-19,33.549999
2005-08-22,33.18
2005-08-23,33.220001
2005-08-24,33.330002
2005-08-25,33.759997999999996
2005-08-26,32.869999
2005-08-29,33.169998
2005-08-30,33.080002
2005-08-31,33.580002
2005-09-01,32.830002
2005-09-02,33.099998
2005-09-06,35.0
2005-09-07,36.490002000000004
2005-09-08,37.119999
2005-09-09,36.880001
2005-09-12,36.84
2005-09-13,36.77
2005-09-14,36.549999
2005-09-15,36.73
2005-09-16,35.880001
2005-09-19,34.860001000000004
2005-09-20,33.689999
2005-09-21,33.0
2005-09-22,33.880001
2005-09-23,34.349998
2005-09-26,33.889998999999996
2005-09-27,34.150002
2005-09-28,33.43
2005-09-29,33.799999
2005-09-30,34.32
2005-10-03,34.91
2005-10-04,33.34
2005-10-05,33.18
2005-10-06,32.720001
2005-10-07,33.240002000000004
2005-10-10,32.240002000000004
2005-10-11,31.74
2005-10-12,31.110001
2005-10-13,31.51
2005-10-14,32.91
2005-10-17,32.799999
2005-10-18,31.98
2005-10-19,33.549999
2005-10-20,33.549999
2005-10-21,33.66
2005-10-24,34.279999
2005-10-25,33.75
2005-10-26,33.259997999999996
2005-10-27,31.77
2005-10-28,32.77
2005-10-31,34.650002
2005-11-01,35.299999
2005-11-02,35.75
2005-11-03,36.599998
2005-11-04,37.18
2005-11-07,37.279999
2005-11-08,36.330002
2005-11-09,36.419998
2005-11-10,37.700001
2005-11-11,37.630001
2005-11-14,38.560001
2005-11-15,36.869999
2005-11-16,37.830002
2005-11-17,38.470001
2005-11-18,37.509997999999996
2005-11-21,37.41
2005-11-22,38.029999
2005-11-23,37.959998999999996
2005-11-25,38.25
2005-11-28,37.599998
2005-11-29,37.279999
2005-11-30,36.880001
2005-12-01,36.470001
2005-12-02,36.630001
2005-12-05,35.98
2005-12-06,36.23
2005-12-07,36.599998
2005-12-08,37.27
2005-12-09,37.540001000000004
2005-12-12,37.200001
2005-12-13,37.119999
2005-12-14,36.919998
2005-12-15,36.959998999999996
2005-12-16,36.380001
2005-12-19,37.029999
2005-12-20,37.68
2005-12-21,37.720001
2005-12-22,37.389998999999996
2005-12-23,37.509997999999996
2005-12-27,36.810001
2005-12-28,37.630001
2005-12-29,37.470001
2005-12-30,37.400002
2006-01-03,37.720001
2006-01-04,37.669998
2006-01-05,39.669998
2006-01-06,39.5
2006-01-09,40.099998
2006-01-10,40.5
2006-01-11,41.240002000000004
2006-01-12,40.189999
2006-01-13,39.98
2006-01-17,39.5
2006-01-18,39.689999
2006-01-19,40.200001
2006-01-20,39.400002
2006-01-23,40.150002
2006-01-24,40.099998
2006-01-25,41.150002
2006-01-26,41.669998
2006-01-27,42.279999
2006-01-30,42.5
2006-01-31,41.720001
2006-02-01,42.0
2006-02-02,42.130001
2006-02-03,42.200001
2006-02-06,41.349998
2006-02-07,41.130001
2006-02-08,41.529999
2006-02-09,41.049999
2006-02-10,40.900002
2006-02-13,40.509997999999996
2006-02-14,40.150002
2006-02-15,40.450001
2006-02-16,40.549999
2006-02-17,40.080002
2006-02-21,39.919998
2006-02-22,40.27
2006-02-23,40.119999
2006-02-24,38.299999
2006-02-27,37.900002
2006-02-28,38.0
2006-03-01,39.419998
2006-03-02,39.330002
2006-03-03,39.66
2006-03-06,39.82
2006-03-07,39.360001000000004
2006-03-08,40.459998999999996
2006-03-09,40.130001
2006-03-10,41.220001
2006-03-13,40.939999
2006-03-14,41.0
2006-03-15,41.110001000000004
2006-03-16,41.009997999999996
2006-03-17,41.220001
2006-03-20,41.200001
2006-03-21,40.639998999999996
2006-03-22,40.580002
2006-03-23,40.740002000000004
2006-03-24,40.389998999999996
2006-03-27,40.25
2006-03-28,39.299999
2006-03-29,39.759997999999996
2006-03-30,39.66
2006-03-31,39.18
2006-04-03,38.220001
2006-04-04,38.75
2006-04-05,38.84
2006-04-06,40.709998999999996
2006-04-07,39.93
2006-04-10,39.27
2006-04-11,38.810001
2006-04-12,39.009997999999996
2006-04-13,39.810001
2006-04-17,38.700001
2006-04-18,39.23
2006-04-19,39.150002
2006-04-20,39.18
2006-04-21,38.639998999999996
2006-04-24,38.240002000000004
2006-04-25,37.810001
2006-04-26,37.900002
2006-04-27,38.439999
2006-04-28,38.330002
2006-05-01,38.490002000000004
2006-05-02,37.939999
2006-05-03,38.619999
2006-05-04,37.93
2006-05-05,38.66
2006-05-08,39.310001
2006-05-09,39.299999
2006-05-10,39.25
2006-05-11,38.259997999999996
2006-05-12,36.650002
2006-05-15,36.77
2006-05-16,35.919998
2006-05-17,35.32
2006-05-18,35.5
2006-05-19,35.279999
2006-05-22,34.59
2006-05-23,34.669998
2006-05-24,34.330002
2006-05-25,35.959998999999996
2006-05-26,36.09
2006-05-30,35.43
2006-05-31,36.830002
2006-06-01,37.150002
2006-06-02,37.040001000000004
2006-06-05,36.080002
2006-06-06,36.299999
2006-06-07,36.959998999999996
2006-06-08,35.900002
2006-06-09,36.34
2006-06-12,34.700001
2006-06-13,34.189999
2006-06-14,34.810001
2006-06-15,36.59
2006-06-16,35.849998
2006-06-19,35.400002
2006-06-20,36.18
2006-06-21,36.91
2006-06-22,36.939999
2006-06-23,36.759997999999996
2006-06-26,36.279999
2006-06-27,35.84
2006-06-28,35.470001
2006-06-29,36.110001000000004
2006-06-30,36.5
2006-07-03,36.470001
2006-07-05,35.759997999999996
2006-07-06,37.110001000000004
2006-07-07,36.950001
2006-07-10,37.040001000000004
2006-07-11,37.360001000000004
2006-07-12,35.970001
2006-07-13,34.189999
2006-07-14,33.439999
2006-07-17,33.560001
2006-07-18,32.360001000000004
2006-07-19,33.799999
2006-07-20,32.669998
2006-07-21,32.450001
2006-07-24,33.27
2006-07-25,33.700001
2006-07-26,33.23
2006-07-27,33.040001000000004
2006-07-28,33.84
2006-07-31,34.299999
2006-08-01,34.0
2006-08-02,33.360001000000004
2006-08-03,35.619999
2006-08-04,34.880001
2006-08-07,34.459998999999996
2006-08-08,34.060001
2006-08-09,33.610001000000004
2006-08-10,33.880001
2006-08-11,34.310001
2006-08-14,34.810001
2006-08-15,36.119999
2006-08-16,36.509997999999996
2006-08-17,36.5
2006-08-18,36.68
2006-08-21,35.98
2006-08-22,36.419998
2006-08-23,35.720001
2006-08-24,34.189999
2006-08-25,34.049999
2006-08-28,34.650002
2006-08-29,34.900002
2006-08-30,35.279999
2006-08-31,37.349998
2006-09-01,37.939999
2006-09-05,37.650002
2006-09-06,37.900002
2006-09-07,38.470001
2006-09-08,39.509997999999996
2006-09-11,39.75
2006-09-12,40.880001
2006-09-13,42.43
2006-09-14,42.029999
2006-09-15,41.599998
2006-09-18,41.900002
2006-09-19,42.419998
2006-09-20,43.490002000000004
2006-09-21,42.549999
2006-09-22,42.580002
2006-09-25,43.650002
2006-09-26,43.200001
2006-09-27,43.580002
2006-09-28,43.75
2006-09-29,42.299999
2006-10-02,42.82
2006-10-03,44.029999
2006-10-04,45.189999
2006-10-05,45.439999
2006-10-06,44.689999
2006-10-09,45.549999
2006-10-10,45.740002000000004
2006-10-11,45.689999
2006-10-12,47.299999
2006-10-13,47.07
2006-10-16,47.369999
2006-10-17,46.970001
2006-10-18,47.639998999999996
