Date,BLK
2004-06-07,64.440002
2004-06-08,64.809998
2004-06-09,64.040001
2004-06-10,63.57
2004-06-14,62.650002
2004-06-15,62.200001
2004-06-16,62.009997999999996
2004-06-17,63.0
2004-06-18,62.25
2004-06-21,61.93
2004-06-22,62.389998999999996
2004-06-23,62.380001
2004-06-24,62.279999
2004-06-25,62.5
2004-06-28,62.529999
2004-06-29,63.049999
2004-06-30,63.830002
2004-07-01,64.150002
2004-07-02,65.129997
2004-07-06,65.800003
2004-07-07,65.010002
2004-07-08,64.800003
2004-07-09,64.889999
2004-07-12,64.870003
2004-07-13,64.720001
2004-07-14,64.209999
2004-07-15,63.5
2004-07-16,63.490002000000004
2004-07-19,62.66
2004-07-20,64.650002
2004-07-21,63.66
2004-07-22,62.049999
2004-07-23,62.509997999999996
2004-07-26,62.669998
2004-07-27,62.689999
2004-07-28,61.48
2004-07-29,62.5
2004-07-30,61.950001
2004-08-02,62.68
2004-08-03,62.91
2004-08-04,63.509997999999996
2004-08-05,63.060001
2004-08-06,61.540001000000004
2004-08-09,60.709998999999996
2004-08-10,61.720001
2004-08-11,62.290001000000004
2004-08-12,62.869999
2004-08-13,61.560001
2004-08-16,63.700001
2004-08-17,64.970001
2004-08-18,64.629997
2004-08-19,63.799999
2004-08-20,63.880001
2004-08-23,64.940002
2004-08-24,64.589996
2004-08-25,65.660004
2004-08-26,67.209999
2004-08-27,71.309998
2004-08-30,73.730003
2004-08-31,73.089996
2004-09-01,73.720001
2004-09-02,73.989998
2004-09-03,74.889999
2004-09-07,74.82
2004-09-08,74.989998
2004-09-09,72.57
2004-09-10,73.599998
2004-09-13,74.209999
2004-09-14,74.349998
2004-09-15,74.43
2004-09-16,74.720001
2004-09-17,74.550003
2004-09-20,74.730003
2004-09-21,74.379997
2004-09-22,73.559998
2004-09-23,73.16999799999999
2004-09-24,73.459999
2004-09-27,72.889999
2004-09-28,72.349998
2004-09-29,72.019997
2004-09-30,73.489998
2004-10-01,74.339996
2004-10-04,74.5
2004-10-05,75.33000200000001
2004-10-06,74.849998
2004-10-07,74.43
2004-10-08,71.800003
2004-10-11,72.160004
2004-10-12,71.809998
2004-10-13,71.150002
2004-10-14,70.529999
2004-10-15,69.790001
2004-10-18,69.33000200000001
2004-10-19,70.110001
2004-10-20,70.089996
2004-10-21,71.25
2004-10-22,70.940002
2004-10-25,70.459999
2004-10-26,72.889999
2004-10-27,73.18
2004-10-28,73.07
2004-10-29,73.5
2004-11-01,74.779999
2004-11-02,74.769997
2004-11-03,75.25
2004-11-04,75.779999
2004-11-05,74.459999
2004-11-08,75.300003
2004-11-09,74.349998
2004-11-10,74.010002
2004-11-11,74.300003
2004-11-12,76.400002
2004-11-15,74.75
2004-11-16,75.199997
2004-11-17,75.529999
2004-11-18,75.449997
2004-11-19,73.900002
2004-11-22,74.18
2004-11-23,74.660004
2004-11-24,76.379997
2004-11-26,76.309998
2004-11-29,76.260002
2004-11-30,74.559998
2004-12-01,76.199997
2004-12-02,76.660004
2004-12-03,76.349998
2004-12-06,75.91999799999999
2004-12-07,74.470001
2004-12-08,75.050003
2004-12-09,75.470001
2004-12-10,76.949997
2004-12-13,76.91999799999999
2004-12-14,77.099998
2004-12-15,77.360001
2004-12-16,77.400002
2004-12-17,77.0
2004-12-20,75.599998
2004-12-21,76.440002
2004-12-22,76.720001
2004-12-23,77.510002
2004-12-27,75.900002
2004-12-28,76.809998
2004-12-29,76.739998
2004-12-30,77.16999799999999
2004-12-31,77.260002
2005-01-03,75.779999
2005-01-04,75.550003
2005-01-05,74.849998
2005-01-06,80.0
2005-01-07,78.339996
2005-01-10,80.190002
2005-01-11,79.949997
2005-01-12,80.699997
2005-01-13,80.25
2005-01-14,80.910004
2005-01-18,80.480003
2005-01-19,79.480003
2005-01-20,79.339996
2005-01-21,79.309998
2005-01-24,79.230003
2005-01-25,79.010002
2005-01-26,79.239998
2005-01-27,79.300003
2005-01-28,79.050003
2005-01-31,80.300003
2005-02-01,79.800003
2005-02-02,79.07
2005-02-03,80.050003
2005-02-04,80.400002
2005-02-07,80.589996
2005-02-08,80.410004
2005-02-09,80.0
2005-02-10,80.849998
2005-02-11,81.0
2005-02-14,79.889999
2005-02-15,79.5
2005-02-16,77.58000200000001
2005-02-17,80.25
2005-02-18,80.529999
2005-02-22,79.33000200000001
2005-02-23,78.260002
2005-02-24,78.110001
2005-02-25,78.16999799999999
2005-02-28,77.610001
2005-03-01,80.010002
2005-03-02,79.970001
2005-03-03,79.559998
2005-03-04,80.550003
2005-03-07,80.309998
2005-03-08,80.849998
2005-03-09,80.550003
2005-03-10,79.629997
2005-03-11,79.959999
2005-03-14,80.709999
2005-03-15,80.620003
2005-03-16,79.82
2005-03-17,79.510002
2005-03-18,79.639999
2005-03-21,78.239998
2005-03-22,77.389999
2005-03-23,75.470001
2005-03-24,74.949997
2005-03-28,76.07
2005-03-29,73.980003
2005-03-30,73.980003
2005-03-31,74.93
2005-04-01,75.629997
2005-04-04,74.599998
2005-04-05,74.209999
2005-04-06,73.370003
2005-04-07,73.790001
2005-04-08,73.43
2005-04-11,71.559998
2005-04-12,71.0
2005-04-13,70.41999799999999
2005-04-14,70.41999799999999
2005-04-15,70.0
2005-04-18,70.190002
2005-04-19,73.870003
2005-04-20,72.260002
2005-04-21,73.379997
2005-04-22,75.25
2005-04-25,75.959999
2005-04-26,75.699997
2005-04-27,74.970001
2005-04-28,74.720001
2005-04-29,74.959999
2005-05-02,74.800003
2005-05-03,75.0
2005-05-04,74.529999
2005-05-05,74.370003
2005-05-06,74.769997
2005-05-09,76.019997
2005-05-10,75.550003
2005-05-11,75.889999
2005-05-12,75.599998
2005-05-13,75.709999
2005-05-16,76.589996
2005-05-17,76.889999
2005-05-18,78.540001
2005-05-19,78.239998
2005-05-20,78.209999
2005-05-23,78.050003
2005-05-24,77.5
2005-05-25,77.58000200000001
2005-05-26,78.089996
2005-05-27,78.099998
2005-05-31,78.019997
2005-06-01,77.699997
2005-06-02,77.5
2005-06-03,77.379997
2005-06-06,77.480003
2005-06-07,77.16999799999999
2005-06-08,75.599998
2005-06-09,76.769997
2005-06-10,77.480003
2005-06-13,78.150002
2005-06-14,78.010002
2005-06-15,78.150002
2005-06-16,78.230003
2005-06-17,78.07
2005-06-20,78.25
2005-06-21,77.75
2005-06-22,77.900002
2005-06-23,76.760002
2005-06-24,76.25
2005-06-27,77.480003
2005-06-28,79.5
2005-06-29,79.779999
2005-06-30,80.449997
2005-07-01,81.199997
2005-07-05,81.800003
2005-07-06,83.849998
2005-07-07,82.589996
2005-07-08,82.150002
2005-07-11,83.519997
2005-07-12,84.25
2005-07-13,83.730003
2005-07-14,84.160004
2005-07-15,83.75
2005-07-18,83.489998
2005-07-19,83.290001
2005-07-20,83.150002
2005-07-21,82.690002
2005-07-22,82.300003
2005-07-25,83.0
2005-07-26,83.989998
2005-07-27,85.300003
2005-07-28,84.900002
2005-07-29,85.0
2005-08-01,84.370003
2005-08-02,84.480003
2005-08-03,84.610001
2005-08-04,83.599998
2005-08-05,82.459999
2005-08-08,82.230003
2005-08-09,83.32
2005-08-10,84.5
2005-08-11,83.970001
2005-08-12,84.410004
2005-08-15,85.379997
2005-08-16,84.400002
2005-08-17,84.959999
2005-08-18,85.25
2005-08-19,85.459999
2005-08-22,85.0
2005-08-23,84.860001
2005-08-24,84.25
2005-08-25,84.010002
2005-08-26,84.150002
2005-08-29,84.300003
2005-08-30,83.029999
2005-08-31,82.150002
2005-09-01,83.83000200000001
2005-09-02,83.029999
2005-09-06,84.25
2005-09-07,83.93
2005-09-08,83.400002
2005-09-09,83.93
2005-09-12,85.449997
2005-09-13,84.0
2005-09-14,83.510002
2005-09-15,83.800003
2005-09-16,84.25
2005-09-19,85.440002
2005-09-20,87.160004
2005-09-21,84.959999
2005-09-22,85.720001
2005-09-23,85.620003
2005-09-26,85.230003
2005-09-27,85.41999799999999
2005-09-28,86.349998
2005-09-29,88.260002
2005-09-30,88.620003
2005-10-03,89.120003
2005-10-04,89.589996
2005-10-05,88.459999
2005-10-06,87.68
2005-10-07,88.199997
2005-10-10,87.32
2005-10-11,86.260002
2005-10-12,84.480003
2005-10-13,83.470001
2005-10-14,84.800003
2005-10-17,84.800003
2005-10-18,83.690002
2005-10-19,91.599998
2005-10-20,89.849998
2005-10-21,89.900002
2005-10-24,90.599998
2005-10-25,92.480003
2005-10-26,93.0
2005-10-27,93.41999799999999
2005-10-28,93.220001
2005-10-31,94.800003
2005-11-01,94.349998
2005-11-02,95.300003
2005-11-03,95.290001
2005-11-04,96.519997
2005-11-07,96.760002
2005-11-08,97.870003
2005-11-09,99.25
2005-11-10,100.389999
2005-11-11,101.589996
2005-11-14,101.470001
2005-11-15,100.0
2005-11-16,98.129997
2005-11-17,104.010002
2005-11-18,104.66999799999999
2005-11-21,105.029999
2005-11-22,108.150002
2005-11-23,108.769997
2005-11-25,111.0
2005-11-28,108.900002
2005-11-29,108.889999
2005-11-30,107.839996
2005-12-01,109.449997
2005-12-02,110.040001
2005-12-05,109.400002
2005-12-06,110.0
2005-12-07,108.32
2005-12-08,108.660004
2005-12-09,109.25
2005-12-12,110.489998
2005-12-13,111.589996
2005-12-14,112.82
2005-12-15,113.449997
2005-12-16,112.690002
2005-12-19,111.25
2005-12-20,109.699997
2005-12-21,107.279999
2005-12-22,108.629997
2005-12-23,108.779999
2005-12-27,108.519997
2005-12-28,108.0
2005-12-29,107.760002
2005-12-30,108.480003
2006-01-03,109.0
2006-01-04,109.18
2006-01-05,108.0
2006-01-06,110.41999799999999
2006-01-09,111.699997
2006-01-10,112.160004
2006-01-11,110.519997
2006-01-12,111.989998
2006-01-13,112.650002
2006-01-17,111.790001
2006-01-18,110.900002
2006-01-19,119.349998
2006-01-20,127.0
2006-01-23,128.179993
2006-01-24,128.96000700000002
2006-01-25,129.490005
2006-01-26,135.009995
2006-01-27,133.119995
2006-01-30,133.399994
2006-01-31,132.800003
2006-02-01,129.53999299999998
2006-02-02,129.059998
2006-02-03,129.66000400000001
2006-02-06,130.550003
2006-02-07,130.190002
2006-02-08,131.110001
2006-02-09,134.309998
2006-02-10,131.509995
2006-02-13,141.990005
2006-02-14,145.96000700000002
2006-02-15,151.25
2006-02-16,150.899994
2006-02-17,146.580002
2006-02-21,145.270004
2006-02-22,144.419998
2006-02-23,141.800003
2006-02-24,143.5
2006-02-27,143.5
2006-02-28,142.100006
2006-03-01,142.610001
2006-03-02,142.5
2006-03-03,141.350006
2006-03-06,137.529999
2006-03-07,136.350006
2006-03-08,133.720001
2006-03-09,132.050003
2006-03-10,132.25
2006-03-13,134.25
2006-03-14,137.559998
2006-03-15,138.820007
2006-03-16,139.990005
2006-03-17,140.46000700000002
2006-03-20,139.990005
2006-03-21,139.449997
2006-03-22,139.690002
2006-03-23,138.889999
2006-03-24,139.449997
2006-03-27,139.600006
2006-03-28,138.100006
2006-03-29,139.699997
2006-03-30,139.75
2006-03-31,140.0
2006-04-03,142.259995
2006-04-04,145.100006
2006-04-05,146.91000400000001
2006-04-06,147.66000400000001
2006-04-07,147.559998
2006-04-10,147.979996
2006-04-11,142.41000400000001
2006-04-12,144.889999
2006-04-13,143.0
2006-04-17,143.169998
2006-04-18,147.5
2006-04-19,156.309998
2006-04-20,152.0
2006-04-21,150.800003
2006-04-24,148.139999
2006-04-25,147.729996
2006-04-26,152.899994
2006-04-27,153.479996
2006-04-28,151.53999299999998
2006-05-01,142.850006
2006-05-02,145.0
2006-05-03,144.96000700000002
2006-05-04,146.66000400000001
2006-05-05,150.75
2006-05-08,142.490005
2006-05-09,141.979996
2006-05-10,142.119995
2006-05-11,140.940002
2006-05-12,139.889999
2006-05-15,138.509995
2006-05-16,139.449997
2006-05-17,135.899994
2006-05-18,131.809998
2006-05-19,132.449997
2006-05-22,130.720001
2006-05-23,132.75
2006-05-24,135.509995
2006-05-25,136.479996
2006-05-26,137.300003
2006-05-30,132.880005
2006-05-31,134.0
2006-06-01,133.5
2006-06-02,136.050003
2006-06-05,135.490005
2006-06-06,132.479996
2006-06-07,132.009995
2006-06-08,132.360001
2006-06-09,132.71000700000002
2006-06-12,128.389999
2006-06-13,123.589996
2006-06-14,122.510002
2006-06-15,128.330002
2006-06-16,127.959999
2006-06-19,127.190002
2006-06-20,127.25
2006-06-21,131.240005
2006-06-22,131.570007
2006-06-23,132.050003
2006-06-26,134.149994
2006-06-27,133.369995
2006-06-28,133.729996
2006-06-29,136.990005
2006-06-30,139.169998
2006-07-03,140.630005
2006-07-05,139.020004
2006-07-06,140.479996
2006-07-07,138.83999599999999
2006-07-10,139.21000700000002
2006-07-11,140.5
2006-07-12,139.550003
2006-07-13,135.830002
2006-07-14,132.979996
2006-07-17,135.080002
2006-07-18,127.970001
2006-07-19,130.91000400000001
2006-07-20,128.71000700000002
2006-07-21,126.220001
2006-07-24,129.0
2006-07-25,130.869995
2006-07-26,128.050003
2006-07-27,128.550003
2006-07-28,129.990005
2006-07-31,129.16000400000001
2006-08-01,127.260002
2006-08-02,127.199997
2006-08-03,128.300003
2006-08-04,127.150002
2006-08-07,126.650002
2006-08-08,125.43
2006-08-09,124.110001
2006-08-10,125.900002
2006-08-11,125.360001
2006-08-14,123.839996
2006-08-15,127.32
2006-08-16,129.729996
2006-08-17,132.21000700000002
2006-08-18,133.050003
2006-08-21,131.600006
2006-08-22,132.449997
2006-08-23,132.5
2006-08-24,130.009995
2006-08-25,128.399994
2006-08-28,129.75
2006-08-29,127.150002
2006-08-30,129.78999299999998
2006-08-31,130.149994
2006-09-01,133.179993
2006-09-05,133.119995
2006-09-06,133.240005
2006-09-07,132.110001
2006-09-08,133.009995
2006-09-11,131.91000400000001
2006-09-12,135.220001
2006-09-13,143.889999
2006-09-14,145.899994
2006-09-15,148.0
2006-09-18,146.53999299999998
2006-09-19,145.16000400000001
2006-09-20,145.070007
2006-09-21,144.470001
2006-09-22,144.399994
2006-09-25,146.899994
2006-09-26,148.940002
2006-09-27,149.309998
2006-09-28,149.899994
2006-09-29,149.0
2006-10-02,144.699997
2006-10-03,144.820007
2006-10-04,147.449997
2006-10-05,149.100006
2006-10-06,149.020004
2006-10-09,150.020004
2006-10-10,153.699997
2006-10-11,152.509995
2006-10-12,151.880005
2006-10-13,149.5
2006-10-16,148.490005
2006-10-17,148.449997
2006-10-18,148.71000700000002
2006-10-19,146.850006
2006-10-20,145.610001
2006-10-23,148.25
2006-10-24,147.0
2006-10-25,147.009995
2006-10-26,151.970001
2006-10-27,149.5
2006-10-30,155.0
2006-10-31,150.83999599999999
2006-11-01,149.050003
2006-11-02,146.970001
2006-11-03,145.350006
2006-11-06,144.270004
2006-11-07,145.809998
2006-11-08,144.449997
2006-11-09,143.229996
2006-11-10,141.759995
2006-11-13,141.619995
2006-11-14,141.619995
2006-11-15,144.0
2006-11-16,145.380005
2006-11-17,147.169998
2006-11-20,148.550003
2006-11-21,149.100006
2006-11-22,150.16000400000001
2006-11-24,149.75
2006-11-27,146.979996
2006-11-28,145.21000700000002
2006-11-29,144.600006
2006-11-30,143.369995
2006-12-01,142.300003
2006-12-04,145.740005
2006-12-05,146.699997
2006-12-06,147.08999599999999
2006-12-07,147.820007
2006-12-08,147.149994
2006-12-11,145.300003
2006-12-12,146.100006
2006-12-13,146.179993
2006-12-14,146.059998
2006-12-15,145.860001
2006-12-18,144.990005
2006-12-19,145.75
2006-12-20,146.860001
2006-12-21,149.399994
2006-12-22,149.550003
2006-12-26,149.139999
2006-12-27,151.649994
2006-12-28,153.5
2006-12-29,151.899994
2007-01-03,155.119995
2007-01-04,156.78999299999998
2007-01-05,156.75
2007-01-08,159.639999
2007-01-09,160.649994
2007-01-10,164.899994
2007-01-11,168.020004
2007-01-12,172.5
2007-01-16,171.46000700000002
2007-01-17,173.190002
2007-01-18,170.059998
2007-01-19,169.679993
2007-01-22,169.279999
2007-01-23,176.149994
2007-01-24,171.990005
2007-01-25,169.699997
2007-01-26,169.169998
2007-01-29,168.580002
2007-01-30,168.119995
2007-01-31,167.759995
2007-02-01,169.320007
2007-02-02,169.080002
2007-02-05,170.649994
2007-02-06,170.800003
2007-02-07,172.53999299999998
2007-02-08,173.440002
2007-02-09,173.679993
2007-02-12,171.320007
2007-02-13,170.509995
2007-02-14,172.139999
2007-02-15,175.58999599999999
2007-02-16,173.53999299999998
2007-02-20,174.0
2007-02-21,172.639999
2007-02-22,175.009995
2007-02-23,174.350006
2007-02-26,167.580002
2007-02-27,163.03999299999998
2007-02-28,159.25
2007-03-01,158.53999299999998
2007-03-02,155.699997
2007-03-05,152.509995
2007-03-06,155.08999599999999
2007-03-07,155.800003
2007-03-08,157.559998
2007-03-09,158.619995
2007-03-12,159.309998
2007-03-13,153.360001
2007-03-14,153.600006
2007-03-15,155.919998
2007-03-16,156.070007
2007-03-19,158.309998
2007-03-20,154.330002
2007-03-21,158.429993
2007-03-22,158.179993
2007-03-23,160.360001
2007-03-26,159.529999
2007-03-27,158.570007
2007-03-28,156.699997
2007-03-29,156.009995
2007-03-30,156.309998
2007-04-02,154.100006
2007-04-03,156.009995
2007-04-04,155.779999
2007-04-05,156.509995
2007-04-09,155.369995
2007-04-10,158.58999599999999
2007-04-11,157.029999
2007-04-12,156.509995
2007-04-13,157.860001
2007-04-16,160.600006
2007-04-17,161.58999599999999
2007-04-18,160.389999
2007-04-19,156.46000700000002
2007-04-20,154.83999599999999
2007-04-23,152.690002
2007-04-24,152.66000400000001
2007-04-25,152.820007
2007-04-26,152.91000400000001
2007-04-27,151.490005
2007-04-30,149.699997
2007-05-01,148.850006
2007-05-02,148.649994
2007-05-03,148.970001
2007-05-04,148.919998
2007-05-07,148.419998
2007-05-08,147.320007
2007-05-09,146.130005
2007-05-10,145.649994
2007-05-11,149.08999599999999
2007-05-14,146.71000700000002
2007-05-15,144.820007
2007-05-16,144.699997
2007-05-17,148.100006
2007-05-18,148.199997
2007-05-21,148.320007
2007-05-22,147.380005
2007-05-23,147.369995
2007-05-24,146.279999
2007-05-25,144.979996
2007-05-29,146.41000400000001
2007-05-30,146.429993
2007-05-31,153.53999299999998
2007-06-01,154.300003
2007-06-04,152.929993
2007-06-05,152.199997
2007-06-06,151.240005
2007-06-07,149.360001
2007-06-08,152.020004
2007-06-11,154.330002
2007-06-12,155.300003
2007-06-13,156.96000700000002
2007-06-14,157.220001
2007-06-15,157.899994
2007-06-18,160.279999
2007-06-19,161.059998
2007-06-20,157.869995
2007-06-21,156.639999
2007-06-22,155.509995
2007-06-25,154.529999
2007-06-26,156.300003
2007-06-27,159.5
2007-06-28,158.800003
2007-06-29,156.58999599999999
2007-07-02,165.490005
2007-07-03,165.75
2007-07-05,163.899994
2007-07-06,165.649994
2007-07-09,164.300003
2007-07-10,163.850006
2007-07-11,164.860001
2007-07-12,165.300003
2007-07-13,168.850006
2007-07-16,167.070007
2007-07-17,164.149994
2007-07-18,174.300003
2007-07-19,174.91000400000001
2007-07-20,171.509995
2007-07-23,172.330002
2007-07-24,166.860001
2007-07-25,168.800003
2007-07-26,165.399994
2007-07-27,163.449997
2007-07-30,164.399994
2007-07-31,159.5
2007-08-01,155.470001
2007-08-02,157.949997
2007-08-03,151.0
2007-08-06,156.300003
2007-08-07,158.070007
2007-08-08,162.490005
2007-08-09,156.429993
2007-08-10,158.0
2007-08-13,152.779999
2007-08-14,146.91000400000001
2007-08-15,145.300003
2007-08-16,153.279999
2007-08-17,161.25
2007-08-20,158.100006
2007-08-21,158.509995
2007-08-22,160.399994
2007-08-23,159.869995
2007-08-24,158.66000400000001
2007-08-27,157.320007
2007-08-28,150.350006
2007-08-29,154.729996
2007-08-30,154.139999
2007-08-31,155.100006
2007-09-04,157.600006
2007-09-05,156.740005
2007-09-06,156.690002
2007-09-07,152.58999599999999
2007-09-10,152.100006
2007-09-11,157.580002
2007-09-12,154.720001
2007-09-13,158.679993
2007-09-14,158.21000700000002
2007-09-17,158.0
2007-09-18,169.5
2007-09-19,170.679993
2007-09-20,166.759995
2007-09-21,170.080002
2007-09-24,165.100006
2007-09-25,168.880005
2007-09-26,168.740005
2007-09-27,172.580002
2007-09-28,173.41000400000001
2007-10-01,175.759995
2007-10-02,176.75
2007-10-03,178.800003
2007-10-04,177.029999
2007-10-05,179.320007
2007-10-08,179.220001
2007-10-09,186.279999
2007-10-10,185.320007
2007-10-11,183.860001
2007-10-12,184.0
2007-10-15,181.300003
2007-10-16,184.190002
2007-10-17,196.0
2007-10-18,191.550003
2007-10-19,186.720001
2007-10-22,189.83999599999999
2007-10-23,191.649994
2007-10-24,189.229996
2007-10-25,195.149994
2007-10-26,198.429993
2007-10-29,196.78999299999998
2007-10-30,197.669998
2007-10-31,206.949997
2007-11-01,200.449997
2007-11-02,199.300003
2007-11-05,195.5
2007-11-06,196.800003
2007-11-07,192.25
2007-11-08,190.899994
2007-11-09,191.199997
2007-11-12,188.970001
2007-11-13,195.669998
2007-11-14,196.199997
2007-11-15,196.5
2007-11-16,192.240005
2007-11-19,184.350006
2007-11-20,187.75
2007-11-21,187.399994
2007-11-23,190.600006
2007-11-26,186.899994
2007-11-27,192.0
2007-11-28,200.440002
2007-11-29,197.630005
2007-11-30,198.369995
2007-12-03,203.46000700000002
2007-12-04,203.229996
2007-12-05,202.0
2007-12-06,212.94999700000002
2007-12-07,213.16000400000001
2007-12-10,221.05000299999998
2007-12-11,213.75
2007-12-12,208.0
2007-12-13,208.970001
2007-12-14,208.949997
2007-12-17,203.240005
2007-12-18,204.300003
2007-12-19,206.399994
2007-12-20,205.16000400000001
2007-12-21,216.149994
2007-12-24,219.479996
2007-12-26,222.02999900000003
2007-12-27,218.27999900000003
2007-12-28,219.350006
2007-12-31,216.80000299999998
2008-01-02,215.309998
2008-01-03,225.80000299999998
2008-01-04,210.979996
2008-01-07,206.699997
2008-01-08,201.130005
2008-01-09,199.779999
2008-01-10,208.830002
2008-01-11,204.059998
2008-01-14,208.399994
2008-01-15,202.360001
2008-01-16,203.699997
2008-01-17,204.949997
2008-01-18,201.5
2008-01-22,203.0
2008-01-23,208.009995
2008-01-24,213.5
2008-01-25,208.050003
2008-01-28,210.30000299999998
2008-01-29,219.44999700000002
2008-01-30,216.0
2008-01-31,220.399994
2008-02-01,220.55000299999998
2008-02-04,219.80000299999998
2008-02-05,209.649994
2008-02-06,204.570007
2008-02-07,204.699997
2008-02-08,204.899994
2008-02-11,202.149994
2008-02-12,206.649994
2008-02-13,205.979996
2008-02-14,198.630005
2008-02-15,195.779999
2008-02-19,188.360001
2008-02-20,190.83999599999999
2008-02-21,188.029999
2008-02-22,185.580002
2008-02-25,193.520004
2008-02-26,197.850006
2008-02-27,201.300003
2008-02-28,197.199997
2008-02-29,193.25
2008-03-03,192.119995
2008-03-04,198.949997
2008-03-05,202.429993
2008-03-06,184.990005
2008-03-07,183.559998
2008-03-10,177.600006
2008-03-11,188.16000400000001
2008-03-12,183.479996
2008-03-13,186.470001
2008-03-14,178.990005
2008-03-17,177.149994
2008-03-18,186.860001
2008-03-19,190.029999
2008-03-20,206.100006
2008-03-24,224.52999900000003
2008-03-25,226.72000099999997
2008-03-26,221.100006
2008-03-27,202.520004
2008-03-28,199.399994
2008-03-31,204.179993
2008-04-01,220.460007
2008-04-02,218.899994
2008-04-03,223.27999900000003
2008-04-04,219.979996
2008-04-07,219.72000099999997
2008-04-08,222.229996
2008-04-09,219.25999500000003
2008-04-10,220.38999900000002
2008-04-11,207.5
2008-04-14,202.850006
2008-04-15,205.190002
2008-04-16,205.399994
2008-04-17,202.0
2008-04-18,204.350006
2008-04-21,201.860001
2008-04-22,194.570007
2008-04-23,193.550003
2008-04-24,202.5
2008-04-25,203.33999599999999
2008-04-28,202.669998
2008-04-29,200.800003
2008-04-30,201.78999299999998
2008-05-01,211.940002
2008-05-02,216.25
2008-05-05,215.399994
2008-05-06,218.94999700000002
2008-05-07,212.149994
2008-05-08,214.42999300000002
2008-05-09,212.0
2008-05-12,215.850006
2008-05-13,214.75
2008-05-14,213.22000099999997
2008-05-15,219.100006
2008-05-16,216.399994
2008-05-19,213.25
2008-05-20,206.649994
2008-05-21,200.779999
2008-05-22,203.360001
2008-05-23,208.509995
2008-05-27,214.61000099999998
2008-05-28,215.399994
2008-05-29,221.5
2008-05-30,224.99000499999997
2008-06-02,220.13000499999998
2008-06-03,217.350006
2008-06-04,216.02999900000003
2008-06-05,223.520004
2008-06-06,213.50999500000003
2008-06-09,213.899994
2008-06-10,211.99000499999997
2008-06-11,203.0
2008-06-12,202.949997
2008-06-13,210.25
2008-06-16,208.690002
2008-06-17,204.600006
2008-06-18,204.96000700000002
2008-06-19,206.029999
2008-06-20,197.0
2008-06-23,199.559998
2008-06-24,194.119995
2008-06-25,189.550003
2008-06-26,180.699997
2008-06-27,177.600006
2008-06-30,177.0
2008-07-01,176.029999
2008-07-02,168.100006
2008-07-03,169.570007
2008-07-07,164.21000700000002
2008-07-08,174.050003
2008-07-09,166.679993
2008-07-10,172.949997
2008-07-11,174.71000700000002
2008-07-14,166.630005
2008-07-15,164.179993
2008-07-16,178.949997
2008-07-17,208.259995
2008-07-18,218.0
2008-07-21,213.19999700000002
2008-07-22,220.919998
2008-07-23,222.57000699999998
2008-07-24,212.0
2008-07-25,218.30000299999998
2008-07-28,209.449997
2008-07-29,221.19999700000002
2008-07-30,221.5
2008-07-31,216.710007
2008-08-01,219.32000699999998
2008-08-04,217.399994
2008-08-05,228.25
2008-08-06,223.600006
2008-08-07,217.190002
2008-08-08,222.580002
2008-08-11,230.75
2008-08-12,224.57000699999998
2008-08-13,220.149994
2008-08-14,217.5
2008-08-15,216.69999700000002
2008-08-18,210.30000299999998
2008-08-19,208.199997
2008-08-20,210.600006
2008-08-21,211.44999700000002
2008-08-22,213.30000299999998
2008-08-25,206.619995
2008-08-26,207.699997
2008-08-27,212.94999700000002
2008-08-28,218.75
2008-08-29,217.25
2008-09-02,219.69999700000002
2008-09-03,221.55000299999998
2008-09-04,210.91000400000001
2008-09-05,211.55000299999998
2008-09-08,223.72000099999997
2008-09-09,210.80000299999998
2008-09-10,216.399994
2008-09-11,220.80000299999998
2008-09-12,203.0
2008-09-15,201.0
2008-09-16,212.080002
2008-09-17,188.0
2008-09-18,207.830002
2008-09-19,210.0
2008-09-22,188.75
2008-09-23,185.050003
2008-09-24,196.91000400000001
2008-09-25,191.360001
2008-09-26,201.009995
2008-09-29,191.0
2008-09-30,194.5
2008-10-01,180.330002
2008-10-02,172.050003
2008-10-03,182.5
2008-10-06,172.0
2008-10-07,171.25
2008-10-08,167.0
2008-10-09,153.550003
2008-10-10,159.0
2008-10-13,179.83999599999999
2008-10-14,169.220001
2008-10-15,142.949997
2008-10-16,146.369995
2008-10-17,148.720001
2008-10-20,143.220001
2008-10-21,130.199997
2008-10-22,119.870003
2008-10-23,112.879997
2008-10-24,116.5
2008-10-27,107.050003
2008-10-28,127.989998
2008-10-29,131.309998
2008-10-30,129.770004
2008-10-31,131.33999599999999
2008-11-03,137.690002
2008-11-04,144.050003
2008-11-05,136.570007
2008-11-06,123.650002
2008-11-07,125.589996
2008-11-10,115.550003
2008-11-11,115.0
2008-11-12,106.459999
2008-11-13,118.690002
2008-11-14,110.120003
2008-11-17,106.400002
2008-11-18,106.239998
2008-11-19,98.879997
2008-11-20,99.720001
2008-11-21,108.900002
2008-11-24,116.129997
2008-11-25,117.43
2008-11-26,124.730003
2008-11-28,125.709999
2008-12-01,107.059998
2008-12-02,113.360001
2008-12-03,121.800003
2008-12-04,115.739998
2008-12-05,128.309998
2008-12-08,138.130005
2008-12-09,133.119995
2008-12-10,132.720001
2008-12-11,118.660004
2008-12-12,120.160004
2008-12-15,115.800003
2008-12-16,129.220001
2008-12-17,130.33999599999999
2008-12-18,127.209999
2008-12-19,136.41000400000001
