Date,ZION
1989-12-19,3.46875
1989-12-20,3.453125
1989-12-21,3.46875
1989-12-22,3.375
1989-12-26,3.375
1989-12-27,3.46875
1989-12-28,3.46875
1989-12-29,3.46875
1990-01-02,3.5
1990-01-03,3.5625
1990-01-04,3.5625
1990-01-05,3.5625
1990-01-08,3.5625
1990-01-09,3.5625
1990-01-10,3.5625
1990-01-11,3.5625
1990-01-12,3.5
1990-01-15,3.59375
1990-01-16,3.59375
1990-01-17,3.46875
1990-01-18,3.375
1990-01-19,3.46875
1990-01-22,3.46875
1990-01-23,3.3125
1990-01-24,3.25
1990-01-25,3.3125
1990-01-26,3.3125
1990-01-29,3.25
1990-01-30,3.21875
1990-01-31,3.25
1990-02-01,3.28125
1990-02-02,3.375
1990-02-05,3.4375
1990-02-06,3.4375
1990-02-07,3.453125
1990-02-08,3.375
1990-02-09,3.3125
1990-02-12,3.3125
1990-02-13,3.3125
1990-02-14,3.3125
1990-02-15,3.3125
1990-02-16,3.40625
1990-02-20,3.3125
1990-02-21,3.421875
1990-02-22,3.3125
1990-02-23,3.40625
1990-02-26,3.3125
1990-02-27,3.40625
1990-02-28,3.4375
1990-03-01,3.40625
1990-03-02,3.4375
1990-03-05,3.390625
1990-03-06,3.375
1990-03-07,3.40625
1990-03-08,3.4375
1990-03-09,3.453125
1990-03-12,3.453125
1990-03-13,3.375
1990-03-14,3.390625
1990-03-15,3.40625
1990-03-16,3.453125
1990-03-19,3.46875
1990-03-20,3.453125
1990-03-21,3.5
1990-03-22,3.46875
1990-03-23,3.46875
1990-03-26,3.46875
1990-03-27,3.46875
1990-03-28,3.46875
1990-03-29,3.46875
1990-03-30,3.40625
1990-04-02,3.46875
1990-04-03,3.46875
1990-04-04,3.4375
1990-04-05,3.4375
1990-04-06,3.375
1990-04-09,3.375
1990-04-10,3.375
1990-04-11,3.46875
1990-04-12,3.4375
1990-04-16,3.46875
1990-04-17,3.4375
1990-04-18,3.5
1990-04-19,3.484375
1990-04-20,3.4375
1990-04-23,3.46875
1990-04-24,3.4375
1990-04-25,3.453125
1990-04-26,3.625
1990-04-27,3.53125
1990-04-30,3.6875
1990-05-01,3.65625
1990-05-02,3.78125
1990-05-03,3.625
1990-05-04,3.640625
1990-05-07,3.640625
1990-05-08,3.625
1990-05-09,3.59375
1990-05-10,3.546875
1990-05-11,3.546875
1990-05-14,3.65625
1990-05-15,3.53125
1990-05-16,3.5625
1990-05-17,3.5625
1990-05-18,3.53125
1990-05-21,3.53125
1990-05-22,3.5625
1990-05-23,3.5625
1990-05-24,3.5625
1990-05-25,3.5625
1990-05-29,3.5625
1990-05-30,3.578125
1990-05-31,3.6875
1990-06-01,3.5625
1990-06-04,3.5625
1990-06-05,3.59375
1990-06-06,3.65625
1990-06-07,3.71875
1990-06-08,3.59375
1990-06-11,3.625
1990-06-12,3.59375
1990-06-13,3.625
1990-06-14,3.640625
1990-06-15,3.625
1990-06-18,3.671875
1990-06-19,3.609375
1990-06-20,3.5625
1990-06-21,3.609375
1990-06-22,3.53125
1990-06-25,3.53125
1990-06-26,3.546875
1990-06-27,3.53125
1990-06-28,3.53125
1990-06-29,3.578125
1990-07-02,3.53125
1990-07-03,3.625
1990-07-05,3.5
1990-07-06,3.625
1990-07-09,3.4375
1990-07-10,3.5625
1990-07-11,3.46875
1990-07-12,3.59375
1990-07-13,3.5
1990-07-16,3.5
1990-07-17,3.53125
1990-07-18,3.5
1990-07-19,3.5
1990-07-20,3.5
1990-07-23,3.5625
1990-07-24,3.53125
1990-07-25,3.53125
1990-07-26,3.546875
1990-07-27,3.625
1990-07-30,3.65625
1990-07-31,3.734375
1990-08-01,3.734375
1990-08-02,3.78125
1990-08-03,3.71875
1990-08-06,3.5625
1990-08-07,3.5
1990-08-08,3.5
1990-08-09,3.5
1990-08-10,3.5
1990-08-13,3.453125
1990-08-14,3.40625
1990-08-15,3.4375
1990-08-16,3.40625
1990-08-17,3.375
1990-08-20,3.40625
1990-08-21,3.375
1990-08-22,3.3125
1990-08-23,3.125
1990-08-24,3.25
1990-08-27,3.15625
1990-08-28,3.125
1990-08-29,3.15625
1990-08-30,3.15625
1990-08-31,3.125
1990-09-04,3.125
1990-09-05,3.125
1990-09-06,3.125
1990-09-07,3.15625
1990-09-10,3.140625
1990-09-11,3.125
1990-09-12,3.125
1990-09-13,3.125
1990-09-14,3.125
1990-09-17,3.125
1990-09-18,3.125
1990-09-19,3.125
1990-09-20,3.15625
1990-09-21,3.15625
1990-09-24,3.125
1990-09-25,3.09375
1990-09-26,3.1875
1990-09-27,3.09375
1990-09-28,3.109375
1990-10-01,3.09375
1990-10-02,3.15625
1990-10-03,3.125
1990-10-04,3.125
1990-10-05,3.125
1990-10-08,3.125
1990-10-09,3.125
1990-10-10,3.21875
1990-10-11,3.125
1990-10-12,3.0625
1990-10-15,3.09375
1990-10-16,3.125
1990-10-17,3.125
1990-10-18,3.1875
1990-10-19,3.15625
1990-10-22,3.15625
1990-10-23,3.1875
1990-10-24,3.21875
1990-10-25,3.21875
1990-10-26,3.25
1990-10-29,3.265625
1990-10-30,3.21875
1990-10-31,3.25
1990-11-01,3.28125
1990-11-02,3.375
1990-11-05,3.375
1990-11-06,3.34375
1990-11-07,3.34375
1990-11-08,3.390625
1990-11-09,3.46875
1990-11-12,3.4375
1990-11-13,3.6875
1990-11-14,3.65625
1990-11-15,3.5625
1990-11-16,3.5625
1990-11-19,3.65625
1990-11-20,3.59375
1990-11-21,3.59375
1990-11-23,3.59375
1990-11-26,3.625
1990-11-27,3.59375
1990-11-28,3.625
1990-11-29,3.609375
1990-11-30,3.65625
1990-12-03,3.59375
1990-12-04,3.65625
1990-12-05,3.71875
1990-12-06,3.625
1990-12-07,3.71875
1990-12-10,3.75
1990-12-11,3.75
1990-12-12,3.75
1990-12-13,3.75
1990-12-14,3.65625
1990-12-17,3.65625
1990-12-18,3.65625
1990-12-19,3.75
1990-12-20,3.75
1990-12-21,3.8125
1990-12-24,3.75
1990-12-26,3.8125
1990-12-27,3.9375
1990-12-28,3.875
1990-12-31,3.96875
1991-01-02,3.78125
1991-01-03,3.8125
1991-01-04,3.8125
1991-01-07,3.6875
1991-01-08,3.71875
1991-01-09,3.75
1991-01-10,3.65625
1991-01-11,3.75
1991-01-14,3.59375
1991-01-15,3.59375
1991-01-16,3.65625
1991-01-17,3.71875
1991-01-18,3.875
1991-01-21,3.75
1991-01-22,3.75
1991-01-23,3.84375
1991-01-24,4.0
1991-01-25,4.09375
1991-01-28,4.09375
1991-01-29,4.09375
1991-01-30,4.09375
1991-01-31,4.125
1991-02-01,4.140625
1991-02-04,4.125
1991-02-05,4.3125
1991-02-06,4.21875
1991-02-07,4.21875
1991-02-08,4.25
1991-02-11,4.25
1991-02-12,4.46875
1991-02-13,4.53125
1991-02-14,4.59375
1991-02-15,4.5625
1991-02-19,4.53125
1991-02-20,4.5
1991-02-21,4.40625
1991-02-22,4.375
1991-02-25,4.375
1991-02-26,4.390625
1991-02-27,4.375
1991-02-28,4.4375
1991-03-01,4.375
1991-03-04,4.40625
1991-03-05,4.5
1991-03-06,4.53125
1991-03-07,4.546875
1991-03-08,4.625
1991-03-11,4.59375
1991-03-12,4.5
1991-03-13,4.53125
1991-03-14,4.625
1991-03-15,4.5
1991-03-18,4.59375
1991-03-19,4.546875
1991-03-20,4.59375
1991-03-21,4.5
1991-03-22,4.53125
1991-03-25,4.5625
1991-03-26,4.59375
1991-03-27,4.625
1991-03-28,4.53125
1991-04-01,4.546875
1991-04-02,4.53125
1991-04-03,4.625
1991-04-04,4.734375
1991-04-05,4.75
1991-04-08,4.84375
1991-04-09,4.875
1991-04-10,4.875
1991-04-11,4.875
1991-04-12,4.90625
1991-04-15,4.875
1991-04-16,5.15625
1991-04-17,5.46875
1991-04-18,5.21875
1991-04-19,5.125
1991-04-22,5.15625
1991-04-23,5.09375
1991-04-24,5.25
1991-04-25,5.28125
1991-04-26,5.3125
1991-04-29,5.125
1991-04-30,5.125
1991-05-01,5.25
1991-05-02,5.25
1991-05-03,5.28125
1991-05-06,5.21875
1991-05-07,5.28125
1991-05-08,5.25
1991-05-09,5.28125
1991-05-10,5.34375
1991-05-13,5.40625
1991-05-14,5.328125
1991-05-15,5.25
1991-05-16,5.25
1991-05-17,5.34375
1991-05-20,5.25
1991-05-21,5.34375
1991-05-22,5.34375
1991-05-23,5.21875
1991-05-24,5.3125
1991-05-28,5.15625
1991-05-29,5.234375
1991-05-30,5.15625
1991-05-31,5.3125
1991-06-03,5.125
1991-06-04,5.09375
1991-06-05,5.125
1991-06-06,5.25
1991-06-07,5.203125
1991-06-10,5.25
1991-06-11,5.1875
1991-06-12,5.1875
1991-06-13,5.03125
1991-06-14,5.15625
1991-06-17,5.0625
1991-06-18,5.125
1991-06-19,5.09375
1991-06-20,5.09375
1991-06-21,5.03125
1991-06-24,5.015625
1991-06-25,5.0
1991-06-26,5.0625
1991-06-27,5.015625
1991-06-28,5.0
1991-07-01,5.015625
1991-07-02,5.015625
1991-07-03,5.03125
1991-07-05,5.0625
1991-07-08,5.0
1991-07-09,5.0625
1991-07-10,5.09375
1991-07-11,5.0625
1991-07-12,5.0625
1991-07-15,5.125
1991-07-16,5.1875
1991-07-17,5.125
1991-07-18,5.3125
1991-07-19,5.4375
1991-07-22,5.46875
1991-07-23,5.375
1991-07-24,5.5
1991-07-25,5.375
1991-07-26,5.453125
1991-07-29,5.5
1991-07-30,5.5625
1991-07-31,5.625
1991-08-01,5.671875
1991-08-02,5.78125
1991-08-05,5.828125
1991-08-06,5.78125
1991-08-07,5.828125
1991-08-08,5.75
1991-08-09,5.875
1991-08-12,5.75
1991-08-13,6.0
1991-08-14,5.9375
1991-08-15,5.9375
1991-08-16,5.9375
1991-08-19,5.875
1991-08-20,6.0
1991-08-21,6.125
1991-08-22,6.21875
1991-08-23,6.125
1991-08-26,6.125
1991-08-27,6.125
1991-08-28,6.09375
1991-08-29,6.09375
1991-08-30,6.109375
1991-09-03,6.21875
1991-09-04,6.0625
1991-09-05,6.09375
1991-09-06,5.90625
1991-09-09,5.875
1991-09-10,5.875
1991-09-11,5.78125
1991-09-12,5.9375
1991-09-13,5.953125
1991-09-16,5.875
1991-09-17,5.875
1991-09-18,5.875
1991-09-19,5.8125
1991-09-20,5.8125
1991-09-23,5.8125
1991-09-24,5.8125
1991-09-25,5.875
1991-09-26,5.75
1991-09-27,5.6875
1991-09-30,5.59375
1991-10-01,5.59375
1991-10-02,5.625
1991-10-03,5.5625
1991-10-04,5.546875
1991-10-07,5.65625
1991-10-08,5.640625
1991-10-09,5.640625
1991-10-10,5.640625
1991-10-11,5.5625
1991-10-14,5.5625
1991-10-15,5.71875
1991-10-16,5.9375
1991-10-17,5.8125
1991-10-18,5.625
1991-10-21,5.671875
1991-10-22,5.671875
1991-10-23,5.578125
1991-10-24,5.671875
1991-10-25,5.65625
1991-10-28,5.5625
1991-10-29,5.5625
1991-10-30,5.875
1991-10-31,5.84375
1991-11-01,5.90625
1991-11-04,5.859375
1991-11-05,5.859375
1991-11-06,5.84375
1991-11-07,5.8125
1991-11-08,5.875
1991-11-11,5.84375
1991-11-12,5.84375
1991-11-13,5.796875
1991-11-14,5.875
1991-11-15,5.6875
1991-11-18,5.625
1991-11-19,5.59375
1991-11-20,5.5625
1991-11-21,5.5
1991-11-22,5.5
1991-11-25,5.5
1991-11-26,5.5
1991-11-27,5.4375
1991-11-29,5.25
1991-12-02,5.0625
1991-12-03,5.03125
1991-12-04,5.15625
1991-12-05,5.03125
1991-12-06,4.9375
1991-12-09,5.0
1991-12-10,4.875
1991-12-11,4.78125
1991-12-12,4.8125
1991-12-13,4.78125
1991-12-16,4.96875
1991-12-17,4.96875
1991-12-18,5.0
1991-12-19,4.984375
1991-12-20,5.03125
1991-12-23,5.125
1991-12-24,5.125
1991-12-26,5.15625
1991-12-27,5.25
1991-12-30,5.25
1991-12-31,5.375
1992-01-02,5.25
1992-01-03,5.25
1992-01-06,5.125
1992-01-07,5.0
1992-01-08,5.0625
1992-01-09,4.9375
1992-01-10,5.0625
1992-01-13,5.21875
1992-01-14,5.125
1992-01-15,5.234375
1992-01-16,5.5
1992-01-17,5.453125
1992-01-20,5.59375
1992-01-21,5.46875
1992-01-22,5.46875
1992-01-23,5.375
1992-01-24,5.28125
1992-01-27,5.46875
1992-01-28,5.3125
1992-01-29,5.59375
1992-01-30,5.625
1992-01-31,5.6875
1992-02-03,5.8125
1992-02-04,5.75
1992-02-05,5.75
1992-02-06,5.75
1992-02-07,5.875
1992-02-10,5.875
1992-02-11,5.96875
1992-02-12,6.03125
1992-02-13,6.03125
1992-02-14,6.0
1992-02-18,6.0625
1992-02-19,5.984375
1992-02-20,5.9375
1992-02-21,5.9375
1992-02-24,5.875
1992-02-25,5.90625
1992-02-26,5.9375
1992-02-27,6.015625
1992-02-28,6.125
1992-03-02,6.0625
1992-03-03,6.0
1992-03-04,6.0
1992-03-05,5.90625
1992-03-06,5.90625
1992-03-09,5.921875
1992-03-10,6.0
1992-03-11,6.0625
1992-03-12,5.9375
1992-03-13,5.875
1992-03-16,6.0
1992-03-17,5.9375
1992-03-18,6.125
1992-03-19,6.125
1992-03-20,6.03125
1992-03-23,6.046875
1992-03-24,6.03125
1992-03-25,6.0
1992-03-26,6.109375
1992-03-27,6.0625
1992-03-30,6.03125
1992-03-31,6.125
1992-04-01,6.109375
1992-04-02,6.0625
1992-04-03,6.0625
1992-04-06,5.953125
1992-04-07,6.0
1992-04-08,5.9375
1992-04-09,6.125
1992-04-10,6.1875
1992-04-13,6.25
1992-04-14,6.65625
1992-04-15,6.59375
1992-04-16,6.65625
1992-04-20,6.46875
1992-04-21,6.5
1992-04-22,6.375
1992-04-23,6.375
1992-04-24,6.375
1992-04-27,6.3125
1992-04-28,6.3125
1992-04-29,6.3125
1992-04-30,6.25
1992-05-01,6.25
1992-05-04,6.421875
1992-05-05,6.46875
1992-05-06,6.5625
1992-05-07,6.5625
1992-05-08,6.375
1992-05-11,6.4375
1992-05-12,6.375
1992-05-13,6.3125
1992-05-14,6.375
1992-05-15,6.34375
1992-05-18,6.25
1992-05-19,6.25
1992-05-20,6.25
1992-05-21,6.4375
1992-05-22,6.34375
1992-05-26,6.34375
1992-05-27,6.53125
1992-05-28,6.53125
1992-05-29,6.53125
1992-06-01,6.4375
1992-06-02,6.625
1992-06-03,6.4375
1992-06-04,6.71875
1992-06-05,6.5625
1992-06-08,6.6875
1992-06-09,6.625
1992-06-10,6.5
1992-06-11,6.5
1992-06-12,6.671875
1992-06-15,6.5
1992-06-16,6.5625
1992-06-17,6.59375
1992-06-18,6.5
1992-06-19,6.75
1992-06-22,6.75
1992-06-23,6.5
1992-06-24,6.75
1992-06-25,6.8125
1992-06-26,7.0625
1992-06-29,6.8125
1992-06-30,7.09375
1992-07-01,7.09375
1992-07-02,7.09375
1992-07-06,7.09375
1992-07-07,6.9375
1992-07-08,6.8125
1992-07-09,6.984375
1992-07-10,6.796875
1992-07-13,6.8125
1992-07-14,6.71875
1992-07-15,6.78125
1992-07-16,6.75
1992-07-17,6.75
1992-07-20,6.75
1992-07-21,7.0
1992-07-22,6.8125
1992-07-23,6.875
1992-07-24,6.9375
1992-07-27,6.9375
1992-07-28,6.9375
1992-07-29,7.0625
1992-07-30,7.03125
1992-07-31,7.03125
1992-08-03,7.03125
1992-08-04,7.03125
1992-08-05,7.1875
1992-08-06,7.15625
1992-08-07,7.15625
1992-08-10,7.09375
1992-08-11,7.125
1992-08-12,7.0
1992-08-13,7.125
1992-08-14,7.046875
1992-08-17,7.125
1992-08-18,7.125
1992-08-19,6.953125
1992-08-20,6.953125
1992-08-21,7.125
1992-08-24,7.0625
1992-08-25,6.9375
1992-08-26,6.8125
1992-08-27,6.875
1992-08-28,6.84375
1992-08-31,6.84375
1992-09-01,6.84375
1992-09-02,6.75
1992-09-03,6.796875
1992-09-04,6.78125
1992-09-08,6.90625
1992-09-09,6.890625
1992-09-10,6.96875
1992-09-11,6.875
1992-09-14,7.0
1992-09-15,7.15625
1992-09-16,7.0
1992-09-17,7.0
1992-09-18,7.0
1992-09-21,7.1875
1992-09-22,7.1875
1992-09-23,7.1875
1992-09-24,7.15625
1992-09-25,7.28125
1992-09-28,7.375
1992-09-29,7.40625
1992-09-30,7.5
1992-10-01,7.484375
1992-10-02,7.484375
1992-10-05,7.375
1992-10-06,7.3125
1992-10-07,7.3125
1992-10-08,7.3125
1992-10-09,7.25
1992-10-12,7.390625
1992-10-13,7.21875
1992-10-14,7.5
1992-10-15,7.40625
1992-10-16,7.46875
1992-10-19,7.515625
1992-10-20,7.6875
1992-10-21,7.71875
1992-10-22,7.703125
1992-10-23,7.875
1992-10-26,7.59375
1992-10-27,7.59375
1992-10-28,7.6875
1992-10-29,7.75
1992-10-30,7.71875
1992-11-02,7.6875
1992-11-03,7.875
1992-11-04,7.75
1992-11-05,8.09375
1992-11-06,8.15625
1992-11-09,8.578125
1992-11-10,8.4375
1992-11-11,8.59375
1992-11-12,8.59375
1992-11-13,8.375
1992-11-16,8.375
1992-11-17,8.40625
1992-11-18,8.59375
1992-11-19,8.5
1992-11-20,8.5625
1992-11-23,8.65625
1992-11-24,9.03125
1992-11-25,9.234375
1992-11-27,9.21875
1992-11-30,9.09375
1992-12-01,9.09375
1992-12-02,9.25
1992-12-03,9.0
1992-12-04,8.96875
1992-12-07,9.0
1992-12-08,8.9375
1992-12-09,8.953125
1992-12-10,8.921875
1992-12-11,9.0
1992-12-14,8.90625
1992-12-15,8.9375
1992-12-16,8.90625
1992-12-17,9.140625
1992-12-18,9.15625
1992-12-21,9.28125
1992-12-22,9.28125
1992-12-23,9.375
1992-12-24,9.75
1992-12-28,9.75
1992-12-29,9.53125
1992-12-30,9.6875
1992-12-31,9.5
1993-01-04,9.5
1993-01-05,9.59375
1993-01-06,9.5625
1993-01-07,9.625
1993-01-08,9.421875
1993-01-11,9.5625
1993-01-12,9.40625
1993-01-13,9.65625
1993-01-14,9.625
1993-01-15,9.75
1993-01-18,9.625
1993-01-19,9.90625
1993-01-20,9.90625
1993-01-21,9.75
1993-01-22,9.8125
1993-01-25,10.296875
1993-01-26,10.625
1993-01-27,10.8125
1993-01-28,10.9375
1993-01-29,10.9375
1993-02-01,11.0625
1993-02-02,11.125
1993-02-03,11.25
1993-02-04,11.6875
1993-02-05,11.75
1993-02-08,11.8125
1993-02-09,11.5625
1993-02-10,11.625
1993-02-11,11.4375
1993-02-12,11.625
1993-02-16,10.9375
1993-02-17,10.53125
1993-02-18,10.375
1993-02-19,10.6875
1993-02-22,10.75
1993-02-23,10.9375
1993-02-24,11.5
1993-02-25,11.5625
1993-02-26,11.5625
1993-03-01,11.4375
1993-03-02,11.5
1993-03-03,11.375
1993-03-04,11.25
1993-03-05,11.03125
1993-03-08,11.0
1993-03-09,11.375
1993-03-10,11.4375
1993-03-11,11.75
1993-03-12,11.3125
1993-03-15,11.625
1993-03-16,11.5
1993-03-17,11.65625
1993-03-18,11.65625
1993-03-19,11.8125
1993-03-22,12.0
1993-03-23,12.25
1993-03-24,12.0
1993-03-25,12.25
1993-03-26,12.25
1993-03-29,12.0
1993-03-30,12.25
1993-03-31,12.0
1993-04-01,12.1875
1993-04-02,12.0625
1993-04-05,12.0
1993-04-06,12.0625
1993-04-07,12.125
1993-04-08,12.0625
1993-04-12,12.0625
1993-04-13,11.8125
1993-04-14,11.6875
1993-04-15,11.6875
1993-04-16,12.0
1993-04-19,11.75
1993-04-20,11.5625
1993-04-21,11.4375
1993-04-22,11.375
1993-04-23,11.0
1993-04-26,10.5
1993-04-27,10.9375
1993-04-28,10.5
1993-04-29,10.8125
1993-04-30,10.5625
1993-05-03,10.40625
1993-05-04,10.1875
1993-05-05,10.4375
1993-05-06,10.125
1993-05-07,10.0625
1993-05-10,10.4375
1993-05-11,10.125
1993-05-12,10.25
1993-05-13,10.375
1993-05-14,9.9375
1993-05-17,9.96875
1993-05-18,9.875
1993-05-19,10.0
1993-05-20,10.0
1993-05-21,10.4375
1993-05-24,10.125
1993-05-25,10.4375
1993-05-26,10.5
1993-05-27,10.5625
1993-05-28,10.5625
1993-06-01,10.5
1993-06-02,10.15625
1993-06-03,10.5625
1993-06-04,10.125
1993-06-07,10.125
1993-06-08,9.875
1993-06-09,9.875
1993-06-10,9.625
1993-06-11,9.625
1993-06-14,9.625
1993-06-15,9.625
1993-06-16,9.625
1993-06-17,9.625
1993-06-18,9.625
1993-06-21,10.0
1993-06-22,10.0
1993-06-23,9.8125
1993-06-24,9.875
1993-06-25,10.0
1993-06-28,9.75
1993-06-29,10.0625
1993-06-30,10.0
1993-07-01,9.75
1993-07-02,9.75
1993-07-06,9.875
1993-07-07,9.625
1993-07-08,9.71875
1993-07-09,9.6875
1993-07-12,9.625
1993-07-13,9.625
1993-07-14,10.0
1993-07-15,9.875
1993-07-16,9.6875
1993-07-19,9.8125
1993-07-20,10.125
1993-07-21,10.28125
1993-07-22,10.0625
1993-07-23,10.3125
1993-07-26,9.9375
1993-07-27,10.09375
1993-07-28,10.0
1993-07-29,10.125
1993-07-30,10.21875
1993-08-02,10.0
1993-08-03,10.125
1993-08-04,10.0625
1993-08-05,10.40625
1993-08-06,10.4375
1993-08-09,10.3125
1993-08-10,10.46875
1993-08-11,10.5
1993-08-12,10.625
1993-08-13,10.4375
1993-08-16,10.5625
1993-08-17,10.875
1993-08-18,10.65625
1993-08-19,10.59375
1993-08-20,10.4375
1993-08-23,10.5625
1993-08-24,10.5
1993-08-25,10.875
1993-08-26,10.5
1993-08-27,10.5
1993-08-30,10.5625
1993-08-31,10.75
1993-09-01,10.625
1993-09-02,10.625
1993-09-03,11.0625
1993-09-07,10.5625
1993-09-08,10.28125
1993-09-09,10.25
1993-09-10,10.625
1993-09-13,10.6875
1993-09-14,10.5
1993-09-15,10.59375
1993-09-16,10.625
1993-09-17,10.5
1993-09-20,10.40625
1993-09-21,10.75
1993-09-22,10.75
1993-09-23,10.75
1993-09-24,10.625
1993-09-27,10.375
1993-09-28,10.625
1993-09-29,10.75
1993-09-30,10.5625
1993-10-01,10.375
1993-10-04,10.375
1993-10-05,10.6875
1993-10-06,10.4375
1993-10-07,10.5
1993-10-08,10.65625
1993-10-11,10.4375
1993-10-12,10.9375
1993-10-13,11.0
1993-10-14,11.3125
1993-10-15,11.375
1993-10-18,10.9375
1993-10-19,10.5625
1993-10-20,10.84375
1993-10-21,10.28125
1993-10-22,10.3125
1993-10-25,10.4375
1993-10-26,10.5
1993-10-27,10.5625
1993-10-28,10.59375
1993-10-29,10.9375
1993-11-01,10.8125
1993-11-02,10.9375
1993-11-03,9.84375
1993-11-04,10.0625
1993-11-05,9.9375
1993-11-08,9.75
1993-11-09,10.125
1993-11-10,9.9375
1993-11-11,9.65625
1993-11-12,9.65625
1993-11-15,9.75
1993-11-16,9.6875
1993-11-17,9.6875
1993-11-18,9.6875
1993-11-19,9.1875
1993-11-22,9.25
1993-11-23,9.1875
1993-11-24,9.375
1993-11-26,9.1875
1993-11-29,9.1875
1993-11-30,9.25
1993-12-01,9.125
1993-12-02,9.375
1993-12-03,9.21875
1993-12-06,9.28125
1993-12-07,9.125
1993-12-08,9.125
1993-12-09,9.125
1993-12-10,9.1875
1993-12-13,9.25
1993-12-14,9.1875
1993-12-15,9.28125
1993-12-16,9.5
1993-12-17,9.1875
1993-12-20,9.1875
1993-12-21,9.125
1993-12-22,9.0
1993-12-23,9.0625
1993-12-27,9.0625
1993-12-28,9.3125
1993-12-29,9.0
1993-12-30,9.1875
1993-12-31,9.25
1994-01-03,9.125
1994-01-04,9.125
1994-01-05,9.15625
1994-01-06,9.21875
1994-01-07,9.21875
1994-01-10,9.1875
1994-01-11,9.375
1994-01-12,9.4375
1994-01-13,9.375
1994-01-14,9.40625
1994-01-17,9.3125
1994-01-18,9.4375
1994-01-19,9.125
1994-01-20,9.1875
1994-01-21,9.125
1994-01-24,9.3125
1994-01-25,9.625
1994-01-26,9.3125
1994-01-27,9.375
1994-01-28,9.5625
1994-01-31,9.375
1994-02-01,9.5625
1994-02-02,9.46875
1994-02-03,9.5
1994-02-04,9.375
1994-02-07,9.3125
1994-02-08,9.25
1994-02-09,9.4375
1994-02-10,9.4375
1994-02-11,9.25
1994-02-14,9.4375
1994-02-15,9.375
1994-02-16,9.5
1994-02-17,9.6875
1994-02-18,9.65625
1994-02-22,9.75
1994-02-23,9.75
1994-02-24,9.875
1994-02-25,9.75
1994-02-28,9.625
1994-03-01,9.75
1994-03-02,9.75
1994-03-03,9.5625
1994-03-04,9.5
1994-03-07,9.875
1994-03-08,9.75
1994-03-09,9.8125
1994-03-10,9.9375
1994-03-11,9.84375
1994-03-14,9.875
1994-03-15,9.84375
1994-03-16,9.9375
1994-03-17,9.875
1994-03-18,9.9375
1994-03-21,9.9375
1994-03-22,9.875
1994-03-23,9.84375
1994-03-24,9.625
1994-03-25,9.53125
1994-03-28,9.5
1994-03-29,9.375
1994-03-30,9.4375
1994-03-31,9.25
1994-04-04,9.375
1994-04-05,9.25
1994-04-06,9.5
1994-04-07,9.3125
1994-04-08,9.5
1994-04-11,9.5
1994-04-12,9.75
1994-04-13,9.625
1994-04-14,9.6875
1994-04-15,9.5
1994-04-18,9.625
1994-04-19,9.5
1994-04-20,9.875
1994-04-21,9.75
1994-04-22,9.625
1994-04-25,9.75
1994-04-26,9.625
1994-04-28,9.875
1994-04-29,9.625
1994-05-02,9.75
1994-05-03,9.9375
1994-05-04,9.90625
1994-05-05,9.8125
1994-05-06,9.75
1994-05-09,9.875
1994-05-10,9.6875
1994-05-11,9.59375
1994-05-12,9.625
1994-05-13,9.875
1994-05-16,9.5625
1994-05-17,9.875
1994-05-18,9.75
1994-05-19,10.050781
1994-05-20,10.0625
1994-05-23,10.125
1994-05-24,10.375
1994-05-25,10.0
1994-05-26,10.1875
1994-05-27,10.1875
1994-05-31,10.21875
1994-06-01,10.25
1994-06-02,10.125
1994-06-03,10.15625
1994-06-06,10.3125
1994-06-07,10.1875
1994-06-08,10.371094
1994-06-09,10.21875
1994-06-10,10.21875
1994-06-13,10.25
1994-06-14,10.25
1994-06-15,10.34375
1994-06-16,10.375
1994-06-17,10.5
1994-06-20,10.25
1994-06-21,10.28125
1994-06-22,10.28125
1994-06-23,10.28125
1994-06-24,10.125
1994-06-27,10.0
1994-06-28,9.9375
1994-06-29,9.96875
1994-06-30,9.9375
1994-07-01,10.125
1994-07-05,9.953125
1994-07-06,9.96875
1994-07-07,10.125
1994-07-08,10.03125
1994-07-11,9.9375
1994-07-12,10.03125
1994-07-13,9.96875
1994-07-14,10.125
1994-07-15,10.125
1994-07-18,9.9375
1994-07-19,9.9375
1994-07-20,9.875
1994-07-21,9.65625
1994-07-22,9.625
1994-07-25,9.875
1994-07-26,9.625
1994-07-27,9.625
1994-07-28,9.625
1994-07-29,9.65625
1994-08-01,9.65625
1994-08-02,9.65625
1994-08-03,9.6875
1994-08-04,9.75
1994-08-05,9.75
1994-08-08,9.75
1994-08-09,9.625
1994-08-10,9.75
1994-08-11,9.875
1994-08-12,9.75
1994-08-15,9.875
1994-08-16,9.84375
1994-08-17,9.8125
1994-08-18,9.84375
1994-08-19,9.875
1994-08-22,9.90625
1994-08-23,10.0
1994-08-24,10.0
1994-08-25,10.09375
1994-08-26,10.03125
1994-08-29,10.0625
1994-08-30,10.0
1994-08-31,10.125
1994-09-01,10.0
1994-09-02,10.054688
1994-09-06,10.125
1994-09-07,10.0
1994-09-08,10.0
1994-09-09,10.0
1994-09-12,10.0625
1994-09-13,10.125
1994-09-14,10.0
1994-09-15,10.0625
1994-09-16,10.125
1994-09-19,10.15625
1994-09-20,10.0625
1994-09-21,10.0
1994-09-22,9.9375
1994-09-23,9.9375
