Date,AWK
2017-05-04,75.68
2017-05-05,76.650002
2017-05-08,76.57
2017-05-09,75.300003
2017-05-10,75.68
2017-05-11,75.720001
2017-05-12,76.309998
2017-05-15,76.5
2017-05-16,75.849998
2017-05-17,75.550003
2017-05-18,75.25
2017-05-19,75.860001
2017-05-22,76.370003
2017-05-23,76.57
2017-05-24,77.040001
2017-05-25,77.730003
2017-05-26,77.529999
2017-05-30,77.769997
2017-05-31,78.18
2017-06-01,78.800003
2017-06-02,79.0
2017-06-05,78.809998
2017-06-06,78.75
2017-06-07,79.360001
2017-06-08,78.690002
2017-06-09,79.260002
2017-06-12,79.699997
2017-06-13,80.18
2017-06-14,81.32
2017-06-15,82.059998
2017-06-16,82.629997
2017-06-19,81.33000200000001
2017-06-20,81.290001
2017-06-21,80.709999
2017-06-22,81.099998
2017-06-23,81.129997
2017-06-26,81.209999
2017-06-27,80.07
2017-06-28,79.650002
2017-06-29,78.099998
2017-06-30,77.949997
2017-07-03,78.07
2017-07-05,77.910004
2017-07-06,77.599998
2017-07-07,77.760002
2017-07-10,77.870003
2017-07-11,77.75
2017-07-12,78.519997
2017-07-13,77.760002
2017-07-14,78.639999
2017-07-17,79.32
2017-07-18,79.66999799999999
2017-07-19,80.019997
2017-07-20,81.0
2017-07-21,81.91999799999999
2017-07-24,80.93
2017-07-25,80.760002
2017-07-26,81.349998
2017-07-27,80.800003
2017-07-28,81.050003
2017-07-31,81.099998
2017-08-01,81.379997
2017-08-02,82.0
2017-08-03,80.650002
2017-08-04,81.08000200000001
2017-08-07,81.389999
2017-08-08,81.309998
2017-08-09,81.68
2017-08-10,81.360001
2017-08-11,80.720001
2017-08-14,81.33000200000001
2017-08-15,81.760002
2017-08-16,81.589996
2017-08-17,81.33000200000001
2017-08-18,81.440002
2017-08-21,82.08000200000001
2017-08-22,82.190002
2017-08-23,81.800003
2017-08-24,81.66999799999999
2017-08-25,81.959999
2017-08-28,82.0
2017-08-29,81.360001
2017-08-30,80.849998
2017-08-31,80.900002
2017-09-01,80.83000200000001
2017-09-05,80.82
2017-09-06,80.849998
2017-09-07,81.5
2017-09-08,81.959999
2017-09-11,82.91999799999999
2017-09-12,81.75
2017-09-13,81.360001
2017-09-14,82.269997
2017-09-15,82.68
2017-09-18,82.239998
2017-09-19,82.32
2017-09-20,82.400002
2017-09-21,81.790001
2017-09-22,82.029999
2017-09-25,82.480003
2017-09-26,82.279999
2017-09-27,81.0
2017-09-28,81.110001
2017-09-29,80.910004
2017-10-02,81.769997
2017-10-03,81.75
2017-10-04,82.510002
2017-10-05,82.910004
2017-10-06,82.769997
2017-10-09,83.209999
2017-10-10,84.07
2017-10-11,84.440002
2017-10-12,85.099998
2017-10-13,85.019997
2017-10-16,85.209999
2017-10-17,86.029999
2017-10-18,86.220001
2017-10-19,87.239998
2017-10-20,87.760002
2017-10-23,87.730003
2017-10-24,86.82
2017-10-25,86.93
2017-10-26,87.489998
2017-10-27,87.66999799999999
2017-10-30,87.760002
2017-10-31,87.760002
2017-11-01,87.209999
2017-11-02,89.449997
2017-11-03,88.760002
2017-11-06,88.610001
2017-11-07,90.0
2017-11-08,90.239998
2017-11-09,89.309998
2017-11-10,88.739998
2017-11-13,89.519997
2017-11-14,90.709999
2017-11-15,89.82
2017-11-16,89.690002
2017-11-17,89.019997
2017-11-20,88.379997
2017-11-21,88.58000200000001
2017-11-22,88.660004
2017-11-24,88.739998
2017-11-27,89.199997
2017-11-28,89.57
2017-11-29,90.349998
2017-11-30,91.559998
2017-12-01,91.220001
2017-12-04,91.32
2017-12-05,90.660004
2017-12-06,90.940002
2017-12-07,91.08000200000001
2017-12-08,91.519997
2017-12-11,92.25
2017-12-12,89.32
2017-12-13,89.93
2017-12-14,90.349998
2017-12-15,90.82
2017-12-18,90.489998
2017-12-19,89.0
2017-12-20,89.339996
2017-12-21,89.699997
2017-12-22,90.510002
2017-12-26,90.41999799999999
2017-12-27,90.839996
2017-12-28,91.620003
2017-12-29,91.489998
2018-01-02,89.08000200000001
2018-01-03,88.449997
2018-01-04,87.610001
2018-01-05,86.75
2018-01-08,87.5
2018-01-09,86.709999
2018-01-10,85.699997
2018-01-11,84.739998
2018-01-12,80.83000200000001
2018-01-16,82.220001
2018-01-17,82.510002
2018-01-18,82.410004
2018-01-19,83.010002
2018-01-22,82.959999
2018-01-23,84.199997
2018-01-24,83.75
2018-01-25,84.529999
2018-01-26,84.940002
2018-01-29,83.739998
2018-01-30,83.110001
2018-01-31,83.16999799999999
2018-02-01,81.839996
2018-02-02,81.220001
2018-02-05,78.82
2018-02-06,78.959999
2018-02-07,77.959999
2018-02-08,76.059998
2018-02-09,77.940002
2018-02-12,77.91999799999999
2018-02-13,78.769997
2018-02-14,78.33000200000001
2018-02-15,79.709999
2018-02-16,80.5
2018-02-20,79.849998
2018-02-21,78.849998
2018-02-22,78.739998
2018-02-23,80.629997
2018-02-26,80.800003
2018-02-27,79.959999
2018-02-28,79.360001
2018-03-01,79.150002
2018-03-02,78.879997
2018-03-05,80.190002
2018-03-06,79.690002
2018-03-07,80.18
2018-03-08,80.800003
2018-03-09,81.360001
2018-03-12,82.199997
2018-03-13,80.75
2018-03-14,81.199997
2018-03-15,81.470001
2018-03-16,82.160004
2018-03-19,81.519997
2018-03-20,81.41999799999999
2018-03-21,80.849998
2018-03-22,80.150002
2018-03-23,79.230003
2018-03-26,79.870003
2018-03-27,80.690002
2018-03-28,81.190002
2018-03-29,82.129997
2018-04-02,81.199997
2018-04-03,81.160004
2018-04-04,81.199997
2018-04-05,82.110001
2018-04-06,81.91999799999999
2018-04-09,82.139999
2018-04-10,81.800003
2018-04-11,81.809998
2018-04-12,80.650002
2018-04-13,80.860001
2018-04-16,82.620003
2018-04-17,84.07
2018-04-18,83.68
2018-04-19,83.660004
2018-04-20,83.66999799999999
2018-04-23,84.279999
2018-04-24,84.769997
2018-04-25,84.75
2018-04-26,85.889999
2018-04-27,86.779999
2018-04-30,86.58000200000001
2018-05-01,86.629997
2018-05-02,86.230003
2018-05-03,85.290001
2018-05-04,85.720001
2018-05-07,84.800003
2018-05-08,83.010002
2018-05-09,83.230003
2018-05-10,83.739998
2018-05-11,83.480003
2018-05-14,82.66999799999999
2018-05-15,81.480003
2018-05-16,80.519997
2018-05-17,80.339996
2018-05-18,80.449997
2018-05-21,80.529999
2018-05-22,80.510002
2018-05-23,80.940002
2018-05-24,82.050003
2018-05-25,82.989998
2018-05-29,83.91999799999999
2018-05-30,84.209999
2018-05-31,83.139999
2018-06-01,82.129997
2018-06-04,81.639999
2018-06-05,80.470001
2018-06-06,79.220001
2018-06-07,79.269997
2018-06-08,79.279999
2018-06-11,78.349998
2018-06-12,79.480003
2018-06-13,78.93
2018-06-14,79.779999
2018-06-15,81.050003
2018-06-18,81.949997
2018-06-19,82.800003
2018-06-20,83.16999799999999
2018-06-21,82.360001
2018-06-22,83.41999799999999
2018-06-25,85.300003
2018-06-26,85.290001
2018-06-27,85.739998
2018-06-28,85.510002
2018-06-29,85.379997
2018-07-02,86.309998
2018-07-03,86.879997
2018-07-05,87.57
2018-07-06,88.480003
2018-07-09,85.279999
2018-07-10,86.239998
2018-07-11,87.239998
2018-07-12,87.25
2018-07-13,87.699997
2018-07-16,87.57
2018-07-17,87.690002
2018-07-18,87.58000200000001
2018-07-19,88.529999
2018-07-20,87.550003
2018-07-23,87.279999
2018-07-24,87.41999799999999
2018-07-25,87.519997
2018-07-26,88.529999
2018-07-27,88.360001
2018-07-30,87.57
2018-07-31,88.25
2018-08-01,86.559998
2018-08-02,87.540001
2018-08-03,88.050003
2018-08-06,88.260002
2018-08-07,88.08000200000001
2018-08-08,88.120003
2018-08-09,88.220001
2018-08-10,87.639999
2018-08-13,87.400002
2018-08-14,87.589996
2018-08-15,88.300003
2018-08-16,88.959999
2018-08-17,89.489998
2018-08-20,89.360001
2018-08-21,88.970001
2018-08-22,88.260002
2018-08-23,88.269997
2018-08-24,88.849998
2018-08-27,88.050003
2018-08-28,87.25
2018-08-29,87.690002
2018-08-30,87.610001
2018-08-31,87.529999
2018-09-04,88.800003
2018-09-05,89.5
2018-09-06,89.089996
2018-09-07,88.220001
2018-09-10,88.66999799999999
2018-09-11,88.57
2018-09-12,88.410004
2018-09-13,89.279999
2018-09-14,89.239998
2018-09-17,89.489998
2018-09-18,89.379997
2018-09-19,87.58000200000001
2018-09-20,88.43
2018-09-21,88.599998
2018-09-24,87.82
2018-09-25,86.660004
2018-09-26,85.910004
2018-09-27,86.959999
2018-09-28,87.970001
2018-10-01,87.529999
2018-10-02,88.349998
2018-10-03,87.660004
2018-10-04,87.66999799999999
2018-10-05,89.040001
2018-10-08,89.93
2018-10-09,90.57
2018-10-10,90.489998
2018-10-11,87.449997
2018-10-12,87.730003
2018-10-15,88.0
2018-10-16,90.050003
2018-10-17,89.949997
2018-10-18,90.449997
2018-10-19,91.940002
2018-10-22,91.529999
2018-10-23,89.949997
2018-10-24,91.68
2018-10-25,89.93
2018-10-26,88.230003
2018-10-29,89.510002
2018-10-30,90.18
2018-10-31,88.529999
2018-11-01,88.33000200000001
2018-11-02,87.379997
2018-11-05,88.209999
2018-11-06,89.099998
2018-11-07,90.089996
2018-11-08,88.889999
2018-11-09,89.610001
2018-11-12,91.279999
2018-11-13,91.139999
2018-11-14,90.379997
2018-11-15,92.08000200000001
2018-11-16,93.25
2018-11-19,93.489998
2018-11-20,93.019997
2018-11-21,91.550003
2018-11-23,92.099998
2018-11-26,92.25
2018-11-27,92.110001
2018-11-28,92.620003
2018-11-29,92.480003
2018-11-30,95.410004
2018-12-03,95.699997
2018-12-04,95.779999
2018-12-06,97.32
2018-12-07,97.800003
2018-12-10,97.459999
2018-12-11,96.480003
2018-12-12,97.120003
2018-12-13,97.660004
2018-12-14,97.139999
2018-12-17,93.58000200000001
2018-12-18,92.68
2018-12-19,92.589996
2018-12-20,92.860001
2018-12-21,91.190002
2018-12-24,86.309998
2018-12-26,88.529999
2018-12-27,89.410004
2018-12-28,90.019997
2018-12-31,90.769997
2019-01-02,88.769997
2019-01-03,89.120003
2019-01-04,89.790001
2019-01-07,88.839996
2019-01-08,90.139999
2019-01-09,88.989998
2019-01-10,90.760002
2019-01-11,90.639999
2019-01-14,90.43
2019-01-15,91.41999799999999
2019-01-16,91.790001
2019-01-17,92.559998
2019-01-18,92.610001
2019-01-22,92.769997
2019-01-23,94.239998
2019-01-24,94.639999
2019-01-25,93.269997
2019-01-28,93.019997
2019-01-29,93.08000200000001
2019-01-30,93.739998
2019-01-31,95.66999799999999
2019-02-01,95.209999
2019-02-04,95.58000200000001
2019-02-05,95.860001
2019-02-06,95.150002
2019-02-07,96.870003
2019-02-08,97.739998
2019-02-11,97.599998
2019-02-12,97.66999799999999
2019-02-13,97.440002
2019-02-14,97.25
2019-02-15,98.050003
2019-02-19,98.699997
2019-02-20,98.660004
2019-02-21,100.379997
2019-02-22,100.980003
2019-02-25,100.879997
2019-02-26,101.040001
2019-02-27,101.040001
2019-02-28,101.620003
2019-03-01,101.440002
2019-03-04,101.709999
2019-03-05,101.269997
2019-03-06,101.059998
2019-03-07,101.650002
2019-03-08,102.529999
2019-03-11,104.029999
2019-03-12,104.91999799999999
2019-03-13,105.110001
2019-03-14,104.989998
2019-03-15,105.809998
2019-03-18,105.129997
2019-03-19,104.349998
2019-03-20,104.690002
2019-03-21,106.220001
2019-03-22,106.779999
2019-03-25,106.690002
2019-03-26,107.199997
2019-03-27,105.870003
2019-03-28,104.32
2019-03-29,104.260002
2019-04-01,103.849998
2019-04-02,103.709999
2019-04-03,104.029999
2019-04-04,103.860001
2019-04-05,104.91999799999999
2019-04-08,104.139999
2019-04-09,104.57
2019-04-10,104.029999
2019-04-11,104.32
2019-04-12,104.160004
2019-04-15,103.959999
2019-04-16,102.41999799999999
2019-04-17,102.279999
2019-04-18,104.699997
2019-04-22,104.93
2019-04-23,104.800003
2019-04-24,105.839996
2019-04-25,106.529999
2019-04-26,106.879997
2019-04-29,106.41999799999999
2019-04-30,108.190002
2019-05-01,107.099998
2019-05-02,106.68
2019-05-03,107.379997
2019-05-06,107.209999
2019-05-07,107.08000200000001
2019-05-08,105.860001
2019-05-09,106.279999
2019-05-10,108.269997
2019-05-13,110.690002
2019-05-14,109.839996
2019-05-15,110.260002
2019-05-16,111.16999799999999
2019-05-17,112.040001
2019-05-20,111.279999
2019-05-21,111.41999799999999
2019-05-22,112.82
2019-05-23,113.32
2019-05-24,113.690002
2019-05-28,113.339996
2019-05-29,111.779999
2019-05-30,111.940002
2019-05-31,113.019997
2019-06-03,114.059998
2019-06-04,113.82
2019-06-05,116.489998
2019-06-06,117.349998
2019-06-07,116.290001
2019-06-10,115.839996
2019-06-11,115.379997
2019-06-12,117.089996
2019-06-13,116.68
2019-06-14,118.269997
2019-06-17,117.620003
2019-06-18,116.639999
2019-06-19,117.980003
2019-06-20,118.190002
2019-06-21,118.07
2019-06-24,118.400002
2019-06-25,117.18
2019-06-26,115.309998
2019-06-27,115.260002
2019-06-28,116.0
2019-07-01,115.730003
2019-07-02,117.279999
2019-07-03,118.43
2019-07-05,117.959999
2019-07-08,118.019997
2019-07-09,118.290001
2019-07-10,118.709999
2019-07-11,117.470001
2019-07-12,116.629997
2019-07-15,115.980003
2019-07-16,115.760002
2019-07-17,116.089996
2019-07-18,117.25
2019-07-19,114.980003
2019-07-22,115.230003
2019-07-23,114.470001
2019-07-24,114.010002
2019-07-25,113.860001
2019-07-26,115.089996
2019-07-29,115.309998
2019-07-30,115.110001
2019-07-31,114.779999
2019-08-01,117.019997
2019-08-02,117.290001
2019-08-05,115.379997
2019-08-06,117.41999799999999
2019-08-07,118.449997
2019-08-08,119.410004
2019-08-09,120.550003
2019-08-12,122.510002
2019-08-13,121.83000200000001
2019-08-14,121.199997
2019-08-15,124.5
2019-08-16,124.220001
2019-08-19,123.989998
2019-08-20,123.610001
2019-08-21,124.050003
2019-08-22,124.699997
2019-08-23,122.809998
2019-08-26,124.75
2019-08-27,125.099998
2019-08-28,126.040001
2019-08-29,126.900002
2019-08-30,127.32
2019-09-03,129.5
2019-09-04,128.75
2019-09-05,126.529999
2019-09-06,125.699997
2019-09-09,122.360001
2019-09-10,120.83000200000001
2019-09-11,121.25
2019-09-12,121.760002
2019-09-13,121.220001
2019-09-16,120.980003
2019-09-17,121.760002
2019-09-18,121.519997
2019-09-19,122.379997
2019-09-20,122.83000200000001
2019-09-23,122.58000200000001
2019-09-24,124.870003
2019-09-25,124.57
2019-09-26,125.129997
2019-09-27,124.239998
2019-09-30,124.230003
2019-10-01,123.860001
2019-10-02,123.150002
2019-10-03,123.730003
2019-10-04,125.779999
2019-10-07,124.57
2019-10-08,123.879997
2019-10-09,124.870003
2019-10-10,125.050003
2019-10-11,123.690002
2019-10-14,121.730003
2019-10-15,120.800003
2019-10-16,121.629997
2019-10-17,122.41999799999999
2019-10-18,122.410004
2019-10-21,122.300003
2019-10-22,122.389999
2019-10-23,121.940002
2019-10-24,122.309998
2019-10-25,121.110001
2019-10-28,119.559998
2019-10-29,119.589996
2019-10-30,120.970001
2019-10-31,123.269997
2019-11-01,122.779999
2019-11-04,120.050003
2019-11-05,120.089996
2019-11-06,121.589996
2019-11-07,118.150002
2019-11-08,116.300003
2019-11-11,115.589996
2019-11-12,115.379997
2019-11-13,116.93
2019-11-14,117.849998
2019-11-15,118.239998
2019-11-18,118.68
2019-11-19,119.129997
2019-11-20,120.57
2019-11-21,119.339996
2019-11-22,119.040001
2019-11-25,119.309998
2019-11-26,121.029999
2019-11-27,121.269997
2019-11-29,121.029999
2019-12-02,120.300003
2019-12-03,121.190002
2019-12-04,122.489998
2019-12-05,123.379997
2019-12-06,122.66999799999999
2019-12-09,122.480003
2019-12-10,122.349998
2019-12-11,120.900002
2019-12-12,118.43
2019-12-13,119.199997
2019-12-16,120.900002
2019-12-17,120.900002
2019-12-18,121.230003
2019-12-19,121.660004
2019-12-20,122.720001
2019-12-23,121.389999
2019-12-24,121.620003
2019-12-26,121.879997
2019-12-27,122.959999
2019-12-30,123.050003
2019-12-31,122.849998
2020-01-02,120.199997
2020-01-03,120.980003
2020-01-06,120.75
2020-01-07,120.0
2020-01-08,120.489998
2020-01-09,122.129997
2020-01-10,122.559998
2020-01-13,123.739998
2020-01-14,124.57
2020-01-15,126.879997
2020-01-16,128.570007
2020-01-17,130.440002
2020-01-21,133.220001
2020-01-22,134.050003
2020-01-23,135.28999299999998
2020-01-24,135.779999
2020-01-27,135.25
2020-01-28,135.800003
2020-01-29,136.03999299999998
2020-01-30,136.770004
2020-01-31,136.199997
2020-02-03,136.520004
2020-02-04,134.83999599999999
2020-02-05,135.070007
2020-02-06,135.0
2020-02-07,134.449997
2020-02-10,135.21000700000002
2020-02-11,135.33999599999999
2020-02-12,135.699997
2020-02-13,136.949997
2020-02-14,139.320007
2020-02-18,139.259995
2020-02-19,138.699997
2020-02-20,137.300003
2020-02-21,137.770004
2020-02-24,136.529999
2020-02-25,133.08999599999999
2020-02-26,133.03999299999998
2020-02-27,127.779999
2020-02-28,123.660004
2020-03-02,130.83999599999999
2020-03-03,131.419998
2020-03-04,140.309998
2020-03-05,139.360001
2020-03-06,141.0
2020-03-09,137.190002
2020-03-10,137.71000700000002
2020-03-11,129.669998
2020-03-12,117.970001
2020-03-13,128.28999299999998
2020-03-16,118.809998
2020-03-17,138.5
2020-03-18,130.080002
2020-03-19,115.120003
2020-03-20,100.690002
2020-03-23,97.07
2020-03-24,103.949997
2020-03-25,110.449997
2020-03-26,119.32
2020-03-27,120.769997
2020-03-30,126.720001
2020-03-31,119.559998
2020-04-01,112.800003
2020-04-02,117.639999
2020-04-03,113.32
2020-04-06,121.519997
2020-04-07,118.269997
2020-04-08,125.349998
2020-04-09,131.75
2020-04-13,127.239998
2020-04-14,133.610001
2020-04-15,129.21000700000002
2020-04-16,131.240005
2020-04-17,131.759995
2020-04-20,126.459999
2020-04-21,125.43
2020-04-22,127.889999
2020-04-23,124.68
2020-04-24,125.010002
2020-04-27,125.75
2020-04-28,126.519997
2020-04-29,125.720001
2020-04-30,121.690002
2020-05-01,119.199997
2020-05-04,121.459999
2020-05-05,123.43
2020-05-06,117.779999
2020-05-07,119.08000200000001
2020-05-08,118.029999
2020-05-11,119.489998
2020-05-12,117.07
2020-05-13,116.510002
2020-05-14,116.269997
2020-05-15,117.760002
2020-05-18,122.510002
2020-05-19,120.16999799999999
2020-05-20,120.599998
2020-05-21,120.620003
2020-05-22,120.709999
2020-05-26,120.739998
2020-05-27,120.540001
