Date,EQR
2003-02-19,23.799999
2003-02-20,23.83
2003-02-21,24.27
2003-02-24,24.08
2003-02-25,24.450001
2003-02-26,24.280001000000002
2003-02-27,24.379998999999998
2003-02-28,24.280001000000002
2003-03-03,24.610001
2003-03-04,24.17
2003-03-05,24.35
2003-03-06,24.18
2003-03-07,24.23
2003-03-10,23.92
2003-03-11,23.92
2003-03-12,23.879998999999998
2003-03-13,24.23
2003-03-14,24.049999
2003-03-17,24.790001
2003-03-18,24.450001
2003-03-19,24.9
2003-03-20,25.15
2003-03-21,25.25
2003-03-24,24.24
2003-03-25,24.690001000000002
2003-03-26,24.83
2003-03-27,24.58
2003-03-28,24.33
2003-03-31,24.07
2003-04-01,24.65
2003-04-02,25.02
2003-04-03,25.139999
2003-04-04,25.030001000000002
2003-04-07,25.4
2003-04-08,25.389999
2003-04-09,25.370001000000002
2003-04-10,25.01
2003-04-11,24.879998999999998
2003-04-14,25.200001
2003-04-15,25.389999
2003-04-16,25.690001000000002
2003-04-17,26.200001
2003-04-21,26.450001
2003-04-22,26.65
2003-04-23,26.74
2003-04-24,26.51
2003-04-25,26.360001
2003-04-28,26.35
2003-04-29,26.34
2003-04-30,25.91
2003-05-01,26.200001
2003-05-02,26.540001
2003-05-05,26.77
2003-05-06,27.24
2003-05-07,26.91
2003-05-08,26.99
2003-05-09,27.5
2003-05-12,27.5
2003-05-13,27.6
2003-05-14,27.33
2003-05-15,27.52
2003-05-16,27.27
2003-05-19,27.08
2003-05-20,27.360001
2003-05-21,27.32
2003-05-22,27.5
2003-05-23,27.57
2003-05-27,27.52
2003-05-28,26.799999
2003-05-29,25.950001
2003-05-30,26.48
2003-06-02,26.57
2003-06-03,26.690001000000002
2003-06-04,27.02
2003-06-05,27.25
2003-06-06,27.75
2003-06-09,27.5
2003-06-10,27.74
2003-06-11,27.68
2003-06-12,27.25
2003-06-13,26.74
2003-06-16,27.1
2003-06-17,27.049999
2003-06-18,26.1
2003-06-19,26.059998999999998
2003-06-20,26.049999
2003-06-23,25.530001000000002
2003-06-24,25.75
2003-06-25,25.75
2003-06-26,25.98
2003-06-27,26.15
2003-06-30,25.950001
2003-07-01,26.24
2003-07-02,26.780001000000002
2003-07-03,26.719998999999998
2003-07-07,27.08
2003-07-08,27.18
2003-07-09,26.93
2003-07-10,26.379998999999998
2003-07-11,26.85
2003-07-14,26.83
2003-07-15,26.700001
2003-07-16,26.5
2003-07-17,26.299999
2003-07-18,26.4
2003-07-21,26.4
2003-07-22,26.799999
2003-07-23,26.530001000000002
2003-07-24,26.65
2003-07-25,27.1
2003-07-28,27.200001
2003-07-29,27.299999
2003-07-30,27.65
2003-07-31,27.9
2003-08-01,28.1
2003-08-04,28.35
2003-08-05,28.459999
2003-08-06,28.48
2003-08-07,28.74
2003-08-08,28.690001000000002
2003-08-11,28.709999
2003-08-12,28.639999
2003-08-13,28.309998999999998
2003-08-14,28.690001000000002
2003-08-15,28.49
2003-08-18,28.700001
2003-08-19,28.91
2003-08-20,29.129998999999998
2003-08-21,29.110001
2003-08-22,28.51
2003-08-25,28.35
2003-08-26,28.74
2003-08-27,28.959999
2003-08-28,28.9
2003-08-29,29.08
2003-09-02,29.35
2003-09-03,29.6
2003-09-04,29.610001
2003-09-05,29.4
2003-09-08,29.4
2003-09-09,29.35
2003-09-10,28.98
2003-09-11,29.4
2003-09-12,29.5
2003-09-15,29.35
2003-09-16,29.59
2003-09-17,28.969998999999998
2003-09-18,29.25
2003-09-19,29.42
2003-09-22,29.299999
2003-09-23,29.48
2003-09-24,29.1
2003-09-25,29.110001
2003-09-26,29.049999
2003-09-29,29.280001000000002
2003-09-30,29.280001000000002
2003-10-01,29.5
2003-10-02,29.549999
2003-10-03,29.59
2003-10-06,30.0
2003-10-07,29.77
2003-10-08,29.870001000000002
2003-10-09,29.860001
2003-10-10,29.950001
2003-10-13,30.049999
2003-10-14,29.700001
2003-10-15,29.65
2003-10-16,29.799999
2003-10-17,29.18
2003-10-20,29.290001
2003-10-21,29.549999
2003-10-22,29.17
2003-10-23,28.950001
2003-10-24,28.85
2003-10-27,29.110001
2003-10-28,28.58
2003-10-29,29.02
2003-10-30,29.379998999999998
2003-10-31,29.25
2003-11-03,29.58
2003-11-04,29.16
2003-11-05,28.73
2003-11-06,28.950001
2003-11-07,28.950001
2003-11-10,28.799999
2003-11-11,28.6
2003-11-12,28.93
2003-11-13,28.85
2003-11-14,29.110001
2003-11-17,28.950001
2003-11-18,29.120001000000002
2003-11-19,29.01
2003-11-20,28.709999
2003-11-21,28.610001
2003-11-24,28.83
2003-11-25,29.370001000000002
2003-11-26,29.5
2003-11-28,29.360001
2003-12-01,29.6
2003-12-02,29.690001000000002
2003-12-03,29.540001
2003-12-04,29.299999
2003-12-05,29.24
2003-12-08,29.26
2003-12-09,29.42
2003-12-10,29.32
2003-12-11,29.549999
2003-12-12,29.799999
2003-12-15,29.6
2003-12-16,29.950001
2003-12-17,29.5
2003-12-18,29.440001000000002
2003-12-19,29.370001000000002
2003-12-22,29.35
2003-12-23,29.32
2003-12-24,29.48
2003-12-26,29.4
2003-12-29,29.6
2003-12-30,29.65
2003-12-31,29.51
2004-01-02,29.530001000000002
2004-01-05,29.52
2004-01-06,29.629998999999998
2004-01-07,29.4
2004-01-08,29.49
2004-01-09,29.4
2004-01-12,29.25
2004-01-13,28.93
2004-01-14,29.07
2004-01-15,29.15
2004-01-16,28.76
2004-01-20,28.49
2004-01-21,28.450001
2004-01-22,28.440001000000002
2004-01-23,28.98
2004-01-26,29.07
2004-01-27,29.25
2004-01-28,29.33
2004-01-29,29.549999
2004-01-30,29.1
2004-02-02,29.35
2004-02-03,29.09
2004-02-04,28.440001000000002
2004-02-05,28.799999
2004-02-06,29.34
2004-02-09,29.26
2004-02-10,29.549999
2004-02-11,29.700001
2004-02-12,29.41
2004-02-13,28.969998999999998
2004-02-17,29.17
2004-02-18,29.15
2004-02-19,29.299999
2004-02-20,29.23
2004-02-23,29.290001
2004-02-24,29.290001
2004-02-25,29.5
2004-02-26,29.719998999999998
2004-02-27,29.75
2004-03-01,30.190001000000002
2004-03-02,30.52
2004-03-03,30.84
2004-03-04,30.6
2004-03-05,30.719998999999998
2004-03-08,30.74
2004-03-09,30.84
2004-03-10,30.459999
2004-03-11,29.620001000000002
2004-03-12,29.85
2004-03-15,29.84
2004-03-16,29.99
2004-03-17,30.32
2004-03-18,30.030001000000002
2004-03-19,30.190001000000002
2004-03-22,30.0
2004-03-23,30.049999
2004-03-24,29.74
2004-03-25,29.92
2004-03-26,29.25
2004-03-29,29.5
2004-03-30,29.610001
2004-03-31,29.85
2004-04-01,30.209999
2004-04-02,30.870001000000002
2004-04-05,29.530001000000002
2004-04-06,28.959999
2004-04-07,29.030001000000002
2004-04-08,28.65
2004-04-12,27.76
2004-04-13,27.51
2004-04-14,27.42
2004-04-15,28.040001
2004-04-16,28.0
2004-04-19,28.120001000000002
2004-04-20,27.290001
2004-04-21,27.450001
2004-04-22,27.719998999999998
2004-04-23,27.450001
2004-04-26,27.959999
2004-04-27,28.24
2004-04-28,28.049999
2004-04-29,27.73
2004-04-30,27.459999
2004-05-03,28.0
2004-05-04,28.559998999999998
2004-05-05,28.52
2004-05-06,28.15
2004-05-07,27.35
2004-05-10,27.34
2004-05-11,27.440001000000002
2004-05-12,27.450001
2004-05-13,27.4
2004-05-14,27.469998999999998
2004-05-17,27.59
2004-05-18,27.93
2004-05-19,27.290001
2004-05-20,27.75
2004-05-21,27.879998999999998
2004-05-24,28.120001000000002
2004-05-25,28.77
2004-05-26,29.049999
2004-05-27,29.200001
2004-05-28,29.440001000000002
2004-06-01,29.200001
2004-06-02,29.67
2004-06-03,29.24
2004-06-04,29.4
2004-06-07,29.51
2004-06-08,29.610001
2004-06-09,29.67
2004-06-10,29.49
2004-06-14,28.959999
2004-06-15,29.41
2004-06-16,29.129998999999998
2004-06-17,28.9
2004-06-18,28.77
2004-06-21,29.27
2004-06-22,29.42
2004-06-23,29.66
2004-06-24,29.75
2004-06-25,30.0
2004-06-28,30.059998999999998
2004-06-29,29.42
2004-06-30,29.73
2004-07-01,29.799999
2004-07-02,30.25
2004-07-06,30.35
2004-07-07,30.42
2004-07-08,29.870001000000002
2004-07-09,30.059998999999998
2004-07-12,30.25
2004-07-13,30.049999
2004-07-14,30.219998999999998
2004-07-15,30.530001000000002
2004-07-16,30.469998999999998
2004-07-19,30.610001
2004-07-20,30.559998999999998
2004-07-21,30.299999
2004-07-22,29.690001000000002
2004-07-23,29.35
2004-07-26,29.17
2004-07-27,29.08
2004-07-28,29.450001
2004-07-29,29.360001
2004-07-30,29.549999
2004-08-02,29.93
2004-08-03,29.82
2004-08-04,30.74
2004-08-05,30.66
2004-08-06,30.299999
2004-08-09,30.32
2004-08-10,30.280001000000002
2004-08-11,30.299999
2004-08-12,30.040001
2004-08-13,30.0
2004-08-16,30.299999
2004-08-17,30.450001
2004-08-18,31.01
2004-08-19,30.440001000000002
2004-08-20,31.139999
2004-08-23,31.129998999999998
2004-08-24,32.169998
2004-08-25,32.07
2004-08-26,32.299999
2004-08-27,32.27
2004-08-30,32.32
2004-08-31,32.389998999999996
2004-09-01,32.290001000000004
2004-09-02,32.360001000000004
2004-09-03,32.630001
2004-09-07,33.139998999999996
2004-09-08,32.939999
2004-09-09,32.169998
2004-09-10,32.110001000000004
2004-09-13,31.889999
2004-09-14,31.280001000000002
2004-09-15,31.18
2004-09-16,31.450001
2004-09-17,31.27
2004-09-20,30.92
2004-09-21,31.08
2004-09-22,30.65
2004-09-23,30.33
2004-09-24,30.42
2004-09-27,30.48
2004-09-28,30.68
2004-09-29,30.68
2004-09-30,31.0
2004-10-01,31.76
2004-10-04,31.9
2004-10-05,32.02
2004-10-06,32.150002
2004-10-07,31.860001
2004-10-08,32.119999
2004-10-11,32.07
2004-10-12,32.439999
2004-10-13,32.279999
2004-10-14,32.68
2004-10-15,33.169998
2004-10-18,33.380001
2004-10-19,32.990002000000004
2004-10-20,32.880001
2004-10-21,33.700001
2004-10-22,33.540001000000004
2004-10-25,32.959998999999996
2004-10-26,33.509997999999996
2004-10-27,33.790001000000004
2004-10-28,33.599998
2004-10-29,33.349998
2004-11-01,33.75
2004-11-02,32.970001
2004-11-03,33.130001
2004-11-04,33.5
2004-11-05,33.0
2004-11-08,33.459998999999996
2004-11-09,33.240002000000004
2004-11-10,33.5
2004-11-11,33.939999
2004-11-12,34.73
2004-11-15,34.880001
2004-11-16,34.599998
2004-11-17,33.57
2004-11-18,33.57
2004-11-19,33.110001000000004
2004-11-22,33.259997999999996
2004-11-23,33.369999
2004-11-24,34.189999
2004-11-26,33.889998999999996
2004-11-29,33.759997999999996
2004-11-30,33.709998999999996
2004-12-01,34.380001
2004-12-02,34.150002
2004-12-03,34.779999
2004-12-06,35.060001
2004-12-07,34.619999
2004-12-08,34.98
2004-12-09,35.52
2004-12-10,35.880001
2004-12-13,35.900002
2004-12-14,36.02
2004-12-15,35.75
2004-12-16,35.360001000000004
2004-12-17,35.75
2004-12-20,35.650002
2004-12-21,36.200001
2004-12-22,36.400002
2004-12-23,36.0
2004-12-27,36.099998
2004-12-28,36.110001000000004
2004-12-29,36.450001
2004-12-30,36.57
2004-12-31,36.18
2005-01-03,35.450001
2005-01-04,35.23
2005-01-05,34.099998
2005-01-06,34.099998
2005-01-07,33.950001
2005-01-10,33.75
2005-01-11,33.360001000000004
2005-01-12,33.330002
2005-01-13,33.630001
2005-01-14,33.84
2005-01-18,34.200001
2005-01-19,34.220001
2005-01-20,33.900002
2005-01-21,33.709998999999996
2005-01-24,33.299999
2005-01-25,32.610001000000004
2005-01-26,32.48
2005-01-27,31.969998999999998
2005-01-28,31.83
2005-01-31,31.540001
2005-02-01,32.060001
2005-02-02,32.0
2005-02-03,31.76
2005-02-04,32.209998999999996
2005-02-07,32.209998999999996
2005-02-08,32.32
2005-02-09,32.68
2005-02-10,32.880001
2005-02-11,32.93
2005-02-14,32.860001000000004
2005-02-15,33.099998
2005-02-16,33.220001
2005-02-17,33.549999
2005-02-18,33.389998999999996
2005-02-22,32.59
2005-02-23,32.049999
2005-02-24,32.150002
2005-02-25,32.82
2005-02-28,32.810001
2005-03-01,33.049999
2005-03-02,32.93
2005-03-03,33.25
2005-03-04,34.009997999999996
2005-03-07,34.169998
2005-03-08,34.16
2005-03-09,32.950001
2005-03-10,33.459998999999996
2005-03-11,32.43
2005-03-14,33.189999
2005-03-15,33.299999
2005-03-16,32.23
2005-03-17,32.529999
2005-03-18,32.299999
2005-03-21,31.870001000000002
2005-03-22,31.200001
2005-03-23,31.440001000000002
2005-03-24,31.27
2005-03-28,31.389999
2005-03-29,31.549999
2005-03-30,32.25
2005-03-31,32.209998999999996
2005-04-01,32.099998
2005-04-04,31.85
2005-04-05,31.860001
2005-04-06,32.200001
2005-04-07,32.619999
2005-04-08,32.040001000000004
2005-04-11,32.25
2005-04-12,32.560001
2005-04-13,32.43
2005-04-14,32.049999
2005-04-15,31.959999
2005-04-18,31.940001000000002
2005-04-19,32.099998
2005-04-20,31.99
2005-04-21,32.27
2005-04-22,32.91
2005-04-25,33.389998999999996
2005-04-26,33.470001
2005-04-27,33.75
2005-04-28,33.419998
2005-04-29,34.349998
2005-05-02,34.400002
2005-05-03,34.310001
2005-05-04,34.720001
2005-05-05,34.900002
2005-05-06,34.490002000000004
2005-05-09,35.209998999999996
2005-05-10,35.110001000000004
2005-05-11,35.529999
2005-05-12,35.34
2005-05-13,34.900002
2005-05-16,35.349998
2005-05-17,35.360001000000004
2005-05-18,35.619999
2005-05-19,36.220001
2005-05-20,36.599998
2005-05-23,36.5
2005-05-24,36.200001
2005-05-25,35.759997999999996
2005-05-26,35.810001
2005-05-27,35.93
2005-05-31,35.900002
2005-06-01,36.189999
2005-06-02,36.119999
2005-06-03,36.049999
2005-06-06,36.200001
2005-06-07,36.560001
2005-06-08,36.91
2005-06-09,36.59
2005-06-10,36.57
2005-06-13,36.849998
2005-06-14,36.900002
2005-06-15,36.549999
2005-06-16,36.610001000000004
2005-06-17,37.299999
2005-06-20,37.200001
2005-06-21,36.790001000000004
2005-06-22,36.650002
2005-06-23,36.459998999999996
2005-06-24,36.25
2005-06-27,36.25
2005-06-28,36.700001
2005-06-29,36.91
2005-06-30,36.82
2005-07-01,37.380001
2005-07-05,38.0
2005-07-06,38.0
2005-07-07,38.439999
2005-07-08,38.91
2005-07-11,39.529999
2005-07-12,39.669998
2005-07-13,39.400002
2005-07-14,38.919998
2005-07-15,38.84
2005-07-18,38.779999
2005-07-19,39.169998
2005-07-20,39.400002
2005-07-21,39.009997999999996
2005-07-22,38.970001
2005-07-25,39.150002
2005-07-26,39.540001000000004
2005-07-27,39.549999
2005-07-28,40.5
2005-07-29,40.400002
2005-08-01,40.16
2005-08-02,40.580002
2005-08-03,40.400002
2005-08-04,39.509997999999996
2005-08-05,38.0
2005-08-08,36.560001
2005-08-09,36.880001
2005-08-10,37.25
2005-08-11,37.349998
2005-08-12,37.48
2005-08-15,37.970001
2005-08-16,38.299999
2005-08-17,37.889998999999996
2005-08-18,37.540001000000004
2005-08-19,37.130001
2005-08-22,37.060001
2005-08-23,37.009997999999996
2005-08-24,37.16
2005-08-25,37.549999
2005-08-26,37.139998999999996
2005-08-29,37.049999
2005-08-30,37.080002
2005-08-31,37.77
2005-09-01,38.0
2005-09-02,38.16
2005-09-06,39.16
2005-09-07,39.119999
2005-09-08,39.0
2005-09-09,39.299999
2005-09-12,39.130001
2005-09-13,38.709998999999996
2005-09-14,38.700001
2005-09-15,38.59
2005-09-16,38.75
2005-09-19,38.240002000000004
2005-09-20,37.889998999999996
2005-09-21,37.169998
2005-09-22,37.220001
2005-09-23,37.23
2005-09-26,37.349998
2005-09-27,37.299999
2005-09-28,36.939999
2005-09-29,37.029999
2005-09-30,37.849998
2005-10-03,38.290001000000004
2005-10-04,37.75
2005-10-05,37.400002
2005-10-06,37.48
2005-10-07,36.950001
2005-10-10,36.580002
2005-10-11,36.619999
2005-10-12,36.0
2005-10-13,36.040001000000004
2005-10-14,37.049999
2005-10-17,37.400002
2005-10-18,37.310001
2005-10-19,38.029999
2005-10-20,37.470001
2005-10-21,38.040001000000004
2005-10-24,38.799999
2005-10-25,38.82
2005-10-26,38.82
2005-10-27,38.299999
2005-10-28,39.48
2005-10-31,39.25
2005-11-01,37.93
2005-11-02,38.52
2005-11-03,38.049999
2005-11-04,37.919998
2005-11-07,38.0
2005-11-08,37.880001
2005-11-09,38.610001000000004
2005-11-10,39.450001
2005-11-11,39.810001
2005-11-14,39.91
2005-11-15,39.68
2005-11-16,39.740002000000004
2005-11-17,40.139998999999996
2005-11-18,40.330002
2005-11-21,40.830002
2005-11-22,41.650002
2005-11-23,41.990002000000004
2005-11-25,41.880001
2005-11-28,41.529999
2005-11-29,41.169998
2005-11-30,40.759997999999996
2005-12-01,41.049999
2005-12-02,40.900002
2005-12-05,40.599998
2005-12-06,40.549999
2005-12-07,40.400002
2005-12-08,40.369999
2005-12-09,40.5
2005-12-12,40.450001
2005-12-13,40.799999
2005-12-14,40.669998
2005-12-15,39.59
2005-12-16,39.860001000000004
2005-12-19,39.299999
2005-12-20,39.619999
2005-12-21,39.919998
2005-12-22,39.990002000000004
2005-12-23,40.110001000000004
2005-12-27,40.060001
2005-12-28,39.68
2005-12-29,39.290001000000004
2005-12-30,39.119999
2006-01-03,39.990002000000004
2006-01-04,40.130001
2006-01-05,40.209998999999996
2006-01-06,40.889998999999996
2006-01-09,41.290001000000004
2006-01-10,41.610001000000004
2006-01-11,41.389998999999996
2006-01-12,41.0
2006-01-13,40.57
2006-01-17,40.490002000000004
2006-01-18,40.639998999999996
2006-01-19,41.25
2006-01-20,40.790001000000004
2006-01-23,40.990002000000004
2006-01-24,41.349998
2006-01-25,41.639998999999996
2006-01-26,41.82
2006-01-27,42.59
2006-01-30,42.450001
2006-01-31,42.41
2006-02-01,43.07
2006-02-02,43.029999
2006-02-03,42.799999
2006-02-06,43.119999
2006-02-07,43.310001
2006-02-08,43.139998999999996
2006-02-09,43.299999
2006-02-10,43.450001
2006-02-13,43.73
2006-02-14,44.080002
2006-02-15,44.869999
2006-02-16,45.0
2006-02-17,45.25
2006-02-21,45.630001
2006-02-22,46.150002
2006-02-23,46.060001
2006-02-24,45.91
2006-02-27,45.860001000000004
2006-02-28,45.279999
2006-03-01,44.959998999999996
2006-03-02,44.650002
2006-03-03,44.02
2006-03-06,45.259997999999996
2006-03-07,44.299999
2006-03-08,44.32
2006-03-09,44.740002000000004
2006-03-10,45.110001000000004
2006-03-13,44.77
2006-03-14,45.0
2006-03-15,45.880001
2006-03-16,45.950001
2006-03-17,46.709998999999996
2006-03-20,46.07
2006-03-21,45.599998
2006-03-22,45.849998
2006-03-23,46.009997999999996
2006-03-24,46.099998
2006-03-27,46.049999
2006-03-28,46.560001
2006-03-29,47.400002
2006-03-30,46.75
2006-03-31,46.790001000000004
2006-04-03,46.25
2006-04-04,45.650002
2006-04-05,45.599998
2006-04-06,44.860001000000004
2006-04-07,43.990002000000004
2006-04-10,43.290001000000004
2006-04-11,43.209998999999996
2006-04-12,43.290001000000004
2006-04-13,42.630001
2006-04-17,42.720001
2006-04-18,43.84
2006-04-19,44.490002000000004
2006-04-20,44.650002
2006-04-21,44.950001
2006-04-24,44.779999
2006-04-25,44.490002000000004
2006-04-26,44.310001
2006-04-27,44.709998999999996
2006-04-28,44.869999
2006-05-01,44.34
2006-05-02,43.669998
2006-05-03,42.759997999999996
2006-05-04,43.93
2006-05-05,44.25
2006-05-08,44.740002000000004
2006-05-09,44.599998
2006-05-10,44.709998999999996
2006-05-11,43.470001
2006-05-12,42.900002
2006-05-15,43.630001
2006-05-16,43.619999
2006-05-17,42.880001
2006-05-18,42.450001
2006-05-19,42.360001000000004
2006-05-22,42.009997999999996
2006-05-23,41.91
2006-05-24,42.299999
2006-05-25,43.490002000000004
2006-05-26,43.919998
2006-05-30,43.900002
2006-05-31,44.099998
2006-06-01,45.110001000000004
2006-06-02,45.099998
2006-06-05,45.009997999999996
2006-06-06,44.849998
2006-06-07,44.93
2006-06-08,44.290001000000004
2006-06-09,44.639998999999996
2006-06-12,44.27
2006-06-13,44.27
2006-06-14,44.52
2006-06-15,44.82
2006-06-16,44.490002000000004
2006-06-19,44.549999
2006-06-20,44.48
2006-06-21,44.610001000000004
2006-06-22,44.290001000000004
2006-06-23,43.919998
2006-06-26,44.400002
2006-06-27,43.75
2006-06-28,44.040001000000004
2006-06-29,44.459998999999996
2006-06-30,44.73
2006-07-03,45.330002
2006-07-05,45.279999
2006-07-06,45.57
2006-07-07,45.23
2006-07-10,45.700001
2006-07-11,45.810001
2006-07-12,46.150002
2006-07-13,45.459998999999996
2006-07-14,44.669998
2006-07-17,44.509997999999996
2006-07-18,44.91
2006-07-19,46.09
2006-07-20,45.77
2006-07-21,44.950001
2006-07-24,45.619999
2006-07-25,45.68
2006-07-26,46.130001
2006-07-27,46.150002
2006-07-28,46.880001
2006-07-31,46.509997999999996
2006-08-01,46.41
2006-08-02,47.07
2006-08-03,47.700001
2006-08-04,48.5
2006-08-07,47.869999
2006-08-08,47.330002
2006-08-09,47.299999
2006-08-10,47.349998
2006-08-11,47.310001
2006-08-14,47.84
2006-08-15,48.5
2006-08-16,47.639998999999996
2006-08-17,47.240002000000004
2006-08-18,47.27
2006-08-21,47.93
2006-08-22,48.599998
2006-08-23,48.349998
2006-08-24,48.73
2006-08-25,48.880001
2006-08-28,49.419998
2006-08-29,49.360001000000004
2006-08-30,49.869999
2006-08-31,49.869999
2006-09-01,49.369999
2006-09-05,50.099998
2006-09-06,49.68
2006-09-07,49.220001
2006-09-08,49.970001
2006-09-11,50.290001000000004
2006-09-12,50.830002
2006-09-13,50.93
2006-09-14,50.5
2006-09-15,50.810001
2006-09-18,50.75
2006-09-19,50.790001000000004
2006-09-20,50.27
2006-09-21,49.290001000000004
2006-09-22,49.68
2006-09-25,49.689999
2006-09-26,49.349998
2006-09-27,50.529999
2006-09-28,50.419998
2006-09-29,50.580002
2006-10-02,50.709998999999996
2006-10-03,51.18
2006-10-04,51.650002
2006-10-05,52.259997999999996
2006-10-06,51.630001
2006-10-09,51.970001
2006-10-10,51.939999
2006-10-11,51.93
2006-10-12,52.310001
2006-10-13,53.060001
2006-10-16,53.529999
2006-10-17,53.380001
2006-10-18,53.84
2006-10-19,53.369999
2006-10-20,53.740002000000004
2006-10-23,54.330002
2006-10-24,54.099998
2006-10-25,54.5
2006-10-26,54.73
2006-10-27,54.450001
2006-10-30,54.709998999999996
2006-10-31,54.610001000000004
2006-11-01,53.139998999999996
2006-11-02,51.41
2006-11-03,49.939999
2006-11-06,50.470001
2006-11-07,49.950001
2006-11-08,50.169998
2006-11-09,50.439999
2006-11-10,50.82
2006-11-13,50.610001000000004
2006-11-14,51.77
2006-11-15,51.18
2006-11-16,51.049999
2006-11-17,50.57
2006-11-20,52.27
2006-11-21,53.419998
2006-11-22,53.389998999999996
2006-11-24,53.619999
2006-11-27,51.830002
2006-11-28,51.68
2006-11-29,52.610001000000004
2006-11-30,53.259997999999996
2006-12-01,52.84
2006-12-04,53.73
2006-12-05,53.099998
2006-12-06,52.950001
2006-12-07,52.68
2006-12-08,52.599998
2006-12-11,52.950001
2006-12-12,52.939999
2006-12-13,52.27
2006-12-14,52.200001
2006-12-15,51.889998999999996
2006-12-18,51.650002
2006-12-19,50.93
2006-12-20,50.889998999999996
2006-12-21,50.299999
2006-12-22,49.779999
2006-12-26,50.400002
2006-12-27,50.610001000000004
2006-12-28,50.580002
2006-12-29,50.75
2007-01-03,50.82
2007-01-04,50.919998
2007-01-05,49.919998
2007-01-08,49.880001
2007-01-09,50.599998
2007-01-10,51.400002
2007-01-11,52.220001
2007-01-12,52.66
2007-01-16,53.610001000000004
2007-01-17,53.400002
2007-01-18,53.450001
2007-01-19,53.869999
2007-01-22,53.16
2007-01-23,53.25
2007-01-24,54.459998999999996
2007-01-25,54.720001
2007-01-26,55.080002
2007-01-29,55.049999
2007-01-30,55.610001000000004
2007-01-31,56.279999
2007-02-01,56.07
2007-02-02,55.75
2007-02-05,55.700001
2007-02-06,56.349998
2007-02-07,53.5
2007-02-08,53.5
2007-02-09,52.75
2007-02-12,52.060001
2007-02-13,52.419998
2007-02-14,52.349998
2007-02-15,52.919998
2007-02-16,52.200001
2007-02-20,53.450001
2007-02-21,53.139998999999996
2007-02-22,53.029999
2007-02-23,52.16
2007-02-26,51.740002000000004
2007-02-27,49.849998
2007-02-28,50.790001000000004
2007-03-01,49.869999
2007-03-02,48.950001
2007-03-05,46.700001
2007-03-06,48.07
2007-03-07,47.5
2007-03-08,47.830002
2007-03-09,48.360001000000004
2007-03-12,48.880001
2007-03-13,47.619999
2007-03-14,48.099998
2007-03-15,48.02
2007-03-16,47.630001
2007-03-19,48.0
2007-03-20,48.34
2007-03-21,49.150002
2007-03-22,49.299999
2007-03-23,49.32
2007-03-26,48.299999
2007-03-27,47.599998
2007-03-28,47.119999
2007-03-29,47.669998
2007-03-30,48.23
2007-04-02,48.669998
2007-04-03,49.349998
2007-04-04,49.259997999999996
2007-04-05,49.330002
2007-04-09,49.369999
2007-04-10,49.549999
2007-04-11,48.5
2007-04-12,48.16
2007-04-13,48.73
2007-04-16,48.720001
2007-04-17,48.880001
2007-04-18,48.330002
2007-04-19,47.799999
2007-04-20,47.959998999999996
2007-04-23,48.450001
2007-04-24,47.669998
2007-04-25,47.790001000000004
2007-04-26,47.349998
2007-04-27,47.34
2007-04-30,46.43
2007-05-01,46.02
2007-05-02,46.349998
2007-05-03,46.16
2007-05-04,45.59
2007-05-07,45.939999
2007-05-08,45.52
2007-05-09,46.150002
2007-05-10,45.880001
2007-05-11,47.610001000000004
2007-05-14,47.450001
2007-05-15,47.189999
2007-05-16,47.009997999999996
2007-05-17,46.599998
2007-05-18,46.139998999999996
2007-05-21,46.669998
2007-05-22,47.189999
2007-05-23,46.669998
2007-05-24,46.369999
2007-05-25,47.549999
2007-05-29,50.75
2007-05-30,51.84
2007-05-31,50.669998
2007-06-01,50.889998999999996
2007-06-04,50.599998
2007-06-05,49.970001
2007-06-06,49.52
2007-06-07,47.540001000000004
2007-06-08,48.110001000000004
2007-06-11,47.080002
2007-06-12,46.830002
2007-06-13,47.959998999999996
2007-06-14,46.970001
2007-06-15,47.110001000000004
2007-06-18,46.540001000000004
2007-06-19,46.650002
2007-06-20,45.799999
2007-06-21,45.82
2007-06-22,46.130001
2007-06-25,45.619999
2007-06-26,45.240002000000004
2007-06-27,46.360001000000004
2007-06-28,45.610001000000004
2007-06-29,45.630001
2007-07-02,46.09
2007-07-03,45.939999
2007-07-05,46.380001
2007-07-06,46.450001
2007-07-09,46.09
2007-07-10,44.849998
2007-07-11,44.799999
2007-07-12,46.040001000000004
2007-07-13,46.75
2007-07-16,46.669998
2007-07-17,46.290001000000004
2007-07-18,46.049999
2007-07-19,46.52
2007-07-20,45.779999
2007-07-23,44.700001
2007-07-24,43.439999
2007-07-25,42.970001
2007-07-26,42.049999
2007-07-27,40.57
2007-07-30,40.490002000000004
2007-07-31,39.810001
2007-08-01,40.09
2007-08-02,40.540001000000004
2007-08-03,38.82
2007-08-06,40.0
2007-08-07,40.150002
2007-08-08,41.77
2007-08-09,41.450001
2007-08-10,39.279999
2007-08-13,38.75
2007-08-14,36.919998
2007-08-15,37.02
2007-08-16,39.009997999999996
2007-08-17,40.470001
2007-08-20,41.560001
2007-08-21,41.77
2007-08-22,41.669998
2007-08-23,41.139998999999996
2007-08-24,40.959998999999996
2007-08-27,40.02
2007-08-28,38.549999
2007-08-29,39.360001000000004
2007-08-30,39.669998
2007-08-31,40.240002000000004
2007-09-04,40.91
2007-09-05,40.299999
