Date,CXO
2012-02-28,109.550003
2012-02-29,106.839996
2012-03-01,109.779999
2012-03-02,106.889999
2012-03-05,104.239998
2012-03-06,102.760002
2012-03-07,102.519997
2012-03-08,103.650002
2012-03-09,102.639999
2012-03-12,99.690002
2012-03-13,99.339996
2012-03-14,99.82
2012-03-15,99.66999799999999
2012-03-16,101.739998
2012-03-19,103.589996
2012-03-20,100.129997
2012-03-21,101.360001
2012-03-22,97.290001
2012-03-23,99.91999799999999
2012-03-26,103.010002
2012-03-27,101.389999
2012-03-28,100.459999
2012-03-29,99.519997
2012-03-30,102.08000200000001
2012-04-02,103.760002
2012-04-03,102.809998
2012-04-04,100.91999799999999
2012-04-05,99.339996
2012-04-09,97.839996
2012-04-10,96.290001
2012-04-11,95.209999
2012-04-12,98.699997
2012-04-13,97.540001
2012-04-16,96.910004
2012-04-17,97.58000200000001
2012-04-18,97.83000200000001
2012-04-19,99.629997
2012-04-20,98.16999799999999
2012-04-23,99.16999799999999
2012-04-24,98.699997
2012-04-25,104.199997
2012-04-26,107.110001
2012-04-27,108.199997
2012-04-30,107.18
2012-05-01,107.099998
2012-05-02,105.230003
2012-05-03,99.5
2012-05-04,96.32
2012-05-07,93.25
2012-05-08,92.120003
2012-05-09,90.07
2012-05-10,91.32
2012-05-11,89.16999799999999
2012-05-14,92.019997
2012-05-15,89.610001
2012-05-16,88.5
2012-05-17,86.489998
2012-05-18,85.900002
2012-05-21,90.260002
2012-05-22,89.639999
2012-05-23,90.510002
2012-05-24,88.849998
2012-05-25,89.66999799999999
2012-05-29,93.58000200000001
2012-05-30,88.050003
2012-05-31,87.739998
2012-06-01,83.779999
2012-06-04,85.010002
2012-06-05,87.449997
2012-06-06,91.650002
2012-06-07,91.980003
2012-06-08,92.260002
2012-06-11,88.16999799999999
2012-06-12,90.760002
2012-06-13,89.68
2012-06-14,89.769997
2012-06-15,91.139999
2012-06-18,88.860001
2012-06-19,89.370003
2012-06-20,86.120003
2012-06-21,79.860001
2012-06-22,81.08000200000001
2012-06-25,78.480003
2012-06-26,81.019997
2012-06-27,82.510002
2012-06-28,81.199997
2012-06-29,85.120003
2012-07-02,85.059998
2012-07-03,89.160004
2012-07-05,87.360001
2012-07-06,84.389999
2012-07-09,84.349998
2012-07-10,82.91999799999999
2012-07-11,83.699997
2012-07-12,83.790001
2012-07-13,83.980003
2012-07-16,86.07
2012-07-17,89.239998
2012-07-18,89.139999
2012-07-19,90.16999799999999
2012-07-20,88.940002
2012-07-23,84.660004
2012-07-24,81.900002
2012-07-25,82.33000200000001
2012-07-26,82.860001
2012-07-27,86.400002
2012-07-30,85.629997
2012-07-31,85.25
2012-08-01,87.58000200000001
2012-08-02,86.639999
2012-08-03,88.769997
2012-08-06,89.16999799999999
2012-08-07,93.019997
2012-08-08,92.940002
2012-08-09,93.83000200000001
2012-08-10,95.209999
2012-08-13,93.800003
2012-08-14,95.08000200000001
2012-08-15,96.25
2012-08-16,97.0
2012-08-17,96.339996
2012-08-20,95.199997
2012-08-21,94.08000200000001
2012-08-22,94.059998
2012-08-23,92.949997
2012-08-24,93.199997
2012-08-27,92.629997
2012-08-28,91.870003
2012-08-29,89.699997
2012-08-30,88.150002
2012-08-31,89.739998
2012-09-04,88.139999
2012-09-05,88.58000200000001
2012-09-06,91.760002
2012-09-07,94.269997
2012-09-10,93.900002
2012-09-11,93.989998
2012-09-12,93.220001
2012-09-13,97.279999
2012-09-14,101.150002
2012-09-17,99.800003
2012-09-18,97.91999799999999
2012-09-19,97.57
2012-09-20,97.489998
2012-09-21,100.230003
2012-09-24,96.940002
2012-09-25,96.029999
2012-09-26,93.0
2012-09-27,94.43
2012-09-28,94.75
2012-10-01,97.480003
2012-10-02,96.879997
2012-10-03,95.019997
2012-10-04,95.940002
2012-10-05,93.980003
2012-10-08,94.809998
2012-10-09,95.300003
2012-10-10,93.360001
2012-10-11,92.989998
2012-10-12,91.459999
2012-10-15,92.099998
2012-10-16,93.08000200000001
2012-10-17,94.519997
2012-10-18,94.360001
2012-10-19,92.339996
2012-10-22,89.540001
2012-10-23,87.260002
2012-10-24,86.16999799999999
2012-10-25,87.559998
2012-10-26,86.769997
2012-10-31,86.120003
2012-11-01,88.07
2012-11-02,87.599998
2012-11-05,88.339996
2012-11-06,90.260002
2012-11-07,87.0
2012-11-08,80.400002
2012-11-09,82.730003
2012-11-12,80.970001
2012-11-13,80.41999799999999
2012-11-14,80.059998
2012-11-15,80.32
2012-11-16,79.139999
2012-11-19,81.57
2012-11-20,79.650002
2012-11-21,80.449997
2012-11-23,81.239998
2012-11-26,78.900002
2012-11-27,78.620003
2012-11-28,78.120003
2012-11-29,80.459999
2012-11-30,80.260002
2012-12-03,78.779999
2012-12-04,77.800003
2012-12-05,81.629997
2012-12-06,81.07
2012-12-07,81.66999799999999
2012-12-10,82.589996
2012-12-11,83.66999799999999
2012-12-12,84.010002
2012-12-13,81.690002
2012-12-14,82.389999
2012-12-17,82.690002
2012-12-18,83.709999
2012-12-19,81.66999799999999
2012-12-20,81.260002
2012-12-21,79.489998
2012-12-24,78.709999
2012-12-26,79.029999
2012-12-27,78.150002
2012-12-28,78.870003
2012-12-31,80.559998
2013-01-02,81.959999
2013-01-03,83.629997
2013-01-04,83.779999
2013-01-07,83.599998
2013-01-08,85.019997
2013-01-09,84.800003
2013-01-10,86.400002
2013-01-11,85.83000200000001
2013-01-14,86.410004
2013-01-15,87.459999
2013-01-16,87.010002
2013-01-17,88.300003
2013-01-18,89.199997
2013-01-22,90.639999
2013-01-23,89.449997
2013-01-24,90.349998
2013-01-25,91.900002
2013-01-28,90.529999
2013-01-29,91.540001
2013-01-30,91.489998
2013-01-31,91.220001
2013-02-01,91.379997
2013-02-04,90.459999
2013-02-05,90.66999799999999
2013-02-06,92.08000200000001
2013-02-07,91.82
2013-02-08,96.150002
2013-02-11,96.519997
2013-02-12,96.160004
2013-02-13,93.959999
2013-02-14,96.449997
2013-02-15,96.440002
2013-02-19,97.790001
2013-02-20,94.66999799999999
2013-02-21,92.849998
2013-02-22,94.75
2013-02-25,90.209999
2013-02-26,89.07
2013-02-27,89.5
2013-02-28,89.959999
2013-03-01,88.389999
2013-03-04,88.220001
2013-03-05,88.889999
2013-03-06,87.93
2013-03-07,90.91999799999999
2013-03-08,92.5
2013-03-11,91.360001
2013-03-12,91.480003
2013-03-13,94.089996
2013-03-14,96.82
2013-03-15,96.190002
2013-03-18,96.379997
2013-03-19,93.010002
2013-03-20,94.699997
2013-03-21,93.449997
2013-03-22,94.93
2013-03-25,97.160004
2013-03-26,98.690002
2013-03-27,98.360001
2013-03-28,97.43
2013-04-01,97.349998
2013-04-02,94.019997
2013-04-03,91.07
2013-04-04,89.68
2013-04-05,89.230003
2013-04-08,91.849998
2013-04-09,92.139999
2013-04-10,91.010002
2013-04-11,90.110001
2013-04-12,86.5
2013-04-15,80.5
2013-04-16,83.480003
2013-04-17,81.160004
2013-04-18,82.389999
2013-04-19,82.699997
2013-04-22,85.209999
2013-04-23,84.389999
2013-04-24,86.720001
2013-04-25,86.440002
2013-04-26,85.08000200000001
2013-04-29,86.160004
2013-04-30,86.129997
2013-05-01,83.739998
2013-05-02,80.139999
2013-05-03,83.290001
2013-05-06,82.57
2013-05-07,83.470001
2013-05-08,84.33000200000001
2013-05-09,82.809998
2013-05-10,81.480003
2013-05-13,81.449997
2013-05-14,82.510002
2013-05-15,81.040001
2013-05-16,81.0
2013-05-17,83.199997
2013-05-20,84.160004
2013-05-21,82.699997
2013-05-22,81.949997
2013-05-23,81.33000200000001
2013-05-24,80.519997
2013-05-28,83.160004
2013-05-29,83.389999
2013-05-30,84.18
2013-05-31,83.660004
2013-06-03,84.41999799999999
2013-06-04,86.269997
2013-06-05,88.029999
2013-06-06,87.93
2013-06-07,89.400002
2013-06-10,88.5
2013-06-11,85.949997
2013-06-12,85.540001
2013-06-13,86.949997
2013-06-14,86.309998
2013-06-17,87.349998
2013-06-18,87.809998
2013-06-19,87.41999799999999
2013-06-20,84.589996
2013-06-21,85.18
2013-06-24,84.41999799999999
2013-06-25,85.589996
2013-06-26,85.970001
2013-06-27,84.800003
2013-06-28,83.720001
2013-07-01,83.949997
2013-07-02,84.599998
2013-07-03,85.989998
2013-07-05,87.07
2013-07-08,86.459999
2013-07-09,88.339996
2013-07-10,88.300003
2013-07-11,88.139999
2013-07-12,87.260002
2013-07-15,87.029999
2013-07-16,86.300003
2013-07-17,86.260002
2013-07-18,87.5
2013-07-19,89.480003
2013-07-22,90.93
2013-07-23,90.809998
2013-07-24,88.129997
2013-07-25,88.010002
2013-07-26,87.07
2013-07-29,88.059998
2013-07-30,88.900002
2013-07-31,89.690002
2013-08-01,95.120003
2013-08-02,94.540001
2013-08-05,94.389999
2013-08-06,95.010002
2013-08-07,94.0
2013-08-08,97.849998
2013-08-09,98.5
2013-08-12,95.849998
2013-08-13,94.41999799999999
2013-08-14,93.510002
2013-08-15,93.559998
2013-08-16,94.32
2013-08-19,92.410004
2013-08-20,92.839996
2013-08-21,91.91999799999999
2013-08-22,95.0
2013-08-23,96.160004
2013-08-26,96.889999
2013-08-27,95.879997
2013-08-28,98.029999
2013-08-29,96.410004
2013-08-30,96.510002
2013-09-03,96.940002
2013-09-04,97.300003
2013-09-05,99.489998
2013-09-06,99.839996
2013-09-09,100.980003
2013-09-10,100.800003
2013-09-11,103.139999
2013-09-12,103.779999
2013-09-13,103.129997
2013-09-16,103.059998
2013-09-17,104.010002
2013-09-18,105.879997
2013-09-19,105.41999799999999
2013-09-20,103.989998
2013-09-23,105.139999
2013-09-24,106.690002
2013-09-25,107.5
2013-09-26,109.290001
2013-09-27,107.93
2013-09-30,108.809998
2013-10-01,113.650002
2013-10-02,114.040001
2013-10-03,113.989998
2013-10-04,115.239998
2013-10-07,111.800003
2013-10-08,109.139999
2013-10-09,107.449997
2013-10-10,109.660004
2013-10-11,110.290001
2013-10-14,110.410004
2013-10-15,111.410004
2013-10-16,117.029999
2013-10-17,119.129997
2013-10-18,120.720001
2013-10-21,117.980003
2013-10-22,113.129997
2013-10-23,109.040001
2013-10-24,112.019997
2013-10-25,112.540001
2013-10-28,110.0
2013-10-29,112.91999799999999
2013-10-30,112.0
2013-10-31,110.610001
2013-11-01,107.769997
2013-11-04,112.16999799999999
2013-11-05,111.260002
2013-11-06,106.879997
2013-11-07,105.800003
2013-11-08,110.199997
2013-11-11,112.540001
2013-11-12,107.230003
2013-11-13,110.379997
2013-11-14,111.139999
2013-11-15,110.900002
2013-11-18,107.089996
2013-11-19,105.540001
2013-11-20,104.239998
2013-11-21,106.889999
2013-11-22,106.089996
2013-11-25,104.66999799999999
2013-11-26,107.43
2013-11-27,104.16999799999999
2013-11-29,103.93
2013-12-02,102.82
2013-12-03,103.660004
2013-12-04,105.040001
2013-12-05,103.900002
2013-12-06,99.599998
2013-12-09,98.989998
2013-12-10,100.019997
2013-12-11,98.120003
2013-12-12,99.779999
2013-12-13,100.139999
2013-12-16,100.720001
2013-12-17,101.68
2013-12-18,103.269997
2013-12-19,104.959999
2013-12-20,106.470001
2013-12-23,106.5
2013-12-24,106.57
2013-12-26,106.279999
2013-12-27,108.260002
2013-12-30,106.459999
2013-12-31,108.0
2014-01-02,103.139999
2014-01-03,102.620003
2014-01-06,100.400002
2014-01-07,101.099998
2014-01-08,100.610001
2014-01-09,98.709999
2014-01-10,98.900002
2014-01-13,95.629997
2014-01-14,99.260002
2014-01-15,99.639999
2014-01-16,100.800003
2014-01-17,99.599998
2014-01-21,99.389999
2014-01-22,101.940002
2014-01-23,99.510002
2014-01-24,96.889999
2014-01-27,96.0
2014-01-28,97.82
2014-01-29,95.779999
2014-01-30,96.910004
2014-01-31,97.790001
2014-02-03,96.410004
2014-02-04,99.83000200000001
2014-02-05,100.339996
2014-02-06,104.629997
2014-02-07,108.139999
2014-02-10,108.449997
2014-02-11,108.459999
2014-02-12,110.220001
2014-02-13,110.690002
2014-02-14,111.989998
2014-02-18,115.849998
2014-02-19,114.83000200000001
2014-02-20,116.269997
2014-02-21,114.699997
2014-02-24,118.550003
2014-02-25,119.0
2014-02-26,117.82
2014-02-27,119.900002
2014-02-28,121.129997
2014-03-03,122.449997
2014-03-04,122.800003
2014-03-05,120.849998
2014-03-06,121.809998
2014-03-07,121.599998
2014-03-10,120.519997
2014-03-11,117.620003
2014-03-12,116.690002
2014-03-13,116.129997
2014-03-14,118.370003
2014-03-17,118.07
2014-03-18,119.220001
2014-03-19,117.050003
2014-03-20,116.660004
2014-03-21,120.220001
2014-03-24,119.480003
2014-03-25,119.639999
2014-03-26,118.33000200000001
2014-03-27,122.190002
2014-03-28,124.349998
2014-03-31,122.5
2014-04-01,124.309998
2014-04-02,125.610001
2014-04-03,125.849998
2014-04-04,124.91999799999999
2014-04-07,121.349998
2014-04-08,124.970001
2014-04-09,126.879997
2014-04-10,123.730003
2014-04-11,125.32
2014-04-14,127.230003
2014-04-15,129.71000700000002
2014-04-16,131.970001
2014-04-17,133.199997
2014-04-21,133.389999
2014-04-22,131.03999299999998
2014-04-23,132.720001
2014-04-24,133.600006
2014-04-25,128.699997
2014-04-28,127.900002
2014-04-29,130.669998
2014-04-30,130.449997
2014-05-01,130.029999
2014-05-02,131.649994
2014-05-05,131.619995
2014-05-06,131.220001
2014-05-07,134.600006
2014-05-08,133.610001
2014-05-09,134.479996
2014-05-12,129.940002
2014-05-13,131.990005
2014-05-14,132.490005
2014-05-15,130.740005
2014-05-16,130.100006
2014-05-19,130.570007
2014-05-20,131.009995
2014-05-21,132.580002
2014-05-22,132.25
2014-05-23,130.75
2014-05-27,131.559998
2014-05-28,129.979996
2014-05-29,133.25
2014-05-30,131.800003
2014-06-02,131.190002
2014-06-03,132.389999
2014-06-04,133.770004
2014-06-05,133.360001
2014-06-06,134.830002
2014-06-09,133.809998
2014-06-10,133.880005
2014-06-11,137.46000700000002
2014-06-12,138.770004
2014-06-13,141.830002
2014-06-16,140.08999599999999
2014-06-17,137.830002
2014-06-18,139.300003
2014-06-19,140.46000700000002
2014-06-20,143.259995
2014-06-23,143.199997
2014-06-24,136.389999
2014-06-25,140.28999299999998
2014-06-26,139.179993
2014-06-27,142.03999299999998
2014-06-30,144.5
2014-07-01,142.720001
2014-07-02,140.380005
2014-07-03,142.330002
2014-07-07,142.429993
2014-07-08,144.5
2014-07-09,147.880005
2014-07-10,147.759995
2014-07-11,146.559998
2014-07-14,148.0
2014-07-15,141.860001
2014-07-16,145.529999
2014-07-17,142.779999
2014-07-18,144.990005
2014-07-21,145.380005
2014-07-22,146.309998
2014-07-23,147.21000700000002
2014-07-24,147.449997
2014-07-25,146.369995
2014-07-28,145.03999299999998
2014-07-29,145.899994
2014-07-30,144.520004
2014-07-31,140.800003
2014-08-01,136.559998
2014-08-04,141.199997
2014-08-05,135.71000700000002
2014-08-06,136.220001
2014-08-07,130.919998
2014-08-08,133.330002
2014-08-11,133.869995
2014-08-12,130.91000400000001
2014-08-13,131.46000700000002
2014-08-14,127.949997
2014-08-15,129.5
2014-08-18,129.279999
2014-08-19,128.21000700000002
2014-08-20,130.300003
2014-08-21,133.08999599999999
2014-08-22,132.28999299999998
2014-08-25,138.279999
2014-08-26,137.720001
2014-08-27,137.5
2014-08-28,139.0
2014-08-29,142.03999299999998
2014-09-02,139.16000400000001
2014-09-03,140.220001
2014-09-04,135.059998
2014-09-05,135.720001
2014-09-08,130.449997
2014-09-09,129.350006
2014-09-10,131.96000700000002
2014-09-11,132.899994
2014-09-12,130.46000700000002
2014-09-15,131.509995
2014-09-16,133.649994
2014-09-17,134.279999
2014-09-18,132.360001
2014-09-19,131.71000700000002
2014-09-22,126.629997
2014-09-23,125.83000200000001
2014-09-24,127.699997
2014-09-25,126.230003
2014-09-26,127.449997
2014-09-29,130.070007
2014-09-30,125.389999
2014-10-01,121.440002
2014-10-02,120.360001
2014-10-03,116.91999799999999
2014-10-06,116.599998
2014-10-07,115.139999
2014-10-08,114.5
2014-10-09,109.459999
2014-10-10,105.559998
2014-10-13,97.91999799999999
2014-10-14,97.18
2014-10-15,101.739998
2014-10-16,104.660004
2014-10-17,104.839996
2014-10-20,105.18
2014-10-21,110.599998
2014-10-22,106.25
2014-10-23,110.91999799999999
2014-10-24,108.989998
2014-10-27,105.459999
2014-10-28,107.470001
2014-10-29,108.970001
2014-10-30,106.760002
2014-10-31,109.029999
2014-11-03,106.440002
2014-11-04,102.720001
2014-11-05,106.489998
2014-11-06,112.199997
2014-11-07,117.879997
2014-11-10,115.58000200000001
2014-11-11,116.43
2014-11-12,115.529999
2014-11-13,114.970001
2014-11-14,117.839996
2014-11-17,114.129997
2014-11-18,114.980003
2014-11-19,115.160004
2014-11-20,117.83000200000001
2014-11-21,121.0
2014-11-24,118.41999799999999
2014-11-25,115.389999
2014-11-26,112.150002
2014-11-28,95.25
2014-12-01,92.43
2014-12-02,93.279999
2014-12-03,96.860001
2014-12-04,96.879997
2014-12-05,95.440002
2014-12-08,86.989998
2014-12-09,90.720001
2014-12-10,86.709999
2014-12-11,85.949997
2014-12-12,85.360001
2014-12-15,83.010002
2014-12-16,83.550003
2014-12-17,91.589996
2014-12-18,93.970001
2014-12-19,98.980003
2014-12-22,97.18
2014-12-23,99.900002
2014-12-24,99.860001
2014-12-26,100.629997
2014-12-29,100.410004
2014-12-30,99.389999
2014-12-31,99.75
2015-01-02,101.010002
2015-01-05,96.110001
2015-01-06,94.18
2015-01-07,91.989998
2015-01-08,96.400002
2015-01-09,99.41999799999999
2015-01-12,95.08000200000001
2015-01-13,96.980003
2015-01-14,100.660004
2015-01-15,100.510002
2015-01-16,105.0
2015-01-20,105.66999799999999
2015-01-21,108.489998
2015-01-22,106.400002
2015-01-23,106.720001
2015-01-26,110.660004
2015-01-27,112.57
2015-01-28,106.459999
2015-01-29,106.459999
2015-01-30,110.849998
2015-02-02,116.019997
2015-02-03,115.720001
2015-02-04,109.809998
2015-02-05,113.040001
2015-02-06,114.480003
2015-02-09,112.040001
2015-02-10,110.25
2015-02-11,110.980003
2015-02-12,115.599998
2015-02-13,117.110001
2015-02-17,118.160004
2015-02-18,118.260002
2015-02-19,118.370003
2015-02-20,117.220001
2015-02-23,117.07
2015-02-24,113.349998
2015-02-25,116.779999
2015-02-26,112.970001
2015-02-27,108.91999799999999
2015-03-02,113.91999799999999
2015-03-03,114.779999
2015-03-04,114.160004
2015-03-05,113.459999
2015-03-06,111.110001
2015-03-09,110.489998
2015-03-10,106.589996
2015-03-11,107.82
2015-03-12,106.760002
2015-03-13,105.489998
2015-03-16,108.279999
2015-03-17,105.839996
2015-03-18,107.400002
2015-03-19,106.199997
2015-03-20,108.18
2015-03-23,105.730003
2015-03-24,106.239998
2015-03-25,108.449997
2015-03-26,111.769997
2015-03-27,112.839996
2015-03-30,114.989998
2015-03-31,115.91999799999999
2015-04-01,118.129997
2015-04-02,119.349998
2015-04-06,121.160004
2015-04-07,121.0
2015-04-08,119.75
2015-04-09,122.199997
2015-04-10,120.910004
2015-04-13,119.440002
2015-04-14,122.260002
2015-04-15,125.040001
2015-04-16,125.57
2015-04-17,124.75
2015-04-20,125.480003
2015-04-21,123.269997
2015-04-22,123.599998
2015-04-23,126.480003
2015-04-24,125.839996
2015-04-27,125.040001
2015-04-28,126.010002
2015-04-29,128.309998
2015-04-30,126.660004
2015-05-01,124.599998
2015-05-04,126.739998
2015-05-05,121.040001
2015-05-06,120.099998
2015-05-07,117.120003
2015-05-08,118.300003
2015-05-11,115.349998
2015-05-12,119.589996
2015-05-13,118.07
2015-05-14,114.150002
2015-05-15,115.839996
2015-05-18,118.660004
2015-05-19,116.610001
2015-05-20,118.900002
2015-05-21,122.029999
2015-05-22,121.489998
2015-05-26,119.449997
2015-05-27,118.519997
2015-05-28,117.309998
2015-05-29,120.300003
2015-06-01,120.260002
2015-06-02,122.25
2015-06-03,119.589996
2015-06-04,118.040001
2015-06-05,118.160004
2015-06-08,120.230003
2015-06-09,122.550003
2015-06-10,125.66999799999999
2015-06-11,124.400002
2015-06-12,123.949997
2015-06-15,124.089996
2015-06-16,125.0
2015-06-17,124.16999799999999
2015-06-18,123.91999799999999
2015-06-19,123.699997
2015-06-22,125.480003
2015-06-23,124.739998
2015-06-24,120.900002
2015-06-25,117.07
2015-06-26,112.589996
2015-06-29,111.970001
2015-06-30,113.860001
2015-07-01,111.610001
2015-07-02,112.370003
2015-07-06,107.389999
2015-07-07,109.489998
2015-07-08,106.849998
2015-07-09,109.730003
2015-07-10,108.440002
2015-07-13,110.16999799999999
2015-07-14,111.25
2015-07-15,108.099998
2015-07-16,107.510002
2015-07-17,105.040001
2015-07-20,102.650002
2015-07-21,104.18
2015-07-22,105.410004
2015-07-23,105.620003
2015-07-24,103.010002
2015-07-27,99.190002
2015-07-28,102.190002
2015-07-29,106.779999
2015-07-30,108.449997
2015-07-31,106.559998
2015-08-03,104.5
2015-08-04,105.150002
2015-08-05,105.949997
2015-08-06,108.959999
2015-08-07,107.32
2015-08-10,111.760002
2015-08-11,111.93
2015-08-12,114.089996
2015-08-13,109.970001
2015-08-14,110.129997
2015-08-17,109.779999
2015-08-18,110.57
2015-08-19,105.589996
2015-08-20,104.150002
2015-08-21,100.769997
2015-08-24,95.379997
2015-08-25,92.529999
2015-08-26,95.089996
2015-08-27,102.989998
2015-08-28,105.83000200000001
2015-08-31,108.160004
2015-09-01,103.160004
2015-09-02,105.57
2015-09-03,106.41999799999999
2015-09-04,104.470001
2015-09-08,106.91999799999999
2015-09-09,101.58000200000001
2015-09-10,102.010002
2015-09-11,98.620003
2015-09-14,96.269997
2015-09-15,98.099998
2015-09-16,104.93
2015-09-17,105.269997
2015-09-18,102.66999799999999
2015-09-21,104.379997
2015-09-22,103.0
2015-09-23,100.980003
2015-09-24,101.730003
2015-09-25,100.959999
2015-09-28,95.139999
2015-09-29,96.599998
2015-09-30,98.300003
2015-10-01,98.209999
2015-10-02,102.620003
2015-10-05,107.550003
2015-10-06,107.559998
2015-10-07,111.040001
2015-10-08,116.43
2015-10-09,115.900002
2015-10-12,115.08000200000001
2015-10-13,115.599998
2015-10-14,115.610001
2015-10-15,116.199997
2015-10-16,116.629997
2015-10-19,111.730003
2015-10-20,113.779999
2015-10-21,111.760002
2015-10-22,112.83000200000001
2015-10-23,112.599998
2015-10-26,111.449997
2015-10-27,110.779999
2015-10-28,114.779999
2015-10-29,116.0
2015-10-30,115.910004
2015-11-02,115.139999
2015-11-03,117.83000200000001
2015-11-04,116.75
2015-11-05,113.199997
2015-11-06,111.43
2015-11-09,111.529999
2015-11-10,111.339996
2015-11-11,107.18
2015-11-12,104.809998
2015-11-13,104.91999799999999
2015-11-16,107.760002
2015-11-17,109.08000200000001
2015-11-18,112.059998
2015-11-19,109.120003
2015-11-20,108.709999
2015-11-23,109.5
2015-11-24,112.529999
2015-11-25,111.0
2015-11-27,108.300003
2015-11-30,109.440002
2015-12-01,111.910004
2015-12-02,106.0
2015-12-03,106.199997
2015-12-04,105.839996
2015-12-07,99.589996
2015-12-08,100.190002
2015-12-09,99.360001
2015-12-10,103.699997
2015-12-11,98.989998
2015-12-14,102.43
2015-12-15,108.57
2015-12-16,102.150002
2015-12-17,95.470001
2015-12-18,91.970001
2015-12-21,86.66999799999999
2015-12-22,88.410004
2015-12-23,96.540001
2015-12-24,95.769997
2015-12-28,90.5
2015-12-29,92.720001
2015-12-30,91.58000200000001
2015-12-31,92.860001
2016-01-04,90.290001
2016-01-05,91.050003
2016-01-06,84.290001
2016-01-07,82.41999799999999
2016-01-08,84.41999799999999
2016-01-11,82.16999799999999
2016-01-12,80.519997
2016-01-13,78.400002
2016-01-14,80.949997
2016-01-15,77.07
2016-01-19,75.980003
2016-01-20,72.519997
2016-01-21,81.389999
2016-01-22,85.870003
2016-01-25,80.68
2016-01-26,88.150002
2016-01-27,87.940002
2016-01-28,91.08000200000001
2016-01-29,95.129997
2016-02-01,92.010002
2016-02-02,88.91999799999999
2016-02-03,91.300003
2016-02-04,90.0
2016-02-05,87.269997
2016-02-08,87.150002
2016-02-09,85.58000200000001
2016-02-10,85.970001
2016-02-11,84.900002
2016-02-12,87.150002
2016-02-16,88.139999
2016-02-17,95.510002
2016-02-18,93.959999
2016-02-19,92.290001
2016-02-22,94.970001
2016-02-23,90.870003
2016-02-24,91.540001
2016-02-25,88.779999
2016-02-26,91.93
2016-02-29,90.239998
2016-03-01,91.239998
2016-03-02,96.739998
2016-03-03,97.230003
2016-03-04,98.160004
2016-03-07,101.150002
2016-03-08,95.449997
2016-03-09,96.68
2016-03-10,96.839996
2016-03-11,102.059998
2016-03-14,102.190002
2016-03-15,102.5
2016-03-16,105.370003
2016-03-17,104.959999
2016-03-18,104.900002
2016-03-21,104.33000200000001
2016-03-22,103.360001
2016-03-23,101.540001
2016-03-24,103.610001
2016-03-28,101.849998
2016-03-29,103.489998
2016-03-30,101.949997
2016-03-31,101.040001
2016-04-01,101.129997
2016-04-04,97.900002
2016-04-05,97.480003
2016-04-06,101.900002
2016-04-07,103.129997
2016-04-08,105.199997
2016-04-11,104.709999
2016-04-12,107.089996
2016-04-13,107.279999
2016-04-14,107.800003
2016-04-15,104.650002
2016-04-18,107.339996
2016-04-19,110.029999
2016-04-20,111.989998
2016-04-21,112.010002
2016-04-22,114.260002
2016-04-25,113.199997
2016-04-26,118.959999
2016-04-27,121.510002
2016-04-28,119.029999
2016-04-29,116.16999799999999
2016-05-02,117.059998
2016-05-03,112.83000200000001
2016-05-04,111.550003
2016-05-05,116.910004
2016-05-06,114.660004
2016-05-09,113.529999
2016-05-10,117.089996
2016-05-11,116.529999
2016-05-12,117.529999
2016-05-13,115.83000200000001
2016-05-16,118.160004
2016-05-17,118.83000200000001
2016-05-18,116.839996
2016-05-19,116.889999
2016-05-20,117.769997
2016-05-23,117.639999
2016-05-24,117.68
2016-05-25,120.25
2016-05-26,122.400002
2016-05-27,122.190002
2016-05-31,121.339996
2016-06-01,121.300003
2016-06-02,120.980003
2016-06-03,119.349998
2016-06-06,120.510002
2016-06-07,126.260002
2016-06-08,126.290001
2016-06-09,124.470001
2016-06-10,119.779999
2016-06-13,119.66999799999999
2016-06-14,122.459999
2016-06-15,122.160004
2016-06-16,117.839996
2016-06-17,120.809998
2016-06-20,122.449997
2016-06-21,125.550003
2016-06-22,125.739998
2016-06-23,129.949997
2016-06-24,121.059998
2016-06-27,115.480003
2016-06-28,118.809998
2016-06-29,120.5
2016-06-30,119.269997
2016-07-01,119.029999
2016-07-05,116.559998
2016-07-06,118.33000200000001
2016-07-07,115.83000200000001
2016-07-08,118.389999
2016-07-11,118.279999
2016-07-12,122.349998
2016-07-13,121.040001
2016-07-14,123.300003
2016-07-15,122.980003
2016-07-18,122.150002
2016-07-19,121.480003
2016-07-20,121.559998
2016-07-21,121.160004
2016-07-22,122.839996
2016-07-25,118.470001
2016-07-26,120.739998
2016-07-27,119.610001
2016-07-28,119.660004
2016-07-29,124.199997
2016-08-01,118.089996
2016-08-02,121.290001
2016-08-03,126.010002
2016-08-04,125.900002
2016-08-05,128.919998
2016-08-08,129.880005
2016-08-09,129.46000700000002
2016-08-10,128.5
2016-08-11,132.130005
2016-08-12,133.729996
2016-08-15,136.440002
2016-08-16,131.779999
2016-08-17,132.78999299999998
2016-08-18,135.440002
2016-08-19,134.0
2016-08-22,133.240005
2016-08-23,134.020004
2016-08-24,132.380005
2016-08-25,132.029999
2016-08-26,132.83999599999999
2016-08-29,132.970001
2016-08-30,132.270004
2016-08-31,129.199997
2016-09-01,130.5
2016-09-02,131.490005
2016-09-06,132.529999
2016-09-07,133.610001
2016-09-08,134.169998
2016-09-09,130.470001
2016-09-12,130.779999
2016-09-13,124.519997
2016-09-14,123.449997
2016-09-15,125.349998
2016-09-16,125.389999
