Date,ZTS
2017-07-25,61.279999
2017-07-26,62.060001
2017-07-27,62.009997999999996
2017-07-28,62.209998999999996
2017-07-31,62.52
2017-08-01,62.27
2017-08-02,61.540001000000004
2017-08-03,62.279999
2017-08-04,62.119999
2017-08-07,61.830002
2017-08-08,60.0
2017-08-09,60.810001
2017-08-10,59.740002000000004
2017-08-11,59.73
2017-08-14,60.740002000000004
2017-08-15,61.029999
2017-08-16,61.5
2017-08-17,60.900002
2017-08-18,60.75
2017-08-21,61.349998
2017-08-22,61.599998
2017-08-23,61.360001000000004
2017-08-24,61.389998999999996
2017-08-25,61.330002
2017-08-28,61.540001000000004
2017-08-29,61.5
2017-08-30,61.939999
2017-08-31,62.700001
2017-09-01,62.869999
2017-09-05,63.169998
2017-09-06,63.389998999999996
2017-09-07,64.849998
2017-09-08,64.699997
2017-09-11,65.279999
2017-09-12,65.400002
2017-09-13,65.279999
2017-09-14,65.25
2017-09-15,65.199997
2017-09-18,65.199997
2017-09-19,64.779999
2017-09-20,64.480003
2017-09-21,64.239998
2017-09-22,64.160004
2017-09-25,63.669998
2017-09-26,63.330002
2017-09-27,63.209998999999996
2017-09-28,63.32
2017-09-29,63.759997999999996
2017-10-02,63.75
2017-10-03,63.59
2017-10-04,63.57
2017-10-05,63.75
2017-10-06,63.75
2017-10-09,63.73
2017-10-10,63.990002000000004
2017-10-11,64.279999
2017-10-12,64.910004
2017-10-13,65.440002
2017-10-16,65.709999
2017-10-17,65.809998
2017-10-18,65.559998
2017-10-19,65.58000200000001
2017-10-20,65.940002
2017-10-23,65.279999
2017-10-24,64.980003
2017-10-25,64.379997
2017-10-26,63.740002000000004
2017-10-27,64.050003
2017-10-30,63.240002000000004
2017-10-31,63.82
2017-11-01,64.510002
2017-11-02,67.309998
2017-11-03,68.690002
2017-11-06,69.709999
2017-11-07,68.449997
2017-11-08,69.510002
2017-11-09,69.300003
2017-11-10,69.129997
2017-11-13,68.879997
2017-11-14,69.900002
2017-11-15,69.620003
2017-11-16,70.410004
2017-11-17,70.790001
2017-11-20,70.949997
2017-11-21,71.360001
2017-11-22,71.07
2017-11-24,71.290001
2017-11-27,71.540001
2017-11-28,71.389999
2017-11-29,71.610001
2017-11-30,72.290001
2017-12-01,72.300003
2017-12-04,71.019997
2017-12-05,70.849998
2017-12-06,70.970001
2017-12-07,71.639999
2017-12-08,71.879997
2017-12-11,71.769997
2017-12-12,72.230003
2017-12-13,72.379997
2017-12-14,71.760002
2017-12-15,71.959999
2017-12-18,72.629997
2017-12-19,72.800003
2017-12-20,72.709999
2017-12-21,72.279999
2017-12-22,71.989998
2017-12-26,72.339996
2017-12-27,72.449997
2017-12-28,72.389999
2017-12-29,72.040001
2018-01-02,71.769997
2018-01-03,72.099998
2018-01-04,72.529999
2018-01-05,73.360001
2018-01-08,74.239998
2018-01-09,75.110001
2018-01-10,73.910004
2018-01-11,74.589996
2018-01-12,75.389999
2018-01-16,75.540001
2018-01-17,76.769997
2018-01-18,76.33000200000001
2018-01-19,76.620003
2018-01-22,77.480003
2018-01-23,77.589996
2018-01-24,78.33000200000001
2018-01-25,79.25
2018-01-26,80.089996
2018-01-29,79.18
2018-01-30,78.349998
2018-01-31,76.730003
2018-02-01,77.82
2018-02-02,76.779999
2018-02-05,73.83000200000001
2018-02-06,73.269997
2018-02-07,73.860001
2018-02-08,71.510002
2018-02-09,72.349998
2018-02-12,73.190002
2018-02-13,73.239998
2018-02-14,74.459999
2018-02-15,78.5
2018-02-16,79.730003
2018-02-20,80.349998
2018-02-21,80.5
2018-02-22,80.760002
2018-02-23,82.790001
2018-02-26,83.300003
2018-02-27,81.66999799999999
2018-02-28,80.860001
2018-03-01,80.440002
2018-03-02,81.279999
2018-03-05,81.889999
2018-03-06,81.510002
2018-03-07,81.760002
2018-03-08,82.540001
2018-03-09,84.519997
2018-03-12,84.410004
2018-03-13,84.589996
2018-03-14,84.349998
2018-03-15,84.690002
2018-03-16,84.599998
2018-03-19,83.150002
2018-03-20,84.660004
2018-03-21,84.099998
2018-03-22,82.059998
2018-03-23,80.599998
2018-03-26,83.730003
2018-03-27,81.860001
2018-03-28,81.0
2018-03-29,83.510002
2018-04-02,81.209999
2018-04-03,82.870003
2018-04-04,82.849998
2018-04-05,83.519997
2018-04-06,80.970001
2018-04-09,81.870003
2018-04-10,83.089996
2018-04-11,83.07
2018-04-12,83.959999
2018-04-13,83.57
2018-04-16,84.400002
2018-04-17,85.66999799999999
2018-04-18,85.970001
2018-04-19,85.410004
2018-04-20,85.449997
2018-04-23,85.300003
2018-04-24,84.349998
2018-04-25,84.57
2018-04-26,84.730003
2018-04-27,84.839996
2018-04-30,83.480003
2018-05-01,83.400002
2018-05-02,79.900002
2018-05-03,80.379997
2018-05-04,81.559998
2018-05-07,82.150002
2018-05-08,82.0
2018-05-09,82.33000200000001
2018-05-10,83.459999
2018-05-11,84.449997
2018-05-14,84.059998
2018-05-15,83.019997
2018-05-16,82.849998
2018-05-17,82.949997
2018-05-18,84.400002
2018-05-21,85.379997
2018-05-22,84.379997
2018-05-23,84.879997
2018-05-24,84.75
2018-05-25,83.66999799999999
2018-05-29,83.150002
2018-05-30,84.449997
2018-05-31,83.699997
2018-06-01,85.41999799999999
2018-06-04,85.389999
2018-06-05,84.760002
2018-06-06,85.470001
2018-06-07,85.660004
2018-06-08,86.779999
2018-06-11,87.059998
2018-06-12,87.150002
2018-06-13,87.360001
2018-06-14,88.150002
2018-06-15,89.199997
2018-06-18,88.93
2018-06-19,87.25
2018-06-20,87.0
2018-06-21,87.019997
2018-06-22,85.82
2018-06-25,84.699997
2018-06-26,84.010002
2018-06-27,83.360001
2018-06-28,84.83000200000001
2018-06-29,85.190002
2018-07-02,85.650002
2018-07-03,86.07
2018-07-05,86.150002
2018-07-06,86.860001
2018-07-09,87.489998
2018-07-10,86.220001
2018-07-11,84.5
2018-07-12,85.470001
2018-07-13,86.139999
2018-07-16,84.58000200000001
2018-07-17,85.769997
2018-07-18,85.949997
2018-07-19,85.41999799999999
2018-07-20,85.290001
2018-07-23,83.959999
2018-07-24,83.5
2018-07-25,85.639999
2018-07-26,85.540001
2018-07-27,85.199997
2018-07-30,84.489998
2018-07-31,86.480003
2018-08-01,86.019997
2018-08-02,91.43
2018-08-03,91.629997
2018-08-06,92.58000200000001
2018-08-07,92.489998
2018-08-08,93.230003
2018-08-09,92.400002
2018-08-10,91.699997
2018-08-13,91.260002
2018-08-14,91.370003
2018-08-15,90.849998
2018-08-16,91.540001
2018-08-17,91.470001
2018-08-20,92.160004
2018-08-21,92.089996
2018-08-22,89.66999799999999
2018-08-23,89.66999799999999
2018-08-24,89.599998
2018-08-27,89.379997
2018-08-28,89.550003
2018-08-29,89.83000200000001
2018-08-30,89.809998
2018-08-31,90.599998
2018-09-04,89.970001
2018-09-05,89.059998
2018-09-06,89.739998
2018-09-07,89.43
2018-09-10,88.870003
2018-09-11,88.239998
2018-09-12,88.790001
2018-09-13,89.699997
2018-09-14,89.010002
2018-09-17,88.300003
2018-09-18,89.18
2018-09-19,89.08000200000001
2018-09-20,90.059998
2018-09-21,89.83000200000001
2018-09-24,89.650002
2018-09-25,90.260002
2018-09-26,90.360001
2018-09-27,91.199997
2018-09-28,91.559998
2018-10-01,91.660004
2018-10-02,91.83000200000001
2018-10-03,93.529999
2018-10-04,91.07
2018-10-05,91.949997
2018-10-08,91.470001
2018-10-09,92.550003
2018-10-10,89.629997
2018-10-11,87.0
2018-10-12,88.900002
2018-10-15,90.08000200000001
2018-10-16,91.809998
2018-10-17,92.790001
2018-10-18,91.83000200000001
2018-10-19,91.470001
2018-10-22,92.800003
2018-10-23,91.470001
2018-10-24,88.769997
2018-10-25,90.470001
2018-10-26,88.849998
2018-10-29,89.650002
2018-10-30,90.18
2018-10-31,90.150002
2018-11-01,94.25
2018-11-02,92.769997
2018-11-05,92.720001
2018-11-06,92.760002
2018-11-07,95.190002
2018-11-08,94.900002
2018-11-09,95.269997
2018-11-12,94.43
2018-11-13,94.16999799999999
2018-11-14,92.480003
2018-11-15,91.620003
2018-11-16,92.269997
2018-11-19,90.099998
2018-11-20,88.410004
2018-11-21,88.68
2018-11-23,89.239998
2018-11-26,89.519997
2018-11-27,90.199997
2018-11-28,92.800003
2018-11-29,92.769997
2018-11-30,93.870003
2018-12-03,93.57
2018-12-04,90.57
2018-12-06,90.410004
2018-12-07,88.089996
2018-12-10,88.91999799999999
2018-12-11,89.800003
2018-12-12,90.730003
2018-12-13,90.940002
2018-12-14,88.449997
2018-12-17,84.940002
2018-12-18,84.989998
2018-12-19,83.440002
2018-12-20,82.41999799999999
2018-12-21,81.68
2018-12-24,79.279999
2018-12-26,82.91999799999999
2018-12-27,84.33000200000001
2018-12-28,84.489998
2018-12-31,85.540001
2019-01-02,84.480003
2019-01-03,81.559998
2019-01-04,84.760002
2019-01-07,85.269997
2019-01-08,86.540001
2019-01-09,86.230003
2019-01-10,85.900002
2019-01-11,86.059998
2019-01-14,84.5
2019-01-15,84.809998
2019-01-16,83.209999
2019-01-17,84.25
2019-01-18,84.589996
2019-01-22,84.089996
2019-01-23,83.690002
2019-01-24,83.660004
2019-01-25,84.690002
2019-01-28,83.650002
2019-01-29,84.410004
2019-01-30,85.089996
2019-01-31,86.160004
2019-02-01,87.139999
2019-02-04,86.970001
2019-02-05,87.370003
2019-02-06,87.58000200000001
2019-02-07,86.209999
2019-02-08,86.83000200000001
2019-02-11,86.269997
2019-02-12,87.510002
2019-02-13,88.25
2019-02-14,93.260002
2019-02-15,95.370003
2019-02-19,94.910004
2019-02-20,94.389999
2019-02-21,93.470001
2019-02-22,94.610001
2019-02-25,94.389999
2019-02-26,93.489998
2019-02-27,93.800003
2019-02-28,94.230003
2019-03-01,95.75
2019-03-04,95.870003
2019-03-05,95.779999
2019-03-06,94.16999799999999
2019-03-07,92.550003
2019-03-08,92.410004
2019-03-11,94.730003
2019-03-12,95.75
2019-03-13,96.93
2019-03-14,96.199997
2019-03-15,96.910004
2019-03-18,97.769997
2019-03-19,98.720001
2019-03-20,98.5
2019-03-21,99.639999
2019-03-22,97.93
2019-03-25,97.93
2019-03-26,98.82
2019-03-27,98.519997
2019-03-28,99.389999
2019-03-29,100.66999799999999
2019-04-01,101.540001
2019-04-02,102.040001
2019-04-03,102.120003
2019-04-04,101.980003
2019-04-05,102.120003
2019-04-08,102.230003
2019-04-09,101.459999
2019-04-10,101.33000200000001
2019-04-11,101.059998
2019-04-12,101.66999799999999
2019-04-15,101.260002
2019-04-16,99.16999799999999
2019-04-17,97.980003
2019-04-18,99.029999
2019-04-22,100.120003
2019-04-23,101.970001
2019-04-24,101.099998
2019-04-25,101.83000200000001
2019-04-26,103.349998
2019-04-29,101.260002
2019-04-30,101.839996
2019-05-01,101.790001
2019-05-02,103.150002
2019-05-03,103.75
2019-05-06,103.33000200000001
2019-05-07,101.370003
2019-05-08,101.860001
2019-05-09,101.66999799999999
2019-05-10,102.290001
2019-05-13,101.349998
2019-05-14,101.25
2019-05-15,101.839996
2019-05-16,102.93
2019-05-17,101.970001
2019-05-20,102.220001
2019-05-21,102.379997
2019-05-22,102.940002
2019-05-23,102.889999
2019-05-24,102.400002
2019-05-28,102.019997
2019-05-29,101.150002
2019-05-30,102.33000200000001
2019-05-31,101.050003
2019-06-03,103.949997
2019-06-04,108.120003
2019-06-05,108.5
2019-06-06,108.889999
2019-06-07,110.059998
2019-06-10,110.220001
2019-06-11,110.160004
2019-06-12,111.440002
2019-06-13,110.029999
2019-06-14,110.790001
2019-06-17,110.809998
2019-06-18,113.379997
2019-06-19,114.279999
2019-06-20,112.970001
2019-06-21,112.879997
2019-06-24,113.470001
2019-06-25,113.860001
2019-06-26,113.050003
2019-06-27,112.760002
2019-06-28,113.489998
2019-07-01,113.57
2019-07-02,114.589996
2019-07-03,115.339996
2019-07-05,114.18
2019-07-08,114.099998
2019-07-09,113.260002
2019-07-10,114.57
2019-07-11,114.349998
2019-07-12,113.309998
2019-07-15,113.57
2019-07-16,113.480003
2019-07-17,113.68
2019-07-18,114.940002
2019-07-19,114.089996
2019-07-22,115.940002
2019-07-23,115.940002
2019-07-24,115.440002
2019-07-25,114.650002
2019-07-26,115.110001
2019-07-29,115.550003
2019-07-30,115.790001
2019-07-31,114.889999
2019-08-01,115.699997
2019-08-02,116.360001
2019-08-05,112.57
2019-08-06,121.16999799999999
2019-08-07,120.889999
2019-08-08,124.110001
2019-08-09,125.07
2019-08-12,123.959999
2019-08-13,124.699997
2019-08-14,121.790001
2019-08-15,123.68
2019-08-16,125.370003
2019-08-19,126.75
2019-08-20,126.050003
2019-08-21,127.639999
2019-08-22,126.639999
2019-08-23,123.07
2019-08-26,126.199997
2019-08-27,125.239998
2019-08-28,125.769997
2019-08-29,126.68
2019-08-30,126.41999799999999
2019-09-03,127.040001
2019-09-04,127.589996
2019-09-05,128.070007
2019-09-06,128.429993
2019-09-09,126.660004
2019-09-10,123.029999
2019-09-11,120.699997
2019-09-12,121.690002
2019-09-13,121.019997
2019-09-16,119.639999
2019-09-17,122.41999799999999
2019-09-18,123.239998
2019-09-19,124.269997
2019-09-20,125.620003
2019-09-23,125.08000200000001
2019-09-24,125.050003
2019-09-25,124.779999
2019-09-26,126.059998
2019-09-27,123.900002
2019-09-30,124.589996
2019-10-01,125.120003
2019-10-02,122.290001
2019-10-03,124.279999
2019-10-04,127.050003
2019-10-07,126.07
2019-10-08,125.379997
2019-10-09,126.43
2019-10-10,127.410004
2019-10-11,128.470001
2019-10-14,126.589996
2019-10-15,128.71000700000002
2019-10-16,127.93
2019-10-17,128.470001
2019-10-18,128.119995
2019-10-21,126.449997
2019-10-22,122.809998
2019-10-23,121.800003
2019-10-24,122.949997
2019-10-25,124.360001
2019-10-28,125.129997
2019-10-29,126.160004
2019-10-30,127.599998
2019-10-31,127.91999799999999
2019-11-01,125.339996
2019-11-04,124.760002
2019-11-05,120.25
2019-11-06,121.470001
2019-11-07,121.029999
2019-11-08,117.860001
2019-11-11,117.029999
2019-11-12,117.199997
2019-11-13,116.449997
2019-11-14,116.25
2019-11-15,117.91999799999999
2019-11-18,118.800003
2019-11-19,120.33000200000001
2019-11-20,119.559998
2019-11-21,120.220001
2019-11-22,119.809998
2019-11-25,120.610001
2019-11-26,121.889999
2019-11-27,121.629997
2019-11-29,120.519997
2019-12-02,119.910004
2019-12-03,120.529999
2019-12-04,119.739998
2019-12-05,120.110001
2019-12-06,121.720001
2019-12-09,121.230003
2019-12-10,122.779999
2019-12-11,123.559998
2019-12-12,124.33000200000001
2019-12-13,124.449997
2019-12-16,126.459999
2019-12-17,127.099998
2019-12-18,126.989998
2019-12-19,128.740005
2019-12-20,132.679993
2019-12-23,132.369995
2019-12-24,132.919998
2019-12-26,133.029999
2019-12-27,133.25
2019-12-30,132.21000700000002
2019-12-31,132.350006
2020-01-02,134.139999
2020-01-03,134.16000400000001
2020-01-06,133.130005
2020-01-07,133.580002
2020-01-08,133.28999299999998
2020-01-09,135.059998
2020-01-10,135.570007
2020-01-13,136.509995
2020-01-14,137.270004
2020-01-15,138.53999299999998
2020-01-16,139.240005
2020-01-17,140.16000400000001
2020-01-21,141.929993
2020-01-22,141.5
2020-01-23,138.33999599999999
2020-01-24,136.309998
2020-01-27,135.96000700000002
2020-01-28,138.259995
2020-01-29,138.509995
2020-01-30,138.029999
2020-01-31,134.21000700000002
2020-02-03,135.520004
2020-02-04,138.970001
2020-02-05,137.889999
2020-02-06,138.970001
2020-02-07,138.899994
2020-02-10,142.550003
2020-02-11,144.029999
2020-02-12,142.979996
2020-02-13,144.940002
2020-02-14,144.169998
2020-02-18,143.649994
2020-02-19,144.059998
2020-02-20,143.550003
2020-02-21,142.229996
2020-02-24,138.389999
2020-02-25,134.820007
2020-02-26,136.149994
2020-02-27,133.949997
2020-02-28,133.229996
2020-03-02,138.91000400000001
2020-03-03,137.240005
2020-03-04,143.619995
2020-03-05,139.559998
2020-03-06,137.050003
2020-03-09,129.720001
2020-03-10,132.720001
2020-03-11,130.270004
2020-03-12,120.279999
2020-03-13,125.480003
2020-03-16,107.040001
2020-03-17,111.050003
2020-03-18,105.82
2020-03-19,102.33000200000001
2020-03-20,100.940002
2020-03-23,92.660004
2020-03-24,103.760002
2020-03-25,108.209999
2020-03-26,117.910004
2020-03-27,111.769997
2020-03-30,116.68
2020-03-31,117.690002
2020-04-01,111.91999799999999
2020-04-02,116.029999
2020-04-03,114.610001
2020-04-06,126.790001
2020-04-07,126.110001
2020-04-08,127.25
2020-04-09,128.75
2020-04-13,122.949997
2020-04-14,127.82
2020-04-15,123.809998
2020-04-16,127.449997
2020-04-17,130.720001
2020-04-20,127.389999
2020-04-21,124.699997
2020-04-22,125.809998
2020-04-23,123.639999
2020-04-24,125.910004
2020-04-27,127.41999799999999
2020-04-28,123.0
2020-04-29,125.550003
2020-04-30,129.309998
2020-05-01,127.529999
2020-05-04,127.440002
2020-05-05,131.300003
2020-05-06,125.690002
2020-05-07,124.239998
2020-05-08,125.470001
2020-05-11,126.389999
2020-05-12,124.010002
2020-05-13,123.029999
2020-05-14,126.029999
2020-05-15,127.489998
2020-05-18,131.419998
2020-05-19,134.33999599999999
2020-05-20,133.33999599999999
2020-05-21,130.330002
2020-05-22,130.110001
2020-05-26,130.449997
2020-05-27,135.639999
