Date,APD
1989-05-30,9.915587
1989-05-31,9.828861999999999
1989-06-01,9.799953
1989-06-02,9.973403999999999
1989-06-05,9.915587
1989-06-06,10.031221
1989-06-07,10.089038
1989-06-08,10.175763
1989-06-09,10.117947000000001
1989-06-12,10.060129
1989-06-13,10.002313000000001
1989-06-14,10.060129
1989-06-15,10.002313000000001
1989-06-16,10.002313000000001
1989-06-19,10.031221
1989-06-20,10.002313000000001
1989-06-21,10.002313000000001
1989-06-22,9.973403999999999
1989-06-23,9.944496000000001
1989-06-26,9.799953
1989-06-27,9.655412
1989-06-28,9.453053
1989-06-29,9.33742
1989-06-30,9.279602
1989-07-03,9.395236
1989-07-05,9.366327
1989-07-06,9.510869999999999
1989-07-07,9.481961
1989-07-10,9.424145
1989-07-11,9.626503
1989-07-12,9.713227999999999
1989-07-13,9.713227999999999
1989-07-14,9.713227999999999
1989-07-17,9.944496000000001
1989-07-18,10.262488000000001
1989-07-19,10.40703
1989-07-20,10.117947000000001
1989-07-21,10.117947000000001
1989-07-24,10.089038
1989-07-25,10.117947000000001
1989-07-26,10.23358
1989-07-27,10.378122
1989-07-28,10.349214
1989-07-31,10.464848
1989-08-01,10.464848
1989-08-02,10.522664
1989-08-03,10.638297999999999
1989-08-04,10.551573
1989-08-07,11.129741000000001
1989-08-08,11.100833
1989-08-09,11.014108
1989-08-10,10.985199
1989-08-11,10.840657
1989-08-14,10.667207000000001
1989-08-15,10.753932
1989-08-16,10.869565
1989-08-17,10.869565
1989-08-18,11.071924000000001
1989-08-21,10.898474
1989-08-22,10.811749
1989-08-23,10.869565
1989-08-24,11.071924000000001
1989-08-25,11.014108
1989-08-28,11.100833
1989-08-29,11.014108
1989-08-30,11.071924000000001
1989-08-31,11.129741000000001
1989-09-01,11.158649
1989-09-05,11.043014999999999
1989-09-06,10.840657
1989-09-07,10.95629
1989-09-08,10.811749
1989-09-11,10.811749
1989-09-12,10.898474
1989-09-13,10.696114999999999
1989-09-14,10.464848
1989-09-15,10.725023
1989-09-18,10.95629
1989-09-19,10.840657
1989-09-20,10.869565
1989-09-21,10.840657
1989-09-22,10.840657
1989-09-25,10.638297999999999
1989-09-26,10.725023
1989-09-27,10.580480999999999
1989-09-28,10.638297999999999
1989-09-29,10.580480999999999
1989-10-02,10.522664
1989-10-03,10.667207000000001
1989-10-04,10.696114999999999
1989-10-05,10.78284
1989-10-06,10.811749
1989-10-09,10.869565
1989-10-10,10.927382000000001
1989-10-11,10.840657
1989-10-12,10.840657
1989-10-13,10.551573
1989-10-16,10.378122
1989-10-17,10.378122
1989-10-18,10.349214
1989-10-19,10.696114999999999
1989-10-20,10.696114999999999
1989-10-23,10.78284
1989-10-24,10.725023
1989-10-25,10.580480999999999
1989-10-26,10.378122
1989-10-27,10.175763
1989-10-30,10.175763
1989-10-31,10.175763
1989-11-01,10.291397
1989-11-02,10.262488000000001
1989-11-03,10.175763
1989-11-06,10.117947000000001
1989-11-07,10.089038
1989-11-08,10.146854
1989-11-09,10.117947000000001
1989-11-10,10.146854
1989-11-13,10.204672
1989-11-14,10.117947000000001
1989-11-15,10.291397
1989-11-16,10.435939
1989-11-17,10.435939
1989-11-20,10.493755
1989-11-21,10.378122
1989-11-22,10.320305000000001
1989-11-24,10.349214
1989-11-27,10.349214
1989-11-28,10.40703
1989-11-29,10.40703
1989-11-30,10.493755
1989-12-01,10.522664
1989-12-04,10.580480999999999
1989-12-05,10.696114999999999
1989-12-06,10.667207000000001
1989-12-07,10.667207000000001
1989-12-08,10.609389
1989-12-11,10.638297999999999
1989-12-12,10.667207000000001
1989-12-13,10.696114999999999
1989-12-14,10.753932
1989-12-15,10.609389
1989-12-18,10.522664
1989-12-19,10.522664
1989-12-20,10.40703
1989-12-21,10.78284
1989-12-22,10.753932
1989-12-26,10.811749
1989-12-27,10.869565
1989-12-28,11.129741000000001
1989-12-29,11.100833
1990-01-02,11.447734
1990-01-03,11.447734
1990-01-04,11.303191
1990-01-05,11.447734
1990-01-08,11.563367
1990-01-09,11.447734
1990-01-10,11.447734
1990-01-11,11.563367
1990-01-12,11.245375
1990-01-15,11.043014999999999
1990-01-16,11.216466
1990-01-17,11.100833
1990-01-18,10.95629
1990-01-19,10.753932
1990-01-22,10.78284
1990-01-23,10.927382000000001
1990-01-24,10.753932
1990-01-25,10.725023
1990-01-26,10.840657
1990-01-29,10.869565
1990-01-30,10.753932
1990-01-31,10.78284
1990-02-01,10.78284
1990-02-02,10.78284
1990-02-05,10.696114999999999
1990-02-06,10.580480999999999
1990-02-07,10.638297999999999
1990-02-08,10.40703
1990-02-09,10.609389
1990-02-12,10.551573
1990-02-13,10.493755
1990-02-14,10.40703
1990-02-15,10.435939
1990-02-16,10.435939
1990-02-20,10.262488000000001
1990-02-21,10.349214
1990-02-22,10.378122
1990-02-23,10.262488000000001
1990-02-26,10.320305000000001
1990-02-27,10.320305000000001
1990-02-28,10.464848
1990-03-01,10.551573
1990-03-02,10.753932
1990-03-05,10.753932
1990-03-06,11.071924000000001
1990-03-07,11.216466
1990-03-08,11.447734
1990-03-09,11.621184
1990-03-12,11.650091999999999
1990-03-13,11.50555
1990-03-14,11.476642
1990-03-15,11.418825
1990-03-16,11.361009
1990-03-19,11.389916
1990-03-20,11.274283
1990-03-21,11.245375
1990-03-22,11.187558000000001
1990-03-23,11.389916
1990-03-26,11.70791
1990-03-27,11.968085
1990-03-28,12.170444
1990-03-29,12.141536
1990-03-30,12.083719
1990-04-02,11.852451
1990-04-03,11.939177
1990-04-04,11.794635000000001
1990-04-05,11.765725999999999
1990-04-06,11.736817
1990-04-09,11.852451
1990-04-10,11.910267999999999
1990-04-11,11.910267999999999
1990-04-12,11.852451
1990-04-16,11.794635000000001
1990-04-17,11.794635000000001
1990-04-18,11.679001
1990-04-19,11.621184
1990-04-20,11.650091999999999
1990-04-23,11.534459
1990-04-24,11.563367
1990-04-25,11.910267999999999
1990-04-26,11.88136
1990-04-27,11.88136
1990-04-30,11.939177
1990-05-01,12.025902
1990-05-02,12.25717
1990-05-03,12.488437
1990-05-04,12.575161999999999
1990-05-07,12.517344999999999
1990-05-08,12.546253
1990-05-09,12.459528
1990-05-10,12.372803
1990-05-11,12.43062
1990-05-14,12.488437
1990-05-15,12.604071000000001
1990-05-16,12.690796
1990-05-17,12.719704
1990-05-18,12.690796
1990-05-21,12.835338
1990-05-22,12.777521
1990-05-23,12.748612
1990-05-24,12.719704
1990-05-25,12.690796
1990-05-29,12.806429
1990-05-30,12.979878999999999
1990-05-31,13.124422000000001
1990-06-01,13.008788000000001
1990-06-04,13.182239000000001
1990-06-05,13.182239000000001
1990-06-06,13.153329999999999
1990-06-07,12.950972
1990-06-08,12.893154
1990-06-11,12.806429
1990-06-12,12.893154
1990-06-13,13.095513
1990-06-14,13.095513
1990-06-15,13.124422000000001
1990-06-18,12.979878999999999
1990-06-19,12.922063
1990-06-20,12.950972
1990-06-21,13.095513
1990-06-22,12.777521
1990-06-25,12.690796
1990-06-26,12.777521
1990-06-27,12.864246000000001
1990-06-28,12.979878999999999
1990-06-29,13.066605000000001
1990-07-02,13.008788000000001
1990-07-03,13.124422000000001
1990-07-05,13.095513
1990-07-06,13.297873000000001
1990-07-09,13.384598
1990-07-10,13.32678
1990-07-11,13.500232
1990-07-12,13.818223999999999
1990-07-13,13.991674
1990-07-16,13.87604
1990-07-17,13.789315
1990-07-18,13.558048000000001
1990-07-19,13.32678
1990-07-20,13.32678
1990-07-23,12.950972
1990-07-24,12.661887
1990-07-25,12.546253
1990-07-26,12.748612
1990-07-27,12.748612
1990-07-30,12.719704
1990-07-31,12.575161999999999
1990-08-01,12.719704
1990-08-02,12.43062
1990-08-03,12.025902
1990-08-06,11.50555
1990-08-07,11.389916
1990-08-08,11.447734
1990-08-09,11.303191
1990-08-10,11.043014999999999
1990-08-13,11.014108
1990-08-14,11.158649
1990-08-15,11.245375
1990-08-16,11.129741000000001
1990-08-17,10.840657
1990-08-20,10.95629
1990-08-21,10.667207000000001
1990-08-22,10.522664
1990-08-23,9.944496000000001
1990-08-24,10.320305000000001
1990-08-27,10.696114999999999
1990-08-28,10.609389
1990-08-29,10.522664
1990-08-30,10.464848
1990-08-31,10.464848
1990-09-04,10.435939
1990-09-05,10.464848
1990-09-06,10.378122
1990-09-07,10.522664
1990-09-10,10.493755
1990-09-11,10.40703
1990-09-12,10.435939
1990-09-13,10.378122
1990-09-14,10.291397
1990-09-17,10.320305000000001
1990-09-18,10.262488000000001
1990-09-19,10.320305000000001
1990-09-20,10.262488000000001
1990-09-21,10.378122
1990-09-24,10.262488000000001
1990-09-25,10.291397
1990-09-26,10.349214
1990-09-27,10.146854
1990-09-28,10.378122
1990-10-01,10.840657
1990-10-02,10.985199
1990-10-03,10.898474
1990-10-04,11.100833
1990-10-05,11.129741000000001
1990-10-08,10.95629
1990-10-09,10.638297999999999
1990-10-10,10.40703
1990-10-11,9.973403999999999
1990-10-12,10.117947000000001
1990-10-15,10.320305000000001
1990-10-16,10.40703
1990-10-17,10.378122
1990-10-18,10.869565
1990-10-19,10.985199
1990-10-22,10.95629
1990-10-23,11.187558000000001
1990-10-24,11.3321
1990-10-25,11.389916
1990-10-26,11.3321
1990-10-29,11.100833
1990-10-30,11.129741000000001
1990-10-31,11.187558000000001
1990-11-01,11.534459
1990-11-02,11.563367
1990-11-05,11.476642
1990-11-06,11.3321
1990-11-07,11.100833
1990-11-08,11.187558000000001
1990-11-09,11.389916
1990-11-12,11.765725999999999
1990-11-13,11.736817
1990-11-14,11.939177
1990-11-15,12.025902
1990-11-16,11.968085
1990-11-19,11.823542999999999
1990-11-20,11.679001
1990-11-21,11.50555
1990-11-23,11.50555
1990-11-26,11.679001
1990-11-27,11.996993
1990-11-28,12.112627
1990-11-29,12.141536
1990-11-30,12.401711
1990-12-03,12.632978
1990-12-04,12.575161999999999
1990-12-05,12.661887
1990-12-06,12.459528
1990-12-07,12.575161999999999
1990-12-10,12.575161999999999
1990-12-11,12.575161999999999
1990-12-12,12.604071000000001
1990-12-13,12.546253
1990-12-14,12.372803
1990-12-17,12.314986
1990-12-18,12.372803
1990-12-19,12.604071000000001
1990-12-20,12.604071000000001
1990-12-21,12.777521
1990-12-24,12.835338
1990-12-26,12.922063
1990-12-27,13.095513
1990-12-28,12.806429
1990-12-31,12.661887
1991-01-02,12.632978
1991-01-03,12.459528
1991-01-04,12.199352000000001
1991-01-07,12.112627
1991-01-08,12.054811
1991-01-09,11.88136
1991-01-10,12.199352000000001
1991-01-11,12.401711
1991-01-14,12.343895
1991-01-15,12.517344999999999
1991-01-16,12.488437
1991-01-17,13.297873000000001
1991-01-18,13.471323000000002
1991-01-21,13.268964000000002
1991-01-22,13.153329999999999
1991-01-23,13.153329999999999
1991-01-24,13.847133
1991-01-25,13.673682000000001
1991-01-28,13.673682000000001
1991-01-29,13.615865
1991-01-30,13.558048000000001
1991-01-31,13.644773
1991-02-01,13.586957
1991-02-04,13.558048000000001
1991-02-05,13.760407
1991-02-06,13.818223999999999
1991-02-07,13.818223999999999
1991-02-08,13.52914
1991-02-11,13.933857999999999
1991-02-12,14.049491
1991-02-13,13.904948999999998
1991-02-14,13.731499
1991-02-15,13.904948999999998
1991-02-19,13.87604
1991-02-20,13.789315
1991-02-21,13.847133
1991-02-22,13.847133
1991-02-25,14.483117000000002
1991-02-26,14.309667000000001
1991-02-27,14.512026
1991-02-28,14.858927
1991-03-01,14.772201999999998
1991-03-04,14.916744
1991-03-05,15.408187
1991-03-06,15.812904000000001
1991-03-07,15.812904000000001
1991-03-08,15.697270999999999
1991-03-11,15.552729000000001
1991-03-12,15.205828
1991-03-13,14.916744
1991-03-14,14.974560999999998
1991-03-15,14.743293
1991-03-18,14.483117000000002
1991-03-19,14.338575
1991-03-20,14.338575
1991-03-21,14.165125
1991-03-22,14.25185
1991-03-25,14.62766
1991-03-26,15.408187
1991-03-27,15.668363000000001
1991-03-28,15.668363000000001
1991-04-01,15.437095999999999
1991-04-02,15.697270999999999
1991-04-03,15.841813
1991-04-04,16.044172
1991-04-05,15.726179
1991-04-08,15.697270999999999
1991-04-09,15.408187
1991-04-10,15.17692
1991-04-11,15.148010999999999
1991-04-12,15.234735999999998
1991-04-15,15.234735999999998
1991-04-16,15.350370000000002
1991-04-17,15.263645
1991-04-18,15.090195000000001
1991-04-19,15.494912
1991-04-22,15.119102
1991-04-23,14.772201999999998
1991-04-24,14.743293
1991-04-25,14.540935000000001
1991-04-26,14.454209
1991-04-29,14.25185
1991-04-30,14.425301000000001
1991-05-01,14.569842000000001
1991-05-02,14.858927
1991-05-03,14.801110000000001
1991-05-06,14.569842000000001
1991-05-07,14.569842000000001
1991-05-08,15.003469
1991-05-09,15.494912
1991-05-10,15.205828
1991-05-13,15.234735999999998
1991-05-14,15.090195000000001
1991-05-15,15.321462
1991-05-16,15.466003
1991-05-17,15.148010999999999
1991-05-20,15.292553
1991-05-21,15.292553
1991-05-22,15.494912
1991-05-23,15.379278
1991-05-24,15.726179
1991-05-28,15.870722
1991-05-29,15.928538
1991-05-30,16.304348
1991-05-31,16.391073000000002
1991-06-03,16.824699
1991-06-04,16.911425
1991-06-05,17.055967000000003
1991-06-06,16.853607
1991-06-07,16.535616
1991-06-10,16.506706
1991-06-11,16.391073000000002
1991-06-12,15.957447
1991-06-13,16.188715
1991-06-14,16.188715
1991-06-17,16.073079999999997
1991-06-18,15.928538
1991-06-19,16.10199
1991-06-20,16.246531
1991-06-21,16.159805
1991-06-24,15.957447
1991-06-25,15.841813
1991-06-26,15.639454
1991-06-27,15.870722
1991-06-28,15.581636999999999
1991-07-01,16.188715
1991-07-02,16.130898000000002
1991-07-03,15.870722
1991-07-05,15.928538
1991-07-08,15.783997
1991-07-09,15.697270999999999
1991-07-10,15.523821
1991-07-11,15.379278
1991-07-12,15.466003
1991-07-15,15.408187
1991-07-16,15.437095999999999
1991-07-17,15.379278
1991-07-18,15.552729000000001
1991-07-19,15.321462
1991-07-22,14.830017999999999
1991-07-23,14.483117000000002
1991-07-24,14.222941
1991-07-25,14.309667000000001
1991-07-26,14.569842000000001
1991-07-29,15.090195000000001
1991-07-30,15.494912
1991-07-31,15.466003
1991-08-01,15.466003
1991-08-02,15.408187
1991-08-05,15.032376999999999
1991-08-06,15.292553
1991-08-07,15.379278
1991-08-08,15.523821
1991-08-09,15.350370000000002
1991-08-12,15.321462
1991-08-13,14.945651999999999
1991-08-14,15.061285999999999
1991-08-15,15.032376999999999
1991-08-16,15.032376999999999
1991-08-19,14.62766
1991-08-20,14.887835999999998
1991-08-21,15.205828
1991-08-22,15.610546
1991-08-23,15.986355
1991-08-26,16.073079999999997
1991-08-27,16.015265
1991-08-28,15.899629999999998
1991-08-29,15.899629999999998
1991-08-30,15.899629999999998
1991-09-03,15.494912
1991-09-04,15.466003
1991-09-05,15.668363000000001
1991-09-06,15.639454
1991-09-09,15.552729000000001
1991-09-10,15.437095999999999
1991-09-11,15.581636999999999
1991-09-12,15.552729000000001
1991-09-13,15.523821
1991-09-16,15.494912
1991-09-17,15.234735999999998
1991-09-18,15.148010999999999
1991-09-19,15.148010999999999
1991-09-20,15.061285999999999
1991-09-23,14.974560999999998
1991-09-24,14.916744
1991-09-25,14.685476000000001
1991-09-26,15.205828
1991-09-27,15.321462
1991-09-30,15.523821
1991-10-01,15.755088
1991-10-02,15.350370000000002
1991-10-03,15.437095999999999
1991-10-04,15.494912
1991-10-07,15.437095999999999
1991-10-08,15.17692
1991-10-09,15.379278
1991-10-10,15.610546
1991-10-11,15.755088
1991-10-14,16.073079999999997
1991-10-15,16.27544
1991-10-16,16.651249
1991-10-17,16.535616
1991-10-18,16.651249
1991-10-21,16.535616
1991-10-22,16.217623
1991-10-23,16.188715
1991-10-24,16.073079999999997
1991-10-25,15.668363000000001
1991-10-28,15.697270999999999
1991-10-29,15.899629999999998
1991-10-30,15.986355
1991-10-31,15.870722
1991-11-01,15.957447
1991-11-04,15.899629999999998
1991-11-05,15.697270999999999
1991-11-06,15.523821
1991-11-07,15.783997
1991-11-08,15.755088
1991-11-11,16.10199
1991-11-12,16.651249
1991-11-13,16.651249
1991-11-14,16.564524
1991-11-15,15.841813
1991-11-18,15.610546
1991-11-19,15.408187
1991-11-20,15.639454
1991-11-21,15.523821
1991-11-22,15.408187
1991-11-25,15.032376999999999
1991-11-26,15.003469
1991-11-27,15.003469
1991-11-29,15.003469
1991-12-02,15.494912
1991-12-03,15.899629999999998
1991-12-04,15.812904000000001
1991-12-05,15.697270999999999
1991-12-06,15.639454
1991-12-09,15.957447
1991-12-10,16.10199
1991-12-11,15.841813
1991-12-12,15.610546
1991-12-13,15.581636999999999
1991-12-16,15.726179
1991-12-17,15.668363000000001
1991-12-18,15.466003
1991-12-19,15.119102
1991-12-20,15.408187
1991-12-23,15.870722
1991-12-24,16.217623
1991-12-26,16.535616
1991-12-27,16.130898000000002
1991-12-30,16.564524
1991-12-31,17.084875
1992-01-02,17.084875
1992-01-03,17.89431
1992-01-06,17.605227
1992-01-07,17.605227
1992-01-08,18.212303
1992-01-09,18.674839000000002
1992-01-10,18.617022
1992-01-13,18.385754000000002
1992-01-14,18.356846
1992-01-15,18.327935999999998
1992-01-16,18.501389
1992-01-17,18.501389
1992-01-20,18.385754000000002
1992-01-21,18.356846
1992-01-22,18.674839000000002
1992-01-23,19.137373
1992-01-24,18.703747
1992-01-27,18.501389
1992-01-28,18.617022
1992-01-29,18.414661
1992-01-30,18.327935999999998
1992-01-31,18.299028
1992-02-03,18.270121
1992-02-04,18.270121
1992-02-05,18.270121
1992-02-06,18.09667
1992-02-07,18.038853
1992-02-10,18.06776
1992-02-11,18.06776
1992-02-12,18.559204
1992-02-13,18.81938
1992-02-14,19.253006
1992-02-18,19.108465
1992-02-19,19.368641
1992-02-20,20.062443
1992-02-21,19.686632
1992-02-24,19.513182
1992-02-25,19.657723999999998
1992-02-26,19.628817
1992-02-27,19.715542000000003
1992-02-28,19.773357
1992-03-02,19.860083
1992-03-03,20.004625
1992-03-04,20.004625
1992-03-05,19.9179
1992-03-06,19.802267
1992-03-09,19.831175
1992-03-10,19.715542000000003
1992-03-11,19.888992000000002
1992-03-12,19.599907
1992-03-13,19.657723999999998
1992-03-16,19.484274
1992-03-17,19.715542000000003
1992-03-18,19.715542000000003
1992-03-19,20.524977
1992-03-20,20.698427
1992-03-23,20.929695000000002
1992-03-24,21.160961
1992-03-25,20.582794
1992-03-26,20.524977
1992-03-27,19.888992000000002
1992-03-30,19.599907
1992-03-31,19.599907
1992-04-01,19.657723999999998
1992-04-02,19.542091
1992-04-03,19.368641
1992-04-06,19.715542000000003
1992-04-07,19.368641
1992-04-08,18.906105
1992-04-09,19.137373
1992-04-10,20.178076
1992-04-13,20.582794
1992-04-14,20.929695000000002
1992-04-15,21.450047
1992-04-16,21.507864
1992-04-20,22.895468
1992-04-21,21.970398
1992-04-22,22.143848000000002
1992-04-23,21.681314
1992-04-24,21.450047
1992-04-27,21.623497
1992-04-28,21.854765
1992-04-29,21.796947
1992-04-30,21.681314
1992-05-01,21.681314
1992-05-04,22.086031
1992-05-05,21.91258
1992-05-06,22.201666
1992-05-07,21.970398
1992-05-08,21.854765
1992-05-11,21.796947
1992-05-12,21.970398
1992-05-13,22.490748999999997
1992-05-14,22.086031
1992-05-15,21.854765
1992-05-18,21.56568
1992-05-19,21.854765
1992-05-20,21.91258
1992-05-21,21.854765
1992-05-22,21.73913
1992-05-26,21.218779
1992-05-27,20.756245
1992-05-28,21.276595999999998
1992-05-29,21.796947
1992-06-01,21.450047
1992-06-02,21.276595999999998
1992-06-03,21.334414000000002
1992-06-04,20.756245
1992-06-05,21.103146
1992-06-08,21.045328
1992-06-09,20.640610000000002
1992-06-10,20.062443
1992-06-11,20.120258
1992-06-12,21.103146
1992-06-15,21.045328
1992-06-16,20.756245
1992-06-17,20.351526
1992-06-18,19.657723999999998
1992-06-19,19.657723999999998
1992-06-22,19.426455999999998
1992-06-23,19.253006
1992-06-24,19.021739999999998
1992-06-25,19.888992000000002
1992-06-26,19.657723999999998
1992-06-29,19.715542000000003
1992-06-30,19.657723999999998
1992-07-01,20.120258
1992-07-02,19.657723999999998
1992-07-06,20.004625
1992-07-07,19.19519
1992-07-08,18.906105
1992-07-09,19.542091
1992-07-10,19.542091
1992-07-13,19.368641
1992-07-14,19.368641
1992-07-15,18.963923
1992-07-16,19.137373
1992-07-17,19.137373
1992-07-20,19.253006
1992-07-21,19.542091
1992-07-22,19.542091
1992-07-23,18.963923
1992-07-24,18.906105
1992-07-27,19.368641
1992-07-28,19.137373
1992-07-29,19.657723999999998
1992-07-30,19.426455999999998
1992-07-31,19.657723999999998
1992-08-03,19.715542000000003
1992-08-04,19.715542000000003
1992-08-05,19.137373
1992-08-06,19.599907
1992-08-07,19.368641
1992-08-10,19.19519
1992-08-11,19.19519
1992-08-12,19.19519
1992-08-13,18.790472
1992-08-14,19.137373
1992-08-17,19.368641
1992-08-18,19.715542000000003
1992-08-19,19.657723999999998
1992-08-20,19.657723999999998
1992-08-21,19.773357
1992-08-24,18.963923
1992-08-25,18.790472
1992-08-26,19.19519
1992-08-27,19.253006
1992-08-28,19.715542000000003
1992-08-31,19.542091
1992-09-01,19.773357
1992-09-02,20.235893
1992-09-03,20.582794
1992-09-04,20.178076
1992-09-08,20.351526
1992-09-09,20.120258
1992-09-10,21.103146
1992-09-11,20.756245
1992-09-14,21.854765
1992-09-15,21.334414000000002
1992-09-16,20.987510999999998
1992-09-17,20.81406
1992-09-18,20.987510999999998
1992-09-21,20.987510999999998
1992-09-22,20.582794
1992-09-23,20.351526
1992-09-24,20.351526
1992-09-25,20.293709
1992-09-28,20.582794
1992-09-29,20.409344
1992-09-30,20.524977
1992-10-01,20.409344
1992-10-02,20.293709
1992-10-05,20.235893
1992-10-06,20.004625
1992-10-07,20.235893
1992-10-08,20.062443
1992-10-09,19.657723999999998
1992-10-12,19.831175
1992-10-13,20.062443
1992-10-14,20.062443
1992-10-15,19.888992000000002
1992-10-16,20.235893
1992-10-19,20.929695000000002
1992-10-20,21.392229
1992-10-21,21.045328
1992-10-22,20.81406
1992-10-23,20.987510999999998
1992-10-26,21.103146
1992-10-27,21.334414000000002
1992-10-28,21.73913
1992-10-29,21.73913
1992-10-30,21.91258
1992-11-02,22.143848000000002
1992-11-03,22.548567000000002
1992-11-04,21.970398
1992-11-05,22.201666
1992-11-06,22.432932
1992-11-09,22.375116000000002
1992-11-10,22.432932
1992-11-11,22.490748999999997
1992-11-12,22.6642
1992-11-13,22.375116000000002
1992-11-16,22.086031
1992-11-17,21.392229
1992-11-18,21.218779
1992-11-19,21.160961
1992-11-20,21.045328
1992-11-23,21.103146
1992-11-24,22.086031
1992-11-25,22.201666
1992-11-27,22.028215
1992-11-30,22.028215
1992-12-01,22.606382
1992-12-02,22.606382
1992-12-03,22.432932
1992-12-04,22.201666
1992-12-07,21.796947
1992-12-08,22.028215
1992-12-09,21.73913
1992-12-10,21.276595999999998
1992-12-11,21.276595999999998
1992-12-14,21.392229
1992-12-15,21.334414000000002
1992-12-16,21.276595999999998
1992-12-17,22.086031
1992-12-18,22.201666
1992-12-21,21.450047
1992-12-22,21.045328
1992-12-23,21.160961
1992-12-24,21.218779
1992-12-28,21.160961
1992-12-29,20.871878
1992-12-30,21.392229
1992-12-31,21.623497
1993-01-04,21.91258
1993-01-05,21.91258
1993-01-06,21.854765
1993-01-07,21.970398
1993-01-08,21.91258
1993-01-11,21.73913
1993-01-12,21.334414000000002
1993-01-13,21.103146
1993-01-14,20.987510999999998
1993-01-15,21.450047
1993-01-18,21.392229
1993-01-19,21.103146
1993-01-20,20.81406
1993-01-21,20.81406
1993-01-22,19.946807999999997
1993-01-25,20.640610000000002
1993-01-26,20.987510999999998
1993-01-27,20.698427
1993-01-28,20.235893
1993-01-29,20.293709
1993-02-01,20.698427
1993-02-02,20.640610000000002
1993-02-03,20.987510999999998
1993-02-04,21.450047
1993-02-05,22.201666
1993-02-08,21.507864
1993-02-09,21.045328
1993-02-10,20.929695000000002
1993-02-11,21.392229
1993-02-12,21.103146
1993-02-16,20.235893
1993-02-17,19.773357
1993-02-18,19.831175
1993-02-19,19.773357
1993-02-22,19.599907
1993-02-23,19.657723999999998
1993-02-24,20.409344
1993-02-25,20.698427
1993-02-26,20.351526
1993-03-01,19.831175
1993-03-02,20.004625
1993-03-03,20.409344
1993-03-04,20.467159
1993-03-05,20.409344
1993-03-08,20.929695000000002
1993-03-09,21.218779
1993-03-10,21.276595999999998
1993-03-11,20.987510999999998
1993-03-12,20.467159
1993-03-15,20.698427
1993-03-16,20.467159
1993-03-17,20.409344
1993-03-18,20.582794
1993-03-19,20.698427
1993-03-22,20.351526
1993-03-23,20.351526
1993-03-24,20.582794
1993-03-25,20.929695000000002
1993-03-26,20.640610000000002
1993-03-29,20.582794
1993-03-30,20.467159
1993-03-31,20.409344
1993-04-01,19.831175
1993-04-02,19.831175
1993-04-05,20.062443
1993-04-06,19.542091
1993-04-07,19.253006
1993-04-08,19.079556
1993-04-12,19.599907
1993-04-13,19.888992000000002
1993-04-14,19.599907
1993-04-15,19.831175
1993-04-16,20.582794
1993-04-19,20.004625
1993-04-20,19.715542000000003
1993-04-21,19.715542000000003
1993-04-22,20.467159
1993-04-23,20.409344
1993-04-26,19.715542000000003
1993-04-27,19.946807999999997
1993-04-28,20.235893
1993-04-29,20.178076
1993-04-30,20.235893
1993-05-03,20.467159
1993-05-04,20.409344
1993-05-05,20.062443
1993-05-06,19.946807999999997
1993-05-07,20.062443
1993-05-10,19.831175
1993-05-11,20.004625
1993-05-12,20.120258
1993-05-13,19.715542000000003
1993-05-14,19.831175
1993-05-17,19.946807999999997
1993-05-18,20.351526
1993-05-19,20.640610000000002
1993-05-20,20.582794
1993-05-21,20.178076
1993-05-24,20.120258
1993-05-25,19.888992000000002
1993-05-26,20.120258
1993-05-27,20.120258
1993-05-28,19.773357
1993-06-01,19.946807999999997
1993-06-02,20.235893
1993-06-03,20.062443
1993-06-04,19.715542000000003
1993-06-07,19.599907
1993-06-08,19.310823000000003
1993-06-09,19.542091
1993-06-10,19.426455999999998
1993-06-11,19.253006
1993-06-14,19.19519
1993-06-15,19.079556
1993-06-16,18.963923
1993-06-17,18.906105
1993-06-18,18.732654999999998
1993-06-21,18.674839000000002
1993-06-22,18.790472
1993-06-23,18.617022
1993-06-24,18.559204
1993-06-25,18.327935999999998
1993-06-28,18.327935999999998
1993-06-29,17.807585
1993-06-30,18.154486
1993-07-01,18.790472
1993-07-02,18.559204
1993-07-06,18.038853
1993-07-07,18.443571
1993-07-08,18.501389
1993-07-09,18.732654999999998
1993-07-12,19.19519
1993-07-13,19.253006
1993-07-14,19.19519
1993-07-15,19.426455999999998
1993-07-16,19.542091
1993-07-19,19.426455999999998
1993-07-20,19.484274
1993-07-21,19.368641
1993-07-22,18.963923
1993-07-23,19.137373
1993-07-26,19.542091
1993-07-27,19.542091
1993-07-28,19.484274
1993-07-29,19.021739999999998
1993-07-30,18.617022
1993-08-02,18.906105
1993-08-03,18.906105
1993-08-04,18.848289
1993-08-05,18.674839000000002
1993-08-06,18.674839000000002
1993-08-09,19.310823000000003
1993-08-10,19.484274
1993-08-11,19.426455999999998
1993-08-12,18.848289
1993-08-13,19.253006
1993-08-16,19.484274
1993-08-17,19.599907
1993-08-18,20.698427
1993-08-19,20.120258
1993-08-20,20.062443
1993-08-23,20.235893
1993-08-24,20.062443
1993-08-25,20.293709
1993-08-26,20.235893
1993-08-27,20.178076
1993-08-30,20.351526
1993-08-31,20.120258
1993-09-01,19.599907
1993-09-02,19.599907
1993-09-03,19.715542000000003
1993-09-07,19.253006
1993-09-08,19.310823000000003
1993-09-09,18.906105
1993-09-10,18.906105
