Date,REG
2003-07-21,34.849998
2003-07-22,35.02
2003-07-23,34.93
2003-07-24,35.25
2003-07-25,35.669998
2003-07-28,35.490002000000004
2003-07-29,35.889998999999996
2003-07-30,36.5
2003-07-31,36.380001
2003-08-01,36.150002
2003-08-04,35.990002000000004
2003-08-05,35.869999
2003-08-06,35.919998
2003-08-07,35.98
2003-08-08,35.990002000000004
2003-08-11,36.049999
2003-08-12,35.959998999999996
2003-08-13,35.799999
2003-08-14,35.689999
2003-08-15,35.439999
2003-08-18,35.369999
2003-08-19,35.669998
2003-08-20,35.650002
2003-08-21,35.450001
2003-08-22,34.790001000000004
2003-08-25,34.580002
2003-08-26,34.900002
2003-08-27,35.119999
2003-08-28,35.220001
2003-08-29,35.279999
2003-09-02,35.549999
2003-09-03,35.900002
2003-09-04,35.919998
2003-09-05,35.91
2003-09-08,35.950001
2003-09-09,35.919998
2003-09-10,35.639998999999996
2003-09-11,35.849998
2003-09-12,35.959998999999996
2003-09-15,35.799999
2003-09-16,35.560001
2003-09-17,35.529999
2003-09-18,35.900002
2003-09-19,36.200001
2003-09-22,36.099998
2003-09-23,36.150002
2003-09-24,35.900002
2003-09-25,36.169998
2003-09-26,36.119999
2003-09-29,36.23
2003-09-30,36.849998
2003-10-01,36.5
2003-10-02,36.700001
2003-10-03,36.799999
2003-10-06,37.490002000000004
2003-10-07,37.32
2003-10-08,37.799999
2003-10-09,38.099998
2003-10-10,38.099998
2003-10-13,38.110001000000004
2003-10-14,38.130001
2003-10-15,37.630001
2003-10-16,37.540001000000004
2003-10-17,36.98
2003-10-20,36.900002
2003-10-21,36.810001
2003-10-22,36.490002000000004
2003-10-23,36.34
2003-10-24,36.23
2003-10-27,36.43
2003-10-28,35.849998
2003-10-29,36.509997999999996
2003-10-30,36.650002
2003-10-31,37.080002
2003-11-03,37.25
2003-11-04,37.0
2003-11-05,36.700001
2003-11-06,37.189999
2003-11-07,37.68
2003-11-10,37.799999
2003-11-11,37.380001
2003-11-12,37.860001000000004
2003-11-13,38.0
2003-11-14,38.529999
2003-11-17,38.0
2003-11-18,38.099998
2003-11-19,38.200001
2003-11-20,38.200001
2003-11-21,38.25
2003-11-24,38.299999
2003-11-25,38.349998
2003-11-26,38.799999
2003-11-28,39.5
2003-12-01,39.799999
2003-12-02,39.82
2003-12-03,39.860001000000004
2003-12-04,39.41
2003-12-05,39.049999
2003-12-08,39.950001
2003-12-09,40.0
2003-12-10,39.700001
2003-12-11,39.740002000000004
2003-12-12,39.799999
2003-12-15,39.470001
2003-12-16,39.349998
2003-12-17,39.209998999999996
2003-12-18,39.349998
2003-12-19,39.529999
2003-12-22,39.689999
2003-12-23,39.18
2003-12-24,39.849998
2003-12-26,39.91
2003-12-29,40.200001
2003-12-30,40.02
2003-12-31,39.849998
2004-01-02,39.779999
2004-01-05,39.900002
2004-01-06,39.709998999999996
2004-01-07,39.799999
2004-01-08,40.099998
2004-01-09,39.950001
2004-01-12,39.48
2004-01-13,40.220001
2004-01-14,40.150002
2004-01-15,40.75
2004-01-16,40.16
2004-01-20,39.970001
2004-01-21,39.900002
2004-01-22,40.099998
2004-01-23,40.060001
2004-01-26,40.900002
2004-01-27,40.950001
2004-01-28,41.049999
2004-01-29,41.700001
2004-01-30,41.700001
2004-02-02,42.400002
2004-02-03,42.110001000000004
2004-02-04,41.5
2004-02-05,41.439999
2004-02-06,42.759997999999996
2004-02-09,42.240002000000004
2004-02-10,42.25
2004-02-11,42.25
2004-02-12,41.939999
2004-02-13,41.650002
2004-02-17,41.48
2004-02-18,41.34
2004-02-19,41.650002
2004-02-20,41.400002
2004-02-23,41.419998
2004-02-24,41.48
2004-02-25,41.790001000000004
2004-02-26,41.650002
2004-02-27,41.950001
2004-03-01,42.799999
2004-03-02,43.349998
2004-03-03,43.450001
2004-03-04,43.619999
2004-03-05,44.200001
2004-03-08,44.330002
2004-03-09,44.400002
2004-03-10,43.450001
2004-03-11,43.23
2004-03-12,43.5
2004-03-15,43.540001000000004
2004-03-16,43.98
2004-03-17,44.349998
2004-03-18,44.939999
2004-03-19,45.18
2004-03-22,44.950001
2004-03-23,45.450001
2004-03-24,45.200001
2004-03-25,45.509997999999996
2004-03-26,44.799999
2004-03-29,45.049999
2004-03-30,45.779999
2004-03-31,46.73
2004-04-01,47.200001
2004-04-02,46.490002000000004
2004-04-05,44.900002
2004-04-06,42.580002
2004-04-07,42.75
2004-04-08,41.41
2004-04-12,39.02
2004-04-13,38.75
2004-04-14,38.419998
2004-04-15,39.209998999999996
2004-04-16,39.43
2004-04-19,39.880001
2004-04-20,38.040001000000004
2004-04-21,38.279999
2004-04-22,38.860001000000004
2004-04-23,38.57
2004-04-26,38.919998
2004-04-27,39.509997999999996
2004-04-28,39.009997999999996
2004-04-29,38.299999
2004-04-30,37.91
2004-05-03,37.900002
2004-05-04,37.849998
2004-05-05,36.900002
2004-05-06,37.150002
2004-05-07,35.849998
2004-05-10,35.110001000000004
2004-05-11,35.599998
2004-05-12,35.849998
2004-05-13,35.849998
2004-05-14,36.349998
2004-05-17,36.529999
2004-05-18,37.529999
2004-05-19,36.599998
2004-05-20,37.310001
2004-05-21,37.549999
2004-05-24,38.200001
2004-05-25,38.970001
2004-05-26,39.349998
2004-05-27,39.68
2004-05-28,40.299999
2004-06-01,39.849998
2004-06-02,40.130001
2004-06-03,40.259997999999996
2004-06-04,40.299999
2004-06-07,40.77
2004-06-08,40.77
2004-06-09,40.650002
2004-06-10,40.560001
2004-06-14,39.799999
2004-06-15,40.689999
2004-06-16,40.900002
2004-06-17,41.349998
2004-06-18,41.52
2004-06-21,42.209998999999996
2004-06-22,42.330002
2004-06-23,42.970001
2004-06-24,43.009997999999996
2004-06-25,44.400002
2004-06-28,43.59
2004-06-29,42.360001000000004
2004-06-30,42.900002
2004-07-01,43.299999
2004-07-02,44.240002000000004
2004-07-06,44.130001
2004-07-07,44.220001
2004-07-08,43.169998
2004-07-09,43.080002
2004-07-12,43.25
2004-07-13,42.869999
2004-07-14,43.080002
2004-07-15,43.860001000000004
2004-07-16,43.650002
2004-07-19,44.349998
2004-07-20,44.200001
2004-07-21,44.240002000000004
2004-07-22,43.029999
2004-07-23,42.799999
2004-07-26,42.25
2004-07-27,42.450001
2004-07-28,42.34
2004-07-29,42.25
2004-07-30,42.5
2004-08-02,43.189999
2004-08-03,43.549999
2004-08-04,44.110001000000004
2004-08-05,43.25
2004-08-06,42.93
2004-08-09,42.77
2004-08-10,42.599998
2004-08-11,42.860001000000004
2004-08-12,42.099998
2004-08-13,42.150002
2004-08-16,42.599998
2004-08-17,43.5
2004-08-18,44.450001
2004-08-19,43.799999
2004-08-20,45.349998
2004-08-23,45.150002
2004-08-24,45.869999
2004-08-25,45.75
2004-08-26,45.700001
2004-08-27,45.830002
2004-08-30,46.0
2004-08-31,46.0
2004-09-01,45.950001
2004-09-02,46.0
2004-09-03,46.5
2004-09-07,47.099998
2004-09-08,47.59
2004-09-09,46.369999
2004-09-10,46.080002
2004-09-13,45.77
2004-09-14,44.849998
2004-09-15,44.93
2004-09-16,45.880001
2004-09-17,45.950001
2004-09-20,45.650002
2004-09-21,45.580002
2004-09-22,45.130001
2004-09-23,45.0
2004-09-24,45.099998
2004-09-27,45.25
2004-09-28,45.73
2004-09-29,45.970001
2004-09-30,46.490002000000004
2004-10-01,46.799999
2004-10-04,46.75
2004-10-05,47.009997999999996
2004-10-06,47.029999
2004-10-07,46.200001
2004-10-08,46.400002
2004-10-11,46.200001
2004-10-12,46.450001
2004-10-13,46.509997999999996
2004-10-14,47.799999
2004-10-15,48.049999
2004-10-18,48.099998
2004-10-19,47.529999
2004-10-20,47.369999
2004-10-21,47.75
2004-10-22,47.400002
2004-10-25,47.110001000000004
2004-10-26,48.5
2004-10-27,48.849998
2004-10-28,48.639998999999996
2004-10-29,48.860001000000004
2004-11-01,49.669998
2004-11-02,49.48
2004-11-03,50.299999
2004-11-04,51.450001
2004-11-05,49.099998
2004-11-08,49.099998
2004-11-09,49.349998
2004-11-10,49.349998
2004-11-11,50.450001
2004-11-12,51.560001
2004-11-15,52.279999
2004-11-16,52.220001
2004-11-17,50.619999
2004-11-18,50.400002
2004-11-19,50.130001
2004-11-22,49.68
2004-11-23,49.810001
2004-11-24,51.200001
2004-11-26,51.029999
2004-11-29,51.41
2004-11-30,52.0
2004-12-01,52.619999
2004-12-02,52.330002
2004-12-03,53.25
2004-12-06,53.25
2004-12-07,52.439999
2004-12-08,52.799999
2004-12-09,53.349998
2004-12-10,53.700001
2004-12-13,54.049999
2004-12-14,53.560001
2004-12-15,53.700001
2004-12-16,53.200001
2004-12-17,54.049999
2004-12-20,54.0
2004-12-21,54.130001
2004-12-22,54.200001
2004-12-23,53.709998999999996
2004-12-27,53.459998999999996
2004-12-28,53.580002
2004-12-29,53.990002000000004
2004-12-30,54.52
2004-12-31,55.400002
2005-01-03,54.540001000000004
2005-01-04,53.650002
2005-01-05,51.330002
2005-01-06,51.73
2005-01-07,51.509997999999996
2005-01-10,51.27
2005-01-11,50.5
2005-01-12,50.52
2005-01-13,50.700001
2005-01-14,51.360001000000004
2005-01-18,51.970001
2005-01-19,52.450001
2005-01-20,52.330002
2005-01-21,52.099998
2005-01-24,51.369999
2005-01-25,50.349998
2005-01-26,50.130001
2005-01-27,49.470001
2005-01-28,49.799999
2005-01-31,49.400002
2005-02-01,49.580002
2005-02-02,49.279999
2005-02-03,49.110001000000004
2005-02-04,50.099998
2005-02-07,50.049999
2005-02-08,50.41
2005-02-09,50.810001
2005-02-10,50.470001
2005-02-11,50.150002
2005-02-14,50.619999
2005-02-15,50.75
2005-02-16,51.450001
2005-02-17,52.049999
2005-02-18,51.549999
2005-02-22,50.259997999999996
2005-02-23,50.150002
2005-02-24,50.099998
2005-02-25,50.900002
2005-02-28,51.0
2005-03-01,51.0
2005-03-02,50.259997999999996
2005-03-03,50.889998999999996
2005-03-04,51.380001
2005-03-07,51.419998
2005-03-08,51.310001
2005-03-09,49.759997999999996
2005-03-10,50.150002
2005-03-11,49.5
2005-03-14,50.349998
2005-03-15,50.450001
2005-03-16,49.75
2005-03-17,49.84
2005-03-18,49.52
2005-03-21,49.220001
2005-03-22,48.529999
2005-03-23,47.580002
2005-03-24,47.889998999999996
2005-03-28,47.349998
2005-03-29,47.299999
2005-03-30,47.5
2005-03-31,47.630001
2005-04-01,47.880001
2005-04-04,47.799999
2005-04-05,48.060001
2005-04-06,48.150002
2005-04-07,48.220001
2005-04-08,48.209998999999996
2005-04-11,48.43
2005-04-12,49.5
2005-04-13,49.68
2005-04-14,49.169998
2005-04-15,49.169998
2005-04-18,49.490002000000004
2005-04-19,49.799999
2005-04-20,51.0
2005-04-21,51.049999
2005-04-22,51.400002
2005-04-25,52.0
2005-04-26,51.560001
2005-04-27,52.060001
2005-04-28,52.5
2005-04-29,52.650002
2005-05-02,52.900002
2005-05-03,52.700001
2005-05-04,52.799999
2005-05-05,53.700001
2005-05-06,53.150002
2005-05-09,54.400002
2005-05-10,54.209998999999996
2005-05-11,54.470001
2005-05-12,54.450001
2005-05-13,54.389998999999996
2005-05-16,54.380001
2005-05-17,54.93
2005-05-18,55.450001
2005-05-19,56.299999
2005-05-20,56.299999
2005-05-23,56.459998999999996
2005-05-24,55.040001000000004
2005-05-25,54.490002000000004
2005-05-26,54.240002000000004
2005-05-27,54.52
2005-05-31,55.849998
2005-06-01,56.82
2005-06-02,56.830002
2005-06-03,56.650002
2005-06-06,57.299999
2005-06-07,57.77
2005-06-08,57.700001
2005-06-09,58.209998999999996
2005-06-10,58.57
2005-06-13,59.119999
2005-06-14,59.630001
2005-06-15,59.560001
2005-06-16,59.209998999999996
2005-06-17,59.220001
2005-06-20,59.049999
2005-06-21,58.41
2005-06-22,58.119999
2005-06-23,57.900002
2005-06-24,57.759997999999996
2005-06-27,57.470001
2005-06-28,57.130001
2005-06-29,56.939999
2005-06-30,57.200001
2005-07-01,57.630001
2005-07-05,58.369999
2005-07-06,58.169998
2005-07-07,58.240002000000004
2005-07-08,59.25
2005-07-11,59.82
2005-07-12,59.73
2005-07-13,59.5
2005-07-14,58.540001000000004
2005-07-15,59.09
2005-07-18,58.950001
2005-07-19,59.240002000000004
2005-07-20,59.200001
2005-07-21,58.950001
2005-07-22,59.5
2005-07-25,59.549999
2005-07-26,60.049999
2005-07-27,60.529999
2005-07-28,61.349998
2005-07-29,61.700001
2005-08-01,62.040001000000004
2005-08-02,63.110001000000004
2005-08-03,62.950001
2005-08-04,61.82
2005-08-05,60.330002
2005-08-08,57.439999
2005-08-09,57.630001
2005-08-10,57.77
2005-08-11,57.299999
2005-08-12,56.919998
2005-08-15,57.84
2005-08-16,58.279999
2005-08-17,57.77
2005-08-18,57.639998999999996
2005-08-19,57.419998
2005-08-22,58.169998
2005-08-23,57.91
2005-08-24,58.130001
2005-08-25,58.610001000000004
2005-08-26,57.380001
2005-08-29,57.48
2005-08-30,56.959998999999996
2005-08-31,58.330002
2005-09-01,58.5
2005-09-02,58.639998999999996
2005-09-06,60.150002
2005-09-07,59.360001000000004
2005-09-08,59.200001
2005-09-09,59.779999
2005-09-12,59.400002
2005-09-13,59.07
2005-09-14,58.98
2005-09-15,59.349998
2005-09-16,59.549999
2005-09-19,59.02
2005-09-20,58.630001
2005-09-21,57.25
2005-09-22,57.110001000000004
2005-09-23,56.98
2005-09-26,56.75
2005-09-27,56.490002000000004
2005-09-28,56.07
2005-09-29,56.549999
2005-09-30,57.450001
2005-10-03,57.330002
2005-10-04,56.43
2005-10-05,55.59
2005-10-06,54.75
2005-10-07,54.200001
2005-10-10,53.57
2005-10-11,53.330002
2005-10-12,52.529999
2005-10-13,52.349998
2005-10-14,53.709998999999996
2005-10-17,54.279999
2005-10-18,53.209998999999996
2005-10-19,54.189999
2005-10-20,53.799999
2005-10-21,54.52
2005-10-24,55.619999
2005-10-25,55.290001000000004
2005-10-26,54.380001
2005-10-27,53.48
2005-10-28,55.049999
2005-10-31,55.669998
2005-11-01,53.900002
2005-11-02,54.860001000000004
2005-11-03,54.509997999999996
2005-11-04,53.880001
2005-11-07,54.490002000000004
2005-11-08,54.0
2005-11-09,54.889998999999996
2005-11-10,55.619999
2005-11-11,56.360001000000004
2005-11-14,56.48
2005-11-15,56.380001
2005-11-16,56.009997999999996
2005-11-17,57.099998
2005-11-18,57.41
2005-11-21,57.849998
2005-11-22,58.639998999999996
2005-11-23,58.779999
2005-11-25,58.720001
2005-11-28,57.709998999999996
2005-11-29,57.93
2005-11-30,58.049999
2005-12-01,59.0
2005-12-02,58.73
2005-12-05,58.220001
2005-12-06,58.0
2005-12-07,58.0
2005-12-08,58.619999
2005-12-09,58.790001000000004
2005-12-12,58.57
2005-12-13,59.0
2005-12-14,59.119999
2005-12-15,59.16
2005-12-16,59.0
2005-12-19,57.98
2005-12-20,57.630001
2005-12-21,58.16
2005-12-22,58.66
2005-12-23,58.720001
2005-12-27,58.59
2005-12-28,58.860001000000004
2005-12-29,58.259997999999996
2005-12-30,58.950001
2006-01-03,60.470001
2006-01-04,60.849998
2006-01-05,61.509997999999996
2006-01-06,62.66
2006-01-09,63.080002
2006-01-10,64.339996
2006-01-11,63.970001
2006-01-12,64.199997
2006-01-13,62.560001
2006-01-17,62.669998
2006-01-18,63.029999
2006-01-19,64.32
2006-01-20,63.619999
2006-01-23,63.75
2006-01-24,64.349998
2006-01-25,63.700001
2006-01-26,63.77
2006-01-27,64.629997
2006-01-30,64.349998
2006-01-31,64.449997
2006-02-01,64.720001
2006-02-02,64.199997
2006-02-03,63.529999
2006-02-06,63.549999
2006-02-07,62.84
2006-02-08,62.07
2006-02-09,62.349998
2006-02-10,62.099998
2006-02-13,61.830002
2006-02-14,62.419998
2006-02-15,62.860001000000004
2006-02-16,63.049999
2006-02-17,63.240002000000004
2006-02-21,63.630001
2006-02-22,64.699997
2006-02-23,64.660004
2006-02-24,64.519997
2006-02-27,64.690002
2006-02-28,64.5
2006-03-01,65.0
2006-03-02,64.910004
2006-03-03,64.489998
2006-03-06,66.050003
2006-03-07,64.58000200000001
2006-03-08,65.0
2006-03-09,65.769997
2006-03-10,66.309998
2006-03-13,65.41999799999999
2006-03-14,65.470001
2006-03-15,67.150002
2006-03-16,67.940002
2006-03-17,68.790001
2006-03-20,67.730003
2006-03-21,66.980003
2006-03-22,67.16999799999999
2006-03-23,67.16999799999999
2006-03-24,66.940002
2006-03-27,65.800003
2006-03-28,66.300003
2006-03-29,67.779999
2006-03-30,66.339996
2006-03-31,67.190002
2006-04-03,66.529999
2006-04-04,66.440002
2006-04-05,66.989998
2006-04-06,67.019997
2006-04-07,65.989998
2006-04-10,64.83000200000001
2006-04-11,64.459999
2006-04-12,64.449997
2006-04-13,63.139998999999996
2006-04-17,62.75
2006-04-18,63.669998
2006-04-19,63.900002
2006-04-20,64.0
2006-04-21,63.830002
2006-04-24,63.060001
2006-04-25,62.91
2006-04-26,62.290001000000004
2006-04-27,62.66
2006-04-28,63.09
2006-05-01,62.830002
2006-05-02,61.259997999999996
2006-05-03,61.23
2006-05-04,61.709998999999996
2006-05-05,62.43
2006-05-08,62.700001
2006-05-09,62.889998999999996
2006-05-10,63.509997999999996
2006-05-11,62.52
2006-05-12,61.59
2006-05-15,62.540001000000004
2006-05-16,62.189999
2006-05-17,61.110001000000004
2006-05-18,60.400002
2006-05-19,60.98
2006-05-22,60.860001000000004
2006-05-23,60.48
2006-05-24,61.139998999999996
2006-05-25,62.509997999999996
2006-05-26,63.290001000000004
2006-05-30,63.0
2006-05-31,61.610001000000004
2006-06-01,62.540001000000004
2006-06-02,63.279999
2006-06-05,63.029999
2006-06-06,62.549999
2006-06-07,62.709998999999996
2006-06-08,62.43
2006-06-09,62.740002000000004
2006-06-12,62.0
2006-06-13,61.32
2006-06-14,60.549999
2006-06-15,61.380001
2006-06-16,61.080002
2006-06-19,60.259997999999996
2006-06-20,59.900002
2006-06-21,60.439999
2006-06-22,59.790001000000004
2006-06-23,59.349998
2006-06-26,59.75
2006-06-27,59.799999
2006-06-28,60.27
2006-06-29,61.450001
2006-06-30,62.150002
2006-07-03,63.0
2006-07-05,62.639998999999996
2006-07-06,62.41
2006-07-07,63.09
2006-07-10,64.07
2006-07-11,64.139999
2006-07-12,63.84
2006-07-13,62.490002000000004
2006-07-14,61.32
2006-07-17,61.07
2006-07-18,61.709998999999996
2006-07-19,62.540001000000004
2006-07-20,62.5
2006-07-21,61.5
2006-07-24,62.849998
2006-07-25,63.52
2006-07-26,63.93
2006-07-27,64.010002
2006-07-28,64.589996
2006-07-31,64.120003
2006-08-01,64.050003
2006-08-02,63.799999
2006-08-03,63.919998
2006-08-04,64.809998
2006-08-07,64.230003
2006-08-08,63.48
2006-08-09,63.0
2006-08-10,63.279999
2006-08-11,62.82
2006-08-14,63.049999
2006-08-15,63.59
2006-08-16,63.5
2006-08-17,63.41
2006-08-18,63.900002
2006-08-21,64.489998
2006-08-22,65.589996
2006-08-23,65.389999
2006-08-24,65.58000200000001
2006-08-25,65.949997
2006-08-28,66.480003
2006-08-29,66.279999
2006-08-30,67.220001
2006-08-31,67.269997
2006-09-01,66.41999799999999
2006-09-05,67.220001
2006-09-06,66.889999
2006-09-07,66.379997
2006-09-08,67.230003
2006-09-11,67.41999799999999
2006-09-12,68.620003
2006-09-13,68.699997
2006-09-14,67.349998
2006-09-15,67.599998
2006-09-18,67.120003
2006-09-19,68.160004
2006-09-20,68.220001
2006-09-21,67.620003
2006-09-22,68.410004
2006-09-25,67.989998
2006-09-26,67.980003
2006-09-27,68.75
2006-09-28,68.610001
2006-09-29,68.760002
2006-10-02,68.470001
2006-10-03,68.75
2006-10-04,68.93
2006-10-05,69.720001
2006-10-06,68.25
2006-10-09,68.93
2006-10-10,68.889999
2006-10-11,68.559998
2006-10-12,68.720001
2006-10-13,69.769997
2006-10-16,69.91999799999999
2006-10-17,69.940002
2006-10-18,69.970001
2006-10-19,70.33000200000001
2006-10-20,70.58000200000001
2006-10-23,70.739998
2006-10-24,70.68
2006-10-25,71.120003
2006-10-26,71.589996
2006-10-27,71.400002
2006-10-30,72.150002
2006-10-31,72.160004
2006-11-01,71.41999799999999
2006-11-02,71.040001
2006-11-03,70.349998
2006-11-06,71.199997
2006-11-07,70.230003
2006-11-08,70.199997
2006-11-09,70.629997
2006-11-10,70.959999
2006-11-13,70.75
2006-11-14,72.089996
2006-11-15,72.190002
2006-11-16,72.760002
2006-11-17,72.449997
2006-11-20,74.739998
2006-11-21,76.599998
2006-11-22,76.980003
2006-11-24,77.769997
2006-11-27,75.559998
2006-11-28,75.470001
2006-11-29,77.0
2006-11-30,78.980003
2006-12-01,79.139999
2006-12-04,81.339996
2006-12-05,80.559998
2006-12-06,79.599998
2006-12-07,78.83000200000001
2006-12-08,78.900002
2006-12-11,78.849998
2006-12-12,78.849998
2006-12-13,78.449997
2006-12-14,78.559998
2006-12-15,78.339996
2006-12-18,77.760002
2006-12-19,77.41999799999999
2006-12-20,77.75
2006-12-21,76.66999799999999
2006-12-22,76.07
2006-12-26,77.089996
2006-12-27,77.989998
2006-12-28,78.099998
2006-12-29,78.16999799999999
2007-01-03,78.639999
2007-01-04,78.510002
2007-01-05,77.279999
2007-01-08,76.25
2007-01-09,77.75
2007-01-10,78.91999799999999
2007-01-11,79.559998
2007-01-12,79.949997
2007-01-16,81.519997
2007-01-17,81.93
2007-01-18,81.18
2007-01-19,81.82
2007-01-22,81.32
2007-01-23,81.83000200000001
2007-01-24,83.059998
2007-01-25,84.629997
2007-01-26,85.040001
2007-01-29,85.459999
2007-01-30,86.300003
2007-01-31,87.099998
2007-02-01,88.449997
2007-02-02,88.57
2007-02-05,88.510002
2007-02-06,89.82
2007-02-07,92.790001
2007-02-08,91.629997
2007-02-09,90.730003
2007-02-12,88.339996
2007-02-13,89.540001
2007-02-14,88.010002
2007-02-15,88.519997
2007-02-16,88.25
2007-02-20,89.010002
2007-02-21,88.75
2007-02-22,88.629997
2007-02-23,87.18
2007-02-26,87.019997
2007-02-27,84.050003
2007-02-28,85.739998
2007-03-01,85.519997
2007-03-02,83.889999
2007-03-05,79.93
2007-03-06,82.769997
2007-03-07,81.290001
2007-03-08,82.660004
2007-03-09,83.589996
2007-03-12,84.110001
2007-03-13,81.790001
2007-03-14,82.25
2007-03-15,82.959999
2007-03-16,81.769997
2007-03-19,82.75
2007-03-20,83.260002
2007-03-21,84.629997
2007-03-22,84.849998
2007-03-23,84.889999
2007-03-26,83.239998
2007-03-27,82.18
2007-03-28,81.940002
2007-03-29,81.66999799999999
2007-03-30,83.550003
2007-04-02,84.470001
2007-04-03,84.389999
2007-04-04,83.989998
2007-04-05,83.589996
2007-04-09,84.160004
2007-04-10,84.900002
2007-04-11,83.389999
2007-04-12,82.58000200000001
2007-04-13,83.519997
2007-04-16,83.540001
2007-04-17,84.389999
2007-04-18,83.440002
2007-04-19,82.769997
2007-04-20,83.599998
2007-04-23,84.959999
2007-04-24,84.25
2007-04-25,84.129997
2007-04-26,83.769997
2007-04-27,84.190002
2007-04-30,82.400002
2007-05-01,81.480003
2007-05-02,81.940002
2007-05-03,82.489998
2007-05-04,82.129997
2007-05-07,82.150002
2007-05-08,81.620003
2007-05-09,81.949997
2007-05-10,80.58000200000001
2007-05-11,81.25
2007-05-14,80.199997
2007-05-15,78.58000200000001
2007-05-16,77.440002
2007-05-17,75.800003
2007-05-18,74.529999
2007-05-21,74.760002
2007-05-22,75.629997
2007-05-23,74.860001
2007-05-24,73.379997
2007-05-25,73.879997
2007-05-29,76.25
2007-05-30,78.959999
2007-05-31,78.57
2007-06-01,78.66999799999999
2007-06-04,79.650002
2007-06-05,78.459999
2007-06-06,77.449997
2007-06-07,75.639999
2007-06-08,76.379997
2007-06-11,74.68
2007-06-12,73.519997
2007-06-13,74.629997
2007-06-14,73.75
2007-06-15,74.379997
2007-06-18,72.440002
2007-06-19,72.83000200000001
2007-06-20,71.290001
2007-06-21,71.010002
2007-06-22,70.099998
2007-06-25,68.730003
2007-06-26,68.5
2007-06-27,70.58000200000001
2007-06-28,70.370003
2007-06-29,70.5
2007-07-02,72.410004
2007-07-03,72.589996
2007-07-05,73.610001
2007-07-06,73.660004
2007-07-09,73.480003
2007-07-10,71.480003
2007-07-11,71.08000200000001
2007-07-12,72.07
2007-07-13,73.650002
2007-07-16,73.300003
2007-07-17,72.720001
2007-07-18,72.5
2007-07-19,72.489998
2007-07-20,70.550003
2007-07-23,69.379997
2007-07-24,68.050003
2007-07-25,67.209999
2007-07-26,66.040001
2007-07-27,63.720001
2007-07-30,64.269997
2007-07-31,64.870003
2007-08-01,65.25
2007-08-02,66.529999
2007-08-03,66.0
2007-08-06,67.800003
2007-08-07,68.16999799999999
2007-08-08,70.25
2007-08-09,70.389999
2007-08-10,67.489998
2007-08-13,65.82
2007-08-14,63.75
2007-08-15,62.529999
2007-08-16,63.0
2007-08-17,65.519997
2007-08-20,68.389999
2007-08-21,69.529999
2007-08-22,70.16999799999999
2007-08-23,69.449997
2007-08-24,69.620003
2007-08-27,67.790001
2007-08-28,65.650002
2007-08-29,67.25
2007-08-30,67.699997
2007-08-31,69.470001
2007-09-04,70.93
2007-09-05,69.839996
2007-09-06,70.400002
2007-09-07,68.75
2007-09-10,68.110001
2007-09-11,69.300003
2007-09-12,69.550003
2007-09-13,70.309998
2007-09-14,71.910004
2007-09-17,71.160004
2007-09-18,73.089996
2007-09-19,75.349998
2007-09-20,73.66999799999999
2007-09-21,73.360001
2007-09-24,75.040001
2007-09-25,73.699997
2007-09-26,74.160004
2007-09-27,75.940002
2007-09-28,76.75
2007-10-01,77.33000200000001
2007-10-02,78.389999
2007-10-03,78.379997
2007-10-04,78.849998
2007-10-05,79.730003
2007-10-08,79.129997
2007-10-09,80.059998
2007-10-10,79.260002
2007-10-11,78.209999
2007-10-12,78.0
2007-10-15,76.849998
2007-10-16,75.540001
2007-10-17,74.68
2007-10-18,73.93
2007-10-19,71.18
2007-10-22,71.480003
2007-10-23,72.279999
2007-10-24,70.949997
2007-10-25,70.059998
2007-10-26,70.68
2007-10-29,70.220001
2007-10-30,70.370003
2007-10-31,71.480003
2007-11-01,69.870003
2007-11-02,69.58000200000001
2007-11-05,69.489998
2007-11-06,70.33000200000001
2007-11-07,68.779999
2007-11-08,70.230003
2007-11-09,70.08000200000001
2007-11-12,69.400002
2007-11-13,71.199997
2007-11-14,69.989998
2007-11-15,69.059998
2007-11-16,67.559998
2007-11-19,66.730003
2007-11-20,65.389999
2007-11-21,66.220001
2007-11-23,67.610001
2007-11-26,62.610001000000004
2007-11-27,64.029999
2007-11-28,65.150002
2007-11-29,64.440002
2007-11-30,66.440002
2007-12-03,66.349998
2007-12-04,65.519997
2007-12-05,67.639999
2007-12-06,69.690002
2007-12-07,69.059998
2007-12-10,70.839996
2007-12-11,67.489998
2007-12-12,66.5
2007-12-13,65.68
2007-12-14,63.459998999999996
2007-12-17,62.220001
2007-12-18,62.630001
2007-12-19,64.010002
2007-12-20,64.66999799999999
2007-12-21,65.959999
2007-12-24,68.07
2007-12-26,67.0
2007-12-27,64.900002
2007-12-28,63.689999
2007-12-31,64.489998
2008-01-02,64.33000200000001
2008-01-03,62.150002
2008-01-04,58.709998999999996
2008-01-07,58.18
2008-01-08,55.849998
2008-01-09,56.700001
2008-01-10,56.540001000000004
2008-01-11,56.779999
2008-01-14,56.459998999999996
2008-01-15,55.0
2008-01-16,56.009997999999996
2008-01-17,55.41
2008-01-18,54.700001
2008-01-22,55.959998999999996
2008-01-23,59.560001
2008-01-24,59.939999
2008-01-25,58.93
2008-01-28,61.200001
2008-01-29,60.900002
2008-01-30,60.09
2008-01-31,61.43
2008-02-01,63.259997999999996
2008-02-04,62.099998
2008-02-05,60.25
2008-02-06,59.150002
