Date,SRE
2003-03-21,25.02
2003-03-24,24.23
2003-03-25,25.129998999999998
2003-03-26,24.49
2003-03-27,25.01
2003-03-28,24.950001
2003-03-31,24.959999
2003-04-01,25.08
2003-04-02,24.950001
2003-04-03,24.84
2003-04-04,25.01
2003-04-07,25.209999
2003-04-08,25.139999
2003-04-09,24.74
2003-04-10,25.379998999999998
2003-04-11,25.709999
2003-04-14,26.27
2003-04-15,26.49
2003-04-16,26.540001
2003-04-17,26.299999
2003-04-21,26.4
2003-04-22,26.639999
2003-04-23,26.68
2003-04-24,27.110001
2003-04-25,26.860001
2003-04-28,27.110001
2003-04-29,26.950001
2003-04-30,26.84
2003-05-01,25.139999
2003-05-02,24.41
2003-05-05,24.85
2003-05-06,24.99
2003-05-07,24.440001000000002
2003-05-08,24.4
2003-05-09,24.700001
2003-05-12,24.83
2003-05-13,25.200001
2003-05-14,25.209999
2003-05-15,25.280001000000002
2003-05-16,26.16
2003-05-19,25.6
2003-05-20,25.700001
2003-05-21,25.91
2003-05-22,26.51
2003-05-23,27.450001
2003-05-27,27.49
2003-05-28,27.120001000000002
2003-05-29,26.9
2003-05-30,27.27
2003-06-02,27.809998999999998
2003-06-03,27.77
2003-06-04,28.35
2003-06-05,28.09
2003-06-06,27.92
2003-06-09,27.709999
2003-06-10,27.85
2003-06-11,28.15
2003-06-12,28.76
2003-06-13,28.65
2003-06-16,29.129998999999998
2003-06-17,28.969998999999998
2003-06-18,29.059998999999998
2003-06-19,28.809998999999998
2003-06-20,28.940001000000002
2003-06-23,28.91
2003-06-24,28.83
2003-06-25,28.73
2003-06-26,28.969998999999998
2003-06-27,28.549999
2003-06-30,28.530001000000002
2003-07-01,28.49
2003-07-02,28.73
2003-07-03,28.5
2003-07-07,28.719998999999998
2003-07-08,28.52
2003-07-09,28.0
2003-07-10,27.59
2003-07-11,27.959999
2003-07-14,28.190001000000002
2003-07-15,27.98
2003-07-16,27.620001000000002
2003-07-17,27.67
2003-07-18,28.23
2003-07-21,27.549999
2003-07-22,27.610001
2003-07-23,27.790001
2003-07-24,27.75
2003-07-25,28.190001000000002
2003-07-28,27.9
2003-07-29,27.82
2003-07-30,27.76
2003-07-31,27.83
2003-08-01,27.67
2003-08-04,27.99
2003-08-05,27.58
2003-08-06,27.59
2003-08-07,27.9
2003-08-08,27.92
2003-08-11,27.950001
2003-08-12,28.459999
2003-08-13,28.18
2003-08-14,28.6
2003-08-15,28.559998999999998
2003-08-18,28.32
2003-08-19,28.459999
2003-08-20,28.780001000000002
2003-08-21,29.190001000000002
2003-08-22,28.65
2003-08-25,29.030001000000002
2003-08-26,29.360001
2003-08-27,29.129998999999998
2003-08-28,29.33
2003-08-29,29.75
2003-09-02,30.08
2003-09-03,30.139999
2003-09-04,29.98
2003-09-05,29.68
2003-09-08,29.75
2003-09-09,29.549999
2003-09-10,29.799999
2003-09-11,30.129998999999998
2003-09-12,30.059998999999998
2003-09-15,29.959999
2003-09-16,30.17
2003-09-17,29.4
2003-09-18,29.700001
2003-09-19,29.719998999999998
2003-09-22,29.41
2003-09-23,29.389999
2003-09-24,29.49
2003-09-25,29.23
2003-09-26,29.219998999999998
2003-09-29,29.6
2003-09-30,29.360001
2003-10-01,30.059998999999998
2003-10-02,30.309998999999998
2003-10-03,30.67
2003-10-06,30.65
2003-10-07,30.4
2003-10-08,28.450001
2003-10-09,28.799999
2003-10-10,28.67
2003-10-13,28.4
2003-10-14,28.23
2003-10-15,28.440001000000002
2003-10-16,28.440001000000002
2003-10-17,28.370001000000002
2003-10-20,28.459999
2003-10-21,27.969998999999998
2003-10-22,28.1
2003-10-23,28.110001
2003-10-24,27.99
2003-10-27,27.950001
2003-10-28,28.059998999999998
2003-10-29,28.049999
2003-10-30,27.85
2003-10-31,27.799999
2003-11-03,28.08
2003-11-04,27.780001000000002
2003-11-05,27.549999
2003-11-06,28.33
2003-11-07,28.15
2003-11-10,27.690001000000002
2003-11-11,27.6
2003-11-12,27.9
2003-11-13,27.68
2003-11-14,27.459999
2003-11-17,27.02
2003-11-18,26.4
2003-11-19,26.99
2003-11-20,26.98
2003-11-21,27.02
2003-11-24,27.57
2003-11-25,27.860001
2003-11-26,28.02
2003-11-28,28.32
2003-12-01,28.200001
2003-12-02,27.99
2003-12-03,28.0
2003-12-04,28.26
2003-12-05,29.1
2003-12-08,29.0
2003-12-09,28.73
2003-12-10,28.559998999999998
2003-12-11,28.530001000000002
2003-12-12,28.6
2003-12-15,28.65
2003-12-16,28.33
2003-12-17,28.299999
2003-12-18,29.110001
2003-12-19,29.030001000000002
2003-12-22,29.75
2003-12-23,29.799999
2003-12-24,29.76
2003-12-26,29.85
2003-12-29,30.059998999999998
2003-12-30,30.059998999999998
2003-12-31,30.059998999999998
2004-01-02,30.200001
2004-01-05,30.049999
2004-01-06,30.200001
2004-01-07,30.23
2004-01-08,30.059998999999998
2004-01-09,30.15
2004-01-12,29.83
2004-01-13,29.74
2004-01-14,30.33
2004-01-15,30.17
2004-01-16,30.52
2004-01-20,30.870001000000002
2004-01-21,31.379998999999998
2004-01-22,31.68
2004-01-23,31.950001
2004-01-26,31.48
2004-01-27,31.43
2004-01-28,31.24
2004-01-29,31.35
2004-01-30,31.139999
2004-02-02,30.93
2004-02-03,31.040001
2004-02-04,30.9
2004-02-05,30.93
2004-02-06,31.139999
2004-02-09,30.809998999999998
2004-02-10,31.27
2004-02-11,31.52
2004-02-12,31.299999
2004-02-13,31.01
2004-02-17,31.15
2004-02-18,31.1
2004-02-19,31.01
2004-02-20,30.940001000000002
2004-02-23,30.91
2004-02-24,31.379998999999998
2004-02-25,31.57
2004-02-26,31.68
2004-02-27,31.700001
2004-03-01,32.380001
2004-03-02,32.400002
2004-03-03,32.669998
2004-03-04,32.849998
2004-03-05,32.959998999999996
2004-03-08,32.900002
2004-03-09,32.720001
2004-03-10,32.330002
2004-03-11,31.709999
2004-03-12,31.91
2004-03-15,31.809998999999998
2004-03-16,32.119999
2004-03-17,32.880001
2004-03-18,31.959999
2004-03-19,31.65
2004-03-22,31.4
2004-03-23,31.309998999999998
2004-03-24,31.24
2004-03-25,31.24
2004-03-26,31.030001000000002
2004-03-29,31.190001000000002
2004-03-30,31.879998999999998
2004-03-31,31.799999
2004-04-01,32.009997999999996
2004-04-02,32.110001000000004
2004-04-05,32.110001000000004
2004-04-06,32.099998
2004-04-07,32.189999
2004-04-08,32.110001000000004
2004-04-12,31.719998999999998
2004-04-13,31.1
2004-04-14,31.299999
2004-04-15,31.24
2004-04-16,31.27
2004-04-19,31.16
2004-04-20,31.25
2004-04-21,31.200001
2004-04-22,31.52
2004-04-23,31.74
2004-04-26,31.75
2004-04-27,31.65
2004-04-28,31.219998999999998
2004-04-29,31.4
2004-04-30,31.75
2004-05-03,32.23
2004-05-04,32.450001
2004-05-05,32.889998999999996
2004-05-06,32.93
2004-05-07,32.209998999999996
2004-05-10,31.35
2004-05-11,31.15
2004-05-12,31.33
2004-05-13,31.27
2004-05-14,31.639999
2004-05-17,31.41
2004-05-18,31.209999
2004-05-19,31.08
2004-05-20,31.200001
2004-05-21,31.219998999999998
2004-05-24,31.469998999999998
2004-05-25,32.389998999999996
2004-05-26,32.459998999999996
2004-05-27,32.939999
2004-05-28,33.369999
2004-06-01,33.25
2004-06-02,33.450001
2004-06-03,33.419998
2004-06-04,33.240002000000004
2004-06-07,34.27
2004-06-08,33.889998999999996
2004-06-09,33.889998999999996
2004-06-10,34.52
2004-06-14,34.650002
2004-06-15,34.389998999999996
2004-06-16,34.400002
2004-06-17,34.5
2004-06-18,34.599998
2004-06-21,34.509997999999996
2004-06-22,34.59
2004-06-23,34.450001
2004-06-24,34.560001
2004-06-25,34.470001
2004-06-28,34.48
2004-06-29,34.02
2004-06-30,34.43
2004-07-01,34.27
2004-07-02,34.57
2004-07-06,34.700001
2004-07-07,34.799999
2004-07-08,34.560001
2004-07-09,34.5
2004-07-12,34.290001000000004
2004-07-13,34.27
2004-07-14,34.240002000000004
2004-07-15,34.82
2004-07-16,35.450001
2004-07-19,35.950001
2004-07-20,36.110001000000004
2004-07-21,35.41
2004-07-22,35.450001
2004-07-23,34.830002
2004-07-26,34.98
2004-07-27,34.790001000000004
2004-07-28,35.139998999999996
2004-07-29,35.580002
2004-07-30,35.75
2004-08-02,35.939999
2004-08-03,36.049999
2004-08-04,36.459998999999996
2004-08-05,36.0
2004-08-06,36.09
2004-08-09,35.810001
2004-08-10,35.639998999999996
2004-08-11,35.529999
2004-08-12,35.540001000000004
2004-08-13,35.529999
2004-08-16,35.73
2004-08-17,35.849998
2004-08-18,36.34
2004-08-19,36.400002
2004-08-20,36.700001
2004-08-23,36.360001000000004
2004-08-24,35.98
2004-08-25,36.5
2004-08-26,36.299999
2004-08-27,36.200001
2004-08-30,36.110001000000004
2004-08-31,36.150002
2004-09-01,36.75
2004-09-02,36.900002
2004-09-03,36.880001
2004-09-07,37.189999
2004-09-08,36.610001000000004
2004-09-09,36.459998999999996
2004-09-10,36.439999
2004-09-13,36.509997999999996
2004-09-14,36.700001
2004-09-15,36.279999
2004-09-16,36.5
2004-09-17,36.599998
2004-09-20,36.290001000000004
2004-09-21,36.400002
2004-09-22,36.369999
2004-09-23,35.91
2004-09-24,35.900002
2004-09-27,36.040001000000004
2004-09-28,36.240002000000004
2004-09-29,36.25
2004-09-30,36.189999
2004-10-01,36.5
2004-10-04,36.700001
2004-10-05,36.619999
2004-10-06,36.950001
2004-10-07,36.529999
2004-10-08,36.959998999999996
2004-10-11,36.950001
2004-10-12,37.189999
2004-10-13,36.0
2004-10-14,35.82
2004-10-15,36.34
2004-10-18,33.150002
2004-10-19,32.639998999999996
2004-10-20,33.349998
2004-10-21,33.689999
2004-10-22,34.099998
2004-10-25,34.34
2004-10-26,33.529999
2004-10-27,33.68
2004-10-28,33.200001
2004-10-29,33.540001000000004
2004-11-01,34.16
2004-11-02,33.779999
2004-11-03,34.709998999999996
2004-11-04,35.16
2004-11-05,35.349998
2004-11-08,35.5
2004-11-09,35.450001
2004-11-10,35.779999
2004-11-11,36.18
2004-11-12,36.799999
2004-11-15,36.860001000000004
2004-11-16,36.880001
2004-11-17,36.650002
2004-11-18,37.330002
2004-11-19,36.529999
2004-11-22,37.119999
2004-11-23,37.59
2004-11-24,37.799999
2004-11-26,37.740002000000004
2004-11-29,37.259997999999996
2004-11-30,36.98
2004-12-01,36.709998999999996
2004-12-02,36.299999
2004-12-03,36.299999
2004-12-06,36.150002
2004-12-07,35.779999
2004-12-08,35.59
2004-12-09,35.580002
2004-12-10,35.400002
2004-12-13,35.959998999999996
2004-12-14,36.049999
2004-12-15,36.16
2004-12-16,36.32
2004-12-17,37.0
2004-12-20,37.099998
2004-12-21,36.970001
2004-12-22,37.200001
2004-12-23,37.150002
2004-12-27,36.75
2004-12-28,36.900002
2004-12-29,36.759997999999996
2004-12-30,36.810001
2004-12-31,36.68
2005-01-03,36.299999
2005-01-04,36.209998999999996
2005-01-05,35.75
2005-01-06,36.07
2005-01-07,36.049999
2005-01-10,36.150002
2005-01-11,36.110001000000004
2005-01-12,35.84
2005-01-13,35.959998999999996
2005-01-14,36.380001
2005-01-18,36.709998999999996
2005-01-19,36.52
2005-01-20,36.439999
2005-01-21,36.049999
2005-01-24,36.220001
2005-01-25,36.279999
2005-01-26,36.709998999999996
2005-01-27,36.950001
2005-01-28,36.900002
2005-01-31,37.220001
2005-02-01,37.369999
2005-02-02,37.75
2005-02-03,38.029999
2005-02-04,38.91
2005-02-07,39.0
2005-02-08,39.380001
2005-02-09,39.509997999999996
2005-02-10,39.91
2005-02-11,40.290001000000004
2005-02-14,40.5
2005-02-15,40.060001
2005-02-16,40.330002
2005-02-17,40.0
2005-02-18,39.5
2005-02-22,39.279999
2005-02-23,39.650002
2005-02-24,39.580002
2005-02-25,39.639998999999996
2005-02-28,40.0
2005-03-01,40.48
2005-03-02,40.389998999999996
2005-03-03,40.189999
2005-03-04,40.849998
2005-03-07,42.18
2005-03-08,41.889998999999996
2005-03-09,40.849998
2005-03-10,40.700001
2005-03-11,39.990002000000004
2005-03-14,40.970001
2005-03-15,40.66
2005-03-16,40.419998
2005-03-17,40.790001000000004
2005-03-18,40.560001
2005-03-21,40.830002
2005-03-22,39.459998999999996
2005-03-23,39.23
2005-03-24,39.450001
2005-03-28,39.619999
2005-03-29,38.93
2005-03-30,39.299999
2005-03-31,39.84
2005-04-01,40.040001000000004
2005-04-04,40.0
2005-04-05,40.349998
2005-04-06,40.459998999999996
2005-04-07,40.580002
2005-04-08,40.23
2005-04-11,40.23
2005-04-12,40.779999
2005-04-13,40.310001
2005-04-14,39.619999
2005-04-15,38.630001
2005-04-18,38.810001
2005-04-19,39.799999
2005-04-20,38.639998999999996
2005-04-21,39.700001
2005-04-22,39.84
2005-04-25,40.0
2005-04-26,39.900002
2005-04-27,39.950001
2005-04-28,39.18
2005-04-29,40.380001
2005-05-02,40.41
2005-05-03,40.48
2005-05-04,39.5
2005-05-05,38.98
2005-05-06,39.130001
2005-05-09,39.23
2005-05-10,38.919998
2005-05-11,39.049999
2005-05-12,38.369999
2005-05-13,37.82
2005-05-16,38.080002
2005-05-17,38.75
2005-05-18,38.75
2005-05-19,38.849998
2005-05-20,38.540001000000004
2005-05-23,38.59
2005-05-24,38.68
2005-05-25,38.549999
2005-05-26,39.049999
2005-05-27,39.220001
2005-05-31,39.669998
2005-06-01,39.799999
2005-06-02,39.66
2005-06-03,39.779999
2005-06-06,39.75
2005-06-07,39.700001
2005-06-08,39.950001
2005-06-09,39.919998
2005-06-10,40.049999
2005-06-13,40.299999
2005-06-14,40.099998
2005-06-15,39.919998
2005-06-16,39.970001
2005-06-17,40.130001
2005-06-20,40.110001000000004
2005-06-21,40.150002
2005-06-22,40.52
2005-06-23,40.849998
2005-06-24,40.619999
2005-06-27,40.759997999999996
2005-06-28,40.880001
2005-06-29,40.98
2005-06-30,41.310001
2005-07-01,41.82
2005-07-05,41.82
2005-07-06,41.639998999999996
2005-07-07,41.880001
2005-07-08,42.0
2005-07-11,42.330002
2005-07-12,42.599998
2005-07-13,42.549999
2005-07-14,42.259997999999996
2005-07-15,42.34
2005-07-18,42.240002000000004
2005-07-19,42.34
2005-07-20,42.619999
2005-07-21,41.990002000000004
2005-07-22,42.27
2005-07-25,42.049999
2005-07-26,42.150002
2005-07-27,42.029999
2005-07-28,42.349998
2005-07-29,42.5
2005-08-01,42.02
2005-08-02,42.900002
2005-08-03,43.18
2005-08-04,42.849998
2005-08-05,42.0
2005-08-08,41.099998
2005-08-09,41.990002000000004
2005-08-10,42.099998
2005-08-11,42.5
2005-08-12,42.139998999999996
2005-08-15,42.490002000000004
2005-08-16,41.990002000000004
2005-08-17,42.52
2005-08-18,43.439999
2005-08-19,43.5
2005-08-22,44.240002000000004
2005-08-23,44.290001000000004
2005-08-24,44.0
2005-08-25,44.220001
2005-08-26,43.990002000000004
2005-08-29,44.18
2005-08-30,44.25
2005-08-31,44.82
2005-09-01,45.5
2005-09-02,45.139998999999996
2005-09-06,45.18
2005-09-07,45.779999
2005-09-08,44.98
2005-09-09,45.700001
2005-09-12,45.299999
2005-09-13,44.830002
2005-09-14,45.900002
2005-09-15,45.950001
2005-09-16,46.759997999999996
2005-09-19,46.73
2005-09-20,45.919998
2005-09-21,45.490002000000004
2005-09-22,45.349998
2005-09-23,45.5
2005-09-26,45.66
2005-09-27,45.41
2005-09-28,45.990002000000004
2005-09-29,46.799999
2005-09-30,47.060001
2005-10-03,47.490002000000004
2005-10-04,46.459998999999996
2005-10-05,44.869999
2005-10-06,43.43
2005-10-07,43.970001
2005-10-10,43.450001
2005-10-11,43.619999
2005-10-12,43.150002
2005-10-13,42.799999
2005-10-14,42.939999
2005-10-17,43.290001000000004
2005-10-18,42.720001
2005-10-19,42.689999
2005-10-20,41.439999
2005-10-21,41.459998999999996
2005-10-24,42.880001
2005-10-25,43.029999
2005-10-26,42.5
2005-10-27,42.25
2005-10-28,43.040001000000004
2005-10-31,44.299999
2005-11-01,43.150002
2005-11-02,43.0
2005-11-03,43.029999
2005-11-04,42.799999
2005-11-07,42.959998999999996
2005-11-08,43.099998
2005-11-09,43.880001
2005-11-10,43.810001
2005-11-11,43.23
2005-11-14,43.049999
2005-11-15,42.450001
2005-11-16,42.43
2005-11-17,42.599998
2005-11-18,42.34
2005-11-21,43.099998
2005-11-22,43.720001
2005-11-23,43.41
2005-11-25,43.5
2005-11-28,43.52
2005-11-29,44.279999
2005-11-30,43.950001
2005-12-01,44.209998999999996
2005-12-02,44.540001000000004
2005-12-05,44.82
2005-12-06,44.639998999999996
2005-12-07,44.25
2005-12-08,44.990002000000004
2005-12-09,45.509997999999996
2005-12-12,45.02
2005-12-13,45.599998
2005-12-14,46.5
2005-12-15,46.48
2005-12-16,46.57
2005-12-19,45.830002
2005-12-20,45.830002
2005-12-21,45.580002
2005-12-22,45.259997999999996
2005-12-23,45.139998999999996
2005-12-27,44.91
2005-12-28,44.869999
2005-12-29,44.75
2005-12-30,44.84
2006-01-03,46.139998999999996
2006-01-04,45.540001000000004
2006-01-05,46.82
2006-01-06,46.990002000000004
2006-01-09,46.549999
2006-01-10,46.630001
2006-01-11,46.91
2006-01-12,46.700001
2006-01-13,47.220001
2006-01-17,47.599998
2006-01-18,47.560001
2006-01-19,47.68
2006-01-20,47.73
2006-01-23,47.549999
2006-01-24,48.080002
2006-01-25,47.830002
2006-01-26,47.900002
2006-01-27,48.25
2006-01-30,48.16
2006-01-31,48.049999
2006-02-01,48.200001
2006-02-02,47.439999
2006-02-03,47.02
2006-02-06,47.080002
2006-02-07,47.009997999999996
2006-02-08,46.810001
2006-02-09,46.709998999999996
2006-02-10,46.880001
2006-02-13,46.700001
2006-02-14,46.700001
2006-02-15,46.73
2006-02-16,47.209998999999996
2006-02-17,47.860001000000004
2006-02-21,48.450001
2006-02-22,48.720001
2006-02-23,48.5
2006-02-24,48.580002
2006-02-27,48.279999
2006-02-28,47.84
2006-03-01,47.970001
2006-03-02,47.990002000000004
2006-03-03,46.650002
2006-03-06,46.0
2006-03-07,46.299999
2006-03-08,46.139998999999996
2006-03-09,45.810001
2006-03-10,46.509997999999996
2006-03-13,46.639998999999996
2006-03-14,46.950001
2006-03-15,46.830002
2006-03-16,47.240002000000004
2006-03-17,47.23
2006-03-20,46.799999
2006-03-21,46.380001
2006-03-22,46.41
2006-03-23,46.919998
2006-03-24,47.220001
2006-03-27,46.669998
2006-03-28,46.77
2006-03-29,46.709998999999996
2006-03-30,46.529999
2006-03-31,46.459998999999996
2006-04-03,46.5
2006-04-04,46.560001
2006-04-05,47.07
2006-04-06,46.75
2006-04-07,45.880001
2006-04-10,45.549999
2006-04-11,44.68
2006-04-12,45.119999
2006-04-13,44.66
2006-04-17,44.720001
2006-04-18,46.32
2006-04-19,45.709998999999996
2006-04-20,45.799999
2006-04-21,45.900002
2006-04-24,46.130001
2006-04-25,45.5
2006-04-26,45.560001
2006-04-27,46.130001
2006-04-28,46.02
2006-05-01,46.130001
2006-05-02,45.32
2006-05-03,45.240002000000004
2006-05-04,46.0
2006-05-05,46.950001
2006-05-08,46.48
2006-05-09,45.419998
2006-05-10,45.810001
2006-05-11,45.150002
2006-05-12,44.360001000000004
2006-05-15,44.93
2006-05-16,44.380001
2006-05-17,43.369999
2006-05-18,43.650002
2006-05-19,44.040001000000004
2006-05-22,45.299999
2006-05-23,44.799999
2006-05-24,44.84
2006-05-25,45.220001
2006-05-26,45.169998
2006-05-30,44.689999
2006-05-31,44.970001
2006-06-01,45.200001
2006-06-02,46.110001000000004
2006-06-05,45.080002
2006-06-06,44.900002
2006-06-07,44.450001
2006-06-08,44.830002
2006-06-09,44.599998
2006-06-12,44.470001
2006-06-13,43.66
2006-06-14,43.360001000000004
2006-06-15,44.139998999999996
2006-06-16,44.380001
2006-06-19,43.98
2006-06-20,43.669998
2006-06-21,44.459998999999996
2006-06-22,44.169998
2006-06-23,43.860001000000004
2006-06-26,44.169998
2006-06-27,43.799999
2006-06-28,44.84
2006-06-29,45.139998999999996
2006-06-30,45.48
2006-07-03,46.25
2006-07-05,45.93
2006-07-06,45.990002000000004
2006-07-07,46.080002
2006-07-10,45.330002
2006-07-11,45.810001
2006-07-12,45.470001
2006-07-13,45.16
2006-07-14,44.91
2006-07-17,45.009997999999996
2006-07-18,45.209998999999996
2006-07-19,46.689999
2006-07-20,46.700001
2006-07-21,47.02
2006-07-24,47.5
2006-07-25,47.540001000000004
2006-07-26,48.07
2006-07-27,48.080002
2006-07-28,48.470001
2006-07-31,48.259997999999996
2006-08-01,48.57
2006-08-02,47.93
2006-08-03,47.869999
2006-08-04,47.439999
2006-08-07,47.32
2006-08-08,47.310001
2006-08-09,47.650002
2006-08-10,47.200001
2006-08-11,47.040001000000004
2006-08-14,46.93
2006-08-15,47.349998
2006-08-16,47.110001000000004
2006-08-17,47.32
2006-08-18,47.689999
2006-08-21,47.610001000000004
2006-08-22,48.259997999999996
2006-08-23,47.77
2006-08-24,48.119999
2006-08-25,48.41
2006-08-28,49.23
2006-08-29,49.369999
2006-08-30,49.09
2006-08-31,49.720001
2006-09-01,49.700001
2006-09-05,49.139998999999996
2006-09-06,49.139998999999996
2006-09-07,49.349998
2006-09-08,49.860001000000004
2006-09-11,49.669998
2006-09-12,49.830002
2006-09-13,49.169998
2006-09-14,48.919998
2006-09-15,49.470001
2006-09-18,48.709998999999996
2006-09-19,48.98
2006-09-20,49.09
2006-09-21,48.939999
2006-09-22,48.790001000000004
2006-09-25,49.970001
2006-09-26,49.720001
2006-09-27,50.470001
2006-09-28,50.75
2006-09-29,50.25
2006-10-02,50.560001
2006-10-03,51.34
2006-10-04,51.450001
2006-10-05,51.599998
2006-10-06,51.259997999999996
2006-10-09,51.299999
2006-10-10,51.630001
2006-10-11,51.619999
2006-10-12,52.23
2006-10-13,52.25
2006-10-16,52.779999
2006-10-17,53.049999
2006-10-18,53.509997999999996
2006-10-19,53.43
2006-10-20,53.810001
2006-10-23,53.439999
2006-10-24,53.240002000000004
2006-10-25,53.439999
2006-10-26,53.57
2006-10-27,53.099998
2006-10-30,52.91
2006-10-31,53.040001000000004
2006-11-01,53.119999
2006-11-02,53.18
2006-11-03,52.57
2006-11-06,52.110001000000004
2006-11-07,52.16
2006-11-08,52.73
2006-11-09,53.119999
2006-11-10,53.889998999999996
2006-11-13,54.299999
2006-11-14,54.400002
2006-11-15,54.349998
2006-11-16,54.830002
2006-11-17,54.59
2006-11-20,54.91
2006-11-21,54.720001
2006-11-22,54.75
2006-11-24,54.509997999999996
2006-11-27,53.740002000000004
2006-11-28,54.400002
2006-11-29,55.18
2006-11-30,54.5
2006-12-01,55.049999
2006-12-04,55.639998999999996
2006-12-05,56.080002
2006-12-06,56.099998
2006-12-07,55.849998
2006-12-08,55.639998999999996
2006-12-11,55.830002
2006-12-12,56.360001000000004
2006-12-13,56.360001000000004
2006-12-14,56.779999
2006-12-15,56.75
2006-12-18,56.41
2006-12-19,56.139998999999996
2006-12-20,55.529999
2006-12-21,55.18
2006-12-22,55.209998999999996
2006-12-26,55.290001000000004
2006-12-27,56.150002
2006-12-28,56.330002
2006-12-29,56.040001000000004
2007-01-03,56.77
2007-01-04,56.27
2007-01-05,55.189999
2007-01-08,54.990002000000004
2007-01-09,55.630001
2007-01-10,55.630001
2007-01-11,55.790001000000004
2007-01-12,55.48
2007-01-16,56.23
2007-01-17,55.900002
2007-01-18,55.73
2007-01-19,55.950001
2007-01-22,56.380001
2007-01-23,57.349998
2007-01-24,58.0
2007-01-25,57.349998
2007-01-26,57.299999
2007-01-29,56.849998
2007-01-30,57.029999
2007-01-31,57.380001
2007-02-01,57.709998999999996
2007-02-02,57.790001000000004
2007-02-05,58.209998999999996
2007-02-06,59.290001000000004
2007-02-07,60.130001
2007-02-08,60.639998999999996
2007-02-09,60.369999
2007-02-12,60.25
2007-02-13,60.700001
2007-02-14,60.900002
2007-02-15,60.450001
2007-02-16,60.450001
2007-02-20,60.619999
2007-02-21,60.360001000000004
2007-02-22,60.450001
2007-02-23,60.599998
2007-02-26,61.549999
2007-02-27,60.400002
2007-02-28,60.049999
2007-03-01,60.150002
2007-03-02,59.330002
2007-03-05,58.139998999999996
2007-03-06,59.389998999999996
2007-03-07,59.580002
2007-03-08,59.880001
2007-03-09,59.849998
2007-03-12,60.639998999999996
2007-03-13,59.610001000000004
2007-03-14,60.139998999999996
2007-03-15,60.560001
2007-03-16,60.16
2007-03-19,60.84
2007-03-20,61.110001000000004
2007-03-21,61.799999
2007-03-22,61.860001000000004
2007-03-23,61.990002000000004
2007-03-26,62.200001
2007-03-27,62.259997999999996
2007-03-28,61.91
2007-03-29,61.43
2007-03-30,61.009997999999996
2007-04-02,61.939999
2007-04-03,61.82
2007-04-04,61.59
2007-04-05,61.400002
2007-04-09,62.25
2007-04-10,62.91
2007-04-11,63.650002
2007-04-12,64.32
2007-04-13,63.849998
2007-04-16,64.120003
2007-04-17,64.449997
2007-04-18,63.799999
2007-04-19,63.619999
2007-04-20,64.260002
2007-04-23,64.82
2007-04-24,65.510002
2007-04-25,66.290001
2007-04-26,64.809998
2007-04-27,64.129997
2007-04-30,63.48
2007-05-01,63.740002000000004
2007-05-02,63.240002000000004
2007-05-03,63.509997999999996
2007-05-04,63.029999
2007-05-07,62.73
2007-05-08,62.450001
2007-05-09,62.310001
2007-05-10,61.900002
2007-05-11,62.130001
2007-05-14,62.02
2007-05-15,62.5
2007-05-16,63.150002
2007-05-17,63.240002000000004
2007-05-18,64.050003
2007-05-21,64.32
2007-05-22,64.5
2007-05-23,64.519997
2007-05-24,62.209998999999996
2007-05-25,61.880001
2007-05-29,61.689999
2007-05-30,61.880001
2007-05-31,61.32
2007-06-01,61.360001000000004
2007-06-04,61.560001
2007-06-05,60.240002000000004
2007-06-06,59.43
2007-06-07,57.150002
2007-06-08,59.099998
2007-06-11,59.290001000000004
2007-06-12,58.34
2007-06-13,59.23
2007-06-14,59.200001
2007-06-15,59.799999
2007-06-18,58.950001
2007-06-19,62.029999
2007-06-20,60.310001
2007-06-21,60.48
2007-06-22,58.849998
2007-06-25,59.029999
2007-06-26,58.43
2007-06-27,59.07
2007-06-28,58.93
2007-06-29,59.23
2007-07-02,60.439999
2007-07-03,60.259997999999996
2007-07-05,59.619999
2007-07-06,59.299999
2007-07-09,60.740002000000004
2007-07-10,59.310001
2007-07-11,58.25
2007-07-12,58.619999
2007-07-13,58.810001
2007-07-16,58.400002
2007-07-17,58.040001000000004
2007-07-18,57.889998999999996
2007-07-19,59.68
2007-07-20,58.709998999999996
2007-07-23,58.52
2007-07-24,56.669998
2007-07-25,56.900002
2007-07-26,54.540001000000004
2007-07-27,53.099998
2007-07-30,53.150002
2007-07-31,52.720001
2007-08-01,54.849998
2007-08-02,56.349998
2007-08-03,53.93
2007-08-06,55.689999
2007-08-07,56.119999
2007-08-08,56.139998999999996
2007-08-09,53.599998
2007-08-10,53.48
2007-08-13,54.700001
2007-08-14,53.279999
2007-08-15,52.209998999999996
2007-08-16,52.630001
2007-08-17,53.68
2007-08-20,54.0
2007-08-21,53.860001000000004
2007-08-22,54.130001
2007-08-23,54.529999
2007-08-24,55.970001
2007-08-27,53.939999
2007-08-28,53.599998
2007-08-29,54.869999
2007-08-30,54.560001
2007-08-31,55.029999
2007-09-04,55.349998
2007-09-05,54.490002000000004
2007-09-06,54.860001000000004
2007-09-07,54.509997999999996
2007-09-10,55.029999
2007-09-11,56.23
2007-09-12,56.080002
2007-09-13,55.849998
2007-09-14,56.290001000000004
2007-09-17,56.509997999999996
2007-09-18,58.259997999999996
2007-09-19,59.450001
2007-09-20,59.130001
2007-09-21,59.84
2007-09-24,59.25
2007-09-25,58.700001
2007-09-26,59.0
2007-09-27,58.900002
