Date,LNC
1990-11-02,8.625
1990-11-05,8.65625
1990-11-06,8.65625
1990-11-07,8.5
1990-11-08,8.5
1990-11-09,8.71875
1990-11-12,9.375
1990-11-13,9.625
1990-11-14,9.65625
1990-11-15,9.5
1990-11-16,9.5
1990-11-19,9.46875
1990-11-20,9.3125
1990-11-21,9.1875
1990-11-23,9.3125
1990-11-26,9.375
1990-11-27,9.4375
1990-11-28,9.75
1990-11-29,9.90625
1990-11-30,10.3125
1990-12-03,10.5
1990-12-04,10.875
1990-12-05,10.90625
1990-12-06,10.4375
1990-12-07,10.5
1990-12-10,10.5
1990-12-11,10.25
1990-12-12,10.3125
1990-12-13,10.28125
1990-12-14,10.0625
1990-12-17,9.9375
1990-12-18,10.5
1990-12-19,10.125
1990-12-20,10.03125
1990-12-21,10.09375
1990-12-24,10.0625
1990-12-26,10.125
1990-12-27,10.375
1990-12-28,10.46875
1990-12-31,10.75
1991-01-02,10.25
1991-01-03,9.9375
1991-01-04,9.875
1991-01-07,9.8125
1991-01-08,9.875
1991-01-09,9.65625
1991-01-10,9.65625
1991-01-11,9.90625
1991-01-14,9.75
1991-01-15,9.65625
1991-01-16,9.625
1991-01-17,10.0
1991-01-18,10.3125
1991-01-21,10.375
1991-01-22,10.21875
1991-01-23,10.0
1991-01-24,10.25
1991-01-25,10.5625
1991-01-28,10.65625
1991-01-29,10.625
1991-01-30,10.96875
1991-01-31,11.25
1991-02-01,11.25
1991-02-04,11.75
1991-02-05,12.28125
1991-02-06,12.5625
1991-02-07,12.96875
1991-02-08,12.625
1991-02-11,12.5625
1991-02-12,12.71875
1991-02-13,12.65625
1991-02-14,12.3125
1991-02-15,12.625
1991-02-19,12.5
1991-02-20,12.3125
1991-02-21,12.1875
1991-02-22,12.3125
1991-02-25,12.4375
1991-02-26,12.15625
1991-02-27,12.46875
1991-02-28,12.25
1991-03-01,12.375
1991-03-04,12.15625
1991-03-05,12.5
1991-03-06,12.3125
1991-03-07,12.375
1991-03-08,12.4375
1991-03-11,12.65625
1991-03-12,12.65625
1991-03-13,12.75
1991-03-14,12.46875
1991-03-15,12.5
1991-03-18,12.71875
1991-03-19,12.46875
1991-03-20,12.21875
1991-03-21,12.40625
1991-03-22,12.625
1991-03-25,12.8125
1991-03-26,12.84375
1991-03-27,12.90625
1991-03-28,12.78125
1991-04-01,12.375
1991-04-02,12.875
1991-04-03,12.75
1991-04-04,13.03125
1991-04-05,13.21875
1991-04-08,13.3125
1991-04-09,13.15625
1991-04-10,12.6875
1991-04-11,12.75
1991-04-12,13.03125
1991-04-15,13.0625
1991-04-16,13.46875
1991-04-17,13.6875
1991-04-18,13.625
1991-04-19,13.46875
1991-04-22,13.75
1991-04-23,13.5
1991-04-24,13.40625
1991-04-25,13.03125
1991-04-26,12.78125
1991-04-29,12.46875
1991-04-30,12.21875
1991-05-01,12.8125
1991-05-02,12.53125
1991-05-03,12.5
1991-05-06,12.59375
1991-05-07,12.40625
1991-05-08,12.25
1991-05-09,12.4375
1991-05-10,12.1875
1991-05-13,12.21875
1991-05-14,11.875
1991-05-15,11.6875
1991-05-16,11.875
1991-05-17,11.75
1991-05-20,11.65625
1991-05-21,11.75
1991-05-22,11.625
1991-05-23,11.53125
1991-05-24,12.09375
1991-05-28,12.34375
1991-05-29,12.28125
1991-05-30,12.1875
1991-05-31,12.21875
1991-06-03,12.15625
1991-06-04,12.1875
1991-06-05,11.96875
1991-06-06,11.84375
1991-06-07,11.75
1991-06-10,11.59375
1991-06-11,11.6875
1991-06-12,11.5625
1991-06-13,11.625
1991-06-14,11.78125
1991-06-17,11.78125
1991-06-18,11.6875
1991-06-19,11.625
1991-06-20,11.75
1991-06-21,11.6875
1991-06-24,11.53125
1991-06-25,11.5
1991-06-26,11.5625
1991-06-27,11.53125
1991-06-28,11.46875
1991-07-01,11.59375
1991-07-02,11.625
1991-07-03,11.375
1991-07-05,11.46875
1991-07-08,11.6875
1991-07-09,11.625
1991-07-10,11.4375
1991-07-11,11.5
1991-07-12,11.6875
1991-07-15,11.75
1991-07-16,11.78125
1991-07-17,11.8125
1991-07-18,12.09375
1991-07-19,11.90625
1991-07-22,11.96875
1991-07-23,12.03125
1991-07-24,11.875
1991-07-25,11.9375
1991-07-26,11.75
1991-07-29,11.625
1991-07-30,11.53125
1991-07-31,11.40625
1991-08-01,11.4375
1991-08-02,11.53125
1991-08-05,11.46875
1991-08-06,11.78125
1991-08-07,11.625
1991-08-08,11.6875
1991-08-09,11.375
1991-08-12,11.40625
1991-08-13,11.4375
1991-08-14,11.46875
1991-08-15,11.5625
1991-08-16,11.84375
1991-08-19,11.875
1991-08-20,12.0
1991-08-21,12.3125
1991-08-22,12.1875
1991-08-23,12.15625
1991-08-26,12.28125
1991-08-27,12.34375
1991-08-28,12.40625
1991-08-29,12.375
1991-08-30,12.4375
1991-09-03,12.3125
1991-09-04,12.3125
1991-09-05,12.40625
1991-09-06,12.3125
1991-09-09,12.25
1991-09-10,12.0625
1991-09-11,12.0
1991-09-12,11.96875
1991-09-13,11.75
1991-09-16,11.90625
1991-09-17,11.78125
1991-09-18,11.9375
1991-09-19,12.40625
1991-09-20,12.375
1991-09-23,12.0
1991-09-24,12.0
1991-09-25,11.9375
1991-09-26,11.9375
1991-09-27,12.0625
1991-09-30,12.28125
1991-10-01,11.90625
1991-10-02,12.03125
1991-10-03,12.0625
1991-10-04,12.0
1991-10-07,11.96875
1991-10-08,11.9375
1991-10-09,11.875
1991-10-10,11.9375
1991-10-11,12.0
1991-10-14,12.3125
1991-10-15,12.34375
1991-10-16,12.25
1991-10-17,12.4375
1991-10-18,12.46875
1991-10-21,12.46875
1991-10-22,12.65625
1991-10-23,12.65625
1991-10-24,12.59375
1991-10-25,12.5
1991-10-28,12.6875
1991-10-29,12.6875
1991-10-30,12.9375
1991-10-31,13.15625
1991-11-01,13.03125
1991-11-04,13.15625
1991-11-05,13.125
1991-11-06,13.15625
1991-11-07,13.15625
1991-11-08,13.21875
1991-11-11,13.4375
1991-11-12,13.5
1991-11-13,13.59375
1991-11-14,13.59375
1991-11-15,13.03125
1991-11-18,13.0625
1991-11-19,12.9375
1991-11-20,13.0625
1991-11-21,13.28125
1991-11-22,12.96875
1991-11-25,13.0
1991-11-26,13.09375
1991-11-27,12.9375
1991-11-29,12.96875
1991-12-02,13.09375
1991-12-03,13.0
1991-12-04,13.0625
1991-12-05,12.9375
1991-12-06,12.90625
1991-12-09,12.625
1991-12-10,12.6875
1991-12-11,12.5
1991-12-12,12.75
1991-12-13,12.78125
1991-12-16,12.5625
1991-12-17,12.59375
1991-12-18,12.59375
1991-12-19,12.625
1991-12-20,12.65625
1991-12-23,12.8125
1991-12-24,13.03125
1991-12-26,13.03125
1991-12-27,13.15625
1991-12-30,13.4375
1991-12-31,13.6875
1992-01-02,13.5
1992-01-03,13.78125
1992-01-06,13.46875
1992-01-07,14.0625
1992-01-08,14.09375
1992-01-09,14.46875
1992-01-10,14.46875
1992-01-13,14.375
1992-01-14,14.6875
1992-01-15,14.6875
1992-01-16,14.875
1992-01-17,14.90625
1992-01-20,14.9375
1992-01-21,14.9375
1992-01-22,15.09375
1992-01-23,15.0
1992-01-24,14.71875
1992-01-27,14.5625
1992-01-28,14.75
1992-01-29,14.46875
1992-01-30,14.5625
1992-01-31,14.40625
1992-02-03,14.3125
1992-02-04,14.5
1992-02-05,14.375
1992-02-06,14.1875
1992-02-07,14.0625
1992-02-10,14.15625
1992-02-11,14.125
1992-02-12,14.125
1992-02-13,14.375
1992-02-14,14.21875
1992-02-18,13.84375
1992-02-19,14.125
1992-02-20,14.03125
1992-02-21,13.96875
1992-02-24,14.0
1992-02-25,14.125
1992-02-26,14.1875
1992-02-27,14.125
1992-02-28,14.0625
1992-03-02,14.03125
1992-03-03,14.0
1992-03-04,14.03125
1992-03-05,14.0625
1992-03-06,14.03125
1992-03-09,14.0625
1992-03-10,14.0625
1992-03-11,14.09375
1992-03-12,14.1875
1992-03-13,14.21875
1992-03-16,14.125
1992-03-17,14.1875
1992-03-18,14.03125
1992-03-19,14.03125
1992-03-20,14.1875
1992-03-23,14.03125
1992-03-24,14.03125
1992-03-25,14.125
1992-03-26,14.1875
1992-03-27,14.03125
1992-03-30,14.1875
1992-03-31,14.03125
1992-04-01,14.125
1992-04-02,14.125
1992-04-03,13.8125
1992-04-06,13.5625
1992-04-07,13.375
1992-04-08,13.34375
1992-04-09,13.4375
1992-04-10,13.625
1992-04-13,13.46875
1992-04-14,13.71875
1992-04-15,13.78125
1992-04-16,13.625
1992-04-20,13.3125
1992-04-21,13.15625
1992-04-22,13.03125
1992-04-23,12.90625
1992-04-24,12.625
1992-04-27,12.78125
1992-04-28,13.03125
1992-04-29,13.3125
1992-04-30,13.28125
1992-05-01,13.125
1992-05-04,13.53125
1992-05-05,13.5
1992-05-06,13.59375
1992-05-07,13.71875
1992-05-08,13.71875
1992-05-11,13.8125
1992-05-12,13.9375
1992-05-13,13.8125
1992-05-14,13.78125
1992-05-15,13.875
1992-05-18,14.5
1992-05-19,14.75
1992-05-20,14.5625
1992-05-21,14.3125
1992-05-22,14.3125
1992-05-26,14.375
1992-05-27,14.34375
1992-05-28,14.5
1992-05-29,14.375
1992-06-01,14.5
1992-06-02,14.75
1992-06-03,14.65625
1992-06-04,14.53125
1992-06-05,14.78125
1992-06-08,14.84375
1992-06-09,14.96875
1992-06-10,15.125
1992-06-11,15.1875
1992-06-12,15.0625
1992-06-15,14.9375
1992-06-16,14.90625
1992-06-17,14.6875
1992-06-18,14.8125
1992-06-19,14.875
1992-06-22,15.09375
1992-06-23,15.34375
1992-06-24,15.3125
1992-06-25,15.4375
1992-06-26,15.28125
1992-06-29,15.375
1992-06-30,15.375
1992-07-01,15.40625
1992-07-02,15.375
1992-07-06,15.46875
1992-07-07,15.46875
1992-07-08,15.625
1992-07-09,15.78125
1992-07-10,15.90625
1992-07-13,15.75
1992-07-14,15.6875
1992-07-15,15.84375
1992-07-16,15.75
1992-07-17,15.78125
1992-07-20,15.71875
1992-07-21,15.75
1992-07-22,15.84375
1992-07-23,15.96875
1992-07-24,15.78125
1992-07-27,15.9375
1992-07-28,15.96875
1992-07-29,16.03125
1992-07-30,16.25
1992-07-31,16.15625
1992-08-03,16.375
1992-08-04,16.4375
1992-08-05,16.21875
1992-08-06,16.09375
1992-08-07,15.78125
1992-08-10,15.59375
1992-08-11,15.8125
1992-08-12,15.8125
1992-08-13,15.65625
1992-08-14,15.78125
1992-08-17,15.625
1992-08-18,15.65625
1992-08-19,15.59375
1992-08-20,15.75
1992-08-21,15.78125
1992-08-24,15.75
1992-08-25,15.6875
1992-08-26,15.65625
1992-08-27,15.5
1992-08-28,15.53125
1992-08-31,15.46875
1992-09-01,15.46875
1992-09-02,15.4375
1992-09-03,15.34375
1992-09-04,15.3125
1992-09-08,15.375
1992-09-09,15.5625
1992-09-10,15.65625
1992-09-11,15.9375
1992-09-14,15.96875
1992-09-15,16.0
1992-09-16,16.28125
1992-09-17,16.34375
1992-09-18,16.4375
1992-09-21,16.40625
1992-09-22,16.34375
1992-09-23,16.28125
1992-09-24,16.65625
1992-09-25,16.625
1992-09-28,16.625
1992-09-29,16.53125
1992-09-30,16.6875
1992-10-01,16.875
1992-10-02,16.65625
1992-10-05,16.21875
1992-10-06,16.09375
1992-10-07,16.0
1992-10-08,16.0
1992-10-09,15.96875
1992-10-12,16.09375
1992-10-13,16.1875
1992-10-14,16.1875
1992-10-15,16.21875
1992-10-16,16.3125
1992-10-19,16.375
1992-10-20,16.4375
1992-10-21,16.625
1992-10-22,16.6875
1992-10-23,16.6875
1992-10-26,16.53125
1992-10-27,16.65625
1992-10-28,16.59375
1992-10-29,16.78125
1992-10-30,16.75
1992-11-02,16.6875
1992-11-03,17.03125
1992-11-04,16.875
1992-11-05,16.875
1992-11-06,16.78125
1992-11-09,17.0625
1992-11-10,17.34375
1992-11-11,17.53125
1992-11-12,17.28125
1992-11-13,17.46875
1992-11-16,17.21875
1992-11-17,17.09375
1992-11-18,17.34375
1992-11-19,17.34375
1992-11-20,17.65625
1992-11-23,17.46875
1992-11-24,17.5
1992-11-25,17.59375
1992-11-27,17.65625
1992-11-30,17.53125
1992-12-01,17.59375
1992-12-02,17.71875
1992-12-03,17.9375
1992-12-04,18.1875
1992-12-07,18.34375
1992-12-08,18.59375
1992-12-09,18.4375
1992-12-10,18.53125
1992-12-11,17.96875
1992-12-14,18.21875
1992-12-15,18.28125
1992-12-16,18.125
1992-12-17,18.34375
1992-12-18,18.53125
1992-12-21,18.65625
1992-12-22,18.875
1992-12-23,18.8125
1992-12-24,18.84375
1992-12-28,18.6875
1992-12-29,18.875
1992-12-30,18.71875
1992-12-31,18.5
1993-01-04,18.0
1993-01-05,17.8125
1993-01-06,18.0
1993-01-07,17.875
1993-01-08,17.75
1993-01-11,18.1875
1993-01-12,18.15625
1993-01-13,18.15625
1993-01-14,18.0
1993-01-15,18.21875
1993-01-18,18.15625
1993-01-19,18.125
1993-01-20,18.34375
1993-01-21,18.34375
1993-01-22,18.125
1993-01-25,17.9375
1993-01-26,17.75
1993-01-27,17.84375
1993-01-28,18.125
1993-01-29,18.21875
1993-02-01,18.125
1993-02-02,18.1875
1993-02-03,18.8125
1993-02-04,19.03125
1993-02-05,18.84375
1993-02-08,19.09375
1993-02-09,18.625
1993-02-10,18.4375
1993-02-11,18.90625
1993-02-12,18.90625
1993-02-16,18.25
1993-02-17,18.25
1993-02-18,17.875
1993-02-19,18.09375
1993-02-22,18.125
1993-02-23,17.375
1993-02-24,17.875
1993-02-25,18.40625
1993-02-26,18.3125
1993-03-01,18.3125
1993-03-02,18.53125
1993-03-03,18.6875
1993-03-04,19.0
1993-03-05,18.8125
1993-03-08,19.0
1993-03-09,19.40625
1993-03-10,19.21875
1993-03-11,19.125
1993-03-12,19.0625
1993-03-15,19.21875
1993-03-16,19.40625
1993-03-17,19.34375
1993-03-18,19.4375
1993-03-19,19.75
1993-03-22,19.40625
1993-03-23,19.625
1993-03-24,19.90625
1993-03-25,19.9375
1993-03-26,19.875
1993-03-29,20.15625
1993-03-30,20.09375
1993-03-31,20.1875
1993-04-01,20.21875
1993-04-02,20.0
1993-04-05,19.96875
1993-04-06,20.4375
1993-04-07,20.4375
1993-04-08,20.25
1993-04-12,20.78125
1993-04-13,20.71875
1993-04-14,20.5
1993-04-15,20.59375
1993-04-16,20.5625
1993-04-19,20.53125
1993-04-20,20.625
1993-04-21,20.0
1993-04-22,20.0
1993-04-23,20.03125
1993-04-26,19.5
1993-04-27,19.65625
1993-04-28,19.75
1993-04-29,19.9375
1993-04-30,20.03125
1993-05-03,19.84375
1993-05-04,19.6875
1993-05-05,19.5625
1993-05-06,19.75
1993-05-07,19.84375
1993-05-10,19.8125
1993-05-11,19.875
1993-05-12,19.875
1993-05-13,19.875
1993-05-14,19.9375
1993-05-17,19.9375
1993-05-18,19.5
1993-05-19,19.78125
1993-05-20,19.75
1993-05-21,19.8125
1993-05-24,19.78125
1993-05-25,19.6875
1993-05-26,19.6875
1993-05-27,19.75
1993-05-28,19.4375
1993-06-01,19.5625
1993-06-02,19.40625
1993-06-03,19.21875
1993-06-04,19.1875
1993-06-07,19.25
1993-06-08,19.21875
1993-06-09,19.125
1993-06-10,19.03125
1993-06-11,18.75
1993-06-14,18.5625
1993-06-15,18.6875
1993-06-16,18.71875
1993-06-17,18.8125
1993-06-18,18.6875
1993-06-21,18.75
1993-06-22,18.9375
1993-06-23,18.78125
1993-06-24,19.1875
1993-06-25,19.15625
1993-06-28,19.3125
1993-06-29,19.625
1993-06-30,19.4375
1993-07-01,19.5625
1993-07-02,19.1875
1993-07-06,18.75
1993-07-07,19.0
1993-07-08,19.4375
1993-07-09,19.25
1993-07-12,19.6875
1993-07-13,19.625
1993-07-14,19.75
1993-07-15,19.5625
1993-07-16,19.5625
1993-07-19,19.625
1993-07-20,19.25
1993-07-21,19.5
1993-07-22,19.25
1993-07-23,19.3125
1993-07-26,19.25
1993-07-27,19.0
1993-07-28,19.0
1993-07-29,20.1875
1993-07-30,19.9375
1993-08-02,21.75
1993-08-03,21.625
1993-08-04,21.625
1993-08-05,21.75
1993-08-06,21.75
1993-08-09,21.9375
1993-08-10,22.4375
1993-08-11,22.5
1993-08-12,22.6875
1993-08-13,22.8125
1993-08-16,22.8125
1993-08-17,22.4375
1993-08-18,22.25
1993-08-19,22.875
1993-08-20,22.875
1993-08-23,22.9375
1993-08-24,23.25
1993-08-25,22.8125
1993-08-26,22.8125
1993-08-27,22.9375
1993-08-30,22.625
1993-08-31,23.3125
1993-09-01,23.0625
1993-09-02,23.375
1993-09-03,23.5625
1993-09-07,23.6875
1993-09-08,23.1875
1993-09-09,23.0
1993-09-10,23.3125
1993-09-13,23.625
1993-09-14,23.5625
1993-09-15,23.6875
1993-09-16,23.8125
1993-09-17,23.875
1993-09-20,23.5625
1993-09-21,23.1875
1993-09-22,23.25
1993-09-23,23.375
1993-09-24,23.3125
1993-09-27,23.5
1993-09-28,23.4375
1993-09-29,23.4375
1993-09-30,23.375
1993-10-01,23.1875
1993-10-04,23.0
1993-10-05,23.3125
1993-10-06,23.1875
1993-10-07,23.125
1993-10-08,23.3125
1993-10-11,23.375
1993-10-12,23.5
1993-10-13,23.5
1993-10-14,23.6875
1993-10-15,23.8125
1993-10-18,24.0
1993-10-19,23.9375
1993-10-20,23.5
1993-10-21,23.625
1993-10-22,23.6875
1993-10-25,23.4375
1993-10-26,23.4375
1993-10-27,23.1875
1993-10-28,22.875
1993-10-29,22.75
1993-11-01,22.6875
1993-11-02,22.25
1993-11-03,21.0
1993-11-04,21.25
1993-11-05,21.8125
1993-11-08,22.125
1993-11-09,21.625
1993-11-10,21.625
1993-11-11,21.375
1993-11-12,21.5625
1993-11-15,21.5625
1993-11-16,21.875
1993-11-17,21.6875
1993-11-18,21.875
1993-11-19,21.3125
1993-11-22,20.9375
1993-11-23,20.875
1993-11-24,21.0625
1993-11-26,21.375
1993-11-29,21.75
1993-11-30,21.75
1993-12-01,21.6875
1993-12-02,22.1875
1993-12-03,22.125
1993-12-06,21.8125
1993-12-07,21.625
1993-12-08,21.75
1993-12-09,21.6875
1993-12-10,21.375
1993-12-13,21.5
1993-12-14,21.4375
1993-12-15,21.4375
1993-12-16,21.3125
1993-12-17,21.75
1993-12-20,21.375
1993-12-21,21.4375
1993-12-22,21.375
1993-12-23,21.375
1993-12-27,21.5
1993-12-28,21.375
1993-12-29,21.625
1993-12-30,21.5
1993-12-31,21.75
1994-01-03,22.125
1994-01-04,22.0
1994-01-05,21.4375
1994-01-06,21.25
1994-01-07,20.875
1994-01-10,21.125
1994-01-11,20.875
1994-01-12,21.3125
1994-01-13,20.75
1994-01-14,20.9375
1994-01-17,20.75
1994-01-18,20.625
1994-01-19,20.9375
1994-01-20,20.9375
1994-01-21,20.5625
1994-01-24,20.5625
1994-01-25,20.5
1994-01-26,20.75
1994-01-27,20.5
1994-01-28,20.75
1994-01-31,21.25
1994-02-01,20.875
1994-02-02,20.6875
1994-02-03,20.1875
1994-02-04,20.1875
1994-02-07,19.75
1994-02-08,19.6875
1994-02-09,19.875
1994-02-10,19.5
1994-02-11,19.5
1994-02-14,19.6875
1994-02-15,20.25
1994-02-16,20.625
1994-02-17,20.375
1994-02-18,20.1875
1994-02-22,20.4375
1994-02-23,20.1875
1994-02-24,20.25
1994-02-25,20.3125
1994-02-28,20.375
1994-03-01,20.3125
1994-03-02,20.5625
1994-03-03,20.6875
1994-03-04,20.3125
1994-03-07,20.3125
1994-03-08,20.375
1994-03-09,20.6875
1994-03-10,20.5
1994-03-11,20.8125
1994-03-14,20.6875
1994-03-15,21.5
1994-03-16,21.3125
1994-03-17,20.9375
1994-03-18,21.3125
1994-03-21,21.0625
1994-03-22,21.25
1994-03-23,20.8125
1994-03-24,21.0
1994-03-25,20.9375
1994-03-28,20.125
1994-03-29,19.6875
1994-03-30,19.625
1994-03-31,20.125
1994-04-04,18.9375
1994-04-05,19.5
1994-04-06,19.9375
1994-04-07,19.8125
1994-04-08,19.125
1994-04-11,19.0
1994-04-12,18.875
1994-04-13,19.25
1994-04-14,19.0
1994-04-15,18.4375
1994-04-18,19.9375
1994-04-19,19.5
1994-04-20,19.0625
1994-04-21,19.0
1994-04-22,18.4375
1994-04-25,18.8125
1994-04-26,18.5625
1994-04-28,19.0625
1994-04-29,19.0625
1994-05-02,19.1875
1994-05-03,19.5
1994-05-04,19.3125
1994-05-05,19.9375
1994-05-06,19.9375
1994-05-09,19.625
1994-05-10,19.5625
1994-05-11,19.625
1994-05-12,19.6875
1994-05-13,19.6875
1994-05-16,19.6875
1994-05-17,20.375
1994-05-18,20.0
1994-05-19,20.25
1994-05-20,20.3125
1994-05-23,20.0
1994-05-24,20.125
1994-05-25,20.4375
1994-05-26,20.3125
1994-05-27,20.0625
1994-05-31,20.6875
1994-06-01,20.75
1994-06-02,21.0
1994-06-03,21.25
1994-06-06,21.6875
1994-06-07,21.1875
1994-06-08,21.5
1994-06-09,21.125
1994-06-10,21.125
1994-06-13,21.1875
1994-06-14,21.25
1994-06-15,21.3125
1994-06-16,21.75
1994-06-17,21.3125
1994-06-20,21.1875
1994-06-21,21.3125
1994-06-22,21.5
1994-06-23,21.25
1994-06-24,20.875
1994-06-27,20.75
1994-06-28,21.0
1994-06-29,21.1875
1994-06-30,21.1875
1994-07-01,21.0
1994-07-05,20.875
1994-07-06,20.875
1994-07-07,21.25
1994-07-08,20.9375
1994-07-11,20.625
1994-07-12,20.3125
1994-07-13,20.375
1994-07-14,21.125
1994-07-15,21.625
1994-07-18,21.4375
1994-07-19,21.8125
1994-07-20,21.75
1994-07-21,21.375
1994-07-22,21.4375
1994-07-25,21.4375
1994-07-26,19.125
1994-07-27,19.3125
1994-07-28,18.625
1994-07-29,18.8125
1994-08-01,18.9375
1994-08-02,18.875
1994-08-03,18.875
1994-08-04,18.75
1994-08-05,18.5
1994-08-08,18.4375
1994-08-09,18.3125
1994-08-10,18.3125
1994-08-11,17.875
1994-08-12,18.0
1994-08-15,17.9375
1994-08-16,17.9375
1994-08-17,18.0
1994-08-18,18.125
1994-08-19,18.3125
1994-08-22,18.5625
1994-08-23,18.625
1994-08-24,18.9375
1994-08-25,19.25
1994-08-26,19.75
1994-08-29,19.625
1994-08-30,19.375
1994-08-31,19.25
1994-09-01,19.625
1994-09-02,19.375
1994-09-06,19.1875
1994-09-07,19.125
1994-09-08,19.125
1994-09-09,18.8125
1994-09-12,18.9375
1994-09-13,18.8125
1994-09-14,18.8125
1994-09-15,19.0
1994-09-16,19.0
1994-09-19,18.875
1994-09-20,18.25
1994-09-21,18.0
1994-09-22,18.0
1994-09-23,18.0625
1994-09-26,18.375
1994-09-27,18.3125
1994-09-28,18.375
1994-09-29,18.25
1994-09-30,18.6875
1994-10-03,18.625
1994-10-04,18.0625
1994-10-05,17.75
1994-10-06,17.6875
1994-10-07,17.625
1994-10-10,17.875
1994-10-11,18.1875
1994-10-12,18.1875
1994-10-13,18.3125
1994-10-14,18.125
1994-10-17,17.875
1994-10-18,17.8125
1994-10-19,17.875
1994-10-20,17.75
1994-10-21,17.75
1994-10-24,17.5625
1994-10-25,17.5
1994-10-26,17.3125
1994-10-27,17.5
1994-10-28,17.8125
1994-10-31,18.125
1994-11-01,18.5
1994-11-02,18.75
1994-11-03,18.875
1994-11-04,18.6875
1994-11-07,18.6875
1994-11-08,18.5625
1994-11-09,18.5625
1994-11-10,18.5
1994-11-11,18.5
1994-11-14,18.4375
1994-11-15,18.625
1994-11-16,18.375
1994-11-17,18.4375
1994-11-18,18.375
1994-11-21,18.4375
1994-11-22,18.25
1994-11-23,18.0
1994-11-25,18.0625
1994-11-28,18.5625
1994-11-29,19.125
1994-11-30,19.4375
1994-12-01,19.375
1994-12-02,19.1875
1994-12-05,19.125
1994-12-06,19.0
1994-12-07,18.875
1994-12-08,18.75
1994-12-09,18.5625
1994-12-12,18.375
1994-12-13,17.5625
1994-12-14,18.0
1994-12-15,17.8125
1994-12-16,17.8125
1994-12-19,17.9375
1994-12-20,18.0
1994-12-21,17.875
1994-12-22,17.8125
1994-12-23,17.75
1994-12-27,17.75
1994-12-28,17.875
1994-12-29,17.6875
1994-12-30,17.5
1995-01-03,17.8125
1995-01-04,17.6875
1995-01-05,17.625
1995-01-06,17.625
1995-01-09,17.375
1995-01-10,17.375
1995-01-11,17.6875
1995-01-12,17.875
1995-01-13,17.8125
1995-01-16,17.9375
1995-01-17,18.0
1995-01-18,17.875
1995-01-19,17.875
1995-01-20,17.875
1995-01-23,17.8125
1995-01-24,17.8125
1995-01-25,17.75
1995-01-26,17.75
1995-01-27,17.875
1995-01-30,17.9375
1995-01-31,18.25
1995-02-01,18.1875
1995-02-02,17.875
1995-02-03,18.4375
1995-02-06,19.0
1995-02-07,19.1875
1995-02-08,19.4375
1995-02-09,19.5625
1995-02-10,19.625
1995-02-13,19.1875
1995-02-14,19.5
1995-02-15,19.875
1995-02-16,19.75
1995-02-17,19.75
1995-02-21,19.5625
1995-02-22,19.5625
1995-02-23,20.25
1995-02-24,20.125
1995-02-27,20.375
1995-02-28,20.1875
1995-03-01,20.0625
1995-03-02,20.125
1995-03-03,20.125
1995-03-06,20.1875
1995-03-07,20.125
1995-03-08,20.0625
1995-03-09,20.0
1995-03-10,20.375
1995-03-13,20.25
1995-03-14,20.1875
1995-03-15,20.125
1995-03-16,20.125
1995-03-17,20.125
1995-03-20,20.0625
1995-03-21,20.25
1995-03-22,20.0625
1995-03-23,20.125
1995-03-24,20.3125
1995-03-27,20.25
1995-03-28,20.375
1995-03-29,20.4375
1995-03-30,20.5625
1995-03-31,20.125
1995-04-03,20.375
1995-04-04,20.0625
1995-04-05,20.125
1995-04-06,20.375
1995-04-07,20.5
1995-04-10,20.5
1995-04-11,20.5
1995-04-12,20.375
1995-04-13,20.25
1995-04-17,20.25
1995-04-18,20.0625
1995-04-19,20.4375
1995-04-20,20.0
1995-04-21,20.0
1995-04-24,20.5625
1995-04-25,20.375
1995-04-26,20.125
1995-04-27,20.625
1995-04-28,20.375
1995-05-01,20.4375
1995-05-02,20.4375
1995-05-03,20.375
1995-05-04,20.25
1995-05-05,20.75
1995-05-08,21.0625
1995-05-09,21.4375
1995-05-10,21.3125
1995-05-11,21.5
1995-05-12,21.5625
1995-05-15,21.5625
1995-05-16,21.8125
1995-05-17,21.8125
1995-05-18,21.5625
1995-05-19,21.4375
1995-05-22,21.6875
1995-05-23,21.625
1995-05-24,22.1875
1995-05-25,22.4375
1995-05-26,21.875
1995-05-30,21.875
1995-05-31,22.625
1995-06-01,22.125
1995-06-02,22.6875
1995-06-05,22.75
1995-06-06,22.75
1995-06-07,22.4375
1995-06-08,22.1875
1995-06-09,21.875
1995-06-12,21.9375
1995-06-13,22.3125
1995-06-14,22.3125
1995-06-15,22.125
1995-06-16,22.375
1995-06-19,22.5
1995-06-20,22.625
1995-06-21,22.1875
1995-06-22,22.75
1995-06-23,22.5
1995-06-26,22.5
1995-06-27,22.4375
1995-06-28,22.375
1995-06-29,22.3125
1995-06-30,21.875
1995-07-03,21.9375
1995-07-05,21.8125
1995-07-06,21.3125
1995-07-07,21.3125
1995-07-10,21.25
1995-07-11,21.3125
1995-07-12,21.5625
1995-07-13,21.0
1995-07-14,21.0
1995-07-17,20.625
1995-07-18,20.25
1995-07-19,20.1875
1995-07-20,20.125
1995-07-21,20.0625
1995-07-24,20.125
1995-07-25,20.6875
1995-07-26,20.625
1995-07-27,20.6875
1995-07-28,20.5625
1995-07-31,20.5625
1995-08-01,20.625
1995-08-02,20.625
1995-08-03,20.5625
1995-08-04,20.375
1995-08-07,20.4375
1995-08-08,20.1875
1995-08-09,20.0
1995-08-10,20.25
1995-08-11,20.25
