Date,K
1997-12-30,49.75
1997-12-31,49.625
1998-01-02,49.6875
1998-01-05,48.75
1998-01-06,49.5625
1998-01-07,49.0
1998-01-08,48.75
1998-01-09,47.6875
1998-01-12,48.75
1998-01-13,48.875
1998-01-14,48.4375
1998-01-15,48.5
1998-01-16,48.9375
1998-01-20,49.4375
1998-01-21,48.4375
1998-01-22,48.9375
1998-01-23,48.25
1998-01-26,48.4375
1998-01-27,48.8125
1998-01-28,48.8125
1998-01-29,48.75
1998-01-30,46.375
1998-02-02,46.0
1998-02-03,44.875
1998-02-04,43.9375
1998-02-05,43.25
1998-02-06,43.25
1998-02-09,44.5
1998-02-10,44.1875
1998-02-11,44.25
1998-02-12,44.375
1998-02-13,44.25
1998-02-17,44.1875
1998-02-18,44.5
1998-02-19,43.9375
1998-02-20,43.6875
1998-02-23,43.375
1998-02-24,42.875
1998-02-25,43.375
1998-02-26,42.6875
1998-02-27,42.625
1998-03-02,42.1875
1998-03-03,43.8125
1998-03-04,42.5
1998-03-05,41.8125
1998-03-06,42.75
1998-03-09,42.125
1998-03-10,43.25
1998-03-11,42.875
1998-03-12,43.25
1998-03-13,43.9375
1998-03-16,44.25
1998-03-17,44.5
1998-03-18,44.4375
1998-03-19,43.75
1998-03-20,43.75
1998-03-23,44.25
1998-03-24,44.0
1998-03-25,43.375
1998-03-26,43.0625
1998-03-27,42.9375
1998-03-30,42.9375
1998-03-31,43.125
1998-04-01,42.8125
1998-04-02,43.5
1998-04-03,43.125
1998-04-06,42.875
1998-04-07,42.6875
1998-04-08,41.875
1998-04-09,41.9375
1998-04-13,41.5625
1998-04-14,41.625
1998-04-15,41.5625
1998-04-16,40.9375
1998-04-17,41.75
1998-04-20,41.875
1998-04-21,41.3125
1998-04-22,41.0
1998-04-23,41.0
1998-04-24,39.75
1998-04-27,39.9375
1998-04-28,40.5625
1998-04-29,40.625
1998-04-30,41.25
1998-05-01,41.625
1998-05-04,41.375
1998-05-05,40.9375
1998-05-06,41.3125
1998-05-07,40.75
1998-05-08,41.125
1998-05-11,41.0
1998-05-12,41.0625
1998-05-13,40.9375
1998-05-14,41.0625
1998-05-15,41.0625
1998-05-18,40.8125
1998-05-19,40.375
1998-05-20,41.1875
1998-05-21,40.25
1998-05-22,40.75
1998-05-26,40.0
1998-05-27,40.4375
1998-05-28,41.1875
1998-05-29,41.3125
1998-06-01,40.6875
1998-06-02,40.0625
1998-06-03,40.25
1998-06-04,39.9375
1998-06-05,40.3125
1998-06-08,40.5625
1998-06-09,41.25
1998-06-10,41.3125
1998-06-11,40.5625
1998-06-12,40.3125
1998-06-15,40.1875
1998-06-16,40.125
1998-06-17,40.875
1998-06-18,40.875
1998-06-19,40.5625
1998-06-22,40.5
1998-06-23,40.3125
1998-06-24,40.375
1998-06-25,40.0
1998-06-26,39.875
1998-06-29,38.3125
1998-06-30,37.6875
1998-07-01,37.5
1998-07-02,37.6875
1998-07-06,38.5
1998-07-07,38.0
1998-07-08,39.1875
1998-07-09,38.0
1998-07-10,37.875
1998-07-13,37.3125
1998-07-14,37.1875
1998-07-15,36.25
1998-07-16,36.875
1998-07-17,35.8125
1998-07-20,36.125
1998-07-21,36.0625
1998-07-22,36.1875
1998-07-23,35.75
1998-07-24,36.1875
1998-07-27,36.6875
1998-07-28,36.0625
1998-07-29,35.9375
1998-07-30,35.4375
1998-07-31,33.25
1998-08-03,32.8125
1998-08-04,31.8125
1998-08-05,31.875
1998-08-06,32.125
1998-08-07,31.0625
1998-08-10,31.125
1998-08-11,30.4375
1998-08-12,30.8125
1998-08-13,30.5
1998-08-14,29.5625
1998-08-17,30.25
1998-08-18,31.3125
1998-08-19,31.3125
1998-08-20,31.1875
1998-08-21,30.625
1998-08-24,30.75
1998-08-25,32.1875
1998-08-26,31.875
1998-08-27,30.625
1998-08-28,31.125
1998-08-31,30.5
1998-09-01,31.75
1998-09-02,31.375
1998-09-03,31.875
1998-09-04,31.5625
1998-09-08,33.375
1998-09-09,32.4375
1998-09-10,32.25
1998-09-11,32.6875
1998-09-14,33.625
1998-09-15,33.75
1998-09-16,34.75
1998-09-17,33.25
1998-09-18,34.3125
1998-09-21,33.75
1998-09-22,33.9375
1998-09-23,34.0
1998-09-24,34.625
1998-09-25,33.625
1998-09-28,34.875
1998-09-29,34.25
1998-09-30,32.9375
1998-10-01,33.125
1998-10-02,34.6875
1998-10-05,34.125
1998-10-06,33.8125
1998-10-07,34.875
1998-10-08,35.4375
1998-10-09,35.625
1998-10-12,36.4375
1998-10-13,36.4375
1998-10-14,35.75
1998-10-15,37.625
1998-10-16,34.0625
1998-10-19,34.25
1998-10-20,34.0625
1998-10-21,33.75
1998-10-22,33.5
1998-10-23,34.0625
1998-10-26,33.875
1998-10-27,33.375
1998-10-28,32.75
1998-10-29,32.1875
1998-10-30,33.0
1998-11-02,33.75
1998-11-03,34.0625
1998-11-04,34.8125
1998-11-05,35.5
1998-11-06,35.5
1998-11-09,35.0
1998-11-10,34.6875
1998-11-11,34.375
1998-11-12,34.3125
1998-11-13,34.25
1998-11-16,34.6875
1998-11-17,34.125
1998-11-18,33.8125
1998-11-19,34.25
1998-11-20,34.0625
1998-11-23,34.0
1998-11-24,34.5
1998-11-25,36.1875
1998-11-27,35.9375
1998-11-30,36.625
1998-12-01,37.3125
1998-12-02,36.375
1998-12-03,35.6875
1998-12-04,35.0
1998-12-07,35.3125
1998-12-08,35.625
1998-12-09,35.75
1998-12-10,35.375
1998-12-11,35.125
1998-12-14,35.5
1998-12-15,36.1875
1998-12-16,34.9375
1998-12-17,34.5625
1998-12-18,34.3125
1998-12-21,34.0
1998-12-22,33.8125
1998-12-23,34.25
1998-12-24,34.875
1998-12-28,34.625
1998-12-29,34.5625
1998-12-30,34.125
1998-12-31,34.125
1999-01-04,34.5
1999-01-05,36.3125
1999-01-06,37.1875
1999-01-07,37.5
1999-01-08,37.3125
1999-01-11,38.75
1999-01-12,38.8125
1999-01-13,37.8125
1999-01-14,37.25
1999-01-15,38.9375
1999-01-19,38.5
1999-01-20,37.875
1999-01-21,37.4375
1999-01-22,38.125
1999-01-25,38.8125
1999-01-26,38.8125
1999-01-27,39.1875
1999-01-28,42.0625
1999-01-29,40.625
1999-02-01,40.25
1999-02-02,41.0
1999-02-03,39.9375
1999-02-04,39.375
1999-02-05,39.625
1999-02-08,39.375
1999-02-09,38.1875
1999-02-10,38.25
1999-02-11,38.8125
1999-02-12,38.5625
1999-02-16,38.875
1999-02-17,38.6875
1999-02-18,38.5625
1999-02-19,38.4375
1999-02-22,39.0
1999-02-23,38.125
1999-02-24,37.875
1999-02-25,37.1875
1999-02-26,37.0
1999-03-01,37.75
1999-03-02,36.8125
1999-03-03,37.0625
1999-03-04,36.875
1999-03-05,37.1875
1999-03-08,36.1875
1999-03-09,36.0625
1999-03-10,36.5
1999-03-11,36.375
1999-03-12,37.375
1999-03-15,38.3125
1999-03-16,38.0
1999-03-17,38.375
1999-03-18,38.125
1999-03-19,37.0
1999-03-22,37.125
1999-03-23,35.375
1999-03-24,35.625
1999-03-25,35.8125
1999-03-26,34.125
1999-03-29,34.75
1999-03-30,34.4375
1999-03-31,33.8125
1999-04-01,34.3125
1999-04-05,34.0
1999-04-06,33.125
1999-04-07,34.3125
1999-04-08,34.8125
1999-04-09,33.8125
1999-04-12,34.25
1999-04-13,34.8125
1999-04-14,34.0
1999-04-15,34.4375
1999-04-16,34.6875
1999-04-19,35.25
1999-04-20,35.375
1999-04-21,36.875
1999-04-22,37.0
1999-04-23,36.625
1999-04-26,37.375
1999-04-27,37.6875
1999-04-28,37.375
1999-04-29,37.4375
1999-04-30,37.0
1999-05-03,37.125
1999-05-04,36.4375
1999-05-05,36.9375
1999-05-06,36.9375
1999-05-07,37.25
1999-05-10,36.625
1999-05-11,37.0625
1999-05-12,36.4375
1999-05-13,36.6875
1999-05-14,36.8125
1999-05-17,36.5625
1999-05-18,36.25
1999-05-19,36.1875
1999-05-20,35.75
1999-05-21,35.3125
1999-05-24,35.4375
1999-05-25,35.6875
1999-05-26,35.4375
1999-05-27,34.625
1999-05-28,34.6875
1999-06-01,34.0625
1999-06-02,33.9375
1999-06-03,33.6875
1999-06-04,34.4375
1999-06-07,34.5
1999-06-08,34.25
1999-06-09,34.1875
1999-06-10,34.125
1999-06-11,33.625
1999-06-14,34.0625
1999-06-15,34.0625
1999-06-16,34.0
1999-06-17,33.8125
1999-06-18,32.6875
1999-06-21,32.0
1999-06-22,32.125
1999-06-23,32.875
1999-06-24,33.125
1999-06-25,33.0625
1999-06-28,33.0625
1999-06-29,33.1875
1999-06-30,33.0
1999-07-01,33.0
1999-07-02,32.6875
1999-07-06,32.625
1999-07-07,33.25
1999-07-08,32.25
1999-07-09,32.75
1999-07-12,32.5
1999-07-13,31.9375
1999-07-14,32.375
1999-07-15,32.375
1999-07-16,32.25
1999-07-19,32.375
1999-07-20,32.0625
1999-07-21,33.125
1999-07-22,33.5
1999-07-23,33.5
1999-07-26,33.75
1999-07-27,34.375
1999-07-28,33.8125
1999-07-29,35.75
1999-07-30,34.8125
1999-08-02,33.9375
1999-08-03,34.0
1999-08-04,34.1875
1999-08-05,34.75
1999-08-06,34.5625
1999-08-09,34.4375
1999-08-10,34.3125
1999-08-11,34.1875
1999-08-12,33.8125
1999-08-13,34.0625
1999-08-16,34.1875
1999-08-17,34.125
1999-08-18,33.9375
1999-08-19,33.8125
1999-08-20,34.125
1999-08-23,34.1875
1999-08-24,34.1875
1999-08-25,35.3125
1999-08-26,35.875
1999-08-27,35.8125
1999-08-30,35.4375
1999-08-31,35.5625
1999-09-01,35.625
1999-09-02,35.9375
1999-09-03,37.25
1999-09-07,37.9375
1999-09-08,38.1875
1999-09-09,38.875
1999-09-10,39.0
1999-09-13,38.0
1999-09-14,37.4375
1999-09-15,37.6875
1999-09-16,37.625
1999-09-17,36.875
1999-09-20,36.5625
1999-09-21,36.125
1999-09-22,36.125
1999-09-23,36.1875
1999-09-24,37.0
1999-09-27,36.6875
1999-09-28,36.6875
1999-09-29,37.4375
1999-09-30,37.4375
1999-10-01,37.125
1999-10-04,37.625
1999-10-05,37.75
1999-10-06,38.25
1999-10-07,37.5625
1999-10-08,38.375
1999-10-11,37.4375
1999-10-12,37.125
1999-10-13,37.5
1999-10-14,39.6875
1999-10-15,38.5
1999-10-18,40.875
1999-10-19,39.5
1999-10-20,39.0
1999-10-21,39.8125
1999-10-22,39.4375
1999-10-25,39.6875
1999-10-26,38.8125
1999-10-27,40.0
1999-10-28,40.375
1999-10-29,39.8125
1999-11-01,38.375
1999-11-02,37.5625
1999-11-03,36.9375
1999-11-04,35.5625
1999-11-05,35.375
1999-11-08,36.3125
1999-11-09,35.5625
1999-11-10,35.0
1999-11-11,35.125
1999-11-12,35.125
1999-11-15,34.9375
1999-11-16,35.625
1999-11-17,36.0
1999-11-18,35.0625
1999-11-19,34.375
1999-11-22,33.3125
1999-11-23,33.875
1999-11-24,34.75
1999-11-26,34.0
1999-11-29,34.5
1999-11-30,33.875
1999-12-01,33.125
1999-12-02,32.75
1999-12-03,33.5625
1999-12-06,32.9375
1999-12-07,32.375
1999-12-08,32.4375
1999-12-09,32.6875
1999-12-10,32.5
1999-12-13,31.625
1999-12-14,31.875
1999-12-15,32.8125
1999-12-16,32.5
1999-12-17,32.3125
1999-12-20,32.3125
1999-12-21,32.75
1999-12-22,32.8125
1999-12-23,32.4375
1999-12-27,32.0
1999-12-28,32.25
1999-12-29,31.1875
1999-12-30,30.1875
1999-12-31,30.8125
2000-01-03,29.875
2000-01-04,28.8125
2000-01-05,28.5625
2000-01-06,28.8125
2000-01-07,29.25
2000-01-10,28.3125
2000-01-11,28.9375
2000-01-12,28.1875
2000-01-13,27.4375
2000-01-14,26.5625
2000-01-18,27.625
2000-01-19,26.8125
2000-01-20,25.8125
2000-01-21,25.0
2000-01-24,24.125
2000-01-25,23.9375
2000-01-26,24.8125
2000-01-27,24.5
2000-01-28,23.9375
2000-01-31,24.25
2000-02-01,24.5625
2000-02-02,23.9375
2000-02-03,24.0
2000-02-04,23.375
2000-02-07,22.8125
2000-02-08,23.4375
2000-02-09,22.8125
2000-02-10,21.875
2000-02-11,21.0625
2000-02-14,21.25
2000-02-15,23.0625
2000-02-16,22.625
2000-02-17,22.9375
2000-02-18,22.1875
2000-02-22,24.0
2000-02-23,23.625
2000-02-24,22.3125
2000-02-25,21.0
2000-02-28,23.1875
2000-02-29,25.3125
2000-03-01,23.75
2000-03-02,22.8125
2000-03-03,23.8125
2000-03-06,22.9375
2000-03-07,22.6875
2000-03-08,23.8125
2000-03-09,23.5
2000-03-10,22.9375
2000-03-13,23.4375
2000-03-14,23.625
2000-03-15,26.1875
2000-03-16,27.125
2000-03-17,25.5625
2000-03-20,25.9375
2000-03-21,26.5625
2000-03-22,25.375
2000-03-23,25.0625
2000-03-24,24.5
2000-03-27,24.125
2000-03-28,23.875
2000-03-29,25.3125
2000-03-30,26.0
2000-03-31,25.75
2000-04-03,25.1875
2000-04-04,26.25
2000-04-05,26.5
2000-04-06,26.375
2000-04-07,25.0
2000-04-10,25.3125
2000-04-11,25.4375
2000-04-12,25.8125
2000-04-13,26.8125
2000-04-14,26.875
2000-04-17,27.8125
2000-04-18,27.5625
2000-04-19,27.4375
2000-04-20,26.4375
2000-04-24,26.125
2000-04-25,27.75
2000-04-26,26.3125
2000-04-27,23.875
2000-04-28,24.25
2000-05-01,25.125
2000-05-02,24.8125
2000-05-03,25.4375
2000-05-04,25.4375
2000-05-05,25.25
2000-05-08,25.25
2000-05-09,25.0
2000-05-10,25.0
2000-05-11,24.5
2000-05-12,25.1875
2000-05-15,26.8125
2000-05-16,27.4375
2000-05-17,27.1875
2000-05-18,27.0625
2000-05-19,28.0
2000-05-22,29.3125
2000-05-23,30.4375
2000-05-24,31.3125
2000-05-25,29.4375
2000-05-26,29.4375
2000-05-30,30.875
2000-05-31,30.375
2000-06-01,30.0
2000-06-02,30.1875
2000-06-05,29.4375
2000-06-06,29.25
2000-06-07,29.5
2000-06-08,30.4375
2000-06-09,28.5
2000-06-12,29.59375
2000-06-13,29.8125
2000-06-14,29.625
2000-06-15,30.125
2000-06-16,28.9375
2000-06-19,28.3125
2000-06-20,27.25
2000-06-21,26.5625
2000-06-22,26.8125
2000-06-23,28.5625
2000-06-26,28.5625
2000-06-27,27.875
2000-06-28,27.90625
2000-06-29,27.8125
2000-06-30,29.75
2000-07-03,30.75
2000-07-05,30.1875
2000-07-06,29.8125
2000-07-07,29.8125
2000-07-10,29.5
2000-07-11,29.625
2000-07-12,29.0625
2000-07-13,28.9375
2000-07-14,29.125
2000-07-17,28.0
2000-07-18,29.0
2000-07-19,28.9375
2000-07-20,28.5
2000-07-21,27.6875
2000-07-24,27.5
2000-07-25,27.9375
2000-07-26,27.125
2000-07-27,26.625
2000-07-28,26.375
2000-07-31,25.9375
2000-08-01,27.0
2000-08-02,26.625
2000-08-03,26.125
2000-08-04,26.375
2000-08-07,26.0
2000-08-08,25.75
2000-08-09,25.9375
2000-08-10,26.6875
2000-08-11,26.6875
2000-08-14,26.1875
2000-08-15,26.25
2000-08-16,26.0
2000-08-17,26.0625
2000-08-18,25.5625
2000-08-21,25.8125
2000-08-22,25.625
2000-08-23,25.625
2000-08-24,24.9375
2000-08-25,24.5625
2000-08-28,24.5625
2000-08-29,23.75
2000-08-30,23.125
2000-08-31,23.1875
2000-09-01,23.125
2000-09-05,22.9375
2000-09-06,22.6875
2000-09-07,23.0
2000-09-08,24.75
2000-09-11,24.1875
2000-09-12,24.6875
2000-09-13,24.3125
2000-09-14,24.125
2000-09-15,24.5
2000-09-18,23.875
2000-09-19,24.125
2000-09-20,23.375
2000-09-21,23.6875
2000-09-22,24.1875
2000-09-25,23.625
2000-09-26,24.0
2000-09-27,24.25
2000-09-28,24.0625
2000-09-29,24.1875
2000-10-02,23.875
2000-10-03,24.3125
2000-10-04,24.0
2000-10-05,25.3125
2000-10-06,24.875
2000-10-09,25.125
2000-10-10,25.625
2000-10-11,25.0
2000-10-12,24.8125
2000-10-13,24.6875
2000-10-16,24.9375
2000-10-17,23.8125
2000-10-18,23.1875
2000-10-19,23.375
2000-10-20,22.4375
2000-10-23,22.8125
2000-10-24,22.75
2000-10-25,22.75
2000-10-26,24.3125
2000-10-27,25.0
2000-10-30,25.375
2000-10-31,25.375
2000-11-01,25.6875
2000-11-02,26.25
2000-11-03,26.5625
2000-11-06,27.0
2000-11-07,26.8125
2000-11-08,26.375
2000-11-09,25.9375
2000-11-10,26.0625
2000-11-13,25.375
2000-11-14,24.1875
2000-11-15,25.25
2000-11-16,26.6875
2000-11-17,27.0
2000-11-20,27.5
2000-11-21,28.4375
2000-11-22,28.125
2000-11-24,27.125
2000-11-27,26.75
2000-11-28,25.375
2000-11-29,25.0625
2000-11-30,24.625
2000-12-01,24.8125
2000-12-04,25.4375
2000-12-05,23.875
2000-12-06,23.9375
2000-12-07,24.375
2000-12-08,23.875
2000-12-11,23.4375
2000-12-12,23.375
2000-12-13,24.8125
2000-12-14,24.0625
2000-12-15,24.375
2000-12-18,25.0
2000-12-19,26.3125
2000-12-20,25.875
2000-12-21,26.0
2000-12-22,25.8125
2000-12-26,25.875
2000-12-27,26.0
2000-12-28,26.375
2000-12-29,26.25
2001-01-02,26.3125
2001-01-03,26.3125
2001-01-04,25.0
2001-01-05,25.4375
2001-01-08,25.6875
2001-01-09,26.4375
2001-01-10,26.5
2001-01-11,25.75
2001-01-12,25.625
2001-01-16,26.1875
2001-01-17,26.4375
2001-01-18,26.375
2001-01-19,25.5
2001-01-22,25.25
2001-01-23,25.5625
2001-01-24,26.125
2001-01-25,25.9375
2001-01-26,26.75
2001-01-29,26.23
2001-01-30,26.49
2001-01-31,26.200001
2001-02-01,26.98
2001-02-02,27.049999
2001-02-05,27.58
2001-02-06,27.280001000000002
2001-02-07,27.6
2001-02-08,27.73
2001-02-09,27.91
2001-02-12,28.049999
2001-02-13,28.1
2001-02-14,27.0
2001-02-15,27.120001000000002
2001-02-16,27.620001000000002
2001-02-20,27.35
2001-02-21,27.1
2001-02-22,27.040001
2001-02-23,27.049999
2001-02-26,27.0
2001-02-27,26.360001
2001-02-28,26.59
2001-03-01,27.92
2001-03-02,27.08
2001-03-05,27.23
2001-03-06,27.290001
2001-03-07,27.049999
2001-03-08,27.309998999999998
2001-03-09,27.4
2001-03-12,27.0
2001-03-13,27.6
2001-03-14,27.08
2001-03-15,27.52
2001-03-16,27.370001000000002
2001-03-19,27.030001000000002
2001-03-20,26.379998999999998
2001-03-21,26.0
2001-03-22,26.08
2001-03-23,26.280001000000002
2001-03-26,26.24
2001-03-27,26.4
2001-03-28,26.77
2001-03-29,26.91
2001-03-30,27.030001000000002
2001-04-02,26.76
2001-04-03,26.02
2001-04-04,27.0
2001-04-05,26.49
2001-04-06,26.549999
2001-04-09,26.74
2001-04-10,26.219998999999998
2001-04-11,26.049999
2001-04-12,26.83
2001-04-16,26.040001
2001-04-17,26.469998999999998
2001-04-18,25.549999
2001-04-19,26.18
2001-04-20,25.23
2001-04-23,25.799999
2001-04-24,25.18
2001-04-25,25.469998999999998
2001-04-26,25.48
2001-04-27,25.5
2001-04-30,25.5
2001-05-01,25.59
2001-05-02,25.58
2001-05-03,25.299999
2001-05-04,25.74
2001-05-07,25.790001
2001-05-08,25.709999
2001-05-09,25.6
2001-05-10,25.76
2001-05-11,25.690001000000002
2001-05-14,25.5
2001-05-15,25.379998999999998
2001-05-16,26.209999
2001-05-17,25.5
2001-05-18,25.33
2001-05-21,26.299999
2001-05-22,26.01
2001-05-23,25.76
2001-05-24,26.1
2001-05-25,26.049999
2001-05-29,26.370001000000002
2001-05-30,26.16
2001-05-31,26.719998999999998
2001-06-01,26.620001000000002
2001-06-04,26.58
2001-06-05,26.73
2001-06-06,26.690001000000002
2001-06-07,26.610001
2001-06-08,26.41
2001-06-11,26.74
2001-06-12,27.049999
2001-06-13,27.0
2001-06-14,27.0
2001-06-15,27.82
2001-06-18,27.299999
2001-06-19,27.68
2001-06-20,28.459999
2001-06-21,28.85
2001-06-22,28.6
2001-06-25,28.35
2001-06-26,28.92
2001-06-27,28.52
2001-06-28,28.9
2001-06-29,29.0
2001-07-02,29.709999
2001-07-03,29.91
2001-07-05,29.9
2001-07-06,30.09
2001-07-09,30.07
2001-07-10,29.5
2001-07-11,29.559998999999998
2001-07-12,29.719998999999998
2001-07-13,29.34
2001-07-16,29.379998999999998
2001-07-17,29.99
2001-07-18,30.110001
2001-07-19,30.620001000000002
2001-07-20,30.639999
2001-07-23,30.0
2001-07-24,29.190001000000002
2001-07-25,30.01
2001-07-26,29.450001
2001-07-27,29.1
2001-07-30,29.24
2001-07-31,30.07
2001-08-01,30.51
2001-08-02,30.620001000000002
2001-08-03,30.32
2001-08-06,29.92
2001-08-07,30.0
2001-08-08,29.799999
2001-08-09,30.360001
2001-08-10,30.02
2001-08-13,30.09
2001-08-14,29.99
2001-08-15,30.639999
2001-08-16,30.549999
2001-08-17,31.4
2001-08-20,31.77
2001-08-21,33.099998
2001-08-22,33.560001
2001-08-23,32.5
2001-08-24,32.400002
2001-08-27,32.84
2001-08-28,32.5
2001-08-29,32.009997999999996
2001-08-30,32.599998
2001-08-31,31.99
2001-09-04,32.25
2001-09-05,32.200001
2001-09-06,32.220001
2001-09-07,32.200001
2001-09-10,32.130001
2001-09-17,32.310001
2001-09-18,32.259997999999996
2001-09-19,31.690001000000002
2001-09-20,30.75
2001-09-21,28.799999
2001-09-24,29.0
2001-09-25,28.610001
2001-09-26,28.959999
2001-09-27,29.799999
2001-09-28,30.0
2001-10-01,29.139999
2001-10-02,29.610001
2001-10-03,29.0
2001-10-04,28.99
2001-10-05,29.25
2001-10-08,28.99
2001-10-09,29.059998999999998
2001-10-10,29.700001
2001-10-11,29.58
2001-10-12,29.0
2001-10-15,29.33
2001-10-16,28.9
2001-10-17,29.02
2001-10-18,28.99
2001-10-19,29.139999
2001-10-22,29.879998999999998
2001-10-23,29.860001
2001-10-24,30.01
2001-10-25,29.76
2001-10-26,30.25
2001-10-29,29.790001
2001-10-30,30.4
2001-10-31,30.5
2001-11-01,31.25
2001-11-02,31.49
2001-11-05,31.65
2001-11-06,31.700001
2001-11-07,31.66
2001-11-08,31.23
2001-11-09,30.51
2001-11-12,30.42
2001-11-13,30.48
2001-11-14,30.6
2001-11-15,30.799999
2001-11-16,30.030001000000002
2001-11-19,29.5
2001-11-20,29.6
2001-11-21,29.67
2001-11-23,29.66
2001-11-26,29.719998999999998
2001-11-27,29.5
2001-11-28,29.6
2001-11-29,29.34
2001-11-30,29.49
2001-12-03,29.309998999999998
2001-12-04,30.450001
2001-12-05,30.219998999999998
2001-12-06,29.5
2001-12-07,29.540001
2001-12-10,29.68
2001-12-11,29.200001
2001-12-12,29.200001
2001-12-13,30.059998999999998
2001-12-14,29.559998999999998
2001-12-17,29.549999
2001-12-18,30.110001
2001-12-19,30.309998999999998
2001-12-20,30.32
2001-12-21,30.4
2001-12-24,30.32
2001-12-26,30.4
2001-12-27,30.48
2001-12-28,30.32
2001-12-31,30.1
2002-01-02,29.969998999999998
2002-01-03,29.99
2002-01-04,29.35
2002-01-07,29.450001
2002-01-08,29.809998999999998
2002-01-09,29.74
2002-01-10,29.860001
2002-01-11,29.75
2002-01-14,30.1
2002-01-15,30.41
2002-01-16,29.99
2002-01-17,30.370001000000002
2002-01-18,30.870001000000002
2002-01-22,31.33
2002-01-23,31.389999
2002-01-24,31.25
2002-01-25,30.85
2002-01-28,31.0
2002-01-29,30.4
2002-01-30,30.799999
2002-01-31,30.860001
2002-02-01,30.73
2002-02-04,30.860001
2002-02-05,30.85
2002-02-06,30.0
2002-02-07,31.07
2002-02-08,30.969998999999998
2002-02-11,31.48
2002-02-12,31.27
2002-02-13,32.009997999999996
2002-02-14,33.130001
2002-02-15,33.689999
2002-02-19,33.360001000000004
2002-02-20,34.5
2002-02-21,34.509997999999996
2002-02-22,34.759997999999996
2002-02-25,34.950001
2002-02-26,34.32
2002-02-27,34.150002
2002-02-28,34.549999
2002-03-01,34.5
2002-03-04,34.0
2002-03-05,33.580002
2002-03-06,34.189999
2002-03-07,33.09
2002-03-08,33.110001000000004
2002-03-11,33.279999
2002-03-12,33.810001
2002-03-13,32.740002000000004
2002-03-14,33.34
2002-03-15,33.299999
2002-03-18,32.709998999999996
2002-03-19,33.27
2002-03-20,32.84
2002-03-21,33.25
2002-03-22,32.759997999999996
2002-03-25,32.880001
2002-03-26,33.799999
2002-03-27,33.41
2002-03-28,33.57
2002-04-01,33.290001000000004
2002-04-02,33.650002
2002-04-03,32.75
2002-04-04,34.860001000000004
2002-04-05,34.07
2002-04-08,34.66
2002-04-09,34.669998
2002-04-10,35.439999
2002-04-11,35.869999
2002-04-12,36.380001
2002-04-15,36.009997999999996
2002-04-16,35.650002
2002-04-17,35.470001
2002-04-18,35.470001
2002-04-19,35.599998
2002-04-22,35.66
2002-04-23,35.860001000000004
2002-04-24,36.02
2002-04-25,35.959998999999996
2002-04-26,35.5
2002-04-29,35.529999
2002-04-30,35.919998
2002-05-01,36.720001
2002-05-02,36.889998999999996
2002-05-03,35.830002
2002-05-06,35.970001
2002-05-07,35.470001
2002-05-08,35.490002000000004
2002-05-09,35.529999
2002-05-10,35.610001000000004
2002-05-13,35.259997999999996
2002-05-14,35.990002000000004
2002-05-15,35.599998
2002-05-16,36.560001
2002-05-17,36.02
2002-05-20,36.07
2002-05-21,36.490002000000004
2002-05-22,36.740002000000004
2002-05-23,36.799999
2002-05-24,36.150002
2002-05-28,36.439999
2002-05-29,36.400002
2002-05-30,36.43
2002-05-31,36.700001
2002-06-03,36.299999
2002-06-04,36.130001
2002-06-05,36.830002
2002-06-06,35.450001
2002-06-07,35.400002
2002-06-10,35.110001000000004
2002-06-11,34.91
2002-06-12,34.66
2002-06-13,34.650002
2002-06-14,34.779999
2002-06-17,35.720001
2002-06-18,35.93
2002-06-19,35.849998
2002-06-20,36.23
2002-06-21,36.150002
2002-06-24,35.599998
2002-06-25,35.650002
2002-06-26,35.549999
2002-06-27,36.380001
2002-06-28,35.860001000000004
2002-07-01,35.630001
2002-07-02,35.470001
2002-07-03,34.400002
2002-07-05,35.189999
2002-07-08,34.619999
2002-07-09,33.509997999999996
2002-07-10,32.990002000000004
2002-07-11,33.490002000000004
2002-07-12,32.77
2002-07-15,33.360001000000004
2002-07-16,32.130001
2002-07-17,32.73
2002-07-18,31.85
2002-07-19,30.879998999999998
2002-07-22,30.0
2002-07-23,30.07
2002-07-24,31.35
2002-07-25,33.68
2002-07-26,33.34
2002-07-29,35.0
2002-07-30,33.990002000000004
2002-07-31,34.439999
2002-08-01,34.150002
2002-08-02,33.959998999999996
2002-08-05,33.549999
2002-08-06,33.290001000000004
2002-08-07,34.189999
2002-08-08,34.740002000000004
2002-08-09,34.720001
2002-08-12,34.700001
2002-08-13,34.619999
2002-08-14,34.869999
2002-08-15,34.52
2002-08-16,34.110001000000004
2002-08-19,34.299999
2002-08-20,33.43
2002-08-21,33.060001
2002-08-22,33.080002
2002-08-23,33.099998
2002-08-26,33.060001
2002-08-27,33.0
2002-08-28,32.98
2002-08-29,32.369999
2002-08-30,32.16
2002-09-03,31.610001
2002-09-04,32.07
2002-09-05,32.23
2002-09-06,32.139998999999996
2002-09-09,32.959998999999996
2002-09-10,33.119999
2002-09-11,33.150002
2002-09-12,32.27
2002-09-13,32.59
2002-09-16,33.150002
2002-09-17,32.52
2002-09-18,33.060001
2002-09-19,32.119999
2002-09-20,32.68
2002-09-23,32.169998
2002-09-24,31.959999
2002-09-25,32.68
2002-09-26,33.299999
2002-09-27,33.200001
2002-09-30,33.25
2002-10-01,33.869999
2002-10-02,33.759997999999996
2002-10-03,34.099998
