Date,BF-B
1982-05-03,0.859259
1982-05-04,0.853333
1982-05-05,0.8503700000000001
1982-05-06,0.8681479999999999
1982-05-07,0.874074
1982-05-10,0.8829629999999999
1982-05-11,0.885926
1982-05-12,0.885926
1982-05-13,0.8770370000000001
1982-05-14,0.865185
1982-05-17,0.865185
1982-05-18,0.853333
1982-05-19,0.856296
1982-05-20,0.8503700000000001
1982-05-21,0.853333
1982-05-24,0.847407
1982-05-25,0.847407
1982-05-26,0.832593
1982-05-27,0.817778
1982-05-28,0.826667
1982-06-01,0.826667
1982-06-02,0.835556
1982-06-03,0.900741
1982-06-04,0.865185
1982-06-07,0.8503700000000001
1982-06-08,0.8711110000000001
1982-06-09,0.853333
1982-06-10,0.853333
1982-06-11,0.8770370000000001
1982-06-14,0.8770370000000001
1982-06-15,0.8503700000000001
1982-06-16,0.841482
1982-06-17,0.811852
1982-06-18,0.7585189999999999
1982-06-21,0.791111
1982-06-22,0.740741
1982-06-23,0.791111
1982-06-24,0.773333
1982-06-25,0.7614810000000001
1982-06-28,0.7614810000000001
1982-06-29,0.764444
1982-06-30,0.791111
1982-07-01,0.764444
1982-07-02,0.773333
1982-07-06,0.767407
1982-07-07,0.779259
1982-07-08,0.7614810000000001
1982-07-09,0.77037
1982-07-12,0.782222
1982-07-13,0.782222
1982-07-14,0.776296
1982-07-15,0.773333
1982-07-16,0.797037
1982-07-19,0.817778
1982-07-20,0.832593
1982-07-21,0.826667
1982-07-22,0.82963
1982-07-23,0.8444440000000001
1982-07-26,0.853333
1982-07-27,0.8503700000000001
1982-07-28,0.841482
1982-07-29,0.82963
1982-07-30,0.811852
1982-08-02,0.805926
1982-08-03,0.788148
1982-08-04,0.767407
1982-08-05,0.77037
1982-08-06,0.7585189999999999
1982-08-09,0.7585189999999999
1982-08-10,0.7525930000000001
1982-08-11,0.755556
1982-08-12,0.755556
1982-08-13,0.7585189999999999
1982-08-16,0.791111
1982-08-17,0.811852
1982-08-18,0.817778
1982-08-19,0.805926
1982-08-20,0.785185
1982-08-23,0.7585189999999999
1982-08-24,0.817778
1982-08-25,0.856296
1982-08-26,0.8237040000000001
1982-08-27,0.805926
1982-08-30,0.8207409999999999
1982-08-31,0.8
1982-09-01,0.797037
1982-09-02,0.794074
1982-09-03,0.841482
1982-09-07,0.841482
1982-09-08,0.847407
1982-09-09,0.853333
1982-09-10,0.853333
1982-09-13,0.826667
1982-09-14,0.847407
1982-09-15,0.859259
1982-09-16,0.8503700000000001
1982-09-17,0.82963
1982-09-20,0.82963
1982-09-21,0.82963
1982-09-22,0.865185
1982-09-23,0.8503700000000001
1982-09-24,0.8503700000000001
1982-09-27,0.853333
1982-09-28,0.865185
1982-09-29,0.859259
1982-09-30,0.853333
1982-10-01,0.859259
1982-10-04,0.8622219999999999
1982-10-05,0.856296
1982-10-06,0.8622219999999999
1982-10-07,0.8977780000000001
1982-10-08,0.8948149999999999
1982-10-11,0.9422219999999999
1982-10-12,0.9155559999999999
1982-10-13,0.9362959999999999
1982-10-14,0.9362959999999999
1982-10-15,0.9392590000000001
1982-10-18,0.948148
1982-10-19,0.957037
1982-10-20,0.9688889999999999
1982-10-21,0.971852
1982-10-22,0.9896299999999999
1982-10-25,0.9629629999999999
1982-10-26,0.9422219999999999
1982-10-27,0.9362959999999999
1982-10-28,0.948148
1982-10-29,0.96
1982-11-01,0.986667
1982-11-02,1.013333
1982-11-03,1.04
1982-11-04,1.0429629999999999
1982-11-05,1.034074
1982-11-08,1.0162959999999999
1982-11-09,1.045926
1982-11-10,1.057778
1982-11-11,1.051852
1982-11-12,1.001482
1982-11-15,0.948148
1982-11-16,0.957037
1982-11-17,0.948148
1982-11-18,0.9392590000000001
1982-11-19,0.93037
1982-11-22,0.9185190000000001
1982-11-23,0.865185
1982-11-24,0.8829629999999999
1982-11-26,0.885926
1982-11-29,0.88
1982-11-30,0.874074
1982-12-01,0.88
1982-12-02,0.8770370000000001
1982-12-03,0.865185
1982-12-06,0.859259
1982-12-07,0.8503700000000001
1982-12-08,0.8622219999999999
1982-12-09,0.856296
1982-12-10,0.841482
1982-12-13,0.817778
1982-12-14,0.776296
1982-12-15,0.776296
1982-12-16,0.794074
1982-12-17,0.794074
1982-12-20,0.7585189999999999
1982-12-21,0.7585189999999999
1982-12-22,0.776296
1982-12-23,0.788148
1982-12-27,0.838519
1982-12-28,0.853333
1982-12-29,0.853333
1982-12-30,0.835556
1982-12-31,0.8503700000000001
1983-01-03,0.841482
1983-01-04,0.835556
1983-01-05,0.817778
1983-01-06,0.841482
1983-01-07,0.853333
1983-01-10,0.8681479999999999
1983-01-11,0.865185
1983-01-12,0.8622219999999999
1983-01-13,0.859259
1983-01-14,0.8711110000000001
1983-01-17,0.8829629999999999
1983-01-18,0.8977780000000001
1983-01-19,0.9037040000000001
1983-01-20,0.900741
1983-01-21,0.8888889999999999
1983-01-24,0.88
1983-01-25,0.88
1983-01-26,0.8829629999999999
1983-01-27,0.88
1983-01-28,0.8681479999999999
1983-01-31,0.885926
1983-02-01,0.8622219999999999
1983-02-02,0.853333
1983-02-03,0.841482
1983-02-04,0.847407
1983-02-07,0.8770370000000001
1983-02-08,0.856296
1983-02-09,0.8444440000000001
1983-02-10,0.82963
1983-02-11,0.817778
1983-02-14,0.817778
1983-02-15,0.817778
1983-02-16,0.8237040000000001
1983-02-17,0.8207409999999999
1983-02-18,0.802963
1983-02-22,0.794074
1983-02-23,0.788148
1983-02-24,0.791111
1983-02-25,0.785185
1983-02-28,0.7585189999999999
1983-03-01,0.7614810000000001
1983-03-02,0.74963
1983-03-03,0.788148
1983-03-04,0.835556
1983-03-07,0.859259
1983-03-08,0.853333
1983-03-09,0.859259
1983-03-10,0.865185
1983-03-11,0.835556
1983-03-14,0.838519
1983-03-15,0.835556
1983-03-16,0.826667
1983-03-17,0.832593
1983-03-18,0.8237040000000001
1983-03-21,0.8207409999999999
1983-03-22,0.8237040000000001
1983-03-23,0.82963
1983-03-24,0.82963
1983-03-25,0.835556
1983-03-28,0.82963
1983-03-29,0.853333
1983-03-30,0.8711110000000001
1983-03-31,0.8711110000000001
1983-04-04,0.853333
1983-04-05,0.8444440000000001
1983-04-06,0.832593
1983-04-07,0.8444440000000001
1983-04-08,0.853333
1983-04-11,0.853333
1983-04-12,0.853333
1983-04-13,0.8503700000000001
1983-04-14,0.841482
1983-04-15,0.859259
1983-04-18,0.8503700000000001
1983-04-19,0.841482
1983-04-20,0.841482
1983-04-21,0.8444440000000001
1983-04-22,0.8503700000000001
1983-04-25,0.8503700000000001
1983-04-26,0.838519
1983-04-27,0.856296
1983-04-28,0.8770370000000001
1983-04-29,0.8770370000000001
1983-05-02,0.853333
1983-05-03,0.82963
1983-05-04,0.853333
1983-05-05,0.8711110000000001
1983-05-06,0.8888889999999999
1983-05-09,0.900741
1983-05-10,0.8948149999999999
1983-05-11,0.8711110000000001
1983-05-12,0.874074
1983-05-13,0.874074
1983-05-16,0.859259
1983-05-17,0.8503700000000001
1983-05-18,0.847407
1983-05-19,0.838519
1983-05-20,0.8207409999999999
1983-05-23,0.814815
1983-05-24,0.814815
1983-05-25,0.826667
1983-05-26,0.826667
1983-05-27,0.826667
1983-05-31,0.853333
1983-06-01,0.847407
1983-06-02,0.853333
1983-06-03,0.865185
1983-06-06,0.8829629999999999
1983-06-07,0.8711110000000001
1983-06-08,0.8444440000000001
1983-06-09,0.794074
1983-06-10,0.797037
1983-06-13,0.8
1983-06-14,0.788148
1983-06-15,0.8
1983-06-16,0.826667
1983-06-17,0.805926
1983-06-20,0.794074
1983-06-21,0.782222
1983-06-22,0.788148
1983-06-23,0.794074
1983-06-24,0.794074
1983-06-27,0.77037
1983-06-28,0.788148
1983-06-29,0.8
1983-06-30,0.779259
1983-07-01,0.788148
1983-07-05,0.764444
1983-07-06,0.7585189999999999
1983-07-07,0.8237040000000001
1983-07-08,0.814815
1983-07-11,0.802963
1983-07-12,0.785185
1983-07-13,0.782222
1983-07-14,0.782222
1983-07-15,0.794074
1983-07-18,0.788148
1983-07-19,0.788148
1983-07-20,0.82963
1983-07-21,0.814815
1983-07-22,0.782222
1983-07-25,0.802963
1983-07-26,0.8
1983-07-27,0.785185
1983-07-28,0.764444
1983-07-29,0.734815
1983-08-01,0.728889
1983-08-02,0.743704
1983-08-03,0.7377779999999999
1983-08-04,0.708148
1983-08-05,0.660741
1983-08-08,0.657778
1983-08-09,0.687407
1983-08-10,0.7051850000000001
1983-08-11,0.693333
1983-08-12,0.7051850000000001
1983-08-15,0.687407
1983-08-16,0.687407
1983-08-17,0.708148
1983-08-18,0.7111109999999999
1983-08-19,0.72
1983-08-22,0.72
1983-08-23,0.714074
1983-08-24,0.696296
1983-08-25,0.702222
1983-08-26,0.717037
1983-08-29,0.7111109999999999
1983-08-30,0.7051850000000001
1983-08-31,0.7051850000000001
1983-09-01,0.6903699999999999
1983-09-02,0.687407
1983-09-06,0.687407
1983-09-07,0.687407
1983-09-08,0.7111109999999999
1983-09-09,0.728889
1983-09-12,0.7377779999999999
1983-09-13,0.728889
1983-09-14,0.728889
1983-09-15,0.7377779999999999
1983-09-16,0.755556
1983-09-19,0.764444
1983-09-20,0.77037
1983-09-21,0.794074
1983-09-22,0.802963
1983-09-23,0.8237040000000001
1983-09-26,0.814815
1983-09-27,0.8088890000000001
1983-09-28,0.811852
1983-09-29,0.8088890000000001
1983-09-30,0.817778
1983-10-03,0.8088890000000001
1983-10-04,0.814815
1983-10-05,0.814815
1983-10-06,0.832593
1983-10-07,0.835556
1983-10-10,0.82963
1983-10-11,0.8207409999999999
1983-10-12,0.811852
1983-10-13,0.817778
1983-10-14,0.817778
1983-10-17,0.788148
1983-10-18,0.779259
1983-10-19,0.785185
1983-10-20,0.785185
1983-10-21,0.791111
1983-10-24,0.788148
1983-10-25,0.794074
1983-10-26,0.805926
1983-10-27,0.805926
1983-10-28,0.8
1983-10-31,0.797037
1983-11-01,0.791111
1983-11-02,0.8
1983-11-03,0.773333
1983-11-04,0.788148
1983-11-07,0.773333
1983-11-08,0.788148
1983-11-09,0.788148
1983-11-10,0.788148
1983-11-11,0.811852
1983-11-14,0.82963
1983-11-15,0.8207409999999999
1983-11-16,0.826667
1983-11-17,0.826667
1983-11-18,0.811852
1983-11-21,0.826667
1983-11-22,0.82963
1983-11-23,0.82963
1983-11-25,0.82963
1983-11-28,0.838519
1983-11-29,0.826667
1983-11-30,0.82963
1983-12-01,0.8888889999999999
1983-12-02,0.847407
1983-12-05,0.817778
1983-12-06,0.826667
1983-12-07,0.832593
1983-12-08,0.835556
1983-12-09,0.82963
1983-12-12,0.817778
1983-12-13,0.791111
1983-12-14,0.776296
1983-12-15,0.746667
1983-12-16,0.740741
1983-12-19,0.734815
1983-12-20,0.740741
1983-12-21,0.7525930000000001
1983-12-22,0.77037
1983-12-23,0.7614810000000001
1983-12-27,0.791111
1983-12-28,0.785185
1983-12-29,0.773333
1983-12-30,0.77037
1984-01-03,0.764444
1984-01-04,0.743704
1984-01-05,0.734815
1984-01-06,0.74963
1984-01-09,0.74963
1984-01-10,0.7525930000000001
1984-01-11,0.7585189999999999
1984-01-12,0.7614810000000001
1984-01-13,0.7585189999999999
1984-01-16,0.767407
1984-01-17,0.773333
1984-01-18,0.7614810000000001
1984-01-19,0.7614810000000001
1984-01-20,0.740741
1984-01-23,0.72
1984-01-24,0.734815
1984-01-25,0.7259260000000001
1984-01-26,0.717037
1984-01-27,0.7051850000000001
1984-01-30,0.699259
1984-01-31,0.7111109999999999
1984-02-01,0.722963
1984-02-02,0.7111109999999999
1984-02-03,0.708148
1984-02-06,0.696296
1984-02-07,0.696296
1984-02-08,0.678519
1984-02-09,0.687407
1984-02-10,0.687407
1984-02-13,0.663704
1984-02-14,0.687407
1984-02-15,0.681481
1984-02-16,0.687407
1984-02-17,0.678519
1984-02-21,0.672593
1984-02-22,0.6518520000000001
1984-02-23,0.681481
1984-02-24,0.6696300000000001
1984-02-27,0.663704
1984-02-28,0.6429630000000001
1984-02-29,0.663704
1984-03-01,0.660741
1984-03-02,0.6429630000000001
1984-03-05,0.625185
1984-03-06,0.616296
1984-03-07,0.616296
1984-03-08,0.6281479999999999
1984-03-09,0.631111
1984-03-12,0.637037
1984-03-13,0.64
1984-03-14,0.622222
1984-03-15,0.622222
1984-03-16,0.61037
1984-03-19,0.61037
1984-03-20,0.604444
1984-03-21,0.601481
1984-03-22,0.601481
1984-03-23,0.619259
1984-03-26,0.622222
1984-03-27,0.631111
1984-03-28,0.631111
1984-03-29,0.64
1984-03-30,0.625185
1984-04-02,0.6281479999999999
1984-04-03,0.6281479999999999
1984-04-04,0.604444
1984-04-05,0.61037
1984-04-06,0.592593
1984-04-09,0.580741
1984-04-10,0.580741
1984-04-11,0.583704
1984-04-12,0.5955560000000001
1984-04-13,0.577778
1984-04-16,0.571852
1984-04-17,0.577778
1984-04-18,0.580741
1984-04-19,0.583704
1984-04-23,0.583704
1984-04-24,0.586667
1984-04-25,0.58963
1984-04-26,0.586667
1984-04-27,0.592593
1984-04-30,0.604444
1984-05-01,0.625185
1984-05-02,0.634074
1984-05-03,0.622222
1984-05-04,0.622222
1984-05-07,0.616296
1984-05-08,0.625185
1984-05-09,0.660741
1984-05-10,0.663704
1984-05-11,0.648889
1984-05-14,0.6429630000000001
1984-05-15,0.616296
1984-05-16,0.616296
1984-05-17,0.604444
1984-05-18,0.601481
1984-05-21,0.592593
1984-05-22,0.604444
1984-05-23,0.604444
1984-05-24,0.604444
1984-05-25,0.604444
1984-05-29,0.5955560000000001
1984-05-30,0.58963
1984-05-31,0.604444
1984-06-01,0.616296
1984-06-04,0.6074069999999999
1984-06-05,0.5955560000000001
1984-06-06,0.598518
1984-06-07,0.601481
1984-06-08,0.58963
1984-06-11,0.568889
1984-06-12,0.574815
1984-06-13,0.574815
1984-06-14,0.568889
1984-06-15,0.565926
