Date,CE
2009-09-08,25.290001
2009-09-09,25.57
2009-09-10,26.5
2009-09-11,26.629998999999998
2009-09-14,26.93
2009-09-15,27.09
2009-09-16,27.5
2009-09-17,27.4
2009-09-18,26.950001
2009-09-21,27.389999
2009-09-22,26.91
2009-09-23,25.66
2009-09-24,24.790001
2009-09-25,24.15
2009-09-28,25.129998999999998
2009-09-29,25.440001000000002
2009-09-30,25.0
2009-10-01,24.389999
2009-10-02,23.879998999999998
2009-10-05,24.280001000000002
2009-10-06,25.030001000000002
2009-10-07,25.200001
2009-10-08,25.91
2009-10-09,25.459999
2009-10-12,25.379998999999998
2009-10-13,25.33
2009-10-14,26.48
2009-10-15,26.9
2009-10-16,26.41
2009-10-19,27.200001
2009-10-20,26.959999
2009-10-21,26.34
2009-10-22,27.030001000000002
2009-10-23,26.120001000000002
2009-10-26,25.959999
2009-10-27,28.190001000000002
2009-10-28,26.889999
2009-10-29,28.25
2009-10-30,27.450001
2009-11-02,27.309998999999998
2009-11-03,27.43
2009-11-04,27.9
2009-11-05,29.24
2009-11-06,29.290001
2009-11-09,30.129998999999998
2009-11-10,29.440001000000002
2009-11-11,29.25
2009-11-12,28.799999
2009-11-13,29.18
2009-11-16,29.700001
2009-11-17,29.610001
2009-11-18,29.4
2009-11-19,29.120001000000002
2009-11-20,29.07
2009-11-23,29.65
2009-11-24,29.25
2009-11-25,30.129998999999998
2009-11-27,29.629998999999998
2009-11-30,29.76
2009-12-01,30.76
2009-12-02,31.52
2009-12-03,31.48
2009-12-04,30.969998999999998
2009-12-07,31.33
2009-12-08,31.15
2009-12-09,31.629998999999998
2009-12-10,31.809998999999998
2009-12-11,32.200001
2009-12-14,32.790001000000004
2009-12-15,32.029999
2009-12-16,32.900002
2009-12-17,32.349998
2009-12-18,32.240002000000004
2009-12-21,32.009997999999996
2009-12-22,32.0
2009-12-23,32.59
2009-12-24,33.080002
2009-12-28,32.540001000000004
2009-12-29,32.18
2009-12-30,32.330002
2009-12-31,32.099998
2010-01-04,33.259997999999996
2010-01-05,34.0
2010-01-06,34.369999
2010-01-07,34.549999
2010-01-08,34.23
2010-01-11,34.330002
2010-01-12,33.080002
2010-01-13,33.18
2010-01-14,33.07
2010-01-15,32.5
2010-01-19,33.209998999999996
2010-01-20,32.880001
2010-01-21,32.150002
2010-01-22,31.76
2010-01-25,31.950001
2010-01-26,32.0
2010-01-27,31.34
2010-01-28,29.889999
2010-01-29,29.1
2010-02-01,30.049999
2010-02-02,31.389999
2010-02-03,31.33
2010-02-04,29.780001000000002
2010-02-05,29.889999
2010-02-08,29.57
2010-02-09,29.92
2010-02-10,29.77
2010-02-11,29.98
2010-02-12,29.82
2010-02-16,29.98
2010-02-17,30.629998999999998
2010-02-18,30.76
2010-02-19,31.040001
2010-02-22,31.219998999999998
2010-02-23,30.459999
2010-02-24,30.969998999999998
2010-02-25,31.219998999999998
2010-02-26,31.190001000000002
2010-03-01,32.259997999999996
2010-03-02,32.740002000000004
2010-03-03,32.360001000000004
2010-03-04,31.190001000000002
2010-03-05,32.080002
2010-03-08,32.080002
2010-03-09,32.110001000000004
2010-03-10,32.330002
2010-03-11,32.450001
2010-03-12,32.810001
2010-03-15,32.599998
2010-03-16,32.950001
2010-03-17,33.23
2010-03-18,32.669998
2010-03-19,31.540001
2010-03-22,31.870001000000002
2010-03-23,32.009997999999996
2010-03-24,32.650002
2010-03-25,31.620001000000002
2010-03-26,31.77
2010-03-29,32.189999
2010-03-30,32.43
2010-03-31,31.85
2010-04-01,32.459998999999996
2010-04-05,33.23
2010-04-06,33.150002
2010-04-07,32.93
2010-04-08,32.889998999999996
2010-04-09,33.459998999999996
2010-04-12,33.580002
2010-04-13,33.5
2010-04-14,34.48
2010-04-15,34.299999
2010-04-16,33.900002
2010-04-19,33.16
2010-04-20,33.610001000000004
2010-04-21,33.169998
2010-04-22,33.130001
2010-04-23,34.349998
2010-04-26,34.860001000000004
2010-04-27,33.34
2010-04-28,32.860001000000004
2010-04-29,33.630001
2010-04-30,31.99
2010-05-03,31.879998999999998
2010-05-04,29.65
2010-05-05,29.030001000000002
2010-05-06,27.48
2010-05-07,26.77
2010-05-10,28.440001000000002
2010-05-11,29.040001
2010-05-12,30.26
2010-05-13,29.879998999999998
2010-05-14,29.18
2010-05-17,28.77
2010-05-18,28.1
2010-05-19,27.959999
2010-05-20,26.459999
2010-05-21,27.51
2010-05-24,26.860001
2010-05-25,27.530001000000002
2010-05-26,27.43
2010-05-27,29.309998999999998
2010-05-28,28.67
2010-06-01,27.41
2010-06-02,28.67
2010-06-03,28.52
2010-06-04,27.43
2010-06-07,26.15
2010-06-08,26.030001000000002
2010-06-09,26.17
2010-06-10,27.879998999999998
2010-06-11,27.98
2010-06-14,28.26
2010-06-15,28.84
2010-06-16,28.24
2010-06-17,27.98
2010-06-18,28.82
2010-06-21,28.92
2010-06-22,28.58
2010-06-23,28.059998999999998
2010-06-24,26.77
2010-06-25,27.02
2010-06-28,26.459999
2010-06-29,25.190001000000002
2010-06-30,24.91
2010-07-01,24.43
2010-07-02,24.26
2010-07-06,23.84
2010-07-07,25.219998999999998
2010-07-08,25.98
2010-07-09,26.35
2010-07-12,26.43
2010-07-13,27.120001000000002
2010-07-14,26.5
2010-07-15,26.23
2010-07-16,25.030001000000002
2010-07-19,25.18
2010-07-20,26.450001
2010-07-21,27.15
2010-07-22,28.040001
2010-07-23,28.370001000000002
2010-07-26,29.129998999999998
2010-07-27,29.129998999999998
2010-07-28,28.440001000000002
2010-07-29,27.950001
2010-07-30,28.09
2010-08-02,29.27
2010-08-03,28.860001
2010-08-04,29.309998999999998
2010-08-05,29.35
2010-08-06,29.09
2010-08-09,29.73
2010-08-10,29.209999
2010-08-11,27.610001
2010-08-12,27.25
2010-08-13,27.42
2010-08-16,27.200001
2010-08-17,28.27
2010-08-18,27.870001000000002
2010-08-19,26.889999
2010-08-20,26.27
2010-08-23,25.950001
2010-08-24,25.0
2010-08-25,26.15
2010-08-26,26.18
2010-08-27,27.0
2010-08-30,26.59
2010-08-31,26.700001
2010-09-01,28.049999
2010-09-02,28.450001
2010-09-03,29.0
2010-09-07,28.0
2010-09-08,28.57
2010-09-09,28.73
2010-09-10,29.0
2010-09-13,30.51
2010-09-14,31.5
2010-09-15,31.23
2010-09-16,32.099998
2010-09-17,31.85
2010-09-20,31.98
2010-09-21,31.370001000000002
2010-09-22,31.75
2010-09-23,31.690001000000002
2010-09-24,32.689999
2010-09-27,32.610001000000004
2010-09-28,32.939999
2010-09-29,32.43
2010-09-30,32.099998
2010-10-01,32.25
2010-10-04,31.57
2010-10-05,32.939999
2010-10-06,33.450001
2010-10-07,33.080002
2010-10-08,34.16
2010-10-11,33.950001
2010-10-12,34.240002000000004
2010-10-13,34.32
2010-10-14,33.93
2010-10-15,34.040001000000004
2010-10-18,34.18
2010-10-19,32.720001
2010-10-20,33.950001
2010-10-21,34.029999
2010-10-22,33.75
2010-10-25,34.970001
2010-10-26,35.639998999999996
2010-10-27,35.529999
2010-10-28,35.490002000000004
2010-10-29,35.650002
2010-11-01,35.900002
2010-11-02,36.610001000000004
2010-11-03,36.75
2010-11-04,38.330002
2010-11-05,39.07
2010-11-08,38.869999
2010-11-09,36.959998999999996
2010-11-10,37.5
2010-11-11,37.779999
2010-11-12,36.73
2010-11-15,36.259997999999996
2010-11-16,35.07
2010-11-17,35.240002000000004
2010-11-18,36.82
2010-11-19,37.169998
2010-11-22,37.290001000000004
2010-11-23,36.369999
2010-11-24,37.169998
2010-11-26,36.509997999999996
2010-11-29,36.360001000000004
2010-11-30,37.0
2010-12-01,38.43
2010-12-02,38.810001
2010-12-03,39.48
2010-12-06,39.490002000000004
2010-12-07,38.939999
2010-12-08,38.48
2010-12-09,38.91
2010-12-10,39.169998
2010-12-13,39.560001
2010-12-14,39.830002
2010-12-15,40.049999
2010-12-16,40.279999
2010-12-17,40.5
2010-12-20,40.57
2010-12-21,41.150002
2010-12-22,40.790001000000004
2010-12-23,40.82
2010-12-27,40.389998999999996
2010-12-28,40.27
2010-12-29,40.84
2010-12-30,41.040001000000004
2010-12-31,41.169998
2011-01-03,42.279999
2011-01-04,41.700001
2011-01-05,41.709998999999996
2011-01-06,42.209998999999996
2011-01-07,42.299999
2011-01-10,42.849998
2011-01-11,42.77
2011-01-12,43.560001
2011-01-13,43.189999
2011-01-14,43.18
2011-01-18,43.869999
2011-01-19,42.720001
2011-01-20,40.77
2011-01-21,40.75
2011-01-24,40.759997999999996
2011-01-25,40.439999
2011-01-26,41.02
2011-01-27,41.110001000000004
2011-01-28,40.360001000000004
2011-01-31,41.490002000000004
2011-02-01,43.09
2011-02-02,43.959998999999996
2011-02-03,43.02
2011-02-04,42.93
2011-02-07,43.25
2011-02-08,44.259997999999996
2011-02-09,43.299999
2011-02-10,43.669998
2011-02-11,43.799999
2011-02-14,43.98
2011-02-15,43.279999
2011-02-16,43.700001
2011-02-17,44.970001
2011-02-18,44.169998
2011-02-22,41.259997999999996
2011-02-23,40.610001000000004
2011-02-24,39.77
2011-02-25,41.02
2011-02-28,41.450001
2011-03-01,40.82
2011-03-02,40.959998999999996
2011-03-03,42.330002
2011-03-04,41.73
2011-03-07,41.349998
2011-03-08,41.75
2011-03-09,40.470001
2011-03-10,39.009997999999996
2011-03-11,40.009997999999996
2011-03-14,40.18
2011-03-15,39.98
2011-03-16,38.849998
2011-03-17,39.419998
2011-03-18,39.849998
2011-03-21,40.810001
2011-03-22,40.439999
2011-03-23,41.220001
2011-03-24,42.619999
2011-03-25,43.080002
2011-03-28,43.0
2011-03-29,43.73
2011-03-30,44.369999
2011-03-31,44.369999
2011-04-01,44.459998999999996
2011-04-04,45.91
2011-04-05,46.470001
2011-04-06,46.25
2011-04-07,46.439999
2011-04-08,46.18
2011-04-11,45.360001000000004
2011-04-12,44.169998
2011-04-13,44.599998
2011-04-14,44.529999
2011-04-15,45.290001000000004
2011-04-18,44.82
2011-04-19,45.790001000000004
2011-04-20,47.110001000000004
2011-04-21,48.450001
2011-04-25,48.349998
2011-04-26,49.43
2011-04-27,49.299999
2011-04-28,49.470001
2011-04-29,49.919998
2011-05-02,49.529999
2011-05-03,48.169998
2011-05-04,47.119999
2011-05-05,48.630001
2011-05-06,48.599998
2011-05-09,49.91
2011-05-10,52.080002
2011-05-11,50.639998999999996
2011-05-12,51.209998999999996
2011-05-13,51.630001
2011-05-16,50.029999
2011-05-17,49.130001
2011-05-18,50.43
2011-05-19,50.619999
2011-05-20,50.23
2011-05-23,48.299999
2011-05-24,48.5
2011-05-25,49.290001000000004
2011-05-26,49.470001
2011-05-27,50.919998
2011-05-31,52.09
2011-06-01,49.900002
2011-06-02,49.849998
2011-06-03,48.369999
2011-06-06,47.84
2011-06-07,47.950001
2011-06-08,46.959998999999996
2011-06-09,47.470001
2011-06-10,46.650002
2011-06-13,46.880001
2011-06-14,48.009997999999996
2011-06-15,48.709998999999996
2011-06-16,47.779999
2011-06-17,47.560001
2011-06-20,49.16
2011-06-21,50.900002
2011-06-22,50.43
2011-06-23,51.130001
2011-06-24,50.509997999999996
2011-06-27,50.360001000000004
2011-06-28,52.060001
2011-06-29,52.59
2011-06-30,53.310001
2011-07-01,54.0
2011-07-05,54.830002
2011-07-06,54.75
2011-07-07,55.529999
2011-07-08,54.610001000000004
2011-07-11,53.080002
2011-07-12,53.040001000000004
2011-07-13,53.84
2011-07-14,53.23
2011-07-15,53.610001000000004
2011-07-18,52.810001
2011-07-19,54.16
2011-07-20,54.619999
2011-07-21,57.66
2011-07-22,57.599998
2011-07-25,57.16
2011-07-26,56.57
2011-07-27,54.369999
2011-07-28,54.77
2011-07-29,55.130001
2011-08-01,54.599998
2011-08-02,50.830002
2011-08-03,49.200001
2011-08-04,45.0
2011-08-05,43.810001
2011-08-08,37.939999
2011-08-09,41.869999
2011-08-10,39.560001
2011-08-11,42.040001000000004
2011-08-12,43.790001000000004
2011-08-15,45.360001000000004
2011-08-16,43.740002000000004
2011-08-17,43.0
2011-08-18,39.310001
2011-08-19,38.470001
2011-08-22,37.799999
2011-08-23,40.290001000000004
2011-08-24,41.59
2011-08-25,41.16
2011-08-26,43.830002
2011-08-29,45.549999
2011-08-30,46.040001000000004
2011-08-31,47.009997999999996
2011-09-01,46.419998
2011-09-02,43.970001
2011-09-06,41.669998
2011-09-07,43.610001000000004
2011-09-08,42.849998
2011-09-09,40.740002000000004
2011-09-12,40.919998
2011-09-13,42.810001
2011-09-14,43.32
2011-09-15,44.310001
2011-09-16,44.080002
2011-09-19,43.450001
2011-09-20,43.189999
2011-09-21,38.869999
2011-09-22,35.599998
2011-09-23,36.119999
2011-09-26,38.0
2011-09-27,39.41
2011-09-28,36.389998999999996
2011-09-29,35.880001
2011-09-30,32.529999
2011-10-03,31.610001
2011-10-04,31.49
2011-10-05,33.720001
2011-10-06,36.82
2011-10-07,36.07
2011-10-10,38.139998999999996
2011-10-11,38.150002
2011-10-12,39.650002
2011-10-13,38.619999
2011-10-14,40.849998
2011-10-17,38.599998
2011-10-18,39.380001
2011-10-19,37.27
2011-10-20,37.34
2011-10-21,39.869999
2011-10-24,42.169998
2011-10-25,41.34
2011-10-26,42.259997999999996
2011-10-27,45.450001
2011-10-28,46.0
2011-10-31,43.549999
2011-11-01,41.09
2011-11-02,42.259997999999996
2011-11-03,43.91
2011-11-04,43.900002
2011-11-07,43.860001000000004
2011-11-08,44.849998
2011-11-09,42.48
2011-11-10,43.150002
2011-11-11,44.049999
2011-11-14,43.689999
2011-11-15,43.400002
2011-11-16,42.709998999999996
2011-11-17,40.18
2011-11-18,40.830002
2011-11-21,41.189999
2011-11-22,41.400002
2011-11-23,40.040001000000004
2011-11-25,40.470001
2011-11-28,42.799999
2011-11-29,42.560001
2011-11-30,46.490002000000004
2011-12-01,46.139998999999996
2011-12-02,45.57
2011-12-05,46.360001000000004
2011-12-06,46.189999
2011-12-07,45.139998999999996
2011-12-08,43.189999
2011-12-09,44.119999
2011-12-12,42.59
2011-12-13,42.400002
2011-12-14,42.07
2011-12-15,41.939999
2011-12-16,42.150002
2011-12-19,40.959998999999996
2011-12-20,43.380001
2011-12-21,43.27
2011-12-22,43.799999
2011-12-23,44.310001
2011-12-27,44.5
2011-12-28,43.740002000000004
2011-12-29,44.41
2011-12-30,44.27
2012-01-03,45.970001
2012-01-04,46.48
2012-01-05,45.720001
2012-01-06,44.57
2012-01-09,44.029999
2012-01-10,45.75
2012-01-11,45.889998999999996
2012-01-12,47.189999
2012-01-13,46.470001
2012-01-17,46.52
2012-01-18,49.0
2012-01-19,48.799999
2012-01-20,47.860001000000004
2012-01-23,48.029999
2012-01-24,48.0
2012-01-25,49.040001000000004
2012-01-26,48.259997999999996
2012-01-27,49.560001
2012-01-30,49.310001
2012-01-31,48.709998999999996
2012-02-01,50.5
2012-02-02,50.5
2012-02-03,51.16
2012-02-06,52.220001
2012-02-07,51.639998999999996
2012-02-08,50.77
2012-02-09,51.389998999999996
2012-02-10,49.990002000000004
2012-02-13,50.880001
2012-02-14,50.439999
2012-02-15,50.360001000000004
2012-02-16,51.790001000000004
2012-02-17,51.93
2012-02-21,51.41
2012-02-22,50.040001000000004
2012-02-23,48.709998999999996
2012-02-24,48.52
2012-02-27,48.369999
2012-02-28,48.18
2012-02-29,47.57
2012-03-01,48.41
2012-03-02,48.459998999999996
2012-03-05,46.459998999999996
2012-03-06,44.84
2012-03-07,45.349998
2012-03-08,45.860001000000004
2012-03-09,46.09
2012-03-12,45.689999
2012-03-13,47.540001000000004
2012-03-14,46.450001
2012-03-15,47.470001
2012-03-16,47.330002
2012-03-19,47.27
2012-03-20,45.689999
2012-03-21,45.200001
2012-03-22,42.98
2012-03-23,44.299999
2012-03-26,45.25
2012-03-27,45.150002
2012-03-28,44.720001
2012-03-29,45.75
2012-03-30,46.18
2012-04-02,46.799999
2012-04-03,46.040001000000004
2012-04-04,45.16
2012-04-05,45.169998
2012-04-09,44.419998
2012-04-10,43.299999
2012-04-11,44.73
2012-04-12,47.07
2012-04-13,46.610001000000004
2012-04-16,46.549999
2012-04-17,47.970001
2012-04-18,47.07
2012-04-19,48.119999
2012-04-20,48.049999
2012-04-23,47.119999
2012-04-24,46.459998999999996
2012-04-25,47.630001
2012-04-26,48.400002
2012-04-27,49.650002
2012-04-30,48.459998999999996
2012-05-01,48.330002
2012-05-02,47.669998
2012-05-03,47.439999
2012-05-04,46.360001000000004
2012-05-07,45.830002
2012-05-08,45.119999
2012-05-09,44.799999
2012-05-10,44.799999
2012-05-11,45.0
2012-05-14,43.689999
2012-05-15,42.84
2012-05-16,41.669998
2012-05-17,40.209998999999996
2012-05-18,40.09
2012-05-21,42.099998
2012-05-22,41.259997999999996
2012-05-23,41.310001
2012-05-24,40.810001
2012-05-25,40.779999
2012-05-29,42.209998999999996
2012-05-30,40.299999
2012-05-31,39.810001
2012-06-01,37.73
2012-06-04,37.380001
2012-06-05,38.0
2012-06-06,39.099998
2012-06-07,39.23
2012-06-08,38.41
2012-06-11,37.709998999999996
2012-06-12,38.259997999999996
2012-06-13,37.220001
2012-06-14,36.540001000000004
2012-06-15,38.130001
2012-06-18,37.990002000000004
2012-06-19,39.07
2012-06-20,38.490002000000004
2012-06-21,35.540001000000004
2012-06-22,35.610001000000004
2012-06-25,34.84
2012-06-26,34.91
2012-06-27,34.549999
2012-06-28,33.599998
2012-06-29,34.619999
2012-07-02,33.540001000000004
2012-07-03,34.459998999999996
2012-07-05,34.290001000000004
2012-07-06,33.490002000000004
2012-07-09,33.279999
2012-07-10,33.700001
2012-07-11,33.790001000000004
2012-07-12,33.450001
2012-07-13,34.5
2012-07-16,34.169998
2012-07-17,34.959998999999996
2012-07-18,34.950001
2012-07-19,36.830002
2012-07-20,35.939999
2012-07-23,35.52
2012-07-24,37.560001
2012-07-25,37.0
2012-07-26,37.610001000000004
2012-07-27,38.189999
2012-07-30,38.029999
2012-07-31,38.130001
2012-08-01,37.880001
2012-08-02,37.610001000000004
2012-08-03,38.290001000000004
2012-08-06,38.709998999999996
2012-08-07,39.509997999999996
2012-08-08,40.400002
2012-08-09,39.98
2012-08-10,40.689999
2012-08-13,39.740002000000004
2012-08-14,39.099998
2012-08-15,40.509997999999996
2012-08-16,41.529999
2012-08-17,41.290001000000004
2012-08-20,40.880001
2012-08-21,40.799999
2012-08-22,41.02
2012-08-23,40.77
2012-08-24,40.32
2012-08-27,39.939999
2012-08-28,39.400002
2012-08-29,38.959998999999996
2012-08-30,38.009997999999996
2012-08-31,38.259997999999996
2012-09-04,37.299999
2012-09-05,37.049999
2012-09-06,38.310001
2012-09-07,39.560001
2012-09-10,40.099998
2012-09-11,39.779999
2012-09-12,39.509997999999996
2012-09-13,41.25
2012-09-14,42.68
2012-09-17,41.580002
2012-09-18,41.5
2012-09-19,42.68
2012-09-20,42.029999
2012-09-21,40.0
2012-09-24,38.959998999999996
2012-09-25,37.75
2012-09-26,38.200001
2012-09-27,38.200001
2012-09-28,37.91
2012-10-01,37.720001
2012-10-02,37.990002000000004
2012-10-03,37.59
2012-10-04,37.700001
2012-10-05,37.470001
2012-10-08,36.830002
2012-10-09,36.73
2012-10-10,35.91
2012-10-11,35.650002
2012-10-12,35.310001
2012-10-15,35.84
2012-10-16,36.98
2012-10-17,37.98
2012-10-18,38.209998999999996
2012-10-19,37.259997999999996
2012-10-22,37.439999
2012-10-23,38.189999
2012-10-24,38.360001000000004
2012-10-25,37.990002000000004
2012-10-26,38.380001
2012-10-31,37.990002000000004
2012-11-01,40.16
2012-11-02,39.16
2012-11-05,39.599998
2012-11-06,40.310001
2012-11-07,39.080002
2012-11-08,38.459998999999996
2012-11-09,38.5
2012-11-12,38.509997999999996
2012-11-13,39.150002
2012-11-14,38.91
2012-11-15,38.830002
2012-11-16,38.57
2012-11-19,39.950001
2012-11-20,39.009997999999996
2012-11-21,39.18
2012-11-23,39.700001
2012-11-26,39.669998
2012-11-27,39.419998
2012-11-28,39.290001000000004
2012-11-29,40.34
2012-11-30,41.040001000000004
2012-12-03,40.799999
2012-12-04,40.990002000000004
2012-12-05,42.0
2012-12-06,41.689999
2012-12-07,41.939999
2012-12-10,42.43
2012-12-11,42.669998
2012-12-12,43.029999
2012-12-13,42.470001
2012-12-14,43.279999
2012-12-17,43.0
2012-12-18,44.259997999999996
2012-12-19,45.080002
2012-12-20,45.099998
2012-12-21,44.560001
2012-12-24,44.310001
2012-12-26,44.23
2012-12-27,43.959998999999996
2012-12-28,43.279999
2012-12-31,44.529999
2013-01-02,46.5
2013-01-03,46.43
2013-01-04,47.5
2013-01-07,46.880001
2013-01-08,46.759997999999996
2013-01-09,47.209998999999996
2013-01-10,47.330002
2013-01-11,46.639998999999996
2013-01-14,45.849998
2013-01-15,45.830002
2013-01-16,46.75
2013-01-17,47.029999
2013-01-18,47.220001
2013-01-22,47.369999
2013-01-23,47.369999
2013-01-24,47.060001
2013-01-25,46.970001
2013-01-28,46.25
2013-01-29,48.080002
2013-01-30,47.200001
2013-01-31,46.880001
2013-02-01,47.369999
2013-02-04,46.529999
2013-02-05,47.110001000000004
2013-02-06,48.830002
2013-02-07,48.5
2013-02-08,49.5
2013-02-11,49.5
2013-02-12,49.139998999999996
2013-02-13,50.34
2013-02-14,50.200001
2013-02-15,50.16
2013-02-19,49.740002000000004
2013-02-20,47.5
2013-02-21,46.32
2013-02-22,47.549999
2013-02-25,45.66
2013-02-26,45.860001000000004
2013-02-27,47.16
2013-02-28,46.849998
2013-03-01,46.209998999999996
2013-03-04,45.68
2013-03-05,46.389998999999996
2013-03-06,46.419998
2013-03-07,46.630001
2013-03-08,47.310001
2013-03-11,47.880001
2013-03-12,48.32
2013-03-13,47.349998
2013-03-14,47.27
2013-03-15,47.060001
2013-03-18,46.040001000000004
2013-03-19,44.779999
2013-03-20,44.16
2013-03-21,43.110001000000004
2013-03-22,43.209998999999996
2013-03-25,42.43
2013-03-26,42.869999
2013-03-27,43.540001000000004
2013-03-28,44.049999
2013-04-01,43.02
2013-04-02,42.459998999999996
2013-04-03,42.040001000000004
2013-04-04,42.709998999999996
2013-04-05,42.759997999999996
2013-04-08,43.07
2013-04-09,43.900002
2013-04-10,44.509997999999996
2013-04-11,44.970001
2013-04-12,43.959998999999996
2013-04-15,41.970001
2013-04-16,43.689999
2013-04-17,42.360001000000004
2013-04-18,42.23
2013-04-19,47.099998
2013-04-22,48.77
2013-04-23,48.650002
2013-04-24,48.549999
2013-04-25,48.330002
2013-04-26,47.610001000000004
2013-04-29,48.259997999999996
2013-04-30,49.41
2013-05-01,47.689999
2013-05-02,47.98
2013-05-03,49.060001
2013-05-06,49.459998999999996
2013-05-07,49.439999
2013-05-08,49.34
2013-05-09,48.580002
2013-05-10,48.27
2013-05-13,47.400002
2013-05-14,48.41
2013-05-15,48.849998
2013-05-16,48.389998999999996
2013-05-17,49.43
2013-05-20,49.259997999999996
2013-05-21,50.0
2013-05-22,50.049999
2013-05-23,49.48
2013-05-24,49.110001000000004
2013-05-28,49.509997999999996
2013-05-29,49.669998
2013-05-30,49.869999
2013-05-31,49.349998
2013-06-03,49.040001000000004
2013-06-04,48.709998999999996
2013-06-05,47.720001
2013-06-06,48.59
2013-06-07,49.009997999999996
2013-06-10,49.200001
2013-06-11,47.77
2013-06-12,47.02
2013-06-13,47.490002000000004
2013-06-14,47.560001
2013-06-17,47.580002
2013-06-18,47.630001
2013-06-19,47.950001
2013-06-20,46.52
2013-06-21,46.099998
2013-06-24,43.689999
2013-06-25,44.119999
2013-06-26,44.689999
2013-06-27,45.490002000000004
2013-06-28,44.799999
2013-07-01,45.41
2013-07-02,45.02
2013-07-03,45.369999
2013-07-05,45.639998999999996
2013-07-08,45.68
2013-07-09,46.59
2013-07-10,46.830002
2013-07-11,47.509997999999996
2013-07-12,47.68
2013-07-15,47.529999
2013-07-16,47.27
2013-07-17,47.34
2013-07-18,48.009997999999996
2013-07-19,47.73
2013-07-22,47.77
2013-07-23,48.540001000000004
2013-07-24,48.34
2013-07-25,47.919998
2013-07-26,46.98
2013-07-29,47.09
2013-07-30,48.09
2013-07-31,48.060001
2013-08-01,48.790001000000004
2013-08-02,49.040001000000004
2013-08-05,48.900002
2013-08-06,48.25
2013-08-07,48.07
2013-08-08,48.98
2013-08-09,48.91
2013-08-12,48.919998
2013-08-13,49.599998
2013-08-14,50.43
2013-08-15,49.299999
2013-08-16,49.5
2013-08-19,49.209998999999996
2013-08-20,48.93
2013-08-21,50.68
2013-08-22,50.459998999999996
2013-08-23,50.650002
2013-08-26,50.75
2013-08-27,49.040001000000004
2013-08-28,48.82
2013-08-29,49.540001000000004
2013-08-30,49.240002000000004
2013-09-03,49.57
2013-09-04,50.0
2013-09-05,49.880001
2013-09-06,49.139998999999996
2013-09-09,49.16
2013-09-10,49.529999
2013-09-11,49.73
2013-09-12,49.09
2013-09-13,49.169998
2013-09-16,49.73
2013-09-17,50.040001000000004
2013-09-18,51.610001000000004
2013-09-19,51.77
2013-09-20,51.34
2013-09-23,50.880001
2013-09-24,51.509997999999996
2013-09-25,51.970001
2013-09-26,52.860001000000004
2013-09-27,52.5
2013-09-30,52.790001000000004
2013-10-01,53.389998999999996
2013-10-02,53.52
2013-10-03,53.02
2013-10-04,53.830002
2013-10-07,53.630001
2013-10-08,51.68
2013-10-09,51.529999
2013-10-10,53.040001000000004
2013-10-11,52.91
2013-10-14,53.23
2013-10-15,53.209998999999996
2013-10-16,53.759997999999996
2013-10-17,54.240002000000004
2013-10-18,53.98
2013-10-21,57.16
2013-10-22,58.25
2013-10-23,57.970001
2013-10-24,57.970001
2013-10-25,57.580002
2013-10-28,56.02
2013-10-29,56.779999
2013-10-30,56.110001000000004
2013-10-31,56.009997999999996
2013-11-01,55.889998999999996
2013-11-04,55.91
2013-11-05,56.66
2013-11-06,56.880001
2013-11-07,56.150002
2013-11-08,56.82
2013-11-11,57.889998999999996
2013-11-12,57.529999
2013-11-13,57.669998
2013-11-14,58.099998
2013-11-15,56.889998999999996
2013-11-18,55.939999
2013-11-19,55.700001
2013-11-20,55.34
2013-11-21,55.689999
2013-11-22,56.09
2013-11-25,54.91
2013-11-26,55.709998999999996
2013-11-27,55.939999
2013-11-29,56.130001
2013-12-02,56.110001000000004
2013-12-03,55.509997999999996
2013-12-04,55.869999
2013-12-05,55.369999
2013-12-06,55.880001
2013-12-09,56.84
2013-12-10,56.66
2013-12-11,55.400002
2013-12-12,55.0
2013-12-13,55.169998
2013-12-16,54.959998999999996
2013-12-17,54.759997999999996
2013-12-18,54.73
2013-12-19,54.34
2013-12-20,54.27
2013-12-23,54.470001
2013-12-24,55.009997999999996
2013-12-26,55.200001
2013-12-27,55.119999
2013-12-30,55.189999
2013-12-31,55.310001
2014-01-02,54.990002000000004
2014-01-03,55.299999
2014-01-06,54.040001000000004
2014-01-07,54.66
2014-01-08,53.759997999999996
2014-01-09,54.029999
2014-01-10,54.150002
2014-01-13,53.860001000000004
2014-01-14,55.400002
2014-01-15,55.779999
2014-01-16,56.060001
2014-01-17,55.099998
2014-01-21,54.689999
2014-01-22,55.049999
2014-01-23,54.889998999999996
2014-01-24,52.669998
2014-01-27,51.43
2014-01-28,51.419998
2014-01-29,51.5
2014-01-30,51.509997999999996
2014-01-31,50.639998999999996
2014-02-03,48.830002
2014-02-04,49.599998
2014-02-05,49.580002
2014-02-06,50.669998
2014-02-07,51.209998999999996
2014-02-10,51.299999
2014-02-11,51.439999
2014-02-12,52.240002000000004
2014-02-13,52.799999
2014-02-14,53.099998
2014-02-18,52.419998
2014-02-19,52.330002
2014-02-20,52.919998
2014-02-21,52.119999
2014-02-24,52.560001
2014-02-25,52.34
2014-02-26,52.919998
2014-02-27,53.630001
2014-02-28,53.389998999999996
2014-03-03,52.169998
2014-03-04,52.860001000000004
