Date,CPB
1983-04-15,2.796875
1983-04-18,2.8125
1983-04-19,2.820313
1983-04-20,2.890625
1983-04-21,2.945313
1983-04-22,2.945313
1983-04-25,2.921875
1983-04-26,2.9375
1983-04-27,2.898438
1983-04-28,2.828125
1983-04-29,2.8125
1983-05-02,2.796875
1983-05-03,2.78125
1983-05-04,2.765625
1983-05-05,2.859375
1983-05-06,2.867188
1983-05-09,2.828125
1983-05-10,2.84375
1983-05-11,2.859375
1983-05-12,2.867188
1983-05-13,2.890625
1983-05-16,2.867188
1983-05-17,2.890625
1983-05-18,2.867188
1983-05-19,2.890625
1983-05-20,2.9375
1983-05-23,2.90625
1983-05-24,2.90625
1983-05-25,3.007813
1983-05-26,3.0
1983-05-27,3.023438
1983-05-31,3.046875
1983-06-01,3.109375
1983-06-02,3.140625
1983-06-03,3.15625
1983-06-06,3.15625
1983-06-07,3.1875
1983-06-08,3.125
1983-06-09,3.109375
1983-06-10,3.085938
1983-06-13,3.132813
1983-06-14,3.148438
1983-06-15,3.164063
1983-06-16,3.375
1983-06-17,3.328125
1983-06-20,3.3046879999999996
1983-06-21,3.328125
1983-06-22,3.3203129999999996
1983-06-23,3.3203129999999996
1983-06-24,3.242188
1983-06-27,3.21875
1983-06-28,3.1875
1983-06-29,3.1875
1983-06-30,3.1875
1983-07-01,3.179688
1983-07-05,3.164063
1983-07-06,3.140625
1983-07-07,3.117188
1983-07-08,3.09375
1983-07-11,3.078125
1983-07-12,3.046875
1983-07-13,2.976563
1983-07-14,3.023438
1983-07-15,3.007813
1983-07-18,2.984375
1983-07-19,3.046875
1983-07-20,3.148438
1983-07-21,3.109375
1983-07-22,3.117188
1983-07-25,3.101563
1983-07-26,3.125
1983-07-27,3.15625
1983-07-28,3.15625
1983-07-29,3.109375
1983-08-01,3.109375
1983-08-02,3.140625
1983-08-03,3.164063
1983-08-04,3.195313
1983-08-05,3.234375
1983-08-08,3.25
1983-08-09,3.25
1983-08-10,3.25
1983-08-11,3.296875
1983-08-12,3.328125
1983-08-15,3.3359379999999996
1983-08-16,3.3671879999999996
1983-08-17,3.5390629999999996
1983-08-18,3.5078129999999996
1983-08-19,3.484375
1983-08-22,3.4453129999999996
1983-08-23,3.40625
1983-08-24,3.3359379999999996
1983-08-25,3.3203129999999996
1983-08-26,3.28125
1983-08-29,3.25
1983-08-30,3.2890629999999996
1983-08-31,3.359375
1983-09-01,3.375
1983-09-02,3.375
1983-09-06,3.40625
1983-09-07,3.453125
1983-09-08,3.46875
1983-09-09,3.4609379999999996
1983-09-12,3.390625
1983-09-13,3.390625
1983-09-14,3.421875
1983-09-15,3.4140629999999996
1983-09-16,3.4296879999999996
1983-09-19,3.390625
1983-09-20,3.375
1983-09-21,3.359375
1983-09-22,3.375
1983-09-23,3.3828129999999996
1983-09-26,3.390625
1983-09-27,3.3984379999999996
1983-09-28,3.3671879999999996
1983-09-29,3.375
1983-09-30,3.390625
1983-10-03,3.40625
1983-10-04,3.4140629999999996
1983-10-05,3.453125
1983-10-06,3.5625
1983-10-07,3.6171879999999996
1983-10-10,3.5703129999999996
1983-10-11,3.5625
1983-10-12,3.5625
1983-10-13,3.5859379999999996
1983-10-14,3.609375
1983-10-17,3.59375
1983-10-18,3.546875
1983-10-19,3.609375
1983-10-20,3.7265629999999996
1983-10-21,3.6953129999999996
1983-10-24,3.6640629999999996
1983-10-25,3.65625
1983-10-26,3.625
1983-10-27,3.59375
1983-10-28,3.578125
1983-10-31,3.6015629999999996
1983-11-01,3.59375
1983-11-02,3.671875
1983-11-03,3.71875
1983-11-04,3.703125
1983-11-07,3.6875
1983-11-08,3.6640629999999996
1983-11-09,3.671875
1983-11-10,3.6875
1983-11-11,3.6953129999999996
1983-11-14,3.6875
1983-11-15,3.6328129999999996
1983-11-16,3.6796879999999996
1983-11-17,3.578125
1983-11-18,3.59375
1983-11-21,3.59375
1983-11-22,3.609375
1983-11-23,3.5703129999999996
1983-11-25,3.5859379999999996
1983-11-28,3.609375
1983-11-29,3.6875
1983-11-30,3.6875
1983-12-01,3.734375
1983-12-02,3.7265629999999996
1983-12-05,3.734375
1983-12-06,3.734375
1983-12-07,3.7421879999999996
1983-12-08,3.828125
1983-12-09,3.875
1983-12-12,3.859375
1983-12-13,3.8203129999999996
1983-12-14,3.8359379999999996
1983-12-15,3.84375
1983-12-16,3.8671879999999996
1983-12-19,3.9609379999999996
1983-12-20,3.984375
1983-12-21,3.953125
1983-12-22,3.9296879999999996
1983-12-23,3.921875
1983-12-27,3.9296879999999996
1983-12-28,3.875
1983-12-29,3.84375
1983-12-30,3.8125
1984-01-03,3.84375
1984-01-04,3.828125
1984-01-05,3.875
1984-01-06,3.90625
1984-01-09,3.859375
1984-01-10,3.7265629999999996
1984-01-11,3.7265629999999996
1984-01-12,3.71875
1984-01-13,3.6953129999999996
1984-01-16,3.734375
1984-01-17,3.7578129999999996
1984-01-18,3.8359379999999996
1984-01-19,3.828125
1984-01-20,3.859375
1984-01-23,3.796875
1984-01-24,3.84375
1984-01-25,3.8359379999999996
1984-01-26,3.859375
1984-01-27,3.8671879999999996
1984-01-30,3.859375
1984-01-31,3.9375
1984-02-01,3.9296879999999996
1984-02-02,3.8828129999999996
1984-02-03,3.859375
1984-02-06,3.8203129999999996
1984-02-07,3.8125
1984-02-08,3.765625
1984-02-09,3.734375
1984-02-10,3.6875
1984-02-13,3.625
1984-02-14,3.6328129999999996
1984-02-15,3.71875
1984-02-16,3.734375
1984-02-17,3.7109379999999996
1984-02-21,3.671875
1984-02-22,3.6796879999999996
1984-02-23,3.671875
1984-02-24,3.7265629999999996
1984-02-27,3.6875
1984-02-28,3.65625
1984-02-29,3.6953129999999996
1984-03-01,3.6875
1984-03-02,3.734375
1984-03-05,3.7265629999999996
1984-03-06,3.703125
1984-03-07,3.6875
1984-03-08,3.640625
1984-03-09,3.6484379999999996
1984-03-12,3.703125
1984-03-13,3.7890629999999996
1984-03-14,3.78125
1984-03-15,3.8203129999999996
1984-03-16,3.84375
1984-03-19,3.859375
1984-03-20,3.90625
1984-03-21,3.875
1984-03-22,3.78125
1984-03-23,3.7734379999999996
1984-03-26,3.7734379999999996
1984-03-27,3.75
1984-03-28,3.71875
1984-03-29,3.796875
1984-03-30,3.796875
1984-04-02,3.7890629999999996
1984-04-03,3.875
1984-04-04,3.90625
1984-04-05,3.875
1984-04-06,3.890625
1984-04-09,3.9453129999999996
1984-04-10,3.9765629999999996
1984-04-11,3.96875
1984-04-12,4.0
1984-04-13,3.9375
1984-04-16,3.9375
1984-04-17,3.921875
1984-04-18,3.921875
1984-04-19,3.9140629999999996
1984-04-23,3.9375
1984-04-24,3.8984379999999996
1984-04-25,3.8125
1984-04-26,3.828125
1984-04-27,3.8046879999999996
1984-04-30,3.78125
1984-05-01,3.8046879999999996
1984-05-02,3.7578129999999996
1984-05-03,3.6484379999999996
1984-05-04,3.6640629999999996
1984-05-07,3.65625
1984-05-08,3.671875
1984-05-09,3.671875
1984-05-10,3.6640629999999996
1984-05-11,3.625
1984-05-14,3.578125
1984-05-15,3.515625
1984-05-16,3.4921879999999996
1984-05-17,3.4375
1984-05-18,3.4375
1984-05-21,3.390625
1984-05-22,3.421875
1984-05-23,3.4375
1984-05-24,3.4296879999999996
1984-05-25,3.46875
1984-05-29,3.5390629999999996
1984-05-30,3.5
1984-05-31,3.515625
1984-06-01,3.5859379999999996
1984-06-04,3.734375
1984-06-05,3.71875
1984-06-06,3.796875
1984-06-07,3.796875
1984-06-08,3.7890629999999996
1984-06-11,3.71875
1984-06-12,3.65625
1984-06-13,3.640625
1984-06-14,3.5390629999999996
1984-06-15,3.515625
1984-06-18,3.6875
1984-06-19,3.6875
1984-06-20,3.703125
1984-06-21,3.7265629999999996
1984-06-22,3.7890629999999996
1984-06-25,3.8203129999999996
1984-06-26,3.8671879999999996
1984-06-27,3.8671879999999996
1984-06-28,3.8828129999999996
1984-06-29,3.90625
1984-07-02,3.8671879999999996
1984-07-03,3.828125
1984-07-05,3.8125
1984-07-06,3.90625
1984-07-09,3.9296879999999996
1984-07-10,3.875
1984-07-11,3.890625
1984-07-12,3.9375
1984-07-13,3.9765629999999996
1984-07-16,4.023438
1984-07-17,4.09375
1984-07-18,4.0625
1984-07-19,3.9375
1984-07-20,3.796875
1984-07-23,3.78125
1984-07-24,3.78125
1984-07-25,3.8125
1984-07-26,3.9375
1984-07-27,3.9296879999999996
1984-07-30,3.84375
1984-07-31,3.7734379999999996
1984-08-01,3.875
1984-08-02,3.8671879999999996
1984-08-03,4.0625
1984-08-06,4.046875
1984-08-07,4.015625
1984-08-08,4.015625
1984-08-09,4.171875
1984-08-10,4.03125
1984-08-13,4.0
1984-08-14,3.9609379999999996
1984-08-15,3.921875
1984-08-16,4.015625
1984-08-17,4.015625
1984-08-20,4.054688
1984-08-21,4.078125
1984-08-22,4.09375
1984-08-23,4.085938
1984-08-24,3.9921879999999996
1984-08-27,4.0
1984-08-28,4.023438
1984-08-29,3.890625
1984-08-30,3.890625
1984-08-31,3.890625
1984-09-04,3.859375
1984-09-05,3.890625
1984-09-06,3.953125
1984-09-07,4.015625
1984-09-10,3.984375
1984-09-11,3.953125
1984-09-12,3.859375
1984-09-13,3.96875
1984-09-14,4.0
1984-09-17,4.15625
1984-09-18,4.15625
1984-09-19,4.015625
1984-09-20,4.023438
1984-09-21,3.9375
1984-09-24,3.9453129999999996
1984-09-25,4.15625
1984-09-26,4.28125
1984-09-27,4.25
1984-09-28,4.25
1984-10-01,4.34375
1984-10-02,4.078125
1984-10-03,4.125
1984-10-04,4.140625
1984-10-05,4.296875
1984-10-08,4.296875
1984-10-09,4.351563
1984-10-10,4.25
1984-10-11,4.242188
1984-10-12,4.242188
1984-10-15,4.28125
1984-10-16,4.242188
1984-10-17,4.25
1984-10-18,4.296875
1984-10-19,4.335938
1984-10-22,4.398438
1984-10-23,4.40625
1984-10-24,4.359375
1984-10-25,4.367188
1984-10-26,4.375
1984-10-29,4.375
1984-10-30,4.40625
1984-10-31,4.359375
1984-11-01,4.21875
1984-11-02,4.164063
1984-11-05,4.28125
1984-11-06,4.351563
1984-11-07,4.34375
1984-11-08,4.3125
1984-11-09,4.3125
1984-11-12,4.3125
1984-11-13,4.320313
1984-11-14,4.25
1984-11-15,4.242188
1984-11-16,4.3125
1984-11-19,4.257813
1984-11-20,4.28125
1984-11-21,4.3125
1984-11-23,4.351563
1984-11-26,4.34375
1984-11-27,4.375
1984-11-28,4.328125
1984-11-29,4.210938
1984-11-30,4.25
1984-12-03,4.234375
1984-12-04,4.25
1984-12-05,4.203125
1984-12-06,4.234375
1984-12-07,4.242188
1984-12-10,4.335938
1984-12-11,4.3125
1984-12-12,4.359375
1984-12-13,4.390625
1984-12-14,4.34375
1984-12-17,4.382813
1984-12-18,4.507813
1984-12-19,4.484375
1984-12-20,4.453125
1984-12-21,4.289063
1984-12-24,4.328125
1984-12-26,4.34375
1984-12-27,4.328125
1984-12-28,4.335938
1984-12-31,4.34375
1985-01-02,4.273438
1985-01-03,4.289063
1985-01-04,4.1875
1985-01-07,4.257813
1985-01-08,4.21875
1985-01-09,4.257813
1985-01-10,4.289063
1985-01-11,4.234375
1985-01-14,4.226563
1985-01-15,4.242188
1985-01-16,4.132813
1985-01-17,4.226563
1985-01-18,4.265625
1985-01-21,4.109375
1985-01-22,3.9375
1985-01-23,4.015625
1985-01-24,3.90625
1985-01-25,3.8671879999999996
1985-01-28,3.8359379999999996
1985-01-29,3.84375
1985-01-30,3.828125
1985-01-31,3.875
1985-02-01,3.9140629999999996
1985-02-04,3.9921879999999996
1985-02-05,3.96875
1985-02-06,4.007813
1985-02-07,4.0
1985-02-08,4.023438
1985-02-11,4.007813
1985-02-12,4.0
1985-02-13,4.015625
1985-02-14,4.03125
1985-02-15,4.046875
1985-02-19,4.0625
1985-02-20,4.085938
1985-02-21,4.078125
1985-02-22,4.085938
1985-02-25,4.046875
1985-02-26,4.09375
1985-02-27,4.09375
1985-02-28,4.203125
1985-03-01,4.273438
1985-03-04,4.210938
1985-03-05,4.257813
1985-03-06,4.28125
1985-03-07,4.296875
1985-03-08,4.375
1985-03-11,4.359375
1985-03-12,4.375
1985-03-13,4.351563
1985-03-14,4.390625
1985-03-15,4.359375
1985-03-18,4.375
1985-03-19,4.390625
1985-03-20,4.414063
1985-03-21,4.421875
1985-03-22,4.429688
1985-03-25,4.445313
1985-03-26,4.445313
1985-03-27,4.46875
1985-03-28,4.507813
1985-03-29,4.507813
1985-04-01,4.539063
1985-04-02,4.460938
1985-04-03,4.4375
1985-04-04,4.414063
1985-04-08,4.351563
1985-04-09,4.351563
1985-04-10,4.335938
1985-04-11,4.273438
1985-04-12,4.3125
1985-04-15,4.34375
1985-04-16,4.257813
1985-04-17,4.257813
1985-04-18,4.257813
1985-04-19,4.242188
1985-04-22,4.226563
1985-04-23,4.25
1985-04-24,4.25
1985-04-25,4.210938
1985-04-26,4.164063
1985-04-29,4.046875
1985-04-30,4.0625
1985-05-01,4.015625
1985-05-02,4.023438
1985-05-03,4.046875
1985-05-06,4.085938
1985-05-07,4.0625
1985-05-08,4.0625
1985-05-09,4.078125
1985-05-10,4.117188
1985-05-13,4.117188
1985-05-14,4.085938
1985-05-15,4.085938
1985-05-16,4.179688
1985-05-17,4.203125
1985-05-20,4.3125
1985-05-21,4.367188
1985-05-22,4.359375
1985-05-23,4.34375
1985-05-24,4.351563
1985-05-28,4.28125
1985-05-29,4.304688
1985-05-30,4.554688
1985-05-31,4.773438
1985-06-03,4.71875
1985-06-04,4.726563
1985-06-05,4.75
1985-06-06,4.726563
1985-06-07,4.679688
1985-06-10,4.625
1985-06-11,4.609375
1985-06-12,4.585938
1985-06-13,4.664063
1985-06-14,4.695313
1985-06-17,4.695313
1985-06-18,4.6875
1985-06-19,4.695313
1985-06-20,4.710938
1985-06-21,4.898438
1985-06-24,4.828125
1985-06-25,4.796875
1985-06-26,4.757813
1985-06-27,4.75
1985-06-28,4.796875
1985-07-01,4.8125
1985-07-02,4.789063
1985-07-03,4.78125
1985-07-05,4.796875
1985-07-08,4.851563
1985-07-09,4.984375
1985-07-10,4.992188
1985-07-11,4.992188
1985-07-12,4.96875
1985-07-15,4.945313
1985-07-16,4.96875
1985-07-17,5.007813
1985-07-18,4.96875
1985-07-19,4.929688
1985-07-22,4.875
1985-07-23,4.726563
1985-07-24,4.6875
1985-07-25,4.648438
1985-07-26,4.664063
1985-07-29,4.617188
1985-07-30,4.476563
1985-07-31,4.65625
1985-08-01,4.625
1985-08-02,4.671875
1985-08-05,4.703125
1985-08-06,4.5625
1985-08-07,4.703125
1985-08-08,4.8125
1985-08-09,4.796875
1985-08-12,4.796875
1985-08-13,4.75
1985-08-14,4.703125
1985-08-15,4.734375
1985-08-16,4.65625
1985-08-19,4.703125
1985-08-20,4.6875
1985-08-21,4.703125
1985-08-22,4.6875
1985-08-23,4.671875
1985-08-26,4.671875
1985-08-27,4.6875
1985-08-28,4.6875
1985-08-29,4.703125
1985-08-30,4.671875
1985-09-03,4.65625
1985-09-04,4.640625
1985-09-05,4.65625
1985-09-06,4.65625
1985-09-09,4.796875
1985-09-10,4.78125
1985-09-11,4.765625
1985-09-12,4.75
1985-09-13,4.671875
1985-09-16,4.6875
1985-09-17,4.734375
1985-09-18,4.65625
1985-09-19,4.671875
1985-09-20,4.546875
1985-09-23,4.5
1985-09-24,4.6875
1985-09-25,4.765625
1985-09-26,4.78125
1985-09-30,4.859375
1985-10-01,5.25
1985-10-02,5.140625
1985-10-03,5.25
1985-10-04,5.125
1985-10-07,5.015625
1985-10-08,5.125
1985-10-09,5.28125
1985-10-10,5.28125
1985-10-11,5.265625
1985-10-14,5.28125
1985-10-15,5.625
1985-10-16,5.609375
1985-10-17,5.5625
1985-10-18,5.796875
1985-10-21,5.703125
1985-10-22,5.625
1985-10-23,5.453125
1985-10-24,5.4375
1985-10-25,5.4375
1985-10-28,5.28125
1985-10-29,5.21875
1985-10-30,5.109375
1985-10-31,5.125
1985-11-01,5.328125
1985-11-04,5.3125
1985-11-05,5.3125
1985-11-06,5.234375
1985-11-07,5.265625
1985-11-08,5.484375
1985-11-11,5.765625
1985-11-12,5.6875
1985-11-13,5.65625
1985-11-14,5.703125
1985-11-15,5.609375
1985-11-18,5.65625
1985-11-19,5.671875
1985-11-20,5.75
1985-11-21,5.78125
1985-11-22,6.328125
1985-11-25,6.125
1985-11-26,6.125
1985-11-27,6.4375
1985-11-29,6.765625
1985-12-02,6.625
1985-12-03,6.546875
1985-12-04,6.875
1985-12-05,7.140625
1985-12-06,6.9375
1985-12-09,6.90625
1985-12-10,6.453125
1985-12-11,6.625
1985-12-12,6.609375
1985-12-13,6.5625
1985-12-16,6.578125
1985-12-17,6.375
1985-12-18,6.4375
1985-12-19,6.59375
1985-12-20,6.53125
1985-12-23,6.5625
1985-12-24,6.5
1985-12-26,6.296875
1985-12-27,6.328125
1985-12-30,6.234375
1985-12-31,6.171875
1986-01-02,6.171875
1986-01-03,6.265625
1986-01-06,6.265625
1986-01-07,6.265625
1986-01-08,6.03125
1986-01-09,5.859375
1986-01-10,5.78125
1986-01-13,5.84375
1986-01-14,5.828125
1986-01-15,5.828125
1986-01-16,5.78125
1986-01-17,5.75
1986-01-20,5.859375
1986-01-21,5.8125
1986-01-22,5.59375
1986-01-23,5.5
1986-01-24,5.640625
1986-01-27,5.75
1986-01-28,5.734375
1986-01-29,5.734375
1986-01-30,5.828125
1986-01-31,5.875
1986-02-03,6.0625
1986-02-04,6.078125
1986-02-05,6.140625
1986-02-06,6.03125
1986-02-07,6.0625
1986-02-10,5.96875
1986-02-11,6.0
1986-02-12,6.0
1986-02-13,6.125
1986-02-14,6.125
1986-02-18,6.0625
1986-02-19,6.125
1986-02-20,6.3125
1986-02-21,6.265625
1986-02-24,6.1875
1986-02-25,6.21875
1986-02-26,6.203125
1986-02-27,6.375
1986-02-28,6.5
1986-03-03,6.515625
1986-03-04,6.546875
1986-03-05,6.65625
1986-03-06,6.625
1986-03-07,6.609375
1986-03-10,6.578125
1986-03-11,6.703125
1986-03-12,6.75
1986-03-13,6.65625
1986-03-14,6.671875
1986-03-17,6.625
1986-03-18,6.609375
1986-03-19,6.5625
1986-03-20,6.609375
1986-03-21,6.515625
1986-03-24,6.609375
1986-03-25,6.625
1986-03-26,6.796875
1986-03-27,6.9375
1986-03-31,7.0
1986-04-01,7.03125
1986-04-02,6.984375
1986-04-03,6.875
1986-04-04,6.609375
1986-04-07,6.65625
1986-04-08,6.75
1986-04-09,6.78125
1986-04-10,6.6875
1986-04-11,6.703125
1986-04-14,6.90625
1986-04-15,6.84375
1986-04-16,6.875
1986-04-17,6.9375
1986-04-18,7.03125
1986-04-21,7.25
1986-04-22,7.171875
1986-04-23,7.15625
1986-04-24,7.140625
1986-04-25,7.203125
1986-04-28,7.1875
1986-04-29,7.078125
1986-04-30,6.828125
1986-05-01,6.734375
1986-05-02,6.75
1986-05-05,6.765625
1986-05-06,6.734375
1986-05-07,6.6875
1986-05-08,6.65625
1986-05-09,6.5625
1986-05-12,6.5625
1986-05-13,6.5
1986-05-14,6.71875
1986-05-15,6.53125
1986-05-16,6.421875
1986-05-19,6.375
1986-05-20,6.5
1986-05-21,6.546875
1986-05-22,6.84375
1986-05-23,6.953125
1986-05-27,7.03125
1986-05-28,6.984375
1986-05-29,7.0625
1986-05-30,7.25
1986-06-02,7.28125
1986-06-03,7.328125
1986-06-04,7.6875
1986-06-05,7.65625
1986-06-06,7.546875
1986-06-09,7.34375
1986-06-10,7.3125
1986-06-11,7.5625
1986-06-12,7.609375
1986-06-13,7.734375
1986-06-16,7.65625
1986-06-17,7.484375
1986-06-18,7.484375
1986-06-19,7.4375
1986-06-20,7.609375
1986-06-23,7.578125
1986-06-24,7.5625
1986-06-25,7.640625
1986-06-26,7.703125
1986-06-27,7.734375
1986-06-30,8.109375
1986-07-01,8.40625
1986-07-02,8.3125
1986-07-03,8.234375
1986-07-07,7.78125
1986-07-08,7.6875
1986-07-09,7.890625
1986-07-10,8.0
1986-07-11,8.03125
1986-07-14,7.8125
1986-07-15,7.53125
1986-07-16,7.578125
1986-07-17,7.75
1986-07-18,7.78125
1986-07-21,7.796875
1986-07-22,7.84375
1986-07-23,7.859375
1986-07-24,7.859375
1986-07-25,7.984375
1986-07-28,7.96875
1986-07-29,7.9375
1986-07-30,7.9375
1986-07-31,7.921875
1986-08-01,7.828125
1986-08-04,7.84375
1986-08-05,7.921875
1986-08-06,7.96875
1986-08-07,7.875
1986-08-08,7.828125
1986-08-11,7.796875
1986-08-12,7.6875
1986-08-13,7.6875
1986-08-14,7.828125
1986-08-15,7.90625
1986-08-18,8.0
1986-08-19,8.15625
1986-08-20,8.03125
1986-08-21,8.125
1986-08-22,8.203125
1986-08-25,8.078125
1986-08-26,8.140625
1986-08-27,8.171875
1986-08-28,8.171875
1986-08-29,8.28125
1986-09-02,7.96875
1986-09-03,7.953125
1986-09-04,7.921875
1986-09-05,7.75
1986-09-08,7.75
1986-09-09,7.6875
1986-09-10,7.640625
1986-09-11,7.171875
1986-09-12,6.8125
1986-09-15,6.890625
1986-09-16,6.9375
1986-09-17,7.0
1986-09-18,6.84375
1986-09-19,7.03125
1986-09-22,7.046875
1986-09-23,7.015625
1986-09-24,6.875
1986-09-25,6.84375
1986-09-26,6.828125
1986-09-29,6.703125
1986-09-30,6.859375
1986-10-01,7.078125
1986-10-02,7.171875
1986-10-03,7.21875
1986-10-06,7.34375
1986-10-07,7.28125
1986-10-08,7.296875
1986-10-09,7.21875
1986-10-10,7.265625
1986-10-13,7.28125
1986-10-14,7.546875
1986-10-15,7.765625
1986-10-16,7.828125
1986-10-17,7.828125
1986-10-20,7.703125
1986-10-21,7.703125
1986-10-22,7.65625
1986-10-23,7.78125
1986-10-24,7.6875
1986-10-27,7.671875
1986-10-28,7.765625
1986-10-29,7.859375
1986-10-30,7.875
1986-10-31,7.828125
1986-11-03,7.828125
1986-11-04,7.875
1986-11-05,7.828125
1986-11-06,7.78125
1986-11-07,7.6875
1986-11-10,7.8125
1986-11-11,7.8125
1986-11-12,7.703125
1986-11-13,7.578125
1986-11-14,7.625
1986-11-17,7.640625
1986-11-18,7.25
1986-11-19,7.3125
1986-11-20,7.34375
1986-11-21,7.453125
1986-11-24,7.484375
1986-11-25,7.46875
1986-11-26,7.515625
1986-11-28,7.546875
1986-12-01,7.515625
1986-12-02,7.546875
1986-12-03,7.703125
1986-12-04,7.84375
1986-12-05,7.796875
1986-12-08,7.71875
1986-12-09,7.6875
1986-12-10,7.609375
1986-12-11,7.4375
1986-12-12,7.46875
1986-12-15,7.453125
1986-12-16,7.5
1986-12-17,7.5
1986-12-18,7.5
1986-12-19,7.6875
1986-12-22,7.609375
1986-12-23,7.4375
1986-12-24,7.453125
1986-12-26,7.46875
1986-12-29,7.375
1986-12-30,7.203125
1986-12-31,7.125
1987-01-02,7.1875
1987-01-05,7.3125
1987-01-06,7.375
1987-01-07,7.3125
1987-01-08,7.3125
1987-01-09,7.375
1987-01-12,7.234375
1987-01-13,7.203125
1987-01-14,7.3125
1987-01-15,7.296875
1987-01-16,7.25
1987-01-19,7.265625
1987-01-20,7.40625
1987-01-21,7.28125
1987-01-22,7.265625
1987-01-23,7.4375
1987-01-26,7.453125
1987-01-27,7.5
1987-01-28,7.4375
1987-01-29,7.296875
1987-01-30,7.359375
1987-02-02,7.484375
1987-02-03,7.4375
1987-02-04,7.609375
1987-02-05,7.59375
1987-02-06,7.5625
1987-02-09,7.5
1987-02-10,7.5
1987-02-11,7.546875
1987-02-12,7.453125
1987-02-13,7.53125
1987-02-17,7.59375
1987-02-18,7.65625
1987-02-19,7.734375
1987-02-20,7.75
1987-02-23,7.734375
1987-02-24,7.8125
1987-02-25,7.796875
1987-02-26,7.765625
1987-02-27,7.84375
1987-03-02,7.8125
1987-03-03,7.890625
1987-03-04,8.015625
1987-03-05,8.0
1987-03-06,8.03125
1987-03-09,7.984375
1987-03-10,8.078125
1987-03-11,8.109375
1987-03-12,8.25
1987-03-13,8.203125
1987-03-16,8.171875
1987-03-17,8.3125
1987-03-18,8.34375
1987-03-19,8.3125
1987-03-20,8.484375
1987-03-23,8.5625
1987-03-24,8.765625
1987-03-25,8.6875
1987-03-26,8.71875
1987-03-27,8.71875
1987-03-30,8.515625
1987-03-31,8.640625
1987-04-01,8.59375
1987-04-02,8.640625
1987-04-03,8.75
1987-04-06,8.765625
1987-04-07,8.71875
1987-04-08,8.765625
1987-04-09,8.75
1987-04-10,8.796875
1987-04-13,8.65625
1987-04-14,8.296875
1987-04-15,8.4375
1987-04-16,8.515625
1987-04-20,8.609375
1987-04-21,8.734375
1987-04-22,8.53125
1987-04-23,8.375
1987-04-24,8.125
1987-04-27,8.140625
1987-04-28,8.203125
1987-04-29,8.109375
1987-04-30,8.25
1987-05-01,8.265625
1987-05-04,8.296875
1987-05-05,8.5
1987-05-06,8.40625
1987-05-07,8.453125
1987-05-08,8.359375
1987-05-11,8.203125
1987-05-12,8.15625
1987-05-13,8.25
1987-05-14,8.359375
1987-05-15,8.109375
1987-05-18,8.140625
1987-05-19,7.8125
1987-05-20,7.78125
1987-05-21,7.71875
1987-05-22,7.625
1987-05-26,7.78125
1987-05-27,7.8125
1987-05-28,7.9375
1987-05-29,7.859375
1987-06-01,8.015625
1987-06-02,7.9375
1987-06-03,8.125
1987-06-04,8.15625
1987-06-05,8.125
1987-06-08,8.203125
1987-06-09,8.25
1987-06-10,8.375
1987-06-11,8.375
1987-06-12,8.46875
1987-06-15,8.421875
1987-06-16,8.40625
1987-06-17,8.375
1987-06-18,8.28125
1987-06-19,8.484375
1987-06-22,8.625
1987-06-23,8.609375
1987-06-24,8.546875
1987-06-25,8.59375
1987-06-26,8.546875
1987-06-29,8.515625
1987-06-30,8.359375
1987-07-01,8.15625
1987-07-02,8.234375
1987-07-06,8.171875
1987-07-07,8.15625
1987-07-08,8.0625
1987-07-09,8.09375
1987-07-10,8.09375
1987-07-13,8.046875
1987-07-14,8.09375
1987-07-15,7.984375
1987-07-16,7.953125
1987-07-17,7.9375
1987-07-20,7.90625
1987-07-21,7.953125
1987-07-22,7.953125
1987-07-23,7.875
1987-07-24,7.828125
1987-07-27,8.046875
1987-07-28,8.015625
1987-07-29,8.125
1987-07-30,8.21875
1987-07-31,8.328125
1987-08-03,8.28125
1987-08-04,8.234375
1987-08-05,8.1875
1987-08-06,8.125
1987-08-07,8.125
1987-08-10,8.3125
1987-08-11,8.40625
1987-08-12,8.28125
1987-08-13,8.34375
1987-08-14,8.375
1987-08-17,8.359375
1987-08-18,8.375
1987-08-19,8.46875
1987-08-20,8.421875
1987-08-21,8.5
1987-08-24,8.421875
1987-08-25,8.484375
1987-08-26,8.390625
1987-08-27,8.375
1987-08-28,8.34375
1987-08-31,8.296875
1987-09-01,8.125
1987-09-02,7.984375
1987-09-03,7.921875
1987-09-04,7.875
1987-09-08,7.84375
1987-09-09,7.890625
1987-09-10,7.9375
1987-09-11,8.125
1987-09-14,8.328125
1987-09-15,8.21875
1987-09-16,8.109375
1987-09-17,8.09375
1987-09-18,8.109375
1987-09-21,8.0625
1987-09-22,8.25
1987-09-23,8.203125
1987-09-24,8.171875
1987-09-25,8.140625
1987-09-28,8.1875
1987-09-29,8.25
1987-09-30,8.109375
1987-10-01,8.328125
1987-10-02,8.328125
1987-10-05,8.5
1987-10-06,8.28125
1987-10-07,8.25
1987-10-08,8.125
1987-10-09,8.15625
1987-10-12,8.0625
1987-10-13,8.125
1987-10-14,8.046875
1987-10-15,7.984375
1987-10-16,7.640625
1987-10-19,6.828125
1987-10-20,6.28125
1987-10-21,7.0625
1987-10-22,7.09375
1987-10-23,7.34375
1987-10-26,6.71875
1987-10-27,6.484375
