Date,COO
1993-06-15,0.9375
1993-06-16,0.75
1993-06-17,0.75
1993-06-18,0.75
1993-06-21,0.65625
1993-06-22,0.609375
1993-06-23,0.65625
1993-06-24,0.5625
1993-06-25,0.5625
1993-06-28,0.5625
1993-06-29,0.609375
1993-06-30,0.5625
1993-07-01,0.609375
1993-07-02,0.5625
1993-07-06,0.5625
1993-07-07,0.609375
1993-07-08,0.5625
1993-07-09,0.5625
1993-07-12,0.5625
1993-07-13,0.65625
1993-07-14,0.609375
1993-07-15,0.609375
1993-07-16,0.609375
1993-07-19,0.5625
1993-07-20,0.46875
1993-07-21,0.515625
1993-07-22,0.609375
1993-07-23,0.65625
1993-07-26,0.5625
1993-07-27,0.5625
1993-07-28,0.5625
1993-07-29,0.609375
1993-07-30,0.65625
1993-08-02,0.609375
1993-08-03,0.65625
1993-08-04,0.515625
1993-08-05,0.609375
1993-08-06,0.609375
1993-08-09,0.65625
1993-08-10,0.609375
1993-08-11,0.65625
1993-08-12,0.609375
1993-08-13,0.609375
1993-08-16,0.65625
1993-08-17,0.65625
1993-08-18,0.65625
1993-08-19,0.5625
1993-08-20,0.5625
1993-08-23,0.5625
1993-08-24,0.515625
1993-08-25,0.5625
1993-08-26,0.5625
1993-08-27,0.5625
1993-08-30,0.5625
1993-08-31,0.609375
1993-09-01,0.609375
1993-09-02,0.609375
1993-09-03,0.5625
1993-09-07,0.5625
1993-09-08,0.609375
1993-09-09,0.609375
1993-09-10,0.65625
1993-09-13,0.65625
1993-09-14,0.65625
1993-09-15,0.65625
1993-09-16,0.609375
1993-09-17,0.5625
1993-09-20,0.5625
1993-09-21,0.5625
1993-09-22,0.609375
1993-09-23,0.5625
1993-09-24,0.5625
1993-09-27,0.5625
1993-09-28,0.65625
1993-09-29,0.5625
1993-09-30,0.9375
1993-10-01,0.84375
1993-10-04,1.21875
1993-10-05,1.125
1993-10-06,1.125
1993-10-07,1.21875
1993-10-08,1.21875
1993-10-11,1.3125
1993-10-12,1.40625
1993-10-13,1.3125
1993-10-14,1.03125
1993-10-15,1.03125
1993-10-18,1.21875
1993-10-19,1.21875
1993-10-20,1.21875
1993-10-21,1.21875
1993-10-22,1.125
1993-10-25,1.125
1993-10-26,1.125
1993-10-27,1.125
1993-10-28,1.125
1993-10-29,1.03125
1993-11-01,0.9375
1993-11-02,0.9375
1993-11-03,1.125
1993-11-04,1.125
1993-11-05,1.125
1993-11-08,1.125
1993-11-09,1.03125
1993-11-10,1.125
1993-11-11,1.125
1993-11-12,1.125
1993-11-15,1.125
1993-11-16,1.03125
1993-11-17,0.9375
1993-11-18,0.9375
1993-11-19,0.9375
1993-11-22,0.9375
1993-11-23,0.9375
1993-11-24,0.84375
1993-11-26,0.9375
1993-11-29,0.9375
1993-11-30,0.9375
1993-12-01,0.9375
1993-12-02,0.9375
1993-12-03,0.84375
1993-12-06,0.9375
1993-12-07,0.84375
1993-12-08,0.84375
1993-12-09,0.84375
1993-12-10,0.9375
1993-12-13,0.84375
1993-12-14,0.84375
1993-12-15,0.84375
1993-12-16,0.84375
1993-12-17,0.9375
1993-12-20,0.84375
1993-12-21,0.75
1993-12-22,0.9375
1993-12-23,1.125
1993-12-27,1.03125
1993-12-28,1.03125
1993-12-29,1.03125
1993-12-30,1.03125
1993-12-31,1.03125
1994-01-03,1.03125
1994-01-04,1.03125
1994-01-05,1.03125
1994-01-06,1.125
1994-01-07,1.125
1994-01-10,1.125
1994-01-11,1.03125
1994-01-12,1.125
1994-01-13,0.9375
1994-01-14,1.125
1994-01-17,1.03125
1994-01-18,0.84375
1994-01-19,0.9375
1994-01-20,0.84375
1994-01-21,0.84375
1994-01-24,0.9375
1994-01-25,0.9375
1994-01-26,0.84375
1994-01-27,0.84375
1994-01-28,0.75
1994-01-31,0.84375
1994-02-01,0.703125
1994-02-02,0.75
1994-02-03,0.84375
1994-02-04,0.84375
1994-02-07,0.75
1994-02-08,0.84375
1994-02-09,0.84375
1994-02-10,0.75
1994-02-11,0.75
1994-02-14,0.75
1994-02-15,0.75
1994-02-16,0.9375
1994-02-17,0.9375
1994-02-18,0.9375
1994-02-22,1.125
1994-02-23,1.125
1994-02-24,1.21875
1994-02-25,1.125
1994-02-28,1.125
1994-03-01,1.03125
1994-03-02,1.03125
1994-03-03,1.03125
1994-03-04,1.03125
1994-03-07,1.03125
1994-03-08,0.9375
1994-03-09,1.03125
1994-03-10,0.9375
1994-03-11,0.9375
1994-03-14,1.03125
1994-03-15,0.9375
1994-03-16,1.125
1994-03-17,1.125
1994-03-18,1.5
1994-03-21,1.875
1994-03-22,1.875
1994-03-23,1.6875
1994-03-24,1.6875
1994-03-25,1.6875
1994-03-28,1.6875
1994-03-29,1.5
1994-03-30,1.40625
1994-03-31,1.5
1994-04-04,1.3125
1994-04-05,1.5
1994-04-06,1.40625
1994-04-07,1.5
1994-04-08,1.5
1994-04-11,1.5
1994-04-12,1.5
1994-04-13,1.6875
1994-04-14,1.6875
1994-04-15,1.6875
1994-04-18,1.875
1994-04-19,1.6875
1994-04-20,1.875
1994-04-21,1.6875
1994-04-22,1.6875
1994-04-25,1.5
1994-04-26,1.6875
1994-04-28,1.6875
1994-04-29,1.875
1994-05-02,1.875
1994-05-03,2.0625
1994-05-04,2.15625
1994-05-05,2.0625
1994-05-06,2.25
1994-05-09,2.25
1994-05-10,2.4375
1994-05-11,2.4375
1994-05-12,2.625
1994-05-13,2.8125
1994-05-16,2.625
1994-05-17,2.8125
1994-05-18,2.4375
1994-05-19,2.25
1994-05-20,2.4375
1994-05-23,2.4375
1994-05-24,2.0625
1994-05-25,2.25
1994-05-26,2.25
1994-05-27,2.25
1994-05-31,2.25
1994-06-01,2.25
1994-06-02,2.4375
1994-06-03,2.25
1994-06-06,2.4375
1994-06-07,2.25
1994-06-08,2.25
1994-06-09,2.25
1994-06-10,2.25
1994-06-13,2.0625
1994-06-14,2.390625
1994-06-15,2.0625
1994-06-16,2.320313
1994-06-17,2.25
1994-06-20,2.0625
1994-06-21,1.875
1994-06-22,1.875
1994-06-23,1.875
1994-06-24,1.875
1994-06-27,1.6875
1994-06-28,1.6875
1994-06-29,1.5
1994-06-30,2.0625
1994-07-01,1.5
1994-07-05,1.6875
1994-07-06,1.875
1994-07-07,1.875
1994-07-08,1.875
1994-07-11,1.6875
1994-07-12,1.875
1994-07-13,1.875
1994-07-14,1.6875
1994-07-15,2.25
1994-07-18,2.0625
1994-07-19,2.0625
1994-07-20,2.0625
1994-07-21,2.25
1994-07-22,2.25
1994-07-25,1.875
1994-07-26,2.25
1994-07-27,2.25
1994-07-28,2.625
1994-07-29,2.625
1994-08-01,2.4375
1994-08-02,2.4375
1994-08-03,2.625
1994-08-04,2.4375
1994-08-05,2.4375
1994-08-08,2.4375
1994-08-09,2.4375
1994-08-10,2.4375
1994-08-11,2.4375
1994-08-12,2.4375
1994-08-15,2.4375
1994-08-16,2.4375
1994-08-17,2.4375
1994-08-18,2.4375
1994-08-19,3.1875
1994-08-22,3.375
1994-08-23,3.375
1994-08-24,3.375
1994-08-25,3.5625
1994-08-26,3.75
1994-08-29,3.9375
1994-08-30,4.3125
1994-08-31,4.125
1994-09-01,4.3125
1994-09-02,4.3125
1994-09-06,4.6875
1994-09-07,5.0625
1994-09-08,5.25
1994-09-09,4.6875
1994-09-12,4.6875
1994-09-13,4.125
1994-09-14,4.5
1994-09-15,4.6875
1994-09-16,4.5
1994-09-19,4.3125
1994-09-20,3.9375
1994-09-21,4.125
1994-09-22,4.125
1994-09-23,4.125
1994-09-26,3.9375
1994-09-27,3.9375
1994-09-28,3.75
1994-09-29,3.5625
1994-09-30,3.75
1994-10-03,3.9375
1994-10-04,3.75
1994-10-05,3.5625
1994-10-06,3.75
1994-10-07,3.75
1994-10-10,3.75
1994-10-11,3.75
1994-10-12,3.75
1994-10-13,3.9375
1994-10-14,3.9375
1994-10-17,3.9375
1994-10-18,3.9375
1994-10-19,3.9375
1994-10-20,3.9375
1994-10-21,3.9375
1994-10-24,3.9375
1994-10-25,3.9375
1994-10-26,3.75
1994-10-27,3.75
1994-10-28,3.75
1994-10-31,3.9375
1994-11-01,3.75
1994-11-02,3.75
1994-11-03,3.75
1994-11-04,3.75
1994-11-07,3.9375
1994-11-08,3.9375
1994-11-09,3.9375
1994-11-10,3.9375
1994-11-11,4.3125
1994-11-14,4.125
1994-11-15,4.125
1994-11-16,4.125
1994-11-17,3.9375
1994-11-18,3.75
1994-11-21,3.1875
1994-11-22,3.375
1994-11-23,3.375
1994-11-25,3.5625
1994-11-28,3.375
1994-11-29,3.375
1994-11-30,3.375
1994-12-01,3.1875
1994-12-02,3.1875
1994-12-05,3.375
1994-12-06,3.375
1994-12-07,3.1875
1994-12-08,3.375
1994-12-09,3.375
1994-12-12,3.1875
1994-12-13,3.375
1994-12-14,3.46875
1994-12-15,3.375
1994-12-16,3.5625
1994-12-19,3.8203129999999996
1994-12-20,3.9375
1994-12-21,3.5625
1994-12-22,3.5625
1994-12-23,3.5625
1994-12-27,3.375
1994-12-28,3.1875
1994-12-29,3.375
1994-12-30,3.375
1995-01-03,3.1875
1995-01-04,3.1875
1995-01-05,3.1875
1995-01-06,3.375
1995-01-09,3.1875
1995-01-10,3.375
1995-01-11,3.75
1995-01-12,3.75
1995-01-13,3.9375
1995-01-16,3.9375
1995-01-17,3.9375
1995-01-18,4.125
1995-01-19,4.125
1995-01-20,4.125
1995-01-23,3.9375
1995-01-24,3.75
1995-01-25,3.5625
1995-01-26,3.5625
1995-01-27,3.5625
1995-01-30,3.5625
1995-01-31,3.75
1995-02-01,3.5625
1995-02-02,3.9375
1995-02-03,3.75
1995-02-06,3.75
1995-02-07,3.5625
1995-02-08,3.75
1995-02-09,3.75
1995-02-10,4.125
1995-02-13,3.9375
1995-02-14,3.9375
1995-02-15,3.9375
1995-02-16,4.125
1995-02-17,4.125
1995-02-21,4.125
1995-02-22,3.9375
1995-02-23,3.9375
1995-02-24,3.5625
1995-02-27,3.5625
1995-02-28,3.5625
1995-03-01,3.5625
1995-03-02,3.5625
1995-03-03,3.5625
1995-03-06,3.375
1995-03-07,3.1875
1995-03-08,3.375
1995-03-09,3.375
1995-03-10,3.375
1995-03-13,3.09375
1995-03-14,3.0
1995-03-15,3.0
1995-03-16,3.1875
1995-03-17,3.375
1995-03-20,3.0
1995-03-21,2.8125
1995-03-22,2.8125
1995-03-23,3.0
1995-03-24,3.1875
1995-03-27,3.1875
1995-03-28,3.0
1995-03-29,3.0
1995-03-30,3.0
1995-03-31,3.0
1995-04-03,2.8125
1995-04-04,2.8125
1995-04-05,2.8125
1995-04-06,3.0
1995-04-07,3.0
1995-04-10,3.1875
1995-04-11,3.0
1995-04-12,3.1875
1995-04-13,3.09375
1995-04-17,3.1875
1995-04-18,3.09375
1995-04-19,3.0
1995-04-20,3.0
1995-04-21,3.375
1995-04-24,3.0
1995-04-25,3.375
1995-04-26,3.375
1995-04-27,3.375
1995-04-28,3.5625
1995-05-01,3.5625
1995-05-02,3.5625
1995-05-03,3.375
1995-05-04,3.375
1995-05-05,3.375
1995-05-08,3.1875
1995-05-09,3.375
1995-05-10,3.375
1995-05-11,3.1875
1995-05-12,3.1875
1995-05-15,3.1875
1995-05-16,3.1875
1995-05-17,3.0
1995-05-18,3.1875
1995-05-19,3.1875
1995-05-22,2.8125
1995-05-23,3.0
1995-05-24,2.8125
1995-05-25,3.375
1995-05-26,3.1875
1995-05-30,3.1875
1995-05-31,3.1875
1995-06-01,3.0
1995-06-02,3.1875
1995-06-05,3.375
1995-06-06,3.1875
1995-06-07,3.0
1995-06-08,3.0
1995-06-09,3.0
1995-06-12,3.0
1995-06-13,2.8125
1995-06-14,3.0
1995-06-15,3.0
1995-06-16,3.0
1995-06-19,3.0
1995-06-20,3.0
1995-06-21,2.8125
1995-06-22,2.8125
1995-06-23,2.8125
1995-06-26,2.625
1995-06-27,2.625
1995-06-28,2.625
1995-06-29,3.0
1995-06-30,3.0
1995-07-03,3.0
1995-07-05,2.8125
1995-07-06,3.0
1995-07-07,2.8125
1995-07-10,3.0
1995-07-11,2.8125
1995-07-12,3.0
1995-07-13,2.8125
1995-07-14,3.1875
1995-07-17,3.5625
1995-07-18,3.75
1995-07-19,3.5625
1995-07-20,3.5625
1995-07-21,3.65625
1995-07-24,3.75
1995-07-25,3.9375
1995-07-26,4.3125
1995-07-27,4.5
1995-07-28,4.3125
1995-07-31,4.125
1995-08-01,4.125
1995-08-02,4.125
1995-08-03,3.75
1995-08-04,3.9375
1995-08-07,4.3125
1995-08-08,4.5
1995-08-09,4.3125
1995-08-10,4.5
1995-08-11,4.5
1995-08-14,4.5
1995-08-15,4.5
1995-08-16,4.5
1995-08-17,4.3125
1995-08-18,4.3125
1995-08-21,4.5
1995-08-22,4.6875
1995-08-23,4.875
1995-08-24,5.0625
1995-08-25,5.0625
1995-08-28,5.25
1995-08-29,5.25
1995-08-30,4.875
1995-08-31,4.875
1995-09-01,4.5
1995-09-05,4.6875
1995-09-06,4.875
1995-09-07,4.6875
1995-09-08,4.5
1995-09-11,4.5
1995-09-12,4.6875
1995-09-13,4.6875
1995-09-14,4.5
1995-09-15,4.5
1995-09-18,4.5
1995-09-19,4.5
1995-09-20,4.3125
1995-09-21,3.9375
1995-09-22,4.0625
1995-09-25,4.3125
1995-09-26,4.0625
1995-09-27,4.125
1995-09-28,4.0
1995-09-29,4.0
1995-10-02,3.8125
1995-10-03,3.875
1995-10-04,3.75
1995-10-05,3.9375
1995-10-06,3.875
1995-10-09,3.75
1995-10-10,3.6875
1995-10-11,3.6875
1995-10-12,3.6875
1995-10-13,3.625
1995-10-16,3.6875
1995-10-17,3.625
1995-10-18,3.5625
1995-10-19,3.5625
1995-10-20,3.5625
1995-10-23,3.5
1995-10-24,3.375
1995-10-25,3.3125
1995-10-26,3.25
1995-10-27,3.125
1995-10-30,3.0
1995-10-31,2.9375
1995-11-01,3.0
1995-11-02,3.0
1995-11-03,3.0
1995-11-06,3.0
1995-11-07,2.875
1995-11-08,2.875
1995-11-09,2.9375
1995-11-10,2.875
1995-11-13,2.875
1995-11-14,2.8125
1995-11-15,2.875
1995-11-16,2.875
1995-11-17,2.875
1995-11-20,2.9375
1995-11-21,2.875
1995-11-22,2.8125
1995-11-24,2.8125
1995-11-27,2.875
1995-11-28,3.375
1995-11-29,3.3125
1995-11-30,3.1875
1995-12-01,3.25
1995-12-04,3.0625
1995-12-05,3.1875
1995-12-06,3.125
1995-12-07,3.0625
1995-12-08,3.0625
1995-12-11,3.125
1995-12-12,3.3125
1995-12-13,3.5
1995-12-14,3.625
1995-12-15,3.75
1995-12-18,3.8125
1995-12-19,3.6875
1995-12-20,3.9375
1995-12-21,3.8125
1995-12-22,3.8125
1995-12-26,3.875
1995-12-27,3.8125
1995-12-28,3.6875
1995-12-29,3.75
1996-01-02,3.75
1996-01-03,3.625
1996-01-04,3.625
1996-01-05,3.625
1996-01-08,3.75
1996-01-09,3.6875
1996-01-10,3.625
1996-01-11,3.625
1996-01-12,3.625
1996-01-15,3.4375
1996-01-16,3.5
1996-01-17,3.4375
1996-01-18,3.4375
1996-01-19,3.375
1996-01-22,3.375
1996-01-23,3.4375
1996-01-24,3.375
1996-01-25,3.375
1996-01-26,3.375
1996-01-29,3.4375
1996-01-30,3.375
1996-01-31,3.4375
1996-02-01,3.375
1996-02-02,3.4375
1996-02-05,3.3125
1996-02-06,3.1875
1996-02-07,3.3125
1996-02-08,3.375
1996-02-09,3.4375
1996-02-12,3.375
1996-02-13,3.375
1996-02-14,3.3125
1996-02-15,3.375
1996-02-16,3.375
1996-02-20,3.3125
1996-02-21,3.3125
1996-02-22,3.375
1996-02-23,3.375
1996-02-26,3.3125
1996-02-27,3.375
1996-02-28,3.375
1996-02-29,3.6875
1996-03-01,3.75
1996-03-04,3.625
1996-03-05,3.8125
1996-03-06,3.875
1996-03-07,3.9375
1996-03-08,3.6875
1996-03-11,3.8125
1996-03-12,3.8125
1996-03-13,3.875
1996-03-14,4.0
1996-03-15,4.25
1996-03-18,4.375
1996-03-19,4.25
1996-03-20,4.3125
1996-03-21,4.4375
1996-03-22,4.4375
1996-03-25,4.375
1996-03-26,4.4375
1996-03-27,4.5
1996-03-28,4.5625
1996-03-29,4.5
1996-04-01,4.4375
1996-04-02,4.5
1996-04-03,4.625
1996-04-04,4.5625
1996-04-08,4.5
1996-04-09,4.5
1996-04-10,4.5
1996-04-11,4.5625
1996-04-12,4.8125
1996-04-15,4.9375
1996-04-16,5.0
1996-04-17,5.0
1996-04-18,5.0
1996-04-19,4.875
1996-04-22,4.8125
1996-04-23,4.75
1996-04-24,4.6875
1996-04-25,4.6875
1996-04-26,4.6875
1996-04-29,4.8125
1996-04-30,5.5
1996-05-01,5.625
1996-05-02,5.3125
1996-05-03,5.375
1996-05-06,5.5
1996-05-07,5.375
1996-05-08,5.3125
1996-05-09,5.25
1996-05-10,5.3125
1996-05-13,5.3125
1996-05-14,5.5
1996-05-15,5.4375
1996-05-16,5.8125
1996-05-17,5.75
1996-05-20,5.9375
1996-05-21,6.0
1996-05-22,5.875
1996-05-23,5.75
1996-05-24,5.75
1996-05-28,5.75
1996-05-29,5.875
1996-05-30,5.9375
1996-05-31,6.375
1996-06-03,6.5625
1996-06-04,6.5
1996-06-05,6.4375
1996-06-06,6.5
1996-06-07,6.5625
1996-06-10,6.375
1996-06-11,6.375
1996-06-12,6.3125
1996-06-13,6.3125
1996-06-14,6.4375
1996-06-17,6.3125
1996-06-18,6.0625
1996-06-19,6.125
1996-06-20,6.0625
1996-06-21,6.0
1996-06-24,6.0
1996-06-25,5.9375
1996-06-26,5.6875
1996-06-27,5.8125
1996-06-28,5.875
1996-07-01,6.0
1996-07-02,5.9375
1996-07-03,5.9375
1996-07-05,5.875
1996-07-08,5.8125
1996-07-09,5.8125
1996-07-10,5.6875
1996-07-11,5.25
1996-07-12,5.4375
1996-07-15,5.3125
1996-07-16,5.1875
1996-07-17,5.4375
1996-07-18,5.75
1996-07-19,5.6875
1996-07-22,5.5
1996-07-23,5.375
1996-07-24,5.3125
1996-07-25,5.375
1996-07-26,5.3125
1996-07-29,5.3125
1996-07-30,5.4375
1996-07-31,5.4375
1996-08-01,5.4375
1996-08-02,5.375
1996-08-05,5.4375
1996-08-06,5.4375
1996-08-07,5.6875
1996-08-08,6.0
1996-08-09,6.25
1996-08-12,6.125
1996-08-13,6.25
1996-08-14,6.1875
1996-08-15,6.125
1996-08-16,6.375
1996-08-19,6.375
1996-08-20,6.375
1996-08-21,6.375
1996-08-22,6.5
1996-08-23,6.4375
1996-08-26,6.5625
1996-08-27,6.625
1996-08-28,6.5
1996-08-29,6.5625
1996-08-30,6.5
1996-09-03,6.625
1996-09-04,6.5625
1996-09-05,6.5
1996-09-06,6.375
1996-09-09,6.3125
1996-09-10,6.25
1996-09-11,6.375
1996-09-12,6.375
1996-09-13,6.375
1996-09-16,6.25
1996-09-17,6.25
1996-09-18,6.25
1996-09-19,6.25
1996-09-20,6.3125
1996-09-23,6.25
1996-09-24,6.5
1996-09-25,6.5
1996-09-26,6.5625
1996-09-27,6.5625
1996-09-30,6.5625
1996-10-01,6.5625
1996-10-02,6.4375
1996-10-03,6.375
1996-10-04,6.375
1996-10-07,6.3125
1996-10-08,6.25
1996-10-09,6.3125
1996-10-10,6.375
1996-10-11,6.375
1996-10-14,6.5
1996-10-15,6.5
1996-10-16,6.625
1996-10-17,6.75
1996-10-18,6.875
1996-10-21,7.1875
1996-10-22,7.0625
1996-10-23,7.0
1996-10-24,7.1875
1996-10-25,7.125
1996-10-28,7.25
1996-10-29,7.4375
1996-10-30,7.375
1996-10-31,7.1875
1996-11-01,7.0625
1996-11-04,7.125
1996-11-05,7.25
1996-11-06,7.1875
1996-11-07,7.125
1996-11-08,7.375
1996-11-11,7.5625
1996-11-12,7.625
1996-11-13,7.5625
1996-11-14,7.5
1996-11-15,7.4375
1996-11-18,7.5
1996-11-19,7.5625
1996-11-20,7.5
1996-11-21,7.4375
1996-11-22,7.4375
1996-11-25,7.4375
1996-11-26,7.3125
1996-11-27,7.25
1996-11-29,7.3125
1996-12-02,7.1875
1996-12-03,7.4375
1996-12-04,7.4375
1996-12-05,7.625
1996-12-06,7.5
1996-12-09,7.8125
1996-12-10,8.0625
1996-12-11,8.5
1996-12-12,8.375
1996-12-13,8.125
1996-12-16,8.1875
1996-12-17,8.125
1996-12-18,8.4375
1996-12-19,8.375
1996-12-20,8.1875
1996-12-23,8.125
1996-12-24,8.25
1996-12-26,8.4375
1996-12-27,8.375
1996-12-30,8.375
1996-12-31,8.625
1997-01-02,8.5
1997-01-03,8.4375
1997-01-06,8.3125
1997-01-07,8.25
1997-01-08,8.1875
1997-01-09,8.25
1997-01-10,8.0
1997-01-13,8.0
1997-01-14,8.1875
1997-01-15,8.3125
1997-01-16,8.125
1997-01-17,8.25
1997-01-20,8.125
1997-01-21,8.3125
1997-01-22,8.6875
1997-01-23,8.5625
1997-01-24,8.6875
1997-01-27,8.5625
1997-01-28,8.625
1997-01-29,8.6875
1997-01-30,9.0
1997-01-31,9.25
1997-02-03,9.6875
1997-02-04,10.125
1997-02-05,9.6875
1997-02-06,10.375
1997-02-07,10.25
1997-02-10,10.5625
1997-02-11,10.3125
1997-02-12,10.25
1997-02-13,10.1875
1997-02-14,10.3125
1997-02-18,10.5625
1997-02-19,10.75
1997-02-20,10.8125
1997-02-21,10.75
1997-02-24,11.25
1997-02-25,10.875
1997-02-26,10.8125
1997-02-27,10.625
1997-02-28,10.4375
1997-03-03,10.1875
1997-03-04,10.25
1997-03-05,10.4375
1997-03-06,10.3125
1997-03-07,9.9375
1997-03-10,10.0
1997-03-11,9.9375
1997-03-12,9.8125
1997-03-13,9.4375
1997-03-14,9.5
1997-03-17,9.625
1997-03-18,9.5
1997-03-19,9.4375
1997-03-20,9.75
1997-03-21,10.1875
1997-03-24,10.375
1997-03-25,10.5
1997-03-26,10.8125
1997-03-27,10.75
1997-03-31,10.125
1997-04-01,10.0
1997-04-02,10.0625
1997-04-03,10.0
1997-04-04,10.125
1997-04-07,10.125
1997-04-08,9.875
1997-04-09,9.75
1997-04-10,9.625
1997-04-11,9.3125
1997-04-14,9.0
1997-04-15,9.0
1997-04-16,9.125
1997-04-17,9.3125
1997-04-18,9.25
1997-04-21,9.0
1997-04-22,8.8125
1997-04-23,8.6875
1997-04-24,9.25
1997-04-25,9.0625
1997-04-28,8.75
1997-04-29,9.0
1997-04-30,8.9375
1997-05-01,9.1875
1997-05-02,9.25
1997-05-05,9.625
1997-05-06,9.75
1997-05-07,10.0
1997-05-08,9.875
1997-05-09,9.875
1997-05-12,10.0625
1997-05-13,10.25
1997-05-14,10.25
1997-05-15,10.1875
1997-05-16,10.625
1997-05-19,10.5625
1997-05-20,10.8125
1997-05-21,10.5625
1997-05-22,10.6875
1997-05-23,10.625
1997-05-27,10.4375
1997-05-28,10.4375
1997-05-29,10.4375
1997-05-30,10.375
1997-06-02,10.5625
1997-06-03,10.625
1997-06-04,10.75
1997-06-05,10.9375
1997-06-06,11.0
1997-06-09,11.375
1997-06-10,11.5
1997-06-11,11.5625
1997-06-12,11.5
1997-06-13,11.3125
1997-06-16,11.0625
1997-06-17,11.0625
1997-06-18,11.25
1997-06-19,11.125
1997-06-20,11.0625
1997-06-23,11.125
1997-06-24,11.125
1997-06-25,11.25
1997-06-26,11.3125
1997-06-27,11.28125
1997-06-30,11.625
1997-07-01,11.75
1997-07-02,11.75
1997-07-03,11.875
1997-07-07,11.875
1997-07-08,12.125
1997-07-09,12.15625
1997-07-10,12.28125
1997-07-11,12.25
1997-07-14,12.1875
1997-07-15,12.125
1997-07-16,12.0
1997-07-17,11.8125
1997-07-18,11.5625
1997-07-21,11.34375
1997-07-22,11.875
1997-07-23,11.96875
1997-07-24,12.9375
1997-07-25,14.0625
1997-07-28,14.3125
1997-07-29,14.6875
1997-07-30,14.125
1997-07-31,14.0
1997-08-01,14.09375
1997-08-04,14.375
1997-08-05,14.625
1997-08-06,14.5625
1997-08-07,14.53125
1997-08-08,14.5
1997-08-11,14.21875
1997-08-12,14.25
1997-08-13,14.21875
1997-08-14,14.375
1997-08-15,14.5
1997-08-18,14.59375
1997-08-19,14.84375
1997-08-20,14.8125
1997-08-21,14.6875
1997-08-22,14.28125
1997-08-25,14.96875
1997-08-26,15.09375
1997-08-27,15.40625
1997-08-28,15.96875
1997-08-29,16.5
1997-09-02,16.8125
1997-09-03,17.0
1997-09-04,17.5
1997-09-05,18.03125
1997-09-08,18.5625
1997-09-09,18.9375
1997-09-10,18.9375
1997-09-11,18.71875
1997-09-12,19.40625
1997-09-15,20.28125
1997-09-16,19.84375
1997-09-17,19.875
1997-09-18,19.625
1997-09-19,18.78125
1997-09-22,18.5
1997-09-23,18.90625
1997-09-24,18.5625
1997-09-25,18.40625
1997-09-26,18.5
1997-09-29,18.4375
1997-09-30,18.375
1997-10-01,17.875
1997-10-02,18.59375
1997-10-03,18.46875
1997-10-06,17.71875
1997-10-07,17.4375
1997-10-08,17.90625
1997-10-09,17.40625
1997-10-10,17.71875
1997-10-13,17.5625
1997-10-14,17.4375
1997-10-15,17.21875
1997-10-16,17.09375
1997-10-17,16.96875
1997-10-20,17.15625
1997-10-21,17.5
1997-10-22,17.875
1997-10-23,17.84375
1997-10-24,17.9375
1997-10-27,17.3125
1997-10-28,16.78125
1997-10-29,18.03125
1997-10-30,17.71875
1997-10-31,17.875
1997-11-03,18.90625
1997-11-04,18.5
1997-11-05,18.5625
1997-11-06,18.59375
1997-11-07,18.5625
1997-11-10,18.3125
1997-11-11,18.0625
1997-11-12,17.65625
1997-11-13,17.65625
1997-11-14,17.78125
1997-11-17,18.53125
1997-11-18,19.375
1997-11-19,19.78125
1997-11-20,19.875
1997-11-21,19.46875
1997-11-24,19.03125
1997-11-25,19.375
1997-11-26,19.5
1997-11-28,19.53125
1997-12-01,20.0
1997-12-02,19.4375
1997-12-03,19.78125
1997-12-04,19.9375
1997-12-05,20.03125
1997-12-08,20.3125
1997-12-09,20.5625
1997-12-10,20.53125
1997-12-11,19.75
1997-12-12,19.3125
1997-12-15,19.53125
1997-12-16,20.0
1997-12-17,19.78125
1997-12-18,19.59375
1997-12-19,19.75
1997-12-22,19.59375
1997-12-23,19.34375
1997-12-24,19.375
1997-12-26,19.4375
1997-12-29,19.96875
1997-12-30,20.21875
1997-12-31,20.4375
1998-01-02,20.1875
1998-01-05,20.25
1998-01-06,20.3125
1998-01-07,20.75
1998-01-08,20.96875
1998-01-09,20.09375
1998-01-12,19.9375
1998-01-13,20.6875
1998-01-14,20.96875
1998-01-15,21.09375
1998-01-16,21.96875
1998-01-20,23.03125
1998-01-21,23.75
1998-01-22,22.875
1998-01-23,22.84375
1998-01-26,23.03125
1998-01-27,23.25
1998-01-28,23.90625
1998-01-29,23.875
1998-01-30,24.8125
1998-02-02,25.5625
1998-02-03,24.9375
1998-02-04,25.0
1998-02-05,25.21875
1998-02-06,25.125
1998-02-09,24.84375
1998-02-10,25.03125
1998-02-11,25.0
1998-02-12,24.6875
1998-02-13,24.75
1998-02-17,24.125
1998-02-18,24.4375
1998-02-19,23.96875
1998-02-20,23.46875
1998-02-23,22.625
1998-02-24,22.0
1998-02-25,22.75
1998-02-26,23.6875
1998-02-27,23.375
1998-03-02,23.53125
1998-03-03,22.875
1998-03-04,22.9375
1998-03-05,22.84375
1998-03-06,23.03125
1998-03-09,23.5625
1998-03-10,23.28125
1998-03-11,23.5
1998-03-12,23.25
1998-03-13,22.5
1998-03-16,21.03125
1998-03-17,20.96875
1998-03-18,21.3125
1998-03-19,20.75
1998-03-20,20.5
1998-03-23,20.375
1998-03-24,19.6875
1998-03-25,19.875
1998-03-26,19.5625
1998-03-27,19.75
