Date,ATRA
2019-06-28,20.110001
2019-07-01,19.6
2019-07-02,19.940001000000002
2019-07-03,19.76
2019-07-05,19.74
2019-07-08,18.690001000000002
2019-07-09,18.610001
2019-07-10,18.290001
2019-07-11,18.32
2019-07-12,18.309998999999998
2019-07-15,18.09
2019-07-16,15.93
2019-07-17,15.01
2019-07-18,15.28
2019-07-19,15.13
2019-07-22,15.11
2019-07-23,14.79
2019-07-24,15.06
2019-07-25,14.26
2019-07-26,14.7
2019-07-29,14.72
2019-07-30,14.58
2019-07-31,14.27
2019-08-01,13.85
2019-08-02,12.87
2019-08-05,12.23
2019-08-06,12.46
2019-08-07,12.03
2019-08-08,12.54
2019-08-09,13.31
2019-08-12,13.49
2019-08-13,14.11
2019-08-14,14.05
2019-08-15,13.35
2019-08-16,14.06
2019-08-19,14.01
2019-08-20,13.97
2019-08-21,13.93
2019-08-22,13.54
2019-08-23,13.06
2019-08-26,13.46
2019-08-27,13.13
2019-08-28,13.66
2019-08-29,13.81
2019-08-30,13.5
2019-09-03,12.62
2019-09-04,12.59
2019-09-05,13.94
2019-09-06,14.0
2019-09-09,14.74
2019-09-10,15.62
2019-09-11,16.24
2019-09-12,15.58
2019-09-13,15.16
2019-09-16,14.99
2019-09-17,15.64
2019-09-18,15.24
2019-09-19,15.23
2019-09-20,15.81
2019-09-23,15.0
2019-09-24,14.73
2019-09-25,14.29
2019-09-26,13.58
2019-09-27,13.455
2019-09-30,14.12
2019-10-01,13.24
2019-10-02,13.74
2019-10-03,13.86
2019-10-04,14.08
2019-10-07,14.04
2019-10-08,13.6
2019-10-09,13.42
2019-10-10,13.25
2019-10-11,13.35
2019-10-14,12.165
2019-10-15,12.76
2019-10-16,12.95
2019-10-17,13.26
2019-10-18,12.345
2019-10-21,12.41
2019-10-22,13.0
2019-10-23,12.84
2019-10-24,12.68
2019-10-25,12.29
2019-10-28,12.3
2019-10-29,11.35
2019-10-30,10.89
2019-10-31,10.92
2019-11-01,12.12
2019-11-04,12.395
2019-11-05,12.64
2019-11-06,12.16
2019-11-07,13.52
2019-11-08,13.4
2019-11-11,13.05
2019-11-12,13.0
2019-11-13,13.105
2019-11-14,13.205
2019-11-15,13.195
2019-11-18,13.76
2019-11-19,14.26
2019-11-20,14.22
2019-11-21,13.74
2019-11-22,13.84
2019-11-25,14.01
2019-11-26,13.87
2019-11-27,14.02
2019-11-29,14.21
2019-12-02,13.57
2019-12-03,13.83
2019-12-04,14.15
2019-12-05,13.68
2019-12-06,13.99
2019-12-09,14.67
2019-12-10,14.88
2019-12-11,15.7
2019-12-12,15.99
2019-12-13,15.45
2019-12-16,15.61
2019-12-17,15.37
2019-12-18,15.2
2019-12-19,15.0
2019-12-20,15.2
2019-12-23,15.94
2019-12-24,16.790001
2019-12-26,16.0
2019-12-27,16.51
2019-12-30,16.09
2019-12-31,16.469998999999998
2020-01-02,16.41
2020-01-03,16.049999
2020-01-06,16.860001
2020-01-07,17.23
2020-01-08,17.780001000000002
2020-01-09,16.969998999999998
2020-01-10,16.52
2020-01-13,16.190001000000002
2020-01-14,16.799999
2020-01-15,16.73
2020-01-16,15.99
2020-01-17,15.03
2020-01-21,14.64
2020-01-22,14.63
2020-01-23,14.04
2020-01-24,13.62
2020-01-27,13.65
2020-01-28,14.0
2020-01-29,13.79
2020-01-30,13.61
2020-01-31,13.23
2020-02-03,13.79
2020-02-04,13.97
2020-02-05,14.96
2020-02-06,14.465
2020-02-07,13.18
2020-02-10,14.37
2020-02-11,14.345
2020-02-12,14.24
2020-02-13,13.65
2020-02-14,14.26
2020-02-18,14.555
2020-02-19,14.76
2020-02-20,13.52
2020-02-21,13.19
2020-02-24,11.835
2020-02-25,11.12
2020-02-26,11.17
2020-02-27,11.48
2020-02-28,12.15
2020-03-02,13.08
2020-03-03,12.45
2020-03-04,13.17
2020-03-05,12.94
2020-03-06,12.45
2020-03-09,11.3
2020-03-10,10.77
2020-03-11,9.96
2020-03-12,8.15
2020-03-13,8.32
2020-03-16,6.14
2020-03-17,5.69
2020-03-18,6.27
2020-03-19,7.98
2020-03-20,8.1
2020-03-23,7.89
2020-03-24,9.35
2020-03-25,9.03
2020-03-26,9.64
2020-03-27,8.44
2020-03-30,8.67
2020-03-31,8.51
2020-04-01,7.78
2020-04-02,8.18
2020-04-03,7.53
2020-04-06,8.13
2020-04-07,7.7
2020-04-08,7.76
2020-04-09,8.55
2020-04-13,8.42
2020-04-14,8.89
2020-04-15,7.92
2020-04-16,8.22
2020-04-17,8.66
2020-04-20,8.2
2020-04-21,8.0
2020-04-22,8.19
2020-04-23,8.56
2020-04-24,8.86
2020-04-27,8.97
2020-04-28,8.71
2020-04-29,8.53
2020-04-30,8.29
2020-05-01,7.92
2020-05-04,8.8
2020-05-05,8.72
2020-05-06,8.5
2020-05-07,9.15
2020-05-08,10.14
