Date,STOR
2019-06-04,34.240002000000004
2019-06-05,34.91
2019-06-06,34.700001
2019-06-07,34.810001
2019-06-10,34.330002
2019-06-11,34.380001
2019-06-12,34.73
2019-06-13,35.0
2019-06-14,35.169998
2019-06-17,35.150002
2019-06-18,34.790001000000004
2019-06-19,35.189999
2019-06-20,35.459998999999996
2019-06-21,34.990002000000004
2019-06-24,34.84
2019-06-25,34.27
2019-06-26,33.049999
2019-06-27,33.209998999999996
2019-06-28,33.189999
2019-07-01,33.119999
2019-07-02,33.849998
2019-07-03,34.27
2019-07-05,34.110001000000004
2019-07-08,34.240002000000004
2019-07-09,34.419998
2019-07-10,34.59
2019-07-11,34.220001
2019-07-12,34.25
2019-07-15,34.099998
2019-07-16,33.919998
2019-07-17,33.779999
2019-07-18,33.93
2019-07-19,33.599998
2019-07-22,33.799999
2019-07-23,34.16
2019-07-24,34.41
2019-07-25,34.0
2019-07-26,34.209998999999996
2019-07-29,34.279999
2019-07-30,34.330002
2019-07-31,34.209998999999996
2019-08-01,34.200001
2019-08-02,34.650002
2019-08-05,34.619999
2019-08-06,34.869999
2019-08-07,35.580002
2019-08-08,35.939999
2019-08-09,36.27
2019-08-12,36.060001
2019-08-13,36.189999
2019-08-14,35.970001
2019-08-15,36.220001
2019-08-16,36.59
2019-08-19,36.619999
2019-08-20,36.5
2019-08-21,36.369999
2019-08-22,36.900002
2019-08-23,36.669998
2019-08-26,36.950001
2019-08-27,37.189999
2019-08-28,37.23
2019-08-29,37.48
2019-08-30,37.759997999999996
2019-09-03,38.279999
2019-09-04,38.720001
2019-09-05,37.669998
2019-09-06,37.68
2019-09-09,37.080002
2019-09-10,36.23
2019-09-11,36.23
2019-09-12,36.59
2019-09-13,36.07
2019-09-16,36.68
2019-09-17,37.169998
2019-09-18,36.959998999999996
2019-09-19,37.279999
2019-09-20,37.580002
2019-09-23,37.57
2019-09-24,37.43
2019-09-25,37.209998999999996
2019-09-26,38.009997999999996
2019-09-27,37.240002000000004
2019-09-30,37.41
2019-10-01,37.610001000000004
2019-10-02,37.279999
2019-10-03,37.73
2019-10-04,38.049999
2019-10-07,37.860001000000004
2019-10-08,37.77
2019-10-09,38.0
2019-10-10,37.799999
2019-10-11,37.650002
2019-10-14,37.599998
2019-10-15,37.630001
2019-10-16,37.57
2019-10-17,37.639998999999996
2019-10-18,37.900002
2019-10-21,38.580002
2019-10-22,38.43
2019-10-23,38.869999
2019-10-24,38.939999
2019-10-25,38.889998999999996
2019-10-28,39.099998
2019-10-29,39.290001000000004
2019-10-30,39.93
2019-10-31,40.5
2019-11-01,40.389998999999996
2019-11-04,40.07
2019-11-05,38.919998
2019-11-06,39.0
2019-11-07,39.18
2019-11-08,38.82
2019-11-11,39.25
2019-11-12,38.959998999999996
2019-11-13,39.84
2019-11-14,39.970001
2019-11-15,40.389998999999996
2019-11-18,40.169998
2019-11-19,40.040001000000004
2019-11-20,40.43
2019-11-21,40.25
2019-11-22,40.150002
2019-11-25,40.240002000000004
2019-11-26,40.799999
2019-11-27,40.759997999999996
2019-11-29,40.709998999999996
2019-12-02,40.029999
2019-12-03,39.990002000000004
2019-12-04,40.099998
2019-12-05,40.02
2019-12-06,39.41
2019-12-09,39.509997999999996
2019-12-10,39.419998
2019-12-11,38.560001
2019-12-12,37.400002
2019-12-13,37.299999
2019-12-16,37.419998
2019-12-17,37.009997999999996
2019-12-18,37.139998999999996
2019-12-19,37.049999
2019-12-20,37.130001
2019-12-23,36.75
2019-12-24,36.869999
2019-12-26,37.02
2019-12-27,37.07
2019-12-30,36.869999
2019-12-31,37.240002000000004
2020-01-02,36.09
2020-01-03,36.759997999999996
2020-01-06,36.84
2020-01-07,36.400002
2020-01-08,36.669998
2020-01-09,36.59
2020-01-10,36.900002
2020-01-13,37.610001000000004
2020-01-14,37.43
2020-01-15,37.98
2020-01-16,38.02
2020-01-17,37.889998999999996
2020-01-21,38.639998999999996
2020-01-22,38.310001
2020-01-23,38.73
2020-01-24,38.450001
2020-01-27,38.459998999999996
2020-01-28,39.040001000000004
2020-01-29,39.349998
2020-01-30,39.439999
2020-01-31,39.25
2020-02-03,39.43
2020-02-04,39.290001000000004
2020-02-05,39.34
2020-02-06,39.77
2020-02-07,39.84
2020-02-10,40.049999
2020-02-11,39.700001
2020-02-12,39.049999
2020-02-13,39.299999
2020-02-14,38.799999
2020-02-18,37.84
2020-02-19,37.279999
2020-02-20,37.630001
2020-02-21,38.279999
2020-02-24,38.150002
2020-02-25,37.049999
2020-02-26,36.41
2020-02-27,33.48
2020-02-28,32.860001000000004
2020-03-02,33.75
2020-03-03,33.279999
2020-03-04,34.060001
2020-03-05,33.080002
2020-03-06,32.099998
2020-03-09,29.43
2020-03-10,30.629998999999998
2020-03-11,28.610001
2020-03-12,26.15
2020-03-13,27.110001
2020-03-16,18.4
2020-03-17,19.360001
2020-03-18,15.26
2020-03-19,17.049999
2020-03-20,17.82
2020-03-23,16.690001000000002
2020-03-24,18.6
2020-03-25,20.389999
2020-03-26,21.5
2020-03-27,19.780001000000002
2020-03-30,18.65
2020-03-31,18.120001000000002
2020-04-01,16.25
2020-04-02,15.56
2020-04-03,14.58
2020-04-06,14.97
2020-04-07,15.19
2020-04-08,16.6
2020-04-09,18.43
2020-04-13,17.74
2020-04-14,18.549999
2020-04-15,17.02
2020-04-16,16.309998999999998
2020-04-17,16.959999
2020-04-20,16.379998999999998
2020-04-21,15.71
2020-04-22,15.74
2020-04-23,15.65
2020-04-24,15.79
2020-04-27,17.040001
2020-04-28,18.07
2020-04-29,20.059998999999998
2020-04-30,20.07
2020-05-01,19.200001
2020-05-04,18.27
2020-05-05,18.26
2020-05-06,18.879998999999998
2020-05-07,20.34
2020-05-08,19.98
