Date,TYIDF
2013-10-07,42.880001
2013-10-08,42.880001
2013-10-09,43.099998
2013-10-10,43.900002
2013-10-11,43.900002
2013-10-14,43.900002
2013-10-15,43.900002
2013-10-16,43.860001000000004
2013-10-17,43.860001000000004
2013-10-18,44.110001000000004
2013-10-21,44.110001000000004
2013-10-22,44.110001000000004
2013-10-23,43.439999
2013-10-24,43.689999
2013-10-25,43.259997999999996
2013-10-28,43.259997999999996
2013-10-29,43.240002000000004
2013-10-30,43.240002000000004
2013-10-31,43.990002000000004
2013-11-01,43.619999
2013-11-04,43.779999
2013-11-05,43.779999
2013-11-06,43.779999
2013-11-07,43.779999
2013-11-08,42.880001
2013-11-11,42.790001000000004
2013-11-12,43.009997999999996
2013-11-13,42.889998999999996
2013-11-14,43.16
2013-11-15,43.709998999999996
2013-11-18,43.709998999999996
2013-11-19,43.41
2013-11-20,43.380001
2013-11-21,43.16
2013-11-22,43.48
2013-11-25,43.669998
2013-11-26,43.689999
2013-11-27,43.610001000000004
2013-11-29,43.610001000000004
2013-12-02,43.610001000000004
2013-12-03,43.59
2013-12-04,43.59
2013-12-05,43.59
2013-12-06,43.259997999999996
2013-12-09,43.540001000000004
2013-12-10,43.75
2013-12-11,44.16
2013-12-12,44.16
2013-12-13,44.16
2013-12-16,44.16
2013-12-17,44.16
2013-12-18,43.650002
2013-12-19,43.650002
2013-12-20,43.650002
2013-12-23,43.650002
2013-12-24,43.650002
2013-12-26,43.650002
2013-12-27,43.650002
2013-12-30,45.07
2013-12-31,45.07
2014-01-02,44.91
2014-01-03,45.310001
2014-01-06,44.799999
2014-01-07,45.150002
2014-01-08,45.150002
2014-01-09,45.150002
2014-01-10,45.150002
2014-01-13,45.59
2014-01-14,45.59
2014-01-15,45.59
2014-01-16,46.560001
2014-01-17,46.560001
2014-01-21,48.799999
2014-01-22,48.799999
2014-01-23,48.110001000000004
2014-01-24,47.0
2014-01-27,46.389998999999996
2014-01-28,46.389998999999996
2014-01-29,47.459998999999996
2014-01-30,46.689999
2014-01-31,45.700001
2014-02-03,45.279999
2014-02-04,44.119999
2014-02-05,45.279999
2014-02-06,44.669998
2014-02-07,45.880001
2014-02-10,45.880001
2014-02-11,46.049999
2014-02-12,46.049999
2014-02-13,46.380001
2014-02-14,46.349998
2014-02-18,46.380001
2014-02-19,46.200001
2014-02-20,46.200001
2014-02-21,46.200001
2014-02-24,47.830002
2014-02-25,47.549999
2014-02-26,46.709998999999996
2014-02-27,46.709998999999996
2014-02-28,46.709998999999996
2014-03-03,46.709998999999996
2014-03-04,45.689999
2014-03-05,45.689999
2014-03-06,46.279999
2014-03-07,46.279999
2014-03-10,46.220001
2014-03-11,46.330002
2014-03-12,46.330002
2014-03-13,45.310001
2014-03-14,44.57
2014-03-17,44.57
2014-03-18,44.57
2014-03-19,45.07
2014-03-20,45.07
2014-03-21,45.029999
2014-03-24,44.599998
2014-03-25,44.599998
2014-03-26,46.75
2014-03-27,46.75
2014-03-28,46.75
2014-03-31,46.75
2014-04-01,47.279999
2014-04-02,47.279999
2014-04-03,47.279999
2014-04-04,47.060001
2014-04-07,47.060001
2014-04-08,46.189999
2014-04-09,45.34
2014-04-10,44.639998999999996
2014-04-11,44.639998999999996
2014-04-14,44.970001
2014-04-15,44.970001
2014-04-16,44.970001
2014-04-17,44.970001
2014-04-21,45.41
2014-04-22,45.41
2014-04-23,45.41
2014-04-24,45.41
2014-04-25,47.02
2014-04-28,47.02
2014-04-29,47.02
2014-04-30,47.02
2014-05-01,47.02
2014-05-02,45.970001
2014-05-05,45.970001
2014-05-06,46.189999
2014-05-07,43.849998
2014-05-08,44.419998
2014-05-09,44.419998
2014-05-12,44.200001
2014-05-13,44.200001
2014-05-14,44.91
2014-05-15,44.450001
2014-05-16,44.400002
2014-05-19,44.400002
2014-05-20,43.639998999999996
2014-05-21,43.779999
2014-05-22,43.779999
2014-05-23,43.779999
2014-05-27,46.080002
2014-05-28,46.080002
2014-05-29,46.610001000000004
2014-05-30,46.610001000000004
2014-06-02,47.099998
2014-06-03,47.240002000000004
2014-06-04,48.200001
2014-06-05,48.099998
2014-06-06,48.099998
2014-06-09,48.099998
2014-06-10,48.16
2014-06-11,48.16
2014-06-12,48.16
2014-06-13,48.16
2014-06-16,48.16
2014-06-17,48.860001000000004
2014-06-18,49.150002
2014-06-19,50.130001
2014-06-20,50.130001
2014-06-23,50.130001
2014-06-24,50.130001
2014-06-25,50.130001
2014-06-26,50.130001
2014-06-27,50.130001
2014-06-30,51.369999
2014-07-01,52.599998
2014-07-02,52.790001000000004
2014-07-03,52.790001000000004
2014-07-07,52.790001000000004
2014-07-08,52.790001000000004
2014-07-09,52.790001000000004
2014-07-10,50.740002000000004
2014-07-11,51.220001
2014-07-14,51.220001
2014-07-15,51.220001
2014-07-16,51.220001
2014-07-17,51.189999
2014-07-18,50.68
2014-07-21,50.68
2014-07-22,50.68
2014-07-23,50.68
2014-07-24,50.68
2014-07-25,50.68
2014-07-28,50.68
2014-07-29,50.68
2014-07-30,50.68
2014-07-31,50.68
2014-08-01,50.68
2014-08-04,50.68
2014-08-05,49.639998999999996
2014-08-06,49.369999
2014-08-07,49.369999
2014-08-08,49.189999
2014-08-11,49.189999
2014-08-12,49.189999
2014-08-13,49.189999
2014-08-14,49.189999
2014-08-15,49.189999
2014-08-18,50.32
2014-08-19,50.32
2014-08-20,50.32
2014-08-21,50.32
2014-08-22,50.32
2014-08-25,50.32
2014-08-26,50.32
2014-08-27,50.32
2014-08-28,50.32
2014-08-29,50.32
2014-09-02,50.32
2014-09-03,50.32
2014-09-04,50.32
2014-09-05,50.32
2014-09-08,48.43
2014-09-09,48.43
2014-09-10,49.110001000000004
2014-09-11,48.299999
2014-09-12,48.299999
2014-09-15,48.299999
2014-09-16,48.299999
2014-09-17,48.299999
2014-09-18,48.349998
2014-09-19,48.349998
2014-09-22,48.349998
2014-09-23,49.02
2014-09-24,49.220001
2014-09-25,49.029999
2014-09-26,49.240002000000004
2014-09-29,48.939999
2014-09-30,48.939999
2014-10-01,48.939999
2014-10-02,46.0
2014-10-03,46.630001
2014-10-06,47.299999
2014-10-07,47.169998
2014-10-08,47.169998
2014-10-09,46.099998
2014-10-10,44.970001
2014-10-13,45.400002
2014-10-14,45.400002
2014-10-15,43.900002
2014-10-16,44.0
2014-10-17,44.0
2014-10-20,44.0
2014-10-21,44.0
2014-10-22,44.869999
2014-10-23,44.869999
2014-10-24,45.48
2014-10-27,45.889998999999996
2014-10-28,45.889998999999996
2014-10-29,46.389998999999996
2014-10-30,46.389998999999996
2014-10-31,48.5
2014-11-03,48.630001
2014-11-04,48.73
2014-11-05,49.09
2014-11-06,47.950001
2014-11-07,48.290001000000004
2014-11-10,48.349998
2014-11-11,49.23
2014-11-12,48.16
2014-11-13,49.040001000000004
2014-11-14,49.040001000000004
2014-11-17,47.77
2014-11-18,49.150002
2014-11-19,48.689999
2014-11-20,48.689999
2014-11-21,49.470001
2014-11-24,49.470001
2014-11-25,49.919998
2014-11-26,50.09
2014-11-28,50.09
2014-12-01,51.43
2014-12-02,51.43
2014-12-03,52.549999
2014-12-04,52.549999
2014-12-05,52.310001
2014-12-08,52.310001
2014-12-09,52.310001
2014-12-10,52.310001
2014-12-11,50.380001
2014-12-12,50.380001
2014-12-15,48.490002000000004
2014-12-16,48.490002000000004
2014-12-17,48.650002
2014-12-18,49.84
2014-12-19,51.0
2014-12-22,51.0
2014-12-23,51.0
2014-12-24,51.0
2014-12-26,52.900002
2014-12-29,52.900002
2014-12-30,52.900002
2014-12-31,52.900002
2015-01-02,52.900002
2015-01-05,52.900002
2015-01-06,52.900002
2015-01-07,51.279999
2015-01-08,51.279999
2015-01-09,51.93
2015-01-12,51.669998
2015-01-13,50.810001
2015-01-14,50.529999
2015-01-15,51.389998999999996
2015-01-16,51.5
2015-01-20,51.5
2015-01-21,53.18
2015-01-22,53.18
2015-01-23,53.18
2015-01-26,54.259997999999996
2015-01-27,54.259997999999996
2015-01-28,54.799999
2015-01-29,54.799999
2015-01-30,53.689999
2015-02-02,53.689999
2015-02-03,52.0
2015-02-04,52.0
2015-02-05,52.0
2015-02-06,52.349998
2015-02-09,52.48
2015-02-10,53.18
2015-02-11,52.860001000000004
2015-02-12,53.669998
2015-02-13,54.450001
2015-02-17,54.450001
2015-02-18,54.880001
2015-02-19,54.98
2015-02-20,55.75
2015-02-23,55.75
2015-02-24,56.66
2015-02-25,56.990002000000004
2015-02-26,56.419998
2015-02-27,56.73
2015-03-02,56.169998
2015-03-03,55.57
2015-03-04,55.57
2015-03-05,55.57
2015-03-06,55.220001
2015-03-09,55.220001
2015-03-10,54.529999
2015-03-11,54.990002000000004
2015-03-12,56.75
2015-03-13,56.75
2015-03-16,56.75
2015-03-17,56.75
2015-03-18,56.75
2015-03-19,56.599998
2015-03-20,57.650002
2015-03-23,59.459998999999996
2015-03-24,59.459998999999996
2015-03-25,59.459998999999996
2015-03-26,59.459998999999996
2015-03-27,59.459998999999996
2015-03-30,58.150002
2015-03-31,58.150002
2015-04-01,56.77
2015-04-02,58.639998999999996
2015-04-06,59.650002
2015-04-07,59.889998999999996
2015-04-08,59.889998999999996
2015-04-09,59.639998999999996
2015-04-10,59.639998999999996
2015-04-13,59.049999
2015-04-14,59.380001
2015-04-15,60.799999
2015-04-16,61.529999
2015-04-17,60.91
2015-04-20,60.91
2015-04-21,60.91
2015-04-22,60.91
2015-04-23,60.91
2015-04-24,60.91
2015-04-27,62.0
2015-04-28,59.349998
2015-04-29,59.25
2015-04-30,56.75
2015-05-01,57.950001
2015-05-04,57.950001
2015-05-05,57.950001
2015-05-06,57.950001
2015-05-07,57.950001
2015-05-08,58.099998
2015-05-11,58.099998
2015-05-12,56.799999
2015-05-13,56.799999
2015-05-14,56.799999
2015-05-15,58.130001
2015-05-18,58.130001
2015-05-19,58.43
2015-05-20,57.849998
2015-05-21,57.849998
2015-05-22,59.52
2015-05-26,59.52
2015-05-27,59.52
2015-05-28,59.52
2015-05-29,59.52
2015-06-01,59.639998999999996
2015-06-02,59.639998999999996
2015-06-03,59.639998999999996
2015-06-04,58.959998999999996
2015-06-05,58.220001
2015-06-08,58.220001
2015-06-09,58.220001
2015-06-10,56.77
2015-06-11,58.139998999999996
2015-06-12,58.23
2015-06-15,58.27
2015-06-16,58.27
2015-06-17,58.27
2015-06-18,58.27
2015-06-19,58.27
2015-06-22,58.389998999999996
2015-06-23,59.880001
2015-06-24,59.880001
2015-06-25,59.880001
2015-06-26,59.880001
2015-06-29,59.880001
2015-06-30,59.880001
2015-07-01,59.880001
2015-07-02,59.880001
2015-07-06,56.0
2015-07-07,56.0
2015-07-08,53.700001
2015-07-09,52.75
2015-07-10,53.630001
2015-07-13,54.900002
2015-07-14,54.900002
2015-07-15,54.900002
2015-07-16,55.080002
2015-07-17,55.080002
2015-07-20,55.099998
2015-07-21,53.950001
2015-07-22,53.950001
2015-07-23,53.950001
2015-07-24,53.0
2015-07-27,52.5
2015-07-28,52.5
2015-07-29,52.450001
2015-07-30,52.450001
2015-07-31,52.450001
2015-08-03,52.450001
2015-08-04,52.450001
2015-08-05,52.450001
2015-08-06,52.450001
2015-08-07,52.450001
2015-08-10,52.450001
2015-08-11,52.450001
2015-08-12,52.400002
2015-08-13,52.400002
2015-08-14,52.400002
2015-08-17,52.400002
2015-08-18,52.400002
2015-08-19,52.0
2015-08-20,52.0
2015-08-21,48.200001
2015-08-24,48.200001
2015-08-25,47.25
2015-08-26,47.25
2015-08-27,49.200001
2015-08-28,50.150002
2015-08-31,50.150002
2015-09-01,46.700001
2015-09-02,46.700001
2015-09-03,46.700001
2015-09-04,46.700001
2015-09-08,48.25
2015-09-09,48.700001
2015-09-10,48.700001
2015-09-11,47.82
2015-09-14,47.82
2015-09-15,47.59
2015-09-16,51.619999
2015-09-17,51.619999
2015-09-18,50.650002
2015-09-21,50.560001
2015-09-22,50.099998
2015-09-23,50.549999
2015-09-24,50.549999
2015-09-25,50.549999
2015-09-28,47.200001
2015-09-29,46.349998
2015-09-30,46.349998
2015-10-01,49.0
2015-10-02,48.549999
2015-10-05,48.549999
2015-10-06,48.549999
2015-10-07,51.25
2015-10-08,51.619999
2015-10-09,51.619999
2015-10-12,51.619999
2015-10-13,51.299999
2015-10-14,50.200001
2015-10-15,50.5
2015-10-16,50.950001
2015-10-19,50.860001000000004
2015-10-20,50.860001000000004
2015-10-21,51.75
2015-10-22,52.09
2015-10-23,52.09
2015-10-26,52.09
2015-10-27,51.849998
2015-10-28,50.529999
2015-10-29,50.529999
2015-10-30,50.529999
2015-11-02,50.529999
2015-11-03,50.529999
2015-11-04,50.529999
2015-11-05,50.529999
2015-11-06,50.529999
2015-11-09,50.529999
2015-11-10,50.529999
2015-11-11,50.529999
2015-11-12,50.529999
2015-11-13,53.93
2015-11-16,53.93
2015-11-17,53.93
2015-11-18,53.93
2015-11-19,53.560001
2015-11-20,53.560001
2015-11-23,53.560001
2015-11-24,53.849998
2015-11-25,53.849998
2015-11-27,53.849998
2015-11-30,53.849998
2015-12-01,53.849998
2015-12-02,53.549999
2015-12-03,53.450001
2015-12-04,53.150002
2015-12-07,53.0
2015-12-08,52.27
2015-12-09,52.27
2015-12-10,52.27
2015-12-11,51.799999
2015-12-14,51.939999
2015-12-15,51.939999
2015-12-16,53.080002
2015-12-17,53.080002
2015-12-18,53.080002
2015-12-21,53.25
2015-12-22,53.25
2015-12-23,55.25
2015-12-24,55.25
2015-12-28,53.700001
2015-12-29,54.5
2015-12-30,53.900002
2015-12-31,53.950001
2016-01-04,51.790001000000004
2016-01-05,51.790001000000004
2016-01-06,51.790001000000004
2016-01-07,51.790001000000004
2016-01-08,49.75
2016-01-11,50.150002
2016-01-12,50.150002
2016-01-13,50.150002
2016-01-14,49.25
2016-01-15,48.0
2016-01-19,48.0
2016-01-20,48.0
2016-01-21,48.0
2016-01-22,49.299999
2016-01-25,48.240002000000004
2016-01-26,48.240002000000004
2016-01-27,48.240002000000004
2016-01-28,48.240002000000004
2016-01-29,49.75
2016-02-01,49.75
2016-02-02,49.75
2016-02-03,45.0
2016-02-04,44.849998
2016-02-05,44.849998
2016-02-08,42.59
2016-02-09,40.389998999999996
2016-02-10,42.650002
2016-02-11,40.900002
2016-02-12,41.240002000000004
2016-02-16,42.209998999999996
2016-02-17,42.75
2016-02-18,42.75
2016-02-19,42.75
2016-02-22,42.75
2016-02-23,42.75
2016-02-24,42.75
2016-02-25,42.75
2016-02-26,42.75
2016-02-29,42.75
2016-03-01,42.400002
2016-03-02,42.400002
2016-03-03,43.650002
2016-03-04,43.650002
2016-03-07,43.650002
2016-03-08,43.650002
2016-03-09,42.400002
2016-03-10,43.150002
2016-03-11,44.23
2016-03-14,44.23
2016-03-15,44.200001
2016-03-16,43.25
2016-03-17,43.25
2016-03-18,43.25
2016-03-21,43.25
2016-03-22,43.25
2016-03-23,43.25
2016-03-24,43.540001000000004
2016-03-28,43.540001000000004
2016-03-29,43.540001000000004
2016-03-30,44.310001
2016-03-31,44.310001
2016-04-01,44.310001
2016-04-04,44.310001
2016-04-05,40.580002
2016-04-06,40.580002
2016-04-07,40.580002
2016-04-08,41.849998
2016-04-11,41.849998
2016-04-12,41.849998
2016-04-13,43.669998
2016-04-14,43.669998
2016-04-15,43.669998
2016-04-18,43.720001
2016-04-19,43.720001
2016-04-20,44.75
2016-04-21,46.25
2016-04-22,46.25
2016-04-25,46.25
2016-04-26,46.25
2016-04-27,46.25
2016-04-28,46.25
2016-04-29,42.68
2016-05-02,41.720001
2016-05-03,41.720001
2016-05-04,41.720001
2016-05-05,41.720001
2016-05-06,41.720001
2016-05-09,41.720001
2016-05-10,41.720001
2016-05-11,41.599998
2016-05-12,41.599998
2016-05-13,41.400002
2016-05-16,41.400002
2016-05-17,41.400002
2016-05-18,41.400002
2016-05-19,40.849998
2016-05-20,41.150002
2016-05-23,41.150002
2016-05-24,41.150002
2016-05-25,40.889998999999996
2016-05-26,40.889998999999996
2016-05-27,41.900002
2016-05-31,41.900002
2016-06-01,41.900002
2016-06-02,41.900002
2016-06-03,41.900002
2016-06-06,41.900002
2016-06-07,41.900002
2016-06-08,41.900002
2016-06-09,41.900002
2016-06-10,41.900002
2016-06-13,41.900002
2016-06-14,38.830002
2016-06-15,40.169998
2016-06-16,40.169998
2016-06-17,40.450001
2016-06-20,40.450001
2016-06-21,40.450001
2016-06-22,40.450001
2016-06-23,40.450001
2016-06-24,40.259997999999996
2016-06-27,40.259997999999996
2016-06-28,40.259997999999996
2016-06-29,40.259997999999996
2016-06-30,39.59
2016-07-01,39.59
2016-07-05,39.049999
2016-07-06,39.049999
2016-07-07,39.049999
2016-07-08,39.049999
2016-07-11,39.18
2016-07-12,40.150002
2016-07-13,41.5
2016-07-14,41.0
2016-07-15,41.200001
2016-07-18,41.200001
2016-07-19,41.200001
2016-07-20,41.200001
2016-07-21,41.200001
2016-07-22,41.200001
2016-07-25,41.200001
2016-07-26,42.669998
2016-07-27,42.669998
2016-07-28,42.669998
2016-07-29,44.810001
2016-08-01,44.810001
2016-08-02,44.810001
2016-08-03,44.810001
2016-08-04,42.599998
2016-08-05,43.0
2016-08-08,43.0
2016-08-09,43.0
2016-08-10,44.669998
2016-08-11,44.669998
2016-08-12,44.599998
2016-08-15,44.599998
2016-08-16,44.599998
2016-08-17,44.599998
2016-08-18,45.849998
2016-08-19,45.849998
2016-08-22,45.849998
2016-08-23,45.849998
2016-08-24,45.849998
2016-08-25,45.849998
2016-08-26,45.23
2016-08-29,45.23
2016-08-30,47.25
2016-08-31,47.25
2016-09-01,47.799999
2016-09-02,47.849998
2016-09-06,47.849998
2016-09-07,47.849998
2016-09-08,47.849998
2016-09-09,47.900002
2016-09-12,47.900002
2016-09-13,46.709998999999996
2016-09-14,46.709998999999996
2016-09-15,46.599998
2016-09-16,46.599998
2016-09-19,46.169998
2016-09-20,46.169998
2016-09-21,46.169998
2016-09-22,46.169998
2016-09-23,46.169998
2016-09-26,46.169998
2016-09-27,46.169998
2016-09-28,46.169998
2016-09-29,46.169998
2016-09-30,46.450001
2016-10-03,46.450001
2016-10-04,46.450001
2016-10-05,46.450001
2016-10-06,46.450001
2016-10-07,46.450001
2016-10-10,46.450001
2016-10-11,46.450001
2016-10-12,46.450001
2016-10-13,46.450001
2016-10-14,46.450001
2016-10-17,46.450001
2016-10-18,46.450001
2016-10-19,46.450001
2016-10-20,46.450001
2016-10-21,46.450001
2016-10-24,47.669998
2016-10-25,47.669998
2016-10-26,47.669998
2016-10-27,47.669998
2016-10-28,47.669998
2016-10-31,47.669998
2016-11-01,47.669998
2016-11-02,47.669998
2016-11-03,45.400002
2016-11-04,45.400002
2016-11-07,45.400002
2016-11-08,45.400002
2016-11-09,45.169998
2016-11-10,45.169998
2016-11-11,45.169998
2016-11-14,44.27
2016-11-15,44.27
2016-11-16,44.27
2016-11-17,46.5
2016-11-18,46.5
2016-11-21,46.009997999999996
2016-11-22,46.009997999999996
2016-11-23,46.009997999999996
2016-11-25,46.009997999999996
2016-11-28,46.009997999999996
2016-11-29,46.009997999999996
2016-11-30,46.779999
2016-12-01,46.779999
2016-12-02,46.779999
2016-12-05,46.779999
2016-12-06,46.779999
2016-12-07,46.779999
2016-12-08,49.18
2016-12-09,49.18
2016-12-12,49.18
2016-12-13,49.18
2016-12-14,48.939999
2016-12-15,48.939999
2016-12-16,48.939999
2016-12-19,48.900002
2016-12-20,48.900002
2016-12-21,48.900002
2016-12-22,48.900002
2016-12-23,48.900002
2016-12-27,48.900002
2016-12-28,48.610001000000004
2016-12-29,47.599998
2016-12-30,47.599998
2017-01-03,47.599998
2017-01-04,49.25
2017-01-05,49.25
2017-01-06,48.5
2017-01-09,48.5
2017-01-10,48.5
2017-01-11,48.869999
2017-01-12,49.0
2017-01-13,49.0
2017-01-17,49.0
2017-01-18,49.0
2017-01-19,49.0
2017-01-20,49.0
2017-01-23,49.0
2017-01-24,49.0
2017-01-25,49.0
2017-01-26,49.0
2017-01-27,49.0
2017-01-30,49.0
2017-01-31,49.0
2017-02-01,49.0
2017-02-02,49.0
2017-02-03,47.099998
2017-02-06,47.099998
2017-02-07,46.799999
2017-02-08,46.799999
2017-02-09,46.639998999999996
2017-02-10,46.639998999999996
2017-02-13,46.639998999999996
2017-02-14,46.639998999999996
2017-02-15,46.639998999999996
2017-02-16,46.639998999999996
2017-02-17,46.639998999999996
2017-02-21,46.639998999999996
2017-02-22,46.639998999999996
2017-02-23,46.639998999999996
2017-02-24,46.639998999999996
2017-02-27,48.5
2017-02-28,48.700001
2017-03-01,48.650002
2017-03-02,48.650002
2017-03-03,48.650002
2017-03-06,48.650002
2017-03-07,48.650002
2017-03-08,48.650002
2017-03-09,48.650002
2017-03-10,48.650002
2017-03-13,48.650002
2017-03-14,48.650002
2017-03-15,48.650002
2017-03-16,48.650002
2017-03-17,48.650002
2017-03-20,50.5
2017-03-21,50.110001000000004
2017-03-22,50.110001000000004
2017-03-23,48.689999
2017-03-24,48.689999
2017-03-27,48.689999
2017-03-28,48.689999
2017-03-29,48.689999
2017-03-30,49.700001
2017-03-31,49.700001
2017-04-03,49.700001
2017-04-04,49.700001
2017-04-05,48.110001000000004
2017-04-06,47.48
2017-04-07,47.599998
2017-04-10,47.599998
2017-04-11,47.41
2017-04-12,47.41
2017-04-13,47.41
2017-04-17,47.41
2017-04-18,47.110001000000004
2017-04-19,47.110001000000004
2017-04-20,47.84
2017-04-21,47.84
2017-04-24,48.650002
2017-04-25,49.380001
2017-04-26,49.380001
2017-04-27,49.380001
2017-04-28,49.380001
2017-05-01,48.82
2017-05-02,48.82
2017-05-03,50.16
2017-05-04,50.32
2017-05-05,50.619999
2017-05-08,50.619999
2017-05-09,51.07
2017-05-10,51.07
2017-05-11,50.98
2017-05-12,50.98
2017-05-15,49.52
2017-05-16,49.52
2017-05-17,50.52
2017-05-18,50.52
2017-05-19,50.52
2017-05-22,50.52
2017-05-23,51.09
2017-05-24,51.09
2017-05-25,51.09
2017-05-26,51.09
2017-05-30,51.09
2017-05-31,51.09
2017-06-01,51.450001
2017-06-02,53.82
2017-06-05,53.82
2017-06-06,53.82
2017-06-07,53.82
2017-06-08,53.82
2017-06-09,53.82
2017-06-12,53.82
2017-06-13,53.82
2017-06-14,51.779999
2017-06-15,50.75
2017-06-16,50.75
2017-06-19,50.75
2017-06-20,50.75
2017-06-21,50.75
2017-06-22,50.75
2017-06-23,50.75
2017-06-26,50.75
2017-06-27,51.639998999999996
2017-06-28,51.639998999999996
2017-06-29,51.439999
2017-06-30,51.439999
2017-07-03,52.84
2017-07-05,52.84
2017-07-06,52.84
2017-07-07,54.599998
2017-07-10,54.599998
2017-07-11,54.599998
2017-07-12,54.599998
2017-07-13,54.599998
2017-07-14,57.16
2017-07-17,57.209998999999996
2017-07-18,57.23
2017-07-19,57.23
2017-07-20,56.459998999999996
2017-07-21,56.049999
2017-07-24,56.049999
2017-07-25,55.720001
2017-07-26,55.720001
2017-07-27,55.720001
2017-07-28,54.02
2017-07-31,54.02
2017-08-01,54.02
2017-08-02,54.02
2017-08-03,54.02
2017-08-04,54.02
2017-08-07,54.02
2017-08-08,54.02
2017-08-09,54.02
2017-08-10,52.32
2017-08-11,52.32
2017-08-14,52.32
2017-08-15,52.32
2017-08-16,52.32
2017-08-17,52.73
2017-08-18,52.73
2017-08-21,52.73
2017-08-22,51.369999
2017-08-23,51.369999
2017-08-24,51.369999
2017-08-25,51.369999
2017-08-28,51.369999
2017-08-29,51.369999
2017-08-30,51.369999
2017-08-31,53.200001
2017-09-01,53.5
2017-09-05,53.5
2017-09-06,53.16
2017-09-07,53.16
2017-09-08,53.16
2017-09-11,55.029999
2017-09-12,54.599998
2017-09-13,54.599998
2017-09-14,54.299999
2017-09-15,54.299999
2017-09-18,54.299999
2017-09-19,54.299999
2017-09-20,57.709998999999996
2017-09-21,57.709998999999996
2017-09-22,57.709998999999996
2017-09-25,59.720001
2017-09-26,59.720001
2017-09-27,59.720001
2017-09-28,59.720001
2017-09-29,59.720001
2017-10-02,59.720001
2017-10-03,59.720001
2017-10-04,59.720001
2017-10-05,59.720001
2017-10-06,59.720001
2017-10-09,59.720001
2017-10-10,59.720001
2017-10-11,59.720001
2017-10-12,57.700001
2017-10-13,58.450001
2017-10-16,58.91
2017-10-17,58.91
2017-10-18,61.18
2017-10-19,61.18
2017-10-20,61.18
2017-10-23,61.18
2017-10-24,61.18
2017-10-25,58.57
2017-10-26,62.66
2017-10-27,62.66
2017-10-30,62.66
2017-10-31,62.66
2017-11-01,62.66
2017-11-02,62.66
2017-11-03,61.349998
2017-11-06,61.349998
2017-11-07,61.5
2017-11-08,62.5
2017-11-09,61.549999
2017-11-10,61.099998
2017-11-13,60.349998
2017-11-14,61.0
2017-11-15,61.0
2017-11-16,61.0
2017-11-17,60.48
2017-11-20,60.48
2017-11-21,60.48
2017-11-22,60.48
2017-11-24,61.349998
2017-11-27,61.349998
2017-11-28,61.349998
2017-11-29,61.349998
2017-11-30,61.349998
2017-12-01,61.349998
2017-12-04,61.349998
2017-12-05,61.349998
2017-12-06,59.830002
2017-12-07,59.830002
2017-12-08,59.830002
2017-12-11,59.830002
2017-12-12,59.830002
2017-12-13,59.830002
2017-12-14,59.830002
2017-12-15,59.830002
2017-12-18,59.830002
2017-12-19,59.830002
2017-12-20,59.830002
2017-12-21,59.830002
2017-12-22,59.830002
2017-12-26,59.830002
2017-12-27,59.830002
2017-12-28,59.830002
2017-12-29,63.389998999999996
2018-01-02,64.489998
2018-01-03,64.489998
2018-01-04,65.610001
2018-01-05,65.610001
2018-01-08,65.610001
2018-01-09,65.610001
2018-01-10,68.660004
2018-01-11,68.660004
2018-01-12,67.66999799999999
2018-01-16,67.66999799999999
2018-01-17,67.66999799999999
2018-01-18,67.66999799999999
2018-01-19,66.230003
2018-01-22,66.230003
2018-01-23,66.230003
2018-01-24,66.230003
2018-01-25,66.230003
2018-01-26,66.230003
2018-01-29,66.230003
2018-01-30,66.230003
2018-01-31,65.339996
2018-02-01,65.339996
2018-02-02,66.839996
2018-02-05,66.839996
2018-02-06,61.290001000000004
2018-02-07,61.290001000000004
2018-02-08,61.290001000000004
2018-02-09,61.290001000000004
2018-02-12,61.290001000000004
2018-02-13,61.290001000000004
2018-02-14,61.290001000000004
2018-02-15,61.290001000000004
2018-02-16,61.290001000000004
2018-02-20,61.290001000000004
2018-02-21,61.290001000000004
2018-02-22,61.290001000000004
2018-02-23,64.08000200000001
2018-02-26,64.18
2018-02-27,64.18
2018-02-28,64.18
2018-03-01,64.18
2018-03-02,64.18
2018-03-05,64.18
2018-03-06,64.18
2018-03-07,64.18
2018-03-08,64.18
2018-03-09,64.18
2018-03-12,64.18
2018-03-13,64.18
2018-03-14,64.18
2018-03-15,64.18
2018-03-16,64.18
2018-03-19,64.18
2018-03-20,64.18
2018-03-21,61.009997999999996
2018-03-22,61.009997999999996
2018-03-23,61.009997999999996
2018-03-26,61.009997999999996
2018-03-27,61.009997999999996
2018-03-28,61.009997999999996
2018-03-29,61.009997999999996
2018-04-02,61.009997999999996
2018-04-03,61.009997999999996
2018-04-04,61.009997999999996
2018-04-05,61.009997999999996
2018-04-06,58.560001
2018-04-09,58.560001
2018-04-10,57.950001
2018-04-11,57.950001
2018-04-12,57.950001
2018-04-13,57.950001
2018-04-16,57.950001
2018-04-17,57.950001
2018-04-18,57.950001
2018-04-19,57.950001
2018-04-20,57.950001
2018-04-23,57.950001
2018-04-24,57.950001
2018-04-25,57.950001
2018-04-26,57.950001
2018-04-27,57.950001
2018-04-30,57.950001
2018-05-01,57.950001
2018-05-02,57.950001
2018-05-03,57.950001
2018-05-04,57.950001
2018-05-07,57.950001
2018-05-08,57.950001
2018-05-09,57.950001
2018-05-10,61.57
