Date,DRC
2016-10-03,41800.0
2016-10-04,42200.0
2016-10-05,41800.0
2016-10-06,41800.0
2016-10-07,40500.0
2016-10-10,39700.0
2016-10-11,39500.0
2016-10-12,40000.0
2016-10-13,40000.0
2016-10-14,40000.0
2016-10-17,39000.0
2016-10-18,38800.0
2016-10-19,38800.0
2016-10-20,37550.0
2016-10-21,37750.0
2016-10-24,36800.0
2016-10-25,36800.0
2016-10-26,36550.0
2016-10-27,36600.0
2016-10-28,36650.0
2016-10-31,35300.0
2016-11-01,36000.0
2016-11-02,36050.0
2016-11-03,36300.0
2016-11-04,36600.0
2016-11-07,36400.0
2016-11-08,36500.0
2016-11-09,36100.0
2016-11-10,36500.0
2016-11-11,36200.0
2016-11-14,35600.0
2016-11-15,35450.0
2016-11-16,35500.0
2016-11-17,35800.0
2016-11-18,35500.0
2016-11-21,34700.0
2016-11-22,33900.0
2016-11-23,33400.0
2016-11-25,31900.0
2016-11-28,31900.0
2016-11-29,31100.0
2016-11-30,31300.0
2016-12-01,31500.0
2016-12-02,31600.0
2016-12-05,31850.0
2016-12-06,32300.0
2016-12-07,31850.0
2016-12-08,32000.0
2016-12-09,32000.0
2016-12-12,31800.0
2016-12-13,32200.0
2016-12-14,32100.0
2016-12-15,32150.0
2016-12-16,32000.0
2016-12-19,32050.0
2016-12-20,31900.0
2016-12-21,31900.0
2016-12-22,31950.0
2016-12-23,31800.0
2016-12-27,31350.0
2016-12-28,30650.0
2016-12-29,31000.0
2016-12-30,32000.0
2017-01-03,30900.0
2017-01-04,31800.0
2017-01-05,31500.0
2017-01-06,31150.0
2017-01-09,31850.0
2017-01-10,31800.0
2017-01-11,31700.0
2017-01-12,31800.0
2017-01-13,31700.0
2017-01-17,31200.0
2017-01-18,30700.0
2017-01-19,30300.0
2017-01-20,30000.0
2017-01-23,30700.0
2017-01-24,30400.0
2017-01-25,30450.0
2017-01-26,30450.0
2017-01-27,30450.0
2017-01-30,30450.0
2017-01-31,30450.0
2017-02-01,30450.0
2017-02-02,30450.0
2017-02-03,30800.0
2017-02-06,31100.0
2017-02-07,30800.0
2017-02-08,30800.0
2017-02-09,30550.0
2017-02-10,30600.0
2017-02-13,30900.0
2017-02-14,30850.0
2017-02-15,31550.0
2017-02-16,31000.0
2017-02-17,31000.0
2017-02-21,32600.0
2017-02-22,32900.0
2017-02-23,32750.0
2017-02-24,32050.0
2017-02-27,31800.0
2017-02-28,31250.0
2017-03-01,31900.0
2017-03-02,31700.0
2017-03-03,32400.0
2017-03-06,33350.0
2017-03-07,33100.0
2017-03-08,33700.0
2017-03-09,33200.0
2017-03-10,32750.0
2017-03-13,32450.0
2017-03-14,32950.0
2017-03-15,33000.0
2017-03-16,33100.0
2017-03-17,33550.0
2017-03-20,33500.0
2017-03-21,33500.0
2017-03-22,32750.0
2017-03-23,33000.0
2017-03-24,32000.0
2017-03-27,31900.0
2017-03-28,32000.0
2017-03-29,31900.0
2017-03-30,31450.0
2017-03-31,31250.0
2017-04-03,31000.0
2017-04-04,30550.0
2017-04-05,31000.0
2017-04-06,31000.0
2017-04-07,31000.0
2017-04-10,30850.0
2017-04-11,31000.0
2017-04-12,30550.0
2017-04-13,30900.0
2017-04-17,30300.0
2017-04-18,29900.0
2017-04-19,30000.0
2017-04-20,29850.0
2017-04-21,29700.0
2017-04-24,28950.0
2017-04-25,29400.0
2017-04-26,29200.0
2017-04-27,28350.0
2017-04-28,28350.0
2017-05-01,28350.0
2017-05-02,28350.0
2017-05-03,27850.0
2017-05-04,27850.0
2017-05-05,28150.0
2017-05-08,28000.0
2017-05-09,29300.0
2017-05-10,29700.0
2017-05-11,29400.0
2017-05-12,29000.0
2017-05-15,31000.0
2017-05-16,29700.0
2017-05-17,29850.0
2017-05-18,29900.0
2017-05-19,30450.0
2017-05-22,31050.0
2017-05-23,30750.0
2017-05-24,29900.0
2017-05-25,30100.0
2017-05-26,30650.0
2017-05-30,29900.0
2017-05-31,29200.0
2017-06-01,29400.0
2017-06-02,28700.0
2017-06-05,29550.0
2017-06-06,29700.0
2017-06-07,29300.0
2017-06-08,29700.0
2017-06-09,30800.0
2017-06-12,32550.0
2017-06-13,33700.0
2017-06-14,32950.0
2017-06-15,33000.0
2017-06-16,33700.0
2017-06-19,33700.0
2017-06-20,32400.0
2017-06-21,31600.0
2017-06-22,31750.0
2017-06-23,33500.0
2017-06-26,32900.0
2017-06-27,32000.0
2017-06-28,31600.0
2017-06-29,32150.0
2017-06-30,32050.0
2017-07-03,31700.0
2017-07-05,32500.0
2017-07-06,31800.0
2017-07-07,31400.0
2017-07-10,30200.0
2017-07-11,30400.0
2017-07-12,30400.0
2017-07-13,30400.0
2017-07-14,30350.0
2017-07-17,29250.0
2017-07-18,29000.0
2017-07-19,29000.0
2017-07-20,28600.0
2017-07-21,26800.0
2017-07-24,26600.0
2017-07-25,27400.0
2017-07-26,27000.0
2017-07-27,27100.0
2017-07-28,27100.0
2017-07-31,26850.0
2017-08-01,26450.0
2017-08-02,25550.0
2017-08-03,25800.0
2017-08-04,25750.0
2017-08-07,26750.0
2017-08-08,26600.0
2017-08-09,26100.0
2017-08-10,25900.0
2017-08-11,25750.0
2017-08-14,25950.0
2017-08-15,25950.0
2017-08-16,26400.0
2017-08-17,26050.0
2017-08-18,26100.0
2017-08-21,26000.0
2017-08-22,25700.0
2017-08-23,25700.0
2017-08-24,25550.0
2017-08-25,25350.0
2017-08-28,24900.0
2017-08-29,24800.0
2017-08-30,24900.0
2017-08-31,24650.0
2017-09-01,24450.0
2017-09-05,23800.0
2017-09-06,23150.0
2017-09-07,23350.0
2017-09-08,23600.0
2017-09-11,23500.0
2017-09-12,23700.0
2017-09-13,24000.0
2017-09-14,24800.0
2017-09-15,23850.0
2017-09-18,23850.0
2017-09-19,23300.0
2017-09-20,23300.0
2017-09-21,23100.0
2017-09-22,22800.0
2017-09-25,22900.0
2017-09-26,22900.0
2017-09-27,22850.0
2017-09-28,22650.0
2017-09-29,23000.0
2017-10-02,22650.0
2017-10-03,22550.0
2017-10-04,22300.0
2017-10-05,22000.0
2017-10-06,21600.0
2017-10-09,22400.0
2017-10-10,22000.0
2017-10-11,21900.0
2017-10-12,21350.0
2017-10-13,21100.0
2017-10-16,20650.0
2017-10-17,20450.0
2017-10-18,20700.0
2017-10-19,21200.0
2017-10-20,20900.0
2017-10-23,20450.0
2017-10-24,20100.0
2017-10-25,19950.0
2017-10-26,19900.0
2017-10-27,20000.0
2017-10-30,19800.0
2017-10-31,19800.0
2017-11-01,20300.0
2017-11-02,20350.0
2017-11-03,20050.0
2017-11-06,20400.0
2017-11-07,20300.0
2017-11-08,20600.0
2017-11-09,20600.0
2017-11-10,22000.0
2017-11-13,23500.0
2017-11-14,22800.0
2017-11-15,23700.0
2017-11-16,24200.0
2017-11-17,23450.0
2017-11-20,22700.0
2017-11-21,22700.0
2017-11-22,23300.0
2017-11-24,22900.0
2017-11-27,23400.0
2017-11-28,23350.0
2017-11-29,22900.0
2017-11-30,22500.0
2017-12-01,22650.0
2017-12-04,23350.0
2017-12-05,24950.0
2017-12-06,25650.0
2017-12-07,25200.0
2017-12-08,24700.0
2017-12-11,24200.0
2017-12-12,24300.0
2017-12-13,23700.0
2017-12-14,24500.0
2017-12-15,24250.0
2017-12-18,24200.0
2017-12-19,24250.0
2017-12-20,24900.0
2017-12-21,24900.0
2017-12-22,24650.0
2017-12-26,23800.0
2017-12-27,24200.0
2017-12-28,23950.0
2017-12-29,24200.0
2018-01-02,25100.0
2018-01-03,25500.0
2018-01-04,25600.0
2018-01-05,26700.0
2018-01-08,27600.0
2018-01-09,27950.0
2018-01-10,27400.0
2018-01-11,27500.0
2018-01-12,26700.0
2018-01-16,29000.0
2018-01-17,28200.0
2018-01-18,27950.0
2018-01-19,28000.0
2018-01-22,28000.0
2018-01-23,28000.0
2018-01-24,28000.0
2018-01-25,26500.0
2018-01-26,27550.0
2018-01-29,27600.0
2018-01-30,27400.0
2018-01-31,26700.0
2018-02-01,26450.0
2018-02-02,26650.0
2018-02-05,25600.0
2018-02-06,26000.0
2018-02-07,26150.0
2018-02-08,26150.0
2018-02-09,25900.0
2018-02-12,26800.0
2018-02-13,26800.0
2018-02-14,26800.0
2018-02-15,26800.0
2018-02-16,26800.0
2018-02-20,26800.0
2018-02-21,26800.0
2018-02-22,26150.0
2018-02-23,26300.0
2018-02-26,26000.0
2018-02-27,25850.0
2018-02-28,25850.0
2018-03-01,24600.0
2018-03-02,24700.0
2018-03-05,24700.0
2018-03-06,24700.0
2018-03-07,26400.0
2018-03-08,26800.0
2018-03-09,27900.0
2018-03-12,27100.0
2018-03-13,27900.0
2018-03-14,28050.0
2018-03-15,28100.0
2018-03-16,28750.0
2018-03-19,27800.0
2018-03-20,28100.0
2018-03-21,28450.0
2018-03-22,28300.0
2018-03-23,29250.0
2018-03-26,29000.0
2018-03-27,28300.0
2018-03-28,28600.0
2018-03-29,29700.0
2018-04-02,30900.0
2018-04-03,30200.0
2018-04-04,30900.0
2018-04-05,30400.0
2018-04-06,30000.0
2018-04-09,30300.0
2018-04-10,29000.0
2018-04-11,27500.0
2018-04-12,27500.0
2018-04-13,25800.0
2018-04-16,25200.0
2018-04-17,26350.0
2018-04-18,26100.0
2018-04-19,25000.0
2018-04-20,25500.0
2018-04-23,24300.0
2018-04-24,24300.0
2018-04-25,24300.0
2018-04-26,22950.0
2018-04-27,24400.0
2018-04-30,24400.0
2018-05-01,24400.0
2018-05-02,22750.0
2018-05-03,23100.0
2018-05-04,22600.0
2018-05-07,23600.0
2018-05-08,23350.0
2018-05-09,23300.0
2018-05-10,22500.0
2018-05-11,22500.0
2018-05-14,22500.0
2018-05-15,22300.0
2018-05-16,21950.0
2018-05-17,21000.0
2018-05-18,20000.0
2018-05-21,20000.0
2018-05-22,19950.0
2018-05-23,21300.0
2018-05-24,20200.0
2018-05-25,19900.0
2018-05-29,20750.0
2018-05-30,20300.0
2018-05-31,21000.0
2018-06-01,20600.0
2018-06-04,21150.0
2018-06-05,21400.0
2018-06-06,22400.0
2018-06-07,23500.0
2018-06-08,23200.0
2018-06-11,23000.0
2018-06-12,22450.0
2018-06-13,23900.0
2018-06-14,23800.0
2018-06-15,23800.0
2018-06-18,23000.0
2018-06-19,23700.0
2018-06-20,23800.0
2018-06-21,23100.0
2018-06-22,23300.0
2018-06-25,23350.0
2018-06-26,24350.0
2018-06-27,24000.0
2018-06-28,23900.0
2018-06-29,23600.0
2018-07-02,23300.0
2018-07-03,22300.0
2018-07-05,22200.0
2018-07-06,22300.0
2018-07-09,21700.0
2018-07-10,22000.0
2018-07-11,21750.0
2018-07-12,22200.0
2018-07-13,22450.0
2018-07-16,23400.0
2018-07-17,23700.0
2018-07-18,24500.0
2018-07-19,24700.0
2018-07-20,24300.0
2018-07-23,23700.0
2018-07-24,23700.0
2018-07-25,22800.0
2018-07-26,23400.0
2018-07-27,24000.0
2018-07-30,24600.0
2018-07-31,24550.0
2018-08-01,23900.0
2018-08-02,23800.0
2018-08-03,23900.0
2018-08-06,23900.0
2018-08-07,23450.0
2018-08-08,23450.0
2018-08-09,23450.0
2018-08-10,23000.0
2018-08-13,23000.0
2018-08-14,23850.0
2018-08-15,23850.0
2018-08-16,24450.0
2018-08-17,24200.0
2018-08-20,24200.0
2018-08-21,25850.0
2018-08-22,25700.0
2018-08-23,27400.0
2018-08-24,26850.0
2018-08-27,27500.0
2018-08-28,26700.0
2018-08-29,26300.0
2018-08-30,26700.0
2018-08-31,25700.0
2018-09-04,25900.0
2018-09-05,26100.0
2018-09-06,25900.0
2018-09-07,26900.0
2018-09-10,26850.0
2018-09-11,27100.0
2018-09-12,26750.0
2018-09-13,26650.0
2018-09-14,27200.0
2018-09-17,27800.0
2018-09-18,27900.0
2018-09-19,27500.0
2018-09-20,27600.0
2018-09-21,27400.0
2018-09-24,27200.0
2018-09-25,27200.0
2018-09-26,27750.0
2018-09-27,27750.0
2018-09-28,27500.0
2018-10-01,26800.0
2018-10-02,26800.0
2018-10-03,27200.0
2018-10-04,26800.0
2018-10-05,26350.0
2018-10-08,26050.0
2018-10-09,25800.0
2018-10-10,25600.0
2018-10-11,24600.0
2018-10-12,24750.0
2018-10-15,24800.0
2018-10-16,25000.0
2018-10-17,25050.0
2018-10-18,24550.0
2018-10-19,24500.0
2018-10-22,22800.0
2018-10-23,21800.0
2018-10-24,21600.0
2018-10-25,21800.0
2018-10-26,20800.0
2018-10-29,20800.0
2018-10-30,20800.0
2018-10-31,21100.0
2018-11-01,21000.0
2018-11-02,21550.0
2018-11-05,21400.0
2018-11-06,22850.0
2018-11-07,22950.0
2018-11-08,21900.0
2018-11-09,21900.0
2018-11-12,21400.0
2018-11-13,21750.0
2018-11-14,21100.0
2018-11-15,21000.0
2018-11-16,21200.0
2018-11-19,21600.0
2018-11-20,22150.0
2018-11-21,22550.0
2018-11-23,22000.0
2018-11-26,22150.0
2018-11-27,21800.0
2018-11-28,21800.0
2018-11-29,21700.0
2018-11-30,21600.0
2018-12-03,21750.0
2018-12-04,22400.0
2018-12-06,22500.0
2018-12-07,23200.0
2018-12-10,23200.0
2018-12-11,22800.0
2018-12-12,22800.0
2018-12-13,22950.0
2018-12-14,22800.0
2018-12-17,22450.0
2018-12-18,21450.0
2018-12-19,21350.0
2018-12-20,21750.0
2018-12-21,21500.0
2018-12-24,21050.0
2018-12-26,20500.0
2018-12-27,21100.0
2018-12-28,21500.0
2018-12-31,21500.0
2019-01-02,21600.0
2019-01-03,21400.0
2019-01-04,21050.0
2019-01-07,21150.0
2019-01-08,21600.0
2019-01-09,21600.0
2019-01-10,22300.0
2019-01-11,22200.0
2019-01-14,22550.0
2019-01-15,22850.0
2019-01-16,22600.0
2019-01-17,22300.0
2019-01-18,22600.0
2019-01-22,22000.0
2019-01-23,21700.0
2019-01-24,21400.0
2019-01-25,21500.0
2019-01-28,21800.0
2019-01-29,21800.0
2019-01-30,21550.0
2019-01-31,21750.0
2019-02-01,21650.0
2019-02-04,21650.0
2019-02-05,21650.0
2019-02-06,21650.0
2019-02-07,21650.0
2019-02-08,21650.0
2019-02-11,21650.0
2019-02-12,22200.0
2019-02-13,22050.0
2019-02-14,21700.0
2019-02-15,21600.0
2019-02-19,21250.0
2019-02-20,21200.0
2019-02-21,21600.0
2019-02-22,22050.0
2019-02-25,22300.0
2019-02-26,22200.0
2019-02-27,22500.0
2019-02-28,22200.0
2019-03-01,22300.0
2019-03-04,7.76
2019-03-05,7.76
2019-03-06,7.76
2019-03-07,22700.0
2019-03-08,22700.0
2019-03-11,7.76
2019-03-12,7.76
2019-03-13,7.76
2019-03-14,23950.0
2019-03-15,24400.0
2019-03-18,7.76
2019-03-19,7.76
2019-03-20,7.76
2019-03-21,7.76
2019-03-22,23000.0
2019-03-25,7.75
2019-03-26,7.75
2019-03-27,7.75
2019-03-28,7.75
2019-03-29,22350.0
2019-04-01,7.75
2019-04-02,7.75
2019-04-03,7.75
2019-04-04,7.75
2019-04-05,21450.0
2019-04-08,7.75
2019-04-09,7.75
2019-04-10,7.75
2019-04-11,7.75
2019-04-12,21000.0
2019-04-15,7.75
2019-04-16,7.75
2019-04-17,7.75
2019-04-18,7.75
2019-04-22,7.75
2019-04-23,7.75
2019-04-24,7.75
2019-04-25,7.75
2019-04-26,21300.0
2019-04-29,7.75
2019-04-30,7.75
2019-05-01,7.75
2019-05-02,7.75
2019-05-03,21200.0
2019-05-06,7.75
2019-05-07,21200.0
2019-05-08,7.75
2019-05-09,7.75
2019-05-10,22000.0
2019-05-13,7.75
2019-05-14,7.75
2019-05-15,22400.0
2019-05-16,7.75
2019-05-17,22800.0
2019-05-20,22800.0
2019-05-21,7.75
2019-05-22,7.75
2019-05-23,7.75
2019-05-24,23200.0
2019-05-28,7.75
2019-05-29,7.75
2019-05-30,7.75
2019-05-31,20200.0
2019-06-03,7.75
2019-06-04,7.75
2019-06-05,7.75
2019-06-06,7.75
2019-06-07,19450.0
2019-06-10,7.75
2019-06-11,7.75
2019-06-12,7.75
2019-06-13,7.75
2019-06-14,19250.0
2019-06-17,7.75
2019-06-18,7.75
2019-06-19,7.75
2019-06-20,7.75
2019-06-21,18500.0
2019-06-24,7.75
2019-06-25,7.75
2019-06-26,7.75
2019-06-27,7.75
2019-06-28,18400.0
2019-07-01,7.75
2019-07-02,7.75
2019-07-03,7.75
2019-07-05,18900.0
2019-07-08,7.75
2019-07-09,7.75
2019-07-10,7.75
2019-07-11,7.75
2019-07-12,19250.0
2019-07-15,7.75
2019-07-16,7.75
2019-07-17,7.75
2019-07-18,7.75
2019-07-19,19850.0
2019-07-22,8.91
2019-07-23,8.91
2019-07-24,8.91
2019-07-25,8.91
2019-07-26,19750.0
2019-07-29,8.91
2019-07-30,8.91
2019-07-31,8.91
2019-08-01,8.91
2019-08-02,19500.0
2019-08-05,10.2
2019-08-06,10.2
2019-08-07,10.2
2019-08-08,10.2
2019-08-09,20450.0
2019-08-12,10.2
2019-08-13,10.2
2019-08-14,10.2
2019-08-15,10.2
2019-08-16,21600.0
2019-08-19,10.2
2019-08-20,10.2
2019-08-21,10.2
2019-08-22,10.2
2019-08-23,22400.0
2019-08-26,10.2
2019-08-27,10.2
2019-08-28,10.2
2019-08-29,10.2
2019-08-30,22400.0
2019-09-03,10.2
2019-09-04,10.2
2019-09-05,10.2
2019-09-06,21750.0
2019-09-09,10.2
2019-09-10,10.2
2019-09-11,10.2
2019-09-12,10.2
2019-09-13,22900.0
2019-09-16,10.2
2019-09-17,10.2
2019-09-18,10.2
2019-09-19,10.2
2019-09-20,24100.0
2019-09-23,10.2
2019-09-24,10.2
2019-09-25,10.2
2019-09-26,10.2
2019-09-27,23700.0
2019-09-30,10.2
2019-10-01,10.2
2019-10-02,10.2
2019-10-03,10.2
2019-10-04,23750.0
2019-10-07,10.2
2019-10-08,10.2
2019-10-09,10.2
2019-10-10,10.2
2019-10-11,24000.0
2019-10-14,10.2
2019-10-15,10.2
2019-10-16,10.2
2019-10-17,10.2
2019-10-18,24300.0
2019-10-21,10.2
2019-10-22,10.2
2019-10-23,10.2
2019-10-24,23900.0
2019-10-25,23600.0
2019-10-28,10.2
2019-10-29,10.2
2019-10-30,23800.0
2019-10-31,10.2
2019-11-01,23250.0
2019-11-04,10.2
2019-11-05,10.2
2019-11-06,10.2
2019-11-07,10.2
2019-11-08,22850.0
2019-11-11,22650.0
2019-11-12,10.2
2019-11-13,10.2
2019-11-14,10.2
2019-11-15,22600.0
2019-11-18,10.2
2019-11-19,10.2
2019-11-20,10.2
2019-11-21,10.2
2019-11-22,22700.0
2019-11-25,11.7
2019-11-26,11.7
2019-11-27,22950.0
2019-11-29,22800.0
2019-12-02,11.7
2019-12-03,11.7
2019-12-04,11.7
2019-12-05,11.7
2019-12-06,22800.0
2019-12-09,11.7
2019-12-10,11.7
2019-12-11,11.7
2019-12-12,11.7
2019-12-13,22950.0
2019-12-16,11.7
2019-12-17,11.7
2019-12-18,11.7
2019-12-19,11.25
2019-12-20,22600.0
2019-12-23,11.25
2019-12-24,11.25
2019-12-26,11.25
2019-12-27,23200.0
2019-12-30,11.25
2019-12-31,11.25
2020-01-02,11.25
2020-01-03,23600.0
2020-01-06,11.25
2020-01-07,11.25
2020-01-08,11.25
2020-01-09,11.25
2020-01-10,25000.0
2020-01-13,11.25
2020-01-14,11.25
2020-01-15,11.25
2020-01-16,11.25
2020-01-17,25950.0
2020-01-21,11.25
2020-01-22,11.25
2020-01-23,11.25
2020-01-24,26050.0
2020-01-27,11.25
2020-01-28,11.25
2020-01-29,11.25
2020-01-30,24700.0
2020-01-31,23000.0
2020-02-03,11.25
2020-02-04,6.24
2020-02-05,6.24
2020-02-06,6.24
2020-02-07,23600.0
2020-02-10,6.24
2020-02-11,11.25
2020-02-12,11.25
2020-02-13,11.25
2020-02-14,23800.0
2020-02-18,23300.0
2020-02-19,11.25
2020-02-20,11.25
2020-02-21,23300.0
2020-02-24,11.25
2020-02-25,10.75
2020-02-26,10.75
2020-02-27,10.75
2020-02-28,22450.0
2020-03-02,10.75
2020-03-03,22250.0
2020-03-04,22000.0
2020-03-05,22150.0
2020-03-06,22400.0
2020-03-09,20850.0
2020-03-10,21000.0
2020-03-11,19700.0
2020-03-12,18400.0
2020-03-13,17850.0
2020-03-16,18150.0
2020-03-17,18600.0
2020-03-18,18300.0
2020-03-19,17750.0
2020-03-20,18000.0
2020-03-23,16750.0
2020-03-24,16750.0
2020-03-25,17300.0
2020-03-26,16600.0
2020-03-27,16600.0
2020-03-30,15450.0
2020-03-31,14550.0
2020-04-01,14900.0
2020-04-02,11.0
2020-04-03,15500.0
2020-04-06,16550.0
2020-04-07,16700.0
2020-04-08,16250.0
2020-04-09,17350.0
2020-04-13,17100.0
2020-04-14,17100.0
2020-04-15,17950.0
2020-04-16,18500.0
2020-04-17,18550.0
2020-04-20,18950.0
2020-04-21,17650.0
2020-04-22,18600.0
2020-04-23,19100.0
2020-04-24,18850.0
2020-04-27,18550.0
2020-04-28,18450.0
2020-04-29,19250.0
2020-04-30,19250.0
2020-05-01,19250.0
2020-05-04,19800.0
2020-05-05,19700.0
2020-05-06,20000.0
2020-05-07,19950.0
2020-05-08,19400.0
