Date,SHW
1991-02-08,10.78125
1991-02-11,10.90625
1991-02-12,10.625
1991-02-13,10.65625
1991-02-14,10.09375
1991-02-15,10.25
1991-02-19,10.3125
1991-02-20,10.21875
1991-02-21,10.5625
1991-02-22,10.6875
1991-02-25,10.84375
1991-02-26,10.46875
1991-02-27,10.53125
1991-02-28,10.625
1991-03-01,10.6875
1991-03-04,10.71875
1991-03-05,10.9375
1991-03-06,11.28125
1991-03-07,11.15625
1991-03-08,11.25
1991-03-11,11.0625
1991-03-12,11.03125
1991-03-13,10.875
1991-03-14,10.8125
1991-03-15,10.71875
1991-03-18,10.65625
1991-03-19,10.53125
1991-03-20,10.5
1991-03-21,10.53125
1991-03-22,10.84375
1991-03-25,10.90625
1991-03-26,10.84375
1991-03-27,10.84375
1991-03-28,10.84375
1991-04-01,10.625
1991-04-02,11.25
1991-04-03,11.5
1991-04-04,11.75
1991-04-05,11.5625
1991-04-08,11.5
1991-04-09,11.25
1991-04-10,11.5
1991-04-11,12.5
1991-04-12,11.9375
1991-04-15,12.0
1991-04-16,11.9375
1991-04-17,12.1875
1991-04-18,12.3125
1991-04-19,12.0
1991-04-22,11.875
1991-04-23,11.8125
1991-04-24,12.0625
1991-04-25,11.875
1991-04-26,11.625
1991-04-29,11.5
1991-04-30,11.4375
1991-05-01,11.375
1991-05-02,11.5
1991-05-03,11.375
1991-05-06,11.625
1991-05-07,11.25
1991-05-08,11.3125
1991-05-09,11.625
1991-05-10,11.5
1991-05-13,11.8125
1991-05-14,11.5625
1991-05-15,11.25
1991-05-16,11.25
1991-05-17,11.3125
1991-05-20,11.3125
1991-05-21,11.375
1991-05-22,11.5
1991-05-23,11.75
1991-05-24,11.8125
1991-05-28,11.875
1991-05-29,12.1875
1991-05-30,12.5625
1991-05-31,12.625
1991-06-03,12.8125
1991-06-04,13.1875
1991-06-05,13.375
1991-06-06,13.1875
1991-06-07,13.25
1991-06-10,12.8125
1991-06-11,12.9375
1991-06-12,12.8125
1991-06-13,12.75
1991-06-14,12.75
1991-06-17,12.625
1991-06-18,12.5
1991-06-19,12.3125
1991-06-20,12.25
1991-06-21,12.625
1991-06-24,12.25
1991-06-25,12.3125
1991-06-26,12.375
1991-06-27,12.25
1991-06-28,12.1875
1991-07-01,12.3125
1991-07-02,12.4375
1991-07-03,12.25
1991-07-05,12.25
1991-07-08,12.625
1991-07-09,12.75
1991-07-10,12.625
1991-07-11,12.75
1991-07-12,13.0
1991-07-15,12.9375
1991-07-16,12.8125
1991-07-17,12.5625
1991-07-18,13.0
1991-07-19,12.8125
1991-07-22,12.625
1991-07-23,12.6875
1991-07-24,12.375
1991-07-25,12.5
1991-07-26,12.375
1991-07-29,12.1875
1991-07-30,12.3125
1991-07-31,12.25
1991-08-01,12.375
1991-08-02,12.25
1991-08-05,12.125
1991-08-06,12.1875
1991-08-07,11.875
1991-08-08,11.6875
1991-08-09,11.9375
1991-08-12,12.375
1991-08-13,12.0
1991-08-14,12.0625
1991-08-15,12.0625
1991-08-16,11.9375
1991-08-19,11.25
1991-08-20,11.5625
1991-08-21,12.0
1991-08-22,12.375
1991-08-23,12.625
1991-08-26,12.5625
1991-08-27,12.25
1991-08-28,12.125
1991-08-29,12.0625
1991-08-30,11.9375
1991-09-03,12.4375
1991-09-04,12.25
1991-09-05,12.3125
1991-09-06,12.3125
1991-09-09,12.0625
1991-09-10,11.75
1991-09-11,11.625
1991-09-12,11.625
1991-09-13,11.3125
1991-09-16,11.6875
1991-09-17,11.8125
1991-09-18,11.5
1991-09-19,11.6875
1991-09-20,11.8125
1991-09-23,11.75
1991-09-24,11.75
1991-09-25,11.9375
1991-09-26,12.0
1991-09-27,12.0625
1991-09-30,12.3125
1991-10-01,12.5
1991-10-02,11.875
1991-10-03,11.5
1991-10-04,11.5625
1991-10-07,11.5625
1991-10-08,11.5625
1991-10-09,11.5625
1991-10-10,11.9375
1991-10-11,12.125
1991-10-14,12.3125
1991-10-15,12.25
1991-10-16,12.0
1991-10-17,11.875
1991-10-18,11.5625
1991-10-21,11.5
1991-10-22,11.6875
1991-10-23,12.125
1991-10-24,11.8125
1991-10-25,11.5
1991-10-28,11.75
1991-10-29,11.625
1991-10-30,11.8125
1991-10-31,11.9375
1991-11-01,11.9375
1991-11-04,11.8125
1991-11-05,11.8125
1991-11-06,12.0
1991-11-07,12.125
1991-11-08,12.0625
1991-11-11,12.0
1991-11-12,12.375
1991-11-13,12.375
1991-11-14,12.375
1991-11-15,12.125
1991-11-18,11.625
1991-11-19,10.875
1991-11-20,10.5625
1991-11-21,11.0625
1991-11-22,11.25
1991-11-25,11.375
1991-11-26,11.1875
1991-11-27,11.0625
1991-11-29,10.875
1991-12-02,11.25
1991-12-03,11.1875
1991-12-04,11.25
1991-12-05,11.1875
1991-12-06,10.9375
1991-12-09,11.0
1991-12-10,11.25
1991-12-11,11.125
1991-12-12,11.4375
1991-12-13,11.6875
1991-12-16,11.875
1991-12-17,11.8125
1991-12-18,12.5
1991-12-19,12.4375
1991-12-20,12.375
1991-12-23,12.75
1991-12-24,13.125
1991-12-26,13.75
1991-12-27,13.8125
1991-12-30,13.5
1991-12-31,13.375
1992-01-02,12.875
1992-01-03,13.375
1992-01-06,13.5
1992-01-07,13.5625
1992-01-08,13.625
1992-01-09,13.75
1992-01-10,13.875
1992-01-13,13.6875
1992-01-14,13.5
1992-01-15,13.625
1992-01-16,14.375
1992-01-17,14.8125
1992-01-20,14.3125
1992-01-21,13.9375
1992-01-22,14.1875
1992-01-23,13.75
1992-01-24,13.625
1992-01-27,13.625
1992-01-28,13.875
1992-01-29,14.125
1992-01-30,14.0
1992-01-31,13.625
1992-02-03,14.125
1992-02-04,14.0
1992-02-05,13.875
1992-02-06,14.0
1992-02-07,13.875
1992-02-10,14.0
1992-02-11,14.0
1992-02-12,14.25
1992-02-13,14.25
1992-02-14,14.25
1992-02-18,14.0625
1992-02-19,14.0625
1992-02-20,14.25
1992-02-21,13.8125
1992-02-24,13.75
1992-02-25,13.4375
1992-02-26,13.4375
1992-02-27,13.25
1992-02-28,13.5625
1992-03-02,13.875
1992-03-03,14.0625
1992-03-04,14.5625
1992-03-05,14.125
1992-03-06,14.125
1992-03-09,13.75
1992-03-10,13.625
1992-03-11,13.5625
1992-03-12,13.375
1992-03-13,13.5625
1992-03-16,13.5625
1992-03-17,13.875
1992-03-18,14.5
1992-03-19,14.25
1992-03-20,14.375
1992-03-23,14.3125
1992-03-24,14.25
1992-03-25,13.6875
1992-03-26,13.5625
1992-03-27,13.375
1992-03-30,13.5625
1992-03-31,13.5
1992-04-01,13.375
1992-04-02,13.5625
1992-04-03,13.6875
1992-04-06,13.8125
1992-04-07,13.75
1992-04-08,13.8125
1992-04-09,14.5
1992-04-10,14.4375
1992-04-13,14.375
1992-04-14,14.625
1992-04-15,15.0
1992-04-16,14.625
1992-04-20,14.375
1992-04-21,14.1875
1992-04-22,13.875
1992-04-23,13.875
1992-04-24,13.8125
1992-04-27,14.125
1992-04-28,14.625
1992-04-29,14.5625
1992-04-30,14.4375
1992-05-01,14.3125
1992-05-04,14.1875
1992-05-05,14.1875
1992-05-06,14.1875
1992-05-07,14.25
1992-05-08,14.125
1992-05-11,14.1875
1992-05-12,13.9375
1992-05-13,13.9375
1992-05-14,13.875
1992-05-15,13.75
1992-05-18,13.6875
1992-05-19,14.125
1992-05-20,14.25
1992-05-21,14.0625
1992-05-22,14.1875
1992-05-26,14.0625
1992-05-27,14.125
1992-05-28,14.1875
1992-05-29,14.125
1992-06-01,13.9375
1992-06-02,13.625
1992-06-03,13.8125
1992-06-04,13.5625
1992-06-05,13.6875
1992-06-08,13.9375
1992-06-09,13.5
1992-06-10,13.5
1992-06-11,13.5
1992-06-12,13.625
1992-06-15,13.9375
1992-06-16,13.9375
1992-06-17,14.0
1992-06-18,13.6875
1992-06-19,13.4375
1992-06-22,13.4375
1992-06-23,13.5625
1992-06-24,13.5625
1992-06-25,13.5
1992-06-26,13.5
1992-06-29,13.5625
1992-06-30,13.75
1992-07-01,13.9375
1992-07-02,13.75
1992-07-06,13.9375
1992-07-07,13.9375
1992-07-08,13.8125
1992-07-09,13.875
1992-07-10,13.8125
1992-07-13,13.875
1992-07-14,13.875
1992-07-15,13.625
1992-07-16,13.9375
1992-07-17,13.9375
1992-07-20,14.0
1992-07-21,14.0
1992-07-22,14.0
1992-07-23,14.0625
1992-07-24,14.1875
1992-07-27,14.6875
1992-07-28,14.8125
1992-07-29,14.875
1992-07-30,15.0
1992-07-31,14.875
1992-08-03,14.9375
1992-08-04,14.9375
1992-08-05,14.9375
1992-08-06,15.0625
1992-08-07,15.1875
1992-08-10,15.0
1992-08-11,14.9375
1992-08-12,14.6875
1992-08-13,14.3125
1992-08-14,14.3125
1992-08-17,14.25
1992-08-18,14.25
1992-08-19,14.5
1992-08-20,14.4375
1992-08-21,14.25
1992-08-24,13.9375
1992-08-25,13.9375
1992-08-26,13.9375
1992-08-27,14.1875
1992-08-28,14.125
1992-08-31,14.0
1992-09-01,14.5
1992-09-02,14.6875
1992-09-03,14.875
1992-09-04,14.5625
1992-09-08,14.1875
1992-09-09,14.375
1992-09-10,14.5
1992-09-11,14.6875
1992-09-14,14.9375
1992-09-15,14.8125
1992-09-16,14.6875
1992-09-17,14.4375
1992-09-18,14.4375
1992-09-21,14.4375
1992-09-22,14.0
1992-09-23,14.0
1992-09-24,13.8125
1992-09-25,13.5
1992-09-28,14.1875
1992-09-29,14.25
1992-09-30,14.0625
1992-10-01,13.875
1992-10-02,13.9375
1992-10-05,13.625
1992-10-06,13.75
1992-10-07,13.6875
1992-10-08,13.9375
1992-10-09,13.875
1992-10-12,13.8125
1992-10-13,14.25
1992-10-14,14.125
1992-10-15,14.25
1992-10-16,14.4375
1992-10-19,14.5
1992-10-20,14.4375
1992-10-21,14.4375
1992-10-22,14.4375
1992-10-23,14.25
1992-10-26,14.5
1992-10-27,14.4375
1992-10-28,14.375
1992-10-29,14.4375
1992-10-30,14.5625
1992-11-02,14.5625
1992-11-03,14.5625
1992-11-04,14.5625
1992-11-05,14.4375
1992-11-06,14.5
1992-11-09,14.4375
1992-11-10,14.8125
1992-11-11,14.8125
1992-11-12,14.5625
1992-11-13,14.625
1992-11-16,14.375
1992-11-17,14.5625
1992-11-18,14.6875
1992-11-19,14.75
1992-11-20,15.0625
1992-11-23,15.375
1992-11-24,15.875
1992-11-25,15.625
1992-11-27,15.4375
1992-11-30,15.5625
1992-12-01,15.6875
1992-12-02,15.6875
1992-12-03,15.8125
1992-12-04,16.0
1992-12-07,16.125
1992-12-08,16.3125
1992-12-09,16.1875
1992-12-10,15.9375
1992-12-11,15.8125
1992-12-14,15.75
1992-12-15,15.625
1992-12-16,15.6875
1992-12-17,15.625
1992-12-18,15.75
1992-12-21,15.6875
1992-12-22,15.6875
1992-12-23,15.6875
1992-12-24,15.8125
1992-12-28,15.75
1992-12-29,15.6875
1992-12-30,15.625
1992-12-31,15.3125
1993-01-04,15.5
1993-01-05,15.125
1993-01-06,15.375
1993-01-07,15.25
1993-01-08,15.0625
1993-01-11,15.0625
1993-01-12,15.1875
1993-01-13,15.25
1993-01-14,15.4375
1993-01-15,15.5
1993-01-18,15.25
1993-01-19,15.625
1993-01-20,15.375
1993-01-21,15.0625
1993-01-22,15.125
1993-01-25,15.1875
1993-01-26,15.375
1993-01-27,15.25
1993-01-28,15.1875
1993-01-29,15.375
1993-02-01,15.5625
1993-02-02,15.6875
1993-02-03,16.25
1993-02-04,16.125
1993-02-05,16.4375
1993-02-08,16.6875
1993-02-09,16.375
1993-02-10,16.5
1993-02-11,16.5625
1993-02-12,16.5
1993-02-16,16.0625
1993-02-17,16.0625
1993-02-18,15.9375
1993-02-19,15.625
1993-02-22,15.8125
1993-02-23,15.75
1993-02-24,16.125
1993-02-25,16.375
1993-02-26,16.375
1993-03-01,16.1875
1993-03-02,16.3125
1993-03-03,16.5
1993-03-04,16.4375
1993-03-05,16.125
1993-03-08,16.6875
1993-03-09,16.5
1993-03-10,16.6875
1993-03-11,16.5625
1993-03-12,16.125
1993-03-15,16.0625
1993-03-16,15.9375
1993-03-17,15.9375
1993-03-18,16.25
1993-03-19,16.3125
1993-03-22,16.375
1993-03-23,16.375
1993-03-24,16.6875
1993-03-25,16.9375
1993-03-26,16.875
1993-03-29,17.0
1993-03-30,17.125
1993-03-31,16.625
1993-04-01,16.875
1993-04-02,16.75
1993-04-05,16.5625
1993-04-06,16.4375
1993-04-07,16.5
1993-04-08,16.4375
1993-04-12,16.5
1993-04-13,16.875
1993-04-14,17.0625
1993-04-15,16.9375
1993-04-16,16.9375
1993-04-19,16.8125
1993-04-20,16.5
1993-04-21,16.3125
1993-04-22,16.3125
1993-04-23,16.25
1993-04-26,15.6875
1993-04-27,15.8125
1993-04-28,15.8125
1993-04-29,15.9375
1993-04-30,16.0625
1993-05-03,15.9375
1993-05-04,15.75
1993-05-05,15.8125
1993-05-06,15.5
1993-05-07,16.1875
1993-05-10,16.4375
1993-05-11,16.875
1993-05-12,16.9375
1993-05-13,16.0
1993-05-14,15.6875
1993-05-17,15.5625
1993-05-18,15.5625
1993-05-19,15.875
1993-05-20,15.5
1993-05-21,15.375
1993-05-24,15.5
1993-05-25,15.5625
1993-05-26,15.625
1993-05-27,15.6875
1993-05-28,15.4375
1993-06-01,15.625
1993-06-02,15.625
1993-06-03,15.625
1993-06-04,15.5625
1993-06-07,15.375
1993-06-08,15.3125
1993-06-09,15.5
1993-06-10,15.125
1993-06-11,15.625
1993-06-14,15.625
1993-06-15,16.0
1993-06-16,15.9375
1993-06-17,15.875
1993-06-18,15.75
1993-06-21,15.9375
1993-06-22,16.0
1993-06-23,15.625
1993-06-24,15.4375
1993-06-25,15.625
1993-06-28,15.75
1993-06-29,15.625
1993-06-30,16.1875
1993-07-01,16.0
1993-07-02,15.875
1993-07-06,15.6875
1993-07-07,15.8125
1993-07-08,15.6875
1993-07-09,15.75
1993-07-12,15.5
1993-07-13,15.1875
1993-07-14,15.5625
1993-07-15,15.75
1993-07-16,15.5625
1993-07-19,15.4375
1993-07-20,15.5625
1993-07-21,15.875
1993-07-22,15.9375
1993-07-23,15.9375
1993-07-26,16.125
1993-07-27,15.875
1993-07-28,15.9375
1993-07-29,15.9375
1993-07-30,15.875
1993-08-02,15.875
1993-08-03,15.9375
1993-08-04,15.8125
1993-08-05,15.875
1993-08-06,15.9375
1993-08-09,16.0
1993-08-10,15.9375
1993-08-11,16.0
1993-08-12,16.1875
1993-08-13,16.25
1993-08-16,16.625
1993-08-17,16.4375
1993-08-18,16.625
1993-08-19,16.625
1993-08-20,16.5625
1993-08-23,16.4375
1993-08-24,16.5625
1993-08-25,16.75
1993-08-26,16.6875
1993-08-27,16.625
1993-08-30,16.875
1993-08-31,17.0
1993-09-01,17.0
1993-09-02,17.0625
1993-09-03,17.125
1993-09-07,16.9375
1993-09-08,17.0625
1993-09-09,17.3125
1993-09-10,17.5
1993-09-13,17.3125
1993-09-14,17.0625
1993-09-15,17.0625
1993-09-16,17.375
1993-09-17,17.0625
1993-09-20,17.5
1993-09-21,17.375
1993-09-22,17.8125
1993-09-23,17.625
1993-09-24,17.375
1993-09-27,17.5
1993-09-28,17.8125
1993-09-29,17.625
1993-09-30,18.0
1993-10-01,18.0
1993-10-04,18.0
1993-10-05,17.5625
1993-10-06,17.5
1993-10-07,17.375
1993-10-08,17.25
1993-10-11,17.25
1993-10-12,17.5625
1993-10-13,17.6875
1993-10-14,17.625
1993-10-15,17.75
1993-10-18,18.0
1993-10-19,17.875
1993-10-20,17.9375
1993-10-21,18.0625
1993-10-22,17.9375
1993-10-25,17.8125
1993-10-26,17.6875
1993-10-27,17.875
1993-10-28,18.1875
1993-10-29,18.25
1993-11-01,18.4375
1993-11-02,17.9375
1993-11-03,17.9375
1993-11-04,18.0
1993-11-05,18.0
1993-11-08,17.6875
1993-11-09,17.875
1993-11-10,17.8125
1993-11-11,17.6875
1993-11-12,17.75
1993-11-15,17.5
1993-11-16,17.6875
1993-11-17,17.3125
1993-11-18,17.5
1993-11-19,17.25
1993-11-22,17.25
1993-11-23,17.0
1993-11-24,16.5625
1993-11-26,16.5625
1993-11-29,16.75
1993-11-30,16.5
1993-12-01,16.4375
1993-12-02,16.4375
1993-12-03,16.5625
1993-12-06,16.75
1993-12-07,16.625
1993-12-08,16.625
1993-12-09,16.5625
1993-12-10,16.5
1993-12-13,16.5625
1993-12-14,16.5
1993-12-15,16.6875
1993-12-16,17.1875
1993-12-17,17.6875
1993-12-20,18.125
1993-12-21,17.5
1993-12-22,17.5625
1993-12-23,17.375
1993-12-27,17.5
1993-12-28,17.375
1993-12-29,18.0625
1993-12-30,18.3125
1993-12-31,17.875
1994-01-03,17.6875
1994-01-04,17.4375
1994-01-05,16.9375
1994-01-06,16.8125
1994-01-07,16.9375
1994-01-10,16.9375
1994-01-11,17.3125
1994-01-12,16.9375
1994-01-13,17.0
1994-01-14,17.0
1994-01-17,17.1875
1994-01-18,17.125
1994-01-19,17.125
1994-01-20,17.4375
1994-01-21,17.5
1994-01-24,17.3125
1994-01-25,17.0625
1994-01-26,16.625
1994-01-27,16.875
1994-01-28,17.1875
1994-01-31,17.0625
1994-02-01,17.0625
1994-02-02,17.3125
1994-02-03,16.8125
1994-02-04,17.125
1994-02-07,16.875
1994-02-08,16.875
1994-02-09,17.125
1994-02-10,17.0
1994-02-11,17.375
1994-02-14,17.1875
1994-02-15,17.375
1994-02-16,17.6875
1994-02-17,17.5
1994-02-18,17.5
1994-02-22,17.375
1994-02-23,17.5625
1994-02-24,17.125
1994-02-25,17.25
1994-02-28,17.625
1994-03-01,17.125
1994-03-02,16.75
1994-03-03,16.6875
1994-03-04,16.5
1994-03-07,16.5
1994-03-08,16.375
1994-03-09,16.4375
1994-03-10,16.4375
1994-03-11,16.4375
1994-03-14,16.4375
1994-03-15,16.4375
1994-03-16,16.3125
1994-03-17,16.25
1994-03-18,16.125
1994-03-21,16.1875
1994-03-22,16.0
1994-03-23,16.1875
1994-03-24,16.125
1994-03-25,16.0625
1994-03-28,16.0625
1994-03-29,15.875
1994-03-30,15.8125
1994-03-31,15.9375
1994-04-04,15.6875
1994-04-05,16.0625
1994-04-06,16.0625
1994-04-07,16.1875
1994-04-08,16.0625
1994-04-11,16.0625
1994-04-12,16.0
1994-04-13,15.875
1994-04-14,15.875
1994-04-15,15.9375
1994-04-18,16.0
1994-04-19,16.0
1994-04-20,16.0
1994-04-21,16.1875
1994-04-22,16.0625
1994-04-25,16.25
1994-04-26,16.0625
1994-04-28,15.75
1994-04-29,15.75
1994-05-02,15.875
1994-05-03,15.9375
1994-05-04,15.6875
1994-05-05,15.5
1994-05-06,15.0
1994-05-09,14.75
1994-05-10,14.875
1994-05-11,14.875
1994-05-12,14.9375
1994-05-13,15.1875
1994-05-16,14.9375
1994-05-17,14.9375
1994-05-18,15.0625
1994-05-19,15.0625
1994-05-20,14.9375
1994-05-23,14.875
1994-05-24,15.0
1994-05-25,15.0625
1994-05-26,15.375
1994-05-27,15.5
1994-05-31,15.75
1994-06-01,15.5
1994-06-02,15.5625
1994-06-03,15.5625
1994-06-06,16.0
1994-06-07,15.8125
1994-06-08,15.9375
1994-06-09,15.75
1994-06-10,15.875
1994-06-13,15.9375
1994-06-14,16.0
1994-06-15,15.875
1994-06-16,15.8125
1994-06-17,15.625
1994-06-20,15.5
1994-06-21,15.3125
1994-06-22,15.5625
1994-06-23,15.375
1994-06-24,15.4375
1994-06-27,15.0625
1994-06-28,15.3125
1994-06-29,15.5
1994-06-30,15.75
1994-07-01,15.6875
1994-07-05,15.6875
1994-07-06,15.8125
1994-07-07,15.875
1994-07-08,15.625
1994-07-11,15.3125
1994-07-12,15.25
1994-07-13,15.375
1994-07-14,15.5
1994-07-15,15.5
1994-07-18,16.0
1994-07-19,16.125
1994-07-20,16.0625
1994-07-21,16.1875
1994-07-22,16.3125
1994-07-25,16.3125
1994-07-26,16.125
1994-07-27,16.3125
1994-07-28,16.375
1994-07-29,16.3125
1994-08-01,16.625
1994-08-02,16.75
1994-08-03,17.0625
1994-08-04,16.6875
1994-08-05,16.625
1994-08-08,16.5625
1994-08-09,16.375
1994-08-10,16.3125
1994-08-11,16.25
1994-08-12,16.3125
1994-08-15,16.375
1994-08-16,16.375
1994-08-17,16.375
1994-08-18,16.3125
1994-08-19,16.125
1994-08-22,16.125
1994-08-23,16.25
1994-08-24,16.125
1994-08-25,16.375
1994-08-26,16.4375
1994-08-29,16.1875
1994-08-30,16.375
1994-08-31,16.5625
1994-09-01,16.375
1994-09-02,16.25
1994-09-06,16.25
1994-09-07,16.5
1994-09-08,16.625
1994-09-09,16.375
1994-09-12,16.4375
1994-09-13,16.1875
1994-09-14,16.0625
1994-09-15,16.3125
1994-09-16,16.3125
1994-09-19,16.0625
1994-09-20,15.8125
1994-09-21,15.625
1994-09-22,15.5625
1994-09-23,15.625
1994-09-26,15.75
1994-09-27,15.625
1994-09-28,15.4375
1994-09-29,15.625
1994-09-30,15.5625
1994-10-03,15.75
1994-10-04,15.4375
1994-10-05,15.5
1994-10-06,15.375
1994-10-07,15.5
1994-10-10,15.6875
1994-10-11,15.875
1994-10-12,16.0
1994-10-13,16.25
1994-10-14,16.375
1994-10-17,16.25
1994-10-18,16.1875
1994-10-19,16.3125
1994-10-20,15.875
1994-10-21,16.25
1994-10-24,16.4375
1994-10-25,16.125
1994-10-26,16.0
1994-10-27,16.25
1994-10-28,16.5
1994-10-31,16.3125
1994-11-01,16.125
1994-11-02,16.125
1994-11-03,16.0
1994-11-04,15.9375
1994-11-07,16.125
1994-11-08,16.1875
1994-11-09,16.1875
1994-11-10,16.25
1994-11-11,16.0625
1994-11-14,16.0
1994-11-15,15.875
1994-11-16,15.9375
1994-11-17,15.625
1994-11-18,15.375
1994-11-21,15.375
1994-11-22,15.3125
1994-11-23,15.1875
1994-11-25,15.125
1994-11-28,15.25
1994-11-29,15.375
1994-11-30,15.375
1994-12-01,15.1875
1994-12-02,15.4375
1994-12-05,15.5
1994-12-06,15.5625
1994-12-07,15.5625
1994-12-08,15.5
1994-12-09,15.4375
1994-12-12,15.5
1994-12-13,15.4375
1994-12-14,15.5625
1994-12-15,15.4375
1994-12-16,16.125
1994-12-19,15.75
1994-12-20,16.0
1994-12-21,16.125
1994-12-22,16.5
1994-12-23,16.375
1994-12-27,16.5625
1994-12-28,16.25
1994-12-29,16.25
1994-12-30,16.6875
1995-01-03,16.5
1995-01-04,16.1875
1995-01-05,16.5
1995-01-06,16.375
1995-01-09,16.3125
1995-01-10,16.25
1995-01-11,16.3125
1995-01-12,16.5
1995-01-13,16.25
1995-01-16,16.3125
1995-01-17,16.3125
1995-01-18,16.25
1995-01-19,16.5
1995-01-20,16.125
1995-01-23,16.6875
1995-01-24,17.0
1995-01-25,17.0
1995-01-26,16.9375
1995-01-27,16.8125
1995-01-30,16.75
1995-01-31,16.75
1995-02-01,16.875
1995-02-02,17.125
1995-02-03,17.3125
1995-02-06,17.1875
1995-02-07,17.0625
1995-02-08,17.125
1995-02-09,16.9375
1995-02-10,16.875
1995-02-13,16.9375
1995-02-14,16.875
1995-02-15,16.75
1995-02-16,16.8125
1995-02-17,16.5625
1995-02-21,16.625
1995-02-22,16.875
1995-02-23,17.125
1995-02-24,16.75
1995-02-27,16.75
1995-02-28,16.8125
1995-03-01,16.875
1995-03-02,16.6875
1995-03-03,16.75
1995-03-06,16.75
1995-03-07,16.6875
1995-03-08,16.6875
1995-03-09,16.6875
1995-03-10,16.875
1995-03-13,17.0625
1995-03-14,17.25
1995-03-15,17.0625
1995-03-16,17.0
1995-03-17,17.0625
1995-03-20,17.0
1995-03-21,17.0625
1995-03-22,16.9375
1995-03-23,16.9375
1995-03-24,17.125
1995-03-27,16.875
1995-03-28,16.8125
1995-03-29,16.8125
1995-03-30,16.8125
1995-03-31,16.9375
1995-04-03,17.0
1995-04-04,17.0
1995-04-05,16.875
1995-04-06,16.8125
1995-04-07,17.125
1995-04-10,17.0625
1995-04-11,17.0
1995-04-12,17.125
1995-04-13,17.1875
1995-04-17,17.375
1995-04-18,17.1875
1995-04-19,17.25
1995-04-20,17.4375
1995-04-21,17.5625
1995-04-24,17.75
1995-04-25,17.6875
1995-04-26,17.6875
1995-04-27,17.875
1995-04-28,17.8125
1995-05-01,18.1875
1995-05-02,18.4375
1995-05-03,18.125
1995-05-04,18.0
1995-05-05,17.8125
1995-05-08,18.25
1995-05-09,18.375
1995-05-10,18.625
1995-05-11,18.5
1995-05-12,18.5
1995-05-15,18.6875
1995-05-16,19.0
1995-05-17,18.5
1995-05-18,17.6875
1995-05-19,17.75
1995-05-22,18.3125
1995-05-23,18.125
1995-05-24,18.4375
1995-05-25,18.25
1995-05-26,17.875
1995-05-30,18.0
1995-05-31,18.375
1995-06-01,18.375
1995-06-02,18.3125
1995-06-05,18.4375
1995-06-06,18.3125
1995-06-07,18.25
1995-06-08,18.125
1995-06-09,18.125
1995-06-12,18.3125
1995-06-13,18.25
1995-06-14,18.25
1995-06-15,18.0625
1995-06-16,18.1875
1995-06-19,17.875
1995-06-20,18.3125
1995-06-21,18.0
1995-06-22,18.125
1995-06-23,17.75
1995-06-26,17.5
1995-06-27,17.5
1995-06-28,17.5
1995-06-29,17.9375
1995-06-30,17.8125
1995-07-03,17.6875
1995-07-05,17.625
1995-07-06,17.9375
1995-07-07,18.0625
1995-07-10,18.0625
1995-07-11,18.0
1995-07-12,18.0
1995-07-13,17.9375
1995-07-14,18.25
1995-07-17,18.5
1995-07-18,18.25
1995-07-19,18.0
1995-07-20,18.125
1995-07-21,18.0625
1995-07-24,18.1875
1995-07-25,18.5
1995-07-26,18.5
1995-07-27,18.375
1995-07-28,18.4375
1995-07-31,18.25
1995-08-01,18.25
1995-08-02,18.25
1995-08-03,18.0625
1995-08-04,17.9375
1995-08-07,17.8125
1995-08-08,17.75
1995-08-09,17.6875
1995-08-10,17.4375
1995-08-11,17.3125
1995-08-14,17.4375
1995-08-15,17.5
1995-08-16,17.5625
1995-08-17,17.5
1995-08-18,17.4375
1995-08-21,17.5
1995-08-22,17.5625
1995-08-23,17.375
1995-08-24,17.375
1995-08-25,17.875
1995-08-28,18.0625
1995-08-29,18.0625
1995-08-30,18.0
1995-08-31,17.9375
1995-09-01,18.0
1995-09-05,18.0625
1995-09-06,18.3125
1995-09-07,18.1875
1995-09-08,18.25
1995-09-11,18.25
1995-09-12,17.5
1995-09-13,17.6875
1995-09-14,17.5
1995-09-15,17.625
1995-09-18,17.8125
1995-09-19,18.0
1995-09-20,17.5
1995-09-21,17.375
1995-09-22,17.25
1995-09-25,17.3125
1995-09-26,17.1875
1995-09-27,17.3125
1995-09-28,17.75
1995-09-29,17.5
1995-10-02,17.5
1995-10-03,17.5
1995-10-04,17.25
1995-10-05,17.625
1995-10-06,17.8125
1995-10-09,17.75
1995-10-10,17.75
1995-10-11,17.875
1995-10-12,17.9375
1995-10-13,18.1875
1995-10-16,18.125
1995-10-17,18.25
1995-10-18,18.4375
1995-10-19,18.5
1995-10-20,18.3125
1995-10-23,18.25
1995-10-24,18.125
1995-10-25,17.875
1995-10-26,17.875
1995-10-27,17.9375
1995-10-30,18.625
1995-10-31,18.8125
1995-11-01,18.625
1995-11-02,18.5625
1995-11-03,18.8125
1995-11-06,18.75
1995-11-07,19.0
1995-11-08,19.0625
1995-11-09,19.0625
1995-11-10,19.3125
1995-11-13,19.25
1995-11-14,19.625
1995-11-15,19.5
1995-11-16,19.75
1995-11-17,19.875
1995-11-20,19.75
1995-11-21,19.875
1995-11-22,19.875
1995-11-24,19.75
1995-11-27,20.0625
1995-11-28,20.0
1995-11-29,20.0625
1995-11-30,19.8125
1995-12-01,20.0
1995-12-04,20.0625
