Date,HSBC
2004-03-09,78.010002
2004-03-10,76.510002
2004-03-11,75.599998
2004-03-12,76.610001
2004-03-15,75.510002
2004-03-16,76.540001
2004-03-17,76.300003
2004-03-18,75.599998
2004-03-19,75.150002
2004-03-22,73.519997
2004-03-23,74.610001
2004-03-24,73.5
2004-03-25,74.889999
2004-03-26,73.5
2004-03-29,74.779999
2004-03-30,75.0
2004-03-31,74.800003
2004-04-01,75.699997
2004-04-02,75.0
2004-04-05,75.029999
2004-04-06,75.639999
2004-04-07,75.58000200000001
2004-04-08,75.199997
2004-04-12,75.800003
2004-04-13,74.900002
2004-04-14,74.33000200000001
2004-04-15,73.559998
2004-04-16,73.860001
2004-04-19,74.160004
2004-04-20,73.339996
2004-04-21,73.43
2004-04-22,74.099998
2004-04-23,74.309998
2004-04-26,73.93
2004-04-27,74.25
2004-04-28,73.309998
2004-04-29,72.470001
2004-04-30,72.099998
2004-05-03,72.519997
2004-05-04,73.849998
2004-05-05,73.900002
2004-05-06,73.25
2004-05-07,72.230003
2004-05-10,70.769997
2004-05-11,71.400002
2004-05-12,71.75
2004-05-13,71.199997
2004-05-14,70.83000200000001
2004-05-17,70.0
2004-05-18,70.370003
2004-05-19,70.75
2004-05-20,70.120003
2004-05-21,70.839996
2004-05-24,71.08000200000001
2004-05-25,72.43
2004-05-26,72.150002
2004-05-27,73.809998
2004-05-28,74.029999
2004-06-01,74.949997
2004-06-02,75.050003
2004-06-03,74.459999
2004-06-04,75.099998
2004-06-07,76.519997
2004-06-08,76.440002
2004-06-09,75.68
2004-06-10,76.050003
2004-06-14,73.949997
2004-06-15,74.660004
2004-06-16,74.519997
2004-06-17,74.559998
2004-06-18,73.879997
2004-06-21,73.400002
2004-06-22,73.230003
2004-06-23,73.68
2004-06-24,74.300003
2004-06-25,74.410004
2004-06-28,74.870003
2004-06-29,74.57
2004-06-30,74.910004
2004-07-01,74.290001
2004-07-02,73.989998
2004-07-06,73.93
2004-07-07,74.309998
2004-07-08,73.730003
2004-07-09,74.33000200000001
2004-07-12,74.370003
2004-07-13,74.010002
2004-07-14,73.360001
2004-07-15,72.660004
2004-07-16,73.720001
2004-07-19,73.739998
2004-07-20,73.93
2004-07-21,73.949997
2004-07-22,73.83000200000001
2004-07-23,73.620003
2004-07-26,73.550003
2004-07-27,74.019997
2004-07-28,73.839996
2004-07-29,74.040001
2004-07-30,73.839996
2004-08-02,76.559998
2004-08-03,75.82
2004-08-04,76.050003
2004-08-05,75.980003
2004-08-06,75.82
2004-08-09,76.010002
2004-08-10,76.120003
2004-08-11,75.66999799999999
2004-08-12,75.489998
2004-08-13,75.699997
2004-08-16,75.93
2004-08-17,75.5
2004-08-18,75.279999
2004-08-19,75.440002
2004-08-20,75.910004
2004-08-23,75.529999
2004-08-24,76.18
2004-08-25,77.309998
2004-08-26,77.33000200000001
2004-08-27,77.599998
2004-08-30,77.540001
2004-08-31,77.879997
2004-09-01,78.260002
2004-09-02,78.800003
2004-09-03,78.379997
2004-09-07,78.860001
2004-09-08,78.599998
2004-09-09,78.5
2004-09-10,78.889999
2004-09-13,79.199997
2004-09-14,79.389999
2004-09-15,78.82
2004-09-16,79.300003
2004-09-17,79.800003
2004-09-20,79.16999799999999
2004-09-21,79.75
2004-09-22,79.33000200000001
2004-09-23,79.5
2004-09-24,79.68
2004-09-27,79.16999799999999
2004-09-28,79.459999
2004-09-29,79.16999799999999
2004-09-30,79.800003
2004-10-01,80.510002
2004-10-04,80.739998
2004-10-05,80.610001
2004-10-06,80.769997
2004-10-07,80.870003
2004-10-08,80.760002
2004-10-11,80.989998
2004-10-12,80.5
2004-10-13,79.82
2004-10-14,80.0
2004-10-15,80.709999
2004-10-18,80.83000200000001
2004-10-19,80.699997
2004-10-20,81.0
2004-10-21,81.029999
2004-10-22,80.529999
2004-10-25,80.529999
2004-10-26,80.959999
2004-10-27,80.870003
2004-10-28,81.019997
2004-10-29,81.029999
2004-11-01,81.760002
2004-11-02,82.32
2004-11-03,83.589996
2004-11-04,84.260002
2004-11-05,85.32
2004-11-08,85.309998
2004-11-09,85.099998
2004-11-10,85.559998
2004-11-11,86.610001
2004-11-12,87.82
2004-11-15,87.75
2004-11-16,86.010002
2004-11-17,85.410004
2004-11-18,85.519997
2004-11-19,84.959999
2004-11-22,84.699997
2004-11-23,85.050003
2004-11-24,84.690002
2004-11-26,84.699997
2004-11-29,85.349998
2004-11-30,85.379997
2004-12-01,86.709999
2004-12-02,86.099998
2004-12-03,86.290001
2004-12-06,86.209999
2004-12-07,85.910004
2004-12-08,85.410004
2004-12-09,84.75
2004-12-10,83.699997
2004-12-13,84.150002
2004-12-14,84.5
2004-12-15,84.800003
2004-12-16,83.879997
2004-12-17,83.610001
2004-12-20,85.07
2004-12-21,84.790001
2004-12-22,85.099998
2004-12-23,85.0
2004-12-27,85.190002
2004-12-28,85.599998
2004-12-29,85.339996
2004-12-30,85.370003
2004-12-31,85.139999
2005-01-03,84.690002
2005-01-04,84.370003
2005-01-05,84.029999
2005-01-06,83.550003
2005-01-07,82.870003
2005-01-10,82.769997
2005-01-11,82.18
2005-01-12,82.68
2005-01-13,81.900002
2005-01-14,82.300003
2005-01-18,82.5
2005-01-19,82.110001
2005-01-20,81.910004
2005-01-21,81.43
2005-01-24,81.32
2005-01-25,82.050003
2005-01-26,82.699997
2005-01-27,82.870003
2005-01-28,82.260002
2005-01-31,83.029999
2005-02-01,83.019997
2005-02-02,82.550003
2005-02-03,82.459999
2005-02-04,83.75
2005-02-07,83.82
2005-02-08,84.360001
2005-02-09,84.449997
2005-02-10,84.629997
2005-02-11,84.970001
2005-02-14,85.519997
2005-02-15,85.760002
2005-02-16,85.449997
2005-02-17,85.269997
2005-02-18,85.349998
2005-02-22,84.839996
2005-02-23,84.660004
2005-02-24,85.150002
2005-02-25,85.639999
2005-02-28,83.489998
2005-03-01,83.0
2005-03-02,82.099998
2005-03-03,82.489998
2005-03-04,82.620003
2005-03-07,82.019997
2005-03-08,82.5
2005-03-09,82.019997
2005-03-10,81.849998
2005-03-11,81.83000200000001
2005-03-14,82.129997
2005-03-15,81.879997
2005-03-16,80.459999
2005-03-17,80.58000200000001
2005-03-18,80.370003
2005-03-21,80.389999
2005-03-22,79.389999
2005-03-23,79.220001
2005-03-24,78.900002
2005-03-28,79.230003
2005-03-29,78.33000200000001
2005-03-30,79.400002
2005-03-31,79.400002
2005-04-01,78.620003
2005-04-04,78.57
2005-04-05,78.68
2005-04-06,79.099998
2005-04-07,79.050003
2005-04-08,79.449997
2005-04-11,79.58000200000001
2005-04-12,79.860001
2005-04-13,79.730003
2005-04-14,79.339996
2005-04-15,78.839996
2005-04-18,78.849998
2005-04-19,79.459999
2005-04-20,78.650002
2005-04-21,79.279999
2005-04-22,79.199997
2005-04-25,79.910004
2005-04-26,79.83000200000001
2005-04-27,79.900002
2005-04-28,79.43
2005-04-29,80.050003
2005-05-02,79.970001
2005-05-03,80.389999
2005-05-04,81.32
2005-05-05,81.389999
2005-05-06,81.260002
2005-05-09,81.279999
2005-05-10,80.510002
2005-05-11,80.900002
2005-05-12,80.050003
2005-05-13,79.599998
2005-05-16,79.980003
2005-05-17,80.120003
2005-05-18,79.790001
2005-05-19,79.58000200000001
2005-05-20,79.650002
2005-05-23,79.730003
2005-05-24,79.57
2005-05-25,79.43
2005-05-26,79.5
2005-05-27,79.410004
2005-05-31,79.360001
2005-06-01,79.769997
2005-06-02,79.809998
2005-06-03,79.199997
2005-06-06,79.769997
2005-06-07,79.82
2005-06-08,79.66999799999999
2005-06-09,79.959999
2005-06-10,79.970001
2005-06-13,80.019997
2005-06-14,80.099998
2005-06-15,80.25
2005-06-16,80.040001
2005-06-17,80.300003
2005-06-20,80.33000200000001
2005-06-21,80.279999
2005-06-22,81.059998
2005-06-23,81.089996
2005-06-24,81.120003
2005-06-27,81.059998
2005-06-28,81.220001
2005-06-29,81.089996
2005-06-30,79.650002
2005-07-01,79.699997
2005-07-05,79.980003
2005-07-06,79.82
2005-07-07,79.0
2005-07-08,79.550003
2005-07-11,80.010002
2005-07-12,79.970001
2005-07-13,80.510002
2005-07-14,80.769997
2005-07-15,80.529999
2005-07-18,80.150002
2005-07-19,80.389999
2005-07-20,80.82
2005-07-21,81.599998
2005-07-22,81.529999
2005-07-25,81.720001
2005-07-26,81.690002
2005-07-27,81.779999
2005-07-28,81.480003
2005-07-29,80.989998
2005-08-01,82.650002
2005-08-02,82.809998
2005-08-03,82.529999
2005-08-04,81.900002
2005-08-05,82.099998
2005-08-08,82.41999799999999
2005-08-09,82.279999
2005-08-10,82.66999799999999
2005-08-11,83.230003
2005-08-12,83.029999
2005-08-15,83.220001
2005-08-16,82.709999
2005-08-17,82.199997
2005-08-18,81.300003
2005-08-19,81.470001
2005-08-22,81.449997
2005-08-23,80.83000200000001
2005-08-24,80.209999
2005-08-25,80.440002
2005-08-26,80.230003
2005-08-29,80.33000200000001
2005-08-30,79.93
2005-08-31,80.839996
2005-09-01,81.220001
2005-09-02,81.550003
2005-09-06,81.839996
2005-09-07,82.290001
2005-09-08,81.639999
2005-09-09,81.959999
2005-09-12,81.589996
2005-09-13,81.690002
2005-09-14,81.550003
2005-09-15,81.199997
2005-09-16,81.33000200000001
2005-09-19,81.110001
2005-09-20,80.779999
2005-09-21,80.610001
2005-09-22,80.800003
2005-09-23,80.849998
2005-09-26,80.949997
2005-09-27,80.900002
2005-09-28,81.18
2005-09-29,81.75
2005-09-30,81.230003
2005-10-03,81.230003
2005-10-04,80.779999
2005-10-05,80.120003
2005-10-06,79.769997
2005-10-07,79.809998
2005-10-10,79.529999
2005-10-11,79.300003
2005-10-12,78.550003
2005-10-13,78.629997
2005-10-14,79.120003
2005-10-17,78.529999
2005-10-18,78.099998
2005-10-19,78.449997
2005-10-20,77.480003
2005-10-21,77.769997
2005-10-24,78.559998
2005-10-25,78.309998
2005-10-26,78.449997
2005-10-27,77.800003
2005-10-28,78.190002
2005-10-31,78.760002
2005-11-01,78.849998
2005-11-02,79.389999
2005-11-03,79.440002
2005-11-04,79.209999
2005-11-07,79.480003
2005-11-08,79.349998
2005-11-09,79.75
2005-11-10,80.459999
2005-11-11,80.82
2005-11-14,80.5
2005-11-15,80.300003
2005-11-16,80.160004
2005-11-17,81.0
2005-11-18,81.57
2005-11-21,81.510002
2005-11-22,81.260002
2005-11-23,81.510002
2005-11-25,80.940002
2005-11-28,81.0
2005-11-29,80.599998
2005-11-30,79.940002
2005-12-01,81.199997
2005-12-02,81.260002
2005-12-05,81.050003
2005-12-06,80.589996
2005-12-07,80.57
2005-12-08,80.25
2005-12-09,80.410004
2005-12-12,80.900002
2005-12-13,81.25
2005-12-14,81.459999
2005-12-15,81.32
2005-12-16,81.389999
2005-12-19,81.209999
2005-12-20,81.470001
2005-12-21,81.360001
2005-12-22,81.410004
2005-12-23,81.370003
2005-12-27,80.91999799999999
2005-12-28,80.620003
2005-12-29,80.57
2005-12-30,80.470001
2006-01-03,81.68
2006-01-04,81.980003
2006-01-05,82.639999
2006-01-06,84.029999
2006-01-09,85.519997
2006-01-10,84.760002
2006-01-11,84.82
2006-01-12,84.360001
2006-01-13,84.730003
2006-01-17,84.040001
2006-01-18,83.290001
2006-01-19,84.08000200000001
2006-01-20,82.800003
2006-01-23,82.870003
2006-01-24,82.66999799999999
2006-01-25,82.980003
2006-01-26,83.360001
2006-01-27,83.43
2006-01-30,82.779999
2006-01-31,83.18
2006-02-01,83.400002
2006-02-02,82.889999
2006-02-03,82.610001
2006-02-06,82.43
2006-02-07,82.360001
2006-02-08,82.629997
2006-02-09,82.620003
2006-02-10,82.32
2006-02-13,82.43
2006-02-14,83.290001
2006-02-15,83.16999799999999
2006-02-16,83.83000200000001
2006-02-17,83.480003
2006-02-21,83.440002
2006-02-22,83.949997
2006-02-23,84.410004
2006-02-24,85.489998
2006-02-27,86.139999
2006-02-28,85.690002
2006-03-01,85.860001
2006-03-02,85.839996
2006-03-03,85.540001
2006-03-06,86.5
2006-03-07,85.790001
2006-03-08,85.57
2006-03-09,85.449997
2006-03-10,86.010002
2006-03-13,85.739998
2006-03-14,86.150002
2006-03-15,86.230003
2006-03-16,85.690002
2006-03-17,86.639999
2006-03-20,86.300003
2006-03-21,86.349998
2006-03-22,84.66999799999999
2006-03-23,84.349998
2006-03-24,84.099998
2006-03-27,83.699997
2006-03-28,83.209999
2006-03-29,83.360001
2006-03-30,84.0
2006-03-31,83.779999
2006-04-03,84.510002
2006-04-04,85.139999
2006-04-05,85.339996
2006-04-06,85.300003
2006-04-07,84.559998
2006-04-10,84.720001
2006-04-11,84.160004
2006-04-12,84.260002
2006-04-13,84.83000200000001
2006-04-17,84.980003
2006-04-18,86.110001
2006-04-19,86.809998
2006-04-20,86.620003
2006-04-21,85.959999
2006-04-24,85.550003
2006-04-25,85.089996
2006-04-26,85.540001
2006-04-27,85.620003
2006-04-28,86.68
2006-05-01,86.58000200000001
2006-05-02,89.160004
2006-05-03,88.449997
2006-05-04,89.099998
2006-05-05,90.32
2006-05-08,91.360001
2006-05-09,91.879997
2006-05-10,92.08000200000001
2006-05-11,91.040001
2006-05-12,89.779999
2006-05-15,89.639999
2006-05-16,91.029999
2006-05-17,88.910004
2006-05-18,88.900002
2006-05-19,88.879997
2006-05-22,86.82
2006-05-23,87.08000200000001
2006-05-24,86.82
2006-05-25,87.5
2006-05-26,87.989998
2006-05-30,86.230003
2006-05-31,87.220001
2006-06-01,87.410004
2006-06-02,87.519997
2006-06-05,86.41999799999999
2006-06-06,86.519997
2006-06-07,86.629997
2006-06-08,85.889999
2006-06-09,85.809998
2006-06-12,86.08000200000001
2006-06-13,84.339996
2006-06-14,85.949997
2006-06-15,87.239998
2006-06-16,87.08000200000001
2006-06-19,86.370003
2006-06-20,86.349998
2006-06-21,86.660004
2006-06-22,86.66999799999999
2006-06-23,86.18
2006-06-26,86.32
2006-06-27,85.489998
2006-06-28,85.68
2006-06-29,87.550003
2006-06-30,88.349998
2006-07-03,88.0
2006-07-05,87.300003
2006-07-06,88.589996
2006-07-07,88.650002
2006-07-10,89.099998
2006-07-11,89.449997
2006-07-12,88.279999
2006-07-13,87.089996
2006-07-14,86.970001
2006-07-17,86.559998
2006-07-18,87.0
2006-07-19,88.879997
2006-07-20,88.190002
2006-07-21,87.809998
2006-07-24,89.529999
2006-07-25,89.650002
2006-07-26,89.760002
2006-07-27,90.110001
2006-07-28,90.860001
2006-07-31,90.959999
2006-08-01,90.019997
2006-08-02,91.370003
2006-08-03,90.790001
2006-08-04,90.620003
2006-08-07,90.91999799999999
2006-08-08,90.459999
2006-08-09,91.269997
2006-08-10,90.550003
2006-08-11,90.089996
2006-08-14,90.400002
2006-08-15,91.260002
2006-08-16,91.239998
2006-08-17,90.360001
2006-08-18,90.389999
2006-08-21,89.739998
2006-08-22,89.610001
2006-08-23,89.25
2006-08-24,89.239998
2006-08-25,89.639999
2006-08-28,90.110001
2006-08-29,90.559998
2006-08-30,90.800003
2006-08-31,90.940002
2006-09-01,91.099998
2006-09-05,91.18
2006-09-06,89.989998
2006-09-07,89.32
2006-09-08,89.370003
2006-09-11,89.16999799999999
2006-09-12,90.139999
2006-09-13,90.18
2006-09-14,89.940002
2006-09-15,89.989998
2006-09-18,90.230003
2006-09-19,89.75
2006-09-20,90.75
2006-09-21,90.93
2006-09-22,90.83000200000001
2006-09-25,91.129997
2006-09-26,90.949997
2006-09-27,91.620003
2006-09-28,91.809998
2006-09-29,91.529999
2006-10-02,91.550003
2006-10-03,91.730003
2006-10-04,92.709999
2006-10-05,94.18
2006-10-06,93.68
2006-10-09,93.16999799999999
2006-10-10,94.08000200000001
2006-10-11,93.730003
2006-10-12,94.66999799999999
2006-10-13,94.949997
2006-10-16,95.139999
2006-10-17,94.57
2006-10-18,94.949997
2006-10-19,94.709999
2006-10-20,94.849998
2006-10-23,95.089996
2006-10-24,94.849998
2006-10-25,95.120003
2006-10-26,95.760002
2006-10-27,95.25
2006-10-30,95.0
2006-10-31,95.470001
2006-11-01,96.300003
2006-11-02,96.82
2006-11-03,96.82
2006-11-06,98.410004
2006-11-07,97.93
2006-11-08,98.18
2006-11-09,97.389999
2006-11-10,97.160004
2006-11-13,95.550003
2006-11-14,95.269997
2006-11-15,94.75
2006-11-16,94.389999
2006-11-17,94.589996
2006-11-20,94.339996
2006-11-21,93.860001
2006-11-22,94.379997
2006-11-24,93.980003
2006-11-27,92.860001
2006-11-28,92.980003
2006-11-29,93.029999
2006-11-30,93.0
2006-12-01,92.739998
2006-12-04,93.349998
2006-12-05,91.489998
2006-12-06,90.889999
2006-12-07,90.800003
2006-12-08,90.199997
2006-12-11,90.720001
2006-12-12,91.07
2006-12-13,90.93
2006-12-14,91.309998
2006-12-15,91.410004
2006-12-18,91.33000200000001
2006-12-19,92.120003
2006-12-20,91.18
2006-12-21,90.970001
2006-12-22,90.900002
2006-12-26,91.18
2006-12-27,91.639999
2006-12-28,91.809998
2006-12-29,91.650002
2007-01-03,92.970001
2007-01-04,92.269997
2007-01-05,91.449997
2007-01-08,90.970001
2007-01-09,90.089996
2007-01-10,89.949997
2007-01-11,90.029999
2007-01-12,90.360001
2007-01-16,90.290001
2007-01-17,90.400002
2007-01-18,91.120003
2007-01-19,92.290001
2007-01-22,92.379997
2007-01-23,92.720001
2007-01-24,93.089996
2007-01-25,91.959999
2007-01-26,91.440002
2007-01-29,91.709999
2007-01-30,92.010002
2007-01-31,91.83000200000001
2007-02-01,92.32
2007-02-02,92.510002
2007-02-05,92.120003
2007-02-06,92.43
2007-02-07,92.220001
2007-02-08,89.779999
2007-02-09,89.41999799999999
2007-02-12,89.410004
2007-02-13,89.629997
2007-02-14,90.279999
2007-02-15,89.66999799999999
2007-02-16,89.540001
2007-02-20,89.639999
2007-02-21,89.360001
2007-02-22,89.260002
2007-02-23,88.75
2007-02-26,88.940002
2007-02-27,86.370003
2007-02-28,87.599998
2007-03-01,86.900002
2007-03-02,86.269997
2007-03-05,85.910004
2007-03-06,87.629997
2007-03-07,87.449997
2007-03-08,88.08000200000001
2007-03-09,88.190002
2007-03-12,88.370003
2007-03-13,86.5
2007-03-14,86.41999799999999
2007-03-15,86.08000200000001
2007-03-16,85.769997
2007-03-19,86.480003
2007-03-20,87.849998
2007-03-21,87.949997
2007-03-22,88.139999
2007-03-23,88.379997
2007-03-26,88.150002
2007-03-27,87.349998
2007-03-28,86.800003
2007-03-29,87.519997
2007-03-30,87.809998
2007-04-02,88.0
2007-04-03,88.489998
2007-04-04,88.980003
2007-04-05,89.68
2007-04-09,89.779999
2007-04-10,89.66999799999999
2007-04-11,89.58000200000001
2007-04-12,90.0
2007-04-13,91.800003
2007-04-16,93.25
2007-04-17,92.449997
2007-04-18,92.970001
2007-04-19,92.480003
2007-04-20,93.410004
2007-04-23,92.510002
2007-04-24,92.459999
2007-04-25,93.440002
2007-04-26,92.730003
2007-04-27,92.879997
2007-04-30,92.360001
2007-05-01,92.910004
2007-05-02,93.650002
2007-05-03,94.360001
2007-05-04,94.239998
2007-05-07,94.360001
2007-05-08,93.860001
2007-05-09,94.220001
2007-05-10,93.010002
2007-05-11,95.220001
2007-05-14,94.239998
2007-05-15,94.150002
2007-05-16,93.190002
2007-05-17,93.300003
2007-05-18,93.099998
2007-05-21,92.769997
2007-05-22,92.5
2007-05-23,92.720001
2007-05-24,92.519997
2007-05-25,92.879997
2007-05-29,92.91999799999999
2007-05-30,93.129997
2007-05-31,93.040001
2007-06-01,93.199997
2007-06-04,93.540001
2007-06-05,92.639999
2007-06-06,92.550003
2007-06-07,91.599998
2007-06-08,92.529999
2007-06-11,92.629997
2007-06-12,91.839996
2007-06-13,92.43
2007-06-14,92.260002
2007-06-15,92.559998
2007-06-18,92.699997
2007-06-19,92.849998
2007-06-20,93.0
2007-06-21,93.400002
2007-06-22,92.279999
2007-06-25,92.059998
2007-06-26,91.949997
2007-06-27,92.58000200000001
2007-06-28,92.099998
2007-06-29,91.769997
2007-07-02,92.32
2007-07-03,92.470001
2007-07-05,92.07
2007-07-06,92.910004
2007-07-09,92.769997
2007-07-10,91.790001
2007-07-11,92.589996
2007-07-12,93.800003
2007-07-13,93.150002
2007-07-16,93.309998
2007-07-17,93.620003
2007-07-18,93.650002
2007-07-19,93.66999799999999
2007-07-20,92.16999799999999
2007-07-23,92.959999
2007-07-24,90.879997
2007-07-25,91.449997
2007-07-26,89.900002
2007-07-27,88.949997
2007-07-30,92.339996
2007-07-31,93.160004
2007-08-01,92.980003
2007-08-02,93.25
2007-08-03,91.41999799999999
2007-08-06,92.940002
2007-08-07,92.980003
2007-08-08,93.230003
2007-08-09,91.33000200000001
2007-08-10,90.18
2007-08-13,89.779999
2007-08-14,89.199997
2007-08-15,87.18
2007-08-16,87.58000200000001
2007-08-17,89.980003
2007-08-20,89.41999799999999
2007-08-21,89.099998
2007-08-22,90.75
2007-08-23,90.139999
2007-08-24,91.190002
2007-08-27,90.41999799999999
2007-08-28,88.230003
2007-08-29,89.910004
2007-08-30,89.089996
2007-08-31,90.309998
2007-09-04,90.57
2007-09-05,89.690002
2007-09-06,89.980003
2007-09-07,89.019997
2007-09-10,88.75
2007-09-11,90.160004
2007-09-12,89.57
2007-09-13,90.470001
2007-09-14,89.910004
2007-09-17,88.809998
2007-09-18,91.300003
2007-09-19,91.959999
2007-09-20,91.650002
2007-09-21,92.559998
2007-09-24,91.75
2007-09-25,92.290001
2007-09-26,92.440002
2007-09-27,92.949997
2007-09-28,92.599998
2007-10-01,93.309998
2007-10-02,93.809998
2007-10-03,95.309998
2007-10-04,97.529999
2007-10-05,98.709999
2007-10-08,96.660004
2007-10-09,97.0
2007-10-10,96.510002
2007-10-11,97.120003
2007-10-12,96.870003
2007-10-15,97.75
2007-10-16,95.760002
2007-10-17,98.099998
2007-10-18,96.790001
2007-10-19,93.900002
2007-10-22,94.360001
2007-10-23,94.860001
2007-10-24,94.059998
2007-10-25,92.599998
2007-10-26,95.849998
2007-10-29,97.08000200000001
2007-10-30,97.440002
2007-10-31,99.519997
2007-11-01,95.519997
2007-11-02,94.730003
2007-11-05,93.230003
2007-11-06,94.300003
2007-11-07,90.839996
2007-11-08,89.989998
2007-11-09,87.93
2007-11-12,86.199997
2007-11-13,88.779999
2007-11-14,88.849998
2007-11-15,87.269997
2007-11-16,87.309998
2007-11-19,84.860001
2007-11-20,84.940002
2007-11-21,82.620003
2007-11-23,84.739998
2007-11-26,82.540001
2007-11-27,83.010002
2007-11-28,84.66999799999999
2007-11-29,83.690002
2007-11-30,85.5
2007-12-03,84.309998
2007-12-04,83.0
2007-12-05,84.190002
2007-12-06,86.269997
2007-12-07,86.91999799999999
2007-12-10,87.459999
2007-12-11,85.220001
2007-12-12,86.599998
2007-12-13,85.58000200000001
2007-12-14,84.32
2007-12-17,82.720001
2007-12-18,83.599998
2007-12-19,83.33000200000001
2007-12-20,83.300003
2007-12-21,84.639999
2007-12-24,85.199997
2007-12-26,84.970001
2007-12-27,84.07
2007-12-28,83.889999
2007-12-31,83.709999
2008-01-02,82.440002
2008-01-03,82.41999799999999
2008-01-04,81.25
2008-01-07,82.160004
2008-01-08,80.599998
2008-01-09,80.800003
2008-01-10,80.790001
2008-01-11,79.57
2008-01-14,79.389999
2008-01-15,75.900002
2008-01-16,74.459999
2008-01-17,73.800003
2008-01-18,74.529999
2008-01-22,73.110001
2008-01-23,76.620003
2008-01-24,77.08000200000001
2008-01-25,75.699997
2008-01-28,75.559998
2008-01-29,76.449997
2008-01-30,75.33000200000001
2008-01-31,75.309998
2008-02-01,77.16999799999999
2008-02-04,76.379997
2008-02-05,74.040001
2008-02-06,72.040001
2008-02-07,71.75
2008-02-08,71.440002
2008-02-11,69.849998
2008-02-12,72.709999
2008-02-13,73.790001
2008-02-14,73.099998
2008-02-15,72.279999
2008-02-19,73.57
2008-02-20,73.279999
2008-02-21,73.110001
2008-02-22,75.230003
2008-02-25,76.5
2008-02-26,79.07
2008-02-27,78.91999799999999
2008-02-28,77.440002
2008-02-29,75.25
2008-03-03,78.870003
2008-03-04,76.959999
2008-03-05,78.089996
2008-03-06,76.510002
2008-03-07,76.209999
2008-03-10,77.0
2008-03-11,80.58000200000001
2008-03-12,79.610001
2008-03-13,79.599998
2008-03-14,77.0
2008-03-17,76.120003
2008-03-18,80.910004
2008-03-19,80.0
2008-03-20,80.400002
2008-03-24,81.809998
2008-03-25,82.889999
2008-03-26,81.410004
2008-03-27,81.660004
2008-03-28,81.160004
2008-03-31,82.300003
2008-04-01,85.849998
2008-04-02,85.150002
2008-04-03,85.389999
2008-04-04,84.75
2008-04-07,84.82
2008-04-08,84.099998
2008-04-09,84.220001
2008-04-10,84.540001
2008-04-11,83.940002
2008-04-14,83.279999
2008-04-15,82.980003
2008-04-16,84.08000200000001
2008-04-17,84.550003
2008-04-18,84.849998
2008-04-21,84.41999799999999
2008-04-22,84.349998
2008-04-23,84.040001
2008-04-24,84.790001
2008-04-25,85.779999
2008-04-28,85.849998
2008-04-29,85.75
2008-04-30,86.790001
2008-05-01,87.550003
2008-05-02,87.66999799999999
2008-05-05,87.150002
2008-05-06,87.260002
2008-05-07,85.610001
2008-05-08,86.059998
2008-05-09,84.07
2008-05-12,86.68
2008-05-13,87.019997
2008-05-14,86.41999799999999
2008-05-15,87.059998
2008-05-16,87.120003
2008-05-19,86.879997
2008-05-20,86.099998
2008-05-21,83.889999
2008-05-22,84.639999
2008-05-23,84.099998
2008-05-27,84.150002
2008-05-28,83.980003
2008-05-29,84.099998
2008-05-30,84.209999
2008-06-02,83.68
2008-06-03,83.400002
2008-06-04,83.459999
2008-06-05,84.510002
2008-06-06,82.360001
2008-06-09,82.129997
2008-06-10,81.779999
2008-06-11,80.0
2008-06-12,80.41999799999999
2008-06-13,80.440002
2008-06-16,81.040001
2008-06-17,80.75
2008-06-18,80.32
2008-06-19,80.099998
2008-06-20,78.970001
2008-06-23,79.040001
2008-06-24,79.059998
2008-06-25,79.599998
2008-06-26,77.940002
2008-06-27,76.550003
2008-06-30,76.699997
2008-07-01,75.690002
2008-07-02,75.08000200000001
2008-07-03,75.959999
2008-07-07,75.269997
2008-07-08,75.959999
2008-07-09,75.389999
2008-07-10,75.660004
2008-07-11,73.57
2008-07-14,73.230003
2008-07-15,71.93
2008-07-16,75.160004
2008-07-17,77.260002
2008-07-18,78.949997
2008-07-21,80.800003
2008-07-22,82.300003
2008-07-23,83.690002
2008-07-24,81.739998
2008-07-25,82.150002
2008-07-28,81.400002
2008-07-29,82.32
2008-07-30,84.019997
2008-07-31,82.510002
2008-08-01,83.0
2008-08-04,81.459999
2008-08-05,84.0
2008-08-06,82.900002
2008-08-07,81.889999
2008-08-08,82.5
2008-08-11,82.690002
2008-08-12,81.860001
2008-08-13,80.400002
2008-08-14,80.489998
2008-08-15,79.940002
2008-08-18,79.309998
2008-08-19,77.290001
2008-08-20,77.370003
2008-08-21,76.18
2008-08-22,76.639999
2008-08-25,76.949997
2008-08-26,77.07
2008-08-27,77.66999799999999
2008-08-28,78.68
2008-08-29,78.709999
2008-09-02,78.480003
2008-09-03,78.57
2008-09-04,75.989998
2008-09-05,75.900002
2008-09-08,79.110001
2008-09-09,78.269997
2008-09-10,79.190002
2008-09-11,78.41999799999999
2008-09-12,78.83000200000001
2008-09-15,75.82
2008-09-16,76.449997
2008-09-17,72.870003
2008-09-18,79.519997
2008-09-19,81.75
2008-09-22,79.480003
2008-09-23,79.66999799999999
2008-09-24,79.800003
2008-09-25,81.589996
2008-09-26,81.5
2008-09-29,77.800003
2008-09-30,80.83000200000001
2008-10-01,82.529999
2008-10-02,80.019997
2008-10-03,81.370003
2008-10-06,78.290001
2008-10-07,78.290001
2008-10-08,76.010002
2008-10-09,70.510002
2008-10-10,68.489998
2008-10-13,74.25
