Date,LE
2018-12-10,14.61
2018-12-11,13.58
2018-12-12,14.26
2018-12-13,13.95
2018-12-14,14.57
2018-12-17,13.99
2018-12-18,13.85
2018-12-19,13.7
2018-12-20,13.07
2018-12-21,12.46
2018-12-24,12.55
2018-12-26,14.27
2018-12-27,14.09
2018-12-28,14.0
2018-12-31,14.21
2019-01-02,14.56
2019-01-03,14.63
2019-01-04,15.2
2019-01-07,15.76
2019-01-08,15.67
2019-01-09,16.27
2019-01-10,15.24
2019-01-11,15.02
2019-01-14,15.11
2019-01-15,15.6
2019-01-16,15.83
2019-01-17,16.27
2019-01-18,17.35
2019-01-22,16.74
2019-01-23,16.879998999999998
2019-01-24,17.1
2019-01-25,17.42
2019-01-28,18.209999
2019-01-29,18.559998999999998
2019-01-30,18.110001
2019-01-31,17.9
2019-02-01,17.76
2019-02-04,17.91
2019-02-05,17.780001000000002
2019-02-06,17.85
2019-02-07,17.41
2019-02-08,17.26
2019-02-11,17.74
2019-02-12,17.92
2019-02-13,17.76
2019-02-14,17.18
2019-02-15,17.51
2019-02-19,17.57
2019-02-20,17.549999
2019-02-21,17.219998999999998
2019-02-22,17.549999
2019-02-25,17.85
2019-02-26,18.129998999999998
2019-02-27,18.32
2019-02-28,18.23
2019-03-01,18.23
2019-03-04,17.440001000000002
2019-03-05,17.73
2019-03-06,17.07
2019-03-07,16.85
2019-03-08,17.190001000000002
2019-03-11,17.540001
2019-03-12,17.58
2019-03-13,18.120001000000002
2019-03-14,17.77
2019-03-15,18.1
2019-03-18,18.559998999999998
2019-03-19,17.58
2019-03-20,17.209999
2019-03-21,16.120001000000002
2019-03-22,15.83
2019-03-25,15.73
2019-03-26,15.89
2019-03-27,16.26
2019-03-28,16.68
2019-03-29,16.610001
2019-04-01,17.040001
2019-04-02,16.35
2019-04-03,16.93
2019-04-04,17.129998999999998
2019-04-05,16.799999
2019-04-08,16.42
2019-04-09,16.07
2019-04-10,16.459999
2019-04-11,16.629998999999998
2019-04-12,17.219998999999998
2019-04-15,17.73
2019-04-16,18.41
2019-04-17,18.43
2019-04-18,18.459999
2019-04-22,18.75
2019-04-23,18.67
2019-04-24,18.559998999999998
2019-04-25,18.32
2019-04-26,19.0
2019-04-29,18.870001000000002
2019-04-30,17.51
2019-05-01,17.26
2019-05-02,16.85
2019-05-03,17.23
2019-05-06,16.559998999999998
2019-05-07,16.360001
2019-05-08,16.41
2019-05-09,16.129998999999998
2019-05-10,16.209999
2019-05-13,14.86
2019-05-14,15.19
2019-05-15,15.31
2019-05-16,14.79
2019-05-17,15.12
2019-05-20,15.22
2019-05-21,15.19
2019-05-22,14.77
2019-05-23,14.64
2019-05-24,14.3
2019-05-28,14.19
2019-05-29,13.31
2019-05-30,12.85
2019-05-31,12.37
2019-06-03,11.97
2019-06-04,12.85
2019-06-05,12.58
2019-06-06,11.91
2019-06-07,12.05
2019-06-10,12.4
2019-06-11,12.23
2019-06-12,11.85
2019-06-13,12.09
2019-06-14,12.24
2019-06-17,12.76
2019-06-18,12.82
2019-06-19,12.74
2019-06-20,12.64
2019-06-21,12.7
2019-06-24,12.14
2019-06-25,12.12
2019-06-26,12.25
2019-06-27,12.48
2019-06-28,12.22
2019-07-01,12.04
2019-07-02,11.72
2019-07-03,11.62
2019-07-05,11.7
2019-07-08,11.36
2019-07-09,11.37
2019-07-10,11.15
2019-07-11,10.91
2019-07-12,10.97
2019-07-15,10.72
2019-07-16,10.75
2019-07-17,10.54
2019-07-18,10.53
2019-07-19,10.83
2019-07-22,10.7
2019-07-23,10.77
2019-07-24,10.99
2019-07-25,10.92
2019-07-26,11.05
2019-07-29,11.05
2019-07-30,10.96
2019-07-31,10.9
2019-08-01,10.46
2019-08-02,10.1
2019-08-05,9.66
2019-08-06,9.8
2019-08-07,9.81
2019-08-08,9.98
2019-08-09,9.64
2019-08-12,9.39
2019-08-13,9.57
2019-08-14,9.11
2019-08-15,8.81
2019-08-16,9.1
2019-08-19,8.81
2019-08-20,8.23
2019-08-21,8.02
2019-08-22,8.42
2019-08-23,7.84
2019-08-26,7.75
2019-08-27,7.48
2019-08-28,7.63
2019-08-29,7.93
2019-08-30,7.75
2019-09-03,7.24
2019-09-04,7.85
2019-09-05,10.61
2019-09-06,11.28
2019-09-09,11.59
2019-09-10,12.33
2019-09-11,13.66
2019-09-12,13.66
2019-09-13,14.08
2019-09-16,14.16
2019-09-17,13.47
2019-09-18,13.18
2019-09-19,12.37
2019-09-20,12.09
2019-09-23,11.99
2019-09-24,11.19
2019-09-25,11.61
2019-09-26,11.42
2019-09-27,11.41
2019-09-30,11.345
2019-10-01,11.69
2019-10-02,11.59
2019-10-03,11.5
2019-10-04,11.84
2019-10-07,11.87
2019-10-08,11.68
2019-10-09,11.61
2019-10-10,11.52
2019-10-11,11.48
2019-10-14,10.425
2019-10-15,10.67
2019-10-16,11.09
2019-10-17,11.48
2019-10-18,11.63
2019-10-21,11.91
2019-10-22,12.11
2019-10-23,12.26
2019-10-24,11.59
2019-10-25,12.06
2019-10-28,12.3
2019-10-29,12.12
2019-10-30,12.11
2019-10-31,12.07
2019-11-01,11.66
2019-11-04,11.35
2019-11-05,11.29
2019-11-06,11.065
2019-11-07,10.96
2019-11-08,10.88
2019-11-11,11.16
2019-11-12,11.29
2019-11-13,10.835
2019-11-14,10.75
2019-11-15,11.33
2019-11-18,11.23
2019-11-19,11.18
2019-11-20,10.87
2019-11-21,10.72
2019-11-22,11.055
2019-11-25,11.44
2019-11-26,11.69
2019-11-27,11.92
2019-11-29,11.78
2019-12-02,11.77
2019-12-03,14.24
2019-12-04,14.51
2019-12-05,14.405
2019-12-06,15.05
2019-12-09,15.97
2019-12-10,16.01
2019-12-11,16.889999
2019-12-12,16.969998999999998
2019-12-13,16.690001000000002
2019-12-16,16.66
2019-12-17,16.629998999999998
2019-12-18,17.299999
2019-12-19,17.959999
2019-12-20,18.290001
2019-12-23,17.809998999999998
2019-12-24,17.58
2019-12-26,18.295
2019-12-27,17.549999
2019-12-30,16.93
2019-12-31,16.799999
2020-01-02,15.6
2020-01-03,15.4
2020-01-06,15.47
2020-01-07,15.76
2020-01-08,15.74
2020-01-09,15.31
2020-01-10,15.12
2020-01-13,15.52
2020-01-14,15.94
2020-01-15,15.45
2020-01-16,14.91
2020-01-17,14.67
2020-01-21,14.83
2020-01-22,14.41
2020-01-23,13.93
2020-01-24,13.79
2020-01-27,13.26
2020-01-28,12.81
2020-01-29,12.44
2020-01-30,12.2
2020-01-31,11.65
2020-02-03,11.72
2020-02-04,11.73
2020-02-05,12.1
2020-02-06,11.95
2020-02-07,11.27
2020-02-10,11.12
2020-02-11,11.56
2020-02-12,11.81
2020-02-13,10.93
2020-02-14,10.69
2020-02-18,11.01
2020-02-19,11.62
2020-02-20,11.47
2020-02-21,11.06
2020-02-24,10.46
2020-02-25,9.89
2020-02-26,10.42
2020-02-27,9.86
2020-02-28,10.54
2020-03-02,9.32
2020-03-03,8.75
2020-03-04,9.01
2020-03-05,8.75
2020-03-06,8.23
2020-03-09,7.43
2020-03-10,7.17
2020-03-11,6.96
2020-03-12,5.56
2020-03-13,6.29
2020-03-16,4.55
2020-03-17,7.29
2020-03-18,6.11
2020-03-19,6.84
2020-03-20,6.63
2020-03-23,5.14
2020-03-24,5.33
2020-03-25,6.04
2020-03-26,6.71
2020-03-27,6.18
2020-03-30,5.13
2020-03-31,5.34
2020-04-01,4.77
2020-04-02,4.5
2020-04-03,4.16
2020-04-06,5.32
2020-04-07,5.3
2020-04-08,5.57
2020-04-09,6.24
2020-04-13,6.66
2020-04-14,6.6
2020-04-15,6.8
2020-04-16,6.74
2020-04-17,8.01
2020-04-20,8.0
2020-04-21,7.37
2020-04-22,6.55
2020-04-23,6.75
2020-04-24,6.8
2020-04-27,7.82
2020-04-28,8.08
2020-04-29,8.88
2020-04-30,8.51
2020-05-01,7.87
2020-05-04,7.59
2020-05-05,6.475
2020-05-06,6.29
2020-05-07,6.9
2020-05-08,7.73
