Date,VMC
1983-04-04,5.15625
1983-04-05,5.1354169999999995
1983-04-06,5.1041669999999995
1983-04-07,5.15625
1983-04-08,5.1354169999999995
1983-04-11,5.1354169999999995
1983-04-12,5.1979169999999995
1983-04-13,5.1354169999999995
1983-04-14,5.1666669999999995
1983-04-15,5.1666669999999995
1983-04-18,5.2083330000000005
1983-04-19,5.1666669999999995
1983-04-20,5.1666669999999995
1983-04-21,5.125
1983-04-22,5.0208330000000005
1983-04-25,5.0833330000000005
1983-04-26,5.0833330000000005
1983-04-27,5.1354169999999995
1983-04-28,5.1354169999999995
1983-04-29,5.1979169999999995
1983-05-02,5.1041669999999995
1983-05-03,5.0833330000000005
1983-05-04,5.125
1983-05-05,5.1666669999999995
1983-05-06,5.1666669999999995
1983-05-09,5.2083330000000005
1983-05-10,5.2083330000000005
1983-05-11,5.2083330000000005
1983-05-12,5.25
1983-05-13,5.2083330000000005
1983-05-16,5.2083330000000005
1983-05-17,5.25
1983-05-18,5.3645830000000005
1983-05-19,5.375
1983-05-20,5.4166669999999995
1983-05-23,5.3645830000000005
1983-05-24,5.34375
1983-05-25,5.3645830000000005
1983-05-26,5.375
1983-05-27,5.34375
1983-05-31,5.375
1983-06-01,5.40625
1983-06-02,5.4583330000000005
1983-06-03,5.6666669999999995
1983-06-06,5.6770830000000005
1983-06-07,5.6666669999999995
1983-06-08,5.6354169999999995
1983-06-09,5.5625
1983-06-10,5.5729169999999995
1983-06-13,5.5520830000000005
1983-06-14,5.5729169999999995
1983-06-15,5.5729169999999995
1983-06-16,5.6666669999999995
1983-06-17,5.6041669999999995
1983-06-20,5.6666669999999995
1983-06-21,5.71875
1983-06-22,5.7395830000000005
1983-06-23,5.6875
1983-06-24,5.71875
1983-06-27,5.6875
1983-06-28,5.6666669999999995
1983-06-29,5.6875
1983-06-30,5.5625
1983-07-01,5.6041669999999995
1983-07-05,5.6041669999999995
1983-07-06,5.625
1983-07-07,5.6041669999999995
1983-07-08,5.6041669999999995
1983-07-11,5.6770830000000005
1983-07-12,5.6875
1983-07-13,5.7083330000000005
1983-07-14,5.7083330000000005
1983-07-15,5.7083330000000005
1983-07-18,5.7083330000000005
1983-07-19,5.71875
1983-07-20,5.7083330000000005
1983-07-21,5.7291669999999995
1983-07-22,5.8125
1983-07-25,5.7916669999999995
1983-07-26,5.78125
1983-07-27,5.75
1983-07-28,5.7083330000000005
1983-07-29,5.7083330000000005
1983-08-01,5.6666669999999995
1983-08-02,5.6458330000000005
1983-08-03,5.5833330000000005
1983-08-04,5.5416669999999995
1983-08-05,5.5416669999999995
1983-08-08,5.4583330000000005
1983-08-09,5.4375
1983-08-10,5.4375
1983-08-11,5.4166669999999995
1983-08-12,5.4583330000000005
1983-08-15,5.4375
1983-08-16,5.4375
1983-08-17,5.4375
1983-08-18,5.4375
1983-08-19,5.5
1983-08-22,5.46875
1983-08-23,5.5
1983-08-24,5.5208330000000005
1983-08-25,5.53125
1983-08-26,5.4791669999999995
1983-08-29,5.4895830000000005
1983-08-30,5.5208330000000005
1983-08-31,5.5208330000000005
1983-09-01,5.5208330000000005
1983-09-02,5.5
1983-09-06,5.5208330000000005
1983-09-07,5.5
1983-09-08,5.5416669999999995
1983-09-09,5.5833330000000005
1983-09-12,5.6041669999999995
1983-09-13,5.6458330000000005
1983-09-14,5.6458330000000005
1983-09-15,5.6041669999999995
1983-09-16,5.5625
1983-09-19,5.75
1983-09-20,5.7291669999999995
1983-09-21,5.6875
1983-09-22,5.6458330000000005
1983-09-23,5.6875
1983-09-26,5.6770830000000005
1983-09-27,5.6770830000000005
1983-09-28,5.5
1983-09-29,5.5104169999999995
1983-09-30,5.46875
1983-10-03,5.4479169999999995
1983-10-04,5.3541669999999995
1983-10-05,5.3333330000000005
1983-10-06,5.3125
1983-10-07,5.2916669999999995
1983-10-10,5.25
1983-10-11,5.1458330000000005
1983-10-12,5.0833330000000005
1983-10-13,5.0833330000000005
1983-10-14,5.0833330000000005
1983-10-17,5.125
1983-10-18,5.0416669999999995
1983-10-19,5.0416669999999995
1983-10-20,5.0104169999999995
1983-10-21,4.9479169999999995
1983-10-24,4.9270830000000005
1983-10-25,4.90625
1983-10-26,4.9375
1983-10-27,4.9791669999999995
1983-10-28,4.9583330000000005
1983-10-31,5.0
1983-11-01,5.0625
1983-11-02,5.0
1983-11-03,4.9791669999999995
1983-11-04,4.9375
1983-11-07,4.9479169999999995
1983-11-08,4.96875
1983-11-09,4.9583330000000005
1983-11-10,5.1666669999999995
1983-11-11,5.2083330000000005
1983-11-14,5.2708330000000005
1983-11-15,5.3125
1983-11-16,5.34375
1983-11-17,5.25
1983-11-18,5.3333330000000005
1983-11-21,5.3645830000000005
1983-11-22,5.3541669999999995
1983-11-23,5.3541669999999995
1983-11-25,5.3333330000000005
1983-11-28,5.3958330000000005
1983-11-29,5.3958330000000005
1983-11-30,5.3541669999999995
1983-12-01,5.375
1983-12-02,5.3541669999999995
1983-12-05,5.3541669999999995
1983-12-06,5.2604169999999995
1983-12-07,5.2291669999999995
1983-12-08,5.1666669999999995
1983-12-09,5.1666669999999995
1983-12-12,5.2083330000000005
1983-12-13,5.2291669999999995
1983-12-14,5.2291669999999995
1983-12-15,5.2291669999999995
1983-12-16,5.25
1983-12-19,5.3229169999999995
1983-12-20,5.3645830000000005
1983-12-21,5.3854169999999995
1983-12-22,5.4895830000000005
1983-12-23,5.5625
1983-12-27,5.5416669999999995
1983-12-28,5.5729169999999995
1983-12-29,5.625
1983-12-30,5.65625
1984-01-03,5.6666669999999995
1984-01-04,5.6666669999999995
1984-01-05,5.7083330000000005
1984-01-06,5.7083330000000005
1984-01-09,5.78125
1984-01-10,5.7604169999999995
1984-01-11,5.7708330000000005
1984-01-12,5.7916669999999995
1984-01-13,5.75
1984-01-16,5.75
1984-01-17,5.7916669999999995
1984-01-18,5.78125
1984-01-19,5.8020830000000005
1984-01-20,5.8125
1984-01-23,5.8125
1984-01-24,5.8333330000000005
1984-01-25,5.8333330000000005
1984-01-26,5.8125
1984-01-27,5.8125
1984-01-30,5.8125
1984-01-31,5.7291669999999995
1984-02-01,5.75
1984-02-02,5.7083330000000005
1984-02-03,5.7083330000000005
1984-02-06,5.7083330000000005
1984-02-07,5.6041669999999995
1984-02-08,5.5
1984-02-09,5.375
1984-02-10,5.3333330000000005
1984-02-13,5.3645830000000005
1984-02-14,5.3333330000000005
1984-02-15,5.3541669999999995
1984-02-16,5.3645830000000005
1984-02-17,5.375
1984-02-21,5.375
1984-02-22,5.40625
1984-02-23,5.3229169999999995
1984-02-24,5.2916669999999995
1984-02-27,5.2708330000000005
1984-02-28,5.2708330000000005
1984-02-29,5.2395830000000005
1984-03-01,5.21875
1984-03-02,5.1979169999999995
1984-03-05,5.2291669999999995
1984-03-06,5.25
1984-03-07,5.2291669999999995
1984-03-08,5.2291669999999995
1984-03-09,5.1875
1984-03-12,5.2083330000000005
1984-03-13,5.1458330000000005
1984-03-14,5.1041669999999995
1984-03-15,5.0833330000000005
1984-03-16,5.1458330000000005
1984-03-19,5.1458330000000005
1984-03-20,5.1458330000000005
1984-03-21,5.1458330000000005
1984-03-22,5.1041669999999995
1984-03-23,5.1041669999999995
1984-03-26,5.03125
1984-03-27,5.0104169999999995
1984-03-28,5.0104169999999995
1984-03-29,4.9791669999999995
1984-03-30,5.0208330000000005
1984-04-02,5.0208330000000005
1984-04-03,4.9791669999999995
1984-04-04,4.9791669999999995
1984-04-05,5.0
1984-04-06,5.0
1984-04-09,4.9375
1984-04-10,4.8958330000000005
1984-04-11,4.8333330000000005
1984-04-12,4.8333330000000005
1984-04-13,4.8958330000000005
1984-04-16,4.8958330000000005
1984-04-17,4.8958330000000005
1984-04-18,4.9270830000000005
1984-04-19,4.9479169999999995
1984-04-23,5.0
1984-04-24,5.0625
1984-04-25,5.1875
1984-04-26,5.2083330000000005
1984-04-27,5.2083330000000005
1984-04-30,5.2708330000000005
1984-05-01,5.28125
1984-05-02,5.2916669999999995
1984-05-03,5.3020830000000005
1984-05-04,5.3333330000000005
1984-05-07,5.3333330000000005
1984-05-08,5.3541669999999995
1984-05-09,5.3333330000000005
1984-05-10,5.3541669999999995
1984-05-11,5.3541669999999995
1984-05-14,5.3125
1984-05-15,5.3541669999999995
1984-05-16,5.3125
1984-05-17,5.2708330000000005
1984-05-18,5.2604169999999995
1984-05-21,5.2083330000000005
1984-05-22,5.2083330000000005
1984-05-23,5.2083330000000005
1984-05-24,5.2083330000000005
1984-05-25,5.2291669999999995
1984-05-29,5.2291669999999995
1984-05-30,5.1770830000000005
1984-05-31,5.1458330000000005
1984-06-01,5.1041669999999995
1984-06-04,5.0416669999999995
1984-06-05,5.0416669999999995
1984-06-06,5.0416669999999995
1984-06-07,5.0833330000000005
1984-06-08,5.1041669999999995
1984-06-11,5.1041669999999995
1984-06-12,5.1041669999999995
1984-06-13,5.1666669999999995
1984-06-14,5.1666669999999995
1984-06-15,5.1458330000000005
1984-06-18,5.125
1984-06-19,5.1458330000000005
1984-06-20,5.1145830000000005
1984-06-21,5.1041669999999995
1984-06-22,5.1041669999999995
1984-06-25,5.1354169999999995
1984-06-26,5.1145830000000005
1984-06-27,5.1041669999999995
1984-06-28,5.1145830000000005
1984-06-29,5.125
1984-07-02,5.1770830000000005
1984-07-03,5.1875
1984-07-05,5.1666669999999995
1984-07-06,5.1666669999999995
1984-07-09,5.2083330000000005
1984-07-10,5.2083330000000005
1984-07-11,5.1875
1984-07-12,5.2083330000000005
1984-07-13,5.1875
1984-07-16,5.1666669999999995
1984-07-17,5.1458330000000005
1984-07-18,5.1666669999999995
1984-07-19,5.1666669999999995
1984-07-20,5.1666669999999995
1984-07-23,5.2291669999999995
1984-07-24,5.3125
1984-07-25,5.3020830000000005
1984-07-26,5.3333330000000005
1984-07-27,5.3333330000000005
1984-07-30,5.2916669999999995
1984-07-31,5.3125
1984-08-01,5.3958330000000005
1984-08-02,5.4479169999999995
1984-08-03,5.5104169999999995
1984-08-06,5.5208330000000005
1984-08-07,5.6041669999999995
1984-08-08,5.6770830000000005
1984-08-09,5.7916669999999995
1984-08-10,5.875
1984-08-13,5.8333330000000005
1984-08-14,5.84375
1984-08-15,5.8020830000000005
1984-08-16,5.75
1984-08-17,5.6458330000000005
1984-08-20,5.6458330000000005
1984-08-21,5.6354169999999995
1984-08-22,5.6770830000000005
1984-08-23,5.71875
1984-08-24,5.6979169999999995
1984-08-27,5.6666669999999995
1984-08-28,5.6875
1984-08-29,5.7916669999999995
1984-08-30,5.75
1984-08-31,5.7604169999999995
1984-09-04,5.7604169999999995
1984-09-05,5.8125
1984-09-06,5.8541669999999995
1984-09-07,5.8854169999999995
1984-09-10,5.9166669999999995
1984-09-11,5.8958330000000005
1984-09-12,5.8333330000000005
1984-09-13,5.8541669999999995
1984-09-14,6.03125
1984-09-17,6.0520830000000005
1984-09-18,6.0625
1984-09-19,6.0833330000000005
1984-09-20,5.9583330000000005
1984-09-21,5.9791669999999995
1984-09-24,5.9895830000000005
1984-09-25,5.9895830000000005
1984-09-26,5.9583330000000005
1984-09-27,5.9375
1984-09-28,5.9375
1984-10-01,5.8541669999999995
1984-10-02,5.7291669999999995
1984-10-03,5.5833330000000005
1984-10-04,5.6666669999999995
1984-10-05,5.8125
1984-10-08,5.75
1984-10-09,5.75
1984-10-10,5.7708330000000005
1984-10-11,5.7916669999999995
1984-10-12,5.7291669999999995
1984-10-15,5.7604169999999995
1984-10-16,5.75
1984-10-17,5.78125
1984-10-18,5.8333330000000005
1984-10-19,5.8333330000000005
1984-10-22,5.8958330000000005
1984-10-23,5.9166669999999995
1984-10-24,5.9583330000000005
1984-10-25,6.0208330000000005
1984-10-26,6.0625
1984-10-29,6.1145830000000005
1984-10-30,6.0
1984-10-31,5.9583330000000005
1984-11-01,5.9583330000000005
1984-11-02,6.0416669999999995
1984-11-05,5.9583330000000005
1984-11-06,6.0208330000000005
1984-11-07,6.0520830000000005
1984-11-08,6.0520830000000005
1984-11-09,6.0833330000000005
1984-11-12,6.0833330000000005
1984-11-13,6.0625
1984-11-14,6.0625
1984-11-15,6.0
1984-11-16,5.9791669999999995
1984-11-19,5.9583330000000005
1984-11-20,5.9583330000000005
1984-11-21,5.9166669999999995
1984-11-23,5.9375
1984-11-26,5.9479169999999995
1984-11-27,6.0
1984-11-28,6.0
1984-11-29,6.0
1984-11-30,5.9375
1984-12-03,5.9583330000000005
1984-12-04,5.9895830000000005
1984-12-05,5.9791669999999995
1984-12-06,6.0208330000000005
1984-12-07,5.9791669999999995
1984-12-10,5.9895830000000005
1984-12-11,5.9583330000000005
1984-12-12,5.9583330000000005
1984-12-13,5.9375
1984-12-14,5.8645830000000005
1984-12-17,5.84375
1984-12-18,5.8854169999999995
1984-12-19,5.8333330000000005
1984-12-20,5.8333330000000005
1984-12-21,5.8229169999999995
1984-12-24,5.8229169999999995
1984-12-26,5.8333330000000005
1984-12-27,5.8125
1984-12-28,5.8333330000000005
1984-12-31,5.78125
1985-01-02,5.7291669999999995
1985-01-03,5.6458330000000005
1985-01-04,5.6458330000000005
1985-01-07,5.625
1985-01-08,5.6666669999999995
1985-01-09,5.6041669999999995
1985-01-10,5.625
1985-01-11,5.5833330000000005
1985-01-14,5.5833330000000005
1985-01-15,5.6666669999999995
1985-01-16,5.75
1985-01-17,5.8229169999999995
1985-01-18,5.7604169999999995
1985-01-21,5.8333330000000005
1985-01-22,5.84375
1985-01-23,5.875
1985-01-24,5.9895830000000005
1985-01-25,6.0625
1985-01-28,6.1458330000000005
1985-01-29,6.2083330000000005
1985-01-30,6.2083330000000005
1985-01-31,6.1875
1985-02-01,6.2083330000000005
1985-02-04,6.2083330000000005
1985-02-05,6.1875
1985-02-06,6.2291669999999995
1985-02-07,6.2708330000000005
1985-02-08,6.2291669999999995
1985-02-11,6.1875
1985-02-12,6.1979169999999995
1985-02-13,6.25
1985-02-14,6.2291669999999995
1985-02-15,6.2083330000000005
1985-02-19,6.25
1985-02-20,6.3854169999999995
1985-02-21,6.3958330000000005
1985-02-22,6.3958330000000005
1985-02-25,6.3645830000000005
1985-02-26,6.4166669999999995
1985-02-27,6.4270830000000005
1985-02-28,6.4270830000000005
1985-03-01,6.4479169999999995
1985-03-04,6.4791669999999995
1985-03-05,6.4791669999999995
1985-03-06,6.4479169999999995
1985-03-07,6.4375
1985-03-08,6.4583330000000005
1985-03-11,6.4479169999999995
1985-03-12,6.4270830000000005
1985-03-13,6.3854169999999995
1985-03-14,6.40625
1985-03-15,6.3541669999999995
1985-03-18,6.2604169999999995
1985-03-19,6.3125
1985-03-20,6.2916669999999995
1985-03-21,6.40625
1985-03-22,6.4375
1985-03-25,6.40625
1985-03-26,6.4583330000000005
1985-03-27,6.4375
1985-03-28,6.4583330000000005
1985-03-29,6.4166669999999995
1985-04-01,6.4166669999999995
1985-04-02,6.3958330000000005
1985-04-03,6.3541669999999995
1985-04-04,6.3333330000000005
1985-04-08,6.375
1985-04-09,6.2604169999999995
1985-04-10,6.3125
1985-04-11,6.3020830000000005
1985-04-12,6.2916669999999995
1985-04-15,6.2291669999999995
1985-04-16,6.2291669999999995
1985-04-17,6.1979169999999995
1985-04-18,6.1979169999999995
1985-04-19,6.25
1985-04-22,6.2083330000000005
1985-04-23,6.1666669999999995
1985-04-24,6.1354169999999995
1985-04-25,6.1979169999999995
1985-04-26,6.1666669999999995
1985-04-29,6.15625
1985-04-30,6.1875
1985-05-01,6.1875
1985-05-02,6.1145830000000005
1985-05-03,6.1041669999999995
1985-05-06,6.1041669999999995
1985-05-07,6.0625
1985-05-08,6.0416669999999995
1985-05-09,6.0208330000000005
1985-05-10,5.9791669999999995
1985-05-13,5.9583330000000005
1985-05-14,5.875
1985-05-15,5.8854169999999995
1985-05-16,5.9270830000000005
1985-05-17,5.9583330000000005
1985-05-20,5.9791669999999995
1985-05-21,6.0
1985-05-22,6.0
1985-05-23,6.03125
1985-05-24,6.0625
1985-05-28,6.1458330000000005
1985-05-29,6.1458330000000005
1985-05-30,6.15625
1985-05-31,6.1666669999999995
1985-06-03,6.1666669999999995
1985-06-04,6.1458330000000005
1985-06-05,6.1875
1985-06-06,6.2708330000000005
1985-06-07,6.375
1985-06-10,6.4166669999999995
1985-06-11,6.375
1985-06-12,6.4166669999999995
1985-06-13,6.4166669999999995
1985-06-14,6.4479169999999995
1985-06-17,6.4895830000000005
1985-06-18,6.4895830000000005
1985-06-19,6.4166669999999995
1985-06-20,6.4166669999999995
1985-06-21,6.4479169999999995
1985-06-24,6.4479169999999995
1985-06-25,6.5
1985-06-26,6.4583330000000005
1985-06-27,6.4583330000000005
1985-06-28,6.5104169999999995
1985-07-01,6.4791669999999995
1985-07-02,6.5
1985-07-03,6.4375
1985-07-05,6.4791669999999995
1985-07-08,6.4791669999999995
1985-07-09,6.4583330000000005
1985-07-10,6.4791669999999995
1985-07-11,6.53125
1985-07-12,6.5833330000000005
1985-07-15,6.6979169999999995
1985-07-16,6.8958330000000005
1985-07-17,6.8541669999999995
1985-07-18,6.9166669999999995
1985-07-19,6.96875
1985-07-22,6.7708330000000005
1985-07-23,6.84375
1985-07-24,6.8125
1985-07-25,6.84375
1985-07-26,6.875
1985-07-29,6.8958330000000005
1985-07-30,6.875
1985-07-31,6.90625
1985-08-01,6.96875
1985-08-02,6.9270830000000005
1985-08-05,6.9270830000000005
1985-08-06,6.9166669999999995
1985-08-07,6.8333330000000005
1985-08-08,6.8854169999999995
1985-08-09,6.8645830000000005
1985-08-12,6.875
1985-08-13,6.875
1985-08-14,6.96875
1985-08-15,7.0625
1985-08-16,7.0
1985-08-19,6.96875
1985-08-20,7.0208330000000005
1985-08-21,6.9583330000000005
1985-08-22,6.9895830000000005
1985-08-23,6.9479169999999995
1985-08-26,6.90625
1985-08-27,6.90625
1985-08-28,6.9479169999999995
1985-08-29,6.9479169999999995
1985-08-30,7.0
1985-09-03,6.8958330000000005
1985-09-04,6.875
1985-09-05,6.8645830000000005
1985-09-06,6.8125
1985-09-09,6.8229169999999995
1985-09-10,6.8020830000000005
1985-09-11,6.6979169999999995
1985-09-12,6.625
1985-09-13,6.6666669999999995
1985-09-16,6.6666669999999995
1985-09-17,6.6666669999999995
1985-09-18,6.6666669999999995
1985-09-19,6.75
1985-09-20,6.75
1985-09-23,6.78125
1985-09-24,6.8333330000000005
1985-09-25,6.8125
1985-09-26,6.8125
1985-09-30,6.7916669999999995
1985-10-01,6.8229169999999995
1985-10-02,6.84375
1985-10-03,6.8333330000000005
1985-10-04,6.9166669999999995
1985-10-07,6.875
1985-10-08,6.875
1985-10-09,6.875
1985-10-10,6.9270830000000005
1985-10-11,6.9583330000000005
1985-10-14,6.9375
1985-10-15,6.90625
1985-10-16,6.9375
1985-10-17,6.9583330000000005
1985-10-18,7.0208330000000005
1985-10-21,7.0416669999999995
1985-10-22,7.0625
1985-10-23,7.0833330000000005
1985-10-24,7.0833330000000005
1985-10-25,7.0625
1985-10-28,7.0625
1985-10-29,7.0416669999999995
1985-10-30,7.0625
1985-10-31,7.0625
1985-11-01,7.0416669999999995
1985-11-04,7.0104169999999995
1985-11-05,7.0104169999999995
1985-11-06,7.0416669999999995
1985-11-07,7.0520830000000005
1985-11-08,7.0520830000000005
1985-11-11,7.125
1985-11-12,7.2083330000000005
1985-11-13,7.2395830000000005
1985-11-14,7.2395830000000005
1985-11-15,7.2604169999999995
1985-11-18,7.2395830000000005
1985-11-19,7.21875
1985-11-20,7.1770830000000005
1985-11-21,7.2604169999999995
1985-11-22,7.2916669999999995
1985-11-25,7.2291669999999995
1985-11-26,7.1666669999999995
1985-11-27,7.1666669999999995
1985-11-29,7.1458330000000005
1985-12-02,7.1979169999999995
1985-12-03,7.2916669999999995
1985-12-04,7.375
1985-12-05,7.40625
1985-12-06,7.4375
1985-12-09,7.4895830000000005
1985-12-10,7.5104169999999995
1985-12-11,7.5208330000000005
1985-12-12,7.5
1985-12-13,7.5208330000000005
1985-12-16,7.5208330000000005
1985-12-17,7.5208330000000005
1985-12-18,7.5
1985-12-19,7.4583330000000005
1985-12-20,7.5416669999999995
1985-12-23,7.5208330000000005
1985-12-24,7.4583330000000005
1985-12-26,7.4583330000000005
1985-12-27,7.4895830000000005
1985-12-30,7.4895830000000005
1985-12-31,7.5833330000000005
1986-01-02,7.5
1986-01-03,7.5833330000000005
1986-01-06,7.5416669999999995
1986-01-07,7.5625
1986-01-08,7.5729169999999995
1986-01-09,7.4270830000000005
1986-01-10,7.4166669999999995
1986-01-13,7.4166669999999995
1986-01-14,7.4166669999999995
1986-01-15,7.4166669999999995
1986-01-16,7.4166669999999995
1986-01-17,7.4166669999999995
1986-01-20,7.4270830000000005
1986-01-21,7.40625
1986-01-22,7.4166669999999995
1986-01-23,7.3854169999999995
1986-01-24,7.375
1986-01-27,7.3645830000000005
1986-01-28,7.3854169999999995
1986-01-29,7.375
1986-01-30,7.3854169999999995
1986-01-31,7.5104169999999995
1986-02-03,7.5
1986-02-04,7.4375
1986-02-05,7.4895830000000005
1986-02-06,7.6041669999999995
1986-02-07,7.5833330000000005
1986-02-10,7.5625
1986-02-11,7.6458330000000005
1986-02-12,7.7083330000000005
1986-02-13,7.7291669999999995
1986-02-14,8.0
1986-02-18,8.416667
1986-02-19,8.541667
1986-02-20,8.5
1986-02-21,8.708333
1986-02-24,8.520833
1986-02-25,8.604167
1986-02-26,8.520833
1986-02-27,8.625
1986-02-28,8.729167
1986-03-03,8.8125
1986-03-04,8.8125
1986-03-05,8.833333
1986-03-06,8.84375
1986-03-07,8.84375
1986-03-10,8.8125
1986-03-11,8.958333
1986-03-12,8.958333
1986-03-13,8.895833
1986-03-14,8.875
1986-03-17,8.822917
1986-03-18,8.802083
1986-03-19,8.8125
1986-03-20,8.666667
1986-03-21,8.666667
1986-03-24,8.625
1986-03-25,8.5
1986-03-26,8.5
1986-03-27,8.5
1986-03-31,8.5
1986-04-01,8.572917
1986-04-02,8.583333
1986-04-03,8.614583
1986-04-04,8.625
1986-04-07,8.625
1986-04-08,8.677083
1986-04-09,8.75
1986-04-10,8.791667
1986-04-11,8.833333
1986-04-14,8.822917
1986-04-15,8.854167
1986-04-16,9.0
1986-04-17,9.052083
1986-04-18,9.083333
1986-04-21,9.052083
1986-04-22,9.020833
1986-04-23,8.989583
1986-04-24,8.979167
1986-04-25,8.958333
1986-04-28,8.958333
1986-04-29,8.958333
1986-04-30,8.958333
1986-05-01,8.979167
1986-05-02,9.020833
1986-05-05,9.010417
1986-05-06,9.0
1986-05-07,9.0
1986-05-08,8.875
1986-05-09,8.875
1986-05-12,8.854167
1986-05-13,8.666667
1986-05-14,8.75
1986-05-15,8.770833
1986-05-16,8.791667
1986-05-19,8.625
1986-05-20,8.645833
1986-05-21,8.666667
1986-05-22,8.708333
1986-05-23,8.708333
1986-05-27,8.791667
1986-05-28,8.833333
1986-05-29,8.8125
1986-05-30,8.833333
1986-06-02,8.854167
1986-06-03,8.947917
1986-06-04,8.916667
1986-06-05,9.0
1986-06-06,8.9375
1986-06-09,8.895833
1986-06-10,8.895833
1986-06-11,8.9375
1986-06-12,8.979167
1986-06-13,8.916667
1986-06-16,8.916667
1986-06-17,8.916667
1986-06-18,8.958333
1986-06-19,8.979167
1986-06-20,8.958333
1986-06-23,8.916667
1986-06-24,8.895833
1986-06-25,8.84375
1986-06-26,8.885417
1986-06-27,8.885417
1986-06-30,8.90625
1986-07-01,8.895833
1986-07-02,9.0
1986-07-03,9.03125
1986-07-07,9.010417
1986-07-08,8.9375
1986-07-09,8.895833
1986-07-10,8.875
1986-07-11,8.833333
1986-07-14,8.770833
1986-07-15,8.6875
1986-07-16,8.625
1986-07-17,8.541667
1986-07-18,8.5
1986-07-21,8.458333
1986-07-22,8.5
1986-07-23,8.5
1986-07-24,8.5
1986-07-25,8.583333
1986-07-28,8.5
1986-07-29,8.458333
1986-07-30,8.458333
1986-07-31,8.5
1986-08-01,8.458333
1986-08-04,8.541667
1986-08-05,8.552083
1986-08-06,8.614583
1986-08-07,8.625
1986-08-08,8.697917
1986-08-11,8.677083
1986-08-12,8.729167
1986-08-13,8.791667
1986-08-14,8.895833
1986-08-15,8.895833
1986-08-18,8.916667
1986-08-19,8.947917
1986-08-20,9.0
1986-08-21,8.927083
1986-08-22,8.947917
1986-08-25,8.958333
1986-08-26,9.09375
1986-08-27,9.15625
1986-08-28,9.166667
1986-08-29,9.166667
1986-09-02,9.166667
1986-09-03,9.1875
1986-09-04,9.34375
1986-09-05,9.354167
1986-09-08,9.354167
1986-09-09,9.354167
1986-09-10,9.479167
1986-09-11,9.458333
1986-09-12,9.375
1986-09-15,9.364583
1986-09-16,9.364583
1986-09-17,9.364583
1986-09-18,9.395833
1986-09-19,9.395833
1986-09-22,9.395833
1986-09-23,9.479167
1986-09-24,9.5625
1986-09-25,9.510417
1986-09-26,9.458333
1986-09-29,9.333333
1986-09-30,9.25
1986-10-01,9.3125
1986-10-02,9.25
1986-10-03,9.28125
1986-10-06,9.3125
1986-10-07,9.364583
1986-10-08,9.416667
1986-10-09,9.416667
1986-10-10,9.583333
1986-10-13,9.625
1986-10-14,9.666667
1986-10-15,9.708333
1986-10-16,9.625
1986-10-17,9.583333
1986-10-20,9.625
1986-10-21,9.583333
1986-10-22,9.666667
1986-10-23,9.333333
1986-10-24,9.416667
1986-10-27,9.583333
1986-10-28,9.5
1986-10-29,9.5
1986-10-30,9.5
1986-10-31,10.25
1986-11-03,10.270833
1986-11-04,10.145833
1986-11-05,10.145833
1986-11-06,10.15625
1986-11-07,10.239583
1986-11-10,10.333333
1986-11-11,10.333333
1986-11-12,10.25
1986-11-13,10.166667
1986-11-14,10.0625
1986-11-17,10.03125
1986-11-18,10.020833
1986-11-19,10.0
1986-11-20,10.15625
1986-11-21,10.15625
1986-11-24,10.125
1986-11-25,10.125
1986-11-26,10.083333
1986-11-28,10.145833
1986-12-01,10.0625
1986-12-02,10.072917
1986-12-03,10.1875
1986-12-04,10.208333
1986-12-05,10.333333
1986-12-08,10.25
1986-12-09,10.197917
1986-12-10,10.1875
1986-12-11,10.25
1986-12-12,10.25
1986-12-15,10.25
1986-12-16,10.291667
1986-12-17,10.3125
1986-12-18,10.333333
1986-12-19,10.416667
1986-12-22,10.416667
1986-12-23,10.395833
1986-12-24,10.458333
1986-12-26,10.416667
1986-12-29,10.40625
1986-12-30,10.395833
1986-12-31,10.375
1987-01-02,10.458333
1987-01-05,10.833333
1987-01-06,11.041667
1987-01-07,11.208333
1987-01-08,11.229167
1987-01-09,11.270833
1987-01-12,11.166667
1987-01-13,11.208333
1987-01-14,11.416667
1987-01-15,11.541667
1987-01-16,11.625
1987-01-19,11.666667
1987-01-20,11.583333
1987-01-21,11.666667
1987-01-22,11.760417
1987-01-23,12.0
1987-01-26,11.770833
1987-01-27,11.916667
1987-01-28,11.75
1987-01-29,11.666667
1987-01-30,11.416667
1987-02-02,11.25
1987-02-03,11.083333
1987-02-04,11.125
1987-02-05,11.270833
1987-02-06,11.291667
1987-02-09,11.041667
1987-02-10,11.0
1987-02-11,10.958333
1987-02-12,11.0
1987-02-13,11.166667
1987-02-17,11.333333
1987-02-18,11.510417
1987-02-19,11.583333
1987-02-20,11.583333
1987-02-23,11.583333
1987-02-24,11.583333
1987-02-25,11.666667
1987-02-26,11.59375
1987-02-27,11.625
1987-03-02,11.666667
1987-03-03,11.666667
1987-03-04,11.583333
1987-03-05,11.5
1987-03-06,11.604167
1987-03-09,11.5
1987-03-10,11.458333
1987-03-11,11.416667
1987-03-12,11.479167
1987-03-13,11.541667
1987-03-16,11.520833
1987-03-17,11.583333
1987-03-18,11.572917
1987-03-19,11.5
1987-03-20,11.583333
1987-03-23,11.625
1987-03-24,11.59375
1987-03-25,11.666667
1987-03-26,11.666667
1987-03-27,11.5
