Date,VC
2015-04-29,102.480003
2015-04-30,101.400002
2015-05-01,102.260002
2015-05-04,102.510002
2015-05-05,102.309998
2015-05-06,101.980003
2015-05-07,105.860001
2015-05-08,105.849998
2015-05-11,105.629997
2015-05-12,106.699997
2015-05-13,106.400002
2015-05-14,106.639999
2015-05-15,108.139999
2015-05-18,109.029999
2015-05-19,108.699997
2015-05-20,109.269997
2015-05-21,109.66999799999999
2015-05-22,109.57
2015-05-26,108.68
2015-05-27,109.949997
2015-05-28,110.129997
2015-05-29,109.519997
2015-06-01,108.43
2015-06-02,105.449997
2015-06-03,107.019997
2015-06-04,106.349998
2015-06-05,105.639999
2015-06-08,105.959999
2015-06-09,109.970001
2015-06-10,108.440002
2015-06-11,108.559998
2015-06-12,108.849998
2015-06-15,107.75
2015-06-16,108.290001
2015-06-17,108.510002
2015-06-18,108.650002
2015-06-19,108.199997
2015-06-22,108.449997
2015-06-23,108.110001
2015-06-24,107.559998
2015-06-25,106.730003
2015-06-26,106.339996
2015-06-29,104.019997
2015-06-30,104.980003
2015-07-01,105.489998
2015-07-02,106.529999
2015-07-06,105.489998
2015-07-07,105.620003
2015-07-08,100.589996
2015-07-09,99.839996
2015-07-10,100.650002
2015-07-13,101.379997
2015-07-14,100.650002
2015-07-15,99.93
2015-07-16,97.839996
2015-07-17,98.300003
2015-07-20,97.889999
2015-07-21,97.440002
2015-07-22,96.75
2015-07-23,96.839996
2015-07-24,96.010002
2015-07-27,95.470001
2015-07-28,97.599998
2015-07-29,98.68
2015-07-30,99.269997
2015-07-31,99.529999
2015-08-03,98.970001
2015-08-04,98.41999799999999
2015-08-05,101.010002
2015-08-06,101.110001
2015-08-07,101.309998
2015-08-10,102.5
2015-08-11,102.43
2015-08-12,102.190002
2015-08-13,102.43
2015-08-14,102.68
2015-08-17,103.589996
2015-08-18,103.339996
2015-08-19,102.779999
2015-08-20,100.949997
2015-08-21,99.25
2015-08-24,96.559998
2015-08-25,96.43
2015-08-26,99.019997
2015-08-27,100.010002
2015-08-28,100.489998
2015-08-31,99.660004
2015-09-01,99.019997
2015-09-02,99.360001
2015-09-03,100.300003
2015-09-04,100.68
2015-09-08,102.150002
2015-09-09,101.690002
2015-09-10,102.0
2015-09-11,102.389999
2015-09-14,101.650002
2015-09-15,101.699997
2015-09-16,103.510002
2015-09-17,103.75
2015-09-18,102.510002
2015-09-21,103.239998
2015-09-22,101.870003
2015-09-23,101.459999
2015-09-24,101.639999
2015-09-25,100.760002
2015-09-28,99.459999
2015-09-29,99.41999799999999
2015-09-30,101.239998
2015-10-01,102.199997
2015-10-02,102.639999
2015-10-05,103.849998
2015-10-06,103.650002
2015-10-07,104.43
2015-10-08,106.18
2015-10-09,106.480003
2015-10-12,106.93
2015-10-13,106.540001
2015-10-14,106.68
2015-10-15,107.349998
2015-10-16,107.5
2015-10-19,107.5
2015-10-20,107.699997
2015-10-21,107.349998
2015-10-22,107.349998
2015-10-23,108.290001
2015-10-26,108.910004
2015-10-27,107.709999
2015-10-28,108.510002
2015-10-29,107.550003
2015-10-30,109.07
2015-11-02,109.860001
2015-11-03,109.860001
2015-11-04,109.25
2015-11-05,113.839996
2015-11-06,115.849998
2015-11-09,116.949997
2015-11-10,115.949997
2015-11-11,116.730003
2015-11-12,117.099998
2015-11-13,115.120003
2015-11-16,116.010002
2015-11-17,115.900002
2015-11-18,118.949997
2015-11-19,120.389999
2015-11-20,118.660004
2015-11-23,119.269997
2015-11-24,118.93
2015-11-25,119.160004
2015-11-27,119.43
2015-11-30,119.910004
2015-12-01,120.589996
2015-12-02,120.43
2015-12-03,119.83000200000001
2015-12-04,120.720001
2015-12-07,119.699997
2015-12-08,119.150002
2015-12-09,118.82
2015-12-10,118.449997
2015-12-11,116.41999799999999
2015-12-14,116.120003
2015-12-15,116.220001
2015-12-16,116.540001
2015-12-17,115.150002
2015-12-18,115.0
2015-12-21,113.739998
2015-12-22,113.940002
2015-12-23,115.480003
2015-12-24,115.120003
2015-12-28,114.779999
2015-12-29,116.400002
2015-12-30,116.199997
2015-12-31,114.5
2016-01-04,114.08000200000001
2016-01-05,112.540001
2016-01-06,111.690002
2016-01-07,108.040001
2016-01-08,104.75
2016-01-11,104.860001
2016-01-12,106.57
2016-01-13,100.93
2016-01-14,103.16999799999999
2016-01-15,101.150002
2016-01-19,102.699997
2016-01-20,102.43
2016-01-21,102.639999
2016-01-22,103.150002
2016-01-25,62.119999
2016-01-26,65.879997
2016-01-27,65.599998
2016-01-28,65.66999799999999
2016-01-29,66.879997
2016-02-01,69.300003
2016-02-02,67.879997
2016-02-03,65.489998
2016-02-04,64.57
2016-02-05,62.150002
2016-02-08,60.5
2016-02-09,60.450001
2016-02-10,61.490002000000004
2016-02-11,60.84
2016-02-12,62.900002
2016-02-16,64.639999
2016-02-17,67.459999
2016-02-18,67.260002
2016-02-19,66.300003
2016-02-22,68.269997
2016-02-23,68.25
2016-02-24,69.010002
2016-02-25,70.57
2016-02-26,71.629997
2016-02-29,69.91999799999999
2016-03-01,72.300003
2016-03-02,71.459999
2016-03-03,72.839996
2016-03-04,72.900002
2016-03-07,72.239998
2016-03-08,70.809998
2016-03-09,74.32
2016-03-10,74.550003
2016-03-11,76.639999
2016-03-14,75.760002
2016-03-15,76.449997
2016-03-16,78.120003
2016-03-17,78.16999799999999
2016-03-18,78.470001
2016-03-21,78.599998
2016-03-22,79.059998
2016-03-23,79.360001
2016-03-24,79.790001
2016-03-28,78.75
2016-03-29,80.190002
2016-03-30,80.449997
2016-03-31,79.589996
2016-04-01,77.629997
2016-04-04,75.959999
2016-04-05,76.510002
2016-04-06,76.980003
2016-04-07,76.129997
2016-04-08,76.540001
2016-04-11,76.860001
2016-04-12,77.010002
2016-04-13,79.199997
2016-04-14,79.230003
2016-04-15,78.800003
2016-04-18,79.040001
2016-04-19,79.440002
2016-04-20,80.550003
2016-04-21,79.510002
2016-04-22,79.860001
2016-04-25,79.66999799999999
2016-04-26,80.760002
2016-04-27,79.949997
2016-04-28,79.550003
2016-04-29,79.66999799999999
2016-05-02,80.5
2016-05-03,76.730003
2016-05-04,75.41999799999999
2016-05-05,74.410004
2016-05-06,74.58000200000001
2016-05-09,74.129997
2016-05-10,74.639999
2016-05-11,74.059998
2016-05-12,74.110001
2016-05-13,73.230003
2016-05-16,73.699997
2016-05-17,72.41999799999999
2016-05-18,72.16999799999999
2016-05-19,70.82
2016-05-20,71.589996
2016-05-23,71.589996
2016-05-24,72.949997
2016-05-25,73.690002
2016-05-26,73.540001
2016-05-27,74.16999799999999
2016-05-31,74.980003
2016-06-01,74.040001
2016-06-02,74.540001
2016-06-03,73.470001
2016-06-06,73.889999
2016-06-07,74.480003
2016-06-08,75.059998
2016-06-09,74.529999
2016-06-10,73.620003
2016-06-13,72.489998
2016-06-14,72.279999
2016-06-15,72.389999
2016-06-16,72.480003
2016-06-17,73.370003
2016-06-20,73.389999
2016-06-21,72.790001
2016-06-22,72.629997
2016-06-23,72.91999799999999
2016-06-24,68.389999
2016-06-27,64.550003
2016-06-28,66.260002
2016-06-29,66.650002
2016-06-30,65.809998
2016-07-01,66.110001
2016-07-05,63.759997999999996
2016-07-06,63.630001
2016-07-07,64.639999
2016-07-08,65.839996
2016-07-11,66.230003
2016-07-12,67.059998
2016-07-13,66.980003
2016-07-14,67.410004
2016-07-15,67.339996
2016-07-18,67.699997
2016-07-19,67.620003
2016-07-20,68.139999
2016-07-21,67.949997
2016-07-22,67.989998
2016-07-25,68.08000200000001
2016-07-26,70.18
2016-07-27,69.120003
2016-07-28,69.309998
2016-07-29,70.089996
2016-08-01,69.589996
2016-08-02,68.150002
2016-08-03,69.760002
2016-08-04,70.599998
2016-08-05,70.949997
2016-08-08,70.720001
2016-08-09,70.389999
2016-08-10,70.75
2016-08-11,71.089996
2016-08-12,70.58000200000001
2016-08-15,71.0
2016-08-16,70.610001
2016-08-17,70.690002
2016-08-18,70.470001
2016-08-19,70.58000200000001
2016-08-22,70.550003
2016-08-23,71.629997
2016-08-24,71.389999
2016-08-25,71.120003
2016-08-26,71.059998
2016-08-29,71.33000200000001
2016-08-30,70.779999
2016-08-31,70.699997
2016-09-01,71.279999
2016-09-02,72.059998
2016-09-06,72.099998
2016-09-07,72.260002
2016-09-08,72.550003
2016-09-09,70.410004
2016-09-12,71.339996
2016-09-13,70.519997
2016-09-14,70.639999
2016-09-15,72.519997
2016-09-16,71.800003
2016-09-19,72.400002
2016-09-20,71.459999
2016-09-21,71.760002
2016-09-22,72.610001
2016-09-23,72.199997
2016-09-26,71.379997
2016-09-27,71.440002
2016-09-28,71.690002
2016-09-29,70.809998
2016-09-30,71.660004
2016-10-03,71.449997
2016-10-04,70.440002
2016-10-05,71.139999
2016-10-06,70.220001
2016-10-07,70.41999799999999
2016-10-10,70.720001
2016-10-11,69.370003
2016-10-12,69.5
2016-10-13,68.449997
2016-10-14,69.050003
2016-10-17,68.839996
2016-10-18,65.730003
2016-10-19,66.849998
2016-10-20,67.519997
2016-10-21,67.779999
2016-10-24,69.07
2016-10-25,67.0
2016-10-26,68.029999
2016-10-27,68.949997
2016-10-28,69.800003
2016-10-31,70.610001
2016-11-01,69.800003
2016-11-02,69.08000200000001
2016-11-03,68.370003
2016-11-04,68.739998
2016-11-07,70.559998
2016-11-08,70.300003
2016-11-09,68.41999799999999
2016-11-10,69.190002
2016-11-11,69.639999
2016-11-14,76.360001
2016-11-15,77.010002
2016-11-16,78.599998
2016-11-17,80.739998
2016-11-18,79.449997
2016-11-21,79.470001
2016-11-22,79.040001
2016-11-23,79.07
2016-11-25,79.120003
2016-11-28,78.019997
2016-11-29,78.279999
2016-11-30,78.66999799999999
2016-12-01,79.550003
2016-12-02,79.809998
2016-12-05,79.860001
2016-12-06,79.959999
2016-12-07,84.08000200000001
2016-12-08,84.209999
2016-12-09,83.900002
2016-12-12,83.949997
2016-12-13,83.75
2016-12-14,82.300003
2016-12-15,82.449997
2016-12-16,82.190002
2016-12-19,81.790001
2016-12-20,82.879997
2016-12-21,82.139999
2016-12-22,79.889999
2016-12-23,80.860001
2016-12-27,80.809998
2016-12-28,80.33000200000001
2016-12-29,80.099998
2016-12-30,80.339996
2017-01-03,80.940002
2017-01-04,84.07
2017-01-05,83.910004
2017-01-06,83.400002
2017-01-09,81.68
2017-01-10,86.529999
2017-01-11,89.059998
2017-01-12,87.190002
2017-01-13,87.690002
2017-01-17,87.66999799999999
2017-01-18,88.269997
2017-01-19,90.110001
2017-01-20,91.889999
2017-01-23,90.639999
2017-01-24,91.41999799999999
2017-01-25,91.949997
2017-01-26,90.610001
2017-01-27,88.75
2017-01-30,88.199997
2017-01-31,89.57
2017-02-01,90.860001
2017-02-02,90.910004
2017-02-03,89.690002
2017-02-06,89.489998
2017-02-07,89.120003
2017-02-08,90.470001
2017-02-09,91.540001
2017-02-10,91.239998
2017-02-13,91.550003
2017-02-14,91.879997
2017-02-15,91.25
2017-02-16,91.07
2017-02-17,91.489998
2017-02-21,93.629997
2017-02-22,94.480003
2017-02-23,92.93
2017-02-24,94.160004
2017-02-27,94.739998
2017-02-28,92.66999799999999
2017-03-01,95.110001
2017-03-02,95.029999
2017-03-03,94.75
2017-03-06,93.980003
2017-03-07,92.309998
2017-03-08,93.839996
2017-03-09,92.730003
2017-03-10,93.550003
2017-03-13,98.260002
2017-03-14,99.029999
2017-03-15,101.120003
2017-03-16,100.459999
2017-03-17,99.519997
2017-03-20,99.800003
2017-03-21,95.66999799999999
2017-03-22,95.599998
2017-03-23,95.290001
2017-03-24,95.709999
2017-03-27,95.589996
2017-03-28,97.400002
2017-03-29,97.610001
2017-03-30,98.139999
2017-03-31,97.949997
2017-04-03,96.83000200000001
2017-04-04,95.120003
2017-04-05,94.769997
2017-04-06,95.08000200000001
2017-04-07,95.029999
2017-04-10,95.220001
2017-04-11,95.68
2017-04-12,94.589996
2017-04-13,94.410004
2017-04-17,95.129997
2017-04-18,94.25
2017-04-19,95.440002
2017-04-20,97.110001
2017-04-21,97.019997
2017-04-24,97.870003
2017-04-25,98.08000200000001
2017-04-26,98.480003
2017-04-27,102.980003
2017-04-28,102.949997
2017-05-01,102.849998
2017-05-02,100.410004
2017-05-03,101.370003
2017-05-04,101.050003
2017-05-05,100.970001
2017-05-08,101.18
2017-05-09,102.230003
2017-05-10,101.75
2017-05-11,101.760002
2017-05-12,103.58000200000001
2017-05-15,102.809998
2017-05-16,102.529999
2017-05-17,98.230003
2017-05-18,99.900002
2017-05-19,99.959999
2017-05-22,100.07
2017-05-23,98.989998
2017-05-24,100.019997
2017-05-25,99.699997
2017-05-26,100.260002
2017-05-30,99.370003
2017-05-31,100.290001
2017-06-01,101.449997
2017-06-02,102.040001
2017-06-05,101.989998
2017-06-06,102.300003
2017-06-07,102.690002
2017-06-08,100.849998
2017-06-09,100.940002
2017-06-12,99.989998
2017-06-13,99.220001
2017-06-14,98.25
2017-06-15,95.160004
2017-06-16,92.370003
2017-06-19,93.260002
2017-06-20,92.449997
2017-06-21,94.199997
2017-06-22,94.860001
2017-06-23,95.910004
2017-06-26,98.540001
2017-06-27,98.91999799999999
2017-06-28,100.980003
2017-06-29,101.400002
2017-06-30,102.059998
2017-07-03,101.300003
2017-07-05,103.970001
2017-07-06,101.269997
2017-07-07,102.889999
2017-07-10,104.610001
2017-07-11,104.239998
2017-07-12,105.199997
2017-07-13,105.33000200000001
2017-07-14,105.300003
2017-07-17,106.300003
2017-07-18,107.660004
2017-07-19,109.25
2017-07-20,110.550003
2017-07-21,107.800003
2017-07-24,108.099998
2017-07-25,109.589996
2017-07-26,109.970001
2017-07-27,111.529999
2017-07-28,111.440002
2017-07-31,111.540001
2017-08-01,111.370003
2017-08-02,109.519997
2017-08-03,108.699997
2017-08-04,111.400002
2017-08-07,112.889999
2017-08-08,115.709999
2017-08-09,115.120003
2017-08-10,113.370003
2017-08-11,113.82
2017-08-14,114.410004
2017-08-15,114.449997
2017-08-16,114.519997
2017-08-17,112.650002
2017-08-18,113.389999
2017-08-21,113.93
2017-08-22,113.839996
2017-08-23,113.480003
2017-08-24,113.279999
2017-08-25,112.099998
2017-08-28,112.379997
2017-08-29,113.980003
2017-08-30,114.589996
2017-08-31,115.440002
2017-09-01,115.83000200000001
2017-09-05,113.82
2017-09-06,113.599998
2017-09-07,113.83000200000001
2017-09-08,114.959999
2017-09-11,115.93
2017-09-12,119.360001
2017-09-13,119.019997
2017-09-14,119.099998
2017-09-15,119.699997
2017-09-18,121.290001
2017-09-19,121.43
2017-09-20,122.040001
2017-09-21,123.559998
2017-09-22,125.459999
2017-09-25,124.190002
2017-09-26,124.68
2017-09-27,124.0
2017-09-28,123.68
2017-09-29,123.769997
2017-10-02,126.730003
2017-10-03,126.800003
2017-10-04,127.779999
2017-10-05,127.199997
2017-10-06,125.730003
2017-10-09,125.099998
2017-10-10,124.290001
2017-10-11,124.510002
2017-10-12,123.660004
2017-10-13,123.889999
2017-10-16,124.470001
2017-10-17,123.620003
2017-10-18,123.860001
2017-10-19,123.010002
2017-10-20,123.879997
2017-10-23,122.559998
2017-10-24,124.029999
2017-10-25,121.989998
2017-10-26,126.57
2017-10-27,126.190002
2017-10-30,124.480003
2017-10-31,126.040001
2017-11-01,125.879997
2017-11-02,126.769997
2017-11-03,125.620003
2017-11-06,125.75
2017-11-07,125.599998
2017-11-08,126.139999
2017-11-09,125.599998
2017-11-10,126.959999
2017-11-13,127.300003
2017-11-14,127.230003
2017-11-15,127.190002
2017-11-16,128.03999299999998
2017-11-17,129.169998
2017-11-20,131.25
2017-11-21,131.25
2017-11-22,130.639999
2017-11-24,130.449997
2017-11-27,130.100006
2017-11-28,132.419998
2017-11-29,129.830002
2017-11-30,131.690002
2017-12-01,130.880005
2017-12-04,127.730003
2017-12-05,128.270004
2017-12-06,126.690002
2017-12-07,128.199997
2017-12-08,128.679993
2017-12-11,127.980003
2017-12-12,127.040001
2017-12-13,125.529999
2017-12-14,123.550003
2017-12-15,124.900002
2017-12-18,127.290001
2017-12-19,128.369995
2017-12-20,129.639999
2017-12-21,127.610001
2017-12-22,125.389999
2017-12-26,125.010002
2017-12-27,125.839996
2017-12-28,127.839996
2017-12-29,125.139999
2018-01-02,125.559998
2018-01-03,127.68
2018-01-04,133.240005
2018-01-05,136.740005
2018-01-08,135.899994
2018-01-09,138.699997
2018-01-10,136.0
2018-01-11,138.080002
2018-01-12,138.029999
2018-01-16,131.5
2018-01-17,136.119995
2018-01-18,132.389999
2018-01-19,131.850006
2018-01-22,129.399994
2018-01-23,127.720001
2018-01-24,132.0
2018-01-25,131.229996
2018-01-26,135.279999
2018-01-29,133.110001
2018-01-30,131.33999599999999
2018-01-31,130.080002
2018-02-01,127.93
2018-02-02,123.93
2018-02-05,120.050003
2018-02-06,121.559998
2018-02-07,124.75
2018-02-08,119.879997
2018-02-09,118.800003
2018-02-12,121.589996
2018-02-13,120.18
2018-02-14,123.379997
2018-02-15,124.370003
2018-02-16,123.5
2018-02-20,124.559998
2018-02-21,124.410004
2018-02-22,127.589996
2018-02-23,126.639999
2018-02-26,128.41000400000001
2018-02-27,124.379997
2018-02-28,123.839996
2018-03-01,123.459999
2018-03-02,121.68
2018-03-05,121.410004
2018-03-06,120.66999799999999
2018-03-07,121.75
2018-03-08,122.150002
2018-03-09,123.089996
2018-03-12,122.910004
2018-03-13,123.519997
2018-03-14,122.0
2018-03-15,121.120003
2018-03-16,121.949997
2018-03-19,119.199997
2018-03-20,118.769997
2018-03-21,120.769997
2018-03-22,113.449997
2018-03-23,108.760002
2018-03-26,112.900002
2018-03-27,110.349998
2018-03-28,107.889999
2018-03-29,110.239998
2018-04-02,108.5
2018-04-03,110.489998
2018-04-04,112.83000200000001
2018-04-05,113.480003
2018-04-06,112.099998
2018-04-09,113.290001
2018-04-10,116.059998
2018-04-11,115.370003
2018-04-12,115.300003
2018-04-13,111.940002
2018-04-16,115.57
2018-04-17,116.029999
2018-04-18,116.239998
2018-04-19,115.839996
2018-04-20,116.650002
2018-04-23,116.68
2018-04-24,116.139999
2018-04-25,116.900002
2018-04-26,124.160004
2018-04-27,122.82
2018-04-30,124.440002
2018-05-01,123.639999
2018-05-02,124.550003
2018-05-03,123.58000200000001
2018-05-04,124.68
2018-05-07,124.620003
2018-05-08,125.339996
2018-05-09,125.760002
2018-05-10,129.229996
2018-05-11,128.360001
2018-05-14,129.669998
2018-05-15,130.490005
2018-05-16,132.53999299999998
2018-05-17,134.08999599999999
2018-05-18,132.649994
2018-05-21,131.279999
2018-05-22,132.300003
2018-05-23,129.529999
2018-05-24,128.350006
2018-05-25,128.119995
2018-05-29,126.68
2018-05-30,125.839996
2018-05-31,124.959999
2018-06-01,125.870003
2018-06-04,128.100006
2018-06-05,127.58000200000001
2018-06-06,128.020004
2018-06-07,127.300003
2018-06-08,127.300003
2018-06-11,131.5
2018-06-12,132.389999
2018-06-13,132.440002
2018-06-14,132.509995
2018-06-15,131.139999
2018-06-18,135.41000400000001
2018-06-19,135.440002
2018-06-20,136.429993
2018-06-21,134.320007
2018-06-22,131.869995
2018-06-25,131.78999299999998
2018-06-26,133.330002
2018-06-27,131.889999
2018-06-28,128.559998
2018-06-29,129.240005
2018-07-02,126.959999
2018-07-03,125.550003
2018-07-05,128.679993
2018-07-06,136.270004
2018-07-09,138.419998
2018-07-10,137.009995
2018-07-11,133.190002
2018-07-12,132.119995
2018-07-13,131.029999
2018-07-16,128.25
2018-07-17,131.71000700000002
2018-07-18,130.91000400000001
2018-07-19,129.66000400000001
2018-07-20,128.149994
2018-07-23,127.32
2018-07-24,125.66999799999999
2018-07-25,124.529999
2018-07-26,116.370003
2018-07-27,114.470001
2018-07-30,115.300003
2018-07-31,117.08000200000001
2018-08-01,113.959999
2018-08-02,114.489998
2018-08-03,117.41999799999999
2018-08-06,117.370003
2018-08-07,119.059998
2018-08-08,120.760002
2018-08-09,121.0
2018-08-10,116.050003
2018-08-13,114.459999
2018-08-14,116.230003
2018-08-15,114.720001
2018-08-16,115.800003
2018-08-17,117.599998
2018-08-20,118.300003
2018-08-21,119.400002
2018-08-22,114.910004
2018-08-23,115.260002
2018-08-24,112.620003
2018-08-27,117.489998
2018-08-28,117.82
2018-08-29,114.839996
2018-08-30,112.379997
2018-08-31,110.389999
2018-09-04,109.010002
2018-09-05,106.190002
2018-09-06,105.779999
2018-09-07,103.300003
2018-09-10,106.010002
2018-09-11,105.050003
2018-09-12,101.660004
2018-09-13,100.949997
2018-09-14,103.779999
2018-09-17,102.949997
2018-09-18,102.089996
2018-09-19,103.41999799999999
2018-09-20,107.18
2018-09-21,102.43
2018-09-24,100.5
2018-09-25,95.339996
2018-09-26,94.550003
2018-09-27,93.459999
2018-09-28,92.900002
2018-10-01,93.16999799999999
2018-10-02,93.519997
2018-10-03,94.029999
2018-10-04,92.010002
2018-10-05,88.489998
2018-10-08,89.790001
2018-10-09,86.309998
2018-10-10,82.589996
2018-10-11,82.620003
2018-10-12,81.699997
2018-10-15,80.33000200000001
2018-10-16,80.18
2018-10-17,77.18
2018-10-18,74.889999
2018-10-19,76.730003
2018-10-22,77.849998
2018-10-23,79.279999
2018-10-24,73.279999
2018-10-25,72.019997
2018-10-26,72.0
2018-10-29,73.800003
2018-10-30,75.540001
2018-10-31,79.040001
2018-11-01,84.470001
2018-11-02,83.300003
2018-11-05,79.5
2018-11-06,80.370003
2018-11-07,82.050003
2018-11-08,82.58000200000001
2018-11-09,79.199997
2018-11-12,76.309998
2018-11-13,78.739998
2018-11-14,80.440002
2018-11-15,79.279999
2018-11-16,78.769997
2018-11-19,76.940002
2018-11-20,76.730003
2018-11-21,79.760002
2018-11-23,79.41999799999999
2018-11-26,80.489998
2018-11-27,75.349998
2018-11-28,75.620003
2018-11-29,73.760002
2018-11-30,73.82
2018-12-03,78.389999
2018-12-04,73.690002
2018-12-06,71.709999
2018-12-07,67.589996
2018-12-10,64.139999
2018-12-11,65.93
2018-12-12,64.129997
2018-12-13,62.279999
2018-12-14,60.099998
2018-12-17,59.84
2018-12-18,60.52
2018-12-19,59.130001
2018-12-20,60.84
2018-12-21,60.82
2018-12-24,60.09
2018-12-26,63.740002000000004
2018-12-27,63.049999
2018-12-28,60.950001
2018-12-31,60.279999
2019-01-02,61.0
2019-01-03,57.82
2019-01-04,60.900002
2019-01-07,62.619999
2019-01-08,65.800003
2019-01-09,69.010002
2019-01-10,65.620003
2019-01-11,65.720001
2019-01-14,66.900002
2019-01-15,70.0
2019-01-16,71.290001
2019-01-17,71.559998
2019-01-18,76.33000200000001
2019-01-22,73.260002
2019-01-23,70.440002
2019-01-24,73.889999
2019-01-25,75.32
2019-01-28,75.279999
2019-01-29,75.269997
2019-01-30,76.83000200000001
2019-01-31,76.889999
2019-02-01,77.940002
2019-02-04,77.16999799999999
2019-02-05,77.690002
2019-02-06,80.16999799999999
2019-02-07,75.620003
2019-02-08,73.480003
2019-02-11,74.989998
2019-02-12,78.0
2019-02-13,78.529999
2019-02-14,80.699997
2019-02-15,81.370003
2019-02-19,82.309998
2019-02-20,82.860001
2019-02-21,90.07
2019-02-22,89.099998
2019-02-25,88.120003
2019-02-26,86.900002
2019-02-27,85.790001
2019-02-28,85.660004
2019-03-01,85.540001
2019-03-04,85.83000200000001
2019-03-05,85.32
2019-03-06,82.0
2019-03-07,79.449997
2019-03-08,78.230003
2019-03-11,77.739998
2019-03-12,77.25
2019-03-13,76.239998
2019-03-14,73.959999
2019-03-15,75.050003
2019-03-18,74.889999
2019-03-19,74.349998
2019-03-20,72.199997
2019-03-21,72.400002
2019-03-22,68.480003
2019-03-25,69.029999
2019-03-26,69.459999
2019-03-27,68.540001
2019-03-28,68.150002
2019-03-29,67.349998
2019-04-01,71.489998
2019-04-02,71.739998
2019-04-03,74.800003
2019-04-04,76.120003
2019-04-05,75.41999799999999
2019-04-08,77.220001
2019-04-09,76.470001
2019-04-10,80.300003
2019-04-11,80.400002
2019-04-12,82.599998
2019-04-15,81.910004
2019-04-16,80.190002
2019-04-17,82.309998
2019-04-18,82.440002
2019-04-22,80.75
2019-04-23,80.16999799999999
2019-04-24,79.720001
2019-04-25,60.950001
2019-04-26,63.799999
2019-04-29,65.489998
2019-04-30,66.019997
2019-05-01,65.599998
2019-05-02,65.379997
2019-05-03,64.730003
2019-05-06,64.32
2019-05-07,62.450001
2019-05-08,62.57
2019-05-09,61.459998999999996
2019-05-10,61.720001
2019-05-13,56.119999
2019-05-14,56.279999
2019-05-15,55.439999
2019-05-16,52.349998
2019-05-17,51.380001
2019-05-20,49.259997999999996
2019-05-21,48.869999
2019-05-22,46.540001000000004
2019-05-23,46.919998
2019-05-24,46.849998
2019-05-28,48.880001
2019-05-29,48.549999
2019-05-30,48.049999
2019-05-31,44.509997999999996
2019-06-03,44.900002
2019-06-04,49.139998999999996
2019-06-05,49.459998999999996
2019-06-06,49.32
2019-06-07,50.169998
2019-06-10,50.48
2019-06-11,51.209998999999996
2019-06-12,51.360001000000004
2019-06-13,52.490002000000004
2019-06-14,52.27
2019-06-17,52.990002000000004
2019-06-18,53.330002
2019-06-19,52.720001
2019-06-20,53.599998
2019-06-21,54.16
2019-06-24,53.619999
2019-06-25,54.790001000000004
2019-06-26,56.189999
2019-06-27,57.599998
2019-06-28,58.580002
2019-07-01,56.360001000000004
2019-07-02,55.299999
2019-07-03,55.360001000000004
2019-07-05,55.189999
2019-07-08,53.130001
2019-07-09,53.27
2019-07-10,54.599998
2019-07-11,54.27
2019-07-12,56.860001000000004
2019-07-15,56.889998999999996
2019-07-16,56.779999
2019-07-17,55.299999
2019-07-18,55.849998
2019-07-19,58.41
2019-07-22,58.07
2019-07-23,60.810001
2019-07-24,63.540001000000004
2019-07-25,69.839996
2019-07-26,66.809998
2019-07-29,68.400002
2019-07-30,68.139999
2019-07-31,65.879997
2019-08-01,62.240002000000004
2019-08-02,62.150002
2019-08-05,60.73
2019-08-06,61.759997999999996
2019-08-07,61.439999
2019-08-08,61.580002
2019-08-09,61.700001
2019-08-12,59.68
2019-08-13,63.209998999999996
2019-08-14,61.110001000000004
2019-08-15,60.73
2019-08-16,63.880001
2019-08-19,65.610001
2019-08-20,67.5
2019-08-21,68.349998
2019-08-22,68.18
2019-08-23,61.919998
2019-08-26,65.690002
2019-08-27,64.410004
2019-08-28,66.25
2019-08-29,69.050003
2019-08-30,68.970001
2019-09-03,65.989998
2019-09-04,69.839996
2019-09-05,76.58000200000001
2019-09-06,78.059998
2019-09-09,83.290001
2019-09-10,83.449997
2019-09-11,80.849998
2019-09-12,81.349998
2019-09-13,81.08000200000001
2019-09-16,80.510002
2019-09-17,77.93
2019-09-18,76.529999
2019-09-19,77.279999
2019-09-20,76.879997
2019-09-23,77.110001
2019-09-24,76.82
2019-09-25,78.0
2019-09-26,80.849998
2019-09-27,81.040001
2019-09-30,82.540001
2019-10-01,81.040001
2019-10-02,79.010002
2019-10-03,79.040001
2019-10-04,79.739998
2019-10-07,78.150002
2019-10-08,73.209999
2019-10-09,75.730003
2019-10-10,78.209999
2019-10-11,82.260002
2019-10-14,81.730003
2019-10-15,82.410004
2019-10-16,82.57
2019-10-17,83.809998
2019-10-18,84.900002
2019-10-21,84.160004
2019-10-22,85.029999
2019-10-23,83.91999799999999
2019-10-24,91.050003
2019-10-25,95.260002
2019-10-28,94.760002
2019-10-29,93.610001
2019-10-30,94.589996
2019-10-31,93.019997
2019-11-01,92.66999799999999
2019-11-04,94.290001
2019-11-05,95.870003
2019-11-06,92.589996
2019-11-07,95.279999
2019-11-08,94.279999
2019-11-11,94.879997
2019-11-12,94.620003
2019-11-13,92.33000200000001
2019-11-14,93.050003
2019-11-15,93.029999
2019-11-18,92.400002
2019-11-19,91.57
2019-11-20,90.0
2019-11-21,90.339996
2019-11-22,93.239998
2019-11-25,93.599998
