Date,IQV
2017-11-21,104.360001
2017-11-22,103.949997
2017-11-24,104.269997
2017-11-27,102.550003
2017-11-28,101.730003
2017-11-29,101.309998
2017-11-30,102.010002
2017-12-01,102.269997
2017-12-04,101.269997
2017-12-05,101.0
2017-12-06,101.010002
2017-12-07,100.91999799999999
2017-12-08,101.349998
2017-12-11,101.68
2017-12-12,101.650002
2017-12-13,102.220001
2017-12-14,101.470001
2017-12-15,102.059998
2017-12-18,102.480003
2017-12-19,101.260002
2017-12-20,100.32
2017-12-21,100.139999
2017-12-22,99.379997
2017-12-26,98.349998
2017-12-27,98.540001
2017-12-28,98.309998
2017-12-29,97.900002
2018-01-02,99.760002
2018-01-03,99.519997
2018-01-04,97.279999
2018-01-05,98.559998
2018-01-08,98.599998
2018-01-09,98.540001
2018-01-10,98.870003
2018-01-11,99.860001
2018-01-12,100.040001
2018-01-16,99.93
2018-01-17,100.220001
2018-01-18,99.91999799999999
2018-01-19,103.0
2018-01-22,102.839996
2018-01-23,103.209999
2018-01-24,103.5
2018-01-25,104.58000200000001
2018-01-26,106.010002
2018-01-29,105.58000200000001
2018-01-30,104.370003
2018-01-31,102.190002
2018-02-01,104.120003
2018-02-02,100.540001
2018-02-05,96.75
2018-02-06,98.059998
2018-02-07,98.209999
2018-02-08,95.230003
2018-02-09,96.050003
2018-02-12,98.629997
2018-02-13,100.059998
2018-02-14,104.68
2018-02-15,101.57
2018-02-16,101.720001
2018-02-20,100.260002
2018-02-21,99.760002
2018-02-22,98.379997
2018-02-23,99.779999
2018-02-26,99.970001
2018-02-27,99.57
2018-02-28,98.33000200000001
2018-03-01,97.199997
2018-03-02,98.16999799999999
2018-03-05,99.690002
2018-03-06,100.660004
2018-03-07,101.93
2018-03-08,103.25
2018-03-09,105.599998
2018-03-12,105.93
2018-03-13,105.68
2018-03-14,104.839996
2018-03-15,105.339996
2018-03-16,105.690002
2018-03-19,104.760002
2018-03-20,104.809998
2018-03-21,104.110001
2018-03-22,101.879997
2018-03-23,99.720001
2018-03-26,101.660004
2018-03-27,100.059998
2018-03-28,98.620003
2018-03-29,98.110001
2018-04-02,95.699997
2018-04-03,95.720001
2018-04-04,96.83000200000001
2018-04-05,97.0
2018-04-06,94.849998
2018-04-09,95.480003
2018-04-10,96.610001
2018-04-11,95.980003
2018-04-12,96.120003
2018-04-13,97.709999
2018-04-16,98.040001
2018-04-17,98.800003
2018-04-18,99.25
2018-04-19,98.07
2018-04-20,97.269997
2018-04-23,98.010002
2018-04-24,96.739998
2018-04-25,96.489998
2018-04-26,96.5
2018-04-27,96.449997
2018-04-30,95.760002
2018-05-01,97.989998
2018-05-02,96.910004
2018-05-03,97.300003
2018-05-04,99.019997
2018-05-07,98.16999799999999
2018-05-08,98.25
2018-05-09,99.389999
2018-05-10,100.93
2018-05-11,103.019997
2018-05-14,102.889999
2018-05-15,102.099998
2018-05-16,99.129997
2018-05-17,97.83000200000001
2018-05-18,101.629997
2018-05-21,102.209999
2018-05-22,102.629997
2018-05-23,102.440002
2018-05-24,101.760002
2018-05-25,100.5
2018-05-29,99.18
2018-05-30,100.480003
2018-05-31,98.93
2018-06-01,100.489998
2018-06-04,101.239998
2018-06-05,101.879997
2018-06-06,103.690002
2018-06-07,103.16999799999999
2018-06-08,104.599998
2018-06-11,104.16999799999999
2018-06-12,104.949997
2018-06-13,103.360001
2018-06-14,103.160004
2018-06-15,103.279999
2018-06-18,104.879997
2018-06-19,105.949997
2018-06-20,105.610001
2018-06-21,104.730003
2018-06-22,103.839996
2018-06-25,100.809998
2018-06-26,100.699997
2018-06-27,98.699997
2018-06-28,99.190002
2018-06-29,99.82
2018-07-02,99.300003
2018-07-03,100.610001
2018-07-05,100.400002
2018-07-06,101.709999
2018-07-09,102.75
2018-07-10,103.91999799999999
2018-07-11,104.209999
2018-07-12,106.900002
2018-07-13,107.269997
2018-07-16,107.690002
2018-07-17,109.0
2018-07-18,109.68
2018-07-19,110.25
2018-07-20,111.110001
2018-07-23,111.370003
2018-07-24,118.379997
2018-07-25,125.239998
2018-07-26,122.029999
2018-07-27,120.449997
2018-07-30,120.91999799999999
2018-07-31,121.940002
2018-08-01,122.059998
2018-08-02,124.360001
2018-08-03,123.139999
2018-08-06,122.160004
2018-08-07,122.860001
2018-08-08,121.980003
2018-08-09,121.699997
2018-08-10,121.150002
2018-08-13,120.800003
2018-08-14,121.199997
2018-08-15,120.199997
2018-08-16,121.029999
2018-08-17,120.279999
2018-08-20,120.300003
2018-08-21,122.519997
2018-08-22,123.860001
2018-08-23,124.389999
2018-08-24,125.41999799999999
2018-08-27,126.41999799999999
2018-08-28,126.559998
2018-08-29,126.190002
2018-08-30,125.910004
2018-08-31,127.089996
2018-09-04,128.03999299999998
2018-09-05,125.949997
2018-09-06,126.879997
2018-09-07,127.019997
2018-09-10,127.91999799999999
2018-09-11,124.989998
2018-09-12,125.150002
2018-09-13,126.510002
2018-09-14,126.589996
2018-09-17,125.07
2018-09-18,125.550003
2018-09-19,125.230003
2018-09-20,127.16999799999999
2018-09-21,127.58000200000001
2018-09-24,128.559998
2018-09-25,129.820007
2018-09-26,129.929993
2018-09-27,130.770004
2018-09-28,129.740005
2018-10-01,130.070007
2018-10-02,130.199997
2018-10-03,130.350006
2018-10-04,127.0
2018-10-05,127.790001
2018-10-08,126.440002
2018-10-09,127.379997
2018-10-10,122.809998
2018-10-11,122.58000200000001
2018-10-12,124.790001
2018-10-15,124.260002
2018-10-16,129.610001
2018-10-17,129.380005
2018-10-18,128.419998
2018-10-19,126.889999
2018-10-22,126.449997
2018-10-23,122.480003
2018-10-24,115.239998
2018-10-25,119.91999799999999
2018-10-26,120.190002
2018-10-29,120.809998
2018-10-30,119.83000200000001
2018-10-31,122.93
2018-11-01,122.239998
2018-11-02,121.709999
2018-11-05,121.66999799999999
2018-11-06,122.370003
2018-11-07,126.620003
2018-11-08,125.690002
2018-11-09,124.16999799999999
2018-11-12,121.120003
2018-11-13,119.660004
2018-11-14,117.410004
2018-11-15,119.129997
2018-11-16,119.389999
2018-11-19,115.440002
2018-11-20,115.849998
2018-11-21,116.209999
2018-11-23,117.730003
2018-11-26,119.58000200000001
2018-11-27,120.07
2018-11-28,124.18
2018-11-29,124.949997
2018-11-30,125.07
2018-12-03,127.379997
2018-12-04,123.150002
2018-12-06,121.849998
2018-12-07,117.980003
2018-12-10,119.120003
2018-12-11,121.5
2018-12-12,122.339996
2018-12-13,121.5
2018-12-14,118.019997
2018-12-17,115.660004
2018-12-18,115.459999
2018-12-19,113.790001
2018-12-20,110.199997
2018-12-21,108.220001
2018-12-24,105.699997
2018-12-26,111.190002
2018-12-27,112.379997
2018-12-28,113.910004
2018-12-31,116.16999799999999
2019-01-02,114.309998
2019-01-03,109.959999
2019-01-04,115.07
2019-01-07,117.199997
2019-01-08,119.629997
2019-01-09,122.160004
2019-01-10,123.360001
2019-01-11,122.809998
2019-01-14,121.489998
2019-01-15,122.879997
2019-01-16,124.739998
2019-01-17,124.089996
2019-01-18,127.190002
2019-01-22,124.860001
2019-01-23,126.129997
2019-01-24,125.110001
2019-01-25,125.980003
2019-01-28,124.690002
2019-01-29,124.889999
2019-01-30,127.559998
2019-01-31,129.009995
2019-02-01,129.559998
2019-02-04,129.020004
2019-02-05,130.08999599999999
2019-02-06,130.66000400000001
2019-02-07,129.649994
2019-02-08,128.809998
2019-02-11,129.100006
2019-02-12,131.66000400000001
2019-02-13,131.820007
2019-02-14,141.130005
2019-02-15,141.850006
2019-02-19,141.490005
2019-02-20,141.190002
2019-02-21,142.020004
2019-02-22,142.46000700000002
2019-02-25,141.770004
2019-02-26,140.990005
2019-02-27,141.639999
2019-02-28,140.100006
2019-03-01,143.350006
2019-03-04,141.490005
2019-03-05,141.490005
2019-03-06,139.190002
2019-03-07,137.850006
2019-03-08,137.429993
2019-03-11,139.41000400000001
2019-03-12,139.850006
2019-03-13,141.550003
2019-03-14,140.979996
2019-03-15,141.529999
2019-03-18,143.080002
2019-03-19,144.449997
2019-03-20,143.25
2019-03-21,144.259995
2019-03-22,141.649994
2019-03-25,141.58999599999999
2019-03-26,143.66000400000001
2019-03-27,141.149994
2019-03-28,141.83999599999999
2019-03-29,143.850006
2019-04-01,144.309998
2019-04-02,144.300003
2019-04-03,144.399994
2019-04-04,142.229996
2019-04-05,144.259995
2019-04-08,144.03999299999998
2019-04-09,144.28999299999998
2019-04-10,144.809998
2019-04-11,143.179993
2019-04-12,142.520004
2019-04-15,141.080002
2019-04-16,136.28999299999998
2019-04-17,132.309998
2019-04-18,133.009995
2019-04-22,134.369995
2019-04-23,137.020004
2019-04-24,135.78999299999998
2019-04-25,137.360001
2019-04-26,138.699997
2019-04-29,139.08999599999999
2019-04-30,138.899994
2019-05-01,134.990005
2019-05-02,136.139999
2019-05-03,138.83999599999999
2019-05-06,138.770004
2019-05-07,134.369995
2019-05-08,133.220001
2019-05-09,133.139999
2019-05-10,134.16000400000001
2019-05-13,132.279999
2019-05-14,134.550003
2019-05-15,135.270004
2019-05-16,135.240005
2019-05-17,133.669998
2019-05-20,133.669998
2019-05-21,134.570007
2019-05-22,134.820007
2019-05-23,134.440002
2019-05-24,136.380005
2019-05-28,136.610001
2019-05-29,135.320007
2019-05-30,136.130005
2019-05-31,135.850006
2019-06-03,132.949997
2019-06-04,135.570007
2019-06-05,138.169998
2019-06-06,137.41000400000001
2019-06-07,138.740005
2019-06-10,139.720001
2019-06-11,139.429993
2019-06-12,139.899994
2019-06-13,141.080002
2019-06-14,141.300003
2019-06-17,141.449997
2019-06-18,145.66000400000001
2019-06-19,154.240005
2019-06-20,154.520004
2019-06-21,158.669998
2019-06-24,157.429993
2019-06-25,154.139999
2019-06-26,155.630005
2019-06-27,156.630005
2019-06-28,160.899994
2019-07-01,160.699997
2019-07-02,160.889999
2019-07-03,161.46000700000002
2019-07-05,160.899994
2019-07-08,159.139999
2019-07-09,158.53999299999998
2019-07-10,159.350006
2019-07-11,159.240005
2019-07-12,157.360001
2019-07-15,158.399994
2019-07-16,156.570007
2019-07-17,156.020004
2019-07-18,157.279999
2019-07-19,155.850006
2019-07-22,156.270004
2019-07-23,156.759995
2019-07-24,160.610001
2019-07-25,160.08999599999999
2019-07-26,159.880005
2019-07-29,159.300003
2019-07-30,160.529999
2019-07-31,159.169998
2019-08-01,158.21000700000002
2019-08-02,157.080002
2019-08-05,151.800003
2019-08-06,154.449997
2019-08-07,155.25
2019-08-08,158.100006
2019-08-09,156.0
2019-08-12,155.429993
2019-08-13,157.080002
2019-08-14,151.21000700000002
2019-08-15,152.149994
2019-08-16,155.21000700000002
2019-08-19,156.720001
2019-08-20,154.820007
2019-08-21,157.190002
2019-08-22,156.550003
2019-08-23,153.149994
2019-08-26,155.119995
2019-08-27,153.66000400000001
2019-08-28,153.46000700000002
2019-08-29,155.979996
2019-08-30,155.149994
2019-09-03,153.91000400000001
2019-09-04,151.46000700000002
2019-09-05,154.080002
2019-09-06,154.070007
2019-09-09,151.869995
2019-09-10,150.41000400000001
2019-09-11,150.229996
2019-09-12,150.729996
2019-09-13,151.350006
2019-09-16,150.83999599999999
2019-09-17,152.940002
2019-09-18,153.440002
2019-09-19,153.919998
2019-09-20,155.600006
2019-09-23,157.33999599999999
2019-09-24,155.419998
2019-09-25,154.649994
2019-09-26,151.83999599999999
2019-09-27,148.25
2019-09-30,149.380005
2019-10-01,145.029999
2019-10-02,143.240005
2019-10-03,147.520004
2019-10-04,149.300003
2019-10-07,148.699997
2019-10-08,144.529999
2019-10-09,145.580002
2019-10-10,144.889999
2019-10-11,145.979996
2019-10-14,146.360001
2019-10-15,146.559998
2019-10-16,144.830002
2019-10-17,143.350006
2019-10-18,143.490005
2019-10-21,143.139999
2019-10-22,142.860001
2019-10-23,143.479996
2019-10-24,145.169998
2019-10-25,147.509995
2019-10-28,147.75
2019-10-29,150.08999599999999
2019-10-30,145.740005
2019-10-31,144.419998
2019-11-01,146.740005
2019-11-04,146.5
2019-11-05,139.889999
2019-11-06,138.03999299999998
2019-11-07,137.83999599999999
2019-11-08,137.58999599999999
2019-11-11,140.520004
2019-11-12,142.940002
2019-11-13,143.570007
2019-11-14,145.699997
2019-11-15,146.5
2019-11-18,142.119995
2019-11-19,142.860001
2019-11-20,142.360001
2019-11-21,143.479996
2019-11-22,143.740005
2019-11-25,146.490005
2019-11-26,147.96000700000002
2019-11-27,147.520004
2019-11-29,145.979996
2019-12-02,143.940002
2019-12-03,143.33999599999999
2019-12-04,145.139999
2019-12-05,145.350006
2019-12-06,148.490005
2019-12-09,146.399994
2019-12-10,146.119995
2019-12-11,143.83999599999999
2019-12-12,145.28999299999998
2019-12-13,144.850006
2019-12-16,146.529999
2019-12-17,147.990005
2019-12-18,147.16000400000001
2019-12-19,149.690002
2019-12-20,155.949997
2019-12-23,154.869995
2019-12-24,154.699997
2019-12-26,154.139999
2019-12-27,154.440002
2019-12-30,153.449997
2019-12-31,154.509995
2020-01-02,156.41000400000001
2020-01-03,154.190002
2020-01-06,155.0
2020-01-07,156.800003
2020-01-08,157.600006
2020-01-09,159.5
2020-01-10,159.300003
2020-01-13,158.149994
2020-01-14,158.929993
2020-01-15,159.369995
2020-01-16,160.970001
2020-01-17,161.509995
2020-01-21,160.850006
2020-01-22,160.5
2020-01-23,160.91000400000001
2020-01-24,158.100006
2020-01-27,157.16000400000001
2020-01-28,158.669998
2020-01-29,158.5
2020-01-30,157.0
2020-01-31,155.25
2020-02-03,155.25
2020-02-04,157.03999299999998
2020-02-05,159.759995
2020-02-06,160.529999
2020-02-07,157.0
2020-02-10,159.929993
2020-02-11,161.699997
2020-02-12,166.110001
2020-02-13,165.78999299999998
2020-02-14,164.320007
2020-02-18,165.419998
2020-02-19,164.389999
2020-02-20,164.139999
2020-02-21,163.429993
2020-02-24,158.080002
2020-02-25,150.059998
2020-02-26,149.389999
2020-02-27,142.740005
2020-02-28,139.490005
2020-03-02,147.080002
2020-03-03,141.360001
2020-03-04,147.889999
2020-03-05,138.21000700000002
2020-03-06,136.050003
2020-03-09,124.0
2020-03-10,130.820007
2020-03-11,125.41999799999999
2020-03-12,113.010002
2020-03-13,118.709999
2020-03-16,102.360001
2020-03-17,107.690002
2020-03-18,89.879997
2020-03-19,90.620003
2020-03-20,91.66999799999999
2020-03-23,84.0
2020-03-24,96.910004
2020-03-25,104.879997
2020-03-26,110.550003
2020-03-27,107.139999
2020-03-30,112.980003
2020-03-31,107.860001
2020-04-01,100.040001
2020-04-02,104.779999
2020-04-03,102.720001
2020-04-06,117.139999
2020-04-07,119.68
2020-04-08,127.870003
2020-04-09,128.529999
2020-04-13,124.790001
2020-04-14,126.489998
2020-04-15,124.019997
2020-04-16,124.459999
2020-04-17,131.570007
2020-04-20,127.510002
2020-04-21,122.0
2020-04-22,125.550003
2020-04-23,127.66999799999999
2020-04-24,128.860001
2020-04-27,131.880005
2020-04-28,135.880005
2020-04-29,143.100006
2020-04-30,142.58999599999999
2020-05-01,136.520004
2020-05-04,134.059998
2020-05-05,135.490005
2020-05-06,134.009995
2020-05-07,135.520004
2020-05-08,137.649994
