Date,AMP
2009-06-16,24.41
2009-06-17,23.85
2009-06-18,23.84
2009-06-19,24.0
2009-06-22,22.790001
2009-06-23,23.01
2009-06-24,23.950001
2009-06-25,24.030001000000002
2009-06-26,23.889999
2009-06-29,24.15
2009-06-30,24.27
2009-07-01,24.610001
2009-07-02,23.34
2009-07-06,23.73
2009-07-07,22.57
2009-07-08,22.01
2009-07-09,22.530001000000002
2009-07-10,22.139999
2009-07-13,23.43
2009-07-14,23.51
2009-07-15,24.4
2009-07-16,24.690001000000002
2009-07-17,24.629998999999998
2009-07-20,24.950001
2009-07-21,25.1
2009-07-22,24.99
2009-07-23,26.17
2009-07-24,25.77
2009-07-27,27.219998999999998
2009-07-28,26.690001000000002
2009-07-29,26.58
2009-07-30,28.040001
2009-07-31,27.799999
2009-08-03,27.719998999999998
2009-08-04,28.309998999999998
2009-08-05,28.790001
2009-08-06,28.0
2009-08-07,29.6
2009-08-10,29.120001000000002
2009-08-11,27.82
2009-08-12,28.719998999999998
2009-08-13,29.17
2009-08-14,28.860001
2009-08-17,27.360001
2009-08-18,28.040001
2009-08-19,28.030001000000002
2009-08-20,29.15
2009-08-21,29.82
2009-08-24,29.66
2009-08-25,30.360001
2009-08-26,29.82
2009-08-27,30.059998999999998
2009-08-28,30.200001
2009-08-31,30.030001000000002
2009-09-01,28.25
2009-09-02,28.01
2009-09-03,28.91
2009-09-04,29.0
2009-09-08,29.57
2009-09-09,30.1
2009-09-10,31.0
2009-09-11,30.25
2009-09-14,31.629998999999998
2009-09-15,31.719998999999998
2009-09-16,33.060001
2009-09-17,32.630001
2009-09-18,32.759997999999996
2009-09-21,32.27
2009-09-22,32.880001
2009-09-23,32.09
2009-09-24,31.27
2009-09-25,30.940001000000002
2009-09-28,32.73
2009-09-29,32.34
2009-09-30,36.330002
2009-10-01,36.970001
2009-10-02,36.43
2009-10-05,36.200001
2009-10-06,36.48
2009-10-07,36.75
2009-10-08,36.919998
2009-10-09,36.669998
2009-10-12,36.91
2009-10-13,35.830002
2009-10-14,37.630001
2009-10-15,37.259997999999996
2009-10-16,36.099998
2009-10-19,36.5
2009-10-20,35.68
2009-10-21,35.490002000000004
2009-10-22,38.240002000000004
2009-10-23,37.07
2009-10-26,36.630001
2009-10-27,36.060001
2009-10-28,35.23
2009-10-29,35.490002000000004
2009-10-30,34.669998
2009-11-02,35.200001
2009-11-03,35.240002000000004
2009-11-04,36.990002000000004
2009-11-05,37.23
2009-11-06,37.830002
2009-11-09,39.169998
2009-11-10,38.68
2009-11-11,39.139998999999996
2009-11-12,38.43
2009-11-13,39.09
2009-11-16,38.799999
2009-11-17,38.32
2009-11-18,38.459998999999996
2009-11-19,37.799999
2009-11-20,37.57
2009-11-23,38.310001
2009-11-24,38.139998999999996
2009-11-25,38.139998999999996
2009-11-27,37.049999
2009-11-30,38.119999
2009-12-01,38.919998
2009-12-02,38.869999
2009-12-03,38.220001
2009-12-04,38.389998999999996
2009-12-07,37.970001
2009-12-08,37.419998
2009-12-09,37.279999
2009-12-10,37.689999
2009-12-11,38.439999
2009-12-14,39.040001000000004
2009-12-15,38.400002
2009-12-16,38.0
2009-12-17,37.810001
2009-12-18,37.990002000000004
2009-12-21,38.419998
2009-12-22,38.860001000000004
2009-12-23,39.220001
2009-12-24,39.52
2009-12-28,39.48
2009-12-29,39.139998999999996
2009-12-30,39.060001
2009-12-31,38.82
2010-01-04,39.880001
2010-01-05,40.810001
2010-01-06,41.380001
2010-01-07,41.689999
2010-01-08,41.84
2010-01-11,42.380001
2010-01-12,41.700001
2010-01-13,42.209998999999996
2010-01-14,42.02
2010-01-15,41.619999
2010-01-19,42.060001
2010-01-20,41.900002
2010-01-21,40.75
2010-01-22,39.759997999999996
2010-01-25,40.43
2010-01-26,40.099998
2010-01-27,40.91
2010-01-28,39.970001
2010-01-29,38.240002000000004
2010-02-01,39.759997999999996
2010-02-02,39.98
2010-02-03,39.189999
2010-02-04,37.619999
2010-02-05,37.93
2010-02-08,37.23
2010-02-09,37.93
2010-02-10,38.540001000000004
2010-02-11,38.060001
2010-02-12,38.259997999999996
2010-02-16,39.259997999999996
2010-02-17,39.82
2010-02-18,39.779999
2010-02-19,40.139998999999996
2010-02-22,40.48
2010-02-23,39.77
2010-02-24,40.650002
2010-02-25,40.169998
2010-02-26,40.029999
2010-03-01,40.290001000000004
2010-03-02,40.5
2010-03-03,40.66
2010-03-04,41.259997999999996
2010-03-05,42.900002
2010-03-08,43.040001000000004
2010-03-09,42.799999
2010-03-10,42.849998
2010-03-11,42.849998
2010-03-12,43.330002
2010-03-15,43.450001
2010-03-16,43.970001
2010-03-17,44.880001
2010-03-18,44.82
2010-03-19,44.18
2010-03-22,44.389998999999996
2010-03-23,44.689999
2010-03-24,44.68
2010-03-25,44.700001
