Date,SEA
2015-01-29,18.155399
2015-01-30,17.969998999999998
2015-02-02,18.389999
2015-02-03,18.690001000000002
2015-02-04,18.530001000000002
2015-02-05,18.92
2015-02-06,18.679899
2015-02-09,18.459999
2015-02-10,18.4
2015-02-11,18.25
2015-02-12,18.42
2015-02-13,18.709999
2015-02-17,19.0
2015-02-18,19.110001
2015-02-19,19.2299
2015-02-20,19.219998999999998
2015-02-23,19.040001
2015-02-24,19.07
2015-02-25,19.469998999999998
2015-02-26,19.540001
2015-02-27,19.49
2015-03-02,19.440001000000002
2015-03-03,19.440001000000002
2015-03-04,19.27
2015-03-05,19.249901
2015-03-06,18.9
2015-03-09,18.879998999999998
2015-03-10,18.48
2015-03-11,18.59
2015-03-12,18.790001
2015-03-13,18.709999
2015-03-16,18.610001
2015-03-17,18.75
2015-03-18,19.16
2015-03-19,19.24
2015-03-20,19.450001
2015-03-23,19.59
2015-03-24,19.578501
2015-03-25,19.389999
2015-03-26,19.290001
2015-03-27,19.1499
2015-03-30,19.298
2015-03-31,19.190001000000002
2015-04-01,19.189501
2015-04-02,19.41
2015-04-06,19.6299
2015-04-07,19.455
2015-04-08,19.605
2015-04-09,19.709999
2015-04-10,19.84
2015-04-13,19.7124
2015-04-14,19.85
2015-04-15,20.08
2015-04-16,20.030001000000002
2015-04-17,19.959999
2015-04-20,20.059
2015-04-21,20.125
2015-04-22,20.290001
2015-04-23,20.280001000000002
2015-04-24,20.34
2015-04-27,20.2474
2015-04-28,20.370001000000002
2015-04-29,20.280001000000002
2015-04-30,20.110001
2015-05-01,20.26
2015-05-04,20.240101
2015-05-05,20.069901
2015-05-06,20.049999
2015-05-07,19.73
2015-05-08,19.870001000000002
2015-05-11,19.83
2015-05-12,19.9732
2015-05-13,20.046
2015-05-14,20.200001
2015-05-15,20.280001000000002
2015-05-18,20.309998999999998
2015-05-19,20.0
2015-05-20,19.959999
2015-05-21,20.029301
2015-05-22,19.969998999999998
2015-05-26,19.6
2015-05-27,19.74
2015-05-28,19.58
2015-05-29,19.549999
2015-06-01,19.700001
2015-06-02,19.889999
2015-06-03,19.91
2015-06-04,19.540001
2015-06-05,19.528
2015-06-08,19.41
2015-06-09,19.219998999999998
2015-06-10,19.33
2015-06-11,19.264999
2015-06-12,19.1756
2015-06-15,18.940001000000002
2015-06-16,18.990101
2015-06-17,19.041201
2015-06-18,19.23
2015-06-19,19.2099
2015-06-22,19.379998999999998
2015-06-23,19.51
2015-06-24,18.700001
2015-06-25,18.65
2015-06-26,18.5604
2015-06-29,18.129998999999998
2015-06-30,18.129998999999998
2015-07-01,18.0
2015-07-02,18.1
2015-07-06,17.799999
2015-07-07,17.74
2015-07-08,17.2383
2015-07-09,17.43
2015-07-10,17.870001000000002
2015-07-13,17.99
2015-07-14,18.01
2015-07-15,17.85
2015-07-16,18.120001000000002
2015-07-17,18.08
2015-07-20,17.91
2015-07-21,18.049999
2015-07-22,17.849899
2015-07-23,17.599899
2015-07-24,17.3799
2015-07-27,17.049999
2015-07-28,17.16
2015-07-29,17.299999
2015-07-30,17.16
2015-07-31,17.143499
2015-08-03,17.0399
2015-08-04,16.85
2015-08-05,16.889999
2015-08-06,16.93
2015-08-07,16.870001000000002
2015-08-10,17.07
2015-08-11,16.950001
2015-08-12,17.07
2015-08-13,17.202101000000003
2015-08-14,17.23
2015-08-17,17.219
2015-08-18,16.950001
2015-08-19,16.77
2015-08-20,16.3799
2015-08-21,16.0
2015-08-24,15.33
2015-08-25,15.4
2015-08-26,15.67
2015-08-27,16.030001000000002
2015-08-28,16.280001000000002
2015-08-31,16.27
2015-09-01,15.86
2015-09-02,16.02
2015-09-03,16.129998999999998
2015-09-04,15.9
2015-09-08,16.030001000000002
2015-09-09,15.95
2015-09-10,16.02
2015-09-11,15.96
2015-09-14,15.76
2015-09-15,15.9
2015-09-16,16.049999
2015-09-17,16.309998999999998
2015-09-18,15.9701
2015-09-21,15.95
2015-09-22,15.67
2015-09-23,15.41
2015-09-24,14.9644
2015-09-25,14.78
2015-09-28,14.404
2015-09-29,14.311
2015-09-30,14.612
2015-10-01,14.735
2015-10-02,15.0814
2015-10-05,15.56
2015-10-06,15.7
2015-10-07,16.1999
2015-10-08,16.42
2015-10-09,16.49
2015-10-12,16.3001
2015-10-13,16.155001000000002
2015-10-14,16.18
2015-10-15,16.209999
2015-10-16,16.1
2015-10-19,16.0
2015-10-20,16.051399
2015-10-21,15.95
2015-10-22,16.0
2015-10-23,15.898
2015-10-26,15.58
2015-10-27,15.25
2015-10-28,15.4649
2015-10-29,15.41
2015-10-30,15.5397
2015-11-02,15.5632
2015-11-03,15.5997
2015-11-04,15.35
2015-11-05,15.31
2015-11-06,15.47
2015-11-09,15.22
2015-11-10,15.04
2015-11-11,14.97
2015-11-12,14.73
2015-11-13,14.79
2015-11-16,15.01
2015-11-17,14.82
2015-11-18,14.8
2015-11-19,14.8644
2015-11-20,14.7
2015-11-23,14.59
2015-11-24,14.8489
2015-11-25,14.8489
2015-11-27,14.9989
2015-11-30,14.98
2015-12-01,14.9699
2015-12-02,14.53
2015-12-03,14.41
2015-12-04,14.3
2015-12-07,13.84
2015-12-08,13.67
2015-12-09,13.89
2015-12-10,13.69
2015-12-11,13.32
2015-12-14,13.1205
2015-12-15,13.12
2015-12-16,13.205
2015-12-17,12.14
2015-12-18,12.1983
2015-12-21,12.41
2015-12-22,12.5981
2015-12-23,12.9284
2015-12-24,12.675
2015-12-28,12.65
2015-12-29,12.56
2015-12-30,12.51
2015-12-31,12.67
2016-01-04,12.46
2016-01-05,12.28
2016-01-06,11.97
2016-01-07,11.419
2016-01-08,11.25
2016-01-11,10.98
2016-01-12,10.7
2016-01-13,10.4032
2016-01-14,10.67
2016-01-15,10.27
2016-01-19,10.27
2016-01-20,10.01
2016-01-21,10.29
2016-01-22,10.88
2016-01-25,10.7
2016-01-26,10.97
2016-01-27,10.857
2016-01-28,11.12
2016-01-29,11.33
2016-02-01,11.27
2016-02-02,10.73
2016-02-03,10.7701
2016-02-04,10.97
2016-02-05,10.945
2016-02-08,10.6969
2016-02-09,10.25
2016-02-10,10.0756
2016-02-11,9.81
2016-02-12,10.16
2016-02-16,10.55
2016-02-17,10.87
2016-02-18,10.77
2016-02-19,10.63
2016-02-22,10.855
2016-02-23,10.62
2016-02-24,10.56
2016-02-25,10.65
2016-02-26,10.77
2016-02-29,10.93
2016-03-01,11.049
2016-03-02,11.28
2016-03-03,11.57
2016-03-04,11.8705
2016-03-07,12.1012
2016-03-08,11.59
2016-03-09,11.59
2016-03-10,11.4999
2016-03-11,11.785
2016-03-14,11.9
2016-03-15,11.71
2016-03-16,12.02
2016-03-17,12.2
2016-03-18,12.2299
2016-03-21,12.03
2016-03-22,12.02
2016-03-23,11.6
2016-03-24,11.47
2016-03-28,11.44
2016-03-29,11.51
2016-03-30,11.55
2016-03-31,11.59
2016-04-01,11.345
2016-04-04,11.2599
2016-04-05,11.0601
2016-04-06,11.25
2016-04-07,11.1
2016-04-08,11.49
2016-04-11,11.72
2016-04-12,11.8743
2016-04-13,12.32
2016-04-14,12.32
2016-04-15,12.31
2016-04-18,12.37
2016-04-19,12.7499
2016-04-20,12.93
2016-04-21,12.95
2016-04-22,13.06
2016-04-25,12.879
2016-04-26,12.7501
2016-04-27,12.7699
2016-04-28,12.46
2016-04-29,12.36
2016-05-02,12.24
2016-05-03,11.9
2016-05-04,11.98
2016-05-05,11.78
2016-05-06,11.79
2016-05-09,11.6899
2016-05-10,11.7477
2016-05-11,11.85
2016-05-12,11.67
2016-05-13,11.4201
2016-05-16,11.65
2016-05-17,11.77
2016-05-18,11.63
2016-05-19,11.56
2016-05-20,11.72
2016-05-23,11.66
2016-05-24,11.6189
2016-05-25,11.839
2016-05-26,11.8
2016-05-27,11.81
2016-05-31,12.0
2016-06-01,12.0101
2016-06-02,11.9628
2016-06-03,11.97
2016-06-06,12.16
2016-06-07,12.3399
2016-06-08,12.42
2016-06-09,12.13
2016-06-10,11.72
2016-06-13,11.33
2016-06-14,11.0758
2016-06-15,11.16
2016-06-16,11.0
2016-06-17,11.16
2016-06-20,11.3499
2016-06-21,11.34
2016-06-22,11.265
2016-06-23,11.8299
2016-06-24,11.0
2016-06-27,10.38
2016-06-28,10.72
2016-06-29,10.9759
2016-06-30,10.95
2016-07-01,11.07
2016-07-05,10.7036
2016-07-06,10.66
2016-07-07,10.58
2016-07-08,10.79
2016-07-11,10.93
2016-07-12,11.1601
2016-07-13,11.1
2016-07-14,11.13
2016-07-15,11.12
2016-07-18,11.1505
2016-07-19,11.14
2016-07-20,11.22
2016-07-21,11.2237
2016-07-22,11.18
2016-07-25,11.08
2016-07-26,11.13
2016-07-27,11.05
2016-07-28,11.1
2016-07-29,11.25
2016-08-01,10.97
2016-08-02,10.81
2016-08-03,10.878
2016-08-04,11.0
2016-08-05,11.14
2016-08-08,11.319
2016-08-09,11.32
2016-08-10,11.26
2016-08-11,11.3375
2016-08-12,11.4081
2016-08-15,11.51
2016-08-16,11.45
2016-08-17,11.3616
2016-08-18,11.515
2016-08-19,11.52
2016-08-22,11.48
2016-08-23,11.58
2016-08-24,11.46
2016-08-25,11.31
2016-08-26,11.23
2016-08-29,11.352
2016-08-30,11.41
2016-08-31,11.3501
2016-09-01,11.428
2016-09-02,11.5411
2016-09-06,11.67
2016-09-07,11.76
2016-09-08,11.93
2016-09-09,11.76
2016-09-12,11.73
2016-09-13,11.47
2016-09-14,11.35
2016-09-15,11.39
2016-09-16,11.3
2016-09-19,11.36
2016-09-20,11.35
2016-09-21,11.53
2016-09-22,11.7
2016-09-23,11.55
2016-09-26,11.26
2016-09-27,11.2
2016-09-28,11.42
2016-09-29,11.37
2016-09-30,11.5
2016-10-03,11.43
2016-10-04,11.4401
2016-10-05,11.59
2016-10-06,11.73
2016-10-07,11.63
2016-10-10,11.74
2016-10-11,11.65
2016-10-12,11.54
2016-10-13,11.4
2016-10-14,11.4371
2016-10-17,11.3799
2016-10-18,11.45
2016-10-19,11.57
2016-10-20,11.6536
2016-10-21,11.6
2016-10-24,11.7
2016-10-25,11.59
2016-10-26,11.52
2016-10-27,11.4927
2016-10-28,11.3
2016-10-31,11.25
2016-11-01,11.06
2016-11-02,10.635
2016-11-03,10.63
2016-11-04,10.56
2016-11-07,10.73
2016-11-08,10.57
2016-11-09,10.57
2016-11-10,10.73
2016-11-11,10.6
2016-11-14,10.77
2016-11-15,10.84
2016-11-16,10.8527
2016-11-17,10.74
2016-11-18,10.78
2016-11-21,11.028
2016-11-22,11.04
2016-11-23,11.02
2016-11-25,10.94
2016-11-28,10.8
2016-11-29,10.79
2016-11-30,10.8664
2016-12-01,10.95
2016-12-02,11.15
2016-12-05,11.33
2016-12-06,11.49
2016-12-07,11.61
2016-12-08,11.82
2016-12-09,11.8199
2016-12-12,11.56
2016-12-13,11.7
2016-12-14,11.51
2016-12-15,11.628
2016-12-16,11.63
2016-12-19,11.5
2016-12-20,11.55
2016-12-21,11.67
2016-12-22,11.5729
2016-12-23,11.46
2016-12-27,11.51
2016-12-28,11.47
2016-12-29,11.5
2016-12-30,11.43
2017-01-03,11.75
2017-01-04,11.95
2017-01-05,12.07
2017-01-06,12.0998
2017-01-09,11.98
2017-01-10,11.87
2017-01-11,12.05
2017-01-12,12.12
2017-01-13,12.17
2017-01-17,12.1741
2017-01-18,12.165
2017-01-19,12.25
2017-01-20,12.425
2017-01-23,12.39
2017-01-24,12.4999
2017-01-25,12.59
2017-01-26,12.52
2017-01-27,12.42
2017-01-30,12.24
2017-01-31,12.24
2017-02-01,12.3
2017-02-02,12.05
2017-02-03,12.22
2017-02-06,12.21
2017-02-07,12.15
2017-02-08,11.95
2017-02-09,12.13
2017-02-10,12.31
2017-02-13,12.46
2017-02-14,12.51
2017-02-15,12.539
2017-02-16,12.49
2017-02-17,12.43
2017-02-21,12.58
2017-02-22,12.46
2017-02-23,12.47
2017-02-24,12.27
2017-02-27,12.3
2017-02-28,12.28
2017-03-01,12.52
2017-03-02,12.41
2017-03-03,12.48
2017-03-06,12.52
2017-03-07,12.41
2017-03-08,12.37
2017-03-09,12.265
2017-03-10,12.36
2017-03-13,12.4061
2017-03-14,12.23
2017-03-15,12.44
2017-03-16,12.58
2017-03-17,12.65
2017-03-20,12.5705
2017-03-21,12.27
2017-03-22,12.16
2017-03-23,12.14
2017-03-24,12.19
2017-03-27,11.98
2017-03-28,12.12
2017-03-29,12.16
2017-03-30,12.31
2017-03-31,12.28
2017-04-03,12.21
2017-04-04,12.1
2017-04-05,12.0059
2017-04-06,12.03
2017-04-07,12.04
2017-04-10,12.23
2017-04-11,12.28
2017-04-12,12.1397
2017-04-13,12.06
2017-04-17,12.13
2017-04-18,12.08
2017-04-19,11.91
2017-04-20,11.94
2017-04-21,11.89
2017-04-24,12.03
2017-04-25,12.16
2017-04-26,12.17
2017-04-27,12.11
2017-04-28,12.09
2017-05-01,12.06
2017-05-02,12.03
2017-05-03,11.85
2017-05-04,11.75
2017-05-05,11.87
2017-05-08,11.7934
2017-05-09,11.74
2017-05-10,11.845
2017-05-11,11.845
2017-05-12,11.86
2017-05-15,11.99
2017-05-16,11.94
2017-05-17,11.76
2017-05-18,11.7
2017-05-19,11.84
2017-05-22,11.9599
2017-05-23,11.92
2017-05-24,11.78
2017-05-25,11.74
2017-05-26,11.69
2017-05-30,11.528
2017-05-31,11.49
2017-06-01,11.72
2017-06-02,11.72
2017-06-05,11.66
2017-06-06,11.58
2017-06-07,11.45
2017-06-08,11.45
2017-06-09,11.45
2017-06-12,11.58
2017-06-13,11.6696
2017-06-14,11.5
2017-06-15,11.26
2017-06-16,11.42
2017-06-19,11.38
2017-06-20,11.21
2017-06-21,11.2
2017-06-22,11.35
2017-06-23,11.495
2017-06-26,11.44
2017-06-27,11.45
2017-06-28,11.66
2017-06-29,11.77
2017-06-30,11.82
2017-07-03,12.19
2017-07-05,11.99
2017-07-06,11.94
2017-07-07,11.8
2017-07-10,11.99
2017-07-11,12.0699
2017-07-12,12.16
2017-07-13,12.22
2017-07-14,12.2891
2017-07-17,12.36
2017-07-18,12.38
2017-07-19,12.45
2017-07-20,12.42
2017-07-21,12.27
2017-07-24,12.31
2017-07-25,12.42
2017-07-26,12.36
2017-07-27,12.41
2017-07-28,12.47
2017-07-31,12.5
2017-08-01,12.5
2017-08-02,12.44
2017-08-03,12.19
2017-08-04,12.2788
2017-08-07,12.25
2017-08-08,12.15
2017-08-09,12.12
2017-08-10,11.88
2017-08-11,11.86
2017-08-14,12.0
2017-08-15,11.82
2017-08-16,11.84
2017-08-17,11.64
2017-08-18,11.61
2017-08-21,11.61
2017-08-22,11.79
2017-08-23,11.9
2017-08-24,11.85
2017-08-25,11.95
2017-08-28,11.93
2017-08-29,11.88
2017-08-30,11.75
2017-08-31,11.85
2017-09-01,11.84
2017-09-05,11.65
2017-09-06,11.68
2017-09-07,11.79
2017-09-08,11.68
2017-09-11,11.77
2017-09-12,11.76
2017-09-13,11.73
2017-09-14,11.79
2017-09-15,11.72
2017-09-18,11.77
2017-09-19,11.83
2017-09-20,11.8363
2017-09-21,11.87
2017-09-22,11.9
2017-09-25,11.92
2017-09-26,11.8
2017-09-27,11.82
2017-09-28,11.84
2017-09-29,11.85
2017-10-02,11.8948
2017-10-03,11.9
2017-10-04,11.8
2017-10-05,11.8078
2017-10-06,11.72
2017-10-09,11.71
2017-10-10,11.76
2017-10-11,11.8999
2017-10-12,11.94
2017-10-13,11.97
2017-10-16,12.03
2017-10-17,12.01
2017-10-18,12.0392
2017-10-19,11.92
2017-10-20,11.89
2017-10-23,11.75
2017-10-24,11.73
2017-10-25,11.62
2017-10-26,11.6269
2017-10-27,11.75
2017-10-30,11.83
2017-10-31,11.7907
2017-11-01,11.82
2017-11-02,11.839
2017-11-03,11.79
2017-11-06,11.9648
2017-11-07,11.77
2017-11-08,11.7799
2017-11-09,11.75
2017-11-10,11.63
2017-11-13,11.48
2017-11-14,11.29
2017-11-15,11.265
2017-11-16,11.21
2017-11-17,11.2557
2017-11-20,11.2537
2017-11-21,11.248
2017-11-22,11.35
2017-11-24,11.48
2017-11-27,11.3938
2017-11-28,11.43
2017-11-29,11.465
2017-11-30,11.48
2017-12-01,11.485
2017-12-04,11.55
2017-12-05,11.41
2017-12-06,11.2397
2017-12-07,11.21
2017-12-08,11.2
2017-12-11,11.305
2017-12-12,11.36
2017-12-13,11.36
2017-12-14,11.37
2017-12-15,11.38
2017-12-18,11.56
2017-12-19,11.53
2017-12-20,11.56
2017-12-21,11.64
2017-12-22,11.69
2017-12-26,11.455
2017-12-27,11.51
2017-12-28,11.57
2017-12-29,11.6
2018-01-02,11.86
2018-01-03,11.9
2018-01-04,12.02
2018-01-05,11.97
2018-01-08,12.0
2018-01-09,11.905
2018-01-10,11.855
2018-01-11,12.07
2018-01-12,12.14
2018-01-16,12.03
2018-01-17,12.0536
2018-01-18,12.02
2018-01-19,12.0801
2018-01-22,12.2
2018-01-23,12.3
2018-01-24,12.33
2018-01-25,12.27
2018-01-26,12.27
2018-01-29,12.2102
2018-01-30,11.94
2018-01-31,11.77
2018-02-01,11.755
2018-02-02,11.54
2018-02-05,11.2
2018-02-06,11.49
2018-02-07,11.39
2018-02-08,11.06
2018-02-09,11.0689
2018-02-12,11.35
2018-02-13,11.27
2018-02-14,11.445
2018-02-15,11.48
2018-02-16,11.4297
2018-02-20,11.29
2018-02-21,11.17
2018-02-22,11.05
2018-02-23,11.19
2018-02-26,11.21
2018-02-27,11.0336
2018-02-28,10.77
2018-03-01,10.77
2018-03-02,10.7801
2018-03-05,10.79
2018-03-06,10.91
2018-03-07,10.83
2018-03-08,10.81
2018-03-09,10.87
2018-03-12,10.9995
2018-03-13,11.0
2018-03-14,10.99
2018-03-15,10.85
2018-03-16,11.04
2018-03-19,10.84
2018-03-20,10.7
2018-03-21,10.85
2018-03-22,10.65
2018-03-23,10.5528
2018-03-26,10.62
2018-03-27,10.425
2018-03-28,10.395
2018-03-29,10.505
2018-04-02,10.38
2018-04-03,10.4868
2018-04-04,10.445
2018-04-05,10.63
2018-04-06,10.45
2018-04-09,10.45
2018-04-10,10.68
2018-04-11,10.79
2018-04-12,10.77
2018-04-13,10.76
2018-04-16,10.8053
2018-04-17,10.7726
2018-04-18,10.88
2018-04-19,11.01
2018-04-20,11.13
2018-04-23,11.082
2018-04-24,11.0
2018-04-25,10.95
2018-04-26,11.0
2018-04-27,10.87
2018-04-30,10.94
2018-05-01,10.9686
2018-05-02,11.005
2018-05-03,10.955
2018-05-04,11.085
2018-05-07,11.14
2018-05-08,11.32
2018-05-09,11.4
2018-05-10,11.45
2018-05-11,11.48
2018-05-14,11.417
2018-05-15,11.33
2018-05-16,11.34
2018-05-17,11.09
2018-05-18,11.01
2018-05-21,11.13
2018-05-22,11.25
2018-05-23,11.23
2018-05-24,11.11
2018-05-25,11.05
2018-05-29,10.97
2018-05-30,11.27
2018-05-31,10.96
2018-06-01,11.03
2018-06-04,11.1854
2018-06-05,11.1799
2018-06-06,11.15
2018-06-07,11.13
2018-06-08,11.035
2018-06-11,11.05
2018-06-12,10.9799
2018-06-13,11.0367
2018-06-14,11.07
2018-06-15,10.855
2018-06-18,10.79
2018-06-19,10.59
2018-06-20,10.6599
2018-06-21,10.59
2018-06-22,10.6749
2018-06-25,10.47
2018-06-26,10.3
2018-06-27,10.245
2018-06-28,10.2
2018-06-29,10.16
2018-07-02,10.055
2018-07-03,10.07
2018-07-05,10.015
2018-07-06,10.06
2018-07-09,10.13
2018-07-10,10.1
2018-07-11,9.86
2018-07-12,9.905
2018-07-13,9.8778
2018-07-16,9.78
2018-07-17,9.81
2018-07-18,9.88
2018-07-19,9.96
2018-07-20,9.91
2018-07-23,9.82
2018-07-24,9.91
2018-07-25,9.98
2018-07-26,10.01
2018-07-27,10.0
2018-07-30,9.975
2018-07-31,10.12
2018-08-01,10.08
2018-08-02,10.02
2018-08-03,9.96
2018-08-06,9.83
2018-08-07,10.0
2018-08-08,10.14
2018-08-09,10.19
2018-08-10,10.0
2018-08-13,9.79
2018-08-14,9.785
2018-08-15,9.59
2018-08-16,9.66
2018-08-17,9.83
2018-08-20,9.98
2018-08-21,10.01
2018-08-22,10.17
2018-08-23,10.04
2018-08-24,10.11
2018-08-27,10.2
2018-08-28,10.295
2018-08-29,10.355
2018-08-30,10.3
2018-08-31,10.18
2018-09-04,9.93
2018-09-05,9.85
2018-09-06,9.86
2018-09-07,9.8
2018-09-10,9.81
2018-09-11,9.785
2018-09-12,9.845
2018-09-13,9.98
2018-09-14,10.0
2018-09-17,9.945
2018-09-18,10.13
2018-09-19,10.235
2018-09-20,10.27
2018-09-21,10.4
2018-09-24,10.33
2018-09-25,10.33
2018-09-26,10.19
2018-09-27,10.2
2018-09-28,10.24
2018-10-01,10.3167
2018-10-02,10.275
2018-10-03,10.29
2018-10-04,10.15
2018-10-05,10.03
2018-10-08,10.03
2018-10-09,10.07
2018-10-10,9.71
2018-10-11,9.6
2018-10-12,9.73
2018-10-15,9.78
2018-10-16,10.01
2018-10-17,9.75
2018-10-18,9.55
2018-10-19,9.53
2018-10-22,9.5299
2018-10-23,9.26
2018-10-24,8.99
2018-10-25,9.1
2018-10-26,9.0562
2018-10-29,9.02
2018-10-30,9.1
2018-10-31,9.28
2018-11-01,9.54
2018-11-02,9.72
2018-11-05,9.725
2018-11-06,9.81
2018-11-07,9.8343
2018-11-08,9.71
2018-11-09,9.6
2018-11-12,9.36
2018-11-13,9.31
2018-11-14,9.28
2018-11-15,9.315
2018-11-16,9.41
2018-11-19,9.31
2018-11-20,8.95
2018-11-21,9.12
2018-11-23,8.99
2018-11-26,9.285
2018-11-27,9.47
2018-11-28,9.61
2018-11-29,9.64
2018-11-30,9.47
2018-12-03,9.75
2018-12-04,9.38
2018-12-06,9.18
2018-12-07,9.14
2018-12-10,9.02
2018-12-11,9.06
2018-12-12,9.19
2018-12-13,9.13
2018-12-14,8.98
2018-12-17,8.74
2018-12-18,8.6
2018-12-19,8.47
2018-12-20,8.28
2018-12-21,8.13
2018-12-24,8.05
2018-12-26,8.26
2018-12-27,8.16
2018-12-28,8.2
2018-12-31,8.2157
2019-01-02,8.38
2019-01-03,8.27
2019-01-04,8.665
2019-01-07,8.82
2019-01-08,8.95
2019-01-09,9.06
2019-01-10,8.99
2019-01-11,8.87
2019-01-14,8.82
2019-01-15,8.83
2019-01-16,8.84
2019-01-17,8.84
2019-01-18,9.025
2019-01-22,8.81
2019-01-23,8.79
2019-01-24,8.86
2019-01-25,8.9398
2019-01-28,8.82
2019-01-29,8.8393
2019-01-30,8.92
2019-01-31,8.9308
2019-02-01,8.89
2019-02-04,8.89
2019-02-05,8.93
2019-02-06,8.9248
2019-02-07,8.74
2019-02-08,8.68
2019-02-11,8.72
2019-02-12,8.81
2019-02-13,8.92
2019-02-14,8.99
2019-02-15,9.11
2019-02-19,9.2
2019-02-20,9.19
2019-02-21,9.045
2019-02-22,9.12
2019-02-25,9.26
2019-02-26,9.19
2019-02-27,9.1099
2019-02-28,8.98
2019-03-01,8.9
2019-03-04,8.94
2019-03-05,8.99
2019-03-06,8.89
2019-03-07,8.67
2019-03-08,8.54
2019-03-11,8.61
2019-03-12,8.7429
2019-03-13,8.81
2019-03-14,8.74
2019-03-15,8.8
2019-03-18,8.9002
2019-03-19,8.89
2019-03-20,8.93
2019-03-21,8.93
2019-03-22,8.75
2019-03-25,8.7
2019-03-26,8.76
2019-03-27,8.78
2019-03-28,8.73
2019-03-29,8.7614
2019-04-01,8.97
2019-04-02,9.01
2019-04-03,9.13
2019-04-04,9.19
2019-04-05,9.28
2019-04-08,9.29
2019-04-09,9.225
2019-04-10,9.41
2019-04-11,9.5
2019-04-12,9.58
2019-04-15,9.61
2019-04-16,9.56
2019-04-17,9.67
2019-04-18,9.65
2019-04-22,9.72
2019-04-23,9.79
2019-04-24,9.6746
2019-04-25,9.58
2019-04-26,9.6013
2019-04-29,9.68
2019-04-30,9.67
2019-05-01,9.6469
2019-05-02,9.68
2019-05-03,9.8
2019-05-06,9.57
2019-05-07,9.34
2019-05-08,9.36
2019-05-09,9.17
2019-05-10,9.3
2019-05-13,8.99
2019-05-14,9.09
2019-05-15,9.145
2019-05-16,9.22
2019-05-17,9.13
2019-05-20,9.0
2019-05-21,9.05
2019-05-22,8.975
2019-05-23,8.7
2019-05-24,8.68
2019-05-28,8.6175
2019-05-29,8.55
2019-05-30,8.53
2019-05-31,8.455
2019-06-03,8.4435
2019-06-04,8.63
2019-06-05,8.56
2019-06-06,8.5402
2019-06-07,8.63
2019-06-10,8.6238
2019-06-11,8.695
2019-06-12,8.495
2019-06-13,8.6
2019-06-14,8.524
2019-06-17,8.585
2019-06-18,8.76
2019-06-19,8.83
2019-06-20,8.985
2019-06-21,9.03
2019-06-24,8.79
2019-06-25,8.705
2019-06-26,8.84
2019-06-27,8.93
2019-06-28,9.065
2019-07-01,9.155
2019-07-02,9.135
2019-07-03,9.1453
2019-07-05,9.2
2019-07-08,9.15
2019-07-09,9.04
2019-07-10,9.09
2019-07-11,9.115
2019-07-12,9.14
2019-07-15,9.135
2019-07-16,9.195
2019-07-17,9.0921
2019-07-18,9.05
2019-07-19,9.0348
2019-07-22,9.075
2019-07-23,9.22
2019-07-24,9.25
2019-07-25,9.19
2019-07-26,9.1638
2019-07-29,9.05
2019-07-30,9.005
2019-07-31,8.904
2019-08-01,8.7996
2019-08-02,8.6092
2019-08-05,8.16
2019-08-06,8.294
2019-08-07,8.28
2019-08-08,8.315
2019-08-09,8.15
2019-08-12,8.035
2019-08-13,8.158
2019-08-14,7.93
2019-08-15,7.875
2019-08-16,8.105
2019-08-19,8.34
2019-08-20,8.345
2019-08-21,8.49
2019-08-22,8.4849
2019-08-23,8.27
2019-08-26,8.325
2019-08-27,8.3236
2019-08-28,8.41
2019-08-29,8.4343
2019-08-30,8.4343
2019-09-03,8.41
2019-09-04,8.55
2019-09-05,8.796
2019-09-06,8.8
2019-09-09,8.985
2019-09-10,9.07
2019-09-11,9.1828
2019-09-12,9.2
2019-09-13,9.37
2019-09-16,9.3
2019-09-17,9.21
2019-09-18,9.14
2019-09-19,9.1
2019-09-20,9.06
2019-09-23,9.03
2019-09-24,8.9
2019-09-25,8.89
2019-09-26,8.9315
2019-09-27,8.905
2019-09-30,8.81
2019-10-01,8.75
2019-10-02,8.6
2019-10-03,8.73
2019-10-04,8.88
2019-10-07,8.94
2019-10-08,8.83
2019-10-09,8.99
2019-10-10,9.18
2019-10-11,9.47
2019-10-14,9.48
2019-10-15,9.49
2019-10-16,9.46
2019-10-17,9.5256
2019-10-18,9.49
2019-10-21,9.6
2019-10-22,9.62
2019-10-23,9.82
2019-10-24,9.71
2019-10-25,9.78
2019-10-28,9.88
2019-10-29,9.86
2019-10-30,9.795
2019-10-31,9.62
2019-11-01,9.81
2019-11-04,9.88
2019-11-05,9.845
2019-11-06,9.71
2019-11-07,9.62
2019-11-08,9.64
2019-11-11,9.545
2019-11-12,9.63
2019-11-13,9.53
2019-11-14,9.54
2019-11-15,9.74
2019-11-18,9.7
2019-11-19,9.6627
2019-11-20,9.62
2019-11-21,9.6
2019-11-22,9.58
2019-11-25,9.67
2019-11-26,9.67
2019-11-27,9.6553
2019-11-29,9.6269
2019-12-02,9.64
2019-12-03,9.55
2019-12-04,9.61
2019-12-05,9.695
2019-12-06,9.96
2019-12-09,10.0
2019-12-10,10.07
2019-12-11,10.015
2019-12-12,10.12
2019-12-13,10.07
2019-12-16,10.2
2019-12-17,10.1
2019-12-18,10.09
2019-12-19,10.15
2019-12-20,10.19
2019-12-23,10.07
2019-12-24,10.01
2019-12-26,10.11
2019-12-27,10.11
2019-12-30,10.11
2019-12-31,10.18
2020-01-02,10.29
