Date,PHG
1991-01-15,2.8125
1991-01-16,2.84375
1991-01-17,3.125
1991-01-18,3.09375
1991-01-21,3.0625
1991-01-22,3.0625
1991-01-23,3.0625
1991-01-24,3.1875
1991-01-25,3.25
1991-01-28,3.34375
1991-01-29,3.375
1991-01-30,3.40625
1991-01-31,3.5
1991-02-01,3.65625
1991-02-04,3.6875
1991-02-05,3.65625
1991-02-06,3.625
1991-02-07,3.625
1991-02-08,3.65625
1991-02-11,3.78125
1991-02-12,3.6875
1991-02-13,3.78125
1991-02-14,3.78125
1991-02-15,3.90625
1991-02-19,3.90625
1991-02-20,3.75
1991-02-21,3.78125
1991-02-22,3.78125
1991-02-25,3.84375
1991-02-26,3.8125
1991-02-27,3.875
1991-02-28,3.90625
1991-03-01,3.90625
1991-03-04,3.9375
1991-03-05,4.03125
1991-03-06,4.0
1991-03-07,3.9375
1991-03-08,3.9375
1991-03-11,3.8125
1991-03-12,3.8125
1991-03-13,3.8125
1991-03-14,3.84375
1991-03-15,3.84375
1991-03-18,3.75
1991-03-19,3.625
1991-03-20,3.625
1991-03-21,3.65625
1991-03-22,3.625
1991-03-25,3.625
1991-03-26,3.625
1991-03-27,3.625
1991-03-28,3.625
1991-04-01,3.65625
1991-04-02,3.75
1991-04-03,3.9375
1991-04-04,3.9375
1991-04-05,3.78125
1991-04-08,3.6875
1991-04-09,3.75
1991-04-10,3.71875
1991-04-11,3.8125
1991-04-12,3.78125
1991-04-15,3.84375
1991-04-16,3.875
1991-04-17,3.84375
1991-04-18,3.71875
1991-04-19,3.6875
1991-04-22,3.53125
1991-04-23,3.5625
1991-04-24,3.53125
1991-04-25,3.53125
1991-04-26,3.46875
1991-04-29,3.40625
1991-04-30,3.5
1991-05-01,3.875
1991-05-02,3.78125
1991-05-03,3.75
1991-05-06,3.75
1991-05-07,3.78125
1991-05-08,3.75
1991-05-09,3.8125
1991-05-10,3.78125
1991-05-13,3.9375
1991-05-14,3.9375
1991-05-15,3.96875
1991-05-16,3.96875
1991-05-17,3.9375
1991-05-20,3.90625
1991-05-21,4.03125
1991-05-22,4.09375
1991-05-23,4.09375
1991-05-24,4.09375
1991-05-28,4.125
1991-05-29,4.0625
1991-05-30,4.0
1991-05-31,4.0625
1991-06-03,4.09375
1991-06-04,4.03125
1991-06-05,4.0625
1991-06-06,4.0
1991-06-07,3.9375
1991-06-10,4.0
1991-06-11,4.0625
1991-06-12,3.96875
1991-06-13,4.0
1991-06-14,4.0625
1991-06-17,4.03125
1991-06-18,4.0
1991-06-19,4.0
1991-06-20,4.03125
1991-06-21,4.03125
1991-06-24,3.9375
1991-06-25,3.9375
1991-06-26,3.875
1991-06-27,3.8125
1991-06-28,3.75
1991-07-01,3.78125
1991-07-02,3.71875
1991-07-03,3.6875
1991-07-05,3.6875
1991-07-08,3.65625
1991-07-09,3.65625
1991-07-10,3.75
1991-07-11,3.71875
1991-07-12,3.78125
1991-07-15,3.8125
1991-07-16,3.875
1991-07-17,3.875
1991-07-18,4.0
1991-07-19,4.09375
1991-07-22,4.15625
1991-07-23,4.125
1991-07-24,4.15625
1991-07-25,4.25
1991-07-26,4.25
1991-07-29,4.21875
1991-07-30,4.1875
1991-07-31,4.1875
1991-08-01,4.375
1991-08-02,4.34375
1991-08-05,4.3125
1991-08-06,4.375
1991-08-07,4.28125
1991-08-08,4.375
1991-08-09,4.375
1991-08-12,4.34375
1991-08-13,4.40625
1991-08-14,4.4375
1991-08-15,4.4375
1991-08-16,4.5
1991-08-19,4.125
1991-08-20,4.1875
1991-08-21,4.625
1991-08-22,4.65625
1991-08-23,4.625
1991-08-26,4.59375
1991-08-27,4.53125
1991-08-28,4.59375
1991-08-29,4.5625
1991-08-30,4.65625
1991-09-03,4.6875
1991-09-04,4.75
1991-09-05,4.75
1991-09-06,4.78125
1991-09-09,4.8125
1991-09-10,4.78125
1991-09-11,4.75
1991-09-12,4.84375
1991-09-13,4.84375
1991-09-16,4.90625
1991-09-17,4.875
1991-09-18,4.84375
1991-09-19,4.6875
1991-09-20,4.65625
1991-09-23,4.625
1991-09-24,4.65625
1991-09-25,4.625
1991-09-26,4.5625
1991-09-27,4.5625
1991-09-30,4.5
1991-10-01,4.5
1991-10-02,4.4375
1991-10-03,4.40625
1991-10-04,4.4375
1991-10-07,4.40625
1991-10-08,4.5
1991-10-09,4.5
1991-10-10,4.46875
1991-10-11,4.5
1991-10-14,4.5
1991-10-15,4.53125
1991-10-16,4.59375
1991-10-17,4.4375
1991-10-18,4.375
1991-10-21,4.25
1991-10-22,4.28125
1991-10-23,4.28125
1991-10-24,4.21875
1991-10-25,4.21875
1991-10-28,4.25
1991-10-29,4.28125
1991-10-30,4.5
1991-10-31,4.5
1991-11-01,4.53125
1991-11-04,4.53125
1991-11-05,4.53125
1991-11-06,4.5
1991-11-07,4.5625
1991-11-08,4.59375
1991-11-11,4.6875
1991-11-12,4.75
1991-11-13,4.78125
1991-11-14,4.75
1991-11-15,4.625
1991-11-18,4.6875
1991-11-19,4.65625
1991-11-20,4.71875
1991-11-21,4.75
1991-11-22,4.71875
1991-11-25,4.625
1991-11-26,4.59375
1991-11-27,4.5625
1991-11-29,4.46875
1991-12-02,4.5625
1991-12-03,4.4375
1991-12-04,4.4375
1991-12-05,4.4375
1991-12-06,4.40625
1991-12-09,4.28125
1991-12-10,4.25
1991-12-11,4.09375
1991-12-12,4.15625
1991-12-13,4.28125
1991-12-16,4.375
1991-12-17,4.34375
1991-12-18,4.34375
1991-12-19,4.375
1991-12-20,4.28125
1991-12-23,4.3125
1991-12-24,4.3125
1991-12-26,4.34375
1991-12-27,4.34375
1991-12-30,4.375
1991-12-31,4.375
1992-01-02,4.3125
1992-01-03,4.28125
1992-01-06,4.34375
1992-01-07,4.3125
1992-01-08,4.3125
1992-01-09,4.25
1992-01-10,4.15625
1992-01-13,4.125
1992-01-14,4.125
1992-01-15,4.125
1992-01-16,4.21875
1992-01-17,4.46875
1992-01-20,4.5625
1992-01-21,4.5625
1992-01-22,4.5625
1992-01-23,4.40625
1992-01-24,4.5
1992-01-27,4.46875
1992-01-28,4.5
1992-01-29,4.375
1992-01-30,4.40625
1992-01-31,4.375
1992-02-03,4.375
1992-02-04,4.3125
1992-02-05,4.28125
1992-02-06,4.375
1992-02-07,4.5
1992-02-10,4.5625
1992-02-11,4.53125
1992-02-12,4.5625
1992-02-13,4.59375
1992-02-14,4.59375
1992-02-18,4.4375
1992-02-19,4.34375
1992-02-20,4.4375
1992-02-21,4.40625
1992-02-24,4.40625
1992-02-25,4.375
1992-02-26,4.375
1992-02-27,5.09375
1992-02-28,4.96875
1992-03-02,5.0
1992-03-03,5.125
1992-03-04,5.03125
1992-03-05,4.90625
1992-03-06,4.84375
1992-03-09,4.9375
1992-03-10,4.96875
1992-03-11,4.84375
1992-03-12,4.84375
1992-03-13,4.875
1992-03-16,4.84375
1992-03-17,4.90625
1992-03-18,4.90625
1992-03-19,4.84375
1992-03-20,4.90625
1992-03-23,4.875
1992-03-24,4.875
1992-03-25,4.90625
1992-03-26,4.84375
1992-03-27,4.875
1992-03-30,4.90625
1992-03-31,4.96875
1992-04-01,4.9375
1992-04-02,5.0
1992-04-03,5.0
1992-04-06,5.09375
1992-04-07,5.0
1992-04-08,4.9375
1992-04-09,5.0
1992-04-10,4.96875
1992-04-13,4.9375
1992-04-14,4.96875
1992-04-15,4.9375
1992-04-16,4.875
1992-04-20,4.78125
1992-04-21,4.8125
1992-04-22,4.875
1992-04-23,5.0
1992-04-24,5.03125
1992-04-27,4.96875
1992-04-28,4.96875
1992-04-29,5.0625
1992-04-30,5.15625
1992-05-01,5.15625
1992-05-04,5.3125
1992-05-05,5.3125
1992-05-06,5.15625
1992-05-07,5.0
1992-05-08,5.0
1992-05-11,5.125
1992-05-12,5.21875
1992-05-13,5.375
1992-05-14,5.3125
1992-05-15,5.21875
1992-05-18,5.40625
1992-05-19,5.34375
1992-05-20,5.3125
1992-05-21,5.25
1992-05-22,5.21875
1992-05-26,5.25
1992-05-27,5.125
1992-05-28,5.21875
1992-05-29,5.34375
1992-06-01,5.375
1992-06-02,5.3125
1992-06-03,5.25
1992-06-04,5.25
1992-06-05,5.40625
1992-06-08,5.375
1992-06-09,5.3125
1992-06-10,5.25
1992-06-11,5.28125
1992-06-12,5.375
1992-06-15,5.375
1992-06-16,5.40625
1992-06-17,4.15625
1992-06-18,4.25
1992-06-19,4.34375
1992-06-22,4.3125
1992-06-23,4.40625
1992-06-24,4.375
1992-06-25,4.4375
1992-06-26,4.46875
1992-06-29,4.46875
1992-06-30,4.40625
1992-07-01,4.40625
1992-07-02,4.3125
1992-07-06,4.28125
1992-07-07,4.28125
1992-07-08,4.28125
1992-07-09,4.28125
1992-07-10,4.28125
1992-07-13,4.28125
1992-07-14,4.3125
1992-07-15,4.3125
1992-07-16,4.34375
1992-07-17,3.90625
1992-07-20,3.84375
1992-07-21,3.875
1992-07-22,3.8125
1992-07-23,3.875
1992-07-24,3.8125
1992-07-27,3.75
1992-07-28,3.84375
1992-07-29,3.78125
1992-07-30,3.5625
1992-07-31,3.625
1992-08-03,3.625
1992-08-04,3.6875
1992-08-05,3.71875
1992-08-06,3.5625
1992-08-07,3.5
1992-08-10,3.46875
1992-08-11,3.4375
1992-08-12,3.4375
1992-08-13,3.5
1992-08-14,3.59375
1992-08-17,3.59375
1992-08-18,3.53125
1992-08-19,3.5
1992-08-20,3.53125
1992-08-21,3.59375
1992-08-24,3.59375
1992-08-25,3.75
1992-08-26,3.71875
1992-08-27,3.78125
1992-08-28,3.8125
1992-08-31,3.8125
1992-09-01,3.8125
1992-09-02,3.96875
1992-09-03,3.90625
1992-09-04,3.90625
1992-09-08,3.8125
1992-09-09,3.75
1992-09-10,3.6875
1992-09-11,3.59375
1992-09-14,3.8125
1992-09-15,3.65625
1992-09-16,3.71875
1992-09-17,3.6875
1992-09-18,3.46875
1992-09-21,3.46875
1992-09-22,3.5
1992-09-23,3.65625
1992-09-24,3.625
1992-09-25,3.5625
1992-09-28,3.625
1992-09-29,3.625
1992-09-30,3.53125
1992-10-01,3.5625
1992-10-02,3.53125
1992-10-05,3.5
1992-10-06,3.46875
1992-10-07,3.46875
1992-10-08,3.34375
1992-10-09,3.34375
1992-10-12,3.375
1992-10-13,3.375
1992-10-14,3.34375
1992-10-15,3.40625
1992-10-16,3.28125
1992-10-19,3.125
1992-10-20,3.1875
1992-10-21,3.0625
1992-10-22,2.9375
1992-10-23,3.0
1992-10-26,3.0
1992-10-27,2.90625
1992-10-28,2.84375
1992-10-29,2.8125
1992-10-30,2.75
1992-11-02,2.71875
1992-11-03,2.75
1992-11-04,2.65625
1992-11-05,2.53125
1992-11-06,2.53125
1992-11-09,2.625
1992-11-10,2.625
1992-11-11,2.65625
1992-11-12,2.71875
1992-11-13,2.75
1992-11-16,2.75
1992-11-17,2.75
1992-11-18,2.8125
1992-11-19,2.78125
1992-11-20,2.6875
1992-11-23,2.65625
1992-11-24,2.6875
1992-11-25,2.8125
1992-11-27,2.78125
1992-11-30,2.84375
1992-12-01,2.9375
1992-12-02,2.96875
1992-12-03,2.96875
1992-12-04,2.9375
1992-12-07,2.96875
1992-12-08,2.90625
1992-12-09,2.8125
1992-12-10,2.71875
1992-12-11,2.6875
1992-12-14,2.75
1992-12-15,2.6875
1992-12-16,2.625
1992-12-17,2.71875
1992-12-18,2.71875
1992-12-21,2.625
1992-12-22,2.71875
1992-12-23,2.75
1992-12-24,2.71875
1992-12-28,2.65625
1992-12-29,2.6875
1992-12-30,2.71875
1992-12-31,2.6875
1993-01-04,2.78125
1993-01-05,2.90625
1993-01-06,2.96875
1993-01-07,2.875
1993-01-08,2.8125
1993-01-11,2.78125
1993-01-12,2.84375
1993-01-13,2.8125
1993-01-14,2.84375
1993-01-15,2.9375
1993-01-18,3.03125
1993-01-19,3.09375
1993-01-20,3.1875
1993-01-21,3.3125
1993-01-22,3.375
1993-01-25,3.34375
1993-01-26,3.28125
1993-01-27,3.21875
1993-01-28,3.25
1993-01-29,3.21875
1993-02-01,3.25
1993-02-02,3.1875
1993-02-03,3.1875
1993-02-04,3.15625
1993-02-05,3.25
1993-02-08,3.1875
1993-02-09,3.1875
1993-02-10,3.3125
1993-02-11,3.3125
1993-02-12,3.28125
1993-02-16,3.125
1993-02-17,3.125
1993-02-18,3.15625
1993-02-19,3.21875
1993-02-22,3.21875
1993-02-23,3.125
1993-02-24,3.03125
1993-02-25,3.0
1993-02-26,2.96875
1993-03-01,2.84375
1993-03-02,2.84375
1993-03-03,2.90625
1993-03-04,3.09375
1993-03-05,3.125
1993-03-08,3.1875
1993-03-09,3.125
1993-03-10,3.15625
1993-03-11,3.15625
1993-03-12,3.125
1993-03-15,3.15625
1993-03-16,3.15625
1993-03-17,3.1875
1993-03-18,3.28125
1993-03-19,3.28125
1993-03-22,3.25
1993-03-23,3.28125
1993-03-24,3.1875
1993-03-25,3.21875
1993-03-26,3.25
1993-03-29,3.21875
1993-03-30,3.28125
1993-03-31,3.46875
1993-04-01,3.40625
1993-04-02,3.375
1993-04-05,3.40625
1993-04-06,3.4375
1993-04-07,3.4375
1993-04-08,3.4375
1993-04-12,3.59375
1993-04-13,3.65625
1993-04-14,3.625
1993-04-15,3.53125
1993-04-16,3.5
1993-04-19,3.5
1993-04-20,3.46875
1993-04-21,3.5
1993-04-22,3.5
1993-04-23,3.46875
1993-04-26,3.4375
1993-04-27,3.46875
1993-04-28,3.53125
1993-04-29,3.5
1993-04-30,3.71875
1993-05-03,3.65625
1993-05-04,3.65625
1993-05-05,3.9375
1993-05-06,3.9375
1993-05-07,3.90625
1993-05-10,3.875
1993-05-11,3.84375
1993-05-12,3.875
1993-05-13,3.75
1993-05-14,3.71875
1993-05-17,3.6875
1993-05-18,3.625
1993-05-19,3.71875
1993-05-20,3.6875
1993-05-21,3.6875
1993-05-24,3.78125
1993-05-25,3.78125
1993-05-26,3.84375
1993-05-27,3.84375
1993-05-28,3.84375
1993-06-01,3.84375
1993-06-02,3.78125
1993-06-03,3.8125
1993-06-04,3.71875
1993-06-07,3.71875
1993-06-08,3.6875
1993-06-09,3.71875
1993-06-10,3.75
1993-06-11,3.75
1993-06-14,3.84375
1993-06-15,3.8125
1993-06-16,3.9375
1993-06-17,3.8125
1993-06-18,3.6875
1993-06-21,3.6875
1993-06-22,3.6875
1993-06-23,3.6875
1993-06-24,3.78125
1993-06-25,3.8125
1993-06-28,3.90625
1993-06-29,3.90625
1993-06-30,3.9375
1993-07-01,4.03125
1993-07-02,3.96875
1993-07-06,3.96875
1993-07-07,4.09375
1993-07-08,4.1875
1993-07-09,4.15625
1993-07-12,4.09375
1993-07-13,4.15625
1993-07-14,4.1875
1993-07-15,4.125
1993-07-16,4.15625
1993-07-19,4.09375
1993-07-20,4.0625
1993-07-21,4.09375
1993-07-22,4.0625
1993-07-23,4.09375
1993-07-26,4.0
1993-07-27,4.0
1993-07-28,4.03125
1993-07-29,4.0
1993-07-30,3.96875
1993-08-02,4.0
1993-08-03,4.28125
1993-08-04,4.28125
1993-08-05,4.53125
1993-08-06,4.625
1993-08-09,4.6875
1993-08-10,4.78125
1993-08-11,4.8125
1993-08-12,4.8125
1993-08-13,4.78125
1993-08-16,4.75
1993-08-17,4.75
1993-08-18,4.84375
1993-08-19,4.84375
1993-08-20,4.875
1993-08-23,4.84375
1993-08-24,4.8125
1993-08-25,4.8125
1993-08-26,4.8125
1993-08-27,4.84375
1993-08-30,4.9375
1993-08-31,4.90625
1993-09-01,4.9375
1993-09-02,5.0
1993-09-03,5.03125
1993-09-07,4.875
1993-09-08,4.84375
1993-09-09,4.875
1993-09-10,4.84375
1993-09-13,4.78125
1993-09-14,4.8125
1993-09-15,4.84375
1993-09-16,4.78125
1993-09-17,4.875
1993-09-20,4.9375
1993-09-21,4.84375
1993-09-22,4.875
1993-09-23,4.875
1993-09-24,4.875
1993-09-27,5.0
1993-09-28,5.09375
1993-09-29,5.0625
1993-09-30,5.09375
1993-10-01,5.0
1993-10-04,5.0625
1993-10-05,5.0625
1993-10-06,5.03125
1993-10-07,5.0
1993-10-08,5.0625
1993-10-11,5.03125
1993-10-12,5.0
1993-10-13,5.0
1993-10-14,5.09375
1993-10-15,5.09375
1993-10-18,5.15625
1993-10-19,5.15625
1993-10-20,5.3125
1993-10-21,5.09375
1993-10-22,5.15625
1993-10-25,5.21875
1993-10-26,5.1875
1993-10-27,5.15625
1993-10-28,5.25
1993-10-29,5.21875
1993-11-01,5.25
1993-11-02,5.1875
1993-11-03,5.3125
1993-11-04,5.375
1993-11-05,5.25
1993-11-08,5.21875
1993-11-09,5.1875
1993-11-10,5.1875
1993-11-11,5.0625
1993-11-12,5.1875
1993-11-15,5.15625
1993-11-16,5.125
1993-11-17,5.0625
1993-11-18,5.125
1993-11-19,5.03125
1993-11-22,4.875
1993-11-23,4.90625
1993-11-24,4.75
1993-11-26,4.9375
1993-11-29,5.0
1993-11-30,4.875
1993-12-01,4.90625
1993-12-02,5.0
1993-12-03,4.9375
1993-12-06,5.03125
1993-12-07,5.09375
1993-12-08,5.125
1993-12-09,5.09375
1993-12-10,5.15625
1993-12-13,5.0625
1993-12-14,4.96875
1993-12-15,4.96875
1993-12-16,5.0625
1993-12-17,5.125
1993-12-20,5.21875
1993-12-21,5.0625
1993-12-22,5.25
1993-12-23,5.21875
1993-12-27,5.21875
1993-12-28,5.15625
1993-12-29,5.15625
1993-12-30,5.1875
1993-12-31,5.15625
1994-01-03,5.34375
1994-01-04,5.375
1994-01-05,5.4375
1994-01-06,5.59375
1994-01-07,5.59375
1994-01-10,5.625
1994-01-11,5.5
1994-01-12,5.4375
1994-01-13,5.46875
1994-01-14,5.5625
1994-01-17,5.65625
1994-01-18,5.6875
1994-01-19,5.9375
1994-01-20,5.9375
1994-01-21,5.9375
1994-01-24,5.96875
1994-01-25,5.96875
1994-01-26,6.0625
1994-01-27,6.1875
1994-01-28,6.1875
1994-01-31,6.3125
1994-02-01,6.1875
1994-02-02,6.25
1994-02-03,6.1875
1994-02-04,6.03125
1994-02-07,6.0625
1994-02-08,6.09375
1994-02-09,6.125
1994-02-10,6.0625
1994-02-11,6.03125
1994-02-14,6.09375
1994-02-15,6.125
1994-02-16,6.125
1994-02-17,6.125
1994-02-18,6.15625
1994-02-22,6.0625
1994-02-23,5.9375
1994-02-24,5.8125
1994-02-25,6.0
1994-02-28,6.1875
1994-03-01,6.125
1994-03-02,6.1875
1994-03-03,6.75
1994-03-04,6.8125
1994-03-07,6.8125
1994-03-08,6.9375
1994-03-09,7.21875
1994-03-10,7.21875
1994-03-11,7.21875
1994-03-14,7.15625
1994-03-15,7.15625
1994-03-16,7.28125
1994-03-17,7.375
1994-03-18,7.28125
1994-03-21,7.15625
1994-03-22,7.0
1994-03-23,6.9375
1994-03-24,6.96875
1994-03-25,7.09375
1994-03-28,7.09375
1994-03-29,6.8125
1994-03-30,6.6875
1994-03-31,6.75
1994-04-04,6.625
1994-04-05,6.8125
1994-04-06,7.03125
1994-04-07,7.0625
1994-04-08,7.0625
1994-04-11,7.1875
1994-04-12,7.1875
1994-04-13,7.1875
1994-04-14,7.34375
1994-04-15,7.4375
1994-04-18,7.375
1994-04-19,7.1875
1994-04-20,7.1875
1994-04-21,7.25
1994-04-22,7.125
1994-04-25,7.1875
1994-04-26,7.25
1994-04-28,7.21875
1994-04-29,7.28125
1994-05-02,7.53125
1994-05-03,7.90625
1994-05-04,7.5
1994-05-05,7.1875
1994-05-06,6.96875
1994-05-09,6.84375
1994-05-10,7.03125
1994-05-11,7.125
1994-05-12,7.1875
1994-05-13,7.09375
1994-05-16,7.125
1994-05-17,7.21875
1994-05-18,7.25
1994-05-19,7.21875
1994-05-20,7.21875
1994-05-23,7.15625
1994-05-24,7.09375
1994-05-25,7.0
1994-05-26,7.0
1994-05-27,6.90625
1994-05-31,7.0
1994-06-01,6.90625
1994-06-02,7.0
1994-06-03,7.0625
1994-06-06,7.09375
1994-06-07,6.96875
1994-06-08,7.03125
1994-06-09,7.125
1994-06-10,7.125
1994-06-13,7.09375
1994-06-14,7.1875
1994-06-15,7.15625
1994-06-16,7.09375
1994-06-17,6.9375
1994-06-20,6.875
1994-06-21,6.6875
1994-06-22,6.9375
1994-06-23,7.03125
1994-06-24,6.9375
1994-06-27,7.0625
1994-06-28,7.09375
1994-06-29,7.125
1994-06-30,7.1875
1994-07-01,7.15625
1994-07-05,7.1875
1994-07-06,7.21875
1994-07-07,7.21875
1994-07-08,7.15625
1994-07-11,7.28125
1994-07-12,7.1875
1994-07-13,7.25
1994-07-14,7.34375
1994-07-15,7.25
1994-07-18,7.375
1994-07-19,7.5625
1994-07-20,7.5
1994-07-21,7.4375
1994-07-22,7.40625
1994-07-25,7.5
1994-07-26,7.5
1994-07-27,7.5625
1994-07-28,7.59375
1994-07-29,7.71875
1994-08-01,7.90625
1994-08-02,7.84375
1994-08-03,7.96875
1994-08-04,7.84375
1994-08-05,7.8125
1994-08-08,7.9375
1994-08-09,7.78125
1994-08-10,7.8125
1994-08-11,8.09375
1994-08-12,8.34375
1994-08-15,8.34375
1994-08-16,8.375
1994-08-17,8.34375
1994-08-18,8.34375
1994-08-19,8.375
1994-08-22,8.3125
1994-08-23,8.3125
1994-08-24,8.375
1994-08-25,8.4375
1994-08-26,8.4375
1994-08-29,8.3125
1994-08-30,8.21875
1994-08-31,8.15625
1994-09-01,8.15625
1994-09-02,8.34375
1994-09-06,8.375
1994-09-07,8.40625
1994-09-08,8.375
1994-09-09,8.28125
1994-09-12,8.28125
1994-09-13,8.34375
1994-09-14,8.28125
1994-09-15,8.1875
1994-09-16,8.0
1994-09-19,7.96875
1994-09-20,7.71875
1994-09-21,7.78125
1994-09-22,7.84375
1994-09-23,7.875
1994-09-26,7.75
1994-09-27,7.75
1994-09-28,7.8125
1994-09-29,7.625
1994-09-30,7.59375
1994-10-03,7.5625
1994-10-04,7.53125
1994-10-05,7.59375
1994-10-06,7.5625
1994-10-07,7.59375
1994-10-10,7.78125
1994-10-11,8.0
1994-10-12,7.90625
1994-10-13,8.0
1994-10-14,8.09375
1994-10-17,8.34375
1994-10-18,8.15625
1994-10-19,8.09375
1994-10-20,8.0
1994-10-21,7.828125
1994-10-24,7.875
1994-10-25,7.75
1994-10-26,7.6875
1994-10-27,7.9375
1994-10-28,8.03125
1994-10-31,8.1875
1994-11-01,8.34375
1994-11-02,8.09375
1994-11-03,8.125
1994-11-04,8.03125
1994-11-07,8.0
1994-11-08,7.96875
1994-11-09,7.84375
1994-11-10,7.65625
1994-11-11,7.6875
1994-11-14,7.75
1994-11-15,7.8125
1994-11-16,7.8125
1994-11-17,7.75
1994-11-18,7.65625
1994-11-21,7.5
1994-11-22,7.34375
1994-11-23,7.25
1994-11-25,7.53125
1994-11-28,7.5
1994-11-29,7.5
1994-11-30,7.5625
1994-12-01,7.46875
1994-12-02,7.59375
1994-12-05,7.625
1994-12-06,7.59375
1994-12-07,7.53125
1994-12-08,7.40625
1994-12-09,7.21875
1994-12-12,7.21875
1994-12-13,7.3125
1994-12-14,7.28125
1994-12-15,7.25
1994-12-16,7.3125
1994-12-19,7.28125
1994-12-20,7.34375
1994-12-21,7.4375
1994-12-22,7.375
1994-12-23,7.375
1994-12-27,7.4375
1994-12-28,7.40625
1994-12-29,7.40625
1994-12-30,7.34375
1995-01-03,7.5
1995-01-04,7.53125
1995-01-05,7.46875
1995-01-06,7.4375
1995-01-09,7.5625
1995-01-10,7.5625
1995-01-11,7.5625
1995-01-12,7.84375
1995-01-13,7.96875
1995-01-16,7.90625
1995-01-17,7.9375
1995-01-18,8.03125
1995-01-19,8.03125
1995-01-20,8.03125
1995-01-23,7.875
1995-01-24,7.90625
1995-01-25,8.0
1995-01-26,8.0
1995-01-27,7.90625
1995-01-30,7.90625
1995-01-31,7.875
1995-02-01,7.84375
1995-02-02,7.96875
1995-02-03,8.0
1995-02-06,8.03125
1995-02-07,7.9375
1995-02-08,8.0
1995-02-09,8.0
1995-02-10,8.25
1995-02-13,8.25
1995-02-14,8.28125
1995-02-15,8.3125
1995-02-16,8.34375
1995-02-17,8.46875
1995-02-21,8.5
1995-02-22,8.1875
1995-02-23,8.125
1995-02-24,8.1875
1995-02-27,8.15625
1995-02-28,8.21875
1995-03-01,8.25
1995-03-02,8.4375
1995-03-03,8.53125
1995-03-06,8.59375
1995-03-07,8.6875
1995-03-08,8.59375
1995-03-09,8.5
1995-03-10,8.5
1995-03-13,8.5625
1995-03-14,8.59375
1995-03-15,8.59375
1995-03-16,8.59375
1995-03-17,8.59375
1995-03-20,8.46875
1995-03-21,8.25
1995-03-22,8.1875
1995-03-23,8.125
1995-03-24,8.25
1995-03-27,8.25
1995-03-28,8.28125
1995-03-29,8.46875
1995-03-30,8.5
1995-03-31,8.53125
1995-04-03,8.625
1995-04-04,8.5
1995-04-05,8.40625
1995-04-06,8.375
1995-04-07,8.40625
1995-04-10,8.375
1995-04-11,8.5625
1995-04-12,8.71875
1995-04-13,8.75
1995-04-17,8.875
1995-04-18,8.96875
1995-04-19,8.9375
1995-04-20,8.96875
1995-04-21,9.0
1995-04-24,9.15625
1995-04-25,8.9375
1995-04-26,9.40625
1995-04-27,9.5
1995-04-28,9.625
1995-05-01,9.65625
1995-05-02,9.78125
1995-05-03,9.8125
1995-05-04,9.875
1995-05-05,10.0625
1995-05-08,10.09375
1995-05-09,10.0
1995-05-10,9.9375
1995-05-11,9.6875
1995-05-12,9.5
1995-05-15,9.65625
1995-05-16,9.375
1995-05-17,9.46875
1995-05-18,9.40625
1995-05-19,9.4375
1995-05-22,9.75
1995-05-23,9.875
1995-05-24,9.9375
1995-05-25,10.125
1995-05-26,10.15625
1995-05-30,10.0625
1995-05-31,10.03125
1995-06-01,10.0625
1995-06-02,10.0
1995-06-05,10.0
1995-06-06,10.09375
1995-06-07,10.09375
1995-06-08,10.125
1995-06-09,10.0625
1995-06-12,10.125
1995-06-13,10.25
1995-06-14,10.25
1995-06-15,10.25
1995-06-16,10.3125
1995-06-19,10.46875
1995-06-20,10.40625
1995-06-21,10.4375
1995-06-22,10.5
1995-06-23,10.59375
1995-06-26,10.59375
1995-06-27,10.625
1995-06-28,10.5
1995-06-29,10.65625
1995-06-30,10.6875
1995-07-03,10.78125
1995-07-05,11.34375
1995-07-06,11.8125
1995-07-07,12.5625
1995-07-10,12.90625
1995-07-11,13.09375
1995-07-12,13.25
1995-07-13,13.09375
1995-07-14,12.8125
1995-07-17,12.96875
1995-07-18,12.84375
1995-07-19,12.375
1995-07-20,12.5
1995-07-21,12.6875
1995-07-24,13.15625
1995-07-25,13.15625
1995-07-26,12.96875
1995-07-27,12.5625
1995-07-28,12.34375
1995-07-31,12.3125
1995-08-01,12.28125
1995-08-02,12.28125
1995-08-03,12.0625
1995-08-04,11.875
1995-08-07,11.875
1995-08-08,11.9375
1995-08-09,12.0
1995-08-10,12.0625
1995-08-11,12.0625
1995-08-14,12.125
1995-08-15,11.90625
1995-08-16,11.5625
1995-08-17,11.5
1995-08-18,11.5
1995-08-21,11.625
1995-08-22,11.65625
1995-08-23,11.4375
1995-08-24,11.34375
1995-08-25,11.34375
1995-08-28,11.21875
1995-08-29,11.21875
1995-08-30,11.28125
1995-08-31,11.25
1995-09-01,11.34375
1995-09-05,11.53125
1995-09-06,11.875
1995-09-07,11.71875
1995-09-08,11.65625
1995-09-11,11.8125
1995-09-12,12.0
1995-09-13,11.96875
1995-09-14,11.90625
1995-09-15,11.5625
1995-09-18,11.5
1995-09-19,11.59375
1995-09-20,12.0625
1995-09-21,12.28125
1995-09-22,12.28125
1995-09-25,12.09375
1995-09-26,12.0625
1995-09-27,11.96875
1995-09-28,12.09375
1995-09-29,12.1875
1995-10-02,12.0625
1995-10-03,11.875
