Date,MC
2018-11-23,39.810001
2018-11-26,40.360001000000004
2018-11-27,39.299999
2018-11-28,40.330002
2018-11-29,40.110001000000004
2018-11-30,40.419998
2018-12-03,41.75
2018-12-04,38.73
2018-12-06,38.990002000000004
2018-12-07,38.68
2018-12-10,38.389998999999996
2018-12-11,38.0
2018-12-12,37.950001
2018-12-13,36.84
2018-12-14,36.490002000000004
2018-12-17,36.130001
2018-12-18,36.09
2018-12-19,34.52
2018-12-20,33.799999
2018-12-21,33.48
2018-12-24,32.959998999999996
2018-12-26,34.759997999999996
2018-12-27,33.93
2018-12-28,34.369999
2018-12-31,34.380001
2019-01-02,35.459998999999996
2019-01-03,34.57
2019-01-04,36.209998999999996
2019-01-07,35.869999
2019-01-08,36.389998999999996
2019-01-09,37.09
2019-01-10,37.900002
2019-01-11,38.049999
2019-01-14,38.580002
2019-01-15,39.619999
2019-01-16,41.349998
2019-01-17,41.779999
2019-01-18,43.09
2019-01-22,41.84
2019-01-23,42.150002
2019-01-24,43.009997999999996
2019-01-25,43.799999
2019-01-28,44.240002000000004
2019-01-29,42.52
2019-01-30,43.98
2019-01-31,43.75
2019-02-01,44.450001
2019-02-04,44.709998999999996
2019-02-05,44.400002
2019-02-06,44.169998
2019-02-07,47.040001000000004
2019-02-08,46.23
2019-02-11,46.330002
2019-02-12,47.099998
2019-02-13,47.0
2019-02-14,46.169998
2019-02-15,45.43
2019-02-19,45.23
2019-02-20,45.869999
2019-02-21,45.0
2019-02-22,44.790001000000004
2019-02-25,44.830002
2019-02-26,44.700001
2019-02-27,45.200001
2019-02-28,44.610001000000004
2019-03-01,45.349998
2019-03-04,45.130001
2019-03-05,44.779999
2019-03-06,43.950001
2019-03-07,43.490002000000004
2019-03-08,43.52
2019-03-11,44.0
2019-03-12,43.939999
2019-03-13,43.860001000000004
2019-03-14,42.880001
2019-03-15,42.18
2019-03-18,42.98
2019-03-19,42.790001000000004
2019-03-20,41.900002
2019-03-21,42.150002
2019-03-22,40.27
2019-03-25,40.459998999999996
2019-03-26,42.43
2019-03-27,42.779999
2019-03-28,42.080002
2019-03-29,41.610001000000004
2019-04-01,43.189999
2019-04-02,43.009997999999996
2019-04-03,42.18
2019-04-04,41.939999
2019-04-05,41.599998
2019-04-08,39.509997999999996
2019-04-09,39.02
2019-04-10,38.990002000000004
2019-04-11,37.400002
2019-04-12,38.380001
2019-04-15,38.32
2019-04-16,39.209998999999996
2019-04-17,39.529999
2019-04-18,39.91
2019-04-22,39.889998999999996
2019-04-23,40.599998
2019-04-24,40.240002000000004
2019-04-25,41.0
2019-04-26,41.310001
2019-04-29,42.290001000000004
2019-04-30,40.950001
2019-05-01,38.290001000000004
2019-05-02,37.639998999999996
2019-05-03,37.779999
2019-05-06,36.950001
2019-05-07,36.02
2019-05-08,35.830002
2019-05-09,35.52
2019-05-10,35.099998
2019-05-13,33.259997999999996
2019-05-14,33.09
2019-05-15,33.0
2019-05-16,33.919998
2019-05-17,33.16
2019-05-20,33.41
2019-05-21,33.990002000000004
2019-05-22,33.689999
2019-05-23,32.669998
2019-05-24,33.209998999999996
2019-05-28,32.91
2019-05-29,32.880001
2019-05-30,32.52
2019-05-31,31.780001000000002
2019-06-03,32.240002000000004
2019-06-04,33.07
2019-06-05,32.650002
2019-06-06,32.639998999999996
2019-06-07,33.119999
2019-06-10,32.669998
2019-06-11,33.27
2019-06-12,33.650002
2019-06-13,33.560001
2019-06-14,32.950001
2019-06-17,33.150002
2019-06-18,34.18
2019-06-19,34.299999
2019-06-20,34.98
2019-06-21,35.32
2019-06-24,34.43
2019-06-25,33.669998
2019-06-26,34.119999
2019-06-27,34.52
2019-06-28,34.950001
2019-07-01,34.540001000000004
2019-07-02,33.889998999999996
2019-07-03,34.669998
2019-07-05,34.27
2019-07-08,33.75
2019-07-09,33.82
2019-07-10,33.41
2019-07-11,33.59
2019-07-12,34.389998999999996
2019-07-15,34.700001
2019-07-16,35.259997999999996
2019-07-17,35.400002
2019-07-18,35.720001
2019-07-19,35.959998999999996
2019-07-22,35.130001
2019-07-23,35.139998999999996
2019-07-24,35.93
2019-07-25,35.330002
2019-07-26,35.740002000000004
2019-07-29,35.880001
2019-07-30,36.669998
2019-07-31,36.439999
2019-08-01,34.5
2019-08-02,34.459998999999996
2019-08-05,33.259997999999996
2019-08-06,33.740002000000004
2019-08-07,33.41
2019-08-08,34.0
2019-08-09,33.049999
2019-08-12,31.74
2019-08-13,32.73
2019-08-14,31.75
2019-08-15,31.549999
2019-08-16,31.940001000000002
2019-08-19,32.279999
2019-08-20,33.139998999999996
2019-08-21,33.5
2019-08-22,33.389998999999996
2019-08-23,33.029999
2019-08-26,33.0
2019-08-27,32.540001000000004
2019-08-28,33.16
2019-08-29,33.709998999999996
2019-08-30,33.529999
2019-09-03,32.900002
2019-09-04,33.599998
2019-09-05,33.34
2019-09-06,33.200001
2019-09-09,33.91
2019-09-10,34.380001
2019-09-11,34.849998
2019-09-12,34.790001000000004
2019-09-13,34.529999
2019-09-16,34.400002
2019-09-17,34.599998
2019-09-18,34.610001000000004
2019-09-19,34.209998999999996
2019-09-20,34.23
2019-09-23,33.150002
2019-09-24,32.07
2019-09-25,32.709998999999996
2019-09-26,32.650002
2019-09-27,32.560001
2019-09-30,32.849998
2019-10-01,32.07
2019-10-02,30.799999
2019-10-03,29.99
2019-10-04,30.83
2019-10-07,30.540001
2019-10-08,30.110001
2019-10-09,30.030001000000002
2019-10-10,30.200001
2019-10-11,31.65
2019-10-14,31.85
2019-10-15,32.209998999999996
2019-10-16,31.76
2019-10-17,32.130001
2019-10-18,32.490002000000004
2019-10-21,32.709998999999996
2019-10-22,32.0
2019-10-23,31.790001
2019-10-24,31.33
2019-10-25,31.52
2019-10-28,32.049999
2019-10-29,32.099998
2019-10-30,31.889999
2019-10-31,35.68
2019-11-01,35.18
2019-11-04,35.369999
2019-11-05,35.939999
2019-11-06,34.990002000000004
2019-11-07,35.16
2019-11-08,35.16
2019-11-11,35.209998999999996
2019-11-12,35.209998999999996
2019-11-13,34.009997999999996
2019-11-14,33.52
2019-11-15,33.720001
2019-11-18,33.5
2019-11-19,33.93
2019-11-20,33.27
2019-11-21,32.790001000000004
2019-11-22,33.18
2019-11-25,33.439999
2019-11-26,33.23
2019-11-27,33.32
2019-11-29,32.959998999999996
2019-12-02,32.98
2019-12-03,32.669998
2019-12-04,33.099998
2019-12-05,33.380001
2019-12-06,34.5
2019-12-09,34.189999
2019-12-10,32.189999
2019-12-11,31.49
2019-12-12,31.82
2019-12-13,31.190001000000002
2019-12-16,31.58
2019-12-17,31.950001
2019-12-18,31.92
2019-12-19,32.290001000000004
2019-12-20,32.75
2019-12-23,32.82
2019-12-24,32.799999
2019-12-26,33.48
2019-12-27,32.790001000000004
2019-12-30,32.66
2019-12-31,31.92
2020-01-02,32.419998
2020-01-03,31.59
2020-01-06,31.559998999999998
2020-01-07,31.959999
2020-01-08,32.189999
2020-01-09,31.99
2020-01-10,31.59
2020-01-13,32.419998
2020-01-14,32.73
2020-01-15,33.450001
2020-01-16,34.919998
2020-01-17,34.990002000000004
2020-01-21,34.990002000000004
2020-01-22,35.150002
2020-01-23,35.240002000000004
2020-01-24,35.299999
2020-01-27,35.040001000000004
2020-01-28,35.66
2020-01-29,36.110001000000004
2020-01-30,36.470001
2020-01-31,36.0
2020-02-03,36.310001
2020-02-04,36.849998
2020-02-05,38.119999
2020-02-06,39.950001
2020-02-07,39.119999
2020-02-10,39.130001
2020-02-11,39.119999
2020-02-12,38.560001
2020-02-13,37.939999
2020-02-14,36.48
2020-02-18,36.889998999999996
2020-02-19,37.860001000000004
2020-02-20,37.369999
2020-02-21,36.560001
2020-02-24,35.25
2020-02-25,34.68
2020-02-26,34.209998999999996
2020-02-27,33.150002
2020-02-28,31.959999
2020-03-02,32.279999
2020-03-03,30.780001000000002
2020-03-04,31.73
2020-03-05,29.43
2020-03-06,29.110001
2020-03-09,27.23
2020-03-10,28.690001000000002
2020-03-11,27.719998999999998
2020-03-12,25.24
2020-03-13,28.68
2020-03-16,27.23
2020-03-17,28.59
2020-03-18,23.83
2020-03-19,25.700001
2020-03-20,25.16
2020-03-23,25.65
2020-03-24,27.82
2020-03-25,28.32
2020-03-26,31.08
2020-03-27,29.870001000000002
2020-03-30,29.84
2020-03-31,28.1
2020-04-01,27.09
2020-04-02,28.82
2020-04-03,29.85
2020-04-06,30.389999
2020-04-07,29.25
2020-04-08,29.52
2020-04-09,29.950001
2020-04-13,29.219998999999998
2020-04-14,29.08
2020-04-15,29.1
2020-04-16,29.41
2020-04-17,30.209999
2020-04-20,30.07
2020-04-21,30.059998999999998
2020-04-22,30.969998999999998
2020-04-23,29.02
2020-04-24,26.51
2020-04-27,28.26
2020-04-28,29.25
2020-04-29,29.65
2020-04-30,29.870001000000002
2020-05-01,28.9
2020-05-04,28.58
2020-05-05,29.530001000000002
2020-05-06,29.709999
2020-05-07,29.790001
2020-05-08,30.6
