Date,TAP
1985-12-03,9.625
1985-12-04,9.6875
1985-12-05,9.5
1985-12-06,9.4375
1985-12-09,9.5625
1985-12-10,9.6875
1985-12-11,9.6875
1985-12-12,9.875
1985-12-13,10.1875
1985-12-16,10.0
1985-12-17,9.9375
1985-12-18,9.875
1985-12-19,10.0625
1985-12-20,10.875
1985-12-23,10.5625
1985-12-24,10.3125
1985-12-26,10.375
1985-12-27,10.625
1985-12-30,10.75
1985-12-31,10.8125
1986-01-02,10.625
1986-01-03,10.5625
1986-01-06,10.25
1986-01-07,10.625
1986-01-08,11.1875
1986-01-09,10.9375
1986-01-10,10.75
1986-01-13,10.875
1986-01-14,10.9375
1986-01-15,11.4375
1986-01-16,11.375
1986-01-17,11.375
1986-01-20,11.3125
1986-01-21,11.125
1986-01-22,10.875
1986-01-23,10.75
1986-01-24,11.25
1986-01-27,11.3125
1986-01-28,11.625
1986-01-29,11.5
1986-01-30,11.3125
1986-01-31,11.25
1986-02-03,11.25
1986-02-04,11.375
1986-02-05,11.5625
1986-02-06,11.5625
1986-02-07,11.625
1986-02-10,11.6875
1986-02-11,11.6875
1986-02-12,11.75
1986-02-13,11.6875
1986-02-14,11.9375
1986-02-18,12.0625
1986-02-19,12.1875
1986-02-20,12.375
1986-02-21,12.5
1986-02-24,11.8125
1986-02-25,12.25
1986-02-26,12.25
1986-02-27,12.5
1986-02-28,12.75
1986-03-03,12.75
1986-03-04,12.9375
1986-03-05,13.0
1986-03-06,13.25
1986-03-07,13.125
1986-03-10,12.9375
1986-03-11,13.125
1986-03-12,13.375
1986-03-13,13.6875
1986-03-14,13.8125
1986-03-17,13.625
1986-03-18,13.625
1986-03-19,13.4375
1986-03-20,13.5
1986-03-21,13.5
1986-03-24,13.1875
1986-03-25,13.375
1986-03-26,13.375
1986-03-27,13.75
1986-03-31,13.8125
1986-04-01,13.4375
1986-04-02,13.25
1986-04-03,13.25
1986-04-04,13.0
1986-04-07,13.125
1986-04-08,13.25
1986-04-09,13.1875
1986-04-10,13.0
1986-04-11,12.9375
1986-04-14,13.3125
1986-04-15,13.375
1986-04-16,13.875
1986-04-17,14.0
1986-04-18,13.8125
1986-04-21,13.8125
1986-04-22,13.5
1986-04-23,13.25
1986-04-24,13.3125
1986-04-25,13.6875
1986-04-28,14.5625
1986-04-29,14.375
1986-04-30,14.125
1986-05-01,14.25
1986-05-02,14.3125
1986-05-05,14.5625
1986-05-06,14.375
1986-05-07,14.1875
1986-05-08,14.125
1986-05-09,14.1875
1986-05-12,14.375
1986-05-13,14.1875
1986-05-14,14.25
1986-05-15,14.125
1986-05-16,13.8125
1986-05-19,13.25
1986-05-20,13.875
1986-05-21,14.5
1986-05-22,14.4375
1986-05-23,14.4375
1986-05-27,14.125
1986-05-28,14.6875
1986-05-29,14.9375
1986-05-30,15.0625
1986-06-02,14.8125
1986-06-03,14.875
1986-06-04,15.0
1986-06-05,15.0
1986-06-06,15.0
1986-06-09,14.4375
1986-06-10,14.125
1986-06-11,14.375
1986-06-12,14.375
1986-06-13,15.0625
1986-06-16,15.0625
1986-06-17,14.9375
1986-06-18,15.0
1986-06-19,15.0
1986-06-20,14.9375
1986-06-23,15.0
1986-06-24,15.0625
1986-06-25,15.4375
1986-06-26,15.375
1986-06-27,15.625
1986-06-30,15.8125
1986-07-01,15.6875
1986-07-02,15.75
1986-07-03,15.6875
1986-07-07,15.125
1986-07-08,14.8125
1986-07-09,14.9375
1986-07-10,14.75
1986-07-11,14.4375
1986-07-14,13.75
1986-07-15,13.3125
1986-07-16,14.0
1986-07-17,14.3125
1986-07-18,14.6875
1986-07-21,15.125
1986-07-22,15.0625
1986-07-23,14.9375
1986-07-24,14.5625
1986-07-25,15.25
1986-07-28,14.75
1986-07-29,14.6875
1986-07-30,15.0625
1986-07-31,15.0625
1986-08-01,15.0
1986-08-04,14.75
1986-08-05,14.8125
1986-08-06,14.8125
1986-08-07,14.6875
1986-08-08,14.5625
1986-08-11,14.75
1986-08-12,14.9375
1986-08-13,15.4375
1986-08-14,15.25
1986-08-15,15.1875
1986-08-18,14.4375
1986-08-19,13.8125
1986-08-20,14.125
1986-08-21,14.125
1986-08-22,14.0
1986-08-25,13.8125
1986-08-26,13.25
1986-08-27,13.125
1986-08-28,13.375
1986-08-29,13.1875
1986-09-02,12.6875
1986-09-03,12.8125
1986-09-04,12.875
1986-09-05,12.75
1986-09-08,12.375
1986-09-09,12.375
1986-09-10,12.3125
1986-09-11,11.8125
1986-09-12,11.9375
1986-09-15,11.875
1986-09-16,11.6875
1986-09-17,11.5625
1986-09-18,11.6875
1986-09-19,11.8125
1986-09-22,11.9375
1986-09-23,12.3125
1986-09-24,12.75
1986-09-25,12.375
1986-09-26,12.125
1986-09-29,11.8125
1986-09-30,12.0
1986-10-01,11.9375
1986-10-02,12.0625
1986-10-03,12.25
1986-10-06,12.625
1986-10-07,12.8125
1986-10-08,12.625
1986-10-09,12.5
1986-10-10,12.625
1986-10-13,12.625
1986-10-14,12.625
1986-10-15,13.3125
1986-10-16,13.25
1986-10-17,13.125
1986-10-20,12.75
1986-10-21,12.5625
1986-10-22,12.75
1986-10-23,13.25
1986-10-24,13.1875
1986-10-27,13.3125
1986-10-28,13.3125
1986-10-29,13.1875
1986-10-30,13.25
1986-10-31,13.0
1986-11-03,12.75
1986-11-04,13.0
1986-11-05,12.875
1986-11-06,12.5625
1986-11-07,12.4375
1986-11-10,12.3125
1986-11-11,12.5625
1986-11-12,12.375
1986-11-13,12.4375
1986-11-14,11.875
1986-11-17,12.0
1986-11-18,11.875
1986-11-19,11.875
1986-11-20,12.3125
1986-11-21,12.375
1986-11-24,12.5
1986-11-25,12.5625
1986-11-26,12.5625
1986-11-28,12.4375
1986-12-01,12.25
1986-12-02,12.3125
1986-12-03,12.3125
1986-12-04,12.25
1986-12-05,12.3125
1986-12-08,12.1875
1986-12-09,12.1875
1986-12-10,12.25
1986-12-11,12.0625
1986-12-12,12.0625
1986-12-15,12.0625
1986-12-16,12.0625
1986-12-17,12.0625
1986-12-18,12.125
1986-12-19,12.3125
1986-12-22,12.8125
1986-12-23,12.75
1986-12-24,12.625
1986-12-26,12.5625
1986-12-29,12.375
1986-12-30,12.25
1986-12-31,12.0
1987-01-02,12.0
1987-01-05,12.3125
1987-01-06,12.625
1987-01-07,12.5625
1987-01-08,12.75
1987-01-09,12.75
1987-01-12,12.8125
1987-01-13,13.25
1987-01-14,13.9375
1987-01-15,13.5625
1987-01-16,13.3125
1987-01-19,13.5
1987-01-20,13.5
1987-01-21,13.5
1987-01-22,13.5625
1987-01-23,13.625
1987-01-26,13.4375
1987-01-27,13.5625
1987-01-28,12.75
1987-01-29,13.0
1987-01-30,12.8125
1987-02-02,13.125
1987-02-03,13.1875
1987-02-04,13.4375
1987-02-05,13.25
1987-02-06,13.1875
1987-02-09,13.4375
1987-02-10,13.375
1987-02-11,13.375
1987-02-12,13.4375
1987-02-13,13.4375
1987-02-17,13.6875
1987-02-18,13.8125
1987-02-19,13.75
1987-02-20,13.5
1987-02-23,12.8125
1987-02-24,12.75
1987-02-25,12.875
1987-02-26,12.6875
1987-02-27,12.5625
1987-03-02,12.5
1987-03-03,12.5
1987-03-04,13.0
1987-03-05,13.125
1987-03-06,13.125
1987-03-09,13.25
1987-03-10,13.25
1987-03-11,13.3125
1987-03-12,13.25
1987-03-13,13.4375
1987-03-16,13.25
1987-03-17,13.5625
1987-03-18,13.6875
1987-03-19,13.75
1987-03-20,14.125
1987-03-23,14.3125
1987-03-24,14.3125
1987-03-25,14.125
1987-03-26,14.1875
1987-03-27,13.8125
1987-03-30,13.1875
1987-03-31,13.1875
1987-04-01,13.125
1987-04-02,13.4375
1987-04-03,14.0
1987-04-06,14.8125
1987-04-07,14.1875
1987-04-08,13.75
1987-04-09,13.9375
1987-04-10,14.5
1987-04-13,14.375
1987-04-14,14.125
1987-04-15,14.5625
1987-04-16,14.875
1987-04-20,14.5625
1987-04-21,14.6875
1987-04-22,14.25
1987-04-23,13.9375
1987-04-24,13.3125
1987-04-27,13.125
1987-04-28,13.6875
1987-04-29,13.625
1987-04-30,13.75
1987-05-01,13.9375
1987-05-04,14.0625
1987-05-05,14.125
1987-05-06,14.0
1987-05-07,13.8125
1987-05-08,13.5625
1987-05-11,13.8125
1987-05-12,13.625
1987-05-13,13.625
1987-05-14,13.625
1987-05-15,13.1875
1987-05-18,13.0625
1987-05-19,12.9375
1987-05-20,12.6875
1987-05-21,12.875
1987-05-22,12.8125
1987-05-26,13.625
1987-05-27,13.625
1987-05-28,13.5625
1987-05-29,13.9375
1987-06-01,13.875
1987-06-02,13.5
1987-06-03,11.25
1987-06-04,11.5625
1987-06-05,11.4375
1987-06-08,11.75
1987-06-09,11.75
1987-06-10,11.6875
1987-06-11,11.5
1987-06-12,11.4375
1987-06-15,11.4375
1987-06-16,11.5
1987-06-17,11.4375
1987-06-18,11.625
1987-06-19,12.0
1987-06-22,11.875
1987-06-23,11.75
1987-06-24,11.75
1987-06-25,11.5625
1987-06-26,11.375
1987-06-29,11.5
1987-06-30,11.4375
1987-07-01,11.375
1987-07-02,11.4375
1987-07-06,11.0625
1987-07-07,11.1875
1987-07-08,11.0
1987-07-09,11.0
1987-07-10,10.9375
1987-07-13,10.8125
1987-07-14,11.375
1987-07-15,11.25
1987-07-16,12.0
1987-07-17,12.125
1987-07-20,12.0
1987-07-21,12.25
1987-07-22,12.125
1987-07-23,11.9375
1987-07-24,12.1875
1987-07-27,12.0
1987-07-28,12.3125
1987-07-29,12.1875
1987-07-30,12.9375
1987-07-31,12.9375
1987-08-03,12.5
1987-08-04,12.4375
1987-08-05,12.4375
1987-08-06,12.5
1987-08-07,12.25
1987-08-10,12.25
1987-08-11,12.25
1987-08-12,12.25
1987-08-13,12.25
1987-08-14,12.375
1987-08-17,12.4375
1987-08-18,12.4375
1987-08-19,13.0625
1987-08-20,14.125
1987-08-21,13.5
1987-08-24,13.4375
1987-08-25,13.4375
1987-08-26,13.3125
1987-08-27,13.25
1987-08-28,13.125
1987-08-31,12.75
1987-09-01,12.6875
1987-09-02,12.5
1987-09-03,12.5
1987-09-04,12.4375
1987-09-08,12.125
1987-09-09,12.125
1987-09-10,12.1875
1987-09-11,12.4375
1987-09-14,12.3125
1987-09-15,12.25
1987-09-16,12.25
1987-09-17,12.0625
1987-09-18,11.5
1987-09-21,11.5
1987-09-22,11.6875
1987-09-23,11.6875
1987-09-24,11.5625
1987-09-25,11.8125
1987-09-28,12.1875
1987-09-29,12.3125
1987-09-30,12.5
1987-10-01,12.1875
1987-10-02,12.0
1987-10-05,11.875
1987-10-06,11.5625
1987-10-07,11.4375
1987-10-08,11.375
1987-10-09,11.4375
1987-10-12,11.125
1987-10-13,11.5
1987-10-14,11.0625
1987-10-15,10.875
1987-10-16,10.3125
1987-10-19,9.5
1987-10-20,8.9375
1987-10-21,9.9375
1987-10-22,9.75
1987-10-23,9.6875
1987-10-26,9.0
1987-10-27,8.625
1987-10-28,9.125
1987-10-29,9.6875
1987-10-30,10.125
1987-11-02,10.0625
1987-11-03,9.5
1987-11-04,9.3125
1987-11-05,10.0625
1987-11-06,9.875
1987-11-09,9.625
1987-11-10,9.1875
1987-11-11,9.1875
1987-11-12,9.1875
1987-11-13,9.0
1987-11-16,8.8125
1987-11-17,8.625
1987-11-18,8.875
1987-11-19,8.6875
1987-11-20,8.9375
1987-11-23,9.125
1987-11-24,9.25
1987-11-25,9.125
1987-11-27,8.875
1987-11-30,8.1875
1987-12-01,8.5
1987-12-02,8.6875
1987-12-03,8.625
1987-12-04,8.5625
1987-12-07,8.625
1987-12-08,8.5
1987-12-09,8.5
1987-12-10,8.3125
1987-12-11,8.3125
1987-12-14,8.5
1987-12-15,8.5
1987-12-16,8.75
1987-12-17,8.6875
1987-12-18,8.75
1987-12-21,8.625
1987-12-22,8.5
1987-12-23,8.375
1987-12-24,8.3125
1987-12-28,8.25
1987-12-29,8.25
1987-12-30,8.5
1987-12-31,8.4375
1988-01-04,8.875
1988-01-05,9.125
1988-01-06,9.5
1988-01-07,9.5
1988-01-08,9.4375
1988-01-11,9.3125
1988-01-12,9.3125
1988-01-13,9.1875
1988-01-14,9.25
1988-01-15,9.6875
1988-01-18,9.5625
1988-01-19,9.4375
1988-01-20,9.3125
1988-01-21,9.0625
1988-01-22,9.1875
1988-01-25,9.3125
1988-01-26,9.1875
1988-01-27,9.375
1988-01-28,9.4375
1988-01-29,9.625
1988-02-01,9.875
1988-02-02,9.9375
1988-02-03,9.9375
1988-02-04,9.9375
1988-02-05,10.0
1988-02-08,10.0
1988-02-09,9.875
1988-02-10,9.9375
1988-02-11,9.75
1988-02-12,9.8125
1988-02-16,9.8125
1988-02-17,9.8125
1988-02-18,9.8125
1988-02-19,9.8125
1988-02-22,9.9375
1988-02-23,10.0625
1988-02-24,9.9375
1988-02-25,9.8125
1988-02-26,9.8125
1988-02-29,10.0
1988-03-01,10.125
1988-03-02,10.25
1988-03-03,10.25
1988-03-04,10.25
1988-03-07,10.3125
1988-03-08,10.3125
1988-03-09,10.3125
1988-03-10,10.25
1988-03-11,10.0625
1988-03-14,10.0625
1988-03-15,10.0625
1988-03-16,10.125
1988-03-17,10.1875
1988-03-18,10.375
1988-03-21,10.3125
1988-03-22,10.3125
1988-03-23,10.3125
1988-03-24,10.25
1988-03-25,10.1875
1988-03-28,9.875
1988-03-29,9.9375
1988-03-30,9.8125
1988-03-31,9.875
1988-04-04,9.75
1988-04-05,9.8125
1988-04-06,9.875
1988-04-07,10.0625
1988-04-08,10.25
1988-04-11,10.3125
1988-04-12,10.1875
1988-04-13,10.25
1988-04-14,10.0625
1988-04-15,10.0
1988-04-18,10.125
1988-04-19,10.1875
1988-04-20,9.9375
1988-04-21,9.8125
1988-04-22,9.875
1988-04-25,9.9375
1988-04-26,10.0
1988-04-27,9.9375
1988-04-28,9.8125
1988-04-29,9.8125
1988-05-02,9.6875
1988-05-03,9.6875
1988-05-04,9.5625
1988-05-05,9.5
1988-05-06,9.4375
1988-05-09,9.25
1988-05-10,9.3125
1988-05-11,9.5
1988-05-12,9.4375
1988-05-13,9.5
1988-05-16,9.5
1988-05-17,9.25
1988-05-18,9.125
1988-05-19,9.125
1988-05-20,9.1875
1988-05-23,9.125
1988-05-24,9.1875
1988-05-25,9.375
1988-05-26,9.375
1988-05-27,9.3125
1988-05-31,9.375
1988-06-01,9.3125
1988-06-02,9.3125
1988-06-03,9.25
1988-06-06,9.375
1988-06-07,9.3125
1988-06-08,9.375
1988-06-09,9.3125
1988-06-10,9.4375
1988-06-13,9.4375
1988-06-14,9.6875
1988-06-15,9.8125
1988-06-16,9.5
1988-06-17,9.5625
1988-06-20,9.4375
1988-06-21,9.5
1988-06-22,9.6875
1988-06-23,9.875
1988-06-24,9.8125
1988-06-27,9.6875
1988-06-28,9.8125
1988-06-29,9.6875
1988-06-30,9.625
1988-07-01,9.6875
1988-07-05,9.75
1988-07-06,9.5625
1988-07-07,9.5625
1988-07-08,9.4375
1988-07-11,9.375
1988-07-12,9.5625
1988-07-13,9.5625
1988-07-14,9.75
1988-07-15,9.6875
1988-07-18,9.6875
1988-07-19,9.5625
1988-07-20,9.5
1988-07-21,9.4375
1988-07-22,9.4375
1988-07-25,9.4375
1988-07-26,9.375
1988-07-27,9.375
1988-07-28,9.4375
1988-07-29,9.625
1988-08-01,9.5625
1988-08-02,9.6875
1988-08-03,9.75
1988-08-04,9.75
1988-08-05,9.5625
1988-08-08,9.625
1988-08-09,9.5
1988-08-10,9.5
1988-08-11,9.5
1988-08-12,9.5
1988-08-15,9.5
1988-08-16,9.5
1988-08-17,9.625
1988-08-18,9.5625
1988-08-19,9.625
1988-08-22,9.5625
1988-08-23,9.5625
1988-08-24,9.625
1988-08-25,9.5625
1988-08-26,9.5625
1988-08-29,9.9375
1988-08-30,10.0625
1988-08-31,10.0625
1988-09-01,9.875
1988-09-02,9.9375
1988-09-06,9.875
1988-09-07,9.8125
1988-09-08,9.875
1988-09-09,10.0625
1988-09-12,9.9375
1988-09-13,9.9375
1988-09-14,10.0
1988-09-15,10.0
1988-09-16,10.1875
1988-09-19,10.125
1988-09-20,10.1875
1988-09-21,10.1875
1988-09-22,10.0625
1988-09-23,10.0
1988-09-26,9.875
1988-09-27,9.875
1988-09-28,10.0
1988-09-29,10.125
1988-09-30,10.0625
1988-10-03,9.875
1988-10-04,9.875
1988-10-05,9.9375
1988-10-06,9.875
1988-10-07,10.0625
1988-10-10,10.0625
1988-10-11,10.1875
1988-10-12,10.125
1988-10-13,10.0
1988-10-14,9.9375
1988-10-17,10.0
1988-10-18,10.0625
1988-10-19,10.0625
1988-10-20,10.125
1988-10-21,10.125
1988-10-24,10.0625
1988-10-25,10.0625
1988-10-26,10.125
1988-10-27,9.9375
1988-10-28,10.125
1988-10-31,10.0625
1988-11-01,10.1875
1988-11-02,10.125
1988-11-03,10.0625
1988-11-04,10.0625
1988-11-07,10.125
1988-11-08,10.1875
1988-11-09,10.0
1988-11-10,10.0625
1988-11-11,9.8125
1988-11-14,9.875
1988-11-15,9.875
1988-11-16,9.8125
1988-11-17,9.75
1988-11-18,9.75
1988-11-21,9.75
1988-11-22,9.8125
1988-11-23,9.75
1988-11-25,9.75
1988-11-28,9.6875
1988-11-29,9.5
1988-11-30,9.5
1988-12-01,9.5
1988-12-02,9.5
1988-12-05,9.375
1988-12-06,9.375
1988-12-07,9.3125
1988-12-08,9.375
1988-12-09,9.4375
1988-12-12,9.4375
1988-12-13,9.5
1988-12-14,9.5625
1988-12-15,9.75
1988-12-16,9.8125
1988-12-19,9.75
1988-12-20,9.8125
1988-12-21,9.875
1988-12-22,9.875
1988-12-23,9.9375
1988-12-27,9.8125
1988-12-28,9.8125
1988-12-29,9.9375
1988-12-30,10.0
1989-01-03,9.9375
1989-01-04,9.875
1989-01-05,9.875
1989-01-06,9.8125
1989-01-09,9.875
1989-01-10,9.9375
1989-01-11,10.0
1989-01-12,10.0625
1989-01-13,10.0625
1989-01-16,9.9375
1989-01-17,9.875
1989-01-18,9.875
1989-01-19,9.8125
1989-01-20,9.625
1989-01-23,9.625
1989-01-24,9.5625
1989-01-25,9.625
1989-01-26,9.5
1989-01-27,9.4375
1989-01-30,9.4375
1989-01-31,9.4375
1989-02-01,9.375
1989-02-02,9.375
1989-02-03,9.3125
1989-02-06,9.625
1989-02-07,9.9375
1989-02-08,9.875
1989-02-09,9.4375
1989-02-10,9.375
1989-02-13,9.375
1989-02-14,9.4375
1989-02-15,9.6875
1989-02-16,9.5
1989-02-17,9.4375
1989-02-21,9.25
1989-02-22,9.25
1989-02-23,9.25
1989-02-24,9.125
1989-02-27,9.1875
1989-02-28,9.25
1989-03-01,9.1875
1989-03-02,9.125
1989-03-03,9.1875
1989-03-06,9.125
1989-03-07,9.125
1989-03-08,9.25
1989-03-09,9.1875
1989-03-10,9.1875
1989-03-13,9.25
1989-03-14,9.4375
1989-03-15,9.4375
1989-03-16,9.5625
1989-03-17,9.1875
1989-03-20,9.25
1989-03-21,9.125
1989-03-22,9.25
1989-03-23,9.25
1989-03-27,9.375
1989-03-28,9.5
1989-03-29,9.5625
1989-03-30,9.1875
1989-03-31,9.1875
1989-04-03,9.1875
1989-04-04,9.4375
1989-04-05,9.4375
1989-04-06,9.4375
1989-04-07,9.4375
1989-04-10,9.375
1989-04-11,9.4375
1989-04-12,9.4375
1989-04-13,9.3125
1989-04-14,9.375
1989-04-17,9.375
1989-04-18,9.3125
1989-04-19,9.125
1989-04-20,9.0
1989-04-21,9.0
1989-04-24,8.875
1989-04-25,8.75
1989-04-26,8.8125
1989-04-27,9.0625
1989-04-28,8.9375
1989-05-01,9.0625
1989-05-02,9.0
1989-05-03,9.0
1989-05-04,8.9375
1989-05-05,9.0625
1989-05-08,9.0
1989-05-09,8.875
1989-05-10,8.9375
1989-05-11,8.875
1989-05-12,9.0625
1989-05-15,9.0625
1989-05-16,9.0625
1989-05-17,9.125
1989-05-18,9.125
1989-05-19,9.3125
1989-05-22,9.4375
1989-05-23,9.25
1989-05-24,9.375
1989-05-25,9.1875
1989-05-26,9.3125
1989-05-30,9.1875
1989-05-31,9.25
1989-06-01,9.3125
1989-06-02,9.4375
1989-06-05,9.1875
1989-06-06,9.25
1989-06-07,9.1875
1989-06-08,9.1875
1989-06-09,9.3125
1989-06-12,9.25
1989-06-13,9.375
1989-06-14,9.5625
1989-06-15,9.3125
1989-06-16,9.25
1989-06-19,9.25
1989-06-20,9.3125
1989-06-21,9.75
1989-06-22,10.125
1989-06-23,10.0
1989-06-26,9.875
1989-06-27,10.0
1989-06-28,9.9375
1989-06-29,9.625
1989-06-30,9.3125
1989-07-03,9.4375
1989-07-05,9.5625
1989-07-06,9.4375
1989-07-07,9.5
1989-07-10,9.625
1989-07-11,9.4375
1989-07-12,9.5
1989-07-13,9.5
1989-07-14,9.375
1989-07-17,9.25
1989-07-18,9.4375
1989-07-19,9.5625
1989-07-20,9.4375
1989-07-21,9.4375
1989-07-24,9.4375
1989-07-25,9.4375
1989-07-26,9.5
1989-07-27,9.4375
1989-07-28,9.4375
1989-07-31,10.4375
1989-08-01,10.5
1989-08-02,11.8125
1989-08-03,11.625
1989-08-04,11.4375
1989-08-07,11.5625
1989-08-08,11.5
1989-08-09,11.25
1989-08-10,11.6875
1989-08-11,11.75
1989-08-14,11.75
1989-08-15,11.8125
1989-08-16,11.75
1989-08-17,11.8125
1989-08-18,11.75
1989-08-21,11.25
1989-08-22,11.25
1989-08-23,11.3125
1989-08-24,10.0
1989-08-25,9.9375
1989-08-28,10.5
1989-08-29,10.5625
1989-08-30,10.5625
1989-08-31,10.5625
1989-09-01,10.5625
1989-09-05,10.75
1989-09-06,10.5
1989-09-07,10.5625
1989-09-08,10.625
1989-09-11,10.5
1989-09-12,10.5625
1989-09-13,10.5625
1989-09-14,10.5
1989-09-15,11.0
1989-09-18,11.0625
1989-09-19,11.0625
1989-09-20,11.0625
1989-09-21,11.0625
1989-09-22,11.125
1989-09-25,11.875
1989-09-26,11.625
1989-09-27,11.5
1989-09-28,11.625
1989-09-29,11.625
1989-10-02,11.25
1989-10-03,11.3125
1989-10-04,11.3125
1989-10-05,11.375
1989-10-06,11.375
1989-10-09,11.5
1989-10-10,11.5
1989-10-11,11.4375
1989-10-12,11.6875
1989-10-13,11.3125
1989-10-16,10.6875
1989-10-17,10.4375
1989-10-18,10.5625
1989-10-19,10.8125
1989-10-20,10.875
1989-10-23,10.6875
1989-10-24,10.3125
1989-10-25,9.5625
1989-10-26,9.75
1989-10-27,9.625
1989-10-30,9.6875
1989-10-31,9.75
1989-11-01,9.75
1989-11-02,9.75
1989-11-03,9.9375
1989-11-06,9.8125
1989-11-07,10.125
1989-11-08,10.25
1989-11-09,10.1875
1989-11-10,10.25
1989-11-13,10.125
1989-11-14,10.125
1989-11-15,10.125
1989-11-16,10.25
1989-11-17,10.25
1989-11-20,10.1875
1989-11-21,10.0625
1989-11-22,10.0
1989-11-24,10.0
1989-11-27,10.1875
1989-11-28,10.3125
1989-11-29,10.4375
1989-11-30,10.6875
1989-12-01,10.875
1989-12-04,11.0
1989-12-05,10.75
1989-12-06,10.625
1989-12-07,10.6875
1989-12-08,10.75
1989-12-11,10.75
1989-12-12,10.625
1989-12-13,10.5
1989-12-14,10.4375
1989-12-15,9.75
1989-12-18,9.6875
1989-12-19,9.5625
1989-12-20,9.4375
1989-12-21,9.5625
1989-12-22,9.5
1989-12-26,9.5
1989-12-27,9.5625
1989-12-28,9.5625
1989-12-29,9.875
1990-01-02,10.25
1990-01-03,10.5
1990-01-04,10.5625
1990-01-05,10.1875
1990-01-08,10.5625
1990-01-09,10.625
1990-01-10,10.5625
1990-01-11,10.125
1990-01-12,10.25
1990-01-15,10.3125
1990-01-16,10.0625
1990-01-17,10.0
1990-01-18,9.625
1990-01-19,9.75
1990-01-22,9.5
1990-01-23,9.5
1990-01-24,9.25
1990-01-25,9.125
1990-01-26,8.9375
1990-01-29,8.875
1990-01-30,8.6875
1990-01-31,9.25
1990-02-01,9.25
1990-02-02,9.9375
1990-02-05,9.9375
1990-02-06,9.875
1990-02-07,9.9375
1990-02-08,9.6875
1990-02-09,9.625
1990-02-12,9.5
1990-02-13,9.5625
1990-02-14,9.6875
1990-02-15,9.6875
1990-02-16,9.9375
1990-02-20,9.6875
1990-02-21,9.875
1990-02-22,9.625
1990-02-23,9.375
1990-02-26,9.375
1990-02-27,9.1875
1990-02-28,9.1875
1990-03-01,9.3125
1990-03-02,9.1875
1990-03-05,8.9375
1990-03-06,8.9375
1990-03-07,8.9375
1990-03-08,9.0
1990-03-09,9.0625
1990-03-12,9.125
1990-03-13,9.0
1990-03-14,9.125
1990-03-15,9.1875
1990-03-16,9.3125
1990-03-19,9.125
1990-03-20,8.9375
1990-03-21,8.9375
1990-03-22,8.6875
1990-03-23,8.75
1990-03-26,8.75
1990-03-27,8.875
1990-03-28,9.1875
1990-03-29,9.0625
1990-03-30,9.0625
1990-04-02,8.875
1990-04-03,8.9375
1990-04-04,8.8125
1990-04-05,9.0
1990-04-06,9.5
1990-04-09,9.8125
1990-04-10,9.6875
1990-04-11,9.5625
1990-04-12,9.8125
1990-04-16,9.875
1990-04-17,9.75
1990-04-18,9.625
1990-04-19,9.375
1990-04-20,10.1875
1990-04-23,10.6875
1990-04-24,11.3125
1990-04-25,11.3125
1990-04-26,11.375
1990-04-27,10.875
1990-04-30,11.5625
1990-05-01,11.4375
1990-05-02,11.5625
1990-05-03,11.3125
1990-05-04,11.4375
1990-05-07,11.4375
1990-05-08,11.5
1990-05-09,11.5625
1990-05-10,11.375
1990-05-11,11.5
1990-05-14,11.75
1990-05-15,11.75
1990-05-16,11.625
1990-05-17,11.6875
1990-05-18,11.6875
1990-05-21,11.625
1990-05-22,12.0625
1990-05-23,12.3125
1990-05-24,12.1875
1990-05-25,11.875
1990-05-29,12.1875
1990-05-30,12.4375
1990-05-31,12.8125
1990-06-01,12.8125
1990-06-04,12.4375
1990-06-05,12.5
1990-06-06,12.375
1990-06-07,12.1875
1990-06-08,12.1875
1990-06-11,12.3125
1990-06-12,12.25
1990-06-13,12.75
1990-06-14,12.3125
1990-06-15,12.25
1990-06-18,12.0625
1990-06-19,12.5
1990-06-20,12.625
1990-06-21,12.9375
1990-06-22,13.1875
1990-06-25,13.0625
1990-06-26,13.3125
1990-06-27,13.3125
1990-06-28,13.25
1990-06-29,13.1875
1990-07-02,12.8125
1990-07-03,13.25
1990-07-05,12.875
1990-07-06,12.625
1990-07-09,12.8125
1990-07-10,12.8125
1990-07-11,12.875
1990-07-12,13.0
1990-07-13,12.9375
1990-07-16,12.9375
1990-07-17,13.125
1990-07-18,12.75
1990-07-19,12.625
1990-07-20,12.5
1990-07-23,11.75
1990-07-24,12.1875
1990-07-25,12.6875
1990-07-26,12.8125
1990-07-27,12.25
1990-07-30,12.25
1990-07-31,12.25
1990-08-01,12.4375
1990-08-02,12.1875
1990-08-03,11.25
1990-08-06,10.0625
1990-08-07,10.6875
1990-08-08,11.75
1990-08-09,11.875
1990-08-10,11.3125
1990-08-13,12.375
1990-08-14,11.875
1990-08-15,12.0625
1990-08-16,12.0
1990-08-17,11.75
1990-08-20,11.8125
1990-08-21,11.5
1990-08-22,10.9375
1990-08-23,10.5625
1990-08-24,11.375
1990-08-27,12.3125
1990-08-28,12.6875
1990-08-29,12.9375
1990-08-30,12.625
1990-08-31,12.375
1990-09-04,12.3125
1990-09-05,12.4375
1990-09-06,12.5
1990-09-07,12.4375
1990-09-10,12.875
1990-09-11,12.75
1990-09-12,12.8125
1990-09-13,12.3125
1990-09-14,11.875
1990-09-17,11.5
1990-09-18,11.5625
1990-09-19,12.125
1990-09-20,11.875
1990-09-21,11.9375
1990-09-24,11.625
