Date,OIS
2005-07-18,14.68
2005-07-19,15.268572
2005-07-20,15.468572
2005-07-21,15.108571
2005-07-22,16.114286
2005-07-25,16.280001000000002
2005-07-26,16.405714
2005-07-27,16.662857000000002
2005-07-28,16.851429
2005-07-29,16.902857
2005-08-01,17.468571
2005-08-02,18.485714
2005-08-03,18.811428
2005-08-04,18.714285
2005-08-05,18.337142999999998
2005-08-08,18.994286
2005-08-09,18.428572
2005-08-10,18.554285
2005-08-11,18.805714000000002
2005-08-12,18.308571
2005-08-15,17.931429
2005-08-16,17.428572
2005-08-17,16.925714000000003
2005-08-18,16.994286
2005-08-19,17.548571
2005-08-22,17.360001
2005-08-23,17.302856
2005-08-24,17.702858
2005-08-25,17.862858
2005-08-26,17.571428
2005-08-29,18.0
2005-08-30,18.857143
2005-08-31,19.805714000000002
2005-09-01,20.102857999999998
2005-09-02,19.234285
2005-09-06,19.137142
2005-09-07,19.491428
2005-09-08,19.485714
2005-09-09,19.542856
2005-09-12,18.988571
2005-09-13,18.617144
2005-09-14,18.765715
2005-09-15,18.851429
2005-09-16,18.714285
2005-09-19,19.228571
2005-09-20,18.851429
2005-09-21,19.120001000000002
2005-09-22,18.571428
2005-09-23,18.468571
2005-09-26,19.354286
2005-09-27,19.360001
2005-09-28,19.594286
2005-09-29,20.731428
2005-09-30,20.748571
2005-10-03,20.685715
2005-10-04,19.68
2005-10-05,19.228571
2005-10-06,17.942857999999998
2005-10-07,18.377142000000003
2005-10-10,17.914285999999997
2005-10-11,18.799999
2005-10-12,18.571428
2005-10-13,17.777143
2005-10-14,18.32
2005-10-17,18.302856
2005-10-18,17.857143
2005-10-19,17.879998999999998
2005-10-20,17.137142
2005-10-21,17.16
2005-10-24,17.948572
2005-10-25,18.485714
2005-10-26,18.280001000000002
2005-10-27,17.634285000000002
2005-10-28,18.142857
2005-10-31,18.914285999999997
2005-11-01,18.582857
2005-11-02,19.342857000000002
2005-11-03,19.857143
2005-11-04,19.102857999999998
2005-11-07,18.851429
2005-11-08,18.942857999999998
2005-11-09,18.982857
2005-11-10,17.891428
2005-11-11,17.748571
2005-11-14,18.131428
2005-11-15,18.0
2005-11-16,18.851429
2005-11-17,18.577143
2005-11-18,18.565714
2005-11-21,19.051428
2005-11-22,19.674286
2005-11-23,20.040001
2005-11-25,19.834286
2005-11-28,19.045713
2005-11-29,18.737143
2005-11-30,19.462856
2005-12-01,19.817142
2005-12-02,19.857143
2005-12-05,19.725714
2005-12-06,19.971428
2005-12-07,20.040001
2005-12-08,20.868572
2005-12-09,20.897142000000002
2005-12-12,20.765715
2005-12-13,20.542856
2005-12-14,20.588572
2005-12-15,20.280001000000002
2005-12-16,19.817142
2005-12-19,19.331429
2005-12-20,19.622857999999997
2005-12-21,19.577143
2005-12-22,19.485714
2005-12-23,19.285715
2005-12-27,18.382856
2005-12-28,18.531429
2005-12-29,18.302856
2005-12-30,18.102857999999998
2006-01-03,19.799999
2006-01-04,20.251429
2006-01-05,20.222857
2006-01-06,21.005714
2006-01-09,21.171429
2006-01-10,21.68
2006-01-11,21.954287
2006-01-12,21.662857000000002
2006-01-13,21.714285
2006-01-17,22.234285
2006-01-18,22.342857000000002
2006-01-19,23.434286
2006-01-20,23.120001000000002
2006-01-23,23.6
2006-01-24,23.845715
2006-01-25,22.428572
2006-01-26,22.268572
2006-01-27,22.857143
2006-01-30,23.748571
2006-01-31,23.371429
2006-02-01,22.554285
2006-02-02,22.022858
2006-02-03,22.114286
2006-02-06,22.714285
2006-02-07,21.148571
2006-02-08,20.697144
2006-02-09,21.377142000000003
2006-02-10,21.845715
2006-02-13,21.257143
2006-02-14,20.52
2006-02-15,19.92
2006-02-16,20.542856
2006-02-17,20.314285
2006-02-21,20.897142000000002
2006-02-22,20.514286
2006-02-23,20.411428
2006-02-24,20.70857
2006-02-27,20.0
2006-02-28,19.731428
2006-03-01,20.257143
2006-03-02,20.342857000000002
2006-03-03,20.251429
2006-03-06,19.262857
2006-03-07,18.771429
2006-03-08,18.548571
2006-03-09,18.457144
2006-03-10,18.925714000000003
2006-03-13,19.200001
2006-03-14,19.52
2006-03-15,19.548571
2006-03-16,19.799999
2006-03-17,19.354286
2006-03-20,18.942857999999998
2006-03-21,18.571428
2006-03-22,18.948572
2006-03-23,19.605715
2006-03-24,20.200001
2006-03-27,20.028572
2006-03-28,20.32
2006-03-29,20.879998999999998
2006-03-30,21.285715
2006-03-31,21.057142000000002
2006-04-03,20.931429
2006-04-04,21.52
2006-04-05,22.302856
2006-04-06,22.668571
2006-04-07,22.194285999999998
2006-04-10,22.29143
2006-04-11,21.868572
2006-04-12,21.531429
2006-04-13,21.428572
2006-04-17,22.222857
2006-04-18,22.925714000000003
2006-04-19,23.6
2006-04-20,23.462856
2006-04-21,23.394285
2006-04-24,23.011429
2006-04-25,23.337142999999998
2006-04-26,23.068571
2006-04-27,22.497142999999998
2006-04-28,23.068571
2006-05-01,23.571428
2006-05-02,24.040001
2006-05-03,23.685715
2006-05-04,24.171429
2006-05-05,24.502857000000002
2006-05-08,24.200001
2006-05-09,24.542856
2006-05-10,24.257143
2006-05-11,24.028572
2006-05-12,22.937143
2006-05-15,22.114286
2006-05-16,22.022858
2006-05-17,21.605715
2006-05-18,20.497142999999998
2006-05-19,20.217142000000003
2006-05-22,19.674286
2006-05-23,19.531429
2006-05-24,19.114286
2006-05-25,19.445715
2006-05-26,19.651428
2006-05-30,19.194285999999998
2006-05-31,19.851429
2006-06-01,19.857143
2006-06-02,20.719998999999998
2006-06-05,19.714285
2006-06-06,19.657142999999998
2006-06-07,18.742857
2006-06-08,18.782857999999997
2006-06-09,18.48
2006-06-12,17.485714
2006-06-13,16.908571
2006-06-14,17.200001
2006-06-15,18.84
2006-06-16,18.719998999999998
2006-06-19,17.6
2006-06-20,17.325714
2006-06-21,17.914285999999997
2006-06-22,17.914285999999997
2006-06-23,18.268572
2006-06-26,18.879998999999998
2006-06-27,18.582857
2006-06-28,18.811428
2006-06-29,19.697144
2006-06-30,19.588572
2006-07-03,19.959999
2006-07-05,19.622857999999997
2006-07-06,19.651428
2006-07-07,19.08
2006-07-10,18.937143
2006-07-11,19.268572
2006-07-12,18.982857
2006-07-13,18.331429
2006-07-14,18.674286
2006-07-17,17.811428
2006-07-18,17.685715
2006-07-19,18.354286
2006-07-20,17.491428
2006-07-21,16.937143
2006-07-24,17.148571
2006-07-25,17.668571
2006-07-26,18.040001
2006-07-27,17.811428
2006-07-28,17.577143
2006-07-31,18.377142000000003
2006-08-01,18.571428
2006-08-02,18.822857
2006-08-03,18.754285999999997
2006-08-04,18.411428
2006-08-07,18.314285
2006-08-08,17.885714
2006-08-09,17.502857000000002
2006-08-10,17.742857
2006-08-11,17.428572
2006-08-14,16.994286
2006-08-15,17.120001000000002
2006-08-16,17.445715
2006-08-17,16.879998999999998
2006-08-18,17.314285
2006-08-21,17.354286
2006-08-22,17.685715
2006-08-23,17.868572
2006-08-24,18.068571
2006-08-25,18.588572
2006-08-28,18.200001
2006-08-29,18.417143
2006-08-30,18.142857
2006-08-31,18.262857
2006-09-01,18.651428
2006-09-05,18.879998999999998
2006-09-06,18.148571
2006-09-07,18.148571
2006-09-08,17.468571
2006-09-11,16.028572
2006-09-12,15.634286
2006-09-13,15.925714000000001
2006-09-14,15.291429
2006-09-15,15.257143
2006-09-18,15.577143
2006-09-19,15.228572
2006-09-20,14.514285999999998
2006-09-21,14.931429000000001
2006-09-22,14.805715
2006-09-25,14.851429000000001
2006-09-26,15.137143
2006-09-27,15.622857000000002
2006-09-28,15.851429000000001
2006-09-29,15.714285999999998
2006-10-02,15.245714000000001
2006-10-03,14.645715
2006-10-04,15.154285
2006-10-05,15.508572000000001
2006-10-06,15.382857000000001
2006-10-09,15.24
2006-10-10,15.834285999999999
2006-10-11,15.12
2006-10-12,15.531428
2006-10-13,15.657143
2006-10-16,16.08
2006-10-17,15.794285999999998
2006-10-18,15.571428
2006-10-19,16.737143
2006-10-20,16.719998999999998
2006-10-23,16.417143
2006-10-24,16.70857
2006-10-25,17.137142
2006-10-26,17.280001000000002
2006-10-27,16.771429
2006-10-30,16.565714
2006-10-31,16.594286
2006-11-01,16.354286
2006-11-02,16.171429
2006-11-03,16.771429
2006-11-06,16.902857
2006-11-07,16.697144
2006-11-08,17.262857
2006-11-09,17.120001000000002
2006-11-10,16.811428
2006-11-13,16.771429
2006-11-14,16.794285000000002
2006-11-15,17.360001
2006-11-16,16.685715
2006-11-17,16.657142999999998
2006-11-20,16.948572
2006-11-21,17.194285999999998
2006-11-22,17.011429
2006-11-24,17.022858
2006-11-27,16.714285
2006-11-28,17.565714
2006-11-29,18.788572
2006-11-30,19.891428
2006-12-01,19.737143
2006-12-04,19.417143
2006-12-05,19.468571
2006-12-06,19.474285000000002
2006-12-07,19.371429
2006-12-08,19.29143
2006-12-11,19.331429
2006-12-12,19.131428
2006-12-13,19.16
2006-12-14,19.508572
2006-12-15,20.017143
2006-12-18,18.954287
2006-12-19,19.331429
2006-12-20,18.982857
2006-12-21,18.868572
2006-12-22,18.645714
2006-12-26,18.537144
2006-12-27,18.965714000000002
2006-12-28,18.697144
2006-12-29,18.417143
2007-01-03,17.142857
2007-01-04,16.417143
2007-01-05,16.24
2007-01-08,16.24
2007-01-09,16.142857
2007-01-10,15.765715
2007-01-11,15.474286
2007-01-12,16.125713
2007-01-16,15.628572
2007-01-17,15.862857
2007-01-18,15.485714000000002
2007-01-19,15.782857
2007-01-22,15.588572000000001
2007-01-23,16.217142000000003
2007-01-24,16.457144
2007-01-25,15.925714000000001
2007-01-26,15.914285999999999
2007-01-29,15.845715
2007-01-30,16.537144
2007-01-31,16.468571
2007-02-01,16.502857000000002
2007-02-02,16.571428
2007-02-05,16.405714
2007-02-06,16.548571
2007-02-07,16.48
2007-02-08,17.154285
2007-02-09,16.84
2007-02-12,16.628571
2007-02-13,16.982857
2007-02-14,16.639999
2007-02-15,16.462856
2007-02-16,16.559998999999998
2007-02-20,16.451429
2007-02-21,16.754285999999997
2007-02-22,17.114286
2007-02-23,17.0
2007-02-26,17.102857999999998
2007-02-27,16.657142999999998
2007-02-28,16.748571
2007-03-01,17.08
2007-03-02,16.765715
2007-03-05,16.554285
2007-03-06,16.731428
2007-03-07,17.131428
2007-03-08,17.125713
2007-03-09,17.125713
2007-03-12,17.040001
2007-03-13,16.799999
2007-03-14,17.051428
2007-03-15,16.908571
2007-03-16,16.748571
2007-03-19,17.559998999999998
2007-03-20,17.382856
2007-03-21,17.931429
2007-03-22,18.211428
2007-03-23,18.102857999999998
2007-03-26,18.120001000000002
2007-03-27,17.965714000000002
2007-03-28,17.817142
2007-03-29,18.582857
2007-03-30,18.337142999999998
2007-04-02,18.559998999999998
2007-04-03,18.365714999999998
2007-04-04,18.302856
2007-04-05,18.382856
2007-04-09,18.754285999999997
2007-04-10,18.891428
2007-04-11,18.662857000000002
2007-04-12,19.268572
2007-04-13,19.468571
2007-04-16,19.868572
2007-04-17,19.554285
2007-04-18,19.268572
2007-04-19,18.862858
2007-04-20,19.211428
2007-04-23,19.417143
2007-04-24,19.405714
2007-04-25,19.879998999999998
2007-04-26,19.897142000000002
2007-04-27,19.92
2007-04-30,19.388571
2007-05-01,19.582857
2007-05-02,20.811428
2007-05-03,21.211428
2007-05-04,20.954287
2007-05-07,20.799999
2007-05-08,20.742857
2007-05-09,20.737143
2007-05-10,20.228571
2007-05-11,20.851429
2007-05-14,20.634285000000002
2007-05-15,20.794285000000002
2007-05-16,20.668571
2007-05-17,21.137142
2007-05-18,21.388571
2007-05-21,21.565714
2007-05-22,21.205714999999998
2007-05-23,21.508572
2007-05-24,20.862858
2007-05-25,21.29143
2007-05-29,21.554285
2007-05-30,22.297142
2007-05-31,22.245714000000003
2007-06-01,22.485714
2007-06-04,22.868572
2007-06-05,22.6
2007-06-06,22.08
2007-06-07,21.719998999999998
2007-06-08,21.868572
2007-06-11,22.091429
2007-06-12,22.08
2007-06-13,22.52
2007-06-14,23.268572
2007-06-15,23.68
2007-06-18,23.817142
2007-06-19,23.92
2007-06-20,23.091429
2007-06-21,23.634285000000002
2007-06-22,23.971428
2007-06-25,23.828571
2007-06-26,23.16
2007-06-27,23.70857
2007-06-28,23.382856
2007-06-29,23.622857999999997
2007-07-02,24.251429
2007-07-03,24.874287
2007-07-05,24.994286
2007-07-06,25.051428
2007-07-09,25.165714
2007-07-10,24.857143
2007-07-11,25.005714
2007-07-12,25.525714999999998
2007-07-13,24.914285999999997
2007-07-16,24.068571
2007-07-17,24.131428
2007-07-18,24.737143
2007-07-19,25.005714
2007-07-20,24.691429
2007-07-23,24.965714000000002
2007-07-24,24.102857999999998
2007-07-25,24.754285999999997
2007-07-26,24.468571
2007-07-27,23.977142
2007-07-30,24.474285000000002
2007-07-31,24.994286
2007-08-01,24.108572
2007-08-02,24.68
2007-08-03,23.559998999999998
2007-08-06,22.548571
2007-08-07,23.108572
2007-08-08,23.085714000000003
2007-08-09,22.011429
2007-08-10,23.514286
2007-08-13,23.771429
2007-08-14,22.971428
2007-08-15,22.234285
2007-08-16,21.982857
2007-08-17,22.777143
2007-08-20,22.868572
2007-08-21,22.857143
2007-08-22,22.765715
2007-08-23,23.062857
2007-08-24,23.742857
2007-08-27,23.280001000000002
2007-08-28,22.657142999999998
2007-08-29,23.422857
2007-08-30,23.577143
2007-08-31,24.114286
2007-09-04,24.474285000000002
2007-09-05,23.897142000000002
2007-09-06,24.154285
2007-09-07,23.748571
2007-09-10,23.805714000000002
2007-09-11,23.982857
2007-09-12,24.474285000000002
2007-09-13,24.948572
2007-09-14,24.731428
2007-09-17,24.777143
2007-09-18,26.571428000000004
2007-09-19,26.29143
2007-09-20,26.537144
2007-09-21,27.285715000000003
2007-09-24,26.925714000000003
2007-09-25,27.091428999999998
2007-09-26,27.188571999999997
2007-09-27,27.719998999999998
2007-09-28,27.6
2007-10-01,27.68
2007-10-02,27.914285999999997
2007-10-03,28.057142
2007-10-04,28.205715
2007-10-05,28.394284999999996
2007-10-08,28.371429
2007-10-09,28.280001000000002
2007-10-10,29.08
2007-10-11,28.137141999999997
2007-10-12,26.857143
2007-10-15,26.942858
2007-10-16,26.52
2007-10-17,26.474285
2007-10-18,26.440001000000002
2007-10-19,25.051428
2007-10-22,25.114286
2007-10-23,25.645714
2007-10-24,25.965714000000002
2007-10-25,25.594286
2007-10-26,24.462856
2007-10-29,24.605715
2007-10-30,24.057142000000002
2007-10-31,24.68
2007-11-01,24.365714999999998
2007-11-02,21.194285999999998
2007-11-05,20.325714
2007-11-06,20.360001
2007-11-07,20.205714999999998
2007-11-08,20.182858
2007-11-09,19.468571
2007-11-12,18.725714
2007-11-13,18.822857
2007-11-14,19.211428
2007-11-15,18.217142000000003
2007-11-16,19.348572
2007-11-19,18.777143
2007-11-20,18.811428
2007-11-21,18.788572
2007-11-23,18.805714000000002
2007-11-26,18.577143
2007-11-27,18.719998999999998
2007-11-28,18.931429
2007-11-29,18.914285999999997
2007-11-30,18.120001000000002
2007-12-03,18.068571
2007-12-04,17.594286
2007-12-05,17.691429
2007-12-06,18.154285
2007-12-07,17.868572
2007-12-10,18.611429
2007-12-11,18.171429
2007-12-12,18.285715
2007-12-13,18.634285000000002
2007-12-14,18.188572
2007-12-17,18.285715
2007-12-18,18.582857
2007-12-19,18.428572
2007-12-20,19.0
2007-12-21,19.440001000000002
2007-12-24,19.68
2007-12-26,19.588572
2007-12-27,19.028572
2007-12-28,19.417143
2007-12-31,19.497142999999998
2008-01-02,19.628571
2008-01-03,20.537144
2008-01-04,19.651428
2008-01-07,19.617144
2008-01-08,19.102857999999998
2008-01-09,19.114286
2008-01-10,19.148571
2008-01-11,19.257143
2008-01-14,20.377142000000003
2008-01-15,20.29143
2008-01-16,20.354286
2008-01-17,19.714285
2008-01-18,19.32
2008-01-22,19.348572
2008-01-23,19.942857999999998
2008-01-24,19.422857
2008-01-25,19.308571
2008-01-28,19.885714
2008-01-29,19.977142
2008-01-30,19.742857
2008-01-31,20.040001
2008-02-01,20.742857
2008-02-04,20.565714
2008-02-05,19.577143
2008-02-06,19.205714999999998
2008-02-07,19.308571
2008-02-08,19.537144
2008-02-11,20.154285
2008-02-12,20.24
2008-02-13,21.325714
2008-02-14,21.114286
2008-02-15,20.874287
2008-02-19,21.308571
2008-02-20,24.325714
2008-02-21,23.474285000000002
2008-02-22,24.017143
2008-02-25,24.737143
2008-02-26,25.32
2008-02-27,25.211428
2008-02-28,25.371429
2008-02-29,24.091429
2008-03-03,24.622857999999997
2008-03-04,24.085714000000003
2008-03-05,25.034285999999998
2008-03-06,24.188572
2008-03-07,23.388571
2008-03-10,22.788572
2008-03-11,23.879998999999998
2008-03-12,23.594286
2008-03-13,24.68
2008-03-14,24.68
2008-03-17,23.32
2008-03-18,25.114286
2008-03-19,23.845715
2008-03-20,23.542856
2008-03-24,24.594286
2008-03-25,25.228571
2008-03-26,26.011429
2008-03-27,25.32
2008-03-28,25.445715
2008-03-31,25.605715
2008-04-01,26.285715000000003
2008-04-02,26.274286
2008-04-03,26.297141999999997
2008-04-04,26.84
2008-04-07,27.228571000000002
2008-04-08,27.034285999999998
2008-04-09,26.857143
2008-04-10,26.84
2008-04-11,25.845715
2008-04-14,26.411428000000004
2008-04-15,26.6
2008-04-16,27.451428999999997
2008-04-17,27.388571000000002
2008-04-18,28.131428000000003
2008-04-21,27.70857
2008-04-22,26.885714
2008-04-23,26.828571000000004
2008-04-24,26.474285
2008-04-25,27.142857
2008-04-28,27.348571999999997
2008-04-29,26.668571000000004
2008-04-30,28.605715000000004
2008-05-01,28.108572
2008-05-02,28.165714
2008-05-05,28.971428000000003
2008-05-06,29.120001000000002
2008-05-07,29.29143
2008-05-08,30.0
2008-05-09,30.474285
2008-05-12,30.388571000000002
2008-05-13,31.222857
2008-05-14,31.405714
2008-05-15,32.091427
2008-05-16,32.308571
2008-05-19,32.142857
2008-05-20,32.548573
2008-05-21,32.862858
2008-05-22,33.119999
2008-05-23,32.371429
2008-05-27,32.439999
2008-05-28,33.10857
2008-05-29,32.674285999999995
2008-05-30,33.382858
2008-06-02,33.137142
2008-06-03,33.080002
2008-06-04,33.537144
2008-06-05,35.485714
2008-06-06,34.57143
2008-06-09,34.857143
2008-06-10,33.285713
2008-06-11,33.279999
2008-06-12,32.714287
2008-06-13,33.451427
2008-06-16,33.171428999999996
2008-06-17,33.622856
2008-06-18,33.805714
2008-06-19,34.937141
2008-06-20,34.937141
2008-06-23,36.325714000000005
2008-06-24,35.605713
2008-06-25,34.57143
2008-06-26,34.971428
2008-06-27,35.702858
2008-06-30,36.251427
2008-07-01,36.040001000000004
2008-07-02,34.880001
2008-07-03,34.291428
2008-07-07,33.411429999999996
2008-07-08,32.188572
2008-07-09,31.948572
2008-07-10,32.582859
2008-07-11,33.188572
2008-07-14,33.314285
2008-07-15,31.497142999999998
2008-07-16,31.497142999999998
2008-07-17,29.731428
2008-07-18,30.365715
2008-07-21,31.822857
2008-07-22,30.891428
2008-07-23,29.102858
2008-07-24,29.234284999999996
2008-07-25,29.788572
2008-07-28,30.125713
2008-07-29,29.645714
2008-07-30,31.982857
2008-07-31,31.360001
2008-08-01,32.337143
2008-08-04,29.011428999999996
2008-08-05,29.114286
2008-08-06,29.982857
2008-08-07,29.502857000000002
2008-08-08,27.794285
2008-08-11,27.588571999999996
2008-08-12,28.120001000000002
2008-08-13,28.857143
2008-08-14,28.765715000000004
2008-08-15,28.142857
2008-08-18,28.171428999999996
2008-08-19,29.120001000000002
2008-08-20,29.914285999999997
2008-08-21,30.897142
2008-08-22,30.388571000000002
2008-08-25,30.845715000000002
2008-08-26,31.582857
2008-08-27,32.411429999999996
2008-08-28,32.314285
2008-08-29,31.788572
2008-09-02,29.068571000000002
2008-09-03,28.565714
2008-09-04,27.514286
2008-09-05,25.617144
2008-09-08,25.200001
2008-09-09,22.154285
2008-09-10,22.251429
2008-09-11,23.074285999999997
2008-09-12,23.891428
2008-09-15,21.697144
2008-09-16,22.285715
2008-09-17,20.942857999999998
2008-09-18,20.862858
2008-09-19,22.994286
2008-09-22,23.171429
2008-09-23,22.394285
2008-09-24,22.062857
2008-09-25,22.091429
2008-09-26,21.508572
2008-09-29,19.074285999999997
2008-09-30,20.200001
2008-10-01,18.908571
2008-10-02,16.662857000000002
2008-10-03,16.70857
2008-10-06,14.891429
2008-10-07,13.982857000000001
2008-10-08,13.851429000000001
2008-10-09,12.485714
2008-10-10,10.285714
2008-10-13,13.628572
2008-10-14,13.028571000000001
2008-10-15,11.251429
2008-10-16,12.548572
2008-10-17,11.462857000000001
2008-10-20,12.805715
2008-10-21,12.24
2008-10-22,10.685715
2008-10-23,10.697142999999999
2008-10-24,10.165714
2008-10-27,9.388572
2008-10-28,10.674286
2008-10-29,10.76
2008-10-30,13.017142999999999
2008-10-31,13.217143
2008-11-03,12.542857000000001
2008-11-04,13.868571
2008-11-05,13.085714
2008-11-06,11.942857
2008-11-07,12.428572
2008-11-10,12.651428
2008-11-11,11.702857
2008-11-12,10.531428
2008-11-13,11.794286
2008-11-14,10.754286
2008-11-17,10.531428
2008-11-18,10.857142
2008-11-19,9.542857000000001
2008-11-20,8.531428
2008-11-21,9.88
2008-11-24,10.668571
2008-11-25,11.051428999999999
2008-11-26,12.257143
2008-11-28,12.24
2008-12-01,10.725715
2008-12-02,11.142858
2008-12-03,10.714286
2008-12-04,9.577143
2008-12-05,9.674286
2008-12-08,10.36
2008-12-09,10.382857000000001
2008-12-10,10.925714
2008-12-11,10.725715
2008-12-12,10.731428
2008-12-15,10.554286
2008-12-16,10.96
2008-12-17,11.445714
2008-12-18,10.16
2008-12-19,10.337143
2008-12-22,9.634286
2008-12-23,9.674286
2008-12-24,9.577143
2008-12-26,9.782857
2008-12-29,9.88
2008-12-30,10.445714
2008-12-31,10.68
2009-01-02,11.457142999999999
2009-01-05,11.542857000000001
2009-01-06,12.588572000000001
2009-01-07,11.845715
2009-01-08,12.457142999999999
2009-01-09,11.508572000000001
2009-01-12,11.0
2009-01-13,11.805715
2009-01-14,10.908571
2009-01-15,11.217143
2009-01-16,11.148571
2009-01-20,10.08
2009-01-21,10.931429
2009-01-22,10.074286
2009-01-23,10.337143
2009-01-26,10.52
2009-01-27,10.542857000000001
2009-01-28,11.057143
2009-01-29,10.645715
2009-01-30,10.462857000000001
2009-02-02,10.182858
2009-02-03,10.314285
2009-02-04,10.594286
2009-02-05,10.942857
2009-02-06,11.085714
2009-02-09,10.982857000000001
2009-02-10,10.394286
2009-02-11,10.514286
2009-02-12,10.542857000000001
2009-02-13,10.542857000000001
2009-02-17,9.52
2009-02-18,9.24
2009-02-19,9.514286
2009-02-20,8.908571
2009-02-23,7.64
2009-02-24,7.977142999999999
2009-02-25,7.977142999999999
2009-02-26,7.9714279999999995
2009-02-27,7.611428999999999
2009-03-02,6.628572
2009-03-03,6.685714
2009-03-04,7.102857000000001
2009-03-05,6.697143
2009-03-06,6.668571000000001
2009-03-09,6.634286
2009-03-10,6.7942860000000005
2009-03-11,6.554286
2009-03-12,6.822857000000001
2009-03-13,7.005714
2009-03-16,7.274286
2009-03-17,7.4628570000000005
2009-03-18,7.68
2009-03-19,8.057143
2009-03-20,7.594285
2009-03-23,8.057143
2009-03-24,7.982857000000001
2009-03-25,8.097142999999999
2009-03-26,8.731428
2009-03-27,8.377142999999998
2009-03-30,7.948571
2009-03-31,7.668571000000001
2009-04-01,7.994286
2009-04-02,8.571428
2009-04-03,9.274285
2009-04-06,8.845715
2009-04-07,8.708571000000001
2009-04-08,9.068571
2009-04-09,9.6
2009-04-13,9.417143
2009-04-14,9.457142999999999
2009-04-15,9.531428
2009-04-16,10.137143
2009-04-17,10.697142999999999
2009-04-20,9.851429
2009-04-21,10.56
2009-04-22,10.937142999999999
2009-04-23,10.371428
2009-04-24,11.245714
2009-04-27,10.771428
2009-04-28,10.525714
2009-04-29,10.971428999999999
2009-04-30,10.8
2009-05-01,11.045714
2009-05-04,11.377142999999998
2009-05-05,11.588572000000001
2009-05-06,12.102858
2009-05-07,11.737143
2009-05-08,12.131428999999999
2009-05-11,11.542857000000001
2009-05-12,11.908571
2009-05-13,11.285714
2009-05-14,11.605714
2009-05-15,12.097142999999999
2009-05-18,12.834286
2009-05-19,13.291429
2009-05-20,13.851429000000001
2009-05-21,13.691428
2009-05-22,13.325714000000001
2009-05-26,14.474286
2009-05-27,14.091429000000002
2009-05-28,14.508572000000001
2009-05-29,14.931429000000001
2009-06-01,15.92
2009-06-02,16.051428
2009-06-03,15.142857999999999
2009-06-04,15.725715
2009-06-05,15.634286
2009-06-08,15.645715
2009-06-09,15.794285999999998
2009-06-10,16.108572
2009-06-11,16.417143
2009-06-12,16.017143
2009-06-15,15.188571
2009-06-16,14.731428
2009-06-17,14.194285
2009-06-18,14.388572
2009-06-19,14.011429000000001
2009-06-22,13.165714000000001
2009-06-23,13.651428
2009-06-24,13.931429000000001
2009-06-25,13.708571
2009-06-26,13.531428
2009-06-29,13.714285999999998
2009-06-30,13.834285999999999
2009-07-01,14.337143
2009-07-02,13.754285999999999
2009-07-06,13.628572
2009-07-07,13.194285
2009-07-08,13.148570999999999
2009-07-09,13.714285999999998
2009-07-10,13.8
2009-07-13,13.914285999999999
2009-07-14,14.097142999999999
2009-07-15,14.434285999999998
2009-07-16,14.811429
2009-07-17,15.017142999999999
2009-07-20,15.142857999999999
2009-07-21,14.982857000000001
2009-07-22,14.857142000000001
2009-07-23,15.074285999999999
2009-07-24,15.171429000000002
2009-07-27,15.28
2009-07-28,14.6
2009-07-29,13.702857
2009-07-30,14.817142
2009-07-31,15.497143
2009-08-03,16.822857
2009-08-04,16.731428
2009-08-05,16.931429
2009-08-06,16.445715
2009-08-07,16.84
2009-08-10,16.422857
2009-08-11,15.982857000000001
2009-08-12,16.29143
2009-08-13,16.862858
2009-08-14,16.662857000000002
2009-08-17,15.805715
2009-08-18,16.365714999999998
2009-08-19,16.302856
2009-08-20,16.68
2009-08-21,17.514286
2009-08-24,18.051428
2009-08-25,17.959999
2009-08-26,17.639999
2009-08-27,17.302856
2009-08-28,17.228571
2009-08-31,16.84
2009-09-01,16.24
2009-09-02,16.354286
2009-09-03,16.754285999999997
2009-09-04,17.120001000000002
2009-09-08,17.588572
2009-09-09,17.977142
2009-09-10,18.634285000000002
2009-09-11,18.537144
2009-09-14,18.719998999999998
2009-09-15,19.440001000000002
2009-09-16,19.668571
2009-09-17,19.394285
2009-09-18,19.525714999999998
2009-09-21,19.531429
2009-09-22,20.314285
2009-09-23,19.091429
2009-09-24,18.474285000000002
2009-09-25,18.879998999999998
2009-09-28,19.537144
2009-09-29,20.057142000000002
2009-09-30,20.074285999999997
2009-10-01,19.314285
2009-10-02,18.937143
2009-10-05,19.731428
2009-10-06,20.411428
2009-10-07,20.611429
2009-10-08,21.537144
2009-10-09,20.68
2009-10-12,21.062857
2009-10-13,21.051428
2009-10-14,21.862858
2009-10-15,22.451429
2009-10-16,22.154285
2009-10-19,22.748571
2009-10-20,22.4
2009-10-21,22.337142999999998
2009-10-22,22.022858
2009-10-23,21.702858
2009-10-26,21.137142
2009-10-27,20.794285000000002
2009-10-28,19.719998999999998
2009-10-29,21.005714
2009-10-30,19.68
2009-11-02,19.948572
2009-11-03,20.605715
2009-11-04,20.388571
2009-11-05,20.611429
2009-11-06,19.942857999999998
2009-11-09,21.29143
2009-11-10,21.24
2009-11-11,21.314285
2009-11-12,20.6
2009-11-13,20.651428
2009-11-16,21.034285999999998
2009-11-17,21.16
2009-11-18,21.08
2009-11-19,20.308571
2009-11-20,20.022858
2009-11-23,20.748571
2009-11-24,20.811428
2009-11-25,20.931429
2009-11-27,20.165714
2009-11-30,20.497142999999998
2009-12-01,20.897142000000002
2009-12-02,20.691429
