Date,CALM
2001-08-08,0.875
2001-08-09,0.935
2001-08-10,1.0
2001-08-13,1.035
2001-08-14,1.025
2001-08-15,1.0625
2001-08-16,1.0625
2001-08-17,1.0225
2001-08-20,1.0475
2001-08-21,1.05
2001-08-22,1.025
2001-08-23,1.025
2001-08-24,1.0125
2001-08-27,1.02
2001-08-28,1.0
2001-08-29,0.9975
2001-08-30,0.9375
2001-08-31,0.9375
2001-09-04,0.985
2001-09-05,0.975
2001-09-06,0.975
2001-09-07,0.9925
2001-09-10,0.9875
2001-09-17,1.0625
2001-09-18,1.07
2001-09-19,1.035
2001-09-20,1.02
2001-09-21,1.0
2001-09-24,1.0375
2001-09-25,1.075
2001-09-26,1.0125
2001-09-27,1.0275
2001-09-28,1.0375
2001-10-01,1.0125
2001-10-02,1.025
2001-10-03,1.0125
2001-10-04,1.0
2001-10-05,1.01
2001-10-08,1.065
2001-10-09,1.0125
2001-10-10,1.0125
2001-10-11,1.0025
2001-10-12,1.0025
2001-10-15,1.0025
2001-10-16,1.0375
2001-10-17,1.0
2001-10-18,1.025
2001-10-19,1.0
2001-10-22,1.0
2001-10-23,1.0375
2001-10-24,1.0175
2001-10-25,1.02
2001-10-26,1.02
2001-10-29,0.9875
2001-10-30,1.0
2001-10-31,1.015
2001-11-01,0.9875
2001-11-02,1.0
2001-11-05,1.0725
2001-11-06,1.0125
2001-11-07,1.0125
2001-11-08,1.03
2001-11-09,1.025
2001-11-12,1.0125
2001-11-13,1.0175
2001-11-14,1.0
2001-11-15,1.0125
2001-11-16,0.95
2001-11-19,0.9475
2001-11-20,0.98
2001-11-21,0.9375
2001-11-23,0.9375
2001-11-26,0.97
2001-11-27,0.9375
2001-11-28,0.89
2001-11-29,0.9125
2001-11-30,0.9375
2001-12-03,0.925
2001-12-04,0.8625
2001-12-05,0.9
2001-12-06,0.8625
2001-12-07,0.875
2001-12-10,0.8375
2001-12-11,0.8375
2001-12-12,0.86
2001-12-13,0.8125
2001-12-14,0.78
2001-12-17,0.775
2001-12-18,0.775
2001-12-19,0.755
2001-12-20,0.7925
2001-12-21,0.755
2001-12-24,0.76
2001-12-26,0.725
2001-12-27,0.81
2001-12-28,0.92
2001-12-31,0.905
2002-01-02,0.9075
2002-01-03,0.92
2002-01-04,0.9275
2002-01-07,0.925
2002-01-08,0.915
2002-01-09,0.955
2002-01-10,0.9325
2002-01-11,0.9375
2002-01-14,0.9
2002-01-15,0.88
2002-01-16,0.9125
2002-01-17,0.895
2002-01-18,0.965
2002-01-22,0.9375
2002-01-23,0.9125
2002-01-24,0.9
2002-01-25,0.9
2002-01-28,0.8925
2002-01-29,0.745
2002-01-30,0.8125
2002-01-31,0.8
2002-02-01,0.8
2002-02-04,0.7875
2002-02-05,0.7875
2002-02-06,0.8125
2002-02-07,0.775
2002-02-08,0.7775
2002-02-11,0.8125
2002-02-12,0.8125
2002-02-13,0.795
2002-02-14,0.7875
2002-02-15,0.775
2002-02-19,0.7725
2002-02-20,0.7575
2002-02-21,0.77
2002-02-22,0.7625
2002-02-25,0.7625
2002-02-26,0.765
2002-02-27,0.8
2002-02-28,0.7875
2002-03-01,0.8
2002-03-04,0.775
2002-03-05,0.7775
2002-03-06,0.7775
2002-03-07,0.8025
2002-03-08,0.8075
2002-03-11,0.8125
2002-03-12,0.8
2002-03-13,0.825
2002-03-14,0.825
2002-03-15,0.845
2002-03-18,0.845
2002-03-19,0.9
2002-03-20,0.8625
2002-03-21,0.9075
2002-03-22,0.9
2002-03-25,0.925
2002-03-26,0.9375
2002-03-27,0.9
2002-03-28,0.9025
2002-04-01,0.9025
2002-04-02,0.8875
2002-04-03,0.885
2002-04-04,0.9
2002-04-05,0.95
2002-04-08,0.9025
2002-04-09,0.8875
2002-04-10,0.9125
2002-04-11,0.9125
2002-04-12,0.9275
2002-04-15,0.9
2002-04-16,0.9125
2002-04-17,0.955
2002-04-18,0.95
2002-04-19,0.95
2002-04-22,0.95
2002-04-23,0.95
2002-04-24,0.95
2002-04-25,0.98
2002-04-26,0.98
2002-04-29,1.0
2002-04-30,1.0
2002-05-01,1.0
2002-05-02,0.985
2002-05-03,0.9725
2002-05-06,0.925
2002-05-07,0.875
2002-05-08,0.9
2002-05-09,0.9
2002-05-10,0.9
2002-05-13,0.9
2002-05-14,0.86
2002-05-15,0.8625
2002-05-16,0.815
2002-05-17,0.7375
2002-05-20,0.85
2002-05-21,0.825
2002-05-22,0.775
2002-05-23,0.8
2002-05-24,0.8125
2002-05-28,0.7925
2002-05-29,0.7825
2002-05-30,0.85
2002-05-31,0.8975
2002-06-03,0.875
2002-06-04,0.86
2002-06-05,0.8375
2002-06-06,0.84
2002-06-07,0.8175
2002-06-10,0.8175
2002-06-11,0.8175
2002-06-12,0.855
2002-06-13,0.8175
2002-06-14,0.89
2002-06-17,0.915
2002-06-18,0.94
2002-06-19,0.95
2002-06-20,1.09
2002-06-21,0.995
2002-06-24,0.995
2002-06-25,1.0125
2002-06-26,0.9775
2002-06-27,0.9975
2002-06-28,0.92
2002-07-01,0.9075
2002-07-02,0.9225
2002-07-03,0.92
2002-07-05,0.92
2002-07-08,0.935
2002-07-09,0.925
2002-07-10,0.9625
2002-07-11,0.9625
2002-07-12,0.975
2002-07-15,0.975
2002-07-16,0.9775
2002-07-17,0.995
2002-07-18,1.0125
2002-07-19,1.015
2002-07-22,1.015
2002-07-23,1.015
2002-07-24,0.9875
2002-07-25,0.9875
2002-07-26,1.0
2002-07-29,1.01
2002-07-30,1.0125
2002-07-31,1.02
2002-08-01,1.02
2002-08-02,1.025
2002-08-05,1.0125
2002-08-06,1.0125
2002-08-07,1.0
2002-08-08,0.925
2002-08-09,0.9475
2002-08-12,0.965
2002-08-13,0.965
2002-08-14,0.97
2002-08-15,0.97
2002-08-16,0.9575
2002-08-19,0.95
2002-08-20,0.9625
2002-08-21,0.95
2002-08-22,0.9625
2002-08-23,0.945
2002-08-26,0.955
2002-08-27,0.9475
2002-08-28,0.9475
2002-08-29,0.9475
2002-08-30,0.9475
2002-09-03,0.9475
2002-09-04,0.9375
2002-09-05,0.9
2002-09-06,0.855
2002-09-09,0.8775
2002-09-10,0.855
2002-09-11,0.85
2002-09-12,0.8375
2002-09-13,0.8375
2002-09-16,0.85
2002-09-17,0.85
2002-09-18,0.85
2002-09-19,0.855
2002-09-20,0.85
2002-09-23,0.84
2002-09-24,0.85
2002-09-25,0.85
2002-09-26,0.8525
2002-09-27,0.8525
2002-09-30,0.91
2002-10-01,0.9125
2002-10-02,0.9
2002-10-03,0.9325
2002-10-04,0.9375
2002-10-07,0.935
2002-10-08,0.95
2002-10-09,0.925
2002-10-10,0.8975
2002-10-11,0.8975
2002-10-14,0.935
2002-10-15,0.925
2002-10-16,0.8725
2002-10-17,0.8425
2002-10-18,0.875
2002-10-21,0.8525
2002-10-22,0.85
2002-10-23,0.85
2002-10-24,0.8625
2002-10-25,0.875
2002-10-28,0.85
2002-10-29,0.8225
2002-10-30,0.7975
2002-10-31,0.8
2002-11-01,0.8
2002-11-04,0.8225
2002-11-05,0.8
2002-11-06,0.7875
2002-11-07,0.7875
2002-11-08,0.7875
2002-11-11,0.825
2002-11-12,0.78
2002-11-13,0.78
2002-11-14,0.79
2002-11-15,0.7625
2002-11-18,0.76
2002-11-19,0.7975
2002-11-20,0.7725
2002-11-21,0.775
2002-11-22,0.79
2002-11-25,0.775
2002-11-26,0.775
2002-11-27,0.6975
2002-11-29,0.725
2002-12-02,0.7925
2002-12-03,0.805
2002-12-04,0.8575
2002-12-05,0.8775
2002-12-06,0.865
2002-12-09,0.8675
2002-12-10,0.8375
2002-12-11,0.86
2002-12-12,0.86
2002-12-13,0.855
2002-12-16,0.855
2002-12-17,0.935
2002-12-18,0.9125
2002-12-19,0.9
2002-12-20,0.9
2002-12-23,0.8875
2002-12-24,0.875
2002-12-26,0.85
2002-12-27,0.8725
2002-12-30,0.89
2002-12-31,0.8875
2003-01-02,0.875
2003-01-03,0.915
2003-01-06,0.9275
2003-01-07,0.8975
2003-01-08,0.89
2003-01-09,0.8825
2003-01-10,0.875
2003-01-13,0.91
2003-01-14,0.925
2003-01-15,0.9
2003-01-16,0.905
2003-01-17,1.045
2003-01-21,1.0325
2003-01-22,1.0225
2003-01-23,1.025
2003-01-24,1.0
2003-01-27,0.965
2003-01-28,0.9475
2003-01-29,0.94
2003-01-30,0.925
2003-01-31,0.925
2003-02-03,0.93
2003-02-04,0.8975
2003-02-05,0.8625
2003-02-06,0.8575
2003-02-07,0.865
2003-02-10,0.8625
2003-02-11,0.8725
2003-02-12,0.8775
2003-02-13,0.88
2003-02-14,0.9025
2003-02-18,0.935
2003-02-19,0.9375
2003-02-20,0.9375
2003-02-21,0.9375
2003-02-24,0.94
2003-02-25,0.9425
2003-02-26,0.9425
2003-02-27,0.945
2003-02-28,0.945
2003-03-03,0.95
2003-03-04,0.9025
2003-03-05,0.91
2003-03-06,0.9125
2003-03-07,0.8875
2003-03-10,0.91
2003-03-11,0.8775
2003-03-12,0.8775
2003-03-13,0.8775
2003-03-14,0.8775
2003-03-17,0.8175
2003-03-18,0.84
2003-03-19,0.875
2003-03-20,0.875
2003-03-21,0.9125
2003-03-24,0.9125
2003-03-25,0.875
2003-03-26,0.85
2003-03-27,0.8325
2003-03-28,0.93
2003-03-31,0.945
2003-04-01,0.9625
2003-04-02,0.975
2003-04-03,0.955
2003-04-04,0.955
2003-04-07,0.94
2003-04-08,0.9475
2003-04-09,0.925
2003-04-10,0.9275
2003-04-11,0.9275
2003-04-14,0.9275
2003-04-15,0.9275
2003-04-16,0.9375
2003-04-17,0.9625
2003-04-21,0.95
2003-04-22,0.9625
2003-04-23,1.015
2003-04-24,1.02
2003-04-25,1.02
2003-04-28,1.02
2003-04-29,1.0375
2003-04-30,1.0375
2003-05-01,1.0625
2003-05-02,1.125
2003-05-05,1.2075
2003-05-06,1.255
2003-05-07,1.27
2003-05-08,1.28
2003-05-09,1.29
2003-05-12,1.3375
2003-05-13,1.315
2003-05-14,1.3375
2003-05-15,1.3675
2003-05-16,1.3975
2003-05-19,1.3525
2003-05-20,1.365
2003-05-21,1.325
2003-05-22,1.305
2003-05-23,1.2575
2003-05-27,1.315
2003-05-28,1.2925
2003-05-29,1.3125
2003-05-30,1.31
2003-06-02,1.3225
2003-06-03,1.325
2003-06-04,1.375
2003-06-05,1.3725
2003-06-06,1.3675
2003-06-09,1.3625
2003-06-10,1.365
2003-06-11,1.375
2003-06-12,1.3625
2003-06-13,1.3625
2003-06-16,1.3725
2003-06-17,1.3525
2003-06-18,1.35
2003-06-19,1.3325
2003-06-20,1.315
2003-06-23,1.3075
2003-06-24,1.3125
2003-06-25,1.33
2003-06-26,1.3125
2003-06-27,1.3375
2003-06-30,1.35
2003-07-01,1.35
2003-07-02,1.375
2003-07-03,1.375
2003-07-07,1.3
2003-07-08,1.36
2003-07-09,1.35
2003-07-10,1.3975
2003-07-11,1.38
2003-07-14,1.5
2003-07-15,1.545
2003-07-16,1.5975
2003-07-17,1.5725
2003-07-18,1.55
2003-07-21,1.55
2003-07-22,1.575
2003-07-23,1.565
2003-07-24,1.5625
2003-07-25,1.635
2003-07-28,1.625
2003-07-29,1.67
2003-07-30,1.645
2003-07-31,1.615
2003-08-01,1.6
2003-08-04,1.5975
2003-08-05,1.6025
2003-08-06,1.61
2003-08-07,1.625
2003-08-08,1.6625
2003-08-11,1.6975
2003-08-12,1.715
2003-08-13,1.7375
2003-08-14,1.7625
2003-08-15,1.89
2003-08-18,1.7875
2003-08-19,1.8025
2003-08-20,1.8125
2003-08-21,1.795
2003-08-22,1.81
2003-08-25,1.79
2003-08-26,1.785
2003-08-27,1.7975
2003-08-28,1.7975
2003-08-29,1.8
2003-09-02,1.8
2003-09-03,1.79
2003-09-04,1.79
2003-09-05,1.7975
2003-09-08,1.795
2003-09-09,1.8025
2003-09-10,1.8025
2003-09-11,1.7925
2003-09-12,1.79
2003-09-15,1.79
2003-09-16,1.79
2003-09-17,1.7875
2003-09-18,1.81
2003-09-19,1.8125
2003-09-22,1.82
2003-09-23,1.8
2003-09-24,1.7975
2003-09-25,1.8025
2003-09-26,1.7925
2003-09-29,1.9275
2003-09-30,1.8775
2003-10-01,1.8475
2003-10-02,1.805
2003-10-03,1.83
2003-10-06,1.8125
2003-10-07,1.875
2003-10-08,1.9075
2003-10-09,1.8775
2003-10-10,1.9325
2003-10-13,1.9625
2003-10-14,1.9525
2003-10-15,2.0375
2003-10-16,2.125
2003-10-17,2.145
2003-10-20,2.12
2003-10-21,2.1
2003-10-22,2.09
2003-10-23,2.125
2003-10-24,2.1825
2003-10-27,2.155
2003-10-28,2.1725
2003-10-29,2.455
2003-10-30,2.3325
2003-10-31,2.345
2003-11-03,2.39
2003-11-04,2.365
2003-11-05,2.465
2003-11-06,2.75
2003-11-07,3.3075
2003-11-10,4.0
2003-11-11,3.6425
2003-11-12,3.665
2003-11-13,4.2575
2003-11-14,4.4225
2003-11-17,4.73
2003-11-18,4.73
2003-11-19,4.835
2003-11-20,4.45
2003-11-21,4.4975
2003-11-24,4.4725
2003-11-25,4.595
2003-11-26,4.7725
2003-11-28,5.275
2003-12-01,5.935
2003-12-02,6.07
2003-12-03,5.8575
2003-12-04,5.9975
2003-12-05,6.7075
2003-12-08,7.35
2003-12-09,7.19
2003-12-10,6.9375
2003-12-11,7.225
2003-12-12,7.45
2003-12-15,8.015
2003-12-16,7.9875
2003-12-17,7.725
2003-12-18,7.4825
2003-12-19,8.345
2003-12-22,7.49
2003-12-23,7.975
2003-12-24,8.7825
2003-12-26,9.705
2003-12-29,10.8975
2003-12-30,9.73
2003-12-31,9.1775
2004-01-02,8.16
2004-01-05,8.105
2004-01-06,8.6225
2004-01-07,8.1
2004-01-08,7.5
2004-01-09,7.5
2004-01-12,7.6625
2004-01-13,7.8625
2004-01-14,8.265
2004-01-15,7.875
2004-01-16,7.9875
2004-01-20,8.0125
2004-01-21,7.9875
2004-01-22,7.9025
2004-01-23,7.9475
2004-01-26,9.1
2004-01-27,9.04
2004-01-28,8.75
2004-01-29,8.54
2004-01-30,8.61
2004-02-02,9.2475
2004-02-03,9.13
2004-02-04,9.2125
2004-02-05,9.1325
2004-02-06,9.45
2004-02-09,9.22
2004-02-10,8.775
2004-02-11,8.9875
2004-02-12,8.8875
2004-02-13,9.3125
2004-02-17,10.845
2004-02-18,9.8775
2004-02-19,9.6925
2004-02-20,9.835
2004-02-23,9.3225
2004-02-24,9.0325
2004-02-25,9.0325
2004-02-26,9.4625
2004-02-27,9.37
2004-03-01,9.4975
2004-03-02,9.65
2004-03-03,9.5025
2004-03-04,9.42
2004-03-05,9.3
2004-03-08,9.2
2004-03-09,9.24
2004-03-10,9.295
2004-03-11,9.2075
2004-03-12,9.1625
2004-03-15,9.4125
2004-03-16,9.6375
2004-03-17,9.81
2004-03-18,9.7175
2004-03-19,9.75
2004-03-22,10.125
2004-03-23,9.53
2004-03-24,9.645
2004-03-25,9.8275
2004-03-26,10.0125
2004-03-29,9.15
2004-03-30,9.4425
2004-03-31,8.9
2004-04-01,8.24
2004-04-02,8.375
2004-04-05,8.7
2004-04-06,8.71
2004-04-07,8.4475
2004-04-08,8.375
2004-04-12,8.3
2004-04-13,7.53
2004-04-14,7.695
2004-04-15,7.6625
2004-04-16,7.6625
2004-04-19,8.405
2004-04-20,7.7525
2004-04-21,6.945
2004-04-22,7.2225
2004-04-23,7.155
2004-04-26,6.96
2004-04-27,7.03
2004-04-28,6.605
2004-04-29,5.96
2004-04-30,5.52
2004-05-03,5.81
2004-05-04,5.455
2004-05-05,5.91
2004-05-06,5.925
2004-05-07,5.84
2004-05-10,5.59
2004-05-11,5.665
2004-05-12,5.835
2004-05-13,5.655
2004-05-14,5.495
2004-05-17,5.5
2004-05-18,5.525
2004-05-19,5.875
2004-05-20,5.905
2004-05-21,6.23
2004-05-24,6.5
2004-05-25,6.8
2004-05-26,6.9
2004-05-27,6.875
2004-05-28,6.9
2004-06-01,7.22
2004-06-02,7.135
2004-06-03,6.99
2004-06-04,6.55
2004-06-07,6.475
2004-06-08,6.4
2004-06-09,6.425
2004-06-10,6.47
2004-06-14,6.495
2004-06-15,6.515
2004-06-16,6.53
2004-06-17,6.5
2004-06-18,7.09
2004-06-21,7.065
2004-06-22,7.23
2004-06-23,7.485
2004-06-24,7.255
2004-06-25,7.29
2004-06-28,6.97
2004-06-29,6.96
2004-06-30,7.0
2004-07-01,6.855
2004-07-02,6.78
2004-07-06,7.545
2004-07-07,7.625
2004-07-08,7.245
2004-07-09,7.045
2004-07-12,7.81
2004-07-13,7.315
2004-07-14,7.14
2004-07-15,6.965
2004-07-16,6.705
2004-07-19,5.885
2004-07-20,6.025
2004-07-21,5.75
2004-07-22,5.575
2004-07-23,5.475
2004-07-26,5.465
2004-07-27,5.665
2004-07-28,5.6
2004-07-29,5.5
2004-07-30,5.925
2004-08-02,5.755
2004-08-03,6.08
2004-08-04,6.05
2004-08-05,5.75
2004-08-06,5.75
2004-08-09,5.545
2004-08-10,5.25
2004-08-11,5.325
2004-08-12,5.195
2004-08-13,5.1
2004-08-16,5.18
2004-08-17,5.525
2004-08-18,5.705
2004-08-19,5.705
2004-08-20,5.66
2004-08-23,5.505
2004-08-24,5.31
2004-08-25,5.36
2004-08-26,5.45
2004-08-27,5.55
2004-08-30,5.42
2004-08-31,5.41
2004-09-01,5.35
2004-09-02,5.375
2004-09-03,5.285
2004-09-07,5.35
2004-09-08,5.325
2004-09-09,5.3
2004-09-10,5.295
2004-09-13,5.615
2004-09-14,6.325
2004-09-15,6.075
2004-09-16,6.125
2004-09-17,6.245
2004-09-20,6.14
2004-09-21,6.12
2004-09-22,5.815
2004-09-23,5.855
2004-09-24,6.025
2004-09-27,5.465
2004-09-28,5.505
2004-09-29,5.56
2004-09-30,5.485
2004-10-01,5.485
2004-10-04,5.58
2004-10-05,5.49
2004-10-06,5.41
2004-10-07,5.395
2004-10-08,5.36
2004-10-11,5.23
2004-10-12,5.23
2004-10-13,5.25
2004-10-14,5.24
2004-10-15,5.195
2004-10-18,5.285
2004-10-19,5.555
2004-10-20,5.6
2004-10-21,5.51
2004-10-22,5.34
2004-10-25,5.26
2004-10-26,5.1
2004-10-27,5.125
2004-10-28,5.145
2004-10-29,5.105
2004-11-01,5.055
2004-11-02,5.245
2004-11-03,5.075
2004-11-04,5.08
2004-11-05,4.995
2004-11-08,5.815
2004-11-09,5.915
2004-11-10,5.93
2004-11-11,6.625
2004-11-12,6.4
2004-11-15,6.375
2004-11-16,6.16
2004-11-17,6.635
2004-11-18,6.705
2004-11-19,6.575
2004-11-22,6.7
2004-11-23,6.62
2004-11-24,6.555
2004-11-26,6.69
2004-11-29,6.69
2004-11-30,6.615
2004-12-01,6.485
2004-12-02,6.275
2004-12-03,6.18
2004-12-06,6.395
2004-12-07,6.25
2004-12-08,6.195
2004-12-09,6.215
2004-12-10,6.35
2004-12-13,6.2
2004-12-14,6.245
2004-12-15,6.255
2004-12-16,7.145
2004-12-17,7.015
2004-12-20,6.775
2004-12-21,6.885
2004-12-22,7.335
2004-12-23,6.97
2004-12-27,6.155
2004-12-28,6.055
2004-12-29,6.165
2004-12-30,6.24
2004-12-31,6.045
2005-01-03,5.995
2005-01-04,5.5
2005-01-05,5.335
2005-01-06,5.39
2005-01-07,5.495
2005-01-10,5.535
2005-01-11,5.345
2005-01-12,5.345
2005-01-13,5.43
2005-01-14,5.755
2005-01-18,5.6
2005-01-19,5.74
2005-01-20,5.745
2005-01-21,5.89
2005-01-24,5.83
2005-01-25,5.69
2005-01-26,5.7
2005-01-27,6.16
2005-01-28,6.0
2005-01-31,5.87
2005-02-01,6.03
2005-02-02,5.875
2005-02-03,5.7
2005-02-04,5.65
2005-02-07,5.45
2005-02-08,5.2
2005-02-09,5.145
2005-02-10,5.1
2005-02-11,5.23
2005-02-14,5.14
2005-02-15,5.125
2005-02-16,5.085
2005-02-17,5.065
2005-02-18,4.99
2005-02-22,4.7
2005-02-23,4.75
2005-02-24,4.75
2005-02-25,4.94
2005-02-28,4.86
2005-03-01,5.07
2005-03-02,5.11
2005-03-03,4.97
2005-03-04,4.895
2005-03-07,4.8
2005-03-08,4.845
2005-03-09,4.71
2005-03-10,4.65
2005-03-11,4.575
2005-03-14,4.38
2005-03-15,4.275
2005-03-16,4.37
2005-03-17,4.475
2005-03-18,4.35
2005-03-21,4.245
2005-03-22,4.13
2005-03-23,4.03
2005-03-24,4.005
2005-03-28,3.72
2005-03-29,3.835
2005-03-30,3.93
2005-03-31,3.93
2005-04-01,3.985
2005-04-04,4.025
2005-04-05,3.96
2005-04-06,3.94
2005-04-07,3.965
2005-04-08,4.105
2005-04-11,4.035
2005-04-12,3.985
2005-04-13,3.915
2005-04-14,3.8
2005-04-15,3.57
2005-04-18,3.55
2005-04-19,3.505
2005-04-20,3.525
2005-04-21,3.53
2005-04-22,3.525
2005-04-25,3.475
2005-04-26,3.48
2005-04-27,3.475
2005-04-28,3.41
2005-04-29,3.435
2005-05-02,3.395
2005-05-03,3.375
2005-05-04,3.375
2005-05-05,3.36
2005-05-06,3.36
2005-05-09,3.405
2005-05-10,3.345
2005-05-11,3.25
2005-05-12,3.1
2005-05-13,3.225
2005-05-16,3.12
2005-05-17,3.14
2005-05-18,3.17
2005-05-19,3.09
2005-05-20,3.025
2005-05-23,2.975
2005-05-24,2.875
2005-05-25,3.01
2005-05-26,3.3
2005-05-27,3.38
2005-05-31,3.245
2005-06-01,3.15
2005-06-02,3.11
2005-06-03,3.0
2005-06-06,2.805
2005-06-07,2.89
2005-06-08,2.86
2005-06-09,2.825
2005-06-10,2.85
2005-06-13,2.82
2005-06-14,2.82
2005-06-15,2.875
2005-06-16,2.915
2005-06-17,3.165
2005-06-20,3.015
2005-06-21,3.03
2005-06-22,3.015
2005-06-23,2.93
2005-06-24,2.975
2005-06-27,2.91
2005-06-28,2.965
2005-06-29,2.975
2005-06-30,3.025
2005-07-01,2.995
2005-07-05,2.985
2005-07-06,2.93
2005-07-07,2.925
2005-07-08,2.965
2005-07-11,3.04
2005-07-12,2.99
2005-07-13,3.005
2005-07-14,3.12
2005-07-15,3.08
2005-07-18,3.06
2005-07-19,3.19
2005-07-20,3.15
2005-07-21,3.095
2005-07-22,3.04
2005-07-25,3.05
2005-07-26,3.085
2005-07-27,3.015
2005-07-28,3.17
2005-07-29,3.165
2005-08-01,3.22
2005-08-02,3.305
2005-08-03,3.17
2005-08-04,3.14
2005-08-05,3.015
2005-08-08,3.05
2005-08-09,3.125
2005-08-10,3.095
2005-08-11,3.03
2005-08-12,3.015
2005-08-15,3.0
2005-08-16,2.96
2005-08-17,2.965
2005-08-18,2.99
2005-08-19,3.025
2005-08-22,3.09
2005-08-23,3.18
2005-08-24,3.2
2005-08-25,3.25
2005-08-26,3.355
2005-08-29,3.455
2005-08-30,3.45
2005-08-31,3.43
2005-09-01,3.38
2005-09-02,3.395
2005-09-06,3.26
2005-09-07,3.23
2005-09-08,3.225
2005-09-09,3.37
2005-09-12,3.445
2005-09-13,3.415
2005-09-14,3.39
2005-09-15,3.355
2005-09-16,3.4
2005-09-19,3.3
2005-09-20,3.4
2005-09-21,3.33
2005-09-22,3.34
2005-09-23,3.425
2005-09-26,3.23
2005-09-27,3.17
2005-09-28,3.175
2005-09-29,3.19
2005-09-30,3.15
2005-10-03,3.295
2005-10-04,3.205
2005-10-05,3.25
2005-10-06,3.125
2005-10-07,3.25
2005-10-10,3.28
2005-10-11,3.305
2005-10-12,3.325
2005-10-13,3.24
2005-10-14,3.32
2005-10-17,3.315
2005-10-18,3.29
2005-10-19,3.19
2005-10-20,3.18
2005-10-21,3.15
2005-10-24,3.1
2005-10-25,3.095
2005-10-26,3.04
2005-10-27,3.005
2005-10-28,3.02
2005-10-31,3.055
2005-11-01,2.99
2005-11-02,2.935
2005-11-03,2.93
2005-11-04,2.985
2005-11-07,2.975
2005-11-08,2.97
2005-11-09,2.9
2005-11-10,2.905
2005-11-11,2.875
2005-11-14,2.955
2005-11-15,3.075
2005-11-16,3.155
2005-11-17,3.17
2005-11-18,3.155
2005-11-21,3.015
2005-11-22,3.04
2005-11-23,3.18
2005-11-25,3.24
2005-11-28,3.145
2005-11-29,3.13
2005-11-30,3.13
2005-12-01,3.17
2005-12-02,3.165
2005-12-05,3.155
2005-12-06,3.24
2005-12-07,3.27
2005-12-08,3.29
2005-12-09,3.28
2005-12-12,3.39
2005-12-13,3.365
2005-12-14,3.23
2005-12-15,3.26
2005-12-16,3.25
2005-12-19,3.195
2005-12-20,3.265
2005-12-21,3.265
2005-12-22,3.22
2005-12-23,3.24
2005-12-27,3.215
2005-12-28,3.39
2005-12-29,3.375
2005-12-30,3.395
2006-01-03,3.495
2006-01-04,3.465
2006-01-05,3.45
2006-01-06,3.375
2006-01-09,3.4
2006-01-10,3.445
2006-01-11,3.42
2006-01-12,3.4
2006-01-13,3.42
2006-01-17,3.475
2006-01-18,3.46
2006-01-19,3.45
2006-01-20,3.455
2006-01-23,3.455
2006-01-24,3.46
2006-01-25,3.435
2006-01-26,3.41
2006-01-27,3.385
2006-01-30,3.39
2006-01-31,3.45
2006-02-01,3.475
2006-02-02,3.435
2006-02-03,3.44
2006-02-06,3.4
2006-02-07,3.33
2006-02-08,3.325
2006-02-09,3.305
2006-02-10,3.285
2006-02-13,3.235
2006-02-14,3.2
2006-02-15,3.165
2006-02-16,3.155
2006-02-17,3.15
2006-02-21,3.075
2006-02-22,3.06
2006-02-23,3.085
2006-02-24,3.16
2006-02-27,3.215
2006-02-28,3.2
2006-03-01,3.175
2006-03-02,3.1
2006-03-03,3.1
2006-03-06,3.105
2006-03-07,3.095
2006-03-08,3.095
2006-03-09,3.075
2006-03-10,3.055
2006-03-13,3.035
2006-03-14,3.1
2006-03-15,3.09
2006-03-16,3.06
2006-03-17,3.1
2006-03-20,3.165
2006-03-21,3.215
2006-03-22,3.22
2006-03-23,3.235
2006-03-24,3.155
2006-03-27,3.935
2006-03-28,3.815
2006-03-29,3.79
2006-03-30,3.75
2006-03-31,3.635
2006-04-03,3.685
2006-04-04,3.86
2006-04-05,3.785
2006-04-06,3.74
2006-04-07,3.715
2006-04-10,3.475
2006-04-11,3.46
2006-04-12,3.48
2006-04-13,3.495
2006-04-17,3.45
2006-04-18,3.45
2006-04-19,3.475
2006-04-20,3.47
2006-04-21,3.5
2006-04-24,3.595
2006-04-25,3.535
2006-04-26,3.725
2006-04-27,3.675
2006-04-28,3.67
2006-05-01,3.62
2006-05-02,3.615
2006-05-03,3.61
2006-05-04,3.585
2006-05-05,3.61
2006-05-08,3.605
2006-05-09,3.65
2006-05-10,3.71
2006-05-11,3.645
2006-05-12,3.53
2006-05-15,3.575
2006-05-16,3.53
2006-05-17,3.48
2006-05-18,3.59
2006-05-19,3.51
2006-05-22,3.46
2006-05-23,3.445
2006-05-24,3.45
2006-05-25,3.385
2006-05-26,3.415
2006-05-30,3.445
2006-05-31,3.5
2006-06-01,3.5
2006-06-02,3.595
2006-06-05,3.515
2006-06-06,3.44
2006-06-07,3.525
2006-06-08,3.435
2006-06-09,3.46
2006-06-12,3.49
2006-06-13,3.425
2006-06-14,3.41
2006-06-15,3.485
2006-06-16,3.5
2006-06-19,3.44
2006-06-20,3.455
2006-06-21,3.425
2006-06-22,3.44
2006-06-23,3.425
2006-06-26,3.34
2006-06-27,3.385
2006-06-28,3.36
2006-06-29,3.41
2006-06-30,3.435
2006-07-03,3.45
2006-07-05,3.485
2006-07-06,3.5
2006-07-07,3.505
2006-07-10,3.5
2006-07-11,3.585
2006-07-12,3.655
2006-07-13,3.625
2006-07-14,3.605
2006-07-17,3.565
2006-07-18,3.565
2006-07-19,3.66
2006-07-20,3.695
2006-07-21,3.7
