Date,THO
1993-03-29,3.833333
1993-03-30,3.583333
1993-03-31,3.416667
1993-04-01,3.520833
1993-04-02,3.6875
1993-04-05,3.583333
1993-04-06,3.333333
1993-04-07,3.166667
1993-04-08,3.145833
1993-04-12,3.5
1993-04-13,3.0
1993-04-14,3.3125
1993-04-15,3.291667
1993-04-16,3.333333
1993-04-19,3.270833
1993-04-20,3.25
1993-04-21,3.3125
1993-04-22,3.333333
1993-04-23,3.333333
1993-04-26,3.229167
1993-04-27,3.166667
1993-04-28,3.208333
1993-04-29,3.229167
1993-04-30,3.229167
1993-05-03,3.3125
1993-05-04,3.395833
1993-05-05,3.395833
1993-05-06,3.375
1993-05-07,3.291667
1993-05-10,3.375
1993-05-11,3.270833
1993-05-12,3.25
1993-05-13,3.1875
1993-05-14,3.145833
1993-05-17,3.166667
1993-05-18,3.0625
1993-05-19,3.083333
1993-05-20,2.979167
1993-05-21,2.791667
1993-05-24,2.979167
1993-05-25,2.979167
1993-05-26,2.9375
1993-05-27,2.895833
1993-05-28,2.854167
1993-06-01,2.8125
1993-06-02,2.8125
1993-06-03,2.75
1993-06-04,2.791667
1993-06-07,2.75
1993-06-08,2.625
1993-06-09,2.604167
1993-06-10,2.8125
1993-06-11,2.8125
1993-06-14,2.791667
1993-06-15,2.875
1993-06-16,2.875
1993-06-17,2.833333
1993-06-18,2.791667
1993-06-21,2.666667
1993-06-22,2.708333
1993-06-23,2.770833
1993-06-24,2.75
1993-06-25,2.75
1993-06-28,2.770833
1993-06-29,2.604167
1993-06-30,2.729167
1993-07-01,2.791667
1993-07-02,2.75
1993-07-06,2.895833
1993-07-07,3.0
1993-07-08,3.083333
1993-07-09,3.145833
1993-07-12,3.083333
1993-07-13,3.104167
1993-07-14,3.020833
1993-07-15,3.0
1993-07-16,3.0
1993-07-19,3.0
1993-07-20,2.9375
1993-07-21,2.875
1993-07-22,2.916667
1993-07-23,2.958333
1993-07-26,3.0
1993-07-27,3.020833
1993-07-28,3.0
1993-07-29,2.958333
1993-07-30,2.916667
1993-08-02,3.0625
1993-08-03,3.0625
1993-08-04,3.229167
1993-08-05,3.375
1993-08-06,3.291667
1993-08-09,3.291667
1993-08-10,3.208333
1993-08-11,3.166667
1993-08-12,3.1875
1993-08-13,3.083333
1993-08-16,3.083333
1993-08-17,3.083333
1993-08-18,3.125
1993-08-19,3.083333
1993-08-20,3.0
1993-08-23,2.916667
1993-08-24,3.041667
1993-08-25,2.979167
1993-08-26,2.895833
1993-08-27,2.895833
1993-08-30,2.8125
1993-08-31,2.791667
1993-09-01,2.833333
1993-09-02,2.875
1993-09-03,2.875
1993-09-07,3.104167
1993-09-08,3.229167
1993-09-09,3.333333
1993-09-10,3.354167
1993-09-13,3.395833
1993-09-14,3.3125
1993-09-15,3.270833
1993-09-16,3.270833
1993-09-17,3.416667
1993-09-20,3.4375
1993-09-21,3.395833
1993-09-22,3.375
1993-09-23,3.375
1993-09-24,3.354167
1993-09-27,3.208333
1993-09-28,3.083333
1993-09-29,3.104167
1993-09-30,3.125
1993-10-01,3.125
1993-10-04,3.229167
1993-10-05,3.166667
1993-10-06,3.1875
1993-10-07,3.145833
1993-10-08,3.25
1993-10-11,3.291667
1993-10-12,3.25
1993-10-13,3.208333
1993-10-14,3.166667
1993-10-15,3.1875
1993-10-18,3.125
1993-10-19,3.083333
1993-10-20,3.083333
1993-10-21,3.208333
1993-10-22,3.270833
1993-10-25,3.25
1993-10-26,3.291667
1993-10-27,3.3125
1993-10-28,3.375
1993-10-29,3.375
1993-11-01,3.4375
1993-11-02,3.5
1993-11-03,3.479167
1993-11-04,3.4375
1993-11-05,3.4375
1993-11-08,3.416667
1993-11-09,3.5625
1993-11-10,3.6875
1993-11-11,3.666667
1993-11-12,3.708333
1993-11-15,3.625
1993-11-16,3.5625
1993-11-17,3.5625
1993-11-18,3.583333
1993-11-19,3.520833
1993-11-22,3.354167
1993-11-23,3.333333
1993-11-24,3.375
1993-11-26,3.666667
1993-11-29,3.875
1993-11-30,3.895833
1993-12-01,4.0208330000000005
1993-12-02,3.958333
1993-12-03,4.0833330000000005
1993-12-06,4.1875
1993-12-07,4.2291669999999995
1993-12-08,4.2708330000000005
1993-12-09,4.25
1993-12-10,4.0833330000000005
1993-12-13,4.125
1993-12-14,4.125
1993-12-15,4.125
1993-12-16,4.1666669999999995
1993-12-17,4.2083330000000005
1993-12-20,4.1666669999999995
1993-12-21,4.125
1993-12-22,4.1875
1993-12-23,4.2708330000000005
1993-12-27,4.2708330000000005
1993-12-28,4.2708330000000005
1993-12-29,4.2916669999999995
1993-12-30,4.2916669999999995
1993-12-31,4.2916669999999995
1994-01-03,4.2916669999999995
1994-01-04,4.3125
1994-01-05,4.2916669999999995
1994-01-06,4.2708330000000005
1994-01-07,4.25
1994-01-10,4.2708330000000005
1994-01-11,4.2291669999999995
1994-01-12,4.2708330000000005
1994-01-13,4.25
1994-01-14,4.25
1994-01-17,4.25
1994-01-18,4.3333330000000005
1994-01-19,4.3958330000000005
1994-01-20,4.4375
1994-01-21,4.4166669999999995
1994-01-24,4.3541669999999995
1994-01-25,4.4166669999999995
1994-01-26,4.3541669999999995
1994-01-27,4.3333330000000005
1994-01-28,4.3125
1994-01-31,4.3125
1994-02-01,4.375
1994-02-02,4.375
1994-02-03,4.3541669999999995
1994-02-04,4.2083330000000005
1994-02-07,4.1666669999999995
1994-02-08,4.1458330000000005
1994-02-09,4.1041669999999995
1994-02-10,4.1041669999999995
1994-02-11,4.1875
1994-02-14,4.1458330000000005
1994-02-15,4.1458330000000005
1994-02-16,4.2291669999999995
1994-02-17,4.375
1994-02-18,4.4166669999999995
1994-02-22,4.4375
1994-02-23,4.4166669999999995
1994-02-24,4.4583330000000005
1994-02-25,4.5
1994-02-28,4.6458330000000005
1994-03-01,4.6666669999999995
1994-03-02,4.6041669999999995
1994-03-03,4.6666669999999995
1994-03-04,4.8541669999999995
1994-03-07,4.9791669999999995
1994-03-08,5.0
1994-03-09,4.9583330000000005
1994-03-10,4.8333330000000005
1994-03-11,4.7916669999999995
1994-03-14,4.8125
1994-03-15,4.8333330000000005
1994-03-16,4.7708330000000005
1994-03-17,4.7916669999999995
1994-03-18,4.9375
1994-03-21,4.8333330000000005
1994-03-22,4.8333330000000005
1994-03-23,4.75
1994-03-24,4.5833330000000005
1994-03-25,4.6458330000000005
1994-03-28,4.5833330000000005
1994-03-29,4.4375
1994-03-30,4.1875
1994-03-31,4.125
1994-04-04,4.0208330000000005
1994-04-05,4.1458330000000005
1994-04-06,4.1666669999999995
1994-04-07,4.5
1994-04-08,4.5208330000000005
1994-04-11,4.6041669999999995
1994-04-12,4.6041669999999995
1994-04-13,4.4375
1994-04-14,4.4583330000000005
1994-04-15,4.4583330000000005
1994-04-18,4.4166669999999995
1994-04-19,4.4375
1994-04-20,4.25
1994-04-21,4.25
1994-04-22,4.3541669999999995
1994-04-25,4.3958330000000005
1994-04-26,4.3958330000000005
1994-04-28,4.375
1994-04-29,4.4166669999999995
1994-05-02,4.4583330000000005
1994-05-03,4.4791669999999995
1994-05-04,4.4583330000000005
1994-05-05,4.4583330000000005
1994-05-06,4.4791669999999995
1994-05-09,4.4375
1994-05-10,4.4166669999999995
1994-05-11,4.2916669999999995
1994-05-12,4.2916669999999995
1994-05-13,4.1875
1994-05-16,4.1666669999999995
1994-05-17,4.1875
1994-05-18,4.125
1994-05-19,4.125
1994-05-20,4.0625
1994-05-23,4.0208330000000005
1994-05-24,4.0
1994-05-25,3.958333
1994-05-26,3.958333
1994-05-27,4.0
1994-05-31,4.0833330000000005
1994-06-01,4.0416669999999995
1994-06-02,4.1041669999999995
1994-06-03,4.0625
1994-06-06,3.895833
1994-06-07,3.770833
1994-06-08,3.5625
1994-06-09,3.520833
1994-06-10,3.520833
1994-06-13,3.645833
1994-06-14,3.729167
1994-06-15,3.8125
1994-06-16,3.8125
1994-06-17,3.75
1994-06-20,3.770833
1994-06-21,3.770833
1994-06-22,3.770833
1994-06-23,3.75
1994-06-24,3.520833
1994-06-27,3.479167
1994-06-28,3.395833
1994-06-29,3.375
1994-06-30,3.333333
1994-07-01,3.458333
1994-07-05,3.375
1994-07-06,3.375
1994-07-07,3.333333
1994-07-08,3.3125
1994-07-11,3.333333
1994-07-12,3.25
1994-07-13,3.229167
1994-07-14,3.375
1994-07-15,3.458333
1994-07-18,3.458333
1994-07-19,3.541667
1994-07-20,3.520833
1994-07-21,3.520833
1994-07-22,3.666667
1994-07-25,3.75
1994-07-26,3.75
1994-07-27,3.75
1994-07-28,3.708333
1994-07-29,3.666667
1994-08-01,3.791667
1994-08-02,3.791667
1994-08-03,3.729167
1994-08-04,3.625
1994-08-05,3.5
1994-08-08,3.4375
1994-08-09,3.208333
1994-08-10,3.3125
1994-08-11,3.333333
1994-08-12,3.333333
1994-08-15,3.3125
1994-08-16,3.333333
1994-08-17,3.458333
1994-08-18,3.520833
1994-08-19,3.479167
1994-08-22,3.458333
1994-08-23,3.375
1994-08-24,3.4375
1994-08-25,3.395833
1994-08-26,3.5
1994-08-29,3.520833
1994-08-30,3.5
1994-08-31,3.479167
1994-09-01,3.458333
1994-09-02,3.416667
1994-09-06,3.458333
1994-09-07,3.5
1994-09-08,3.583333
1994-09-09,3.5625
1994-09-12,3.645833
1994-09-13,3.708333
1994-09-14,3.729167
1994-09-15,3.791667
1994-09-16,3.729167
1994-09-19,3.645833
1994-09-20,3.708333
1994-09-21,3.729167
1994-09-22,3.708333
1994-09-23,3.520833
1994-09-26,3.520833
1994-09-27,3.458333
1994-09-28,3.416667
1994-09-29,3.5
1994-09-30,3.708333
1994-10-03,3.645833
1994-10-04,3.5
1994-10-05,3.416667
1994-10-06,3.395833
1994-10-07,3.583333
1994-10-10,3.583333
1994-10-11,3.583333
1994-10-12,3.645833
1994-10-13,3.666667
1994-10-14,3.583333
1994-10-17,3.5625
1994-10-18,3.541667
1994-10-19,3.5
1994-10-20,3.458333
1994-10-21,3.458333
1994-10-24,3.395833
1994-10-25,3.458333
1994-10-26,3.541667
1994-10-27,3.541667
1994-10-28,3.5
1994-10-31,3.416667
1994-11-01,3.3125
1994-11-02,3.270833
1994-11-03,3.229167
1994-11-04,3.291667
1994-11-07,3.25
1994-11-08,3.208333
1994-11-09,3.25
1994-11-10,3.25
1994-11-11,3.25
1994-11-14,3.270833
1994-11-15,3.25
1994-11-16,3.270833
1994-11-17,3.270833
1994-11-18,3.291667
1994-11-21,3.291667
1994-11-22,3.208333
1994-11-23,3.1875
1994-11-25,3.208333
1994-11-28,3.229167
1994-11-29,3.3125
1994-11-30,3.3125
1994-12-01,3.333333
1994-12-02,3.3125
1994-12-05,3.166667
1994-12-06,3.125
1994-12-07,3.166667
1994-12-08,3.145833
1994-12-09,3.125
1994-12-12,3.145833
1994-12-13,3.166667
1994-12-14,3.1875
1994-12-15,3.166667
1994-12-16,3.1875
1994-12-19,3.166667
1994-12-20,3.145833
1994-12-21,3.1875
1994-12-22,3.1875
1994-12-23,3.208333
1994-12-27,3.208333
1994-12-28,3.125
1994-12-29,3.145833
1994-12-30,3.25
1995-01-03,3.1875
1995-01-04,3.166667
1995-01-05,3.145833
1995-01-06,3.1875
1995-01-09,3.291667
1995-01-10,3.25
1995-01-11,3.270833
1995-01-12,3.270833
1995-01-13,3.333333
1995-01-16,3.229167
1995-01-17,3.208333
1995-01-18,3.1875
1995-01-19,3.1875
1995-01-20,3.166667
1995-01-23,3.125
1995-01-24,3.145833
1995-01-25,3.166667
1995-01-26,3.166667
1995-01-27,3.166667
1995-01-30,3.166667
1995-01-31,3.166667
1995-02-01,3.145833
1995-02-02,3.166667
1995-02-03,3.3125
1995-02-06,3.3125
1995-02-07,3.3125
1995-02-08,3.3125
1995-02-09,3.458333
1995-02-10,3.416667
1995-02-13,3.375
1995-02-14,3.375
1995-02-15,3.479167
1995-02-16,3.416667
1995-02-17,3.416667
1995-02-21,3.395833
1995-02-22,3.333333
1995-02-23,3.3125
1995-02-24,3.3125
1995-02-27,3.3125
1995-02-28,3.5
1995-03-01,3.583333
1995-03-02,3.583333
1995-03-03,3.625
1995-03-06,3.541667
1995-03-07,3.520833
1995-03-08,3.479167
1995-03-09,3.520833
1995-03-10,3.604167
1995-03-13,3.583333
1995-03-14,3.5
1995-03-15,3.416667
1995-03-16,3.354167
1995-03-17,3.229167
1995-03-20,3.270833
1995-03-21,3.291667
1995-03-22,3.291667
1995-03-23,3.270833
1995-03-24,3.333333
1995-03-27,3.375
1995-03-28,3.333333
1995-03-29,3.354167
1995-03-30,3.3125
1995-03-31,3.291667
1995-04-03,3.354167
1995-04-04,3.416667
1995-04-05,3.458333
1995-04-06,3.375
1995-04-07,3.333333
1995-04-10,3.3125
1995-04-11,3.375
1995-04-12,3.333333
1995-04-13,3.395833
1995-04-17,3.416667
1995-04-18,3.416667
1995-04-19,3.4375
1995-04-20,3.333333
1995-04-21,3.4375
1995-04-24,3.416667
1995-04-25,3.416667
1995-04-26,3.458333
1995-04-27,3.458333
1995-04-28,3.479167
1995-05-01,3.4375
1995-05-02,3.4375
1995-05-03,3.354167
1995-05-04,3.3125
1995-05-05,3.333333
1995-05-08,3.354167
1995-05-09,3.333333
1995-05-10,3.354167
1995-05-11,3.416667
1995-05-12,3.416667
1995-05-15,3.354167
1995-05-16,3.375
1995-05-17,3.395833
1995-05-18,3.354167
1995-05-19,3.375
1995-05-22,3.354167
1995-05-23,3.354167
1995-05-24,3.3125
1995-05-25,3.291667
1995-05-26,3.291667
1995-05-30,3.270833
1995-05-31,3.3125
1995-06-01,3.291667
1995-06-02,3.291667
1995-06-05,3.270833
1995-06-06,3.270833
1995-06-07,3.291667
1995-06-08,3.3125
1995-06-09,3.25
1995-06-12,3.270833
1995-06-13,3.270833
1995-06-14,3.25
1995-06-15,3.291667
1995-06-16,3.3125
1995-06-19,3.291667
1995-06-20,3.270833
1995-06-21,3.229167
1995-06-22,3.208333
1995-06-23,3.166667
1995-06-26,3.125
1995-06-27,3.208333
1995-06-28,3.208333
1995-06-29,3.21875
1995-06-30,3.291667
1995-07-03,3.270833
1995-07-05,3.291667
1995-07-06,3.291667
1995-07-07,3.3125
1995-07-10,3.291667
1995-07-11,3.3125
1995-07-12,3.291667
1995-07-13,3.3125
1995-07-14,3.291667
1995-07-17,3.229167
1995-07-18,3.25
1995-07-19,3.25
1995-07-20,3.208333
1995-07-21,3.166667
1995-07-24,3.166667
1995-07-25,3.145833
1995-07-26,3.166667
1995-07-27,3.145833
1995-07-28,3.145833
1995-07-31,3.145833
1995-08-01,3.125
1995-08-02,3.145833
1995-08-03,3.166667
1995-08-04,3.166667
1995-08-07,3.1875
1995-08-08,3.145833
1995-08-09,3.104167
1995-08-10,3.104167
1995-08-11,3.020833
1995-08-14,3.020833
1995-08-15,2.958333
1995-08-16,3.0
1995-08-17,3.0625
1995-08-18,3.020833
1995-08-21,3.020833
1995-08-22,3.0
1995-08-23,3.020833
1995-08-24,2.979167
1995-08-25,3.0
1995-08-28,2.979167
1995-08-29,3.020833
1995-08-30,3.020833
1995-08-31,3.020833
1995-09-01,3.020833
1995-09-05,3.020833
1995-09-06,3.0625
1995-09-07,3.0625
1995-09-08,3.041667
1995-09-11,3.041667
1995-09-12,3.0625
1995-09-13,3.0625
1995-09-14,3.083333
1995-09-15,3.333333
1995-09-18,3.25
1995-09-19,3.166667
1995-09-20,3.0625
1995-09-21,3.0625
1995-09-22,3.083333
1995-09-25,3.020833
1995-09-26,3.0
1995-09-27,3.0
1995-09-28,3.020833
1995-09-29,3.0625
1995-10-02,2.895833
1995-10-03,2.875
1995-10-04,2.895833
1995-10-05,2.875
1995-10-06,2.833333
1995-10-09,2.75
1995-10-10,2.729167
1995-10-11,2.75
1995-10-12,2.645833
1995-10-13,2.729167
1995-10-16,2.791667
1995-10-17,2.708333
1995-10-18,2.645833
1995-10-19,2.666667
1995-10-20,2.645833
1995-10-23,2.666667
1995-10-24,2.645833
1995-10-25,2.645833
1995-10-26,2.625
1995-10-27,2.645833
1995-10-30,2.666667
1995-10-31,2.645833
1995-11-01,2.666667
1995-11-02,2.666667
1995-11-03,2.833333
1995-11-06,2.770833
1995-11-07,2.6875
1995-11-08,2.770833
1995-11-09,2.729167
1995-11-10,2.75
1995-11-13,2.708333
1995-11-14,2.6875
1995-11-15,2.6875
1995-11-16,2.708333
1995-11-17,2.708333
1995-11-20,2.666667
1995-11-21,2.6875
1995-11-22,2.6875
1995-11-24,2.708333
1995-11-27,2.708333
1995-11-28,2.708333
1995-11-29,2.729167
1995-11-30,2.770833
1995-12-01,2.875
1995-12-04,3.0
1995-12-05,2.9375
1995-12-06,3.0
1995-12-07,3.0
1995-12-08,3.041667
1995-12-11,3.0625
1995-12-12,3.1875
1995-12-13,3.291667
1995-12-14,3.333333
1995-12-15,3.3125
1995-12-18,3.229167
1995-12-19,3.291667
1995-12-20,3.229167
1995-12-21,3.25
1995-12-22,3.333333
1995-12-26,3.083333
1995-12-27,3.125
1995-12-28,3.145833
1995-12-29,3.229167
1996-01-02,3.291667
1996-01-03,3.3125
1996-01-04,3.25
1996-01-05,3.145833
1996-01-08,3.208333
1996-01-09,3.104167
1996-01-10,3.125
1996-01-11,3.125
1996-01-12,3.125
1996-01-15,3.104167
1996-01-16,3.145833
1996-01-17,3.104167
1996-01-18,3.125
1996-01-19,3.104167
1996-01-22,3.083333
1996-01-23,3.104167
1996-01-24,3.083333
1996-01-25,3.083333
1996-01-26,3.020833
1996-01-29,3.0
1996-01-30,3.0625
1996-01-31,3.020833
1996-02-01,3.083333
1996-02-02,3.0625
1996-02-05,3.083333
1996-02-06,3.083333
1996-02-07,2.958333
1996-02-08,2.9375
1996-02-09,2.916667
1996-02-12,2.9375
1996-02-13,2.916667
1996-02-14,2.916667
1996-02-15,2.916667
1996-02-16,2.916667
1996-02-20,2.8125
1996-02-21,2.833333
1996-02-22,2.854167
1996-02-23,2.916667
1996-02-26,2.895833
1996-02-27,2.916667
1996-02-28,2.875
1996-02-29,2.916667
1996-03-01,2.895833
1996-03-04,2.895833
1996-03-05,2.916667
1996-03-06,2.958333
1996-03-07,2.895833
1996-03-08,2.833333
1996-03-11,2.791667
1996-03-12,2.791667
1996-03-13,2.8125
1996-03-14,2.8125
1996-03-15,2.75
1996-03-18,2.770833
1996-03-19,2.770833
1996-03-20,2.8125
1996-03-21,2.854167
1996-03-22,2.9375
1996-03-25,2.979167
1996-03-26,3.0
1996-03-27,2.979167
1996-03-28,3.020833
1996-03-29,3.125
1996-04-01,3.145833
1996-04-02,3.0625
1996-04-03,3.145833
1996-04-04,3.145833
1996-04-08,3.083333
1996-04-09,3.104167
1996-04-10,3.0625
1996-04-11,3.041667
1996-04-12,3.041667
1996-04-15,3.083333
1996-04-16,3.083333
1996-04-17,3.041667
1996-04-18,3.020833
1996-04-19,3.020833
1996-04-22,3.083333
1996-04-23,3.25
1996-04-24,3.229167
1996-04-25,3.1875
1996-04-26,3.229167
1996-04-29,3.25
1996-04-30,3.208333
1996-05-01,3.208333
1996-05-02,3.166667
1996-05-03,3.1875
1996-05-06,3.125
1996-05-07,3.104167
1996-05-08,3.083333
1996-05-09,3.125
1996-05-10,3.083333
1996-05-13,3.125
1996-05-14,3.145833
1996-05-15,3.166667
1996-05-16,3.145833
1996-05-17,3.166667
1996-05-20,3.166667
1996-05-21,3.1875
1996-05-22,3.208333
1996-05-23,3.166667
1996-05-24,3.166667
1996-05-28,3.145833
1996-05-29,3.270833
1996-05-30,3.520833
1996-05-31,3.625
1996-06-03,3.729167
1996-06-04,3.6875
1996-06-05,3.729167
1996-06-06,3.708333
1996-06-07,3.6875
1996-06-10,3.5
1996-06-11,3.520833
1996-06-12,3.479167
1996-06-13,3.520833
1996-06-14,3.333333
1996-06-17,3.4375
1996-06-18,3.416667
1996-06-19,3.333333
1996-06-20,3.291667
1996-06-21,3.3125
1996-06-24,3.333333
1996-06-25,3.333333
1996-06-26,3.3125
1996-06-27,3.395833
1996-06-28,3.416667
1996-07-01,3.375
1996-07-02,3.354167
1996-07-03,3.3125
1996-07-05,3.25
1996-07-08,3.375
1996-07-09,3.333333
1996-07-10,3.3125
1996-07-11,3.25
1996-07-12,3.1875
1996-07-15,3.145833
1996-07-16,3.020833
1996-07-17,3.145833
1996-07-18,3.208333
1996-07-19,3.229167
1996-07-22,3.25
1996-07-23,3.1875
1996-07-24,3.083333
1996-07-25,3.125
1996-07-26,3.125
1996-07-29,3.125
1996-07-30,3.166667
1996-07-31,3.145833
1996-08-01,3.166667
1996-08-02,3.333333
1996-08-05,3.3125
1996-08-06,3.416667
1996-08-07,3.5
1996-08-08,3.541667
1996-08-09,3.541667
1996-08-12,3.541667
1996-08-13,3.541667
1996-08-14,3.583333
1996-08-15,3.625
1996-08-16,3.625
1996-08-19,3.5
1996-08-20,3.479167
1996-08-21,3.458333
1996-08-22,3.583333
1996-08-23,3.583333
1996-08-26,3.604167
1996-08-27,3.625
1996-08-28,3.625
1996-08-29,3.5
1996-08-30,3.479167
1996-09-03,3.5
1996-09-04,3.541667
1996-09-05,3.520833
1996-09-06,3.520833
1996-09-09,3.5625
1996-09-10,3.604167
1996-09-11,3.854167
1996-09-12,3.8125
1996-09-13,3.8125
1996-09-16,3.833333
1996-09-17,3.833333
1996-09-18,3.8125
1996-09-19,3.791667
1996-09-20,3.854167
1996-09-23,3.875
1996-09-24,3.875
1996-09-25,3.875
1996-09-26,3.875
1996-09-27,3.958333
1996-09-30,3.979167
1996-10-01,4.0416669999999995
1996-10-02,4.0625
1996-10-03,4.1041669999999995
1996-10-04,4.1041669999999995
1996-10-07,4.0416669999999995
1996-10-08,3.916667
1996-10-09,4.0833330000000005
1996-10-10,4.1458330000000005
1996-10-11,4.1458330000000005
1996-10-14,4.125
1996-10-15,4.125
1996-10-16,4.0833330000000005
1996-10-17,4.2083330000000005
1996-10-18,4.2083330000000005
1996-10-21,4.2291669999999995
1996-10-22,4.2291669999999995
1996-10-23,4.2083330000000005
1996-10-24,4.2291669999999995
1996-10-25,4.2291669999999995
1996-10-28,4.2083330000000005
1996-10-29,4.1875
1996-10-30,4.1458330000000005
1996-10-31,4.1666669999999995
1996-11-01,4.1666669999999995
1996-11-04,4.1666669999999995
1996-11-05,4.1458330000000005
1996-11-06,4.1458330000000005
1996-11-07,4.1458330000000005
1996-11-08,4.125
1996-11-11,4.1041669999999995
1996-11-12,4.125
1996-11-13,4.2083330000000005
1996-11-14,4.2083330000000005
1996-11-15,4.1875
1996-11-18,4.1875
1996-11-19,4.1875
1996-11-20,4.1666669999999995
1996-11-21,4.25
1996-11-22,4.1458330000000005
1996-11-25,4.1041669999999995
1996-11-26,4.0625
1996-11-27,3.979167
1996-11-29,3.979167
1996-12-02,3.8125
1996-12-03,3.770833
1996-12-04,3.833333
1996-12-05,3.895833
1996-12-06,3.833333
1996-12-09,3.875
1996-12-10,3.9375
1996-12-11,4.0
1996-12-12,4.1875
1996-12-13,4.1875
1996-12-16,4.1666669999999995
1996-12-17,4.2291669999999995
1996-12-18,4.2291669999999995
1996-12-19,4.2708330000000005
1996-12-20,4.3125
1996-12-23,4.375
1996-12-24,4.2916669999999995
1996-12-26,4.2083330000000005
1996-12-27,4.2291669999999995
1996-12-30,4.2083330000000005
1996-12-31,4.2083330000000005
1997-01-02,4.1875
1997-01-03,4.1666669999999995
1997-01-06,4.2083330000000005
1997-01-07,4.2083330000000005
1997-01-08,4.0833330000000005
1997-01-09,4.0625
1997-01-10,4.125
1997-01-13,4.0833330000000005
1997-01-14,4.0833330000000005
1997-01-15,4.1041669999999995
1997-01-16,4.0833330000000005
1997-01-17,4.0833330000000005
1997-01-20,4.125
1997-01-21,4.125
1997-01-22,4.2083330000000005
1997-01-23,4.2083330000000005
1997-01-24,4.2291669999999995
1997-01-27,4.2083330000000005
1997-01-28,4.2083330000000005
1997-01-29,4.1875
1997-01-30,4.1875
1997-01-31,4.1458330000000005
1997-02-03,4.0625
1997-02-04,3.958333
1997-02-05,4.0208330000000005
1997-02-06,3.9375
1997-02-07,3.958333
1997-02-10,4.0416669999999995
1997-02-11,4.0
1997-02-12,3.979167
1997-02-13,3.958333
1997-02-14,4.0208330000000005
1997-02-18,4.1041669999999995
1997-02-19,4.0833330000000005
1997-02-20,4.1041669999999995
1997-02-21,4.1458330000000005
1997-02-24,4.1666669999999995
1997-02-25,4.1666669999999995
1997-02-26,4.2083330000000005
1997-02-27,4.25
1997-02-28,4.2916669999999995
1997-03-03,4.3125
1997-03-04,4.2916669999999995
1997-03-05,4.3125
1997-03-06,4.2083330000000005
1997-03-07,4.2083330000000005
1997-03-10,4.2291669999999995
1997-03-11,4.2083330000000005
1997-03-12,4.1041669999999995
1997-03-13,4.1041669999999995
1997-03-14,4.0416669999999995
1997-03-17,3.979167
1997-03-18,3.979167
1997-03-19,4.0416669999999995
1997-03-20,3.979167
1997-03-21,3.958333
1997-03-24,3.854167
1997-03-25,3.854167
1997-03-26,3.854167
1997-03-27,3.895833
1997-03-31,3.895833
1997-04-01,3.875
1997-04-02,3.875
1997-04-03,3.875
1997-04-04,3.854167
1997-04-07,3.895833
1997-04-08,3.895833
1997-04-09,3.895833
1997-04-10,3.916667
1997-04-11,3.854167
1997-04-14,3.875
1997-04-15,3.854167
1997-04-16,3.791667
1997-04-17,3.791667
1997-04-18,3.8125
1997-04-21,3.770833
1997-04-22,3.666667
1997-04-23,3.541667
1997-04-24,3.395833
1997-04-25,3.416667
1997-04-28,3.541667
1997-04-29,3.541667
1997-04-30,3.604167
1997-05-01,3.583333
1997-05-02,3.9375
1997-05-05,3.833333
1997-05-06,3.791667
1997-05-07,3.625
1997-05-08,3.604167
1997-05-09,3.666667
1997-05-12,3.645833
1997-05-13,3.645833
1997-05-14,3.708333
1997-05-15,3.708333
1997-05-16,3.770833
1997-05-19,3.833333
1997-05-20,3.8125
1997-05-21,3.8125
1997-05-22,3.833333
1997-05-23,3.875
1997-05-27,3.875
1997-05-28,3.875
1997-05-29,3.895833
1997-05-30,3.979167
1997-06-02,4.0416669999999995
1997-06-03,4.0208330000000005
1997-06-04,3.979167
1997-06-05,4.0416669999999995
1997-06-06,4.0416669999999995
1997-06-09,4.0
1997-06-10,3.958333
1997-06-11,3.958333
1997-06-12,4.0
1997-06-13,4.1666669999999995
1997-06-16,4.1458330000000005
1997-06-17,4.1458330000000005
1997-06-18,4.125
1997-06-19,4.1666669999999995
1997-06-20,4.2083330000000005
1997-06-23,4.25
1997-06-24,4.25
1997-06-25,4.1666669999999995
1997-06-26,4.1666669999999995
1997-06-27,4.1666669999999995
1997-06-30,4.1458330000000005
1997-07-01,4.1354169999999995
1997-07-02,4.1875
1997-07-03,4.1458330000000005
1997-07-07,4.1666669999999995
1997-07-08,4.25
1997-07-09,4.25
1997-07-10,4.2708330000000005
1997-07-11,4.3125
1997-07-14,4.2291669999999995
1997-07-15,4.1770830000000005
1997-07-16,4.2604169999999995
1997-07-17,4.3020830000000005
1997-07-18,4.2916669999999995
1997-07-21,4.2604169999999995
1997-07-22,4.2604169999999995
1997-07-23,4.2083330000000005
1997-07-24,4.2604169999999995
1997-07-25,4.2083330000000005
1997-07-28,4.2083330000000005
1997-07-29,4.1458330000000005
1997-07-30,4.15625
1997-07-31,4.1666669999999995
1997-08-01,4.1666669999999995
1997-08-04,4.1770830000000005
1997-08-05,4.2291669999999995
1997-08-06,4.2916669999999995
1997-08-07,4.34375
1997-08-08,4.375
1997-08-11,4.4375
1997-08-12,4.6770830000000005
1997-08-13,4.5416669999999995
1997-08-14,4.5208330000000005
1997-08-15,4.5208330000000005
1997-08-18,4.5416669999999995
1997-08-19,4.5625
1997-08-20,4.53125
1997-08-21,4.4583330000000005
1997-08-22,4.34375
1997-08-25,4.3020830000000005
