Date,AAN
1992-07-07,0.9629629999999999
1992-07-08,0.9629629999999999
1992-07-09,0.907407
1992-07-10,0.935185
1992-07-13,0.8703700000000001
1992-07-14,0.925926
1992-07-15,0.925926
1992-07-16,0.907407
1992-07-17,0.9444440000000001
1992-07-20,1.037037
1992-07-21,1.037037
1992-07-22,1.037037
1992-07-23,1.037037
1992-07-24,1.074074
1992-07-27,1.111111
1992-07-28,1.12037
1992-07-29,1.138889
1992-07-30,1.138889
1992-07-31,1.148148
1992-08-03,1.148148
1992-08-04,1.157407
1992-08-05,1.157407
1992-08-06,1.12963
1992-08-07,1.12963
1992-08-10,1.12963
1992-08-11,1.12963
1992-08-12,1.166667
1992-08-13,1.138889
1992-08-14,1.138889
1992-08-17,1.138889
1992-08-18,1.148148
1992-08-19,1.157407
1992-08-20,1.148148
1992-08-21,1.148148
1992-08-24,1.12963
1992-08-25,1.138889
1992-08-26,1.111111
1992-08-27,1.12963
1992-08-28,1.148148
1992-08-31,1.138889
1992-09-01,1.148148
1992-09-02,1.148148
1992-09-03,1.148148
1992-09-04,1.166667
1992-09-08,1.166667
1992-09-09,1.12037
1992-09-10,1.12037
1992-09-11,1.12963
1992-09-14,1.12963
1992-09-15,1.12037
1992-09-16,1.157407
1992-09-17,1.148148
1992-09-18,1.138889
1992-09-21,1.138889
1992-09-22,1.148148
1992-09-23,1.148148
1992-09-24,1.148148
1992-09-25,1.148148
1992-09-28,1.157407
1992-09-29,1.111111
1992-09-30,1.148148
1992-10-01,1.111111
1992-10-02,1.111111
1992-10-05,1.092593
1992-10-06,1.111111
1992-10-07,1.111111
1992-10-08,1.111111
1992-10-09,1.092593
1992-10-12,1.092593
1992-10-13,1.111111
1992-10-14,1.111111
1992-10-15,1.111111
1992-10-16,1.12963
1992-10-19,1.175926
1992-10-20,1.185185
1992-10-21,1.203704
1992-10-22,1.166667
1992-10-23,1.166667
1992-10-26,1.240741
1992-10-27,1.185185
1992-10-28,1.185185
1992-10-29,1.185185
1992-10-30,1.185185
1992-11-02,1.240741
1992-11-03,1.259259
1992-11-04,1.259259
1992-11-05,1.259259
1992-11-06,1.222222
1992-11-09,1.222222
1992-11-10,1.222222
1992-11-11,1.222222
1992-11-12,1.222222
1992-11-13,1.222222
1992-11-16,1.185185
1992-11-17,1.185185
1992-11-18,1.259259
1992-11-19,1.259259
1992-11-20,1.407407
1992-11-23,1.444444
1992-11-24,1.444444
1992-11-25,1.481481
1992-11-27,1.37037
1992-11-30,1.351852
1992-12-01,1.37037
1992-12-02,1.37037
1992-12-03,1.37037
1992-12-04,1.407407
1992-12-07,1.240741
1992-12-08,1.240741
1992-12-09,1.240741
1992-12-10,1.37037
1992-12-11,1.37037
1992-12-14,1.296296
1992-12-15,1.296296
1992-12-16,1.259259
1992-12-17,1.296296
1992-12-18,1.259259
1992-12-21,1.259259
1992-12-22,1.259259
1992-12-23,1.259259
1992-12-24,1.259259
1992-12-28,1.259259
1992-12-29,1.333333
1992-12-30,1.333333
1992-12-31,1.407407
1993-01-04,1.407407
1993-01-05,1.407407
1993-01-06,1.277778
1993-01-07,1.277778
1993-01-08,1.277778
1993-01-11,1.407407
1993-01-12,1.407407
1993-01-13,1.555556
1993-01-14,1.481481
1993-01-15,1.62963
1993-01-18,1.62963
1993-01-19,1.759259
1993-01-20,1.740741
1993-01-21,1.740741
1993-01-22,1.7777779999999999
1993-01-25,1.7777779999999999
1993-01-26,1.7777779999999999
1993-01-27,1.851852
1993-01-28,1.703704
1993-01-29,1.814815
1993-02-01,1.851852
1993-02-02,1.851852
1993-02-03,1.703704
1993-02-04,1.703704
1993-02-05,1.888889
1993-02-08,1.7777779999999999
1993-02-09,1.851852
1993-02-10,1.851852
1993-02-11,1.851852
1993-02-12,1.851852
1993-02-16,1.703704
1993-02-17,1.666667
1993-02-18,1.666667
1993-02-19,1.666667
1993-02-22,1.814815
1993-02-23,1.666667
1993-02-24,1.740741
1993-02-25,1.814815
1993-02-26,1.814815
1993-03-01,1.814815
1993-03-02,1.814815
1993-03-03,1.62963
1993-03-04,1.62963
1993-03-05,1.703704
1993-03-08,1.703704
1993-03-09,1.703704
1993-03-10,1.62963
1993-03-11,1.851852
1993-03-12,1.851852
1993-03-15,1.740741
1993-03-16,1.740741
1993-03-17,1.814815
1993-03-18,1.740741
1993-03-19,1.740741
1993-03-22,1.62963
1993-03-23,1.814815
1993-03-24,1.62963
1993-03-25,1.62963
1993-03-26,1.703704
1993-03-29,1.62963
1993-03-30,1.592593
1993-03-31,1.592593
1993-04-01,1.592593
1993-04-02,1.592593
1993-04-05,1.592593
1993-04-06,1.740741
1993-04-07,1.518519
1993-04-08,1.518519
1993-04-12,1.703704
1993-04-13,1.518519
1993-04-14,1.518519
1993-04-15,1.592593
1993-04-16,1.518519
1993-04-19,1.518519
1993-04-20,1.518519
1993-04-21,1.518519
1993-04-22,1.555556
1993-04-23,1.555556
1993-04-26,1.62963
1993-04-27,1.740741
1993-04-28,1.592593
1993-04-29,1.518519
1993-04-30,1.518519
1993-05-03,1.518519
1993-05-04,1.518519
1993-05-05,1.518519
1993-05-06,1.62963
1993-05-07,1.555556
1993-05-10,1.555556
1993-05-11,1.740741
1993-05-12,1.703704
1993-05-13,1.555556
1993-05-14,1.555556
1993-05-17,1.555556
1993-05-18,1.555556
1993-05-19,1.555556
1993-05-20,1.555556
1993-05-21,1.555556
1993-05-24,1.555556
1993-05-25,1.592593
1993-05-26,1.592593
1993-05-27,1.62963
1993-05-28,1.62963
1993-06-01,1.62963
1993-06-02,1.62963
1993-06-03,1.62963
1993-06-04,1.574074
1993-06-07,1.555556
1993-06-08,1.555556
1993-06-09,1.740741
1993-06-10,1.740741
1993-06-11,1.740741
1993-06-14,1.592593
1993-06-15,1.555556
1993-06-16,1.555556
1993-06-17,1.740741
1993-06-18,1.740741
1993-06-21,1.740741
1993-06-22,1.740741
1993-06-23,1.648148
1993-06-24,1.555556
1993-06-25,1.555556
1993-06-28,1.555556
1993-06-29,1.555556
1993-06-30,1.555556
1993-07-01,1.703704
1993-07-02,1.555556
1993-07-06,1.555556
1993-07-07,1.703704
1993-07-08,1.740741
1993-07-09,1.666667
1993-07-12,1.666667
1993-07-13,1.555556
1993-07-14,1.555556
1993-07-15,1.555556
1993-07-16,1.555556
1993-07-19,1.555556
1993-07-20,1.555556
1993-07-21,1.555556
1993-07-22,1.555556
1993-07-23,1.740741
1993-07-26,1.740741
1993-07-27,1.740741
1993-07-28,1.611111
1993-07-29,1.555556
1993-07-30,1.555556
1993-08-02,1.703704
1993-08-03,1.703704
1993-08-04,1.703704
1993-08-05,1.666667
1993-08-06,1.666667
1993-08-09,1.62963
1993-08-10,1.62963
1993-08-11,1.648148
1993-08-12,1.666667
1993-08-13,1.62963
1993-08-16,1.62963
1993-08-17,1.703704
1993-08-18,1.7777779999999999
1993-08-19,1.7777779999999999
1993-08-20,1.851852
1993-08-23,1.851852
1993-08-24,1.851852
1993-08-25,2.074074
1993-08-26,1.9259259999999998
1993-08-27,2.074074
1993-08-30,1.962963
1993-08-31,2.018518
1993-09-01,2.018518
1993-09-02,1.9259259999999998
1993-09-03,2.074074
1993-09-07,2.074074
1993-09-08,2.074074
1993-09-09,2.074074
1993-09-10,2.074074
1993-09-13,1.9259259999999998
1993-09-14,1.962963
1993-09-15,2.0370369999999998
1993-09-16,1.851852
1993-09-17,1.962963
1993-09-20,1.962963
1993-09-21,1.851852
1993-09-22,1.962963
1993-09-23,1.962963
1993-09-24,1.962963
1993-09-27,1.833333
1993-09-28,1.814815
1993-09-29,1.814815
1993-09-30,2.0370369999999998
1993-10-01,1.888889
1993-10-04,1.962963
1993-10-05,1.9259259999999998
1993-10-06,1.9259259999999998
1993-10-07,1.9259259999999998
1993-10-08,1.759259
1993-10-11,1.759259
1993-10-12,1.759259
1993-10-13,1.759259
1993-10-14,1.759259
1993-10-15,1.759259
1993-10-18,1.740741
1993-10-19,1.740741
1993-10-20,1.703704
1993-10-21,1.851852
1993-10-22,1.7222220000000001
1993-10-25,1.62963
1993-10-26,1.62963
1993-10-27,1.611111
1993-10-28,1.611111
1993-10-29,1.611111
1993-11-01,1.611111
1993-11-02,1.611111
1993-11-03,1.62963
1993-11-04,1.62963
1993-11-05,1.740741
1993-11-08,1.685185
1993-11-09,1.685185
1993-11-10,1.685185
1993-11-11,1.740741
1993-11-12,1.740741
1993-11-15,1.740741
1993-11-16,1.740741
1993-11-17,1.740741
1993-11-18,1.740741
1993-11-19,1.740741
1993-11-22,1.740741
1993-11-23,1.740741
1993-11-24,1.740741
1993-11-26,1.740741
1993-11-29,1.740741
1993-11-30,1.62963
1993-12-01,1.685185
1993-12-02,1.592593
1993-12-03,1.592593
1993-12-06,1.592593
1993-12-07,1.592593
1993-12-08,1.555556
1993-12-09,1.666667
1993-12-10,1.666667
1993-12-13,1.703704
1993-12-14,1.740741
1993-12-15,1.740741
1993-12-16,1.703704
1993-12-17,1.703704
1993-12-20,1.666667
1993-12-21,1.7777779999999999
1993-12-22,1.740741
1993-12-23,1.740741
1993-12-27,1.740741
1993-12-28,1.740741
1993-12-29,1.740741
1993-12-30,1.740741
1993-12-31,1.851852
1994-01-03,1.851852
1994-01-04,1.962963
1994-01-05,2.0
1994-01-06,1.962963
1994-01-07,1.888889
1994-01-10,2.148148
1994-01-11,2.055556
1994-01-12,2.1851849999999997
1994-01-13,2.1851849999999997
1994-01-14,2.1851849999999997
1994-01-17,2.222222
1994-01-18,2.074074
1994-01-19,2.074074
1994-01-20,2.1851849999999997
1994-01-21,2.1851849999999997
1994-01-24,2.1851849999999997
1994-01-25,2.1851849999999997
1994-01-26,2.12963
1994-01-27,2.1851849999999997
1994-01-28,2.1851849999999997
1994-01-31,2.148148
1994-02-01,2.148148
1994-02-02,2.1851849999999997
1994-02-03,2.1851849999999997
1994-02-04,2.222222
1994-02-07,2.148148
1994-02-08,2.148148
1994-02-09,2.148148
1994-02-10,2.148148
1994-02-11,2.148148
1994-02-14,2.222222
1994-02-15,2.1851849999999997
1994-02-16,2.222222
1994-02-17,2.296296
1994-02-18,2.296296
1994-02-22,2.333333
1994-02-23,2.296296
1994-02-24,2.222222
1994-02-25,2.222222
1994-02-28,2.1851849999999997
1994-03-01,2.1851849999999997
1994-03-02,2.074074
1994-03-03,2.148148
1994-03-04,2.148148
1994-03-07,2.148148
1994-03-08,2.111111
1994-03-09,2.148148
1994-03-10,2.0370369999999998
1994-03-11,1.962963
1994-03-14,1.888889
1994-03-15,1.962963
1994-03-16,1.888889
1994-03-17,1.888889
1994-03-18,1.9259259999999998
1994-03-21,1.9444439999999998
1994-03-22,1.888889
1994-03-23,1.9259259999999998
1994-03-24,1.962963
1994-03-25,1.962963
1994-03-28,1.962963
1994-03-29,1.851852
1994-03-30,1.87037
1994-03-31,1.962963
1994-04-04,1.7777779999999999
1994-04-05,1.7777779999999999
1994-04-06,1.7777779999999999
1994-04-07,1.7777779999999999
1994-04-08,1.7777779999999999
1994-04-11,1.814815
1994-04-12,1.9259259999999998
1994-04-13,1.842593
1994-04-14,1.842593
1994-04-15,1.842593
1994-04-18,1.842593
1994-04-19,1.842593
1994-04-20,1.814815
1994-04-21,1.814815
1994-04-22,1.814815
1994-04-25,1.814815
1994-04-26,1.814815
1994-04-28,1.962963
1994-04-29,1.851852
1994-05-02,1.888889
1994-05-03,1.9259259999999998
1994-05-04,1.962963
1994-05-05,1.962963
1994-05-06,1.907407
1994-05-09,1.851852
1994-05-10,1.851852
1994-05-11,1.851852
1994-05-12,1.851852
1994-05-13,1.851852
1994-05-16,1.851852
1994-05-17,1.851852
1994-05-18,1.851852
1994-05-19,1.851852
1994-05-20,1.9259259999999998
1994-05-23,1.9259259999999998
1994-05-24,1.9259259999999998
1994-05-25,1.9259259999999998
1994-05-26,1.9259259999999998
1994-05-27,1.9259259999999998
1994-05-31,1.907407
1994-06-01,1.907407
1994-06-02,1.907407
1994-06-03,1.888889
1994-06-06,1.907407
1994-06-07,1.907407
1994-06-08,1.888889
1994-06-09,1.888889
1994-06-10,1.888889
1994-06-13,1.888889
1994-06-14,1.851852
1994-06-15,1.740741
1994-06-16,1.740741
1994-06-17,1.888889
1994-06-20,1.888889
1994-06-21,1.888889
1994-06-22,1.888889
1994-06-23,1.888889
1994-06-24,1.888889
1994-06-27,1.888889
1994-06-28,1.888889
1994-06-29,1.888889
1994-06-30,1.851852
1994-07-01,1.796296
1994-07-05,1.796296
1994-07-06,1.703704
1994-07-07,1.666667
1994-07-08,1.648148
1994-07-11,1.666667
1994-07-12,1.814815
1994-07-13,1.833333
1994-07-14,1.833333
1994-07-15,1.7777779999999999
1994-07-18,1.851852
1994-07-19,1.851852
1994-07-20,1.962963
1994-07-21,1.9259259999999998
1994-07-22,1.9259259999999998
1994-07-25,1.851852
1994-07-26,1.851852
1994-07-27,1.851852
1994-07-28,1.851852
1994-07-29,1.851852
1994-08-01,1.87037
1994-08-02,1.851852
1994-08-03,1.851852
1994-08-04,1.851852
1994-08-05,1.851852
1994-08-08,1.796296
1994-08-09,1.796296
1994-08-10,1.796296
1994-08-11,1.796296
1994-08-12,1.7777779999999999
1994-08-15,1.7777779999999999
1994-08-16,1.7777779999999999
1994-08-17,1.7777779999999999
1994-08-18,1.7777779999999999
1994-08-19,1.851852
1994-08-22,1.851852
1994-08-23,1.87037
1994-08-24,1.851852
1994-08-25,1.9259259999999998
1994-08-26,1.962963
1994-08-29,1.888889
1994-08-30,1.888889
1994-08-31,1.9259259999999998
1994-09-01,1.9259259999999998
1994-09-02,1.9259259999999998
1994-09-06,1.9259259999999998
1994-09-07,1.9259259999999998
1994-09-08,1.9259259999999998
1994-09-09,1.9259259999999998
1994-09-12,1.888889
1994-09-13,1.9259259999999998
1994-09-14,1.9259259999999998
1994-09-15,1.9259259999999998
1994-09-16,1.9259259999999998
1994-09-19,1.9259259999999998
1994-09-20,1.888889
1994-09-21,1.888889
1994-09-22,1.888889
1994-09-23,1.833333
1994-09-26,1.833333
1994-09-27,1.685185
1994-09-28,1.685185
1994-09-29,1.740741
1994-09-30,1.740741
1994-10-03,1.7777779999999999
1994-10-04,1.7222220000000001
1994-10-05,1.7222220000000001
1994-10-06,1.814815
1994-10-07,1.814815
1994-10-10,1.814815
1994-10-11,1.759259
1994-10-12,1.703704
1994-10-13,1.703704
1994-10-14,1.7777779999999999
1994-10-17,1.7777779999999999
1994-10-18,1.7777779999999999
1994-10-19,1.740741
1994-10-20,1.703704
1994-10-21,1.703704
1994-10-24,1.7777779999999999
1994-10-25,1.851852
1994-10-26,1.851852
1994-10-27,1.851852
1994-10-28,1.851852
1994-10-31,1.796296
1994-11-01,1.796296
1994-11-02,1.796296
1994-11-03,1.796296
1994-11-04,1.796296
1994-11-07,1.796296
1994-11-08,1.851852
1994-11-09,1.851852
1994-11-10,1.740741
1994-11-11,1.814815
1994-11-14,1.888889
1994-11-15,1.9259259999999998
1994-11-16,1.9259259999999998
1994-11-17,1.962963
1994-11-18,1.907407
1994-11-21,1.907407
1994-11-22,1.87037
1994-11-23,1.87037
1994-11-25,1.87037
1994-11-28,1.87037
1994-11-29,1.814815
1994-11-30,1.851852
1994-12-01,1.851852
1994-12-02,1.851852
1994-12-05,1.851852
1994-12-06,1.851852
1994-12-07,1.851852
1994-12-08,1.796296
1994-12-09,1.796296
1994-12-12,1.740741
1994-12-13,1.740741
1994-12-14,1.796296
1994-12-15,1.796296
1994-12-16,1.851852
1994-12-19,1.740741
1994-12-20,1.740741
1994-12-21,1.740741
1994-12-22,1.740741
1994-12-23,1.740741
1994-12-27,1.814815
1994-12-28,1.814815
1994-12-29,1.851852
1994-12-30,1.888889
1995-01-03,1.888889
1995-01-04,1.87037
1995-01-05,1.851852
1995-01-06,1.888889
1995-01-09,1.9259259999999998
1995-01-10,1.9259259999999998
1995-01-11,1.888889
1995-01-12,1.888889
1995-01-13,1.962963
1995-01-16,1.962963
1995-01-17,1.962963
1995-01-18,1.814815
1995-01-19,1.814815
1995-01-20,1.962963
1995-01-23,1.851852
1995-01-24,2.0370369999999998
1995-01-25,2.111111
1995-01-26,2.111111
1995-01-27,2.148148
1995-01-30,2.148148
1995-01-31,2.0370369999999998
1995-02-01,2.0370369999999998
1995-02-02,1.962963
1995-02-03,2.0370369999999998
1995-02-06,1.9259259999999998
1995-02-07,1.9259259999999998
1995-02-08,1.9259259999999998
1995-02-09,1.981481
1995-02-10,2.0370369999999998
1995-02-13,2.0370369999999998
1995-02-14,2.0370369999999998
1995-02-15,2.0370369999999998
1995-02-16,2.018518
1995-02-17,1.981481
1995-02-21,1.9259259999999998
1995-02-22,2.0
1995-02-23,2.0
1995-02-24,2.074074
1995-02-27,2.074074
1995-02-28,2.1851849999999997
1995-03-01,2.12963
1995-03-02,2.12963
1995-03-03,2.12963
1995-03-06,2.111111
1995-03-07,2.111111
1995-03-08,2.111111
1995-03-09,2.074074
1995-03-10,2.074074
1995-03-13,2.1851849999999997
1995-03-14,2.1851849999999997
1995-03-15,2.1851849999999997
1995-03-16,2.1851849999999997
1995-03-17,2.1851849999999997
1995-03-20,2.148148
1995-03-21,2.148148
1995-03-22,2.148148
1995-03-23,2.148148
1995-03-24,2.148148
1995-03-27,2.148148
1995-03-28,2.148148
1995-03-29,2.148148
1995-03-30,2.148148
1995-03-31,2.148148
1995-04-03,2.148148
1995-04-04,2.148148
1995-04-05,2.074074
1995-04-06,2.074074
1995-04-07,2.074074
1995-04-10,2.166667
1995-04-11,2.166667
1995-04-12,2.166667
1995-04-13,2.148148
1995-04-17,2.1851849999999997
1995-04-18,2.1851849999999997
1995-04-19,2.1851849999999997
1995-04-20,2.1851849999999997
1995-04-21,2.111111
1995-04-24,2.111111
1995-04-25,2.111111
1995-04-26,2.111111
1995-04-27,2.222222
1995-04-28,2.222222
1995-05-01,2.148148
1995-05-02,2.148148
1995-05-03,2.148148
1995-05-04,2.1851849999999997
1995-05-05,2.1851849999999997
1995-05-08,2.222222
1995-05-09,2.222222
1995-05-10,2.148148
1995-05-11,2.148148
1995-05-12,2.1851849999999997
1995-05-15,2.148148
1995-05-16,2.166667
1995-05-17,2.222222
1995-05-18,2.1851849999999997
1995-05-19,2.222222
1995-05-22,2.222222
1995-05-23,2.166667
1995-05-24,2.166667
1995-05-25,2.166667
1995-05-26,2.166667
1995-05-30,2.166667
1995-05-31,2.203704
1995-06-01,2.259259
1995-06-02,2.259259
1995-06-05,2.148148
1995-06-06,2.1851849999999997
1995-06-07,2.1851849999999997
1995-06-08,2.1851849999999997
1995-06-09,2.148148
1995-06-12,2.148148
1995-06-13,2.240741
1995-06-14,2.240741
1995-06-15,2.148148
1995-06-16,2.203704
1995-06-19,2.240741
1995-06-20,2.296296
1995-06-21,2.277778
1995-06-22,2.277778
1995-06-23,2.277778
1995-06-26,2.277778
1995-06-27,2.277778
1995-06-28,2.259259
1995-06-29,2.259259
1995-06-30,2.351852
1995-07-03,2.351852
1995-07-05,2.296296
1995-07-06,2.296296
1995-07-07,2.37037
1995-07-10,2.333333
1995-07-11,2.351852
1995-07-12,2.444444
1995-07-13,2.444444
1995-07-14,2.444444
1995-07-17,2.351852
1995-07-18,2.351852
1995-07-19,2.333333
1995-07-20,2.407408
1995-07-21,2.407408
1995-07-24,2.481482
1995-07-25,2.666667
1995-07-26,2.722222
1995-07-27,2.8148150000000003
1995-07-28,2.722222
1995-07-31,2.703704
1995-08-01,2.703704
1995-08-02,2.703704
1995-08-03,2.703704
1995-08-04,2.703704
1995-08-07,2.777778
1995-08-08,2.777778
1995-08-09,2.777778
1995-08-10,2.777778
1995-08-11,2.777778
1995-08-14,2.592592
1995-08-15,2.592592
1995-08-16,2.592592
1995-08-17,2.592592
1995-08-18,2.592592
1995-08-21,2.703704
1995-08-22,2.703704
1995-08-23,2.703704
1995-08-24,2.648148
1995-08-25,2.648148
1995-08-28,2.703704
1995-08-29,2.666667
1995-08-30,2.666667
1995-08-31,2.648148
1995-09-01,2.703704
1995-09-05,2.703704
1995-09-06,2.703704
1995-09-07,2.703704
1995-09-08,2.703704
1995-09-11,2.703704
1995-09-12,2.703704
1995-09-13,2.666667
1995-09-14,2.759259
1995-09-15,2.759259
1995-09-18,2.6851849999999997
1995-09-19,2.6851849999999997
1995-09-20,2.6851849999999997
1995-09-21,2.759259
1995-09-22,2.722222
1995-09-25,2.740741
1995-09-26,2.740741
1995-09-27,2.611111
1995-09-28,2.611111
1995-09-29,2.611111
1995-10-02,2.611111
1995-10-03,2.611111
1995-10-04,2.611111
1995-10-05,2.611111
1995-10-06,2.611111
1995-10-09,2.611111
1995-10-10,2.574074
1995-10-11,2.574074
1995-10-12,2.574074
1995-10-13,2.648148
1995-10-16,2.648148
1995-10-17,2.648148
1995-10-18,2.648148
1995-10-19,2.648148
1995-10-20,2.648148
1995-10-23,2.648148
1995-10-24,2.648148
1995-10-25,2.592592
1995-10-26,2.592592
1995-10-27,2.611111
1995-10-30,2.611111
1995-10-31,2.62963
1995-11-01,2.574074
1995-11-02,2.666667
1995-11-03,2.62963
1995-11-06,2.62963
1995-11-07,2.62963
1995-11-08,2.62963
1995-11-09,2.611111
1995-11-10,2.611111
1995-11-13,2.611111
1995-11-14,2.611111
1995-11-15,2.666667
1995-11-16,2.666667
1995-11-17,2.740741
1995-11-20,2.740741
1995-11-21,2.611111
1995-11-22,2.611111
1995-11-24,2.611111
1995-11-27,2.611111
1995-11-28,2.611111
1995-11-29,2.611111
1995-11-30,2.611111
1995-12-01,2.611111
1995-12-04,2.611111
1995-12-05,2.6851849999999997
1995-12-06,2.666667
1995-12-07,2.666667
1995-12-08,2.666667
1995-12-11,2.703704
1995-12-12,2.703704
1995-12-13,2.6851849999999997
1995-12-14,2.740741
1995-12-15,2.6851849999999997
1995-12-18,2.6851849999999997
1995-12-19,2.6851849999999997
1995-12-20,2.740741
1995-12-21,2.6851849999999997
1995-12-22,2.6851849999999997
1995-12-26,2.611111
1995-12-27,2.6851849999999997
1995-12-28,2.592592
1995-12-29,2.666667
1996-01-02,2.6851849999999997
1996-01-03,2.6851849999999997
1996-01-04,2.666667
1996-01-05,2.740741
1996-01-08,2.740741
1996-01-09,2.777778
1996-01-10,2.648148
1996-01-11,2.777778
1996-01-12,2.777778
1996-01-15,2.777778
1996-01-16,2.777778
1996-01-17,2.777778
1996-01-18,2.740741
1996-01-19,2.8148150000000003
1996-01-22,2.703704
1996-01-23,2.703704
1996-01-24,2.703704
1996-01-25,2.8148150000000003
1996-01-26,2.722222
1996-01-29,2.851852
1996-01-30,2.851852
1996-01-31,2.851852
1996-02-01,2.851852
1996-02-02,2.851852
1996-02-05,2.851852
1996-02-06,2.851852
1996-02-07,2.8148150000000003
1996-02-08,2.8148150000000003
1996-02-09,2.8148150000000003
1996-02-12,2.8148150000000003
1996-02-13,2.851852
1996-02-14,2.851852
1996-02-15,2.851852
1996-02-16,2.925926
1996-02-20,2.851852
1996-02-21,2.925926
1996-02-22,2.925926
1996-02-23,2.925926
1996-02-26,2.925926
1996-02-27,2.851852
1996-02-28,2.925926
1996-02-29,2.907408
1996-03-01,2.925926
1996-03-04,2.888889
1996-03-05,2.907408
1996-03-06,2.981482
1996-03-07,2.925926
1996-03-08,2.944444
1996-03-11,2.9629630000000002
1996-03-12,3.0
1996-03-13,2.925926
1996-03-14,3.018518
1996-03-15,2.925926
1996-03-18,3.0370369999999998
1996-03-19,3.0370369999999998
1996-03-20,3.0370369999999998
1996-03-21,3.055556
1996-03-22,3.074074
1996-03-25,3.111111
1996-03-26,3.222222
1996-03-27,3.12963
1996-03-28,3.222222
1996-03-29,3.222222
1996-04-01,3.25
1996-04-02,3.226852
1996-04-03,3.226852
1996-04-04,3.333333
1996-04-08,3.1851849999999997
1996-04-09,3.259259
1996-04-10,3.259259
1996-04-11,3.296296
1996-04-12,3.259259
1996-04-15,3.259259
1996-04-16,3.259259
1996-04-17,3.518518
1996-04-18,3.5555559999999997
1996-04-19,3.462963
1996-04-22,3.666667
1996-04-23,3.777778
1996-04-24,3.777778
1996-04-25,3.8148150000000003
1996-04-26,4.0
1996-04-29,4.111111
1996-04-30,4.111111
1996-05-01,4.148148
1996-05-02,3.8518519999999996
1996-05-03,4.0
1996-05-06,3.962963
1996-05-07,4.0
1996-05-08,4.037037000000001
1996-05-09,4.0
1996-05-10,4.185185
1996-05-13,4.222222
1996-05-14,4.296296
1996-05-15,4.407407
1996-05-16,4.481482
1996-05-17,4.407407
1996-05-20,4.537037000000001
1996-05-21,4.444445
1996-05-22,4.388889
1996-05-23,4.3333330000000005
1996-05-24,4.370369999999999
1996-05-28,4.296296
1996-05-29,4.111111
1996-05-30,4.111111
1996-05-31,4.259258999999999
1996-06-03,4.111111
1996-06-04,4.296296
1996-06-05,4.111111
1996-06-06,4.0740739999999995
1996-06-07,4.0740739999999995
1996-06-10,4.296296
1996-06-11,4.296296
1996-06-12,4.111111
1996-06-13,4.0
1996-06-14,4.0
1996-06-17,4.148148
1996-06-18,4.148148
1996-06-19,4.222222
1996-06-20,4.3333330000000005
1996-06-21,4.296296
1996-06-24,4.6666669999999995
1996-06-25,4.740741000000001
1996-06-26,4.592593
1996-06-27,4.592593
1996-06-28,4.555555
1996-07-01,4.6666669999999995
1996-07-02,4.6666669999999995
1996-07-03,4.814815
1996-07-05,4.814815
1996-07-08,4.518518
1996-07-09,4.444445
1996-07-10,4.592593
1996-07-11,4.518518
1996-07-12,4.407407
1996-07-15,4.370369999999999
1996-07-16,4.296296
1996-07-17,4.259258999999999
1996-07-18,4.444445
1996-07-19,4.296296
1996-07-22,4.444445
1996-07-23,4.314815
1996-07-24,4.148148
1996-07-25,4.296296
1996-07-26,4.296296
1996-07-29,4.296296
1996-07-30,4.370369999999999
1996-07-31,4.555555
1996-08-01,4.592593
1996-08-02,4.629630000000001
1996-08-05,4.703704
1996-08-06,4.740741000000001
1996-08-07,4.518518
1996-08-08,4.518518
1996-08-09,4.518518
1996-08-12,4.518518
1996-08-13,4.6666669999999995
1996-08-14,4.444445
1996-08-15,4.444445
1996-08-16,4.444445
1996-08-19,4.444445
1996-08-20,4.444445
1996-08-21,4.370369999999999
1996-08-22,4.370369999999999
1996-08-23,4.370369999999999
1996-08-26,4.370369999999999
1996-08-27,4.222222
1996-08-28,4.444445
1996-08-29,4.314815
1996-08-30,4.314815
1996-09-03,4.314815
1996-09-04,4.148148
1996-09-05,4.148148
1996-09-06,4.148148
1996-09-09,4.148148
1996-09-10,4.148148
1996-09-11,4.148148
1996-09-12,4.148148
1996-09-13,4.1666669999999995
1996-09-16,4.111111
1996-09-17,4.111111
1996-09-18,4.037037000000001
1996-09-19,4.018518
1996-09-20,4.0740739999999995
1996-09-23,4.0740739999999995
1996-09-24,3.777778
1996-09-25,3.777778
1996-09-26,3.777778
1996-09-27,4.0
1996-09-30,3.888889
1996-10-01,4.037037000000001
1996-10-02,4.037037000000001
1996-10-03,3.8518519999999996
1996-10-04,3.8518519999999996
1996-10-07,4.037037000000001
1996-10-08,4.037037000000001
1996-10-09,4.037037000000001
1996-10-10,4.037037000000001
1996-10-11,4.037037000000001
1996-10-14,3.8518519999999996
1996-10-15,3.8518519999999996
1996-10-16,3.8518519999999996
1996-10-17,4.0
1996-10-18,4.0
1996-10-21,3.7407410000000003
1996-10-22,3.962963
1996-10-23,3.962963
1996-10-24,3.962963
1996-10-25,4.037037000000001
1996-10-28,3.925926
1996-10-29,4.0740739999999995
1996-10-30,4.0740739999999995
1996-10-31,4.296296
1996-11-01,4.296296
1996-11-04,4.444445
1996-11-05,4.629630000000001
1996-11-06,4.444445
1996-11-07,4.518518
1996-11-08,4.444445
1996-11-11,4.444445
1996-11-12,4.444445
1996-11-13,4.555555
1996-11-14,4.555555
1996-11-15,4.518518
1996-11-18,4.518518
1996-11-19,4.370369999999999
