Date,SLGN
2001-09-21,2.42
2001-09-24,2.305
2001-09-25,2.0625
2001-09-26,2.0875
2001-09-27,2.145
2001-09-28,2.2875
2001-10-01,2.38875
2001-10-02,2.33125
2001-10-03,2.4225
2001-10-04,2.56625
2001-10-05,2.595
2001-10-08,2.63125
2001-10-09,2.73625
2001-10-10,2.66125
2001-10-11,2.74625
2001-10-12,2.7
2001-10-15,2.77875
2001-10-16,2.84375
2001-10-17,2.82625
2001-10-18,2.8175
2001-10-19,2.875
2001-10-22,2.9
2001-10-23,2.8375
2001-10-24,2.78125
2001-10-25,2.9
2001-10-26,2.78625
2001-10-29,2.7825
2001-10-30,2.675
2001-10-31,2.51875
2001-11-01,2.5275
2001-11-02,2.38
2001-11-05,2.35625
2001-11-06,2.3875
2001-11-07,2.375
2001-11-08,2.3875
2001-11-09,2.38125
2001-11-12,2.35
2001-11-13,2.405
2001-11-14,2.4825
2001-11-15,2.525
2001-11-16,2.5225
2001-11-19,2.5125
2001-11-20,2.50625
2001-11-21,2.50875
2001-11-23,2.55375
2001-11-26,2.59375
2001-11-27,2.67625
2001-11-28,2.68125
2001-11-29,2.64375
2001-11-30,2.7375
2001-12-03,2.64375
2001-12-04,2.80375
2001-12-05,2.92
2001-12-06,2.90625
2001-12-07,2.855
2001-12-10,2.8875
2001-12-11,2.91375
2001-12-12,2.87375
2001-12-13,2.82375
2001-12-14,2.90125
2001-12-17,3.0325
2001-12-18,3.055
2001-12-19,3.0525
2001-12-20,3.0
2001-12-21,3.01
2001-12-24,2.925
2001-12-26,3.025
2001-12-27,3.0375
2001-12-28,3.10375
2001-12-31,3.27
2002-01-02,3.135
2002-01-03,3.1375
2002-01-04,3.15375
2002-01-07,3.14375
2002-01-08,3.18125
2002-01-09,3.1375
2002-01-10,3.1025
2002-01-11,3.09375
2002-01-14,3.13125
2002-01-15,3.1325
2002-01-16,3.10625
2002-01-17,3.11875
2002-01-18,3.1375
2002-01-22,3.125
2002-01-23,3.1125
2002-01-24,3.10625
2002-01-25,3.06
2002-01-28,2.99875
2002-01-29,2.675
2002-01-30,2.835
2002-01-31,3.31875
2002-02-01,3.53125
2002-02-04,3.435
2002-02-05,3.5
2002-02-06,3.4625
2002-02-07,3.41875
2002-02-08,3.425
2002-02-11,3.49375
2002-02-12,3.475
2002-02-13,3.49375
2002-02-14,3.49875
2002-02-15,3.46875
2002-02-19,3.575
2002-02-20,3.625
2002-02-21,3.65125
2002-02-22,3.75
2002-02-25,3.825
2002-02-26,3.86375
2002-02-27,3.83375
2002-02-28,3.8425
2002-03-01,3.91875
2002-03-04,4.1875
2002-03-05,4.1625
2002-03-06,4.255
2002-03-07,4.24875
2002-03-08,4.20625
2002-03-11,4.095
2002-03-12,4.06625
2002-03-13,4.08125
2002-03-14,4.1175
2002-03-15,4.10625
2002-03-18,4.10625
2002-03-19,4.09375
2002-03-20,4.095
2002-03-21,4.08125
2002-03-22,4.1325
2002-03-25,4.0725
2002-03-26,4.0625
2002-03-27,4.18375
2002-03-28,4.17875
2002-04-01,4.23875
2002-04-02,4.15875
2002-04-03,4.2175
2002-04-04,4.20375
2002-04-05,4.1875
2002-04-08,4.21125
2002-04-09,4.34625
2002-04-10,4.69375
2002-04-11,4.66625
2002-04-12,4.68625
2002-04-15,4.82625
2002-04-16,4.79875
2002-04-17,4.80375
2002-04-18,4.8075
2002-04-19,4.78125
2002-04-22,4.55875
2002-04-23,5.06125
2002-04-24,5.275
2002-04-25,5.06125
2002-04-26,4.99625
2002-04-29,4.9725
2002-04-30,4.975
2002-05-01,4.9975
2002-05-02,5.24875
2002-05-03,5.2625
2002-05-06,5.31375
2002-05-07,5.32
2002-05-08,5.19
2002-05-09,5.2825
2002-05-10,5.325
2002-05-13,5.35375
2002-05-14,5.21875
2002-05-15,5.29125
2002-05-16,5.0625
2002-05-17,4.75
2002-05-20,4.625
2002-05-21,4.645
2002-05-22,4.70625
2002-05-23,4.83375
2002-05-24,4.8425
2002-05-28,4.83625
2002-05-29,4.61375
2002-05-30,4.7125
2002-05-31,4.695
2002-06-03,4.695
2002-06-04,4.50125
2002-06-05,4.5625
2002-06-06,4.545
2002-06-07,4.7525
2002-06-10,4.79375
2002-06-11,4.69375
2002-06-12,4.85125
2002-06-13,4.875
2002-06-14,4.88875
2002-06-17,5.00375
2002-06-18,4.99
2002-06-19,5.15
2002-06-20,5.28125
2002-06-21,5.31125
2002-06-24,5.275
2002-06-25,5.04375
2002-06-26,5.04125
2002-06-27,5.025
2002-06-28,5.055
2002-07-01,5.20875
2002-07-02,4.99375
2002-07-03,4.91125
2002-07-05,5.0675
2002-07-08,5.08875
2002-07-09,5.2675
2002-07-10,4.85375
2002-07-11,4.56625
2002-07-12,4.3525
2002-07-15,4.0325
2002-07-16,4.125
2002-07-17,4.33125
2002-07-18,4.3875
2002-07-19,4.28125
2002-07-22,4.245
2002-07-23,4.15
2002-07-24,4.11125
2002-07-25,4.12625
2002-07-26,4.06
2002-07-29,4.1525
2002-07-30,4.0325
2002-07-31,3.8525
2002-08-01,4.1125
2002-08-02,3.9675
2002-08-05,3.68
2002-08-06,3.8125
2002-08-07,3.95875
2002-08-08,3.96625
2002-08-09,3.92625
2002-08-12,3.815
2002-08-13,3.8025
2002-08-14,3.91625
2002-08-15,3.98375
2002-08-16,4.03125
2002-08-19,3.9975
2002-08-20,3.97375
2002-08-21,4.14875
2002-08-22,4.09375
2002-08-23,3.90875
2002-08-26,3.96125
2002-08-27,3.9
2002-08-28,3.89625
2002-08-29,3.91875
2002-08-30,3.95125
2002-09-03,3.90625
2002-09-04,4.08375
2002-09-05,3.74375
2002-09-06,3.9275
2002-09-09,3.80875
2002-09-10,3.70875
2002-09-11,3.64
2002-09-12,3.7
2002-09-13,3.64
2002-09-16,3.58125
2002-09-17,3.32375
2002-09-18,3.2375
2002-09-19,3.195
2002-09-20,3.2425
2002-09-23,3.05
2002-09-24,3.04375
2002-09-25,3.1225
2002-09-26,3.265
2002-09-27,3.39625
2002-09-30,3.555
2002-10-01,3.735
2002-10-02,3.61875
2002-10-03,3.49375
2002-10-04,3.49875
2002-10-07,3.31375
2002-10-08,3.24625
2002-10-09,3.135
2002-10-10,3.31375
2002-10-11,3.30375
2002-10-14,2.47375
2002-10-15,2.40625
2002-10-16,2.40625
2002-10-17,2.515
2002-10-18,2.46375
2002-10-21,2.425
2002-10-22,2.4025
2002-10-23,2.42
2002-10-24,2.35625
2002-10-25,2.30625
2002-10-28,2.33625
2002-10-29,2.4
2002-10-30,2.325
2002-10-31,2.315
2002-11-01,2.30125
2002-11-04,2.45
2002-11-05,2.4525
2002-11-06,2.58125
2002-11-07,2.575
2002-11-08,2.6375
2002-11-11,2.64375
2002-11-12,2.6475
2002-11-13,2.71375
2002-11-14,2.75125
2002-11-15,2.75625
2002-11-18,2.75625
2002-11-19,2.7475
2002-11-20,2.8425
2002-11-21,2.9575
2002-11-22,3.0525
2002-11-25,3.045
2002-11-26,3.03
2002-11-27,3.12375
2002-11-29,3.0875
2002-12-02,3.0975
2002-12-03,3.075
2002-12-04,2.97625
2002-12-05,2.9175
2002-12-06,2.92625
2002-12-09,2.8625
2002-12-10,2.85625
2002-12-11,2.8325
2002-12-12,2.8625
2002-12-13,2.8425
2002-12-16,2.93125
2002-12-17,2.9025
2002-12-18,2.9075
2002-12-19,2.94125
2002-12-20,2.965
2002-12-23,2.96
2002-12-24,2.9625
2002-12-26,2.9925
2002-12-27,2.9475
2002-12-30,3.0275
2002-12-31,3.085
2003-01-02,3.24375
2003-01-03,3.23625
2003-01-06,3.05875
2003-01-07,3.05875
2003-01-08,2.925
2003-01-09,2.9675
2003-01-10,2.94125
2003-01-13,2.935
2003-01-14,2.93125
2003-01-15,2.9
2003-01-16,2.8125
2003-01-17,2.82
2003-01-21,2.7475
2003-01-22,2.655
2003-01-23,2.625
2003-01-24,2.58125
2003-01-27,2.5475
2003-01-28,2.56625
2003-01-29,2.44
2003-01-30,2.48125
2003-01-31,2.5625
2003-02-03,2.525
2003-02-04,2.49
2003-02-05,2.5
2003-02-06,2.51875
2003-02-07,2.5075
2003-02-10,2.51625
2003-02-11,2.54375
2003-02-12,2.495
2003-02-13,2.485
2003-02-14,2.53625
2003-02-18,2.55
2003-02-19,2.485
2003-02-20,2.4375
2003-02-21,2.46625
2003-02-24,2.48125
2003-02-25,2.49875
2003-02-26,2.52875
2003-02-27,2.53
2003-02-28,2.54
2003-03-03,2.5725
2003-03-04,2.62375
2003-03-05,2.575
2003-03-06,2.58
2003-03-07,2.59
2003-03-10,2.57375
2003-03-11,2.57625
2003-03-12,2.52875
2003-03-13,2.5925
2003-03-14,2.62
2003-03-17,2.66125
2003-03-18,2.76375
2003-03-19,2.78375
2003-03-20,2.7825
2003-03-21,2.88625
2003-03-24,2.8125
2003-03-25,2.78875
2003-03-26,2.78125
2003-03-27,2.7825
2003-03-28,2.765
2003-03-31,2.77125
2003-04-01,2.805
2003-04-02,2.8325
2003-04-03,2.82375
2003-04-04,2.825
2003-04-07,2.83
2003-04-08,2.85
2003-04-09,2.80375
2003-04-10,2.81125
2003-04-11,2.865
2003-04-14,2.85375
2003-04-15,2.86375
2003-04-16,2.8225
2003-04-17,2.8375
2003-04-21,2.82625
2003-04-22,2.82625
2003-04-23,2.8825
2003-04-24,2.96
2003-04-25,3.13125
2003-04-28,3.17625
2003-04-29,3.16125
2003-04-30,3.32875
2003-05-01,3.2525
2003-05-02,3.36
2003-05-05,3.325
2003-05-06,3.3
2003-05-07,3.27125
2003-05-08,3.275
2003-05-09,3.31125
2003-05-12,3.29875
2003-05-13,3.30125
2003-05-14,3.30125
2003-05-15,3.31375
2003-05-16,3.2275
2003-05-19,3.2175
2003-05-20,3.2075
2003-05-21,3.21375
2003-05-22,3.21
2003-05-23,3.19375
2003-05-27,3.125
2003-05-28,3.11625
2003-05-29,3.19125
2003-05-30,3.18625
2003-06-02,3.19375
2003-06-03,3.205
2003-06-04,3.2125
2003-06-05,3.22875
2003-06-06,3.375
2003-06-09,3.45375
2003-06-10,3.49625
2003-06-11,3.4675
2003-06-12,3.67125
2003-06-13,3.77
2003-06-16,3.78875
2003-06-17,3.74
2003-06-18,3.76
2003-06-19,3.6575
2003-06-20,3.77375
2003-06-23,3.7475
2003-06-24,3.735
2003-06-25,3.8125
2003-06-26,3.93
2003-06-27,3.945
2003-06-30,3.92625
2003-07-01,3.7325
2003-07-02,3.80875
2003-07-03,3.77125
2003-07-07,3.8175
2003-07-08,4.125
2003-07-09,3.845
2003-07-10,3.75
2003-07-11,3.75
2003-07-14,3.755
2003-07-15,3.73625
2003-07-16,3.71125
2003-07-17,3.45
2003-07-18,3.4825
2003-07-21,3.51
2003-07-22,3.59
2003-07-23,4.09125
2003-07-24,4.11375
2003-07-25,4.06375
2003-07-28,4.025
2003-07-29,4.04375
2003-07-30,3.97625
2003-07-31,3.99375
2003-08-01,3.85875
2003-08-04,3.96375
2003-08-05,3.95375
2003-08-06,3.94375
2003-08-07,3.90625
2003-08-08,3.95
2003-08-11,3.99875
2003-08-12,4.0
2003-08-13,3.9575
2003-08-14,3.9125
2003-08-15,3.875
2003-08-18,4.0125
2003-08-19,4.0125
2003-08-20,3.99375
2003-08-21,4.01125
2003-08-22,3.93875
2003-08-25,3.93875
2003-08-26,3.9875
2003-08-27,4.03125
2003-08-28,3.99125
2003-08-29,3.9875
2003-09-02,4.19625
2003-09-03,4.2175
2003-09-04,4.23875
2003-09-05,4.19125
2003-09-08,4.19125
2003-09-09,4.1875
2003-09-10,4.0625
2003-09-11,4.06875
2003-09-12,4.06875
2003-09-15,3.99625
2003-09-16,4.0275
2003-09-17,4.04125
2003-09-18,4.05125
2003-09-19,4.1125
2003-09-22,4.13375
2003-09-23,4.15625
2003-09-24,4.10125
2003-09-25,4.0675
2003-09-26,4.0025
2003-09-29,4.08875
2003-09-30,4.0
2003-10-01,4.13125
2003-10-02,4.0425
2003-10-03,4.1325
2003-10-06,4.13125
2003-10-07,4.1225
2003-10-08,4.1075
2003-10-09,4.10375
2003-10-10,3.9125
2003-10-13,3.94375
2003-10-14,3.99875
2003-10-15,3.995
2003-10-16,3.975
2003-10-17,3.99875
2003-10-20,3.99875
2003-10-21,3.9325
2003-10-22,3.875
2003-10-23,3.8825
2003-10-24,3.95625
2003-10-27,4.005
2003-10-28,4.00375
2003-10-29,3.94375
2003-10-30,3.95375
2003-10-31,3.98875
2003-11-03,4.03375
2003-11-04,4.19625
2003-11-05,4.18
2003-11-06,4.21875
2003-11-07,4.04625
2003-11-10,4.21875
2003-11-11,4.0975
2003-11-12,4.1525
2003-11-13,4.1825
2003-11-14,4.175
2003-11-17,4.2125
2003-11-18,4.2075
2003-11-19,4.21875
2003-11-20,4.1575
2003-11-21,4.24
2003-11-24,4.3275
2003-11-25,4.3375
2003-11-26,4.3275
2003-11-28,4.30375
2003-12-01,4.50125
2003-12-02,4.58875
2003-12-03,4.5625
2003-12-04,4.64125
2003-12-05,4.6775
2003-12-08,4.78625
2003-12-09,4.7875
2003-12-10,4.75125
2003-12-11,4.81
2003-12-12,4.80625
2003-12-15,4.82
2003-12-16,4.82625
2003-12-17,4.72375
2003-12-18,5.02875
2003-12-19,5.0625
2003-12-22,5.16
2003-12-23,5.425
2003-12-24,5.28125
2003-12-26,5.31125
2003-12-29,5.47375
2003-12-30,5.38375
2003-12-31,5.3125
2004-01-02,5.25125
2004-01-05,5.66875
2004-01-06,5.58875
2004-01-07,5.63
2004-01-08,5.62375
2004-01-09,5.45375
2004-01-12,5.60375
2004-01-13,5.59
2004-01-14,5.6
2004-01-15,5.56
2004-01-16,5.6
2004-01-20,5.6275
2004-01-21,5.52875
2004-01-22,5.25375
2004-01-23,5.09375
2004-01-26,5.19
2004-01-27,5.20875
2004-01-28,4.99
2004-01-29,5.38125
2004-01-30,5.34
2004-02-02,5.1225
2004-02-03,5.02625
2004-02-04,5.005
2004-02-05,5.02375
2004-02-06,5.41875
2004-02-09,5.4475
2004-02-10,5.66
2004-02-11,5.605
2004-02-12,5.395
2004-02-13,5.39875
2004-02-17,5.61125
2004-02-18,5.575
2004-02-19,5.53125
2004-02-20,5.51625
2004-02-23,5.56875
2004-02-24,5.43125
2004-02-25,5.625
2004-02-26,5.5625
2004-02-27,5.56125
2004-03-01,5.9325
2004-03-02,5.8225
2004-03-03,5.8375
2004-03-04,5.8525
2004-03-05,5.81875
2004-03-08,5.675
2004-03-09,5.6
2004-03-10,5.51
2004-03-11,5.32125
2004-03-12,5.61625
2004-03-15,5.3975
2004-03-16,5.3775
2004-03-17,5.60375
2004-03-18,5.63125
2004-03-19,5.48625
2004-03-22,5.5475
2004-03-23,5.38125
2004-03-24,5.33125
2004-03-25,5.48375
2004-03-26,5.775
2004-03-29,5.75125
2004-03-30,5.81125
2004-03-31,5.71625
2004-04-01,5.70125
2004-04-02,5.8625
2004-04-05,5.92375
2004-04-06,5.95
2004-04-07,5.8075
2004-04-08,5.7375
2004-04-12,5.7075
2004-04-13,5.63125
2004-04-14,5.495
2004-04-15,5.43
2004-04-16,5.48625
2004-04-19,5.47375
2004-04-20,5.46375
2004-04-21,5.40375
2004-04-22,5.625
2004-04-23,5.595
2004-04-26,5.5975
2004-04-27,5.60625
2004-04-28,5.315
2004-04-29,5.2275
2004-04-30,5.22875
2004-05-03,5.445
2004-05-04,5.47625
2004-05-05,5.3575
2004-05-06,5.25125
2004-05-07,5.01125
2004-05-10,5.0025
2004-05-11,5.1775
2004-05-12,5.15375
2004-05-13,5.125
2004-05-14,5.0075
2004-05-17,5.02875
2004-05-18,5.11125
2004-05-19,5.12625
2004-05-20,5.0225
2004-05-21,5.06375
2004-05-24,5.0725
2004-05-25,5.24
2004-05-26,5.21875
2004-05-27,5.245
2004-05-28,5.2425
2004-06-01,5.25
2004-06-02,5.25
2004-06-03,5.135
2004-06-04,5.16375
2004-06-07,5.25375
2004-06-08,5.2375
2004-06-09,5.13
2004-06-10,5.1775
2004-06-14,5.07125
2004-06-15,5.05125
2004-06-16,4.9375
2004-06-17,4.9475
2004-06-18,5.00875
2004-06-21,5.02
2004-06-22,4.9825
2004-06-23,4.95875
2004-06-24,5.0075
2004-06-25,5.0725
2004-06-28,5.0
2004-06-29,5.0375
2004-06-30,5.03875
2004-07-01,4.9375
2004-07-02,5.01125
2004-07-06,5.225
2004-07-07,5.23875
2004-07-08,5.13
2004-07-09,5.385
2004-07-12,5.325
2004-07-13,5.3125
2004-07-14,5.5
2004-07-15,5.55375
2004-07-16,5.5
2004-07-19,5.485
2004-07-20,5.5375
2004-07-21,5.7125
2004-07-22,5.57
2004-07-23,5.7725
2004-07-26,5.515
2004-07-27,5.65375
2004-07-28,5.73125
2004-07-29,5.965
2004-07-30,6.01375
2004-08-02,6.16375
2004-08-03,5.8625
2004-08-04,5.85875
2004-08-05,5.895
2004-08-06,5.9475
2004-08-09,5.85
2004-08-10,5.925
2004-08-11,5.995
2004-08-12,5.80125
2004-08-13,5.74625
2004-08-16,6.0075
2004-08-17,6.0075
2004-08-18,6.06125
2004-08-19,5.8925
2004-08-20,5.9525
2004-08-23,5.8
2004-08-24,5.8
2004-08-25,5.77625
2004-08-26,5.86625
2004-08-27,5.89375
2004-08-30,5.6375
2004-08-31,5.59375
2004-09-01,5.6375
2004-09-02,5.7
2004-09-03,5.665
2004-09-07,5.8775
2004-09-08,5.8
2004-09-09,6.12375
2004-09-10,5.9375
2004-09-13,5.9075
2004-09-14,5.85
2004-09-15,5.7375
2004-09-16,5.70625
2004-09-17,5.72875
2004-09-20,5.70625
2004-09-21,5.7
2004-09-22,5.6825
2004-09-23,5.66625
2004-09-24,5.6625
2004-09-27,5.475
2004-09-28,5.61
2004-09-29,5.74375
2004-09-30,5.7875
2004-10-01,5.8125
2004-10-04,5.83125
2004-10-05,5.86875
2004-10-06,5.96125
2004-10-07,5.89125
2004-10-08,5.96
2004-10-11,6.0625
2004-10-12,5.94625
2004-10-13,5.84125
2004-10-14,5.79125
2004-10-15,5.7975
2004-10-18,5.72125
2004-10-19,5.7225
2004-10-20,5.78625
2004-10-21,5.82125
2004-10-22,5.70875
2004-10-25,5.93625
2004-10-26,5.95375
2004-10-27,6.085
2004-10-28,6.09375
2004-10-29,5.9325
2004-11-01,5.995
2004-11-02,6.07875
2004-11-03,6.22375
2004-11-04,6.34
2004-11-05,6.3425
2004-11-08,6.44375
2004-11-09,6.61
2004-11-10,6.54375
2004-11-11,6.57875
2004-11-12,6.44875
2004-11-15,6.36625
2004-11-16,6.295
2004-11-17,6.275
2004-11-18,6.16125
2004-11-19,6.16
2004-11-22,6.38
2004-11-23,6.4375
2004-11-24,6.42375
2004-11-26,6.4575
2004-11-29,6.6825
2004-11-30,6.7875
2004-12-01,6.8625
2004-12-02,6.77875
2004-12-03,6.83625
2004-12-06,6.8375
2004-12-07,6.865
2004-12-08,6.90625
2004-12-09,6.915
2004-12-10,7.14875
2004-12-13,7.2875
2004-12-14,7.2225
2004-12-15,7.3425
2004-12-16,7.38875
2004-12-17,7.3475
2004-12-20,7.44
2004-12-21,7.515
2004-12-22,7.47
2004-12-23,7.45625
2004-12-27,7.45625
2004-12-28,7.66875
2004-12-29,7.59375
2004-12-30,7.59375
2004-12-31,7.62
2005-01-03,7.64125
2005-01-04,7.6125
2005-01-05,7.305
2005-01-06,7.2975
2005-01-07,7.22
2005-01-10,7.3125
2005-01-11,7.19625
2005-01-12,7.34625
2005-01-13,7.23375
2005-01-14,7.395
2005-01-18,7.35625
2005-01-19,7.375
2005-01-20,7.41
2005-01-21,7.53625
2005-01-24,7.4525
2005-01-25,7.45125
2005-01-26,7.45125
2005-01-27,7.45125
2005-01-28,7.405
2005-01-31,7.46875
2005-02-01,7.52125
2005-02-02,7.635
2005-02-03,7.635
2005-02-04,7.71375
2005-02-07,7.725
2005-02-08,7.69875
2005-02-09,7.525
2005-02-10,7.67875
2005-02-11,7.8575
2005-02-14,8.1875
2005-02-15,8.1925
2005-02-16,8.375
2005-02-17,8.2775
2005-02-18,8.125
2005-02-22,8.035
2005-02-23,8.03125
2005-02-24,8.215
2005-02-25,8.29375
2005-02-28,8.31
2005-03-01,8.26625
2005-03-02,8.1875
2005-03-03,8.29125
2005-03-04,8.325
2005-03-07,8.48625
2005-03-08,8.45125
2005-03-09,8.46125
2005-03-10,8.295
2005-03-11,8.40875
2005-03-14,8.3225
2005-03-15,8.45375
2005-03-16,8.395
2005-03-17,8.5075
2005-03-18,8.1225
2005-03-21,8.125
2005-03-22,8.1075
2005-03-23,8.13
2005-03-24,8.1775
2005-03-28,8.20125
2005-03-29,7.8375
2005-03-30,8.025
2005-03-31,8.1225
2005-04-01,8.215
2005-04-04,8.26
2005-04-05,8.33875
2005-04-06,8.17625
2005-04-07,8.32375
2005-04-08,8.11375
2005-04-11,8.00375
2005-04-12,7.9575
2005-04-13,7.8375
2005-04-14,7.8375
2005-04-15,7.83625
2005-04-18,7.72875
2005-04-19,8.1575
2005-04-20,8.01375
2005-04-21,8.235
2005-04-22,8.17875
2005-04-25,8.27875
2005-04-26,8.01
2005-04-27,7.91
2005-04-28,7.75125
2005-04-29,7.6475
2005-05-02,7.72375
2005-05-03,7.82625
2005-05-04,8.0
2005-05-05,7.77125
2005-05-06,7.80375
2005-05-09,7.885
2005-05-10,7.1625
2005-05-11,7.19875
2005-05-12,6.93125
2005-05-13,6.775
2005-05-16,6.87875
2005-05-17,7.09875
2005-05-18,7.0875
2005-05-19,6.90125
2005-05-20,6.84375
2005-05-23,6.90625
2005-05-24,7.08625
2005-05-25,6.96875
2005-05-26,7.04375
2005-05-27,7.0125
2005-05-31,7.125
2005-06-01,7.135
2005-06-02,7.0875
2005-06-03,7.1475
2005-06-06,7.1825
2005-06-07,7.1625
2005-06-08,7.14875
2005-06-09,7.22
2005-06-10,7.25625
2005-06-13,7.28625
2005-06-14,7.38625
2005-06-15,7.2875
2005-06-16,7.39
2005-06-17,7.0825
2005-06-20,7.1525
2005-06-21,7.1275
2005-06-22,7.1525
2005-06-23,6.9875
2005-06-24,6.87
2005-06-27,6.8825
2005-06-28,7.1625
2005-06-29,7.08125
2005-06-30,7.03
2005-07-01,7.13625
2005-07-05,7.305
2005-07-06,7.095
2005-07-07,7.29875
2005-07-08,7.50875
2005-07-11,7.52125
2005-07-12,7.44875
2005-07-13,7.33875
2005-07-14,7.19875
2005-07-15,7.17125
2005-07-18,7.1
2005-07-19,7.17125
2005-07-20,7.43625
2005-07-21,6.985
2005-07-22,7.21875
2005-07-25,7.255
2005-07-26,7.21375
2005-07-27,7.2225
2005-07-28,7.31125
2005-07-29,7.17875
2005-08-01,7.35
2005-08-02,7.61875
2005-08-03,7.77125
2005-08-04,7.6425
2005-08-05,7.59125
2005-08-08,7.6975
2005-08-09,7.6875
2005-08-10,7.62375
2005-08-11,7.735
2005-08-12,7.6375
2005-08-15,7.72625
2005-08-16,7.685
2005-08-17,7.74
2005-08-18,7.75125
2005-08-19,7.87125
2005-08-22,7.89875
2005-08-23,7.7575
2005-08-24,7.66
2005-08-25,7.69375
2005-08-26,7.63375
2005-08-29,7.62125
2005-08-30,7.5975
2005-08-31,7.5275
2005-09-01,7.8175
2005-09-02,7.835
2005-09-06,8.23375
2005-09-07,8.2675
2005-09-08,8.4675
2005-09-09,8.47875
2005-09-12,8.60375
2005-09-13,8.65625
2005-09-14,8.5275
2005-09-15,8.63375
2005-09-16,8.255
2005-09-19,8.0925
2005-09-20,8.0225
2005-09-21,7.78
2005-09-22,8.0125
2005-09-23,7.9875
2005-09-26,8.265
2005-09-27,8.1375
2005-09-28,8.23
2005-09-29,8.475
2005-09-30,8.315
2005-10-03,8.615
2005-10-04,8.4475
2005-10-05,8.1575
2005-10-06,8.1075
2005-10-07,8.3375
2005-10-10,7.985
2005-10-11,8.2275
2005-10-12,8.14
2005-10-13,7.94
2005-10-14,8.0125
2005-10-17,8.0675
2005-10-18,8.0575
2005-10-19,8.19
2005-10-20,7.6175
2005-10-21,8.02
2005-10-24,8.24
2005-10-25,7.9125
2005-10-26,7.95
2005-10-27,7.875
2005-10-28,8.085
2005-10-31,8.0425
2005-11-01,8.2475
2005-11-02,8.385
2005-11-03,8.2175
2005-11-04,8.1225
2005-11-07,8.38
2005-11-08,8.44
2005-11-09,8.585
2005-11-10,8.61
2005-11-11,8.6375
2005-11-14,8.4475
2005-11-15,8.375
2005-11-16,8.375
2005-11-17,8.585
2005-11-18,8.55
2005-11-21,8.7475
2005-11-22,8.71
2005-11-23,8.7125
2005-11-25,8.6375
2005-11-28,8.775
2005-11-29,8.8075
2005-11-30,8.8225
2005-12-01,8.9575
2005-12-02,8.9875
2005-12-05,8.7425
2005-12-06,8.7275
2005-12-07,8.725
2005-12-08,8.7775
2005-12-09,8.74
2005-12-12,8.8925
2005-12-13,8.6
2005-12-14,8.6325
2005-12-15,8.5925
2005-12-16,8.7775
2005-12-19,8.6275
2005-12-20,8.8125
2005-12-21,9.0675
2005-12-22,9.075
2005-12-23,9.29
2005-12-27,9.1725
2005-12-28,9.165
2005-12-29,9.0275
2005-12-30,9.03
2006-01-03,9.2425
2006-01-04,9.2825
2006-01-05,9.3475
2006-01-06,9.5725
2006-01-09,9.645
2006-01-10,9.7125
2006-01-11,9.67
2006-01-12,9.505
2006-01-13,9.5625
2006-01-17,9.5075
2006-01-18,9.6325
2006-01-19,9.75
2006-01-20,9.7325
2006-01-23,9.575
2006-01-24,9.63
2006-01-25,9.695
2006-01-26,9.66
2006-01-27,9.6625
2006-01-30,9.4575
2006-01-31,9.465
2006-02-01,9.25
2006-02-02,9.245
2006-02-03,8.9925
2006-02-06,9.1
2006-02-07,8.8525
2006-02-08,8.95
2006-02-09,8.8
2006-02-10,8.94
2006-02-13,8.7925
2006-02-14,9.05
2006-02-15,9.445
2006-02-16,9.4425
2006-02-17,9.475
2006-02-21,9.33
2006-02-22,9.4
2006-02-23,10.0
2006-02-24,9.9425
2006-02-27,9.765
2006-02-28,9.85
2006-03-01,9.82
2006-03-02,10.05
2006-03-03,10.1725
2006-03-06,9.9525
2006-03-07,9.82
2006-03-08,9.8575
2006-03-09,9.94
2006-03-10,10.125
2006-03-13,10.125
2006-03-14,10.1725
2006-03-15,10.1625
2006-03-16,10.105
2006-03-17,10.2225
2006-03-20,9.9875
2006-03-21,9.8375
2006-03-22,9.84
2006-03-23,9.9825
2006-03-24,10.0625
2006-03-27,10.0
2006-03-28,9.99
2006-03-29,10.075
2006-03-30,10.1225
2006-03-31,10.0425
2006-04-03,9.975
2006-04-04,9.8
2006-04-05,9.7125
2006-04-06,9.7375
2006-04-07,9.5175
2006-04-10,9.57
2006-04-11,9.45
2006-04-12,9.605
2006-04-13,9.5
2006-04-17,9.3825
2006-04-18,9.5275
2006-04-19,9.7275
2006-04-20,9.8625
2006-04-21,9.825
2006-04-24,9.705
2006-04-25,9.7575
2006-04-26,9.78
2006-04-27,9.7025
2006-04-28,9.7075
2006-05-01,9.765
2006-05-02,9.8525
2006-05-03,9.9475
2006-05-04,10.015
2006-05-05,9.9975
2006-05-08,9.9
2006-05-09,9.875
2006-05-10,9.775
2006-05-11,9.6775
2006-05-12,9.4975
2006-05-15,9.4175
2006-05-16,9.4825
2006-05-17,9.4375
2006-05-18,9.355
2006-05-19,9.3125
2006-05-22,9.1525
2006-05-23,8.97
2006-05-24,9.0725
2006-05-25,9.26
2006-05-26,9.2825
2006-05-30,9.115
2006-05-31,9.3475
2006-06-01,9.6175
2006-06-02,9.765
2006-06-05,9.625
2006-06-06,9.555
2006-06-07,9.5375
2006-06-08,9.695
2006-06-09,9.6675
2006-06-12,9.4675
2006-06-13,9.3875
2006-06-14,9.27
2006-06-15,9.3725
2006-06-16,9.3675
2006-06-19,9.1875
2006-06-20,9.13
2006-06-21,9.325
