Date,BNTGF
2016-10-17,54.549999
2016-10-18,54.549999
2016-10-19,55.0
2016-10-20,55.0
2016-10-21,54.349998
2016-10-24,54.349998
2016-10-25,54.349998
2016-10-26,54.349998
2016-10-27,54.349998
2016-10-28,54.349998
2016-10-31,54.349998
2016-11-01,54.349998
2016-11-02,54.349998
2016-11-03,51.599998
2016-11-04,51.599998
2016-11-07,51.599998
2016-11-08,51.599998
2016-11-09,51.599998
2016-11-10,51.599998
2016-11-11,51.599998
2016-11-14,51.599998
2016-11-15,51.599998
2016-11-16,51.599998
2016-11-17,51.599998
2016-11-18,50.349998
2016-11-21,50.349998
2016-11-22,50.349998
2016-11-23,50.25
2016-11-25,50.639998999999996
2016-11-28,51.150002
2016-11-29,51.150002
2016-11-30,51.150002
2016-12-01,51.150002
2016-12-02,50.189999
2016-12-05,50.189999
2016-12-06,50.189999
2016-12-07,50.189999
2016-12-08,50.189999
2016-12-09,50.189999
2016-12-12,50.189999
2016-12-13,50.189999
2016-12-14,50.189999
2016-12-15,50.189999
2016-12-16,50.189999
2016-12-19,50.189999
2016-12-20,54.34
2016-12-21,54.049999
2016-12-22,54.25
2016-12-23,54.25
2016-12-27,54.549999
2016-12-28,54.549999
2016-12-29,54.5
2016-12-30,54.5
2017-01-03,55.5
2017-01-04,55.5
2017-01-05,55.23
2017-01-06,55.23
2017-01-09,55.23
2017-01-10,55.23
2017-01-11,56.77
2017-01-12,55.209998999999996
2017-01-13,56.5
2017-01-17,53.150002
2017-01-18,54.0
2017-01-19,54.43
2017-01-20,54.43
2017-01-23,54.43
2017-01-24,55.900002
2017-01-25,57.5
2017-01-26,57.5
2017-01-27,58.150002
2017-01-30,58.150002
2017-01-31,58.150002
2017-02-01,57.349998
2017-02-02,57.349998
2017-02-03,57.349998
2017-02-06,57.349998
2017-02-07,57.919998
2017-02-08,57.919998
2017-02-09,58.5
2017-02-10,59.200001
2017-02-13,59.200001
2017-02-14,57.169998
2017-02-15,57.169998
2017-02-16,57.450001
2017-02-17,57.310001
2017-02-21,57.310001
2017-02-22,57.310001
2017-02-23,57.310001
2017-02-24,57.310001
2017-02-27,57.310001
2017-02-28,57.310001
2017-03-01,57.310001
2017-03-02,57.310001
2017-03-03,56.799999
2017-03-06,56.799999
2017-03-07,55.220001
2017-03-08,55.220001
2017-03-09,54.48
2017-03-10,54.48
2017-03-13,54.48
2017-03-14,54.48
2017-03-15,54.48
2017-03-16,54.48
2017-03-17,54.48
2017-03-20,54.48
2017-03-21,57.299999
2017-03-22,57.299999
2017-03-23,57.299999
2017-03-24,57.299999
2017-03-27,55.599998
2017-03-28,56.490002000000004
2017-03-29,56.490002000000004
2017-03-30,56.490002000000004
2017-03-31,56.490002000000004
2017-04-03,55.5
2017-04-04,55.5
2017-04-05,56.799999
2017-04-06,56.27
2017-04-07,56.27
2017-04-10,56.27
2017-04-11,56.27
2017-04-12,56.27
2017-04-13,56.27
2017-04-17,56.27
2017-04-18,56.27
2017-04-19,56.27
2017-04-20,56.27
2017-04-21,56.27
2017-04-24,56.27
2017-04-25,56.27
2017-04-26,56.27
2017-04-27,56.27
2017-04-28,58.450001
2017-05-01,58.549999
2017-05-02,58.549999
2017-05-03,58.950001
2017-05-04,58.950001
2017-05-05,58.950001
2017-05-08,58.950001
2017-05-09,60.0
2017-05-10,57.849998
2017-05-11,57.849998
2017-05-12,57.849998
2017-05-15,57.849998
2017-05-16,57.849998
2017-05-17,57.849998
2017-05-18,55.529999
2017-05-19,57.400002
2017-05-22,57.400002
2017-05-23,57.400002
2017-05-24,57.400002
2017-05-25,57.400002
2017-05-26,57.400002
2017-05-30,57.400002
2017-05-31,58.68
2017-06-01,57.75
2017-06-02,58.950001
2017-06-05,59.0
2017-06-06,59.0
2017-06-07,58.119999
2017-06-08,58.119999
2017-06-09,58.119999
2017-06-12,56.450001
2017-06-13,56.450001
2017-06-14,56.950001
2017-06-15,55.950001
2017-06-16,55.950001
2017-06-19,55.950001
2017-06-20,55.950001
2017-06-21,56.849998
2017-06-22,56.849998
2017-06-23,56.849998
2017-06-26,56.849998
2017-06-27,56.849998
2017-06-28,56.849998
2017-06-29,56.849998
2017-06-30,57.549999
2017-07-03,57.549999
2017-07-05,57.549999
2017-07-06,56.349998
2017-07-07,55.549999
2017-07-10,55.549999
2017-07-11,55.549999
2017-07-12,56.990002000000004
2017-07-13,56.049999
2017-07-14,56.049999
2017-07-17,56.049999
2017-07-18,56.049999
2017-07-19,56.049999
2017-07-20,56.049999
2017-07-21,56.049999
2017-07-24,56.049999
2017-07-25,56.049999
2017-07-26,56.049999
2017-07-27,56.049999
2017-07-28,56.049999
2017-07-31,56.810001
2017-08-01,56.810001
2017-08-02,56.810001
2017-08-03,56.810001
2017-08-04,56.810001
2017-08-07,56.810001
2017-08-08,56.810001
2017-08-09,56.810001
2017-08-10,56.810001
2017-08-11,56.810001
2017-08-14,53.25
2017-08-15,53.049999
2017-08-16,53.049999
2017-08-17,53.049999
2017-08-18,52.849998
2017-08-21,53.139998999999996
2017-08-22,54.349998
2017-08-23,54.349998
2017-08-24,54.349998
2017-08-25,54.349998
2017-08-28,54.349998
2017-08-29,54.349998
2017-08-30,54.349998
2017-08-31,54.349998
2017-09-01,54.349998
2017-09-05,54.349998
2017-09-06,54.349998
2017-09-07,54.349998
2017-09-08,54.349998
2017-09-11,53.049999
2017-09-12,53.049999
2017-09-13,53.049999
2017-09-14,53.049999
2017-09-15,53.049999
2017-09-18,53.049999
2017-09-19,53.049999
2017-09-20,53.049999
2017-09-21,53.049999
2017-09-22,53.049999
2017-09-25,53.049999
2017-09-26,53.049999
2017-09-27,53.049999
2017-09-28,53.049999
2017-09-29,53.049999
2017-10-02,53.049999
2017-10-03,53.049999
2017-10-04,53.049999
2017-10-05,53.049999
2017-10-06,55.040001000000004
2017-10-09,55.040001000000004
2017-10-10,55.040001000000004
2017-10-11,55.040001000000004
2017-10-12,55.040001000000004
2017-10-13,55.040001000000004
2017-10-16,55.040001000000004
2017-10-17,55.040001000000004
2017-10-18,55.040001000000004
2017-10-19,55.040001000000004
2017-10-20,55.040001000000004
2017-10-23,55.040001000000004
2017-10-24,55.799999
2017-10-25,55.799999
2017-10-26,55.799999
2017-10-27,55.799999
2017-10-30,55.799999
2017-10-31,55.799999
2017-11-01,55.799999
2017-11-02,55.799999
2017-11-03,55.799999
2017-11-06,55.799999
2017-11-07,55.799999
2017-11-08,55.799999
2017-11-09,55.799999
2017-11-10,55.799999
2017-11-13,55.799999
2017-11-14,55.799999
2017-11-15,55.799999
2017-11-16,55.799999
2017-11-17,55.799999
2017-11-20,55.799999
2017-11-21,55.799999
2017-11-22,55.799999
2017-11-24,55.799999
2017-11-27,55.799999
2017-11-28,61.049999
2017-11-29,61.450001
2017-11-30,61.450001
2017-12-01,60.599998
2017-12-04,60.599998
2017-12-05,63.450001
2017-12-06,63.450001
2017-12-07,62.75
2017-12-08,62.75
2017-12-11,62.75
2017-12-12,62.75
2017-12-13,61.849998
2017-12-14,61.849998
2017-12-15,61.25
2017-12-18,64.400002
2017-12-19,63.549999
2017-12-20,63.549999
2017-12-21,63.549999
2017-12-22,63.549999
2017-12-26,63.549999
2017-12-27,63.549999
2017-12-28,63.549999
2017-12-29,62.23
2018-01-02,62.23
2018-01-03,62.23
2018-01-04,62.23
2018-01-05,63.16
2018-01-08,63.16
2018-01-09,64.900002
2018-01-10,64.900002
2018-01-11,64.900002
2018-01-12,64.900002
2018-01-16,64.900002
2018-01-17,65.18
2018-01-18,65.18
2018-01-19,65.290001
2018-01-22,65.290001
2018-01-23,65.290001
2018-01-24,66.040001
2018-01-25,66.040001
2018-01-26,66.040001
2018-01-29,66.040001
2018-01-30,66.040001
2018-01-31,66.040001
2018-02-01,66.040001
2018-02-02,66.040001
2018-02-05,61.450001
2018-02-06,61.450001
2018-02-07,61.450001
2018-02-08,61.450001
2018-02-09,61.450001
2018-02-12,61.450001
2018-02-13,61.450001
2018-02-14,61.450001
2018-02-15,61.450001
2018-02-16,66.43
2018-02-20,66.43
2018-02-21,66.43
2018-02-22,66.43
2018-02-23,66.43
2018-02-26,62.560001
2018-02-27,62.560001
2018-02-28,62.560001
2018-03-01,62.560001
2018-03-02,62.080002
2018-03-05,60.68
2018-03-06,62.310001
2018-03-07,62.310001
2018-03-08,62.310001
2018-03-09,62.310001
2018-03-12,62.310001
2018-03-13,62.310001
2018-03-14,62.310001
2018-03-15,62.310001
2018-03-16,62.310001
2018-03-19,58.860001000000004
2018-03-20,58.860001000000004
2018-03-21,58.860001000000004
2018-03-22,58.860001000000004
2018-03-23,58.860001000000004
2018-03-26,58.860001000000004
2018-03-27,58.860001000000004
2018-03-28,58.580002
2018-03-29,58.580002
2018-04-02,58.580002
2018-04-03,58.580002
2018-04-04,58.580002
2018-04-05,58.580002
2018-04-06,57.580002
2018-04-09,57.580002
2018-04-10,58.549999
2018-04-11,58.549999
2018-04-12,57.790001000000004
2018-04-13,57.790001000000004
2018-04-16,57.790001000000004
2018-04-17,58.549999
2018-04-18,59.02
2018-04-19,58.32
2018-04-20,58.32
2018-04-23,58.32
2018-04-24,58.32
2018-04-25,58.32
2018-04-26,58.32
2018-04-27,58.32
2018-04-30,58.32
2018-05-01,54.900002
2018-05-02,54.900002
2018-05-03,54.900002
2018-05-04,54.900002
2018-05-07,54.900002
2018-05-08,54.900002
2018-05-09,54.900002
2018-05-10,54.900002
2018-05-11,54.900002
2018-05-14,54.900002
2018-05-15,60.380001
2018-05-16,60.380001
2018-05-17,60.380001
2018-05-18,61.400002
2018-05-21,60.43
2018-05-22,60.43
2018-05-23,60.0
2018-05-24,60.0
2018-05-25,60.0
2018-05-29,60.0
2018-05-30,60.0
2018-05-31,60.0
2018-06-01,60.0
2018-06-04,57.389998999999996
2018-06-05,59.41
2018-06-06,59.41
2018-06-07,57.889998999999996
2018-06-08,57.619999
2018-06-11,57.380001
2018-06-12,57.380001
2018-06-13,57.93
2018-06-14,57.09
2018-06-15,57.02
2018-06-18,56.360001000000004
2018-06-19,56.34
2018-06-20,56.34
2018-06-21,54.630001
2018-06-22,54.630001
2018-06-25,54.689999
2018-06-26,54.689999
2018-06-27,53.860001000000004
2018-06-28,53.34
2018-06-29,54.52
2018-07-02,54.52
2018-07-03,55.299999
2018-07-05,54.98
2018-07-06,55.529999
2018-07-09,56.040001000000004
2018-07-10,56.150002
2018-07-11,56.150002
2018-07-12,57.779999
2018-07-13,57.779999
2018-07-16,57.779999
2018-07-17,57.779999
2018-07-18,60.200001
2018-07-19,58.130001
2018-07-20,58.130001
2018-07-23,58.130001
2018-07-24,58.130001
2018-07-25,58.080002
2018-07-26,58.080002
2018-07-27,59.259997999999996
2018-07-30,57.970001
2018-07-31,58.41
2018-08-01,60.200001
2018-08-02,58.830002
2018-08-03,58.830002
2018-08-06,58.830002
2018-08-07,59.740002000000004
2018-08-08,60.099998
2018-08-09,60.099998
2018-08-10,60.099998
2018-08-13,60.099998
2018-08-14,60.099998
2018-08-15,56.549999
2018-08-16,56.549999
2018-08-17,57.220001
2018-08-20,57.220001
2018-08-21,57.220001
2018-08-22,59.27
2018-08-23,59.27
2018-08-24,59.27
2018-08-27,59.799999
2018-08-28,59.82
2018-08-29,59.82
2018-08-30,59.82
2018-08-31,59.82
2018-09-04,59.82
2018-09-05,59.82
2018-09-06,59.82
2018-09-07,59.82
2018-09-10,59.82
2018-09-11,60.52
2018-09-12,59.880001
2018-09-13,59.880001
2018-09-14,59.880001
2018-09-17,59.880001
2018-09-18,59.880001
2018-09-19,61.529999
2018-09-20,61.529999
2018-09-21,65.480003
2018-09-24,65.480003
2018-09-25,61.939999
2018-09-26,62.029999
2018-09-27,63.799999
2018-09-28,63.799999
2018-10-01,63.799999
2018-10-02,63.799999
2018-10-03,59.209998999999996
2018-10-04,59.220001
2018-10-05,59.220001
2018-10-08,57.580002
2018-10-09,57.580002
2018-10-10,56.23
2018-10-11,56.23
2018-10-12,56.23
2018-10-15,53.77
2018-10-16,54.27
2018-10-17,53.259997999999996
2018-10-18,53.52
2018-10-19,52.669998
2018-10-22,52.669998
2018-10-23,52.669998
2018-10-24,52.669998
2018-10-25,50.189999
2018-10-26,51.029999
2018-10-29,51.450001
2018-10-30,51.450001
2018-10-31,51.450001
2018-11-01,51.450001
2018-11-02,51.360001000000004
2018-11-05,51.360001000000004
2018-11-06,49.900002
2018-11-07,51.34
2018-11-08,47.139998999999996
2018-11-09,47.259997999999996
2018-11-12,46.93
2018-11-13,46.93
2018-11-14,46.93
2018-11-15,47.169998
2018-11-16,47.169998
2018-11-19,47.259997999999996
2018-11-20,47.259997999999996
2018-11-21,47.259997999999996
2018-11-23,47.02
2018-11-26,47.02
2018-11-27,47.02
2018-11-28,45.200001
2018-11-29,45.200001
2018-11-30,45.099998
2018-12-03,45.099998
2018-12-04,45.099998
2018-12-06,45.099998
2018-12-07,45.099998
2018-12-10,45.099998
2018-12-11,42.459998999999996
2018-12-12,40.5
2018-12-13,40.5
2018-12-14,40.5
2018-12-17,41.450001
2018-12-18,41.450001
2018-12-19,41.790001000000004
2018-12-20,41.200001
2018-12-21,41.52
2018-12-24,41.52
2018-12-26,41.310001
2018-12-27,41.310001
2018-12-28,41.849998
2018-12-31,41.360001000000004
2019-01-02,41.360001000000004
2019-01-03,41.93
2019-01-04,42.830002
2019-01-07,42.830002
2019-01-08,42.830002
2019-01-09,42.830002
2019-01-10,45.040001000000004
2019-01-11,44.849998
2019-01-14,44.849998
2019-01-15,44.82
2019-01-16,44.82
2019-01-17,44.07
2019-01-18,45.66
2019-01-22,45.830002
2019-01-23,48.669998
2019-01-24,48.669998
2019-01-25,48.669998
2019-01-28,48.669998
2019-01-29,46.189999
2019-01-30,48.099998
2019-01-31,48.099998
2019-02-01,48.099998
2019-02-04,47.27
2019-02-05,47.27
2019-02-06,47.27
2019-02-07,47.27
2019-02-08,47.27
2019-02-11,47.27
2019-02-12,47.27
2019-02-13,47.27
2019-02-14,47.27
2019-02-15,47.27
2019-02-19,47.27
2019-02-20,48.200001
2019-02-21,48.200001
2019-02-22,48.200001
2019-02-25,49.009997999999996
2019-02-26,49.009997999999996
2019-02-27,49.009997999999996
2019-02-28,49.009997999999996
2019-03-01,48.759997999999996
2019-03-04,48.759997999999996
2019-03-05,48.759997999999996
2019-03-06,48.759997999999996
2019-03-07,48.759997999999996
2019-03-08,48.759997999999996
2019-03-11,48.759997999999996
2019-03-12,48.759997999999996
2019-03-13,48.759997999999996
2019-03-14,48.759997999999996
2019-03-15,48.759997999999996
2019-03-18,51.880001
2019-03-19,51.880001
2019-03-20,51.880001
2019-03-21,51.880001
2019-03-22,51.880001
2019-03-25,51.880001
2019-03-26,51.880001
2019-03-27,51.880001
2019-03-28,51.880001
2019-03-29,51.880001
2019-04-01,51.880001
2019-04-02,53.689999
2019-04-03,53.689999
2019-04-04,52.060001
2019-04-05,52.130001
2019-04-08,52.27
2019-04-09,52.27
2019-04-10,52.27
2019-04-11,51.990002000000004
2019-04-12,51.990002000000004
2019-04-15,51.990002000000004
2019-04-16,51.990002000000004
2019-04-17,51.990002000000004
2019-04-18,51.990002000000004
2019-04-22,51.990002000000004
2019-04-23,51.990002000000004
2019-04-24,51.990002000000004
2019-04-25,51.990002000000004
2019-04-26,51.439999
2019-04-29,51.439999
2019-04-30,52.720001
2019-05-01,52.720001
2019-05-02,52.720001
2019-05-03,52.720001
2019-05-06,52.5
2019-05-07,52.5
2019-05-08,52.5
2019-05-09,52.5
2019-05-10,52.5
2019-05-13,47.990002000000004
2019-05-14,47.990002000000004
2019-05-15,47.990002000000004
2019-05-16,49.330002
2019-05-17,49.330002
2019-05-20,49.330002
2019-05-21,49.330002
2019-05-22,50.470001
2019-05-23,50.400002
2019-05-24,50.400002
2019-05-28,47.029999
2019-05-29,45.849998
2019-05-30,45.849998
2019-05-31,45.849998
2019-06-03,45.849998
2019-06-04,45.849998
2019-06-05,45.849998
2019-06-06,45.849998
2019-06-07,45.849998
2019-06-10,45.849998
2019-06-11,45.849998
2019-06-12,48.040001000000004
2019-06-13,48.040001000000004
2019-06-14,48.040001000000004
2019-06-17,48.040001000000004
2019-06-18,48.040001000000004
2019-06-19,48.040001000000004
2019-06-20,48.040001000000004
2019-06-21,48.040001000000004
2019-06-24,48.040001000000004
2019-06-25,48.040001000000004
2019-06-26,48.040001000000004
2019-06-27,48.040001000000004
2019-06-28,48.040001000000004
2019-07-01,50.720001
2019-07-02,48.34
2019-07-03,48.34
2019-07-05,48.34
2019-07-08,48.34
2019-07-09,48.34
2019-07-10,48.34
2019-07-11,48.34
2019-07-12,47.060001
2019-07-15,47.060001
2019-07-16,47.189999
2019-07-17,47.189999
2019-07-18,47.189999
2019-07-19,47.189999
2019-07-22,47.189999
2019-07-23,47.189999
2019-07-24,47.189999
2019-07-25,47.189999
2019-07-26,47.189999
2019-07-29,47.189999
2019-07-30,47.189999
2019-07-31,47.189999
2019-08-01,47.189999
2019-08-02,49.419998
2019-08-05,49.419998
2019-08-06,46.490002000000004
2019-08-07,46.490002000000004
2019-08-08,46.490002000000004
2019-08-09,46.490002000000004
2019-08-12,46.490002000000004
2019-08-13,46.490002000000004
2019-08-14,46.490002000000004
2019-08-15,44.549999
2019-08-16,44.549999
2019-08-19,46.07
2019-08-20,46.07
2019-08-21,46.07
2019-08-22,46.07
2019-08-23,46.07
2019-08-26,45.73
2019-08-27,45.73
2019-08-28,45.700001
2019-08-29,45.700001
2019-08-30,45.700001
2019-09-03,45.700001
2019-09-04,45.700001
2019-09-05,48.389998999999996
2019-09-06,48.389998999999996
2019-09-09,48.389998999999996
2019-09-10,48.389998999999996
2019-09-11,48.389998999999996
2019-09-12,48.389998999999996
2019-09-13,48.389998999999996
2019-09-16,48.389998999999996
2019-09-17,48.389998999999996
2019-09-18,48.389998999999996
2019-09-19,49.91
2019-09-20,49.91
2019-09-23,49.91
2019-09-24,49.91
2019-09-25,49.91
2019-09-26,49.400002
2019-09-27,49.400002
2019-09-30,49.400002
2019-10-01,49.400002
2019-10-02,49.400002
2019-10-03,49.400002
2019-10-04,49.400002
2019-10-07,49.400002
2019-10-08,49.400002
2019-10-09,49.400002
2019-10-10,49.400002
2019-10-11,49.400002
2019-10-14,47.549999
2019-10-15,47.549999
2019-10-16,47.549999
2019-10-17,47.549999
2019-10-18,47.549999
2019-10-21,49.57
2019-10-22,49.5
2019-10-23,49.990002000000004
2019-10-24,49.990002000000004
2019-10-25,49.990002000000004
2019-10-28,49.990002000000004
2019-10-29,49.990002000000004
2019-10-30,49.990002000000004
2019-10-31,49.990002000000004
2019-11-01,49.990002000000004
2019-11-04,49.990002000000004
2019-11-05,49.990002000000004
2019-11-06,49.990002000000004
2019-11-07,51.93
2019-11-08,51.93
2019-11-11,51.93
2019-11-12,51.93
2019-11-13,51.93
2019-11-14,51.93
2019-11-15,51.93
2019-11-18,51.93
2019-11-19,51.93
2019-11-20,51.93
2019-11-21,51.93
2019-11-22,51.93
2019-11-25,51.93
2019-11-26,54.130001
2019-11-27,53.200001
2019-11-29,53.200001
2019-12-02,53.200001
2019-12-03,53.200001
2019-12-04,53.200001
2019-12-05,53.200001
2019-12-06,53.200001
2019-12-09,53.200001
2019-12-10,52.73
2019-12-11,52.669998
2019-12-12,52.669998
2019-12-13,55.130001
2019-12-16,55.130001
2019-12-17,55.130001
2019-12-18,55.130001
2019-12-19,55.130001
2019-12-20,55.130001
2019-12-23,55.130001
2019-12-24,55.130001
2019-12-26,55.130001
2019-12-27,55.130001
2019-12-30,55.130001
2019-12-31,55.130001
2020-01-02,55.130001
2020-01-03,55.130001
2020-01-06,55.130001
2020-01-07,55.130001
2020-01-08,55.130001
2020-01-09,55.130001
2020-01-10,55.130001
2020-01-13,55.130001
2020-01-14,55.130001
2020-01-15,55.130001
2020-01-16,55.130001
2020-01-17,55.130001
2020-01-21,55.130001
2020-01-22,55.130001
2020-01-23,51.419998
2020-01-24,51.419998
2020-01-27,51.419998
2020-01-28,51.419998
2020-01-29,51.419998
2020-01-30,50.790001000000004
2020-01-31,50.790001000000004
2020-02-03,50.790001000000004
2020-02-04,50.790001000000004
2020-02-05,50.790001000000004
2020-02-06,50.790001000000004
2020-02-07,50.790001000000004
2020-02-10,50.790001000000004
2020-02-11,55.18
2020-02-12,55.18
2020-02-13,55.18
2020-02-14,55.18
2020-02-18,53.049999
2020-02-19,53.049999
2020-02-20,53.049999
2020-02-21,53.049999
2020-02-24,53.049999
2020-02-25,53.049999
2020-02-26,53.049999
2020-02-27,47.25
2020-02-28,47.25
2020-03-02,45.93
2020-03-03,45.93
2020-03-04,45.93
2020-03-05,48.18
2020-03-06,48.18
2020-03-09,46.459998999999996
2020-03-10,44.990002000000004
2020-03-11,44.990002000000004
2020-03-12,36.080002
2020-03-13,36.080002
2020-03-16,36.080002
2020-03-17,34.009997999999996
2020-03-18,34.009997999999996
2020-03-19,34.009997999999996
2020-03-20,34.009997999999996
2020-03-23,31.959999
2020-03-24,34.889998999999996
2020-03-25,34.889998999999996
2020-03-26,36.77
2020-03-27,34.790001000000004
2020-03-30,33.48
2020-03-31,33.48
2020-04-01,33.48
2020-04-02,33.48
2020-04-03,36.669998
2020-04-06,36.669998
2020-04-07,36.669998
2020-04-08,36.669998
2020-04-09,36.669998
2020-04-13,36.669998
2020-04-14,36.669998
2020-04-15,36.669998
2020-04-16,36.669998
2020-04-17,42.43
2020-04-20,42.43
2020-04-21,42.43
2020-04-22,42.43
2020-04-23,42.43
2020-04-24,43.77
2020-04-27,43.77
2020-04-28,43.77
2020-04-29,43.77
2020-04-30,43.77
2020-05-01,43.77
2020-05-04,43.77
2020-05-05,43.77
2020-05-06,43.77
2020-05-07,43.77
2020-05-08,43.77
