Date,GD
2000-06-19,26.875
2000-06-20,27.0
2000-06-21,26.5625
2000-06-22,26.28125
2000-06-23,27.09375
2000-06-26,27.0625
2000-06-27,27.21875
2000-06-28,26.742188
2000-06-29,26.40625
2000-06-30,26.125
2000-07-03,26.21875
2000-07-05,26.25
2000-07-06,26.09375
2000-07-07,26.28125
2000-07-10,26.3125
2000-07-11,26.625
2000-07-12,26.90625
2000-07-13,26.71875
2000-07-14,26.8125
2000-07-17,27.1875
2000-07-18,26.53125
2000-07-19,27.0625
2000-07-20,28.9375
2000-07-21,28.96875
2000-07-24,29.625
2000-07-25,29.34375
2000-07-26,28.40625
2000-07-27,28.59375
2000-07-28,28.375
2000-07-31,28.21875
2000-08-01,29.28125
2000-08-02,29.34375
2000-08-03,29.78125
2000-08-04,30.5625
2000-08-07,30.90625
2000-08-08,31.1875
2000-08-09,31.46875
2000-08-10,31.21875
2000-08-11,30.78125
2000-08-14,30.65625
2000-08-15,30.625
2000-08-16,30.5625
2000-08-17,30.5625
2000-08-18,30.34375
2000-08-21,31.03125
2000-08-22,31.96875
2000-08-23,32.0625
2000-08-24,31.71875
2000-08-25,32.0625
2000-08-28,31.75
2000-08-29,31.78125
2000-08-30,31.90625
2000-08-31,31.46875
2000-09-01,31.4375
2000-09-05,30.8125
2000-09-06,31.3125
2000-09-07,31.8125
2000-09-08,31.625
2000-09-11,32.28125
2000-09-12,32.1875
2000-09-13,32.0
2000-09-14,31.65625
2000-09-15,31.03125
2000-09-18,31.40625
2000-09-19,31.25
2000-09-20,31.21875
2000-09-21,31.46875
2000-09-22,31.90625
2000-09-25,31.625
2000-09-26,31.0625
2000-09-27,31.0625
2000-09-28,32.0
2000-09-29,31.40625
2000-10-02,31.375
2000-10-03,31.28125
2000-10-04,31.0
2000-10-05,30.0625
2000-10-06,30.21875
2000-10-09,29.875
2000-10-10,31.78125
2000-10-11,32.28125
2000-10-12,32.75
2000-10-13,33.21875
2000-10-16,33.1875
2000-10-17,32.875
2000-10-18,33.0625
2000-10-19,33.25
2000-10-20,33.34375
2000-10-23,34.0625
2000-10-24,34.46875
2000-10-25,34.09375
2000-10-26,33.65625
2000-10-27,33.96875
2000-10-30,35.0625
2000-10-31,35.78125
2000-11-01,35.1875
2000-11-02,34.71875
2000-11-03,34.34375
2000-11-06,34.90625
2000-11-07,34.5625
2000-11-08,34.59375
2000-11-09,35.0
2000-11-10,34.875
2000-11-13,36.125
2000-11-14,36.0
2000-11-15,36.59375
2000-11-16,36.53125
2000-11-17,36.5625
2000-11-20,36.5
2000-11-21,37.375
2000-11-22,36.0
2000-11-24,36.6875
2000-11-27,35.09375
2000-11-28,34.96875
2000-11-29,37.46875
2000-11-30,38.125
2000-12-01,36.78125
2000-12-04,35.5
2000-12-05,36.0
2000-12-06,34.59375
2000-12-07,34.90625
2000-12-08,35.96875
2000-12-11,36.8125
2000-12-12,36.78125
2000-12-13,37.25
2000-12-14,37.0
2000-12-15,37.09375
2000-12-18,38.09375
2000-12-19,37.875
2000-12-20,36.53125
2000-12-21,37.25
2000-12-22,37.25
2000-12-26,37.46875
2000-12-27,37.59375
2000-12-28,38.40625
2000-12-29,39.0
2001-01-02,37.53125
2001-01-03,36.46875
2001-01-04,34.65625
2001-01-05,34.59375
2001-01-08,34.78125
2001-01-09,34.90625
2001-01-10,35.0
2001-01-11,34.21875
2001-01-12,33.78125
2001-01-16,34.3125
2001-01-17,33.375
2001-01-18,33.9375
2001-01-19,34.1875
2001-01-22,34.96875
2001-01-23,34.6875
2001-01-24,34.9375
2001-01-25,36.1875
2001-01-26,35.875
2001-01-29,35.400002
2001-01-30,35.34
2001-01-31,35.490002000000004
2001-02-01,34.965
2001-02-02,34.939999
2001-02-05,34.049999
2001-02-06,33.650002
2001-02-07,32.93
2001-02-08,33.740002000000004
2001-02-09,33.375
2001-02-12,33.205002
2001-02-13,34.125
2001-02-14,34.575001
2001-02-15,34.455002
2001-02-16,35.294998
2001-02-20,34.994999
2001-02-21,34.904999
2001-02-22,34.465
2001-02-23,34.685001
2001-02-26,35.34
2001-02-27,34.860001000000004
2001-02-28,34.09
2001-03-01,33.549999
2001-03-02,33.299999
2001-03-05,34.549999
2001-03-06,34.865002000000004
2001-03-07,36.035
2001-03-08,36.07
2001-03-09,35.974998
2001-03-12,34.560001
2001-03-13,34.895
2001-03-14,34.700001
2001-03-15,34.305
2001-03-16,33.950001
2001-03-19,34.169998
2001-03-20,33.625
2001-03-21,32.75
2001-03-22,32.18
2001-03-23,32.400002
2001-03-26,32.0
2001-03-27,31.27
2001-03-28,30.5
2001-03-29,30.975
2001-03-30,31.370001000000002
2001-04-02,32.264998999999996
2001-04-03,31.825001
2001-04-04,31.865
2001-04-05,32.349998
2001-04-06,32.424999
2001-04-09,32.855
2001-04-10,34.009997999999996
2001-04-11,33.834998999999996
2001-04-12,34.674999
2001-04-16,34.244999
2001-04-17,33.900002
2001-04-18,35.244999
2001-04-19,36.75
2001-04-20,35.950001
2001-04-23,35.950001
2001-04-24,37.055
2001-04-25,36.365002000000004
2001-04-26,37.75
2001-04-27,38.25
2001-04-30,38.540001000000004
2001-05-01,38.849998
2001-05-02,39.470001
2001-05-03,39.330002
2001-05-04,39.259997999999996
2001-05-07,39.0
2001-05-08,39.150002
2001-05-09,39.075001
2001-05-10,38.950001
2001-05-11,39.125
2001-05-14,39.334998999999996
2001-05-15,39.735001000000004
2001-05-16,40.009997999999996
2001-05-17,40.939999
2001-05-18,40.985001000000004
2001-05-21,41.445
2001-05-22,41.825001
2001-05-23,40.005001
2001-05-24,38.59
2001-05-25,38.740002000000004
2001-05-29,38.25
2001-05-30,39.584998999999996
2001-05-31,38.759997999999996
2001-06-01,39.279999
2001-06-04,39.23
2001-06-05,40.060001
2001-06-06,39.049999
2001-06-07,38.895
2001-06-08,38.615002000000004
2001-06-11,38.215
2001-06-12,38.400002
2001-06-13,37.939999
2001-06-14,37.060001
2001-06-15,37.174999
2001-06-18,37.365002000000004
2001-06-19,37.740002000000004
2001-06-20,38.080002
2001-06-21,37.830002
2001-06-22,36.82
2001-06-25,36.584998999999996
2001-06-26,37.244999
2001-06-27,37.400002
2001-06-28,37.5
2001-06-29,38.904999
2001-07-02,38.189999
2001-07-03,38.150002
2001-07-05,38.349998
2001-07-06,37.365002000000004
2001-07-09,37.724998
2001-07-10,37.330002
2001-07-11,37.450001
2001-07-12,39.25
2001-07-13,39.369999
2001-07-16,40.23
2001-07-17,39.610001000000004
2001-07-18,40.5
2001-07-19,41.98
2001-07-20,41.474998
2001-07-23,40.805
2001-07-24,39.945
2001-07-25,40.07
2001-07-26,40.349998
2001-07-27,40.605
2001-07-30,40.650002
2001-07-31,40.445
2001-08-01,41.674999
2001-08-02,41.705002
2001-08-03,41.334998999999996
2001-08-06,40.904999
2001-08-07,41.744999
2001-08-08,41.005001
2001-08-09,41.924999
2001-08-10,42.540001000000004
2001-08-13,42.165001000000004
2001-08-14,41.369999
2001-08-15,40.924999
2001-08-16,41.619999
2001-08-17,40.855
2001-08-20,41.23
2001-08-21,41.150002
2001-08-22,40.189999
2001-08-23,40.529999
2001-08-24,41.5
2001-08-27,41.299999
2001-08-28,40.73
2001-08-29,40.165001000000004
2001-08-30,39.75
2001-08-31,39.48
2001-09-04,38.93
2001-09-05,38.799999
2001-09-06,38.865002000000004
2001-09-07,38.215
2001-09-10,37.985001000000004
2001-09-17,41.450001
2001-09-18,41.224998
2001-09-19,41.395
2001-09-20,39.68
2001-09-21,42.009997999999996
2001-09-24,43.099998
2001-09-25,42.91
2001-09-26,42.695
2001-09-27,44.799999
2001-09-28,44.16
2001-10-01,43.435001
2001-10-02,43.474998
2001-10-03,44.915001000000004
2001-10-04,45.740002000000004
2001-10-05,46.299999
2001-10-08,47.494999
2001-10-09,45.365002000000004
2001-10-10,45.0
2001-10-11,44.0
2001-10-12,43.950001
2001-10-15,44.974998
2001-10-16,45.549999
2001-10-17,41.875
2001-10-18,40.18
2001-10-19,41.43
2001-10-22,42.400002
2001-10-23,40.880001
2001-10-24,41.494999
2001-10-25,42.544998
2001-10-26,43.0
2001-10-29,41.049999
2001-10-30,40.75
2001-10-31,40.799999
2001-11-01,42.0
2001-11-02,42.740002000000004
2001-11-05,42.25
2001-11-06,42.189999
2001-11-07,41.0
2001-11-08,40.474998
2001-11-09,41.365002000000004
2001-11-12,41.16
2001-11-13,39.625
2001-11-14,39.75
2001-11-15,38.419998
2001-11-16,39.805
2001-11-19,41.195
2001-11-20,41.355
2001-11-21,41.125
2001-11-23,41.584998999999996
2001-11-26,41.849998
2001-11-27,41.674999
2001-11-28,41.07
2001-11-29,41.375
2001-11-30,41.575001
2001-12-03,40.985001000000004
2001-12-04,40.790001000000004
2001-12-05,40.924999
2001-12-06,40.82
2001-12-07,40.099998
2001-12-10,38.875
2001-12-11,38.435001
2001-12-12,39.990002000000004
2001-12-13,39.709998999999996
2001-12-14,40.009997999999996
2001-12-17,39.959998999999996
2001-12-18,39.355
2001-12-19,39.255001
2001-12-20,39.049999
2001-12-21,39.049999
2001-12-24,39.02
2001-12-26,38.955002
2001-12-27,39.259997999999996
2001-12-28,39.485001000000004
2001-12-31,39.82
2002-01-02,40.005001
2002-01-03,40.5
2002-01-04,41.404999
2002-01-07,41.974998
2002-01-08,41.099998
2002-01-09,40.5
2002-01-10,39.634997999999996
2002-01-11,38.700001
2002-01-14,38.799999
2002-01-15,38.625
2002-01-16,37.634997999999996
2002-01-17,37.849998
2002-01-18,38.759997999999996
2002-01-22,39.375
2002-01-23,39.575001
2002-01-24,41.689999
2002-01-25,42.0
2002-01-28,42.955002
2002-01-29,42.275002
2002-01-30,42.674999
2002-01-31,44.779999
2002-02-01,44.724998
2002-02-04,44.490002000000004
2002-02-05,44.125
2002-02-06,44.0
2002-02-07,42.950001
2002-02-08,43.849998
2002-02-11,44.355
2002-02-12,44.09
2002-02-13,44.174999
2002-02-14,44.185001
2002-02-15,45.014998999999996
2002-02-19,44.790001000000004
2002-02-20,46.235001000000004
2002-02-21,46.084998999999996
2002-02-22,43.849998
2002-02-25,44.195
2002-02-26,44.855
2002-02-27,45.790001000000004
2002-02-28,45.439999
2002-03-01,45.650002
2002-03-04,47.380001
2002-03-05,46.360001000000004
2002-03-06,47.0
2002-03-07,45.07
2002-03-08,43.5
2002-03-11,45.424999
2002-03-12,45.25
2002-03-13,45.549999
2002-03-14,45.435001
2002-03-15,45.915001000000004
2002-03-18,45.525002
2002-03-19,46.555
2002-03-20,47.0
2002-03-21,46.580002
2002-03-22,46.174999
2002-03-25,45.84
2002-03-26,46.630001
2002-03-27,47.619999
2002-03-28,46.974998
2002-04-01,47.990002000000004
2002-04-02,47.450001
2002-04-03,47.09
2002-04-04,47.174999
2002-04-05,47.32
2002-04-08,47.514998999999996
2002-04-09,47.505001
2002-04-10,48.035
2002-04-11,47.75
2002-04-12,47.305
2002-04-15,46.825001
2002-04-16,46.275002
2002-04-17,46.505001
2002-04-18,46.849998
2002-04-19,47.139998999999996
2002-04-22,46.43
2002-04-23,47.459998999999996
2002-04-24,48.0
2002-04-25,49.049999
2002-04-26,48.68
2002-04-29,47.529999
2002-04-30,48.544998
2002-05-01,49.25
2002-05-02,49.75
2002-05-03,49.825001
2002-05-06,49.525002
2002-05-07,48.865002000000004
2002-05-08,49.485001000000004
2002-05-09,49.935001
2002-05-10,50.035
2002-05-13,49.869999
2002-05-14,49.755001
2002-05-15,49.875
2002-05-16,50.43
2002-05-17,50.384997999999996
2002-05-20,49.825001
2002-05-21,50.055
2002-05-22,50.845001
2002-05-23,50.424999
2002-05-24,49.785
2002-05-28,49.459998999999996
2002-05-29,49.275002
2002-05-30,49.900002
2002-05-31,50.299999
2002-06-03,50.005001
2002-06-04,49.830002
2002-06-05,49.5
2002-06-06,49.439999
2002-06-07,49.25
2002-06-10,49.945
2002-06-11,50.299999
2002-06-12,51.674999
2002-06-13,51.764998999999996
2002-06-14,51.240002000000004
2002-06-17,52.900002
2002-06-18,53.619999
2002-06-19,53.75
2002-06-20,54.625
2002-06-21,55.290001000000004
2002-06-24,54.005001
2002-06-25,51.564999
2002-06-26,51.529999
2002-06-27,52.654999
2002-06-28,53.174999
2002-07-01,52.400002
2002-07-02,50.950001
2002-07-03,51.950001
2002-07-05,53.115002000000004
2002-07-08,53.025002
2002-07-09,53.330002
2002-07-10,51.630001
2002-07-11,49.299999
2002-07-12,48.154999
2002-07-15,47.125
2002-07-16,48.884997999999996
2002-07-17,45.080002
2002-07-18,43.665001000000004
2002-07-19,40.084998999999996
2002-07-22,40.154999
2002-07-23,41.064999
2002-07-24,42.799999
2002-07-25,43.525002
2002-07-26,42.349998
2002-07-29,40.84
2002-07-30,41.424999
2002-07-31,40.459998999999996
2002-08-01,40.575001
2002-08-02,41.200001
2002-08-05,39.404999
2002-08-06,40.255001
2002-08-07,40.52
2002-08-08,42.380001
2002-08-09,42.310001
2002-08-12,41.924999
2002-08-13,39.5
2002-08-14,39.305
2002-08-15,38.150002
2002-08-16,39.005001
2002-08-19,40.029999
2002-08-20,39.639998999999996
2002-08-21,39.994999
2002-08-22,40.060001
2002-08-23,39.119999
2002-08-26,37.465
2002-08-27,38.099998
2002-08-28,37.700001
2002-08-29,38.375
2002-08-30,39.32
2002-09-03,37.285
2002-09-04,37.935001
2002-09-05,38.91
2002-09-06,38.5
2002-09-09,39.630001
2002-09-10,40.625
2002-09-11,40.240002000000004
2002-09-12,41.505001
2002-09-13,41.509997999999996
2002-09-16,43.299999
2002-09-17,41.349998
2002-09-18,41.955002
2002-09-19,41.584998999999996
2002-09-20,41.535
2002-09-23,42.235001000000004
2002-09-24,41.165001000000004
2002-09-25,41.025002
2002-09-26,41.950001
2002-09-27,41.095001
2002-09-30,40.665001000000004
2002-10-01,41.990002000000004
2002-10-02,41.599998
2002-10-03,41.544998
2002-10-04,40.82
2002-10-07,41.200001
2002-10-08,38.365002000000004
2002-10-09,37.91
2002-10-10,39.009997999999996
2002-10-11,39.974998
2002-10-14,40.115002000000004
2002-10-15,40.110001000000004
2002-10-16,39.299999
2002-10-17,38.935001
2002-10-18,38.290001000000004
2002-10-21,39.400002
2002-10-22,39.279999
2002-10-23,40.715
2002-10-24,40.52
2002-10-25,39.900002
2002-10-28,38.825001
2002-10-29,39.240002000000004
2002-10-30,39.525002
2002-10-31,39.564999
2002-11-01,39.650002
2002-11-04,38.75
2002-11-05,39.365002000000004
2002-11-06,41.025002
2002-11-07,40.759997999999996
2002-11-08,40.799999
2002-11-11,39.849998
2002-11-12,40.029999
2002-11-13,39.494999
2002-11-14,38.849998
2002-11-15,39.400002
2002-11-18,39.57
2002-11-19,40.349998
2002-11-20,40.215
2002-11-21,41.785
2002-11-22,41.400002
2002-11-25,41.099998
2002-11-26,40.014998999999996
2002-11-27,41.064999
2002-11-29,40.724998
2002-12-02,41.375
2002-12-03,41.0
2002-12-04,41.445
2002-12-05,40.689999
2002-12-06,40.709998999999996
2002-12-09,40.049999
2002-12-10,40.18
2002-12-11,40.375
2002-12-12,39.955002
2002-12-13,38.775002
2002-12-16,39.244999
2002-12-17,38.779999
2002-12-18,39.064999
2002-12-19,39.924999
2002-12-20,39.435001
2002-12-23,39.445
2002-12-24,39.41
2002-12-26,39.380001
2002-12-27,39.549999
2002-12-30,39.490002000000004
2002-12-31,39.685001
2003-01-02,40.450001
2003-01-03,40.599998
2003-01-06,40.584998999999996
2003-01-07,39.924999
2003-01-08,39.695
2003-01-09,39.849998
2003-01-10,39.709998999999996
2003-01-13,39.25
2003-01-14,39.275002
2003-01-15,38.555
2003-01-16,38.540001000000004
2003-01-17,37.075001
2003-01-21,37.005001
2003-01-22,32.424999
2003-01-23,32.625
2003-01-24,32.75
2003-01-27,32.674999
2003-01-28,33.445
2003-01-29,33.200001
2003-01-30,33.049999
2003-01-31,33.07
2003-02-03,32.939999
2003-02-04,33.040001000000004
2003-02-05,33.0
2003-02-06,32.834998999999996
2003-02-07,32.875
2003-02-10,32.985001000000004
2003-02-11,32.700001
2003-02-12,32.375
2003-02-13,32.200001
2003-02-14,32.615002000000004
2003-02-18,32.634997999999996
2003-02-19,32.759997999999996
2003-02-20,32.005001
2003-02-21,31.950001
2003-02-24,30.950001
2003-02-25,30.575001
2003-02-26,30.174999
2003-02-27,30.09
2003-02-28,29.629998999999998
2003-03-03,29.299999
2003-03-04,29.0
2003-03-05,28.195
2003-03-06,27.395
2003-03-07,27.575001
2003-03-10,27.26
2003-03-11,26.65
2003-03-12,26.184998999999998
2003-03-13,26.290001
2003-03-14,26.334999
2003-03-17,28.129998999999998
2003-03-18,28.875
2003-03-19,29.209999
2003-03-20,28.540001
2003-03-21,28.559998999999998
2003-03-24,28.5
2003-03-25,28.245001000000002
2003-03-26,28.049999
2003-03-27,28.23
2003-03-28,28.17
2003-03-31,27.535
2003-04-01,27.700001
2003-04-02,28.040001
2003-04-03,27.665001
2003-04-04,27.245001000000002
2003-04-07,27.559998999999998
2003-04-08,27.635
2003-04-09,26.959999
2003-04-10,26.950001
2003-04-11,26.985001
2003-04-14,27.799999
2003-04-15,28.049999
2003-04-16,29.139999
2003-04-17,29.76
2003-04-21,30.225
2003-04-22,31.08
2003-04-23,31.219998999999998
2003-04-24,31.285
2003-04-25,30.945
2003-04-28,31.280001000000002
2003-04-29,31.32
2003-04-30,31.035
2003-05-01,30.105
2003-05-02,30.735001
2003-05-05,30.6
2003-05-06,30.879998999999998
2003-05-07,30.775
2003-05-08,30.165001
2003-05-09,30.605
2003-05-12,31.35
2003-05-13,31.295
2003-05-14,31.559998999999998
2003-05-15,32.450001
2003-05-16,32.400002
2003-05-19,31.6
2003-05-20,31.530001000000002
2003-05-21,31.35
2003-05-22,31.950001
2003-05-23,32.455002
2003-05-27,32.474998
2003-05-28,32.57
2003-05-29,32.77
2003-05-30,33.41
2003-06-02,33.82
2003-06-03,33.695
2003-06-04,34.345001
2003-06-05,34.105
2003-06-06,34.305
2003-06-09,33.595001
2003-06-10,34.459998999999996
2003-06-11,36.009997999999996
2003-06-12,36.634997999999996
2003-06-13,36.005001
2003-06-16,36.669998
2003-06-17,38.035
2003-06-18,38.485001000000004
2003-06-19,36.884997999999996
2003-06-20,38.154999
2003-06-23,36.915001000000004
2003-06-24,36.674999
2003-06-25,36.904999
2003-06-26,37.075001
2003-06-27,36.470001
2003-06-30,36.25
2003-07-01,36.889998999999996
2003-07-02,36.75
2003-07-03,36.299999
2003-07-07,36.884997999999996
2003-07-08,37.700001
2003-07-09,37.564999
2003-07-10,36.869999
2003-07-11,36.509997999999996
2003-07-14,36.264998999999996
2003-07-15,37.0
2003-07-16,38.744999
2003-07-17,38.154999
2003-07-18,39.720001
2003-07-21,39.474998
2003-07-22,39.669998
2003-07-23,39.404999
2003-07-24,39.154999
2003-07-25,39.439999
2003-07-28,39.59
2003-07-29,39.16
2003-07-30,39.145
2003-07-31,39.669998
2003-08-01,39.619999
2003-08-04,39.685001
2003-08-05,39.125
2003-08-06,39.25
2003-08-07,39.450001
2003-08-08,39.084998999999996
2003-08-11,39.450001
2003-08-12,39.740002000000004
2003-08-13,39.625
2003-08-14,40.174999
2003-08-15,39.959998999999996
2003-08-18,41.825001
2003-08-19,41.735001000000004
2003-08-20,41.825001
2003-08-21,42.025002
2003-08-22,41.48
2003-08-25,41.560001
2003-08-26,42.529999
2003-08-27,42.625
2003-08-28,42.935001
2003-08-29,43.055
2003-09-02,43.369999
2003-09-03,43.59
2003-09-04,43.494999
2003-09-05,42.924999
2003-09-08,42.790001000000004
2003-09-09,42.529999
2003-09-10,41.889998999999996
2003-09-11,42.150002
2003-09-12,42.07
2003-09-15,42.305
2003-09-16,43.18
2003-09-17,42.84
2003-09-18,42.740002000000004
2003-09-19,42.110001000000004
2003-09-22,41.615002000000004
2003-09-23,39.845001
2003-09-24,38.735001000000004
2003-09-25,38.040001000000004
2003-09-26,38.535
2003-09-29,38.75
2003-09-30,39.029999
2003-10-01,39.799999
2003-10-02,39.384997999999996
2003-10-03,39.75
2003-10-06,39.625
2003-10-07,39.880001
2003-10-08,39.794998
2003-10-09,39.904999
2003-10-10,40.625
2003-10-13,41.310001
2003-10-14,42.535
2003-10-15,42.5
2003-10-16,42.105
2003-10-17,41.790001000000004
2003-10-20,42.154999
2003-10-21,41.855
2003-10-22,41.255001
2003-10-23,41.395
2003-10-24,41.439999
2003-10-27,41.380001
2003-10-28,41.595001
2003-10-29,42.310001
2003-10-30,41.939999
2003-10-31,41.849998
2003-11-03,42.255001
2003-11-04,41.834998999999996
2003-11-05,41.825001
2003-11-06,41.919998
2003-11-07,41.584998999999996
2003-11-10,41.084998999999996
2003-11-11,41.025002
2003-11-12,41.150002
2003-11-13,41.650002
2003-11-14,40.970001
2003-11-17,40.845001
2003-11-18,40.330002
2003-11-19,40.555
2003-11-20,40.415001000000004
2003-11-21,40.365002000000004
2003-11-24,40.5
2003-11-25,39.950001
2003-11-26,40.240002000000004
2003-11-28,40.435001
2003-12-01,40.740002000000004
2003-12-02,40.474998
2003-12-03,41.724998
2003-12-04,42.169998
2003-12-05,41.794998
2003-12-08,42.599998
2003-12-09,42.52
2003-12-10,41.98
2003-12-11,42.369999
2003-12-12,42.264998999999996
2003-12-15,42.16
2003-12-16,42.834998999999996
2003-12-17,43.674999
2003-12-18,44.290001000000004
2003-12-19,44.389998999999996
2003-12-22,44.330002
2003-12-23,44.57
2003-12-24,44.959998999999996
2003-12-26,44.91
2003-12-29,45.130001
2003-12-30,45.055
2003-12-31,45.195
2004-01-02,44.830002
2004-01-05,44.695
2004-01-06,44.549999
2004-01-07,45.5
2004-01-08,46.27
2004-01-09,46.099998
2004-01-12,45.875
2004-01-13,46.075001
2004-01-14,46.529999
2004-01-15,46.165001000000004
2004-01-16,46.889998999999996
2004-01-20,46.915001000000004
2004-01-21,46.134997999999996
2004-01-22,45.985001000000004
2004-01-23,45.814999
2004-01-26,47.209998999999996
2004-01-27,46.599998
2004-01-28,46.224998
2004-01-29,46.830002
2004-01-30,45.715
2004-02-02,45.595001
2004-02-03,45.959998999999996
2004-02-04,46.775002
2004-02-05,47.755001
2004-02-06,48.439999
2004-02-09,48.189999
2004-02-10,48.150002
2004-02-11,47.935001
2004-02-12,48.110001000000004
2004-02-13,47.970001
2004-02-17,48.275002
2004-02-18,47.884997999999996
2004-02-19,47.630001
2004-02-20,47.215
2004-02-23,46.759997999999996
2004-02-24,45.790001000000004
2004-02-25,46.380001
2004-02-26,45.974998
2004-02-27,46.060001
2004-03-01,45.830002
2004-03-02,45.84
2004-03-03,45.825001
2004-03-04,45.404999
2004-03-05,45.34
2004-03-08,44.889998999999996
2004-03-09,44.564999
2004-03-10,43.654999
2004-03-11,43.169998
2004-03-12,43.955002
2004-03-15,43.5
2004-03-16,43.470001
2004-03-17,43.474998
2004-03-18,44.029999
2004-03-19,43.139998999999996
2004-03-22,43.424999
2004-03-23,43.049999
2004-03-24,43.66
2004-03-25,43.875
2004-03-26,43.75
2004-03-29,43.650002
2004-03-30,43.889998999999996
2004-03-31,44.665001000000004
2004-04-01,44.915001000000004
2004-04-02,45.27
2004-04-05,46.009997999999996
2004-04-06,46.584998999999996
2004-04-07,46.5
2004-04-08,46.215
2004-04-12,46.715
2004-04-13,46.215
2004-04-14,46.360001000000004
2004-04-15,46.035
2004-04-16,46.18
2004-04-19,45.529999
2004-04-20,45.5
2004-04-21,45.98
2004-04-22,47.110001000000004
2004-04-23,47.404999
2004-04-26,47.150002
2004-04-27,47.5
2004-04-28,46.474998
2004-04-29,46.959998999999996
2004-04-30,46.810001
2004-05-03,47.099998
2004-05-04,47.314999
2004-05-05,47.084998999999996
2004-05-06,46.935001
2004-05-07,46.720001
2004-05-10,46.150002
2004-05-11,45.775002
2004-05-12,46.355
2004-05-13,46.810001
2004-05-14,47.595001
2004-05-17,47.189999
2004-05-18,47.25
2004-05-19,46.860001000000004
2004-05-20,46.610001000000004
2004-05-21,46.724998
2004-05-24,46.830002
2004-05-25,47.400002
2004-05-26,46.939999
2004-05-27,47.860001000000004
2004-05-28,47.814999
2004-06-01,47.814999
2004-06-02,48.5
2004-06-03,48.275002
2004-06-04,48.705002
2004-06-07,49.389998999999996
2004-06-08,48.990002000000004
2004-06-09,49.150002
2004-06-10,49.400002
2004-06-14,48.904999
2004-06-15,49.130001
2004-06-16,49.654999
2004-06-17,49.639998999999996
2004-06-18,49.84
2004-06-21,49.470001
2004-06-22,49.59
2004-06-23,50.075001
2004-06-24,49.465
2004-06-25,50.299999
2004-06-28,49.764998999999996
2004-06-29,50.27
2004-06-30,49.650002
2004-07-01,48.994999
2004-07-02,48.779999
2004-07-06,48.650002
2004-07-07,49.375
2004-07-08,50.130001
2004-07-09,50.450001
2004-07-12,50.785
2004-07-13,50.794998
2004-07-14,49.224998
2004-07-15,48.665001000000004
2004-07-16,48.5
2004-07-19,48.950001
2004-07-20,48.825001
2004-07-21,48.775002
2004-07-22,48.380001
2004-07-23,48.709998999999996
2004-07-26,48.535
2004-07-27,49.07
2004-07-28,49.255001
2004-07-29,49.674999
2004-07-30,49.41
2004-08-02,50.014998999999996
2004-08-03,49.294998
2004-08-04,49.375
2004-08-05,48.689999
2004-08-06,47.755001
2004-08-09,47.650002
2004-08-10,48.09
2004-08-11,48.099998
2004-08-12,47.025002
2004-08-13,47.279999
2004-08-16,47.814999
2004-08-17,47.75
2004-08-18,48.200001
2004-08-19,48.0
2004-08-20,48.720001
2004-08-23,48.845001
2004-08-24,48.724998
2004-08-25,48.924999
2004-08-26,48.75
2004-08-27,49.195
2004-08-30,48.799999
2004-08-31,48.82
2004-09-01,48.970001
2004-09-02,49.195
2004-09-03,48.849998
2004-09-07,48.900002
2004-09-08,48.724998
2004-09-09,48.615002000000004
2004-09-10,48.639998999999996
2004-09-13,48.720001
2004-09-14,48.724998
2004-09-15,49.0
2004-09-16,49.125
2004-09-17,49.695
2004-09-20,49.43
2004-09-21,49.790001000000004
2004-09-22,49.459998999999996
2004-09-23,49.224998
2004-09-24,49.880001
2004-09-27,49.57
2004-09-28,50.075001
2004-09-29,50.064999
2004-09-30,51.049999
2004-10-01,51.375
2004-10-04,51.305
2004-10-05,51.049999
2004-10-06,50.970001
2004-10-07,50.790001000000004
2004-10-08,50.075001
2004-10-11,50.035
2004-10-12,50.700001
2004-10-13,50.150002
2004-10-14,50.049999
2004-10-15,49.994999
2004-10-18,49.790001000000004
2004-10-19,50.025002
2004-10-20,49.200001
2004-10-21,50.060001
2004-10-22,50.005001
2004-10-25,49.73
2004-10-26,50.755001
2004-10-27,51.66
2004-10-28,51.360001000000004
2004-10-29,51.060001
2004-11-01,51.169998
2004-11-02,50.240002000000004
2004-11-03,52.134997999999996
2004-11-04,52.884997999999996
2004-11-05,53.424999
2004-11-08,53.630001
2004-11-09,52.720001
2004-11-10,53.465
2004-11-11,54.169998
2004-11-12,54.014998999999996
2004-11-15,54.055
2004-11-16,53.904999
2004-11-17,53.919998
2004-11-18,53.84
2004-11-19,53.220001
2004-11-22,53.875
2004-11-23,53.849998
2004-11-24,54.025002
2004-11-26,54.115002000000004
2004-11-29,54.174999
2004-11-30,54.18
2004-12-01,54.73
2004-12-02,54.23
2004-12-03,54.915001000000004
2004-12-06,54.345001
2004-12-07,52.794998
2004-12-08,52.57
2004-12-09,52.544998
2004-12-10,53.25
2004-12-13,53.845001
2004-12-14,53.544998
2004-12-15,53.0
2004-12-16,52.68
2004-12-17,53.174999
2004-12-20,53.465
2004-12-21,52.715
2004-12-22,53.5
2004-12-23,53.32
2004-12-27,52.799999
2004-12-28,53.439999
2004-12-29,52.584998999999996
2004-12-30,52.465
2004-12-31,52.299999
2005-01-03,51.009997999999996
2005-01-04,49.685001
2005-01-05,49.634997999999996
2005-01-06,49.724998
2005-01-07,49.904999
