Date,CB
1997-09-16,28.958334000000004
1997-09-17,29.333334000000004
1997-09-18,29.666665999999996
1997-09-19,30.854165999999996
1997-09-22,32.145832
1997-09-23,32.166668
1997-09-24,31.3125
1997-09-25,31.5
1997-09-26,31.354165999999996
1997-09-29,31.75
1997-09-30,31.333334000000004
1997-10-01,31.354165999999996
1997-10-02,31.791665999999996
1997-10-03,33.25
1997-10-06,33.333332
1997-10-07,33.479168
1997-10-08,33.458332
1997-10-09,33.333332
1997-10-10,32.958332
1997-10-13,32.0
1997-10-14,32.666668
1997-10-15,32.0
1997-10-16,32.5
1997-10-17,31.708334000000004
1997-10-20,32.0
1997-10-21,32.958332
1997-10-22,32.958332
1997-10-23,32.333332
1997-10-24,32.25
1997-10-27,30.666665999999996
1997-10-28,31.458334000000004
1997-10-29,31.583334000000004
1997-10-30,30.833334000000004
1997-10-31,30.979165999999996
1997-11-03,30.875
1997-11-04,30.916665999999996
1997-11-05,30.9375
1997-11-06,30.979165999999996
1997-11-07,30.166665999999996
1997-11-10,29.666665999999996
1997-11-11,30.583334000000004
1997-11-12,30.0
1997-11-13,29.979165999999996
1997-11-14,30.666665999999996
1997-11-17,31.333334000000004
1997-11-18,31.333334000000004
1997-11-19,31.125
1997-11-20,32.604168
1997-11-21,32.770832
1997-11-24,32.6875
1997-11-25,32.666668
1997-11-26,33.166668
1997-11-28,33.083332
1997-12-01,33.0
1997-12-02,33.333332
1997-12-03,33.0
1997-12-04,33.416668
1997-12-05,33.0
1997-12-08,33.125
1997-12-09,31.75
1997-12-10,31.458334000000004
1997-12-11,30.666665999999996
1997-12-12,30.666665999999996
1997-12-15,30.770834000000004
1997-12-16,30.395834000000004
1997-12-17,30.875
1997-12-18,31.25
1997-12-19,31.1875
1997-12-22,31.270834000000004
1997-12-23,31.166665999999996
1997-12-24,31.166665999999996
1997-12-26,31.1875
1997-12-29,31.395834000000004
1997-12-30,31.458334000000004
1997-12-31,32.166668
1998-01-02,31.645834000000004
1998-01-05,31.5
1998-01-06,31.708334000000004
1998-01-07,31.8125
1998-01-08,31.333334000000004
1998-01-09,31.5
1998-01-12,30.9375
1998-01-13,31.416665999999996
1998-01-14,32.0
1998-01-15,31.75
1998-01-16,32.25
1998-01-20,32.666668
1998-01-21,31.916665999999996
1998-01-22,31.0
1998-01-23,31.0
1998-01-26,30.5
1998-01-27,30.416665999999996
1998-01-28,30.75
1998-01-29,30.854165999999996
1998-01-30,31.020834000000004
1998-02-02,31.333334000000004
1998-02-03,32.083332
1998-02-04,32.6875
1998-02-05,32.8125
1998-02-06,32.75
1998-02-09,31.666665999999996
1998-02-10,32.666668
1998-02-11,32.583332
1998-02-12,33.3125
1998-02-13,34.229168
1998-02-17,33.333332
1998-02-18,33.5
1998-02-19,33.6875
1998-02-20,32.916668
1998-02-23,33.354168
1998-02-24,33.125
1998-02-25,33.333332
1998-02-26,33.270832
1998-02-27,32.958332
1998-03-02,32.666668
1998-03-03,32.4375
1998-03-04,32.375
1998-03-05,31.8125
1998-03-06,32.875
1998-03-09,33.25
1998-03-10,33.5
1998-03-11,34.1875
1998-03-12,34.5625
1998-03-13,34.8125
1998-03-16,34.625
1998-03-17,35.0625
1998-03-18,35.3125
1998-03-19,35.625
1998-03-20,36.5625
1998-03-23,35.125
1998-03-24,36.125
1998-03-25,37.25
1998-03-26,40.9375
1998-03-27,39.4375
1998-03-30,37.5
1998-03-31,37.6875
1998-04-01,37.1875
1998-04-02,38.375
1998-04-03,39.375
1998-04-06,39.625
1998-04-07,38.5625
1998-04-08,38.25
1998-04-09,37.5
1998-04-13,37.1875
1998-04-14,37.875
1998-04-15,38.375
1998-04-16,36.875
1998-04-17,37.875
1998-04-20,37.625
1998-04-21,36.875
1998-04-22,36.6875
1998-04-23,35.75
1998-04-24,35.6875
1998-04-27,34.8125
1998-04-28,36.0
1998-04-29,36.625
1998-04-30,37.875
1998-05-01,37.875
1998-05-04,38.1875
1998-05-05,37.625
1998-05-06,38.0625
1998-05-07,37.25
1998-05-08,37.1875
1998-05-11,37.0
1998-05-12,37.125
1998-05-13,37.4375
1998-05-14,37.0
1998-05-15,37.5625
1998-05-18,36.0625
1998-05-19,37.0625
1998-05-20,37.0
1998-05-21,36.3125
1998-05-22,36.5
1998-05-26,35.875
1998-05-27,35.75
1998-05-28,36.25
1998-05-29,35.625
1998-06-01,35.75
1998-06-02,35.875
1998-06-03,36.0
1998-06-04,36.1875
1998-06-05,36.625
1998-06-08,36.75
1998-06-09,36.4375
1998-06-10,35.0625
1998-06-11,34.4375
1998-06-12,35.0
1998-06-15,35.1875
1998-06-16,36.0625
1998-06-17,38.0
1998-06-18,38.375
1998-06-19,37.4375
1998-06-22,38.1875
1998-06-23,38.5625
1998-06-24,40.3125
1998-06-25,39.0
1998-06-26,38.5
1998-06-29,38.75
1998-06-30,39.0
1998-07-01,39.25
1998-07-02,39.5
1998-07-06,41.4375
1998-07-07,41.125
1998-07-08,41.0
1998-07-09,41.0
1998-07-10,41.0
1998-07-13,41.0
1998-07-14,42.0
1998-07-15,42.125
1998-07-16,41.125
1998-07-17,41.375
1998-07-20,41.625
1998-07-21,41.4375
1998-07-22,40.5
1998-07-23,39.625
1998-07-24,38.375
1998-07-27,37.75
1998-07-28,37.0625
1998-07-29,37.125
1998-07-30,37.625
1998-07-31,36.6875
1998-08-03,37.625
1998-08-04,36.0625
1998-08-05,35.25
1998-08-06,35.0625
1998-08-07,35.4375
1998-08-10,35.5
1998-08-11,35.0625
1998-08-12,35.0
1998-08-13,34.875
1998-08-14,34.1875
1998-08-17,34.875
1998-08-18,35.4375
1998-08-19,35.1875
1998-08-20,35.0625
1998-08-21,33.9375
1998-08-24,33.6875
1998-08-25,33.75
1998-08-26,32.9375
1998-08-27,30.625
1998-08-28,31.5625
1998-08-31,29.0
1998-09-01,29.3125
1998-09-02,30.8125
1998-09-03,30.0
1998-09-04,27.875
1998-09-08,28.75
1998-09-09,28.75
1998-09-10,26.9375
1998-09-11,28.625
1998-09-14,30.25
1998-09-15,30.9375
1998-09-16,31.625
1998-09-17,31.0
1998-09-18,30.5
1998-09-21,30.375
1998-09-22,30.1875
1998-09-23,31.5625
1998-09-24,32.1875
1998-09-25,31.6875
1998-09-28,30.375
1998-09-29,30.1875
1998-09-30,30.0
1998-10-01,29.25
1998-10-02,29.0625
1998-10-05,28.125
1998-10-06,27.0
1998-10-07,26.6875
1998-10-08,25.4375
1998-10-09,27.75
1998-10-12,29.9375
1998-10-13,29.375
1998-10-14,30.9375
1998-10-15,34.0
1998-10-16,34.75
1998-10-19,34.5
1998-10-20,34.8125
1998-10-21,33.75
1998-10-22,34.0625
1998-10-23,33.875
1998-10-26,34.1875
1998-10-27,33.5625
1998-10-28,33.4375
1998-10-29,32.0
1998-10-30,33.875
1998-11-02,32.125
1998-11-03,32.25
1998-11-04,31.375
1998-11-05,30.0
1998-11-06,30.1875
1998-11-09,30.0
1998-11-10,29.0
1998-11-11,29.4375
1998-11-12,29.625
1998-11-13,30.375
1998-11-16,30.1875
1998-11-17,30.875
1998-11-18,31.1875
1998-11-19,32.125
1998-11-20,32.8125
1998-11-23,34.0
1998-11-24,32.875
1998-11-25,32.3125
1998-11-27,32.0625
1998-11-30,32.0
1998-12-01,32.0
1998-12-02,32.125
1998-12-03,31.9375
1998-12-04,31.5
1998-12-07,31.5
1998-12-08,30.9375
1998-12-09,30.375
1998-12-10,29.3125
1998-12-11,28.4375
1998-12-14,28.0
1998-12-15,27.6875
1998-12-16,27.5625
1998-12-17,28.3125
1998-12-18,27.6875
1998-12-21,27.5625
1998-12-22,28.9375
1998-12-23,31.8125
1998-12-24,32.875
1998-12-28,32.3125
1998-12-29,32.9375
1998-12-30,32.6875
1998-12-31,34.4375
1999-01-04,33.625
1999-01-05,32.8125
1999-01-06,33.25
1999-01-07,32.25
1999-01-08,33.1875
1999-01-11,32.9375
1999-01-12,33.125
1999-01-13,32.125
1999-01-14,32.25
1999-01-15,32.0
1999-01-19,30.9375
1999-01-20,30.25
1999-01-21,29.625
1999-01-22,29.0
1999-01-25,29.0
1999-01-26,28.375
1999-01-27,26.9375
1999-01-28,27.9375
1999-01-29,28.0
1999-02-01,27.4375
1999-02-02,27.25
1999-02-03,27.25
1999-02-04,26.875
1999-02-05,26.875
1999-02-08,26.8125
1999-02-09,25.9375
1999-02-10,26.0
1999-02-11,27.75
1999-02-12,27.0
1999-02-16,28.5
1999-02-17,28.1875
1999-02-18,28.25
1999-02-19,28.75
1999-02-22,29.25
1999-02-23,28.75
1999-02-24,28.25
1999-02-25,28.0
1999-02-26,27.25
1999-03-01,27.1875
1999-03-02,28.6875
1999-03-03,28.625
1999-03-04,30.25
1999-03-05,31.25
1999-03-08,30.625
1999-03-09,30.25
1999-03-10,32.0
1999-03-11,32.25
1999-03-12,31.5625
1999-03-15,32.0
1999-03-16,31.75
1999-03-17,32.25
1999-03-18,32.5625
1999-03-19,31.75
1999-03-22,31.75
1999-03-23,31.5
1999-03-24,31.4375
1999-03-25,31.625
1999-03-26,31.6875
1999-03-29,32.1875
1999-03-30,31.125
1999-03-31,31.1875
1999-04-01,30.875
1999-04-05,30.5625
1999-04-06,29.875
1999-04-07,31.0625
1999-04-08,30.375
1999-04-09,29.3125
1999-04-12,29.0
1999-04-13,29.125
1999-04-14,28.25
1999-04-15,28.0
1999-04-16,28.125
1999-04-19,29.8125
1999-04-20,30.0
1999-04-21,30.0
1999-04-22,28.875
1999-04-23,28.75
1999-04-26,28.0
1999-04-27,28.875
1999-04-28,29.75
1999-04-29,31.5
1999-04-30,30.25
1999-05-03,31.5625
1999-05-04,30.5
1999-05-05,30.9375
1999-05-06,30.4375
1999-05-07,31.6875
1999-05-10,31.9375
1999-05-11,32.125
1999-05-12,33.5
1999-05-13,34.875
1999-05-14,33.5625
1999-05-17,33.375
1999-05-18,32.6875
1999-05-19,31.9375
1999-05-20,31.9375
1999-05-21,31.875
1999-05-24,31.25
1999-05-25,31.0
1999-05-26,31.5
1999-05-27,30.625
1999-05-28,30.5
1999-06-01,29.9375
1999-06-02,29.0
1999-06-03,29.4375
1999-06-04,29.5625
1999-06-07,29.5
1999-06-08,29.8125
1999-06-09,29.0
1999-06-10,27.875
1999-06-11,28.5625
1999-06-14,28.625
1999-06-15,29.0
1999-06-16,29.25
1999-06-17,29.375
1999-06-18,29.125
1999-06-21,29.25
1999-06-22,28.4375
1999-06-23,27.875
1999-06-24,27.5625
1999-06-25,27.6875
1999-06-28,27.375
1999-06-29,28.5
1999-06-30,28.25
1999-07-01,28.4375
1999-07-02,28.0625
1999-07-06,27.75
1999-07-07,27.0
1999-07-08,26.9375
1999-07-09,26.1875
1999-07-12,26.375
1999-07-13,27.1875
1999-07-14,26.0
1999-07-15,25.9375
1999-07-16,25.9375
1999-07-19,26.1875
1999-07-20,26.25
1999-07-21,25.3125
1999-07-22,24.5625
1999-07-23,25.375
1999-07-26,25.1875
1999-07-27,23.625
1999-07-28,23.0
1999-07-29,22.4375
1999-07-30,23.25
1999-08-02,23.875
1999-08-03,23.625
1999-08-04,22.9375
1999-08-05,23.0
1999-08-06,22.25
1999-08-09,22.6875
1999-08-10,21.9375
1999-08-11,23.25
1999-08-12,23.5
1999-08-13,23.875
1999-08-16,23.75
1999-08-17,23.8125
1999-08-18,23.75
1999-08-19,23.5625
1999-08-20,23.375
1999-08-23,23.75
1999-08-24,23.3125
1999-08-25,22.6875
1999-08-26,22.5625
1999-08-27,22.3125
1999-08-30,21.875
1999-08-31,21.4375
1999-09-01,20.8125
1999-09-02,20.6875
1999-09-03,20.75
1999-09-07,20.75
1999-09-08,21.125
1999-09-09,20.625
1999-09-10,20.25
1999-09-13,20.25
1999-09-14,19.875
1999-09-15,19.75
1999-09-16,19.25
1999-09-17,19.75
1999-09-20,20.25
1999-09-21,19.9375
1999-09-22,19.375
1999-09-23,18.625
1999-09-24,18.0625
1999-09-27,17.9375
1999-09-28,17.5
1999-09-29,16.5625
1999-09-30,16.9375
1999-10-01,16.25
1999-10-04,16.4375
1999-10-05,16.3125
1999-10-06,17.125
1999-10-07,16.125
1999-10-08,15.5
1999-10-11,16.75
1999-10-12,16.3125
1999-10-13,16.375
1999-10-14,16.375
1999-10-15,16.5625
1999-10-18,16.5625
1999-10-19,16.5
1999-10-20,16.1875
1999-10-21,16.0
1999-10-22,16.9375
1999-10-25,17.5
1999-10-26,17.5625
1999-10-27,17.5
1999-10-28,18.625
1999-10-29,19.4375
1999-11-01,18.625
1999-11-02,19.125
1999-11-03,18.5
1999-11-04,20.5
1999-11-05,21.0
1999-11-08,21.5625
1999-11-09,20.625
1999-11-10,19.9375
1999-11-11,20.125
1999-11-12,20.25
1999-11-15,19.5625
1999-11-16,20.0
1999-11-17,19.25
1999-11-18,19.3125
1999-11-19,18.75
1999-11-22,19.0
1999-11-23,18.6875
1999-11-24,18.0
1999-11-26,18.0
1999-11-29,17.125
1999-11-30,17.0
1999-12-01,17.1875
1999-12-02,17.375
1999-12-03,17.75
1999-12-06,17.25
1999-12-07,17.0625
1999-12-08,16.75
1999-12-09,16.625
1999-12-10,16.8125
1999-12-13,16.6875
1999-12-14,16.5625
1999-12-15,16.625
1999-12-16,16.5
1999-12-17,16.625
1999-12-20,16.3125
1999-12-21,16.25
1999-12-22,16.3125
1999-12-23,16.3125
1999-12-27,16.0
1999-12-28,16.875
1999-12-29,16.75
1999-12-30,16.1875
1999-12-31,16.6875
2000-01-03,16.3125
2000-01-04,16.1875
2000-01-05,15.25
2000-01-06,16.0625
2000-01-07,18.125
2000-01-10,18.6875
2000-01-11,17.8125
2000-01-12,18.4375
2000-01-13,19.75
2000-01-14,20.5625
2000-01-18,19.1875
2000-01-19,19.75
2000-01-20,19.75
2000-01-21,20.0625
2000-01-24,20.0625
2000-01-25,19.5625
2000-01-26,18.9375
2000-01-27,18.4375
2000-01-28,18.0
2000-01-31,17.6875
2000-02-01,18.0
2000-02-02,17.375
2000-02-03,17.0
2000-02-04,16.875
2000-02-07,16.75
2000-02-08,16.4375
2000-02-09,15.9375
2000-02-10,15.4375
2000-02-11,14.9375
2000-02-14,14.9375
2000-02-15,15.1875
2000-02-16,18.125
2000-02-17,19.0
2000-02-18,18.25
2000-02-22,17.4375
2000-02-23,17.0
2000-02-24,17.125
2000-02-25,16.75
2000-02-28,17.0
2000-02-29,17.875
2000-03-01,16.9375
2000-03-02,16.5
2000-03-03,16.5
2000-03-06,15.6875
2000-03-07,14.6875
2000-03-08,14.75
2000-03-09,15.25
2000-03-10,15.125
2000-03-13,14.9375
2000-03-14,14.9375
2000-03-15,15.4375
2000-03-16,17.625
2000-03-17,17.0625
2000-03-20,16.5625
2000-03-21,18.1875
2000-03-22,17.75
2000-03-23,18.6875
2000-03-24,19.0
2000-03-27,18.5
2000-03-28,19.0
2000-03-29,19.0
2000-03-30,20.9375
2000-03-31,22.875
2000-04-03,22.5
2000-04-04,21.8125
2000-04-05,21.8125
2000-04-06,21.0625
2000-04-07,21.25
2000-04-10,21.625
2000-04-11,21.0
2000-04-12,21.5625
2000-04-13,22.0
2000-04-14,21.0625
2000-04-17,20.625
2000-04-18,20.8125
2000-04-19,20.5
2000-04-20,20.75
2000-04-24,23.0625
2000-04-25,25.25
2000-04-26,24.0
2000-04-27,24.4375
2000-04-28,23.9375
2000-05-01,25.8125
2000-05-02,25.0
2000-05-03,24.9375
2000-05-04,25.375
2000-05-05,24.8125
2000-05-08,24.4375
2000-05-09,26.0
2000-05-10,25.6875
2000-05-11,26.0
2000-05-12,26.0625
2000-05-15,26.6875
2000-05-16,26.6875
2000-05-17,26.375
2000-05-18,27.625
2000-05-19,27.1875
2000-05-22,26.875
2000-05-23,27.1875
2000-05-24,28.0
2000-05-25,26.9375
2000-05-26,26.1875
2000-05-30,27.9375
2000-05-31,26.9375
2000-06-01,28.3125
2000-06-02,30.4375
2000-06-05,29.0625
2000-06-06,29.875
2000-06-07,30.1875
2000-06-08,28.9375
2000-06-09,28.4375
2000-06-12,28.375
2000-06-13,28.4375
2000-06-14,29.0
2000-06-15,28.1875
2000-06-16,28.25
2000-06-19,29.0
2000-06-20,28.25
2000-06-21,27.25
2000-06-22,26.5625
2000-06-23,26.875
2000-06-26,26.3125
2000-06-27,26.625
2000-06-28,27.375
2000-06-29,28.0
2000-06-30,28.0
2000-07-03,28.0
2000-07-05,27.5625
2000-07-06,28.1875
2000-07-07,29.125
2000-07-10,29.5
2000-07-11,30.0625
2000-07-12,31.25
2000-07-13,31.125
2000-07-14,31.5625
2000-07-17,31.375
2000-07-18,30.4375
2000-07-19,30.0
2000-07-20,30.9375
2000-07-21,31.125
2000-07-24,30.0
2000-07-25,31.1875
2000-07-26,33.3125
2000-07-27,36.6875
2000-07-28,35.5
2000-07-31,35.9375
2000-08-01,34.25
2000-08-02,32.625
2000-08-03,33.5
2000-08-04,33.875
2000-08-07,34.4375
2000-08-08,34.6875
2000-08-09,33.0
2000-08-10,33.625
2000-08-11,34.125
2000-08-14,35.1875
2000-08-15,35.1875
2000-08-16,35.125
2000-08-17,35.75
2000-08-18,35.4375
2000-08-21,35.0
2000-08-22,34.4375
2000-08-23,34.1875
2000-08-24,34.0625
2000-08-25,33.8125
2000-08-28,33.25
2000-08-29,33.3125
2000-08-30,33.75
2000-08-31,35.125
2000-09-01,34.75
2000-09-05,34.875
2000-09-06,33.375
2000-09-07,33.625
2000-09-08,34.9375
2000-09-11,35.0
2000-09-12,35.375
2000-09-13,35.8125
2000-09-14,35.8125
2000-09-15,36.0625
2000-09-18,36.25
2000-09-19,37.0
2000-09-20,36.5
2000-09-21,38.25
2000-09-22,38.75
2000-09-25,37.375
2000-09-26,38.6875
2000-09-27,39.4375
2000-09-28,39.75
2000-09-29,39.25
2000-10-02,39.0
2000-10-03,37.5
2000-10-04,37.4375
2000-10-05,37.0
2000-10-06,35.625
2000-10-09,35.4375
2000-10-10,34.4375
2000-10-11,35.375
2000-10-12,33.5625
2000-10-13,34.375
2000-10-16,34.8125
2000-10-17,34.6875
2000-10-18,36.0625
2000-10-19,37.8125
2000-10-20,37.9375
2000-10-23,38.5
2000-10-24,38.3125
2000-10-25,38.75
2000-10-26,38.3125
2000-10-27,39.25
2000-10-30,40.625
2000-10-31,39.25
2000-11-01,39.8125
2000-11-02,40.4375
2000-11-03,39.0625
2000-11-06,38.3125
2000-11-07,39.0
2000-11-08,39.1875
2000-11-09,38.8125
2000-11-10,40.125
2000-11-13,39.25
2000-11-14,39.9375
2000-11-15,40.0625
2000-11-16,39.8125
2000-11-17,40.0
2000-11-20,39.125
2000-11-21,39.0
2000-11-22,38.375
2000-11-24,38.8125
2000-11-27,38.25
2000-11-28,38.75
2000-11-29,39.8125
2000-11-30,39.5
2000-12-01,39.25
2000-12-04,39.625
2000-12-05,41.0
2000-12-06,41.0625
2000-12-07,41.5
2000-12-08,43.5625
2000-12-11,43.0625
2000-12-12,42.0
2000-12-13,40.0
2000-12-14,39.0
2000-12-15,38.0625
2000-12-18,39.5
2000-12-19,37.625
2000-12-20,37.0
2000-12-21,40.5
2000-12-22,40.4375
2000-12-26,41.9375
2000-12-27,42.625
2000-12-28,42.8125
2000-12-29,42.4375
2001-01-02,41.25
2001-01-03,39.375
2001-01-04,37.25
2001-01-05,37.9375
2001-01-08,38.1875
2001-01-09,36.5
2001-01-10,36.375
2001-01-11,36.0
2001-01-12,34.8125
2001-01-16,36.375
2001-01-17,35.125
2001-01-18,36.5
2001-01-19,35.5625
2001-01-22,37.375
2001-01-23,38.5
2001-01-24,38.5625
2001-01-25,38.9375
2001-01-26,38.4375
2001-01-29,38.59
2001-01-30,37.689999
2001-01-31,37.0
2001-02-01,36.419998
2001-02-02,37.950001
2001-02-05,38.779999
2001-02-06,37.880001
2001-02-07,38.700001
2001-02-08,37.529999
2001-02-09,37.709998999999996
2001-02-12,38.099998
2001-02-13,38.380001
2001-02-14,39.200001
2001-02-15,37.900002
2001-02-16,37.75
2001-02-20,36.5
2001-02-21,35.349998
2001-02-22,36.299999
2001-02-23,36.599998
2001-02-26,37.0
2001-02-27,37.59
2001-02-28,36.599998
2001-03-01,36.970001
2001-03-02,37.599998
2001-03-05,36.959998999999996
2001-03-06,36.650002
2001-03-07,37.099998
2001-03-08,37.709998999999996
2001-03-09,37.959998999999996
2001-03-12,37.540001000000004
2001-03-13,37.650002
2001-03-14,36.880001
2001-03-15,38.0
2001-03-16,37.509997999999996
2001-03-19,35.25
2001-03-20,34.610001000000004
2001-03-21,34.099998
2001-03-22,33.099998
2001-03-23,33.299999
2001-03-26,34.150002
2001-03-27,33.900002
2001-03-28,34.099998
2001-03-29,34.490002000000004
2001-03-30,36.759997999999996
2001-04-02,35.869999
2001-04-03,34.200001
2001-04-04,33.5
2001-04-05,33.900002
2001-04-06,31.969998999999998
2001-04-09,31.799999
2001-04-10,32.889998999999996
2001-04-11,32.16
2001-04-12,32.029999
2001-04-16,31.719998999999998
2001-04-17,33.150002
2001-04-18,35.599998
2001-04-19,36.509997999999996
2001-04-20,35.25
2001-04-23,35.900002
2001-04-24,33.900002
2001-04-25,33.700001
2001-04-26,34.799999
2001-04-27,35.209998999999996
2001-04-30,35.700001
2001-05-01,36.169998
2001-05-02,35.790001000000004
2001-05-03,34.990002000000004
2001-05-04,34.889998999999996
2001-05-07,34.310001
2001-05-08,35.25
2001-05-09,35.259997999999996
2001-05-10,34.75
2001-05-11,35.25
2001-05-14,35.950001
2001-05-15,36.599998
2001-05-16,36.75
2001-05-17,36.73
2001-05-18,37.299999
2001-05-21,37.849998
2001-05-22,37.029999
2001-05-23,37.349998
2001-05-24,37.970001
2001-05-25,37.34
2001-05-29,38.349998
2001-05-30,38.759997999999996
2001-05-31,38.75
2001-06-01,38.099998
2001-06-04,38.75
2001-06-05,39.23
2001-06-06,39.25
2001-06-07,39.889998999999996
2001-06-08,39.66
2001-06-11,39.130001
2001-06-12,39.049999
2001-06-13,39.130001
2001-06-14,39.139998999999996
2001-06-15,38.549999
2001-06-18,37.639998999999996
2001-06-19,36.349998
2001-06-20,36.849998
2001-06-21,36.900002
2001-06-22,37.490002000000004
2001-06-25,36.75
2001-06-26,37.560001
2001-06-27,38.400002
2001-06-28,39.68
2001-06-29,39.09
2001-07-02,38.709998999999996
2001-07-03,38.669998
2001-07-05,37.700001
2001-07-06,37.799999
2001-07-09,37.029999
2001-07-10,36.16
2001-07-11,35.669998
2001-07-12,35.700001
2001-07-13,35.84
2001-07-16,35.970001
2001-07-17,35.5
2001-07-18,34.849998
2001-07-19,33.82
2001-07-20,33.759997999999996
2001-07-23,33.599998
2001-07-24,33.400002
2001-07-25,33.110001000000004
2001-07-26,33.32
2001-07-27,33.16
2001-07-30,33.650002
2001-07-31,34.91
2001-08-01,34.599998
2001-08-02,33.869999
2001-08-03,34.849998
2001-08-06,34.860001000000004
2001-08-07,36.0
2001-08-08,35.5
2001-08-09,35.5
2001-08-10,35.509997999999996
2001-08-13,36.150002
2001-08-14,36.59
2001-08-15,36.529999
2001-08-16,36.610001000000004
2001-08-17,35.889998999999996
2001-08-20,35.299999
2001-08-21,35.0
2001-08-22,34.299999
2001-08-23,34.740002000000004
2001-08-24,34.32
2001-08-27,33.75
2001-08-28,33.48
2001-08-29,33.27
2001-08-30,32.900002
2001-08-31,33.169998
2001-09-04,33.310001
2001-09-05,33.959998999999996
2001-09-06,33.779999
2001-09-07,33.060001
2001-09-10,33.0
2001-09-17,28.51
2001-09-18,25.99
2001-09-19,24.0
2001-09-20,20.950001
2001-09-21,20.5
2001-09-24,23.76
2001-09-25,25.0
2001-09-26,25.190001000000002
2001-09-27,27.540001
2001-09-28,28.870001000000002
2001-10-01,29.0
2001-10-02,28.9
2001-10-03,34.310001
2001-10-04,34.110001000000004
2001-10-05,33.310001
2001-10-08,33.209998999999996
2001-10-09,36.099998
2001-10-10,36.0
2001-10-11,36.650002
2001-10-12,37.040001000000004
2001-10-15,37.080002
2001-10-16,38.599998
2001-10-17,38.189999
2001-10-18,36.860001000000004
2001-10-19,36.5
2001-10-22,37.110001000000004
2001-10-23,36.740002000000004
2001-10-24,37.27
2001-10-25,35.400002
2001-10-26,36.75
2001-10-29,36.599998
2001-10-30,36.810001
2001-10-31,35.25
2001-11-01,37.470001
2001-11-02,38.330002
2001-11-05,40.009997999999996
2001-11-06,39.959998999999996
2001-11-07,39.91
2001-11-08,38.349998
2001-11-09,36.810001
2001-11-12,36.900002
2001-11-13,36.799999
2001-11-14,36.400002
2001-11-15,36.400002
2001-11-16,37.25
2001-11-19,38.400002
2001-11-20,38.240002000000004
2001-11-21,38.900002
2001-11-23,38.23
2001-11-26,38.150002
2001-11-27,38.59
2001-11-28,37.599998
2001-11-29,38.779999
2001-11-30,38.099998
2001-12-03,38.450001
2001-12-04,39.34
2001-12-05,39.0
2001-12-06,38.98
2001-12-07,39.0
2001-12-10,38.200001
2001-12-11,37.799999
2001-12-12,37.5
2001-12-13,37.119999
2001-12-14,37.5
2001-12-17,37.900002
2001-12-18,38.299999
2001-12-19,38.650002
2001-12-20,38.450001
2001-12-21,38.810001
2001-12-24,38.830002
2001-12-26,39.950001
2001-12-27,39.959998999999996
2001-12-28,40.27
2001-12-31,40.150002
2002-01-02,39.470001
2002-01-03,39.009997999999996
2002-01-04,38.5
2002-01-07,38.099998
2002-01-08,37.720001
2002-01-09,38.450001
2002-01-10,37.98
2002-01-11,38.0
2002-01-14,36.25
2002-01-15,37.16
2002-01-16,36.650002
2002-01-17,35.299999
2002-01-18,35.869999
2002-01-22,35.57
2002-01-23,35.200001
2002-01-24,36.950001
2002-01-25,37.900002
2002-01-28,38.150002
2002-01-29,38.450001
2002-01-30,38.23
2002-01-31,38.849998
2002-02-01,39.060001
2002-02-04,38.630001
2002-02-05,38.509997999999996
2002-02-06,38.299999
2002-02-07,38.959998999999996
2002-02-08,38.75
2002-02-11,39.450001
2002-02-12,40.16
2002-02-13,44.0
2002-02-14,43.990002000000004
2002-02-15,43.200001
2002-02-19,41.98
2002-02-20,42.5
2002-02-21,41.82
2002-02-22,41.959998999999996
2002-02-25,42.52
2002-02-26,43.360001000000004
2002-02-27,44.25
2002-02-28,43.900002
2002-03-01,43.0
2002-03-04,43.16
2002-03-05,43.900002
2002-03-06,44.389998999999996
2002-03-07,43.110001000000004
2002-03-08,42.18
2002-03-11,42.299999
2002-03-12,42.099998
2002-03-13,42.07
2002-03-14,43.5
2002-03-15,43.5
2002-03-18,42.150002
2002-03-19,41.200001
2002-03-20,40.25
2002-03-21,41.91
2002-03-22,42.290001000000004
2002-03-25,40.459998999999996
2002-03-26,40.290001000000004
2002-03-27,40.919998
2002-03-28,41.700001
2002-04-01,41.790001000000004
2002-04-02,42.259997999999996
2002-04-03,42.299999
2002-04-04,43.0
2002-04-05,43.130001
2002-04-08,43.709998999999996
2002-04-09,44.200001
2002-04-10,44.82
2002-04-11,44.43
2002-04-12,44.400002
2002-04-15,43.139998999999996
2002-04-16,43.0
2002-04-17,43.400002
2002-04-18,43.389998999999996
2002-04-19,43.810001
2002-04-22,43.82
2002-04-23,43.150002
2002-04-24,43.130001
2002-04-25,42.25
2002-04-26,42.400002
2002-04-29,41.650002
2002-04-30,43.52
2002-05-01,39.689999
2002-05-02,36.389998999999996
2002-05-03,36.990002000000004
2002-05-06,36.009997999999996
2002-05-07,35.650002
2002-05-08,35.5
2002-05-09,35.16
2002-05-10,34.200001
2002-05-13,34.950001
2002-05-14,34.5
2002-05-15,34.139998999999996
2002-05-16,33.389998999999996
2002-05-17,33.360001000000004
2002-05-20,32.799999
2002-05-21,33.700001
2002-05-22,32.700001
2002-05-23,34.389998999999996
2002-05-24,35.25
2002-05-28,34.73
2002-05-29,35.150002
2002-05-30,34.130001
2002-05-31,34.610001000000004
2002-06-03,33.93
