Date,TVTY
1996-01-09,3.291667
1996-01-10,3.145833
1996-01-11,3.041667
1996-01-12,3.041667
1996-01-15,3.0
1996-01-16,3.291667
1996-01-17,3.208333
1996-01-18,3.208333
1996-01-19,3.125
1996-01-22,3.166667
1996-01-23,3.083333
1996-01-24,3.083333
1996-01-25,2.979167
1996-01-26,2.958333
1996-01-29,2.979167
1996-01-30,3.083333
1996-01-31,3.041667
1996-02-01,2.958333
1996-02-02,3.041667
1996-02-05,2.979167
1996-02-06,2.916667
1996-02-07,2.916667
1996-02-08,2.9375
1996-02-09,2.958333
1996-02-12,2.791667
1996-02-13,2.916667
1996-02-14,2.916667
1996-02-15,3.0
1996-02-16,2.916667
1996-02-20,2.875
1996-02-21,3.0
1996-02-22,3.020833
1996-02-23,2.958333
1996-02-26,2.958333
1996-02-27,3.041667
1996-02-28,3.166667
1996-02-29,3.25
1996-03-01,3.208333
1996-03-04,3.291667
1996-03-05,3.208333
1996-03-06,3.166667
1996-03-07,3.083333
1996-03-08,2.833333
1996-03-11,2.916667
1996-03-12,2.875
1996-03-13,3.125
1996-03-14,3.083333
1996-03-15,3.083333
1996-03-18,3.0
1996-03-19,3.041667
1996-03-20,3.125
1996-03-21,3.125
1996-03-22,3.125
1996-03-25,3.083333
1996-03-26,3.166667
1996-03-27,3.0
1996-03-28,2.958333
1996-03-29,2.958333
1996-04-01,2.833333
1996-04-02,2.916667
1996-04-03,2.958333
1996-04-04,2.958333
1996-04-08,2.875
1996-04-09,2.791667
1996-04-10,2.8125
1996-04-11,2.833333
1996-04-12,2.875
1996-04-15,2.916667
1996-04-16,2.916667
1996-04-17,3.0
1996-04-18,3.0
1996-04-19,3.041667
1996-04-22,3.041667
1996-04-23,2.833333
1996-04-24,3.083333
1996-04-25,3.208333
1996-04-26,3.208333
1996-04-29,3.25
1996-04-30,3.291667
1996-05-01,3.666667
1996-05-02,3.583333
1996-05-03,3.583333
1996-05-06,3.416667
1996-05-07,3.375
1996-05-08,3.5
1996-05-09,3.458333
1996-05-10,3.458333
1996-05-13,3.583333
1996-05-14,4.0416669999999995
1996-05-15,3.9375
1996-05-16,3.833333
1996-05-17,3.791667
1996-05-20,3.708333
1996-05-21,3.708333
1996-05-22,3.833333
1996-05-23,3.708333
1996-05-24,3.833333
1996-05-28,3.833333
1996-05-29,3.833333
1996-05-30,3.791667
1996-05-31,3.875
1996-06-03,3.875
1996-06-04,4.125
1996-06-05,4.3333330000000005
1996-06-06,4.3333330000000005
1996-06-07,4.3333330000000005
1996-06-10,4.25
1996-06-11,4.3333330000000005
1996-06-12,4.375
1996-06-13,4.5416669999999995
1996-06-14,4.2083330000000005
1996-06-17,4.1666669999999995
1996-06-18,3.916667
1996-06-19,3.833333
1996-06-20,3.875
1996-06-21,3.916667
1996-06-24,3.708333
1996-06-25,3.791667
1996-06-26,3.833333
1996-06-27,4.0
1996-06-28,4.1666669999999995
1996-07-01,4.0416669999999995
1996-07-02,3.958333
1996-07-03,3.958333
1996-07-05,4.0
1996-07-08,4.0
1996-07-09,3.916667
1996-07-10,3.875
1996-07-11,3.791667
1996-07-12,3.75
1996-07-15,3.708333
1996-07-16,3.458333
1996-07-17,3.333333
1996-07-18,3.458333
1996-07-19,3.625
1996-07-22,3.583333
1996-07-23,3.541667
1996-07-24,3.5
1996-07-25,3.416667
1996-07-26,3.458333
1996-07-29,3.5
1996-07-30,3.458333
1996-07-31,3.5
1996-08-01,3.708333
1996-08-02,3.708333
1996-08-05,3.833333
1996-08-06,3.833333
1996-08-07,3.770833
1996-08-08,3.833333
1996-08-09,3.708333
1996-08-12,3.916667
1996-08-13,3.916667
1996-08-14,3.958333
1996-08-15,3.833333
1996-08-16,3.916667
1996-08-19,3.791667
1996-08-20,3.583333
1996-08-21,3.666667
1996-08-22,3.625
1996-08-23,3.708333
1996-08-26,3.833333
1996-08-27,3.708333
1996-08-28,3.75
1996-08-29,3.666667
1996-08-30,3.666667
1996-09-03,3.625
1996-09-04,3.583333
1996-09-05,3.625
1996-09-06,3.625
1996-09-09,3.625
1996-09-10,3.541667
1996-09-11,3.583333
1996-09-12,3.583333
1996-09-13,3.541667
1996-09-16,3.5625
1996-09-17,3.854167
1996-09-18,3.833333
1996-09-19,3.833333
1996-09-20,3.875
1996-09-23,3.875
1996-09-24,3.666667
1996-09-25,3.75
1996-09-26,3.833333
1996-09-27,3.708333
1996-09-30,3.541667
1996-10-01,3.541667
1996-10-02,3.541667
1996-10-03,3.541667
1996-10-04,3.625
1996-10-07,3.583333
1996-10-08,3.583333
1996-10-09,3.416667
1996-10-10,3.5
1996-10-11,3.520833
1996-10-14,3.291667
1996-10-15,3.333333
1996-10-16,3.333333
1996-10-17,3.25
1996-10-18,3.333333
1996-10-21,3.291667
1996-10-22,3.291667
1996-10-23,3.166667
1996-10-24,3.0
1996-10-25,2.958333
1996-10-28,2.958333
1996-10-29,2.875
1996-10-30,3.083333
1996-10-31,2.958333
1996-11-01,3.041667
1996-11-04,3.083333
1996-11-05,3.208333
1996-11-06,3.208333
1996-11-07,3.083333
1996-11-08,3.0
1996-11-11,3.083333
1996-11-12,3.0
1996-11-13,3.166667
1996-11-14,3.166667
1996-11-15,3.083333
1996-11-18,3.333333
1996-11-19,3.333333
1996-11-20,3.416667
1996-11-21,3.666667
1996-11-22,3.583333
1996-11-25,3.75
1996-11-26,3.625
1996-11-27,3.625
1996-11-29,3.541667
1996-12-02,3.416667
1996-12-03,3.395833
1996-12-04,3.458333
1996-12-05,3.583333
1996-12-06,3.458333
1996-12-09,3.625
1996-12-10,3.625
1996-12-11,3.5
1996-12-12,3.583333
1996-12-13,3.458333
1996-12-16,3.583333
1996-12-17,3.458333
1996-12-18,3.541667
1996-12-19,3.5
1996-12-20,3.541667
1996-12-23,3.5
1996-12-24,3.583333
1996-12-26,3.666667
1996-12-27,3.666667
1996-12-30,3.75
1996-12-31,3.875
1997-01-02,3.666667
1997-01-03,3.75
1997-01-06,3.833333
1997-01-07,3.875
1997-01-08,4.0
1997-01-09,4.125
1997-01-10,3.958333
1997-01-13,4.0416669999999995
1997-01-14,4.2916669999999995
1997-01-15,4.25
1997-01-16,4.375
1997-01-17,4.25
1997-01-20,4.5
1997-01-21,4.5416669999999995
1997-01-22,4.5833330000000005
1997-01-23,4.5
1997-01-24,4.2916669999999995
1997-01-27,4.4583330000000005
1997-01-28,4.375
1997-01-29,4.4583330000000005
1997-01-30,4.4583330000000005
1997-01-31,4.3333330000000005
1997-02-03,4.3333330000000005
1997-02-04,4.2916669999999995
1997-02-05,4.25
1997-02-06,4.25
1997-02-07,4.25
1997-02-10,4.25
1997-02-11,4.1666669999999995
1997-02-12,4.2083330000000005
1997-02-13,4.25
1997-02-14,4.3333330000000005
1997-02-18,4.25
1997-02-19,4.3333330000000005
1997-02-20,4.2916669999999995
1997-02-21,4.3333330000000005
1997-02-24,4.375
1997-02-25,4.375
1997-02-26,4.28125
1997-02-27,4.2916669999999995
1997-02-28,4.3333330000000005
1997-03-03,4.25
1997-03-04,4.2083330000000005
1997-03-05,4.25
1997-03-06,4.2083330000000005
1997-03-07,4.2083330000000005
1997-03-10,4.3333330000000005
1997-03-11,4.625
1997-03-12,4.375
1997-03-13,4.375
1997-03-14,4.2916669999999995
1997-03-17,4.2916669999999995
1997-03-18,4.25
1997-03-19,4.125
1997-03-20,4.1666669999999995
1997-03-21,4.125
1997-03-24,4.0833330000000005
1997-03-25,3.833333
1997-03-26,3.833333
1997-03-27,3.791667
1997-03-31,3.791667
1997-04-01,3.583333
1997-04-02,3.583333
1997-04-03,3.5
1997-04-04,3.458333
1997-04-07,3.458333
1997-04-08,3.520833
1997-04-09,3.625
1997-04-10,3.625
1997-04-11,3.458333
1997-04-14,3.458333
1997-04-15,3.458333
1997-04-16,3.5
1997-04-17,3.666667
1997-04-18,3.541667
1997-04-21,3.666667
1997-04-22,3.5
1997-04-23,3.416667
1997-04-24,3.5
1997-04-25,3.416667
1997-04-28,3.375
1997-04-29,3.333333
1997-04-30,3.333333
1997-05-01,3.5
1997-05-02,3.541667
1997-05-05,3.708333
1997-05-06,3.75
1997-05-07,3.708333
1997-05-08,3.833333
1997-05-09,3.708333
1997-05-12,3.625
1997-05-13,3.708333
1997-05-14,3.5
1997-05-15,3.666667
1997-05-16,3.583333
1997-05-19,3.583333
1997-05-20,3.583333
1997-05-21,3.708333
1997-05-22,3.666667
1997-05-23,3.708333
1997-05-27,3.708333
1997-05-28,3.708333
1997-05-29,3.75
1997-05-30,3.708333
1997-06-02,3.625
1997-06-03,3.625
1997-06-04,3.666667
1997-06-05,3.625
1997-06-06,3.666667
1997-06-09,3.791667
1997-06-10,3.541667
1997-06-11,3.5
1997-06-12,3.375
1997-06-13,3.375
1997-06-16,3.583333
1997-06-17,3.666667
1997-06-18,3.5
1997-06-19,3.541667
1997-06-20,3.541667
1997-06-23,3.416667
1997-06-24,3.375
1997-06-25,3.458333
1997-06-26,3.625
1997-06-27,3.708333
1997-06-30,3.666667
1997-07-01,3.708333
1997-07-02,3.666667
1997-07-03,3.708333
1997-07-07,3.791667
1997-07-08,3.791667
1997-07-09,3.791667
1997-07-10,3.8125
1997-07-11,3.791667
1997-07-14,3.791667
1997-07-15,3.791667
1997-07-16,3.791667
1997-07-17,3.708333
1997-07-18,3.791667
1997-07-21,3.708333
1997-07-22,3.708333
1997-07-23,3.645833
1997-07-24,3.666667
1997-07-25,3.75
1997-07-28,3.833333
1997-07-29,3.833333
1997-07-30,3.791667
1997-07-31,3.75
1997-08-01,3.791667
1997-08-04,3.875
1997-08-05,3.875
1997-08-06,3.75
1997-08-07,3.75
1997-08-08,3.708333
1997-08-11,3.708333
1997-08-12,3.708333
1997-08-13,3.520833
1997-08-14,3.458333
1997-08-15,3.5
1997-08-18,3.375
1997-08-19,3.375
1997-08-20,3.333333
1997-08-21,3.416667
1997-08-22,3.625
1997-08-25,3.458333
1997-08-26,3.583333
1997-08-27,3.625
1997-08-28,3.583333
1997-08-29,3.708333
1997-09-02,3.666667
1997-09-03,3.541667
1997-09-04,3.541667
1997-09-05,3.625
1997-09-08,3.541667
1997-09-09,4.0416669999999995
1997-09-10,4.2708330000000005
1997-09-11,4.5416669999999995
1997-09-12,4.3333330000000005
1997-09-15,4.25
1997-09-16,4.1666669999999995
1997-09-17,4.25
1997-09-18,4.375
1997-09-19,4.5
1997-09-22,4.7916669999999995
1997-09-23,4.6666669999999995
1997-09-24,4.7916669999999995
1997-09-25,4.6666669999999995
1997-09-26,4.7083330000000005
1997-09-29,4.5833330000000005
1997-09-30,4.7083330000000005
1997-10-01,4.6666669999999995
1997-10-02,4.4583330000000005
1997-10-03,4.4166669999999995
1997-10-06,4.3333330000000005
1997-10-07,3.916667
1997-10-08,4.0
1997-10-09,4.25
1997-10-10,4.25
1997-10-13,4.0833330000000005
1997-10-14,4.125
1997-10-15,4.1666669999999995
1997-10-16,4.2916669999999995
1997-10-17,4.0833330000000005
1997-10-20,4.0
1997-10-21,4.0833330000000005
1997-10-22,4.125
1997-10-23,3.958333
1997-10-24,4.0833330000000005
1997-10-27,4.0
1997-10-28,3.583333
1997-10-29,3.333333
1997-10-30,3.541667
1997-10-31,3.5
1997-11-03,4.0833330000000005
1997-11-04,4.1666669999999995
1997-11-05,4.0416669999999995
1997-11-06,4.0833330000000005
1997-11-07,3.958333
1997-11-10,3.833333
1997-11-11,3.708333
1997-11-12,3.75
1997-11-13,3.708333
1997-11-14,3.916667
1997-11-17,3.875
1997-11-18,3.791667
1997-11-19,3.75
1997-11-20,3.916667
1997-11-21,4.0
1997-11-24,4.2916669999999995
1997-11-25,4.3333330000000005
1997-11-26,4.3333330000000005
1997-11-28,4.25
1997-12-01,4.2083330000000005
1997-12-02,4.3333330000000005
1997-12-03,4.3125
1997-12-04,2.166667
1997-12-05,2.125
1997-12-08,2.208333
1997-12-09,2.208333
1997-12-10,2.208333
1997-12-11,2.166667
1997-12-12,2.1875
1997-12-15,2.166667
1997-12-16,2.1875
1997-12-17,2.270833
1997-12-18,2.25
1997-12-19,2.25
1997-12-22,2.208333
1997-12-23,2.229167
1997-12-24,2.229167
1997-12-26,2.25
1997-12-29,2.208333
1997-12-30,2.375
1997-12-31,2.333333
1998-01-02,2.354167
1998-01-05,2.333333
1998-01-06,2.375
1998-01-07,2.291667
1998-01-08,2.25
1998-01-09,2.083333
1998-01-12,2.083333
1998-01-13,1.958333
1998-01-14,2.104167
1998-01-15,2.375
1998-01-16,2.291667
1998-01-20,2.166667
1998-01-21,2.25
1998-01-22,2.208333
1998-01-23,2.125
1998-01-26,2.166667
1998-01-27,2.333333
1998-01-28,2.375
1998-01-29,2.375
1998-01-30,2.333333
1998-02-02,2.416667
1998-02-03,2.375
1998-02-04,2.416667
1998-02-05,2.375
1998-02-06,2.458333
1998-02-09,2.458333
1998-02-10,2.5625
1998-02-11,2.75
1998-02-12,2.666667
1998-02-13,2.791667
1998-02-17,2.833333
1998-02-18,2.895833
1998-02-19,2.833333
1998-02-20,3.0
1998-02-23,2.875
1998-02-24,2.916667
1998-02-25,2.916667
1998-02-26,2.75
1998-02-27,2.8125
1998-03-02,2.833333
1998-03-03,2.875
1998-03-04,2.770833
1998-03-05,2.75
1998-03-06,2.666667
1998-03-09,2.666667
1998-03-10,2.791667
1998-03-11,2.708333
1998-03-12,2.770833
1998-03-13,2.666667
1998-03-16,2.708333
1998-03-17,2.708333
1998-03-18,2.666667
1998-03-19,2.708333
1998-03-20,2.708333
1998-03-23,2.645833
1998-03-24,2.979167
1998-03-25,2.979167
1998-03-26,3.0
1998-03-27,3.083333
1998-03-30,3.088542
1998-03-31,3.25
1998-04-01,3.5
1998-04-02,3.541667
1998-04-03,3.625
1998-04-06,3.5
1998-04-07,3.5
1998-04-08,3.541667
1998-04-09,3.666667
1998-04-13,3.583333
1998-04-14,3.583333
1998-04-15,3.541667
1998-04-16,3.5
1998-04-17,3.5
1998-04-20,3.416667
1998-04-21,3.375
1998-04-22,3.25
1998-04-23,3.270833
1998-04-24,3.291667
1998-04-27,3.208333
1998-04-28,3.25
1998-04-29,3.25
1998-04-30,3.354167
1998-05-01,3.4375
1998-05-04,3.458333
1998-05-05,3.458333
1998-05-06,3.458333
1998-05-07,3.4375
1998-05-08,3.416667
1998-05-11,3.458333
1998-05-12,3.5
1998-05-13,3.666667
1998-05-14,3.791667
1998-05-15,3.75
1998-05-18,3.75
1998-05-19,3.708333
1998-05-20,3.708333
1998-05-21,3.666667
1998-05-22,3.666667
1998-05-26,3.75
1998-05-27,3.6875
1998-05-28,3.75
1998-05-29,3.833333
1998-06-01,3.75
1998-06-02,3.770833
1998-06-03,3.791667
1998-06-04,3.78125
1998-06-05,3.75
1998-06-08,3.75
1998-06-09,3.75
1998-06-10,3.625
1998-06-11,3.333333
1998-06-12,3.25
1998-06-15,3.166667
1998-06-16,3.083333
1998-06-17,3.125
1998-06-18,3.166667
1998-06-19,3.145833
1998-06-22,3.125
1998-06-23,3.25
1998-06-24,3.416667
1998-06-25,3.333333
1998-06-26,3.333333
1998-06-29,3.375
1998-06-30,3.291667
1998-07-01,3.333333
1998-07-02,3.25
1998-07-06,3.333333
1998-07-07,3.25
1998-07-08,3.166667
1998-07-09,3.083333
1998-07-10,2.958333
1998-07-13,3.041667
1998-07-14,3.041667
1998-07-15,2.916667
1998-07-16,3.041667
1998-07-17,3.041667
1998-07-20,3.083333
1998-07-21,3.083333
1998-07-22,3.0
1998-07-23,3.125
1998-07-24,3.083333
1998-07-27,3.0
1998-07-28,2.958333
1998-07-29,2.916667
1998-07-30,2.916667
1998-07-31,2.916667
1998-08-03,2.875
1998-08-04,2.958333
1998-08-05,3.208333
1998-08-06,3.041667
1998-08-07,3.041667
1998-08-10,3.083333
1998-08-11,2.916667
1998-08-12,3.083333
1998-08-13,3.083333
1998-08-14,3.041667
1998-08-17,3.0
1998-08-18,3.0625
1998-08-19,3.041667
1998-08-20,3.041667
1998-08-21,3.005208
1998-08-24,2.958333
1998-08-25,2.916667
1998-08-26,2.791667
1998-08-27,2.666667
1998-08-28,2.666667
1998-08-31,2.5
1998-09-01,2.458333
1998-09-02,2.583333
1998-09-03,2.333333
1998-09-04,2.375
1998-09-08,2.614583
1998-09-09,2.666667
1998-09-10,2.583333
1998-09-11,2.541667
1998-09-14,2.541667
1998-09-15,2.416667
1998-09-16,2.5
1998-09-17,2.395833
1998-09-18,2.416667
1998-09-21,2.520833
1998-09-22,2.5
1998-09-23,2.541667
1998-09-24,2.541667
1998-09-25,2.5625
1998-09-28,2.541667
1998-09-29,2.75
1998-09-30,2.6875
1998-10-01,2.583333
1998-10-02,2.708333
1998-10-05,2.75
1998-10-06,2.958333
1998-10-07,2.8125
1998-10-08,2.625
1998-10-09,2.75
1998-10-12,2.75
1998-10-13,2.708333
1998-10-14,2.666667
1998-10-15,2.625
1998-10-16,2.875
1998-10-19,2.895833
1998-10-20,2.958333
1998-10-21,3.0625
1998-10-22,3.125
1998-10-23,3.166667
1998-10-26,3.208333
1998-10-27,3.166667
1998-10-28,3.166667
1998-10-29,3.291667
1998-10-30,3.291667
1998-11-02,3.375
1998-11-03,3.333333
1998-11-04,3.458333
1998-11-05,3.708333
1998-11-06,3.75
1998-11-09,3.666667
1998-11-10,3.833333
1998-11-11,3.708333
1998-11-12,3.75
1998-11-13,3.6875
1998-11-16,3.770833
1998-11-17,3.583333
1998-11-18,3.583333
1998-11-19,3.583333
1998-11-20,3.541667
1998-11-23,3.479167
1998-11-24,3.375
1998-11-25,3.458333
1998-11-27,3.375
1998-11-30,3.375
1998-12-01,3.416667
1998-12-02,3.375
1998-12-03,3.375
1998-12-04,3.4375
1998-12-07,3.416667
1998-12-08,3.375
1998-12-09,3.458333
1998-12-10,3.375
1998-12-11,3.416667
1998-12-14,3.291667
1998-12-15,3.1875
1998-12-16,3.125
1998-12-17,3.25
1998-12-18,3.208333
1998-12-21,3.21875
1998-12-22,3.208333
1998-12-23,3.208333
1998-12-24,3.208333
1998-12-28,3.208333
1998-12-29,3.333333
1998-12-30,3.270833
1998-12-31,3.270833
1999-01-04,3.375
1999-01-05,3.375
1999-01-06,3.416667
1999-01-07,3.416667
1999-01-08,3.489583
1999-01-11,3.458333
1999-01-12,3.541667
1999-01-13,3.541667
1999-01-14,3.666667
1999-01-15,3.75
1999-01-19,3.791667
1999-01-20,3.791667
1999-01-21,3.833333
1999-01-22,3.708333
1999-01-25,3.708333
1999-01-26,3.666667
1999-01-27,3.666667
1999-01-28,3.666667
1999-01-29,3.651042
1999-02-01,3.625
1999-02-02,3.625
1999-02-03,3.625
1999-02-04,3.666667
1999-02-05,3.666667
1999-02-08,3.645833
1999-02-09,3.666667
1999-02-10,3.6875
1999-02-11,3.6875
1999-02-12,3.708333
1999-02-16,3.791667
1999-02-17,3.729167
1999-02-18,3.791667
1999-02-19,3.833333
1999-02-22,3.833333
1999-02-23,3.875
1999-02-24,3.708333
1999-02-25,3.75
1999-02-26,3.75
1999-03-01,3.708333
1999-03-02,3.666667
1999-03-03,3.583333
1999-03-04,3.416667
1999-03-05,3.458333
1999-03-08,3.416667
1999-03-09,3.25
1999-03-10,3.25
1999-03-11,3.25
1999-03-12,3.25
1999-03-15,3.25
1999-03-16,3.166667
1999-03-17,2.916667
1999-03-18,3.0
1999-03-19,2.9375
1999-03-22,2.916667
1999-03-23,3.0
1999-03-24,2.958333
1999-03-25,2.895833
1999-03-26,2.833333
1999-03-29,2.833333
1999-03-30,2.75
1999-03-31,2.541667
1999-04-01,2.583333
1999-04-05,2.666667
1999-04-06,2.583333
1999-04-07,2.583333
1999-04-08,2.583333
1999-04-09,2.583333
1999-04-12,2.583333
1999-04-13,2.583333
1999-04-14,2.583333
1999-04-15,2.604167
1999-04-16,2.604167
1999-04-19,2.583333
1999-04-20,2.583333
1999-04-21,2.583333
1999-04-22,2.604167
1999-04-23,2.604167
1999-04-26,2.604167
1999-04-27,2.583333
1999-04-28,2.604167
1999-04-29,2.583333
1999-04-30,2.583333
1999-05-03,2.604167
1999-05-04,2.541667
1999-05-05,2.666667
1999-05-06,2.895833
1999-05-07,2.9375
1999-05-10,2.833333
1999-05-11,2.875
1999-05-12,2.833333
1999-05-13,2.729167
1999-05-14,2.75
1999-05-17,2.791667
1999-05-18,2.75
1999-05-19,2.666667
1999-05-20,2.708333
1999-05-21,2.666667
1999-05-24,2.75
1999-05-25,2.729167
1999-05-26,2.729167
1999-05-27,2.708333
1999-05-28,2.75
1999-06-01,2.729167
1999-06-02,2.6875
1999-06-03,2.666667
1999-06-04,2.6875
1999-06-07,2.6875
1999-06-08,2.729167
1999-06-09,2.729167
1999-06-10,2.729167
1999-06-11,2.8125
1999-06-14,2.791667
1999-06-15,2.770833
1999-06-16,2.791667
1999-06-17,2.708333
1999-06-18,2.708333
1999-06-21,2.708333
1999-06-22,2.75
1999-06-23,2.75
1999-06-24,2.75
1999-06-25,2.708333
1999-06-28,2.666667
1999-06-29,2.75
1999-06-30,2.770833
1999-07-01,2.791667
1999-07-02,2.708333
1999-07-06,2.875
1999-07-07,2.6875
1999-07-08,2.75
1999-07-09,2.6875
1999-07-12,2.6875
1999-07-13,2.645833
1999-07-14,2.666667
1999-07-15,2.729167
1999-07-16,2.75
1999-07-19,2.791667
1999-07-20,2.770833
1999-07-21,2.770833
1999-07-22,2.791667
1999-07-23,2.791667
1999-07-26,2.75
1999-07-27,2.75
1999-07-28,2.75
1999-07-29,2.75
1999-07-30,2.791667
1999-08-02,2.791667
1999-08-03,2.770833
1999-08-04,2.6875
1999-08-05,2.625
1999-08-06,2.604167
1999-08-09,2.583333
1999-08-10,2.541667
1999-08-11,2.5
1999-08-12,2.541667
1999-08-13,2.541667
1999-08-16,2.5
1999-08-17,2.5
1999-08-18,2.5
1999-08-19,2.395833
1999-08-20,2.291667
1999-08-23,2.333333
1999-08-24,2.125
1999-08-25,2.125
1999-08-26,2.125
1999-08-27,2.1875
1999-08-30,2.166667
1999-08-31,2.229167
1999-09-01,2.125
1999-09-02,2.1875
1999-09-03,2.1875
1999-09-07,2.260417
1999-09-08,2.166667
1999-09-09,2.166667
1999-09-10,2.166667
1999-09-13,2.229167
1999-09-14,2.25
1999-09-15,2.270833
1999-09-16,2.25
1999-09-17,2.25
1999-09-20,2.229167
1999-09-21,2.208333
1999-09-22,2.208333
1999-09-23,2.1875
1999-09-24,2.1875
1999-09-27,2.25
1999-09-28,2.21875
1999-09-29,2.208333
1999-09-30,2.041667
1999-10-01,2.0625
1999-10-04,2.041667
1999-10-05,2.041667
1999-10-06,1.958333
1999-10-07,1.895833
1999-10-08,1.708333
1999-10-11,1.75
1999-10-12,1.583333
1999-10-13,1.583333
1999-10-14,1.5
1999-10-15,1.3125
1999-10-18,1.416667
1999-10-19,1.520833
1999-10-20,1.5625
1999-10-21,1.541667
1999-10-22,1.5
1999-10-25,1.541667
1999-10-26,1.53125
1999-10-27,1.5
1999-10-28,1.541667
1999-10-29,1.875
1999-11-01,2.0
1999-11-02,2.125
1999-11-03,2.125
1999-11-04,2.083333
1999-11-05,2.0
1999-11-08,1.916667
1999-11-09,1.875
1999-11-10,1.666667
1999-11-11,1.625
1999-11-12,1.708333
1999-11-15,1.666667
1999-11-16,1.604167
1999-11-17,1.604167
1999-11-18,1.697917
1999-11-19,1.604167
1999-11-22,1.645833
1999-11-23,1.604167
1999-11-24,1.604167
1999-11-26,1.604167
1999-11-29,1.6875
1999-11-30,1.625
1999-12-01,1.625
1999-12-02,1.583333
1999-12-03,1.583333
1999-12-06,1.395833
1999-12-07,1.333333
1999-12-08,1.333333
1999-12-09,1.333333
1999-12-10,1.395833
1999-12-13,1.375
1999-12-14,1.333333
1999-12-15,1.333333
1999-12-16,1.3125
1999-12-17,1.333333
1999-12-20,1.541667
1999-12-21,1.541667
1999-12-22,1.458333
1999-12-23,1.458333
1999-12-27,1.479167
1999-12-28,1.458333
1999-12-29,1.479167
1999-12-30,1.583333
1999-12-31,1.520833
2000-01-03,1.583333
2000-01-04,1.625
2000-01-05,1.625
2000-01-06,1.625
2000-01-07,1.666667
2000-01-10,1.666667
2000-01-11,1.583333
2000-01-12,1.583333
2000-01-13,1.5625
2000-01-14,1.708333
2000-01-18,1.75
2000-01-19,1.8125
2000-01-20,1.604167
2000-01-21,1.729167
2000-01-24,1.729167
2000-01-25,1.729167
2000-01-26,1.583333
2000-01-27,1.604167
2000-01-28,1.5625
2000-01-31,1.541667
2000-02-01,1.520833
2000-02-02,1.520833
2000-02-03,1.552083
2000-02-04,1.458333
2000-02-07,1.4375
2000-02-08,1.354167
2000-02-09,1.375
2000-02-10,1.4375
2000-02-11,1.541667
2000-02-14,1.395833
2000-02-15,1.4375
2000-02-16,1.520833
2000-02-17,1.458333
2000-02-18,1.458333
2000-02-22,1.458333
2000-02-23,1.4375
2000-02-24,1.458333
2000-02-25,1.375
2000-02-28,1.416667
2000-02-29,1.53125
2000-03-01,1.458333
2000-03-02,1.4375
2000-03-03,1.4375
2000-03-06,1.4375
2000-03-07,1.479167
2000-03-08,1.479167
2000-03-09,1.416667
2000-03-10,1.333333
2000-03-13,1.3125
2000-03-14,1.3125
2000-03-15,1.270833
2000-03-16,1.333333
2000-03-17,1.333333
2000-03-20,1.260417
2000-03-21,1.395833
2000-03-22,1.395833
2000-03-23,1.291667
2000-03-24,1.291667
2000-03-27,1.416667
2000-03-28,1.375
2000-03-29,1.354167
2000-03-30,1.354167
2000-03-31,1.291667
2000-04-03,1.354167
2000-04-04,1.291667
2000-04-05,1.25
2000-04-06,1.25
2000-04-07,1.270833
2000-04-10,1.291667
2000-04-11,1.333333
2000-04-12,1.416667
2000-04-13,1.375
2000-04-14,1.291667
2000-04-17,1.333333
2000-04-18,1.333333
2000-04-19,1.3125
2000-04-20,1.333333
2000-04-24,1.25
2000-04-25,1.25
2000-04-26,1.291667
2000-04-27,1.333333
2000-04-28,1.354167
2000-05-01,1.354167
2000-05-02,1.333333
2000-05-03,1.291667
2000-05-04,1.291667
2000-05-05,1.3125
2000-05-08,1.3125
2000-05-09,1.3125
2000-05-10,1.25
2000-05-11,1.291667
2000-05-12,1.354167
2000-05-15,1.375
2000-05-16,1.291667
2000-05-17,1.333333
2000-05-18,1.333333
2000-05-19,1.208333
2000-05-22,1.291667
2000-05-23,1.25
2000-05-24,1.3125
2000-05-25,1.3125
2000-05-26,1.333333
2000-05-30,1.291667
2000-05-31,1.354167
2000-06-01,1.354167
2000-06-02,1.354167
2000-06-05,1.354167
2000-06-06,1.354167
2000-06-07,1.354167
2000-06-08,1.34375
2000-06-09,1.333333
2000-06-12,1.354167
2000-06-13,1.375
2000-06-14,1.34375
2000-06-15,1.333333
2000-06-16,1.333333
2000-06-19,1.375
2000-06-20,1.458333
2000-06-21,1.5
2000-06-22,1.520833
2000-06-23,1.5
2000-06-26,1.5
2000-06-27,1.5
2000-06-28,1.666667
2000-06-29,1.666667
2000-06-30,1.708333
2000-07-03,1.791667
2000-07-05,1.916667
2000-07-06,2.0
2000-07-07,2.354167
2000-07-10,2.270833
2000-07-11,2.270833
2000-07-12,2.270833
2000-07-13,2.25
2000-07-14,2.270833
2000-07-17,2.270833
2000-07-18,2.125
2000-07-19,2.041667
2000-07-20,1.90625
2000-07-21,1.833333
2000-07-24,2.0
2000-07-25,2.0
2000-07-26,2.041667
2000-07-27,2.03125
2000-07-28,1.916667
2000-07-31,2.125
2000-08-01,2.104167
2000-08-02,2.25
2000-08-03,2.291667
2000-08-04,2.354167
2000-08-07,2.375
2000-08-08,2.166667
2000-08-09,2.291667
2000-08-10,2.333333
2000-08-11,2.291667
2000-08-14,2.145833
2000-08-15,2.135417
2000-08-16,2.135417
2000-08-17,2.09375
2000-08-18,2.09375
2000-08-21,2.125
2000-08-22,2.125
