Date,RAIL
2009-10-12,25.459999
2009-10-13,25.709999
2009-10-14,26.91
2009-10-15,26.24
2009-10-16,26.07
2009-10-19,26.6
2009-10-20,26.18
2009-10-21,25.82
2009-10-22,25.9
2009-10-23,25.48
2009-10-26,25.26
2009-10-27,24.530001000000002
2009-10-28,23.74
2009-10-29,24.559998999999998
2009-10-30,23.58
2009-11-02,24.049999
2009-11-03,24.93
2009-11-04,24.620001000000002
2009-11-05,25.6
2009-11-06,21.74
2009-11-09,20.309998999999998
2009-11-10,20.309998999999998
2009-11-11,20.23
2009-11-12,19.32
2009-11-13,19.129998999999998
2009-11-16,19.4
2009-11-17,19.02
2009-11-18,19.190001000000002
2009-11-19,18.76
2009-11-20,18.549999
2009-11-23,18.57
2009-11-24,18.620001000000002
2009-11-25,18.559998999999998
2009-11-27,18.379998999999998
2009-11-30,18.25
2009-12-01,18.190001000000002
2009-12-02,18.27
2009-12-03,18.1
2009-12-04,18.74
2009-12-07,18.93
2009-12-08,18.9
2009-12-09,19.01
2009-12-10,19.200001
2009-12-11,19.43
2009-12-14,19.84
2009-12-15,19.92
2009-12-16,19.889999
2009-12-17,19.83
2009-12-18,19.959999
2009-12-21,18.799999
2009-12-22,19.040001
2009-12-23,19.25
2009-12-24,19.299999
2009-12-28,19.42
2009-12-29,19.620001000000002
2009-12-30,19.700001
2009-12-31,19.83
2010-01-04,20.15
2010-01-05,20.030001000000002
2010-01-06,20.450001
2010-01-07,20.41
2010-01-08,20.809998999999998
2010-01-11,21.17
2010-01-12,20.940001000000002
2010-01-13,21.469998999999998
2010-01-14,21.17
2010-01-15,20.84
2010-01-19,20.75
2010-01-20,20.209999
2010-01-21,20.049999
2010-01-22,19.969998999999998
2010-01-25,19.98
2010-01-26,19.83
2010-01-27,20.1
2010-01-28,19.530001000000002
2010-01-29,19.5
2010-02-01,19.879998999999998
2010-02-02,20.129998999999998
2010-02-03,19.629998999999998
2010-02-04,19.16
2010-02-05,19.129998999999998
2010-02-08,18.6
2010-02-09,18.82
2010-02-10,18.85
2010-02-11,18.98
2010-02-12,19.719998999999998
2010-02-16,20.67
2010-02-17,21.4
2010-02-18,20.190001000000002
2010-02-19,20.190001000000002
2010-02-22,20.639999
2010-02-23,20.74
2010-02-24,21.16
2010-02-25,21.200001
2010-02-26,21.17
2010-03-01,21.76
2010-03-02,23.559998999999998
2010-03-03,23.93
2010-03-04,23.940001000000002
2010-03-05,24.809998999999998
2010-03-08,24.59
2010-03-09,24.73
2010-03-10,24.83
2010-03-11,24.98
2010-03-12,25.120001000000002
2010-03-15,25.190001000000002
2010-03-16,25.33
2010-03-17,25.200001
2010-03-18,25.219998999999998
2010-03-19,25.02
2010-03-22,25.469998999999998
2010-03-23,25.6
2010-03-24,24.82
2010-03-25,24.530001000000002
2010-03-26,24.49
2010-03-29,24.49
2010-03-30,24.370001000000002
2010-03-31,24.16
2010-04-01,24.709999
2010-04-05,25.51
2010-04-06,25.73
2010-04-07,26.1
2010-04-08,26.120001000000002
2010-04-09,26.75
2010-04-12,27.92
2010-04-13,28.35
2010-04-14,29.889999
2010-04-15,29.67
2010-04-16,29.02
2010-04-19,28.190001000000002
2010-04-20,28.24
2010-04-21,28.68
2010-04-22,29.450001
2010-04-23,29.879998999999998
2010-04-26,29.940001000000002
2010-04-27,29.219998999999998
2010-04-28,29.34
2010-04-29,29.620001000000002
2010-04-30,28.620001000000002
2010-05-03,29.1
2010-05-04,27.98
2010-05-05,27.0
2010-05-06,26.690001000000002
2010-05-07,26.9
2010-05-10,28.41
2010-05-11,28.530001000000002
2010-05-12,29.1
2010-05-13,28.9
2010-05-14,28.309998999999998
2010-05-17,28.1
2010-05-18,27.85
2010-05-19,26.91
2010-05-20,25.639999
2010-05-21,25.959999
2010-05-24,25.549999
2010-05-25,25.379998999999998
2010-05-26,25.530001000000002
2010-05-27,27.129998999999998
2010-05-28,26.82
2010-06-01,25.66
2010-06-02,26.639999
2010-06-03,28.01
2010-06-04,25.42
2010-06-07,24.15
2010-06-08,23.85
2010-06-09,24.129998999999998
2010-06-10,25.15
2010-06-11,25.370001000000002
2010-06-14,25.99
2010-06-15,26.290001
2010-06-16,26.139999
2010-06-17,25.959999
2010-06-18,25.68
2010-06-21,25.15
2010-06-22,24.549999
2010-06-23,24.4
2010-06-24,23.91
2010-06-25,24.51
2010-06-28,23.85
2010-06-29,22.940001000000002
2010-06-30,22.620001000000002
2010-07-01,22.370001000000002
2010-07-02,22.040001
2010-07-06,21.43
2010-07-07,22.32
2010-07-08,22.65
2010-07-09,23.01
2010-07-12,22.469998999999998
2010-07-13,23.76
2010-07-14,24.200001
2010-07-15,24.0
2010-07-16,23.139999
2010-07-19,23.51
2010-07-20,23.540001
2010-07-21,23.700001
2010-07-22,24.16
2010-07-23,24.790001
2010-07-26,25.5
2010-07-27,24.73
2010-07-28,24.049999
2010-07-29,24.190001000000002
2010-07-30,24.83
2010-08-02,24.82
2010-08-03,24.57
2010-08-04,24.91
2010-08-05,24.91
2010-08-06,23.27
2010-08-09,23.219998999999998
2010-08-10,22.74
2010-08-11,22.0
2010-08-12,21.879998999999998
2010-08-13,21.9
2010-08-16,21.98
2010-08-17,22.51
2010-08-18,22.639999
2010-08-19,21.92
2010-08-20,21.780001000000002
2010-08-23,21.57
2010-08-24,21.51
2010-08-25,22.58
2010-08-26,22.08
2010-08-27,23.360001
2010-08-30,22.52
2010-08-31,23.33
2010-09-01,23.950001
2010-09-02,24.190001000000002
2010-09-03,24.15
2010-09-07,23.540001
2010-09-08,22.98
2010-09-09,22.98
2010-09-10,23.719998999999998
2010-09-13,24.26
2010-09-14,24.389999
2010-09-15,24.719998999999998
2010-09-16,24.629998999999998
2010-09-17,24.74
2010-09-20,24.940001000000002
2010-09-21,24.459999
2010-09-22,24.049999
2010-09-23,23.82
2010-09-24,24.959999
2010-09-27,24.879998999999998
2010-09-28,24.67
2010-09-29,24.370001000000002
2010-09-30,24.6
2010-10-01,24.65
2010-10-04,24.540001
2010-10-05,25.33
2010-10-06,25.459999
2010-10-07,25.32
2010-10-08,26.219998999999998
2010-10-11,26.4
2010-10-12,26.200001
2010-10-13,27.700001
2010-10-14,27.549999
2010-10-15,27.33
2010-10-18,27.440001000000002
2010-10-19,27.25
2010-10-20,27.219998999999998
2010-10-21,27.690001000000002
2010-10-22,27.73
2010-10-25,27.469998999999998
2010-10-26,27.370001000000002
2010-10-27,26.66
2010-10-28,26.48
2010-10-29,26.459999
2010-11-01,26.5
2010-11-02,27.27
2010-11-03,27.48
2010-11-04,26.040001
2010-11-05,25.709999
2010-11-08,25.84
2010-11-09,25.91
2010-11-10,25.75
2010-11-11,25.52
2010-11-12,25.25
2010-11-15,24.91
2010-11-16,24.290001
2010-11-17,24.030001000000002
2010-11-18,24.43
2010-11-19,24.68
2010-11-22,24.290001
2010-11-23,24.16
2010-11-24,24.66
2010-11-26,24.65
2010-11-29,24.629998999999998
2010-11-30,24.84
2010-12-01,25.51
2010-12-02,26.040001
2010-12-03,26.6
2010-12-06,27.15
2010-12-07,27.719998999999998
2010-12-08,27.940001000000002
2010-12-09,28.08
2010-12-10,28.049999
2010-12-13,27.75
2010-12-14,27.43
2010-12-15,27.5
2010-12-16,27.43
2010-12-17,26.870001000000002
2010-12-20,27.24
2010-12-21,28.299999
2010-12-22,28.26
2010-12-23,28.23
2010-12-27,28.459999
2010-12-28,28.389999
2010-12-29,28.5
2010-12-30,28.85
2010-12-31,28.940001000000002
2011-01-03,29.65
2011-01-04,29.559998999999998
2011-01-05,30.030001000000002
2011-01-06,29.870001000000002
2011-01-07,29.91
2011-01-10,29.940001000000002
2011-01-11,29.780001000000002
2011-01-12,29.85
2011-01-13,29.860001
2011-01-14,30.27
2011-01-18,30.440001000000002
2011-01-19,29.4
2011-01-20,28.82
2011-01-21,28.379998999999998
2011-01-24,28.27
2011-01-25,28.379998999999998
2011-01-26,29.129998999999998
2011-01-27,29.4
2011-01-28,28.85
2011-01-31,28.52
2011-02-01,29.51
2011-02-02,29.299999
2011-02-03,28.809998999999998
2011-02-04,29.049999
2011-02-07,29.59
2011-02-08,29.75
2011-02-09,29.59
2011-02-10,29.879998999999998
2011-02-11,30.09
2011-02-14,30.41
2011-02-15,30.76
2011-02-16,31.76
2011-02-17,30.49
2011-02-18,29.959999
2011-02-22,28.450001
2011-02-23,27.23
2011-02-24,28.209999
2011-02-25,28.139999
2011-02-28,28.110001
2011-03-01,27.540001
2011-03-02,27.57
2011-03-03,28.299999
2011-03-04,28.690001000000002
2011-03-07,28.57
2011-03-08,29.370001000000002
2011-03-09,29.42
2011-03-10,29.07
2011-03-11,29.32
2011-03-14,29.41
2011-03-15,29.32
2011-03-16,29.01
2011-03-17,29.35
2011-03-18,29.719998999999998
2011-03-21,31.24
2011-03-22,31.450001
2011-03-23,31.5
2011-03-24,31.379998999999998
2011-03-25,31.27
2011-03-28,31.51
2011-03-29,31.83
2011-03-30,32.34
2011-03-31,32.509997999999996
2011-04-01,33.349998
2011-04-04,33.299999
2011-04-05,32.549999
2011-04-06,32.150002
2011-04-07,31.75
2011-04-08,30.58
2011-04-11,29.709999
2011-04-12,29.07
2011-04-13,29.139999
2011-04-14,29.68
2011-04-15,29.700001
2011-04-18,29.059998999999998
2011-04-19,29.219998999999998
2011-04-20,30.040001
2011-04-21,29.879998999999998
2011-04-25,30.09
2011-04-26,30.48
2011-04-27,30.08
2011-04-28,30.15
2011-04-29,29.98
2011-05-02,30.190001000000002
2011-05-03,29.120001000000002
2011-05-04,28.41
2011-05-05,27.65
2011-05-06,27.67
2011-05-09,28.24
2011-05-10,29.49
2011-05-11,28.5
2011-05-12,28.559998999999998
2011-05-13,27.51
2011-05-16,26.98
2011-05-17,26.09
2011-05-18,26.549999
2011-05-19,26.690001000000002
2011-05-20,26.379998999999998
2011-05-23,25.25
2011-05-24,25.75
2011-05-25,26.25
2011-05-26,26.709999
2011-05-27,27.200001
2011-05-31,27.65
2011-06-01,26.379998999999998
2011-06-02,27.040001
2011-06-03,26.02
2011-06-06,25.860001
2011-06-07,25.559998999999998
2011-06-08,25.190001000000002
2011-06-09,25.24
2011-06-10,24.629998999999998
2011-06-13,23.66
2011-06-14,23.98
2011-06-15,24.0
2011-06-16,23.85
2011-06-17,24.190001000000002
2011-06-20,24.209999
2011-06-21,24.6
2011-06-22,24.530001000000002
2011-06-23,24.709999
2011-06-24,24.530001000000002
2011-06-27,24.84
2011-06-28,25.059998999999998
2011-06-29,24.700001
2011-06-30,25.34
2011-07-01,26.17
2011-07-05,26.0
2011-07-06,26.940001000000002
2011-07-07,27.809998999999998
2011-07-08,28.65
2011-07-11,25.91
2011-07-12,26.360001
2011-07-13,27.139999
2011-07-14,26.440001000000002
2011-07-15,26.469998999999998
2011-07-18,26.049999
2011-07-19,27.530001000000002
2011-07-20,27.469998999999998
2011-07-21,28.709999
2011-07-22,28.24
2011-07-25,26.969998999999998
2011-07-26,26.440001000000002
2011-07-27,24.9
2011-07-28,24.66
2011-07-29,24.68
2011-08-01,23.459999
2011-08-02,21.91
2011-08-03,22.6
2011-08-04,19.360001
2011-08-05,18.940001000000002
2011-08-08,16.77
2011-08-09,17.719998999999998
2011-08-10,16.16
2011-08-11,17.370001000000002
2011-08-12,17.52
2011-08-15,17.76
2011-08-16,17.629998999999998
2011-08-17,17.719998999999998
2011-08-18,16.74
2011-08-19,16.120001000000002
2011-08-22,16.200001
2011-08-23,16.969998999999998
2011-08-24,17.23
2011-08-25,16.790001
2011-08-26,17.16
2011-08-29,18.290001
2011-08-30,18.18
2011-08-31,18.309998999999998
2011-09-01,17.370001000000002
2011-09-02,16.139999
2011-09-06,16.26
2011-09-07,17.0
2011-09-08,16.65
2011-09-09,16.0
2011-09-12,15.68
2011-09-13,16.360001
2011-09-14,16.57
2011-09-15,16.98
2011-09-16,16.790001
2011-09-19,16.07
2011-09-20,15.7
2011-09-21,15.5
2011-09-22,15.04
2011-09-23,15.11
2011-09-26,15.64
2011-09-27,15.88
2011-09-28,14.68
2011-09-29,14.55
2011-09-30,14.41
2011-10-03,13.55
2011-10-04,13.47
2011-10-05,14.06
2011-10-06,14.4
2011-10-07,13.82
2011-10-10,14.89
2011-10-11,15.32
2011-10-12,15.85
2011-10-13,15.98
2011-10-14,16.27
2011-10-17,14.95
2011-10-18,15.62
2011-10-19,15.18
2011-10-20,14.96
2011-10-21,14.86
2011-10-24,15.63
2011-10-25,15.9
2011-10-26,16.639999
2011-10-27,18.719998999999998
2011-10-28,19.41
2011-10-31,18.950001
2011-11-01,20.34
2011-11-02,22.120001000000002
2011-11-03,23.440001000000002
2011-11-04,23.450001
2011-11-07,23.459999
2011-11-08,24.040001
2011-11-09,23.02
2011-11-10,23.709999
2011-11-11,24.030001000000002
2011-11-14,23.4
2011-11-15,23.77
2011-11-16,22.98
2011-11-17,21.780001000000002
2011-11-18,22.1
2011-11-21,21.200001
2011-11-22,21.059998999999998
2011-11-23,19.99
2011-11-25,19.51
2011-11-28,21.049999
2011-11-29,21.0
2011-11-30,22.73
2011-12-01,22.110001
2011-12-02,22.120001000000002
2011-12-05,22.360001
2011-12-06,22.25
2011-12-07,22.43
2011-12-08,21.68
2011-12-09,22.940001000000002
2011-12-12,21.08
2011-12-13,20.15
2011-12-14,20.0
2011-12-15,20.610001
2011-12-16,20.23
2011-12-19,20.1
2011-12-20,20.83
2011-12-21,20.879998999999998
2011-12-22,21.379998999999998
2011-12-23,21.709999
2011-12-27,21.540001
2011-12-28,20.52
2011-12-29,20.68
2011-12-30,20.950001
2012-01-03,21.49
2012-01-04,21.68
2012-01-05,22.25
2012-01-06,22.629998999999998
2012-01-09,22.84
2012-01-10,23.200001
2012-01-11,23.440001000000002
2012-01-12,23.280001000000002
2012-01-13,22.33
2012-01-17,21.620001000000002
2012-01-18,21.959999
2012-01-19,21.99
2012-01-20,21.76
2012-01-23,21.540001
2012-01-24,21.469998999999998
2012-01-25,21.92
2012-01-26,21.83
2012-01-27,21.65
2012-01-30,22.07
2012-01-31,21.74
2012-02-01,22.469998999999998
2012-02-02,22.780001000000002
2012-02-03,23.299999
2012-02-06,23.309998999999998
2012-02-07,23.059998999999998
2012-02-08,23.17
2012-02-09,22.889999
2012-02-10,22.559998999999998
2012-02-13,20.65
2012-02-14,20.25
2012-02-15,20.67
2012-02-16,21.299999
2012-02-17,25.33
2012-02-21,27.559998999999998
2012-02-22,27.440001000000002
2012-02-23,27.82
2012-02-24,27.32
2012-02-27,28.34
2012-02-28,29.25
2012-02-29,27.65
2012-03-01,27.469998999999998
2012-03-02,27.02
2012-03-05,26.559998999999998
2012-03-06,26.120001000000002
2012-03-07,25.98
2012-03-08,26.639999
2012-03-09,26.15
2012-03-12,24.440001000000002
2012-03-13,25.290001
2012-03-14,24.92
2012-03-15,25.969998999999998
2012-03-16,23.9
2012-03-19,24.0
2012-03-20,23.48
2012-03-21,23.65
2012-03-22,22.860001
2012-03-23,22.860001
2012-03-26,23.290001
2012-03-27,23.379998999999998
2012-03-28,21.959999
2012-03-29,21.879998999999998
2012-03-30,22.49
2012-04-02,22.25
2012-04-03,21.620001000000002
2012-04-04,22.049999
2012-04-05,22.42
2012-04-09,22.25
2012-04-10,21.6
2012-04-11,22.25
2012-04-12,22.91
2012-04-13,22.290001
2012-04-16,21.93
2012-04-17,22.93
2012-04-18,22.43
2012-04-19,21.639999
2012-04-20,22.02
2012-04-23,21.559998999999998
2012-04-24,22.200001
2012-04-25,22.620001000000002
2012-04-26,22.34
2012-04-27,22.27
2012-04-30,21.6
2012-05-01,21.559998999999998
2012-05-02,21.889999
2012-05-03,21.709999
2012-05-04,20.799999
2012-05-07,20.76
2012-05-08,21.26
2012-05-09,21.440001000000002
2012-05-10,21.59
2012-05-11,21.67
2012-05-14,21.0
2012-05-15,20.58
2012-05-16,20.379998999999998
2012-05-17,19.84
2012-05-18,19.290001
2012-05-21,19.889999
2012-05-22,20.51
2012-05-23,19.889999
2012-05-24,20.530001000000002
2012-05-25,20.549999
2012-05-29,20.950001
2012-05-30,20.6
2012-05-31,19.83
2012-06-01,19.49
2012-06-04,19.549999
2012-06-05,19.58
2012-06-06,20.809998999999998
2012-06-07,20.83
2012-06-08,20.23
2012-06-11,19.24
2012-06-12,20.389999
2012-06-13,20.450001
2012-06-14,20.860001
2012-06-15,21.379998999999998
2012-06-18,21.440001000000002
2012-06-19,22.139999
2012-06-20,22.07
2012-06-21,21.84
2012-06-22,22.0
2012-06-25,21.59
2012-06-26,21.690001000000002
2012-06-27,22.059998999999998
2012-06-28,21.639999
2012-06-29,22.969998999999998
2012-07-02,22.15
2012-07-03,22.200001
2012-07-05,22.120001000000002
2012-07-06,21.809998999999998
2012-07-09,22.25
2012-07-10,21.809998999999998
2012-07-11,21.450001
2012-07-12,21.0
2012-07-13,20.92
2012-07-16,20.57
2012-07-17,20.629998999999998
2012-07-18,20.959999
2012-07-19,20.559998999999998
2012-07-20,20.059998999999998
2012-07-23,19.290001
2012-07-24,19.41
2012-07-25,19.65
2012-07-26,19.76
2012-07-27,20.610001
2012-07-30,20.23
2012-07-31,20.34
2012-08-01,20.110001
2012-08-02,19.950001
2012-08-03,20.98
2012-08-06,19.15
2012-08-07,20.049999
2012-08-08,19.219998999999998
2012-08-09,19.940001000000002
2012-08-10,19.82
2012-08-13,19.719998999999998
2012-08-14,18.91
2012-08-15,19.25
2012-08-16,19.540001
2012-08-17,19.950001
2012-08-20,20.1
2012-08-21,19.51
2012-08-22,19.190001000000002
2012-08-23,19.030001000000002
2012-08-24,19.0
2012-08-27,18.959999
2012-08-28,19.030001000000002
2012-08-29,18.65
2012-08-30,17.85
2012-08-31,17.92
2012-09-04,17.92
2012-09-05,17.969998999999998
2012-09-06,18.73
2012-09-07,18.959999
2012-09-10,19.27
2012-09-11,19.200001
2012-09-12,19.59
2012-09-13,19.67
2012-09-14,20.120001000000002
2012-09-17,19.91
2012-09-18,19.58
2012-09-19,19.639999
2012-09-20,18.33
2012-09-21,18.889999
2012-09-24,19.17
2012-09-25,18.77
2012-09-26,17.85
2012-09-27,18.48
2012-09-28,17.790001
2012-10-01,17.870001000000002
2012-10-02,18.379998999999998
2012-10-03,18.26
2012-10-04,18.23
2012-10-05,18.540001
2012-10-08,18.26
2012-10-09,18.15
2012-10-10,17.879998999999998
2012-10-11,17.93
2012-10-12,18.33
2012-10-15,17.799999
2012-10-16,18.040001
2012-10-17,18.370001000000002
2012-10-18,18.530001000000002
2012-10-19,18.33
2012-10-22,18.4
2012-10-23,18.360001
2012-10-24,18.469998999999998
2012-10-25,18.610001
2012-10-26,18.860001
2012-10-31,19.25
2012-11-01,19.799999
2012-11-02,21.540001
2012-11-05,20.559998999999998
2012-11-06,20.780001000000002
2012-11-07,19.290001
2012-11-08,18.940001000000002
2012-11-09,18.76
2012-11-12,18.860001
2012-11-13,19.129998999999998
2012-11-14,19.120001000000002
2012-11-15,18.799999
2012-11-16,19.110001
2012-11-19,19.5
2012-11-20,19.219998999999998
2012-11-21,19.6
2012-11-23,19.950001
2012-11-26,19.9
2012-11-27,19.91
2012-11-28,20.41
2012-11-29,20.99
2012-11-30,21.030001000000002
2012-12-03,20.59
2012-12-04,20.879998999999998
2012-12-05,20.940001000000002
2012-12-06,21.15
2012-12-07,21.25
2012-12-10,21.059998999999998
2012-12-11,21.08
2012-12-12,21.24
2012-12-13,20.85
2012-12-14,21.5
2012-12-17,22.25
2012-12-18,22.889999
2012-12-19,22.73
2012-12-20,22.84
2012-12-21,22.73
2012-12-24,22.370001000000002
2012-12-26,22.57
2012-12-27,22.299999
2012-12-28,22.23
2012-12-31,22.42
2013-01-02,23.74
2013-01-03,23.629998999999998
2013-01-04,23.77
2013-01-07,23.370001000000002
2013-01-08,24.17
2013-01-09,24.15
2013-01-10,24.129998999999998
2013-01-11,24.280001000000002
2013-01-14,24.4
2013-01-15,24.66
2013-01-16,24.24
2013-01-17,24.74
2013-01-18,24.32
2013-01-22,24.530001000000002
2013-01-23,24.34
2013-01-24,24.450001
2013-01-25,24.809998999999998
2013-01-28,24.780001000000002
2013-01-29,24.950001
2013-01-30,24.280001000000002
2013-01-31,24.790001
2013-02-01,24.92
2013-02-04,24.1
2013-02-05,24.41
2013-02-06,23.93
2013-02-07,23.65
2013-02-08,23.559998999999998
2013-02-11,23.049999
2013-02-12,23.17
2013-02-13,23.790001
2013-02-14,24.4
2013-02-15,24.049999
2013-02-19,24.59
2013-02-20,22.35
2013-02-21,21.51
2013-02-22,22.120001000000002
2013-02-25,21.290001
2013-02-26,21.01
2013-02-27,21.01
2013-02-28,21.030001000000002
2013-03-01,21.1
2013-03-04,20.969998999999998
2013-03-05,21.299999
2013-03-06,21.4
2013-03-07,21.799999
2013-03-08,22.290001
2013-03-11,22.07
2013-03-12,21.639999
2013-03-13,21.559998999999998
2013-03-14,22.01
2013-03-15,21.91
2013-03-18,21.879998999999998
2013-03-19,21.75
2013-03-20,21.76
2013-03-21,21.48
2013-03-22,21.370001000000002
2013-03-25,21.469998999999998
2013-03-26,21.76
2013-03-27,21.82
2013-03-28,21.82
2013-04-01,21.5
2013-04-02,21.280001000000002
2013-04-03,21.059998999999998
2013-04-04,21.09
2013-04-05,21.07
2013-04-08,21.0
2013-04-09,21.040001
2013-04-10,21.98
2013-04-11,21.799999
2013-04-12,21.299999
2013-04-15,20.35
2013-04-16,20.51
2013-04-17,20.09
2013-04-18,20.540001
2013-04-19,20.440001000000002
2013-04-22,20.459999
2013-04-23,21.17
2013-04-24,21.6
2013-04-25,21.42
2013-04-26,20.959999
2013-04-29,20.9
2013-04-30,20.879998999999998
2013-05-01,20.200001
2013-05-02,18.860001
2013-05-03,18.82
2013-05-06,18.639999
2013-05-07,18.68
2013-05-08,18.82
2013-05-09,18.6
2013-05-10,18.27
2013-05-13,17.66
2013-05-14,18.040001
2013-05-15,18.0
2013-05-16,17.690001000000002
2013-05-17,17.58
2013-05-20,17.780001000000002
2013-05-21,17.940001000000002
2013-05-22,17.84
2013-05-23,17.9
2013-05-24,17.639999
2013-05-28,18.110001
2013-05-29,17.969998999999998
2013-05-30,18.209999
2013-05-31,18.139999
2013-06-03,18.030001000000002
2013-06-04,17.719998999999998
2013-06-05,17.549999
2013-06-06,17.629998999999998
2013-06-07,17.52
2013-06-10,17.85
2013-06-11,17.34
2013-06-12,17.27
2013-06-13,17.41
2013-06-14,17.049999
2013-06-17,16.950001
2013-06-18,17.299999
2013-06-19,17.379998999999998
2013-06-20,17.129998999999998
2013-06-21,17.040001
2013-06-24,16.940001000000002
2013-06-25,16.959999
2013-06-26,17.25
2013-06-27,17.08
2013-06-28,16.99
2013-07-01,17.15
2013-07-02,17.01
2013-07-03,17.0
2013-07-05,17.09
2013-07-08,16.879998999999998
2013-07-09,17.360001
2013-07-10,17.26
2013-07-11,17.299999
2013-07-12,17.25
2013-07-15,17.059998999999998
2013-07-16,16.719998999999998
2013-07-17,16.530001000000002
2013-07-18,16.82
2013-07-19,16.83
2013-07-22,16.65
2013-07-23,17.110001
2013-07-24,17.110001
2013-07-25,17.73
2013-07-26,17.92
2013-07-29,17.6
2013-07-30,18.0
2013-07-31,18.209999
2013-08-01,18.389999
2013-08-02,18.1
2013-08-05,19.790001
2013-08-06,19.889999
2013-08-07,19.59
2013-08-08,19.35
2013-08-09,18.799999
2013-08-12,19.42
2013-08-13,18.98
2013-08-14,18.74
2013-08-15,18.33
2013-08-16,17.98
2013-08-19,17.91
2013-08-20,18.41
2013-08-21,18.129998999999998
2013-08-22,18.709999
2013-08-23,18.459999
2013-08-26,18.290001
2013-08-27,18.110001
2013-08-28,18.24
2013-08-29,18.440001000000002
2013-08-30,17.98
2013-09-03,17.809998999999998
2013-09-04,18.18
2013-09-05,18.23
2013-09-06,18.040001
2013-09-09,18.35
2013-09-10,18.6
2013-09-11,18.719998999999998
2013-09-12,18.690001000000002
2013-09-13,19.09
2013-09-16,19.299999
2013-09-17,20.780001000000002
2013-09-18,21.469998999999998
2013-09-19,21.41
2013-09-20,21.08
2013-09-23,20.870001000000002
2013-09-24,21.209999
2013-09-25,20.83
2013-09-26,21.1
2013-09-27,21.1
2013-09-30,20.68
2013-10-01,21.360001
2013-10-02,21.110001
2013-10-03,20.709999
2013-10-04,20.52
2013-10-07,20.790001
2013-10-08,20.49
2013-10-09,20.57
2013-10-10,21.0
2013-10-11,21.42
2013-10-14,21.690001000000002
2013-10-15,21.83
2013-10-16,21.92
2013-10-17,22.25
2013-10-18,22.09
2013-10-21,22.26
2013-10-22,22.549999
2013-10-23,22.43
2013-10-24,23.32
2013-10-25,23.17
2013-10-28,22.99
2013-10-29,23.07
2013-10-30,23.16
2013-10-31,22.24
2013-11-01,22.33
2013-11-04,23.59
2013-11-05,23.74
2013-11-06,23.76
2013-11-07,23.809998999999998
2013-11-08,24.360001
2013-11-11,24.67
2013-11-12,24.610001
2013-11-13,24.969998999999998
2013-11-14,24.98
2013-11-15,24.940001000000002
2013-11-18,24.379998999999998
2013-11-19,23.26
2013-11-20,23.120001000000002
2013-11-21,23.16
2013-11-22,23.030001000000002
2013-11-25,23.120001000000002
2013-11-26,22.99
2013-11-27,23.120001000000002
2013-11-29,23.280001000000002
2013-12-02,23.049999
2013-12-03,22.860001
2013-12-04,22.879998999999998
2013-12-05,22.74
2013-12-06,23.120001000000002
2013-12-09,24.43
2013-12-10,24.9
2013-12-11,24.51
2013-12-12,24.35
2013-12-13,24.33
2013-12-16,24.620001000000002
2013-12-17,24.74
2013-12-18,25.190001000000002
2013-12-19,25.09
2013-12-20,25.41
2013-12-23,25.52
2013-12-24,25.51
2013-12-26,26.18
2013-12-27,26.719998999999998
2013-12-30,26.690001000000002
2013-12-31,26.620001000000002
2014-01-02,25.879998999999998
2014-01-03,26.290001
2014-01-06,25.860001
2014-01-07,25.93
2014-01-08,25.17
2014-01-09,25.32
2014-01-10,25.290001
2014-01-13,25.15
2014-01-14,25.540001
2014-01-15,25.42
2014-01-16,25.18
2014-01-17,25.280001000000002
2014-01-21,25.5
2014-01-22,25.15
2014-01-23,25.27
2014-01-24,24.25
2014-01-27,23.66
2014-01-28,23.889999
2014-01-29,23.299999
2014-01-30,23.49
2014-01-31,22.98
2014-02-03,22.0
2014-02-04,22.209999
2014-02-05,21.6
2014-02-06,21.6
2014-02-07,22.459999
2014-02-10,22.700001
2014-02-11,23.120001000000002
2014-02-12,23.42
2014-02-13,23.98
2014-02-14,24.129998999999998
2014-02-18,24.43
2014-02-19,22.450001
2014-02-20,22.73
2014-02-21,22.98
2014-02-24,24.25
2014-02-25,24.700001
2014-02-26,25.35
2014-02-27,25.27
2014-02-28,25.559998999999998
2014-03-03,25.74
2014-03-04,26.129998999999998
2014-03-05,26.07
2014-03-06,26.450001
2014-03-07,26.370001000000002
2014-03-10,26.32
2014-03-11,24.209999
2014-03-12,24.5
2014-03-13,23.809998999999998
2014-03-14,23.799999
2014-03-17,23.92
2014-03-18,24.059998999999998
2014-03-19,23.440001000000002
2014-03-20,23.07
2014-03-21,23.4
2014-03-24,23.02
2014-03-25,23.309998999999998
2014-03-26,22.870001000000002
2014-03-27,22.530001000000002
2014-03-28,22.83
2014-03-31,23.24
2014-04-01,24.02
2014-04-02,25.02
2014-04-03,25.059998999999998
2014-04-04,24.4
2014-04-07,23.870001000000002
2014-04-08,23.809998999999998
2014-04-09,24.440001000000002
2014-04-10,24.15
2014-04-11,24.1
2014-04-14,24.24
2014-04-15,24.34
2014-04-16,24.379998999999998
2014-04-17,24.610001
2014-04-21,24.959999
2014-04-22,25.870001000000002
2014-04-23,26.09
2014-04-24,26.82
2014-04-25,26.6
2014-04-28,26.559998999999998
2014-04-29,26.5
2014-04-30,26.26
2014-05-01,25.49
2014-05-02,25.85
2014-05-05,24.629998999999998
